energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-6.00000000,1.28839675,0.49817022,0.75136119,0.00604252,0.06207562,0.00117236,0.21778548,0.17308648,0.14515459
-5.99399700,1.34162460,0.51114292,0.79410860,0.00611775,0.06367802,0.00133646,0.22161931,0.17092667,0.14805921
-5.98799400,1.39522308,0.52363585,0.83839138,0.00618676,0.06505529,0.00151879,0.22515272,0.16813397,0.15052819
-5.98199100,1.44903678,0.53568969,0.88399347,0.00625169,0.06619903,0.00171962,0.22844102,0.16480118,0.15256123
-5.97598799,1.50289252,0.54734287,0.93066065,0.00631461,0.06710534,0.00193894,0.23154606,0.16103111,0.15416516
-5.96998499,1.55659430,0.55862823,0.97809878,0.00637739,0.06777480,0.00217643,0.23453452,0.15693399,0.15535349
-5.96398199,1.60992098,0.56957090,1.02597446,0.00644160,0.06821232,0.00243142,0.23747645,0.15262504,0.15614578
-5.95797899,1.66262711,0.58018735,1.07391861,0.00650836,0.06842691,0.00270284,0.24044418,0.14822215,0.15656711
-5.95197599,1.71444721,0.59048607,1.12153293,0.00657830,0.06843127,0.00298922,0.24351154,0.14384381,0.15664752
-5.94597299,1.76510353,0.60046955,1.16839920,0.00665148,0.06824143,0.00328869,0.24675354,0.13960734,0.15642153
-5.93996998,1.81431722,0.61013776,1.21409147,0.00672736,0.06787629,0.00359898,0.25024634,0.13562737,0.15592773
-5.93396698,1.86182249,0.61949284,1.25819043,0.00680479,0.06735708,0.00391747,0.25406759,0.13201478,0.15520854
-5.92796398,1.90738316,0.62854477,1.30029971,0.00688206,0.06670691,0.00424124,0.25829688,0.12887585,0.15430997
-5.92196098,1.95081080,0.63731779,1.34006322,0.00695696,0.06595033,0.00456715,0.26301650,0.12631182,0.15328154
-5.91595798,1.99198363,0.64585693,1.37718285,0.00702685,0.06511288,0.00489190,0.26831207,0.12441866,0.15217631
-5.90995498,2.03086488,0.65423459,1.41143561,0.00708880,0.06422073,0.00521216,0.27427316,0.12328704,0.15105091
-5.90395198,2.06751971,0.66255634,1.44268925,0.00713974,0.06330042,0.00552465,0.28099367,0.12300247,0.14996559
-5.89794897,2.10212940,0.67096572,1.47091558,0.00717659,0.06237856,0.00582628,0.28857187,0.12364547,0.14898424
-5.89194597,2.13500179,0.67964758,1.49620046,0.00719643,0.06148171,0.00611423,0.29711004,0.12529173,0.14817432
-5.88594297,2.16657704,0.68882952,1.51875001,0.00719665,0.06063620,0.00638607,0.30671362,0.12801212,0.14760660
-5.87993997,2.19742786,0.69878122,1.53889216,0.00717513,0.05986799,0.00663985,0.31748975,0.13187264,0.14735475
-5.87393697,2.22825375,0.70981132,1.55707342,0.00713031,0.05920257,0.00687416,0.32954528,0.13693395,0.14749461
-5.86793397,2.25986878,0.72226200,1.57385052,0.00706138,0.05866480,0.00708819,0.34298423,0.14325079,0.14810320
-5.86193097,2.29318315,0.73650094,1.58987702,0.00696827,0.05827872,0.00728175,0.35790460,0.15087090,0.14925740
-5.85592796,2.32917845,0.75291107,1.60588512,0.00685177,0.05806725,0.00745528,0.37439479,0.15983374,0.15103229
-5.84992496,2.36887746,0.77187815,1.62266319,0.00671347,0.05805189,0.00760981,0.39252961,0.17016873,0.15349920
-5.84392196,2.41330911,0.79377664,1.64102956,0.00655579,0.05825227,0.00774689,0.41236595,0.18189329,0.15672345
-5.83791896,2.46346971,0.81895424,1.66180355,0.00638184,0.05868563,0.00786853,0.43393828,0.19501053,0.16076188
-5.83191596,2.52028163,0.84771559,1.68577456,0.00619539,0.05936625,0.00797707,0.45725420,0.20950675,0.16566024
-5.82591296,2.58455089,0.88030579,1.71367030,0.00600067,0.06030480,0.00807509,0.48229000,0.22534890,0.17145054
-5.81990995,2.65692514,0.91689422,1.74612540,0.00580226,0.06150767,0.00816523,0.50898661,0.24248200,0.17814839
-5.81390695,2.73785365,0.95755946,1.78365126,0.00560489,0.06297628,0.00825008,0.53724592,0.26082672,0.18575059
-5.80790395,2.82755075,1.00227587,1.82660865,0.00541325,0.06470647,0.00833206,0.56692777,0.28027730,0.19423298
-5.80190095,2.92596457,1.05090241,1.87518376,0.00523184,0.06668796,0.00841321,0.59784774,0.30069983,0.20354871
-5.79589795,3.03275226,1.10317437,1.92936901,0.00506477,0.06890391,0.00849518,0.62977590,0.32193125,0.21362708
-5.78989495,3.14726328,1.15869857,1.98894933,0.00491559,0.07133064,0.00857904,0.66243665,0.34377903,0.22437298
-5.78389195,3.26853169,1.21695228,2.05349475,0.00478717,0.07393756,0.00866523,0.69550991,0.36602177,0.23566712
-5.77788894,3.39527864,1.27728643,2.12235980,0.00468160,0.07668737,0.00875356,0.72863362,0.38841075,0.24736701
-5.77188594,3.52592545,1.33893316,2.19469027,0.00460006,0.07953637,0.00884313,0.76140780,0.41067263,0.25930879
-5.76588294,3.65861762,1.40101780,2.26943728,0.00454284,0.08243517,0.00893236,0.79340004,0.43251323,0.27130991
-5.75987994,3.79125985,1.46257522,2.34537868,0.00450928,0.08532955,0.00901907,0.82415262,0.45362234,0.28317258
-5.75387694,3.92156123,1.52257026,2.42114740,0.00449783,0.08816158,0.00910052,0.85319102,0.47367971,0.29468801
-5.74787394,4.04709002,1.57992175,2.49526609,0.00450612,0.09087098,0.00917352,0.88003380,0.49236180,0.30564124
-5.74187094,4.16533623,1.63352956,2.56618709,0.00453101,0.09339661,0.00923456,0.90420354,0.50934940,0.31581646
-5.73586793,4.27378054,1.68230383,2.63233663,0.00456877,0.09567809,0.00927995,0.92523870,0.52433569,0.32500273
-5.72986493,4.36996699,1.72519543,2.69216162,0.00461520,0.09765752,0.00930595,0.94270593,0.53703459,0.33299976
-5.72386193,4.45157722,1.76122667,2.74417763,0.00466578,0.09928116,0.00930897,0.95621244,0.54718909,0.33962366
-5.71785893,4.51650321,1.78952107,2.78701613,0.00471587,0.10050109,0.00928569,0.96541808,0.55457908,0.34471241
-5.71185593,4.56291586,1.80933102,2.81946912,0.00476084,0.10127670,0.00923324,0.97004647,0.55902866,0.34813084
-5.70585293,4.58932651,1.82006226,2.84052945,0.00479630,0.10157605,0.00914929,0.96989488,0.56041227,0.34977485
-5.69984992,4.59463861,1.82129405,2.84942495,0.00481818,0.10137693,0.00903221,0.96484229,0.55865957,0.34957484
-5.69384692,4.57818735,1.81279421,2.84564503,0.00482295,0.10066764,0.00888114,0.95485522,0.55375880,0.34749803
-5.68784392,4.53976526,1.79452828,2.82895832,0.00480766,0.09944748,0.00869607,0.93999109,0.54575831,0.34354971
-5.68184092,4.47963246,1.76666232,2.79942064,0.00477008,0.09772683,0.00847783,0.92039880,0.53476631,0.33777320
-5.67583792,4.39851098,1.72955917,2.75737284,0.00470876,0.09552689,0.00822814,0.89631636,0.52094873,0.33024872
-5.66983492,4.29756308,1.68376826,2.70342846,0.00462303,0.09287910,0.00794954,0.86806584,0.50452523,0.32109100
-5.66383192,4.17835464,1.63000941,2.63845182,0.00451304,0.08982419,0.00764537,0.83604541,0.48576352,0.31044582
-5.65782891,4.04280480,1.56915122,2.56352738,0.00437971,0.08641097,0.00731962,0.80071916,0.46497229,0.29848569
-5.65182591,3.89312439,1.50218497,2.47992183,0.00422468,0.08269482,0.00697686,0.76260476,0.44249288,0.28540470
-5.64582291,3.73174552,1.43019527,2.38904057,0.00405026,0.07873611,0.00662210,0.72225964,0.41869013,0.27141287
-5.63981991,3.56124559,1.35432859,2.29238051,0.00385930,0.07459839,0.00626063,0.68026626,0.39394282,0.25673021
-5.63381691,3.38426891,1.27576097,2.19148133,0.00365515,0.07034659,0.00589785,0.63721695,0.36863392,0.24158064
-5.62781391,3.20344927,1.19566651,2.08787716,0.00344150,0.06604524,0.00553915,0.59369903,0.34314124,0.22618614
-5.62181091,3.02133658,1.11518747,1.98305097,0.00322228,0.06175678,0.00518972,0.55028079,0.31782867,0.21076126
-5.61580790,2.84033046,1.03540754,1.87839314,0.00300160,0.05753995,0.00485441,0.50749876,0.29303840,0.19550819
-5.60980490,2.66262312,0.95732886,1.77516607,0.00278361,0.05344852,0.00453762,0.46584681,0.26908434,0.18061257
-5.60380190,2.49015344,0.88185373,1.67447582,0.00257244,0.04953006,0.00424315,0.42576733,0.24624695,0.16624010
-5.59779890,2.32457336,0.80977121,1.57725155,0.00237214,0.04582515,0.00397413,0.38764478,0.22476949,0.15253409
-5.59179590,2.16722721,0.74174901,1.48423326,0.00218658,0.04236674,0.00373296,0.35180160,0.20485589,0.13961393
-5.58579290,2.01914372,0.67833031,1.39596762,0.00201948,0.03917982,0.00352126,0.31849650,0.18667001,0.12757446
-5.57978989,1.88104023,0.61993527,1.31281150,0.00187434,0.03628142,0.00333982,0.28792499,0.17033626,0.11648616
-5.57378689,1.75333758,0.56686672,1.23494243,0.00175443,0.03368072,0.00318868,0.26022189,0.15594143,0.10639615
-5.56778389,1.63618428,0.51931906,1.16237493,0.00166278,0.03137956,0.00306711,0.23546546,0.14353748,0.09732973
-5.56178089,1.52948786,0.47738979,1.09498145,0.00160221,0.02937297,0.00297365,0.21368283,0.13314496,0.08929251
-5.55577789,1.43295127,0.44109248,1.03251654,0.00157527,0.02764997,0.00290626,0.19485631,0.12475693,0.08227284
-5.54977489,1.34611234,0.41037053,0.97464298,0.00158429,0.02619447,0.00286233,0.17893015,0.11834309,0.07624442
-5.54377189,1.26838393,0.38511058,0.92095839,0.00163132,0.02498618,0.00283884,0.16581735,0.11385377,0.07116905
-5.53776888,1.19909314,0.36515503,0.87102118,0.00171813,0.02400162,0.00283244,0.15540622,0.11122361,0.06699923
-5.53176588,1.13751773,0.35031292,0.82437469,0.00184617,0.02321516,0.00283957,0.14756633,0.11037487,0.06368065
-5.52576288,1.08291849,0.34036864,0.78056884,0.00201652,0.02259993,0.00285659,0.14215366,0.11122000,0.06115440
-5.51975988,1.03456660,0.33508838,0.73917836,0.00222981,0.02212881,0.00287987,0.13901475,0.11366358,0.05935886
-5.51375688,0.99176537,0.33422401,0.69981741,0.00248617,0.02177520,0.00290591,0.13798985,0.11760354,0.05823128
-5.50775388,0.95386605,0.33751460,0.66215040,0.00278513,0.02151378,0.00293145,0.13891497,0.12293165,0.05770890
-5.50175088,0.92027800,0.34468583,0.62589882,0.00312557,0.02132119,0.00295352,0.14162297,0.12953339,0.05772981
-5.49574787,0.89047345,0.35544764,0.59084455,0.00350559,0.02117645,0.00296952,0.14594383,0.13728739,0.05823347
-5.48974487,0.86398759,0.36949073,0.55682986,0.00392248,0.02106142,0.00297728,0.15170429,0.14606449,0.05916089
-5.48374187,0.84041482,0.38648245,0.52375457,0.00437263,0.02096105,0.00297507,0.15872694,0.15572668,0.06045472
-5.47773887,0.81940225,0.40606281,0.49157097,0.00485153,0.02086351,0.00296164,0.16682932,0.16612613,0.06205908
-5.47173587,0.80064119,0.42784110,0.46027703,0.00535375,0.02076028,0.00293620,0.17582293,0.17710445,0.06391945
-5.46573287,0.78385802,0.45139391,0.42990854,0.00587295,0.02064613,0.00289840,0.18551266,0.18849254,0.06598244
-5.45972986,0.76880502,0.47626492,0.40053071,0.00640198,0.02051896,0.00284832,0.19569670,0.20011094,0.06819577
-5.45372686,0.75525228,0.50196693,0.37222973,0.00693296,0.02037971,0.00278640,0.20616715,0.21177101,0.07050831
-5.44772386,0.74298124,0.52798628,0.34510474,0.00745743,0.02023212,0.00271340,0.21671146,0.22327701,0.07287031
-5.44172086,0.73178022,0.55378982,0.31926054,0.00796652,0.02008256,0.00263037,0.22711473,0.23442892,0.07523386
-5.43571786,0.72144250,0.57883426,0.29480135,0.00845119,0.01993979,0.00253853,0.23716287,0.24502617,0.07755352
-5.42971486,0.71176670,0.60257766,0.27182572,0.00890245,0.01981474,0.00243928,0.24664649,0.25487203,0.07978720
-5.42371186,0.70255949,0.62449258,0.25042268,0.00931160,0.01972034,0.00233409,0.25536547,0.26377857,0.08189714
-5.41770885,0.69364029,0.64408027,0.23066907,0.00967052,0.01967131,0.00222449,0.26313389,0.27157191,0.08385106
-5.41170585,0.68484745,0.66088535,0.21262813,0.00997190,0.01968401,0.00211202,0.26978519,0.27809757,0.08562327
-5.40570285,0.67604525,0.67451006,0.19634896,0.01020950,0.01977629,0.00199818,0.27517718,0.28322558,0.08719586
-5.39969985,0.66713127,0.68462745,0.18186690,0.01037832,0.01996732,0.00188444,0.27919668,0.28685514,0.08855964
-5.39369685,0.65804324,0.69099271,0.16920440,0.01047482,0.02027745,0.00177219,0.28176351,0.28891846,0.08971500
-5.38769385,0.64876485,0.69345203,0.15837244,0.01049702,0.02072801,0.00166277,0.28283352,0.28938364,0.09067238
-5.38169085,0.63932998,0.69194845,0.14937200,0.01044459,0.02134109,0.00155749,0.28240055,0.28825631,0.09145252
-5.37568784,0.62982481,0.68652430,0.14219562,0.01031882,0.02213928,0.00145758,0.28049710,0.28558001,0.09208620
-5.36968484,0.62038758,0.67732013,0.13682879,0.01012264,0.02314540,0.00136430,0.27719360,0.28143505,0.09261367
-5.36368184,0.61120595,0.66457000,0.13325108,0.00986050,0.02438203,0.00127890,0.27259642,0.27593614,0.09308357
-5.35767884,0.60251171,0.64859348,0.13143695,0.00953819,0.02587116,0.00120269,0.26684452,0.26922860,0.09355152
-5.35167584,0.59457345,0.62978456,0.13135624,0.00916270,0.02763366,0.00113706,0.26010496,0.26148353,0.09407832
-5.34567284,0.58768714,0.60859820,0.13297426,0.00874197,0.02968873,0.00108353,0.25256748,0.25289201,0.09472783
-5.33966983,0.58216540,0.58553492,0.13625168,0.00828465,0.03205333,0.00104375,0.24443836,0.24365866,0.09556474
-5.33366683,0.57832579,0.56112442,0.14114418,0.00779983,0.03474159,0.00101957,0.23593389,0.23399490,0.09665210
-5.32766383,0.57647890,0.53590871,0.14760198,0.00729678,0.03776420,0.00101304,0.22727371,0.22411213,0.09804892
-5.32166083,0.57691665,0.51042573,0.15556941,0.00678471,0.04112788,0.00102642,0.21867426,0.21421521,0.09980785
-5.31565783,0.57990155,0.48519398,0.16498453,0.00627253,0.04483480,0.00106221,0.21034276,0.20449644,0.10197306
-5.30965483,0.58565725,0.46069874,0.17577894,0.00576862,0.04888223,0.00112313,0.20247178,0.19513044,0.10457838
-5.30365183,0.59436086,0.43738053,0.18787777,0.00528070,0.05326210,0.00121210,0.19523468,0.18626989,0.10764582
-5.29764882,0.60613716,0.41562579,0.20119997,0.00481565,0.05796084,0.00133224,0.18878201,0.17804244,0.11118456
-5.29164582,0.62105506,0.39576034,0.21565877,0.00437943,0.06295922,0.00148679,0.18323892,0.17054888,0.11519031
-5.28564282,0.63912590,0.37804522,0.23116234,0.00397703,0.06823242,0.00167906,0.17870365,0.16386231,0.11964522
-5.27963982,0.66030386,0.36267516,0.24761460,0.00361240,0.07375018,0.00191239,0.17524688,0.15802862,0.12451822
-5.27363682,0.68448794,0.34977912,0.26491598,0.00328849,0.07947711,0.00219002,0.17291210,0.15306788,0.12976583
-5.26763382,0.71152528,0.33942285,0.28296421,0.00300727,0.08537313,0.00251501,0.17171653,0.14897659,0.13533337
-5.26163082,0.74121557,0.33161281,0.30165483,0.00276977,0.09139406,0.00289015,0.17165280,0.14573070,0.14115646
-5.25562781,0.77331598,0.32630128,0.32088157,0.00257616,0.09749229,0.00331784,0.17269087,0.14328901,0.14716289
-5.24962481,0.80754653,0.32339212,0.34053634,0.00242584,0.10361756,0.00379997,0.17478035,0.14159692,0.15327463
-5.24362181,0.84359541,0.32274688,0.36050897,0.00231750,0.10971786,0.00433787,0.17785283,0.14059024,0.15940996
-5.23761881,0.88112428,0.32419088,0.38068665,0.00224923,0.11574034,0.00493215,0.18182426,0.14019896,0.16548571
-5.23161581,0.91977331,0.32751921,0.40095318,0.00221861,0.12163232,0.00558272,0.18659731,0.14035077,0.17141946
-5.22561281,0.95916601,0.33250223,0.42118812,0.00222280,0.12734231,0.00628867,0.19206355,0.14097426,0.17713167
-5.21960980,0.99891405,0.33889085,0.44126601,0.00225860,0.13282108,0.00704834,0.19810556,0.14200167,0.18254768
-5.21360680,1.03862196,0.34642123,0.46105583,0.00232258,0.13802268,0.00785927,0.20459895,0.14337120,0.18759954
-5.20760380,1.07789223,0.35481934,0.48042088,0.00241112,0.14290550,0.00871834,0.21141435,0.14502883,0.19222769
-5.20160080,1.11633072,0.36380517,0.49921920,0.00252051,0.14743322,0.00962183,0.21841936,0.14692967,0.19638230
-5.19559780,1.15355259,0.37309691,0.51730472,0.00264703,0.15157574,0.01056556,0.22548066,0.14903874,0.20002446
-5.18959480,1.18918893,0.38241513,0.53452918,0.00278699,0.15531000,0.01154504,0.23246617,0.15133147,0.20312701
-5.18359180,1.22289391,0.39148709,0.55074486,0.00293684,0.15862064,0.01255570,0.23924732,0.15379366,0.20567514
-5.17758879,1.25435236,0.40005125,0.56580804,0.00309324,0.16150056,0.01359303,0.24570153,0.15642117,0.20766662
-5.17158579,1.28328759,0.40786185,0.57958301,0.00325308,0.16395119,0.01465276,0.25171469,0.15921918,0.20911178
-5.16558279,1.30946892,0.41469363,0.59194658,0.00341357,0.16598262,0.01573106,0.25718373,0.16220118,0.21003309
-5.15957979,1.33271861,0.42034657,0.60279259,0.00357230,0.16761341,0.01682464,0.26201912,0.16538772,0.21046446
-5.15357679,1.35291760,0.42465031,0.61203634,0.00372725,0.16887015,0.01793081,0.26614707,0.16880477,0.21045020
-5.14757379,1.37000953,0.42746830,0.61961839,0.00387682,0.16978673,0.01904756,0.26951156,0.17248191,0.21004367
-5.14157079,1.38400268,0.42870118,0.62550764,0.00401987,0.17040331,0.02017341,0.27207574,0.17645028,0.20930563
-5.13556778,1.39496931,0.42828947,0.62970324,0.00415566,0.17076505,0.02130739,0.27382295,0.18074029,0.20830238
-5.12956478,1.40304237,0.42621516,0.63223513,0.00428387,0.17092062,0.02244877,0.27475687,0.18537926,0.20710370
-5.12356178,1.40840933,0.42250210,0.63316322,0.00440454,0.17092054,0.02359685,0.27490112,0.19038893,0.20578064
-5.11755878,1.41130356,0.41721533,0.63257503,0.00451799,0.17081540,0.02475064,0.27429806,0.19578311,0.20440337
-5.11155578,1.41199345,0.41045899,0.63058195,0.00462478,0.17065419,0.02590849,0.27300688,0.20156535,0.20303905
-5.10555278,1.41077005,0.40237331,0.62731434,0.00472561,0.17048260,0.02706778,0.27110118,0.20772704,0.20174996
-5.09954977,1.40793391,0.39313043,0.62291576,0.00482119,0.17034166,0.02822458,0.26866606,0.21424581,0.20059186
-5.09354677,1.40378201,0.38292966,0.61753668,0.00491222,0.17026662,0.02937335,0.26579499,0.22108464,0.19961288
-5.08754377,1.39859586,0.37199219,0.61132815,0.00499921,0.17028630,0.03050668,0.26258652,0.22819155,0.19885286
-5.08154077,1.39263158,0.36055567,0.60443587,0.00508248,0.17042290,0.03161523,0.25914128,0.23550023,0.19834334
-5.07553777,1.38611291,0.34886900,0.59699504,0.00516203,0.17069236,0.03268766,0.25555928,0.24293150,0.19810820
-5.06953477,1.37922768,0.33718753,0.58912652,0.00523750,0.17110531,0.03371076,0.25193773,0.25039571,0.19816492
-5.06353177,1.37212832,0.32576900,0.58093438,0.00530819,0.17166851,0.03466967,0.24836961,0.25779604,0.19852653
-5.05752876,1.36493644,0.31487035,0.57250520,0.00537300,0.17238688,0.03554831,0.24494301,0.26503269,0.19920406
-5.05152576,1.35775126,0.30474550,0.56390907,0.00543048,0.17326574,0.03632981,0.24174121,0.27200760,0.20020943
-5.04552276,1.35066149,0.29564411,0.55520223,0.00547888,0.17431351,0.03699717,0.23884363,0.27862978,0.20155859
-5.03951976,1.34375972,0.28781115,0.54643116,0.00551621,0.17554430,0.03753387,0.23632730,0.28482072,0.20327474
-5.03351676,1.33715822,0.28148720,0.53763769,0.00554034,0.17698052,0.03792469,0.23426889,0.29051979,0.20539129
-5.02751376,1.33100500,0.27690901,0.52886475,0.00554910,0.17865509,0.03815633,0.23274696,0.29568914,0.20795443
-5.02151076,1.32549853,0.27431019,0.52016232,0.00554039,0.18061320,0.03821819,0.23184410,0.30031793,0.21102509
-5.01550775,1.32089994,0.27392147,0.51159283,0.00551231,0.18291328,0.03810296,0.23164885,0.30442534,0.21467985
-5.00950475,1.31754111,0.27597032,0.50323577,0.00546324,0.18562718,0.03780714,0.23225701,0.30806243,0.21901093
-5.00350175,1.31582786,0.28067936,0.49519082,0.00539195,0.18883932,0.03733146,0.23377201,0.31131225,0.22412481
-4.99749875,1.31623705,0.28826349,0.48757925,0.00529768,0.19264480,0.03668108,0.23630434,0.31428832,0.23013961
-4.99149575,1.31930738,0.29892544,0.48054323,0.00518021,0.19714640,0.03586562,0.23996970,0.31713135,0.23718114
-4.98549275,1.32562361,0.31284958,0.47424307,0.00503988,0.20245064,0.03489908,0.24488589,0.32000416,0.24537774
-4.97948974,1.33579471,0.33019426,0.46885221,0.00487757,0.20866292,0.03379953,0.25116846,0.32308506,0.25485400
-4.97348674,1.35042658,0.35108262,0.46455037,0.00469476,0.21588194,0.03258858,0.25892526,0.32655985,0.26572369
-4.96748374,1.37009063,0.37559242,0.46151502,0.00449340,0.22419370,0.03129081,0.26825008,0.33061287,0.27808216
-4.96148074,1.39528971,0.40374525,0.45991168,0.00427592,0.23366531,0.02993302,0.27921562,0.33541729,0.29199857
-4.95547774,1.42642317,0.43549584,0.45988359,0.00404508,0.24433895,0.02854341,0.29186633,0.34112543,0.30750840
-4.94947474,1.46375296,0.47072194,0.46154138,0.00380392,0.25622632,0.02715064,0.30621132,0.34785928,0.32460662
-4.94347174,1.50737290,0.50921578,0.46495337,0.00355564,0.26930389,0.02578304,0.32221798,0.35570188,0.34324204
-4.93746873,1.55718287,0.55067758,0.47013703,0.00330350,0.28350926,0.02446763,0.33980661,0.36469008,0.36331298
-4.93146573,1.61286979,0.59471193,0.47705239,0.00305071,0.29873891,0.02322933,0.35884656,0.37480892,0.38466498
-4.92546273,1.67389676,0.64082764,0.48559757,0.00280035,0.31484753,0.02209024,0.37915424,0.38598819,0.40709041
-4.91945973,1.73950146,0.68844142,0.49560714,0.00255525,0.33164901,0.02106897,0.40049323,0.39810126,0.43033040
-4.91345673,1.80870431,0.73688562,0.50685321,0.00231795,0.34891929,0.02018014,0.42257664,0.41096641,0.45407903
-4.90745373,1.88032663,0.78542028,0.51904953,0.00209066,0.36640080,0.01943402,0.44507195,0.42435068,0.47798974
-4.90145073,1.95301813,0.83324896,0.53185840,0.00187517,0.38380858,0.01883630,0.46760796,0.43797602,0.50168367
-4.89544772,2.02529301,0.87953827,0.54490022,0.00167289,0.40083775,0.01838803,0.48978402,0.45152772,0.52475985
-4.88944472,2.09557309,0.92344017,0.55776513,0.00148483,0.41717204,0.01808571,0.51118083,0.46466459,0.54680659
-4.88344172,2.16223629,0.96411633,0.57002647,0.00131158,0.43249309,0.01792151,0.53137265,0.47703056,0.56741372
-4.87743872,2.22366827,1.00076347,0.58125516,0.00115339,0.44649008,0.01788363,0.54994036,0.48826711,0.58618520
-4.87143572,2.27831502,1.03263866,0.59103463,0.00101018,0.45886931,0.01795678,0.56648470,0.49802614,0.60275136
-4.86543272,2.32473407,1.05908330,0.59897544,0.00088157,0.46936332,0.01812277,0.58063913,0.50598252,0.61678049
-4.85942971,2.36164211,1.07954472,0.60472890,0.00076697,0.47773917,0.01836113,0.59208186,0.51184591,0.62798899
-4.85342671,2.38795688,1.09359444,0.60799933,0.00066559,0.48380550,0.01864985,0.60054625,0.51537129,0.63614990
-4.84742371,2.40283170,1.10094206,0.60855409,0.00057652,0.48741813,0.01896612,0.60582939,0.51636777,0.64109928
-4.84142071,2.40568128,1.10144438,0.60623137,0.00049874,0.48848402,0.01928706,0.60779826,0.51470532,0.64274035
-4.83541771,2.39619785,1.09510901,0.60094505,0.00043123,0.48696343,0.01959047,0.60639342,0.51031926,0.64104512
-4.82941471,2.37435738,1.08209277,0.59268692,0.00037294,0.48287024,0.01985556,0.60162997,0.50321224,0.63605370
-4.82341171,2.34041588,1.06269462,0.58152594,0.00032287,0.47627056,0.02006353,0.59359586,0.49345394,0.62787128
-4.81740870,2.29489642,1.03734395,0.56760493,0.00028008,0.46727968,0.02019816,0.58244782,0.48117836,0.61666310
-4.81140570,2.23856792,1.00658454,0.55113477,0.00024370,0.45605765,0.02024628,0.56840499,0.46657910,0.60264776
-4.80540270,2.17241708,0.97105537,0.53238672,0.00021299,0.44280371,0.02019812,0.55174075,0.44990293,0.58608917
-4.79939970,2.09761498,0.93146907,0.51168308,0.00018730,0.42774989,0.02004756,0.53277326,0.43144191,0.56728766
-4.79339670,2.01548021,0.88858917,0.48938687,0.00016613,0.41115405,0.01979225,0.51185505,0.41152468,0.54657072
-4.78739370,1.92744031,0.84320723,0.46589089,0.00014910,0.39329284,0.01943360,0.48936223,0.39050711,0.52428375
-4.78139070,1.83499324,0.79612085,0.44160685,0.00013598,0.37445465,0.01897672,0.46568391,0.36876307,0.50078122
-4.77538769,1.73967051,0.74811344,0.41695485,0.00012667,0.35493301,0.01843017,0.44121212,0.34667541,0.47641862
-4.76938469,1.64300333,0.69993658,0.39235367,0.00012125,0.33502062,0.01780571,0.41633264,0.32462767,0.45154543
-4.76338169,1.54649283,0.65229542,0.36821230,0.00011993,0.31500413,0.01711792,0.39141715,0.30299685,0.42649931
-4.75737869,1.45158513,0.60583753,0.34492268,0.00012313,0.29515987,0.01638381,0.36681679,0.28214731,0.40160154
-4.75137569,1.35965162,0.56114531,0.32285411,0.00013141,0.27575047,0.01562237,0.34285718,0.26242597,0.37715390
-4.74537269,1.27197469,0.51873187,0.30234904,0.00014555,0.25702252,0.01485414,0.31983513,0.24415891,0.35343661
-4.73936968,1.18973838,0.47904006,0.28372041,0.00016653,0.23920503,0.01410076,0.29801675,0.22764922,0.33070753
-4.73336668,1.11402377,0.44244445,0.26725036,0.00019555,0.22250879,0.01338456,0.27763688,0.21317605,0.30920214
-4.72736368,1.04580816,0.40925541,0.25318997,0.00023406,0.20712625,0.01272820,0.25889976,0.20099450,0.28913436
-4.72136068,0.98596721,0.37972499,0.24176002,0.00028373,0.19323196,0.01215430,0.24198047,0.19133639,0.27069769
-4.71535768,0.93527909,0.35405377,0.23315226,0.00034653,0.18098327,0.01168515,0.22702708,0.18441127,0.25406660
-4.70935468,0.89442955,0.33239816,0.22753099,0.00042468,0.17052112,0.01134248,0.21416319,0.18040765,0.23939793
-4.70335168,0.86401688,0.31487751,0.22503469,0.00052067,0.16197077,0.01114723,0.20349043,0.17949395,0.22683195
-4.69734867,0.84455595,0.30158045,0.22577736,0.00063725,0.15544225,0.01111936,0.19509103,0.18181901,0.21649312
-4.69134567,0.83648032,0.29257022,0.22984931,0.00077743,0.15103048,0.01127767,0.18902983,0.18751183,0.20849021
-4.68534267,0.84014194,0.28788841,0.23731724,0.00094442,0.14881489,0.01163966,0.18535597,0.19668036,0.20291583
-4.67933967,0.85580802,0.28755706,0.24822352,0.00114162,0.14885844,0.01222134,0.18410379,0.20940922,0.19984528
-4.67333667,0.88365474,0.29157898,0.26258449,0.00137256,0.15120616,0.01303703,0.18529316,0.22575636,0.19933473
-4.66733367,0.92375806,0.29993627,0.28038786,0.00164081,0.15588316,0.01409917,0.18892896,0.24574856,0.20141886
-4.66133067,0.97608174,0.31258723,0.30158926,0.00194990,0.16289213,0.01541802,0.19500001,0.26937607,0.20610803
-4.65532766,1.04046341,0.32946183,0.32610821,0.00230326,0.17221067,0.01700144,0.20347724,0.29658653,0.21338514
-4.64932466,1.11659927,0.35045615,0.35382356,0.00270402,0.18378834,0.01885456,0.21431146,0.32727852,0.22320240
-4.64332166,1.20402863,0.37542606,0.38456889,0.00315498,0.19754389,0.02097942,0.22743077,0.36129513,0.23547826
-4.63731866,1.30211942,0.40418081,0.41812810,0.00365841,0.21336275,0.02337473,0.24273784,0.39841812,0.25009474
