energy_ev,total_up,C_s_up,C_p_up,Ru_p_up,Ru_d_up,Te_p_up,Te_d_up
-5.48974487,5.00368232,0.00297187,1.68712300,4.69701501,2.35270714,0.71976812,0.00000000
-5.48374187,5.06699251,0.00308982,1.71034472,4.78512658,2.37402617,0.72450176,0.00000000
-5.47773887,5.11653440,0.00322714,1.72804744,4.85914008,2.38891593,0.72804971,0.00000000
-5.47173587,5.15066600,0.00338303,1.73961145,4.91726990,2.39667984,0.73027923,0.00000000
-5.46573287,5.16799199,0.00355682,1.74452031,4.95800001,2.39673399,0.73107440,0.00000000
-5.45972986,5.16740875,0.00374803,1.74237715,4.98013294,2.38862516,0.73034048,0.00000000
-5.45372686,5.14814268,0.00395632,1.73291805,4.98283028,2.37204610,0.72800768,0.00000000
-5.44772386,5.10977982,0.00418148,1.71602205,4.96564318,2.34684731,0.72403420,0.00000000
-5.44172086,5.05228568,0.00442333,1.69171704,4.92853128,2.31304497,0.71840850,0.00000000
-5.43571786,4.97601403,0.00468170,1.66018146,4.87186929,2.27082428,0.71115051,0.00000000
-5.42971486,4.88170406,0.00495632,1.62174141,4.79644064,2.22053807,0.70231190,0.00000000
-5.42371186,4.77046555,0.00524676,1.57686334,4.70341807,2.16270051,0.69197537,0.00000000
-5.41770885,4.64375235,0.00555235,1.52614224,4.59433177,2.09797588,0.68025288,0.00000000
-5.41170585,4.50332483,0.00587208,1.47028591,4.47102597,2.02716269,0.66728296,0.00000000
-5.40570285,4.35120239,0.00620459,1.41009556,4.33560549,1.95117354,0.65322721,0.00000000
-5.39969985,4.18960781,0.00654806,1.34644364,4.19037401,1.87101146,0.63826610,0.00000000
-5.39369685,4.02090524,0.00690024,1.28024944,4.03776655,1.78774335,0.62259425,0.00000000
-5.38769385,3.84753421,0.00725842,1.21245352,3.88027838,1.70247163,0.60641536,0.00000000
-5.38169085,3.67194217,0.00761946,1.14399182,3.72039334,1.61630507,0.58993711,0.00000000
-5.37568784,3.49651805,0.00797986,1.07577042,3.56051395,1.53032991,0.57336600,0.00000000
-5.36968484,3.32352939,0.00833583,1.00864186,3.40289627,1.44558226,0.55690268,0.00000000
-5.36368184,3.15506549,0.00868340,0.94338392,3.24959159,1.36302301,0.54073757,0.00000000
-5.35767884,2.99298842,0.00901854,0.88068155,3.10239736,1.28351596,0.52504722,0.00000000
-5.35167584,2.83889391,0.00933729,0.82111257,2.96281874,1.20781008,0.50999140,0.00000000
-5.34567284,2.69408308,0.00963591,0.76513760,2.83204213,1.13652637,0.49571091,0.00000000
-5.33966983,2.55954580,0.00991104,0.71309442,2.71092123,1.07014972,0.48232634,0.00000000
-5.33366683,2.43595591,0.01015977,0.66519683,2.59997574,1.00902584,0.46993752,0.00000000
-5.32766383,2.32367788,0.01037981,0.62153782,2.49940210,0.95336316,0.45862377,0.00000000
-5.32166083,2.22278397,0.01056954,0.58209683,2.40909534,0.90323942,0.44844475,0.00000000
-5.31565783,2.13308069,0.01072808,0.54675045,2.32868066,0.85861221,0.43944181,0.00000000
-5.30965483,2.05414285,0.01085529,0.51528608,2.25755265,0.81933297,0.43163973,0.00000000
-5.30365183,1.98535322,0.01095175,0.48741780,2.19492039,0.78516356,0.42504859,0.00000000
-5.29764882,1.92594585,0.01101870,0.46280367,2.13985605,0.75579452,0.41966585,0.00000000
-5.29164582,1.87505096,0.01105800,0.44106363,2.09134474,0.73086406,0.41547829,0.00000000
-5.28564282,1.83173934,0.01107191,0.42179736,2.04833366,0.70997709,0.41246387,0.00000000
-5.27963982,1.79506466,0.01106307,0.40460130,2.00977845,0.69272341,0.41059345,0.00000000
-5.27363682,1.76410200,0.01103426,0.38908424,1.97468526,0.67869435,0.40983234,0.00000000
-5.26763382,1.73798158,0.01098831,0.37488098,1.94214722,0.66749752,0.41014174,0.00000000
-5.26163082,1.71591688,0.01092790,0.36166372,1.91137451,0.65876916,0.41148000,0.00000000
-5.25562781,1.69722666,0.01085551,0.34915087,1.88171745,0.65218399,0.41380407,0.00000000
-5.24962481,1.68135099,0.01077325,0.33711327,1.85268281,0.64746249,0.41707088,0.00000000
-5.24362181,1.66786143,0.01068285,0.32537775,1.82394331,0.64437581,0.42123905,0.00000000
-5.23761881,1.65646594,0.01058560,0.31382834,1.79534121,0.64274836,0.42627073,0.00000000
-5.23161581,1.64700930,0.01048238,0.30240517,1.76688659,0.64245858,0.43213390,0.00000000
-5.22561281,1.63946981,0.01037371,0.29110156,1.73875135,0.64343815,0.43880486,0.00000000
-5.21960980,1.63395313,0.01025984,0.27995950,1.71125990,0.64566997,0.44627100,0.00000000
-5.21360680,1.63068394,0.01014084,0.26906414,1.68487734,0.64918534,0.45453381,0.00000000
-5.20760380,1.62999632,0.01001681,0.25853735,1.66019612,0.65406057,0.46361172,0.00000000
-5.20160080,1.63232304,0.00988797,0.24853100,1.63792166,0.66041316,0.47354294,0.00000000
-5.19559780,1.63818424,0.00975484,0.23922008,1.61885734,0.66839784,0.48438765,0.00000000
-5.18959480,1.64817547,0.00961839,0.23079599,1.60388910,0.67820232,0.49622966,0.00000000
-5.18359180,1.66295503,0.00948021,0.22346009,1.59396955,0.69004281,0.50917698,0.00000000
-5.17758879,1.68323030,0.00934256,0.21741782,1.59010137,0.70415910,0.52336126,0.00000000
-5.17158579,1.70974271,0.00920850,0.21287310,1.59331962,0.72080911,0.53893580,0.00000000
-5.16558279,1.74325103,0.00908188,0.21002340,1.60467257,0.74026265,0.55607205,0.00000000
-5.15957979,1.78451260,0.00896736,0.20905506,1.62520066,0.76279428,0.57495451,0.00000000
-5.15357679,1.83426222,0.00887039,0.21013909,1.65591311,0.78867513,0.59577410,0.00000000
-5.14757379,1.89318887,0.00879702,0.21342715,1.69776227,0.81816365,0.61872013,0.00000000
-5.14157079,1.96191034,0.00875389,0.21904769,1.75161560,0.85149535,0.64397116,0.00000000
-5.13556778,2.04094627,0.00874794,0.22710232,1.81822571,0.88887176,0.67168504,0.00000000
-5.12956478,2.13069051,0.00878631,0.23766222,1.89819915,0.93044884,0.70198858,0.00000000
-5.12356178,2.23138359,0.00887605,0.25076469,1.99196477,0.97632540,0.73496739,0.00000000
-5.11755878,2.34308678,0.00902394,0.26640997,2.09974302,1.02653189,0.77065635,0.00000000
-5.11155578,2.46565899,0.00923620,0.28455832,2.22151758,1.08102029,0.80903132,0.00000000
-5.10555278,2.59873795,0.00951831,0.30512772,2.35701080,1.13965567,0.85000246,0.00000000
-5.09954977,2.74172714,0.00987473,0.32799209,2.50566467,1.20220998,0.89340984,0.00000000
-5.09354677,2.89378968,0.01030874,0.35298058,2.66662873,1.26835880,0.93902148,0.00000000
-5.08754377,3.05385010,0.01082225,0.37987777,2.83875643,1.33768122,0.98653414,0.00000000
-5.08154077,3.22060485,0.01141563,0.40842525,3.02061082,1.40966343,1.03557700,0.00000000
-5.07553777,3.39254145,0.01208760,0.43832452,3.21048023,1.48370590,1.08571820,0.00000000
-5.06953477,3.56796643,0.01283518,0.46924133,3.40640435,1.55913429,1.13647388,0.00000000
-5.06353177,3.74504096,0.01365361,0.50081147,3.60620995,1.63521358,1.18731962,0.00000000
-5.05752876,3.92182326,0.01453638,0.53264795,3.80755584,1.71116503,1.23770361,0.00000000
-5.05152576,4.09631593,0.01547526,0.56434926,4.00798518,1.78618535,1.28706114,0.00000000
-5.04552276,4.26651645,0.01646040,0.59550864,4.20498371,1.85946710,1.33482958,0.00000000
-5.03951976,4.43046848,0.01748049,0.62572389,4.39604126,1.93021943,1.38046338,0.00000000
-5.03351676,4.58631172,0.01852286,0.65460745,4.57871431,1.99768834,1.42344827,0.00000000
-5.02751376,4.73232813,0.01957378,0.68179614,4.75068680,2.06117525,1.46331408,0.00000000
-5.02151076,4.86698231,0.02061866,0.70696044,4.90982673,2.12005326,1.49964563,0.00000000
-5.01550775,4.98895444,0.02164235,0.72981251,5.05423595,2.17378020,1.53209142,0.00000000
-5.00950475,5.09716438,0.02262942,0.75011296,5.18229134,2.22190806,1.56036952,0.00000000
-5.00350175,5.19078611,0.02356454,0.76767575,5.29267559,2.26408849,1.58427093,0.00000000
-4.99749875,5.26925251,0.02443278,0.78237121,5.38439661,2.30007421,1.60366023,0.00000000
-4.99149575,5.33225061,0.02521996,0.79412699,5.45679527,2.32971681,1.61847371,0.00000000
-4.98549275,5.37970848,0.02591297,0.80292689,5.50954159,2.35296105,1.62871558,0.00000000
-4.97948974,5.41177516,0.02650015,0.80880787,5.54262032,2.36983666,1.63445237,0.00000000
-4.97348674,5.42879538,0.02697150,0.81185520,5.55630737,2.38044818,1.63580641,0.00000000
-4.96748374,5.43128123,0.02731901,0.81219631,5.55113886,2.38496397,1.63294874,0.00000000
-4.96148074,5.41988285,0.02753681,0.80999355,5.52787501,2.38360510,1.62609199,0.00000000
-4.95547774,5.39536027,0.02762137,0.80543643,5.48746116,2.37663510,1.61548398,0.00000000
-4.94947474,5.35855815,0.02757161,0.79873364,5.43098825,2.36435126,1.60140210,0.00000000
-4.94347174,5.31038476,0.02738890,0.79010540,5.35965481,2.34707806,1.58414901,0.00000000
-4.93746873,5.25179634,0.02707706,0.77977645,5.27473229,2.32516290,1.56404963,0.00000000
-4.93146573,5.18378688,0.02664227,0.76797000,5.17753510,2.29897433,1.54144943,0.00000000
-4.92546273,5.10738328,0.02609290,0.75490290,5.06939621,2.26890244,1.51671373,0.00000000
-4.91945973,5.02364496,0.02543934,0.74078205,4.95164864,2.23536094,1.49022775,0.00000000
-4.91345673,4.93366660,0.02469369,0.72580216,4.82561263,2.19879026,1.46239681,0.00000000
-4.90745373,4.83858234,0.02386945,0.71014475,4.69258787,2.15966081,1.43364625,0.00000000
-4.90145073,4.73956941,0.02298126,0.69397811,4.55384957,2.11847546,1.40442037,0.00000000
-4.89544772,4.63784936,0.02204442,0.67745810,4.41064726,2.07577031,1.37517991,0.00000000
-4.88944472,4.53468482,0.02107460,0.66072941,4.26420463,2.03211290,1.34639760,0.00000000
-4.88344172,4.43137048,0.02008743,0.64392696,4.11571911,1.98809728,1.31855138,0.00000000
-4.87743872,4.32921707,0.01909810,0.62717721,3.96635984,1.94433537,1.29211515,0.00000000
-4.87143572,4.22952788,0.01812104,0.61059902,3.81726290,1.90144452,1.26754721,0.00000000
-4.86543272,4.13356811,0.01716958,0.59430388,3.66952321,1.86003162,1.24527644,0.00000000
-4.85942971,4.04252786,0.01625566,0.57839549,3.52418288,1.82067396,1.22568689,0.00000000
-4.85342671,3.95748037,0.01538956,0.56296845,3.38221602,1.78389802,1.20910144,0.00000000
-4.84742371,3.87933782,0.01457973,0.54810633,3.24451087,1.75015710,1.19576526,0.00000000
-4.84142071,3.80880709,0.01383263,0.53387916,3.11185015,1.71980904,1.18583029,0.00000000
-4.83541771,3.74634865,0.01315267,0.52034054,2.98489090,1.69309574,1.17934157,0.00000000
-4.82941471,3.69214138,0.01254214,0.50752474,2.86414551,1.67012562,1.17622654,0.00000000
-4.82341171,3.64605631,0.01200128,0.49544397,2.74996533,1.65086050,1.17628823,0.00000000
-4.81740870,3.60764179,0.01152837,0.48408634,2.64252852,1.63510817,1.17920314,0.00000000
-4.81140570,3.57612189,0.01111986,0.47341451,2.54183341,1.62252134,1.18452430,0.00000000
-4.80540270,3.55040944,0.01077061,0.46336556,2.44769842,1.61260371,1.19168993,0.00000000
-4.79939970,3.52913391,0.01047408,0.45385202,2.35976915,1.60472316,1.20003747,0.00000000
-4.79339670,3.51068380,0.01022264,0.44476432,2.27753288,1.59813183,1.20882284,0.00000000
-4.78739370,3.49326192,0.01000787,0.43597443,2.20034010,1.59199244,1.21724416,0.00000000
-4.78139070,3.47495139,0.00982087,0.42734086,2.12743230,1.58540954,1.22446894,0.00000000
-4.77538769,3.45378950,0.00965260,0.41871449,2.05797490,1.57746455,1.22966373,0.00000000
-4.76938469,3.42784566,0.00949417,0.40994521,1.99109368,1.56725266,1.23202469,0.00000000
-4.76338169,3.39529985,0.00933715,0.40088886,1.92591293,1.55391989,1.23080771,0.00000000
-4.75737869,3.35451749,0.00917382,0.39141410,1.86159341,1.53669848,1.22535664,0.00000000
-4.75137569,3.30411709,0.00899745,0.38140898,1.79736819,1.51493875,1.21512833,0.00000000
-4.74537269,3.24302720,0.00880240,0.37078654,1.73257457,1.48813598,1.19971307,0.00000000
-4.73936968,3.17052990,0.00858434,0.35948943,1.66668046,1.45595089,1.17884974,0.00000000
-4.73336668,3.08628897,0.00834025,0.34749306,1.59930407,1.41822293,1.15243475,0.00000000
-4.72736368,2.99036129,0.00806850,0.33480718,1.53022606,1.37497567,1.12052463,0.00000000
-4.72136068,2.88319157,0.00776880,0.32147590,1.45939370,1.32641449,1.08333215,0.00000000
-4.71535768,2.76559091,0.00744210,0.30757592,1.38691725,1.27291656,1.04121634,0.00000000
-4.70935468,2.63870069,0.00709052,0.29321338,1.31305896,1.21501416,0.99466711,0.00000000
-4.70335168,2.50394427,0.00671713,0.27851924,1.23821568,1.15337220,0.94428527,0.00000000
-4.69734867,2.36296898,0.00632584,0.26364371,1.16289621,1.08876132,0.89075921,0.00000000
-4.69134567,2.21758193,0.00592112,0.24874984,1.08769483,1.02202809,0.83483925,0.00000000
-4.68534267,2.06968267,0.00550789,0.23400672,1.01326271,0.95406385,0.77731116,0.00000000
-4.67933967,1.92119625,0.00509121,0.21958266,0.94027850,0.88577366,0.71896992,0.00000000
-4.67333667,1.77400963,0.00467620,0.20563863,0.86941998,0.81804690,0.66059490,0.00000000
-4.66733367,1.62991411,0.00426778,0.19232233,0.80133769,0.75173072,0.60292759,0.00000000
-4.66133067,1.49055605,0.00387058,0.17976314,0.73663207,0.68760720,0.54665233,0.00000000
-4.65532766,1.35739735,0.00348880,0.16806817,0.67583469,0.62637527,0.49238104,0.00000000
-4.64932466,1.23168676,0.00312611,0.15731946,0.61939420,0.56863737,0.44064184,0.00000000
-4.64332166,1.11444212,0.00278561,0.14757259,0.56766732,0.51489137,0.39187190,0.00000000
-4.63731866,1.00644343,0.00246981,0.13885649,0.52091462,0.46552734,0.34641431,0.00000000
-4.63131566,0.90823585,0.00218061,0.13117453,0.47930107,0.42082892,0.30451862,0.00000000
-4.62531266,0.82014137,0.00191934,0.12450677,0.44290051,0.38097855,0.26634458,0.00000000
-4.61930965,0.74227771,0.00168679,0.11881306,0.41170360,0.34606606,0.23196853,0.00000000
-4.61330665,0.67458259,0.00148329,0.11403700,0.38562826,0.31609954,0.20139181,0.00000000
-4.60730365,0.61684171,0.00130877,0.11011043,0.36453194,0.29101788,0.17455048,0.00000000
-4.60130065,0.56871863,0.00116285,0.10695820,0.34822469,0.27070401,0.15132580,0.00000000
-4.59529765,0.52978487,0.00104488,0.10450311,0.33648238,0.25499817,0.13155491,0.00000000
-4.58929465,0.49954895,0.00095406,0.10267074,0.32905928,0.24371056,0.11504110,0.00000000
-4.58329165,0.47748310,0.00088951,0.10139394,0.32569965,0.23663276,0.10156349,0.00000000
-4.57728864,0.46304689,0.00085031,0.10061698,0.32614755,0.23354774,0.09088564,0.00000000
-4.57128564,0.45570707,0.00083556,0.10029907,0.33015508,0.23423794,0.08276307,0.00000000
-4.56528264,0.45495355,0.00084449,0.10041724,0.33748856,0.23849167,0.07694950,0.00000000
-4.55927964,0.46031127,0.00087641,0.10096850,0.34793288,0.24610752,0.07320188,0.00000000
-4.55327664,0.47134844,0.00093081,0.10197122,0.36129408,0.25689723,0.07128435,0.00000000
-4.54727364,0.48768130,0.00100737,0.10346580,0.37740050,0.27068706,0.07097106,0.00000000
-4.54127064,0.50897599,0.00110595,0.10551452,0.39610266,0.28731801,0.07204828,0.00000000
-4.53526763,0.53494824,0.00122662,0.10820064,0.41727226,0.30664518,0.07431578,0.00000000
-4.52926463,0.56536117,0.00136969,0.11162690,0.44080065,0.32853672,0.07758771,0.00000000
-4.52326163,0.60002215,0.00153565,0.11591327,0.46659700,0.35287251,0.08169320,0.00000000
-4.51725863,0.63877885,0.00172520,0.12119416,0.49458646,0.37954295,0.08647677,0.00000000
-4.51125563,0.68151523,0.00193922,0.12761507,0.52470843,0.40844811,0.09179862,0.00000000
-4.50525263,0.72814753,0.00217874,0.13532873,0.55691515,0.43949730,0.09753492,0.00000000
-4.49924962,0.77862065,0.00244491,0.14449092,0.59117045,0.47260931,0.10357812,0.00000000
-4.49324662,0.83290498,0.00273899,0.15525585,0.62744890,0.50771321,0.10983724,0.00000000
-4.48724362,0.89099361,0.00306224,0.16777139,0.66573497,0.54474982,0.11623820,0.00000000
-4.48124062,0.95290006,0.00341593,0.18217411,0.70602232,0.58367361,0.12272399,0.00000000
-4.47523762,1.01865621,0.00380123,0.19858429,0.74831293,0.62445506,0.12925479,0.00000000
-4.46923462,1.08831051,0.00421915,0.21710114,0.79261600,0.66708327,0.13580786,0.00000000
-4.46323162,1.16192606,0.00467050,0.23779816,0.83894650,0.71156849,0.14237720,0.00000000
-4.45722861,1.23957878,0.00515577,0.26071902,0.88732317,0.75794460,0.14897288,0.00000000
-4.45122561,1.32135508,0.00567507,0.28587399,0.93776615,0.80627107,0.15562007,0.00000000
-4.44522261,1.40734935,0.00622807,0.31323712,0.99029401,0.85663433,0.16235777,0.00000000
-4.43921961,1.49766082,0.00681396,0.34274429,1.04492033,0.90914821,0.16923716,0.00000000
-4.43321661,1.59238988,0.00743135,0.37429230,1.10164990,0.96395338,0.17631970,0.00000000
-4.42721361,1.69163366,0.00807832,0.40773898,1.16047459,1.02121530,0.18367496,0.00000000
-4.42121061,1.79548084,0.00875235,0.44290447,1.22136909,1.08112079,0.19137829,0.00000000
-4.41520760,1.90400548,0.00945039,0.47957347,1.28428640,1.14387284,0.19950836,0.00000000
-4.40920460,2.01725986,0.01016887,0.51749866,1.34915348,1.20968360,0.20814460,0.00000000
-4.40320160,2.13526613,0.01090381,0.55640483,1.41586679,1.27876545,0.21736464,0.00000000
-4.39719860,2.25800677,0.01165086,0.59599379,1.48428802,1.35132027,0.22724186,0.00000000
-4.39119560,2.38541383,0.01240547,0.63594974,1.55423990,1.42752681,0.23784290,0.00000000
-4.38519260,2.51735699,0.01316299,0.67594489,1.62550229,1.50752660,0.24922541,0.00000000
-4.37918959,2.65363070,0.01391881,0.71564502,1.69780839,1.59140858,0.26143581,0.00000000
-4.37318659,2.79394078,0.01466850,0.75471490,1.77084149,1.67919308,0.27450731,0.00000000
-4.36718359,2.93789088,0.01540793,0.79282324,1.84423212,1.77081571,0.28845805,0.00000000
-4.36118059,3.08496975,0.01613340,0.82964709,1.91755612,1.86611197,0.30328952,0.00000000
-4.35517759,3.23453999,0.01684171,0.86487563,1.99033365,1.96480348,0.31898509,0.00000000
-4.34917459,3.38582945,0.01753025,0.89821331,2.06202982,2.06648686,0.33550903,0.00000000
-4.34317159,3.53792643,0.01819702,0.92938242,2.13205706,2.17062606,0.35280578,0.00000000
-4.33716858,3.68977962,0.01884064,0.95812511,2.19977990,2.27654935,0.37079967,0.00000000
-4.33116558,3.84020416,0.01946031,0.98420526,2.26452239,2.38345163,0.38939526,0.00000000
-4.32516258,3.98789432,0.02005577,1.00741008,2.32557856,2.49040275,0.40847824,0.00000000
-4.31915958,4.13144370,0.02062719,1.02755187,2.38222605,2.59636226,0.42791707,0.00000000
-4.31315658,4.26937304,0.02117512,1.04447000,2.43374304,2.70020068,0.44756534,0.00000000
-4.30715358,4.40016528,0.02170033,1.05803325,2.47942813,2.80072692,0.46726500,0.00000000
