energy_ev,total_up,C_s_up,C_p_up,Li_s_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-3.17858929,1.45347565,0.00279778,0.15063952,0.05946907,0.03291539,0.85753616,0.48441057,0.38386428
-3.17258629,1.48406872,0.00283963,0.15281600,0.05959848,0.03249732,0.87609063,0.49585449,0.39336171
-3.16658329,1.51444496,0.00288446,0.15501104,0.05982689,0.03194584,0.89433344,0.50715150,0.40280206
-3.16058029,1.54414180,0.00292854,0.15712710,0.06018402,0.03126962,0.91207100,0.51797806,0.41205337
-3.15457729,1.57273210,0.00296866,0.15907838,0.06069683,0.03047856,0.92912139,0.52803675,0.42099465
-3.14857429,1.59983077,0.00300216,0.16079328,0.06138814,0.02958357,0.94531553,0.53706341,0.42951828
-3.14257129,1.62509991,0.00302691,0.16221625,0.06227528,0.02859636,0.96049803,0.54483290,0.43753203
-3.13656828,1.64825259,0.00304134,0.16330907,0.06336917,0.02752922,0.97452776,0.55116305,0.44496060
-3.13056528,1.66905533,0.00304438,0.16405132,0.06467353,0.02639485,0.98727844,0.55591714,0.45174676
-3.12456228,1.68732947,0.00303546,0.16444039,0.06618456,0.02520619,0.99863918,0.55900463,0.45785201
-3.11855928,1.70295155,0.00301444,0.16449076,0.06789084,0.02397631,1.00851518,0.56038043,0.46325688
-3.11255628,1.71585284,0.00298161,0.16423274,0.06977372,0.02271822,1.01682862,0.56004275,0.46796074
-3.10655328,1.72601814,0.00293758,0.16371071,0.07180796,0.02144476,1.02351977,0.55802988,0.47198128
-3.10055028,1.73348388,0.00288325,0.16298098,0.07396268,0.02016850,1.02854827,0.55441590,0.47535353
-3.09454727,1.73833573,0.00281975,0.16210927,0.07620260,0.01890160,1.03189456,0.54930587,0.47812851
-3.08854427,1.74070538,0.00274838,0.16116797,0.07848937,0.01765566,1.03356128,0.54283043,0.48037148
-3.08254127,1.74076669,0.00267053,0.16023319,0.08078310,0.01644160,1.03357450,0.53514022,0.48215979
-3.07653827,1.73873103,0.00258764,0.15938186,0.08304384,0.01526954,1.03198460,0.52640036,0.48358036
-3.07053527,1.73484160,0.00250118,0.15868870,0.08523301,0.01414862,1.02886656,0.51678496,0.48472666
-3.06453227,1.72936662,0.00241254,0.15822342,0.08731469,0.01308694,1.02431934,0.50647193,0.48569550
-3.05852926,1.72259146,0.00232306,0.15804801,0.08925666,0.01209134,1.01846438,0.49563820,0.48658327
-3.05252626,1.71480944,0.00223393,0.15821435,0.09103129,0.01116739,1.01144279,0.48445532,0.48748209
-3.04652326,1.70631160,0.00214624,0.15876206,0.09261596,0.01031924,1.00341144,0.47308554,0.48847565
-3.04052026,1.69737551,0.00206092,0.15971686,0.09399333,0.00954959,0.99453764,0.46167837,0.48963508
-3.03451726,1.68825354,0.00197872,0.16108930,0.09515119,0.00885967,0.98499285,0.45036766,0.49101492
-3.02851426,1.67916097,0.00190024,0.16287403,0.09608212,0.00824924,0.97494542,0.43926923,0.49264936
-3.02251126,1.67026467,0.00182591,0.16504969,0.09678285,0.00771663,0.96455274,0.42847906,0.49454910
-3.01650825,1.66167293,0.00175600,0.16757943,0.09725352,0.00725886,0.95395330,0.41807203,0.49669883
-3.01050525,1.65342722,0.00169061,0.17041195,0.09749679,0.00687173,0.94325906,0.40810137,0.49905587
-3.00450225,1.64549666,0.00162973,0.17348343,0.09751696,0.00655000,0.93254871,0.39859879,0.50154983
-2.99849925,1.63777585,0.00157319,0.17671988,0.09731920,0.00628759,0.92186226,0.38957535,0.50408377
-2.99249625,1.63008660,0.00152072,0.18004027,0.09690882,0.00607779,0.91119759,0.38102309,0.50653667
-2.98649325,1.62218390,0.00147197,0.18336008,0.09629085,0.00591347,0.90050919,0.37291745,0.50876753
-2.98049025,1.61376637,0.00142651,0.18659537,0.09546970,0.00578739,0.88970948,0.36522044,0.51062084
-2.97448724,1.60449089,0.00138387,0.18966704,0.09444925,0.00569240,0.87867277,0.35788451,0.51193334
-2.96848424,1.59399111,0.00134354,0.19250532,0.09323307,0.00562175,0.86724190,0.35085699,0.51254189
-2.96248124,1.58189902,0.00130504,0.19505412,0.09182494,0.00556927,0.85523722,0.34408493,0.51229205
-2.95647824,1.56786878,0.00126788,0.19727518,0.09022953,0.00552965,0.84246773,0.33752021,0.51104707
-2.95047524,1.55160142,0.00123164,0.19915167,0.08845323,0.00549863,0.82874360,0.33112456,0.50869678
-2.94447224,1.53286938,0.00119597,0.20069121,0.08650508,0.00547317,0.81388974,0.32487442,0.50516598
-2.93846923,1.51153933,0.00116061,0.20192794,0.08439763,0.00545160,0.79775943,0.31876518,0.50042186
-2.93246623,1.48759208,0.00112542,0.20292365,0.08214780,0.00543373,0.78024748,0.31281472,0.49447999
-2.92646323,1.46113834,0.00109038,0.20376770,0.07977749,0.00542090,0.76130215,0.30706585,0.48740859
-2.92046023,1.43242940,0.00105560,0.20457576,0.07731409,0.00541602,0.74093508,0.30158768,0.47933075
-2.91445723,1.40186181,0.00102134,0.20548733,0.07479057,0.00542355,0.71922892,0.29647553,0.47042438
-2.90845423,1.36997594,0.00098800,0.20666203,0.07224545,0.00544940,0.69634204,0.29184961,0.46091995
-2.90245123,1.33744798,0.00095614,0.20827477,0.06972231,0.00550087,0.67251018,0.28785213,0.45109586
-2.89644822,1.30507593,0.00092642,0.21050999,0.06726905,0.00558649,0.64804502,0.28464328,0.44127180
-2.89044522,1.27375992,0.00089962,0.21355513,0.06493693,0.00571581,0.62332968,0.28239588,0.43180028
-2.88444222,1.24447780,0.00087662,0.21759352,0.06277924,0.00589919,0.59881136,0.28128929,0.42305663
-2.87843922,1.21825715,0.00085837,0.22279705,0.06084991,0.00614755,0.57499167,0.28150239,0.41542796
-2.87243622,1.19614475,0.00084584,0.22931886,0.05920196,0.00647206,0.55241487,0.28320639,0.40930152
-2.86643322,1.17917493,0.00084003,0.23728635,0.05788586,0.00688386,0.53165472,0.28655749,0.40505295
-2.86043022,1.16833821,0.00084187,0.24679487,0.05694800,0.00739368,0.51330041,0.29168981,0.40303484
-2.85442721,1.16455127,0.00085225,0.25790227,0.05642920,0.00801157,0.49794206,0.29870893,0.40356619
-2.84842421,1.16862961,0.00087195,0.27062468,0.05636343,0.00874646,0.48615631,0.30768639,0.40692292
-2.84242121,1.18126374,0.00090159,0.28493368,0.05677668,0.00960586,0.47849248,0.31865527,0.41333001
-2.83641821,1.20299968,0.00094163,0.30075502,0.05768621,0.01059554,0.47545942,0.33160717,0.42295535
-2.83041521,1.23422425,0.00099229,0.31796914,0.05910000,0.01171916,0.47751360,0.34649067,0.43590558
-2.82441221,1.27515555,0.00105357,0.33641328,0.06101654,0.01297800,0.48504829,0.36321147,0.45222382
-2.81840920,1.32583846,0.00112520,0.35588550,0.06342501,0.01437073,0.49838417,0.38163398,0.47188950
-2.81240620,1.38614520,0.00120664,0.37615022,0.06630564,0.01589323,0.51776117,0.40158460,0.49481995
-2.80640320,1.45578029,0.00129707,0.39694531,0.06963043,0.01753838,0.54333174,0.42285630,0.52087384
-2.80040020,1.53428970,0.00139538,0.41799038,0.07336407,0.01929611,0.57515527,0.44521450,0.54985589
-2.79439720,1.62107322,0.00150017,0.43899609,0.07746508,0.02115331,0.61319391,0.46840385,0.58152297
-2.78839420,1.71539954,0.00160984,0.45967400,0.08188697,0.02309399,0.65730942,0.49215580,0.61559088
-2.78239120,1.81642309,0.00172251,0.47974661,0.08657962,0.02509948,0.70726140,0.51619642,0.65174180
-2.77638819,1.92320214,0.00183618,0.49895720,0.09149049,0.02714861,0.76270673,0.54025443,0.68963185
-2.77038519,2.03471717,0.00194868,0.51707897,0.09656585,0.02921817,0.82320041,0.56406875,0.72889855
-2.76438219,2.14988910,0.00205779,0.53392312,0.10175187,0.03128323,0.88819797,0.58739563,0.76916792
-2.75837919,2.26759685,0.00216124,0.54934540,0.10699555,0.03331768,0.95705949,0.61001474,0.81006094
-2.75237619,2.38669375,0.00225686,0.56325084,0.11224538,0.03529474,1.02905562,0.63173419,0.85119917
-2.74637319,2.50602277,0.00234255,0.57559644,0.11745188,0.03718753,1.10337558,0.65239421,0.89220954
-2.74037019,2.62443024,0.00241641,0.58639157,0.12256782,0.03896963,1.17913742,0.67186934,0.93272814
-2.73436718,2.74077837,0.00247677,0.59569606,0.12754826,0.04061565,1.25540059,0.69006912,0.97240319
-2.72836418,2.85395652,0.00252224,0.60361611,0.13235045,0.04210184,1.33118074,0.70693735,1.01089715
-2.72236118,2.96289161,0.00255176,0.61029807,0.13693352,0.04340654,1.40546681,0.72244990,1.04788825
-2.71635818,3.06655792,0.00256464,0.61592050,0.14125815,0.04451071,1.47724011,0.73661133,1.08307163
-2.71035518,3.16398664,0.00256055,0.62068489,0.14528620,0.04539829,1.54549491,0.74945054,1.11616022
-2.70435218,3.25427546,0.00253956,0.62480545,0.14898039,0.04605658,1.60926038,0.76101574,1.14688578
-2.69834917,3.33659846,0.00250211,0.62849858,0.15230408,0.04647646,1.66762294,0.77136896,1.17500015
-2.69234617,3.41021644,0.00244900,0.63197255,0.15522125,0.04665257,1.71974853,0.78058056,1.20027700
-2.68634317,3.47448775,0.00238134,0.63541799,0.15769665,0.04658336,1.76490395,0.78872399,1.22251419
-2.68034017,3.52887946,0.00230054,0.63899965,0.15969619,0.04627115,1.80247646,0.79587104,1.24153676
-2.67433717,3.57297859,0.00220824,0.64284982,0.16118756,0.04572196,1.83199085,0.80208790,1.25720061
-2.66833417,3.60650302,0.00210624,0.64706394,0.16214109,0.04494535,1.85312311,0.80743221,1.26939664
-2.66233117,3.62931148,0.00199646,0.65169836,0.16253075,0.04395423,1.86571020,0.81195115,1.27805528
-2.65632816,3.64141197,0.00188090,0.65677043,0.16233532,0.04276447,1.86975514,0.81568070,1.28315101
-2.65032516,3.64296785,0.00176152,0.66226093,0.16153957,0.04139455,1.86542727,0.81864587,1.28470667
-2.64432216,3.63430093,0.00164026,0.66811836,0.16013543,0.03986516,1.85305729,0.82086200,1.28279697
-2.63831916,3.61589081,0.00151892,0.67426499,0.15812305,0.03819872,1.83312732,0.82233674,1.27755108
-2.63231616,3.58836981,0.00139919,0.68060405,0.15551163,0.03641892,1.80625602,0.82307260,1.26915370
-2.62631316,3.55251330,0.00128256,0.68702755,0.15232006,0.03455016,1.77317948,0.82306970,1.25784434
-2.62031016,3.50922485,0.00117032,0.69342419,0.14857711,0.03261713,1.73472833,0.82232856,1.24391463
-2.61430715,3.45951659,0.00106354,0.69968679,0.14432129,0.03064423,1.69180217,0.82085257,1.22770342
-2.60830415,3.40448475,0.00096310,0.70571866,0.13960041,0.02865517,1.64534203,0.81864986,1.20958966
-2.60230115,3.34528126,0.00086960,0.71143855,0.13447055,0.02667247,1.59630216,0.81573452,1.18998316
-2.59629815,3.28308200,0.00078349,0.71678378,0.12899484,0.02471707,1.54562209,0.81212693,1.16931357
-2.59029515,3.21905299,0.00070497,0.72171142,0.12324186,0.02280802,1.49420013,0.80785315,1.14801770
-2.58429215,3.15431575,0.00063408,0.72619746,0.11728378,0.02096216,1.44286922,0.80294347,1.12652601
-2.57828914,3.08991319,0.00057071,0.73023408,0.11119436,0.01919388,1.39237608,0.79743014,1.10524858
-2.57228614,3.02677769,0.00051459,0.73382530,0.10504692,0.01751505,1.34336433,0.79134459,1.08456135
-2.56628314,2.96570265,0.00046535,0.73698140,0.09891229,0.01593484,1.29636212,0.78471419,1.06479322
-2.56028014,2.90731904,0.00042254,0.73971256,0.09285692,0.01445984,1.25177455,0.77755897,1.04621474
-2.55427714,2.85207794,0.00038563,0.74202231,0.08694120,0.01309405,1.20988099,0.76988859,1.02902893
-2.54827414,2.80024016,0.00035405,0.74390126,0.08121808,0.01183903,1.17083720,0.76169976,1.01336473
-2.54227114,2.75187338,0.00032721,0.74532179,0.07573200,0.01069415,1.13468179,0.75297444,0.99927342
-2.53626813,2.70685704,0.00030451,0.74623401,0.07051820,0.00965676,1.10134664,0.74367908,0.98672833
-2.53026513,2.66489483,0.00028537,0.74656341,0.06560247,0.00872253,1.07067055,0.73376494,0.97562773
-2.52426213,2.62553420,0.00026921,0.74621051,0.06100118,0.00788572,1.04241538,0.72316960,0.96580079
-2.51825913,2.58819189,0.00025550,0.74505253,0.05672175,0.00713954,1.01628375,0.71181982,0.95701647
-2.51225613,2.55218438,0.00024374,0.74294702,0.05276337,0.00647640,0.99193759,0.69963533,0.94899460
-2.50625313,2.51676165,0.00023349,0.73973736,0.04911801,0.00588830,0.96901660,0.68653367,0.94141882
-2.50025013,2.48114270,0.00022433,0.73525967,0.04577156,0.00536703,0.94715587,0.67243569,0.93395058
-2.49424712,2.44455117,0.00021593,0.72935082,0.04270511,0.00490451,0.92600201,0.65727143,0.92624360
-2.48824412,2.40624937,0.00020799,0.72185697,0.03989632,0.00449296,0.90522722,0.64098609,0.91795791
-2.48224112,2.36556927,0.00020027,0.71264219,0.03732064,0.00412507,0.88454088,0.62354569,0.90877311
-2.47623812,2.32193907,0.00019259,0.70159649,0.03495263,0.00379420,0.86369840,0.60494211,0.89839995
-2.47023512,2.27490458,0.00018479,0.68864298,0.03276697,0.00349440,0.84250737,0.58519726,0.88659002
-2.46423212,2.22414440,0.00017680,0.67374354,0.03073943,0.00322051,0.82083075,0.56436604,0.87314317
-2.45822911,2.16947898,0.00016855,0.65690285,0.02884762,0.00296819,0.79858765,0.54253796,0.85791242
-2.45222611,2.11087319,0.00016002,0.63817038,0.02707151,0.00273385,0.77575169,0.51983735,0.84080642
-2.44622311,2.04843316,0.00015124,0.61764053,0.02539384,0.00251466,0.75234749,0.49642204,0.82178959
-2.44022011,1.98239773,0.00014223,0.59545068,0.02380022,0.00230845,0.72844562,0.47248060,0.80088013
-2.43421711,1.91312557,0.00013306,0.57177748,0.02227920,0.00211364,0.70415647,0.44822837,0.77814634
-2.42821411,1.84107888,0.00012379,0.54683157,0.02082209,0.00192916,0.67962353,0.42390229,0.75370153
-2.42221111,1.76680488,0.00011451,0.52085108,0.01942278,0.00175434,0.65501644,0.39975492,0.72769803
-2.41620810,1.69091603,0.00010531,0.49409421,0.01807738,0.00158882,0.63052415,0.37604785,0.70032082
-2.41020510,1.61407028,0.00009627,0.46683144,0.01678388,0.00143247,0.60634850,0.35304491,0.67178093
-2.40420210,1.53695193,0.00008748,0.43933752,0.01554177,0.00128531,0.58269850,0.33100526,0.64230927
-2.39819910,1.46025413,0.00007901,0.41188391,0.01435165,0.00114742,0.55978529,0.31017691,0.61215090
-2.39219610,1.38466343,0.00007092,0.38473169,0.01321493,0.00101890,0.53781803,0.29079076,0.58156011
-2.38619310,1.31084678,0.00006329,0.35812537,0.01213346,0.00089983,0.51700053,0.27305532,0.55079621
-2.38019010,1.23944111,0.00005616,0.33228779,0.01110932,0.00079023,0.49752876,0.25715256,0.52012032
-2.37418709,1.17104550,0.00004957,0.30741610,0.01014460,0.00069003,0.47958895,0.24323462,0.48979280
-2.36818409,1.10621576,0.00004353,0.28367899,0.00924125,0.00059906,0.46335631,0.23142175,0.46007139
-2.36218109,1.04546106,0.00003808,0.26121510,0.00840099,0.00051707,0.44899413,0.22180133,0.43120987
-2.35617809,0.98924229,0.00003321,0.24013252,0.00762525,0.00044373,0.43665322,0.21442795,0.40345700
-2.35017509,0.93797172,0.00002892,0.22050927,0.00691517,0.00037859,0.42647141,0.20932445,0.37705557
-2.34417209,0.89201344,0.00002521,0.20239465,0.00627157,0.00032118,0.41857315,0.20648385,0.35224142
-2.33816908,0.85168429,0.00002206,0.18581122,0.00569506,0.00027095,0.41306901,0.20587186,0.32924216
-2.33216608,0.81725461,0.00001946,0.17075736,0.00518600,0.00022732,0.41005497,0.20742995,0.30827562
-2.32616308,0.78894886,0.00001737,0.15721006,0.00474458,0.00018971,0.40961154,0.21107869,0.28954781
-2.32016008,0.76694542,0.00001580,0.14512800,0.00437086,0.00015752,0.41180249,0.21672107,0.27325034
-2.31415708,0.75137570,0.00001470,0.13445458,0.00406479,0.00013018,0.41667335,0.22424582,0.25955750
-2.30815408,0.74232222,0.00001406,0.12512095,0.00382621,0.00010711,0.42424943,0.23353035,0.24862271
-2.30215108,0.73981583,0.00001386,0.11704881,0.00365484,0.00008780,0.43453356,0.24444317,0.24057480
-2.29614807,0.74383192,0.00001407,0.11015299,0.00355028,0.00007176,0.44750351,0.25684588,0.23551393
-2.29014507,0.75428599,0.00001469,0.10434378,0.00351194,0.00005854,0.46310910,0.27059430,0.23350754
-2.28414207,0.77102869,0.00001568,0.09952886,0.00353899,0.00004774,0.48126914,0.28553905,0.23458643
-2.27813907,0.79384075,0.00001702,0.09561495,0.00363033,0.00003901,0.50186837,0.30152544,0.23874109
-2.27213607,0.82242814,0.00001871,0.09250915,0.00378446,0.00003203,0.52475455,0.31839268,0.24591878
-2.26613307,0.85641803,0.00002072,0.09011994,0.00399947,0.00002655,0.54973585,0.33597278,0.25602126
-2.26013007,0.89535604,0.00002303,0.08835795,0.00427291,0.00002235,0.57657893,0.35408908,0.26890367
-2.25412706,0.93870525,0.00002561,0.08713648,0.00460183,0.00001924,0.60500793,0.37255481,0.28437464
-2.24812406,0.98584770,0.00002845,0.08637186,0.00498267,0.00001708,0.63470454,0.39117175,0.30219784
-2.24212106,1.03608859,0.00003151,0.08598365,0.00541130,0.00001576,0.66530965,0.40972940,0.32209512
-2.23611806,1.08866381,0.00003478,0.08589485,0.00588303,0.00001522,0.69642661,0.42800487,0.34375137
-2.23011506,1.14275093,0.00003821,0.08603198,0.00639269,0.00001541,0.72762633,0.44576354,0.36682095
-2.22411206,1.19748366,0.00004178,0.08632524,0.00693471,0.00001632,0.75845435,0.46276085,0.39093592
-2.21810905,1.25196980,0.00004545,0.08670875,0.00750326,0.00001797,0.78843978,0.47874529,0.41571552
-2.21210605,1.30531224,0.00004920,0.08712078,0.00809241,0.00002040,0.81710599,0.49346242,0.44077704
-2.20610305,1.35663238,0.00005299,0.08750420,0.00869634,0.00002368,0.84398276,0.50666009,0.46574744
-2.20010005,1.40509526,0.00005680,0.08780685,0.00930955,0.00002792,0.86861951,0.51809462,0.49027543
-2.19409705,1.44993529,0.00006059,0.08798218,0.00992708,0.00003325,0.89059904,0.52753757,0.51404352
-2.18809405,1.49048155,0.00006435,0.08798976,0.01054474,0.00003980,0.90955116,0.53478309,0.53677946
-2.18209105,1.52618123,0.00006807,0.08779590,0.01115935,0.00004775,0.92516569,0.53965515,0.55826651
-2.17608804,1.55662020,0.00007174,0.08737422,0.01176887,0.00005730,0.93720388,0.54201452,0.57835202
-2.17008504,1.58153926,0.00007536,0.08670612,0.01237263,0.00006865,0.94550787,0.54176496,0.59695376
-2.16408204,1.60084518,0.00007894,0.08578107,0.01297136,0.00008205,0.95000734,0.53885831,0.61406365
-2.15807904,1.61461562,0.00008248,0.08459683,0.01356724,0.00009773,0.95072316,0.53329806,0.62974854
-2.15207604,1.62309737,0.00008602,0.08315931,0.01416388,0.00011594,0.94776743,0.52514125,0.64414773
-2.14607304,1.62669769,0.00008959,0.08148230,0.01476618,0.00013694,0.94133995,0.51449842,0.65746742
-2.14007004,1.62596894,0.00009321,0.07958687,0.01538016,0.00016097,0.93172120,0.50153158,0.66997199
-2.13406703,1.62158683,0.00009692,0.07750053,0.01601266,0.00018828,0.91926186,0.48645028,0.68197254
-2.12806403,1.61432340,0.00010075,0.07525620,0.01667106,0.00021907,0.90436957,0.46950578,0.69381302
-2.12206103,1.60501566,0.00010473,0.07289087,0.01736285,0.00025356,0.88749338,0.45098377,0.70585467
-2.11605803,1.59453136,0.00010890,0.07044424,0.01809524,0.00029189,0.86910659,0.43119571,0.71845924
-2.11005503,1.58373347,0.00011326,0.06795717,0.01887473,0.00033420,0.84968894,0.41046945,0.73197189
-2.10405203,1.57344507,0.00011783,0.06547011,0.01970665,0.00038055,0.82970883,0.38913930,0.74670449
-2.09804902,1.56441605,0.00012259,0.06302164,0.02059480,0.00043096,0.80960651,0.36753621,0.76292009
-2.09204602,1.55729340,0.00012754,0.06064705,0.02154106,0.00048540,0.78977894,0.34597832,0.78081917
-2.08604302,1.55259611,0.00013262,0.05837712,0.02254516,0.00054375,0.77056703,0.32476235,0.80052847
-2.08004002,1.55069593,0.00013779,0.05623713,0.02360440,0.00060586,0.75224573,0.30415617,0.82209261
-2.07403702,1.55180460,0.00014298,0.05424610,0.02471365,0.00067146,0.73501731,0.28439278,0.84546911
-2.06803402,1.55596791,0.00014810,0.05241638,0.02586524,0.00074027,0.71900804,0.26566587,0.87052670
-2.06203102,1.56306662,0.00015307,0.05075349,0.02704915,0.00081189,0.70426822,0.24812708,0.89704720
-2.05602801,1.57282393,0.00015777,0.04925631,0.02825318,0.00088588,0.69077538,0.23188493,0.92473051
-2.05002501,1.58481892,0.00016210,0.04791746,0.02946322,0.00096172,0.67844032,0.21700531,0.95320265
-2.04402201,1.59850491,0.00016594,0.04672402,0.03066365,0.00103886,0.66711557,0.20351351,0.98202631
-2.03801901,1.61323201,0.00016918,0.04565840,0.03183776,0.00111666,0.65660567,0.19139735,1.01071339
-2.03201601,1.62827235,0.00017172,0.04469935,0.03296817,0.00119444,0.64667881,0.18061145,1.03873905
-2.02601301,1.64284714,0.00017346,0.04382306,0.03403737,0.00127150,0.63707906,0.17108209,1.06555659
-2.02001001,1.65615410,0.00017433,0.04300434,0.03502813,0.00134708,0.62753879,0.16271264,1.09061267
-2.01400700,1.66739438,0.00017425,0.04221772,0.03592398,0.00142039,0.61779068,0.15538912,1.11336227
-2.00800400,1.67579798,0.00017320,0.04143850,0.03670961,0.00149065,0.60757877,0.14898570,1.13328301
-2.00200100,1.68064684,0.00017115,0.04064372,0.03737120,0.00155705,0.59666847,0.14337004,1.14988834
-1.99599800,1.68129507,0.00016811,0.03981290,0.03789676,0.00161878,0.58485480,0.13840810,1.16273935
-1.98999500,1.67718584,0.00016410,0.03892873,0.03827628,0.00167505,0.57196919,0.13396849,1.17145497
-1.98399200,1.66786484,0.00015918,0.03797747,0.03850198,0.00172511,0.55788431,0.12992621,1.17572044
-1.97798899,1.65299000,0.00015341,0.03694925,0.03856833,0.00176823,0.54251723,0.12616560,1.17529389
-1.97198599,1.63233781,0.00014689,0.03583812,0.03847212,0.00180374,0.52583077,0.12258283,1.17001107
-1.96598299,1.60580612,0.00013971,0.03464201,0.03821245,0.00183105,0.50783328,0.11908752,1.15978833
-1.95997999,1.57341398,0.00013200,0.03336247,0.03779068,0.00184966,0.48857705,0.11560392,1.14462374
-1.95397699,1.53529847,0.00012388,0.03200442,0.03721030,0.00185916,0.46815539,0.11207149,1.12459656
-1.94797399,1.49170915,0.00011547,0.03057566,0.03647688,0.00185927,0.44669878,0.10844501,1.09986510
-1.94197099,1.44300030,0.00010690,0.02908641,0.03559789,0.00184983,0.42437025,0.10469432,1.07066310
-1.93596798,1.38962135,0.00009828,0.02754886,0.03458255,0.00183082,0.40136025,0.10080375,1.03729465
-1.92996498,1.33210583,0.00008975,0.02597658,0.03344165,0.00180237,0.37788117,0.09677128,1.00012794
-1.92396198,1.27105917,0.00008139,0.02438408,0.03218741,0.00176477,0.35416191,0.09260758,0.95958777
-1.91795898,1.20714573,0.00007330,0.02278633,0.03083323,0.00171844,0.33044245,0.08833491,0.91614718
-1.91195598,1.14107529,0.00006556,0.02119834,0.02939350,0.00166395,0.30696881,0.08398592,0.87031816
-1.90595298,1.07358937,0.00005824,0.01963481,0.02788338,0.00160201,0.28398845,0.07960249,0.82264188
-1.89994997,1.00544772,0.00005137,0.01810986,0.02631854,0.00153345,0.26174619,0.07523455,0.77367844
-1.89394697,0.93741516,0.00004501,0.01663674,0.02471495,0.00145919,0.24048086,0.07093890,0.72399656
-1.88794397,0.87024916,0.00003916,0.01522775,0.02308855,0.00138025,0.22042251,0.06677809,0.67416332
-1.88194097,0.80468829,0.00003384,0.01389403,0.02145506,0.00129767,0.20179038,0.06281935,0.62473436
-1.87593797,0.74144180,0.00002905,0.01264558,0.01982967,0.00121255,0.18479146,0.05913356,0.57624466
-1.86993497,0.68118039,0.00002476,0.01149123,0.01822680,0.00112598,0.16961952,0.05579422,0.52920013
-1.86393197,0.62452842,0.00002097,0.01043861,0.01665985,0.00103901,0.15645465,0.05287647,0.48407033
-1.85792896,0.57205729,0.00001763,0.00949424,0.01514102,0.00095267,0.14546298,0.05045606,0.44128226
-1.85192596,0.52428016,0.00001473,0.00866356,0.01368110,0.00086790,0.13679650,0.04860829,0.40121547
-1.84592296,0.48164789,0.00001223,0.00795100,0.01228932,0.00078555,0.13059280,0.04740693,0.36419844
-1.83991996,0.44454580,0.00001008,0.00735999,0.01097330,0.00070637,0.12697450,0.04692295,0.33050613
-1.83391696,0.41329135,0.00000825,0.00689306,0.00973894,0.00063099,0.12604830,0.04722318,0.30035882
-1.82791396,0.38813226,0.00000672,0.00655179,0.00859045,0.00055991,0.12790340,0.04836887,0.27392183
-1.82191096,0.36924501,0.00000543,0.00633688,0.00753036,0.00049354,0.13260934,0.05041397,0.25130623
-1.81590795,0.35673344,0.00000436,0.00624805,0.00655967,0.00043212,0.14021316,0.05340342,0.23257012
-1.80990495,0.35062741,0.00000348,0.00628404,0.00567786,0.00037581,0.15073590,0.05737120,0.21772054
-1.80390195,0.35088135,0.00000276,0.00644251,0.00488317,0.00032465,0.16416859,0.06233836,0.20671564
-1.79789895,0.35737280,0.00000218,0.00671997,0.00417265,0.00027860,0.18046793,0.06831101,0.19946712
-1.79189595,0.36990114,0.00000171,0.00711167,0.00354247,0.00023753,0.19955183,0.07527841,0.19584281
-1.78589295,0.38818652,0.00000133,0.00761151,0.00298803,0.00020124,0.22129518,0.08321115,0.19566934
-1.77988994,0.41186948,0.00000103,0.00821196,0.00250418,0.00016951,0.24552611,0.09205971,0.19873498
-1.77388694,0.44051163,0.00000080,0.00890402,0.00208547,0.00014206,0.27202321,0.10175335,0.20479259
-1.76788394,0.47359761,0.00000061,0.00967715,0.00172625,0.00011861,0.30051397,0.11219953,0.21356291
-1.76188094,0.51053899,0.00000047,0.01051936,0.00142092,0.00009889,0.33067478,0.12328400,0.22473821
-1.75587794,0.55068023,0.00000036,0.01141726,0.00116401,0.00008264,0.36213290,0.13487159,0.23798657
-1.74987494,0.59330720,0.00000028,0.01235625,0.00095038,0.00006964,0.39447032,0.14680782,0.25295669
-1.74387194,0.63765835,0.00000023,0.01332072,0.00077529,0.00005974,0.42722996,0.15892139,0.26928358
-1.73786893,0.68293853,0.00000019,0.01429439,0.00063454,0.00005283,0.45992387,0.17102743,0.28659504
-1.73186593,0.72833547,0.00000017,0.01526068,0.00052453,0.00004891,0.49204352,0.18293163,0.30451899
-1.72586293,0.77303850,0.00000016,0.01620319,0.00044234,0.00004807,0.52307175,0.19443502,0.32269150
-1.71985993,0.81625913,0.00000017,0.01710622,0.00038585,0.00005054,0.55249608,0.20533935,0.34076559
-1.71385693,0.85725282,0.00000020,0.01795531,0.00035372,0.00005670,0.57982287,0.21545282,0.35842034
-1.70785393,0.89534120,0.00000025,0.01873787,0.00034555,0.00006707,0.60459172,0.22459599,0.37537027
-1.70185093,0.92993388,0.00000032,0.01944377,0.00036192,0.00008241,0.62638948,0.23260765,0.39137458
-1.69584792,0.96054894,0.00000041,0.02006592,0.00040444,0.00010368,0.64486325,0.23935031,0.40624591
-1.68984492,0.98683131,0.00000055,0.02060088,0.00047590,0.00013208,0.65973182,0.24471521,0.41985834
-1.68384192,1.00856797,0.00000073,0.02104927,0.00058032,0.00016913,0.67079480,0.24862650,0.43215412
-1.67783892,1.02569951,0.00000096,0.02141624,0.00072308,0.00021664,0.67793920,0.25104442,0.44314908
-1.67183592,1.03832721,0.00000126,0.02171176,0.00091101,0.00027676,0.68114300,0.25196740,0.45293609
-1.66583292,1.04671546,0.00000165,0.02195076,0.00115251,0.00035204,0.68047556,0.25143286,0.46168672
