energy_ev,total_up,Cd_p_up,Cd_d_up,S_s_up,S_p_up,Sn_p_up,Sn_d_up
-4.30115058,0.84268419,0.26342927,0.05492455,0.10195154,0.38586899,0.10369650,0.00032565
-4.29514757,0.88816429,0.28093678,0.05794683,0.10679726,0.40223024,0.11191714,0.00035044
-4.28914457,0.93148228,0.29806928,0.06080956,0.11141302,0.41719637,0.12011770,0.00037486
-4.28314157,0.97201857,0.31459402,0.06347212,0.11572931,0.43054627,0.12818910,0.00039856
-4.27713857,1.00917301,0.33027372,0.06589629,0.11967746,0.44208298,0.13601533,0.00042121
-4.27113557,1.04238171,0.34487256,0.06804751,0.12319115,0.45164043,0.14347613,0.00044245
-4.26513257,1.07113425,0.35816281,0.06989611,0.12620803,0.45908993,0.15044995,0.00046194
-4.25912956,1.09499070,0.36993176,0.07141840,0.12867144,0.46434606,0.15681720,0.00047937
-4.25312656,1.11359769,0.37998868,0.07259776,0.13053218,0.46737159,0.16246377,0.00049444
-4.24712356,1.12670271,0.38817151,0.07342545,0.13175022,0.46818129,0.16728446,0.00050691
-4.24112056,1.13416609,0.39435308,0.07390128,0.13229623,0.46684437,0.17118642,0.00051657
-4.23511756,1.13596987,0.39844644,0.07403403,0.13215295,0.46348533,0.17409223,0.00052327
-4.22911456,1.13222317,0.40040915,0.07384147,0.13131623,0.45828314,0.17594272,0.00052692
-4.22311156,1.12316356,0.40024616,0.07335028,0.12979577,0.45146865,0.17669910,0.00052750
-4.21710855,1.10915419,0.39801125,0.07259548,0.12761540,0.44332031,0.17634461,0.00052504
-4.21110555,1.09067671,0.39380678,0.07161964,0.12481300,0.43415811,0.17488537,0.00051964
-4.20510255,1.06832005,0.38778179,0.07047182,0.12143994,0.42433615,0.17235049,0.00051147
-4.19909955,1.04276528,0.38012844,0.06920619,0.11756013,0.41423377,0.16879139,0.00050076
-4.19309655,1.01476724,0.37107684,0.06788050,0.11324865,0.40424569,0.16428039,0.00048776
-4.18709355,0.98513328,0.36088852,0.06655436,0.10859006,0.39477134,0.15890861,0.00047280
-4.18109055,0.95470014,0.34984875,0.06528737,0.10367643,0.38620384,0.15278319,0.00045622
-4.17508754,0.92430954,0.33825792,0.06413728,0.09860508,0.37891879,0.14602410,0.00043838
-4.16908454,0.89478352,0.32642242,0.06315808,0.09347633,0.37326337,0.13876056,0.00041966
-4.16308154,0.86690037,0.31464525,0.06239829,0.08839103,0.36954613,0.13112726,0.00040042
-4.15707854,0.84137195,0.30321680,0.06189926,0.08344819,0.36802754,0.12326048,0.00038103
-4.15107554,0.81882324,0.29240611,0.06169379,0.07874272,0.36891191,0.11529439,0.00036183
-4.14507254,0.79977478,0.28245290,0.06180497,0.07436323,0.37234070,0.10735749,0.00034311
-4.13906953,0.78462855,0.27356072,0.06224527,0.07039009,0.37838755,0.09956949,0.00032514
-4.13306653,0.77365780,0.26589135,0.06301608,0.06689370,0.38705508,0.09203857,0.00030814
-4.12706353,0.76700091,0.25956077,0.06410749,0.06393304,0.39827373,0.08485919,0.00029229
-4.12106053,0.76465968,0.25463672,0.06549850,0.06155450,0.41190248,0.07811049,0.00027769
-4.11505753,0.76650168,0.25113783,0.06715759,0.05979093,0.42773157,0.07185526,0.00026443
-4.10905453,0.77226682,0.24903455,0.06904363,0.05866115,0.44548718,0.06613950,0.00025252
-4.10305153,0.78157753,0.24825152,0.07110705,0.05816955,0.46483778,0.06099253,0.00024194
-4.09704852,0.79395233,0.24867148,0.07329141,0.05830617,0.48540214,0.05642761,0.00023263
-4.09104552,0.80882220,0.25014040,0.07553505,0.05904690,0.50675879,0.05244301,0.00022448
-4.08504252,0.82554919,0.25247372,0.07777300,0.06035414,0.52845648,0.04902348,0.00021738
-4.07903952,0.84344665,0.25546338,0.07993896,0.06217758,0.55002561,0.04614197,0.00021118
-4.07303652,0.86180035,0.25888542,0.08196734,0.06445535,0.57099011,0.04376159,0.00020572
-4.06703352,0.87989004,0.26250793,0.08379520,0.06711538,0.59087959,0.04183773,0.00020084
-4.06103052,0.89701061,0.26609896,0.08536416,0.07007709,0.60924132,0.04032026,0.00019637
-4.05502751,0.91249240,0.26943426,0.08662213,0.07325323,0.62565178,0.03915568,0.00019218
-4.04902451,0.92572009,0.27230456,0.08752477,0.07655195,0.63972748,0.03828930,0.00018812
-4.04302151,0.93614961,0.27452212,0.08803676,0.07987910,0.65113464,0.03766724,0.00018407
-4.03701851,0.94332280,0.27592653,0.08813277,0.08314058,0.65959762,0.03723834,0.00017993
-4.03101551,0.94687942,0.27638940,0.08779798,0.08624479,0.66490579,0.03695586,0.00017565
-4.02501251,0.94656618,0.27581801,0.08702849,0.08910508,0.66691866,0.03677900,0.00017117
-4.01900950,0.94224280,0.27415773,0.08583115,0.09164212,0.66556910,0.03667415,0.00016648
-4.01300650,0.93388480,0.27139318,0.08422330,0.09378608,0.66086476,0.03661589,0.00016159
-4.00700350,0.92158321,0.26754828,0.08223201,0.09547862,0.65288734,0.03658778,0.00015655
-4.00100050,0.90554108,0.26268497,0.07989321,0.09667454,0.64179003,0.03658283,0.00015141
-3.99499750,0.88606708,0.25690087,0.07725049,0.09734298,0.62779307,0.03660364,0.00014628
-3.98899450,0.86356627,0.25032591,0.07435376,0.09746827,0.61117756,0.03666235,0.00014124
-3.98299150,0.83852837,0.24311804,0.07125779,0.09705019,0.59227769,0.03678026,0.00013644
-3.97698849,0.81151390,0.23545816,0.06802059,0.09610376,0.57147176,0.03698709,0.00013201
-3.97098549,0.78313841,0.22754440,0.06470185,0.09465850,0.54917198,0.03732012,0.00012810
-3.96498249,0.75405541,0.21958600,0.06136132,0.09275717,0.52581366,0.03782292,0.00012485
-3.95897949,0.72493826,0.21179690,0.05805724,0.09045414,0.50184381,0.03854392,0.00012243
-3.95297649,0.69646169,0.20438916,0.05484491,0.08781326,0.47770968,0.03953478,0.00012098
-3.94697349,0.66928330,0.19756659,0.05177537,0.08490550,0.45384752,0.04084852,0.00012065
-3.94097049,0.64402564,0.19151848,0.04889421,0.08180639,0.43067182,0.04253755,0.00012156
-3.93496748,0.62125924,0.18641387,0.04624057,0.07859339,0.40856538,0.04465167,0.00012385
-3.92896448,0.60148733,0.18239639,0.04384640,0.07534316,0.38787051,0.04723599,0.00012760
-3.92296148,0.58513238,0.17957978,0.04173587,0.07212912,0.36888159,0.05032895,0.00013288
-3.91695848,0.57252511,0.17804439,0.03992504,0.06901911,0.35183913,0.05396042,0.00013976
-3.91095548,0.56389626,0.17783460,0.03842174,0.06607340,0.33692560,0.05815005,0.00014824
-3.90495248,0.55937133,0.17895732,0.03722571,0.06334312,0.32426294,0.06290595,0.00015832
-3.89894947,0.55896861,0.18138176,0.03632893,0.06086905,0.31391198,0.06822361,0.00016996
-3.89294647,0.56260048,0.18504028,0.03571617,0.05868093,0.30587360,0.07408540,0.00018308
-3.88694347,0.57007807,0.18983046,0.03536575,0.05679720,0.30009161,0.08046046,0.00019759
-3.88094047,0.58111916,0.19561844,0.03525044,0.05522519,0.29645715,0.08730525,0.00021334
-3.87493747,0.59535906,0.20224318,0.03533851,0.05396180,0.29481453,0.09456452,0.00023020
-3.86893447,0.61236418,0.20952185,0.03559494,0.05299443,0.29496808,0.10217300,0.00024798
-3.86293147,0.63164784,0.21725591,0.03598261,0.05230232,0.29669005,0.11005754,0.00026650
-3.85692846,0.65268779,0.22523791,0.03646361,0.05185808,0.29972892,0.11813979,0.00028555
-3.85092546,0.67494489,0.23325860,0.03700052,0.05162935,0.30381813,0.12633928,0.00030493
-3.84492246,0.69788230,0.24111423,0.03755762,0.05158058,0.30868475,0.13457683,0.00032447
-3.83891946,0.72098444,0.24861370,0.03810208,0.05167478,0.31405794,0.14277811,0.00034398
-3.83291646,0.74377510,0.25558534,0.03860495,0.05187517,0.31967681,0.15087731,0.00036331
-3.82691346,0.76583412,0.26188300,0.03904204,0.05214674,0.32529761,0.15882064,0.00038234
-3.82091046,0.78681190,0.26739128,0.03939465,0.05245760,0.33069995,0.16656958,0.00040100
-3.81490745,0.80644142,0.27202962,0.03965002,0.05278003,0.33569195,0.17410376,0.00041924
-3.80890445,0.82454717,0.27575518,0.03980161,0.05309138,0.34011423,0.18142326,0.00043709
-3.80290145,0.84105092,0.27856429,0.03984918,0.05337458,0.34384270,0.18855024,0.00045460
-3.79689845,0.85597401,0.28049252,0.03979859,0.05361847,0.34679009,0.19552991,0.00047190
-3.79089545,0.86943617,0.28161330,0.03966147,0.05381780,0.34890627,0.20243056,0.00048917
-3.78489245,0.88165108,0.28203524,0.03945462,0.05397301,0.35017752,0.20934293,0.00050662
-3.77888944,0.89291867,0.28189818,0.03919933,0.05408975,0.35062463,0.21637861,0.00052453
-3.77288644,0.90361476,0.28136822,0.03892051,0.05417828,0.35030012,0.22366780,0.00054321
-3.76688344,0.91417811,0.28063187,0.03864575,0.05425267,0.34928472,0.23135620,0.00056300
-3.76088044,0.92509559,0.27988965,0.03840430,0.05432994,0.34768308,0.23960139,0.00058427
-3.75487744,0.93688577,0.27934923,0.03822602,0.05442907,0.34561902,0.24856856,0.00060741
-3.74887444,0.95008152,0.27921848,0.03814038,0.05457011,0.34323045,0.25842584,0.00063278
-3.74287144,0.96521207,0.27969862,0.03817540,0.05477314,0.34066400,0.26933924,0.00066078
-3.73686843,0.98278492,0.28097761,0.03835675,0.05505748,0.33806976,0.28146731,0.00069174
-3.73086543,1.00326817,0.28322410,0.03870688,0.05544079,0.33559597,0.29495570,0.00072599
-3.72486243,1.02707362,0.28658193,0.03924428,0.05593845,0.33338410,0.30993158,0.00076379
-3.71885943,1.05454102,0.29116542,0.03998284,0.05656298,0.33156434,0.32649815,0.00080536
-3.71285643,1.08592382,0.29705541,0.04093135,0.05732363,0.33025160,0.34472922,0.00085084
-3.70685343,1.12137681,0.30429631,0.04209315,0.05822616,0.32954230,0.36466415,0.00090027
-3.70085043,1.16094599,0.31289392,0.04346593,0.05927277,0.32951192,0.38630302,0.00095364
-3.69484742,1.20456095,0.32281435,0.04504164,0.06046218,0.33021343,0.40960252,0.00101080
-3.68884442,1.25203007,0.33398380,0.04680664,0.06178993,0.33167676,0.43447237,0.00107151
-3.68284142,1.30303885,0.34628934,0.04874183,0.06324876,0.33390914,0.46077279,0.00113541
-3.67683842,1.35715159,0.35958066,0.05082316,0.06482918,0.33689650,0.48831297,0.00120203
-3.67083542,1.41381655,0.37367280,0.05302204,0.06652008,0.34060565,0.51685088,0.00127078
-3.66483242,1.47237476,0.38834981,0.05530605,0.06830947,0.34498731,0.54609451,0.00134096
-3.65882941,1.53207246,0.40336928,0.05763966,0.07018523,0.34997966,0.57570483,0.00141177
-3.65282641,1.59207691,0.41846778,0.05998510,0.07213587,0.35551238,0.60530042,0.00148231
-3.64682341,1.65149551,0.43336707,0.06230329,0.07415119,0.36151077,0.63446391,0.00155160
-3.64082041,1.70939756,0.44778095,0.06455483,0.07622297,0.36789990,0.66275022,0.00161861
-3.63481741,1.76483825,0.46142261,0.06670097,0.07834542,0.37460838,0.68969642,0.00168227
-3.62881441,1.81688411,0.47401236,0.06870463,0.08051556,0.38157157,0.71483296,0.00174150
-3.62281141,1.86463898,0.48528538,0.07053138,0.08273339,0.38873411,0.73769612,0.00179524
-3.61680840,1.90726966,0.49499943,0.07215027,0.08500186,0.39605144,0.75784107,0.00184247
-3.61080540,1.94403030,0.50294204,0.07353465,0.08732665,0.40349043,0.77485524,0.00188227
-3.60480240,1.97428439,0.50893708,0.07466282,0.08971575,0.41102886,0.78837137,0.00191380
-3.59879940,1.99752358,0.51285030,0.07551850,0.09217888,0.41865395,0.79807972,0.00193640
-3.59279640,2.01338248,0.51459368,0.07609119,0.09472669,0.42636002,0.80373896,0.00194951
-3.58679340,2.02164875,0.51412836,0.07637626,0.09736995,0.43414530,0.80518504,0.00195281
-3.58079040,2.02226810,0.51146595,0.07637498,0.10011855,0.44200839,0.80233790,0.00194614
-3.57478739,2.01534393,0.50666815,0.07609421,0.10298058,0.44994435,0.79520536,0.00192955
-3.56878439,2.00113165,0.49984468,0.07554606,0.10596133,0.45794089,0.78388420,0.00190330
-3.56278139,1.98002800,0.49114958,0.07474730,0.10906246,0.46597480,0.76855824,0.00186785
-3.55677839,1.95255585,0.48077593,0.07371874,0.11228121,0.47400910,0.74949346,0.00182384
-3.55077539,1.91934516,0.46894933,0.07248443,0.11560983,0.48199084,0.72703040,0.00177208
-3.54477239,1.88111113,0.45592037,0.07107090,0.11903517,0.48985002,0.70157420,0.00171355
-3.53876938,1.83863041,0.44195638,0.06950623,0.12253849,0.49749953,0.67358259,0.00164933
-3.53276638,1.79271654,0.42733284,0.06781932,0.12609550,0.50483634,0.64355252,0.00158058
-3.52676338,1.74419568,0.41232485,0.06603906,0.12967668,0.51174378,0.61200589,0.00150853
-3.52076038,1.69388366,0.39719907,0.06419368,0.13324773,0.51809488,0.57947503,0.00143445
-3.51475738,1.64256529,0.38220633,0.06231010,0.13677037,0.52375670,0.54648862,0.00135956
-3.50875438,1.59097676,0.36757535,0.06041348,0.14020323,0.52859532,0.51355836,0.00128508
-3.50275138,1.53979161,0.35350783,0.05852690,0.14350297,0.53248138,0.48116716,0.00121215
-3.49674837,1.48961080,0.34017490,0.05667112,0.14662553,0.53529584,0.44975909,0.00114183
-3.49074537,1.44095694,0.32771523,0.05486457,0.14952751,0.53693576,0.41973130,0.00107508
-3.48474237,1.39427271,0.31623468,0.05312333,0.15216756,0.53731977,0.39142828,0.00101273
-3.47873937,1.34992303,0.30580746,0.05146140,0.15450784,0.53639311,0.36513823,0.00095551
-3.47273637,1.30820070,0.29647864,0.04989090,0.15651551,0.53413184,0.34109172,0.00090401
-3.46673337,1.26933474,0.28826779,0.04842245,0.15816399,0.53054617,0.31946228,0.00085871
-3.46073037,1.23350071,0.28117345,0.04706556,0.15943428,0.52568277,0.30036867,0.00081995
-3.45472736,1.20083211,0.27517821,0.04582900,0.16031601,0.51962579,0.28387867,0.00078799
-3.44872436,1.17143207,0.27025389,0.04472118,0.16080823,0.51249666,0.27001375,0.00076298
-3.44272136,1.14538442,0.26636677,0.04375051,0.16092001,0.50445263,0.25875448,0.00074498
-3.43671836,1.12276324,0.26348219,0.04292564,0.16067066,0.49568391,0.25004620,0.00073398
-3.43071536,1.10364042,0.26156862,0.04225562,0.16008957,0.48640957,0.24380462,0.00072989
-3.42471236,1.08809040,0.26060061,0.04174994,0.15921567,0.47687237,0.23992107,0.00073257
-3.41870935,1.07619201,0.26056076,0.04141846,0.15809650,0.46733233,0.23826724,0.00074182
-3.41270635,1.06802702,0.26144043,0.04127120,0.15678682,0.45805956,0.23869915,0.00075742
-3.40670335,1.06367557,0.26323917,0.04131794,0.15534689,0.44932629,0.24106035,0.00077906
-3.40070035,1.06320879,0.26596302,0.04156784,0.15384037,0.44139843,0.24518434,0.00080642
-3.39469735,1.06667894,0.26962178,0.04202879,0.15233199,0.43452696,0.25089629,0.00083913
-3.38869435,1.07410786,0.27422537,0.04270685,0.15088496,0.42893930,0.25801412,0.00087674
-3.38269135,1.08547448,0.27977962,0.04360552,0.14955842,0.42483117,0.26634919,0.00091879
-3.37668834,1.10070226,0.28628181,0.04472510,0.14840481,0.42235902,0.27570671,0.00096473
-3.37068534,1.11964756,0.29371612,0.04606202,0.14746751,0.42163365,0.28588618,0.00101396
-3.36468234,1.14208979,0.30204951,0.04760831,0.14677871,0.42271495,0.29668186,0.00106585
-3.35867934,1.16772432,0.31122820,0.04935117,0.14635773,0.42560840,0.30788372,0.00111966
-3.35267634,1.19615873,0.32117510,0.05127267,0.14620984,0.43026325,0.31927868,0.00117464
-3.34667334,1.22691312,0.33178838,0.05334969,0.14632576,0.43657277,0.33065256,0.00122997
-3.34067034,1.25942474,0.34294140,0.05555403,0.14668167,0.44437649,0.34179244,0.00128481
-3.33466733,1.29305703,0.35448400,0.05785272,0.14724008,0.45346450,0.35248978,0.00133828
-3.32866433,1.32711298,0.36624528,0.06020865,0.14795121,0.46358377,0.36254381,0.00138950
-3.32266133,1.36085240,0.37803766,0.06258127,0.14875509,0.47444617,0.37176550,0.00143760
-3.31665833,1.39351235,0.38966227,0.06492758,0.14958412,0.48573808,0.37998154,0.00148173
-3.31065533,1.42433002,0.40091515,0.06720324,0.15036605,0.49713114,0.38703852,0.00152111
-3.30465233,1.45256701,0.41159431,0.06936379,0.15102723,0.50829371,0.39280672,0.00155502
-3.29864932,1.47753375,0.42150699,0.07136592,0.15149597,0.51890270,0.39718365,0.00158283
-3.29264632,1.49861315,0.43047704,0.07316878,0.15170579,0.52865511,0.40009690,0.00160401
-3.28664332,1.51528212,0.43835177,0.07473520,0.15159852,0.53727897,0.40150617,0.00161817
-3.28064032,1.52713000,0.44500818,0.07603286,0.15112691,0.54454306,0.40140442,0.00162505
-3.27463732,1.53387297,0.45035799,0.07703524,0.15025685,0.55026508,0.39981797,0.00162454
-3.26863432,1.53536379,0.45435142,0.07772245,0.14896888,0.55431789,0.39680547,0.00161666
-3.26263132,1.53159628,0.45697924,0.07808179,0.14725907,0.55663353,0.39245589,0.00160160
-3.25662831,1.52270441,0.45827329,0.07810804,0.14513914,0.55720492,0.38688541,0.00157969
-3.25062531,1.50895602,0.45830507,0.07780356,0.14263595,0.55608504,0.38023348,0.00155137
-3.24462231,1.49074151,0.45718281,0.07717802,0.13979018,0.55338376,0.37265818,0.00151723
-3.23861931,1.46855804,0.45504678,0.07624797,0.13665460,0.54926246,0.36433097,0.00147793
-3.23261631,1.44298998,0.45206341,0.07503618,0.13329170,0.54392652,0.35543126,0.00143424
-3.22661331,1.41468667,0.44841831,0.07357069,0.12977102,0.53761629,0.34614083,0.00138696
-3.22061031,1.38433834,0.44430847,0.07188386,0.12616629,0.53059664,0.33663855,0.00133696
-3.21460730,1.35265147,0.43993429,0.07001121,0.12255242,0.52314579,0.32709545,0.00128509
-3.20860430,1.32032455,0.43549155,0.06799022,0.11900259,0.51554373,0.31767044,0.00123221
-3.20260130,1.28802540,0.43116380,0.06585919,0.11558553,0.50806078,0.30850681,0.00117914
-3.19659830,1.25637083,0.42711565,0.06365606,0.11236312,0.50094678,0.29972967,0.00112667
-3.19059530,1.22590953,0.42348700,0.06141740,0.10938837,0.49442127,0.29144436,0.00107550
-3.18459230,1.19710873,0.42038880,0.05917748,0.10670389,0.48866517,0.28373582,0.00102629
-3.17858929,1.17034497,0.41790012,0.05696747,0.10434085,0.48381419,0.27666896,0.00097959
-3.17258629,1.14589924,0.41606700,0.05481492,0.10231857,0.47995421,0.27028981,0.00093588
-3.16658329,1.12395632,0.41490283,0.05274329,0.10064451,0.47711890,0.26462742,0.00089554
-3.16058029,1.10460813,0.41439026,0.05077177,0.09931484,0.47528950,0.25969631,0.00085887
-3.15457729,1.08786074,0.41448450,0.04891525,0.09831544,0.47439690,0.25549914,0.00082610
-3.14857429,1.07364422,0.41511780,0.04718444,0.09762327,0.47432574,0.25202965,0.00079737
-3.14257129,1.06182495,0.41620481,0.04558614,0.09720800,0.47492046,0.24927532,0.00077275
-3.13656828,1.05221929,0.41764845,0.04412363,0.09703391,0.47599295,0.24721984,0.00075226
-3.13056528,1.04460815,0.41934616,0.04279715,0.09706179,0.47733145,0.24584507,0.00073586
-3.12456228,1.03875137,0.42119592,0.04160441,0.09725098,0.47871036,0.24513243,0.00072347
-3.11855928,1.03440138,0.42310201,0.04054111,0.09756119,0.47990043,0.24506353,0.00071495
-3.11255628,1.03131540,0.42497994,0.03960152,0.09795428,0.48067895,0.24562013,0.00071017
-3.10655328,1.02926567,0.42676063,0.03877890,0.09839568,0.48083947,0.24678345,0.00070891
-3.10055028,1.02804722,0.42839331,0.03806597,0.09885562,0.48020054,0.24853280,0.00071096
-3.09454727,1.02748314,0.42984733,0.03745523,0.09930994,0.47861326,0.25084375,0.00071608
-3.08854427,1.02742701,0.43111259,0.03693922,0.09974059,0.47596708,0.25368601,0.00072397
-3.08254127,1.02776271,0.43219881,0.03651070,0.10013568,0.47219380,0.25702115,0.00073433
-3.07653827,1.02840181,0.43313348,0.03616268,0.10048928,0.46726950,0.26080043,0.00074681
-3.07053527,1.02927880,0.43395888,0.03588842,0.10080072,0.46121437,0.26496293,0.00076104
-3.06453227,1.03034473,0.43472810,0.03568138,0.10107375,0.45409047,0.26943413,0.00077660
-3.05852926,1.03155963,0.43550057,0.03553502,0.10131535,0.44599758,0.27412525,0.00079306
-3.05252626,1.03288447,0.43633702,0.03544269,0.10153443,0.43706735,0.27893326,0.00080994
-3.04652326,1.03427301,0.43729443,0.03539739,0.10174040,0.42745610,0.28374179,0.00082675
-3.04052026,1.03566439,0.43842103,0.03539163,0.10194177,0.41733662,0.28842299,0.00084298
-3.03451726,1.03697664,0.43975170,0.03541726,0.10214474,0.40688939,0.29284011,0.00085813
-3.02851426,1.03810186,0.44130398,0.03546536,0.10235205,0.39629374,0.29685091,0.00087166
-3.02251126,1.03890312,0.44307487,0.03552622,0.10256193,0.38571929,0.30031165,0.00088310
-3.01650825,1.03921356,0.44503852,0.03558928,0.10276743,0.37531820,0.30308143,0.00089196
-3.01050525,1.03883750,0.44714508,0.03564330,0.10295598,0.36521848,0.30502684,0.00089783
-3.00450225,1.03755381,0.44932062,0.03567645,0.10310940,0.35551887,0.30602642,0.00090034
-2.99849925,1.03512114,0.45146815,0.03567653,0.10320414,0.34628520,0.30597495,0.00089918
-2.99249625,1.03128494,0.45346979,0.03563127,0.10321197,0.33754874,0.30478722,0.00089412
-2.98649325,1.02578581,0.45518992,0.03552862,0.10310094,0.32930621,0.30240105,0.00088501
-2.98049025,1.01836875,0.45647922,0.03535707,0.10283660,0.32152166,0.29877959,0.00087181
-2.97448724,1.00879298,0.45717950,0.03510602,0.10238343,0.31412989,0.29391256,0.00085453
-2.96848424,0.99684169,0.45712896,0.03476613,0.10170638,0.30704128,0.28781655,0.00083331
-2.96248124,0.98233134,0.45616789,0.03432960,0.10077251,0.30014767,0.28053441,0.00080834
-2.95647824,0.96512008,0.45414444,0.03379048,0.09955254,0.29332892,0.27213354,0.00077992
-2.95047524,0.94511485,0.45092024,0.03314491,0.09802231,0.28645992,0.26270355,0.00074839
-2.94447224,0.92227683,0.44637575,0.03239123,0.09616402,0.27941749,0.25235309,0.00071417
-2.93846923,0.89662504,0.44041502,0.03153012,0.09396726,0.27208692,0.24120624,0.00067771
-2.93246623,0.86823802,0.43296967,0.03056458,0.09142971,0.26436789,0.22939854,0.00063948
-2.92646323,0.83725327,0.42400207,0.02949991,0.08855749,0.25617934,0.21707289,0.00059999
-2.92046023,0.80386482,0.41350738,0.02834356,0.08536521,0.24746326,0.20437544,0.00055974
-2.91445723,0.76831885,0.40151459,0.02710493,0.08187560,0.23818719,0.19145178,0.00051921
-2.90845423,0.73090759,0.38808629,0.02579512,0.07811889,0.22834536,0.17844331,0.00047886
-2.90245123,0.69196187,0.37331747,0.02442661,0.07413187,0.21795860,0.16548419,0.00043912
-2.89644822,0.65184252,0.35733306,0.02301296,0.06995671,0.20707301,0.15269873,0.00040039
-2.89044522,0.61093116,0.34028470,0.02156841,0.06563964,0.19575757,0.14019940,0.00036300
-2.88444222,0.56962055,0.32234652,0.02010756,0.06122947,0.18410096,0.12808540,0.00032725
-2.87843922,0.52830508,0.30371039,0.01864495,0.05677617,0.17220769,0.11644174,0.00029336
-2.87243622,0.48737168,0.28458075,0.01719481,0.05232937,0.16019396,0.10533897,0.00026152
-2.86643322,0.44719148,0.26516914,0.01577067,0.04793706,0.14818332,0.09483326,0.00023186
-2.86043022,0.40811259,0.24568886,0.01438516,0.04364436,0.13630247,0.08496701,0.00020447
-2.85442721,0.37045412,0.22634982,0.01304977,0.03949256,0.12467749,0.07576966,0.00017938
-2.84842421,0.33450174,0.20735382,0.01177470,0.03551831,0.11343039,0.06725892,0.00015660
-2.84242121,0.30050474,0.18889049,0.01056875,0.03175311,0.10267652,0.05944207,0.00013609
-2.83641821,0.26867474,0.17113393,0.00943931,0.02822301,0.09252252,0.05231741,0.00011779
-2.83041521,0.23918594,0.15424020,0.00839234,0.02494860,0.08306517,0.04587584,0.00010164
-2.82441221,0.21217674,0.13834571,0.00743247,0.02194513,0.07439091,0.04010235,0.00008753
-2.81840920,0.18775267,0.12356647,0.00656306,0.01922295,0.06657607,0.03497753,0.00007537
-2.81240620,0.16599036,0.10999819,0.00578640,0.01678798,0.05968777,0.03047896,0.00006506
-2.80640320,0.14694215,0.09771709,0.00510386,0.01464243,0.05378524,0.02658257,0.00005651
-2.80040020,0.13064129,0.08678135,0.00451607,0.01278545,0.04892147,0.02326377,0.00004961
-2.79439720,0.11710725,0.07723307,0.00402313,0.01121398,0.04514509,0.02049846,0.00004429
-2.78839420,0.10635082,0.06910043,0.00362478,0.00992350,0.04250223,0.01826391,0.00004047
-2.78239120,0.09837887,0.06240008,0.00332060,0.00890873,0.04103823,0.01653934,0.00003809
-2.77638819,0.09319829,0.05713941,0.00311015,0.00816437,0.04079905,0.01530649,0.00003712
-2.77038519,0.09081907,0.05331866,0.00299309,0.00768564,0.04183225,0.01454976,0.00003753
-2.76438219,0.09125620,0.05093267,0.00296928,0.00746877,0.04418741,0.01425636,0.00003928
-2.75837919,0.09453035,0.04997213,0.00303880,0.00751134,0.04791596,0.01441612,0.00004240
-2.75237619,0.10066720,0.05042436,0.00320197,0.00781253,0.05307028,0.01502118,0.00004687
-2.74637319,0.10969550,0.05227345,0.00345932,0.00837315,0.05970216,0.01606549,0.00005272
-2.74037019,0.12164384,0.05549980,0.00381149,0.00919567,0.06786068,0.01754417,0.00005995
-2.73436718,0.13653641,0.06007923,0.00425911,0.01028401,0.07758938,0.01945271,0.00006859
-2.72836418,0.15438781,0.06598145,0.00480268,0.01164332,0.08892311,0.02178615,0.00007865
-2.72236118,0.17519728,0.07316836,0.00544239,0.01327956,0.10188448,0.02453817,0.00009013
-2.71635818,0.19894267,0.08159194,0.00617794,0.01519917,0.11648026,0.02770021,0.00010303
-2.71035518,0.22557444,0.09119229,0.00700837,0.01740850,0.13269777,0.03126062,0.00011732
-2.70435218,0.25501014,0.10189567,0.00793186,0.01991337,0.15050161,0.03520399,0.00013295
-2.69834917,0.28712975,0.11361284,0.00894565,0.02271852,0.16983083,0.03951054,0.00014987
-2.69234617,0.32177210,0.12623800,0.01004583,0.02582711,0.19059691,0.04415581,0.00016799
-2.68634317,0.35873287,0.13964822,0.01122733,0.02924028,0.21268250,0.04911051,0.00018719
-2.68034017,0.39776432,0.15370368,0.01248388,0.03295668,0.23594130,0.05434070,0.00020733
-2.67433717,0.43857686,0.16824877,0.01380798,0.03697218,0.26019900,0.05980821,0.00022826
-2.66833417,0.48084257,0.18311402,0.01519105,0.04127952,0.28525549,0.06547134,0.00024979
-2.66233117,0.52420075,0.19811886,0.01662345,0.04586820,0.31088814,0.07128580,0.00027173
-2.65632816,0.56826498,0.21307520,0.01809474,0.05072434,0.33685623,0.07720585,0.00029387
-2.65032516,0.61263190,0.22779164,0.01959383,0.05583070,0.36290637,0.08318557,0.00031598
-2.64432216,0.65689084,0.24207816,0.02110922,0.06116680,0.38877851,0.08918023,0.00033786
-2.63831916,0.70063429,0.25575109,0.02262925,0.06670913,0.41421258,0.09514758,0.00035928
-2.63231616,0.74346834,0.26863810,0.02414233,0.07243143,0.43895529,0.10104914,0.00038005
-2.62631316,0.78502288,0.28058300,0.02563722,0.07830508,0.46276675,0.10685117,0.00039998
-2.62031016,0.82496071,0.29145005,0.02710318,0.08429957,0.48542676,0.11252552,0.00041890
-2.61430715,0.86298542,0.30112763,0.02853020,0.09038301,0.50674034,0.11804998,0.00043666
-2.60830415,0.89884740,0.30953101,0.02990908,0.09652270,0.52654229,0.12340842,0.00045317
-2.60230115,0.93234776,0.31660413,0.03123155,0.10268571,0.54470062,0.12859039,0.00046834
