energy_ev,total_up,C_s_up,C_p_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-2.96848424,2.32696065,0.01738752,0.32735612,0.62692852,1.18210593,0.05290253,0.67097776,0.23835693,0.00621736
-2.96248124,2.34441258,0.01746289,0.32609169,0.63746940,1.20086948,0.05277792,0.67099535,0.23831450,0.00608956
-2.95647824,2.36345127,0.01752467,0.32475750,0.64908167,1.22022374,0.05261549,0.67167774,0.23912265,0.00596764
-2.95047524,2.38446449,0.01757679,0.32343864,0.66182187,1.24023294,0.05243043,0.67323641,0.24083787,0.00585469
-2.94447224,2.40776260,0.01762351,0.32221429,0.67570428,1.26093899,0.05223767,0.67585161,0.24348851,0.00575347
-2.93846923,2.43356992,0.01766919,0.32115545,0.69070050,1.28236087,0.05205129,0.67966741,0.24707452,0.00566641
-2.93246623,2.46202155,0.01771812,0.32032344,0.70674118,1.30449634,0.05188407,0.68478846,0.25156820,0.00559551
-2.92646323,2.49316578,0.01777441,0.31976923,0.72371995,1.32732589,0.05174715,0.69127870,0.25691602,0.00554228
-2.92046023,2.52697167,0.01784181,0.31953344,0.74149925,1.35081866,0.05164984,0.69916167,0.26304129,0.00550778
-2.91445723,2.56334144,0.01792367,0.31964726,0.75991775,1.37494008,0.05159946,0.70842258,0.26984752,0.00549255
-2.90845423,2.60212648,0.01802285,0.32013385,0.77879909,1.39966062,0.05160148,0.71901175,0.27722241,0.00549667
-2.90245123,2.64314619,0.01814178,0.32101030,0.79796130,1.42496516,0.05165961,0.73084921,0.28504213,0.00551976
-2.89644822,2.68620807,0.01828242,0.32229001,0.81722655,1.45086219,0.05177608,0.74383014,0.29317574,0.00556106
-2.89044522,2.73112800,0.01844634,0.32398509,0.83643071,1.47739227,0.05195198,0.75783079,0.30148967,0.00561944
-2.88444222,2.77774914,0.01863479,0.32610882,0.85543217,1.50463490,0.05218759,0.77271461,0.30985183,0.00569352
-2.87843922,2.82595829,0.01884880,0.32867784,0.87411959,1.53271336,0.05248277,0.78833815,0.31813553,0.00578164
-2.87243622,2.87569864,0.01908920,0.33171395,0.89241808,1.56179682,0.05283733,0.80455661,0.32622274,0.00588203
-2.86643322,2.92697784,0.01935677,0.33524533,0.91029361,1.59209942,0.05325126,0.82122867,0.33400690,0.00599278
-2.86043022,2.97987109,0.01965226,0.33930707,0.92775552,1.62387612,0.05372503,0.83822051,0.34139502,0.00611195
-2.85442721,3.03451864,0.01997640,0.34394098,0.94485678,1.65741519,0.05425964,0.85540883,0.34830915,0.00623760
-2.84842421,3.09111798,0.02032997,0.34919456,0.96169239,1.69302761,0.05485669,0.87268292,0.35468717,0.00636784
-2.84242121,3.14991094,0.02071376,0.35511921,0.97839563,1.73103365,0.05551828,0.88994577,0.36048295,0.00650084
-2.83641821,3.21116644,0.02112851,0.36176779,0.99513270,1.77174726,0.05624680,0.90711420,0.36566602,0.00663490
-2.83041521,3.27515980,0.02157487,0.36919151,1.01209570,1.81545884,0.05704467,0.92411824,0.37022069,0.00676839
-2.82441221,3.34214972,0.02205332,0.37743643,1.02949452,1.86241735,0.05791398,0.94089991,0.37414474,0.00689984
-2.81840920,3.41235425,0.02256404,0.38653971,1.04754781,1.91281248,0.05885610,0.95741148,0.37744789,0.00702788
-2.81240620,3.48592706,0.02310689,0.39652582,1.06647346,1.96675800,0.05987123,0.97361345,0.38014993,0.00715126
-2.80640320,3.56293546,0.02368124,0.40740285,1.08647897,2.02427700,0.06095804,0.98947242,0.38227885,0.00726886
-2.80040020,3.64334130,0.02428599,0.41915935,1.10775204,2.08528997,0.06211332,1.00495907,0.38386875,0.00737964
-2.79439720,3.72698599,0.02491944,0.43176157,1.13045172,2.14960644,0.06333164,1.02004622,0.38495793,0.00748267
-2.78839420,3.81358062,0.02557936,0.44515169,1.15470042,2.21692066,0.06460523,1.03470736,0.38558693,0.00757710
-2.78239120,3.90270175,0.02626294,0.45924674,1.18057706,2.28681188,0.06592391,1.04891543,0.38579679,0.00766215
-2.77638819,3.99379332,0.02696695,0.47393867,1.20811154,2.35874918,0.06727516,1.06264221,0.38562748,0.00773717
-2.77038519,4.08617486,0.02768775,0.48909544,1.23728083,2.43210099,0.06864435,1.07585802,0.38511651,0.00780155
-2.76438219,4.17905573,0.02842156,0.50456312,1.26800668,2.50614900,0.07001512,1.08853213,0.38429783,0.00785483
-2.75837919,4.27155485,0.02916453,0.52016905,1.30015508,2.58010589,0.07136990,1.10063338,0.38320103,0.00789663
-2.75237619,4.36272531,0.02991304,0.53572584,1.33353761,2.65313634,0.07269049,1.11213138,0.38185078,0.00792675
-2.74637319,4.45158265,0.03066391,0.55103614,1.36791460,2.72438049,0.07395883,1.12299794,0.38026659,0.00794512
-2.74037019,4.53713584,0.03141464,0.56589794,1.40299999,2.79297889,0.07515770,1.13320883,0.37846296,0.00795187
-2.73436718,4.61841945,0.03216362,0.58011019,1.43846794,2.85809789,0.07627159,1.14274554,0.37644964,0.00794733
-2.72836418,4.69452581,0.03291040,0.59347858,1.47396091,2.91895460,0.07728741,1.15159725,0.37423240,0.00793205
-2.72236118,4.76463566,0.03365578,0.60582108,1.50909904,2.97484031,0.07819520,1.15976261,0.37181382,0.00790683
-2.71635818,4.82804606,0.03440203,0.61697324,1.54349056,3.02514148,0.07898881,1.16725138,0.36919446,0.00787271
-2.71035518,4.88419432,0.03515289,0.62679281,1.57674295,3.06935751,0.07966628,1.17408583,0.36637408,0.00783098
-2.70435218,4.93267704,0.03591357,0.63516368,1.60847441,3.10711467,0.08023019,1.18030166,0.36335295,0.00778318
-2.69834917,4.97326337,0.03669072,0.64199890,1.63832539,3.13817564,0.08068775,1.18594857,0.36013327,0.00773103
-2.69234617,5.00590207,0.03749220,0.64724273,1.66596956,3.16244447,0.08105072,1.19109023,0.35672035,0.00767647
-2.68634317,5.03072215,0.03832689,0.65087162,1.69112406,3.17996690,0.08133508,1.19580365,0.35312384,0.00762158
-2.68034017,5.04802700,0.03920439,0.65289423,1.71355841,3.19092604,0.08156052,1.20017802,0.34935862,0.00756850
-2.67433717,5.05828259,0.04013460,0.65335038,1.73310183,3.19563392,0.08174972,1.20431282,0.34544545,0.00751945
-2.66833417,5.06210009,0.04112737,0.65230914,1.74964865,3.19451923,0.08192753,1.20831550,0.34141127,0.00747657
-2.66233117,5.06021395,0.04219198,0.64986617,1.76316150,3.18811199,0.08211994,1.21229851,0.33728914,0.00744195
-2.65632816,5.05345628,0.04333675,0.64614036,1.77367221,3.17702576,0.08235303,1.21637597,0.33311783,0.00741749
-2.65032516,5.04272879,0.04456855,0.64127006,1.78128027,3.16193826,0.08265190,1.22066008,0.32894090,0.00740483
-2.64432216,5.02897351,0.04589241,0.63540899,1.78614897,3.14357116,0.08303955,1.22525727,0.32480562,0.00740537
-2.63831916,5.01314340,0.04731109,0.62872207,1.78849936,3.12266980,0.08353593,1.23026445,0.32076143,0.00742011
-2.63231616,4.99617412,0.04882489,0.62138122,1.78860218,3.09998361,0.08415699,1.23576537,0.31685825,0.00744971
-2.62631316,4.97895803,0.05043132,0.61356141,1.78676827,3.07624782,0.08491402,1.24182733,0.31314464,0.00749437
-2.62031016,4.96232122,0.05212507,0.60543695,1.78333766,3.05216699,0.08581308,1.24849836,0.30966593,0.00755389
-2.61430715,4.94700431,0.05389793,0.59717819,1.77866790,3.02840081,0.08685469,1.25580502,0.30646241,0.00762763
-2.60830415,4.93364744,0.05573892,0.58894859,1.77312208,3.00555227,0.08803374,1.26375084,0.30356769,0.00771453
-2.60230115,4.92277962,0.05763447,0.58090231,1.76705691,2.98415837,0.08933964,1.27231556,0.30100730,0.00781317
-2.59629815,4.91481235,0.05956867,0.57318218,1.76081139,2.96468337,0.09075665,1.28145503,0.29879763,0.00792176
-2.59029515,4.91003728,0.06152366,0.56591803,1.75469638,2.94751430,0.09226444,1.29110186,0.29694527,0.00803826
-2.58429215,4.90862727,0.06347998,0.55922546,1.74898534,2.93295844,0.09383880,1.30116663,0.29544673,0.00816037
-2.57828914,4.91064028,0.06541711,0.55320479,1.74390661,2.92124264,0.09545245,1.31153964,0.29428861,0.00828566
-2.57228614,4.91602536,0.06731384,0.54794023,1.73963716,2.91251372,0.09707593,1.32209297,0.29344815,0.00841163
-2.56628314,4.92462992,0.06914881,0.54349921,1.73629823,2.90684003,0.09867859,1.33268275,0.29289414,0.00853572
-2.56028014,4.93620762,0.07090089,0.53993179,1.73395248,2.90421342,0.10022942,1.34315155,0.29258812,0.00865544
-2.55427714,4.95042628,0.07254964,0.53727012,1.73260304,2.90455169,0.10169799,1.35333070,0.29248581,0.00876839
-2.54827414,4.96687539,0.07407561,0.53552794,1.73219402,2.90770109,0.10305519,1.36304255,0.29253868,0.00887234
-2.54227114,4.98507310,0.07546065,0.53470022,1.73261278,2.91343910,0.10427391,1.37210253,0.29269557,0.00896521
-2.53626813,5.00447252,0.07668813,0.53476287,1.73369347,2.92147728,0.10532954,1.38032126,0.29290428,0.00904516
-2.53026513,5.02446782,0.07774310,0.53567271,1.73522215,2.93146461,0.10620040,1.38750646,0.29311310,0.00911054
-2.52426213,5.04440044,0.07861244,0.53736767,1.73694308,2.94299148,0.10686798,1.39346506,0.29327223,0.00915997
-2.51825913,5.06356597,0.07928486,0.53976748,1.73856630,2.95559473,0.10731709,1.39800554,0.29333492,0.00919229
-2.51225613,5.08122254,0.07975097,0.54277478,1.73977631,2.96876402,0.10753588,1.40094056,0.29325856,0.00920655
-2.50625313,5.09660114,0.08000329,0.54627679,1.74024172,2.98195002,0.10751579,1.40209021,0.29300544,0.00920205
-2.50025013,5.10891861,0.08003627,0.55014771,1.73962583,2.99457451,0.10725143,1.40128575,0.29254347,0.00917826
-2.49424712,5.11739364,0.07984627,0.55425160,1.73759778,3.00604269,0.10674049,1.39837405,0.29184659,0.00913489
-2.48824412,5.12126587,0.07943161,0.55844602,1.73384423,3.01575761,0.10598351,1.39322267,0.29089513,0.00907182
-2.48224112,5.11981792,0.07879263,0.56258610,1.72808102,3.02313655,0.10498383,1.38572535,0.28967603,0.00898914
-2.47623812,5.11239987,0.07793172,0.56652909,1.72006472,3.02762892,0.10374738,1.37580785,0.28818299,0.00888711
-2.47023512,5.09845534,0.07685343,0.57013909,1.70960332,3.02873521,0.10228268,1.36343379,0.28641650,0.00876623
-2.46423212,5.07754790,0.07556458,0.57329189,1.69656597,3.02602601,0.10060072,1.34861013,0.28438383,0.00862719
-2.45822911,5.04938657,0.07407428,0.57587947,1.68089098,3.01916046,0.09871492,1.33139193,0.28209895,0.00847089
-2.45222611,5.01384870,0.07239407,0.57781421,1.66259179,3.00790293,0.09664114,1.31188594,0.27958241,0.00829850
-2.44622311,4.97099866,0.07053788,0.57903231,1.64176046,2.99213696,0.09439761,1.29025266,0.27686100,0.00811141
-2.44022011,4.92110082,0.06852205,0.57949633,1.61856837,2.97187556,0.09200487,1.26670648,0.27396744,0.00791123
-2.43421711,4.86462536,0.06636522,0.57919664,1.59326381,2.94726700,0.08948566,1.24151368,0.27093983,0.00769985
-2.42821411,4.80224599,0.06408816,0.57815167,1.56616650,2.91859531,0.08686478,1.21498803,0.26782094,0.00747934
-2.42221111,4.73482873,0.06171351,0.57640687,1.53765894,2.88627517,0.08416882,1.18748416,0.26465734,0.00725199
-2.41620810,4.66341174,0.05926543,0.57403245,1.50817497,2.85084107,0.08142586,1.15938850,0.26149836,0.00702024
-2.41020510,4.58917640,0.05676919,0.57111986,1.47818582,2.81293079,0.07866504,1.13110843,0.25839481,0.00678663
-2.40420210,4.51341060,0.05425065,0.56777739,1.44818408,2.77326381,0.07591613,1.10305960,0.25539759,0.00655377
-2.39819910,4.43746541,0.05173570,0.56412478,1.41866649,2.73261538,0.07320891,1.07565240,0.25255617,0.00632425
-2.39219610,4.36270713,0.04924972,0.56028741,1.39011602,2.69178727,0.07057261,1.04927774,0.24991699,0.00610060
-2.38619310,4.29046664,0.04681689,0.55639024,1.36298416,2.65157666,0.06803526,1.02429311,0.24752182,0.00588518
-2.38019010,4.22198848,0.04445965,0.55255173,1.33767419,2.61274434,0.06562303,1.00100950,0.24540621,0.00568015
-2.37418709,4.15838209,0.04219815,0.54887820,1.31452616,2.57598389,0.06335958,0.97967973,0.24359808,0.00548738
-2.36818409,4.10057749,0.04004973,0.54545882,1.29380428,2.54189330,0.06126551,0.96048902,0.24211645,0.00530841
-2.36218109,4.04928768,0.03802856,0.54236154,1.27568735,2.51095031,0.05935780,0.94354802,0.24097048,0.00514438
-2.35617809,4.00497960,0.03614530,0.53963000,1.26026250,2.48349281,0.05764938,0.92888886,0.24015879,0.00499604
-2.35017509,3.96785512,0.03440698,0.53728181,1.24752262,2.45970518,0.05614882,0.91646445,0.23966919,0.00486369
-2.34417209,3.93784297,0.03281692,0.53530800,1.23736757,2.43961124,0.05486017,0.90615093,0.23947872,0.00474719
-2.33816908,3.91460217,0.03137481,0.53367376,1.22960898,2.42307429,0.05378285,0.89775333,0.23955417,0.00464598
-2.33216608,3.89753671,0.03007697,0.53232040,1.22397846,2.40980401,0.05291178,0.89101408,0.23985294,0.00455914
-2.32616308,3.88582086,0.02891662,0.53116831,1.22013878,2.39937015,0.05223764,0.88562406,0.24032420,0.00448535
-2.32016008,3.87843402,0.02788431,0.53012084,1.21769753,2.39122220,0.05174721,0.88123567,0.24091046,0.00442305
-2.31415708,3.87420342,0.02696844,0.52906877,1.21622260,2.38471420,0.05142390,0.87747720,0.24154932,0.00437042
-2.30815408,3.87185288,0.02615580,0.52789530,1.21525886,2.37913347,0.05124839,0.87396808,0.24217543,0.00432553
-2.30215108,3.87005543,0.02543214,0.52648107,1.21434529,2.37373221,0.05119929,0.87033418,0.24272252,0.00428634
-2.29614807,3.86748762,0.02478278,0.52470924,1.21303196,2.36776022,0.05125400,0.86622257,0.24312553,0.00425083
-2.29014507,3.86288324,0.02419315,0.52247028,1.21089625,2.36049771,0.05138949,0.86131516,0.24332260,0.00421707
-2.28414207,3.85508433,0.02364933,0.51966624,1.20755763,2.35128667,0.05158316,0.85534073,0.24325706,0.00418328
-2.27813907,3.84308756,0.02313852,0.51621459,1.20269067,2.33955956,0.05181371,0.84808481,0.24287910,0.00414788
-2.27213607,3.82608432,0.02264942,0.51205118,1.19603584,2.32486433,0.05206188,0.83939725,0.24214737,0.00410958
-2.26613307,3.80349310,0.02217253,0.50713268,1.18740782,2.30688485,0.05231127,0.82919711,0.24103019,0.00406736
-2.26013007,3.77498330,0.02170041,0.50143805,1.17670122,2.28545603,0.05254887,0.81747497,0.23950649,0.00402056
-2.25412706,3.74048964,0.02122775,0.49496941,1.16389356,2.26057338,0.05276570,0.80429244,0.23756648,0.00396885
-2.24812406,3.70021712,0.02075143,0.48775212,1.14904558,2.23239648,0.05295709,0.78977927,0.23521195,0.00391226
-2.24212106,3.65463640,0.02027046,0.47983421,1.13229897,2.20124678,0.05312296,0.77412804,0.23245624,0.00385113
-2.23611806,3.60447007,0.01978589,0.47128520,1.11387161,2.16759956,0.05326784,0.75758680,0.22932394,0.00378612
-2.23011506,3.55067037,0.01930054,0.46219445,1.09405061,2.13207065,0.05340074,0.74045002,0.22585025,0.00371814
-2.22411206,3.49438926,0.01881885,0.45266896,1.07318333,2.09539831,0.05353487,0.72304812,0.22208006,0.00364834
-2.21810905,3.43694181,0.01834650,0.44283081,1.05166673,2.05842094,0.05368707,0.70573608,0.21806680,0.00357804
-2.21210605,3.37976406,0.01789014,0.43281432,1.02993520,2.02205120,0.05387721,0.68888137,0.21387107,0.00350864
-2.20610305,3.32436663,0.01745704,0.42276281,1.00844736,1.98724751,0.05412734,0.67285175,0.20955897,0.00344162
-2.20010005,3.27228538,0.01705477,0.41282525,0.98767211,1.95498344,0.05446075,0.65800311,0.20520042,0.00337845
-2.19409705,3.22503058,0.01669079,0.40315264,0.96807420,1.92621608,0.05490091,0.64466793,0.20086718,0.00332050
-2.18809405,3.18403592,0.01637221,0.39389435,0.95009989,1.90185405,0.05547038,0.63314442,0.19663092,0.00326903
-2.18209105,3.15060894,0.01610541,0.38519439,0.93416291,1.88272616,0.05618973,0.62368681,0.19256115,0.00322514
-2.17608804,3.12588419,0.01589580,0.37718774,0.92063126,1.86955151,0.05707639,0.61649693,0.18872322,0.00318966
-2.17008504,3.11078081,0.01574759,0.36999678,0.90981516,1.86291198,0.05814367,0.61171747,0.18517635,0.00316321
-2.16408204,3.10596570,0.01566354,0.36372806,0.90195668,1.86322789,0.05939990,0.60942685,0.18197177,0.00314608
-2.15807904,3.11182382,0.01564483,0.35846931,0.89722126,1.87073792,0.06084768,0.60963606,0.17915115,0.00313830
-2.15207604,3.12843664,0.01569097,0.35428701,0.89569164,1.88548377,0.06248339,0.61228749,0.17674515,0.00313955
-2.14607304,3.15556996,0.01579973,0.35122452,0.89736440,1.90730056,0.06429693,0.61725583,0.17477244,0.00314925
-2.14007004,3.19267167,0.01596715,0.34930090,0.90214923,1.93581340,0.06627171,0.62435098,0.17323894,0.00316650
-2.13406703,3.23888012,0.01618761,0.34851046,0.90987122,1.97044068,0.06838490,0.63332301,0.17213761,0.00319017
-2.12806403,3.29304295,0.01645392,0.34882314,0.92027599,2.01040411,0.07060800,0.64386894,0.17144860,0.00321887
-2.12206103,3.35374627,0.01675755,0.35018570,0.93303764,2.05474569,0.07290755,0.65564125,0.17113989,0.00325107
-2.11605803,3.41935336,0.01708880,0.35252359,0.94776918,2.10235120,0.07524620,0.66825779,0.17116842,0.00328506
-2.11005503,3.48805159,0.01743711,0.35574367,0.96403509,2.15197956,0.07758382,0.68131279,0.17148152,0.00331908
-2.10405203,3.55790615,0.01779135,0.35973730,0.98136552,2.20229733,0.07987882,0.69438865,0.17201879,0.00335134
-2.09804902,3.62691835,0.01814012,0.36438405,0.99927153,2.25191698,0.08208949,0.70706804,0.17271427,0.00338007
-2.09204602,3.69308648,0.01847216,0.36955542,1.01726073,2.29943783,0.08417535,0.71894582,0.17349876,0.00340360
-2.08604302,3.75446662,0.01877664,0.37511883,1.03485266,2.34348781,0.08609844,0.72964054,0.17430222,0.00342039
-2.08004002,3.80923098,0.01904353,0.38094125,1.05159323,2.38276463,0.08782440,0.73880488,0.17505623,0.00342908
-2.07403702,3.85572144,0.01926389,0.38689262,1.06706766,2.41607464,0.08932352,0.74613474,0.17569628,0.00342853
-2.06803402,3.89249607,0.01943013,0.39284876,1.08091142,2.44236779,0.09057141,0.75137668,0.17616381,0.00341785
-2.06203102,3.91836688,0.01953629,0.39869366,1.09281875,2.46076729,0.09154948,0.75433342,0.17640803,0.00339644
-2.05602801,3.93242754,0.01957818,0.40432111,1.10254852,2.47059304,0.09224517,0.75486730,0.17638727,0.00336393
-2.05002501,3.93407017,0.01955350,0.40963570,1.10992751,2.47137768,0.09265187,0.75290162,0.17607004,0.00332029
-2.04402201,3.92299123,0.01946190,0.41455315,1.11485094,2.46287523,0.09276864,0.74841990,0.17543556,0.00326571
-2.03801901,3.89918675,0.01930498,0.41900014,1.11728077,2.44506188,0.09259966,0.74146333,0.17447392,0.00320065
-2.03201601,3.86293791,0.01908624,0.42291378,1.11724197,2.41812963,0.09215356,0.73212656,0.17318590,0.00312582
-2.02601301,3.81478848,0.01881099,0.42624076,1.11481727,2.38247316,0.09144266,0.72055212,0.17158243,0.00304208
-2.02001001,3.75551574,0.01848615,0.42893656,1.11014095,2.33867113,0.09048209,0.70692394,0.16968381,0.00295048
-2.01400700,3.68609699,0.01812011,0.43096472,1.10339212,2.28746300,0.08928897,0.69146036,0.16751879,0.00285218
-2.00800400,3.60767364,0.01772253,0.43229639,1.09478813,2.22972270,0.08788163,0.67440682,0.16512353,0.00274842
-2.00200100,3.52151480,0.01730410,0.43291027,1.08457832,2.16643054,0.08627896,0.65602882,0.16254060,0.00264050
-1.99599800,3.42898219,0.01687630,0.43279302,1.07303860,2.09864471,0.08449989,0.63660530,0.15981799,0.00252972
-1.98999500,3.33149771,0.01645122,0.43194010,1.06046693,2.02747341,0.08256300,0.61642263,0.15700824,0.00241737
-1.98399200,3.23051467,0.01604128,0.43035709,1.04717976,1.95404883,0.08048638,0.59576950,0.15416771,0.00230469
-1.97798899,3.12749329,0.01565906,0.42806119,1.03350935,1.87950335,0.07828757,0.57493256,0.15135596,0.00219284
-1.97198599,3.02388045,0.01531703,0.42508307,1.01980158,1.80494887,0.07598371,0.55419300,0.14863523,0.00208295
-1.96598299,2.92109345,0.01502741,0.42146846,1.00641414,1.73145899,0.07359175,0.53382369,0.14607001,0.00197600
-1.95997999,2.82050720,0.01480192,0.41727968,0.99371455,1.66005440,0.07112877,0.51408703,0.14372660,0.00187293
-1.95397699,2.72344368,0.01465156,0.41259662,0.98207759,1.59169096,0.06861230,0.49523312,0.14167268,0.00177454
-1.94797399,2.63116309,0.01458648,0.40751706,0.97188184,1.52725014,0.06606065,0.47749802,0.13997668,0.00168155
-1.94197099,2.54485518,0.01461568,0.40215625,0.96350502,1.46753146,0.06349316,0.46110216,0.13870706,0.00159459
-1.93596798,2.46563027,0.01474689,0.39664545,0.95731782,1.41324618,0.06093041,0.44624839,0.13793136,0.00151419
-1.92996498,2.39450911,0.01498627,0.39112963,0.95367633,1.36501207,0.05839425,0.43311989,0.13771499,0.00144078
-1.92396198,2.33241104,0.01533828,0.38576410,0.95291309,1.32334872,0.05590772,0.42187770,0.13811978,0.00137470
-1.91795898,2.28014078,0.01580543,0.38071038,0.95532704,1.28867316,0.05349491,0.41265795,0.13920232,0.00131620
-1.91195598,2.23837368,0.01638809,0.37613131,0.96117275,1.26129586,0.05118055,0.40556891,0.14101211,0.00126546
-1.90595298,2.20764037,0.01708437,0.37218571,0.97064960,1.24141712,0.04898966,0.40068796,0.14358961,0.00122253
-1.89994997,2.18831165,0.01788999,0.36902278,0.98389140,1.22912402,0.04694696,0.39805879,0.14696421,0.00118739
-1.89394697,2.18058451,0.01879815,0.36677660,1.00095722,1.22438840,0.04507635,0.39768886,0.15115238,0.00115990
-1.88794397,2.18447072,0.01979960,0.36556101,1.02182401,1.22706619,0.04340029,0.39954766,0.15615590,0.00113985
-1.88194097,2.19978905,0.02088261,0.36546503,1.04638171,1.23689863,0.04193922,0.40356566,0.16196051,0.00112689
-1.87593797,2.22616214,0.02203316,0.36654925,1.07443125,1.25351569,0.04071106,0.40963448,0.16853483,0.00112058
-1.86993497,2.26301897,0.02323507,0.36884331,1.10568590,1.27644205,0.03973071,0.41760818,0.17582992,0.00112040
-1.86393197,2.30960344,0.02447034,0.37234452,1.13977595,1.30510588,0.03900974,0.42730588,0.18377934,0.00112572
-1.85792896,2.36498927,0.02571951,0.37701781,1.17625683,1.33885046,0.03855607,0.43851569,0.19229981,0.00113582
-1.85192596,2.42810093,0.02696201,0.38279700,1.21462043,1.37694842,0.03837386,0.45099978,0.20129252,0.00114993
-1.84592296,2.49774028,0.02817673,0.38958714,1.25430898,1.41861836,0.03846348,0.46450064,0.21064508,0.00116720
-1.83991996,2.57261756,0.02934249,0.39726803,1.29473107,1.46304341,0.03882157,0.47874800,0.22023395,0.00118677
-1.83391696,2.65138586,0.03043860,0.40569844,1.33527904,1.50939090,0.03944116,0.49346637,0.22992739,0.00120775
-1.82791396,2.73267729,0.03144541,0.41472104,1.37534674,1.55683258,0.04031195,0.50838273,0.23958877,0.00122925
-1.82191096,2.81513933,0.03234487,0.42416751,1.41434700,1.60456449,0.04142051,0.52323400,0.24908009,0.00125042
-1.81590795,2.89746967,0.03312101,0.43386384,1.45172787,1.65182559,0.04275066,0.53777402,0.25826560,0.00127046
-1.80990495,2.97844797,0.03376039,0.44363531,1.48698682,1.69791454,0.04428370,0.55177961,0.26701537,0.00128864
-1.80390195,3.05696312,0.03425246,0.45331106,1.51968237,1.74220379,0.04599878,0.56505548,0.27520863,0.00130431
-1.79789895,3.13203490,0.03458988,0.46272804,1.54944269,1.78415051,0.04787317,0.57743781,0.28273683,0.00131693
-1.79189595,3.20282926,0.03476863,0.47173421,1.57597077,1.82330410,0.04988255,0.58879627,0.28950619,0.00132610
-1.78589295,3.26866702,0.03478819,0.48019096,1.59904620,1.85930995,0.05200129,0.59903457,0.29543974,0.00133149
-1.77988994,3.32902583,0.03465138,0.48797469,1.61852378,1.89190974,0.05420270,0.60808951,0.30047881,0.00133294
-1.77388694,3.38353607,0.03436433,0.49497771,1.63432906,1.92093843,0.05645934,0.61592868,0.30458384,0.00133040
-1.76788394,3.43197150,0.03393618,0.50110843,1.64645161,1.94631846,0.05874329,0.62254716,0.30773459,0.00132393
-1.76188094,3.47423585,0.03337880,0.50629124,1.65493628,1.96805174,0.06102649,0.62796329,0.30992985,0.00131369
-1.75587794,3.51034664,0.03270635,0.51046596,1.65987357,1.98621034,0.06328112,0.63221413,0.31118655,0.00129996
-1.74987494,3.54041788,0.03193488,0.51358733,1.66138938,2.00092630,0.06548006,0.63535073,0.31153851,0.00128306
-1.74387194,3.56464297,0.03108185,0.51562451,1.65963517,2.01238178,0.06759739,0.63743366,0.31103487,0.00126340
-1.73786893,3.58327936,0.03016562,0.51656082,1.65477901,2.02079982,0.06960895,0.63852911,0.30973825,0.00124142
-1.73186593,3.59663587,0.02920501,0.51639392,1.64699800,2.02643661,0.07149300,0.63870591,0.30772293,0.00121760
-1.72586293,3.60506377,0.02821882,0.51513628,1.63647251,2.02957555,0.07323084,0.63803341,0.30507287,0.00119240
-1.71985993,3.60895190,0.02722543,0.51281618,1.62338243,2.03052334,0.07480753,0.63658064,0.30187989,0.00116631
-1.71385693,3.60872602,0.02624243,0.50947894,1.60790543,2.02960812,0.07621250,0.63441658,0.29824198,0.00113978
-1.70785393,3.60485190,0.02528638,0.50518854,1.59021722,2.02717956,0.07744020,0.63161145,0.29426174,0.00111326
-1.70185093,3.59784159,0.02437252,0.50002917,1.57049342,2.02361036,0.07849054,0.62823898,0.29004499,0.00108715
-1.69584792,3.58826166,0.02351465,0.49410678,1.54891281,2.01929873,0.07936929,0.62437926,0.28569956,0.00106182
-1.68984492,3.57674216,0.02272501,0.48755026,1.52566145,2.01467120,0.08008821,0.62012206,0.28133416,0.00103760
-1.68384192,3.56398478,0.02201429,0.48051204,1.50093708,2.01018485,0.08066504,0.61557007,0.27705734,0.00101482
-1.67783892,3.55076881,0.02139157,0.47316799,1.47495348,2.00632838,0.08112324,0.61084189,0.27297644,0.00099372
-1.67183592,3.53795328,0.02086441,0.46571633,1.44794400,2.00362128,0.08149139,0.60607431,0.26919646,0.00097456
-1.66583292,3.52647421,0.02043893,0.45837555,1.42016420,2.00261031,0.08180247,0.60142362,0.26581884,0.00095756
-1.65982991,3.51733589,0.02011984,0.45138107,1.39189278,2.00386320,0.08209279,0.59706573,0.26293997,0.00094292
-1.65382691,3.51159560,0.01991054,0.44498085,1.36343093,2.00795884,0.08240075,0.59319481,0.26064965,0.00093080
-1.64782391,3.51034178,0.01981320,0.43942986,1.33509977,2.01547445,0.08276539,0.59002044,0.25902919,0.00092137
-1.64182091,3.51466560,0.01982878,0.43498357,1.30723578,2.02696949,0.08322489,0.58776322,0.25814945,0.00091478
-1.63581791,3.52562713,0.01995703,0.43189065,1.28018451,2.04296713,0.08381486,0.58664900,0.25806868,0.00091113
-1.62981491,3.54421695,0.02019652,0.43038520,1.25429259,2.06393372,0.08456680,0.58690174,0.25883032,0.00091053
-1.62381191,3.57131499,0.02054458,0.43067860,1.22989848,2.09025734,0.08550649,0.58873545,0.26046092,0.00091304
-1.61780890,3.60764844,0.02099723,0.43295158,1.20732226,2.12222631,0.08665262,0.59234547,0.26296814,0.00091870
-1.61180590,3.65375081,0.02154913,0.43734658,1.18685492,2.16000890,0.08801558,0.59789938,0.26633910,0.00092750
-1.60580290,3.70992431,0.02219349,0.44396089,1.16874776,2.20363544,0.08959655,0.60552820,0.27053918,0.00093938
