energy_ev,total_up,N_s_up,N_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up,Zn_p_up,Zn_d_up
-5.73586793,2.43203224,0.00385375,0.11661916,0.01188693,1.31239596,0.93985115,0.21753310,1.21203572,0.11082758
-5.72986493,2.55883266,0.00419172,0.12221004,0.01311334,1.38141194,0.97477116,0.22963220,1.27371881,0.11667573
-5.72386193,2.67890053,0.00453294,0.12759495,0.01439161,1.44658480,1.00640069,0.24112858,1.33116968,0.12227958
-5.71785893,2.79045550,0.00487367,0.13270965,0.01571341,1.50691293,1.03421288,0.25184670,1.38341788,0.12756820
-5.71185593,2.89179576,0.00520987,0.13749263,0.01706906,1.56143970,1.05772912,0.26161718,1.42955305,0.13247270
-5.70585293,2.98134949,0.00553734,0.14188722,0.01844762,1.60928244,1.07653625,0.27028188,1.46875417,0.13692809
-5.69984992,3.05772492,0.00585177,0.14584366,0.01983703,1.64966046,1.09030249,0.27769880,1.50031714,0.14087506
-5.69384692,3.11975659,0.00614883,0.14932106,0.02122431,1.68192082,1.09879112,0.28374675,1.52367941,0.14426183
-5.68784392,3.16654597,0.00642430,0.15228906,0.02259580,1.70556085,1.10187150,0.28832946,1.53844062,0.14704580
-5.68184092,3.19749446,0.00667413,0.15472925,0.02393748,1.72024622,1.09952664,0.29137902,1.54437805,0.14919505
-5.67583792,3.21232727,0.00689459,0.15663622,0.02523520,1.72582389,1.09185699,0.29285838,1.54145632,0.15068958
-5.66983492,3.21110702,0.00708236,0.15801808,0.02647513,1.72232917,1.07908021,0.29276294,1.52983080,0.15152220
-5.66383192,3.19423633,0.00723460,0.15889665,0.02764401,1.70998669,1.06152697,0.29112107,1.50984440,0.15169910
-5.65782891,3.16244921,0.00734909,0.15930702,0.02872959,1.68920510,1.03963268,0.28799346,1.48201804,0.15123998
-5.65182591,3.11679160,0.00742426,0.15929678,0.02972095,1.66056575,1.01392579,0.28347147,1.44703513,0.15017774
-5.64582291,3.05859165,0.00745926,0.15892467,0.03060878,1.62480585,0.98501291,0.27767443,1.40572063,0.14855777
-5.63981991,2.98942103,0.00745401,0.15825890,0.03138570,1.58279672,0.95356148,0.27074605,1.35901585,0.14643683
-5.63381691,2.91104886,0.00740919,0.15737510,0.03204645,1.53551817,0.92028066,0.26285006,1.30794982,0.14388153
-5.62781391,2.82539001,0.00732629,0.15635401,0.03258803,1.48402994,0.88590132,0.25416531,1.25360861,0.14096644
-5.62181091,2.73444976,0.00720751,0.15527891,0.03300978,1.42944138,0.85115567,0.24488045,1.19710381,0.13777203
-5.61580790,2.64026712,0.00705578,0.15423310,0.03331335,1.37288059,0.81675762,0.23518853,1.13954137,0.13438231
-5.60980490,2.54485867,0.00687461,0.15329720,0.03350261,1.31546405,0.78338431,0.22528155,1.08199199,0.13088243
-5.60380190,2.45016510,0.00666810,0.15254666,0.03358343,1.25826794,0.75165953,0.21534532,1.02546416,0.12735621
-5.59779890,2.35800223,0.00644072,0.15204943,0.03356348,1.20230204,0.72213956,0.20555478,0.97088063,0.12388382
-5.59179590,2.27001797,0.00619727,0.15186392,0.03345187,1.14848701,0.69530173,0.19606979,0.91905902,0.12053948
-5.58579290,2.18765669,0.00594273,0.15203719,0.03325879,1.09763564,0.67153603,0.18703181,0.87069705,0.11738959
-5.57978989,2.11213170,0.00568212,0.15260375,0.03299517,1.05043858,0.65113981,0.17856119,0.82636253,0.11449097
-5.57378689,2.04440652,0.00542034,0.15358462,0.03267225,1.00745471,0.63431552,0.17075545,0.78648822,0.11188964
-5.56778389,1.98518505,0.00516214,0.15498701,0.03230125,0.96910609,0.62117141,0.16368837,0.75137126,0.10961987
-5.56178089,1.93491056,0.00491189,0.15680443,0.03189304,0.93567757,0.61172492,0.15740990,0.72117697,0.10770380
-5.55577789,1.89377283,0.00467360,0.15901730,0.03145787,0.90732045,0.60590834,0.15194690,0.69594631,0.10615137
-5.54977489,1.86172287,0.00445075,0.16159398,0.03100518,0.88405993,0.60357644,0.14730451,0.67560653,0.10496080
-5.54377189,1.83849397,0.00424630,0.16449230,0.03054351,0.86580573,0.60451559,0.14346821,0.65998436,0.10411935
-5.53776888,1.82362802,0.00406267,0.16766126,0.03008044,0.85236520,0.60845382,0.14040624,0.64882081,0.10360455
-5.53176588,1.81650570,0.00390168,0.17104311,0.02962267,0.84345825,0.61507155,0.13807243,0.64178720,0.10338562
-5.52576288,1.81637917,0.00376464,0.17457557,0.02917613,0.83873351,0.62401236,0.13640921,0.63850143,0.10342519
-5.51975988,1.82240582,0.00365237,0.17819400,0.02874620,0.83778484,0.63489352,0.13535068,0.63854408,0.10368110
-5.51375688,1.83368183,0.00356527,0.18183368,0.02833791,0.84016782,0.64731600,0.13482563,0.64147368,0.10410833
-5.50775388,1.84927428,0.00350339,0.18543183,0.02795621,0.84541541,0.66087356,0.13476043,0.64684073,0.10466084
-5.50175088,1.86825073,0.00346655,0.18892949,0.02760623,0.85305248,0.67516088,0.13508153,0.65420020,0.10529336
-5.49574787,1.88970551,0.00345442,0.19227303,0.02729351,0.86260883,0.68978058,0.13571782,0.66312210,0.10596301
-5.48974487,1.91278190,0.00346662,0.19541543,0.02702419,0.87363024,0.70434902,0.13660242,0.67320016,0.10663068
-5.48374187,1.93668996,0.00350280,0.19831706,0.02680513,0.88568766,0.71850113,0.13767412,0.68405835,0.10726216
-5.47773887,1.96071965,0.00356273,0.20094619,0.02664400,0.89838421,0.73189416,0.13887842,0.69535560,0.10782897
-5.47173587,1.98424933,0.00364633,0.20327903,0.02654919,0.91136018,0.74421055,0.14016806,0.70678838,0.10830885
-5.46573287,2.00674975,0.00375375,0.20529945,0.02652975,0.92429599,0.75516018,0.14150318,0.71809178,0.10868591
-5.45972986,2.02778400,0.00388530,0.20699843,0.02659513,0.93691333,0.76448200,0.14285115,0.72903892,0.10895057
-5.45372686,2.04700369,0.00404152,0.20837319,0.02675485,0.94897472,0.77194534,0.14418602,0.73943912,0.10909909
-5.44772386,2.06414210,0.00422304,0.20942615,0.02701820,0.96028155,0.77735097,0.14548773,0.74913508,0.10913293
-5.44172086,2.07900483,0.00443058,0.21016373,0.02739371,0.97067107,0.78053194,0.14674112,0.75799917,0.10905787
-5.43571786,2.09145862,0.00466480,0.21059516,0.02788870,0.98001242,0.78135444,0.14793484,0.76592931,0.10888300
-5.42971486,2.10141894,0.00492622,0.21073119,0.02850876,0.98820199,0.77971851,0.14906011,0.77284447,0.10861959
-5.42371186,2.10883709,0.00521504,0.21058289,0.02925724,0.99515846,0.77555859,0.15010954,0.77868014,0.10827993
-5.41770885,2.11368730,0.00553106,0.21016061,0.03013475,1.00081758,0.76884401,0.15107595,0.78338393,0.10787618
-5.41170585,2.11595446,0.00587352,0.20947297,0.03113877,1.00512716,0.75957906,0.15195134,0.78691146,0.10741927
-5.40570285,2.11562294,0.00624097,0.20852610,0.03226324,1.00804223,0.74780286,0.15272595,0.78922274,0.10691797
-5.39969985,2.11266709,0.00663120,0.20732312,0.03349833,1.00952075,0.73358858,0.15338756,0.79027918,0.10637803
-5.39369685,2.10704358,0.00704112,0.20586374,0.03483032,1.00952003,0.71704228,0.15392095,0.79004126,0.10580162
-5.38769385,2.09868613,0.00746677,0.20414417,0.03624158,1.00799400,0.69830099,0.15430766,0.78846712,0.10518689
-5.38169085,2.08750276,0.00790329,0.20215724,0.03771073,1.00489141,0.67753033,0.15452602,0.78551193,0.10452787
-5.37568784,2.07337572,0.00834493,0.19989271,0.03921293,1.00015524,0.65492136,0.15455137,0.78112825,0.10381451
-5.36968484,2.05616427,0.00878522,0.19733788,0.04072035,0.99372326,0.63068706,0.15435660,0.77526726,0.10303305
-5.36368184,2.03571011,0.00921700,0.19447828,0.04220275,0.98552977,0.60505824,0.15391297,0.76788095,0.10216659
-5.35767884,2.01184536,0.00963265,0.19129863,0.04362820,0.97550862,0.57827924,0.15319108,0.75892498,0.10119585
-5.35167584,1.98440290,0.01002428,0.18778385,0.04496396,0.96359723,0.55060346,0.15216203,0.74836240,0.10010009
-5.34567284,1.95322847,0.01038393,0.18392020,0.04617732,0.94974167,0.52228888,0.15079881,0.73616780,0.09885823
-5.33966983,1.91819416,0.01070385,0.17969647,0.04723662,0.93390237,0.49359380,0.14907767,0.72233182,0.09744997
-5.33366683,1.87921260,0.01097670,0.17510511,0.04811221,0.91606042,0.46477288,0.14697951,0.70686582,0.09585697
-5.32766383,1.83625112,0.01119586,0.17014332,0.04877737,0.89622395,0.43607364,0.14449135,0.68980641,0.09406401
-5.32166083,1.78934521,0.01135562,0.16481401,0.04920919,0.87443434,0.40773351,0.14160749,0.67121959,0.09206006
-5.31565783,1.73861048,0.01145137,0.15912660,0.04938937,0.85077192,0.37997741,0.13833067,0.65120430,0.08983923
-5.30965483,1.68425235,0.01147981,0.15309757,0.04930480,0.82536062,0.35301602,0.13467286,0.62989500,0.08740149
-5.30365183,1.62657294,0.01143905,0.14675074,0.04894807,0.79837149,0.32704452,0.13065581,0.60746330,0.08475326
-5.29764882,1.56597446,0.01132866,0.14011731,0.04831770,0.77002455,0.30224193,0.12631126,0.58411820,0.08190765
-5.29164582,1.50295884,0.01114976,0.13323558,0.04741824,0.74058885,0.27877080,0.12168078,0.56010497,0.07888451
-5.28564282,1.43812330,0.01090490,0.12615034,0.04626014,0.71038057,0.25677723,0.11681524,0.53570257,0.07571017
-5.27963982,1.37215171,0.01059805,0.11891208,0.04485938,0.67975902,0.23639110,0.11177392,0.51121960,0.07241693
-5.27363682,1.30580212,0.01023443,0.11157586,0.04323699,0.64912059,0.21772632,0.10662327,0.48698877,0.06904228
-5.26763382,1.23989050,0.00982033,0.10420003,0.04141838,0.61889075,0.20088106,0.10143536,0.46336014,0.06562793
-5.26163082,1.17527139,0.00936296,0.09684488,0.03943251,0.58951433,0.18593780,0.09628612,0.44069307,0.06221864
-5.25562781,1.11281591,0.00887013,0.08957110,0.03731102,0.56144424,0.17296312,0.09125327,0.41934740,0.05886090
-5.24962481,1.05338802,0.00835009,0.08243833,0.03508727,0.53512913,0.16200730,0.08641429,0.39967385,0.05560154
-5.24362181,0.99781984,0.00781125,0.07550374,0.03279537,0.51100025,0.15310349,0.08184420,0.38200406,0.05248630
-5.23761881,0.94688672,0.00726193,0.06882070,0.03046926,0.48945812,0.14626664,0.07761346,0.36664060,0.04955841
-5.23161581,0.90128327,0.00671015,0.06243770,0.02814185,0.47085926,0.14149222,0.07378589,0.35384723,0.04685723
-5.22561281,0.86160090,0.00616346,0.05639741,0.02584417,0.45550371,0.13875469,0.07041684,0.34383974,0.04441701
-5.21960980,0.82830792,0.00562870,0.05073605,0.02360476,0.44362359,0.13800599,0.06755155,0.33677773,0.04226582
-5.21360680,0.80173282,0.00511194,0.04548291,0.02144914,0.43537335,0.13917407,0.06522381,0.33275765,0.04042466
-5.20760380,0.78205143,0.00461835,0.04066030,0.01939933,0.43082194,0.14216163,0.06345497,0.33180735,0.03890677
-5.20160080,0.76927845,0.00415213,0.03628357,0.01747371,0.42994738,0.14684532,0.06225332,0.33388237,0.03771722
-5.19559780,0.76326384,0.00371650,0.03236150,0.01568683,0.43263403,0.15307536,0.06161387,0.33886428,0.03685273
-5.18959480,0.76369420,0.00331371,0.02889678,0.01404947,0.43867267,0.16067605,0.06151858,0.34656116,0.03630176
-5.18359180,0.77009932,0.00294508,0.02588677,0.01256876,0.44776363,0.16944689,0.06193695,0.35671030,0.03604486
-5.17758879,0.78186381,0.00261108,0.02332428,0.01124842,0.45952300,0.17916483,0.06282706,0.36898316,0.03605527
-5.17158579,0.79824361,0.00231137,0.02119852,0.01008906,0.47349168,0.18958737,0.06413702,0.38299260,0.03629976
-5.16558279,0.81838692,0.00204497,0.01949605,0.00908857,0.48914733,0.20045673,0.06580670,0.39830213,0.03673961
-5.15957979,0.84135902,0.00181032,0.01820182,0.00824249,0.50591868,0.21150498,0.06776981,0.41443705,0.03733189
-5.15357679,0.86617028,0.00160541,0.01730012,0.00754444,0.52320199,0.22246005,0.06995627,0.43089713,0.03803074
-5.14757379,0.89180653,0.00142790,0.01677562,0.00698651,0.54037896,0.23305243,0.07229469,0.44717041,0.03878884
-5.14157079,0.91726072,0.00127524,0.01661426,0.00655970,0.55683567,0.24302243,0.07471499,0.46274782,0.03955887
-5.13556778,0.94156499,0.00114474,0.01680422,0.00625428,0.57198177,0.25212770,0.07715111,0.47713783,0.04029499
-5.12956478,0.96382192,0.00103369,0.01733672,0.00606013,0.58526933,0.26015084,0.07954356,0.48988095,0.04095429
-5.12356178,0.98323404,0.00093945,0.01820692,0.00596705,0.59621055,0.26690664,0.08184192,0.50056325,0.04149806
-5.11755878,0.99913040,0.00085949,0.01941461,0.00596508,0.60439372,0.27224878,0.08400712,0.50882853,0.04189304
-5.11155578,1.01098941,0.00079146,0.02096500,0.00604472,0.60949685,0.27607576,0.08601337,0.51438862,0.04211234
-5.10555278,1.01845701,0.00073323,0.02286940,0.00619719,0.61129831,0.27833564,0.08784982,0.51703145,0.04213630
-5.09954977,1.02135966,0.00068290,0.02514581,0.00641460,0.60968426,0.27902949,0.08952170,0.51662651,0.04195296
-5.09354677,1.01971159,0.00063887,0.02781951,0.00669020,0.60465243,0.27821334,0.09105105,0.51312762,0.04155833
-5.08754377,1.01371617,0.00059976,0.03092347,0.00701849,0.59631219,0.27599862,0.09247694,0.50657281,0.04095647
-5.08154077,1.00376136,0.00056449,0.03449869,0.00739545,0.58488095,0.27255079,0.09385514,0.49708144,0.04015917
-5.07553777,0.99040935,0.00053221,0.03859428,0.00781864,0.57067703,0.26808655,0.09525727,0.48484877,0.03918550
-5.06953477,0.97438099,0.00050232,0.04326744,0.00828736,0.55410940,0.26286931,0.09676943,0.47013818,0.03806107
-5.06353177,0.95653531,0.00047442,0.04858301,0.00880273,0.53566461,0.25720331,0.09849031,0.45327146,0.03681714
-5.05752876,0.93784503,0.00044831,0.05461280,0.00936782,0.51589144,0.25142646,0.10052879,0.43461760,0.03548955
-5.05152576,0.91936874,0.00042394,0.06143448,0.00998761,0.49538405,0.24590207,0.10300121,0.41458066,0.03411755
-5.04552276,0.90222063,0.00040139,0.06913005,0.01066902,0.47476395,0.24100970,0.10602818,0.39358704,0.03274255
-5.03951976,0.88753856,0.00038085,0.07778385,0.01142078,0.45466163,0.23713537,0.10973108,0.37207285,0.03140684
-5.03351676,0.87645150,0.00036258,0.08748011,0.01225329,0.43569834,0.23466134,0.11422838,0.35047163,0.03015229
-5.02751376,0.87004694,0.00034690,0.09830006,0.01317830,0.41846867,0.23395572,0.11963184,0.32920299,0.02901916
-5.02151076,0.86933930,0.00033413,0.11031856,0.01420859,0.40352420,0.23536207,0.12604257,0.30866237,0.02804493
-5.01550775,0.87523989,0.00032461,0.12360048,0.01535750,0.39135891,0.23918932,0.13354723,0.28921227,0.02726321
-5.00950475,0.88852926,0.00031867,0.13819682,0.01663835,0.38239644,0.24570212,0.14221445,0.27117494,0.02670288
-5.00350175,0.90983258,0.00031658,0.15414068,0.01806378,0.37697964,0.25511194,0.15209143,0.25482685,0.02638727
-4.99749875,0.93959852,0.00031859,0.17144338,0.01964509,0.37536244,0.26756907,0.16320115,0.24039474,0.02633355
-4.99149575,0.97808259,0.00032486,0.19009088,0.02139140,0.37770436,0.28315591,0.17553998,0.22805329,0.02655227
-4.98549275,1.02533508,0.00033548,0.21004054,0.02330892,0.38406757,0.30188154,0.18907613,0.21792436,0.02704713
-4.97948974,1.08119442,0.00035047,0.23121879,0.02540018,0.39441665,0.32367807,0.20374883,0.21007762,0.02781488
-4.97348674,1.14528640,0.00036974,0.25351952,0.02766333,0.40862098,0.34839884,0.21946849,0.20453235,0.02884540
-4.96748374,1.21702945,0.00039312,0.27680375,0.03009153,0.42645983,0.37581877,0.23611787,0.20126053,0.03012204
-4.96148074,1.29564644,0.00042033,0.30090046,0.03267255,0.44762987,0.40563692,0.25355429,0.20019068,0.03162209
-4.95547774,1.38018301,0.00045101,0.32560885,0.03538845,0.47175520,0.43748156,0.27161295,0.20121273,0.03331745
-4.94947474,1.46953228,0.00048469,0.35070210,0.03821557,0.49839949,0.47091757,0.29011126,0.20418338,0.03517543
-4.94347174,1.56246566,0.00052084,0.37593247,0.04112474,0.52708018,0.50545633,0.30885423,0.20893217,0.03715978
-4.93746873,1.65766904,0.00055882,0.40103785,0.04408172,0.55728420,0.54056780,0.32764059,0.21526787,0.03923176
-4.93146573,1.75378345,0.00059796,0.42574937,0.04704794,0.58848487,0.57569455,0.34626965,0.22298515,0.04135136
-4.92546273,1.84944891,0.00063751,0.44980004,0.04998145,0.62015957,0.61026745,0.36454852,0.23187144,0.04347860
-4.91945973,1.94335006,0.00067669,0.47293392,0.05283813,0.65180741,0.64372235,0.38229945,0.24171367,0.04557474
-4.91345673,2.03426157,0.00071472,0.49491545,0.05557304,0.68296637,0.67551724,0.39936703,0.25230486,0.04760360
-4.90745373,2.12109162,0.00075080,0.51553867,0.05814194,0.71322915,0.70514928,0.41562480,0.26345021,0.04953273
-4.90145073,2.20292125,0.00078418,0.53463562,0.06050280,0.74225715,0.73217081,0.43098093,0.27497267,0.05133440
-4.89544772,2.27903772,0.00081413,0.55208361,0.06261735,0.76979168,0.75620374,0.44538277,0.28671758,0.05298653
-4.88944472,2.34895986,0.00083999,0.56781091,0.06445257,0.79566202,0.77695159,0.45881979,0.29855631,0.05447328
-4.88344172,2.41245388,0.00086121,0.58180042,0.06598189,0.81978962,0.79420859,0.47132467,0.31038868,0.05578543
-4.87743872,2.46953842,0.00087730,0.59409100,0.06718631,0.84218826,0.80786525,0.48297254,0.32214409,0.05692048
-4.87143572,2.52047803,0.00088791,0.60477640,0.06805513,0.86295978,0.81791019,0.49387799,0.33378103,0.05788240
-4.86543272,2.56576491,0.00089280,0.61400142,0.06858636,0.88228563,0.82442799,0.50419012,0.34528531,0.05868118
-4.85942971,2.60608938,0.00089188,0.62195569,0.06878679,0.90041426,0.82759313,0.51408551,0.35666672,0.05933197
-4.85342671,2.64230002,0.00088515,0.62886498,0.06867164,0.91764505,0.82766024,0.52375952,0.36795440,0.05985410
-4.84742371,2.67535524,0.00087278,0.63498046,0.06826390,0.93430928,0.82495121,0.53341615,0.37919118,0.06026979
-4.84142071,2.70626841,0.00085504,0.64056651,0.06759324,0.95074911,0.81983963,0.54325689,0.39042694,0.06060284
-4.83541771,2.73604926,0.00083232,0.64588733,0.06669478,0.96729564,0.81273346,0.55346910,0.40171162,0.06087715
-4.82941471,2.76564437,0.00080509,0.65119326,0.06560746,0.98424696,0.80405674,0.56421449,0.41308800,0.06111532
-4.82341171,2.79588000,0.00077391,0.65670743,0.06437241,1.00184763,0.79423128,0.57561821,0.42458484,0.06133727
-4.81740870,2.82741024,0.00073939,0.66261334,0.06303120,1.02027044,0.78365917,0.58775926,0.43621069,0.06155912
-4.81140570,2.86067323,0.00070218,0.66904411,0.06162407,1.03960164,0.77270710,0.60066266,0.44794875,0.06179214
-4.80540270,2.89585814,0.00066297,0.67607406,0.06018838,1.05983037,0.76169311,0.61429391,0.45975318,0.06204211
-4.79939970,2.93288469,0.00062240,0.68371298,0.05875714,1.08084306,0.75087638,0.62855612,0.47154710,0.06230896
-4.79339670,2.97139644,0.00058113,0.69190355,0.05735786,1.10242300,0.74045053,0.64329003,0.48322232,0.06258663
-4.78739370,3.01076852,0.00053977,0.70052203,0.05601167,1.12425537,0.73054061,0.65827708,0.49464108,0.06286344
-4.78139070,3.05012950,0.00049886,0.70938237,0.05473285,1.14593739,0.72120365,0.67324547,0.50563955,0.06312263
-4.77538769,3.08839630,0.00045890,0.71824345,0.05352860,1.16699316,0.71243279,0.68787891,0.51603304,0.06334324
-4.76938469,3.12432049,0.00042031,0.72681916,0.05239928,1.18689250,0.70416440,0.70182791,0.52562267,0.06350122
-4.76338169,3.15654371,0.00038344,0.73479100,0.05133888,1.20507273,0.69628771,0.71472295,0.53420304,0.06357066
-4.75737869,3.18365922,0.00034855,0.74182236,0.05033586,1.22096248,0.68865636,0.72618903,0.54157064,0.06352519
-4.75137569,3.20427670,0.00031585,0.74757402,0.04937420,1.23400607,0.68110105,0.73586092,0.54753250,0.06333930
-4.74537269,3.21708690,0.00028546,0.75172000,0.04843455,1.24368761,0.67344265,0.74339841,0.55191460,0.06298972
-4.73936968,3.22092313,0.00025744,0.75396300,0.04749562,1.24955330,0.66550504,0.74850093,0.55456967,0.06245660
-4.73336668,3.21481667,0.00023181,0.75404892,0.04653545,1.25123117,0.65712700,0.75092073,0.55538398,0.06172453
-4.72736368,3.19804357,0.00020852,0.75177947,0.04553279,1.24844728,0.64817271,0.75047421,0.55428277,0.06078333
-4.72136068,3.17016090,0.00018752,0.74702270,0.04446823,1.24103770,0.63854044,0.74705081,0.55123419,0.05962865
-4.71535768,3.13103117,0.00016871,0.73972072,0.04332528,1.22895597,0.62816909,0.74061914,0.54625150,0.05826216
-4.70935468,3.08083413,0.00015196,0.72989457,0.04209124,1.21227580,0.61704261,0.73123017,0.53939363,0.05669162
-4.70335168,3.02006601,0.00013718,0.71764596,0.04075775,1.19118905,0.60519220,0.71901729,0.53076403,0.05493054
-4.69734867,2.94952666,0.00012424,0.70315600,0.03932120,1.16599945,0.59269643,0.70419349,0.52050801,0.05299776
-4.69134567,2.87029582,0.00011303,0.68668101,0.03778285,1.13711240,0.57967961,0.68704567,0.50880881,0.05091668
-4.68534267,2.78369995,0.00010347,0.66854571,0.03614873,1.10502159,0.56630856,0.66792652,0.49588257,0.04871445
-4.67933967,2.69127152,0.00009547,0.64913417,0.03442927,1.07029309,0.55278817,0.64724430,0.48197254,0.04642100
-4.67333667,2.59470265,0.00008899,0.62887891,0.03263882,1.03354776,0.53935604,0.62545094,0.46734278,0.04406803
-4.66733367,2.49579529,0.00008400,0.60824858,0.03079503,0.99544266,0.52627654,0.60302901,0.45227160,0.04168800
-4.66133067,2.39640978,0.00008048,0.58773481,0.02891804,0.95665232,0.51383447,0.58047797,0.43704497,0.03931314
-4.65532766,2.29841374,0.00007846,0.56783851,0.02702973,0.91785032,0.50232862,0.55830023,0.42195015,0.03697455
-4.64932466,2.20363274,0.00007797,0.54905624,0.02515286,0.87969190,0.49206526,0.53698738,0.40726957,0.03470138
-4.64332166,2.11380413,0.00007906,0.53186690,0.02331030,0.84279798,0.48335177,0.51700701,0.39327519,0.03252017
