energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,S_s_up,S_p_up,W_p_up,W_d_up
-3.54477239,0.79434551,0.00031479,0.02629593,0.13857416,0.29562327,0.00297841,0.01712098,0.05757251,0.35038992
-3.53876938,0.79607768,0.00034774,0.02427154,0.15530415,0.32155049,0.00285271,0.01600006,0.05762280,0.32206253
-3.53276638,0.80442794,0.00038545,0.02237150,0.17403580,0.35096028,0.00275006,0.01500763,0.05843250,0.29541715
-3.52676338,0.82006075,0.00042823,0.02061815,0.19490838,0.38406434,0.00267362,0.01416317,0.06010033,0.27076909
-3.52076038,0.84356362,0.00047635,0.01903096,0.21805628,0.42105820,0.00262604,0.01348511,0.06271946,0.24838473
-3.51475738,0.87543824,0.00053001,0.01762619,0.24360589,0.46211702,0.00260942,0.01299049,0.06637584,0.22847918
-3.50875438,0.91609229,0.00058932,0.01641663,0.27167186,0.50739071,0.00262528,0.01269471,0.07114643,0.21121549
-3.50275138,0.96583163,0.00065430,0.01541155,0.30235272,0.55699822,0.00267448,0.01261128,0.07709728,0.19670504
-3.49674837,1.02485241,0.00072485,0.01461663,0.33572586,0.61102080,0.00275725,0.01275160,0.08428159,0.18500903
-3.49074537,1.09323286,0.00080076,0.01403405,0.37184198,0.66949434,0.00287314,0.01312472,0.09273764,0.17614070
-3.48474237,1.17092461,0.00088168,0.01366263,0.41071887,0.73240090,0.00302105,0.01373711,0.10248662,0.17006816
-3.47873937,1.25774369,0.00096714,0.01349797,0.45233499,0.79965946,0.00319921,0.01459240,0.11353063,0.16671753
-3.47273637,1.35336139,0.00105652,0.01353271,0.49662281,0.87111654,0.00340524,0.01569112,0.12585058,0.16597633
-3.46673337,1.45729541,0.00114906,0.01375673,0.54346233,0.94653678,0.00363615,0.01703044,0.13940442,0.16769697
-3.46073037,1.56890224,0.00124388,0.01415740,0.59267510,1.02559437,0.00388840,0.01860387,0.15412561,0.17170024
-3.45472736,1.68737122,0.00133998,0.01471987,0.64401911,1.10786571,0.00415798,0.02040108,0.16992202,0.17777885
-3.44872436,1.81172161,0.00143626,0.01542728,0.69718499,1.19282429,0.00444044,0.02240764,0.18667533,0.18570102
-3.44272136,1.94080340,0.00153152,0.01626108,0.75179389,1.27983812,0.00473101,0.02460494,0.20424117,0.19521417
-3.43671836,2.07330298,0.00162453,0.01720129,0.80739753,1.36817078,0.00502466,0.02697013,0.22244991,0.20604876
-3.43071536,2.20775441,0.00171402,0.01822678,0.86348060,1.45698634,0.00531625,0.02947616,0.24110836,0.21792238
-3.42471236,2.34255698,0.00179875,0.01931562,0.91946593,1.54535878,0.00560058,0.03209208,0.26000231,0.23054418
-3.41870935,2.47599946,0.00187749,0.02044535,0.97472247,1.63228606,0.00587255,0.03478328,0.27889996,0.24361957
-3.41270635,2.60629088,0.00194913,0.02159333,1.02857607,1.71670875,0.00612726,0.03751211,0.29755614,0.25685536
-3.40670335,2.73159769,0.00201266,0.02273710,1.08032303,1.79753321,0.00636010,0.04023848,0.31571742,0.26996517
-3.40070035,2.85008620,0.00206723,0.02385473,1.12924591,1.87365841,0.00656691,0.04292070,0.33312768,0.28267512
-3.39469735,2.95996938,0.00211218,0.02492518,1.17463137,1.94400593,0.00674401,0.04551642,0.34953427,0.29472963
-3.38869435,3.05955623,0.00214706,0.02592866,1.21578921,2.00755179,0.00688834,0.04798367,0.36469434,0.30589722
-3.38269135,3.14730186,0.00217164,0.02684696,1.25207208,2.06335907,0.00699747,0.05028197,0.37838118,0.31597612
-3.37668834,3.22185632,0.00218596,0.02766382,1.28289482,2.11060975,0.00706973,0.05237344,0.39039038,0.32479940
-3.37068534,3.28210978,0.00219029,0.02836516,1.30775285,2.14863443,0.00710415,0.05422388,0.40054538,0.33223951
-3.36468234,3.32723205,0.00218515,0.02893937,1.32623853,2.17693843,0.00710053,0.05580382,0.40870237,0.33821199
-3.35867934,3.35670434,0.00217131,0.02937748,1.33805479,2.19522289,0.00705940,0.05708936,0.41475418,0.34267804
-3.35267634,3.37034162,0.00214973,0.02967329,1.34302545,2.20339978,0.00698200,0.05806293,0.41863302,0.34564600
-3.34667334,3.36830419,0.00212157,0.02982348,1.34110148,2.20159995,0.00687019,0.05871377,0.42031202,0.34717138
-3.34067034,3.35109764,0.00208813,0.02982755,1.33236309,2.19017352,0.00672646,0.05903821,0.41980539,0.34735557
-3.33466733,3.31956099,0.00205082,0.02968780,1.31701737,2.16968254,0.00655376,0.05903971,0.41716721,0.34634313
-3.32866433,3.27484319,0.00201113,0.02940917,1.29539160,2.14088605,0.00635547,0.05872868,0.41248908,0.34431774
-3.32266133,3.21836894,0.00197055,0.02899906,1.26792263,2.10471800,0.00613526,0.05812196,0.40589646,0.34149682
-3.31665833,3.15179514,0.00193056,0.02846708,1.23514262,2.06225909,0.00589705,0.05724219,0.39754418,0.33812523
-3.31065533,3.07695979,0.00189254,0.02782477,1.19766211,2.01470354,0.00564483,0.05611697,0.38761112,0.33446798
-3.30465233,2.99582555,0.00185780,0.02708531,1.15615091,1.96332232,0.00538263,0.05477785,0.37629441,0.33080234
-3.29864932,2.91042024,0.00182747,0.02626311,1.11131789,1.90942437,0.00511440,0.05325925,0.36380337,0.32740966
-3.29264632,2.82277678,0.00180251,0.02537357,1.06389054,1.85431740,0.00484396,0.05159735,0.35035349,0.32456704
-3.28664332,2.73487500,0.00178368,0.02443264,1.01459506,1.79926992,0.00457490,0.04982899,0.33616067,0.32253920
-3.28064032,2.64858738,0.00177152,0.02345655,0.96413790,1.74547598,0.00431055,0.04799059,0.32143595,0.32157083
-3.27463732,2.56563092,0.00176635,0.02246149,0.91318934,1.69402388,0.00405391,0.04611720,0.30638080,0.32187954
-3.26863432,2.48752648,0.00176825,0.02146329,0.86236966,1.64586998,0.00380765,0.04424171,0.29118336,0.32364979
-3.26263132,2.41556686,0.00177710,0.02047721,0.81223829,1.60181844,0.00357407,0.04239416,0.27601537,0.32702768
-3.25662831,2.35079438,0.00179254,0.01951769,0.76328601,1.56250722,0.00335509,0.04060126,0.26103010,0.33211703
-3.25062531,2.29398811,0.00181407,0.01859814,0.71593038,1.52840085,0.00315226,0.03888607,0.24636109,0.33897662
-3.24462231,2.24566067,0.00184097,0.01773080,0.67051404,1.49978947,0.00296673,0.03726785,0.23212175,0.34761866
-3.23861931,2.20606402,0.00187242,0.01692660,0.62730577,1.47679417,0.00279931,0.03576211,0.21840556,0.35800859
-3.23261631,2.17520345,0.00190749,0.01619503,0.58650382,1.45937782,0.00265046,0.03438070,0.20528701,0.37006604
-3.22661331,2.15285863,0.00194514,0.01554411,0.54824116,1.44736066,0.00252030,0.03313211,0.19282290,0.38366703
-3.22061031,2.13861037,0.00198432,0.01498024,0.51259198,1.44043981,0.00240865,0.03202179,0.18105401,0.39864730
-3.21460730,2.13187181,0.00202393,0.01450826,0.47957922,1.43821166,0.00231506,0.03105257,0.17000694,0.41480656
-3.20860430,2.13192267,0.00206290,0.01413136,0.44918243,1.44019616,0.00223880,0.03022505,0.15969606,0.43191368
-3.20260130,2.13794493,0.00210019,0.01385110,0.42134567,1.44586196,0.00217893,0.02953809,0.15012542,0.44971271
-3.19659830,2.14905883,0.00213483,0.01366741,0.39598513,1.45465138,0.00213431,0.02898914,0.14129061,0.46792931
-3.19059530,2.16435790,0.00216590,0.01357865,0.37299617,1.46600437,0.00210364,0.02857468,0.13318035,0.48627785
-3.18459230,2.18294178,0.00219262,0.01358168,0.35225953,1.47938062,0.00208549,0.02829049,0.12577808,0.50446856
-3.17858929,2.20394606,0.00221430,0.01367189,0.33364676,1.49427901,0.00207831,0.02813197,0.11906311,0.52221482
-3.17258629,2.22656818,0.00223038,0.01384334,0.31702465,1.51025393,0.00208051,0.02809429,0.11301177,0.53924032
-3.16658329,2.25008881,0.00224044,0.01408889,0.30225882,1.52692793,0.00209047,0.02817255,0.10759826,0.55528574
-3.16058029,2.27388814,0.00224418,0.01440034,0.28921643,1.54400045,0.00210656,0.02836185,0.10279531,0.57011492
-3.15457729,2.29745690,0.00224144,0.01476862,0.27776807,1.56125225,0.00212722,0.02865731,0.09857470,0.58352022
-3.14857429,2.32040176,0.00223219,0.01518397,0.26778910,1.57854586,0.00215093,0.02905397,0.09490768,0.59532689
-3.14257129,2.34244533,0.00221655,0.01563616,0.25916030,1.59582172,0.00217629,0.02954677,0.09176523,0.60539624
-3.13656828,2.36342074,0.00219473,0.01611471,0.25176813,1.61309057,0.00220201,0.03013036,0.08911822,0.61362768
-3.13056528,2.38326137,0.00216704,0.01660913,0.24550464,1.63042238,0.00222695,0.03079893,0.08693754,0.61995926
-3.12456228,2.40198606,0.00213391,0.01710912,0.24026706,1.64793220,0.00225012,0.03154607,0.08519408,0.62436700
-3.11855928,2.41968072,0.00209581,0.01760482,0.23595725,1.66576370,0.00227069,0.03236449,0.08385878,0.62686283
-3.11255628,2.43647699,0.00205329,0.01808699,0.23248098,1.68407113,0.00228800,0.03324593,0.08290247,0.62749139
-3.10655328,2.45252908,0.00200693,0.01854718,0.22974719,1.70300034,0.00230153,0.03418088,0.08229584,0.62632574
-3.10055028,2.46798986,0.00195733,0.01897791,0.22766724,1.72266989,0.00231093,0.03515850,0.08200933,0.62346234
-3.09454727,2.48298730,0.00190509,0.01937273,0.22615413,1.74315308,0.00231596,0.03616650,0.08201294,0.61901541
-3.08854427,2.49760252,0.00185081,0.01972635,0.22512197,1.76446180,0.00231650,0.03719112,0.08227621,0.61311112
-3.08254127,2.51185062,0.00179506,0.02003461,0.22448542,1.78653296,0.00231253,0.03821712,0.08276813,0.60588178
-3.07653827,2.52566528,0.00173838,0.02029454,0.22415944,1.80921846,0.00230409,0.03922793,0.08345714,0.59746046
-3.07053527,2.53888807,0.00168126,0.02050425,0.22405924,1.83227908,0.00229128,0.04020582,0.08431123,0.58797621
-3.06453227,2.55126329,0.00162415,0.02066292,0.22410045,1.85538299,0.00227424,0.04113219,0.08529813,0.57755016
-3.05852926,2.56243872,0.00156747,0.02077067,0.22419961,1.87810907,0.00225311,0.04198793,0.08638559,0.56629274
-3.05252626,2.57197244,0.00151157,0.02082841,0.22427496,1.89995508,0.00222807,0.04275386,0.08754183,0.55430200
-3.04652326,2.57934571,0.00145679,0.02083777,0.22424747,1.92035062,0.00219929,0.04341122,0.08873607,0.54166322
-3.04052026,2.58398133,0.00140344,0.02080094,0.22404213,1.93867433,0.00216695,0.04394221,0.08993915,0.52844963
-3.03451726,2.58526678,0.00135181,0.02072057,0.22358949,1.95427488,0.00213124,0.04433054,0.09112425,0.51472425
-3.02851426,2.58258112,0.00130219,0.02059959,0.22282724,1.96649466,0.00209238,0.04456201,0.09226766,0.50054254
-3.02251126,2.57532421,0.00125487,0.02044119,0.22170192,1.97469544,0.00205062,0.04462497,0.09334950,0.48595575
-3.01650825,2.56294705,0.00121014,0.02024873,0.22017054,1.97828452,0.00200627,0.04451086,0.09435445,0.47101462
-3.01050525,2.54498146,0.00116836,0.02002564,0.21820212,1.97674047,0.00195969,0.04421452,0.09527232,0.45577313
-3.00450225,2.52106766,0.00112985,0.01977542,0.21577887,1.96963698,0.00191132,0.04373451,0.09609854,0.44029212
-2.99849925,2.49097833,0.00109501,0.01950165,0.21289713,1.95666381,0.00186171,0.04307328,0.09683435,0.42464235
-2.99249625,2.45463771,0.00106423,0.01920791,0.20956788,1.93764369,0.00181150,0.04223714,0.09748683,0.40890691
-2.98649325,2.41213491,0.00103793,0.01889789,0.20581670,1.91254448,0.00176144,0.04123624,0.09806868,0.39318273
-2.98049025,2.36373049,0.00101653,0.01857532,0.20168333,1.88148580,0.00171239,0.04008431,0.09859767,0.37758114
-2.97448724,2.30985618,0.00100044,0.01824405,0.19722059,1.84473998,0.00166530,0.03879830,0.09909592,0.36222731
-2.96848424,2.25110751,0.00099003,0.01790802,0.19249293,1.80272716,0.00162123,0.03739798,0.09958887,0.34725878
-2.96248124,2.18823003,0.00098565,0.01757132,0.18757444,1.75600493,0.00158132,0.03590540,0.10010418,0.33282301
-2.95647824,2.12209967,0.00098755,0.01723816,0.18254660,1.70525308,0.00154676,0.03434430,0.10067043,0.31907418
-2.95047524,2.05369841,0.00099592,0.01691290,0.17749572,1.65125423,0.00151877,0.03273958,0.10131584,0.30616939
-2.94447224,1.98408665,0.00101084,0.01660006,0.17251033,1.59487143,0.00149859,0.03111662,0.10206704,0.29426457
-2.93846923,1.91437356,0.00103225,0.01630431,0.16767849,1.53702381,0.00148746,0.02950081,0.10294798,0.28351028
-2.93246623,1.84568730,0.00105998,0.01603049,0.16308536,1.47866175,0.00148655,0.02791699,0.10397905,0.27404759
-2.92646323,1.77914619,0.00109372,0.01578366,0.15881100,1.42074251,0.00149700,0.02638906,0.10517650,0.26600446
-2.92046023,1.71583274,0.00113302,0.01556916,0.15492850,1.36420776,0.00151985,0.02493962,0.10655223,0.25949262
-2.91445723,1.65677131,0.00117728,0.01539260,0.15150273,1.30996377,0.00155604,0.02358975,0.10811395,0.25460522
-2.90845423,1.60291059,0.00122579,0.01526003,0.14858951,1.25886534,0.00160641,0.02235890,0.10986572,0.25141546
-2.90245123,1.55511145,0.00127770,0.01517798,0.14623541,1.21170371,0.00167167,0.02126486,0.11180890,0.24997601
-2.89644822,1.51414034,0.00133210,0.01515362,0.14447807,1.16919900,0.00175243,0.02032379,0.11394337,0.25031949
-2.89044522,1.48066821,0.00138799,0.01519483,0.14334708,1.13199688,0.00184917,0.01955042,0.11626905,0.25245986
-2.88444222,1.45527434,0.00144431,0.01531032,0.14286529,1.10066941,0.00196228,0.01895822,0.11878755,0.25639455
-2.87843922,1.43845441,0.00150002,0.01550976,0.14305038,1.07571926,0.00209206,0.01855961,0.12150380,0.26210732
-2.87243622,1.43063169,0.00155406,0.01580376,0.14391675,1.05758661,0.00223875,0.01836624,0.12442772,0.26957157
-2.86643322,1.43217003,0.00160543,0.01620392,0.14547735,1.04665783,0.00240250,0.01838918,0.12757550,0.27875388
-2.86043022,1.44338732,0.00165319,0.01672277,0.14774546,1.04327463,0.00258346,0.01863912,0.13097065,0.28961765
-2.85442721,1.46456797,0.00169650,0.01737359,0.15073620,1.04774298,0.00278175,0.01912643,0.13464453,0.30212639
-2.84842421,1.49597317,0.00173462,0.01817022,0.15446763,1.06034031,0.00299746,0.01986125,0.13863637,0.31624669
-2.84242121,1.53784752,0.00176695,0.01912675,0.15896135,1.08132043,0.00323069,0.02085336,0.14299261,0.33195039
-2.83641821,1.59042128,0.00179304,0.02025705,0.16424245,1.11091519,0.00348154,0.02211199,0.14776567,0.34921599
-2.83041521,1.65390743,0.00181256,0.02157433,0.17033877,1.14933241,0.00375007,0.02364558,0.15301211,0.36802889
-2.82441221,1.72849331,0.00182534,0.02309058,0.17727952,1.19674979,0.00403630,0.02546129,0.15879012,0.38838070
-2.81840920,1.81432680,0.00183135,0.02481588,0.18509321,1.25330495,0.00434019,0.02756457,0.16515666,0.41026721
-2.81240620,1.91149755,0.00183070,0.02675782,0.19380493,1.31908176,0.00466158,0.02995858,0.17216417,0.43368540
-2.80640320,2.02001415,0.00182360,0.02892082,0.20343326,1.39409364,0.00500014,0.03264355,0.17985708,0.45862930
-2.80040020,2.13977824,0.00181035,0.03130554,0.21398675,1.47826487,0.00535534,0.03561619,0.18826836,0.48508503
-2.79439720,2.27055722,0.00179137,0.03390828,0.22546033,1.57141073,0.00572634,0.03886904,0.19741614,0.51302520
-2.78839420,2.41195707,0.00176711,0.03672060,0.23783178,1.67321797,0.00611198,0.04238996,0.20730082,0.54240297
-2.78239120,2.56339723,0.00173806,0.03972898,0.25105852,1.78322687,0.00651073,0.04616165,0.21790253,0.57314599
-2.77638819,2.72408915,0.00170476,0.04291466,0.26507492,1.90081625,0.00692057,0.05016136,0.22917948,0.60515072
-2.77038519,2.89302056,0.00166771,0.04625372,0.27979034,2.02519271,0.00733904,0.05436073,0.24106697,0.63827742
-2.76438219,3.06894666,0.00162744,0.04971726,0.29508815,2.15538533,0.00776317,0.05872582,0.25347743,0.67234609
-2.75837919,3.25038976,0.00158443,0.05327185,0.31082578,2.29024660,0.00818949,0.06321738,0.26630135,0.70713385
-2.75237619,3.43564817,0.00153915,0.05688015,0.32683601,2.42846043,0.00861403,0.06779136,0.27940926,0.74237384
-2.74637319,3.62281469,0.00149200,0.06050172,0.34292943,2.56855724,0.00903241,0.07239956,0.29265453,0.77775602
-2.74037019,3.80980491,0.00144336,0.06409392,0.35889818,2.70893638,0.00943988,0.07699064,0.30587713,0.81292992
-2.73436718,3.99439459,0.00139357,0.06761301,0.37452074,2.84789523,0.00983138,0.08151115,0.31890801,0.84750934
-2.72836418,4.17426516,0.00134291,0.07101526,0.38956772,2.98366427,0.01020172,0.08590690,0.33157401,0.88107907
-2.72236118,4.34705606,0.00129166,0.07425808,0.40380852,3.11444695,0.01054565,0.09012434,0.34370314,0.91320334
-2.71635818,4.51042193,0.00124003,0.07730121,0.41701835,3.23846306,0.01085802,0.09411205,0.35512995,0.94343585
-2.71035518,4.66209264,0.00118825,0.08010772,0.42898565,3.35399392,0.01113394,0.09782230,0.36570078,0.97133099
-2.70435218,4.79993398,0.00113649,0.08264503,0.43951934,3.45942781,0.01136892,0.10121253,0.37527868,0.99645593
-2.69834917,4.92200664,0.00108495,0.08488562,0.44845579,3.55330377,0.01155901,0.10424676,0.38374776,1.01840306
-2.69234617,5.02662120,0.00103381,0.08680775,0.45566510,3.63435223,0.01170092,0.10689692,0.39101686,1.03680232
-2.68634317,5.11238723,0.00098325,0.08839579,0.46105642,3.70153099,0.01179215,0.10914397,0.39702228,1.05133300
-2.68034017,5.17825453,0.00093348,0.08964045,0.46458219,3.75405511,0.01183109,0.11097876,0.40172954,1.06173451
-2.67433717,5.22354522,0.00088469,0.09053880,0.46624105,3.79141982,0.01181703,0.11240271,0.40513412,1.06781568
-2.66833417,5.24797557,0.00083709,0.09109400,0.46607933,3.81341578,0.01175026,0.11342816,0.40726110,1.06946234
-2.66233117,5.25166705,0.00079092,0.09131492,0.46419102,3.82013613,0.01163198,0.11407848,0.40816376,1.06664276
-2.65632816,5.23514638,0.00074643,0.09121558,0.46071638,3.81197551,0.01146438,0.11438786,0.40792123,1.05941085
-2.65032516,5.19933493,0.00070385,0.09081444,0.45583905,3.78962115,0.01125048,0.11440076,0.40663536,1.04790705
-2.64432216,5.14552806,0.00066348,0.09013366,0.44978202,3.75403663,0.01099410,0.11417123,0.40442680,1.03235679
-2.63831916,5.07536541,0.00062558,0.08919820,0.44280236,3.70643895,0.01069972,0.11376179,0.40143076,1.01306677
-2.63231616,4.99079324,0.00059045,0.08803503,0.43518511,3.64826994,0.01037240,0.11324225,0.39779231,0.99041911
-2.62631316,4.89402032,0.00055842,0.08667225,0.42723648,3.58116294,0.01001761,0.11268819,0.39366170,0.96486363
-2.62031016,4.78746879,0.00052982,0.08513835,0.41927638,3.50690577,0.00964107,0.11217941,0.38918979,0.93690871
-2.61430715,4.67372139,0.00050500,0.08346142,0.41163086,3.42740114,0.00924869,0.11179812,0.38452384,0.90711087
-2.60830415,4.55546671,0.00048436,0.08166860,0.40462429,3.34462547,0.00884635,0.11162715,0.37980367,0.87606352
-2.60230115,4.43544366,0.00046831,0.07978553,0.39857162,3.26058713,0.00843981,0.11174806,0.37515866,0.84438537
-2.59629815,4.31638660,0.00045732,0.07783591,0.39377097,3.17728499,0.00803463,0.11223920,0.37070535,0.81270868
-2.59029515,4.20097214,0.00045189,0.07584124,0.39049650,3.09666806,0.00763600,0.11317388,0.36654591,0.78166772
-2.58429215,4.09176887,0.00045259,0.07382064,0.38899184,3.02059711,0.00724876,0.11461854,0.36276746,0.75188788
-2.57828914,3.99119061,0.00046004,0.07179071,0.38946415,2.95080870,0.00687724,0.11663104,0.35944223,0.72397546
-2.57228614,3.90145424,0.00047494,0.06976558,0.39207891,2.88888254,0.00652530,0.11925913,0.35662845,0.69850851
-2.56628314,3.82454255,0.00049805,0.06775696,0.39695558,2.83621247,0.00619626,0.12253902,0.35437189,0.67602872
-2.56028014,3.76217272,0.00053022,0.06577433,0.40416413,2.79398164,0.00589291,0.12649427,0.35270794,0.65703450
-2.55427714,3.71577083,0.00057239,0.06382507,0.41372270,2.76314238,0.00561754,0.13113491,0.35166405,0.64197528
-2.54827414,3.68645260,0.00062555,0.06191476,0.42559628,2.74440099,0.00537190,0.13645677,0.35126222,0.63124689
-2.54227114,3.67501063,0.00069079,0.06004738,0.43969659,2.73820790,0.00515730,0.14244124,0.35152158,0.62518807
-2.53626813,3.68190800,0.00076925,0.05822564,0.45588322,2.74475308,0.00497460,0.14905532,0.35246066,0.62407786
-2.53026513,3.70727822,0.00086214,0.05645117,0.47396594,2.76396713,0.00482429,0.15625198,0.35409920,0.62813386
-2.52426213,3.75093115,0.00097069,0.05472483,0.49370830,2.79552756,0.00470651,0.16397094,0.35645945,0.63751101
-2.51825913,3.81236456,0.00109615,0.05304691,0.51483238,2.83887041,0.00462111,0.17213974,0.35956669,0.65230092
-2.51225613,3.89078068,0.00123972,0.05141734,0.53702467,2.89320652,0.00456768,0.18067515,0.36344897,0.67253146
-2.50625313,3.98510709,0.00140256,0.04983588,0.55994287,2.95754213,0.00454565,0.18948483,0.36813597,0.69816650
-2.50025013,4.09402126,0.00158571,0.04830221,0.58322354,3.03070313,0.00455423,0.19846925,0.37365708,0.72910570
-2.49424712,4.21597777,0.00179003,0.04681605,0.60649029,3.11136216,0.00459253,0.20752380,0.38003869,0.76518434
-2.48824412,4.34923763,0.00201619,0.04537721,0.62936228,3.19806783,0.00465956,0.21654095,0.38730085,0.80617298
-2.48224112,4.49189864,0.00226452,0.04398559,0.65146289,3.28927526,0.00475421,0.22541252,0.39545343,0.85177731
-2.47623812,4.64192640,0.00253505,0.04264119,0.67242811,3.38337700,0.00487532,0.23403189,0.40449212,0.90163799
-2.47023512,4.79718515,0.00282735,0.04134400,0.69191451,3.47873372,0.00502164,0.24229607,0.41439433,0.95533081
-2.46423212,4.95546822,0.00314055,0.04009401,0.70960650,3.57370399,0.00519182,0.25010776,0.42511541,1.01236732
-2.45822911,5.11452769,0.00347321,0.03889108,0.72522265,3.66667246,0.00538445,0.25737696,0.43658536,1.07219622
-2.45222611,5.27210329,0.00382336,0.03773485,0.73852097,3.75607623,0.00559798,0.26402259,0.44870638,1.13420572
-2.44622311,5.42595047,0.00418840,0.03662470,0.74930291,3.84042894,0.00583076,0.26997361,0.46135134,1.19772725
-2.44022011,5.57386789,0.00456513,0.03555961,0.75741613,3.91834258,0.00608098,0.27516999,0.47436358,1.26204064
-2.43421711,5.71372445,0.00494976,0.03453818,0.76275591,3.98854677,0.00634669,0.27956330,0.48755792,1.32638114
-2.42821411,5.84348617,0.00533794,0.03355857,0.76526533,4.04990573,0.00662575,0.28311709,0.50072312,1.38994827
-2.42221111,5.96124283,0.00572484,0.03261847,0.76493432,4.10143279,0.00691589,0.28580696,0.51362581,1.45191677
-2.41620810,6.06523470,0.00610518,0.03171520,0.76179752,4.14230265,0.00721465,0.28762040,0.52601558,1.51144932
-2.41020510,6.15387886,0.00647342,0.03084571,0.75593140,4.17186134,0.00751941,0.28855651,0.53763142,1.56771113
-2.40420210,6.22579502,0.00682384,0.03000669,0.74745053,4.18963388,0.00782744,0.28862542,0.54820893,1.61988593
-2.39819910,6.27983014,0.00715069,0.02919469,0.73650332,4.19532955,0.00813591,0.28784778,0.55748830,1.66719301
-2.39219610,6.31508108,0.00744837,0.02840623,0.72326739,4.18884465,0.00844193,0.28625397,0.56522260,1.70890480
-2.38619310,6.33091444,0.00771161,0.02763792,0.70794472,4.17026248,0.00874260,0.28388333,0.57118603,1.74436427
-2.38019010,6.32698260,0.00793559,0.02688661,0.69075669,4.13985043,0.00903507,0.28078335,0.57518181,1.77300164
-2.37418709,6.30323471,0.00811613,0.02614952,0.67193917,4.09805381,0.00931659,0.27700875,0.57704927,1.79434951
-2.36818409,6.25992191,0.00824985,0.02542432,0.65173778,4.04548635,0.00958457,0.27262058,0.57666995,1.80805598
-2.36218109,6.19759581,0.00833424,0.02470922,0.63040337,3.98291716,0.00983663,0.26768518,0.57397223,1.81389483
-2.35617809,6.11709960,0.00836779,0.02400305,0.60818774,3.91125430,0.01007064,0.26227324,0.56893444,1.81177248
-2.35017509,6.01955152,0.00835005,0.02330524,0.58533976,3.83152484,0.01028478,0.25645865,0.56158621,1.80173128
-2.34417209,5.90632073,0.00828164,0.02261584,0.56210179,3.74485209,0.01047754,0.25031741,0.55200797,1.78394878
-2.33816908,5.77899603,0.00816422,0.02193546,0.53870653,3.65243012,0.01064775,0.24392646,0.54032871,1.75873303
-2.33216608,5.63934805,0.00800047,0.02126520,0.51537420,3.55549647,0.01079458,0.23736244,0.52672196,1.72651402
-2.32616308,5.48928630,0.00779399,0.02060653,0.49231019,3.45530373,0.01091754,0.23070048,0.51140024,1.68783147
-2.32016008,5.33081227,0.00754919,0.01996122,0.46970302,3.35309085,0.01101641,0.22401294,0.49460828,1.64331952
-2.31415708,5.16597042,0.00727113,0.01933115,0.44772282,3.25005524,0.01109127,0.21736824,0.47661509,1.59368890
-2.30815408,4.99679873,0.00696537,0.01871822,0.42652005,3.14732643,0.01114241,0.21082965,0.45770555,1.53970720
-2.30215108,4.82528066,0.00663782,0.01812418,0.40622473,3.04594246,0.01117030,0.20445425,0.43817147,1.48217809
-2.29614807,4.65330032,0.00629453,0.01755055,0.38694596,2.94682959,0.01117554,0.19829199,0.41830285,1.42192034
-2.29014507,4.48260237,0.00594152,0.01699848,0.36877181,2.85078610,0.01115876,0.19238491,0.39837945,1.35974724
-2.28414207,4.31475809,0.00558466,0.01646868,0.35176949,2.75847074,0.01112066,0.18676647,0.37866308,1.29644737
-2.27813907,4.15113859,0.00522945,0.01596136,0.33598588,2.67039604,0.01106187,0.18146124,0.35939085,1.23276714
-2.27213607,3.99289595,0.00488097,0.01547622,0.32144819,2.58692657,0.01098298,0.17648463,0.34076964,1.16939590
-2.26613307,3.84095255,0.00454374,0.01501245,0.30816496,2.50828215,0.01088449,0.17184297,0.32297192,1.10695373
-2.26013007,3.69599855,0.00422163,0.01456872,0.29612715,2.43454544,0.01076680,0.16753378,0.30613301,1.04598240
-2.25412706,3.55849720,0.00391785,0.01414331,0.28530939,2.36567369,0.01063021,0.16354629,0.29034981,0.98693945
-2.24812406,3.42869715,0.00363491,0.01373412,0.27567140,2.30151370,0.01047493,0.15986210,0.27568104,0.93019552
-2.24212106,3.30665082,0.00337460,0.01333881,0.26715942,2.24181943,0.01030108,0.15645607,0.26214870,0.87603449
-2.23611806,3.19223772,0.00313807,0.01295488,0.25970776,2.18627122,0.01010878,0.15329741,0.24974088,0.82465654
-2.23011506,3.08519120,0.00292583,0.01257981,0.25324042,2.13449591,0.00989813,0.15035080,0.23841547,0.77618340
-2.22411206,2.98512744,0.00273781,0.01221115,0.24767271,2.08608676,0.00966927,0.14757768,0.22810471,0.73066558
-2.21810905,2.89157504,0.00257346,0.01184663,0.24291296,2.04062255,0.00942245,0.14493753,0.21872029,0.68809100
-2.21210605,2.80400413,0.00243179,0.01148426,0.23886420,1.99768488,0.00915803,0.14238918,0.21015880,0.64839461
-2.20610305,2.72185348,0.00231150,0.01112242,0.23542593,1.95687321,0.00887656,0.13989209,0.20230715,0.61146843
-2.20010005,2.64455483,0.00221099,0.01075990,0.23249578,1.91781697,0.00857881,0.13740754,0.19504794,0.57717163
-2.19409705,2.57155346,0.00212850,0.01039594,0.22997127,1.88018448,0.00826577,0.13489971,0.18826439,0.54534022
-2.18809405,2.50232438,0.00206211,0.01003026,0.22775146,1.84368844,0.00793870,0.13233658,0.18184477,0.51579600
-2.18209105,2.43638397,0.00200990,0.00966305,0.22573851,1.80808811,0.00759912,0.12969074,0.17568613,0.48835450
