energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-5.80790395,2.88242219,1.23489066,1.00294469,0.01441348,0.23392347,0.01486588,1.24157961,0.63076390,0.14767310
-5.80190095,3.02718206,1.32055301,1.04908098,0.01509084,0.24884576,0.01601347,1.30160778,0.65781743,0.15711132
-5.79589795,3.17653227,1.40872155,1.09699958,0.01573986,0.26425256,0.01717898,1.36350199,0.68596833,0.16673983
-5.78989495,3.32929780,1.49850300,1.14645041,0.01635186,0.28004281,0.01834747,1.42672324,0.71498066,0.17647256
-5.78389195,3.48402846,1.58887333,1.19707898,0.01691838,0.29609070,0.01950304,1.49061784,0.74455213,0.18621272
-5.77788894,3.63902249,1.67869937,1.24842888,0.01743134,0.31224735,0.02062917,1.55442956,0.77432042,0.19585460
-5.77188594,3.79236357,1.76676641,1.29994968,0.01788332,0.32834381,0.02170915,1.61731692,0.80387253,0.20528581
-5.76588294,3.94197002,1.85181084,1.35101007,0.01826773,0.34419534,0.02272641,1.67837521,0.83275666,0.21438996
-5.75987994,4.08565415,1.93255645,1.40091587,0.01857898,0.35960686,0.02366496,1.73666204,0.86049608,0.22304954
-5.75387694,4.22118944,2.00775289,1.44893209,0.01881263,0.37437922,0.02450981,1.79122558,0.88660448,0.23114895
-5.74787394,4.34638230,2.07621454,1.49430814,0.01896549,0.38831620,0.02524733,1.84113404,0.91060192,0.23857759
-5.74187094,4.45914508,2.13685805,1.53630487,0.01903565,0.40123172,0.02586562,1.88550508,0.93203084,0.24523280
-5.73586793,4.55756707,2.18873673,1.57422207,0.01902253,0.41295696,0.02635479,1.92353389,0.95047124,0.25102260
-5.72986493,4.63997969,2.23107023,1.60742512,0.01892681,0.42334695,0.02670724,1.95451864,0.96555440,0.25586805
-5.72386193,4.70501319,2.26326810,1.63536926,0.01875036,0.43228637,0.02691776,1.97788218,0.97697463,0.25970528
-5.71785893,4.75164181,2.28494616,1.65762021,0.01849618,0.43969400,0.02698369,1.99318927,0.98449853,0.26248693
-5.71185593,4.77921567,2.29593503,1.67387021,0.01816825,0.44552576,0.02690491,2.00015841,0.98797138,0.26418316
-5.70585293,4.78747799,2.29628058,1.68394845,0.01777137,0.44977607,0.02668379,1.99866831,0.98732062,0.26478207
-5.69984992,4.77656718,2.28623643,1.68782558,0.01731106,0.45247743,0.02632506,1.98875863,0.98255630,0.26428965
-5.69384692,4.74700412,2.26624904,1.68561215,0.01679335,0.45369825,0.02583567,1.97062541,0.97376871,0.26272917
-5.68784392,4.69966592,2.23693655,1.67755112,0.01622470,0.45353914,0.02522449,1.94461157,0.96112344,0.26014027
-5.68184092,4.63574783,2.19906232,1.66400519,0.01561180,0.45212777,0.02450209,1.91119322,0.94485422,0.25657761
-5.67583792,4.55671583,2.15350500,1.64543967,0.01496147,0.44961279,0.02368044,1.87096267,0.92525408,0.25210925
-5.66983492,4.46425264,2.10122642,1.62240219,0.01428057,0.44615704,0.02277256,1.82460891,0.90266525,0.24681490
-5.66383192,4.36020021,2.04323915,1.59550038,0.01357587,0.44193058,0.02179225,1.77289683,0.87746844,0.24078399
-5.65782891,4.24650167,1.98057520,1.56537903,0.01285397,0.43710400,0.02075373,1.71664587,0.85007182,0.23411372
-5.65182591,4.12514568,1.91425721,1.53269790,0.01212127,0.43184230,0.01967135,1.65670913,0.82090044,0.22690720
-5.64582291,3.99811557,1.84527339,1.49811161,0.01138388,0.42629985,0.01855933,1.59395368,0.79038613,0.21927157
-5.63981991,3.86734537,1.77455692,1.46225241,0.01064759,0.42061660,0.01743150,1.52924270,0.75895857,0.21131625
-5.63381691,3.73468412,1.70297052,1.42571675,0.00991779,0.41491576,0.01630104,1.46341981,0.72703741,0.20315138
-5.62781391,3.60186915,1.63129617,1.38905599,0.00919952,0.40930308,0.01518035,1.39729599,0.69502574,0.19488631
-5.62181091,3.47050859,1.56023003,1.35277147,0.00849737,0.40386750,0.01408086,1.33163896,0.66330495,0.18662830
-5.61580790,3.34207238,1.49038200,1.31731362,0.00781545,0.39868324,0.01301290,1.26716515,0.63223073,0.17848125
-5.60980490,3.21789075,1.42227927,1.28308468,0.00715745,0.39381292,0.01198564,1.20453392,0.60213036,0.17054459
-5.60380190,3.09915874,1.35637308,1.25044425,0.00652652,0.38931137,0.01100699,1.14434366,0.57330082,0.16291221
-5.59779890,2.98694468,1.29304752,1.21971663,0.00592533,0.38522977,0.01008361,1.08712959,0.54600774,0.15567147
-5.59179590,2.88220095,1.23262960,1.19119907,0.00535604,0.38161978,0.00922088,1.03336254,0.52048484,0.14890219
-5.58579290,2.78577472,1.17539934,1.16516969,0.00482030,0.37853704,0.00842293,0.98344856,0.49693368,0.14267570
-5.57978989,2.69841713,1.12159925,1.14189405,0.00431924,0.37604393,0.00769265,0.93772889,0.47552353,0.13705393
-5.57378689,2.62078924,1.07144216,1.12162971,0.00385351,0.37421101,0.00703177,0.89647991,0.45639124,0.13208840
-5.56778389,2.55346375,1.02511709,1.10462776,0.00342330,0.37311716,0.00644091,0.85991307,0.43964094,0.12781943
-5.56178089,2.49692180,0.98279258,1.09113122,0.00302835,0.37284821,0.00591965,0.82817442,0.42534364,0.12427526
-5.55577789,2.45154490,0.94461753,1.08137003,0.00266803,0.37349399,0.00546662,0.80134405,0.41353659,0.12147136
-5.54977489,2.41760228,0.91071948,1.07555280,0.00234132,0.37514410,0.00507958,0.77943527,0.40422266,0.11940987
-5.54377189,2.39523474,0.88120069,1.07385581,0.00204692,0.37788242,0.00475552,0.76239392,0.39736963,0.11807923
-5.53776888,2.38443624,0.85613241,1.07641000,0.00178328,0.38178084,0.00449078,0.75009789,0.39290976,0.11745407
-5.53176588,2.38503497,0.83554791,1.08328673,0.00154865,0.38689257,0.00428109,0.74235745,0.39073960,0.11749536
-5.52576288,2.39667567,0.81943503,1.09448357,0.00134111,0.39324536,0.00412172,0.73891629,0.39072040,0.11815096
-5.51975988,2.41880515,0.80772874,1.10991098,0.00115870,0.40083526,0.00400756,0.73945404,0.39267913,0.11935647
-5.51375688,2.45066278,0.80030465,1.12938121,0.00099938,0.40962125,0.00393321,0.74359015,0.39641037,0.12103650
-5.50775388,2.49127759,0.79697388,1.15260031,0.00086113,0.41952114,0.00389313,0.75088958,0.40167904,0.12310631
-5.50175088,2.53947315,0.79748001,1.17916420,0.00074197,0.43040921,0.00388165,0.76087026,0.40822420,0.12547380
-5.49574787,2.59388117,0.80149845,1.20855938,0.00064004,0.44211572,0.00389315,0.77301243,0.41576372,0.12804184
-5.48974487,2.65296407,0.80863855,1.24016879,0.00055355,0.45442846,0.00392212,0.78676964,0.42399991,0.13071087
-5.48374187,2.71504630,0.81844860,1.27328283,0.00048090,0.46709646,0.00396325,0.80158124,0.43262591,0.13338167
-5.47773887,2.77835382,0.83042368,1.30711547,0.00042064,0.47983574,0.00401150,0.81688602,0.44133268,0.13595821
-5.47173587,2.84106031,0.84401615,1.34082490,0.00037153,0.49233692,0.00406222,0.83213657,0.44981642,0.13835060
-5.46573287,2.90133857,0.85864847,1.37353795,0.00033253,0.50427434,0.00411118,0.84681380,0.45778602,0.14047778
-5.45972986,2.95741504,0.87372792,1.40437742,0.00030283,0.51531645,0.00415467,0.86044119,0.46497049,0.14227016
-5.45372686,3.00762511,0.88866260,1.43249099,0.00028189,0.52513689,0.00418950,0.87259802,0.47112581,0.14367176
-5.44772386,3.05046681,0.90287806,1.45708062,0.00026941,0.53342588,0.00421309,0.88293122,0.47604122,0.14464214
-5.44172086,3.08465050,0.91583396,1.47743077,0.00026539,0.53990124,0.00422347,0.89116515,0.47954445,0.14515765
-5.43571786,3.10914214,0.92703993,1.49293453,0.00027009,0.54431879,0.00421932,0.89710898,0.48150578,0.14521224
-5.42971486,3.12319814,0.93607003,1.50311595,0.00028411,0.54648139,0.00419992,0.90066118,0.48184081,0.14481762
-5.42371186,3.12639009,0.94257517,1.50764784,0.00030835,0.54624638,0.00416518,0.90181103,0.48051172,0.14400286
-5.41770885,3.11861796,0.94629290,1.50636386,0.00034407,0.54353102,0.00411559,0.90063683,0.47752707,0.14281333
-5.41170585,3.10011119,0.94705414,1.49926447,0.00039285,0.53831566,0.00405220,0.89730106,0.47294001,0.14130909
-5.40570285,3.07141721,0.94478655,1.48651622,0.00045662,0.53064455,0.00397656,0.89204234,0.46684522,0.13956281
-5.39969985,3.03337796,0.93951437,1.46844441,0.00053766,0.52062416,0.00389064,0.88516473,0.45937435,0.13765715
-5.39369685,2.98709518,0.93135468,1.44551950,0.00063856,0.50841927,0.00379681,0.87702465,0.45069055,0.13568192
-5.38769385,2.93388590,0.92051027,1.41833760,0.00076226,0.49424680,0.00369774,0.86801586,0.44098197,0.13373090
-5.38169085,2.87523018,0.90725939,1.38759621,0.00091195,0.47836780,0.00359636,0.85855323,0.43045470,0.13189857
-5.37568784,2.81271301,0.89194282,1.35406610,0.00109104,0.46107799,0.00349575,0.84905594,0.41932537,0.13027686
-5.36968484,2.74796335,0.87494884,1.31856068,0.00130311,0.44269709,0.00339911,0.83993066,0.40781364,0.12895194
-5.36368184,2.68259251,0.85669677,1.28190428,0.00155183,0.42355772,0.00330970,0.83155562,0.39613503,0.12800136
-5.35767884,2.61813494,0.83761980,1.24490083,0.00184083,0.40399397,0.00323076,0.82426612,0.38449420,0.12749135
-5.35167584,2.55599381,0.81814784,1.20830423,0.00217361,0.38433048,0.00316551,0.81834209,0.37307905,0.12747474
-5.34567284,2.49739368,0.79869128,1.17279192,0.00255340,0.36487226,0.00311706,0.81399843,0.36205582,0.12798919
-5.33966983,2.44334251,0.77962618,1.13894268,0.00298303,0.34589565,0.00308845,0.81137833,0.35156541,0.12905613
-5.33366683,2.39460428,0.76128171,1.10721964,0.00346476,0.32764092,0.00308256,0.81055004,0.34172092,0.13068020
-5.32766383,2.35168343,0.74393030,1.07795920,0.00400016,0.31030657,0.00310217,0.81150716,0.33260666,0.13284934
-5.32166083,2.31482157,0.72778086,1.05136615,0.00458993,0.29404555,0.00314993,0.81417249,0.32427857,0.13553546
-5.31565783,2.28400625,0.71297534,1.02751513,0.00523382,0.27896358,0.00322833,0.81840526,0.31676585,0.13869572
-5.30965483,2.25899117,0.69958873,1.00635812,0.00593050,0.26511930,0.00333979,0.82401134,0.31007396,0.14227426
-5.30365183,2.23932656,0.68763234,0.98773736,0.00667746,0.25252644,0.00348656,0.83075603,0.30418860,0.14620448
-5.29764882,2.22439789,0.67706007,0.97140292,0.00747102,0.24115749,0.00367082,0.83837873,0.29908049,0.15041157
-5.29164582,2.21347101,0.66777736,0.95703390,0.00830634,0.23094893,0.00389462,0.84660879,0.29471083,0.15481537
-5.28564282,2.20574110,0.65965219,0.94426200,0.00917741,0.22180740,0.00415985,0.85518184,0.29103691,0.15933338
-5.27963982,2.20038307,0.65252753,0.93269625,0.01007727,0.21361679,0.00446828,0.86385560,0.28801784,0.16388378
-5.27363682,2.19660075,0.64623457,0.92194760,0.01099806,0.20624559,0.00482145,0.87242446,0.28561982,0.16838832
-5.26763382,2.19367245,0.64060598,0.91165202,0.01193133,0.19955439,0.00522066,0.88073220,0.28382092,0.17277509
-5.26163082,2.19099079,0.63548865,0.90149124,0.01286823,0.19340308,0.00566685,0.88868187,0.28261490,0.17698091
-5.25562781,2.18809484,0.63075504,0.89120988,0.01379983,0.18765751,0.00616055,0.89624262,0.28201396,0.18095335
-5.24962481,2.18469323,0.62631288,0.88062853,0.01471741,0.18219528,0.00670177,0.90345293,0.28205027,0.18465224
-5.24362181,2.18067735,0.62211252,0.86965213,0.01561276,0.17691064,0.00728986,0.91042006,0.28277608,0.18805062
-5.23761881,2.17612426,0.61815191,0.85827351,0.01647852,0.17171819,0.00792340,0.91731581,0.28426246,0.19113520
-5.23161581,2.17128953,0.61447875,0.84657223,0.01730837,0.16655541,0.00860010,0.92436862,0.28659670,0.19390614
-5.22561281,2.16659065,0.61119005,0.83470888,0.01809731,0.16138407,0.00931668,0.93185260,0.28987843,0.19637628
-5.21960980,2.16258234,0.60842908,0.82291558,0.01884178,0.15619035,0.01006877,0.94007379,0.29421467,0.19856989
-5.21360680,2.15992517,0.60637999,0.81148321,0.01953971,0.15098409,0.01085086,0.94935462,0.29971407,0.20052094
-5.20760380,2.15934945,0.60526046,0.80074640,0.02019058,0.14579701,0.01165626,0.96001705,0.30648058,0.20227095
-5.20160080,2.16161642,0.60531276,0.79106704,0.02079526,0.14068021,0.01247714,0.97236552,0.31460683,0.20386666
-5.19559780,2.16747872,0.60679384,0.78281735,0.02135583,0.13570109,0.01330455,0.98667033,0.32416770,0.20535744
-5.18959480,2.17764244,0.60996468,0.77636338,0.02187538,0.13093989,0.01412859,1.00315252,0.33521425,0.20679278
-5.18359180,2.19273228,0.61507970,0.77204968,0.02235759,0.12648600,0.01493854,1.02197076,0.34776839,0.20821978
-5.17758879,2.21326165,0.62237646,0.77018589,0.02280644,0.12243415,0.01572312,1.04321112,0.36181863,0.20968088
-5.17158579,2.23960888,0.63206614,0.77103566,0.02322576,0.11888078,0.01647074,1.06688001,0.37731707,0.21121187
-5.16558279,2.27200022,0.64432506,0.77480820,0.02361886,0.11592045,0.01716985,1.09290069,0.39417778,0.21284035
-5.15957979,2.31050023,0.65928752,0.78165270,0.02398815,0.11364266,0.01780929,1.12111350,0.41227678,0.21458450
-5.15357679,2.35500926,0.67704009,0.79165528,0.02433479,0.11212886,0.01837860,1.15127948,0.43145348,0.21645250
-5.14757379,2.40526768,0.69761737,0.80483854,0.02465849,0.11144990,0.01886846,1.18308745,0.45151366,0.21844227
-5.14157079,2.46086597,0.72099912,0.82116307,0.02495732,0.11166384,0.01927099,1.21616370,0.47223368,0.22054175
-5.13556778,2.52125941,0.74710878,0.84053063,0.02522764,0.11281405,0.01958009,1.25008395,0.49336595,0.22272963
-5.12956478,2.58578624,0.77581318,0.86278836,0.02546420,0.11492773,0.01979164,1.28438675,0.51464505,0.22497633
-5.12356178,2.65368774,0.80692324,0.88773364,0.02566027,0.11801473,0.01990378,1.31858763,0.53579454,0.22724529
-5.11755878,2.72412888,0.84019542,0.91511895,0.02580790,0.12206669,0.01991692,1.35219308,0.55653386,0.22949450
-5.11155578,2.79621830,0.87533403,0.94465656,0.02589835,0.12705647,0.01983382,1.38471384,0.57658519,0.23167794
-5.10555278,2.86902654,0.91199394,0.97602255,0.02592241,0.13293788,0.01965950,1.41567678,0.59567981,0.23374721
-5.09954977,2.94160190,0.94978386,1.00886021,0.02587100,0.13964574,0.01940105,1.44463484,0.61356379,0.23565288
-5.09354677,3.01298333,0.98827021,1.04278273,0.02573556,0.14709626,0.01906740,1.47117479,0.63000280,0.23734584
-5.08754377,3.08221049,1.02698140,1.07737531,0.02550860,0.15518776,0.01866894,1.49492267,0.64478590,0.23877836
-5.08154077,3.14833114,1.06541291,1.11219704,0.02518412,0.16380182,0.01821719,1.51554688,0.65772815,0.23990494
-5.07553777,3.21040651,1.10303310,1.14678273,0.02475801,0.17280477,0.01772430,1.53275921,0.66867228,0.24068301
-5.06953477,3.26751543,1.13928997,1.18064535,0.02422834,0.18204972,0.01720263,1.54631412,0.67748928,0.24107338
-5.06353177,3.31875813,1.17361896,1.21327923,0.02359557,0.19137892,0.01666427,1.55600686,0.68407816,0.24104053
-5.05752876,3.36326073,1.20545193,1.24416456,0.02286264,0.20062666,0.01612059,1.56167074,0.68836509,0.24055284
-5.05152576,3.40018129,1.23422721,1.27277343,0.02203497,0.20962251,0.01558187,1.56317431,0.69030207,0.23958276
-5.04552276,3.42871816,1.25940077,1.29857760,0.02112027,0.21819493,0.01505695,1.56041891,0.68986538,0.23810694
-5.03951976,3.44812115,1.28045823,1.32105804,0.02012838,0.22617517,0.01455297,1.55333696,0.68705401,0.23610646
-5.03351676,3.45770559,1.29692752,1.33971614,0.01907091,0.23340132,0.01407518,1.54189130,0.68188824,0.23356713
-5.02751376,3.45686921,1.30839169,1.35408624,0.01796086,0.23972240,0.01362691,1.52607591,0.67440847,0.23047991
-5.02151076,3.44511125,1.31450152,1.36374914,0.01681219,0.24500234,0.01320953,1.50591782,0.66467446,0.22684137
-5.01550775,3.42205295,1.31498730,1.36834589,0.01563937,0.24912378,0.01282257,1.48148011,0.65276479,0.22265435
-5.00950475,3.38745840,1.30966929,1.36759139,0.01445693,0.25199136,0.01246392,1.45286588,0.63877678,0.21792852
-5.00350175,3.34125424,1.29846630,1.36128686,0.01327903,0.25353458,0.01213004,1.42022248,0.62282649,0.21268111
-4.99749875,3.28354709,1.28140182,1.34933065,0.01211903,0.25370995,0.01181629,1.38374581,0.60504889,0.20693741
-4.99149575,3.21463709,1.25860733,1.33172661,0.01098922,0.25250233,0.01151728,1.34368396,0.58559788,0.20073129
-4.98549275,3.13502650,1.23032249,1.30858946,0.00990046,0.24992553,0.01122718,1.30033974,0.56464609,0.19410537
-4.97948974,3.04542214,1.19689197,1.28014679,0.00886207,0.24602196,0.01094010,1.25407162,0.54238432,0.18711112
-4.97348674,2.94673108,1.15875892,1.24673722,0.00788163,0.24086139,0.01065042,1.20529274,0.51902035,0.17980848
-4.96748374,2.84004914,1.11645525,1.20880487,0.00696497,0.23453896,0.01035306,1.15446766,0.49477722,0.17226529
-4.96148074,2.72664214,1.07058894,1.16688998,0.00611616,0.22717235,0.01004376,1.10210674,0.46989079,0.16455627
-4.95547774,2.60792046,1.02182893,1.12161616,0.00533762,0.21889828,0.00971925,1.04875824,0.44460660,0.15676178
-4.94947474,2.48540759,0.97088797,1.07367457,0.00463020,0.20986854,0.00937737,0.99499832,0.41917617,0.14896614
-4.94347174,2.36070374,0.91850429,1.02380583,0.00399337,0.20024559,0.00901712,0.94141916,0.39385275,0.14125587
-4.93746873,2.23544609,0.86542252,0.97278008,0.00342540,0.19019795,0.00863870,0.88861585,0.36888668,0.13371754
-4.93146573,2.11126703,0.81237487,0.92137628,0.00292356,0.17989555,0.00824341,0.83717239,0.34452061,0.12643574
-4.92546273,1.98975229,0.76006298,0.87036142,0.00248437,0.16950515,0.00783353,0.78764759,0.32098464,0.11949081
-4.91945973,1.87240043,0.70914126,0.82047041,0.00210373,0.15918608,0.00741219,0.74056130,0.29849176,0.11295688
-4.91345673,1.76058560,0.66020228,0.77238759,0.00177721,0.14908629,0.00698317,0.69638180,0.27723360,0.10689984
-4.90745373,1.65552475,0.61376450,0.72673033,0.00150014,0.13933898,0.00655068,0.65551478,0.25737683,0.10137579
-4.90145073,1.55825072,0.57026293,0.68403549,0.00126781,0.13005981,0.00611918,0.61829437,0.23906026,0.09642965
-4.89544772,1.46959219,0.53004273,0.64474900,0.00107561,0.12134475,0.00569314,0.58497675,0.22239279,0.09209430
-4.88944472,1.39016098,0.49335588,0.60921905,0.00091911,0.11326865,0.00527688,0.55573650,0.20745233,0.08839002
-4.88344172,1.32034727,0.46036105,0.57769281,0.00079417,0.10588452,0.00487436,0.53066585,0.19428563,0.08532449
-4.87743872,1.26032248,0.43112621,0.55031685,0.00069697,0.09922354,0.00448907,0.50977679,0.18290916,0.08289322
-4.87143572,1.21004960,0.40563405,0.52714096,0.00062406,0.09329569,0.00412392,0.49300599,0.17331075,0.08108038
-4.86543272,1.16930035,0.38378959,0.50812517,0.00057242,0.08809105,0.00378118,0.48022217,0.16545220,0.07986005
-4.85942971,1.13767805,0.36542983,0.49314951,0.00053939,0.08358161,0.00346239,0.47123556,0.15927247,0.07919783
-4.85342671,1.11464533,0.35033481,0.48202601,0.00052271,0.07972353,0.00316844,0.46580904,0.15469145,0.07905266
-4.84742371,1.09955516,0.33823965,0.47451237,0.00052050,0.07645982,0.00289954,0.46367036,0.15161407,0.07937885
-4.84142071,1.09168387,0.32884715,0.47032663,0.00053120,0.07372325,0.00265531,0.46452483,0.14993465,0.08012819
-4.83541771,1.09026482,0.32184045,0.46916230,0.00055355,0.07143943,0.00243483,0.46806805,0.14954116,0.08125201
-4.82941471,1.09452113,0.31689524,0.47070327,0.00058656,0.06952995,0.00223675,0.47399790,0.15031943,0.08270317
-4.82341171,1.10369631,0.31369121,0.47463783,0.00062945,0.06791548,0.00205939,0.48202545,0.15215695,0.08443784
-4.81740870,1.11708160,0.31192247,0.48067149,0.00068160,0.06651877,0.00190084,0.49188431,0.15494619,0.08641703
-4.81140570,1.13403901,0.31130639,0.48853792,0.00074249,0.06526734,0.00175905,0.50333788,0.15858745,0.08860776
-4.80540270,1.15401947,0.31159106,0.49800783,0.00081168,0.06409600,0.00163196,0.51618467,0.16299097,0.09098391
-4.79939970,1.17657550,0.31256091,0.50889550,0.00088875,0.06294891,0.00151754,0.53026109,0.16807842,0.09352667
-4.79339670,1.20136839,0.31404060,0.52106281,0.00097325,0.06178129,0.00141391,0.54544215,0.17378364,0.09622457
-4.78739370,1.22816991,0.31589729,0.53442091,0.00106463,0.06056068,0.00131935,0.56163992,0.18005287,0.09907327
-4.78139070,1.25685888,0.31804121,0.54892942,0.00116228,0.05926778,0.00123241,0.57880015,0.18684423,0.10207490
-4.77538769,1.28741337,0.32042481,0.56459355,0.00126543,0.05789683,0.00115189,0.59689728,0.19412690,0.10523720
-4.76938469,1.31989898,0.32304068,0.58145935,0.00137313,0.05645551,0.00107687,0.61592832,0.20187978,0.10857249
-4.76338169,1.35445441,0.32591841,0.59960739,0.00148431,0.05496452,0.00100677,0.63590601,0.21008997,0.11209648
-4.75737869,1.39127487,0.32912069,0.61914532,0.00159768,0.05345678,0.00094127,0.65685161,0.21875115,0.11582700
-4.75137569,1.43059459,0.33273880,0.64019957,0.00171181,0.05197620,0.00088037,0.67878793,0.22786183,0.11978275
-4.74537269,1.47266899,0.33688781,0.66290674,0.00182511,0.05057634,0.00082437,0.70173278,0.23742385,0.12398214
-4.73936968,1.51775738,0.34170150,0.68740477,0.00193587,0.04931874,0.00077382,0.72569321,0.24744085,0.12844223
-4.73336668,1.56610675,0.34732727,0.71382441,0.00204231,0.04827105,0.00072956,0.75066084,0.25791703,0.13317769
-4.72736368,1.61793704,0.35392111,0.74228107,0.00214261,0.04750516,0.00069268,0.77660818,0.26885608,0.13820008
-4.72136068,1.67342813,0.36164254,0.77286726,0.00223494,0.04709511,0.00066452,0.80348630,0.28026029,0.14351713
-4.71535768,1.73270865,0.37064970,0.80564579,0.00231758,0.04711500,0.00064667,0.83122339,0.29212980,0.14913217
-4.70935468,1.79584660,0.38109443,0.84064376,0.00238889,0.04763693,0.00064096,0.85972444,0.30446190,0.15504374
-4.70335168,1.86284152,0.39311737,0.87784739,0.00244746,0.04872891,0.00064946,0.88887164,0.31725038,0.16124520
-4.69734867,1.93361819,0.40684303,0.91719770,0.00249206,0.05045278,0.00067447,0.91852544,0.33048476,0.16772441
-4.69134567,2.00802154,0.42237481,0.95858710,0.00252178,0.05286233,0.00071856,0.94852592,0.34414940,0.17446345
-4.68534267,2.08581270,0.43978996,1.00185685,0.00253599,0.05600137,0.00078448,0.97869441,0.35822253,0.18143836
-4.67933967,2.16666605,0.45913462,1.04679553,0.00253441,0.05990212,0.00087522,1.00883524,0.37267496,0.18861890
-4.67333667,2.25016741,0.48041901,1.09313850,0.00251709,0.06458360,0.00099393,1.03873735,0.38746879,0.19596832
-4.66733367,2.33581345,0.50361290,1.14056846,0.00248446,0.07005043,0.00114393,1.06817598,0.40255595,0.20344317
-4.66133067,2.42301251,0.52864173,1.18871733,0.00243723,0.07629179,0.00132860,1.09691432,0.41787681,0.21099327
-4.65532766,2.51108737,0.55538350,1.23716939,0.00237648,0.08328075,0.00155133,1.12470523,0.43335891,0.21856171
-4.64932466,2.59928013,0.58366680,1.28546599,0.00230352,0.09097407,0.00181544,1.15129323,0.44891597,0.22608512
-4.64332166,2.68675977,0.61327030,1.33311179,0.00221991,0.09931228,0.00212404,1.17641686,0.46444748,0.23349410
