energy_ev,total_up,N_s_up,N_p_up,Re_p_up,Re_d_up,S_s_up,S_p_up
-5.74187094,3.24711607,0.01259709,0.27640063,1.45816086,1.04737845,0.01237520,1.29937628
-5.73586793,3.25151687,0.01227843,0.28502763,1.43476978,1.04555527,0.01228590,1.30465571
-5.72986493,3.26364100,0.01197884,0.29395250,1.41317905,1.04614240,0.01228635,1.31369986
-5.72386193,3.28442844,0.01170407,0.30314497,1.39395045,1.04953049,0.01237941,1.32692415
-5.71785893,3.31470941,0.01145930,0.31258178,1.37760623,1.05607752,0.01256586,1.34468566
-5.71185593,3.35516708,0.01124902,0.32224550,1.36460891,1.06609574,0.01284445,1.36726533
-5.70585293,3.40630143,0.01107689,0.33212256,1.35534258,1.07983888,0.01321197,1.39485104
-5.69984992,3.46839534,0.01094568,0.34220088,1.35009655,1.09748991,0.01366346,1.42752199
-5.69384692,3.54148423,0.01085720,0.35246692,1.34905169,1.11914976,0.01419235,1.46523516
-5.68784392,3.62533062,0.01081231,0.36290241,1.35227023,1.14482744,0.01479072,1.50781460
-5.68184092,3.71940507,0.01081091,0.37348099,1.35968918,1.17443200,0.01544953,1.55494402
-5.67583792,3.82287480,0.01085202,0.38416487,1.37111797,1.20776678,0.01615896,1.60616367
-5.66983492,3.93460131,0.01093384,0.39490181,1.38624026,1.24452648,0.01690862,1.66087162
-5.66383192,4.05314818,0.01105394,0.40562275,1.40462021,1.28429736,0.01768791,1.71833026
-5.65782891,4.17679957,0.01120936,0.41624008,1.42571303,1.32656091,0.01848628,1.77767791
-5.65182591,4.30359004,0.01139684,0.42664705,1.44887969,1.37070134,0.01929347,1.83794580
-5.64582291,4.43134525,0.01161301,0.43671828,1.47340530,1.41601673,0.02009983,1.89807998
-5.63981991,4.55773306,0.01185462,0.44631151,1.49852066,1.46173387,0.02089644,1.95696778
-5.63381691,4.68032350,0.01211875,0.45527065,1.52342627,1.50702641,0.02167538,2.01346793
-5.62781391,4.79665576,0.01240302,0.46342996,1.54731787,1.55103590,0.02242976,2.06644332
-5.62181091,4.90430974,0.01270582,0.47061935,1.56941264,1.59289482,0.02315388,2.11479523
-5.61580790,5.00097924,0.01302641,0.47667043,1.58897478,1.63175093,0.02384318,2.15749743
-5.60980490,5.08454370,0.01336511,0.48142314,1.60533958,1.66679186,0.02449428,2.19362881
-5.60380190,5.15313500,0.01372332,0.48473246,1.61793485,1.69726885,0.02510483,2.22240292
-5.59779890,5.20519637,0.01410358,0.48647500,1.62629859,1.72251865,0.02567341,2.24319309
-5.59179590,5.23953031,0.01450952,0.48655495,1.63009234,1.74198249,0.02619936,2.25555177
-5.58579290,5.25533315,0.01494576,0.48490908,1.62910933,1.75522127,0.02668256,2.25922323
-5.57978989,5.25221451,0.01541773,0.48151055,1.62327717,1.76192631,0.02712321,2.25414890
-5.57378689,5.23020064,0.01593148,0.47637118,1.61265503,1.76192511,0.02752162,2.24046508
-5.56778389,5.18972146,0.01649335,0.46954202,1.59742538,1.75518195,0.02787791,2.21849309
-5.56178089,5.13158220,0.01710971,0.46111236,1.57788088,1.74179348,0.02819186,2.18872258
-5.55577789,5.05692113,0.01778654,0.45120689,1.55440710,1.72197950,0.02846272,2.15178860
-5.54977489,4.96715570,0.01852909,0.43998151,1.52746202,1.69606974,0.02868903,2.10844388
-5.54377189,4.86392016,0.01934149,0.42761768,1.49755347,1.66448726,0.02886857,2.05952767
-5.53776888,4.74899796,0.02022636,0.41431586,1.46521568,1.62772958,0.02899828,2.00593272
-5.53176588,4.62425238,0.02118449,0.40028830,1.43098615,1.58634850,0.02907437,1.94857214
-5.52576288,4.49155905,0.02221449,0.38575149,1.39538406,1.54092982,0.02909234,1.88834758
-5.51975988,4.35274350,0.02331259,0.37091878,1.35889116,1.49207382,0.02904721,1.82612047
-5.51375688,4.20952667,0.02447243,0.35599345,1.32193616,1.44037749,0.02893366,1.76268719
-5.50775388,4.06348049,0.02568500,0.34116255,1.28488301,1.38641925,0.02874635,1.69875949
-5.50175088,3.91599521,0.02693861,0.32659193,1.24802377,1.33074669,0.02848019,1.63495052
-5.49574787,3.76825912,0.02821902,0.31242233,1.21157580,1.27386761,0.02813064,1.57176688
-5.48974487,3.62125081,0.02950961,0.29876707,1.17568349,1.21624446,0.02769401,1.50960658
-5.48374187,3.47574316,0.03079168,0.28571102,1.14042392,1.15829203,0.02716777,1.44876256
-5.47773887,3.33231793,0.03204488,0.27331103,1.10581591,1.10037811,0.02655081,1.38943107
-5.47173587,3.19138902,0.03324759,0.26159760,1.07183190,1.04282656,0.02584361,1.33172415
-5.46573287,3.05323238,0.03437754,0.25057768,1.03841160,0.98592235,0.02504843,1.27568509
-5.45972986,2.91802024,0.03541234,0.24023839,1.00547672,0.92991781,0.02416936,1.22130585
-5.45372686,2.78585730,0.03633015,0.23055136,0.97294591,0.87503958,0.02321233,1.16854539
-5.44772386,2.65681674,0.03711024,0.22147752,0.94074901,0.82149558,0.02218504,1.11734780
-5.44172086,2.53097394,0.03773367,0.21297198,0.90884004,0.76948155,0.02109680,1.06765938
-5.43571786,2.40843633,0.03818384,0.20498884,0.87720815,0.71918673,0.01995835,1.01944375
-5.42971486,2.28936799,0.03844702,0.19748564,0.84588632,0.67079833,0.01878158,0.97269459
-5.42371186,2.17400812,0.03851282,0.19042728,0.81495726,0.62450473,0.01757920,0.92744532
-5.41770885,2.06268282,0.03837452,0.18378930,0.78455646,0.58049711,0.01636445,0.88377570
-5.41170585,1.95581011,0.03802934,0.17756028,0.75487236,0.53896985,0.01515076,0.84181502
-5.40570285,1.85389835,0.03747858,0.17174337,0.72614366,0.50011951,0.01395138,0.80174223
-5.39969985,1.75753845,0.03672761,0.16635700,0.69865406,0.46414272,0.01277909,0.76378289
-5.39369685,1.66739076,0.03578574,0.16143451,0.67272462,0.43123316,0.01164593,0.72820354
-5.38769385,1.58416722,0.03466606,0.15702304,0.64870411,0.40157785,0.01056295,0.69530366
-5.38169085,1.50861000,0.03338502,0.15318160,0.62695783,0.37535289,0.00954004,0.66540578
-5.37568784,1.44146742,0.03196204,0.14997840,0.60785524,0.35271904,0.00858577,0.63884419
-5.36968484,1.38346831,0.03041900,0.14748767,0.59175695,0.33381709,0.00770739,0.61595271
-5.36368184,1.33529577,0.02877966,0.14578605,0.57900140,0.31876343,0.00691071,0.59705202
-5.35767884,1.29756135,0.02706910,0.14494870,0.56989192,0.30764579,0.00620023,0.58243712
-5.35167584,1.27078057,0.02531312,0.14504535,0.56468443,0.30051936,0.00557914,0.57236526
-5.34567284,1.25535059,0.02353762,0.14613643,0.56357632,0.29740336,0.00504946,0.56704486
-5.33966983,1.25153096,0.02176815,0.14826941,0.56669685,0.29827821,0.00461217,0.56662579
-5.33366683,1.25942805,0.02002935,0.15147562,0.57409959,0.30308338,0.00426734,0.57119138
-5.32766383,1.27898385,0.01834457,0.15576755,0.58575700,0.31171602,0.00401428,0.58075244
-5.32166083,1.30996968,0.01673560,0.16113688,0.60155754,0.32403049,0.00385170,0.59524363
-5.31565783,1.35198507,0.01522234,0.16755327,0.62130551,0.33983890,0.00377786,0.61452221
-5.30965483,1.40446221,0.01382275,0.17496399,0.64472365,0.35891274,0.00379064,0.63836942
-5.30365183,1.46667598,0.01255273,0.18329447,0.67145843,0.38098565,0.00388768,0.66649447
-5.29764882,1.53775929,0.01142614,0.19244974,0.70108816,0.40575750,0.00406647,0.69854096
-5.29164582,1.61672366,0.01045486,0.20231670,0.73313345,0.43289959,0.00432436,0.73409574
-5.28564282,1.70248424,0.00964890,0.21276718,0.76706990,0.46206109,0.00465862,0.77269981
-5.27963982,1.79388858,0.00901652,0.22366171,0.80234244,0.49287658,0.00506641,0.81386084
-5.27363682,1.88974817,0.00856437,0.23485371,0.83838104,0.52497443,0.00554479,0.85706700
-5.26763382,1.98887149,0.00829760,0.24619416,0.87461692,0.55798587,0.00609068,0.90180142
-5.26163082,2.09009735,0.00821989,0.25753631,0.91049894,0.59155443,0.00670078,0.94755671
-5.25562781,2.19232697,0.00833358,0.26874033,0.94550923,0.62534528,0.00737150,0.99384892
-5.24962481,2.29455340,0.00863955,0.27967773,0.97917763,0.65905422,0.00809892,1.04023030
-5.24362181,2.39588690,0.00913721,0.29023525,1.01109419,0.69241570,0.00887865,1.08630017
-5.23761881,2.49557486,0.00982434,0.30031804,1.04091917,0.72520962,0.00970578,1.13171343
-5.23161581,2.59301532,0.01069691,0.30985203,1.06839016,0.75726633,0.01057480,1.17618630
-5.22561281,2.68776316,0.01174887,0.31878530,1.09332592,0.78846961,0.01147953,1.21949874
-5.21960980,2.77952848,0.01297189,0.32708839,1.11562676,0.81875726,0.01241309,1.26149369
-5.21360680,2.86816725,0.01435517,0.33475359,1.13527146,0.84811921,0.01336781,1.30207287
-5.20760380,2.95366426,0.01588517,0.34179311,1.15231088,0.87659306,0.01433532,1.34118950
-5.20160080,3.03610944,0.01754548,0.34823633,1.16685843,0.90425715,0.01530651,1.37883818
-5.19559780,3.11566843,0.01931675,0.35412631,1.17907818,0.93122148,0.01627162,1.41504256
-5.18959480,3.19254911,0.02117663,0.35951551,1.18917084,0.95761665,0.01722035,1.44984140
-5.18359180,3.26696566,0.02309997,0.36446129,1.19735860,0.98358159,0.01814198,1.48327384
-5.17758879,3.33910225,0.02505901,0.36902116,1.20386949,1.00925042,0.01902556,1.51536474
-5.17158579,3.40907835,0.02702376,0.37324811,1.20892202,1.03473925,0.01986007,1.54611085
-5.16558279,3.47691753,0.02896253,0.37718636,1.21271104,1.06013357,0.02063471,1.57546881
-5.15957979,3.54252174,0.03084254,0.38086763,1.21539538,1.08547687,0.02133907,1.60334555
-5.15357679,3.60565247,0.03263066,0.38430827,1.21708792,1.11076120,0.02196344,1.62959181
-5.14757379,3.66592010,0.03429422,0.38750719,1.21784872,1.13592016,0.02249903,1.65399919
-5.14157079,3.72278206,0.03580185,0.39044496,1.21768128,1.16082480,0.02293818,1.67630095
-5.13556778,3.77555016,0.03712440,0.39308390,1.21653226,1.18528267,0.02327463,1.69617673
-5.12956478,3.82340686,0.03823576,0.39536922,1.21429455,1.20904016,0.02350361,1.71326077
-5.12356178,3.86542966,0.03911366,0.39723116,1.21081340,1.23178816,0.02362204,1.72715359
-5.11755878,3.90062270,0.03974033,0.39858799,1.20589531,1.25317064,0.02362857,1.73743624
-5.11155578,3.92795376,0.04010309,0.39934963,1.19931910,1.27279610,0.02352363,1.74368671
-5.10555278,3.94639512,0.04019474,0.39942179,1.19084848,1.29025099,0.02330938,1.74549750
-5.09954977,3.95496628,0.04001374,0.39871038,1.18024561,1.30511491,0.02298964,1.74249363
-5.09354677,3.95277647,0.03956429,0.39712587,1.16728464,1.31697669,0.02256976,1.73435014
-5.08754377,3.93906508,0.03885608,0.39458759,1.15176490,1.32545065,0.02205643,1.72080840
-5.08154077,3.91323830,0.03790402,0.39102751,1.13352279,1.33019253,0.02145749,1.70169026
-5.07553777,3.87490030,0.03672766,0.38639357,1.11244204,1.33091430,0.02078173,1.67690975
-5.06953477,3.82387787,0.03535052,0.38065228,1.08846187,1.32739737,0.02003857,1.64648151
-5.06353177,3.76023764,0.03379937,0.37379057,1.06158265,1.31950368,0.01923791,1.61052599
-5.05752876,3.68429542,0.03210332,0.36581677,1.03186914,1.30718434,0.01838983,1.56927096
-5.05152576,3.59661756,0.03029294,0.35676087,0.99945105,1.29048564,0.01750439,1.52304962
-5.04552276,3.49801459,0.02839939,0.34667390,0.96452121,1.26955221,0.01659147,1.47229533
-5.03951976,3.38952779,0.02645357,0.33562662,0.92733151,1.24462736,0.01566055,1.41753337
-5.03351676,3.27240926,0.02448529,0.32370765,0.88818681,1.21605080,0.01472061,1.35936998
-5.02751376,3.14809675,0.02252262,0.31102101,0.84743742,1.18425366,0.01378001,1.29847943
-5.02151076,3.01818413,0.02059129,0.29768338,0.80547034,1.14975131,0.01284643,1.23558940
-5.01550775,2.88438861,0.01871425,0.28382109,0.76269971,1.11313404,0.01192681,1.17146533
-5.00950475,2.74851583,0.01691135,0.26956701,0.71955696,1.07505587,0.01102735,1.10689430
-5.00350175,2.61242383,0.01519915,0.25505746,0.67648090,1.03622193,0.01015346,1.04266886
-4.99749875,2.47798663,0.01359088,0.24042931,0.63390813,0.99737452,0.00930982,0.97957122
-4.99149575,2.34705836,0.01209645,0.22581721,0.59226402,0.95927807,0.00850040,0.91835834
-4.98549275,2.22143836,0.01072265,0.21135121,0.55195445,0.92270343,0.00772844,0.85974795
-4.97948974,2.10283779,0.00947335,0.19715464,0.51335844,0.88841152,0.00699654,0.80440590
-4.97348674,1.99284817,0.00834978,0.18334238,0.47682182,0.85713666,0.00630668,0.75293499
-4.96748374,1.89291205,0.00735087,0.17001959,0.44265182,0.82956987,0.00566024,0.70586525
-4.96148074,1.80429617,0.00647358,0.15728064,0.41111288,0.80634236,0.00505805,0.66364573
-4.95547774,1.72806727,0.00571325,0.14520853,0.38242326,0.78800953,0.00450045,0.62663797
-4.94947474,1.66507095,0.00506391,0.13387452,0.35675284,0.77503590,0.00398727,0.59511093
-4.94347174,1.61591380,0.00451863,0.12333808,0.33422165,0.76778130,0.00351794,0.56923747
-4.93746873,1.58094937,0.00406978,0.11364699,0.31489946,0.76648886,0.00309145,0.54909239
-4.93146573,1.56026818,0.00370925,0.10483763,0.29880608,0.77127519,0.00270649,0.53465194
-4.92546273,1.55369259,0.00342868,0.09693538,0.28591252,0.78212328,0.00236139,0.52579502
-4.91945973,1.56077668,0.00321963,0.08995508,0.27614288,0.79887854,0.00205425,0.52230575
-4.91345673,1.58081186,0.00307370,0.08390154,0.26937696,0.82124841,0.00178295,0.52387788
-4.90745373,1.61283843,0.00298267,0.07877002,0.26545358,0.84880580,0.00154522,0.53012062
-4.90145073,1.65566328,0.00293853,0.07454667,0.26417452,0.88099662,0.00133867,0.54056632
-4.89544772,1.70788383,0.00293358,0.07120902,0.26530907,0.91715131,0.00116088,0.55467957
-4.88944472,1.76791789,0.00296049,0.06872637,0.26859907,0.95650034,0.00100944,0.57186794
-4.88344172,1.83403900,0.00301227,0.06706014,0.27376439,0.99819323,0.00088199,0.59149407
-4.87743872,1.90441638,0.00308241,0.06616424,0.28050876,1.04132065,0.00077629,0.61288896
-4.87143572,1.97715850,0.00316480,0.06598544,0.28852574,1.08493886,0.00069028,0.63536611
-4.86543272,2.05035892,0.00325383,0.06646375,0.29750478,1.12809561,0.00062210,0.65823635
-4.85942971,2.12214300,0.00334442,0.06753285,0.30713721,1.16985652,0.00057014,0.68082269
-4.85342671,2.19071374,0.00343199,0.06912063,0.31712193,1.20933101,0.00053311,0.70247511
-4.84742371,2.25439522,0.00351254,0.07114979,0.32717074,1.24569657,0.00051000,0.72258449
-4.84142071,2.31167202,0.00358267,0.07353866,0.33701314,1.27822062,0.00050019,0.74059551
-4.83541771,2.36122326,0.00363956,0.07620205,0.34640044,1.30627881,0.00050339,0.75601800
-4.82941471,2.40194986,0.00368104,0.07905235,0.35510920,1.32936934,0.00051973,0.76843631
-4.82341171,2.43299447,0.00370552,0.08200078,0.36294387,1.34712257,0.00054968,0.77751656
-4.81740870,2.45375319,0.00371206,0.08495871,0.36973855,1.35930585,0.00059410,0.78301147
-4.81140570,2.46387911,0.00370030,0.08783922,0.37535806,1.36582340,0.00065420,0.78476265
-4.80540270,2.46327787,0.00367043,0.09055867,0.37969818,1.36671159,0.00073151,0.78270042
-4.79939970,2.45209576,0.00362317,0.09303834,0.38268524,1.36213000,0.00082785,0.77684118
-4.79339670,2.43070131,0.00355972,0.09520608,0.38427515,1.35234894,0.00094528,0.76728265
-4.78739370,2.39966145,0.00348167,0.09699789,0.38445187,1.33773420,0.00108599,0.75419701
-4.78139070,2.35971356,0.00339094,0.09835935,0.38322559,1.31872993,0.00125227,0.73782259
-4.77538769,2.31173479,0.00328973,0.09924690,0.38063058,1.29584048,0.00144642,0.71845419
-4.76938469,2.25671003,0.00318038,0.09962878,0.37672294,1.26961216,0.00167059,0.69643256
-4.76338169,2.19569989,0.00306536,0.09948581,0.37157816,1.24061564,0.00192672,0.67213346
-4.75737869,2.12980974,0.00294714,0.09881167,0.36528876,1.20942975,0.00221640,0.64595659
-4.75137569,2.06016094,0.00282812,0.09761288,0.35796193,1.17662715,0.00254078,0.61831475
-4.74537269,1.98786502,0.00271060,0.09590842,0.34971715,1.14276237,0.00290041,0.58962362
-4.73936968,1.91400131,0.00259667,0.09372892,0.34068404,1.10836226,0.00329517,0.56029228
-4.73336668,1.83959842,0.00248819,0.09111550,0.33100015,1.07391915,0.00372416,0.53071476
-4.72736368,1.76561975,0.00238673,0.08811835,0.32080895,1.03988649,0.00418563,0.50126275
-4.72136068,1.69295298,0.00229357,0.08479502,0.31025786,1.00667690,0.00467698,0.47227956
-4.71535768,1.62240336,0.00220967,0.08120857,0.29949641,0.97466234,0.00519470,0.44407536
-4.70935468,1.55469063,0.00213565,0.07742554,0.28867450,0.94417609,0.00573441,0.41692377
-4.70335168,1.49044903,0.00207183,0.07351401,0.27794079,0.91551627,0.00629098,0.39105972
-4.69734867,1.43023029,0.00201821,0.06954167,0.26744126,0.88895041,0.00685859,0.36667852
-4.69134567,1.37450880,0.00197456,0.06557396,0.25731789,0.86472088,0.00743092,0.34393610
-4.68534267,1.32368878,0.00194040,0.06167258,0.24770759,0.84305065,0.00800133,0.32295027
-4.67933967,1.27811277,0.00191506,0.05789406,0.23874122,0.82414922,0.00856311,0.30380287
-4.67333667,1.23807095,0.00189777,0.05428876,0.23054292,0.80821822,0.00910971,0.28654270
-4.66733367,1.20381076,0.00188765,0.05090010,0.22322952,0.79545645,0.00963503,0.27118897
-4.66133067,1.17554622,0.00188380,0.04776413,0.21691012,0.78606405,0.01013367,0.25773525
-4.65532766,1.15346646,0.00188534,0.04490944,0.21168580,0.78024539,0.01060122,0.24615359
-4.64932466,1.13774275,0.00189145,0.04235720,0.20764932,0.77821056,0.01103444,0.23639868
-4.64332166,1.12853365,0.00190144,0.04012161,0.20488481,0.78017498,0.01143149,0.22841192
-4.63731866,1.12598774,0.00191471,0.03821038,0.20346733,0.78635720,0.01179205,0.22212515
-4.63131566,1.13024358,0.00193084,0.03662547,0.20346229,0.79697441,0.01211740,0.21746397
-4.62531266,1.14142658,0.00194957,0.03536377,0.20492459,0.81223593,0.01241037,0.21435048
-4.61930965,1.15964284,0.00197080,0.03441796,0.20789748,0.83233446,0.01267532,0.21270534
-4.61330665,1.18496987,0.00199456,0.03377722,0.21241114,0.85743545,0.01291792,0.21244915
-4.60730365,1.21744462,0.00202102,0.03342797,0.21848095,0.88766478,0.01314493,0.21350314
-4.60130065,1.25704927,0.00205041,0.03335452,0.22610555,0.92309529,0.01336390,0.21578908
-4.59529765,1.30369548,0.00208305,0.03353956,0.23526474,0.96373264,0.01358276,0.21922869
-4.58929465,1.35720798,0.00211922,0.03396460,0.24591730,1.00950135,0.01380946,0.22374244
-4.58329165,1.41730857,0.00215918,0.03461030,0.25799900,1.06023166,0.01405151,0.22924802
-4.57728864,1.48360157,0.00220308,0.03545663,0.27142079,1.11564816,0.01431555,0.23565861
-4.57128564,1.55556191,0.00225095,0.03648300,0.28606753,1.17536096,0.01460692,0.24288110
-4.56528264,1.63252690,0.00230262,0.03766835,0.30179724,1.23886027,0.01492933,0.25081444
-4.55927964,1.71369274,0.00235775,0.03899111,0.31844121,1.30551501,0.01528454,0.25934834
-4.55327664,1.79811643,0.00241576,0.04042920,0.33580488,1.37457606,0.01567212,0.26836240
-4.54727364,1.88472379,0.00247583,0.04196005,0.35366985,1.44518441,0.01608932,0.27772584
-4.54127064,1.97232356,0.00253695,0.04356058,0.37179674,1.51638438,0.01653109,0.28729795
-4.53526763,2.05962781,0.00259787,0.04520728,0.38992921,1.58714169,0.01699011,0.29692918
-4.52926463,2.14527793,0.00265718,0.04687633,0.40779873,1.65636595,0.01745703,0.30646299
-4.52326163,2.22787553,0.00271336,0.04854375,0.42513025,1.72293695,0.01792074,0.31573842
-4.51725863,2.30601716,0.00276476,0.05018565,0.44164841,1.78573364,0.01836877,0.32459314
-4.51125563,2.37833145,0.00280974,0.05177853,0.45708411,1.84366495,0.01878774,0.33286701
-4.50525263,2.44351718,0.00284668,0.05329957,0.47118119,1.89570089,0.01916389,0.34040588
-4.49924962,2.50038059,0.00287406,0.05472705,0.48370292,1.94090282,0.01948357,0.34706556
-4.49324662,2.54787027,0.00289050,0.05604066,0.49443808,1.97845153,0.01973384,0.35271560
-4.48724362,2.58510821,0.00289483,0.05722195,0.50320623,2.00767188,0.01990294,0.35724288
-4.48124062,2.61141539,0.00288613,0.05825461,0.50986214,2.02805281,0.01998078,0.36055465
-4.47523762,2.62633104,0.00286379,0.05912480,0.51429905,2.03926217,0.01995931,0.36258102
-4.46923462,2.62962453,0.00282746,0.05982145,0.51645064,2.04115534,0.01983288,0.36327670
-4.46323162,2.62129972,0.00277717,0.06033637,0.51629181,2.03377776,0.01959843,0.36262196
-4.45722861,2.60159141,0.00271325,0.06066443,0.51383802,2.01736104,0.01925557,0.36062271
-4.45122561,2.57095451,0.00263634,0.06080358,0.50914354,1.99231315,0.01880663,0.35730977
-4.44522261,2.53004640,0.00254739,0.06075480,0.50229846,1.95920322,0.01825652,0.35273745
-4.43921961,2.47970357,0.00244760,0.06052200,0.49342493,1.91874173,0.01761253,0.34698134
-4.43321661,2.42091366,0.00233841,0.06011187,0.48267261,1.87175713,0.01688406,0.34013572
-4.42721361,2.35478441,0.00222143,0.05953362,0.47021369,1.81916997,0.01608225,0.33231042
-4.42121061,2.28251073,0.00209841,0.05879871,0.45623771,1.76196577,0.01521956,0.32362763
-4.41520760,2.20534161,0.00197120,0.05792061,0.44094637,1.70116764,0.01430938,0.31421853
-4.40920460,2.12454794,0.00184168,0.05691440,0.42454866,1.63780994,0.01336558,0.30422011
-4.40320160,2.04139259,0.00171174,0.05579652,0.40725635,1.57291367,0.01240205,0.29377221
-4.39719860,1.95710373,0.00158327,0.05458441,0.38928007,1.50746461,0.01143236,0.28301496
-4.39119560,1.87285214,0.00145806,0.05329622,0.37082611,1.44239461,0.01046936,0.27208670
-4.38519260,1.78973293,0.00133786,0.05195054,0.35209388,1.37856660,0.00952491,0.26112243
-4.37918959,1.70875212,0.00122433,0.05056610,0.33327415,1.31676341,0.00860965,0.25025288
-4.37318659,1.63081804,0.00111905,0.04916158,0.31454792,1.25768038,0.00773281,0.23960414
-4.36718359,1.55673723,0.00102350,0.04775538,0.29608603,1.20192177,0.00690215,0.22929789
-4.36118059,1.48721482,0.00093912,0.04636546,0.27804913,1.15000056,0.00612391,0.21945219
-4.35517759,1.42285859,0.00086729,0.04500924,0.26058824,1.10234125,0.00540283,0.21018269
-4.34917459,1.36418631,0.00080938,0.04370342,0.24384551,1.05928529,0.00474225,0.20160428
-4.34317159,1.31163566,0.00076675,0.04246398,0.22795516,1.02109859,0.00414424,0.19383304
-4.33716858,1.26557600,0.00074082,0.04130613,0.21304454,0.98798050,0.00360972,0.18698836
-4.33116558,1.22632127,0.00073304,0.04024425,0.19923509,0.96007379,0.00313869,0.18119509
-4.32516258,1.19414334,0.00074495,0.03929196,0.18664319,0.93747512,0.00273037,0.17658567
-4.31915958,1.16928495,0.00077821,0.03846213,0.17538082,0.92024540,0.00238341,0.17330202
-4.31315658,1.15197170,0.00083455,0.03776690,0.16555595,0.90841950,0.00209609,0.17149695
-4.30715358,1.14242219,0.00091582,0.03721776,0.15727260,0.90201500,0.00186646,0.17133519
