energy_ev,total_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-4.30115058,4.41704337,0.00166390,1.85798255,0.01577546,0.87588343,2.02299215,1.12082165
-4.29514757,4.53737524,0.00151653,1.92404771,0.01608852,0.88443052,2.05176027,1.16162959
-4.28914457,4.64149583,0.00137988,1.98453553,0.01630988,0.88845698,2.07210317,1.19886605
-4.28314157,4.72816697,0.00125417,2.03880407,0.01643673,0.88783181,2.08385969,1.23210561
-4.27713857,4.79636265,0.00113944,2.08625590,0.01646844,0.88251396,2.08698809,1.26095800
-4.27113557,4.84528457,0.00103557,2.12634414,0.01640669,0.87255627,2.08156004,1.28507397
-4.26513257,4.87437405,0.00094230,2.15857905,0.01625551,0.85810654,2.06775266,1.30415106
-4.25912956,4.88332006,0.00085930,2.18253482,0.01602128,0.83940582,2.04583927,1.31793895
-4.25312656,4.87206351,0.00078622,2.19785689,0.01571259,0.81678354,2.01617915,1.32624442
-4.24712356,4.84079749,0.00072268,2.20426943,0.01534009,0.79065000,1.97920672,1.32893573
-4.24112056,4.78996373,0.00066834,2.20158286,0.01491623,0.76148605,1.93542054,1.32594646
-4.23511756,4.72024517,0.00062288,2.18970117,0.01445496,0.72983060,1.88537246,1.31727836
-4.22911456,4.63255472,0.00058604,2.16862852,0.01397136,0.69626635,1.82965718,1.30300341
-4.22311156,4.52802034,0.00055763,2.13847477,0.01348122,0.66140413,1.76890224,1.28326457
-4.21710855,4.40796650,0.00053748,2.09945941,0.01300064,0.62586663,1.70375886,1.25827535
-4.21110555,4.27389214,0.00052551,2.05191358,0.01254550,0.59027192,1.63489328,1.22831787
-4.20510255,4.12744551,0.00052163,1.99627954,0.01213107,0.55521745,1.56297887,1.19373941
-4.19909955,3.97039589,0.00052577,1.93310747,0.01177151,0.52126509,1.48868878,1.15494738
-4.19309655,3.80460286,0.00053786,1.86304932,0.01147944,0.48892752,1.41268909,1.11240270
-4.18709355,3.63198343,0.00055780,1.78684964,0.01126561,0.45865655,1.33563233,1.06661169
-4.18109055,3.45447773,0.00058541,1.70533342,0.01113845,0.43083360,1.25815132,1.01811665
-4.17508754,3.27401396,0.00062045,1.61939133,0.01110389,0.40576257,1.18085324,0.96748527
-4.16908454,3.09247345,0.00066256,1.52996267,0.01116510,0.38366520,1.10431386,0.91529928
-4.16308154,2.91165684,0.00071128,1.43801648,0.01132232,0.36467898,1.02907210,0.86214266
-4.15707854,2.73325220,0.00076601,1.34453172,0.01157289,0.34885759,0.95562483,0.80858968
-4.15107554,2.55880624,0.00082599,1.25047695,0.01191121,0.33617365,0.88442207,0.75519339
-4.14507254,2.38969949,0.00089036,1.15679049,0.01232887,0.32652375,0.81586282,0.70247480
-4.13906953,2.22712632,0.00095810,1.06436164,0.01281490,0.31973536,0.75029156,0.65091319
-4.13306653,2.07208049,0.00102805,0.97401379,0.01335602,0.31557544,0.68799566,0.60093789
-4.12706353,1.92534673,0.00109899,0.88648995,0.01393704,0.31376047,0.62920389,0.55292185
-4.12106053,1.78749867,0.00116958,0.80244113,0.01454126,0.31396745,0.57408606,0.50717708
-4.11505753,1.65890312,0.00123845,0.72241806,0.01515103,0.31584566,0.52275396,0.46395219
-4.10905453,1.53973039,0.00130424,0.64686625,0.01574821,0.31902875,0.47526364,0.42343197
-4.10305153,1.42997030,0.00136559,0.57612456,0.01631478,0.32314679,0.43161895,0.38573894
-4.09704852,1.32945289,0.00142122,0.51042704,0.01683341,0.32783806,0.39177633,0.35093673
-4.09104552,1.23787326,0.00147000,0.44990777,0.01728801,0.33276010,0.35565066,0.31903504
-4.08504252,1.15481907,0.00151091,0.39460843,0.01766423,0.33759988,0.32312204,0.28999590
-4.07903952,1.07979986,0.00154317,0.34448799,0.01794998,0.34208269,0.29404317,0.26374089
-4.07303652,1.01227684,0.00156619,0.29943401,0.01813578,0.34597968,0.26824729,0.24015897
-4.06703352,0.95169205,0.00157967,0.25927505,0.01821512,0.34911380,0.24555612,0.21911461
-4.06103052,0.89749588,0.00158359,0.22379368,0.01818467,0.35136398,0.22578783,0.20045580
-4.05502751,0.84917195,0.00157819,0.19273935,0.01804440,0.35266771,0.20876459,0.18402182
-4.04902451,0.80625870,0.00156402,0.16584093,0.01779758,0.35302179,0.19431953,0.16965025
-4.04302151,0.76836698,0.00154192,0.14281828,0.01745071,0.35248141,0.18230296,0.15718331
-4.03701851,0.73519349,0.00151299,0.12339267,0.01701329,0.35115773,0.17258757,0.14647317
-4.03101551,0.70652959,0.00147858,0.10729572,0.01649759,0.34921400,0.16507254,0.13738620
-4.02501251,0.68226572,0.00144023,0.09427668,0.01591821,0.34686042,0.15968646,0.12980610
-4.01900950,0.66239130,0.00139966,0.08410796,0.01529173,0.34434791,0.15638893,0.12363601
-4.01300650,0.64699050,0.00135872,0.07658896,0.01463616,0.34196103,0.15517082,0.11879936
-4.00700350,0.63623411,0.00131932,0.07154805,0.01397051,0.34001013,0.15605314,0.11523988
-4.00100050,0.63036776,0.00128340,0.06884295,0.01331420,0.33882293,0.15908458,0.11292055
-3.99499750,0.62969710,0.00125284,0.06835950,0.01268661,0.33873569,0.16433769,0.11182170
-3.98899450,0.63457011,0.00122944,0.07000905,0.01210655,0.34008410,0.17190369,0.11193843
-3.98299150,0.64535718,0.00121487,0.07372461,0.01159182,0.34319390,0.18188617,0.11327730
-3.97698849,0.66242935,0.00121059,0.07945598,0.01115877,0.34837150,0.19439363,0.11585261
-3.97098549,0.68613520,0.00121781,0.08716406,0.01082194,0.35589465,0.20953115,0.11968220
-3.96498249,0.71677715,0.00123747,0.09681462,0.01059371,0.36600320,0.22739129,0.12478302
-3.95897949,0.75458762,0.00127018,0.10837174,0.01048408,0.37889029,0.24804465,0.13116665
-3.95297649,0.79970590,0.00131620,0.12179130,0.01050042,0.39469412,0.27153027,0.13883481
-3.94697349,0.85215664,0.00137544,0.13701465,0.01064731,0.41349046,0.29784637,0.14777505
-3.94097049,0.91183074,0.00144741,0.15396285,0.01092648,0.43528630,0.32694179,0.15795696
-3.93496748,0.97846960,0.00153124,0.17253179,0.01133671,0.46001496,0.35870859,0.16932882
-3.92896448,1.05165380,0.00162572,0.19258841,0.01187390,0.48753292,0.39297633,0.18181510
-3.92296148,1.13079702,0.00172924,0.21396821,0.01253107,0.51761877,0.42950843,0.19531479
-3.91695848,1.21514606,0.00183992,0.23647445,0.01329855,0.54997458,0.46800097,0.20970090
-3.91095548,1.30378758,0.00195558,0.25987894,0.01416410,0.58422991,0.50808448,0.22482108
-3.90495248,1.39566196,0.00207380,0.28392477,0.01511316,0.61994867,0.54932854,0.24049950
-3.89894947,1.48958445,0.00219203,0.30833072,0.01612919,0.65663882,0.59124976,0.25654006
-3.89294647,1.58427319,0.00230760,0.33279749,0.01719391,0.69376482,0.63332269,0.27273074
-3.88694347,1.67838360,0.00241781,0.35701539,0.01828781,0.73076262,0.67499361,0.28884920
-3.88094047,1.77054810,0.00252005,0.38067338,0.01939049,0.76705677,0.71569678,0.30466918
-3.87493747,1.85941957,0.00261181,0.40346889,0.02048120,0.80207901,0.75487247,0.31996772
-3.86893447,1.94371701,0.00269080,0.42511819,0.02153932,0.83528775,0.79198615,0.33453263
-3.86293147,2.02227120,0.00275500,0.44536657,0.02254485,0.86618750,0.82654794,0.34817014
-3.85692846,2.09406828,0.00280274,0.46399808,0.02347894,0.89434752,0.85813138,0.36071208
-3.85092546,2.15828891,0.00283271,0.48084396,0.02432439,0.91941856,0.88639051,0.37202236
-3.84492246,2.21434096,0.00284406,0.49578951,0.02506604,0.94114697,0.91107444,0.38200236
-3.83891946,2.26188363,0.00283638,0.50877882,0.02569123,0.95938538,0.93203841,0.39059484
-3.83291646,2.30084154,0.00280969,0.51981702,0.02619006,0.97409908,0.94925071,0.39778610
-3.82691346,2.33140755,0.00276449,0.52896975,0.02655566,0.98536790,0.96279488,0.40360628
-3.82091046,2.35403368,0.00270169,0.53635989,0.02678431,0.99338303,0.97286689,0.40812756
-3.81490745,2.36941025,0.00262259,0.54216140,0.02687544,0.99843901,0.97976720,0.41146044
-3.80890445,2.37843380,0.00252881,0.54659062,0.02683160,1.00092090,0.98388799,0.41374806
-3.80290145,2.38216511,0.00242225,0.54989538,0.02665826,1.00128729,0.98569603,0.41515891
-3.79689845,2.38177918,0.00230503,0.55234232,0.02636349,1.00004985,0.98571178,0.41587822
-3.79089545,2.37850947,0.00217939,0.55420314,0.02595768,0.99775018,0.98448594,0.41609847
-3.78489245,2.37358922,0.00204764,0.55574041,0.02545302,0.99493532,0.98257425,0.41600946
-3.77888944,2.36819265,0.00191208,0.55719376,0.02486313,0.99213289,0.98051199,0.41578854
-3.77288644,2.36337911,0.00177494,0.55876705,0.02420247,0.98982714,0.97878933,0.41559141
-3.76688344,2.36004298,0.00163831,0.56061740,0.02348591,0.98843709,0.97782878,0.41554410
-3.76088044,2.35887202,0.00150414,0.56284654,0.02272824,0.98829790,0.97796587,0.41573650
-3.75487744,2.36031619,0.00137414,0.56549507,0.02194375,0.98964625,0.97943400,0.41621782
-3.74887444,2.36456855,0.00124980,0.56853988,0.02114585,0.99261057,0.98235426,0.41699421
-3.74287144,2.37155934,0.00113238,0.57189502,0.02034680,0.99720657,0.98673067,0.41802874
-3.73686843,2.38096325,0.00102288,0.57541587,0.01955752,1.00333810,0.99245106,0.41924365
-3.73086543,2.39221954,0.00092207,0.57890642,0.01878744,1.01080345,0.99929348,0.42052483
-3.72486243,2.40456390,0.00083054,0.58212940,0.01804452,1.01930660,1.00693788,0.42172820
-3.71885943,2.41707003,0.00074868,0.58481851,0.01733526,1.02847275,1.01498222,0.42268766
-3.71285643,2.42869900,0.00067673,0.58669233,0.01666484,1.03786740,1.02296237,0.42322427
-3.70685343,2.43835342,0.00061484,0.58746894,0.01603731,1.04701787,1.03037471,0.42315592
-3.70085043,2.44493378,0.00056308,0.58688067,0.01545573,1.05543622,1.03670014,0.42230720
-3.69484742,2.44739385,0.00052151,0.58468811,0.01492248,1.06264230,1.04142857,0.42051886
-3.68884442,2.44479251,0.00049019,0.58069265,0.01443939,1.06818596,1.04408250,0.41765620
-3.68284142,2.43633937,0.00046921,0.57474700,0.01400799,1.07166713,1.04423865,0.41361631
-3.67683842,2.42143202,0.00045876,0.56676314,0.01362962,1.07275303,1.04154673,0.40833344
-3.67083542,2.39968338,0.00045910,0.55671735,0.01330556,1.07119167,1.03574444,0.40178247
-3.66483242,2.37093793,0.00047060,0.54465217,0.01303706,1.06682108,1.02666822,0.39398038
-3.65882941,2.33527655,0.00049373,0.53067524,0.01282530,1.05957407,1.01425934,0.38498549
-3.65282641,2.29301005,0.00052906,0.51495517,0.01267137,1.04947828,0.99856514,0.37489485
-3.64682341,2.24466207,0.00057724,0.49771480,0.01257607,1.03665189,0.97973571,0.36383978
-3.64082041,2.19094273,0.00063899,0.47922217,0.01253980,1.02129524,0.95801617,0.35197993
-3.63481741,2.13271465,0.00071503,0.45977981,0.01256231,1.00367897,0.93373514,0.33949622
-3.62881441,2.07095326,0.00080609,0.43971287,0.01264254,0.98412948,0.90729011,0.32658314
-3.62281141,2.00670367,0.00091280,0.41935669,0.01277837,0.96301235,0.87913034,0.31344059
-3.61680840,1.94103620,0.00103569,0.39904450,0.01296649,0.94071490,0.84973836,0.30026601
-3.61080540,1.87500292,0.00117511,0.37909562,0.01320222,0.91762844,0.81961077,0.28724689
-3.60480240,1.80959696,0.00133115,0.35980493,0.01347946,0.89413138,0.78923920,0.27455418
-3.59879940,1.74571658,0.00150362,0.34143368,0.01379068,0.87057379,0.75909242,0.26233678
-3.59279640,1.68413520,0.00169199,0.32420230,0.01412697,0.84726409,0.72960002,0.25071734
-3.58679340,1.62547863,0.00189532,0.30828505,0.01447817,0.82445854,0.70113853,0.23978950
-3.58079040,1.57020993,0.00211224,0.29380697,0.01483313,0.80235368,0.67402029,0.22961656
-3.57478739,1.51862229,0.00234095,0.28084277,0.01517991,0.78108208,0.64848542,0.22023158
-3.56878439,1.47083966,0.00257917,0.26941782,0.01550619,0.76071141,0.62469713,0.21163878
-3.56278139,1.42682463,0.00282418,0.25951092,0.01579963,0.74124650,0.60274033,0.20381610
-3.55677839,1.38639279,0.00307287,0.25105856,0.01604822,0.72263448,0.58262340,0.19671863
-3.55077539,1.34923232,0.00332173,0.24396053,0.01624076,0.70477216,0.56428300,0.19028283
-3.54477239,1.31492782,0.00356697,0.23808642,0.01636719,0.68751546,0.54759143,0.18443108
-3.53876938,1.28298679,0.00380458,0.23328266,0.01641895,0.67069026,0.53236621,0.17907648
-3.53276638,1.25286750,0.00403046,0.22937986,0.01638931,0.65410384,0.51838129,0.17412755
-3.52676338,1.22400682,0.00424047,0.22620007,0.01627358,0.63755668,0.50537938,0.16949263
-3.52076038,1.19584686,0.00443064,0.22356368,0.01606925,0.62085372,0.49308481,0.16508388
-3.51475738,1.16785917,0.00459720,0.22129571,0.01577609,0.60381470,0.48121638,0.16082061
-3.50875438,1.13956572,0.00473675,0.21923125,0.01539611,0.58628311,0.46949962,0.15663188
-3.50275138,1.11055585,0.00484639,0.21722006,0.01493348,0.56813346,0.45767802,0.15245841
-3.49674837,1.08049882,0.00492375,0.21512998,0.01439431,0.54927652,0.44552282,0.14825364
-3.49074537,1.04915174,0.00496715,0.21284934,0.01378646,0.52966251,0.43284097,0.14398407
-3.48474237,1.01636284,0.00497560,0.21028827,0.01311919,0.50928221,0.41948109,0.13962888
-3.47873937,0.98207045,0.00494885,0.20737899,0.01240284,0.48816603,0.40533734,0.13517906
-3.47273637,0.94629801,0.00488743,0.20407517,0.01164848,0.46638135,0.39035103,0.13063591
-3.46673337,0.90914586,0.00479258,0.20035053,0.01086752,0.44402831,0.37451019,0.12600939
-3.46073037,0.87078030,0.00466625,0.19619683,0.01007137,0.42123436,0.35784728,0.12131613
-3.45472736,0.83142102,0.00451100,0.19162132,0.00927110,0.39814807,0.34043509,0.11657740
-3.44872436,0.79132736,0.00432994,0.18664407,0.00847716,0.37493241,0.32238142,0.11181722
-3.44272136,0.75078447,0.00412660,0.18129506,0.00769912,0.35175804,0.30382261,0.10706055
-3.43671836,0.71008990,0.00390484,0.17561142,0.00694547,0.32879675,0.28491657,0.10233173
-3.43071536,0.66954133,0.00366870,0.16963486,0.00622351,0.30621561,0.26583538,0.09765336
-3.42471236,0.62942598,0.00342229,0.16340934,0.00553923,0.28417178,0.24675812,0.09304540
-3.41870935,0.59001193,0.00316968,0.15697923,0.00489732,0.26280845,0.22786402,0.08852469
-3.41270635,0.55154172,0.00291480,0.15038784,0.00430119,0.24225175,0.20932636,0.08410490
-3.40670335,0.51422823,0.00266130,0.14367641,0.00375298,0.22260895,0.19130714,0.07979674
-3.40070035,0.47825278,0.00241252,0.13688352,0.00325375,0.20396763,0.17395298,0.07560844
-3.39469735,0.44376532,0.00217140,0.13004492,0.00280355,0.18639604,0.15739200,0.07154654
-3.38869435,0.41088642,0.00194044,0.12319363,0.00240157,0.16994427,0.14173188,0.06761679
-3.38269135,0.37971071,0.00172168,0.11636032,0.00204633,0.15464632,0.12705908,0.06382511
-3.37668834,0.35031149,0.00151670,0.10957386,0.00173583,0.14052266,0.11343905,0.06017863
-3.37068534,0.32274599,0.00132661,0.10286191,0.00146771,0.12758330,0.10091727,0.05668666
-3.36468234,0.29706104,0.00115212,0.09625159,0.00123940,0.11583100,0.08952109,0.05336157
-3.35867934,0.27329873,0.00099351,0.08977001,0.00104828,0.10526466,0.07926210,0.05021953
-3.35267634,0.25150174,0.00085073,0.08344480,0.00089180,0.09588246,0.07013880,0.04728111
-3.34667334,0.23171817,0.00072342,0.07730440,0.00076761,0.08768490,0.06213955,0.04457164
-3.34067034,0.21400564,0.00061100,0.07137830,0.00067361,0.08067740,0.05524545,0.04212140
-3.33466733,0.19843444,0.00051268,0.06569711,0.00060809,0.07487247,0.04943312,0.03996563
-3.32866433,0.18508983,0.00042754,0.06029247,0.00056976,0.07029140,0.04467715,0.03814427
-3.32266133,0.17407320,0.00035458,0.05519691,0.00055781,0.06696536,0.04095227,0.03670162
-3.31665833,0.16550239,0.00029278,0.05044359,0.00057195,0.06493593,0.03823501,0.03568569
-3.31065533,0.15951081,0.00024110,0.04606605,0.00061240,0.06425506,0.03650485,0.03514751
-3.30465233,0.15624582,0.00019855,0.04209786,0.00067997,0.06498441,0.03574487,0.03514019
-3.29864932,0.15586604,0.00016421,0.03857237,0.00077599,0.06719415,0.03594192,0.03571790
-3.29264632,0.15853793,0.00013727,0.03552237,0.00090235,0.07096122,0.03708623,0.03693470
-3.28664332,0.16443157,0.00011700,0.03297982,0.00106144,0.07636705,0.03917066,0.03884323
-3.28064032,0.17371575,0.00010282,0.03097562,0.00125618,0.08349492,0.04218947,0.04149334
-3.27463732,0.18655246,0.00009427,0.02953922,0.00148994,0.09242686,0.04613690,0.04493064
-3.26863432,0.20309093,0.00009105,0.02869835,0.00176650,0.10324028,0.05100543,0.04919492
-3.26263132,0.22346124,0.00009297,0.02847858,0.00209002,0.11600437,0.05678406,0.05431863
-3.25662831,0.24776778,0.00009999,0.02890280,0.00246491,0.13077638,0.06345642,0.06032529
-3.25062531,0.27608255,0.00011222,0.02999063,0.00289584,0.14759789,0.07099913,0.06722799
-3.24462231,0.30843868,0.00012987,0.03175757,0.00338756,0.16649119,0.07938027,0.07502799
-3.23861931,0.34482423,0.00015327,0.03421417,0.00394483,0.18745582,0.08855814,0.08371342
-3.23261631,0.38517647,0.00018287,0.03736490,0.00457227,0.21046558,0.09848044,0.09325822
-3.22661331,0.42937703,0.00021918,0.04120704,0.00527425,0.23546584,0.10908378,0.10362140
-3.22061031,0.47724790,0.00026280,0.04572941,0.00605467,0.26237150,0.12029379,0.11474645
-3.21460730,0.52854871,0.00031436,0.05091116,0.00691684,0.29106560,0.13202561,0.12656130
-3.20860430,0.58297523,0.00037450,0.05672055,0.00786328,0.32139860,0.14418484,0.13897858
-3.20260130,0.64015949,0.00044388,0.06311390,0.00889547,0.35318840,0.15666908,0.15189628
-3.19659830,0.69967139,0.00052308,0.07003482,0.01001373,0.38622124,0.16936961,0.16519890
-3.19059530,0.76102195,0.00061264,0.07741366,0.01121694,0.42025328,0.18217358,0.17875900
-3.18459230,0.82366826,0.00071296,0.08516741,0.01250240,0.45501295,0.19496624,0.19243910
-3.17858929,0.88701997,0.00082431,0.09320007,0.01386564,0.49020401,0.20763329,0.20609400
-3.17258629,0.95044720,0.00094678,0.10140355,0.01530026,0.52550929,0.22006321,0.21957332
-3.16658329,1.01328987,0.00108022,0.10965911,0.01679783,0.56059486,0.23214936,0.23272432
-3.16058029,1.07486813,0.00122426,0.11783936,0.01834784,0.59511482,0.24379191,0.24539480
-3.15457729,1.13449363,0.00137825,0.12581078,0.01993765,0.62871633,0.25489932,0.25743609
-3.14857429,1.19148150,0.00154124,0.13343676,0.02155260,0.66104505,0.26538951,0.26870603
-3.14257129,1.24516277,0.00171199,0.14058098,0.02317614,0.69175069,0.27519052,0.27907173
-3.13656828,1.29489679,0.00188897,0.14711109,0.02478998,0.72049276,0.28424081,0.28841226
-3.13056528,1.34008360,0.00207034,0.15290250,0.02637447,0.74694628,0.29248913,0.29662104
-3.12456228,1.38017588,0.00225399,0.15784216,0.02790890,0.77080759,0.29989407,0.30360786
-3.11855928,1.41469016,0.00243761,0.16183222,0.02937195,0.79179994,0.30642339,0.30930064
-3.11255628,1.44321726,0.00261867,0.16479320,0.03074221,0.80967898,0.31205320,0.31364675
-3.10655328,1.46543149,0.00279451,0.16666685,0.03199873,0.82423798,0.31676716,0.31661401
-3.10055028,1.48109867,0.00296241,0.16741829,0.03312154,0.83531274,0.32055575,0.31819124
-3.09454727,1.49008257,0.00311963,0.16703741,0.03409231,0.84278602,0.32341572,0.31838848
-3.08854427,1.49234973,0.00326351,0.16553957,0.03489489,0.84659145,0.32534991,0.31723690
-3.08254127,1.48797259,0.00339155,0.16296541,0.03551583,0.84671676,0.32636729,0.31478827
-3.07653827,1.47713062,0.00350145,0.15937983,0.03594490,0.84320620,0.32648342,0.31111429
-3.07053527,1.46010959,0.00359122,0.15487025,0.03617547,0.83616211,0.32572123,0.30630552
-3.06453227,1.43729874,0.00365921,0.14954409,0.03620480,0.82574531,0.32411210,0.30047011
-3.05852926,1.40918599,0.00370418,0.14352580,0.03603426,0.81217447,0.32169707,0.29373233
-3.05252626,1.37635094,0.00372533,0.13695322,0.03566936,0.79572406,0.31852820,0.28623084
-3.04652326,1.33945602,0.00372232,0.12997383,0.03511971,0.77672107,0.31466982,0.27811670
-3.04052026,1.29923554,0.00369531,0.12274068,0.03439878,0.75554032,0.31019952,0.26955129
-3.03451726,1.25648291,0.00364490,0.11540837,0.03352360,0.73259833,0.30520886,0.26070388
-3.02851426,1.21203622,0.00357216,0.10812915,0.03251432,0.70834596,0.29980343,0.25174905
-3.02251126,1.16676225,0.00347856,0.10104918,0.03139363,0.68325972,0.29410239,0.24286384
-3.01650825,1.12153915,0.00336596,0.09430522,0.03018615,0.65783199,0.28823715,0.23422476
-3.01050525,1.07723830,0.00323649,0.08802166,0.02891774,0.63256039,0.28234934,0.22600451
-3.00450225,1.03470544,0.00309255,0.08230804,0.02761478,0.60793644,0.27658793,0.21836860
-2.99849925,0.99474164,0.00293671,0.07725708,0.02630341,0.58443389,0.27110562,0.21147184
-2.99249625,0.95808453,0.00277160,0.07294318,0.02500883,0.56249696,0.26605460,0.20545474
-2.98649325,0.92539034,0.00259992,0.06942141,0.02375461,0.54252900,0.26158173,0.20044005
-2.98049025,0.89721722,0.00242428,0.06672698,0.02256206,0.52488177,0.25782352,0.19652940
-2.97448724,0.87401056,0.00224723,0.06487524,0.02144973,0.50984586,0.25490098,0.19380019
-2.96848424,0.85609071,0.00207110,0.06386191,0.02043293,0.49764264,0.25291466,0.19230301
-2.96248124,0.84364383,0.00189805,0.06366391,0.01952340,0.48841797,0.25194021,0.19205955
-2.95647824,0.83671636,0.00172998,0.06424038,0.01872914,0.48223818,0.25202459,0.19306125
-2.95047524,0.83521343,0.00156851,0.06553415,0.01805430,0.47908847,0.25318339,0.19526881
-2.94447224,0.83890175,0.00141498,0.06747339,0.01749922,0.47887392,0.25539921,0.19861266
-2.93846923,0.84741696,0.00127043,0.06997370,0.01706059,0.48142325,0.25862153,0.20299444
-2.93246623,0.86027566,0.00113561,0.07294032,0.01673174,0.48649539,0.26276800,0.20828961
-2.92646323,0.87689174,0.00101103,0.07627060,0.01650301,0.49378852,0.26772714,0.21435104
-2.92046023,0.89659681,0.00089690,0.07985676,0.01636222,0.50295156,0.27336266,0.22101364
-2.91445723,0.91866397,0.00079323,0.08358862,0.01629518,0.51359764,0.27951885,0.22809983
-2.90845423,0.94233419,0.00069982,0.08735659,0.01628630,0.52531905,0.28602718,0.23542572
-2.90245123,0.96684430,0.00061632,0.09105452,0.01631922,0.53770308,0.29271363,0.24280763
-2.89644822,0.99145539,0.00054224,0.09458262,0.01637737,0.55034810,0.29940641,0.25006891
-2.89044522,1.01548042,0.00047699,0.09785009,0.01644462,0.56287927,0.30594376,0.25704648
-2.88444222,1.03830975,0.00041992,0.10077763,0.01650584,0.57496284,0.31218131,0.26359697
-2.87843922,1.05943336,0.00037035,0.10329949,0.01654739,0.58631878,0.31799868,0.26960207
-2.87243622,1.07845857,0.00032757,0.10536516,0.01655756,0.59673063,0.32330487,0.27497278
-2.86643322,1.09512240,0.00029094,0.10694048,0.01652688,0.60605251,0.32804223,0.27965234
-2.86043022,1.10929777,0.00025981,0.10800826,0.01644840,0.61421244,0.33218859,0.28361768
-2.85442721,1.12099316,0.00023362,0.10856821,0.01631778,0.62121217,0.33575758,0.28687919
-2.84842421,1.13034575,0.00021188,0.10863630,0.01613334,0.62712317,0.33879700,0.28947891
-2.84242121,1.13760815,0.00019419,0.10824349,0.01589593,0.63207920,0.34138528,0.29148709
-2.83641821,1.14312958,0.00018023,0.10743393,0.01560881,0.63626566,0.34362634,0.29299740
-2.83041521,1.14733233,0.00016982,0.10626269,0.01527733,0.63990644,0.34564297,0.29412091
-2.82441221,1.15068484,0.00016285,0.10479310,0.01490863,0.64324880,0.34756922,0.29497924
-2.81840920,1.15367280,0.00015935,0.10309383,0.01451125,0.64654738,0.34954229,0.29569727
-2.81240620,1.15676999,0.00015946,0.10123592,0.01409476,0.65004796,0.35169416,0.29639572
-2.80640320,1.16041032,0.00016343,0.09928976,0.01366928,0.65397207,0.35414380,0.29718409
-2.80040020,1.16496278,0.00017161,0.09732227,0.01324516,0.65850330,0.35699012,0.29815440
-2.79439720,1.17071069,0.00018448,0.09539439,0.01283259,0.66377607,0.36030630,0.29937591
-2.78839420,1.17783626,0.00020261,0.09355896,0.01244126,0.66986745,0.36413570,0.30089134
-2.78239120,1.18641142,0.00022667,0.09185905,0.01208019,0.67679263,0.36848969,0.30271459
-2.77638819,1.19639538,0.00025741,0.09032693,0.01175745,0.68450402,0.37334748,0.30483028
-2.77038519,1.20763875,0.00029568,0.08898351,0.01148013,0.69289435,0.37865794,0.30719485
-2.76438219,1.21989414,0.00034236,0.08783840,0.01125427,0.70180309,0.38434337,0.30973944
-2.75837919,1.23283231,0.00039840,0.08689052,0.01108490,0.71102622,0.39030476,0.31237406
-2.75237619,1.24606273,0.00046475,0.08612911,0.01097610,0.72032830,0.39642854,0.31499302
-2.74637319,1.25915750,0.00054237,0.08553518,0.01093115,0.72945634,0.40259399,0.31748110
-2.74037019,1.27167677,0.00063219,0.08508322,0.01095267,0.73815454,0.40868120,0.31972016
-2.73436718,1.28319433,0.00073509,0.08474302,0.01104281,0.74617884,0.41457877,0.32159584
-2.72836418,1.29332176,0.00085183,0.08448166,0.01120336,0.75331063,0.42019104,0.32300380
-2.72236118,1.30172965,0.00098307,0.08426532,0.01143597,0.75936866,0.42544412,0.32385530
-2.71635818,1.30816482,0.00112928,0.08406099,0.01174219,0.76421846,0.43029065,0.32408180
-2.71035518,1.31246253,0.00129075,0.08383795,0.01212362,0.76777885,0.43471271,0.32363819
-2.70435218,1.31455310,0.00146750,0.08356894,0.01258187,0.77002519,0.43872294,0.32250476
-2.69834917,1.31446287,0.00165933,0.08323100,0.01311858,0.77098917,0.44236371,0.32068762
-2.69234617,1.31230949,0.00186569,0.08280598,0.01373533,0.77075546,0.44570437,0.31821777
-2.68634317,1.30829210,0.00208575,0.08228067,0.01443352,0.76945532,0.44883688,0.31514887
-2.68034017,1.30267726,0.00231833,0.08164673,0.01521419,0.76725775,0.45186997,0.31155389
-2.67433717,1.29578154,0.00256191,0.08090023,0.01607786,0.76435886,0.45492231,0.30752096
-2.66833417,1.28795212,0.00281463,0.08004111,0.01702432,0.76097008,0.45811499,0.30314859
-2.66233117,1.27954649,0.00307432,0.07907249,0.01805238,0.75730596,0.46156382,0.29854076
-2.65632816,1.27091267,0.00333850,0.07799986,0.01915974,0.75357242,0.46537188,0.29380188
-2.65032516,1.26237102,0.00360441,0.07683039,0.02034277,0.74995610,0.46962281,0.28903227
-2.64432216,1.25419883,0.00386910,0.07557220,0.02159640,0.74661539,0.47437508,0.28432406
-2.63831916,1.24661833,0.00412942,0.07423384,0.02291412,0.74367369,0.47965770,0.27975791
-2.63231616,1.23978889,0.00438212,0.07282386,0.02428791,0.74121523,0.48546757,0.27540065
-2.62631316,1.23380359,0.00462394,0.07135060,0.02570841,0.73928369,0.49176853,0.27130385
-2.62031016,1.22869040,0.00485161,0.06982209,0.02716504,0.73788347,0.49849233,0.26750342
-2.61430715,1.22441758,0.00506201,0.06824623,0.02864633,0.73698376,0.50554134,0.26402010
-2.60830415,1.22090297,0.00525219,0.06663094,0.03014023,0.73652485,0.51279293,0.26086090
-2.60230115,1.21802652,0.00541946,0.06498464,0.03163453,0.73642644,0.52010529,0.25802114
