energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-2.98649325,3.10744862,0.01009747,0.30022771,0.35410310,2.53122521,0.01079726,0.06140919,0.49559996,0.03423562
-2.98049025,3.05562450,0.00970645,0.29872567,0.34712668,2.47531715,0.01168702,0.06199368,0.48831114,0.03373682
-2.97448724,3.00531189,0.00929753,0.29651936,0.34063680,2.42297413,0.01264218,0.06290590,0.47978748,0.03313805
-2.96848424,2.95859218,0.00887780,0.29375962,0.33497283,2.37601544,0.01366196,0.06419492,0.47033511,0.03245798
-2.96248124,2.91743192,0.00845442,0.29060339,0.33045590,2.33611713,0.01474430,0.06590538,0.46027068,0.03171654
-2.95647824,2.88361676,0.00803456,0.28720825,0.32737891,2.30475689,0.01588573,0.06807584,0.44991109,0.03093432
-2.95047524,2.85869178,0.00762515,0.28372714,0.32599733,2.28316569,0.01708129,0.07073723,0.43956352,0.03013194
-2.94447224,2.84391025,0.00723278,0.28030341,0.32652095,2.27228754,0.01832452,0.07391139,0.42951609,0.02932944
-2.93846923,2.84019237,0.00686352,0.27706649,0.32910695,2.27274864,0.01960735,0.07760985,0.42002947,0.02854570
-2.93246623,2.84809556,0.00652283,0.27412842,0.33385436,2.28483660,0.02092023,0.08183279,0.41133003,0.02779798
-2.92646323,2.86779702,0.00621539,0.27158120,0.34080027,2.30849043,0.02225212,0.08656829,0.40360450,0.02710149
-2.92046023,2.89908925,0.00594506,0.26949529,0.34991771,2.34330132,0.02359068,0.09179194,0.39699652,0.02646908
-2.91445723,2.94138855,0.00571476,0.26791912,0.36111554,2.38852436,0.02492239,0.09746668,0.39160516,0.02591106
-2.90845423,2.99375607,0.00552645,0.26687965,0.37424012,2.44310046,0.02623281,0.10354314,0.38748528,0.02543507
-2.90245123,3.05493083,0.00538111,0.26638396,0.38907895,2.50568807,0.02750685,0.10996030,0.38464985,0.02504617
-2.89644822,3.12337325,0.00527873,0.26642169,0.40536605,2.57470346,0.02872912,0.11664652,0.38307386,0.02474693
-2.89044522,3.19731798,0.00521838,0.26696823,0.42278898,2.64836844,0.02988425,0.12352098,0.38269970,0.02453767
-2.88444222,3.27483388,0.00519824,0.26798839,0.44099735,2.72476401,0.03095733,0.13049540,0.38344363,0.02441675
-2.87843922,3.35388925,0.00521572,0.26944045,0.45961243,2.80188825,0.03193436,0.13747618,0.38520305,0.02438095
-2.87243622,3.43241999,0.00526754,0.27128028,0.47823778,2.87771660,0.03280265,0.14436662,0.38786410,0.02442584
-2.86643322,3.50839824,0.00534987,0.27346541,0.49647029,2.95026275,0.03355131,0.15106945,0.39130932,0.02454622
-2.86043022,3.57989924,0.00545843,0.27595868,0.51391155,3.01763798,0.03417169,0.15748938,0.39542490,0.02473649
-2.85442721,3.64516388,0.00558871,0.27873153,0.53017900,3.07810728,0.03465776,0.16353570,0.40010725,0.02499104
-2.84842421,3.70265501,0.00573603,0.28176654,0.54491657,3.13014015,0.03500651,0.16912473,0.40526847,0.02530459
-2.84242121,3.75110529,0.00589572,0.28505923,0.55780444,3.17245467,0.03521825,0.17418225,0.41084066,0.02567241
-2.83641821,3.78955521,0.00606325,0.28861904,0.56856762,3.20405317,0.03529686,0.17864545,0.41677868,0.02609058
-2.83041521,3.81737979,0.00623432,0.29246937,0.57698315,3.22424859,0.03524991,0.18246476,0.42306141,0.02655606
-2.82441221,3.83430332,0.00640501,0.29664675,0.58288551,3.23268046,0.03508870,0.18560516,0.42969138,0.02706671
-2.81840920,3.84040166,0.00657181,0.30119920,0.58617033,3.22932027,0.03482827,0.18804702,0.43669294,0.02762131
-2.81240620,3.83609223,0.00673173,0.30618380,0.58679618,3.21446606,0.03448714,0.18978654,0.44410885,0.02821937
-2.80640320,3.82211235,0.00688227,0.31166363,0.58478438,3.18872660,0.03408711,0.19083563,0.45199582,0.02886096
-2.80040020,3.79948676,0.00702150,0.31770419,0.58021707,3.15299586,0.03365282,0.19122125,0.46041885,0.02954651
-2.79439720,3.76948594,0.00714804,0.32436955,0.57323342,3.10841886,0.03321126,0.19098439,0.46944506,0.03027649
-2.78839420,3.73357679,0.00726099,0.33171828,0.56402437,3.05635023,0.03279121,0.19017849,0.47913695,0.03105114
-2.78239120,3.69336764,0.00735993,0.33979947,0.55282594,2.99830700,0.03242253,0.18886756,0.48954580,0.03187016
-2.77638819,3.65054977,0.00744485,0.34864894,0.53991149,2.93591749,0.03213550,0.18712400,0.50070519,0.03273246
-2.77038519,3.60683758,0.00751609,0.35828586,0.52558314,2.87086794,0.03195996,0.18502613,0.51262530,0.03363589
-2.76438219,3.56390948,0.00757424,0.36870988,0.51016267,2.80484890,0.03192457,0.18265567,0.52528800,0.03457703
-2.75837919,3.52335152,0.00762008,0.37989892,0.49398211,2.73950297,0.03205597,0.18009512,0.53864321,0.03555110
-2.75237619,3.48660567,0.00765451,0.39180777,0.47737449,2.67637564,0.03237798,0.17742517,0.55260653,0.03655186
-2.74637319,3.45492418,0.00767848,0.40436745,0.46066475,2.61687064,0.03291087,0.17472233,0.56705846,0.03757160
-2.74037019,3.42933136,0.00769290,0.41748543,0.44416135,2.56221105,0.03367064,0.17205663,0.58184505,0.03860122
-2.73436718,3.41059365,0.00769863,0.43104670,0.42814845,2.51340713,0.03466839,0.16948973,0.59678016,0.03963041
-2.72836418,3.39919871,0.00769638,0.44491558,0.41287922,2.47123164,0.03590981,0.16707322,0.61164914,0.04064779
-2.72236118,3.39534367,0.00768673,0.45893827,0.39857010,2.43620306,0.03739477,0.16484740,0.62621375,0.04164123
-2.71635818,3.39893262,0.00767009,0.47294598,0.38539632,2.40857689,0.03911704,0.16284041,0.64021817,0.04259810
-2.71035518,3.40958300,0.00764669,0.48675857,0.37348869,2.38834509,0.04106416,0.16106773,0.65339588,0.04350561
-2.70435218,3.42664036,0.00761656,0.50018849,0.36293171,2.37524316,0.04321750,0.15953214,0.66547697,0.04435111
-2.69834917,3.44920077,0.00757959,0.51304497,0.35376301,2.36876468,0.04555241,0.15822407,0.67619577,0.04512248
-2.69234617,3.47613993,0.00753551,0.52513822,0.34597415,2.36818239,0.04803864,0.15712231,0.68529835,0.04580833
-2.68634317,3.50614797,0.00748392,0.53628363,0.33951266,2.37257515,0.05064088,0.15619508,0.69254974,0.04639836
-2.68034017,3.53776892,0.00742431,0.54630570,0.33428526,2.38085988,0.05331941,0.15540138,0.69774041,0.04688350
-2.67433717,3.56944345,0.00735614,0.55504171,0.33016222,2.39182736,0.05603102,0.15469262,0.70069211,0.04725618
-2.66833417,3.59955391,0.00727880,0.56234497,0.32698264,2.40418091,0.05872993,0.15401443,0.70126250,0.04751035
-2.66233117,3.62647025,0.00719168,0.56808761,0.32456050,2.41657680,0.06136893,0.15330863,0.69934884,0.04764161
-2.65632816,3.64859569,0.00709424,0.57216288,0.32269141,2.42766513,0.06390048,0.15251525,0.69489034,0.04764722
-2.65032516,3.66441099,0.00698597,0.57448684,0.32115966,2.43613023,0.06627792,0.15157465,0.68786940,0.04752601
-2.64432216,3.67251604,0.00686651,0.57499957,0.31974552,2.44072926,0.06845668,0.15042947,0.67831158,0.04727837
-2.63831916,3.67166785,0.00673561,0.57366574,0.31823251,2.44032804,0.07039537,0.14902658,0.66628455,0.04690609
-2.63231616,3.66081395,0.00659323,0.57047477,0.31641437,2.43393309,0.07205690,0.14731883,0.65189589,0.04641226
-2.62631316,3.63912027,0.00643954,0.56544041,0.31410157,2.42071911,0.07340940,0.14526658,0.63529016,0.04580108
-2.62031016,3.60599297,0.00627497,0.55859994,0.31112710,2.40005094,0.07442701,0.14283899,0.61664512,0.04507776
-2.61430715,3.56109353,0.00610028,0.55001301,0.30735137,2.37149967,0.07509049,0.14001496,0.59616743,0.04424834
-2.60830415,3.50434699,0.00591654,0.53976015,0.30266607,2.33485247,0.07538768,0.13678383,0.57408792,0.04331955
-2.60230115,3.43594308,0.00572522,0.52794111,0.29699688,2.29011577,0.07531368,0.13314568,0.55065667,0.04229873
-2.59629815,3.35633043,0.00552821,0.51467299,0.29030495,2.23751221,0.07487087,0.12911129,0.52613788,0.04119368
-2.59029515,3.26620428,0.00532788,0.50008840,0.28258707,2.17747122,0.07406871,0.12470184,0.50080494,0.04001265
-2.58429215,3.16648805,0.00512709,0.48433348,0.27387465,2.11061403,0.07292340,0.11994816,0.47493555,0.03876429
-2.57828914,3.05830976,0.00492923,0.46756611,0.26423158,2.03773359,0.07145726,0.11488987,0.44880721,0.03745757
-2.57228614,2.94297404,0.00473828,0.44995415,0.25375098,1.95977025,0.06969812,0.10957417,0.42269307,0.03610186
-2.56628314,2.82193075,0.00455877,0.43167378,0.24255110,1.87778419,0.06767851,0.10405451,0.39685820,0.03470692
-2.56028014,2.69674146,0.00439588,0.41290812,0.23077060,1.79292567,0.06543476,0.09838908,0.37155640,0.03328289
-2.55427714,2.56904467,0.00425537,0.39384583,0.21856330,1.70640408,0.06300616,0.09263929,0.34702760,0.03184037
-2.54827414,2.44052113,0.00414362,0.37467998,0.20609273,1.61945690,0.06043398,0.08686825,0.32349567,0.03039042
-2.54227114,2.31285997,0.00406759,0.35560695,0.19352663,1.53331966,0.05776063,0.08113920,0.30116691,0.02894460
-2.53626813,2.18772676,0.00403477,0.33682539,0.18103172,1.44919768,0.05502876,0.07551419,0.28022903,0.02751490
-2.53026513,2.06673417,0.00405315,0.31853522,0.16876881,1.36824046,0.05228047,0.07005273,0.26085052,0.02611378
-2.52426213,1.95141569,0.00413111,0.30093655,0.15688845,1.29151927,0.04955659,0.06481079,0.24318053,0.02475408
-2.51825913,1.84320292,0.00427731,0.28422841,0.14552733,1.22000846,0.04689604,0.05983983,0.22734908,0.02344891
-2.51225613,1.74340643,0.00450056,0.26860745,0.13480534,1.15457058,0.04433527,0.05518614,0.21346746,0.02221157
-2.50625313,1.65320034,0.00480964,0.25426624,0.12482357,1.09594550,0.04190776,0.05089035,0.20162887,0.02105533
-2.50025013,1.57361032,0.00521311,0.24139146,0.11566297,1.04474326,0.03964367,0.04698711,0.19190913,0.01999328
-2.49424712,1.50550482,0.00571906,0.23016168,0.10738389,1.00144056,0.03756947,0.04350501,0.18436732,0.01903807
-2.48824412,1.44958905,0.00633492,0.22074498,0.10002630,0.96638026,0.03570774,0.04046658,0.17904642,0.01820168
-2.48224112,1.40640137,0.00706713,0.21329622,0.09361059,0.93977361,0.03407693,0.03788845,0.17597369,0.01749517
-2.47623812,1.37631161,0.00792092,0.20795416,0.08813898,0.92170460,0.03269128,0.03578163,0.17516095,0.01692837
-2.47023512,1.35952098,0.00890001,0.20483846,0.08359718,0.91213590,0.03156067,0.03415180,0.17660458,0.01650963
-2.46423212,1.35606330,0.01000638,0.20404666,0.07995648,0.91091597,0.03069063,0.03299966,0.18028521,0.01624555
-2.45822911,1.36580726,0.01124006,0.20565119,0.07717585,0.91778684,0.03008233,0.03232133,0.18616737,0.01614076
-2.45222611,1.38845972,0.01259895,0.20969668,0.07520425,0.93239228,0.02973262,0.03210869,0.19419885,0.01619771
-2.44622311,1.42357013,0.01407871,0.21619762,0.07398276,0.95428616,0.02963416,0.03234973,0.20431004,0.01641650
-2.44022011,1.47053605,0.01567271,0.22513647,0.07344669,0.98294086,0.02977554,0.03302884,0.21641326,0.01679480
-2.43421711,1.52861025,0.01737213,0.23646243,0.07352751,1.01775570,0.03014150,0.03412716,0.23040230,0.01732778
-2.42821411,1.59690949,0.01916604,0.25009100,0.07415457,1.05806549,0.03071324,0.03562277,0.24615208,0.01800818
-2.42221111,1.67442533,0.02104165,0.26590428,0.07525660,1.10314939,0.03146871,0.03749098,0.26351875,0.01882635
-2.41620810,1.76003727,0.02298463,0.28375224,0.07676304,1.15224011,0.03238307,0.03970452,0.28234022,0.01977048
-2.41020510,1.85252826,0.02497952,0.30345481,0.07860504,1.20453380,0.03342912,0.04223376,0.30243721,0.02082677
-2.40420210,1.95060276,0.02701012,0.32480484,0.08071639,1.25920061,0.03457788,0.04504697,0.32361479,0.02197977
-2.39819910,2.05290703,0.02906007,0.34757188,0.08303418,1.31539607,0.03579915,0.04811048,0.34566461,0.02321273
-2.39219610,2.15805149,0.03111325,0.37150654,0.08549932,1.37227324,0.03706217,0.05138900,0.36836752,0.02450796
-2.38619310,2.26463449,0.03315435,0.39634533,0.08805694,1.42899552,0.03833628,0.05484586,0.39149672,0.02584723
-2.38019010,2.37126699,0.03516927,0.42181581,0.09065668,1.48474988,0.03959157,0.05844328,0.41482120,0.02721221
-2.37418709,2.47659713,0.03714544,0.44764172,0.09325279,1.53876026,0.04079952,0.06214274,0.43810934,0.02858487
-2.36818409,2.57933408,0.03907214,0.47354806,0.09580427,1.59030061,0.04193365,0.06590523,0.46113265,0.02994780
-2.36218109,2.67826998,0.04094056,0.49926566,0.09827482,1.63870728,0.04297003,0.06969169,0.48366924,0.03128461
-2.35617809,2.77229944,0.04274382,0.52453531,0.10063280,1.68339024,0.04388776,0.07346329,0.50550712,0.03258013
-2.35017509,2.86043564,0.04447680,0.54911112,0.10285107,1.72384276,0.04466932,0.07718187,0.52644703,0.03382062
-2.34417209,2.94182279,0.04613585,0.57276315,0.10490685,1.75964906,0.04530081,0.08081027,0.54630477,0.03499392
-2.33816908,3.01574440,0.04771837,0.59527925,0.10678146,1.79048996,0.04577213,0.08431277,0.56491305,0.03608947
-2.33216608,3.08162762,0.04922231,0.61646618,0.10846017,1.81614608,0.04607688,0.08765551,0.58212270,0.03709828
-2.32616308,3.13904377,0.05064560,0.63615006,0.10993193,1.83649881,0.04621234,0.09080688,0.59780346,0.03801289
-2.32016008,3.18770572,0.05198559,0.65417640,0.11118919,1.85152918,0.04617918,0.09373804,0.61184438,0.03882720
-2.31415708,3.22746272,0.05323848,0.67040989,0.11222778,1.86131477,0.04598117,0.09642338,0.62415395,0.03953635
-2.30815408,3.25829368,0.05439889,0.68473409,0.11304682,1.86602514,0.04562482,0.09884104,0.63466019,0.04013657
-2.30215108,3.28029978,0.05545946,0.69705143,0.11364875,1.86591613,0.04511892,0.10097348,0.64331074,0.04062498
-2.29614807,3.29369730,0.05641072,0.70728346,0.11403938,1.86132356,0.04447413,0.10280798,0.65007325,0.04099954
-2.29014507,3.29881147,0.05724100,0.71537174,0.11422814,1.85265652,0.04370256,0.10433723,0.65493615,0.04125892
-2.28414207,3.29607183,0.05793670,0.72127931,0.11422831,1.84039094,0.04281734,0.10555983,0.65790973,0.04140252
-2.27813907,3.28600946,0.05848257,0.72499280,0.11405740,1.82506326,0.04183233,0.10648074,0.65902779,0.04143050
-2.27213607,3.26925597,0.05886237,0.72652504,0.11373744,1.80726466,0.04076180,0.10711170,0.65834961,0.04134386
-2.26613307,3.24654395,0.05905952,0.72591818,0.11329538,1.78763554,0.03962022,0.10747140,0.65596215,0.04114464
-2.26013007,3.21870815,0.05905796,0.72324680,0.11276337,1.76686036,0.03842214,0.10758559,0.65198239,0.04083602
-2.25412706,3.18668648,0.05884304,0.71862097,0.11217889,1.74566218,0.03718210,0.10748690,0.64655945,0.04042264
-2.24812406,3.15151983,0.05840248,0.71218880,0.11158473,1.72479685,0.03591456,0.10721453,0.63987626,0.03991070
-2.24212106,3.11434931,0.05772721,0.70413810,0.11102880,1.70504623,0.03463398,0.10681350,0.63215043,0.03930821
-2.23611806,3.07641000,0.05681217,0.69469697,0.11056357,1.68721002,0.03335477,0.10633385,0.62363418,0.03862511
-2.23011506,3.03901994,0.05565699,0.68413278,0.11024528,1.67209586,0.03209130,0.10582936,0.61461284,0.03787331
-2.22411206,3.00356380,0.05426639,0.67274953,0.11013283,1.66050729,0.03085794,0.10535616,0.60540191,0.03706669
-2.21810905,2.97147055,0.05265050,0.66088344,0.11028635,1.65322957,0.02966892,0.10497104,0.59634241,0.03622096
-2.21210605,2.94418520,0.05082484,0.64889653,0.11076547,1.65101320,0.02853829,0.10472963,0.58779466,0.03535345
-2.20610305,2.92313495,0.04881013,0.63716862,0.11162740,1.65455543,0.02747973,0.10468446,0.58013031,0.03448275
-2.20010005,2.90969047,0.04663189,0.62608768,0.11292478,1.66448016,0.02650628,0.10488299,0.57372297,0.03362831
-2.19409705,2.90512365,0.04431975,0.61603895,0.11470352,1.68131672,0.02563010,0.10536566,0.56893771,0.03280986
-2.18809405,2.91056328,0.04190673,0.60739327,0.11700058,1.70547845,0.02486209,0.10616413,0.56611969,0.03204691
-2.18209105,2.92695065,0.03942831,0.60049509,0.11984186,1.73724185,0.02421158,0.10729967,0.56558243,0.03135808
-2.17608804,2.95499706,0.03692144,0.59565067,0.12324040,1.77672730,0.02368589,0.10878193,0.56759624,0.03076047
-2.17008504,2.99514547,0.03442354,0.59311701,0.12719477,1.82388248,0.02329000,0.11060799,0.57237730,0.03026909
-2.16408204,3.04753832,0.03197147,0.59309213,0.13168802,1.87846946,0.02302626,0.11276195,0.58007797,0.02989627
-2.15807904,3.11199359,0.02960059,0.59570713,0.13668704,1.94005637,0.02289402,0.11521486,0.59077883,0.02965121
-2.15207604,3.18799064,0.02734391,0.60102047,0.14214251,2.00801464,0.02288958,0.11792526,0.60448287,0.02953959
-2.14607304,3.27466737,0.02523133,0.60901485,0.14798949,2.08152227,0.02300597,0.12084012,0.62111231,0.02956334
-2.14007004,3.37082929,0.02328902,0.61959677,0.15414859,2.15957376,0.02323309,0.12389631,0.64050815,0.02972052
-2.13406703,3.47497107,0.02153894,0.63259910,0.16052777,2.24099668,0.02355780,0.12702247,0.66243284,0.03000536
-2.12806403,3.58531022,0.01999850,0.64778631,0.16702465,2.32447496,0.02396419,0.13014123,0.68657582,0.03040844
-2.12206103,3.69983210,0.01868038,0.66486243,0.17352939,2.40857831,0.02443401,0.13317177,0.71256196,0.03091700
-2.11605803,3.81634497,0.01759244,0.68348126,0.17992785,2.49179714,0.02494713,0.13603253,0.73996259,0.03151541
-2.11005503,3.93254319,0.01673778,0.70325847,0.18610508,2.57258196,0.02548215,0.13864404,0.76830865,0.03218568
-2.10405203,4.04607622,0.01611485,0.72378500,0.19194893,2.64938602,0.02601707,0.14093175,0.79710543,0.03290810
-2.09804902,4.15462092,0.01571773,0.74464122,0.19735363,2.72070967,0.02652997,0.14282869,0.82584834,0.03366194
-2.09204602,4.25595409,0.01553637,0.76541123,0.20222319,2.78514488,0.02699974,0.14427797,0.85403890,0.03442612
-2.08604302,4.34802259,0.01555698,0.78569650,0.20647450,2.84141830,0.02740679,0.14523494,0.88120037,0.03517989
-2.08004002,4.42900792,0.01576239,0.80512842,0.21004000,2.88843099,0.02773369,0.14566893,0.90689215,0.03590355
-2.07403702,4.49738282,0.01613252,0.82337913,0.21286977,2.92529353,0.02796577,0.14556454,0.93072240,0.03657896
-2.06803402,4.55195737,0.01664484,0.84017016,0.21493302,2.95135479,0.02809160,0.14492240,0.95235838,0.03719007
-2.06203102,4.59191299,0.01727482,0.85527849,0.21621876,2.96622342,0.02810338,0.14375941,0.97153383,0.03772335
-2.05602801,4.61682294,0.01799650,0.86853995,0.21673594,2.96978111,0.02799712,0.14210837,0.98805338,0.03816799
-2.05002501,4.62665863,0.01878297,0.87984979,0.21651266,2.96218720,0.02777279,0.14001710,1.00179374,0.03851611
-2.04402201,4.62178200,0.01960695,0.88916055,0.21559490,2.94387434,0.02743422,0.13754708,1.01270164,0.03876276
-2.03801901,4.60292450,0.02044132,0.89647747,0.21404450,2.91553585,0.02698895,0.13477159,1.02078897,0.03890583
-2.03201601,4.57115407,0.02125968,0.90185182,0.21193676,2.87810508,0.02644783,0.13177350,1.02612533,0.03894584
-2.02601301,4.52783198,0.02203685,0.90537251,0.20935761,2.83272804,0.02582468,0.12864274,1.02882858,0.03888568
-2.02001001,4.47456188,0.02274946,0.90715672,0.20640060,2.78073051,0.02513565,0.12547361,1.02905402,0.03873023
-2.01400700,4.41313349,0.02337634,0.90733992,0.20316373,2.72358117,0.02439868,0.12236194,1.02698280,0.03848593
-2.00800400,4.34546379,0.02389899,0.90606597,0.19974646,2.66285231,0.02363286,0.11940227,1.02281037,0.03816041
-2.00200100,4.27353835,0.02430196,0.90347784,0.19624675,2.60017985,0.02285770,0.11668510,1.01673552,0.03776203
-1.99599800,4.19935524,0.02457307,0.89970944,0.19275856,2.53722420,0.02209256,0.11429440,1.00895057,0.03729945
-1.98999500,4.12487379,0.02470370,0.89487885,0.18936968,2.47563350,0.02135599,0.11230525,0.99963333,0.03678129
-1.98399200,4.05196992,0.02468879,0.88908344,0.18615999,2.41701018,0.02066521,0.11078195,0.98894099,0.03621583
-1.97798899,3.98239935,0.02452695,0.88239676,0.18320031,2.36288212,0.02003560,0.10977644,0.97700626,0.03561071
-1.97198599,3.91776939,0.02422028,0.87486752,0.18055170,2.31467871,0.01948038,0.10932720,0.96393572,0.03497276
-1.96598299,3.85951952,0.02377421,0.86652028,0.17826527,2.27371218,0.01901028,0.10945853,0.94981031,0.03430792
-1.95997999,3.80891039,0.02319724,0.85735800,0.17638246,2.24116420,0.01863343,0.11018042,0.93468773,0.03362117
-1.95397699,3.76702047,0.02250054,0.84736574,0.17493570,2.21807732,0.01835526,0.11148870,0.91860635,0.03291652
-1.94797399,3.73474928,0.02169757,0.83651568,0.17394937,2.20535061,0.01817858,0.11336581,0.90159031,0.03219713
-1.94197099,3.71282560,0.02080355,0.82477258,0.17344100,2.20373883,0.01810371,0.11578187,0.88365527,0.03146540
-1.93596798,3.70181933,0.01983504,0.81209971,0.17342260,2.21385410,0.01812868,0.11869607,0.86481441,0.03072309
-1.92996498,3.70215520,0.01880934,0.79846467,0.17390203,2.23616917,0.01824958,0.12205850,0.84508425,0.02997151
-1.92396198,3.71412700,0.01774407,0.78384481,0.17488435,2.27102144,0.01846084,0.12581206,0.82448988,0.02921170
-1.91795898,3.73791082,0.01665661,0.76823201,0.17637299,2.31861667,0.01875563,0.12989462,0.80306936,0.02844454
-1.91195598,3.77357642,0.01556371,0.75163661,0.17837089,2.37903210,0.01912625,0.13424131,0.78087699,0.02767098
-1.90595298,3.82109568,0.01448108,0.73409028,0.18088122,2.45221811,0.01956451,0.13878669,0.75798548,0.02689210
-1.89994997,3.88034790,0.01342304,0.71564786,0.18390804,2.53799842,0.02006208,0.14346704,0.73448680,0.02610929
-1.89394697,3.95112175,0.01240228,0.69638803,0.18745654,2.63606887,0.02061085,0.14822236,0.71049188,0.02532427
-1.88794397,4.03311398,0.01142966,0.67641293,0.19153315,2.74599473,0.02120322,0.15299827,0.68612930,0.02453921
-1.88194097,4.12592555,0.01051405,0.65584676,0.19614521,2.86720736,0.02183228,0.15774764,0.66154296,0.02375669
-1.87593797,4.22905576,0.00966234,0.63483349,0.20130058,2.99900051,0.02249206,0.16243188,0.63688916,0.02297977
-1.86993497,4.34189528,0.00887939,0.61353376,0.20700690,3.14052715,0.02317758,0.16702192,0.61233304,0.02221189
-1.86393197,4.46371914,0.00816814,0.59212122,0.21327076,3.29079765,0.02388494,0.17149881,0.58804482,0.02145686
-1.85792896,4.59368065,0.00752970,0.57077830,0.22009665,3.44868002,0.02461127,0.17585397,0.56419581,0.02071877
-1.85192596,4.73080713,0.00696357,0.54969166,0.22748590,3.61290300,0.02535470,0.18008898,0.54095452,0.02000190
-1.84592296,4.87399854,0.00646779,0.52904752,0.23543552,3.78206258,0.02611421,0.18421511,0.51848289,0.01931061
-1.83991996,5.02202939,0.00603917,0.50902682,0.24393706,3.95463256,0.02688952,0.18825244,0.49693279,0.01864923
-1.83391696,5.17355477,0.00567358,0.48980054,0.25297555,4.12897909,0.02768085,0.19222870,0.47644290,0.01802194
-1.82791396,5.32712058,0.00536618,0.47152526,0.26252846,4.30337953,0.02848879,0.19617785,0.45713592,0.01743262
-1.82191096,5.48117792,0.00511163,0.45433901,0.27256491,4.47604520,0.02931404,0.20013849,0.43911626,0.01688475
-1.81590795,5.63410175,0.00490439,0.43835766,0.28304494,4.64514757,0.03015724,0.20415206,0.42246816,0.01638132
-1.80990495,5.78421302,0.00473893,0.42367190,0.29391913,4.80884729,0.03101875,0.20826102,0.40725432,0.01592466
-1.80390195,5.92980390,0.00460992,0.41034489,0.30512831,4.96532511,0.03189851,0.21250691,0.39351496,0.01551642
-1.79789895,6.06916525,0.00451242,0.39841080,0.31660369,5.11281373,0.03279584,0.21692855,0.38126745,0.01515748
-1.79189595,6.20061550,0.00444199,0.38787413,0.32826718,5.24962955,0.03370937,0.22156019,0.37050641,0.01484787
-1.78589295,6.32252990,0.00439488,0.37871006,0.34003198,5.37420319,0.03463690,0.22642986,0.36120436,0.01458680
-1.77988994,6.43336931,0.00436802,0.37086565,0.35180352,5.48510780,0.03557536,0.23155782,0.35331293,0.01437263
-1.77388694,6.53170763,0.00435911,0.36426209,0.36348062,5.58108418,0.03652078,0.23695529,0.34676456,0.01420292
-1.76788394,6.61625698,0.00436658,0.35879776,0.37495691,5.66106204,0.03746824,0.24262325,0.34147475,0.01407446
-1.76188094,6.68589004,0.00438960,0.35435211,0.38612243,5.72417667,0.03841195,0.24855171,0.33734484,0.01398340
-1.75587794,6.73965900,0.00442797,0.35079025,0.39686544,5.76978086,0.03934522,0.25471902,0.33426514,0.01392528
-1.74987494,6.77681073,0.00448206,0.34796806,0.40707435,5.79745169,0.04026058,0.26109166,0.33211857,0.01389523
-1.74387194,6.79679801,0.00455264,0.34573766,0.41663965,5.80699246,0.04114987,0.26762423,0.33078444,0.01388805
-1.73786893,6.79928680,0.00464081,0.34395303,0.42545600,5.79842991,0.04200431,0.27425985,0.33014252,0.01389838
-1.73186593,6.78415961,0.00474777,0.34247557,0.43342414,5.77200721,0.04281465,0.28093082,0.33007709,0.01392085
-1.72586293,6.75151529,0.00487471,0.34117947,0.44045279,5.72817335,0.04357135,0.28755969,0.33048095,0.01395023
-1.71985993,6.70166553,0.00502267,0.33995653,0.44646045,5.66756949,0.04426474,0.29406061,0.33125915,0.01398156
-1.71385693,6.63512847,0.00519234,0.33872043,0.45137697,5.59101301,0.04488523,0.30034116,0.33233239,0.01401033
-1.70785393,6.55261987,0.00538396,0.33741012,0.45514495,5.49948006,0.04542354,0.30630433,0.33363991,0.01403254
-1.70185093,6.45504226,0.00559721,0.33599234,0.45772097,5.39408716,0.04587097,0.31185094,0.33514172,0.01404487
-1.69584792,6.34347246,0.00583111,0.33446310,0.45907653,5.27607250,0.04621969,0.31688227,0.33682016,0.01404471
-1.68984492,6.21914781,0.00608400,0.33284812,0.45919880,5.14677748,0.04646303,0.32130296,0.33868058,0.01403025
-1.68384192,6.08345144,0.00635349,0.33120209,0.45809116,5.00762880,0.04659578,0.32502400,0.34075122,0.01400052
-1.67783892,5.93789674,0.00663648,0.32960700,0.45577350,4.86012147,0.04661458,0.32796585,0.34308220,0.01395539
-1.67183592,5.78411121,0.00692923,0.32816933,0.45228236,4.70580277,0.04651815,0.33006152,0.34574363,0.01389555
-1.66583292,5.62381963,0.00722744,0.32701643,0.44767083,4.54625727,0.04630771,0.33125961,0.34882288,0.01382248
-1.65982991,5.45882667,0.00752635,0.32629204,0.44200834,4.38309283,0.04598714,0.33152705,0.35242111,0.01373838
-1.65382691,5.29099878,0.00782094,0.32615120,0.43538026,4.21792739,0.04556333,0.33085161,0.35664913,0.01364612
-1.64782391,5.12224524,0.00810601,0.32675460,0.42788726,4.05237627,0.04504629,0.32924392,0.36162271,0.01354908
-1.64182091,4.95449825,0.00837644,0.32826268,0.41964460,3.88803985,0.04444930,0.32673899,0.36745751,0.01345108
-1.63581791,4.78969197,0.00862733,0.33082955,0.41078110,3.72649115,0.04378894,0.32339712,0.37426370,0.01335623
-1.62981491,4.62974021,0.00885419,0.33459691,0.40143796,3.56926323,0.04308497,0.31930410,0.38214057,0.01326877
-1.62381191,4.47651295,0.00905312,0.33968822,0.39176720,3.41783588,0.04236022,0.31457063,0.39117122,0.01319296
