energy_ev,total_up,C_s_up,C_p_up,Mo_p_up,Mo_d_up,Na_s_up,S_s_up,S_p_up
-5.26163082,1.36648044,0.00850114,0.21042354,0.68985292,0.47965048,0.17388984,0.02605226,0.57223677
-5.25562781,1.45500874,0.00944449,0.22316484,0.75296634,0.51082597,0.17824214,0.02588160,0.61024421
-5.24962481,1.55302397,0.01048496,0.23701013,0.82256299,0.54484733,0.18339116,0.02575007,0.65308265
-5.24362181,1.65996626,0.01161913,0.25182772,0.89803564,0.58147162,0.18937094,0.02566727,0.70061053
-5.23761881,1.77509176,0.01284174,0.26746359,0.97870365,0.62039357,0.19619518,0.02563965,0.75259960
-5.23161581,1.89746954,0.01414566,0.28374292,1.06381553,0.66124666,0.20385598,0.02567041,0.80872936
-5.22561281,2.02598514,0.01552189,0.30047250,1.15255371,0.70360642,0.21232345,0.02575937,0.86858450
-5.21960980,2.15935120,0.01695965,0.31744405,1.24404181,0.74699623,0.22154628,0.02590322,0.93165560
-5.21360680,2.29612514,0.01844654,0.33443831,1.33735436,0.79089528,0.23145323,0.02609571,0.99734335
-5.20760380,2.43473354,0.01996875,0.35122974,1.43152894,0.83474861,0.24195538,0.02632815,1.06496629
-5.20160080,2.57350234,0.02151138,0.36759176,1.52558026,0.87797893,0.25294914,0.02658986,1.13377182
-5.19559780,2.71069203,0.02305878,0.38330216,1.61851592,0.91999955,0.26431969,0.02686877,1.20295039
-5.18959480,2.84453635,0.02459495,0.39814853,1.70935322,0.96022831,0.27594482,0.02715209,1.27165210
-5.18359180,2.97328299,0.02610395,0.41193350,1.79713636,0.99810150,0.28769886,0.02742689,1.33900535
-5.17758879,3.09523469,0.02757032,0.42447943,1.88095338,1.03308764,0.29945651,0.02768071,1.40413668
-5.17158579,3.20878903,0.02897947,0.43563253,1.95995214,1.06470025,0.31109634,0.02790212,1.46619101
-5.16558279,3.31247527,0.03031805,0.44526603,2.03335460,1.09250922,0.32250382,0.02808117,1.52435158
-5.15957979,3.40498681,0.03157425,0.45328238,2.10046894,1.11615037,0.33357373,0.02820970,1.57785857
-5.15357679,3.48520783,0.03273800,0.45961444,2.16069888,1.13533273,0.34421174,0.02828163,1.62602590
-5.14757379,3.55223338,0.03380114,0.46422550,2.21355003,1.14984339,0.35433522,0.02829301,1.66825535
-5.14157079,3.60538202,0.03475742,0.46710826,2.25863293,1.15954977,0.36387320,0.02824200,1.70404767
-5.13556778,3.64420102,0.03560248,0.46828286,2.29566294,1.16439925,0.37276555,0.02812875,1.73301015
-5.12956478,3.66846394,0.03633368,0.46779401,2.32445703,1.16441637,0.38096147,0.02795516,1.75486066
-5.12356178,3.67816141,0.03694993,0.46570754,2.34492807,1.15969776,0.38841750,0.02772453,1.76942806
-5.11755878,3.67348574,0.03745133,0.46210637,2.35707680,1.15040521,0.39509509,0.02744121,1.77664932
-5.11155578,3.65481060,0.03783896,0.45708641,2.36098247,1.13675722,0.40095820,0.02711019,1.77656358
-5.10555278,3.62266711,0.03811445,0.45075228,2.35679262,1.11901954,0.40597083,0.02673669,1.76930385
-5.09954977,3.57771774,0.03827974,0.44321346,2.34471289,1.09749523,0.41009508,0.02632578,1.75508681
-5.09354677,3.52072959,0.03833675,0.43458064,2.32499741,1.07251462,0.41328959,0.02588207,1.73420150
-5.08754377,3.45254850,0.03828719,0.42496286,2.29794066,1.04442579,0.41550877,0.02540943,1.70699752
-5.08154077,3.37407510,0.03813238,0.41446526,2.26387097,1.01358576,0.41670285,0.02491078,1.67387340
-5.07553777,3.28624399,0.03787320,0.40318759,2.22314632,0.98035295,0.41681881,0.02438805,1.63526575
-5.06953477,3.19000662,0.03751008,0.39122367,2.17615233,0.94508088,0.41580220,0.02384216,1.59163948
-5.06353177,3.08631845,0.03704314,0.37866144,2.12330261,0.90811345,0.41359974,0.02327308,1.54347958
-5.05752876,2.97613019,0.03647234,0.36558390,2.06504099,0.86978168,0.41016262,0.02268000,1.49128449
-5.05152576,2.86038305,0.03579774,0.35207044,2.00184539,0.83040186,0.40545028,0.02206158,1.43556102
-5.04552276,2.74000736,0.03501977,0.33819876,1.93423255,0.79027494,0.39943437,0.02141616,1.37682078
-5.03951976,2.61592371,0.03413955,0.32404684,1.86276311,0.74968697,0.39210277,0.02074209,1.31557776
-5.03351676,2.48904578,0.03315914,0.30969514,1.78804616,0.70891017,0.38346319,0.02003800,1.25234673
-5.02751376,2.36028376,0.03208187,0.29522849,1.71074253,0.66820453,0.37354634,0.01930306,1.18764215
-5.02151076,2.23054737,0.03091248,0.28073771,1.63156623,0.62781936,0.36240821,0.01853723,1.12197702
-5.01550775,2.10074773,0.02965734,0.26632080,1.55128326,0.58799486,0.35013137,0.01774145,1.05586158
-5.00950475,1.97179704,0.02832443,0.25208344,1.47070763,0.54896305,0.33682519,0.01691774,0.98980117
-5.00350175,1.84460591,0.02692338,0.23813886,1.39069401,0.51094832,0.32262485,0.01606925,0.92429350
-4.99749875,1.72007778,0.02546532,0.22460699,1.31212725,0.47416707,0.30768914,0.01520028,0.85982482
-4.99149575,1.59910052,0.02396267,0.21161286,1.23590863,0.43882679,0.29219723,0.01431618,0.79686520
-4.98549275,1.48253540,0.02242890,0.19928434,1.16293939,0.40512420,0.27634440,0.01342321,0.73586305
-4.97948974,1.37120389,0.02087815,0.18774933,1.09410188,0.37324295,0.26033698,0.01252834,0.67723895
-4.97348674,1.26587283,0.01932492,0.17713242,1.03023893,0.34335062,0.24438681,0.01163906,0.62137909
-4.96748374,1.16723873,0.01778360,0.16755123,0.97213237,0.31559554,0.22870536,0.01076311,0.56862879
-4.96148074,1.07591205,0.01626816,0.15911260,0.92048122,0.29010338,0.21349778,0.00990823,0.51928618
-4.95547774,0.99240215,0.01479175,0.15190871,0.87588064,0.26697384,0.19895722,0.00908191,0.47359661
-4.94947474,0.91710385,0.01336635,0.14601343,0.83880227,0.24627763,0.18525963,0.00829117,0.43174794
-4.94347174,0.85028616,0.01200255,0.14147888,0.80957688,0.22805390,0.17255915,0.00754233,0.39386702
-4.93746873,0.79208383,0.01070927,0.13833259,0.78838009,0.21230830,0.16098441,0.00684090,0.36001761
-4.93146573,0.74249230,0.00949372,0.13657516,0.77522169,0.19901184,0.15063574,0.00619140,0.33019980
-4.92546273,0.70136614,0.00836121,0.13617872,0.76993917,0.18810054,0.14158338,0.00559733,0.30435099
-4.91945973,0.66842131,0.00731524,0.13708618,0.77219606,0.17947607,0.13386679,0.00506107,0.28234850
-4.91345673,0.64324133,0.00635756,0.13921137,0.78148500,0.17300732,0.12749493,0.00458397,0.26401369
-4.90745373,0.62528696,0.00548821,0.14244014,0.79713611,0.16853287,0.12244753,0.00416634,0.24911739
-4.90145073,0.61390950,0.00470578,0.14663236,0.81833030,0.16586436,0.11867714,0.00380752,0.23738666
-4.89544772,0.60836708,0.00400754,0.15162483,0.84411753,0.16479064,0.11611205,0.00350602,0.22851245
-4.88944472,0.60784363,0.00338969,0.15723509,0.87343953,0.16508266,0.11465965,0.00325959,0.22215817
-4.88344172,0.61146991,0.00284757,0.16326587,0.90515656,0.16649886,0.11421034,0.00306539,0.21796866
-4.87743872,0.61834610,0.00237590,0.16951026,0.93807728,0.16879101,0.11464165,0.00292006,0.21557957
-4.87143572,0.62756509,0.00196897,0.17575728,0.97099108,0.17171027,0.11582251,0.00281993,0.21462670
-4.86543272,0.63823610,0.00162089,0.18179772,1.00270168,0.17501329,0.11761751,0.00276103,0.21475518
-4.85942971,0.64950762,0.00132570,0.18743010,1.03206093,0.17846827,0.11989092,0.00273929,0.21562815
-4.85342671,0.66058913,0.00107759,0.19246642,1.05800163,0.18186060,0.12251054,0.00275059,0.21693489
-4.84742371,0.67077099,0.00087097,0.19673759,1.07956822,0.18499816,0.12535107,0.00279083,0.21839797
-4.84142071,0.67944177,0.00070062,0.20009826,1.09594405,0.18771582,0.12829708,0.00285600,0.21977945
-4.83541771,0.68610261,0.00056171,0.20243090,1.10647438,0.18987934,0.13124539,0.00294226,0.22088590
-4.82941471,0.69037819,0.00044990,0.20364902,1.11068395,0.19138821,0.13410701,0.00304590,0.22157219
-4.82341171,0.69202382,0.00036131,0.20369923,1.10828876,0.19217762,0.13680837,0.00316344,0.22174385
-4.81740870,0.69092886,0.00029260,0.20256227,1.09920129,0.19221941,0.13929211,0.00329160,0.22135815
-4.81140570,0.68711597,0.00024091,0.20025284,1.08352920,0.19152192,0.14151731,0.00342733,0.22042381
-4.80540270,0.68073679,0.00020386,0.19681834,1.06156759,0.19012892,0.14345914,0.00356779,0.21899935
-4.79939970,0.67206382,0.00017953,0.19233647,1.03378508,0.18811754,0.14510821,0.00371040,0.21719031
-4.79339670,0.66147933,0.00016646,0.18691195,1.00080455,0.18559546,0.14646945,0.00385281,0.21514531
-4.78739370,0.64946141,0.00016357,0.18067237,0.96337929,0.18269732,0.14756069,0.00399291,0.21305124
-4.78139070,0.63656792,0.00017016,0.17376348,0.92236562,0.17958061,0.14841100,0.00412885,0.21112761
-4.77538769,0.62341889,0.00018587,0.16634399,0.87869320,0.17642121,0.14905883,0.00425904,0.20962039
-4.76938469,0.61067799,0.00021065,0.15858023,0.83333420,0.17340867,0.14955002,0.00438217,0.20879547
-4.76338169,0.59903376,0.00024472,0.15064073,0.78727253,0.17074148,0.14993575,0.00449721,0.20893188
-4.75737869,0.58918106,0.00028859,0.14269106,0.74147434,0.16862243,0.15027043,0.00460342,0.21031508
-4.75137569,0.58180351,0.00034295,0.13488903,0.69686079,0.16725426,0.15060963,0.00470035,0.21323044
-4.74537269,0.57755715,0.00040873,0.12738037,0.65428391,0.16683566,0.15100799,0.00478785,0.21795700
-4.73936968,0.57705595,0.00048702,0.12029512,0.61450631,0.16755775,0.15151734,0.00486604,0.22476174
-4.73336668,0.58085936,0.00057908,0.11374473,0.57818521,0.16960117,0.15218486,0.00493533,0.23389447
-4.72736368,0.58946209,0.00068629,0.10781995,0.54586103,0.17313367,0.15305137,0.00499634,0.24558335
-4.72136068,0.60328646,0.00081011,0.10258955,0.51795064,0.17830843,0.15414999,0.00504994,0.26003112
-4.71535768,0.62267710,0.00095211,0.09809983,0.49474524,0.18526286,0.15550489,0.00509718,0.27741213
-4.70935468,0.64789823,0.00111386,0.09437497,0.47641248,0.19411806,0.15713044,0.00513923,0.29787013
-4.70335168,0.67913327,0.00129696,0.09141802,0.46300255,0.20497880,0.15903070,0.00517741,0.32151677
-4.69734867,0.71648670,0.00150294,0.08921270,0.45445774,0.21793388,0.16119930,0.00521308,0.34843086
-4.69134567,0.75998794,0.00173329,0.08772561,0.45062489,0.23305689,0.16361977,0.00524765,0.37865822
-4.68534267,0.80959697,0.00198935,0.08690911,0.45127014,0.25040724,0.16626629,0.00528254,0.41221217
-4.67933967,0.86521140,0.00227230,0.08670445,0.45609540,0.27003129,0.16910491,0.00531917,0.44907452
-4.67333667,0.92667470,0.00258312,0.08704527,0.46475580,0.29196352,0.17209517,0.00535895,0.48919686
-4.66733367,0.99378512,0.00292252,0.08786127,0.47687776,0.31622769,0.17519218,0.00540327,0.53250234
-4.66133067,1.06630502,0.00329093,0.08908187,0.49207673,0.34283767,0.17834887,0.00545351,0.57888748
-4.65532766,1.14397017,0.00368845,0.09063992,0.50997438,0.37179814,0.18151859,0.00551108,0.62822431
-4.64932466,1.22649873,0.00411483,0.09247514,0.53021453,0.40310481,0.18465765,0.00557744,0.68036239
-4.64332166,1.31359938,0.00456944,0.09453731,0.55247735,0.43674425,0.18772795,0.00565411,0.73513101
-4.63731866,1.40497845,0.00505128,0.09678903,0.57649152,0.47269327,0.19069930,0.00574272,0.79234120
-4.63131566,1.50034575,0.00555898,0.09920802,0.60204385,0.51091781,0.19355142,0.00584504,0.85178779
-4.62531266,1.59941878,0.00609078,0.10178871,0.62898612,0.55137137,0.19627550,0.00596298,0.91325133
-4.61930965,1.70192527,0.00664464,0.10454324,0.65723897,0.59399304,0.19887507,0.00609861,0.97649992
-4.61330665,1.80760393,0.00721819,0.10750171,0.68679260,0.63870522,0.20136623,0.00625415,1.04129096
-4.60730365,1.91620345,0.00780889,0.11071159,0.71770432,0.68541109,0.20377716,0.00643195,1.10737290
-4.60130065,2.02747974,0.00841403,0.11423640,0.75009300,0.73399197,0.20614674,0.00663447,1.17448675
-4.59529765,2.14119168,0.00903083,0.11815371,0.78413057,0.78430480,0.20852257,0.00686419,1.24236769
-4.58929465,2.25709549,0.00965656,0.12255228,0.82003088,0.83617970,0.21095825,0.00712355,1.31074643
-4.58329165,2.37493808,0.01028865,0.12752883,0.85803632,0.88941800,0.21351018,0.00741490,1.37935054
-4.57728864,2.49444968,0.01092476,0.13318415,0.89840262,0.94379068,0.21623393,0.00774033,1.44790555
-4.57128564,2.61533607,0.01156293,0.13961901,0.94138254,0.99903748,0.21918045,0.00810166,1.51613585
-4.56528264,2.73727099,0.01220166,0.14692989,0.98720902,1.05486683,0.22239231,0.00850025,1.58376539
-4.55927964,2.85988889,0.01284005,0.15520473,1.03607847,1.11095658,0.22590015,0.00893695,1.65051803
-4.55327664,2.98277867,0.01347786,0.16451887,1.08813498,1.16695569,0.22971961,0.00941198,1.71611761
-4.54727364,3.10547872,0.01411561,0.17493152,1.14345611,1.22248699,0.23384883,0.00992487,1.78028776
-4.54127064,3.22747357,0.01475463,0.18648259,1.20204093,1.27715082,0.23826686,0.01047435,1.84275145
-4.53526763,3.34819260,0.01539708,0.19919039,1.26380089,1.33052977,0.24293290,0.01105834,1.90323037
-4.52926463,3.46701104,0.01604596,0.21305001,1.32855394,1.38219426,0.24778655,0.01167391,1.96144430
-4.52326163,3.58325336,0.01670506,0.22803266,1.39602225,1.43170899,0.25274912,0.01231727,2.01711053
-4.51725863,3.69619918,0.01737892,0.24408584,1.46583368,1.47864007,0.25772589,0.01298377,2.06994356
-4.51125563,3.80509176,0.01807267,0.26113438,1.53752697,1.52256263,0.26260923,0.01366796,2.11965524
-4.50525263,3.90914872,0.01879189,0.27908227,1.61056043,1.56306885,0.26728252,0.01436366,2.16595547
-4.49924962,4.00757493,0.01954242,0.29781520,1.68432373,1.59977595,0.27162460,0.01506402,2.20855365
-4.49324662,4.09957702,0.02033007,0.31720357,1.75815237,1.63233418,0.27551455,0.01576161,2.24716094
