energy_ev,total_up,Se_s_up,Se_p_up,Sn_p_up,Sn_d_up,W_p_up,W_d_up
-5.72986493,1.51969955,0.00564687,1.25227317,0.02718168,0.00007717,0.81294621,0.74650474
-5.72386193,1.49572796,0.00612029,1.23131770,0.02760917,0.00007590,0.80347704,0.73245549
-5.71785893,1.46898358,0.00672766,1.20698209,0.02833216,0.00007489,0.79184502,0.71627391
-5.71185593,1.44008974,0.00747578,1.17970671,0.02938700,0.00007420,0.77833629,0.69822787
-5.70585293,1.40975960,0.00837020,1.15001843,0.03080780,0.00007391,0.76330539,0.67863365
-5.69984992,1.37877903,0.00941483,1.11851826,0.03262534,0.00007408,0.74716603,0.65784897
-5.69384692,1.34798650,0.01061154,1.08586629,0.03486582,0.00007478,0.73037991,0.63626463
-5.68784392,1.31825044,0.01195970,1.05276427,0.03754977,0.00007605,0.71344376,0.61429473
-5.68184092,1.29044460,0.01345583,1.01993642,0.04069089,0.00007796,0.69687525,0.59236597
-5.67583792,1.26542250,0.01509323,0.98810898,0.04429507,0.00008052,0.68119790,0.57090625
-5.66983492,1.24399163,0.01686178,0.95798936,0.04835953,0.00008377,0.66692585,0.55033295
-5.66383192,1.22688849,0.01874770,0.93024560,0.05287214,0.00008772,0.65454871,0.53104152
-5.65782891,1.21475545,0.02073350,0.90548693,0.05781093,0.00009237,0.64451731,0.51339448
-5.65182591,1.20812022,0.02279810,0.88424610,0.06314393,0.00009770,0.63723049,0.49771155
-5.64582291,1.20737878,0.02491700,0.86696420,0.06882924,0.00010369,0.63302368,0.48426105
-5.63981991,1.21278235,0.02706266,0.85397841,0.07481547,0.00011030,0.63215941,0.47325297
-5.63381691,1.22442889,0.02920500,0.84551317,0.08104240,0.00011746,0.63481993,0.46483385
-5.62781391,1.24225916,0.03131203,0.84167480,0.08744203,0.00012512,0.64110233,0.45908371
-5.62181091,1.26605757,0.03335064,0.84244983,0.09393985,0.00013320,0.65101586,0.45601485
-5.61580790,1.29545740,0.03528740,0.84770681,0.10045640,0.00014160,0.66448160,0.45557276
-5.60980490,1.32995007,0.03708951,0.85720133,0.10690894,0.00015025,0.68133427,0.45763877
-5.60380190,1.36889795,0.03872574,0.87058405,0.11321333,0.00015902,0.70132596,0.46203429
-5.59779890,1.41155003,0.04016731,0.88741113,0.11928590,0.00016783,0.72413154,0.46852659
-5.59179590,1.45705978,0.04138878,0.90715667,0.12504532,0.00017655,0.74935555,0.47683558
-5.58579290,1.50450456,0.04236882,0.92922664,0.13041439,0.00018509,0.77654024,0.48664151
-5.57978989,1.55290588,0.04309084,0.95297383,0.13532166,0.00019334,0.80517460,0.49759331
-5.57378689,1.60124996,0.04354345,0.97771333,0.13970285,0.00020118,0.83470418,0.50931718
-5.56778389,1.64850822,0.04372079,1.00273819,0.14350201,0.00020853,0.86454157,0.52142537
-5.56178089,1.69365718,0.04362261,1.02733494,0.14667239,0.00021527,0.89407731,0.53352494
-5.55577789,1.73569772,0.04325416,1.05079864,0.14917704,0.00022133,0.92269140,0.54522620
-5.54977489,1.77367337,0.04262594,1.07244736,0.15098911,0.00022662,0.94976495,0.55615094
-5.54377189,1.80668761,0.04175323,1.09163587,0.15209190,0.00023107,0.97469231,0.56594018
-5.53776888,1.83392018,0.04065547,1.10776846,0.15247865,0.00023461,0.99689326,0.57426141
-5.53176588,1.85464229,0.03935558,1.12031075,0.15215216,0.00023718,1.01582525,0.58081536
-5.52576288,1.86823065,0.03787916,1.12880043,0.15112426,0.00023875,1.03099558,0.58534204
-5.51975988,1.87418025,0.03625363,1.13285684,0.14941516,0.00023927,1.04197310,0.58762618
-5.51375688,1.87211573,0.03450742,1.13218921,0.14705274,0.00023873,1.04839932,0.58750193
-5.50775388,1.86180104,0.03266916,1.12660342,0.14407187,0.00023712,1.04999853,0.58485667
-5.50175088,1.84314715,0.03076694,1.11600720,0.14051366,0.00023444,1.04658656,0.57963395
-5.49574787,1.81621746,0.02882767,1.10041349,0.13642476,0.00023072,1.03807783,0.57183547
-5.48974487,1.78123060,0.02687651,1.07994187,0.13185672,0.00022598,1.02449039,0.56152192
-5.48374187,1.73856026,0.02493650,1.05481794,0.12686537,0.00022028,1.00594855,0.54881270
-5.47773887,1.68873184,0.02302822,1.02537043,0.12151024,0.00021368,0.98268298,0.53388452
-5.47173587,1.63241570,0.02116960,0.99202617,0.11585393,0.00020625,0.95502804,0.51696869
-5.46573287,1.57041706,0.01937592,0.95530285,0.10996165,0.00019810,0.92341642,0.49834732
-5.45972986,1.50366247,0.01765977,0.91579959,0.10390060,0.00018932,0.88837102,0.47834832
-5.45372686,1.43318332,0.01603121,0.87418572,0.09773942,0.00018002,0.85049445,0.45733943
-5.44772386,1.36009651,0.01449794,0.83118775,0.09154764,0.00017033,0.81045625,0.43572125
-5.44172086,1.28558299,0.01306554,0.78757510,0.08539511,0.00016037,0.76897848,0.41391960
-5.43571786,1.21086459,0.01173772,0.74414473,0.07935141,0.00015028,0.72681985,0.39237720
-5.42971486,1.13717993,0.01051660,0.70170520,0.07348528,0.00014019,0.68475916,0.37154501
-5.42371186,1.06576004,0.00940298,0.66106042,0.06786408,0.00013024,0.64357844,0.35187337
-5.41770885,0.99780433,0.00839660,0.62299367,0.06255329,0.00012054,0.60404625,0.33380305
-5.41170585,0.93445761,0.00749638,0.58825205,0.05761599,0.00011122,0.56690177,0.31775655
-5.40570285,0.87678862,0.00670063,0.55753178,0.05311246,0.00010240,0.53283986,0.30412959
-5.39969985,0.82577062,0.00600720,0.53146458,0.04909975,0.00009419,0.50249759,0.29328321
-5.39369685,0.78226426,0.00541368,0.51060545,0.04563135,0.00008666,0.47644241,0.28553629
-5.38769385,0.74700310,0.00491744,0.49542191,0.04275681,0.00007990,0.45516210,0.28115884
-5.38169085,0.72058177,0.00451575,0.48628484,0.04052140,0.00007397,0.43905658,0.28036610
-5.37568784,0.70344694,0.00420578,0.48346122,0.03896573,0.00006893,0.42843164,0.28331341
-5.36968484,0.69589101,0.00398467,0.48710854,0.03812534,0.00006482,0.42349453,0.29009217
-5.36368184,0.69804840,0.00384947,0.49727124,0.03803015,0.00006164,0.42435131,0.30072673
-5.35767884,0.70989448,0.00379710,0.51387905,0.03870389,0.00005943,0.43100597,0.31517247
-5.35167584,0.73124695,0.00382437,0.53674737,0.04016336,0.00005817,0.44336109,0.33331514
-5.34567284,0.76176954,0.00392784,0.56557972,0.04241764,0.00005784,0.46122013,0.35497140
-5.33966983,0.80097805,0.00410383,0.59997224,0.04546716,0.00005843,0.48429117,0.37989085
-5.33366683,0.84824852,0.00434829,0.63942030,0.04930272,0.00005990,0.51219203,0.40775937
-5.32766383,0.90282765,0.00465681,0.68332718,0.05390453,0.00006221,0.54445688,0.43820397
-5.32166083,0.96384511,0.00502448,0.73101466,0.05924122,0.00006529,0.58054403,0.47079906
-5.31565783,1.03032797,0.00544597,0.78173547,0.06526904,0.00006911,0.61984514,0.50507395
-5.30965483,1.10121680,0.00591542,0.83468739,0.07193122,0.00007358,0.66169554,0.54052171
-5.30365183,1.17538355,0.00642649,0.88902866,0.07915755,0.00007864,0.70538569,0.57660899
-5.29764882,1.25165073,0.00697241,0.94389440,0.08686443,0.00008422,0.75017358,0.61278666
-5.29164582,1.32881184,0.00754602,0.99841368,0.09495526,0.00009024,0.79529791,0.64850099
-5.28564282,1.40565256,0.00813990,1.05172681,0.10332133,0.00009661,0.83999182,0.68320506
-5.27963982,1.48097239,0.00874649,1.10300226,0.11184326,0.00010325,0.88349694,0.71637014
-5.27363682,1.55360636,0.00935824,1.15145308,0.12039297,0.00011008,0.92507742,0.74749655
-5.26763382,1.62244637,0.00996782,1.19635199,0.12883617,0.00011700,0.96403368,0.77612390
-5.26163082,1.68646172,0.01056835,1.23704512,0.13703535,0.00012394,0.99971553,0.80184031
-5.25562781,1.74471848,0.01115358,1.27296391,0.14485315,0.00013080,1.03153445,0.82429035
-5.24962481,1.79639728,0.01171818,1.30363494,0.15215605,0.00013751,1.05897453,0.84318165
-5.24362181,1.84080918,0.01225796,1.32868760,0.15881832,0.00014399,1.08160206,0.85828997
-5.23761881,1.87740929,0.01277006,1.34785951,0.16472586,0.00015018,1.09907341,0.86946267
-5.23161581,1.90580791,0.01325322,1.36099959,0.16978010,0.00015600,1.11114102,0.87662064
-5.22561281,1.92577896,0.01370791,1.36806904,0.17390149,0.00016142,1.11765741,0.87975865
-5.21960980,1.93726534,0.01413645,1.36914011,0.17703264,0.00016640,1.11857719,0.87894436
-5.21360680,1.94038127,0.01454312,1.36439289,0.17914088,0.00017090,1.11395684,0.87431581
-5.20760380,1.93541122,0.01493409,1.35411032,0.18022011,0.00017492,1.10395257,0.86607788
-5.20160080,1.92280550,0.01531742,1.33867136,0.18029184,0.00017847,1.08881598,0.85449749
-5.19559780,1.90317213,0.01570287,1.31854262,0.17940545,0.00018157,1.06888793,0.83989785
-5.18959480,1.87726532,0.01610169,1.29426845,0.17763743,0.00018426,1.04459050,0.82265181
-5.18359180,1.84597007,0.01652625,1.26645957,0.17508985,0.00018660,1.01641730,0.80317433
-5.17758879,1.81028347,0.01698970,1.23578049,0.17188788,0.00018865,0.98492240,0.78191429
-5.17158579,1.77129244,0.01750545,1.20293552,0.16817659,0.00019049,0.95070794,0.75934552
-5.16558279,1.73014847,0.01808668,1.16865393,0.16411697,0.00019222,0.91441078,0.73595729
-5.15957979,1.68803978,0.01874569,1.13367402,0.15988147,0.00019393,0.87668853,0.71224435
-5.15357679,1.64616131,0.01949340,1.09872673,0.15564904,0.00019572,0.83820513,0.68869659
-5.14757379,1.60568353,0.02033863,1.06451894,0.15159993,0.00019768,0.79961644,0.66578852
-5.14157079,1.56772069,0.02128760,1.03171681,0.14791034,0.00019990,0.76155623,0.64396890
-5.13556778,1.53329972,0.02234336,1.00092987,0.14474713,0.00020246,0.72462283,0.62365056
-5.12956478,1.50333075,0.02350534,0.97269616,0.14226280,0.00020542,0.68936693,0.60520097
-5.12356178,1.47858041,0.02476899,0.94746913,0.14059080,0.00020881,0.65628084,0.58893363
-5.11755878,1.45964895,0.02612560,0.92560679,0.13984136,0.00021265,0.62578960,0.57510082
-5.11155578,1.44695237,0.02756217,0.90736366,0.14009803,0.00021694,0.59824414,0.56388787
-5.10555278,1.44071031,0.02906155,0.89288592,0.14141502,0.00022164,0.57391681,0.55540935
-5.09954977,1.44094052,0.03060269,0.88221027,0.14381544,0.00022668,0.55299947,0.54970731
-5.09354677,1.44746035,0.03216107,0.87526635,0.14729048,0.00023200,0.53560406,0.54675187
-5.08754377,1.45989547,0.03370932,0.87188319,0.15179967,0.00023747,0.52176574,0.54644406
-5.08154077,1.47769563,0.03521795,0.87179913,0.15727224,0.00024299,0.51144852,0.54862109
-5.07553777,1.50015715,0.03665625,0.87467516,0.16360944,0.00024842,0.50455299,0.55306367
-5.06953477,1.52645125,0.03799322,0.88011105,0.17068795,0.00025363,0.50092602,0.55950544
-5.06353177,1.55565723,0.03919862,0.88766360,0.17836415,0.00025847,0.50037188,0.56764384
-5.05752876,1.58679913,0.04024398,0.89686625,0.18647925,0.00026283,0.50266437,0.57715232
-5.05152576,1.61888446,0.04110363,0.90724922,0.19486495,0.00026659,0.50755948,0.58769314
-5.04552276,1.65094324,0.04175557,0.91835922,0.20334961,0.00026967,0.51480795,0.59893035
-5.03951976,1.68206580,0.04218234,0.92977775,0.21176455,0.00027201,0.52416721,0.61054242
-5.03351676,1.71143753,0.04237162,0.94113743,0.21995032,0.00027358,0.53541222,0.62223384
-5.02751376,1.73836923,0.04231676,0.95213528,0.22776260,0.00027440,0.54834462,0.63374534
-5.02151076,1.76232154,0.04201701,0.96254258,0.23507753,0.00027450,0.56279990,0.64486222
-5.01550775,1.78292252,0.04147761,0.97221089,0.24179615,0.00027399,0.57865217,0.65542033
-5.00950475,1.79997756,0.04070966,0.98107386,0.24784781,0.00027297,0.59581630,0.66530967
-5.00350175,1.81347118,0.03972971,0.98914500,0.25319225,0.00027161,0.61424749,0.67447530
-4.99749875,1.82356081,0.03855929,0.99651150,0.25782035,0.00027008,0.63393809,0.68291560
-4.99149575,1.83056282,0.03722415,1.00332439,0.26175345,0.00026860,0.65491191,0.69067802
-4.98549275,1.83493150,0.03575350,1.00978584,0.26504111,0.00026738,0.67721644,0.69785257
-4.97948974,1.83723219,0.03417903,1.01613402,0.26775771,0.00026665,0.70091301,0.70456339
-4.97348674,1.83810966,0.03253400,1.02262639,0.26999766,0.00026664,0.72606586,0.71095870
-4.96748374,1.83825337,0.03085220,1.02952238,0.27186979,0.00026755,0.75273017,0.71719994
-4.96148074,1.83836125,0.02916704,1.03706602,0.27349092,0.00026958,0.78094005,0.72345029
-4.95547774,1.83910365,0.02751062,1.04546971,0.27497918,0.00027290,0.81069689,0.72986333
-4.94947474,1.84108900,0.02591292,1.05489950,0.27644719,0.00027764,0.84195871,0.73657240
-4.94347174,1.84483288,0.02440109,1.06546284,0.27799560,0.00028388,0.87463118,0.74368098
-4.93746873,1.85073161,0.02299884,1.07719913,0.27970727,0.00029169,0.90856058,0.75125470
-4.93146573,1.85904156,0.02172603,1.09007344,0.28164236,0.00030105,0.94352939,0.75931522
-4.92546273,1.86986487,0.02059828,1.10397377,0.28383466,0.00031192,0.97925447,0.76783627
-4.91945973,1.88314205,0.01962687,1.11871160,0.28628916,0.00032420,1.01538828,0.77674199
-4.91345673,1.89865158,0.01881859,1.13402591,0.28898123,0.00033774,1.05152288,0.78590751
-4.90745373,1.91601632,0.01817589,1.14959015,0.29185716,0.00035236,1.08719678,0.79516184
-4.90145073,1.93471617,0.01769696,1.16502194,0.29483619,0.00036782,1.12190435,0.80429269
-4.89544772,1.95410632,0.01737606,1.17989493,0.29781384,0.00038386,1.15510727,0.81305320
-4.88944472,1.97344005,0.01720379,1.19375223,0.30066634,0.00040019,1.18624785,0.82116990
-4.88344172,1.99189507,0.01716755,1.20612093,0.30325592,0.00041651,1.21476341,0.82835190
-4.87743872,2.00860215,0.01725194,1.21652698,0.30543671,0.00043247,1.24010132,0.83430062
-4.87143572,2.02267492,0.01743929,1.22450995,0.30706087,0.00044776,1.26173409,0.83871972
-4.86543272,2.03323963,0.01771015,1.22963712,0.30798481,0.00046206,1.27917396,0.84132500
-4.85942971,2.03946377,0.01804382,1.23151638,0.30807502,0.00047504,1.29198644,0.84185360
-4.85342671,2.04058269,0.01841896,1.22980766,0.30721338,0.00048642,1.29980239,0.84007253
-4.84742371,2.03592334,0.01881403,1.22423255,0.30530173,0.00049593,1.30232823,0.83578600
-4.84142071,2.02492454,0.01920792,1.21458189,0.30226547,0.00050333,1.29935403,0.82884157
-4.83541771,2.00715329,0.01958040,1.20072132,0.29805613,0.00050842,1.29075924,0.81913487
-4.82941471,1.98231691,0.01991267,1.18259467,0.29265290,0.00051106,1.27651604,0.80661284
-4.82341171,1.95027073,0.02018773,1.16022529,0.28606296,0.00051113,1.25669011,0.79127551
-4.81740870,1.91102158,0.02039086,1.13371540,0.27832092,0.00050857,1.23143920,0.77317641
-4.81140570,1.86472702,0.02050991,1.10324361,0.26948714,0.00050338,1.20100921,0.75242150
-4.80540270,1.81169065,0.02053562,1.06906080,0.25964539,0.00049560,1.16572842,0.72916695
-4.79939970,1.75235384,0.02046178,1.03148454,0.24889976,0.00048531,1.12599974,0.70361575
-4.79339670,1.68728424,0.02028537,0.99089225,0.23737104,0.00047264,1.08229140,0.67601328
-4.78739370,1.61716155,0.02000660,0.94771328,0.22519288,0.00045779,1.03512646,0.64664216
-4.78139070,1.54276098,0.01962884,0.90242021,0.21250767,0.00044096,0.98507122,0.61581627
-4.77538769,1.46493499,0.01915850,0.85551943,0.19946252,0.00042241,0.93272312,0.58387433
-4.76938469,1.38459371,0.01860476,0.80754134,0.18620529,0.00040241,0.87869821,0.55117304
-4.76338169,1.30268461,0.01797935,0.75903023,0.17288098,0.00038125,0.82361864,0.51808007
-4.75737869,1.22017199,0.01729608,0.71053414,0.15962841,0.00035924,0.76810049,0.48496684
-4.75137569,1.13801660,0.01657051,0.66259479,0.14657738,0.00033671,0.71274211,0.45220148
-4.74537269,1.05715603,0.01581942,0.61573782,0.13384632,0.00031395,0.65811335,0.42014195
-4.73936968,0.97848622,0.01506033,0.57046344,0.12154049,0.00029127,0.60474587,0.38912943
-4.73336668,0.90284441,0.01431102,0.52723773,0.10975067,0.00026896,0.55312471,0.35948225
-4.72736368,0.83099394,0.01358898,0.48648465,0.09855238,0.00024728,0.50368132,0.33149030
-4.72136068,0.76361113,0.01291096,0.44857895,0.08800568,0.00022649,0.45678809,0.30541011
-4.71535768,0.70127445,0.01229247,0.41384006,0.07815534,0.00020678,0.41275458,0.28146068
-4.70935468,0.64445605,0.01174739,0.38252700,0.06903146,0.00018835,0.37182526,0.25982004
-4.70335168,0.59351589,0.01128758,0.35483456,0.06065047,0.00017132,0.33417895,0.24062272
-4.69734867,0.54869828,0.01092256,0.33089054,0.05301639,0.00015582,0.29992968,0.22395804
-4.69134567,0.51013101,0.01065929,0.31075439,0.04612238,0.00014192,0.26912904,0.20986930
-4.68534267,0.47782686,0.01050194,0.29441694,0.03995242,0.00012965,0.24176971,0.19835389
-4.67933967,0.45168745,0.01045182,0.28180158,0.03448317,0.00011902,0.21779012,0.18936431
-4.67333667,0.43150937,0.01050736,0.27276659,0.02968587,0.00011001,0.19708001,0.18281005
-4.66733367,0.41699232,0.01066409,0.26710878,0.02552828,0.00010256,0.17948668,0.17856038
-4.66133067,0.40774926,0.01091481,0.26456836,0.02197658,0.00009661,0.16482181,0.17644795
-4.65532766,0.40331823,0.01124975,0.26483494,0.01899730,0.00009205,0.15286860,0.17627325
-4.64932466,0.40317580,0.01165684,0.26755466,0.01655914,0.00008878,0.14338910,0.17780976
-4.64332166,0.40675187,0.01212203,0.27233835,0.01463462,0.00008668,0.13613160,0.18080981
-4.63731866,0.41344556,0.01262967,0.27877050,0.01320176,0.00008564,0.13083784,0.18501102
-4.63131566,0.42264182,0.01316290,0.28641901,0.01224550,0.00008552,0.12725002,0.19014321
-4.62531266,0.43372861,0.01370418,0.29484541,0.01175903,0.00008621,0.12511746,0.19593558
-4.61930965,0.44611402,0.01423571,0.30361533,0.01174491,0.00008761,0.12420274,0.20212410
-4.61330665,0.45924305,0.01473999,0.31230903,0.01221598,0.00008961,0.12428728,0.20845874
-4.60730365,0.47261347,0.01520027,0.32053154,0.01319605,0.00009214,0.12517619,0.21471053
-4.60130065,0.48579029,0.01560103,0.32792228,0.01472027,0.00009515,0.12670241,0.22067800
-4.59529765,0.49841818,0.01592844,0.33416365,0.01683521,0.00009859,0.12872986,0.22619290
-4.58929465,0.51023158,0.01617071,0.33898837,0.01959852,0.00010246,0.13115562,0.23112491
-4.58329165,0.52106164,0.01631843,0.34218538,0.02307818,0.00010676,0.13391110,0.23538511
-4.57728864,0.53083994,0.01636479,0.34360384,0.02735131,0.00011155,0.13696199,0.23892804
-4.57128564,0.53959844,0.01630573,0.34315524,0.03250236,0.00011688,0.14030707,0.24175224
-4.56528264,0.54746551,0.01613998,0.34081348,0.03862083,0.00012283,0.14397582,0.24389907
-4.55927964,0.55465807,0.01586906,0.33661288,0.04579840,0.00012951,0.14802482,0.24544996
-4.55327664,0.56146994,0.01549708,0.33064410,0.05412550,0.00013703,0.15253308,0.24652193
-4.54727364,0.56825659,0.01503056,0.32304840,0.06368738,0.00014551,0.15759636,0.24726177
-4.54127064,0.57541702,0.01447814,0.31401016,0.07455969,0.00015506,0.16332061,0.24783882
-4.53526763,0.58337313,0.01385021,0.30374817,0.08680387,0.00016580,0.16981486,0.24843678
-4.52926463,0.59254761,0.01315849,0.29250607,0.10046218,0.00017783,0.17718365,0.24924483
-4.52326163,0.60334115,0.01241566,0.28054223,0.11555293,0.00019121,0.18551940,0.25044848
-4.51725863,0.61610993,0.01163487,0.26811958,0.13206580,0.00020599,0.19489503,0.25222042
-4.51125563,0.63114455,0.01082936,0.25549580,0.14995775,0.00022218,0.20535710,0.25471198
-4.50525263,0.64865124,0.01001203,0.24291423,0.16914955,0.00023972,0.21691986,0.25804539
-4.49924962,0.66873643,0.00919512,0.23059593,0.18952338,0.00025854,0.22956046,0.26230739
-4.49324662,0.69139537,0.00838986,0.21873302,0.21092162,0.00027849,0.24321570,0.26754430
-4.48724362,0.71650554,0.00760630,0.20748368,0.23314702,0.00029938,0.25778034,0.27375906
-4.48124062,0.74382519,0.00685306,0.19696882,0.25596445,0.00032096,0.27310741,0.28091005
-4.47523762,0.77299735,0.00613724,0.18727055,0.27910432,0.00034294,0.28901027,0.28891214
-4.46923462,0.80355903,0.00546443,0.17843229,0.30226762,0.00036498,0.30526668,0.29763952
-4.46323162,0.83495549,0.00483863,0.17046057,0.32513248,0.00038670,0.32162456,0.30693058
-4.45722861,0.86655883,0.00426238,0.16332817,0.34736220,0.00040771,0.33780935,0.31659423
-4.45122561,0.89769016,0.00373688,0.15697847,0.36861427,0.00042759,0.35353257,0.32641759
-4.44522261,0.92764432,0.00326206,0.15133073,0.38855031,0.00044594,0.36850136,0.33617459
-4.43921961,0.95571594,0.00283684,0.14628591,0.40684621,0.00046234,0.38242838,0.34563498
-4.43321661,0.98122565,0.00245924,0.14173288,0.42320233,0.00047643,0.39504174,0.35457340
-4.42721361,1.00354524,0.00212661,0.13755455,0.43735301,0.00048787,0.40609440,0.36277799
-4.42121061,1.02212039,0.00183580,0.13363377,0.44907517,0.00049636,0.41537273,0.37005809
-4.41520760,1.03649010,0.00158333,0.12985878,0.45819540,0.00050168,0.42270360,0.37625079
-4.40920460,1.04630187,0.00136556,0.12612787,0.46459530,0.00050366,0.42795988,0.38122587
-4.40320160,1.05132199,0.00117882,0.12235325,0.46821471,0.00050224,0.43106394,0.38488904
-4.39719860,1.05144050,0.00101954,0.11846405,0.46905276,0.00049739,0.43198912,0.38718340
-4.39119560,1.04667100,0.00088436,0.11440824,0.46716663,0.00048919,0.43075915,0.38808901
-4.38519260,1.03714520,0.00077016,0.11015374,0.46266819,0.00047778,0.42744549,0.38762087
-4.37918959,1.02310312,0.00067419,0.10568857,0.45571856,0.00046338,0.42216295,0.38582537
-4.37318659,1.00487929,0.00059405,0.10102029,0.44652107,0.00044626,0.41506384,0.38277560
-4.36718359,0.98288622,0.00052776,0.09617479,0.43531296,0.00042675,0.40633095,0.37856588
-4.36118059,0.95759599,0.00047374,0.09119460,0.42235610,0.00040522,0.39616992,0.37330584
-4.35517759,0.92952119,0.00043086,0.08613693,0.40792755,0.00038206,0.38480134,0.36711451
-4.34917459,0.89919624,0.00039841,0.08107151,0.39231006,0.00035768,0.37245307,0.36011479
-4.34317159,0.86716012,0.00037611,0.07607852,0.37578322,0.00033251,0.35935316,0.35242861
-4.33716858,0.83394132,0.00036412,0.07124660,0.35861557,0.00030694,0.34572372,0.34417306
-4.33116558,0.80004566,0.00036303,0.06667115,0.34105794,0.00028138,0.33177600,0.33545767
-4.32516258,0.76594749,0.00037383,0.06245290,0.32333827,0.00025617,0.31770684,0.32638289
-4.31915958,0.73208419,0.00039799,0.05869689,0.30565803,0.00023165,0.30369650,0.31703988
-4.31315658,0.69885412,0.00043737,0.05551176,0.28819031,0.00020810,0.28990794,0.30751134
-4.30715358,0.66661757,0.00049429,0.05300930,0.27107933,0.00018576,0.27648728,0.29787331
