energy_ev,total_up,P_s_up,P_p_up,S_s_up,S_p_up,W_p_up,W_d_up
-5.80190095,2.99822432,0.00966283,0.29397713,0.01954219,1.03831156,2.24832562,0.96789769
-5.79589795,2.80601228,0.00911917,0.26787908,0.01894931,0.97631271,2.07643270,0.90768525
-5.78989495,2.61592369,0.00856925,0.24306560,0.01828790,0.91464812,1.90892657,0.84787021
-5.78389195,2.42982538,0.00801809,0.21972434,0.01756421,0.85401769,1.74720906,0.78906003
-5.77788894,2.24948635,0.00747078,0.19801450,0.01678602,0.79509973,1.59253398,0.73183251
-5.77188594,2.07655599,0.00693242,0.17806629,0.01596248,0.73854165,1.44599184,0.67672897
-5.76588294,1.91254680,0.00640798,0.15998134,0.01510394,0.68495195,1.30850057,0.62424869
-5.75987994,1.75882128,0.00590221,0.14383384,0.01422166,0.63489342,1.18080195,0.57484479
-5.75387694,1.61658270,0.00541959,0.12967237,0.01332761,0.58887735,1.06346327,0.52892115
-5.74787394,1.48686920,0.00496423,0.11752222,0.01243412,0.54735884,0.95688334,0.48683045
-5.74187094,1.37055078,0.00453984,0.10738794,0.01155364,0.51073285,0.86130197,0.44887307
-5.73586793,1.26832841,0.00414968,0.09925607,0.01069847,0.47933093,0.77681207,0.41529667
-5.72986493,1.18073486,0.00379653,0.09309787,0.00988042,0.45341851,0.70337341,0.38629638
-5.72386193,1.10813674,0.00348269,0.08887188,0.00911067,0.43319247,0.64082720,0.36201538
-5.71785893,1.05073725,0.00320996,0.08652630,0.00839945,0.41877913,0.58891082,0.34254575
-5.71185593,1.00857952,0.00297963,0.08600115,0.00775593,0.41023249,0.54727214,0.32792971
-5.70585293,0.98155033,0.00279251,0.08723004,0.00718803,0.40753269,0.51548290,0.31816084
-5.69984992,0.96938414,0.00264891,0.09014182,0.00670231,0.41058501,0.49305111,0.31318567
-5.69384692,0.97166759,0.00254867,0.09466193,0.00630388,0.41921921,0.47943216,0.31290533
-5.68784392,0.98784475,0.00249116,0.10071358,0.00599633,0.43318965,0.47403887,0.31717747
-5.68184092,1.01722312,0.00247526,0.10821890,0.00578173,0.45217616,0.47625046,0.32581851
-5.67583792,1.05898103,0.00249943,0.11710005,0.00566054,0.47578608,0.48542079,0.33860613
-5.66983492,1.11217651,0.00256166,0.12728038,0.00563169,0.50355740,0.50088599,0.35528224
-5.66383192,1.17575801,0.00265949,0.13868572,0.00569254,0.53496344,0.52197187,0.37555636
-5.65782891,1.24857728,0.00279005,0.15124585,0.00583894,0.56941899,0.54800133,0.39910958
-5.65182591,1.32940447,0.00295006,0.16489610,0.00606530,0.60628809,0.57830188,0.42559898
-5.64582291,1.41694556,0.00313581,0.17957920,0.00636460,0.64489346,0.61221351,0.45466256
-5.63981991,1.50986212,0.00334328,0.19524719,0.00672853,0.68452747,0.64909696,0.48592477
-5.63381691,1.60679304,0.00356808,0.21186347,0.00714758,0.72446454,0.68834225,0.51900241
-5.62781391,1.70637808,0.00380558,0.22940483,0.00761121,0.76397475,0.72937751,0.55351084
-5.62181091,1.80728262,0.00405094,0.24786337,0.00810794,0.80233832,0.77167780,0.58907048
-5.61580790,1.90822311,0.00429919,0.26724818,0.00862565,0.83886068,0.81477368,0.62531338
-5.60980490,2.00799249,0.00454532,0.28758673,0.00915171,0.87288761,0.85825927,0.66188963
-5.60380190,2.10548483,0.00478439,0.30892563,0.00967330,0.90382008,0.90179935,0.69847349
-5.59779890,2.19971834,0.00501161,0.33133096,0.01017764,0.93112829,0.94513522,0.73476910
-5.59179590,2.28985596,0.00522250,0.35488765,0.01065231,0.95436444,0.98808895,0.77051539
-5.58579290,2.37522269,0.00541296,0.37969813,0.01108550,0.97317386,1.03056563,0.80549018
-5.57978989,2.45531897,0.00557940,0.40588002,0.01146635,0.98730394,1.07255340,0.83951313
-5.57378689,2.52982936,0.00571884,0.43356280,0.01178522,0.99661073,1.11412115,0.87244756
-5.56778389,2.59862609,0.00582901,0.46288353,0.01203392,1.00106277,1.15541350,0.90420084
-5.56178089,2.66176711,0.00590838,0.49398150,0.01220591,1.00074202,1.19664342,0.93472340
-5.55577789,2.71948832,0.00595628,0.52699210,0.01229654,0.99584190,1.23808219,0.96400630
-5.54977489,2.77219020,0.00597287,0.56203977,0.01230306,0.98666221,1.28004718,0.99207734
-5.54377189,2.82041889,0.00595915,0.59923048,0.01222477,0.97360123,1.32288757,1.01899582
-5.53776888,2.86484226,0.00591696,0.63864369,0.01206293,0.95714515,1.36696852,1.04484614
-5.53176588,2.90622155,0.00584890,0.68032427,0.01182072,0.93785492,1.41265413,1.06973037
-5.52576288,2.94537947,0.00575824,0.72427459,0.01150308,0.91635116,1.46028984,1.09376009
-5.51975988,2.98316579,0.00564886,0.77044707,0.01111655,0.89329724,1.51018485,1.11704777
-5.51375688,3.02042144,0.00552508,0.81873767,0.01066898,0.86938122,1.56259514,1.13969809
-5.50775388,3.05794267,0.00539157,0.86898058,0.01016926,0.84529703,1.61770770,1.16179946
-5.50175088,3.09644622,0.00525316,0.92094446,0.00962705,0.82172543,1.67562669,1.18341624
-5.49574787,3.13653712,0.00511477,0.97433062,0.00905244,0.79931544,1.73636191,1.20458197
-5.48974487,3.17868029,0.00498118,1.02877330,0.00845565,0.77866649,1.79982021,1.22529386
-5.48374187,3.22317703,0.00485699,1.08384233,0.00784670,0.76031219,1.86580017,1.24550902
-5.47773887,3.27014758,0.00474648,1.13904824,0.00723519,0.74470584,1.93399027,1.26514253
-5.47173587,3.31952044,0.00465349,1.19384989,0.00663004,0.73220846,2.00397089,1.28406751
-5.46573287,3.37102900,0.00458142,1.24766445,0.00603926,0.72307948,2.07521988,1.30211733
-5.45972986,3.42421587,0.00453314,1.29987964,0.00546986,0.71747045,2.14712189,1.31908992
-5.45372686,3.47844475,0.00451102,1.34986784,0.00492772,0.71542212,2.21898102,1.33475394
-5.44772386,3.53291962,0.00451691,1.39700170,0.00441753,0.71686480,2.29003646,1.34885682
-5.44172086,3.58671050,0.00455224,1.44067076,0.00394278,0.72162217,2.35948078,1.36113418
-5.43571786,3.63878502,0.00461799,1.48029853,0.00350581,0.72941830,2.42648006,1.37132023
-5.42971486,3.68804446,0.00471488,1.51535933,0.00310787,0.73988781,2.49019552,1.37915893
-5.42371186,3.73336300,0.00484334,1.54539437,0.00274920,0.75258876,2.54980572,1.38441522
-5.41770885,3.77362870,0.00500367,1.57002635,0.00242917,0.76701779,2.60452877,1.38688586
-5.41170585,3.80778451,0.00519610,1.58897200,0.00214641,0.78262723,2.65364386,1.38640960
-5.40570285,3.83486790,0.00542085,1.60205211,0.00189891,0.79884333,2.69651130,1.38287590
-5.39969985,3.85404746,0.00567816,1.60919845,0.00168423,0.81508526,2.73259056,1.37623220
-5.39369685,3.86465507,0.00596836,1.61045741,0.00149958,0.83078405,2.76145575,1.36648904
-5.38769385,3.86621268,0.00629183,1.60599011,0.00134196,0.84540094,2.78280797,1.35372319
-5.38169085,3.85845241,0.00664897,1.59606890,0.00120829,0.85844456,2.79648421,1.33807837
-5.37568784,3.84132962,0.00704015,1.58107041,0.00109550,0.86948627,2.80246250,1.31976369
-5.36968484,3.81502847,0.00746562,1.56146537,0.00100062,0.87817328,2.80086321,1.29904999
-5.36368184,3.77995990,0.00792537,1.53780558,0.00092085,0.88423918,2.79194637,1.27626404
-5.35767884,3.73675242,0.00841904,1.51070854,0.00085360,0.88751140,2.77610515,1.25178113
-5.35167584,3.68623615,0.00894578,1.48084031,0.00079656,0.88791572,2.75385575,1.22601622
-5.34567284,3.62942096,0.00950405,1.44889732,0.00074766,0.88547740,2.72582393,1.19941416
-5.33966983,3.56746973,0.01009159,1.41558776,0.00070518,0.88031935,2.69272867,1.17243933
-5.33366683,3.50166778,0.01070525,1.38161318,0.00066763,0.87265712,2.65536347,1.14556509
-5.32766383,3.43338978,0.01134090,1.34765118,0.00063385,0.86279131,2.61457580,1.11926363
-5.32166083,3.36406524,0.01199347,1.31433952,0.00060293,0.85109739,2.57124554,1.09399626
-5.31565783,3.29514397,0.01265687,1.28226227,0.00057422,0.83801361,2.52626278,1.07020480
-5.30965483,3.22806243,0.01332412,1.25193850,0.00054727,0.82402730,2.48050600,1.04830399
-5.30365183,3.16421210,0.01398740,1.22381355,0.00052186,0.80966006,2.43482107,1.02867528
-5.29764882,3.10491068,0.01463824,1.19825318,0.00049793,0.79545240,2.39000178,1.01166206
-5.29164582,3.05137683,0.01526771,1.17554066,0.00047555,0.78194824,2.34677259,0.99756623
-5.28564282,3.00470888,0.01586665,1.15587648,0.00045494,0.76967990,2.30577387,0.98664624
-5.27963982,2.96586791,0.01642595,1.13938068,0.00043640,0.75915387,2.26755033,0.97911631
-5.27363682,2.93566528,0.01693681,1.12609738,0.00042031,0.75083790,2.23254265,0.97514684
-5.26763382,2.91475475,0.01739102,1.11600111,0.00040711,0.74514971,2.20108270,0.97486569
-5.26163082,2.90362867,0.01778127,1.10900464,0.00039728,0.74244755,2.17339225,0.97836030
-5.25562781,2.90261839,0.01810133,1.10496765,0.00039130,0.74302292,2.14958510,0.98568013
-5.24962481,2.91189797,0.01834630,1.10370602,0.00038968,0.74709543,2.12967247,0.99683959
-5.24362181,2.93149098,0.01851280,1.10500110,0.00039289,0.75480996,2.11357110,1.01182087
-5.23761881,2.96127962,0.01859900,1.10860870,0.00040140,0.76623584,2.10111383,1.03057668
-5.23161581,3.00101532,0.01860477,1.11426733,0.00041561,0.78136817,2.09206184,1.05303259
-5.22561281,3.05033030,0.01853159,1.12170551,0.00043590,0.80013070,2.08611811,1.07908882
-5.21960980,3.10874912,0.01838254,1.13064783,0.00046256,0.82238031,2.08294127,1.10862125
-5.21360680,3.17569958,0.01816215,1.14081963,0.00049577,0.84791242,2.08215923,1.14148169
-5.20760380,3.25052221,0.01787622,1.15195033,0.00053566,0.87646715,2.08338199,1.17749704
-5.20160080,3.33247796,0.01753167,1.16377530,0.00058221,0.90773580,2.08621285,1.21646759
-5.19559780,3.42075355,0.01713621,1.17603638,0.00063530,0.94136721,2.09025778,1.25816429
-5.18959480,3.51446435,0.01669817,1.18848128,0.00069466,0.97697389,2.09513241,1.30232526
-5.18359180,3.61265493,0.01622616,1.20086207,0.00075989,1.01413746,2.10046656,1.34865157
-5.17758879,3.71429760,0.01572886,1.21293294,0.00083047,1.05241345,2.10590625,1.39680270
-5.17158579,3.81828944,0.01521471,1.22444773,0.00090572,1.09133543,2.11111332,1.44639202
-5.16558279,3.92344885,0.01469175,1.23515741,0.00098488,1.13041844,2.11576313,1.49698272
-5.15957979,4.02851259,0.01416733,1.24480804,0.00106705,1.16916201,2.11954062,1.54808466
-5.15357679,4.13213454,0.01364801,1.25313935,0.00115128,1.20705307,2.12213551,1.59915274
-5.14757379,4.23288745,0.01313939,1.25988442,0.00123661,1.24356899,2.12323731,1.64958732
-5.14157079,4.32926898,0.01264603,1.26477067,0.00132204,1.27818124,2.12253073,1.69873700
-5.13556778,4.41971302,0.01217141,1.26752219,0.00140666,1.31035987,2.11969237,1.74590444
-5.12956478,4.50260716,0.01171789,1.26786370,0.00148968,1.33957931,2.11438918,1.79035526
-5.12356178,4.57631682,0.01128676,1.26552597,0.00157046,1.36532551,2.10627926,1.83133019
-5.11755878,4.63921594,0.01087833,1.26025261,0.00164862,1.38710467,2.09501529,1.86806044
-5.11155578,4.68972400,0.01049197,1.25180795,0.00172409,1.40445342,2.08025076,1.89978589
-5.10555278,4.72634813,0.01012630,1.23998576,0.00179714,1.41695033,2.06164884,1.92577572
-5.09954977,4.74772906,0.00977928,1.22461823,0.00186846,1.42422826,2.03889366,1.94535065
-5.09354677,4.75268906,0.00944840,1.20558494,0.00193924,1.42598728,2.01170346,1.95790599
-5.08754377,4.74027942,0.00913086,1.18282113,0.00201111,1.42200727,1.97984488,1.96293446
-5.08154077,4.70982540,0.00882371,1.15632487,0.00208627,1.41215980,1.94314771,1.96004770
-5.07553777,4.66096593,0.00852404,1.12616269,0.00216739,1.39641832,1.90151899,1.94899544
-5.06953477,4.59368586,0.00822911,1.09247313,0.00225767,1.37486617,1.85495581,1.92968114
-5.06353177,4.50833852,0.00793651,1.05546811,0.00236075,1.34770169,1.80355580,1.90217335
-5.05752876,4.40565708,0.00764427,1.01543177,0.00248064,1.31523987,1.74752455,1.86671190
-5.05152576,4.28675330,0.00735094,0.97271681,0.00262169,1.27791036,1.68717947,1.82370854
-5.04552276,4.15310330,0.00705564,0.92773831,0.00278839,1.23625152,1.62294959,1.77374160
-5.03951976,4.00652021,0.00675814,0.88096532,0.00298531,1.19090057,1.55537113,1.71754492
-5.03351676,3.84911467,0.00645880,0.83291048,0.00321689,1.14258014,1.48507896,1.65599112
-5.02751376,3.68324426,0.00615858,0.78411799,0.00348732,1.09208159,1.41279406,1.59007000
-5.02151076,3.51145386,0.00585898,0.73515059,0.00380032,1.04024567,1.33930762,1.52086271
-5.01550775,3.33640924,0.00556197,0.68657588,0.00415896,0.98794130,1.26546231,1.44951278
-5.00950475,3.16082649,0.00526991,0.63895249,0.00456550,0.93604325,1.19213144,1.37719517
-5.00350175,2.98739988,0.00498544,0.59281682,0.00502119,0.88540950,1.12019704,1.30508448
-4.99749875,2.81873117,0.00471138,0.54867055,0.00552615,0.83685926,1.05052753,1.23432351
-4.99149575,2.65726285,0.00445065,0.50696942,0.00607920,0.79115236,0.98395594,1.16599353
-4.98549275,2.50521770,0.00420615,0.46811371,0.00667784,0.74897076,0.92125954,1.10108708
-4.97948974,2.36454675,0.00398071,0.43244047,0.00731812,0.71090281,0.86314136,1.04048441
-4.97348674,2.23688735,0.00377702,0.40021776,0.00799472,0.67743073,0.81021455,0.98493419
-4.96748374,2.12353223,0.00359758,0.37164099,0.00870099,0.64892159,0.76298962,0.93503917
-4.96148074,2.02541059,0.00344470,0.34683126,0.00942906,0.62562210,0.72186511,0.89124692
-4.95547774,1.94308099,0.00332047,0.32583571,0.01017004,0.60765709,0.68712181,0.85384590
-4.94947474,1.87673612,0.00322685,0.30862972,0.01091427,0.59503172,0.65892041,0.82296675
-4.94347174,1.82621847,0.00316565,0.29512073,0.01165159,0.58763707,0.63730255,0.79858853
-4.93746873,1.79104608,0.00313864,0.28515363,0.01237167,0.58525891,0.62219506,0.78054935
-4.93146573,1.77044681,0.00314762,0.27851730,0.01306440,0.58758909,0.61341700,0.76856097
-4.92546273,1.76339985,0.00319446,0.27495227,0.01372027,0.59423917,0.61068918,0.76222667
-4.91945973,1.76868242,0.00328128,0.27415909,0.01433073,0.60475577,0.61364567,0.76106149
-4.91345673,1.78492016,0.00341045,0.27580731,0.01488857,0.61863694,0.62184695,0.76451420
-4.90745373,1.81063915,0.00358468,0.27954473,0.01538824,0.63534914,0.63479414,0.77199010
-4.90145073,1.84431784,0.00380712,0.28500680,0.01582611,0.65434416,0.65194382,0.78287384
-4.89544772,1.88443709,0.00408134,0.29182579,0.01620072,0.67507546,0.67272314,0.79655147
-4.88944472,1.92952674,0.00441136,0.29963970,0.01651284,0.69701335,0.69654462,0.81243097
-4.88344172,1.97820718,0.00480161,0.30810053,0.01676550,0.71965864,0.72282034,0.82996058
-4.87743872,2.02922458,0.00525686,0.31688180,0.01696396,0.74255426,0.75097505,0.84864440
-4.87143572,2.08147891,0.00578211,0.32568505,0.01711548,0.76529448,0.78045800,0.86805467
-4.86543272,2.13404371,0.00638245,0.33424536,0.01722904,0.78753162,0.81075299,0.88784041
-4.85942971,2.18617737,0.00706284,0.34233542,0.01731501,0.80897990,0.84138665,0.90773224
-4.85342671,2.23732553,0.00782790,0.34976836,0.01738464,0.82941650,0.87193453,0.92754313
-4.84742371,2.28711491,0.00868164,0.35639914,0.01744961,0.84867988,0.90202496,0.94716525
-4.84142071,2.33533896,0.00962716,0.36212450,0.01752144,0.86666548,0.93134076,0.96656315
-4.83541771,2.38193625,0.01066637,0.36688151,0.01761098,0.88331915,0.95961859,0.98576343
-4.82941471,2.42696274,0.01179966,0.37064489,0.01772781,0.89862866,0.98664623,1.00484168
-4.82341171,2.47055930,0.01302561,0.37342317,0.01787980,0.91261374,1.01225801,1.02390710
-4.81740870,2.51291624,0.01434075,0.37525390,0.01807262,0.92531538,1.03632849,1.04308566
-4.81140570,2.55423673,0.01573930,0.37619821,0.01830942,0.93678468,1.05876503,1.06250267
-4.80540270,2.59470089,0.01721303,0.37633497,0.01859056,0.94707224,1.07949949,1.08226557
-4.79939970,2.63443273,0.01875118,0.37575476,0.01891353,0.95621839,1.09847962,1.10244791
-4.79339670,2.67347156,0.02034045,0.37455405,0.01927294,0.96424505,1.11566070,1.12307538
-4.78739370,2.71174976,0.02196513,0.37282984,0.01966064,0.97114954,1.13099793,1.14411470
-4.78139070,2.74907810,0.02360732,0.37067493,0.02006603,0.97690088,1.14444006,1.16546609
-4.77538769,2.78513965,0.02524723,0.36817416,0.02047641,0.98143872,1.15592476,1.18695971
-4.76938469,2.81949298,0.02686365,0.36540161,0.02087749,0.98467508,1.16537611,1.20835654
-4.76338169,2.85158449,0.02843444,0.36241908,0.02125396,0.98649882,1.17270432,1.22935368
-4.75737869,2.88076958,0.02993721,0.35927554,0.02159011,0.98678263,1.17780804,1.24959397
-4.75137569,2.90634161,0.03134992,0.35600787,0.02187049,0.98539219,1.18057901,1.26867946
-4.74537269,2.92756734,0.03265166,0.35264251,0.02208050,0.98219703,1.18090900,1.28618825
-4.73936968,2.94372681,0.03382331,0.34919791,0.02220707,0.97708241,1.17869860,1.30169366
-4.73336668,2.95415585,0.03484825,0.34568765,0.02223918,0.96996164,1.17386748,1.31478494
-4.72736368,2.95828850,0.03571300,0.34212385,0.02216829,0.96078808,1.16636541,1.32508833
-4.72136068,2.95569742,0.03640773,0.33852071,0.02198874,0.94956606,1.15618345,1.33228734
-4.71535768,2.94612952,0.03692667,0.33489780,0.02169796,0.93636017,1.14336450,1.33614118
-4.70935468,2.92953515,0.03726840,0.33128293,0.02129658,0.92130224,1.12801255,1.33650025
-4.70335168,2.90608881,0.03743593,0.32771433,0.02078839,0.90459552,1.11029993,1.33331794
-4.69734867,2.87620021,0.03743662,0.32424199,0.02018021,0.88651584,1.09047187,1.32665792
-4.69134567,2.84051482,0.03728197,0.32092806,0.01948161,0.86740945,1.06884807,1.31669655
-4.68534267,2.79990368,0.03698718,0.31784611,0.01870455,0.84768760,1.04582074,1.30372027
-4.67933967,2.75544277,0.03657058,0.31507953,0.01786293,0.82781796,1.02184925,1.28811804
-4.67333667,2.70838280,0.03605297,0.31271885,0.01697208,0.80831322,0.99745106,1.27036914
-4.66733367,2.66011058,0.03545681,0.31085832,0.01604822,0.78971719,0.97318958,1.25102697
-4.66133067,2.61210394,0.03480539,0.30959184,0.01510795,0.77258915,0.94965897,1.23069962
-4.65532766,2.56588187,0.03412196,0.30900839,0.01416767,0.75748672,0.92746674,1.21002811
-4.64932466,2.52295221,0.03342889,0.30918745,0.01324310,0.74494825,0.90721457,1.18966325
-4.64332166,2.48475906,0.03274685,0.31019427,0.01234883,0.73547510,0.88947834,1.17024230
-4.63731866,2.45263195,0.03209417,0.31207558,0.01149796,0.72951467,0.87478791,1.15236623
-4.63131566,2.42773892,0.03148621,0.31485580,0.01070174,0.72744467,0.86360776,1.13657867
-4.62531266,2.41104507,0.03093498,0.31853394,0.00996941,0.72955922,0.85631902,1.12334723
-4.61930965,2.40327818,0.03044880,0.32308137,0.00930800,0.73605728,0.85320377,1.11304790
-4.61330665,2.40490246,0.03003228,0.32844059,0.00872228,0.74703382,0.85443217,1.10595304
-4.60730365,2.41610119,0.02968629,0.33452505,0.00821480,0.76247396,0.86005304,1.10222320
-4.60130065,2.43676870,0.02940823,0.34122004,0.00778595,0.78225042,0.86998824,1.10190299
-4.59529765,2.46651189,0.02919237,0.34838462,0.00743408,0.80612433,0.88403108,1.10492093
-4.58929465,2.50466087,0.02903030,0.35585455,0.00715574,0.83374945,0.90184906,1.11109326
-4.58329165,2.55028851,0.02891148,0.36344607,0.00694588,0.86467972,0.92299071,1.12013124
-4.57728864,2.60223805,0.02882388,0.37096057,0.00679811,0.89838008,0.94689652,1.13165184
-4.57128564,2.65915790,0.02875457,0.37818969,0.00670500,0.93424021,0.97291366,1.14519119
-4.56528264,2.71954257,0.02869038,0.38492106,0.00665837,0.97159087,1.00031403,1.16022044
-4.55927964,2.78177856,0.02861850,0.39094423,0.00664957,1.00972247,1.02831505,1.17616344
-4.55327664,2.84419365,0.02852702,0.39605667,0.00666976,1.04790535,1.05610264,1.19241574
-4.54727364,2.90510840,0.02840536,0.40006980,0.00671024,1.08541108,1.08285564,1.20836425
-4.54127064,2.96288809,0.02824469,0.40281460,0.00676262,1.12153427,1.10777072,1.22340715
-4.53526763,3.01599361,0.02803819,0.40414689,0.00681912,1.15561404,1.13008718,1.23697324
-4.52926463,3.06302961,0.02778117,0.40395192,0.00687275,1.18705449,1.14911045,1.24854032
-4.52326163,3.10278832,0.02747118,0.40214822,0.00691746,1.21534339,1.16423382,1.25765193
-4.51725863,3.13428753,0.02710794,0.39869047,0.00694830,1.24006840,1.17495723,1.26393192
-4.51125563,3.15680128,0.02669320,0.39357145,0.00696153,1.26093001,1.18090266,1.26709641
-4.50525263,3.16988209,0.02623056,0.38682279,0.00695464,1.27775090,1.18182541,1.26696260
-4.49924962,3.17337371,0.02572518,0.37851457,0.00692641,1.29048093,1.17762087,1.26345414
-4.49324662,3.16741380,0.02518345,0.36875376,0.00687689,1.29919771,1.16832642,1.25660280
-4.48724362,3.15242620,0.02461270,0.35768154,0.00680735,1.30410246,1.15411843,1.24654635
-4.48124062,3.12910287,0.02402082,0.34546946,0.00672020,1.30551130,1.13530453,1.23352253
-4.47523762,3.09837613,0.02341590,0.33231467,0.00661887,1.30384214,1.11231127,1.21785948
-4.46923462,3.06138187,0.02280594,0.31843436,0.00650771,1.29959767,1.08566781,1.19996272
-4.46323162,3.01941533,0.02219853,0.30405947,0.00639181,1.29334494,1.05598625,1.18029931
-4.45722861,2.97388078,0.02160063,0.28942804,0.00627680,1.28569243,1.02393936,1.15937962
-4.45122561,2.92623724,0.02101829,0.27477830,0.00616872,1.27726541,0.99023661,1.13773751
-4.44522261,2.87794221,0.02045657,0.26034181,0.00607379,1.26868053,0.95559945,1.11590964
-4.43921961,2.83039565,0.01991937,0.24633684,0.00599818,1.26052068,0.92073680,1.09441470
-4.43321661,2.78488644,0.01940940,0.23296230,0.00594788,1.25331114,0.88632166,1.07373346
-4.42721361,2.74254338,0.01892812,0.22039229,0.00592843,1.24749794,0.85296972,1.05429036
-4.42121061,2.70429274,0.01847585,0.20877165,0.00594477,1.24342928,0.82122077,1.03643743
-4.41520760,2.67082395,0.01805172,0.19821239,0.00600106,1.24134086,0.79152343,1.02044112
-4.40920460,2.64256480,0.01765387,0.18879143,0.00610050,1.24134557,0.76422379,1.00647271
-4.40320160,2.61966708,0.01727951,0.18054939,0.00624520,1.24342803,0.73955815,0.99460238
-4.39719860,2.60200301,0.01692512,0.17349073,0.00643608,1.24744421,0.71765014,0.98479750
-4.39119560,2.58917277,0.01658653,0.16758499,0.00667273,1.25312602,0.69851192,0.97692488
-4.38519260,2.58052243,0.01625919,0.16276919,0.00695340,1.26009085,0.68204954,0.97075704
-4.37918959,2.57517164,0.01593827,0.15895127,0.00727497,1.26785547,0.66807188,0.96598208
-4.37318659,2.57204984,0.01561886,0.15601431,0.00763294,1.27585389,0.65630279,0.96221681
-4.36718359,2.56993945,0.01529615,0.15382151,0.00802152,1.28345831,0.64639579,0.95902252
-4.36118059,2.56752414,0.01496558,0.15222166,0.00843373,1.29000249,0.63795071,0.95592280
-4.35517759,2.56344054,0.01462299,0.15105487,0.00886150,1.29480645,0.63053154,0.95242258
-4.34917459,2.55633097,0.01426475,0.15015836,0.00929591,1.29720157,0.62368479,0.94802778
-4.34317159,2.54489546,0.01388786,0.14937216,0.00972736,1.29655525,0.61695760,0.94226472
-4.33716858,2.52794091,0.01349004,0.14854443,0.01014586,1.29229398,0.60991499,0.93469859
-4.33116558,2.50442576,0.01306982,0.14753625,0.01054127,1.28392410,0.60215568,0.92495039
-4.32516258,2.47349848,0.01262654,0.14622579,0.01090362,1.27104948,0.59332582,0.91271165
-4.31915958,2.43452876,0.01216036,0.14451165,0.01122338,1.25338546,0.58313043,0.89775663
-4.31315658,2.38713036,0.01167230,0.14231530,0.01149177,1.23076867,0.57134204,0.87995152
-4.30715358,2.33117525,0.01116413,0.13958264,0.01170104,1.20316244,0.55780653,0.85926048
