energy_ev,total_up,As_p_up,As_d_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-5.58579290,2.07892396,0.64993890,0.00000000,0.05243244,0.64629558,0.48952192,0.46675055
-5.57978989,2.11673479,0.65755494,0.00000000,0.05167552,0.66162896,0.50249672,0.47693744
-5.57378689,2.15574124,0.66628319,0.00000000,0.05092766,0.67678152,0.51612880,0.48805727
-5.56778389,2.19543742,0.67619194,0.00000000,0.05020106,0.69141737,0.53030006,0.50011542
-5.56178089,2.23517172,0.68730181,0.00000000,0.04950355,0.70515741,0.54485829,0.51308490
-5.55577789,2.27417642,0.69958787,0.00000000,0.04883879,0.71759417,0.55962359,0.52690856
-5.54977489,2.31160368,0.71298368,0.00000000,0.04820654,0.72830870,0.57439610,0.54150255
-5.54377189,2.34656587,0.72738683,0.00000000,0.04760318,0.73688876,0.58896463,0.55676070
-5.53776888,2.37817784,0.74266549,0.00000000,0.04702235,0.74294716,0.60311557,0.57255952
-5.53176588,2.40559890,0.75866569,0.00000000,0.04645561,0.74613960,0.61664176,0.58876343
-5.52576288,2.42807221,0.77521866,0.00000000,0.04589323,0.74618078,0.62935069,0.60523005
-5.51975988,2.44495953,0.79214811,0.00000000,0.04532485,0.74285825,0.64107182,0.62181523
-5.51375688,2.45576992,0.80927702,0.00000000,0.04474023,0.73604305,0.65166259,0.63837775
-5.50775388,2.46018100,0.82643385,0.00000000,0.04412981,0.72569692,0.66101302,0.65478346
-5.50175088,2.45805222,0.84345808,0.00000000,0.04348517,0.71187542,0.66904883,0.67090905
-5.49574787,2.44943005,0.86020510,0.00000000,0.04279949,0.69472722,0.67573306,0.68664536
-5.48974487,2.43454541,0.87655053,0.00000000,0.04206768,0.67448944,0.68106641,0.70190045
-5.48374187,2.41380401,0.89239416,0.00000000,0.04128661,0.65147944,0.68508641,0.71660237
-5.47773887,2.38777087,0.90766353,0.00000000,0.04045508,0.62608358,0.68786575,0.73070202
-5.47173587,2.35715019,0.92231742,0.00000000,0.03957376,0.59874346,0.68951000,0.74417597
-5.46573287,2.32276213,0.93634927,0.00000000,0.03864503,0.56994052,0.69015491,0.75702933
-5.45972986,2.28551770,0.94979037,0.00000000,0.03767285,0.54017958,0.68996367,0.76929873
-5.45372686,2.24639321,0.96271306,0.00000000,0.03666249,0.50997225,0.68912408,0.78105521
-5.44772386,2.20640529,0.97523334,0.00000000,0.03562031,0.47982082,0.68784587,0.79240674
-5.44172086,2.16658723,0.98751295,0.00000000,0.03455356,0.45020331,0.68635812,0.80350032
-5.43571786,2.12796730,0.99976044,0.00000000,0.03347017,0.42156030,0.68490668,0.81452314
-5.42971486,2.09154917,1.01223074,0.00000000,0.03237852,0.39428377,0.68375152,0.82570253
-5.42371186,2.05829464,1.02522317,0.00000000,0.03128729,0.36870853,0.68316392,0.83730438
-5.41770885,2.02910829,1.03907727,0.00000000,0.03020532,0.34510614,0.68342317,0.84962970
-5.41170585,2.00482406,1.05416636,0.00000000,0.02914140,0.32368146,0.68481276,0.86300913
-5.40570285,1.98619310,1.07088874,0.00000000,0.02810415,0.30457180,0.68761590,0.87779534
-5.39969985,1.97387292,1.08965649,0.00000000,0.02710190,0.28784839,0.69211029,0.89435325
-5.39369685,1.96841749,1.11088218,0.00000000,0.02614246,0.27351997,0.69856225,0.91304837
-5.38769385,1.97026804,1.13496379,0.00000000,0.02523302,0.26153824,0.70722010,0.93423359
-5.38169085,1.97974499,1.16226844,0.00000000,0.02437995,0.25180469,0.71830723,0.95823476
-5.37568784,1.99704080,1.19311553,0.00000000,0.02358863,0.24417858,0.73201485,0.98533582
-5.36968484,2.02221433,1.22776015,0.00000000,0.02286332,0.23848563,0.74849494,1.01576409
-5.36368184,2.05518691,1.26637747,0.00000000,0.02220698,0.23452705,0.76785352,1.04967635
-5.35767884,2.09574069,1.30904895,0.00000000,0.02162115,0.23208861,0.79014471,1.08714655
-5.35167584,2.14351950,1.35575112,0.00000000,0.02110592,0.23094938,0.81536590,1.12815577
-5.34567284,2.19803258,1.40634759,0.00000000,0.02065986,0.23088989,0.84345417,1.17258495
-5.33966983,2.25866140,1.46058458,0.00000000,0.02028008,0.23169947,0.87428433,1.22021082
-5.33366683,2.32466939,1.51809056,0.00000000,0.01996228,0.23318250,0.90766854,1.27070548
-5.32766383,2.39521465,1.57837982,0.00000000,0.01970092,0.23516348,0.94335767,1.32363937
-5.32166083,2.46936501,1.64085997,0.00000000,0.01948944,0.23749075,0.98104427,1.37848800
-5.31565783,2.54611515,1.70484306,0.00000000,0.01932045,0.24003886,1.02036709,1.43464174
-5.30965483,2.62440501,1.76955975,0.00000000,0.01918607,0.24270954,1.06091682,1.49141861
-5.30365183,2.70313891,1.83417606,0.00000000,0.01907819,0.24543134,1.10224293,1.54807929
-5.29764882,2.78120460,1.89781182,0.00000000,0.01898881,0.24815805,1.14386126,1.60384391
-5.29164582,2.85749163,1.95956020,0.00000000,0.01891028,0.25086613,1.18526214,1.65790977
-5.28564282,2.93090862,2.01850749,0.00000000,0.01883563,0.25355122,1.22591870,1.70946952
-5.27963982,3.00039880,2.07375255,0.00000000,0.01875873,0.25622416,1.26529529,1.75772903
-5.27363682,3.06495389,2.12442511,0.00000000,0.01867449,0.25890669,1.30285567,1.80192437
-5.26763382,3.12362614,2.16970280,0.00000000,0.01857896,0.26162713,1.33807101,1.84133759
-5.26163082,3.17553868,2.20882609,0.00000000,0.01846939,0.26441641,1.37042761,1.87531074
-5.25562781,3.21989452,2.24111138,0.00000000,0.01834421,0.26730463,1.39943425,1.90325806
-5.24962481,3.25598452,2.26596182,0.00000000,0.01820296,0.27031842,1.42462937,1.92467607
-5.24362181,3.28319480,2.28287602,0.00000000,0.01804620,0.27347930,1.44558792,1.93915166
-5.23761881,3.30101385,2.29145482,0.00000000,0.01787535,0.27680307,1.46192813,1.94636813
-5.23161581,3.30903983,2.29140605,0.00000000,0.01769255,0.28030028,1.47331805,1.94610936
-5.22561281,3.30698793,2.28254779,0.00000000,0.01750050,0.28397781,1.47948198,1.93826220
-5.21960980,3.29469801,2.26480995,0.00000000,0.01730227,0.28784121,1.48020655,1.92281720
-5.21360680,3.27214214,2.23823457,0.00000000,0.01710118,0.29189780,1.47534647,1.89986788
-5.20760380,3.23943158,2.20297480,0.00000000,0.01690070,0.29616008,1.46482970,1.86960864
-5.20160080,3.19682272,2.15929264,0.00000000,0.01670429,0.30064920,1.44866168,1.83233117
-5.19559780,3.14472106,2.10755538,0.00000000,0.01651540,0.30539810,1.42692847,1.78841972
-5.18959480,3.08368257,2.04823070,0.00000000,0.01633738,0.31045402,1.39979849,1.73834489
-5.18359180,3.01441148,1.98188031,0.00000000,0.01617348,0.31587993,1.36752240,1.68265614
-5.17758879,2.93775389,1.90915206,0.00000000,0.01602679,0.32175480,1.33043111,1.62197292
-5.17158579,2.85468668,1.83077044,0.00000000,0.01590026,0.32817235,1.28893155,1.55697441
-5.16558279,2.76630126,1.74752541,0.00000000,0.01579663,0.33523829,1.24350017,1.48838790
-5.15957979,2.67378235,1.66025975,0.00000000,0.01571844,0.34306602,1.19467425,1.41697611
-5.15357679,2.57838203,1.56985486,0.00000000,0.01566789,0.35177092,1.14304112,1.34352329
-5.14757379,2.48138974,1.47721547,0.00000000,0.01564683,0.36146359,1.08922553,1.26882075
-5.14157079,2.38409928,1.38325346,0.00000000,0.01565657,0.37224212,1.03387560,1.19365186
-5.13556778,2.28777403,1.28887127,0.00000000,0.01569780,0.38418417,0.97764794,1.11877711
-5.12956478,2.19361193,1.19494536,0.00000000,0.01577043,0.39733904,0.92119229,1.04491958
-5.12356178,2.10271183,1.10231030,0.00000000,0.01587345,0.41172045,0.86513647,0.97275136
-5.11755878,2.01604271,1.01174400,0.00000000,0.01600481,0.42730042,0.81007220,0.90288140
-5.11155578,1.93441752,0.92395454,0.00000000,0.01616129,0.44400474,0.75654234,0.83584509
-5.10555278,1.85847273,0.83956916,0.00000000,0.01633846,0.46171052,0.70503009,0.77209621
-5.09954977,1.78865478,0.75912567,0.00000000,0.01653067,0.48024589,0.65595059,0.71200124
-5.09354677,1.72521403,0.68306662,0.00000000,0.01673108,0.49939218,0.60964505,0.65583638
-5.08754377,1.66820656,0.61173634,0.00000000,0.01693178,0.51888860,0.56637786,0.60378736
-5.08154077,1.61750358,0.54538083,0.00000000,0.01712396,0.53843908,0.52633630,0.55595187
-5.07553777,1.57280789,0.48415037,0.00000000,0.01729818,0.55772122,0.48963301,0.51234441
-5.06953477,1.53367649,0.42810472,0.00000000,0.01744465,0.57639677,0.45631083,0.47290347
-5.06353177,1.49954796,0.37722039,0.00000000,0.01755355,0.59412322,0.42634951,0.43750036
-5.05752876,1.46977322,0.33139978,0.00000000,0.01761547,0.61056584,0.39967410,0.40594951
-5.05152576,1.44364797,0.29048155,0.00000000,0.01762172,0.62540956,0.37616426,0.37801960
-5.04552276,1.42044522,0.25425189,0.00000000,0.01756477,0.63837014,0.35566408,0.35344513
-5.03951976,1.39944625,0.22245609,0.00000000,0.01743856,0.64920395,0.33799194,0.33193783
-5.03351676,1.37996877,0.19481015,0.00000000,0.01723886,0.65771590,0.32294990,0.31319774
-5.02751376,1.36139102,0.17101192,0.00000000,0.01696345,0.66376528,0.31033232,0.29692331
-5.02151076,1.34317109,0.15075146,0.00000000,0.01661240,0.66726903,0.29993337,0.28282050
-5.01550775,1.32486102,0.13372052,0.00000000,0.01618808,0.66820269,0.29155338,0.27061061
-5.00950475,1.30611562,0.11962085,0.00000000,0.01569527,0.66659875,0.28500380,0.26003667
-5.00350175,1.28669616,0.10817134,0.00000000,0.01514107,0.66254297,0.28011098,0.25086857
-4.99749875,1.26646961,0.09911392,0.00000000,0.01453477,0.65616875,0.27671887,0.24290682
-4.99149575,1.24540424,0.09221836,0.00000000,0.01388770,0.64765019,0.27469068,0.23598519
-4.98549275,1.22356237,0.08728597,0.00000000,0.01321296,0.63719427,0.27391003,0.22997232
-4.97948974,1.20109145,0.08415227,0.00000000,0.01252516,0.62503268,0.27428150,0.22477252
-4.97348674,1.17821433,0.08268892,0.00000000,0.01184009,0.61141385,0.27573112,0.22032592
-4.96748374,1.15521970,0.08280474,0.00000000,0.01117446,0.59659573,0.27820685,0.21660816
-4.96148074,1.13245337,0.08444613,0.00000000,0.01054552,0.58083951,0.28167913,0.21362966
-4.95547774,1.11031089,0.08759686,0.00000000,0.00997078,0.56440484,0.28614178,0.21143469
-4.94947474,1.08923167,0.09227715,0.00000000,0.00946771,0.54754636,0.29161308,0.21010009
-4.94347174,1.06969472,0.09854213,0.00000000,0.00905344,0.53051194,0.29813686,0.20973378
-4.93746873,1.05221548,0.10647956,0.00000000,0.00874448,0.51354221,0.30578367,0.21047285
-4.93146573,1.03734346,0.11620673,0.00000000,0.00855649,0.49687131,0.31465151,0.21248117
-4.92546273,1.02565978,0.12786646,0.00000000,0.00850399,0.48072849,0.32486598,0.21594639
-4.91945973,1.01777396,0.14162201,0.00000000,0.00860012,0.46534020,0.33657950,0.22107610
-4.91345673,1.01431901,0.15765094,0.00000000,0.00885636,0.45093221,0.34996925,0.22809314
-4.90745373,1.01594414,0.17613782,0.00000000,0.00928228,0.43773128,0.36523356,0.23722970
-4.90145073,1.02330431,0.19726577,0.00000000,0.00988524,0.42596611,0.38258662,0.24872048
-4.89544772,1.03704632,0.22120692,0.00000000,0.01067007,0.41586701,0.40225121,0.26279453
-4.88944472,1.05779106,0.24811198,0.00000000,0.01163880,0.40766424,0.42444971,0.27966611
-4.88344172,1.08611214,0.27809918,0.00000000,0.01279035,0.40158470,0.44939324,0.29952463
-4.87743872,1.12251134,0.31124281,0.00000000,0.01412023,0.39784701,0.47726946,0.32252386
-4.87143572,1.16739152,0.34756189,0.00000000,0.01562032,0.39665501,0.50822924,0.34877091
-4.86543272,1.22102816,0.38700947,0.00000000,0.01727864,0.39819002,0.54237295,0.37831521
-4.85942971,1.28354083,0.42946294,0.00000000,0.01907926,0.40260199,0.57973679,0.41113809
-4.85342671,1.35486611,0.47471617,0.00000000,0.02100224,0.41000019,0.62028015,0.44714357
-4.84742371,1.43473357,0.52247382,0.00000000,0.02302378,0.42044385,0.66387452,0.48615073
-4.84142071,1.52264657,0.57234841,0.00000000,0.02511636,0.43393325,0.71029496,0.52788833
-4.83541771,1.61786949,0.62386070,0.00000000,0.02724919,0.45040206,0.75921461,0.57199220
-4.82941471,1.71942260,0.67644358,0.00000000,0.02938866,0.46971132,0.81020304,0.61800576
-4.82341171,1.82608607,0.72944961,0.00000000,0.03149903,0.49164562,0.86272880,0.66538396
-4.81740870,1.93641346,0.78216246,0.00000000,0.03354322,0.51591206,0.91616645,0.71350092
-4.81140570,2.04875534,0.83381183,0.00000000,0.03548367,0.54214211,0.96980814,0.76166119
-4.80540270,2.16129259,0.88359160,0.00000000,0.03728335,0.56989671,1.02287952,0.80911443
-4.79939970,2.27207882,0.93068066,0.00000000,0.03890679,0.59867459,1.07455960,0.85507323
-4.79339670,2.37909050,0.97426562,0.00000000,0.04032106,0.62792366,1.12400376,0.89873350
-4.78739370,2.48028321,1.01356466,0.00000000,0.04149684,0.65705507,1.17036921,0.93929671
-4.78139070,2.57365171,1.04785142,0.00000000,0.04240927,0.68545963,1.21284162,0.97599314
-4.77538769,2.65729154,1.07647800,0.00000000,0.04303874,0.71252573,1.25066188,1.00810527
-4.76938469,2.72945929,1.09889602,0.00000000,0.04337154,0.73765819,1.28315182,1.03499024
-4.76338169,2.78862913,1.11467481,0.00000000,0.04340030,0.76029711,1.30973739,1.05610054
-4.75737869,2.83354271,1.12351586,0.00000000,0.04312417,0.77993595,1.32996855,1.07100180
-4.75137569,2.86325037,1.12526285,0.00000000,0.04254884,0.79613786,1.34353457,1.07938714
-4.74537269,2.87714159,1.11990689,0.00000000,0.04168632,0.80854968,1.35027416,1.08108720
-4.73936968,2.87496336,1.10758656,0.00000000,0.04055446,0.81691280,1.35017987,1.07607546
-4.73336668,2.85682558,1.08858291,0.00000000,0.03917636,0.82107050,1.34339661,1.06446874
-4.72736368,2.82319341,1.06330956,0.00000000,0.03757955,0.82097138,1.33021433,1.04652271
-4.72136068,2.77486709,1.03229854,0.00000000,0.03579506,0.81666884,1.31105542,1.02262271
-4.71535768,2.71295037,0.99618237,0.00000000,0.03385643,0.80831673,1.28645738,0.99327042
-4.70935468,2.63880920,0.95567338,0.00000000,0.03179865,0.79616145,1.25705185,0.95906702
-4.70335168,2.55402300,0.91154118,0.00000000,0.02965715,0.78053112,1.22354103,0.92069354
-4.69734867,2.46033089,0.86458926,0.00000000,0.02746681,0.76182231,1.18667281,0.87888952
-4.69134567,2.35957559,0.81563182,0.00000000,0.02526102,0.74048526,1.14721579,0.83443081
-4.68534267,2.25364769,0.76547167,0.00000000,0.02307097,0.71700836,1.10593547,0.78810763
-4.67933967,2.14443272,0.71488019,0.00000000,0.02092496,0.69190262,1.06357273,0.74070358
-4.67333667,2.03376338,0.66457990,0.00000000,0.01884793,0.66568704,1.02082536,0.69297674
-4.66733367,1.92337864,0.61523025,0.00000000,0.01686114,0.63887549,0.97833358,0.64564314
-4.66133067,1.81489100,0.56741692,0.00000000,0.01498202,0.61196555,0.93666962,0.59936344
-4.65532766,1.70976275,0.52164479,0.00000000,0.01322416,0.58542975,0.89633177,0.55473283
-4.64932466,1.60929132,0.47833444,0.00000000,0.01159744,0.55970946,0.85774250,0.51227446
-4.64332166,1.51460331,0.43782201,0.00000000,0.01010829,0.53521118,0.82125046,0.47243602
-4.63731866,1.42665650,0.40036193,0.00000000,0.00876005,0.51230534,0.78713547,0.43558960
-4.63131566,1.34624833,0.36613221,0.00000000,0.00755335,0.49132701,0.75561599,0.40203397
-4.62531266,1.27402957,0.33524145,0.00000000,0.00648663,0.47257828,0.72685797,0.37199910
-4.61930965,1.21052130,0.30773725,0.00000000,0.00555664,0.45633171,0.70098430,0.34565223
-4.61330665,1.15613343,0.28361521,0.00000000,0.00475891,0.44283420,0.67808402,0.32310482
-4.60730365,1.11118330,0.26282817,0.00000000,0.00408825,0.43231092,0.65822047,0.30441997
-4.60130065,1.07591262,0.24529495,0.00000000,0.00353924,0.42496864,0.64143781,0.28961958
-4.59529765,1.05050180,0.23090854,0.00000000,0.00310659,0.42099813,0.62776558,0.27869098
-4.58929465,1.03508058,0.21954319,0.00000000,0.00278560,0.42057527,0.61722104,0.27159262
-4.58329165,1.02973468,0.21106031,0.00000000,0.00257235,0.42386077,0.60980932,0.26825855
-4.57728864,1.03450813,0.20531322,0.00000000,0.00246408,0.43099828,0.60552166,0.26860168
-4.57128564,1.04940170,0.20215066,0.00000000,0.00245925,0.44211123,0.60433206,0.27251574
-4.56528264,1.07436784,0.20141916,0.00000000,0.00255777,0.45729826,0.60619302,0.27987611
-4.55927964,1.10930285,0.20296461,0.00000000,0.00276098,0.47662782,0.61103085,0.29053966
-4.55327664,1.15403745,0.20663305,0.00000000,0.00307174,0.50013212,0.61874122,0.30434392
-4.54727364,1.20832648,0.21227099,0.00000000,0.00349427,0.52780089,0.62918571,0.32110584
-4.54127064,1.27183905,0.21972557,0.00000000,0.00403416,0.55957534,0.64218974,0.34062043
-4.53526763,1.34414986,0.22884457,0.00000000,0.00469813,0.59534280,0.65754234,0.36265963
-4.52926463,1.42473280,0.23947658,0.00000000,0.00549389,0.63493230,0.67499816,0.38697169
-4.52326163,1.51295731,0.25147143,0.00000000,0.00642988,0.67811153,0.69428160,0.41328119
-4.51725863,1.60808802,0.26468084,0.00000000,0.00751500,0.72458536,0.71509312,0.44128996
-4.51125563,1.70928803,0.27895937,0.00000000,0.00875833,0.77399613,0.73711740,0.47067900
-4.50525263,1.81562564,0.29416560,0.00000000,0.01016875,0.82592570,0.76003288,0.50111133
-4.49924962,1.92608457,0.31016340,0.00000000,0.01175466,0.87989950,0.78352217,0.53223576
-4.49324662,2.03957705,0.32682325,0.00000000,0.01352358,0.93539223,0.80728261,0.56369157
-4.48724362,2.15495949,0.34402338,0.00000000,0.01548175,0.99183520,0.83103633,0.59511373
-4.48124062,2.27104988,0.36165058,0.00000000,0.01763379,1.04862518,0.85453915,0.62613866
-4.47523762,2.38664638,0.37960062,0.00000000,0.01998230,1.10513428,0.87758759,0.65641010
-4.46923462,2.50054623,0.39777807,0.00000000,0.02252747,1.16072077,0.90002356,0.68558504
-4.46323162,2.61156438,0.41609560,0.00000000,0.02526675,1.21474036,0.92173634,0.71333925
-4.45722861,2.71855119,0.43447246,0.00000000,0.02819450,1.26655771,0.94266151,0.73937240
-4.45122561,2.82040854,0.45283256,0.00000000,0.03130165,1.31555774,0.96277705,0.76341237
-4.44522261,2.91610406,0.47110183,0.00000000,0.03457549,1.36115649,0.98209650,0.78521879
-4.43921961,3.00468302,0.48920527,0.00000000,0.03799941,1.40281111,1.00065975,0.80458557
-4.43321661,3.08527785,0.50706380,0.00000000,0.04155278,1.44002888,1.01852184,0.82134240
-4.42721361,3.15711513,0.52459102,0.00000000,0.04521085,1.47237488,1.03574058,0.83535532
-4.42121061,3.21952026,0.54169029,0.00000000,0.04894477,1.49947825,1.05236355,0.84652630
-4.41520760,3.27192004,0.55825222,0.00000000,0.05272172,1.52103690,1.06841548,0.85479200
-4.40920460,3.31384337,0.57415293,0.00000000,0.05650514,1.53682061,1.08388674,0.86012189
-4.40320160,3.34492063,0.58925316,0.00000000,0.06025509,1.54667258,1.09872375,0.86251585
-4.39719860,3.36488217,0.60339860,0.00000000,0.06392874,1.55050950,1.11282194,0.86200152
-4.39119560,3.37355622,0.61642135,0.00000000,0.06748105,1.54832032,1.12602197,0.85863150
-4.38519260,3.37086695,0.62814273,0.00000000,0.07086547,1.54016379,1.13810935,0.85248077
-4.37918959,3.35683283,0.63837737,0.00000000,0.07403492,1.52616514,1.14881793,0.84364426
-4.37318659,3.33156572,0.64693855,0.00000000,0.07694278,1.50651203,1.15783704,0.83223497
-4.36718359,3.29527085,0.65364448,0.00000000,0.07954398,1.48144999,1.16482209,0.81838254
-4.36118059,3.24824777,0.65832556,0.00000000,0.08179625,1.45127764,1.16940830,0.80223240
-4.35517759,3.19089214,0.66083208,0.00000000,0.08366125,1.41634181,1.17122676,0.78394551
-4.34917459,3.12369817,0.66104215,0.00000000,0.08510580,1.37703265,1.16992220,0.76369856
-4.34317159,3.04726126,0.65886953,0.00000000,0.08610300,1.33377896,1.16517149,0.74168459
-4.33716858,2.96228049,0.65427081,0.00000000,0.08663323,1.28704359,1.15670192,0.71811383
-4.33116558,2.86956011,0.64725177,0.00000000,0.08668501,1.23731902,1.14430841,0.69321458
-4.32516258,2.77000970,0.63787234,0.00000000,0.08625566,1.18512294,1.12786854,0.66723397
-4.31915958,2.66464213,0.62625001,0.00000000,0.08535168,1.13099382,1.10735471,0.64043828
-4.31315658,2.55456884,0.61256136,0.00000000,0.08398887,1.07548625,1.08284276,0.61311269
-4.30715358,2.44099186,0.59704143,0.00000000,0.08219219,1.01916598,1.05451639,0.58556023
