energy_ev,total_up,C_s_up,C_p_up,Li_s_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up
-3.01050525,1.78017471,0.00061558,0.09216396,0.05488014,0.41600995,0.88177639,0.01059631,0.82849013
-3.00450225,1.95401976,0.00070868,0.10461488,0.06243131,0.46196779,0.96399715,0.01218233,0.90575772
-2.99849925,2.13444880,0.00081052,0.11798771,0.07053040,0.51041066,1.04872995,0.01391224,0.98548190
-2.99249625,2.32027694,0.00092093,0.13222049,0.07913015,0.56108737,1.13534536,0.01578194,1.06713214
-2.98649325,2.51013415,0.00103956,0.14722724,0.08816667,0.61368835,1.22312970,0.01778378,1.15011600
-2.98049025,2.70247633,0.00116585,0.16289769,0.09755940,0.66784768,1.31129140,0.01990643,1.23378636
-2.97448724,2.89560190,0.00129899,0.17909775,0.10721153,0.72314691,1.39896981,0.02213464,1.31745054
-2.96848424,3.08767409,0.00143796,0.19567090,0.11701115,0.77912088,1.48524671,0.02444925,1.40038096
-2.96248124,3.27674872,0.00158152,0.21244045,0.12683299,0.83526536,1.56916026,0.02682729,1.48182733
-2.95647824,3.46080711,0.00172820,0.22921267,0.13654078,0.89104636,1.64972143,0.02924222,1.56102985
-2.95047524,3.63779347,0.00187632,0.24578073,0.14599025,0.94591094,1.72593248,0.03166432,1.63723332
-2.94447224,3.80565593,0.00202405,0.26192936,0.15503255,0.99929903,1.79680721,0.03406120,1.70970149
-2.93846923,3.96239001,0.00216942,0.27744005,0.16351813,1.05065605,1.86139241,0.03639848,1.77773143
-2.93246623,4.10608332,0.00231033,0.29209664,0.17130083,1.09944557,1.91878996,0.03864058,1.84066729
-2.92646323,4.23495996,0.00244468,0.30569108,0.17824208,1.14516179,1.96817893,0.04075159,1.89791312
-2.92046023,4.34742308,0.00257034,0.31802911,0.18421502,1.18734113,2.00883687,0.04269621,1.94894413
-2.91445723,4.44209418,0.00268525,0.32893566,0.18910841,1.22557248,2.04015964,0.04444074,1.99331616
-2.90845423,4.51784732,0.00278747,0.33825967,0.19283004,1.25950570,2.06167888,0.04595405,2.03067296
-2.90245123,4.57383731,0.00287522,0.34587823,0.19530971,1.28885804,2.07307662,0.04720853,2.06075094
-2.89644822,4.60952040,0.00294696,0.35169975,0.19650139,1.31341814,2.07419623,0.04818091,2.08338144
-2.89044522,4.62466678,0.00300144,0.35566607,0.19638469,1.33304760,2.06504930,0.04885305,2.09849033
-2.88444222,4.61936440,0.00303770,0.35775343,0.19496542,1.34768003,2.04581808,0.04921249,2.10609510
-2.87843922,4.59401390,0.00305514,0.35797229,0.19227529,1.35731781,2.01685333,0.04925288,2.10629967
-2.87243622,4.54931498,0.00305354,0.35636593,0.18837081,1.36202682,1.97866748,0.04897423,2.09928725
-2.86643322,4.48624477,0.00303305,0.35300808,0.18333131,1.36192946,1.93192345,0.04838289,2.08531160
-2.86043022,4.40602923,0.00299423,0.34799954,0.17725636,1.35719652,1.87741933,0.04749142,2.06468721
-2.85442721,4.31010877,0.00293799,0.34146411,0.17026250,1.34803831,1.81606964,0.04631819,2.03777889
-2.84842421,4.20009961,0.00286558,0.33354399,0.16247966,1.33469571,1.74888358,0.04488682,2.00499135
-2.84242121,4.07775235,0.00277858,0.32439479,0.15404719,1.31743145,1.67694132,0.04322550,1.96675906
-2.83641821,3.94490947,0.00267884,0.31418058,0.14510986,1.29652226,1.60136895,0.04136611,1.92353707
-2.83041521,3.80346327,0.00256842,0.30306901,0.13581387,1.27225215,1.52331297,0.03934333,1.87579283
-2.82441221,3.65531554,0.00244954,0.29122679,0.12630304,1.24490704,1.44391522,0.03719364,1.82399956
-2.81840920,3.50234036,0.00232454,0.27881575,0.11671538,1.21477096,1.36428886,0.03495430,1.76863087
-2.81240620,3.34635080,0.00219577,0.26598943,0.10718006,1.18212375,1.28549624,0.03266243,1.71015708
-2.80640320,3.18907033,0.00206559,0.25289051,0.09781483,1.14724013,1.20852901,0.03035401,1.64904268
-2.80040020,3.03210907,0.00193625,0.23964898,0.08872415,1.11038998,1.13429115,0.02806309,1.58574499
-2.79439720,2.87694533,0.00180990,0.22638100,0.07999773,1.07183949,1.06358489,0.02582104,1.52071374
-2.78839420,2.72491199,0.00168848,0.21318853,0.07170975,1.03185278,0.99710005,0.02365596,1.45439094
-2.78239120,2.57718752,0.00157373,0.20015960,0.06391865,0.99069373,0.93540651,0.02159218,1.38721117
-2.77638819,2.43479123,0.00146712,0.18736898,0.05666733,0.94862760,0.87895000,0.01965000,1.31960151
-2.77038519,2.29858211,0.00136987,0.17487941,0.04998385,0.90592203,0.82805096,0.01784543,1.25198117
-2.76438219,2.16926076,0.00128288,0.16274287,0.04388246,0.86284744,0.78290633,0.01619027,1.18476049
-2.75837919,2.04737386,0.00120680,0.15100224,0.03836495,0.81967638,0.74359391,0.01469208,1.11833916
-2.75237619,1.93332078,0.00114196,0.13969269,0.03342218,0.77668198,0.71007918,0.01335448,1.05310373
-2.74637319,1.82736181,0.00108844,0.12884328,0.02903567,0.73413541,0.68222423,0.01217742,0.98942446
-2.74037019,1.72962778,0.00104604,0.11847813,0.02517936,0.69230259,0.65979832,0.01115754,0.92765165
-2.73436718,1.64013094,0.00101436,0.10861760,0.02182125,0.65144019,0.64249011,0.01028862,0.86811160
-2.72836418,1.55877669,0.00099279,0.09927910,0.01892500,0.61179138,0.62992089,0.00956207,0.81110262
-2.72236118,1.48537626,0.00098055,0.09047768,0.01645146,0.57358142,0.62165863,0.00896742,0.75689115
-2.71635818,1.41966004,0.00097675,0.08222647,0.01435999,0.53701347,0.61723250,0.00849278,0.70570848
-2.71035518,1.36129139,0.00098040,0.07453678,0.01260968,0.50226484,0.61614745,0.00812537,0.65774803
-2.70435218,1.30988080,0.00099045,0.06741814,0.01116030,0.46948401,0.61789844,0.00785194,0.61316358
-2.69834917,1.26499994,0.00100583,0.06087813,0.00997320,0.43878834,0.62198399,0.00765921,0.57206840
-2.69234617,1.22619544,0.00102548,0.05492224,0.00901190,0.41026290,0.62791851,0.00753420,0.53453537
-2.68634317,1.19300168,0.00104838,0.04955351,0.00824259,0.38396010,0.63524324,0.00746458,0.50059800
-2.68034017,1.16495251,0.00107357,0.04477231,0.00763447,0.35990037,0.64353526,0.00743891,0.47025221
-2.67433717,1.14159112,0.00110015,0.04057605,0.00715992,0.33807364,0.65241434,0.00744681,0.44345873
-2.66833417,1.12247783,0.00112731,0.03695891,0.00679454,0.31844142,0.66154755,0.00747910,0.42014592
-2.66233117,1.10719548,0.00115434,0.03391167,0.00651716,0.30093950,0.67065121,0.00752789,0.40021268
-2.65632816,1.09535218,0.00118060,0.03142150,0.00630965,0.28548098,0.67949065,0.00758653,0.38353143
-2.65032516,1.08658133,0.00120557,0.02947183,0.00615676,0.27195934,0.68787740,0.00764966,0.36995080
-2.64432216,1.08053920,0.00122879,0.02804229,0.00604587,0.26025162,0.69566445,0.00771301,0.35929799
-2.63831916,1.07690017,0.00124986,0.02710863,0.00596668,0.25022149,0.70273984,0.00777337,0.35138077
-2.63231616,1.07535037,0.00126845,0.02664270,0.00591092,0.24172197,0.70901892,0.00782839,0.34598900
-2.62631316,1.07558002,0.00128430,0.02661249,0.00587207,0.23459807,0.71443602,0.00787646,0.34289585
-2.62031016,1.07727551,0.00129715,0.02698220,0.00584500,0.22868906,0.71893600,0.00791645,0.34185882
-2.61430715,1.08011178,0.00130678,0.02771235,0.00582571,0.22383053,0.72246629,0.00794765,0.34262062
-2.60830415,1.08374582,0.00131298,0.02876000,0.00581105,0.21985631,0.72496997,0.00796951,0.34491029
-2.60230115,1.08781212,0.00131556,0.03007900,0.00579850,0.21660026,0.72638037,0.00798156,0.34844456
-2.59629815,1.09192041,0.00131433,0.03162038,0.00578597,0.21389800,0.72661753,0.00798327,0.35292975
-2.59029515,1.09565634,0.00130913,0.03333285,0.00577161,0.21158873,0.72558679,0.00797399,0.35806438
-2.58429215,1.09858517,0.00129979,0.03516338,0.00575371,0.20951699,0.72317955,0.00795285,0.36354246
-2.57828914,1.10025852,0.00128618,0.03705793,0.00573062,0.20753470,0.71927618,0.00791879,0.36905760
-2.57228614,1.10022393,0.00126821,0.03896227,0.00570072,0.20550308,0.71375081,0.00787058,0.37430786
-2.56628314,1.09803671,0.00124580,0.04082293,0.00566234,0.20329473,0.70647767,0.00780682,0.37900125
-2.56028014,1.09327359,0.00121895,0.04258818,0.00561387,0.20079568,0.69733849,0.00772604,0.38286159
-2.55427714,1.08554721,0.00118772,0.04420909,0.00555373,0.19790729,0.68623058,0.00762677,0.38563474
-2.54827414,1.07452084,0.00115223,0.04564058,0.00548045,0.19454797,0.67307473,0.00750766,0.38709457
-2.54227114,1.05992211,0.00111268,0.04684244,0.00539273,0.19065463,0.65782276,0.00736755,0.38704870
-2.53626813,1.04155529,0.00106934,0.04778024,0.00528953,0.18618370,0.64046386,0.00720560,0.38534348
-2.53026513,1.01931102,0.00102257,0.04842619,0.00517008,0.18111170,0.62102952,0.00702133,0.38186811
-2.52426213,0.99317315,0.00097278,0.04875972,0.00503398,0.17543522,0.59959669,0.00681472,0.37655745
-2.51825913,0.96322210,0.00092047,0.04876797,0.00488122,0.16917043,0.57628882,0.00658624,0.36939357
-2.51225613,0.92963459,0.00086617,0.04844599,0.00471221,0.16235194,0.55127494,0.00633691,0.36040572
-2.50625313,0.89267969,0.00081047,0.04779670,0.00452778,0.15503116,0.52476665,0.00606823,0.34966885
-2.50025013,0.85271147,0.00075395,0.04683064,0.00432918,0.14727419,0.49701336,0.00578222,0.33730060
-2.49424712,0.81015851,0.00069724,0.04556546,0.00411802,0.13915929,0.46829592,0.00548133,0.32345701
-2.48824412,0.76551098,0.00064094,0.04402518,0.00389626,0.13077408,0.43891909,0.00516839,0.30832696
-2.48224112,0.71930582,0.00058561,0.04223929,0.00366612,0.12221259,0.40920332,0.00484652,0.29212585
-2.47623812,0.67211082,0.00053180,0.04024172,0.00343003,0.11357224,0.37947613,0.00451903,0.27508852
-2.47023512,0.62450836,0.00048000,0.03806965,0.00319053,0.10495092,0.35006361,0.00418935,0.25746191
-2.46423212,0.57707953,0.00043062,0.03576238,0.00295022,0.09644425,0.32128253,0.00386088,0.23949777
-2.45822911,0.53038936,0.00038404,0.03336011,0.00271169,0.08814316,0.29343320,0.00353692,0.22144557
-2.45222611,0.48497367,0.00034054,0.03090278,0.00247741,0.08013179,0.26679351,0.00322061,0.20354602
-2.44622311,0.44132803,0.00030034,0.02842913,0.00224973,0.07248588,0.24161436,0.00291481,0.18602545
-2.44022011,0.39989923,0.00026358,0.02597573,0.00203078,0.06527160,0.21811642,0.00262208,0.16909101
-2.43421711,0.36107925,0.00023034,0.02357631,0.00182247,0.05854481,0.19648853,0.00234462,0.15292710
-2.42821411,0.32520205,0.00020063,0.02126119,0.00162649,0.05235087,0.17688740,0.00208425,0.13769284
-2.42221111,0.29254277,0.00017442,0.01905697,0.00144425,0.04672476,0.15943879,0.00184243,0.12352069
-2.41620810,0.26331950,0.00015161,0.01698638,0.00127695,0.04169167,0.14423975,0.00162021,0.11051623
-2.41020510,0.23769701,0.00013209,0.01506834,0.00112562,0.03726790,0.13136195,0.00141834,0.09875883
-2.40420210,0.21579231,0.00011571,0.01331813,0.00099109,0.03346195,0.12085578,0.00123725,0.08830325
-2.39819910,0.19768164,0.00010229,0.01174781,0.00087413,0.03027588,0.11275499,0.00107712,0.07918193
-2.39219610,0.18340836,0.00009164,0.01036661,0.00077548,0.02770677,0.10708170,0.00093792,0.07140783
-2.38619310,0.17299148,0.00008358,0.00918157,0.00069590,0.02574818,0.10385150,0.00081952,0.06497765
-2.38019010,0.16643440,0.00007791,0.00819806,0.00063632,0.02439170,0.10307858,0.00072169,0.05987524
-2.37418709,0.16373343,0.00007446,0.00742042,0.00059784,0.02362837,0.10478045,0.00064420,0.05607513
-2.36818409,0.16488593,0.00007306,0.00685255,0.00058189,0.02345004,0.10898244,0.00058686,0.05354586
-2.36218109,0.16989755,0.00007354,0.00649841,0.00059024,0.02385058,0.11572140,0.00054957,0.05225329
-2.35617809,0.17878849,0.00007576,0.00636250,0.00062514,0.02482692,0.12504890,0.00053240,0.05216338
-2.35017509,0.19159844,0.00007960,0.00645018,0.00068934,0.02637986,0.13703338,0.00053554,0.05324481
-2.34417209,0.20839006,0.00008496,0.00676788,0.00078617,0.02851472,0.15176146,0.00055941,0.05547093
-2.33816908,0.22925070,0.00009175,0.00732320,0.00091954,0.03124161,0.16933808,0.00060460,0.05882138
-2.33216608,0.25429236,0.00009989,0.00812485,0.00109401,0.03457560,0.18988540,0.00067193,0.06328301
-2.32616308,0.28364963,0.00010933,0.00918237,0.00131470,0.03853642,0.21354043,0.00076237,0.06885036
-2.32016008,0.31747560,0.00012004,0.01050584,0.00158733,0.04314800,0.24045124,0.00087703,0.07552540
-2.31415708,0.35593569,0.00013197,0.01210533,0.00191806,0.04843756,0.27077178,0.00101715,0.08331682
-2.30815408,0.39919940,0.00014513,0.01399029,0.00231345,0.05443455,0.30465524,0.00118400,0.09223860
-2.30215108,0.44743011,0.00015947,0.01616884,0.00278025,0.06116906,0.34224610,0.00137883,0.10230816
-2.29614807,0.50077320,0.00017501,0.01864696,0.00332524,0.06867017,0.38367092,0.00160280,0.11354385
-2.29014507,0.55934256,0.00019172,0.02142771,0.00395497,0.07696380,0.42902819,0.00185689,0.12596207
-2.28414207,0.62320614,0.00020957,0.02451033,0.00467549,0.08607056,0.47837737,0.00214182,0.13957403
-2.27813907,0.69237093,0.00022855,0.02788955,0.00549206,0.09600326,0.53172775,0.00245794,0.15438221
-2.27213607,0.76676794,0.00024860,0.03155480,0.00640880,0.10676448,0.58902728,0.00280517,0.17037666
-2.26613307,0.84623795,0.00026966,0.03548972,0.00742838,0.11834404,0.65015215,0.00318291,0.18753140
-2.26013007,0.93051869,0.00029164,0.03967169,0.00855161,0.13071670,0.71489755,0.00358995,0.20580093
-2.25412706,1.01923433,0.00031442,0.04407166,0.00977719,0.14384001,0.78297023,0.00402443,0.22511719
-2.24812406,1.11188788,0.00033787,0.04865415,0.01110135,0.15765258,0.85398336,0.00448379,0.24538696
-2.24212106,1.20785741,0.00036181,0.05337752,0.01251762,0.17207279,0.92745439,0.00496474,0.26649009
-2.23611806,1.30639648,0.00038604,0.05819450,0.01401667,0.18699814,1.00280612,0.00546328,0.28827855
-2.23011506,1.40663935,0.00041032,0.06305291,0.01558617,0.20230524,1.07937147,0.00597470,0.31057662
-2.22411206,1.50761126,0.00043438,0.06789675,0.01721083,0.21785057,1.15640209,0.00649363,0.33318205
-2.21810905,1.60824377,0.00045794,0.07266731,0.01887248,0.23347212,1.23308078,0.00701413,0.35586860
-2.21210605,1.70739491,0.00048069,0.07730462,0.02055033,0.24899176,1.30853755,0.00752980,0.37838962
-2.20610305,1.80387382,0.00050230,0.08174886,0.02222130,0.26421846,1.38186900,0.00803388,0.40048287
-2.20010005,1.89646911,0.00052244,0.08594196,0.02386051,0.27895225,1.45216035,0.00851937,0.42187635
-2.19409705,1.98397999,0.00054079,0.08982912,0.02544181,0.29298880,1.51850952,0.00897927,0.44229498
-2.18809405,2.06524909,0.00055702,0.09336028,0.02693852,0.30612447,1.58005223,0.00940666,0.46146791
-2.18209105,2.13919564,0.00057083,0.09649143,0.02832409,0.31816172,1.63598727,0.00979492,0.47913618
-2.17608804,2.20484774,0.00058195,0.09918579,0.02957291,0.32891458,1.68560074,0.01013790,0.49506047
-2.17008504,2.26137225,0.00059013,0.10141475,0.03066108,0.33821411,1.72828841,0.01043008,0.50902852
-2.16408204,2.30810099,0.00059520,0.10315846,0.03156717,0.34591344,1.76357496,0.01066668,0.52086197
-2.15807904,2.34455206,0.00059700,0.10440624,0.03227295,0.35189232,1.79112934,0.01084386,0.53042224
-2.15207604,2.37044519,0.00059546,0.10515660,0.03276394,0.35606096,1.81077545,0.01095878,0.53761521
-2.14607304,2.38571043,0.00059054,0.10541703,0.03302996,0.35836291,1.82249758,0.01100965,0.54239446
-2.14007004,2.39048953,0.00058230,0.10520344,0.03306547,0.35877690,1.82644017,0.01099586,0.54476277
-2.13406703,2.38512997,0.00057082,0.10453940,0.03286975,0.35731758,1.82290205,0.01091788,0.54477200
-2.12806403,2.37017179,0.00055626,0.10345519,0.03244691,0.35403500,1.81232500,0.01077733,0.54252105
-2.12206103,2.34632759,0.00053885,0.10198659,0.03180578,0.34901301,1.79527732,0.01057688,0.53815221
-2.11605803,2.31445666,0.00051885,0.10017370,0.03095961,0.34236649,1.77243302,0.01032016,0.53184587
-2.11005503,2.27553424,0.00049655,0.09805957,0.02992557,0.33423759,1.74454735,0.01001170,0.52381387
-2.10405203,2.23061725,0.00047230,0.09568888,0.02872418,0.32479119,1.71242997,0.00965672,0.51429176
-2.09804902,2.18080793,0.00044647,0.09310674,0.02737869,0.31420964,1.67691664,0.00926107,0.50353037
-2.09204602,2.12721703,0.00041943,0.09035739,0.02591425,0.30268723,1.63884096,0.00883101,0.49178696
-2.08604302,2.07092802,0.00039157,0.08748323,0.02435719,0.29042430,1.59900701,0.00837306,0.47931640
-2.08004002,2.01296389,0.00036325,0.08452386,0.02273422,0.27762156,1.55816442,0.00789387,0.46636283
-2.07403702,1.95425792,0.00033485,0.08151535,0.02107167,0.26447470,1.51698661,0.00740004,0.45315203
-2.06803402,1.89562949,0.00030671,0.07848966,0.01939485,0.25116938,1.47605329,0.00689799,0.43988494
-2.06203102,1.83776593,0.00027913,0.07547429,0.01772738,0.23787706,1.43583771,0.00639381,0.42673256
-2.05602801,1.78121101,0.00025240,0.07249209,0.01609073,0.22475155,1.39669923,0.00589320,0.41383240
-2.05002501,1.72636021,0.00022676,0.06956124,0.01450384,0.21192648,1.35888125,0.00540130,0.40128661
-2.04402201,1.67346287,0.00020239,0.06669538,0.01298284,0.19951379,1.32251452,0.00492272,0.38916188
-2.03801901,1.62263073,0.00017947,0.06390394,0.01154087,0.18760313,1.28762530,0.00446141,0.37749093
-2.03201601,1.57385217,0.00015810,0.06119251,0.01018810,0.17626215,1.25414801,0.00402070,0.36627557
-2.02601301,1.52701132,0.00013836,0.05856336,0.00893178,0.16553769,1.22194140,0.00360322,0.35549106
-2.02001001,1.48191070,0.00012028,0.05601605,0.00777636,0.15545761,1.19080730,0.00321099,0.34509153
-2.01400700,1.43829629,0.00010387,0.05354799,0.00672378,0.14603319,1.16051102,0.00284540,0.33501615
-2.00800400,1.39588359,0.00008911,0.05115515,0.00577369,0.13726198,1.13080227,0.00250726,0.32519571
-2.00200100,1.35438327,0.00007593,0.04883267,0.00492381,0.12913083,1.10143535,0.00219687,0.31555932
-1.99599800,1.31352532,0.00006427,0.04657546,0.00417026,0.12161901,1.07218785,0.00191404,0.30604080
-1.98999500,1.27308026,0.00005403,0.04437877,0.00350788,0.11470124,1.04287681,0.00165818,0.29658456
-1.98399200,1.23287680,0.00004512,0.04223870,0.00293056,0.10835050,1.01337157,0.00142836,0.28715075
-1.97798899,1.19281501,0.00003742,0.04015257,0.00243158,0.10254049,0.98360293,0.00122337,0.27771924
-1.97198599,1.15287457,0.00003083,0.03811926,0.00200385,0.09724772,0.95356812,0.00104181,0.26829266
-1.96598299,1.11311803,0.00002522,0.03613939,0.00164017,0.09245304,0.92333168,0.00088209,0.25889801
-1.95997999,1.07368909,0.00002049,0.03421547,0.00133341,0.08814270,0.89302220,0.00074254,0.24958718
-1.95397699,1.03480622,0.00001654,0.03235185,0.00107672,0.08430892,0.86282537,0.00062144,0.24043618
-1.94797399,0.99675229,0.00001326,0.03055463,0.00086359,0.08094992,0.83297396,0.00051705,0.23154323
-1.94197099,0.95986080,0.00001055,0.02883151,0.00068801,0.07806956,0.80373513,0.00042767,0.22302594
-1.93596798,0.92449972,0.00000834,0.02719149,0.00054446,0.07567655,0.77539618,0.00035165,0.21501760
-1.92996498,0.89105380,0.00000655,0.02564458,0.00042800,0.07378332,0.74824931,0.00028742,0.20766283
-1.92396198,0.85990628,0.00000511,0.02420139,0.00033421,0.07240476,0.72257639,0.00023352,0.20111285
-1.91795898,0.83142101,0.00000395,0.02287280,0.00025925,0.07155667,0.69863446,0.00018859,0.19552040
-1.91195598,0.80592573,0.00000304,0.02166948,0.00019977,0.07125424,0.67664272,0.00015138,0.19103462
-1.90595298,0.78369725,0.00000232,0.02060155,0.00015293,0.07151042,0.65677159,0.00012077,0.18779607
-1.89994997,0.76494921,0.00000176,0.01967816,0.00011631,0.07233446,0.63913435,0.00009576,0.18593183
-1.89394697,0.74982257,0.00000132,0.01890716,0.00008788,0.07373047,0.62378162,0.00007546,0.18555115
-1.88794397,0.73837942,0.00000099,0.01829474,0.00006597,0.07569620,0.61069880,0.00005909,0.18674139
-1.88194097,0.73059985,0.00000074,0.01784520,0.00004920,0.07822204,0.59980663,0.00004599,0.18956460
-1.87593797,0.72638207,0.00000054,0.01756073,0.00003646,0.08129019,0.59096441,0.00003557,0.19405468
-1.86993497,0.72554540,0.00000040,0.01744120,0.00002685,0.08487418,0.58397591,0.00002733,0.20021524
-1.86393197,0.72783602,0.00000029,0.01748409,0.00001964,0.08893859,0.57859732,0.00002087,0.20801817
-1.85792896,0.73293484,0.00000021,0.01768446,0.00001428,0.09343915,0.57454695,0.00001583,0.21740299
-1.85192596,0.74046742,0.00000015,0.01803490,0.00001032,0.09832308,0.57151608,0.00001193,0.22827709
-1.84592296,0.75001513,0.00000011,0.01852570,0.00000741,0.10352973,0.56918041,0.00000894,0.24051670
-1.83991996,0.76112746,0.00000008,0.01914489,0.00000528,0.10899155,0.56721168,0.00000665,0.25396892
-1.83391696,0.77333479,0.00000005,0.01987853,0.00000375,0.11463534,0.56528894,0.00000492,0.26845445
-1.82791396,0.78616137,0.00000004,0.02071095,0.00000265,0.12038371,0.56310901,0.00000361,0.28377139
-1.82191096,0.79913808,0.00000003,0.02162505,0.00000186,0.12615684,0.56039580,0.00000264,0.29969972
-1.81590795,0.81181465,0.00000002,0.02260269,0.00000130,0.13187435,0.55690819,0.00000191,0.31600661
-1.80990495,0.82377110,0.00000001,0.02362514,0.00000092,0.13745735,0.55244634,0.00000138,0.33245233
-1.80390195,0.83462797,0.00000001,0.02467349,0.00000066,0.14283052,0.54685620,0.00000099,0.34879663
-1.79789895,0.84405527,0.00000001,0.02572915,0.00000049,0.14792419,0.54003217,0.00000072,0.36480529
-1.79189595,0.85177975,0.00000000,0.02677430,0.00000040,0.15267626,0.53191805,0.00000052,0.38025680
-1.78589295,0.85759045,0.00000000,0.02779239,0.00000037,0.15703403,0.52250626,0.00000039,0.39494856
-1.77988994,0.86134215,0.00000000,0.02876850,0.00000041,0.16095561,0.51183537,0.00000031,0.40870263
-1.77388694,0.86295682,0.00000000,0.02968975,0.00000052,0.16441102,0.49998634,0.00000027,0.42137057
-1.76788394,0.86242278,0.00000000,0.03054558,0.00000071,0.16738289,0.48707747,0.00000028,0.43283706
-1.76188094,0.85979158,0.00000001,0.03132791,0.00000103,0.16986652,0.47325832,0.00000032,0.44302219
-1.75587794,0.85517281,0.00000001,0.03203123,0.00000151,0.17186952,0.45870294,0.00000042,0.45188219
-1.74987494,0.84872669,0.00000001,0.03265258,0.00000222,0.17341081,0.44360252,0.00000059,0.45940846
-1.74387194,0.84065494,0.00000002,0.03319139,0.00000327,0.17451916,0.42815788,0.00000084,0.46562503
-1.73786893,0.83119006,0.00000003,0.03364919,0.00000479,0.17523122,0.41257187,0.00000121,0.47058438
-1.73186593,0.82058359,0.00000004,0.03402930,0.00000698,0.17558914,0.39704221,0.00000175,0.47436193
-1.72586293,0.80909367,0.00000006,0.03433633,0.00001010,0.17563800,0.38175467,0.00000253,0.47704953
-1.71985993,0.79697273,0.00000009,0.03457575,0.00001451,0.17542301,0.36687721,0.00000363,0.47874811
-1.71385693,0.78445560,0.00000013,0.03475333,0.00002069,0.17498677,0.35255493,0.00000517,0.47956017
-1.70785393,0.77174893,0.00000018,0.03487467,0.00002929,0.17436675,0.33890633,0.00000732,0.47958240
-1.70185093,0.75902232,0.00000026,0.03494474,0.00004118,0.17359298,0.32602078,0.00001029,0.47889888
-1.69584792,0.74640175,0.00000036,0.03496751,0.00005749,0.17268634,0.31395747,0.00001437,0.47757545
-1.68984492,0.73396571,0.00000050,0.03494569,0.00007967,0.17165731,0.30274582,0.00001993,0.47565538
-1.68384192,0.72174430,0.00000069,0.03488061,0.00010962,0.17050547,0.29238735,0.00002743,0.47315680
-1.67783892,0.70972146,0.00000094,0.03477222,0.00014975,0.16921965,0.28285899,0.00003749,0.47007202
-1.67183592,0.69784029,0.00000127,0.03461928,0.00020312,0.16777881,0.27411773,0.00005087,0.46636878
-1.66583292,0.68601119,0.00000171,0.03441964,0.00027352,0.16615358,0.26610634,0.00006853,0.46199328
-1.65982991,0.67412260,0.00000228,0.03417074,0.00036570,0.16430833,0.25876011,0.00009167,0.45687505
-1.65382691,0.66205363,0.00000302,0.03387014,0.00048544,0.16220378,0.25201425,0.00012174,0.45093303
-1.64782391,0.64968817,0.00000398,0.03351617,0.00063977,0.15979987,0.24581165,0.00016054,0.44408276
-1.64182091,0.63692959,0.00000520,0.03310867,0.00083714,0.15705877,0.24011079,0.00021018,0.43624405
-1.63581791,0.62371536,0.00000674,0.03264965,0.00108755,0.15394785,0.23489339,0.00027322,0.42734875
-1.62981491,0.61003092,0.00000869,0.03214402,0.00140277,0.15044253,0.23017155,0.00035265,0.41734814
-1.62381191,0.59592188,0.00001112,0.03160018,0.00179640,0.14652866,0.22599402,0.00045192,0.40621946
-1.61780890,0.58150412,0.00001413,0.03103055,0.00228404,0.14220449,0.22245143,0.00057503,0.39397117
-1.61180590,0.56697119,0.00001782,0.03045196,0.00288329,0.13748202,0.21968010,0.00072647,0.38064681
-1.60580290,0.55259850,0.00002232,0.02988585,0.00361371,0.13238771,0.21786435,0.00091129,0.36632703
-1.59979990,0.53874422,0.00002777,0.02935832,0.00449680,0.12696254,0.21723701,0.00113503,0.35112983
-1.59379690,0.52584655,0.00003430,0.02889999,0.00555567,0.12126133,0.21807822,0.00140369,0.33520910
-1.58779390,0.51441762,0.00004207,0.02854564,0.00681481,0.11535153,0.22071218,0.00172366,0.31875131
-1.58179090,0.50503391,0.00005125,0.02833366,0.00829956,0.10931141,0.22550208,0.00210160,0.30197090
-1.57578789,0.49832360,0.00006199,0.02830536,0.01003555,0.10322789,0.23284310,0.00254435,0.28510434
-1.56978489,0.49495125,0.00007448,0.02850402,0.01204793,0.09719397,0.24315353,0.00305865,0.26840330
-1.56378189,0.49560005,0.00008887,0.02897390,0.01436050,0.09130605,0.25686433,0.00365106,0.25212738
-1.55777889,0.50095238,0.00010532,0.02975902,0.01699467,0.08566112,0.27440709,0.00432759,0.23653644
-1.55177589,0.51166911,0.00012398,0.03090190,0.01996839,0.08035405,0.29620077,0.00509352,0.22188322
-1.54577289,0.52836816,0.00014496,0.03244225,0.02329489,0.07547504,0.32263760,0.00595308,0.20840622
-1.53976988,0.55160315,0.00016838,0.03441560,0.02698154,0.07110723,0.35406821,0.00690915,0.19632328
-1.53376688,0.58184253,0.00019429,0.03685191,0.03102857,0.06732469,0.39078682,0.00796295,0.18582599
-1.52776388,0.61945000,0.00022274,0.03977437,0.03542801,0.06419076,0.43301661,0.00911378,0.17707503
-1.52176088,0.66466671,0.00025372,0.04319811,0.04016270,0.06175669,0.48089591,0.01035878,0.17019654
-1.51575788,0.71759596,0.00028718,0.04712919,0.04520549,0.06006070,0.53446584,0.01169268,0.16527956
-1.50975488,0.77819091,0.00032303,0.05156369,0.05051879,0.05912741,0.59365974,0.01310771,0.16237458
-1.50375188,0.84624581,0.00036113,0.05648711,0.05605441,0.05896760,0.65829504,0.01459353,0.16149297
-1.49774887,0.92139127,0.00040130,0.06187390,0.06175374,0.05957827,0.72806800,0.01613723,0.16260750
