energy_ev,total_up,C_s_up,C_p_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
-2.78239120,10.77581281,0.08523839,0.24096999,2.96882337,8.68147233,0.17403334,1.66109485
-2.77638819,10.46558653,0.08590316,0.23645845,2.89016400,8.43279764,0.16532127,1.60873442
-2.77038519,10.15320979,0.08635516,0.23186972,2.81203256,8.18220351,0.15672888,1.55627110
-2.76438219,9.84357115,0.08660397,0.22732716,2.73587957,7.93356298,0.14836687,1.50450610
-2.75837919,9.54117397,0.08665904,0.22294863,2.66302066,7.69045107,0.14033147,1.45417059
-2.75237619,9.25005602,0.08652924,0.21884359,2.59461162,7.45608016,0.13270298,1.40591376
-2.74637319,8.97373111,0.08622255,0.21511069,2.53163052,7.23325266,0.12554481,1.36029446
-2.74037019,8.71515265,0.08574579,0.21183603,2.47486717,7.02433089,0.11890326,1.31777664
-2.73436718,8.47669847,0.08510457,0.20909182,2.42491982,6.83122345,0.11280782,1.27872831
-2.72836418,8.26017513,0.08430330,0.20693582,2.38219865,6.65538670,0.10727204,1.24342385
-2.72236118,8.06683924,0.08334532,0.20541134,2.34693555,6.49783943,0.10229485,1.21204929
-2.71635818,7.89743334,0.08223315,0.20454776,2.31919928,6.35918841,0.09786237,1.18471016
-2.71035518,7.75223296,0.08096876,0.20436163,2.29891505,6.23966260,0.09394988,1.16144131
-2.70435218,7.63110192,0.07955398,0.20485821,2.28588756,6.13915329,0.09052418,1.14221820
-2.69834917,7.53355249,0.07799088,0.20603338,2.27982617,6.05725813,0.08754592,1.12696913
-2.69234617,7.45880756,0.07628213,0.20787575,2.28037104,5.99332643,0.08497200,1.11558763
-2.68634317,7.40586193,0.07443142,0.21036896,2.28711900,5.94650410,0.08275789,1.10794458
-2.68034017,7.37354002,0.07244381,0.21349396,2.29964795,5.91577624,0.08085978,1.10389943
-2.67433717,7.36054807,0.07032596,0.21723111,2.31753849,5.90000612,0.07923642,1.10330987
-2.66833417,7.36551887,0.06808640,0.22156203,2.34039191,5.89796938,0.07785065,1.10603962
-2.66233117,7.38704763,0.06573563,0.22647101,2.36784341,5.90838274,0.07667062,1.11196392
-2.65632816,7.42371830,0.06328616,0.23194590,2.39957004,5.92992679,0.07567047,1.12097228
-2.65032516,7.47411980,0.06075246,0.23797837,2.43529277,5.96126282,0.07483069,1.13296859
-2.64432216,7.53685250,0.05815082,0.24456345,2.47477254,6.00104389,0.07413805,1.14786832
-2.63831916,7.61052560,0.05549911,0.25169837,2.51780063,6.04792079,0.07358507,1.16559317
-2.63231616,7.69374685,0.05281650,0.25938072,2.56418368,6.10054367,0.07316924,1.18606340
-2.62631316,7.78510617,0.05012308,0.26760599,2.61372445,6.15756062,0.07289193,1.20918833
-2.62031016,7.88315572,0.04743947,0.27636458,2.66619953,6.21761431,0.07275705,1.23485571
-2.61430715,7.98638875,0.04478637,0.28563853,2.72133546,6.27933839,0.07276974,1.26292067
-2.60830415,8.09322005,0.04218415,0.29539809,2.77878516,6.34135501,0.07293489,1.29319517
-2.60230115,8.20197089,0.03965240,0.30559841,2.83810649,6.40227496,0.07325588,1.32543876
-2.59629815,8.31086101,0.03720956,0.31617659,2.89874475,6.46070186,0.07373337,1.35935162
-2.59029515,8.41800990,0.03487257,0.32704936,2.96002106,6.51524132,0.07436443,1.39457057
-2.58429215,8.52144926,0.03265659,0.33811160,3.02112788,6.56451592,0.07514191,1.43066879
-2.57828914,8.61914752,0.03057483,0.34923583,3.08113305,6.60718617,0.07605421,1.46715969
-2.57228614,8.70904675,0.02863837,0.36027293,3.13899271,6.64197739,0.07708537,1.50350501
-2.56628314,8.78911117,0.02685615,0.37105414,3.19357333,6.66771165,0.07821556,1.53912737
-2.56028014,8.85738563,0.02523502,0.38139424,3.24368234,6.68334355,0.07942185,1.57342657
-2.55427714,8.91206147,0.02377980,0.39109591,3.28810604,6.68799815,0.08067934,1.60579930
-2.54827414,8.95154650,0.02249348,0.39995523,3.32565325,6.68100886,0.08196239,1.63566115
-2.54227114,8.97453507,0.02137736,0.40776783,3.35520247,6.66195299,0.08324608,1.66246995
-2.53626813,8.98007402,0.02043136,0.41433567,3.37574998,6.63068240,0.08450761,1.68574907
-2.53026513,8.96762006,0.01965414,0.41947401,3.38645632,6.58734681,0.08572768,1.70510935
-2.52426213,8.93708436,0.01904342,0.42301819,3.38668818,6.53240754,0.08689165,1.72026841
-2.51825913,8.88886077,0.01859611,0.42482995,3.37605335,6.46663981,0.08799051,1.73106602
-2.51225613,8.82383468,0.01830847,0.42480297,3.35442638,6.39112233,0.08902143,1.73747441
-2.50625313,8.74337054,0.01817624,0.42286720,3.32196321,6.30721363,0.08998806,1.73960289
-2.50025013,8.64927755,0.01819465,0.41899202,3.27910366,6.21651508,0.09090028,1.73769619
-2.49424712,8.54375388,0.01835847,0.41318773,3.22656133,6.12082171,0.09177369,1.73212634
-2.48824412,8.42931151,0.01866193,0.40550564,3.16530113,6.02206254,0.09262863,1.72337849
-2.48224112,8.30868465,0.01909867,0.39603649,3.09650559,5.92223270,0.09348899,1.71203119
-2.47623812,8.18472614,0.01966161,0.38490752,3.02153147,5.82332054,0.09438067,1.69873213
-2.47023512,8.06029682,0.02034286,0.37227817,2.94185892,5.72723316,0.09533002,1.68417052
-2.46423212,7.93815363,0.02113361,0.35833475,2.85903594,5.63572407,0.09636217,1.66904777
-2.45822911,7.82084225,0.02202407,0.34328437,2.77462085,5.55032680,0.09749949,1.65404777
-2.45222611,7.71060020,0.02300343,0.32734831,2.69012583,5.47229798,0.09876025,1.63980866
-2.44622311,7.60927564,0.02405987,0.31075530,2.60696445,5.40257314,0.10015752,1.62689748
-2.44022011,7.51826645,0.02518070,0.29373494,2.52640564,5.34173778,0.10169852,1.61578913
-2.43421711,7.43848303,0.02635247,0.27651148,2.44953636,5.29001549,0.10338430,1.60685076
-2.42821411,7.37033696,0.02756125,0.25929833,2.37723461,5.24727410,0.10520999,1.60033250
-2.42221111,7.31375624,0.02879293,0.24229338,2.31015376,5.21304978,0.10716541,1.59636483
-2.41620810,7.26822626,0.03003358,0.22567528,2.24871857,5.18658800,0.10923611,1.59496274
-2.41020510,7.23285429,0.03126988,0.20960078,2.19313264,5.16689947,0.11140482,1.59603635
-2.40420210,7.20645374,0.03248960,0.19420307,2.14339636,5.15282819,0.11365310,1.59940719
-2.39819910,7.18764358,0.03368203,0.17959122,2.09933395,5.14312801,0.11596316,1.60482919
-2.39219610,7.17495701,0.03483851,0.16585038,2.06062758,5.13654383,0.11831969,1.61201293
-2.38619310,7.16695340,0.03595282,0.15304287,2.02685660,5.13189280,0.12071159,1.62065180
-2.38019010,7.16232679,0.03702160,0.14120981,1.99753923,5.12814138,0.12313347,1.63044829
-2.37418709,7.16000488,0.03804468,0.13037328,1.97217448,5.12447371,0.12558674,1.64113892
-2.36818409,7.15923248,0.03902531,0.12053871,1.95028192,5.12034769,0.12808025,1.65251630
-2.36218109,7.15963460,0.03997030,0.11169738,1.93143712,5.11553531,0.13063049,1.66444682
-2.35617809,7.16125524,0.04089006,0.10382894,1.91530102,5.11014476,0.13326105,1.67688316
-2.35017509,7.16456929,0.04179846,0.09690379,1.90164194,5.10462294,0.13600162,1.68987056
-2.34417209,7.17046659,0.04271267,0.09088516,1.89034904,5.09973766,0.13888646,1.70354671
-2.33816908,7.18020834,0.04365276,0.08573098,1.88143710,5.09654011,0.14195227,1.71813506
-2.33216608,7.19535816,0.04464124,0.08139532,1.87504246,5.09630918,0.14523584,1.73393206
-2.32616308,7.21769079,0.04570248,0.07782956,1.87141070,5.10048012,0.14877136,1.75128890
-2.32016008,7.24908341,0.04686206,0.07498319,1.87087714,5.11056095,0.15258774,1.77058892
-2.31415708,7.29139482,0.04814594,0.07280437,1.87384120,5.12804067,0.15670591,1.79222196
-2.30815408,7.34633915,0.04957970,0.07124020,1.88073647,5.15429372,0.16113648,1.81655699
-2.30215108,7.41536045,0.05118769,0.07023684,1.89199817,5.19048570,0.16587777,1.84391480
-2.29614807,7.49951527,0.05299212,0.06973959,1.90802976,5.23748497,0.17091435,1.87454216
-2.29014507,7.59936925,0.05501225,0.06969288,1.92917074,5.29578491,0.17621641,1.90858898
-2.28414207,7.71491381,0.05726362,0.07004030,1.95566730,5.36544089,0.18173967,1.94608986
-2.27813907,7.84550770,0.05975733,0.07072476,1.98764738,5.44602557,0.18742625,1.98695110
-2.27213607,7.98984693,0.06249946,0.07168881,2.02510156,5.53660521,0.19320628,2.03094393
-2.26613307,8.14596555,0.06549059,0.07287505,2.06787076,5.63573860,0.19900016,2.07770462
-2.26013007,8.31126793,0.06872559,0.07422684,2.11564140,5.74149939,0.20472159,2.12674129
-2.25412706,8.48259191,0.07219347,0.07568916,2.16794830,5.85152134,0.21028098,2.17744758
-2.24812406,8.65630042,0.07587749,0.07720964,2.22418539,5.96306495,0.21558929,2.22912231
-2.24212106,8.82839815,0.07975551,0.07873980,2.28362357,6.07310286,0.22056193,2.28099436
-2.23611806,8.99466823,0.08380048,0.08023638,2.34543510,6.17842077,0.22512265,2.33225170
-2.23011506,9.15082329,0.08798114,0.08166276,2.40872336,6.27572950,0.22920719,2.38207315
-2.22411206,9.29266433,0.09226294,0.08299039,2.47255669,6.36178367,0.23276642,2.42966149
-2.21810905,9.41624065,0.09660908,0.08420022,2.53600486,6.43350188,0.23576888,2.47427629
-2.21210605,9.51800379,0.10098162,0.08528395,2.59817643,6.48808330,0.23820262,2.51526517
-2.20610305,9.59494911,0.10534271,0.08624518,2.65825548,6.52311594,0.24007609,2.55209188
-2.20010005,9.64473881,0.10965585,0.08710027,2.71553610,6.53667179,0.24141821,2.58436013
-2.19409705,9.66580128,0.11388706,0.08787893,2.76945303,6.52738520,0.24227743,2.61183204
-2.18809405,9.65740276,0.11800601,0.08862450,2.81960713,6.49451103,0.24272004,2.63444041
-2.18209105,9.61968819,0.12198699,0.08939371,2.86578461,6.43796055,0.24282754,2.65229442
-2.17608804,9.55368996,0.12580970,0.09025619,2.90796897,6.35831355,0.24269348,2.66567835
-2.17008504,9.46130404,0.12945983,0.09129335,2.94634521,6.25680646,0.24241970,2.67504348
-2.16408204,9.34523468,0.13292933,0.09259694,2.98129575,6.13529703,0.24211224,2.68099352
-2.15807904,9.20890983,0.13621649,0.09426702,3.01338829,5.99620717,0.24187712,2.68426388
-2.15207604,9.05637067,0.13932560,0.09640962,3.04335564,5.84244632,0.24181614,2.68569585
-2.14607304,8.89213929,0.14226644,0.09913381,3.07206821,5.67731836,0.24202281,2.68620629
-2.14007004,8.72106949,0.14505339,0.10254860,3.10050000,5.50441567,0.24257875,2.68675409
-2.13406703,8.54818599,0.14770440,0.10675933,3.12968905,5.32750430,0.24355047,2.68830432
-2.12806403,8.37851760,0.15023963,0.11186400,3.16069363,5.15040431,0.24498682,2.69179139
-2.12206103,8.21693008,0.15268001,0.11794935,3.19454572,4.97686963,0.24691701,2.69808228
-2.11605803,8.06796405,0.15504566,0.12508700,3.23220320,4.81047133,0.24934940,2.70794104
-2.11005503,7.93568342,0.15735432,0.13332960,3.27450259,4.65448817,0.25227097,2.72199565
-2.10405203,7.82353898,0.15961973,0.14270728,3.32211386,4.51180801,0.25564742,2.74070839
-2.09804902,7.73425145,0.16185022,0.15322446,3.37549926,4.38484290,0.25942399,2.76435062
-2.09204602,7.66971776,0.16404739,0.16485715,3.43487766,4.27546043,0.26352684,2.79298292
-2.08604302,7.63094337,0.16620515,0.17755095,3.50019611,4.18493325,0.26786490,2.82644139
-2.08004002,7.61800287,0.16830892,0.19121977,3.57111002,4.11390805,0.27233220,2.86433079
-2.07403702,7.63003026,0.17033534,0.20574557,3.64697306,4.06239464,0.27681061,2.90602496
-2.06803402,7.66523934,0.17225233,0.22097899,3.72683783,4.02977523,0.28117278,2.95067496
-2.06203102,7.72097382,0.17401954,0.23674113,3.80946782,4.01483334,0.28528538,2.99722498
-2.05602801,7.79378598,0.17558929,0.25282642,3.89336079,4.01580119,0.28901244,3.04443583
-2.05002501,7.87954145,0.17690788,0.26900651,3.97678346,4.03042391,0.29221878,3.09091576
-2.04402201,7.97354730,0.17791732,0.28503531,4.05781659,4.05603825,0.29477349,3.13515784
-2.03801901,8.07069933,0.17855733,0.30065483,4.13440951,4.08966327,0.29655329,3.17558287
-2.03201601,8.16564400,0.17876764,0.31560188,4.20444226,4.12809992,0.29744584,3.21058679
-2.02601301,8.25294976,0.17849042,0.32961533,4.26579348,4.16803619,0.29735275,3.23859087
-2.02001001,8.32728199,0.17767275,0.34244366,4.31641151,4.20615435,0.29619243,3.25809305
-2.01400700,8.38357567,0.17626904,0.35385269,4.35438629,4.23923673,0.29390248,3.26771869
-2.00800400,8.41719965,0.17424328,0.36363303,4.37801904,4.26426654,0.29044173,3.26626869
-2.00200100,8.42410691,0.17157100,0.37160713,4.38588717,4.27852035,0.28579173,3.25276312
-1.99599800,8.40096526,0.16824085,0.37763549,4.37690169,4.27964931,0.27995767,3.22647865
-1.98999500,8.34526406,0.16425569,0.38162197,4.35035469,4.26574649,0.27296873,3.18697821
-1.98399200,8.25539312,0.15963319,0.38351780,4.30595497,4.23539827,0.26487777,3.13413157
-1.97798899,8.13069129,0.15440584,0.38332429,4.24385022,4.18771842,0.25576038,3.06812611
-1.97198599,7.97146335,0.14862037,0.38109391,4.16463478,4.12236408,0.24571326,2.98946714
-1.96598299,7.77896521,0.14233669,0.37692997,4.06934276,4.03953365,0.23485213,2.89896796
-1.95997999,7.55535862,0.13562623,0.37098463,3.95942661,3.93994723,0.22330903,2.79773010
-1.95397699,7.30363786,0.12856993,0.36345550,3.83672211,3.82481094,0.21122923,2.68711450
-1.94797399,7.02753207,0.12125581,0.35458090,3.70340133,3.69576704,0.19876793,2.56870514
-1.94197099,6.73138753,0.11377636,0.34463395,3.56191515,3.55483226,0.18608668,2.44426647
-1.93596798,6.42003505,0.10622582,0.33391567,3.41492793,3.40432702,0.17334986,2.31569661
-1.92996498,6.09864779,0.09869742,0.32274745,3.26524654,3.24679861,0.16072119,2.18497803
-1.92396198,5.77259516,0.09128076,0.31146301,3.11574642,3.08494122,0.14836048,2.05412777
-1.91795898,5.44729794,0.08405941,0.30040025,2.96929728,2.92151593,0.13642074,1.92514878
-1.91195598,5.12808948,0.07710881,0.28989305,2.82869073,2.75927331,0.12504564,1.79998411
-1.90595298,4.82008727,0.07049454,0.28026349,2.69657201,2.60088106,0.11436747,1.68047512
-1.89994997,4.52807807,0.06427105,0.27181439,2.57537775,2.44885874,0.10450549,1.56832489
-1.89394697,4.25641917,0.05848082,0.26482264,2.46728106,2.30552111,0.09556488,1.46506720
-1.88794397,4.00895715,0.05315396,0.25953315,2.37414519,2.17293109,0.08763602,1.37204170
-1.88194097,3.78896496,0.04830829,0.25615373,2.29748632,2.05286291,0.08079418,1.29037500
-1.87593797,3.59909677,0.04394980,0.25485086,2.23844582,1.94677544,0.07509949,1.22096765
-1.86993497,3.44135996,0.04007345,0.25574628,2.19777206,1.85579549,0.07059717,1.16448634
-1.86393197,3.31710268,0.03666432,0.25891459,2.17581142,1.78071016,0.06731783,1.12136086
-1.85792896,3.22701521,0.03369893,0.26438176,2.17250818,1.72196753,0.06527780,1.09178510
-1.85192596,3.17114316,0.03114677,0.27212443,2.18741264,1.67968437,0.06447946,1.07572143
-1.84592296,3.14891073,0.02897186,0.28207021,2.21969695,1.65365991,0.06491141,1.07290791
-1.83991996,3.15915222,0.02713438,0.29409875,2.26817797,1.64339435,0.06654861,1.08286789
-1.83391696,3.20015030,0.02559226,0.30804375,2.33134661,1.64811120,0.06935229,1.10492164
-1.82791396,3.26968014,0.02430263,0.32369577,2.40740314,1.66678257,0.07326980,1.13819998
-1.82191096,3.36505858,0.02322322,0.34080599,2.49429790,1.69815662,0.07823441,1.18165985
-1.81590795,3.48319812,0.02231352,0.35909083,2.58977698,1.74078681,0.08416512,1.23410204
-1.80990495,3.62066566,0.02153577,0.37823756,2.69143242,1.79306265,0.09096655,1.29419119
-1.80390195,3.77374619,0.02085579,0.39791065,2.79675640,1.85324173,0.09852913,1.36047858
-1.79789895,3.93851171,0.02024356,0.41775922,2.90319865,1.91948309,0.10672947,1.43142769
-1.79189595,4.11089546,0.01967357,0.43742502,3.00822658,1.98988200,0.11543125,1.50544272
-1.78589295,4.28677136,0.01912510,0.45655133,3.10938682,2.06250603,0.12448659,1.58090019
-1.77988994,4.46203821,0.01858217,0.47479218,3.20436732,2.13543243,0.13373787,1.65618312
-1.77388694,4.63270772,0.01803348,0.49182199,3.29105825,2.20678652,0.14302023,1.72971741
-1.76788394,4.79499470,0.01747212,0.50734515,3.36761034,2.27478067,0.15216457,1.80000972
-1.76188094,4.94540746,0.01689524,0.52110531,3.43248861,2.33775318,0.16100100,1.86568552
-1.75587794,5.08083570,0.01630360,0.53289405,3.48451972,2.39420612,0.16936279,1.92552640
-1.74987494,5.19863270,0.01570108,0.54255846,3.52293076,2.44284107,0.17709046,1.97850486
-1.74387194,5.29668865,0.01509421,0.55000737,3.54737772,2.48259130,0.18403610,2.02381519
-1.73786893,5.37349128,0.01449159,0.55521576,3.55796176,2.51264920,0.19006750,2.06089879
-1.73186593,5.42817062,0.01390337,0.55822712,3.55523187,2.53248732,0.19507205,2.08946245
-1.72586293,5.46052465,0.01334078,0.55915348,3.54017288,2.54187178,0.19896020,2.10948828
-1.71985993,5.47102352,0.01281559,0.55817289,3.51417825,2.54086693,0.20166814,2.12123425
-1.71385693,5.46079042,0.01233971,0.55552441,3.47900777,2.52983037,0.20315985,2.12522465
-1.70785393,5.43155867,0.01192474,0.55150052,3.43673082,2.50939784,0.20342801,2.12223040
-1.70185093,5.38560524,0.01158160,0.54643721,3.38965665,2.48045808,0.20249407,2.11323932
-1.69584792,5.32566248,0.01132019,0.54070203,3.34025368,2.44411807,0.20040717,2.09941732
-1.68984492,5.25481084,0.01114908,0.53468046,3.29106062,2.40165975,0.19724215,2.08206166
-1.68384192,5.17635635,0.01107523,0.52876119,3.24459235,2.35448965,0.19309654,2.06254818
-1.67783892,5.09369803,0.01110379,0.52332079,3.20324446,2.30408352,0.18808683,2.04227452
-1.67183592,5.01019044,0.01123788,0.51870851,3.16919989,2.25192816,0.18234414,2.02260172
-1.66583292,4.92900774,0.01147844,0.51523178,3.14434185,2.19946309,0.17600947,2.00479687
-1.65982991,4.85301522,0.01182419,0.51314317,3.13017652,2.14802464,0.16922872,1.98997933
-1.65382691,4.78465435,0.01227151,0.51262928,3.12776911,2.09879510,0.16214789,1.97907304
-1.64782391,4.72584676,0.01281452,0.51380220,3.13769610,2.05275937,0.15490846,1.97276711
-1.64182091,4.67792178,0.01344516,0.51669395,3.16001606,2.01067114,0.14764332,1.97148664
-1.63581791,4.64157102,0.01415334,0.52125412,3.19426046,1.97303029,0.14047333,1.97537514
-1.62981491,4.61683209,0.01492722,0.52735101,3.23944522,1.94007240,0.13350474,1.98428939
-1.62381191,4.60310241,0.01575346,0.53477606,3.29410271,1.91177107,0.12682740,1.99780701
-1.61780890,4.59918209,0.01661772,0.54325162,3.35633296,1.88785260,0.12051399,2.01524639
-1.61180590,4.60334381,0.01750504,0.55244158,3.42387216,1.86782224,0.11462003,2.03569802
-1.60580290,4.61342614,0.01840038,0.56196447,3.49417554,1.85100057,0.10918482,2.05806558
-1.59979990,4.62694539,0.01928921,0.57140845,3.56451114,1.83656797,0.10423305,2.08111506
-1.59379690,4.64122056,0.02015801,0.58034749,3.63206051,1.82361481,0.09977695,2.10352923
-1.58779390,4.65350488,0.02099490,0.58835806,3.69402208,1.81119460,0.09581890,2.12396513
-1.58179090,4.66111770,0.02179013,0.59503558,3.74771279,1.79837748,0.09235417,2.14111166
-1.57578789,4.66156996,0.02253651,0.60000987,3.79066373,1.78430097,0.08937374,2.15374485
-1.56978489,4.65267758,0.02322981,0.60295898,3.82070588,1.76821565,0.08686693,2.16077794
-1.56378189,4.63265715,0.02386899,0.60362079,3.83604258,1.74952342,0.08482365,2.16130446
-1.55777889,4.60019981,0.02445627,0.60180192,3.83530582,1.72780635,0.08323626,2.15463222
-1.55177589,4.55452032,0.02499711,0.59738364,3.81759465,1.70284500,0.08210075,2.14030701
-1.54577289,4.49537934,0.02549996,0.59032455,3.78249442,1.67462547,0.08141738,2.11812523
-1.53976988,4.42307887,0.02597588,0.58066015,3.73007681,1.64333492,0.08119052,2.08813520
-1.53376688,4.33843173,0.02643799,0.56849921,3.66088135,1.60934630,0.08142797,2.05062760
-1.52776388,4.24270757,0.02690080,0.55401743,3.57587998,1.57319329,0.08213956,2.00611578
-1.52176088,4.13755884,0.02737939,0.53744871,3.47642691,1.53553699,0.08333532,1.95530733
-1.51575788,4.02493111,0.02788860,0.51907449,3.36419670,1.49712646,0.08502326,1.89906875
-1.50975488,3.90696290,0.02844206,0.49921177,3.24111381,1.45875523,0.08720689,1.83838496
-1.50375188,3.78588035,0.02905134,0.47820048,3.10927707,1.42121644,0.08988274,1.77431602
-1.49774887,3.66389234,0.02972510,0.45639065,2.97088283,1.38525870,0.09303791,1.70795314
-1.49174587,3.54309114,0.03046836,0.43413008,2.82815003,1.35154538,0.09664798,1.64037617
-1.48574287,3.42536365,0.03128193,0.41175312,2.68325045,1.32061908,0.10067532,1.57261437
-1.47973987,3.31231701,0.03216197,0.38957070,2.53824683,1.29287320,0.10506797,1.50561241
-1.47373687,3.20522191,0.03309983,0.36786236,2.39504105,1.26853188,0.10975921,1.44020265
-1.46773387,3.10497558,0.03408204,0.34687021,2.25533391,1.24763915,0.11466789,1.37708485
-1.46173087,3.01208560,0.03509064,0.32679506,2.12059729,1.23005758,0.11969950,1.31681377
-1.45572786,2.92667419,0.03610360,0.30779477,1.99205905,1.21547633,0.12474805,1.25979470
-1.44972486,2.84850205,0.03709559,0.28998462,1.87070008,1.20342784,0.12969862,1.20628669
-1.44372186,2.77700936,0.03803882,0.27343956,1.75726257,1.19331207,0.13443052,1.15641277
-1.43771886,2.71137110,0.03890409,0.25819805,1.65226786,1.18442694,0.13882097,1.11017593
-1.43171586,2.65056318,0.03966191,0.24426717,1.55604207,1.17600315,0.14274899,1.06747996
-1.42571286,2.59343516,0.04028368,0.23162853,1.46874719,1.16724145,0.14609953,1.02815329
-1.41970985,2.53878566,0.04074279,0.22024469,1.39041530,1.15735062,0.14876746,0.99197450
-1.41370685,2.48543620,0.04101573,0.21006561,1.32098371,1.14558401,0.15066131,0.95869788
-1.40770385,2.43229966,0.04108305,0.20103479,1.26032853,1.13127311,0.15170658,0.92807754
-1.40170085,2.37844005,0.04093015,0.19309479,1.20829482,1.11385650,0.15184846,0.89988876
-1.39569785,2.32312075,0.04054784,0.18619181,1.16472157,1.09290308,0.15105377,0.87394546
-1.38969485,2.26583931,0.03993272,0.18027913,1.12946025,1.06812859,0.14931214,0.85011288
-1.38369185,2.20634764,0.03908729,0.17531933,1.10238596,1.03940521,0.14663629,0.82831516
-1.37768884,2.14465718,0.03801986,0.17128519,1.08340103,1.00676382,0.14306148,0.80853731
-1.37168584,2.08102965,0.03674416,0.16815939,1.07243109,0.97038954,0.13864405,0.79082200
-1.36568284,2.01595469,0.03527881,0.16593295,1.06941430,0.93061098,0.13345929,0.77526141
-1.35967984,1.95011613,0.03364659,0.16460277,1.07428478,0.88788416,0.12759871,0.76198491
-1.35367684,1.88434955,0.03187360,0.16416840,1.08695166,0.84277220,0.12116671,0.75114357
-1.34767384,1.81959375,0.02998828,0.16462830,1.10727545,0.79592206,0.11427704,0.74289253
-1.34167084,1.75683916,0.02802049,0.16597591,1.13504372,0.74803948,0.10704907,0.73737248
-1.33566783,1.69707615,0.02600046,0.16819584,1.16994778,0.69986356,0.09960407,0.73469143
-1.32966483,1.64124602,0.02395791,0.17126042,1.21156253,0.65214199,0.09206163,0.73490807
-1.32366183,1.59019705,0.02192120,0.17512689,1.25933099,0.60560798,0.08453650,0.73801763
-1.31765883,1.54464780,0.01991656,0.17973547,1.31255502,0.56095971,0.07713566,0.74394124
-1.31165583,1.50515900,0.01796755,0.18500838,1.37039341,0.51884292,0.06995610,0.75251942
-1.30565283,1.47211498,0.01609460,0.19085010,1.43186776,0.47983683,0.06308297,0.76351011
-1.29964982,1.44571502,0.01431471,0.19714862,1.49587662,0.44444375,0.05658837,0.77659142
-1.29364682,1.42597415,0.01264131,0.20377793,1.56121726,0.41308207,0.05053074,0.79136881
-1.28764382,1.41273290,0.01108427,0.21060142,1.62661456,0.38608252,0.04495462,0.80738651
-1.28164082,1.40567444,0.00965003,0.21747616,1.69075549,0.36368732,0.03989104,0.82414226
-1.27563782,1.40434781,0.00834184,0.22425775,1.75232783,0.34605159,0.03535816,0.84110479
-1.26963482,1.40819530,0.00716006,0.23080556,1.81006106,0.33324678,0.03136230,0.85773293
-1.26363182,1.41658221,0.00610252,0.23698804,1.86276745,0.32526534,0.02789913,0.87349522
-1.25762881,1.42882711,0.00516495,0.24268781,1.90938127,0.32202638,0.02495503,0.88788925
-1.25162581,1.44423085,0.00434140,0.24780627,1.94899405,0.32338183,0.02250853,0.90045936
-1.24562281,1.46210305,0.00362465,0.25226752,1.98088417,0.32912285,0.02053174,0.91081214
-1.23961981,1.48178467,0.00300658,0.25602129,2.00453926,0.33898617,0.01899170,0.91862875
-1.23361681,1.50266606,0.00247857,0.25904479,2.01967028,0.35266049,0.01785169,0.92367376
-1.22761381,1.52419995,0.00203180,0.26134338,2.02621670,0.36979257,0.01707240,0.92580000
-1.22161081,1.54590932,0.00165748,0.26295000,2.02434260,0.38999339,0.01661297,0.92494948
-1.21560780,1.56739036,0.00134716,0.26392340,2.01442403,0.41284424,0.01643190,0.92115056
-1.20960480,1.58831118,0.00109280,0.26434520,1.99702836,0.43790285,0.01648786,0.91451157
-1.20360180,1.60840677,0.00088695,0.26431603,1.97288685,0.46470979,0.01674031,0.90521159
-1.19759880,1.62747127,0.00072281,0.26395084,1.94286187,0.49279501,0.01715009,0.89348893
-1.19159580,1.64534842,0.00059429,0.26337360,1.90791048,0.52168473,0.01767987,0.87962814
-1.18559280,1.66192110,0.00049600,0.26271173,1.86904606,0.55090844,0.01829454,0.86394616
-1.17958979,1.67710083,0.00042326,0.26209033,1.82729999,0.58000616,0.01896152,0.84677859
-1.17358679,1.69081810,0.00037204,0.26162664,1.78368487,0.60853562,0.01965099,0.82846664
-1.16758379,1.70301393,0.00033898,0.26142490,1.73916093,0.63607932,0.02033615,0.80934531
-1.16158079,1.71363345,0.00032126,0.26157175,1.69460689,0.66225122,0.02099332,0.78973355
-1.15557779,1.72262153,0.00031663,0.26213247,1.65079631,0.68670294,0.02160208,0.76992637
-1.14957479,1.72992084,0.00032333,0.26314817,1.60838003,0.70912923,0.02214528,0.75018955
-1.14357179,1.73547232,0.00034005,0.26463402,1.56787519,0.72927256,0.02260913,0.73075669
-1.13756878,1.73921795,0.00036592,0.26657862,1.52966082,0.74692686,0.02298309,0.71182875
-1.13156578,1.74110580,0.00040048,0.26894453,1.49397981,0.76194023,0.02325985,0.69357587
-1.12556278,1.74109699,0.00044367,0.27166994,1.46094676,0.77421672,0.02343517,0.67614123
-1.11955978,1.73917445,0.00049584,0.27467144,1.43056107,0.78371724,0.02350776,0.65964660
-1.11355678,1.73535298,0.00055776,0.27784773,1.40272438,0.79045965,0.02347906,0.64419933
-1.10755378,1.72969028,0.00063066,0.28108423,1.37726140,0.79451820,0.02335307,0.62990010
-1.10155078,1.72229850,0.00071624,0.28425823,1.35394297,0.79602241,0.02313611,0.61685132
-1.09554777,1.71335581,0.00081672,0.28724463,1.33251035,0.79515551,0.02283659,0.60516540
-1.08954477,1.70311721,0.00093484,0.28992174,1.31269954,0.79215239,0.02246480,0.59497269
-1.08354177,1.69192421,0.00107397,0.29217709,1.29426440,0.78729724,0.02203271,0.58642844
