energy_ev,total_up,C_s_up,C_p_up,Na_s_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-3.11255628,1.40241285,0.00483493,0.15786313,0.05347584,0.03649999,0.77110522,0.46310313,0.40918241
-3.10655328,1.48335098,0.00506959,0.16955698,0.05559432,0.03721099,0.81407212,0.50669351,0.43207445
-3.10055028,1.57853538,0.00536359,0.18409603,0.05869876,0.03804967,0.86409908,0.55816385,0.45820310
-3.09454727,1.68711279,0.00571053,0.20151184,0.06269945,0.03896215,0.92061491,0.61754469,0.48730068
-3.08854427,1.80824155,0.00610368,0.22182617,0.06750018,0.03989883,0.98306534,0.68482199,0.51911270
-3.08254127,1.94109649,0.00653606,0.24504878,0.07299860,0.04081531,1.05091678,0.75992888,0.55340114
-3.07653827,2.08486889,0.00700049,0.27117448,0.07908677,0.04167337,1.12365741,0.84273695,0.58994588
-3.07053527,2.23876175,0.00748971,0.30017979,0.08565187,0.04244151,1.20079567,0.93304746,0.62854448
-3.06453227,2.40198086,0.00799646,0.33201907,0.09257718,0.04309536,1.28185635,1.03058293,0.66901018
-3.05852926,2.57372230,0.00851357,0.36662058,0.09974349,0.04361783,1.36637470,1.13497966,0.71116837
-3.05252626,2.75315709,0.00903416,0.40388253,0.10703069,0.04399896,1.45388874,1.24578156,0.75485167
-3.04652326,2.93941416,0.00955168,0.44366934,0.11431984,0.04423560,1.54393048,1.36243571,0.79989386
-3.04052026,3.13156260,0.01006015,0.48580838,0.12149536,0.04433077,1.63601659,1.48429009,0.84612317
-3.03451726,3.32859447,0.01055427,0.53008739,0.12844751,0.04429294,1.72963910,1.61059360,0.89335515
-3.02851426,3.52940951,0.01102956,0.57625263,0.13507485,0.04413507,1.82425692,1.74049876,0.94138579
-3.02251126,3.73280285,0.01148254,0.62400820,0.14128672,0.04387353,1.91928881,1.87306706,0.98998521
-3.01650825,3.93745699,0.01191086,0.67301633,0.14700545,0.04352701,2.01410847,2.00727701,1.03889253
-3.01050525,4.14193900,0.01231336,0.72289907,0.15216826,0.04311533,2.10804237,2.14203487,1.08781222
-3.00450225,4.34470386,0.01269021,0.77324110,0.15672877,0.04265838,2.20037072,2.27618777,1.13641245
-2.99849925,4.54410433,0.01304289,0.82359402,0.16065786,0.04217503,2.29033195,2.40853911,1.18432564
-2.99249625,4.73840778,0.01337424,0.87348170,0.16394399,0.04168228,2.37713091,2.53786590,1.23115144
-2.98649325,4.92581988,0.01368839,0.92240704,0.16659283,0.04119446,2.45995061,2.66293763,1.27646216
-2.98049025,5.10451464,0.01399065,0.96985964,0.16862621,0.04072274,2.53796746,2.78253643,1.31981066
-2.97448724,5.27267038,0.01428743,1.01532452,0.17008054,0.04027473,2.61036948,2.89547798,1.36074034
-2.96848424,5.42851032,0.01458601,1.05829156,0.17100466,0.03985436,2.67637702,3.00063288,1.39879713
-2.96248124,5.57034685,0.01489439,1.09826551,0.17145727,0.03946197,2.73526508,3.09694800,1.43354290
-2.95647824,5.69662784,0.01522102,1.13477633,0.17150418,0.03909459,2.78638666,3.18346751,1.46456979
-2.95047524,5.80598358,0.01557455,1.16738971,0.17121534,0.03874632,2.82919605,3.25935309,1.49151501
-2.94447224,5.89727263,0.01596362,1.19571738,0.17066204,0.03840894,2.86327118,3.32390300,1.51407535
-2.93846923,5.96962497,0.01639658,1.21942709,0.16991426,0.03807261,2.88833422,3.37656968,1.53202091
-2.93246623,6.02248091,0.01688126,1.23825191,0.16903840,0.03772651,2.90426941,3.41697536,1.54520752
-2.92646323,6.05562420,0.01742478,1.25199871,0.16809547,0.03735966,2.91113748,3.44492547,1.55358719
-2.92046023,6.06920821,0.01803334,1.26055539,0.16713977,0.03696163,2.90918603,3.46041932,1.55721626
-2.91445723,6.06377380,0.01871214,1.26389687,0.16621824,0.03652317,2.89885523,3.46365773,1.55626092
-2.90845423,6.04025832,0.01946526,1.26208932,0.16537030,0.03603684,2.88077862,3.45504720,1.55099970
-2.90245123,5.99999470,0.02029557,1.25529270,0.16462825,0.03549744,2.85577872,3.43520027,1.54182289
-2.89644822,5.94470059,0.02120481,1.24376120,0.16401809,0.03490240,2.82485745,3.40493169,1.52922888
-2.89044522,5.87645707,0.02219351,1.22784164,0.16356067,0.03425195,2.78918138,3.36525012,1.51381726
-2.88444222,5.79767715,0.02326116,1.20796949,0.16327307,0.03354920,2.75006205,3.31734510,1.49627900
-2.87843922,5.71106443,0.02440620,1.18466275,0.16316999,0.03280011,2.70893176,3.26256921,1.47738375
-2.87243622,5.61956225,0.02562614,1.15851339,0.16326503,0.03201326,2.66731503,3.20241538,1.45796464
-2.86643322,5.52629434,0.02691767,1.13017664,0.16357184,0.03119957,2.62679660,3.13848945,1.43890078
-2.86043022,5.43449792,0.02827672,1.10035826,0.16410479,0.03037190,2.58898616,3.07247833,1.42109788
-2.85442721,5.34745043,0.02969850,1.06979986,0.16487931,0.02954462,2.55548093,3.00611423,1.40546742
-2.84842421,5.26839158,0.03117758,1.03926277,0.16591170,0.02873304,2.52782644,2.94113563,1.39290465
-2.84242121,5.20044230,0.03270784,1.00951063,0.16721851,0.02795287,2.50747680,2.87924580,1.38426613
-2.83641821,5.14652269,0.03428245,0.98129129,0.16881536,0.02721966,2.49575505,2.82207009,1.38034716
-2.83041521,5.10927116,0.03589383,0.95531844,0.17071546,0.02654826,2.49381482,2.77111297,1.38185970
-2.82441221,5.09096709,0.03753351,0.93225347,0.17292774,0.02595224,2.50260446,2.72771638,1.38941140
-2.81840920,5.09345961,0.03919204,0.91268813,0.17545491,0.02544339,2.52283461,2.69302072,1.40348634
-2.81240620,5.11810491,0.04085891,0.89712852,0.17829138,0.02503131,2.55495071,2.66792987,1.42442806
-2.80640320,5.16571477,0.04252239,0.88598102,0.18142140,0.02472301,2.59911138,2.65308188,1.45242567
-2.80040020,5.23651854,0.04416950,0.87954047,0.18481745,0.02452261,2.65517394,2.64882647,1.48750339
-2.79439720,5.33014066,0.04578599,0.87798127,0.18843909,0.02443111,2.72268809,2.65521056,1.52951427
-2.78839420,5.44559542,0.04735639,0.88135150,0.19223232,0.02444629,2.80089846,2.67197285,1.57813848
-2.78239120,5.58130001,0.04886410,0.88957053,0.19612960,0.02456268,2.88875651,2.69854786,1.63288637
-2.77638819,5.73510638,0.05029166,0.90243010,0.20005063,0.02477162,2.98494217,2.73407989,1.69310663
-2.77038519,5.90435144,0.05162099,0.91959896,0.20390380,0.02506149,3.08789463,2.77744654,1.75799939
-2.76438219,6.08592462,0.05283383,0.94063103,0.20758830,0.02541794,3.19585190,2.82729138,1.82663404
-2.75837919,6.27635076,0.05391217,0.96497665,0.21099694,0.02582431,3.30689789,2.88206457,1.89797133
-2.75237619,6.47188551,0.05483878,0.99199688,0.21401942,0.02626208,3.41901537,2.94007023,1.97088908
-2.74637319,6.66861986,0.05559777,1.02098008,0.21654590,0.02671140,3.53014299,2.99951859,2.04421054
-2.74037019,6.86258987,0.05617518,1.05116053,0.21847092,0.02715166,3.63823397,3.05858104,2.11673452
-2.73436718,7.04988706,0.05655946,1.08173827,0.21969714,0.02756219,3.74131423,3.11544581,2.18726605
-2.72836418,7.22676519,0.05674201,1.11189967,0.22013901,0.02792280,3.83753717,3.16837206,2.25464639
-2.72236118,7.38973899,0.05671753,1.14083798,0.21972603,0.02821449,3.92523299,3.21574017,2.31778135
-2.71635818,7.53567103,0.05648435,1.16777336,0.21840548,0.02842002,4.00295025,3.25609624,2.37566674
-2.71035518,7.66184333,0.05604453,1.19197156,0.21614449,0.02852444,4.06948809,3.28818907,2.42741006
-2.70435218,7.76601132,0.05540387,1.21276102,0.21293133,0.02851558,4.12391763,3.31099834,2.47224781
-2.69834917,7.84643875,0.05457178,1.22954770,0.20877590,0.02838440,4.16559227,3.32375316,2.50955792
-2.69234617,7.90191310,0.05356094,1.24182734,0.20370937,0.02812523,4.19414670,3.32594070,2.53886716
-2.68634317,7.93174230,0.05238689,1.24919503,0.19778311,0.02773597,4.20948545,3.31730505,2.55985365
-2.68034017,7.93573448,0.05106752,1.25135178,0.19106676,0.02721805,4.21176222,3.29783709,2.57234493
-2.67433717,7.91416336,0.04962242,1.24810819,0.18364585,0.02657636,4.20135199,3.26775648,2.57631211
-2.66833417,7.86772267,0.04807223,1.23938525,0.17561887,0.02581904,4.17881791,3.22748740,2.57186107
-2.66233117,7.79747326,0.04643802,1.22521241,0.16709405,0.02495716,4.14487563,3.17762960,2.55922141
-2.65632816,7.70478692,0.04474067,1.20572329,0.15818603,0.02400438,4.10035750,3.11892684,2.53873438
-2.65032516,7.59129048,0.04300031,1.18114917,0.14901251,0.02297647,4.04617893,3.05223452,2.51084052
-2.64432216,7.45881386,0.04123586,1.15181075,0.13969111,0.02189089,3.98330911,2.97848820,2.47606794
-2.63831916,7.30934449,0.03946474,1.11810848,0.13033649,0.02076628,3.91274759,2.89867462,2.43502181
-2.63231616,7.14499042,0.03770269,1.08051189,0.12105791,0.01962202,3.83550787,2.81380631,2.38837568
-2.62631316,6.96795284,0.03596366,1.03954827,0.11195722,0.01847783,3.75260831,2.72490071,2.33686471
-2.62031016,6.78050849,0.03425992,0.99579104,0.10312742,0.01735336,3.66507041,2.63296406,2.28128088
-2.61430715,6.58500106,0.03260227,0.94984821,0.09465168,0.01626796,3.57392344,2.53898024,2.22246993
-2.60830415,6.38384004,0.03100027,0.90235108,0.08660291,0.01524038,3.48021429,2.44390406,2.16132965
-2.60230115,6.17950517,0.02946263,0.85394357,0.07904375,0.01428871,3.38502087,2.34865840,2.09880892
-2.59629815,5.97455361,0.02799756,0.80527226,0.07202695,0.01343025,3.28946704,2.25413434,2.03590685
-2.59029515,5.77162753,0.02661317,0.75697729,0.06559603,0.01268154,3.19473710,2.16119316,1.97367134
-2.58429215,5.57345911,0.02531782,0.70968428,0.05978624,0.01205842,3.10208793,2.07066933,1.91319645
-2.57828914,5.38287073,0.02412037,0.66399724,0.05462550,0.01157614,3.01285684,1.98337326,1.85561782
-2.57228614,5.20276824,0.02303043,0.62049245,0.05013545,0.01124946,2.92846388,1.90009310,1.80210591
-2.56628314,5.03612588,0.02205841,0.57971343,0.04633243,0.01109283,2.85040731,1.82159483,1.75385650
-2.56028014,4.88596189,0.02121554,0.54216672,0.04322830,0.01112045,2.78025197,1.74862015,1.71207848
-2.55427714,4.75530479,0.02051372,0.50831856,0.04083112,0.01134642,2.71961006,1.68188198,1.67797883
-2.54827414,4.64715064,0.01996526,0.47859233,0.03914552,0.01178474,2.67011508,1.62205760,1.65274512
-2.54227114,4.56441240,0.01958251,0.45336657,0.03817291,0.01244928,2.63338938,1.56977966,1.63752567
-2.53626813,4.50986295,0.01937744,0.43297362,0.03791141,0.01335373,2.61100680,1.52562554,1.63340809
-2.53026513,4.48607370,0.01936107,0.41769874,0.03835545,0.01451139,2.60445156,1.49010568,1.64139661
-2.52426213,4.49535107,0.01954292,0.40777956,0.03949534,0.01593489,2.61507514,1.46365148,1.66238895
-2.51825913,4.53967319,0.01993046,0.40340599,0.04131647,0.01763593,2.64405297,1.44660355,1.69715344
-2.51225613,4.62062921,0.02052846,0.40472042,0.04379860,0.01962478,2.69234238,1.43920107,1.74630696
-2.50625313,4.73936368,0.02133853,0.41181823,0.04691494,0.02190990,2.76064372,1.44157282,1.81029471
-2.50025013,4.89652796,0.02235863,0.42474877,0.05063138,0.02449738,2.84936603,1.45373042,1.88937210
-2.49424712,5.09224075,0.02358272,0.44351656,0.05490578,0.02739042,2.95859855,1.47556430,1.98358976
-2.48824412,5.32605918,0.02500051,0.46808300,0.05968744,0.03058883,3.08808923,1.50684251,2.09278197
-2.48224112,5.59696179,0.02659735,0.49836847,0.06491683,0.03408848,3.23723108,1.54721259,2.21655907
-2.47623812,5.90334416,0.02835433,0.53425480,0.07052558,0.03788085,3.40505681,1.59620637,2.35430424
-2.47023512,6.24302763,0.03024844,0.57558819,0.07643689,0.04195268,3.59024221,1.65324751,2.50517493
-2.46423212,6.61328109,0.03225292,0.62218237,0.08256622,0.04628561,3.79111820,1.71766151,2.66810898
-2.45822911,7.01085546,0.03433782,0.67382199,0.08882241,0.05085605,4.00569139,1.78868763,2.84183562
-2.45222611,7.43202999,0.03647061,0.73026611,0.09510914,0.05563509,4.23167263,1.86549232,3.02489101
-2.44622311,7.87266923,0.03861690,0.79125154,0.10132670,0.06058860,4.46651290,1.94718358,3.21563831
-2.44022011,8.32828917,0.04074131,0.85649587,0.10737406,0.06567744,4.70744571,2.03282566,3.41229168
-2.43421711,8.79413076,0.04280832,0.92569999,0.11315111,0.07085784,4.95153482,2.12145354,3.61294375
-2.42821411,9.26523879,0.04478316,0.99854991,0.11856102,0.07608192,5.19572625,2.21208676,3.81559597
-2.42221111,9.73654405,0.04663267,1.07471773,0.12351260,0.08129828,5.43690320,2.30374215,4.01819101
-2.41620810,10.20294659,0.04832614,1.15386153,0.12792258,0.08645284,5.67194247,2.39544512,4.21864648
-2.41020510,10.65939795,0.04983598,1.23562434,0.13171772,0.09148963,5.89777119,2.48623937,4.41488898
-2.40420210,11.10098037,0.05113838,1.31963201,0.13483665,0.09635176,6.11142227,2.57519493,4.60488783
-2.39819910,11.52298105,0.05221376,1.40549031,0.13723135,0.10098240,6.31008735,2.66141454,4.78668739
-2.39219610,11.92096009,0.05304709,1.49278129,0.13886818,0.10532583,6.49116610,2.74403860,4.95843736
-2.38619310,12.29081065,0.05362808,1.58105937,0.13972856,0.10932848,6.65231066,2.82224892,5.11842028
-2.38019010,12.62881055,0.05395121,1.66984743,0.13980907,0.11293991,6.79146431,2.89527169,5.26507565
-2.37418709,12.93166457,0.05401556,1.75863336,0.13912116,0.11611386,6.90689361,2.96237981,5.39702020
-2.36818409,13.19653732,0.05382466,1.84686755,0.13769041,0.11880910,6.99721341,3.02289535,5.51306397
-2.36218109,13.42107655,0.05338603,1.93396168,0.13555538,0.12099033,7.06140433,3.07619203,5.61222202
-2.35617809,13.60342724,0.05271087,2.01928924,0.13276616,0.12262888,7.09882243,3.12169846,5.69372167
-2.35017509,13.74223689,0.05181348,2.10218808,0.12938265,0.12370332,7.10920117,3.15890193,5.75700539
-2.34417209,13.83665262,0.05071082,2.18196515,0.12547271,0.12419992,7.09264567,3.18735308,5.80172953
-2.33816908,13.88631077,0.04942199,2.25790355,0.12111018,0.12411301,7.04961974,3.20667132,5.82775907
-2.33216608,13.89131971,0.04796769,2.32927179,0.11637290,0.12344507,6.98092601,3.21655076,5.83515891
-2.32616308,13.85223676,0.04636981,2.39533511,0.11134084,0.12220675,6.88768002,3.21676648,5.82418207
-2.32016008,13.77003988,0.04465098,2.45536839,0.10609432,0.12041669,6.77127872,3.20718066,5.79525530
-2.31415708,13.64609507,0.04283421,2.50867046,0.10071240,0.11810108,6.63336469,3.18774817,5.74896257
-2.30815408,13.48212018,0.04094256,2.55457901,0.09527150,0.11529321,6.47578667,3.15852118,5.68602722
-2.30215108,13.28014609,0.03899885,2.59248577,0.08984424,0.11203270,6.30055785,3.11965234,5.60729311
-2.29614807,13.04247601,0.03702547,2.62185122,0.08449849,0.10836474,6.10981276,3.07139616,5.51370545
-2.29014507,12.77164382,0.03504410,2.64221835,0.07929667,0.10433906,5.90576413,3.01410831,5.40629190
-2.28414207,12.47037245,0.03307560,2.65322498,0.07429522,0.10000894,5.69066084,2.94824257,5.28614442
-2.27813907,12.14153296,0.03113982,2.65461414,0.06954427,0.09543008,5.46674800,2.87434559,5.15440234
-2.27213607,11.78810542,0.02925543,2.64624222,0.06508742,0.09065944,5.23623024,2.79304935,5.01223709
-2.26613307,11.41314235,0.02743980,2.62808469,0.06096172,0.08575415,5.00123907,2.70506166,4.86083884
-2.26013007,11.01973526,0.02570882,2.60023917,0.05719763,0.08077037,4.76380509,2.61115495,4.70140537
-2.25412706,10.61098509,0.02407676,2.56292598,0.05381914,0.07576227,4.52583552,2.51215380,4.53513318
-2.24812406,10.18997669,0.02255617,2.51648607,0.05084389,0.07078111,4.28909725,2.40892172,4.36321078
-2.24212106,9.75975771,0.02115769,2.46137661,0.04828335,0.06587440,4.05520577,2.30234754,4.18681423
-2.23611806,9.32332157,0.01988997,2.39816434,0.04614306,0.06108526,3.82561937,2.19333197,4.00710434
-2.23011506,8.88359443,0.01875959,2.32751693,0.04442279,0.05645190,3.60163867,2.08277474,3.82522543
-2.22411206,8.44342542,0.01777103,2.25019269,0.04311692,0.05200727,3.38441043,1.97156256,3.64230509
-2.21810905,8.00557947,0.01692658,2.16702868,0.04221469,0.04777887,3.17493525,1.86055841,3.45945441
-2.21210605,7.57273187,0.01622649,2.07892769,0.04170065,0.04378873,2.97407804,1.75059200,3.27776818
-2.20610305,7.14746354,0.01566896,1.98684418,0.04155504,0.04005348,2.78258027,1.64245173,3.09832449
-2.20010005,6.73225601,0.01525034,1.89176951,0.04175435,0.03658466,2.60107324,1.53687807,2.92218329
-2.19409705,6.32948520,0.01496528,1.79471655,0.04227190,0.03338901,2.43009117,1.43455811,2.75038342
-2.18809405,5.94141323,0.01480697,1.69670403,0.04307846,0.03046891,2.27008337,1.33612145,2.58393782
-2.18209105,5.57017752,0.01476742,1.59874080,0.04414297,0.02782288,2.12142469,1.24213689,2.42382679
-2.17608804,5.21777685,0.01483770,1.50181020,0.04543329,0.02544611,1.98442372,1.15310998,2.27098909
-2.17008504,4.88605425,0.01500828,1.40685475,0.04691688,0.02333095,1.85932825,1.06948116,2.12631117
-2.16408204,4.57667691,0.01526930,1.31476159,0.04856158,0.02146751,1.74632789,0.99162423,1.99061452
-2.15807904,4.29111348,0.01561082,1.22634871,0.05033625,0.01984408,1.64555376,0.91984526,1.86464185
-2.15207604,4.03060966,0.01602312,1.14235239,0.05221136,0.01844764,1.55707554,0.85438158,1.74904226
-2.14607304,3.79616288,0.01649684,1.06341615,0.05415946,0.01726425,1.48089618,0.79540111,1.64435625
-2.14007004,3.58849749,0.01702313,0.99008131,0.05615550,0.01627940,1.41694495,0.74300187,1.55100117
-2.13406703,3.40804168,0.01759375,0.92277972,0.05817700,0.01547827,1.36506942,0.69721190,1.46925784
-2.12806403,3.25490766,0.01820106,0.86182851,0.06020405,0.01484599,1.32502719,0.65798970,1.39925908
-2.12206103,3.12887649,0.01883799,0.80742740,0.06221909,0.01436778,1.29647823,0.62522528,1.34098089
-2.11605803,3.02938913,0.01949790,0.75965847,0.06420665,0.01402906,1.27897873,0.59874226,1.29423698
-2.11005503,2.95554481,0.02017447,0.71848852,0.06615279,0.01381556,1.27197717,0.57830088,1.25867708
-2.10405203,2.90610792,0.02086146,0.68377406,0.06804459,0.01371331,1.27481347,0.56360238,1.23378968
-2.09804902,2.87952406,0.02155254,0.65526875,0.06986952,0.01370869,1.28672174,0.55429480,1.21890938
-2.09204602,2.87394589,0.02224107,0.63263321,0.07161478,0.01378844,1.30683719,0.54998014,1.21322896
-2.08604302,2.88726846,0.02291990,0.61544682,0.07326677,0.01393961,1.33420728,0.55022314,1.21581624
-2.08004002,2.91717399,0.02358127,0.60322138,0.07481059,0.01414966,1.36780726,0.55456143,1.22563531
-2.07403702,2.96118493,0.02421666,0.59541597,0.07622976,0.01440639,1.40655986,0.56251683,1.24157190
-2.06803402,3.01672411,0.02481682,0.59145277,0.07750607,0.01469802,1.44935845,0.57360775,1.26246201
-2.06203102,3.08118029,0.02537181,0.59073321,0.07861967,0.01501324,1.49509332,0.58736205,1.28712322
-2.05602801,3.15197699,0.02587114,0.59265403,0.07954948,0.01534126,1.54267970,0.60333015,1.31438760
-2.05002501,3.22664225,0.02630402,0.59662259,0.08027367,0.01567191,1.59108689,0.62109769,1.34313525
-2.04402201,3.30287694,0.02665961,0.60207115,0.08077051,0.01599574,1.63936690,0.64029733,1.37232738
-2.03801901,3.37861887,0.02692745,0.60846936,0.08101931,0.01630407,1.68668164,0.66061895,1.40103770
-2.03201601,3.45210046,0.02709780,0.61533498,0.08100147,0.01658914,1.73232719,0.68181794,1.42848117
-2.02601301,3.52189751,0.02716209,0.62224211,0.08070173,0.01684419,1.77575426,0.70372083,1.45403905
-2.02001001,3.58696730,0.02711335,0.62882707,0.08010922,0.01706349,1.81658362,0.72622803,1.47727926
-2.01400700,3.64667434,0.02694658,0.63479163,0.07921864,0.01724245,1.85461584,0.74931338,1.49797147
-2.00800400,3.70080280,0.02665915,0.63990381,0.07803118,0.01737764,1.88983495,0.77302030,1.51609624
-2.00200100,3.74955519,0.02625101,0.64399615,0.07655524,0.01746676,1.92240555,0.79745473,1.53184784
-1.99599800,3.79353724,0.02572490,0.64696196,0.07480700,0.01750867,1.95266376,0.82277491,1.54563068
-1.98999500,3.83372971,0.02508645,0.64874969,0.07281059,0.01750335,1.98110221,0.84917856,1.55804921
-1.98399200,3.87144813,0.02434416,0.64935593,0.07059801,0.01745177,2.00834982,0.87688802,1.56989160
-1.97798899,3.90829208,0.02350924,0.64881746,0.06820866,0.01735588,2.03514723,0.90613396,1.58210752
-1.97198599,3.94608572,0.02259536,0.64720270,0.06568865,0.01721846,2.06231897,0.93713859,1.59578050
-1.96598299,3.98681186,0.02161838,0.64460331,0.06308974,0.01704301,2.09074356,0.97009924,1.61209552
-1.95997999,4.03254144,0.02059586,0.64112594,0.06046802,0.01683363,2.12132255,1.00517318,1.63230247
-1.95397699,4.08536097,0.01954661,0.63688487,0.05788244,0.01659487,2.15494992,1.04246454,1.65767635
-1.94797399,4.14729974,0.01849017,0.63199560,0.05539312,0.01633162,2.19248264,1.08201414,1.68947508
-1.94197099,4.22025905,0.01744623,0.62656963,0.05305956,0.01604897,2.23471345,1.12379279,1.72889577
-1.93596798,4.30594505,0.01643412,0.62071057,0.05093889,0.01575204,2.28234651,1.16769846,1.77703057
-1.92996498,4.40580705,0.01547222,0.61451158,0.04908408,0.01544593,2.33597642,1.21355755,1.83482318
-1.92396198,4.52098233,0.01457751,0.60805405,0.04754221,0.01513554,2.39607098,1.26113025,1.90302707
-1.91795898,4.65224901,0.01376509,0.60140736,0.04635300,0.01482548,2.46295771,1.31011956,1.98216679
-1.91195598,4.79998769,0.01304781,0.59462955,0.04554739,0.01451997,2.53681418,1.36018354,2.07250356
-1.90595298,4.96415268,0.01243592,0.58776869,0.04514646,0.01422276,2.61766188,1.41095002,2.17400644
-1.89994997,5.14425362,0.01193689,0.58086460,0.04516058,0.01393702,2.70536341,1.46203274,2.28633036
-1.89394697,5.33934781,0.01155519,0.57395080,0.04558885,0.01366532,2.79962263,1.51304813,2.40880229
-1.88794397,5.54804366,0.01129228,0.56705629,0.04641889,0.01340955,2.89998744,1.56363132,2.54041653
-1.88194097,5.76851535,0.01114657,0.56020711,0.04762697,0.01317091,3.00585491,1.61345060,2.67984007
-1.87593797,5.99852881,0.01111355,0.55342754,0.04917841,0.01294989,3.11647839,1.66221919,2.82542856
-1.86993497,6.23547853,0.01118591,0.54674062,0.05102839,0.01274627,3.23097653,1.70970351,2.97525319
-1.86393197,6.47643488,0.01135381,0.54016825,0.05312309,0.01255920,3.34834394,1.75572743,3.12713826
-1.85792896,6.71820095,0.01160515,0.53373067,0.05540102,0.01238719,3.46746347,1.80017203,3.27870882
-1.85192596,6.95737791,0.01192592,0.52744547,0.05779470,0.01222824,3.58712008,1.84297089,3.42744736
-1.84592296,7.19043733,0.01230063,0.52132617,0.06023255,0.01207992,3.70601622,1.88410107,3.57075793
-1.83991996,7.41379876,0.01271267,0.51538064,0.06264088,0.01193948,3.82278880,1.92357044,3.70603572
-1.83391696,7.62391060,0.01314484,0.50960929,0.06494606,0.01180397,3.93602773,1.96140198,3.83073989
-1.82791396,7.81733194,0.01357975,0.50400348,0.06707662,0.01167040,4.04429586,1.99761622,3.94246692
-1.82191096,7.99081319,0.01400036,0.49854401,0.06896541,0.01153583,4.14615042,2.03221293,4.03902191
-1.81590795,8.14137306,0.01439037,0.49320010,0.07055156,0.01139757,4.24016564,2.06515338,4.11848504
-1.80990495,8.26636970,0.01473470,0.48792880,0.07178228,0.01125324,4.32495634,2.09634437,4.17927075
-1.80390195,8.36356396,0.01501986,0.48267501,0.07261438,0.01110092,4.39920230,2.12562536,4.22017723
-1.79789895,8.43117296,0.01523428,0.47737216,0.07301551,0.01093926,4.46167288,2.15275970,4.24042448
-1.79189595,8.46791252,0.01536862,0.47194355,0.07296501,0.01076751,4.51125158,2.17743075,4.23967938
-1.78589295,8.47302762,0.01541595,0.46630430,0.07245432,0.01058562,4.54696005,2.19924363,4.21806722
-1.77988994,8.44631018,0.01537189,0.46036394,0.07148706,0.01039425,4.56798095,2.21773260,4.17616919
-1.77388694,8.38810413,0.01523463,0.45402944,0.07007865,0.01019478,4.57367926,2.23237424,4.11500637
-1.76788394,8.29929804,0.01500491,0.44720865,0.06825554,0.00998930,4.56362132,2.24260571,4.03601109
-1.76188094,8.18130605,0.01468591,0.43981394,0.06605410,0.00978053,4.53759119,2.24784758,3.94098707
-1.75587794,8.03603797,0.01428302,0.43176588,0.06351919,0.00957181,4.49560374,2.24752999,3.83206001
-1.74987494,7.86585971,0.01380361,0.42299686,0.06070254,0.00936700,4.43791387,2.24112091,3.71162086
-1.74387194,7.67354545,0.01325672,0.41345441,0.05766089,0.00917035,4.36502157,2.22815521,3.58226369
-1.73786893,7.46222272,0.01265265,0.40310408,0.05445412,0.00898640,4.27767226,2.20826274,3.44672059
-1.73186593,7.23531185,0.01200267,0.39193179,0.05114329,0.00881985,4.17685210,2.18119423,3.30779558
-1.72586293,6.99646100,0.01131856,0.37994551,0.04778880,0.00867544,4.06377811,2.14684347,3.16829950
-1.71985993,6.74947805,0.01061225,0.36717615,0.04444865,0.00855772,3.93988293,2.10526449,3.03098758
-1.71385693,6.49826038,0.00989547,0.35367764,0.04117689,0.00847100,3.80679423,2.05668293,2.89850111
-1.70785393,6.24672369,0.00917941,0.33952627,0.03802226,0.00841909,3.66630900,2.00150079,2.77331438
-1.70185093,5.99873077,0.00847441,0.32481918,0.03502718,0.00840520,3.52036304,1.94029421,2.65768756
-1.69584792,5.75802143,0.00778978,0.30967214,0.03222692,0.00843178,3.37099608,1.87380439,2.55362631
-1.68984492,5.52814430,0.00713354,0.29421670,0.02964910,0.00850038,3.22031342,1.80292178,2.46284818
-1.68384192,5.31239194,0.00651236,0.27859684,0.02731349,0.00861153,3.07044469,1.72866427,2.38675622
-1.67783892,5.11374005,0.00593146,0.26296521,0.02523205,0.00876464,2.92350083,1.65215036,2.32641959
-1.67183592,4.93479220,0.00539459,0.24747921,0.02340916,0.00895795,2.78153045,1.57456824,2.28256111
-1.66583292,4.77773108,0.00490410,0.23229697,0.02184218,0.00918851,2.64647652,1.49714213,2.25555175
-1.65982991,4.64427756,0.00446097,0.21757337,0.02052208,0.00945219,2.52013477,1.42109730,2.24541156
-1.65382691,4.53565867,0.00406496,0.20345637,0.01943424,0.00974372,2.40411489,1.34762494,2.25181710
-1.64782391,4.45258532,0.00371472,0.19008368,0.01855933,0.01005686,2.29980561,1.27784834,2.27411478
-1.64182091,4.39524075,0.00340800,0.17757977,0.01787434,0.01038449,2.20834473,1.21279151,2.31134009
-1.63581791,4.36328008,0.00314176,0.16605356,0.01735351,0.01071885,2.13059488,1.15335128,2.36224204
-1.62981491,4.35584121,0.00291242,0.15559657,0.01696935,0.01105175,2.06712575,1.10027376,2.42531256
-1.62381191,4.37156706,0.00271598,0.14628165,0.01669359,0.01137484,2.01820329,1.05413578,2.49882025
-1.61780890,4.40863858,0.00254821,0.13816231,0.01649809,0.01167989,1.98378606,1.01533181,2.58084772
-1.61180590,4.46481780,0.00240481,0.13127253,0.01635565,0.01195909,1.96352896,0.98406644,2.66933206
-1.60580290,4.53749990,0.00228157,0.12562703,0.01624075,0.01220528,1.95679397,0.96035267,2.76210733
-1.59979990,4.62377275,0.00217443,0.12122197,0.01613016,0.01241226,1.96266779,0.94401557,2.85694843
