energy_ev,total_up,In_p_up,In_d_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-5.29764882,4.61223067,0.49495978,0.00661744,1.49968320,1.12620923,0.07756854,2.27086998
-5.29164582,4.63004173,0.49654153,0.00663072,1.54255072,1.12680917,0.07745541,2.28031617
-5.28564282,4.64176498,0.49702175,0.00662073,1.58736304,1.12623927,0.07719150,2.28856155
-5.27963982,4.64757317,0.49647570,0.00658909,1.63370478,1.12447538,0.07677668,2.29548133
-5.27363682,4.64757797,0.49497797,0.00653762,1.68105305,1.12148151,0.07621143,2.30089095
-5.26763382,4.64182439,0.49259854,0.00646828,1.72878375,1.11721611,0.07549718,2.30455662
-5.26163082,4.63028956,0.48939928,0.00638306,1.77618207,1.11163884,0.07463675,2.30620829
-5.25562781,4.61288599,0.48543122,0.00628391,1.82245704,1.10471726,0.07363463,2.30555417
-5.24962481,4.58946932,0.48073265,0.00617267,1.86675966,1.09643302,0.07249733,2.30229602
-5.24362181,4.55984989,0.47532829,0.00605101,1.90820411,1.08678706,0.07123353,2.29614448
-5.23761881,4.52380789,0.46922946,0.00592037,1.94589144,1.07580360,0.06985425,2.28683357
-5.23161581,4.48111110,0.46243526,0.00578198,1.97893491,1.06353243,0.06837275,2.27413375
-5.22561281,4.43153449,0.45493470,0.00563678,2.00648611,1.05004955,0.06680439,2.25786286
-5.21960980,4.37488046,0.44670966,0.00548550,2.02776093,1.03545595,0.06516635,2.23789458
-5.21360680,4.31099873,0.43773831,0.00532866,2.04206431,1.01987466,0.06347714,2.21416402
-5.20760380,4.23980482,0.42799902,0.00516659,2.04881286,1.00344626,0.06175606,2.18667036
-5.20160080,4.16129604,0.41747429,0.00499949,2.04755436,0.98632311,0.06002260,2.15547650
-5.19559780,4.07556418,0.40615453,0.00482750,2.03798331,0.96866269,0.05829568,2.12070601
-5.18959480,3.98280429,0.39404146,0.00465074,2.01995187,0.95062060,0.05659300,2.08253770
-5.18359180,3.88331911,0.38115090,0.00446934,1.99347569,0.93234353,0.05493030,2.04119826
-5.17758879,3.77751908,0.36751475,0.00428354,1.95873444,0.91396291,0.05332082,1.99695366
-5.17158579,3.66591814,0.35318212,0.00409368,1.91606697,0.89558951,0.05177472,1.95009988
-5.16558279,3.54912571,0.33821953,0.00390027,1.86596145,0.87730958,0.05029877,1.90095369
-5.15957979,3.42783551,0.32271018,0.00370396,1.80904083,0.85918275,0.04889613,1.84984402
-5.15357679,3.30281205,0.30675234,0.00350560,1.74604455,0.84124190,0.04756636,1.79710464
-5.14757379,3.17487562,0.29045705,0.00330616,1.67780719,0.82349503,0.04630558,1.74306840
-5.14157079,3.04488678,0.27394518,0.00310681,1.60523499,0.80592922,0.04510683,1.68806338
-5.13556778,2.91373101,0.25734412,0.00290878,1.52928154,0.78851617,0.04396060,1.63241111
-5.12956478,2.78230443,0.24078426,0.00271343,1.45092324,0.77121919,0.04285551,1.57642657
-5.12356178,2.65150075,0.22439544,0.00252214,1.37113590,0.75400115,0.04177900,1.52041998
-5.11755878,2.52220019,0.20830356,0.00233630,1.29087289,0.73683267,0.04071821,1.46469972
-5.11155578,2.39525999,0.19262752,0.00215726,1.21104579,0.71970024,0.03966074,1.40957592
-5.10555278,2.27150671,0.17747655,0.00198630,1.13250787,0.70261337,0.03859546,1.35536423
-5.09954977,2.15172984,0.16294813,0.00182459,1.05604071,0.68561048,0.03751318,1.30238888
-5.09354677,2.03667648,0.14912647,0.00167316,0.98234404,0.66876300,0.03640725,1.25098472
-5.08754377,1.92704641,0.13608148,0.00153287,0.91202880,0.65217719,0.03527398,1.20149753
-5.08154077,1.82348744,0.12386851,0.00140443,0.84561311,0.63599372,0.03411291,1.15428242
-5.07553777,1.72659042,0.11252839,0.00128832,0.78352091,0.62038477,0.03292691,1.10969996
-5.06953477,1.63688386,0.10208810,0.00118486,0.72608292,0.60554893,0.03172206,1.06811023
-5.06353177,1.55482822,0.09256178,0.00109416,0.67353951,0.59170406,0.03050746,1.02986500
-5.05752876,1.48080974,0.08395197,0.00101616,0.62604508,0.57907871,0.02929482,0.99529840
-5.05152576,1.41513460,0.07625118,0.00095059,0.58367372,0.56790251,0.02809803,0.96471675
-5.04552276,1.35802348,0.06944353,0.00089708,0.54642569,0.55839621,0.02693253,0.93838822
-5.03951976,1.30960744,0.06350648,0.00085506,0.51423476,0.55076208,0.02581479,0.91653329
-5.03351676,1.26992569,0.05841255,0.00082388,0.48697600,0.54517529,0.02476171,0.89931650
-5.02751376,1.23892582,0.05413105,0.00080276,0.46447410,0.54177675,0.02379002,0.88684056
-5.02151076,1.21646708,0.05062963,0.00079087,0.44651201,0.54066807,0.02291583,0.87914313
-5.01550775,1.20232704,0.04787582,0.00078730,0.43283999,0.54190888,0.02215422,0.87619696
-5.00950475,1.19621170,0.04583836,0.00079114,0.42318476,0.54551660,0.02151888,0.87791335
-5.00350175,1.19776895,0.04448835,0.00080145,0.41725896,0.55146881,0.02102189,0.88414898
-4.99749875,1.20660481,0.04380023,0.00081734,0.41477040,0.55970783,0.02067364,0.89471573
-4.99149575,1.22230178,0.04375253,0.00083795,0.41543124,0.57014729,0.02048271,0.90939294
-4.98549275,1.24443813,0.04432840,0.00086250,0.41896653,0.58268001,0.02045592,0.92794117
-4.97948974,1.27260714,0.04551579,0.00089027,0.42512211,0.59718663,0.02059839,0.95011662
-4.97348674,1.30643472,0.04730746,0.00092069,0.43367117,0.61354425,0.02091359,0.97568501
-4.96748374,1.34559414,0.04970057,0.00095327,0.44441951,0.63163431,0.02140340,1.00443375
-4.96148074,1.38981663,0.05269608,0.00098769,0.45720892,0.65134908,0.02206818,1.03618153
-4.95547774,1.43889679,0.05629773,0.00102373,0.47191850,0.67259610,0.02290673,1.07078422
-4.94947474,1.49269195,0.06051081,0.00106133,0.48846380,0.69530015,0.02391623,1.10813643
-4.94347174,1.55111524,0.06534062,0.00110053,0.50679363,0.71940246,0.02509213,1.14816846
-4.93746873,1.61412231,0.07079083,0.00114152,0.52688478,0.74485719,0.02642798,1.19083845
-4.93146573,1.68169249,0.07686160,0.00118457,0.54873469,0.77162516,0.02791522,1.23612012
-4.92546273,1.75380517,0.08354775,0.00123002,0.57235260,0.79966546,0.02954290,1.28398674
-4.91945973,1.83041316,0.09083699,0.00127828,0.59774967,0.82892540,0.03129755,1.33439244
-4.91345673,1.91141469,0.09870837,0.00132977,0.62492869,0.85932959,0.03316289,1.38725199
-4.90745373,1.99662635,0.10713100,0.00138495,0.65387411,0.89076910,0.03511979,1.44242077
-4.90145073,2.08575905,0.11606326,0.00144422,0.68454323,0.92309155,0.03714624,1.49967642
-4.89544772,2.17839933,0.12545255,0.00150796,0.71685910,0.95609318,0.03921743,1.55870371
-4.88944472,2.27399786,0.13523564,0.00157650,0.75070608,0.98951365,0.04130604,1.61908429
-4.88344172,2.37186686,0.14533972,0.00165008,0.78592832,1.02303430,0.04338267,1.68029236
-4.87743872,2.47118751,0.15568416,0.00172893,0.82233170,1.05628046,0.04541639,1.74169727
-4.87143572,2.57102769,0.16618294,0.00181318,0.85968936,1.08882783,0.04737548,1.80257347
-4.86543272,2.67036998,0.17674761,0.00190296,0.89775053,1.12021314,0.04922834,1.86211775
-4.85942971,2.76814873,0.18729081,0.00199837,0.93625256,1.14994850,0.05094435,1.91947336
-4.85342671,2.86329454,0.19773001,0.00209955,0.97493525,1.17753899,0.05249501,1.97375981
-4.84742371,2.95478385,0.20799138,0.00220668,1.01355670,1.20250247,0.05385483,2.02410701
-4.84142071,3.04169046,0.21801348,0.00232005,1.05190965,1.22439065,0.05500239,2.06969185
-4.83541771,3.12323607,0.22775056,0.00244008,1.08983706,1.24281006,0.05592116,2.10977514
-4.82941471,3.19883604,0.23717524,0.00256732,1.12724569,1.25744174,0.05660023,2.14373666
-4.82341171,3.26813736,0.24628022,0.00270251,1.16411640,1.26805836,0.05703480,2.17110613
-4.81740870,3.33104551,0.25507900,0.00284658,1.20051020,1.27453765,0.05722643,2.19158809
-4.81140570,3.38773797,0.26360534,0.00300062,1.23656906,1.27687121,0.05718308,2.20507893
-4.80540270,3.43866251,0.27191138,0.00316588,1.27251094,1.27516795,0.05691882,2.21167484
-4.79939970,3.48451934,0.28006449,0.00334371,1.30861877,1.26965195,0.05645326,2.21166992
-4.79339670,3.52622750,0.28814287,0.00353550,1.34522355,1.26065458,0.05581080,2.20554429
-4.78739370,3.56487648,0.29623011,0.00374263,1.38268218,1.24860131,0.05501959,2.19394272
-4.78139070,3.60166542,0.30440894,0.00396634,1.42135100,1.23399384,0.05411035,2.17764485
-4.77538769,3.63783289,0.31275444,0.00420764,1.46155627,1.21738853,0.05311512,2.15752861
-4.76938469,3.67458131,0.32132720,0.00446725,1.50356350,1.19937241,0.05206588,2.13452895
-4.76338169,3.71300015,0.33016673,0.00474543,1.54754720,1.18053800,0.05099328,2.10959427
-4.75737869,3.75399280,0.33928554,0.00504193,1.59356323,1.16145859,0.04992540,2.08364309
-4.75137569,3.79821146,0.34866441,0.00535586,1.64152551,1.14266524,0.04888666,2.05752349
-4.74537269,3.84600454,0.35824900,0.00568570,1.69118902,1.12462685,0.04789700,2.03197777
-4.73936968,3.89737991,0.36794831,0.00602920,1.74214037,1.10773454,0.04697120,2.00761433
-4.73336668,3.95198707,0.37763499,0.00638340,1.79379724,1.09229108,0.04611858,1.98488836
-4.72736368,4.00911949,0.38714772,0.00674464,1.84541711,1.07850585,0.04534290,1.96409248
-4.72136068,4.06773793,0.39629556,0.00710865,1.89611541,1.06649574,0.04464257,1.94535759
-4.71535768,4.12651362,0.40486417,0.00747063,1.94489267,1.05629148,0.04401116,1.92866380
-4.70935468,4.18388935,0.41262360,0.00782534,1.99066933,1.04784912,0.04343808,1.91386048
-4.70335168,4.23815522,0.41933728,0.00816733,2.03232695,1.04106566,0.04290945,1.90069402
-4.69734867,4.28753493,0.42477181,0.00849104,2.06875360,1.03579769,0.04240917,1.88884134
-4.69134567,4.33027772,0.42870704,0.00879102,2.09889115,1.03188187,0.04191992,1.87794690
-4.68534267,4.36475078,0.43094589,0.00906211,2.12178204,1.02915568,0.04142435,1.86766069
-4.67933967,4.38952682,0.43132338,0.00929960,2.13661302,1.02747714,0.04090605,1.85767473
-4.67333667,4.40346186,0.42971453,0.00949943,2.14275343,1.02674216,0.04035050,1.84775575
-4.66733367,4.40575877,0.42604049,0.00965831,2.13978607,1.02689830,0.03974585,1.83777185
-4.66133067,4.39601304,0.42027285,0.00977384,2.12752880,1.02795406,0.03908354,1.82771162
-4.65532766,4.37423837,0.41243567,0.00984458,2.10604602,1.02998315,0.03835865,1.81769446
-4.64932466,4.34087080,0.40260539,0.00987009,2.07564915,1.03312332,0.03757008,1.80797158
-4.64332166,4.29675148,0.39090846,0.00985092,2.03688642,1.03756988,0.03672049,1.79891773
-4.63731866,4.24308949,0.37751702,0.00978857,1.99052246,1.04356442,0.03581606,1.79101428
-4.63131566,4.18140697,0.36264276,0.00968542,1.93750900,1.05137924,0.03486604,1.78482490
-4.62531266,4.11347040,0.34652941,0.00954459,1.87894826,1.06129863,0.03388222,1.78096545
-4.61930965,4.04121180,0.32944424,0.00936985,1.81605120,1.07359821,0.03287826,1.78007002
-4.61330665,3.96664494,0.31166902,0.00916544,1.75009273,1.08852341,0.03186893,1.78275545
-4.60730365,3.89178099,0.29349091,0.00893591,1.68236632,1.10626874,0.03086948,1.78958650
-4.60130065,3.81854846,0.27519368,0.00868599,1.61414027,1.12695890,0.02989485,1.80104385
-4.59529765,3.74872162,0.25704971,0.00842041,1.54661771,1.15063296,0.02895913,1.81749692
-4.58929465,3.68386080,0.23931302,0.00814378,1.48090206,1.17723262,0.02807495,1.83918313
-4.58329165,3.62526720,0.22221366,0.00786049,1.41796944,1.20659528,0.02725317,1.86619471
-4.57728864,3.57395400,0.20595346,0.00757461,1.35864882,1.23845226,0.02650251,1.89847380
-4.57128564,3.53063400,0.19070343,0.00728980,1.30361039,1.27243230,0.02582943,1.93581593
-4.56528264,3.49572365,0.17660251,0.00700932,1.25336210,1.30807023,0.02523814,1.97788142
-4.55927964,3.46936171,0.16375782,0.00673598,1.20825381,1.34482022,0.02473060,2.02421398
-4.55327664,3.45144042,0.15224607,0.00647216,1.16848820,1.38207293,0.02430676,2.07426487
-4.54727364,3.44164625,0.14211594,0.00621981,1.13413713,1.41917553,0.02396479,2.12742130
-4.54127064,3.43950687,0.13339125,0.00598052,1.10516205,1.45545368,0.02370133,2.18303691
-4.53526763,3.44444082,0.12607457,0.00575553,1.08143697,1.49023410,0.02351183,2.24046242
-4.52926463,3.45580651,0.12015110,0.00554577,1.06277224,1.52286679,0.02339081,2.29907454
-4.52326163,3.47294735,0.11559243,0.00535192,1.04893776,1.55274570,0.02333217,2.35830126
-4.51725863,3.49523023,0.11236016,0.00517445,1.03968420,1.57932700,0.02332941,2.41764203
-4.51125563,3.52207542,0.11040909,0.00501362,1.03476123,1.60214415,0.02337581,2.47668163
-4.50525263,3.55297633,0.10968983,0.00486952,1.03393173,1.62081924,0.02346457,2.53509698
-4.49924962,3.58750870,0.11015092,0.00474210,1.03698165,1.63507036,0.02358889,2.59265669
-4.49324662,3.62532925,0.11174018,0.00463110,1.04372516,1.64471491,0.02374203,2.64921348
-4.48724362,3.66616479,0.11440561,0.00453614,1.05400533,1.64966907,0.02391725,2.70469029
-4.48124062,3.70979322,0.11809555,0.00445666,1.06769054,1.64994376,0.02410786,2.75906104
-4.47523762,3.75601849,0.12275850,0.00439190,1.08466749,1.64563774,0.02430711,2.81232766
-4.46923462,3.80464182,0.12834247,0.00434093,1.10483133,1.63692837,0.02450819,2.86449501
-4.46323162,3.85543181,0.13479403,0.00430260,1.12807414,1.62406100,0.02470420,2.91554561
-4.45722861,3.90809597,0.14205729,0.00427559,1.15427247,1.60733739,0.02488810,2.96541593
-4.45122561,3.96225597,0.15007269,0.00425837,1.18327524,1.58710427,0.02505278,3.01397623
-4.44522261,4.01742880,0.15877590,0.00424923,1.21489258,1.56374231,0.02519109,3.06101531
-4.43921961,4.07301548,0.16809680,0.00424634,1.24888683,1.53765622,0.02529592,3.10623145
-4.43321661,4.12829832,0.17795866,0.00424773,1.28496604,1.50926624,0.02536033,3.14923055
-4.42721361,4.18244743,0.18827756,0.00425136,1.32278066,1.47900129,0.02537767,3.18953165
-4.42121061,4.23453630,0.19896200,0.00425516,1.36192365,1.44729375,0.02534177,3.22657995
-4.41520760,4.28356576,0.20991289,0.00425709,1.40193402,1.41457596,0.02524710,3.25976661
-4.40920460,4.32849535,0.22102374,0.00425519,1.44230391,1.38127796,0.02508895,3.28845460
-4.40320160,4.36828025,0.23218121,0.00424763,1.48248860,1.34782648,0.02486355,3.31200897
-4.39719860,4.40191196,0.24326589,0.00423277,1.52191930,1.31464458,0.02456828,3.32983022
-4.39119560,4.42846059,0.25415343,0.00420919,1.56001797,1.28215181,0.02420172,3.34138875
-4.38519260,4.44711661,0.26471580,0.00417574,1.59621360,1.25076429,0.02376374,3.34625860
-4.37918959,4.45722989,0.27482297,0.00413160,1.62995923,1.22089466,0.02325559,3.34414871
-4.37318659,4.45834409,0.28434473,0.00407625,1.66074902,1.19295144,0.02267983,3.33492997
-4.36718359,4.45022496,0.29315274,0.00400952,1.68813475,1.16733787,0.02204034,3.31865670
-4.36118059,4.43288112,0.30112286,0.00393156,1.71174098,1.14445000,0.02134221,3.29558146
-4.35517759,4.40657663,0.30813755,0.00384287,1.73127856,1.12467418,0.02059166,3.26616248
-4.34917459,4.37183490,0.31408849,0.00374424,1.74655572,1.10838392,0.01979587,3.23106339
-4.34317159,4.32943400,0.31887926,0.00363678,1.75748668,1.09593650,0.01896288,3.19114533
-4.33716858,4.28039375,0.32242796,0.00352180,1.76409724,1.08766926,0.01810136,3.14745181
-4.33116558,4.22595522,0.32466983,0.00340085,1.76652730,1.08389587,0.01722048,3.10118713
-4.32516258,4.16755365,0.32555961,0.00327565,1.76503007,1.08490277,0.01632974,3.05368903
-4.31915958,4.10678566,0.32507369,0.00314802,1.75996797,1.09094574,0.01543881,3.00639698
-4.31315658,4.04537189,0.32321171,0.00301986,1.75180526,1.10224672,0.01455739,2.96081686
-4.30715358,3.98511616,0.31999779,0.00289312,1.74109731,1.11899077,0.01369507,2.91848339
