energy_ev,total_up,As_p_up,As_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-5.84992496,1.47171561,0.81405844,0.00000000,0.03089134,0.13263833,1.01888063,0.56689877
-5.84392196,1.51774500,0.83712406,0.00000000,0.03149566,0.13901032,1.05913601,0.57921267
-5.83791896,1.55635886,0.85590997,0.00000000,0.03188377,0.14493149,1.09474063,0.58837081
-5.83191596,1.58690870,0.87010275,0.00000000,0.03204826,0.15030704,1.12518799,0.59417009
-5.82591296,1.60893998,0.87950078,0.00000000,0.03198671,0.15505537,1.15007997,0.59649652
-5.81990995,1.62220710,0.88402102,0.00000000,0.03170185,0.15911064,1.16913881,0.59532943
-5.81390695,1.62668168,0.88370210,0.00000000,0.03120149,0.16242495,1.18221545,0.59074275
-5.80790395,1.62255425,0.87870343,0.00000000,0.03049837,0.16496997,1.18929398,0.58290326
-5.80190095,1.61022916,0.86930088,0.00000000,0.02960980,0.16673802,1.19049196,0.57206616
-5.79589795,1.59031325,0.85587883,0.00000000,0.02855713,0.16774252,1.18605694,0.55856806
-5.78989495,1.56359890,0.83891948,0.00000000,0.02736517,0.16801785,1.17635915,0.54281783
-5.78389195,1.53104217,0.81898953,0.00000000,0.02606149,0.16761857,1.16188089,0.52528578
-5.77788894,1.49373718,0.79672519,0.00000000,0.02467569,0.16661805,1.14320321,0.50649152
-5.77188594,1.45288773,0.77281582,0.00000000,0.02323863,0.16510660,1.12099024,0.48699120
-5.76588294,1.40977720,0.74798717,0.00000000,0.02178170,0.16318915,1.09597201,0.46736439
-5.75987994,1.36573802,0.72298450,0.00000000,0.02033612,0.16098255,1.06892637,0.44820117
-5.75387694,1.32212151,0.69855633,0.00000000,0.01893231,0.15861258,1.04066068,0.43008981
-5.74787394,1.28026907,0.67543915,0.00000000,0.01759937,0.15621083,1.01199383,0.41360514
-5.74187094,1.24148540,0.65434356,0.00000000,0.01636462,0.15391153,0.98373925,0.39929813
-5.73586793,1.20701432,0.63594182,0.00000000,0.01525328,0.15184838,0.95668927,0.38768645
-5.72986493,1.17801756,0.62085727,0.00000000,0.01428823,0.15015152,0.93160126,0.37924634
-5.72386193,1.15555661,0.60965539,0.00000000,0.01348990,0.14894481,0.90918583,0.37440550
-5.71785893,1.14057787,0.60283651,0.00000000,0.01287614,0.14834327,0.89009721,0.37353711
-5.71185593,1.13390077,0.60083009,0.00000000,0.01246230,0.14845107,0.87492589,0.37695472
-5.70585293,1.13620888,0.60399043,0.00000000,0.01226123,0.14935975,0.86419343,0.38490798
-5.69984992,1.14804356,0.61259343,0.00000000,0.01228332,0.15114712,0.85834942,0.39757901
-5.69384692,1.16980010,0.62683445,0.00000000,0.01253663,0.15387642,0.85777021,0.41507930
-5.68784392,1.20172585,0.64682693,0.00000000,0.01302690,0.15759617,0.86275933,0.43744724
-5.68184092,1.24392019,0.67260170,0.00000000,0.01375757,0.16234041,0.87354912,0.46464605
-5.67583792,1.29633612,0.70410676,0.00000000,0.01472980,0.16812939,0.89030336,0.49656231
-5.66983492,1.35878326,0.74120770,0.00000000,0.01594241,0.17497078,0.91312050,0.53300518
-5.66383192,1.43093222,0.78368852,0.00000000,0.01739178,0.18286121,0.94203708,0.57370640
-5.65782891,1.51232027,0.83125308,0.00000000,0.01907174,0.19178813,0.97703119,0.61832128
-5.65182591,1.60235824,0.88352712,0.00000000,0.02097347,0.20173197,1.01802560,0.66643083
-5.64582291,1.70033892,0.94006117,0.00000000,0.02308534,0.21266840,1.06489038,0.71754537
-5.63981991,1.80544680,1.00033431,0.00000000,0.02539280,0.22457077,1.11744489,0.77110951
-5.63381691,1.91676936,1.06375909,0.00000000,0.02787832,0.23741241,1.17545916,0.82650899
-5.62781391,2.03331005,1.12968772,0.00000000,0.03052143,0.25116895,1.23865459,0.88307910
-5.62181091,2.15400281,1.19741963,0.00000000,0.03329871,0.26582032,1.30670422,0.94011500
-5.61580790,2.27772838,1.26621057,0.00000000,0.03618410,0.28135252,1.37923275,0.99688358
-5.60980490,2.40333214,1.33528321,0.00000000,0.03914908,0.29775892,1.45581655,1.05263703
-5.60380190,2.52964340,1.40383933,0.00000000,0.04216322,0.31504122,1.53598406,1.10662752
-5.59779890,2.65549588,1.47107336,0.00000000,0.04519466,0.33320969,1.61921682,1.15812291
-5.59179590,2.77974912,1.53618725,0.00000000,0.04821080,0.35228306,1.70495160,1.20642310
-5.58579290,2.90131017,1.59840621,0.00000000,0.05117911,0.37228759,1.79258381,1.25087634
-5.57978989,3.01915522,1.65699513,0.00000000,0.05406795,0.39325566,1.88147252,1.29089522
-5.57378689,3.13235045,1.71127519,0.00000000,0.05684748,0.41522370,1.97094717,1.32597175
-5.56778389,3.24007141,1.76064002,0.00000000,0.05949060,0.43822954,2.06031598,1.35569094
-5.56178089,3.34162016,1.80457115,0.00000000,0.06197383,0.46230924,2.14887610,1.37974243
-5.55577789,3.43643950,1.84265188,0.00000000,0.06427807,0.48749348,2.23592501,1.39792971
-5.54977489,3.52412364,1.87457914,0.00000000,0.06638937,0.51380352,2.32077311,1.41017650
-5.54377189,3.60442446,1.90017279,0.00000000,0.06829938,0.54124700,2.40275675,1.41652998
-5.53776888,3.67725320,1.91938184,0.00000000,0.07000574,0.56981353,2.48125131,1.41716070
-5.53176588,3.74267692,1.93228722,0.00000000,0.07151218,0.59947033,2.55568368,1.41235908
-5.52576288,3.80090988,1.93910071,0.00000000,0.07282837,0.63015805,2.62554347,1.40252839
-5.51975988,3.85229972,1.94016014,0.00000000,0.07396956,0.66178696,2.69039242,1.38817463
-5.51375688,3.89730890,1.93592052,0.00000000,0.07495598,0.69423366,2.74987141,1.36989330
-5.50775388,3.93649198,1.92694161,0.00000000,0.07581198,0.72733852,2.80370484,1.34835362
-5.50175088,3.97046946,1.91387196,0.00000000,0.07656504,0.76090410,2.85170187,1.32428070
-5.49574787,3.99989936,1.89743019,0.00000000,0.07724454,0.79469456,2.89375472,1.29843607
-5.48974487,4.02544751,1.87838377,0.00000000,0.07788057,0.82843647,2.92983395,1.27159733
-5.48374187,4.04775796,1.85752640,0.00000000,0.07850255,0.86182085,2.95998102,1.24453750
-5.47773887,4.06742475,1.83565440,0.00000000,0.07913797,0.89450682,2.98429869,1.21800472
-5.47173587,4.08496633,1.81354324,0.00000000,0.07981114,0.92612665,3.00293971,1.19270289
-5.46573287,4.10080371,1.79192482,0.00000000,0.08054214,0.95629235,3.01609451,1.16927395
-5.45972986,4.11524342,1.77146640,0.00000000,0.08134586,0.98460362,3.02397875,1.14828205
-5.45372686,4.12846598,1.75275184,0.00000000,0.08223134,1.01065700,3.02682127,1.13020032
-5.44772386,4.14052034,1.73626584,0.00000000,0.08320129,1.03405609,3.02485328,1.11540039
-5.44172086,4.15132464,1.72238159,0.00000000,0.08425195,1.05442230,3.01829944,1.10414490
-5.43571786,4.16067307,1.71135237,0.00000000,0.08537318,1.07140611,3.00737113,1.09658320
-5.42971486,4.16824849,1.70330717,0.00000000,0.08654880,1.08469810,2.99226258,1.09275028
-5.42371186,4.17364034,1.69825047,0.00000000,0.08775728,1.09403959,2.97314971,1.09256872
-5.41770885,4.17636680,1.69606623,0.00000000,0.08897254,1.09923231,2.95019190,1.09585384
-5.41170585,4.17590044,1.69652578,0.00000000,0.09016502,1.10014676,2.92353650,1.10232147
-5.40570285,4.17169604,1.69929938,0.00000000,0.09130288,1.09672878,2.89332565,1.11159846
-5.39969985,4.16321957,1.70397099,0.00000000,0.09235328,1.08900424,2.85970501,1.12323533
-5.39369685,4.14997709,1.71005574,0.00000000,0.09328372,1.07708127,2.82283386,1.13672082
-5.38769385,4.13154232,1.71701949,0.00000000,0.09406341,1.06115014,2.78289572,1.15149803
-5.38169085,4.10758198,1.72429980,0.00000000,0.09466446,1.04148067,2.74010896,1.16698152
-5.37568784,4.07787771,1.73132755,0.00000000,0.09506313,1.01841705,2.69473649,1.18257507
-5.36968484,4.04234388,1.73754851,0.00000000,0.09524072,0.99237045,2.64709390,1.19768952
-5.36368184,4.00104038,1.74244402,0.00000000,0.09518442,0.96380939,2.59755530,1.21176028
-5.35767884,3.95418004,1.74554996,0.00000000,0.09488778,0.93324839,2.54655634,1.22426386
-5.35167584,3.90213019,1.74647352,0.00000000,0.09435104,0.90123514,2.49459389,1.23473303
-5.34567284,3.84540812,1.74490684,0.00000000,0.09358107,0.86833665,2.44222209,1.24277009
-5.33966983,3.78467073,1.74063716,0.00000000,0.09259107,0.83512481,2.39004461,1.24805784
-5.33366683,3.72069826,1.73355302,0.00000000,0.09140000,0.80216193,2.33870327,1.25036778
-5.32766383,3.65437295,1.72364634,0.00000000,0.09003174,0.76998661,2.28886310,1.24956544
-5.32166083,3.58665299,1.71101016,0.00000000,0.08851403,0.73910038,2.24119449,1.24561251
-5.31565783,3.51854298,1.69583237,0.00000000,0.08687727,0.70995567,2.19635302,1.23856576
-5.30965483,3.45106177,1.67838565,0.00000000,0.08515315,0.68294532,2.15495778,1.22857297
-5.30365183,3.38520910,1.65901419,0.00000000,0.08337325,0.65839399,2.11756921,1.21586583
-5.29764882,3.32193241,1.63811787,0.00000000,0.08156771,0.63655173,2.08466756,1.20075048
-5.29164582,3.26209532,1.61613479,0.00000000,0.07976388,0.61758984,2.05663308,1.18359589
-5.28564282,3.20644912,1.59352303,0.00000000,0.07798522,0.60159917,2.03372909,1.16482088
-5.27963982,3.15560887,1.57074264,0.00000000,0.07625033,0.58859078,2.01608896,1.14488027
-5.27363682,3.11003522,1.54823881,0.00000000,0.07457229,0.57849903,2.00370795,1.12425087
-5.26763382,3.07002297,1.52642711,0.00000000,0.07295824,0.57118684,1.99644061,1.10341800
-5.26163082,3.03569715,1.50568157,0.00000000,0.07140934,0.56645306,1.99400414,1.08286310
-5.25562781,3.00701692,1.48632609,0.00000000,0.06992096,0.56404152,1.99598806,1.06305299
-5.24962481,2.98378729,1.46862970,0.00000000,0.06848327,0.56365171,2.00186971,1.04443107
-5.24362181,2.96567814,1.45280551,0.00000000,0.06708194,0.56495040,2.01103538,1.02741081
-5.23761881,2.95224974,1.43901345,0.00000000,0.06569928,0.56758414,2.02280611,1.01237149
-5.23161581,2.94298340,1.42736620,0.00000000,0.06431533,0.57119202,2.03646704,0.99965615
-5.22561281,2.93731569,1.41793782,0.00000000,0.06290920,0.57541832,2.05129892,0.98957138
-5.21960980,2.93467435,1.41077405,0.00000000,0.06146035,0.57992461,2.06661038,0.98238864
-5.21360680,2.93451385,1.40590360,0.00000000,0.05994990,0.58440096,2.08176909,0.97834649
-5.20760380,2.93634851,1.40334908,0.00000000,0.05836177,0.58857576,2.09623040,0.97765308
-5.20160080,2.93978112,1.40313688,0.00000000,0.05668368,0.59222385,2.10956163,0.98048842
-5.19559780,2.94452525,1.40530467,0.00000000,0.05490796,0.59517264,2.12146079,0.98700563
-5.18959480,2.95041980,1.40990614,0.00000000,0.05303207,0.59730606,2.13176853,0.99733082
-5.18359180,2.95743452,1.41701198,0.00000000,0.05105889,0.59856607,2.14047237,1.01156100
-5.17758879,2.96566596,1.42670703,0.00000000,0.04899673,0.59895169,2.14770306,1.02976010
-5.17158579,2.97532381,1.43908341,0.00000000,0.04685906,0.59851568,2.15372264,1.05195268
-5.16558279,2.98670805,1.45422990,0.00000000,0.04466405,0.59735881,2.15890508,1.07811591
-5.15957979,3.00017805,1.47221818,0.00000000,0.04243383,0.59562211,2.16370998,1.10816991
-5.15357679,3.01611518,1.49308660,0.00000000,0.04019367,0.59347730,2.16865078,1.14196733
-5.14757379,3.03488102,1.51682267,0.00000000,0.03797100,0.59111591,2.17425899,1.17928267
-5.14157079,3.05677351,1.54334541,0.00000000,0.03579435,0.58873743,2.18104629,1.21980247
-5.13556778,3.08198369,1.57248879,0.00000000,0.03369233,0.58653717,2.18946648,1.26311717
-5.12956478,3.11055574,1.60398765,0.00000000,0.03169258,0.58469428,2.19987935,1.30871569
-5.12356178,3.14235276,1.63746729,0.00000000,0.02982083,0.58336057,2.21251835,1.35598348
-5.11755878,3.17703074,1.67243766,0.00000000,0.02810000,0.58265059,2.22746410,1.40420489
-5.11155578,3.21402256,1.70829317,0.00000000,0.02654952,0.58263354,2.24462503,1.45257024
-5.10555278,3.25253342,1.74431836,0.00000000,0.02518471,0.58332738,2.26372640,1.50018794
-5.09954977,3.29154849,1.77969978,0.00000000,0.02401635,0.58469546,2.28430856,1.54610156
-5.09354677,3.32985276,1.81354380,0.00000000,0.02305043,0.58664578,2.30573452,1.58931145
-5.08754377,3.36606263,1.84489976,0.00000000,0.02228805,0.58903306,2.32720668,1.62880039
-5.08154077,3.39866779,1.87278757,0.00000000,0.02172541,0.59166348,2.34779195,1.66356211
-5.07553777,3.42608157,1.89622853,0.00000000,0.02135404,0.59430173,2.36645416,1.69263174
-5.06953477,3.44669740,1.91427802,0.00000000,0.02116112,0.59668027,2.38209210,1.71511660
-5.06353177,3.45894857,1.92605852,0.00000000,0.02112984,0.59851016,2.39358143,1.73022616
-5.05752876,3.46136843,1.93079121,0.00000000,0.02124002,0.59949290,2.39981839,1.73729957
-5.05152576,3.45264797,1.92782485,0.00000000,0.02146861,0.59933294,2.39976325,1.73582941
-5.04552276,3.43168812,1.91666040,0.00000000,0.02179042,0.59774991,2.39248138,1.72548064
-5.03951976,3.39764416,1.89697023,0.00000000,0.02217879,0.59449030,2.37718020,1.70610359
-5.03351676,3.34996023,1.86861102,0.00000000,0.02260633,0.58933785,2.35324024,1.67774049
-5.02751376,3.28839251,1.83162989,0.00000000,0.02304565,0.58212229,2.32023903,1.64062527
-5.02151076,3.21302005,1.78626348,0.00000000,0.02347006,0.57272605,2.27796711,1.59517642
-5.01550775,3.12424329,1.73293011,0.00000000,0.02385428,0.56108866,2.22643539,1.54198355
-5.00950475,3.02277035,1.67221571,0.00000000,0.02417506,0.54720881,2.16587416,1.48178822
-5.00350175,2.90959243,1.60485403,0.00000000,0.02441174,0.53114399,2.09672382,1.41545990
-4.99749875,2.78594961,1.53170247,0.00000000,0.02454673,0.51300788,2.01961839,1.34396837
-4.99149575,2.65328897,1.45371448,0.00000000,0.02456588,0.49296571,1.93536255,1.26835376
-4.98549275,2.51321731,1.37190997,0.00000000,0.02445879,0.47122793,1.84490373,1.18969552
-4.97948974,2.36745064,1.28734504,0.00000000,0.02421889,0.44804252,1.74930064,1.10908172
-4.97348674,2.21776276,1.20108218,0.00000000,0.02384354,0.42368640,1.64968962,1.02757988
-4.96748374,2.06593512,1.11416227,0.00000000,0.02333389,0.39845634,1.54725048,0.94621041
-4.96148074,1.91370990,1.02757922,0.00000000,0.02269470,0.37265981,1.44317308,0.86592342
-4.95547774,1.76274790,0.94225810,0.00000000,0.02193403,0.34660614,1.33862599,0.78757983
-4.94947474,1.61459252,0.85903723,0.00000000,0.02106281,0.32059837,1.23472820,0.71193684
-4.94347174,1.47064073,0.77865475,0.00000000,0.02009439,0.29492590,1.13252477,0.63963820
-4.93746873,1.33212145,0.70173952,0.00000000,0.01904403,0.26985844,1.03296694,0.57120905
-4.93146573,1.20008148,0.62880644,0.00000000,0.01792828,0.24564106,0.93689701,0.50705517
-4.92546273,1.07537861,0.56025580,0.00000000,0.01676446,0.22249062,0.84503815,0.44746609
-4.91945973,0.95868157,0.49637633,0.00000000,0.01557008,0.20059349,0.75798896,0.39262162
-4.91345673,0.85047578,0.43735131,0.00000000,0.01436235,0.18010446,0.67622250,0.34260106
-4.90745373,0.75107416,0.38326729,0.00000000,0.01315766,0.16114677,0.60008937,0.29739449
-4.90145073,0.66063197,0.33412464,0.00000000,0.01197121,0.14381307,0.52982425,0.25691535
-4.89544772,0.57916440,0.28984956,0.00000000,0.01081667,0.12816717,0.46555533,0.22101385
-4.88944472,0.50656617,0.25030666,0.00000000,0.00970592,0.11424633,0.40731601,0.18949039
-4.88344172,0.44263194,0.21531190,0.00000000,0.00864894,0.10206391,0.35505817,0.16210869
-4.87743872,0.38707683,0.18464531,0.00000000,0.00765364,0.09161227,0.30866648,0.13860816
-4.87143572,0.33955622,0.15806306,0.00000000,0.00672596,0.08286564,0.26797318,0.11871522
-4.86543272,0.29968436,0.13530881,0.00000000,0.00586986,0.07578294,0.23277286,0.10215334
-4.85942971,0.26705140,0.11612401,0.00000000,0.00508750,0.07031035,0.20283693,0.08865179
-4.85342671,0.24123850,0.10025704,0.00000000,0.00437939,0.06638366,0.17792731,0.07795310
-4.84742371,0.22183109,0.08747131,0.00000000,0.00374459,0.06393025,0.15780939,0.06981911
-4.84142071,0.20843016,0.07755223,0.00000000,0.00318097,0.06287081,0.14226396,0.06403607
-4.83541771,0.20066194,0.07031312,0.00000000,0.00268545,0.06312072,0.13109812,0.06041863
-4.82941471,0.19818602,0.06560031,0.00000000,0.00225423,0.06459127,0.12415527,0.05881311
-4.82341171,0.20070231,0.06329743,0.00000000,0.00188302,0.06719067,0.12132410,0.05910017
-4.81740870,0.20795715,0.06332913,0.00000000,0.00156728,0.07082498,0.12254688,0.06119707
-4.81140570,0.21974891,0.06566422,0.00000000,0.00130242,0.07539906,0.12782690,0.06505971
-4.80540270,0.23593326,0.07031859,0.00000000,0.00108393,0.08081762,0.13723543,0.07068450
-4.79939970,0.25642838,0.07735762,0.00000000,0.00090758,0.08698641,0.15091795,0.07811022
-4.79339670,0.28122031,0.08689848,0.00000000,0.00076951,0.09381361,0.16909984,0.08741976
-4.78739370,0.31036817,0.09911196,0.00000000,0.00066633,0.10121151,0.19209137,0.09874187
-4.78139070,0.34400945,0.11422394,0.00000000,0.00059516,0.10909837,0.22029180,0.11225258
-4.77538769,0.38236485,0.13251628,0.00000000,0.00055372,0.11740049,0.25419230,0.12817634
-4.76938469,0.42574242,0.15432684,0.00000000,0.00054027,0.12605448,0.29437736,0.14678648
-4.76338169,0.47454048,0.18004850,0.00000000,0.00055371,0.13500951,0.34152423,0.16840487
-4.75737869,0.52924868,0.21012677,0.00000000,0.00059348,0.14422955,0.39639989,0.19340034
-4.75137569,0.59044667,0.24505571,0.00000000,0.00065955,0.15369542,0.45985496,0.22218564
-4.74537269,0.65879962,0.28537181,0.00000000,0.00075240,0.16340652,0.53281414,0.25521273
-4.73936968,0.73505006,0.33164560,0.00000000,0.00087294,0.17338212,0.61626253,0.29296592
-4.73336668,0.82000561,0.38447069,0.00000000,0.00102244,0.18366204,0.71122762,0.33595289
-4.72736368,0.91452204,0.44445010,0.00000000,0.00120248,0.19430674,0.81875661,0.38469340
-4.72136068,1.01948177,0.51217999,0.00000000,0.00141489,0.20539658,0.93988906,0.43970566
-4.71535768,1.13576776,0.58823062,0.00000000,0.00166163,0.21703042,1.07562511,0.50149058
-4.70935468,1.26423313,0.67312518,0.00000000,0.00194476,0.22932339,1.22688982,0.57051400
-4.70335168,1.40566738,0.76731662,0.00000000,0.00226636,0.24240402,1.39449421,0.64718758
-4.69734867,1.56075995,0.87116329,0.00000000,0.00262847,0.25641079,1.57909435,0.73184856
-4.69134567,1.73006249,0.98490414,0.00000000,0.00303301,0.27148820,1.78114962,0.82473931
-4.68534267,1.91395114,1.10863429,0.00000000,0.00348179,0.28778255,2.00088182,0.92598738
-4.67933967,2.11259064,1.24228221,0.00000000,0.00397645,0.30543768,2.23823687,1.03558675
-4.67333667,2.32590168,1.38558938,0.00000000,0.00451845,0.32459071,2.49285076,1.15338132
-4.66733367,2.55353328,1.53809367,0.00000000,0.00510907,0.34536806,2.76402183,1.27905137
-4.66133067,2.79484172,1.69911744,0.00000000,0.00574942,0.36788185,3.05069071,1.41210384
-4.65532766,3.04887730,1.86776119,0.00000000,0.00644049,0.39222679,3.35142961,1.55186702
-4.64932466,3.31437986,2.04290368,0.00000000,0.00718312,0.41847763,3.66444208,1.69749028
-4.64332166,3.58978390,2.22320891,0.00000000,0.00797810,0.44668712,3.98757380,1.84794910
-4.63731866,3.87323322,2.40714021,0.00000000,0.00882613,0.47688450,4.31833485,2.00205560
-4.63131566,4.16260499,2.59298149,0.00000000,0.00972788,0.50907436,4.65393315,2.15847433
-4.62531266,4.45554258,2.77886515,0.00000000,0.01068393,0.54323575,4.99131827,2.31574318
-4.61930965,4.74949585,2.96280610,0.00000000,0.01169477,0.57932140,5.32723455,2.47229875
-4.61330665,5.04176765,3.14274085,0.00000000,0.01276071,0.61725682,5.65828171,2.62650538
-4.60730365,5.32956460,3.31657052,0.00000000,0.01388177,0.65693926,5.98098112,2.77668716
-4.60130065,5.61005053,3.48220633,0.00000000,0.01505754,0.69823626,6.29184545,2.92116164
-4.59529765,5.88040035,3.63761614,0.00000000,0.01628700,0.74098391,6.58744940,3.05827441
-4.58929465,6.13785290,3.78087031,0.00000000,0.01756828,0.78498470,6.86449920,3.18643328
-4.58329165,6.37976078,3.91018558,0.00000000,0.01889842,0.83000521,7.11989871,3.30414110
-4.57728864,6.60363602,4.02396526,0.00000000,0.02027315,0.87577382,7.35081015,3.41002627
-4.57128564,6.80719050,4.12083457,0.00000000,0.02168662,0.92197863,7.55470786,3.50287007
-4.56528264,6.98837041,4.19967009,0.00000000,0.02313119,0.96826611,7.72942378,3.58163007
-4.55927964,7.14538461,4.25962236,0.00000000,0.02459722,1.01424079,7.87318389,3.64545923
-4.55327664,7.27672684,4.30013125,0.00000000,0.02607300,1.05946643,7.98463516,3.69372032
-4.54727364,7.38119220,4.32093374,0.00000000,0.02754467,1.10346906,8.06286297,3.72599542
-4.54127064,7.45788865,4.32206427,0.00000000,0.02899634,1.14574220,8.10739934,3.74209071
-4.53526763,7.50624408,4.30384795,0.00000000,0.03041017,1.18575458,8.11822263,3.74203657
-4.52926463,7.52600990,4.26688716,0.00000000,0.03176673,1.22296031,8.09574944,3.72608342
-4.52326163,7.51726177,4.21204246,0.00000000,0.03304536,1.25681154,8.04081977,3.69469366
-4.51725863,7.48039824,4.14040865,0.00000000,0.03422465,1.28677332,7.95467640,3.64853012
-4.51125563,7.41613749,4.05328693,0.00000000,0.03528308,1.31234020,7.83893942,3.58844172
-4.50525263,7.32551248,3.95215453,0.00000000,0.03619961,1.33305401,7.69557694,3.51544666
-4.49924962,7.20986435,3.83863252,0.00000000,0.03695441,1.34852209,7.52687262,3.43071376
-4.49324662,7.07083360,3.71445304,0.00000000,0.03752956,1.35843498,7.33539074,3.33554238
-4.48724362,6.91034867,3.58142679,0.00000000,0.03790972,1.36258280,7.12393915,3.23134134
-4.48124062,6.73061090,3.44141151,0.00000000,0.03808275,1.36086927,6.89553045,3.11960705
-4.47523762,6.53407525,3.29628202,0.00000000,0.03804023,1.35332254,6.65334154,3.00190136
-4.46923462,6.32342579,3.14790236,0.00000000,0.03777787,1.34010196,6.40067144,2.87982902
-4.46323162,6.10154531,2.99810007,0.00000000,0.03729577,1.32150035,6.14089749,2.75501516
-4.45722861,5.87147838,2.84864287,0.00000000,0.03659854,1.29794106,5.87742970,2.62908256
-4.45122561,5.63638777,2.70121759,0.00000000,0.03569520,1.26996999,5.61366327,2.50362910
-4.44522261,5.39950401,2.55741111,0.00000000,0.03459897,1.23824236,5.35292948,2.38020515
-4.43921961,5.16406880,2.41869330,0.00000000,0.03332692,1.20350471,5.09844482,2.26029112
-4.43321661,4.93327296,2.28640136,0.00000000,0.03189941,1.16657273,4.85325912,2.14527523
-4.42721361,4.71019038,2.16172564,0.00000000,0.03033945,1.12830571,4.62020306,2.03643163
-4.42121061,4.49770947,2.04569665,0.00000000,0.02867204,1.08957862,4.40183608,1.93489923
-4.41520760,4.29846439,1.93917308,0.00000000,0.02692337,1.05125298,4.20039573,1.84166153
-4.40920460,4.11476827,1.84283112,0.00000000,0.02512008,1.01414777,4.01774992,1.75752788
-4.40320160,3.94855097,1.75715511,0.00000000,0.02328844,0.97901160,3.85535366,1.68311683
-4.39719860,3.80130410,1.68242990,0.00000000,0.02145375,0.94649734,3.71421192,1.61884205
-4.39119560,3.67403568,1.61873550,0.00000000,0.01963959,0.91714037,3.59485065,1.56490165
-4.38519260,3.56723704,1.56594436,0.00000000,0.01786742,0.89134138,3.49729748,1.52127156
-4.37918959,3.48086379,1.52372205,0.00000000,0.01615606,0.86935440,3.42107392,1.48770350
-4.37318659,3.41433268,1.49153197,0.00000000,0.01452146,0.85128072,3.36520043,1.46372838
-4.36718359,3.36653523,1.46864434,0.00000000,0.01297650,0.83706885,3.32821524,1.44866528
-4.36118059,3.33586860,1.45415018,0.00000000,0.01153097,0.82652051,3.30820763,1.44163648
-4.35517759,3.32028336,1.44698030,0.00000000,0.01019160,0.81930245,3.30286548,1.44158846
-4.34917459,3.31734696,1.44592932,0.00000000,0.00896223,0.81496347,3.30953638,1.44731864
-4.34317159,3.32432124,1.44968434,0.00000000,0.00784406,0.81295589,3.32530108,1.45750739
-4.33716858,3.33825117,1.45685787,0.00000000,0.00683591,0.81266058,3.34705712,1.47075436
-4.33116558,3.35606199,1.46602396,0.00000000,0.00593460,0.81341429,3.37161006,1.48561820
-4.32516258,3.37466076,1.47575654,0.00000000,0.00513530,0.81453830,3.39576926,1.50065828
-4.31915958,3.39103874,1.48466872,0.00000000,0.00443187,0.81536681,3.41644463,1.51447689
-4.31315658,3.40237019,1.49145146,0.00000000,0.00381727,0.81527422,3.43074063,1.52576044
-4.30715358,3.40610392,1.49491023,0.00000000,0.00328384,0.81369985,3.43604405,1.53331796
