energy_ev,total_up,Al_p_up,Al_d_up,Se_s_up,Se_p_up,Ta_p_up,Ta_d_up
-5.24962481,1.60443698,0.04836148,0.00000000,0.00822333,1.23992437,0.93235143,0.72703286
-5.24362181,1.60919137,0.04958377,0.00000000,0.00895344,1.23830989,0.92345462,0.72788636
-5.23761881,1.61358340,0.05082426,0.00000000,0.00970767,1.23625409,0.91568305,0.72817589
-5.23161581,1.61717947,0.05202885,0.00000000,0.01047817,1.23365909,0.90888299,0.72781966
-5.22561281,1.61949596,0.05314544,0.00000000,0.01125625,1.23036568,0.90284856,0.72670672
-5.21960980,1.62001405,0.05412553,0.00000000,0.01203254,1.22615896,0.89732677,0.72470123
-5.21360680,1.61819764,0.05492552,0.00000000,0.01279706,1.22077776,0.89202508,0.72164865
-5.20760380,1.61351353,0.05550794,0.00000000,0.01353943,1.21392712,0.88662138,0.71738349
-5.20160080,1.60545278,0.05584243,0.00000000,0.01424906,1.20529325,0.88077560,0.71173811
-5.19559780,1.59355227,0.05590650,0.00000000,0.01491528,1.19455991,0.87414274,0.70455217
-5.18959480,1.57741540,0.05568605,0.00000000,0.01552767,1.18142560,0.86638652,0.69568204
-5.18359180,1.55673085,0.05517553,0.00000000,0.01607622,1.16562033,0.85719307,0.68500985
-5.17758879,1.53128864,0.05437798,0.00000000,0.01655162,1.14692148,0.84628405,0.67245153
-5.17158579,1.50099273,0.05330475,0.00000000,0.01694549,1.12516765,0.83342868,0.65796362
-5.16558279,1.46586975,0.05197497,0.00000000,0.01725063,1.10027019,0.81845409,0.64154842
-5.15957979,1.42607345,0.05041491,0.00000000,0.01746121,1.07222169,0.80125364,0.62325735
-5.15357679,1.38188491,0.04865711,0.00000000,0.01757305,1.04110136,0.78179294,0.60319244
-5.14757379,1.33370857,0.04673950,0.00000000,0.01758368,1.00707697,0.76011323,0.58150585
-5.14157079,1.28206444,0.04470430,0.00000000,0.01749255,0.97040353,0.73633227,0.55839765
-5.13556778,1.22757684,0.04259707,0.00000000,0.01730111,0.93141878,0.71064256,0.53411189
-5.12956478,1.17096036,0.04046558,0.00000000,0.01701278,0.89053585,0.68330719,0.50893123
-5.12356178,1.11300345,0.03835888,0.00000000,0.01663303,0.84823346,0.65465338,0.48317052
-5.11755878,1.05455051,0.03632630,0.00000000,0.01616923,0.80504409,0.62506421,0.45716932
-5.11155578,0.99648284,0.03441659,0.00000000,0.01563063,0.76154066,0.59496861,0.43128398
-5.10555278,0.93969932,0.03267709,0.00000000,0.01502814,0.71832220,0.56483031,0.40587933
-5.09954977,0.88509705,0.03115302,0.00000000,0.01437415,0.67599898,0.53513579,0.38132032
-5.09354677,0.83355263,0.02988682,0.00000000,0.01368238,0.63517766,0.50638194,0.35796386
-5.08754377,0.78590433,0.02891749,0.00000000,0.01296757,0.59644674,0.47906357,0.33615099
-5.08154077,0.74293548,0.02828008,0.00000000,0.01224527,0.56036281,0.45366126,0.31619961
-5.07553777,0.70535922,0.02800514,0.00000000,0.01153161,0.52743787,0.43062974,0.29839781
-5.06953477,0.67380493,0.02811820,0.00000000,0.01084301,0.49812788,0.41038715,0.28299797
-5.06353177,0.64880622,0.02863926,0.00000000,0.01019599,0.47282292,0.39330545,0.27021162
-5.05752876,0.63079077,0.02958234,0.00000000,0.00960692,0.45183888,0.37970193,0.26020518
-5.05152576,0.62007187,0.03095496,0.00000000,0.00909183,0.43541097,0.36983224,0.25309652
-5.04552276,0.61684189,0.03275775,0.00000000,0.00866619,0.42368900,0.36388479,0.24895249
-5.03951976,0.62116765,0.03498402,0.00000000,0.00834471,0.41673447,0.36197671,0.24778724
-5.03351676,0.63298768,0.03761944,0.00000000,0.00814119,0.41451947,0.36415136,0.24956158
-5.02751376,0.65211159,0.04064183,0.00000000,0.00806831,0.41692745,0.37037726,0.25418326
-5.02151076,0.67822151,0.04402107,0.00000000,0.00813741,0.42375564,0.38054868,0.26150812
-5.01550775,0.71087565,0.04771913,0.00000000,0.00835829,0.43471930,0.39448744,0.27134235
-5.00950475,0.74951415,0.05169037,0.00000000,0.00873897,0.44945745,0.41194626,0.28344557
-5.00350175,0.79346711,0.05588197,0.00000000,0.00928546,0.46754028,0.43261328,0.29753502
-4.99749875,0.84196488,0.06023462,0.00000000,0.01000146,0.48847780,0.45611772,0.31329054
-4.99149575,0.89415046,0.06468344,0.00000000,0.01088811,0.51172986,0.48203663,0.33036050
-4.98549275,0.94909394,0.06915914,0.00000000,0.01194368,0.53671713,0.50990254,0.34836850
-4.97948974,1.00580876,0.07358929,0.00000000,0.01316334,0.56283301,0.53921190,0.36692073
-4.97348674,1.06326946,0.07789990,0.00000000,0.01453893,0.58945605,0.56943408,0.38561387
-4.96748374,1.12043073,0.08201704,0.00000000,0.01605876,0.61596274,0.60002090,0.40404331
-4.96148074,1.17624720,0.08586857,0.00000000,0.01770748,0.64174039,0.63041645,0.42181159
-4.95547774,1.22969358,0.08938587,0.00000000,0.01946614,0.66619965,0.66006703,0.43853671
-4.94947474,1.27978481,0.09250559,0.00000000,0.02131221,0.68878657,0.68843105,0.45386021
-4.94347174,1.32559550,0.09517124,0.00000000,0.02321984,0.70899378,0.71498878,0.46745471
-4.93746873,1.36627842,0.09733465,0.00000000,0.02516020,0.72637052,0.73925167,0.47903077
-4.93146573,1.40108140,0.09895724,0.00000000,0.02710200,0.74053145,0.76077129,0.48834282
-4.92546273,1.42936236,0.10001098,0.00000000,0.02901209,0.75116379,0.77914746,0.49519400
-4.91945973,1.45060203,0.10047907,0.00000000,0.03085624,0.75803286,0.79403568,0.49943992
-4.91345673,1.46441414,0.10035637,0.00000000,0.03259999,0.76098588,0.80515363,0.50099102
-4.90745373,1.47055274,0.09964939,0.00000000,0.03420956,0.75995390,0.81228661,0.49981372
-4.90145073,1.46891672,0.09837605,0.00000000,0.03565285,0.75495206,0.81529182,0.49593025
-4.89544772,1.45955120,0.09656509,0.00000000,0.03690039,0.74607801,0.81410145,0.48941729
-4.88944472,1.44264608,0.09425523,0.00000000,0.03792628,0.73350891,0.80872442,0.48040342
-4.88344172,1.41853159,0.09149403,0.00000000,0.03870902,0.71749685,0.79924669,0.46906562
-4.87743872,1.38767115,0.08833666,0.00000000,0.03923226,0.69836315,0.78583032,0.45562491
-4.87143572,1.35065171,0.08484437,0.00000000,0.03948533,0.67649150,0.76871092,0.44034130
-4.86543272,1.30817178,0.08108303,0.00000000,0.03946365,0.65232033,0.74819383,0.42350824
-4.85942971,1.26102748,0.07712149,0.00000000,0.03916886,0.62633454,0.72464891,0.40544678
-4.85342671,1.21009694,0.07302999,0.00000000,0.03860881,0.59905675,0.69850404,0.38649951
-4.84742371,1.15632336,0.06887861,0.00000000,0.03779725,0.57103828,0.67023747,0.36702455
-4.84142071,1.10069719,0.06473576,0.00000000,0.03675342,0.54285009,0.64036921,0.34738958
-4.83541771,1.04423757,0.06066685,0.00000000,0.03550132,0.51507361,0.60945153,0.32796616
-4.82941471,0.98797368,0.05673302,0.00000000,0.03406896,0.48829179,0.57805882,0.30912422
-4.82341171,0.93292606,0.05299001,0.00000000,0.03248745,0.46308024,0.54677705,0.29122694
-4.81740870,0.88008841,0.04948725,0.00000000,0.03078992,0.43999856,0.51619295,0.27462583
-4.81140570,0.83041002,0.04626710,0.00000000,0.02901060,0.41958196,0.48688324,0.25965623
-4.80540270,0.78477921,0.04336419,0.00000000,0.02718371,0.40233303,0.45940390,0.24663295
-4.79939970,0.74400786,0.04080500,0.00000000,0.02534256,0.38871370,0.43427999,0.23584610
-4.79339670,0.70881733,0.03860763,0.00000000,0.02351864,0.37913740,0.41199576,0.22755712
-4.78739370,0.67982592,0.03678162,0.00000000,0.02174088,0.37396138,0.39298560,0.22199484
-4.78139070,0.65753786,0.03532807,0.00000000,0.02003501,0.37347929,0.37762563,0.21935159
-4.77538769,0.64233421,0.03423985,0.00000000,0.01842314,0.37791391,0.36622621,0.21977933
-4.76938469,0.63446547,0.03350196,0.00000000,0.01692340,0.38741036,0.35902538,0.22338584
-4.76338169,0.63404628,0.03309205,0.00000000,0.01554981,0.40202971,0.35618340,0.23023100
-4.75737869,0.64105212,0.03298114,0.00000000,0.01431228,0.42174333,0.35777830,0.24032324
-4.75137569,0.65531823,0.03313439,0.00000000,0.01321675,0.44642820,0.36380283,0.25361642
-4.74537269,0.67654089,0.03351206,0.00000000,0.01226539,0.47586342,0.37416262,0.27000708
-4.73936968,0.70428106,0.03407054,0.00000000,0.01145697,0.50972832,0.38867589,0.28933255
-4.73336668,0.73797060,0.03476350,0.00000000,0.01078721,0.54760242,0.40707469,0.31136995
-4.72736368,0.77692115,0.03554309,0.00000000,0.01024929,0.58896761,0.42900797,0.33583641
-4.72136068,0.82033568,0.03636118,0.00000000,0.00983422,0.63321285,0.45404635,0.36239072
-4.71535768,0.86732268,0.03717058,0.00000000,0.00953139,0.67964157,0.48168895,0.39063658
-4.70935468,0.91691298,0.03792626,0.00000000,0.00932893,0.72748197,0.51137208,0.42012763
-4.70335168,0.96807891,0.03858648,0.00000000,0.00921422,0.77590013,0.54247989,0.45037433
-4.69734867,1.01975553,0.03911384,0.00000000,0.00917419,0.82401601,0.57435688,0.48085263
-4.69134567,1.07086359,0.03947614,0.00000000,0.00919569,0.87092185,0.60632195,0.51101442
-4.68534267,1.12033356,0.03964712,0.00000000,0.00926577,0.91570279,0.63768388,0.54029943
-4.67933967,1.16713013,0.03960699,0.00000000,0.00937194,0.95745892,0.66775764,0.56814841
-4.67333667,1.21027654,0.03934272,0.00000000,0.00950235,0.99532833,0.69588121,0.59401697
-4.66733367,1.24887784,0.03884813,0.00000000,0.00964593,1.02851013,0.72143234,0.61738992
-4.66133067,1.28214232,0.03812379,0.00000000,0.00979255,1.05628679,0.74384458,0.63779520
-4.65532766,1.30940040,0.03717665,0.00000000,0.00993310,1.07804477,0.76262203,0.65481718
-4.64932466,1.33012010,0.03601953,0.00000000,0.01005955,1.09329266,0.77735223,0.66810847
-4.64332166,1.34391879,0.03467040,0.00000000,0.01016502,1.10167608,0.78771660,0.67740002
-4.63731866,1.35057036,0.03315157,0.00000000,0.01024380,1.10298856,0.79349808,0.68250873
-4.63131566,1.35000793,0.03148874,0.00000000,0.01029143,1.09717805,0.79458553,0.68334256
-4.62531266,1.34232181,0.02971009,0.00000000,0.01030466,1.08434863,0.79097476,0.67990258
-4.61930965,1.32775296,0.02784522,0.00000000,0.01028151,1.06475738,0.78276618,0.67228219
-4.61330665,1.30668218,0.02592423,0.00000000,0.01022131,1.03880654,0.77015914,0.66066322
-4.60730365,1.27961579,0.02397684,0.00000000,0.01012463,1.00703126,0.75344330,0.64530948
-4.60130065,1.24716826,0.02203157,0.00000000,0.00999337,0.97008357,0.73298743,0.62655769
-4.59529765,1.21004276,0.02011505,0.00000000,0.00983068,0.92871317,0.70922618,0.60480663
-4.58929465,1.16901043,0.01825152,0.00000000,0.00964097,0.88374594,0.68264546,0.58050460
-4.58329165,1.12488930,0.01646239,0.00000000,0.00942989,0.83606100,0.65376700,0.55413620
-4.57728864,1.07852370,0.01476601,0.00000000,0.00920423,0.78656740,0.62313297,0.52620864
-4.57128564,1.03076481,0.01317753,0.00000000,0.00897188,0.73618106,0.59129100,0.49723837
-4.56528264,0.98245320,0.01170895,0.00000000,0.00874173,0.68580313,0.55878042,0.46773848
-4.55927964,0.93440362,0.01036924,0.00000000,0.00852355,0.63630019,0.52612005,0.43820733
-4.55327664,0.88739245,0.00916452,0.00000000,0.00832786,0.58848698,0.49379802,0.40911875
-4.54727364,0.84214788,0.00809845,0.00000000,0.00816575,0.54311206,0.46226363,0.38091398
-4.54127064,0.79934290,0.00717250,0.00000000,0.00804870,0.50084665,0.43192172,0.35399573
-4.53526763,0.75959078,0.00638640,0.00000000,0.00798838,0.46227663,0.40312912,0.32872399
-4.52926463,0.72344281,0.00573849,0.00000000,0.00799640,0.42789777,0.37619346,0.30541392
-4.52326163,0.69138806,0.00522617,0.00000000,0.00808406,0.39811379,0.35137390,0.28433536
-4.51725863,0.66385455,0.00484627,0.00000000,0.00826211,0.37323717,0.32888353,0.26571388
-4.51125563,0.64121167,0.00459541,0.00000000,0.00854040,0.35349219,0.30889333,0.24973315
-4.50525263,0.62377330,0.00447034,0.00000000,0.00892763,0.33901979,0.29153716,0.23653817
-4.49924962,0.61180149,0.00446822,0.00000000,0.00943105,0.32988400,0.27691754,0.22623923
-4.49324662,0.60551036,0.00458689,0.00000000,0.01005614,0.32607938,0.26511197,0.21891634
-4.48724362,0.60507008,0.00482509,0.00000000,0.01080635,0.32753909,0.25617938,0.21462372
-4.48124062,0.61061090,0.00518263,0.00000000,0.01168281,0.33414350,0.25016660,0.21339429
-4.47523762,0.62222705,0.00566048,0.00000000,0.01268415,0.34572878,0.24711443,0.21524391
-4.46923462,0.63998055,0.00626093,0.00000000,0.01380627,0.36209536,0.24706327,0.22017527
-4.46323162,0.66390495,0.00698755,0.00000000,0.01504227,0.38301613,0.25005794,0.22818123
-4.45722861,0.69400877,0.00784525,0.00000000,0.01638236,0.40824401,0.25615163,0.23924753
-4.45122561,0.73027872,0.00884016,0.00000000,0.01781394,0.43751892,0.26540867,0.25335491
-4.44522261,0.77268236,0.00997952,0.00000000,0.01932166,0.47057382,0.27790597,0.27048035
-4.43921961,0.82117008,0.01127149,0.00000000,0.02088768,0.50713974,0.29373305,0.29059753
-4.43321661,0.87567599,0.01272487,0.00000000,0.02249196,0.54694965,0.31299024,0.31367641
-4.42721361,0.93611751,0.01434877,0.00000000,0.02411264,0.58974093,0.33578518,0.33968176
-4.42121061,1.00239318,0.01615212,0.00000000,0.02572655,0.63525636,0.36222744,0.36857083
-4.41520760,1.07437852,0.01814323,0.00000000,0.02730970,0.68324351,0.39242117,0.40028988
-4.40920460,1.15191962,0.02032915,0.00000000,0.02883791,0.73345245,0.42645595,0.43476987
-4.40320160,1.23482439,0.02271503,0.00000000,0.03028741,0.78563191,0.46439601,0.47192113
-4.39719860,1.32285163,0.02530342,0.00000000,0.03163547,0.83952380,0.50626814,0.51162739
-4.39119560,1.41569816,0.02809354,0.00000000,0.03286100,0.89485664,0.55204862,0.55373928
-4.38519260,1.51298455,0.03108056,0.00000000,0.03394513,0.95133795,0.60164998,0.59806754
-4.37918959,1.61424025,0.03425496,0.00000000,0.03487165,1.00864627,0.65490795,0.64437654
-4.37318659,1.71888913,0.03760191,0.00000000,0.03562749,1.06642342,0.71156971,0.69237825
-4.36718359,1.82623662,0.04110086,0.00000000,0.03620295,1.12426747,0.77128400,0.74172748
-4.36118059,1.93545959,0.04472523,0.00000000,0.03659194,1.18172737,0.83359407,0.79201865
-4.35517759,2.04560056,0.04844237,0.00000000,0.03679201,1.23829979,0.89793420,0.84278472
-4.34917459,2.15556720,0.05221376,0.00000000,0.03680434,1.29342890,0.96363055,0.89349873
-4.34317159,2.26413844,0.05599543,0.00000000,0.03663356,1.34650967,1.02990678,0.94357830
-4.33716858,2.36997777,0.05973876,0.00000000,0.03628749,1.39689489,1.09589475,0.99239335
-4.33116558,2.47165438,0.06339149,0.00000000,0.03577683,1.44390638,1.16065049,1.03927710
-4.32516258,2.56767199,0.06689900,0.00000000,0.03511478,1.48685002,1.22317501,1.08354024
-4.31915958,2.65650481,0.07020588,0.00000000,0.03431655,1.52503441,1.28243961,1.12448803
-4.31315658,2.73663985,0.07325762,0.00000000,0.03339901,1.55779244,1.33741475,1.16143968
-4.30715358,2.80662375,0.07600243,0.00000000,0.03238016,1.58450508,1.38710139,1.19374949
