energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Mo_p_up,Mo_d_up,S_s_up,S_p_up
-5.84392196,1.85558232,0.01760221,0.16962304,0.00871274,0.00000000,0.98215418,0.50719341,0.01356515,1.04937144
-5.83791896,1.92766396,0.01840102,0.17760156,0.00907209,0.00000000,1.02606209,0.52753924,0.01378705,1.08866652
-5.83191596,1.99284884,0.01911363,0.18517940,0.00940294,0.00000000,1.06660240,0.54631571,0.01393968,1.12370590
-5.82591296,2.05026918,0.01972853,0.19223779,0.00970035,0.00000000,1.10317886,0.56327465,0.01402240,1.15403899
-5.81990995,2.09921337,0.02023599,0.19866648,0.00996004,0.00000000,1.13526185,0.57820729,0.01403645,1.17930938
-5.81390695,2.13913765,0.02062837,0.20436532,0.01017853,0.00000000,1.16239789,0.59094692,0.01398490,1.19926131
-5.80790395,2.16967283,0.02090040,0.20924568,0.01035318,0.00000000,1.18421749,0.60137026,0.01387249,1.21374290
-5.80190095,2.19062610,0.02104935,0.21323174,0.01048219,0.00000000,1.20044089,0.60939773,0.01370542,1.22270642
-5.79589795,2.20197810,0.02107520,0.21626155,0.01056467,0.00000000,1.21088183,0.61499253,0.01349105,1.22620550
-5.78989495,2.20387562,0.02098059,0.21828792,0.01060058,0.00000000,1.21544935,0.61815881,0.01323766,1.22438961
-5.78389195,2.19662047,0.02077082,0.21927907,0.01059072,0.00000000,1.21414755,0.61893889,0.01295405,1.21749627
-5.77788894,2.18065514,0.02045366,0.21921914,0.01053669,0.00000000,1.20707346,0.61740982,0.01264922,1.20584126
-5.77188594,2.15654602,0.02003917,0.21810834,0.01044081,0.00000000,1.19441328,0.61367938,0.01233202,1.18980740
-5.76588294,2.12496479,0.01953937,0.21596291,0.01030611,0.00000000,1.17643698,0.60788174,0.01201085,1.16983240
-5.75987994,2.08666889,0.01896789,0.21281483,0.01013616,0.00000000,1.15349148,0.60017286,0.01169331,1.14639628
-5.75387694,2.04248170,0.01833963,0.20871116,0.00993509,0.00000000,1.12599277,0.59072586,0.01138597,1.12000887
-5.74787394,1.99327298,0.01767029,0.20371316,0.00970740,0.00000000,1.09441690,0.57972658,0.01109420,1.09119766
-5.74187094,1.93994026,0.01697598,0.19789511,0.00945796,0.00000000,1.05929026,0.56736923,0.01082196,1.06049659
-5.73586793,1.88339156,0.01627280,0.19134283,0.00919186,0.00000000,1.02117925,0.55385244,0.01057180,1.02843591
-5.72986493,1.82452971,0.01557642,0.18415195,0.00891435,0.00000000,0.98067956,0.53937569,0.01034476,0.99553328
-5.72386193,1.76423853,0.01490175,0.17642598,0.00863074,0.00000000,0.93840525,0.52413621,0.01014051,0.96228632
-5.71785893,1.70337093,0.01426257,0.16827418,0.00834634,0.00000000,0.89497780,0.50832632,0.00995737,0.92916653
-5.71185593,1.64273893,0.01367128,0.15980931,0.00806636,0.00000000,0.85101534,0.49213127,0.00979256,0.89661457
-5.70585293,1.58310542,0.01313865,0.15114534,0.00779583,0.00000000,0.80712221,0.47572754,0.00964230,0.86503673
-5.69984992,1.52517750,0.01267365,0.14239510,0.00753953,0.00000000,0.76387904,0.45928155,0.00950214,0.83480243
-5.69384692,1.46960110,0.01228334,0.13366808,0.00730195,0.00000000,0.72183345,0.44294867,0.00936714,0.80624251
-5.68784392,1.41695665,0.01197275,0.12506828,0.00708715,0.00000000,0.68149147,0.42687262,0.00923218,0.77964806
-5.68184092,1.36775545,0.01174489,0.11669227,0.00689879,0.00000000,0.64330998,0.41118490,0.00909219,0.75526959
-5.67583792,1.32243641,0.01160072,0.10862754,0.00673998,0.00000000,0.60768999,0.39600447,0.00894238,0.73331630
-5.66983492,1.28136308,0.01153925,0.10095104,0.00661324,0.00000000,0.57497107,0.38143740,0.00877849,0.71395520
-5.66383192,1.24482067,0.01155757,0.09372809,0.00652050,0.00000000,0.54542691,0.36757647,0.00859695,0.69731016
-5.65782891,1.21301307,0.01165099,0.08701159,0.00646298,0.00000000,0.51926206,0.35450068,0.00839500,0.68346061
-5.65182591,1.18605987,0.01181319,0.08084155,0.00644118,0.00000000,0.49660991,0.34227469,0.00817083,0.67244013
-5.64582291,1.16399371,0.01203636,0.07524499,0.00645485,0.00000000,0.47753200,0.33094815,0.00792356,0.66423493
-5.63981991,1.14675795,0.01231143,0.07023608,0.00650293,0.00000000,0.46201872,0.32055491,0.00765330,0.65878243
-5.63381691,1.13420535,0.01262828,0.06581664,0.00658362,0.00000000,0.44999130,0.31111230,0.00736110,0.65597028
-5.62781391,1.12609798,0.01297593,0.06197683,0.00669433,0.00000000,0.44130534,0.30262049,0.00704883,0.65563602
-5.62181091,1.12210897,0.01334291,0.05869621,0.00683173,0.00000000,0.43575580,0.29506205,0.00671910,0.65756784
-5.61580790,1.12182653,0.01371745,0.05594485,0.00699183,0.00000000,0.43308342,0.28840187,0.00637511,0.66150661
-5.60980490,1.12476067,0.01408783,0.05368469,0.00717003,0.00000000,0.43298267,0.28258752,0.00602051,0.66714962
-5.60380190,1.13035295,0.01444266,0.05187112,0.00736125,0.00000000,0.43511104,0.27755024,0.00565920,0.67415614
-5.59779890,1.13798948,0.01477125,0.05045451,0.00756005,0.00000000,0.43909974,0.27320652,0.00529524,0.68215498
-5.59179590,1.14701701,0.01506387,0.04938197,0.00776080,0.00000000,0.44456544,0.26946050,0.00493263,0.69075399
-5.58579290,1.15676211,0.01531210,0.04859909,0.00795785,0.00000000,0.45112297,0.26620701,0.00457524,0.69955148
-5.57978989,1.16655280,0.01550910,0.04805173,0.00814567,0.00000000,0.45839866,0.26333539,0.00422663,0.70814906
-5.57378689,1.17574207,0.01564984,0.04768779,0.00831912,0.00000000,0.46604385,0.26073385,0.00389002,0.71616570
-5.56778389,1.18373243,0.01573137,0.04745892,0.00847358,0.00000000,0.47374837,0.25829428,0.00356820,0.72325232
-5.56178089,1.19000045,0.01575295,0.04732221,0.00860516,0.00000000,0.48125325,0.25591744,0.00326351,0.72910636
-5.55577789,1.19412017,0.01571615,0.04724169,0.00871086,0.00000000,0.48836247,0.25351806,0.00297780,0.73348545
-5.54977489,1.19578428,0.01562494,0.04718977,0.00878870,0.00000000,0.49495308,0.25102991,0.00271249,0.73621972
-5.54377189,1.19482191,0.01548560,0.04714845,0.00883786,0.00000000,0.50098325,0.24841031,0.00246858,0.73722173
-5.53776888,1.19121208,0.01530672,0.04711040,0.00885871,0.00000000,0.50649797,0.24564411,0.00224671,0.73649371
-5.53176588,1.18509188,0.01509894,0.04707975,0.00885284,0.00000000,0.51163199,0.24274675,0.00204719,0.73413130
-5.52576288,1.17675887,0.01487480,0.04707268,0.00882306,0.00000000,0.51660977,0.23976626,0.00187013,0.73032361
-5.51975988,1.16666740,0.01464842,0.04711778,0.00877328,0.00000000,0.52174238,0.23678422,0.00171546,0.72534938
-5.51375688,1.15541872,0.01443517,0.04725613,0.00870844,0.00000000,0.52742137,0.23391542,0.00158305,0.71956926
-5.50775388,1.14374523,0.01425126,0.04754115,0.00863432,0.00000000,0.53410969,0.23130638,0.00147272,0.71341437
-5.50175088,1.13248954,0.01411340,0.04803814,0.00855733,0.00000000,0.54233004,0.22913268,0.00138434,0.70737169
-5.49574787,1.12257897,0.01403831,0.04882361,0.00848430,0.00000000,0.55265089,0.22759532,0.00131788,0.70196684
-5.48974487,1.11499686,0.01404228,0.04998440,0.00842223,0.00000000,0.56567076,0.22691611,0.00127342,0.69774488
-5.48374187,1.11075152,0.01414079,0.05161641,0.00837803,0.00000000,0.58200115,0.22733247,0.00125119,0.69525020
-5.47773887,1.11084450,0.01434803,0.05382322,0.00835826,0.00000000,0.60224878,0.22909164,0.00125158,0.69500623
-5.47173587,1.11623910,0.01467654,0.05671441,0.00836889,0.00000000,0.62699764,0.23244465,0.00127514,0.69749602
-5.46573287,1.12783061,0.01513685,0.06040356,0.00841510,0.00000000,0.65679137,0.23764019,0.00132256,0.70314443
-5.45972986,1.14641923,0.01573715,0.06500604,0.00850109,0.00000000,0.69211643,0.24491850,0.00139464,0.71230282
-5.45372686,1.17268648,0.01648300,0.07063651,0.00862991,0.00000000,0.73338657,0.25450556,0.00149227,0.72523681
-5.44772386,1.20717600,0.01737715,0.07740613,0.00880339,0.00000000,0.78092870,0.26660753,0.00161634,0.74211763
-5.44172086,1.25027882,0.01841932,0.08541945,0.00902208,0.00000000,0.83497063,0.28140559,0.00176773,0.76301728
-5.43571786,1.30222352,0.01960612,0.09477112,0.00928525,0.00000000,0.89563069,0.29905123,0.00194720,0.78790759
-5.42971486,1.36307098,0.02093097,0.10554224,0.00959093,0.00000000,0.96290934,0.31966192,0.00215536,0.81666311
-5.42371186,1.43271361,0.02238410,0.11779667,0.00993597,0.00000000,1.03668271,0.34331725,0.00239255,0.84906743
-5.41770885,1.51087833,0.02395265,0.13157711,0.01031622,0.00000000,1.11669828,0.37005541,0.00265880,0.88482247
-5.41170585,1.59713302,0.02562071,0.14690128,0.01072660,0.00000000,1.20257240,0.39987013,0.00295373,0.92356015
-5.40570285,1.69089552,0.02736957,0.16375812,0.01116134,0.00000000,1.29378984,0.43270785,0.00327649,0.96485582
-5.39969985,1.79144473,0.02917793,0.18210441,0.01161411,0.00000000,1.38970531,0.46846551,0.00362570,1.00824249
-5.39369685,1.89793312,0.03102222,0.20186171,0.01207825,0.00000000,1.48954706,0.50698855,0.00399938,1.05322542
-5.38769385,2.00940029,0.03287694,0.22291409,0.01254690,0.00000000,1.59242265,0.54806969,0.00439492,1.09929620
-5.38169085,2.12478709,0.03471511,0.24510656,0.01301320,0.00000000,1.69732705,0.59144818,0.00480906,1.14594573
-5.37568784,2.24295022,0.03650879,0.26824470,0.01347044,0.00000000,1.80315331,0.63681004,0.00523789,1.19267572
-5.36968484,2.36267717,0.03822955,0.29209530,0.01391216,0.00000000,1.90870591,0.68378917,0.00567688,1.23900842
-5.36368184,2.48270166,0.03984917,0.31638848,0.01433229,0.00000000,2.01271701,0.73196970,0.00612089,1.28449413
-5.35767884,2.60171967,0.04134019,0.34082116,0.01472522,0.00000000,2.11386572,0.78088962,0.00656431,1.32871692
-5.35167584,2.71840633,0.04267662,0.36506192,0.01508587,0.00000000,2.21080021,0.83004590,0.00700111,1.37129822
-5.34567284,2.83143394,0.04383463,0.38875736,0.01540970,0.00000000,2.30216275,0.87890113,0.00742499,1.41189885
-5.33966983,2.93949113,0.04479320,0.41153962,0.01569280,0.00000000,2.38661711,0.92689177,0.00782952,1.45021970
-5.33366683,3.04130350,0.04553480,0.43303510,0.01593183,0.00000000,2.46287793,0.97343780,0.00820829,1.48600142
-5.32766383,3.13565539,0.04604594,0.45287391,0.01612411,0.00000000,2.52974134,1.01795385,0.00855515,1.51902356
-5.32166083,3.22141277,0.04631776,0.47069992,0.01626756,0.00000000,2.58611579,1.05986134,0.00886431,1.54910359
-5.31565783,3.29754661,0.04634639,0.48618089,0.01636071,0.00000000,2.63105228,1.09860148,0.00913061,1.57609602
-5.30965483,3.36315634,0.04613333,0.49901835,0.01640274,0.00000000,2.66377256,1.13364861,0.00934961,1.59989191
-5.30365183,3.41749231,0.04568557,0.50895681,0.01639346,0.00000000,2.68369427,1.16452356,0.00951782,1.62041898
-5.29764882,3.45997657,0.04501563,0.51579194,0.01633332,0.00000000,2.69045180,1.19080635,0.00963281,1.63764215
-5.29164582,3.49022090,0.04414144,0.51937723,0.01622340,0.00000000,2.68391165,1.21214780,0.00969331,1.65156459
-5.28564282,3.50804092,0.04308599,0.51962894,0.01606545,0.00000000,2.66418155,1.22827963,0.00969925,1.66222903
-5.27963982,3.51346556,0.04187693,0.51652908,0.01586185,0.00000000,2.63161245,1.23902243,0.00965187,1.66971892
-5.27363682,3.50674084,0.04054589,0.51012623,0.01561565,0.00000000,2.58679316,1.24429114,0.00955361,1.67415931
-5.26763382,3.48832743,0.03912776,0.50053416,0.01533047,0.00000000,2.53053734,1.24409789,0.00940810,1.67571678
-5.26163082,3.45889159,0.03765983,0.48792834,0.01501053,0.00000000,2.46386331,1.23855174,0.00922006,1.67459844
-5.25562781,3.41928933,0.03618079,0.47254041,0.01466057,0.00000000,2.38796724,1.22785553,0.00899514,1.67104928
-5.24962481,3.37054412,0.03472979,0.45465102,0.01428576,0.00000000,2.30419049,1.21229970,0.00873973,1.66534799
-5.24362181,3.31381867,0.03334530,0.43458107,0.01389166,0.00000000,2.21398263,1.19225344,0.00846081,1.65780088
-5.23761881,3.25038162,0.03206416,0.41268208,0.01348403,0.00000000,2.11886125,1.16815337,0.00816567,1.64873409
-5.23161581,3.18157040,0.03092055,0.38932575,0.01306877,0.00000000,2.02037032,1.14049027,0.00786170,1.63848415
-5.22561281,3.10875155,0.02994504,0.36489346,0.01265178,0.00000000,1.92003873,1.10979440,0.00755617,1.62738719
-5.21960980,3.03328015,0.02916380,0.33976590,0.01223877,0.00000000,1.81934047,1.07661989,0.00725596,1.61576724
-5.21360680,2.95645989,0.02859786,0.31431327,0.01183517,0.00000000,1.71965803,1.04152899,0.00696738,1.60392419
-5.20760380,2.87950552,0.02826254,0.28888657,0.01144598,0.00000000,1.62225041,1.00507660,0.00669598,1.59212192
-5.20160080,2.80350916,0.02816707,0.26380991,0.01107564,0.00000000,1.52822656,0.96779589,0.00644636,1.58057731
-5.19559780,2.72941182,0.02831430,0.23937444,0.01072788,0.00000000,1.43852525,0.93018533,0.00622210,1.56945071
-5.18959480,2.65798133,0.02870066,0.21583366,0.01040572,0.00000000,1.35390174,0.89269779,0.00602561,1.55883851
-5.18359180,2.58979741,0.02931627,0.19340050,0.01011130,0.00000000,1.27492133,0.85573185,0.00585817,1.54876827
-5.17758879,2.52524453,0.03014514,0.17224584,0.00984593,0.00000000,1.20195966,0.81962575,0.00571988,1.53919674
-5.17158579,2.46451246,0.03116569,0.15249855,0.00961000,0.00000000,1.13520940,0.78465394,0.00560971,1.53001108
-5.16558279,2.40760450,0.03235127,0.13424690,0.00940308,0.00000000,1.07469243,0.75102628,0.00552563,1.52103326
-5.15957979,2.35435269,0.03367087,0.11754102,0.00922389,0.00000000,1.02027681,0.71888974,0.00546466,1.51202757
-5.15357679,2.30443917,0.03508995,0.10239636,0.00907042,0.00000000,0.97169740,0.68833241,0.00542309,1.50271086
-5.14757379,2.25742254,0.03657135,0.08879778,0.00893999,0.00000000,0.92857920,0.65938942,0.00539660,1.49276521
-5.14157079,2.21276798,0.03807623,0.07670406,0.00882939,0.00000000,0.89046205,0.63205044,0.00538049,1.48185237
-5.13556778,2.16987965,0.03956510,0.06605269,0.00873497,0.00000000,0.85682596,0.60626829,0.00536983,1.46962928
-5.12956478,2.12813396,0.04099879,0.05676462,0.00865281,0.00000000,0.82711578,0.58196826,0.00535970,1.45576414
-5.12356178,2.08691230,0.04233947,0.04874891,0.00857881,0.00000000,0.80076463,0.55905766,0.00534533,1.43995214
-5.11755878,2.04563190,0.04355154,0.04190695,0.00850888,0.00000000,0.77721514,0.53743516,0.00532232,1.42193025
-5.11155578,2.00377372,0.04460255,0.03613644,0.00843902,0.00000000,0.75593811,0.51699957,0.00528677,1.40149046
-5.10555278,1.96090638,0.04546385,0.03133471,0.00836545,0.00000000,0.73644819,0.49765778,0.00523538,1.37849090
-5.09954977,1.91670543,0.04611134,0.02740160,0.00828476,0.00000000,0.71831630,0.47933147,0.00516561,1.35286453
-5.09354677,1.87096746,0.04652587,0.02424173,0.00819394,0.00000000,0.70117864,0.46196254,0.00507567,1.32462495
-5.08754377,1.82361880,0.04669361,0.02176626,0.00809051,0.00000000,0.68474262,0.44551704,0.00496461,1.29386937
-5.08154077,1.77471889,0.04660626,0.01989413,0.00797257,0.00000000,0.66878948,0.42998760,0.00483228,1.26077857
-5.07553777,1.72445829,0.04626105,0.01855274,0.00783883,0.00000000,0.65317414,0.41539429,0.00467932,1.22561396
-5.06953477,1.67315189,0.04566060,0.01767832,0.00768861,0.00000000,0.63782244,0.40178406,0.00450709,1.18871205
-5.06353177,1.62122761,0.04481270,0.01721582,0.00752192,0.00000000,0.62272609,0.38922876,0.00431760,1.15047638
-5.05752876,1.56921136,0.04372987,0.01711856,0.00733937,0.00000000,0.60793583,0.37782196,0.00411338,1.11136739
-5.05152576,1.51770872,0.04242885,0.01734759,0.00714219,0.00000000,0.59355299,0.36767461,0.00389738,1.07189051
-5.04552276,1.46738412,0.04093002,0.01787086,0.00693216,0.00000000,0.57971988,0.35890988,0.00367287,1.03258296
-5.03951976,1.41893826,0.03925673,0.01866223,0.00671157,0.00000000,0.56660952,0.35165723,0.00344327,0.99399945
-5.03351676,1.37308442,0.03743458,0.01970048,0.00648313,0.00000000,0.55441479,0.34604600,0.00321206,0.95669740
-5.02751376,1.33052431,0.03549067,0.02096815,0.00624988,0.00000000,0.54333758,0.34219873,0.00298266,0.92122190
-5.02151076,1.29192433,0.03345293,0.02245049,0.00601512,0.00000000,0.53357811,0.34022440,0.00275830,0.88809093
-5.01550775,1.25789275,0.03134938,0.02413444,0.00578231,0.00000000,0.52532483,0.34021190,0.00254198,0.85778109
-5.00950475,1.22895848,0.02920750,0.02600766,0.00555495,0.00000000,0.51874515,0.34222383,0.00233636,0.83071429
-5.00350175,1.20555212,0.02705365,0.02805769,0.00533646,0.00000000,0.51397726,0.34629104,0.00214369,0.80724572
-4.99749875,1.18798986,0.02491253,0.03027130,0.00513011,0.00000000,0.51112336,0.35240793,0.00196582,0.78765351
-4.99149575,1.17646071,0.02280680,0.03263399,0.00493892,0.00000000,0.51024449,0.36052896,0.00180416,0.77213031
-4.98549275,1.17101761,0.02075671,0.03512966,0.00476553,0.00000000,0.51135715,0.37056631,0.00165966,0.76077717
-4.97948974,1.17157274,0.01877989,0.03774052,0.00461216,0.00000000,0.51443187,0.38238902,0.00153283,0.75359998
-4.97348674,1.17789749,0.01689117,0.04044722,0.00448053,0.00000000,0.51939380,0.39582374,0.00142380,0.75050862
-4.96748374,1.18962700,0.01510258,0.04322917,0.00437181,0.00000000,0.52612535,0.41065695,0.00133228,0.75131906
-4.96148074,1.20626958,0.01342329,0.04606505,0.00428658,0.00000000,0.53447083,0.42663896,0.00125769,0.75575838
-4.95547774,1.22722061,0.01185980,0.04893356,0.00422483,0.00000000,0.54424297,0.44348938,0.00119914,0.76347277
-4.94947474,1.25178083,0.01041602,0.05181430,0.00418600,0.00000000,0.55523106,0.46090408,0.00115552,0.77403820
-4.94347174,1.27917826,0.00909355,0.05468873,0.00416895,0.00000000,0.56721045,0.47856337,0.00112554,0.78697374
-4.93746873,1.30859332,0.00789186,0.05754125,0.00417206,0.00000000,0.57995309,0.49614119,0.00110782,0.80175686
-4.93146573,1.33918606,0.00680864,0.06036035,0.00419328,0.00000000,0.59323854,0.51331492,0.00110091,0.81784041
-4.92546273,1.37012465,0.00584006,0.06313963,0.00423022,0.00000000,0.60686512,0.52977553,0.00110334,0.83467062
-4.91945973,1.40061389,0.00498109,0.06587882,0.00428026,0.00000000,0.62066056,0.54523748,0.00111372,0.85170540
-4.91345673,1.42992269,0.00422579,0.06858462,0.00434063,0.00000000,0.63449176,0.55944822,0.00113076,0.86843221
-4.90745373,1.45740922,0.00356760,0.07127135,0.00440854,0.00000000,0.64827295,0.57219651,0.00115334,0.88438480
-4.90145073,1.48254264,0.00299963,0.07396132,0.00448126,0.00000000,0.66197196,0.58331949,0.00118050,0.89915802
-4.89544772,1.50492038,0.00251488,0.07668493,0.00455627,0.00000000,0.67561410,0.59270796,0.00121156,0.91242004
-4.88944472,1.52428011,0.00210653,0.07948046,0.00463131,0.00000000,0.68928329,0.60030957,0.00124609,0.92392138
-4.88344172,1.54050570,0.00176803,0.08239339,0.00470444,0.00000000,0.70312028,0.60612985,0.00128399,0.93350033
-4.87743872,1.55362697,0.00149337,0.08547549,0.00477415,0.00000000,0.71731784,0.61023088,0.00132546,0.94108448
-4.87143572,1.56381295,0.00127715,0.08878348,0.00483936,0.00000000,0.73211290,0.61272765,0.00137107,0.94668823
-4.86543272,1.57135906,0.00111470,0.09237737,0.00489944,0.00000000,0.74777606,0.61378224,0.00142172,0.95040642
-4.85942971,1.57666873,0.00100212,0.09631854,0.00495419,0.00000000,0.76459848,0.61359607,0.00147867,0.95240439
-4.85342671,1.58023032,0.00093639,0.10066760,0.00500383,0.00000000,0.78287699,0.61240058,0.00154349,0.95290501
-4.84742371,1.58259053,0.00091531,0.10548210,0.00504894,0.00000000,0.80289784,0.61044671,0.00161810,0.95217325
-4.84142071,1.58432557,0.00093751,0.11081428,0.00509039,0.00000000,0.82491995,0.60799387,0.00170465,0.95049933
-4.83541771,1.58601169,0.00100241,0.11670881,0.00512926,0.00000000,0.84915834,0.60529871,0.00180554,0.94818107
-4.82941471,1.58819645,0.00111014,0.12320078,0.00516678,0.00000000,0.87576884,0.60260439,0.00192333,0.94550665
-4.82341171,1.59137248,0.00126145,0.13031401,0.00520419,0.00000000,0.90483473,0.60013095,0.00206068,0.94273858
-4.81740870,1.59595489,0.00145759,0.13805970,0.00524271,0.00000000,0.93635618,0.59806712,0.00222025,0.94009979
-4.81140570,1.60226373,0.00170017,0.14643576,0.00528347,0.00000000,0.97024335,0.59656405,0.00240461,0.93776260
-4.80540270,1.61051241,0.00199099,0.15542654,0.00532739,0.00000000,1.00631352,0.59573138,0.00261617,0.93584113
-4.79939970,1.62080259,0.00233185,0.16500335,0.00537521,0.00000000,1.04429279,0.59563562,0.00285703,0.93438757
-4.79339670,1.63312598,0.00272441,0.17512563,0.00542742,0.00000000,1.08382246,0.59630112,0.00312891,0.93339244
-4.78739370,1.64737272,0.00316993,0.18574275,0.00548427,0.00000000,1.12447005,0.59771342,0.00343300,0.93278876
-4.78139070,1.66334600,0.00366909,0.19679644,0.00554583,0.00000000,1.16574466,0.59982476,0.00376993,0.93245990
-4.77538769,1.68078204,0.00422181,0.20822379,0.00561198,0.00000000,1.20711608,0.60256156,0.00413959,0.93225047
-4.76938469,1.69937416,0.00482704,0.21996062,0.00568248,0.00000000,1.24803683,0.60583327,0.00454113,0.93197975
-4.76338169,1.71879971,0.00548262,0.23194512,0.00575710,0.00000000,1.28796621,0.60954218,0.00497285,0.93145664
-4.75737869,1.73874827,0.00618514,0.24412167,0.00583562,0.00000000,1.32639521,0.61359362,0.00543219,0.93049542
-4.75137569,1.75894949,0.00692987,0.25644439,0.00591797,0.00000000,1.36287100,0.61790599,0.00591572,0.92893130
-4.74537269,1.77919900,0.00771067,0.26888059,0.00600431,0.00000000,1.39701975,0.62242005,0.00641916,0.92663490
-4.73936968,1.79938103,0.00852006,0.28141357,0.00609508,0.00000000,1.42856669,0.62710699,0.00693745,0.92352484
-4.73336668,1.81948625,0.00934927,0.29404486,0.00619109,0.00000000,1.45735201,0.63197479,0.00746481,0.91957774
-4.72736368,1.83962408,0.01018836,0.30679551,0.00629354,0.00000000,1.48334202,0.63707262,0.00799488,0.91483518
-4.72136068,1.86002848,0.01102645,0.31970652,0.00640407,0.00000000,1.50663454,0.64249295,0.00852089,0.90940709
-4.71535768,1.88105700,0.01185194,0.33283820,0.00652472,0.00000000,1.52745825,0.64837128,0.00903582,0.90347165
-4.70935468,1.90318303,0.01265283,0.34626838,0.00665793,0.00000000,1.54616581,0.65488345,0.00953257,0.89727144
-4.70335168,1.92698134,0.01341706,0.36008964,0.00680648,0.00000000,1.56322084,0.66224073,0.01000426,0.89110641
-4.69734867,1.95310778,0.01413287,0.37440549,0.00697338,0.00000000,1.57917932,0.67068269,0.01044437,0.88532362
-4.69134567,1.98227380,0.01478919,0.38932571,0.00716181,0.00000000,1.59466617,0.68046839,0.01084698,0.88030461
-4.68534267,2.01521685,0.01537598,0.40496094,0.00737495,0.00000000,1.61034789,0.69186596,0.01120699,0.87645085
-4.67933967,2.05266812,0.01588461,0.42141683,0.00761589,0.00000000,1.62690268,0.70514129,0.01152028,0.87416780
-4.67333667,2.09531867,0.01630816,0.43878787,0.00788745,0.00000000,1.64498913,0.72054598,0.01178384,0.87384858
-4.66733367,2.14378558,0.01664162,0.45715131,0.00819204,0.00000000,1.66521524,0.73830520,0.01199591,0.87585763
-4.66133067,2.19857945,0.01688213,0.47656130,0.00853152,0.00000000,1.68810885,0.75860589,0.01215601,0.88051525
-4.65532766,2.26007440,0.01702899,0.49704366,0.00890710,0.00000000,1.71409118,0.78158568,0.01226494,0.88808342
-4.64932466,2.32848207,0.01708376,0.51859134,0.00931916,0.00000000,1.74345447,0.80732297,0.01232475,0.89875361
-4.64332166,2.40383034,0.01705010,0.54116105,0.00976720,0.00000000,1.77634495,0.83582861,0.01233863,0.91263690
