energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-5.85592796,1.62219074,0.01620083,0.06460725,0.52470213,0.39939321,0.97927546,0.00000000,0.58401757,0.11397756
-5.84992496,1.61758036,0.01635107,0.06373013,0.52929845,0.39838086,0.97816842,0.00000000,0.57906476,0.11379356
-5.84392196,1.61918928,0.01653520,0.06300962,0.53615846,0.39874944,0.98097380,0.00000000,0.57561449,0.11407878
-5.83791896,1.62642997,0.01674228,0.06243246,0.54503445,0.40034260,0.98732914,0.00000000,0.57352402,0.11479433
-5.83191596,1.63853430,0.01696178,0.06197924,0.55561130,0.40296772,0.99675886,0.00000000,0.57260605,0.11588674
-5.82591296,1.65458783,0.01718368,0.06162547,0.56751893,0.40640400,1.00869554,0.00000000,0.57264013,0.11729036
-5.81990995,1.67356954,0.01739858,0.06134282,0.58034702,0.41041150,1.02250474,0.00000000,0.57338529,0.11893019
-5.81390695,1.69439549,0.01759782,0.06110053,0.59366120,0.41474085,1.03751217,0.00000000,0.57459324,0.12072524
-5.80790395,1.71596459,0.01777349,0.06086689,0.60702037,0.41914319,1.05303242,0.00000000,0.57602165,0.12259197
-5.80190095,1.73720482,0.01791858,0.06061074,0.61999426,0.42338012,1.06839783,0.00000000,0.57744687,0.12444806
-5.79589795,1.75711790,0.01802700,0.06030294,0.63218061,0.42723322,1.08298654,0.00000000,0.57867558,0.12621597
-5.78989495,1.77482075,0.01809370,0.05991772,0.64322126,0.43051277,1.09624850,0.00000000,0.57955488,0.12782638
-5.78389195,1.78958194,0.01811470,0.05943384,0.65281645,0.43306542,1.10772836,0.00000000,0.57998043,0.12922124
-5.77788894,1.80085171,0.01808714,0.05883555,0.66073671,0.43478051,1.11708431,0.00000000,0.57990221,0.13035635
-5.77188594,1.80828416,0.01800933,0.05811328,0.66683186,0.43559460,1.12410199,0.00000000,0.57932771,0.13120331
-5.76588294,1.81175082,0.01788073,0.05726410,0.67103671,0.43549432,1.12870297,0.00000000,0.57832241,0.13175078
-5.75987994,1.81134474,0.01770198,0.05629177,0.67337306,0.43451709,1.13094729,0.00000000,0.57700753,0.13200493
-5.75387694,1.80737516,0.01747481,0.05520661,0.67394815,0.43274984,1.13102992,0.00000000,0.57555504,0.13198919
-5.74787394,1.80035257,0.01720201,0.05402498,0.67294929,0.43032555,1.12927131,0.00000000,0.57418025,0.13174313
-5.74187094,1.79096509,0.01688728,0.05276861,0.67063519,0.42741796,1.12610235,0.00000000,0.57313220,0.13132065
-5.73586793,1.78004683,0.01653514,0.05146359,0.66732408,0.42423434,1.12204432,0.00000000,0.57268224,0.13078749
-5.72986493,1.76853976,0.01615074,0.05013922,0.66337935,0.42100674,1.11768476,0.00000000,0.57311130,0.13021821
-5.72386193,1.75745058,0.01573972,0.04882680,0.65919322,0.41798201,1.11365021,0.00000000,0.57469642,0.12969277
-5.71785893,1.74780446,0.01530795,0.04755820,0.65516920,0.41541090,1.11057699,0.00000000,0.57769701,0.12929281
-5.71185593,1.74059766,0.01486142,0.04636455,0.65170409,0.41353682,1.10908139,0.00000000,0.58234154,0.12909786
-5.70585293,1.73675102,0.01440599,0.04527487,0.64917032,0.41258454,1.10973044,0.00000000,0.58881509,0.12918160
-5.69984992,1.73706646,0.01394720,0.04431488,0.64789945,0.41274945,1.11301460,0.00000000,0.59724852,0.12960841
-5.69384692,1.74218820,0.01349017,0.04350588,0.64816748,0.41418778,1.11932362,0.00000000,0.60770951,0.13043022
-5.68784392,1.75257050,0.01303942,0.04286390,0.65018257,0.41700814,1.12892649,0.00000000,0.62019597,0.13168399
-5.68184092,1.76845332,0.01259879,0.04239896,0.65407584,0.42126498,1.14195651,0.00000000,0.63463221,0.13338975
-5.67583792,1.78984692,0.01217139,0.04211468,0.65989542,0.42695397,1.15840201,0.00000000,0.65086788,0.13554936
-5.66983492,1.81652601,0.01175955,0.04200811,0.66760410,0.43400982,1.17810321,0.00000000,0.66867993,0.13814614
-5.66383192,1.84803383,0.01136486,0.04206981,0.67708056,0.44230653,1.20075529,0.00000000,0.68777738,0.14114517
-5.65782891,1.88369579,0.01098822,0.04228420,0.68812419,0.45166006,1.22591754,0.00000000,0.70780895,0.14449443
-5.65182591,1.92264230,0.01062988,0.04263016,0.70046302,0.46183347,1.25302822,0.00000000,0.72837296,0.14812666
-5.64582291,1.96383951,0.01028956,0.04308180,0.71376456,0.47254427,1.28142443,0.00000000,0.74902949,0.15196187
-5.63981991,2.00612686,0.00996656,0.04360947,0.72764904,0.48347373,1.31036613,0.00000000,0.76931395,0.15591031
-5.63381691,2.04825969,0.00965987,0.04418083,0.74170418,0.49427770,1.33906324,0.00000000,0.78875185,0.15987594
-5.62781391,2.08895501,0.00936826,0.04476207,0.75550117,0.50459866,1.36670468,0.00000000,0.80687400,0.16376009
-5.62181091,2.12693863,0.00909042,0.04531917,0.76861086,0.51407832,1.39248809,0.00000000,0.82323156,0.16746517
-5.61580790,2.16099141,0.00882501,0.04581907,0.78061964,0.52237037,1.41564879,0.00000000,0.83741040,0.17089836
-5.60980490,2.18999276,0.00857074,0.04623090,0.79114423,0.52915279,1.43548702,0.00000000,0.84904424,0.17397501
-5.60380190,2.21295962,0.00832642,0.04652703,0.79984485,0.53413920,1.45139204,0.00000000,0.85782588,0.17662163
-5.59779890,2.22907912,0.00809100,0.04668397,0.80643617,0.53708880,1.46286227,0.00000000,0.86351638,0.17877839
-5.59179590,2.23773381,0.00786355,0.04668310,0.81069577,0.53781445,1.46952055,0.00000000,0.86595154,0.18040091
-5.58579290,2.23851843,0.00764325,0.04651124,0.81246968,0.53618863,1.47112403,0.00000000,0.86504577,0.18146141
-5.57978989,2.23124763,0.00742940,0.04616092,0.81167504,0.53214696,1.46756844,0.00000000,0.86079298,0.18194906
-5.57378689,2.21595467,0.00722134,0.04563045,0.80829969,0.52568926,1.45888650,0.00000000,0.85326477,0.18186953
-5.56778389,2.19288137,0.00701846,0.04492377,0.80239909,0.51687813,1.44524102,0.00000000,0.84260582,0.18124393
-5.56178089,2.16246006,0.00682011,0.04405007,0.79409063,0.50583519,1.42691293,0.00000000,0.82902697,0.18010698
-5.55577789,2.12528861,0.00662561,0.04302323,0.78354584,0.49273515,1.40428512,0.00000000,0.81279623,0.17850472
-5.54977489,2.08210006,0.00643424,0.04186107,0.77098094,0.47779811,1.37782296,0.00000000,0.79422812,0.17649177
-5.54377189,2.03372833,0.00624517,0.04058453,0.75664616,0.46128050,1.34805252,0.00000000,0.77367193,0.17412830
-5.53776888,1.98107195,0.00605753,0.03921668,0.74081456,0.44346503,1.31553771,0.00000000,0.75149939,0.17147698
-5.53176588,1.92505737,0.00587036,0.03778184,0.72377072,0.42465018,1.28085727,0.00000000,0.72809219,0.16859994
-5.52576288,1.86660380,0.00568270,0.03630451,0.70579983,0.40513973,1.24458283,0.00000000,0.70382994,0.16555594
-5.51975988,1.80659085,0.00549359,0.03480854,0.68717772,0.38523277,1.20725899,0.00000000,0.67907895,0.16239789
-5.51375688,1.74583056,0.00530210,0.03331628,0.66816211,0.36521448,1.16938610,0.00000000,0.65418224,0.15917092
-5.50775388,1.68504460,0.00510742,0.03184787,0.64898535,0.34534823,1.13140649,0.00000000,0.62945102,0.15591088
-5.50175088,1.62484746,0.00490888,0.03042068,0.62984889,0.32586909,1.09369442,0.00000000,0.60515796,0.15264351
-5.49574787,1.56573577,0.00470599,0.02904893,0.61091951,0.30697889,1.05654998,0.00000000,0.58153225,0.14938421
-5.48974487,1.50808402,0.00449849,0.02774343,0.59232732,0.28884310,1.02019690,0.00000000,0.55875656,0.14613839
-5.48374187,1.45214597,0.00428636,0.02651151,0.57416545,0.27158935,0.98478401,0.00000000,0.53696581,0.14290233
-5.47773887,1.39806148,0.00406987,0.02535712,0.55649125,0.25530746,0.95038991,0.00000000,0.51624766,0.13966449
-5.47173587,1.34586771,0.00384953,0.02428104,0.53932880,0.24005108,0.91703044,0.00000000,0.49664460,0.13640724
-5.46573287,1.29551387,0.00362613,0.02328118,0.52267257,0.22584044,0.88466818,0.00000000,0.47815736,0.13310871
-5.45972986,1.24687835,0.00340070,0.02235306,0.50649184,0.21266611,0.85322344,0.00000000,0.46074940,0.12974482
-5.45372686,1.19978743,0.00317444,0.02149028,0.49073576,0.20049360,0.82258610,0.00000000,0.44435238,0.12629132
-5.44772386,1.15403421,0.00294873,0.02068503,0.47533878,0.18926828,0.79262757,0.00000000,0.42887219,0.12272565
-5.44172086,1.10939731,0.00272507,0.01992863,0.46022619,0.17892068,0.76321247,0.00000000,0.41419540,0.11902871
-5.43571786,1.06565824,0.00250498,0.01921208,0.44531968,0.16937167,0.73420953,0.00000000,0.40019594,0.11518625
-5.42971486,1.02261701,0.00229002,0.01852654,0.43054261,0.16053754,0.70550129,0.00000000,0.38674168,0.11119000
-5.42371186,0.98010559,0.00208167,0.01786374,0.41582508,0.15233464,0.67699246,0.00000000,0.37370087,0.10703846
-5.41770885,0.93799884,0.00188132,0.01721644,0.40110842,0.14468359,0.64861672,0.00000000,0.36094815,0.10273731
-5.41170585,0.89622294,0.00169021,0.01657865,0.38634927,0.13751292,0.62034192,0.00000000,0.34837010,0.09829947
-5.40570285,0.85476125,0.00150943,0.01594595,0.37152303,0.13076206,0.59217372,0.00000000,0.33587009,0.09374494
-5.39969985,0.81365773,0.00133984,0.01531560,0.35662667,0.12438370,0.56415774,0.00000000,0.32337241,0.08910029
-5.39369685,0.77301818,0.00118210,0.01468667,0.34168086,0.11834553,0.53638030,0.00000000,0.31082552,0.08439797
-5.38769385,0.73300944,0.00103667,0.01406007,0.32673139,0.11263134,0.50896793,0.00000000,0.29820447,0.07967546
-5.38169085,0.69385681,0.00090377,0.01343846,0.31184987,0.10724153,0.48208575,0.00000000,0.28551232,0.07497437
-5.37568784,0.65584005,0.00078342,0.01282624,0.29713361,0.10219304,0.45593491,0.00000000,0.27278058,0.07033939
-5.36968484,0.61928794,0.00067548,0.01222936,0.28270481,0.09751889,0.43074917,0.00000000,0.26006871,0.06581730
-5.36368184,0.58457178,0.00057963,0.01165517,0.26870889,0.09326705,0.40679067,0.00000000,0.24746272,0.06145599
-5.35767884,0.55209789,0.00049540,0.01111217,0.25531219,0.08949911,0.38434506,0.00000000,0.23507277,0.05730350
-5.35167584,0.52229917,0.00042224,0.01060981,0.24269876,0.08628836,0.36371597,0.00000000,0.22303010,0.05340712
-5.34567284,0.49562584,0.00035950,0.01015819,0.23106656,0.08371758,0.34521879,0.00000000,0.21148306,0.04981260
-5.33966983,0.47253531,0.00030649,0.00976780,0.22062295,0.08187656,0.32917395,0.00000000,0.20059270,0.04656332
-5.33366683,0.45348133,0.00026248,0.00944920,0.21157958,0.08085913,0.31589957,0.00000000,0.19052771,0.04369960
-5.32766383,0.43890242,0.00022674,0.00921270,0.20414679,0.08076008,0.30570345,0.00000000,0.18145907,0.04125803
-5.32166083,0.42920952,0.00019853,0.00906803,0.19852751,0.08167172,0.29887473,0.00000000,0.17355449,0.03927074
-5.31565783,0.42477322,0.00017716,0.00902404,0.19491093,0.08368028,0.29567499,0.00000000,0.16697270,0.03776484
-5.30965483,0.42591055,0.00016196,0.00908833,0.19346597,0.08686220,0.29632911,0.00000000,0.16185791,0.03676170
-5.30365183,0.43287164,0.00015228,0.00926695,0.19433476,0.09128032,0.30101599,0.00000000,0.15833436,0.03627636
-5.29764882,0.44582668,0.00014754,0.00956409,0.19762631,0.09698014,0.30985945,0.00000000,0.15650137,0.03631693
-5.29164582,0.46485348,0.00014718,0.00998181,0.20341053,0.10398627,0.32291948,0.00000000,0.15642880,0.03688399
-5.28564282,0.48992613,0.00015069,0.01051973,0.21171297,0.11229916,0.34018440,0.00000000,0.15815321,0.03797005
-5.27963982,0.52090551,0.00015758,0.01117491,0.22251027,0.12189228,0.36156407,0.00000000,0.16167481,0.03955919
-5.27363682,0.55753201,0.00016740,0.01194164,0.23572687,0.13270997,0.38688476,0.00000000,0.16695533,0.04162668
-5.26763382,0.59942120,0.00017971,0.01281138,0.25123298,0.14466606,0.41588611,0.00000000,0.17391693,0.04413889
-5.26163082,0.64606310,0.00019410,0.01377274,0.26884410,0.15764334,0.44822041,0.00000000,0.18244225,0.04705332
-5.25562781,0.69682540,0.00021015,0.01481161,0.28832235,0.17149426,0.48345482,0.00000000,0.19237572,0.05031899
-5.24962481,0.75096114,0.00022747,0.01591130,0.30937971,0.18604261,0.52107657,0.00000000,0.20352604,0.05387694
-5.24362181,0.80762106,0.00024568,0.01705285,0.33168313,0.20108659,0.56050145,0.00000000,0.21567009,0.05766119
-5.23761881,0.86587064,0.00026437,0.01821536,0.35486173,0.21640296,0.60108559,0.00000000,0.22855793,0.06159991
-5.23161581,0.92471159,0.00028319,0.01937652,0.37851581,0.23175245,0.64214028,0.00000000,0.24191903,0.06561689
-5.22561281,0.98310734,0.00030175,0.02051312,0.40222746,0.24688618,0.68294970,0.00000000,0.25546951,0.06963335
-5.21960980,1.04001192,0.00031973,0.02160166,0.42557272,0.26155288,0.72279090,0.00000000,0.26892012,0.07356989
-5.21360680,1.09440100,0.00033679,0.02261903,0.44813448,0.27550679,0.76095541,0.00000000,0.28198488,0.07734867
-5.20760380,1.14530422,0.00035263,0.02354316,0.46951600,0.28851578,0.79677169,0.00000000,0.29438980,0.08089563
-5.20160080,1.19183720,0.00036701,0.02435373,0.48935434,0.30036944,0.82962747,0.00000000,0.30588166,0.08414277
-5.19559780,1.23323197,0.00037972,0.02503275,0.50733301,0.31088674,0.85899085,0.00000000,0.31623621,0.08703024
-5.18959480,1.26886421,0.00039058,0.02556519,0.52319339,0.31992287,0.88442939,0.00000000,0.32526560,0.08950832
-5.18359180,1.29827594,0.00039950,0.02593945,0.53674424,0.32737491,0.90562586,0.00000000,0.33282460,0.09153904
-5.17758879,1.32119244,0.00040644,0.02614772,0.54786877,0.33318603,0.92239002,0.00000000,0.33881529,0.09309744
-5.17158579,1.33753228,0.00041140,0.02618621,0.55652879,0.33734793,0.93466566,0.00000000,0.34318998,0.09417238
-5.16558279,1.34740981,0.00041446,0.02605531,0.56276572,0.33990141,0.94253221,0.00000000,0.34595223,0.09476678
-5.15957979,1.35112973,0.00041576,0.02575950,0.56669819,0.34093483,0.94620086,0.00000000,0.34715572,0.09489739
-5.15357679,1.34917373,0.00041549,0.02530715,0.56851630,0.34058074,0.94600516,0.00000000,0.34690113,0.09459396
-5.14757379,1.34217978,0.00041386,0.02471021,0.56847264,0.33901048,0.94238633,0.00000000,0.34533102,0.09389794
-5.14157079,1.33091484,0.00041116,0.02398379,0.56687053,0.33642733,0.93587397,0.00000000,0.34262306,0.09286070
-5.13556778,1.31624226,0.00040767,0.02314555,0.56404996,0.33305821,0.92706299,0.00000000,0.33898172,0.09154136
-5.12956478,1.29908543,0.00040369,0.02221514,0.56037174,0.32914454,0.91658795,0.00000000,0.33462896,0.09000437
-5.12356178,1.28038949,0.00039953,0.02121350,0.55620096,0.32493269,0.90509588,0.00000000,0.32979439,0.08831694
-5.11755878,1.26108293,0.00039549,0.02016222,0.55189020,0.32066437,0.89321908,0.00000000,0.32470519,0.08654645
-5.11155578,1.24204105,0.00039184,0.01908286,0.54776360,0.31656762,0.88154925,0.00000000,0.31957653,0.08475790
-5.10555278,1.22405317,0.00038883,0.01799640,0.54410256,0.31284875,0.87061417,0.00000000,0.31460280,0.08301173
-5.09954977,1.20779514,0.00038669,0.01692264,0.54113371,0.30968569,0.86085824,0.00000000,0.30995016,0.08136186
-5.09354677,1.19380860,0.00038557,0.01587982,0.53901994,0.30722302,0.85262775,0.00000000,0.30575074,0.07985425
-5.08754377,1.18248789,0.00038564,0.01488428,0.53785479,0.30556904,0.84616164,0.00000000,0.30209878,0.07852593
-5.08154077,1.17407522,0.00038699,0.01395023,0.53766062,0.30479478,0.84158819,0.00000000,0.29904891,0.07740457
-5.07553777,1.16866414,0.00038970,0.01308967,0.53839059,0.30493523,0.83892768,0.00000000,0.29661654,0.07650871
-5.06953477,1.16621101,0.00039384,0.01231238,0.53993427,0.30599240,0.83810077,0.00000000,0.29478038,0.07584832
-5.06353177,1.16655351,0.00039946,0.01162603,0.54212663,0.30794014,0.83894207,0.00000000,0.29348684,0.07542609
-5.05752876,1.16943508,0.00040664,0.01103639,0.54475989,0.31073037,0.84121803,0.00000000,0.29265613,0.07523884
-5.05152576,1.17453359,0.00041547,0.01054752,0.54759747,0.31430019,0.84464795,0.00000000,0.29218946,0.07527947
-5.04552276,1.18149260,0.00042610,0.01016210,0.55038930,0.31857953,0.84892706,0.00000000,0.29197724,0.07553883
-5.03951976,1.18995309,0.00043875,0.00988169,0.55288767,0.32349880,0.85374997,0.00000000,0.29190744,0.07600781
-5.03351676,1.19958383,0.00045370,0.00970707,0.55486262,0.32899589,0.85883343,0.00000000,0.29187392,0.07667917
-5.02751376,1.21010843,0.00047136,0.00963842,0.55611614,0.33502236,0.86393674,0.00000000,0.29178401,0.07754918
-5.02151076,1.22132748,0.00049223,0.00967560,0.55649420,0.34154812,0.86887886,0.00000000,0.29156511,0.07861891
-5.01550775,1.23313430,0.00051694,0.00981823,0.55589621,0.34856439,0.87355098,0.00000000,0.29116976,0.07989498
-5.00950475,1.24552348,0.00054625,0.01006582,0.55428106,0.35608479,0.87792402,0.00000000,0.29057905,0.08138987
-5.00350175,1.25859150,0.00058104,0.01041775,0.55166980,0.36414435,0.88205050,0.00000000,0.28980404,0.08312157
-4.99749875,1.27252940,0.00062231,0.01087318,0.54814447,0.37279657,0.88606067,0.00000000,0.28888534,0.08511267
-4.99149575,1.28760806,0.00067114,0.01143091,0.54384344,0.38210863,0.89015325,0.00000000,0.28789058,0.08738898
-4.98549275,1.30415667,0.00072871,0.01208921,0.53895343,0.39215500,0.89458119,0.00000000,0.28691029,0.08997753
-4.97948974,1.32253594,0.00079621,0.01284556,0.53369872,0.40300995,0.89963343,0.00000000,0.28605211,0.09290432
-4.97348674,1.34310747,0.00087488,0.01369637,0.52832816,0.41473922,0.90561364,0.00000000,0.28543397,0.09619173
-4.96748374,1.36620125,0.00096587,0.01463676,0.52310077,0.42739157,0.91281734,0.00000000,0.28517639,0.09985591
-4.96148074,1.39208316,0.00107027,0.01566028,0.51827078,0.44099051,0.92150865,0.00000000,0.28539462,0.10390413
-4.95547774,1.42092456,0.00118900,0.01675874,0.51407280,0.45552695,0.93189808,0.00000000,0.28619079,0.10833244
-4.94947474,1.45277585,0.00132278,0.01792206,0.51070827,0.47095303,0.94412286,0.00000000,0.28764682,0.11312370
-4.94347174,1.48754571,0.00147204,0.01913824,0.50833358,0.48717773,0.95823080,0.00000000,0.28981835,0.11824608
-4.93746873,1.52498736,0.00163692,0.02039336,0.50705086,0.50406444,0.97416880,0.00000000,0.29273002,0.12365233
-4.93146573,1.56469300,0.00181715,0.02167174,0.50690171,0.52143072,0.99177690,0.00000000,0.29637256,0.12927970
-4.92546273,1.60609682,0.00201204,0.02295622,0.50786434,0.53905049,1.01078796,0.00000000,0.30070172,0.13505072
-4.91945973,1.64848682,0.00222046,0.02422845,0.50985418,0.55665833,1.03083357,0.00000000,0.30563919,0.14087476
-4.91345673,1.69102499,0.00244078,0.02546937,0.51272804,0.57395604,1.05145552,0.00000000,0.31107550,0.14665037
-4.90745373,1.73277502,0.00267089,0.02665973,0.51629144,0.59062100,1.07212272,0.00000000,0.31687472,0.15226834
-4.90145073,1.77273627,0.00290823,0.02778068,0.52030882,0.60631601,1.09225240,0.00000000,0.32288082,0.15761533
-4.89544772,1.80988241,0.00314977,0.02881435,0.52451595,0.62070029,1.11123484,0.00000000,0.32892521,0.16257788
-4.88944472,1.84320278,0.00339212,0.02974456,0.52863395,0.63344095,1.12846013,0.00000000,0.33483525,0.16704675
-4.88344172,1.87174462,0.00363156,0.03055735,0.53238418,0.64422460,1.14334575,0.00000000,0.34044314,0.17092119
-4.87743872,1.89465386,0.00386412,0.03124161,0.53550306,0.65276855,1.15536352,0.00000000,0.34559476,0.17411311
-4.87143572,1.91121260,0.00408574,0.03178952,0.53775615,0.65883102,1.16406448,0.00000000,0.35015802,0.17655084
-4.86543272,1.92087143,0.00429232,0.03219703,0.53895070,0.66222002,1.16910054,0.00000000,0.35403023,0.17818232
-4.85942971,1.92327481,0.00447987,0.03246406,0.53894603,0.66280050,1.17024163,0.00000000,0.35714406,0.17897756
-4.85342671,1.91827851,0.00464462,0.03259469,0.53766113,0.66049945,1.16738767,0.00000000,0.35947176,0.17893021
-4.84742371,1.90595804,0.00478318,0.03259719,0.53507916,0.65530882,1.16057447,0.00000000,0.36102744,0.17805824
-4.84142071,1.88660773,0.00489260,0.03248381,0.53124863,0.64728604,1.14997359,0.00000000,0.36186714,0.17640353
-4.83541771,1.86073049,0.00497049,0.03227060,0.52628112,0.63655227,1.13588581,0.00000000,0.36208682,0.17403060
-4.82941471,1.82901881,0.00501513,0.03197692,0.52034577,0.62328841,1.11872879,0.00000000,0.36181808,0.17102426
-4.82341171,1.79232777,0.00502547,0.03162499,0.51366085,0.60772908,1.09901938,0.00000000,0.36122210,0.16748665
-4.81740870,1.75164147,0.00500124,0.03123923,0.50648265,0.59015485,1.07735148,0.00000000,0.36048176,0.16353341
-4.81140570,1.70803441,0.00494289,0.03084562,0.49909264,0.57088300,1.05437055,0.00000000,0.35979262,0.15928949
-4.80540270,1.66262965,0.00485162,0.03047099,0.49178318,0.55025734,1.03074591,0.00000000,0.35935296,0.15488464
-4.79939970,1.61655571,0.00472930,0.03014230,0.48484276,0.52863737,1.00714230,0.00000000,0.35935349,0.15044876
-4.79339670,1.57090404,0.00457844,0.02988595,0.47854149,0.50638726,0.98419190,0.00000000,0.35996722,0.14610746
-4.78739370,1.52668923,0.00440208,0.02972713,0.47311740,0.48386523,0.96246824,0.00000000,0.36134005,0.14197787
-4.78139070,1.48481336,0.00420367,0.02968927,0.46876451,0.46141340,0.94246312,0.00000000,0.36358244,0.13816501
-4.77538769,1.44603631,0.00398699,0.02979351,0.46562299,0.43934895,0.92456759,0.00000000,0.36676276,0.13475873
-4.76938469,1.41095295,0.00375602,0.03005839,0.46377203,0.41795640,0.90905790,0.00000000,0.37090251,0.13183146
-4.76338169,1.37997823,0.00351478,0.03049950,0.46322575,0.39748164,0.89608686,0.00000000,0.37597384,0.12943674
-4.75737869,1.35334049,0.00326727,0.03112932,0.46393219,0.37812771,0.88568097,0.00000000,0.38189929,0.12760859
-4.75137569,1.33108295,0.00301731,0.03195715,0.46577558,0.36005231,0.87774337,0.00000000,0.38855402,0.12636168
-4.74537269,1.31307319,0.00276848,0.03298911,0.46858153,0.34336730,0.87206224,0.00000000,0.39577020,0.12569226
-4.73936968,1.29901964,0.00252404,0.03422816,0.47212503,0.32813976,0.86832417,0.00000000,0.40334352,0.12557978
-4.73336668,1.28849412,0.00228684,0.03567422,0.47614068,0.31439475,0.86613176,0.00000000,0.41104138,0.12598894
-4.72736368,1.28095910,0.00205930,0.03732429,0.48033468,0.30211934,0.86502434,0.00000000,0.41861242,0.12687227
-4.72136068,1.27579816,0.00184340,0.03917254,0.48439790,0.29126774,0.86450099,0.00000000,0.42579685,0.12817279
-4.71535768,1.27234803,0.00164063,0.04121045,0.48801950,0.28176718,0.86404440,0.00000000,0.43233714,0.12982691
-4.70935468,1.26993068,0.00145207,0.04342684,0.49090025,0.27352422,0.86314463,0.00000000,0.43798850,0.13176715
-4.70335168,1.26788399,0.00127835,0.04580794,0.49276509,0.26643124,0.86132162,0.00000000,0.44252860,0.13392476
-4.69734867,1.26558948,0.00111972,0.04833744,0.49337425,0.26037275,0.85814529,0.00000000,0.44576623,0.13623204
-4.69134567,1.26249636,0.00097610,0.05099643,0.49253254,0.25523128,0.85325268,0.00000000,0.44754837,0.13862427
-4.68534267,1.25814067,0.00084711,0.05376348,0.49009637,0.25089271,0.84636125,0.00000000,0.44776546,0.14104132
-4.67933967,1.25215939,0.00073215,0.05661464,0.48597834,0.24725083,0.83727801,0.00000000,0.44635467,0.14342879
-4.67333667,1.24429906,0.00063042,0.05952356,0.48014927,0.24421100,0.82590439,0.00000000,0.44330113,0.14573882
-4.66733367,1.23441914,0.00054101,0.06246171,0.47263780,0.24169300,0.81223680,0.00000000,0.43863716,0.14793058
-4.66133067,1.22249053,0.00046291,0.06539861,0.46352754,0.23963296,0.79636321,0.00000000,0.43243965,0.14997036
-4.65532766,1.20858976,0.00039510,0.06830233,0.45295231,0.23798446,0.77845611,0.00000000,0.42482574,0.15183164
-4.64932466,1.19288965,0.00033651,0.07114004,0.44108956,0.23671888,0.75876267,0.00000000,0.41594729,0.15349491
-4.64332166,1.17564729,0.00028614,0.07387876,0.42815263,0.23582516,0.73759247,0.00000000,0.40598432,0.15494742
