energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up
-6.00000000,5.99198140,0.01075953,1.01992240,0.53666704,0.26673040,2.64651724,2.47664801,0.13242833,1.45950964
-5.99399700,5.97692362,0.01077811,1.01990287,0.52563726,0.26954674,2.61901839,2.47994688,0.13295569,1.44906399
-5.98799400,5.96630242,0.01081081,1.02153332,0.51521912,0.27257303,2.59265865,2.48578088,0.13328466,1.43922625
-5.98199100,5.95983971,0.01085614,1.02473446,0.50548011,0.27580164,2.56749884,2.49404179,0.13338250,1.42992700
-5.97598799,5.95742335,0.01091272,1.02945468,0.49649575,0.27924081,2.54363705,2.50470319,0.13321896,1.42112991
-5.96998499,5.95914196,0.01097935,1.03567190,0.48835158,0.28291740,2.52121595,2.51782923,0.13276854,1.41284635
-5.96398199,5.96531137,0.01105525,1.04339387,0.48114484,0.28687879,2.50042800,2.53357972,0.13201256,1.40514795
-5.95797899,5.97648955,0.01114011,1.05265643,0.47498574,0.29119388,2.48151756,2.55221042,0.13094100,1.39817641
-5.95197599,5.99347747,0.01123418,1.06351969,0.46999802,0.29595293,2.46477927,2.57406762,0.12955383,1.39214944
-5.94597299,6.01730431,0.01133824,1.07606185,0.46631875,0.30126617,2.45055224,2.59957658,0.12786191,1.38736244
-5.93996998,6.04919633,0.01145361,1.09037084,0.46409724,0.30726121,2.43920972,2.62922370,0.12588731,1.38418533
-5.93396698,6.09052989,0.01158202,1.10653418,0.46349282,0.31407924,2.43114454,2.66353294,0.12366306,1.38305456
-5.92796398,6.14277018,0.01172546,1.12462736,0.46467170,0.32187006,2.42675076,2.70303722,0.12123224,1.38446033
-5.92196098,6.20739832,0.01188607,1.14470150,0.46780268,0.33078623,2.42640240,2.74824626,0.11864662,1.38892948
-5.91595798,6.28583025,0.01206586,1.16677089,0.47305201,0.34097645,2.43043033,2.79961244,0.11596480,1.39700485
-5.90995498,6.37933190,0.01226658,1.19080144,0.48057732,0.35257844,2.43909883,2.85749664,0.11324994,1.40922184
-5.90395198,6.48893501,0.01248945,1.21670061,0.49052107,0.36571173,2.45258315,2.92213610,0.11056727,1.42608349
-5.89794897,6.61535874,0.01273503,1.24430984,0.50300351,0.38047053,2.47094973,2.99361641,0.10798149,1.44803499
-5.89194597,6.75894142,0.01300299,1.27339998,0.51811558,0.39691713,2.49414038,3.07184938,0.10555409,1.47543910
-5.88594297,6.91958681,0.01329204,1.30367034,0.53591196,0.41507610,2.52196178,3.15655865,0.10334090,1.50855354
-5.87993997,7.09672825,0.01359982,1.33475164,0.55640466,0.43492954,2.55408121,3.24727395,0.10138982,1.54751153
-5.87393697,7.28931314,0.01392287,1.36621292,0.57955738,0.45641371,2.59002906,3.34333504,0.09973890,1.59230648
-5.86793397,7.49580912,0.01425670,1.39757230,0.60528096,0.47941723,2.62920834,3.44390522,0.09841491,1.64278158
-5.86193097,7.71423227,0.01459581,1.42831115,0.63343022,0.50378091,2.67091094,3.54799420,0.09743234,1.69862495
-5.85592796,7.94219614,0.01493387,1.45789091,0.66380240,0.52929945,2.71433997,3.65448929,0.09679293,1.75937064
-5.84992496,8.17697959,0.01526386,1.48577198,0.69613740,0.55572477,2.75863709,3.76219337,0.09648577,1.82440561
-5.84392196,8.41561029,0.01557835,1.51143345,0.73011998,0.58277119,2.80291358,3.86986780,0.09648783,1.89298250
-5.83791896,8.65495995,0.01586967,1.53439272,0.76538396,0.61012211,2.84628347,3.97627812,0.09676505,1.96423788
-5.83191596,8.89184673,0.01613024,1.55422402,0.80151848,0.63743800,2.88789706,4.08023993,0.09727378,2.03721516
-5.82591296,9.12313999,0.01635280,1.57057459,0.83807615,0.66436556,2.92697313,4.18066272,0.09796254,2.11089162
-5.81990995,9.34586246,0.01653068,1.58317782,0.87458308,0.69054755,2.96282817,4.27658913,0.09877414,2.18420827
-5.81390695,9.55728512,0.01665808,1.59186249,0.91055032,0.71563309,2.99490118,4.36722763,0.09964780,2.25610166
-5.80790395,9.75501042,0.01673025,1.59655762,0.94548660,0.73928789,3.02277275,4.45197692,0.10052146,2.32553621
-5.80190095,9.93704026,0.01674372,1.59729262,0.97891181,0.76120412,3.04617774,4.53044049,0.10133402,2.39153600
-5.79589795,10.10182576,0.01669644,1.59419285,1.01037072,0.78110951,3.06501076,4.60243101,0.10202750,2.45321464
-5.78989495,10.24829709,0.01658788,1.58747060,1.03944653,0.79877521,3.07932456,4.66796392,0.10254891,2.50980202
-5.78389195,10.37587227,0.01641909,1.57741232,1.06577354,0.81402227,3.08932145,4.72724098,0.10285200,2.56066696
-5.77788894,10.48444524,0.01619272,1.56436250,1.08904846,0.82672630,3.09533838,4.78062457,0.10289857,2.60533472
-5.77188594,10.57435433,0.01591298,1.54870532,1.10903975,0.83682023,3.09782663,4.82860417,0.10265953,2.64349871
-5.76588294,10.64633316,0.01558554,1.53084497,1.12559462,0.84429504,3.09732724,4.87175703,0.10211547,2.67502584
-5.75987994,10.70144702,0.01521738,1.51118580,1.13864316,0.84919842,3.09444358,4.91070514,0.10125693,2.69995549
-5.75387694,10.74101818,0.01481666,1.49011322,1.14819940,0.85163152,3.08981247,4.94607081,0.10008428,2.71849190
-5.74787394,10.76654422,0.01439249,1.46797655,1.15435928,0.85174383,3.08407540,4.97843348,0.09860714,2.73099061
-5.74187094,10.77961355,0.01395470,1.44507453,1.15729531,0.84972664,3.07785124,5.00828973,0.09684364,2.73793945
-5.73586793,10.78182259,0.01351354,1.42164433,1.15724842,0.84580523,3.07171173,5.03601900,0.09481923,2.73993510
-5.72986493,10.77469836,0.01307946,1.39785447,1.15451706,0.84023027,3.06616082,5.06185642,0.09256544,2.73765618
-5.72386193,10.75963041,0.01266283,1.37380194,1.14944430,0.83326876,3.06161878,5.08587432,0.09011835,2.73183435
-5.71785893,10.73781494,0.01227360,1.34951357,1.14240339,0.82519503,3.05841155,5.10797314,0.08751705,2.72322458
-5.71185593,10.71021348,0.01192111,1.32495146,1.13378259,0.81628209,3.05676564,5.12788209,0.08480209,2.71257615
-5.70585293,10.67752752,0.01161377,1.30002186,1.12396984,0.80679373,3.05680847,5.14516927,0.08201396,2.70060552
-5.69984992,10.64018962,0.01135888,1.27458717,1.11333832,0.79697764,3.05857379,5.15926065,0.07919168,2.68797239
-5.69384692,10.59837068,0.01116240,1.24848003,1.10223326,0.78705984,3.06201154,5.16946655,0.07637156,2.67525984
-5.68784392,10.55200212,0.01102883,1.22151871,1.09096090,0.77724051,3.06700142,5.17501430,0.07358625,2.66295939
-5.68184092,10.50081109,0.01096107,1.19352299,1.07977993,0.76769129,3.07336893,5.17508508,0.07086388,2.65146137
-5.67583792,10.44436616,0.01096036,1.16432951,1.06889581,0.75855401,3.08090299,5.16885328,0.06822760,2.64105085
-5.66983492,10.38213056,0.01102627,1.13380578,1.05845815,0.74994089,3.08937395,5.15552619,0.06569530,2.63190886
-5.66383192,10.31351985,0.01115676,1.10186224,1.04856110,0.74193578,3.09855081,5.13438232,0.06327965,2.62411871
-5.65782891,10.23796082,0.01134821,1.06846162,1.03924667,0.73459662,3.10821681,5.10480671,0.06098829,2.61767659
-5.65182591,10.15494857,0.01159563,1.03362538,1.03051052,0.72795853,3.11818244,5.06632176,0.05882427,2.61250571
-5.64582291,10.06409910,0.01189281,0.99743693,1.02230983,0.72203754,3.12829540,5.01861255,0.05678671,2.60847302
-5.63981991,9.96519507,0.01223257,0.96004162,1.01457272,0.71683461,3.13844689,4.96154595,0.05487146,2.60540744
-5.63381691,9.85822305,0.01260702,0.92164370,1.00720854,0.71233978,3.14857434,4.89518320,0.05307192,2.60311855
-5.62781391,9.74340104,0.01300784,0.88250057,1.00011837,0.70853619,3.15866052,4.81978583,0.05137988,2.60141492
-5.62181091,9.62119567,0.01342661,0.84291473,0.99320527,0.70540394,3.16872933,4.73581526,0.04978630,2.60012096
-5.61580790,9.49232904,0.01385515,0.80322406,0.98638349,0.70292354,3.17883882,4.64392664,0.04828211,2.59909172
-5.60980490,9.35777571,0.01428580,0.76379095,0.97958642,0.70107899,3.18907212,4.54495744,0.04685885,2.59822511
-5.60380190,9.21875048,0.01471176,0.72499092,0.97277277,0.69986038,3.19952687,4.43991174,0.04550925,2.59747103
-5.59779890,9.07668834,0.01512734,0.68720140,0.96593077,0.69926598,3.21030411,4.32994094,0.04422763,2.59683736
-5.59179590,8.93321765,0.01552826,0.65079101,0.95908045,0.69930387,3.22149726,4.21632165,0.04301022,2.59639276
-5.58579290,8.79012812,0.01591180,0.61611001,0.95227376,0.69999306,3.23318200,4.10043161,0.04185530,2.59626634
-5.57978989,8.64933469,0.01627697,0.58348210,0.94559293,0.70136419,3.24540758,3.98372417,0.04076322,2.59664462
-5.57378689,8.51283890,0.01662462,0.55319789,0.93914722,0.70345973,3.25819015,3.86770192,0.03973628,2.59776603
-5.56778389,8.38268854,0.01695742,0.52551009,0.93306829,0.70633373,3.27150837,3.75388983,0.03877854,2.59991336
-5.56178089,8.26093671,0.01727986,0.50063042,0.92750460,0.71005113,3.28530151,3.64380836,0.03789548,2.60340464
-5.55577789,8.14960097,0.01759806,0.47872826,0.92261528,0.71468658,3.29947001,3.53894669,0.03709370,2.60858282
-5.54977489,8.05062331,0.01791966,0.45993063,0.91856369,0.72032282,3.31387848,3.44073635,0.03638044,2.61580476
-5.54377189,7.96583119,0.01825347,0.44432353,0.91551099,0.72704863,3.32836075,3.35052549,0.03576322,2.62542976
-5.53776888,7.89690038,0.01860922,0.43195410,0.91361020,0.73495625,3.34272672,3.26955407,0.03524939,2.63780806
-5.53176588,7.84531974,0.01899712,0.42283356,0.91300070,0.74413846,3.35677049,3.19893017,0.03484569,2.65326955
-5.52576288,7.81235852,0.01942749,0.41694036,0.91380351,0.75468534,3.37027942,3.13960798,0.03455793,2.67211297
-5.51975988,7.79903656,0.01991029,0.41422360,0.91611738,0.76668073,3.38304344,3.09236770,0.03439065,2.69459573
-5.51375688,7.80609806,0.02045464,0.41460623,0.92001581,0.78019858,3.39486442,3.05779800,0.03434681,2.72092476
-5.50775388,7.83398956,0.02106843,0.41798793,0.92554488,0.79529936,3.40556493,3.03628158,0.03442761,2.75124834
-5.50175088,7.88284280,0.02175782,0.42424772,0.93272202,0.81202669,3.41499615,3.02798432,0.03463234,2.78564929
-5.49574787,7.95246337,0.02252691,0.43324595,0.94153544,0.83040431,3.42304462,3.03284862,0.03495826,2.82413974
-5.48974487,8.04232589,0.02337739,0.44482591,0.95194451,0.85043374,3.42963758,3.05059143,0.03540062,2.86665757
-5.48374187,8.15157642,0.02430831,0.45881494,0.96388059,0.87209268,3.43474674,3.08070733,0.03595270,2.91306482
-5.47773887,8.27904275,0.02531594,0.47502527,0.97724863,0.89533432,3.43839041,3.12247693,0.03660588,2.96314826
-5.47173587,8.42325283,0.02639373,0.49325452,0.99192923,0.92008783,3.44063396,3.17498056,0.03734983,3.01662220
-5.46573287,8.58246151,0.02753237,0.51328610,1.00778130,0.94625983,3.44158865,3.23711737,0.03817267,3.07313365
-5.45972986,8.75468533,0.02871999,0.53488963,1.02464505,0.97373714,3.44140885,3.30762913,0.03906130,3.13226987
-5.45372686,8.93774470,0.02994248,0.55782143,1.04234551,1.00239045,3.44028775,3.38512856,0.04000162,3.19356803
-5.44772386,9.12931240,0.03118385,0.58182533,1.06069641,1.03207902,3.43845184,3.46813110,0.04097887,3.25652703
-5.44172086,9.32696721,0.03242681,0.60663372,1.07950431,1.06265599,3.43615402,3.55508950,0.04197802,3.32062085
-5.43571786,9.52825071,0.03365326,0.63196904,1.09857306,1.09397415,3.43366582,3.64442986,0.04298405,3.38531316
-5.42971486,9.73072549,0.03484498,0.65754569,1.11770839,1.12589173,3.43126869,3.73458823,0.04398237,3.45007252
-5.42371186,9.93203252,0.03598423,0.68307244,1.13672246,1.15827803,3.42924478,3.82404646,0.04495917,3.51438758
-5.41770885,10.12994558,0.03705444,0.70825523,1.15543850,1.19101829,3.42786721,3.91136613,0.04590173,3.57778154
-5.41170585,10.32242052,0.03804080,0.73280040,1.17369507,1.22401774,3.42739033,3.99521950,0.04679877,3.63982523
-5.40570285,10.50763767,0.03893079,0.75641829,1.19134996,1.25720420,3.42804008,4.07441658,0.04764070,3.70014807
-5.39969985,10.68403546,0.03971468,0.77882712,1.20828368,1.29052943,3.43000489,4.14792746,0.04841984,3.75844639
-5.39369685,10.85033435,0.04038588,0.79975702,1.22440205,1.32396868,3.43342728,4.21489928,0.04913059,3.81448870
-5.38769385,11.00555020,0.04094114,0.81895419,1.23963820,1.35751870,3.43839671,4.27466770,0.04976954,3.86811747
-5.38169085,11.14899693,0.04138069,0.83618499,1.25395347,1.39119421,3.44494380,4.32676252,0.05033551,3.91924756
-5.37568784,11.28027884,0.04170819,0.85123995,1.26733746,1.42502301,3.45303636,4.37090771,0.05082949,3.96786119
-5.36968484,11.39927352,0.04193055,0.86393744,1.27980704,1.45903999,3.46257747,4.40701613,0.05125460,4.01399991
-5.36368184,11.50610656,0.04205763,0.87412704,1.29140431,1.49328057,3.47340584,4.43517953,0.05161586,4.05775401
-5.35767884,11.60111997,0.04210187,0.88169240,1.30219383,1.52777384,3.48529863,4.45565441,0.05192005,4.09925010
-5.35167584,11.68483606,0.04207779,0.88655351,1.31225888,1.56253594,3.49797668,4.46884460,0.05217539,4.13863756
-5.34567284,11.75791897,0.04200144,0.88866836,1.32169719,1.59756414,3.51111233,4.47528130,0.05239132,4.17607472
-5.33966983,11.82113592,0.04188984,0.88803377,1.33061620,1.63283199,3.52433938,4.47560150,0.05257816,4.21171561
-5.33366683,11.87531994,0.04176036,0.88468557,1.33912807,1.66828590,3.53726512,4.47052566,0.05274679,4.24569806
-5.32766383,11.92133567,0.04163017,0.87869790,1.34734460,1.70384332,3.54948388,4.46083512,0.05290836,4.27813372
-5.32166083,11.96004953,0.04151571,0.87018167,1.35537234,1.73939272,3.56059157,4.44735024,0.05307398,4.30910052
-5.31565783,11.99230486,0.04143220,0.85928237,1.36330799,1.77479526,3.57020063,4.43090949,0.05325447,4.33863783
-5.30965483,12.01890222,0.04139321,0.84617695,1.37123429,1.80988796,3.57795449,4.41235002,0.05346007,4.36674434
-5.30365183,12.04058484,0.04141037,0.83107018,1.37921641,1.84448825,3.58354097,4.39248986,0.05370022,4.39337844
-5.29764882,12.05802823,0.04149309,0.81419035,1.38729910,1.87839929,3.58670367,4.37211199,0.05398336,4.41846079
-5.29164582,12.07183331,0.04164841,0.79578443,1.39550437,1.91141590,3.58725078,4.35195007,0.05431677,4.44187857
-5.28564282,12.08252164,0.04188086,0.77611300,1.40382993,1.94333038,3.58506060,4.33267600,0.05470637,4.46349056
-5.27963982,12.09053157,0.04219248,0.75544477,1.41224823,1.97393797,3.58008331,4.31488894,0.05515661,4.48313271
-5.27363682,12.09621422,0.04258286,0.73405111,1.42070602,2.00304139,3.57233883,4.29910575,0.05567032,4.50062325
-5.26763382,12.09982820,0.04304915,0.71220055,1.42912445,2.03045433,3.56191059,4.28575272,0.05624857,4.51576689
-5.26163082,12.10153256,0.04358626,0.69015344,1.43739967,2.05600351,3.54893558,4.27515831,0.05689061,4.52835780
-5.25562781,12.10137753,0.04418696,0.66815696,1.44540368,2.07952937,3.53359102,4.26754705,0.05759371,4.53818091
-5.24962481,12.09929359,0.04484209,0.64644051,1.45298570,2.10088531,3.51607846,4.26303443,0.05835314,4.54501181
-5.24362181,12.09507924,0.04554069,0.62521164,1.45997378,2.11993582,3.49660618,4.26162301,0.05916207,4.54861515
-5.23761881,12.08838866,0.04627025,0.60465268,1.46617684,2.13655369,3.47537104,4.26319987,0.06001156,4.54874219
-5.23161581,12.07872070,0.04701694,0.58491807,1.47138711,2.15061663,3.45254081,4.26753558,0.06089058,4.54512791
-5.22561281,12.06541077,0.04776576,0.56613253,1.47538302,2.16200380,3.42823836,4.27428520,0.06178611,4.53748836
-5.21960980,12.04762730,0.04850085,0.54839006,1.47793267,2.17059271,3.40252863,4.28299143,0.06268321,4.52551908
-5.21360680,12.02437439,0.04920571,0.53175385,1.47879781,2.17625673,3.37540954,4.29309035,0.06356528,4.50889504
-5.20760380,11.99450198,0.04986345,0.51625712,1.47773848,2.17886375,3.34680748,4.30392004,0.06441426,4.48727297
-5.20160080,11.95672469,0.05045712,0.50190477,1.47451825,2.17827613,3.31657788,4.31473230,0.06521102,4.46029636
-5.19559780,11.90964961,0.05096995,0.48867585,1.46891000,2.17435224,3.28451108,4.32470756,0.06593570,4.42760341
-5.18959480,11.85181333,0.05138572,0.47652679,1.46070223,2.16694953,3.25034324,4.33297302,0.06656816,4.38883799
-5.18359180,11.78172742,0.05168901,0.46539521,1.44970565,2.15592913,3.21377186,4.33862382,0.06708848,4.34366348
-5.17758879,11.69793119,0.05186560,0.45520418,1.43575995,2.14116188,3.17447502,4.34074689,0.06747745,4.29177886
-5.17158579,11.59905008,0.05190272,0.44586686,1.41874046,2.12253552,3.13213326,4.33844707,0.06771706,4.23293666
-5.16558279,11.48385757,0.05178944,0.43729125,1.39856440,2.09996267,3.08645295,4.33087460,0.06779102,4.16696180
-5.15957979,11.35133787,0.05151688,0.42938484,1.37519655,2.07338937,3.03718956,4.31725344,0.06768522,4.09377046
-5.15357679,11.20074688,0.05107854,0.42205912,1.34865389,2.04280366,2.98416965,4.29690918,0.06738816,4.01338799
-5.14757379,11.03166863,0.05047051,0.41523366,1.31900909,2.00824391,2.92731010,4.26929576,0.06689127,3.92596500
-5.14157079,10.84406433,0.04969162,0.40883955,1.28639252,1.96980645,2.86663352,4.23401965,0.06618924,3.83179051
-5.13556778,10.63831177,0.04874363,0.40282228,1.25099266,1.92765214,2.80227888,4.19086080,0.06528019,3.73130163
-5.12956478,10.41523291,0.04763120,0.39714369,1.21305473,1.88201166,2.73450669,4.13978899,0.06416580,3.62508893
-5.12356178,10.17610811,0.04636201,0.39178309,1.17287771,1.83318899,2.66369855,4.08097509,0.06285136,3.51389718
-5.11755878,9.92267583,0.04494657,0.38673748,1.13080955,1.78156321,2.59035091,4.01479638,0.06134567,3.39862122
-5.11155578,9.65711764,0.04339816,0.38202089,1.08724096,1.72758810,2.51506360,3.94183554,0.05966094,3.28029685
-5.10555278,9.38202845,0.04173262,0.37766283,1.04259785,1.67178964,2.43852369,3.86287321,0.05781255,3.16008711
-5.09954977,9.10037302,0.03996805,0.37370599,0.99733286,1.61476123,2.36148560,3.77887423,0.05581881,3.03926415
-5.09354677,8.81543002,0.03812453,0.37020338,0.95191618,1.55715677,2.28474858,3.69096781,0.05370060,2.91918738
-5.08754377,8.53072559,0.03622371,0.36721489,0.90682616,1.49968144,2.20913275,3.60042256,0.05148099,2.80127855
-5.08154077,8.24995859,0.03428846,0.36480355,0.86254002,1.44308061,2.13545489,3.50861696,0.04918483,2.68699451
-5.07553777,7.97692013,0.03234240,0.36303166,0.81952506,1.38812677,2.06450512,3.41700655,0.04683833,2.57779856
-5.06953477,7.71541008,0.03040945,0.36195691,0.77823068,1.33560502,1.99702567,3.32708890,0.04446855,2.47513122
-5.06353177,7.46915319,0.02851345,0.36162866,0.73908143,1.28629729,1.93369228,3.24036768,0.04210299,2.38038128
-5.05752876,7.24171752,0.02667764,0.36208459,0.70247137,1.24096574,1.87509921,3.15831702,0.03976910,2.29485796
-5.05152576,7.03643747,0.02492432,0.36334774,0.66875974,1.20033577,1.82174801,3.08234730,0.03749381,2.21976484
-5.04552276,6.85634359,0.02327442,0.36542416,0.63826800,1.16507918,1.77404020,3.01377352,0.03530311,2.15617632
-5.03951976,6.70410078,0.02174718,0.36830107,0.61127817,1.13579787,1.73227388,2.95378702,0.03322162,2.10501692
-5.03351676,6.58195625,0.02035983,0.37194586,0.58803223,1.11300877,1.69664382,2.90343125,0.03127221,2.06704403
-5.02751376,6.49169813,0.01912739,0.37630560,0.56873250,1.09713024,1.66724463,2.86358211,0.02947562,2.04283420
-5.02151076,6.43462503,0.01806242,0.38130736,0.55354255,1.08847067,1.64407634,2.83493309,0.02785021,2.03277315
-5.01550775,6.41152672,0.01717493,0.38685911,0.54258849,1.08721941,1.62705178,2.81798517,0.02641163,2.03704953
-5.00950475,6.42267549,0.01647227,0.39285128,0.53596024,1.09344055,1.61600508,2.81304156,0.02517262,2.05565218
-5.00350175,6.46782764,0.01595911,0.39915886,0.53371257,1.10706954,1.61070067,2.82020670,0.02414288,2.08837097
-4.99749875,6.54623414,0.01563745,0.40564397,0.53586553,1.12791302,1.61084215,2.83938948,0.02332892,2.13480051
-4.99149575,6.65665953,0.01550668,0.41215883,0.54240433,1.15565163,1.61608067,2.87030991,0.02273406,2.19434688
-4.98549275,6.79740785,0.01556371,0.41854908,0.55327824,1.18984576,1.62602254,2.91250889,0.02235838,2.26623654
-4.97948974,6.96635451,0.01580305,0.42465727,0.56839881,1.22994408,1.64023574,2.96536053,0.02219885,2.34952746
-4.97348674,7.16098295,0.01621703,0.43032650,0.58763727,1.27529454,1.65825548,3.02808643,0.02224940,2.44312187
-4.96748374,7.37842511,0.01679594,0.43540410,0.61082132,1.32515737,1.67958871,3.09977156,0.02250112,2.54578037
-4.96148074,7.61550468,0.01752822,0.43974518,0.63773161,1.37871979,1.70371796,3.17938114,0.02294247,2.65613723
-4.95547774,7.86878252,0.01840074,0.44321603,0.66809820,1.43511195,1.73010446,3.26577825,0.02355953,2.77271663
-4.94947474,8.13460357,0.01939890,0.44569724,0.70159729,1.49342361,1.75819125,3.35774178,0.02433631,2.89394980
-4.94347174,8.40914479,0.02050696,0.44708644,0.73784879,1.55272119,1.78740612,3.45398443,0.02525503,3.01819291
-4.93746873,8.68846389,0.02170816,0.44730066,0.77641501,1.61206475,1.81716511,3.55317047,0.02629649,3.14374591
-4.93146573,8.96854868,0.02298499,0.44627803,0.81680087,1.67052458,1.84687646,3.65393331,0.02744040,3.26887231
-4.92546273,9.24536699,0.02431939,0.44397907,0.85845607,1.72719713,1.87594559,3.75489245,0.02866571,3.39181998
-4.91945973,9.51491716,0.02569293,0.44038729,0.90077941,1.78121991,1.90378083,3.85467005,0.02995096,3.51084314
-4.91345673,9.77327908,0.02708703,0.43550919,0.94312544,1.83178539,1.92980033,3.95190689,0.03127463,3.62422551
-4.90745373,10.01666577,0.02848314,0.42937368,0.98481359,1.87815352,1.95343988,4.04527786,0.03261539,3.73030468
-4.90145073,10.24147538,0.02986297,0.42203093,1.02513961,1.91966295,1.97416159,4.13350707,0.03395248,3.82749746
-4.89544772,10.44434323,0.03120863,0.41355064,1.06338919,1.95574078,1.99146320,4.21538255,0.03526591,3.91432604
-4.88944472,10.62219348,0.03250289,0.40401994,1.09885338,1.98591072,2.00488780,4.28977069,0.03653676,3.98944446
-4.88344172,10.77228969,0.03372931,0.39354087,1.13084540,2.00979975,2.01403343,4.35563055,0.03774738,4.05166484
-4.87743872,10.89228336,0.03487252,0.38222756,1.15871819,2.02714298,2.01856243,4.41202793,0.03888160,4.09998270
-4.87143572,10.98025917,0.03591836,0.37020331,1.18188217,2.03778691,2.01820982,4.45814922,0.03992497,4.13360043
-4.86543272,11.03477581,0.03685409,0.35759748,1.19982230,2.04169069,2.01279048,4.49331500,0.04086486,4.15194807
-4.85942971,11.05490060,0.03766861,0.34454248,1.21211396,2.03892558,2.00220463,4.51699301,0.04169067,4.15470042
-4.85342671,11.04023662,0.03835263,0.33117079,1.21843671,2.02967239,1.98644123,4.52881034,0.04239393,4.14178950
-4.84742371,10.99094076,0.03889882,0.31761218,1.21858545,2.01421691,1.96557906,4.52856441,0.04296847,4.11341167
-4.84142071,10.90773124,0.03930198,0.30399115,1.21247826,1.99294335,1.93978524,4.51623218,0.04341042,4.07002854
-4.83541771,10.79188369,0.03955913,0.29042470,1.20016074,1.96632585,1.90931108,4.49197719,0.04371836,4.01236139
-4.82941471,10.64521486,0.03966958,0.27702037,1.18180628,1.93491821,1.87448534,4.45615380,0.04389327,3.94137878
-4.82341171,10.47005370,0.03963496,0.26387462,1.15771248,1.89934203,1.83570507,4.40930813,0.04393854,3.85827745
-4.81740870,10.26919997,0.03945918,0.25107165,1.12829349,1.86027356,1.79342432,4.35217522,0.04385989,3.76445698
-4.81140570,10.04587107,0.03914838,0.23868252,1.09406883,1.81842964,1.74814114,4.28567202,0.04366524,3.66148882
-4.80540270,9.80363823,0.03871073,0.22676467,1.05564892,1.77455310,1.70038337,4.21088599,0.04336449,3.55108074
-4.79939970,9.54635386,0.03815628,0.21536176,1.01371794,1.72939802,1.65069394,4.12905921,0.04296933,3.43503770
-4.79339670,9.27807184,0.03749667,0.20450389,0.96901476,1.68371540,1.59961606,4.04156813,0.04249285,3.31522075
-4.78739370,9.00296344,0.03674487,0.19420811,0.92231253,1.63823960,1.54767920,3.94989917,0.04194921,3.19350510
-4.78139070,8.72523111,0.03591483,0.18447921,0.87439793,1.59367581,1.49538623,3.85562083,0.04135325,3.07173894
-4.77538769,8.44902274,0.03502112,0.17531078,0.82605061,1.55068915,1.44320230,3.76035265,0.04072000,2.95170428
-4.76938469,8.17834890,0.03407856,0.16668653,0.77802373,1.50989531,1.39154595,3.66573214,0.04006427,2.83508105
-4.76338169,7.91700519,0.03310188,0.15858166,0.73102612,1.47185297,1.34078251,3.57338022,0.03940013,2.72341533
-4.75737869,7.66850163,0.03210531,0.15096454,0.68570661,1.43705809,1.29122007,3.48486635,0.03874053,2.61809260
-4.75137569,7.43600054,0.03110232,0.14379833,0.64264101,1.40593980,1.24310792,3.40167418,0.03809689,2.52031634
-4.74537269,7.22226414,0.03010528,0.13704269,0.60232185,1.37885793,1.19663736,3.32516861,0.03747874,2.43109224
-4.73936968,7.02961235,0.02912521,0.13065550,0.56515119,1.35610173,1.15194446,3.25656532,0.03689347,2.35121803
-4.73336668,6.85989121,0.02817165,0.12459446,0.53143639,1.33788974,1.10911451,3.19690332,0.03634615,2.28127853
-4.72736368,6.71445185,0.02725242,0.11881861,0.50138870,1.32437029,1.06818772,3.14702143,0.03583944,2.22164566
-4.72136068,6.59413974,0.02637364,0.11328970,0.47512465,1.31562268,1.02916563,3.10753916,0.03537360,2.17248277
-4.71535768,6.49929369,0.02553961,0.10797334,0.45266967,1.31165855,0.99201781,3.07884261,0.03494660,2.13375279
-4.70935468,6.42975419,0.02475290,0.10283995,0.43396395,1.31242349,0.95668854,3.06107559,0.03455428,2.10522953
-4.70335168,6.38488043,0.02401436,0.09786547,0.41886988,1.31779886,0.92310301,3.05413646,0.03419068,2.08651168
-4.69734867,6.36357551,0.02332330,0.09303183,0.40718096,1.32760366,0.89117290,3.05768064,0.03384830,2.07703896
-4.69134567,6.36431937,0.02267755,0.08832718,0.39863168,1.34159675,0.86080107,3.07112906,0.03351853,2.07611003
-4.68534267,6.38520893,0.02207368,0.08374590,0.39290811,1.35947951,0.83188557,3.09368227,0.03319203,2.08290189
-4.67933967,6.42400504,0.02150719,0.07928837,0.38965890,1.38089908,0.80432264,3.12434029,0.03285916,2.09649044
-4.67333667,6.47818566,0.02097269,0.07496060,0.38850638,1.40545245,0.77800921,3.16192763,0.03251036,2.11587208
-4.66733367,6.54500477,0.02046415,0.07077371,0.38905758,1.43269147,0.75284466,3.20512320,0.03213659,2.13998605
-4.66133067,6.62155604,0.01997510,0.06674324,0.39091491,1.46212911,0.72873242,3.25249438,0.03172963,2.16773736
-4.65532766,6.70484036,0.01949883,0.06288848,0.39368637,1.49324670,0.70558117,3.30253450,0.03128240,2.19802005
-4.64932466,6.79183582,0.01902868,0.05923167,0.39699496,1.52550249,0.68330620,3.35370267,0.03078922,2.22974034
-4.64332166,6.87956864,0.01855818,0.05579723,0.40048737,1.55834103,0.66183066,3.40446501,0.03024598,2.26183943
-4.63731866,6.96518309,0.01808129,0.05261093,0.40384156,1.59120348,0.64108703,3.45333582,0.02965030,2.29331526
