energy_ev,total_up,Bi_p_up,Bi_d_up,Os_p_up,Os_d_up,Te_p_up,Te_d_up
-5.86193097,2.44226380,0.43751968,0.02369918,1.03568748,1.86003468,0.08359249,0.00000000
-5.85592796,2.34350931,0.41393020,0.02267235,1.00171658,1.78915310,0.07736180,0.00000000
-5.84992496,2.25211651,0.39130439,0.02170933,0.97056782,1.72375738,0.07177194,0.00000000
-5.84392196,2.16854118,0.36973684,0.02081393,0.94253529,1.66414421,0.06683733,0.00000000
-5.83791896,2.09310717,0.34931404,0.01998867,0.91784161,1.61051142,0.06256464,0.00000000
-5.83191596,2.02600377,0.33011277,0.01923481,0.89663241,1.56295845,0.05895317,0.00000000
-5.82591296,1.96728531,0.31219893,0.01855236,0.87897282,1.52148774,0.05599533,0.00000000
-5.81990995,1.91687299,0.29562667,0.01794017,0.86484629,1.48600735,0.05367737,0.00000000
-5.81390695,1.87455905,0.28043788,0.01739595,0.85415561,1.45633458,0.05198010,0.00000000
-5.80790395,1.84001337,0.26666203,0.01691637,0.84672629,1.43220085,0.05087981,0.00000000
-5.80190095,1.81279241,0.25431628,0.01649713,0.84231235,1.41325797,0.05034922,0.00000000
-5.79589795,1.79235084,0.24340582,0.01613312,0.84060427,1.39908597,0.05035844,0.00000000
-5.78989495,1.77805556,0.23392445,0.01581853,0.84123918,1.38920252,0.05087594,0.00000000
-5.78389195,1.76920226,0.22585536,0.01554697,0.84381298,1.38307426,0.05186948,0.00000000
-5.77788894,1.76503427,0.21917197,0.01531169,0.84789410,1.38012976,0.05330696,0.00000000
-5.77188594,1.76476329,0.21383889,0.01510567,0.85303858,1.37977423,0.05515711,0.00000000
-5.76588294,1.76759174,0.20981290,0.01492187,0.85880608,1.38140545,0.05739013,0.00000000
-5.75987994,1.77273584,0.20704399,0.01475337,0.86477611,1.38443086,0.05997803,0.00000000
-5.75387694,1.77944900,0.20547629,0.01459357,0.87056417,1.38828494,0.06289489,0.00000000
-5.74787394,1.78704429,0.20504903,0.01443637,0.87583692,1.39244646,0.06611690,0.00000000
-5.74187094,1.79491548,0.20569730,0.01427630,0.88032593,1.39645479,0.06962219,0.00000000
-5.73586793,1.80255528,0.20735281,0.01410870,0.88383923,1.39992449,0.07339048,0.00000000
-5.72986493,1.80957019,0.20994443,0.01392980,0.88627012,1.40255748,0.07740268,0.00000000
-5.72386193,1.81569099,0.21339869,0.01373682,0.88760276,1.40415201,0.08164020,0.00000000
-5.71785893,1.82077822,0.21764004,0.01352801,0.88791401,1.40460787,0.08608435,0.00000000
-5.71185593,1.82482215,0.22259107,0.01330266,0.88737132,1.40392738,0.09071563,0.00000000
-5.70585293,1.82793712,0.22817263,0.01306108,0.88622653,1.40221191,0.09551303,0.00000000
-5.69984992,1.83035006,0.23430378,0.01280450,0.88480561,1.39965389,0.10045343,0.00000000
-5.69384692,1.83238385,0.24090186,0.01253500,0.88349471,1.39652441,0.10551113,0.00000000
-5.68784392,1.83443577,0.24788245,0.01225533,0.88272278,1.39315698,0.11065749,0.00000000
-5.68184092,1.83695213,0.25515949,0.01196879,0.88294158,1.38992788,0.11586080,0.00000000
-5.67583792,1.84040016,0.26264542,0.01167903,0.88460381,1.38723412,0.12108640,0.00000000
-5.66983492,1.84523826,0.27025156,0.01138985,0.88814025,1.38546984,0.12629699,0.00000000
-5.66383192,1.85188631,0.27788870,0.01110503,0.89393701,1.38500225,0.13145322,0.00000000
-5.65782891,1.86069709,0.28546787,0.01082814,0.90231397,1.38614838,0.13651456,0.00000000
-5.65182591,1.87193070,0.29290143,0.01056236,0.91350544,1.38915362,0.14144030,0.00000000
-5.64582291,1.88573286,0.30010444,0.01031036,0.92764410,1.39417315,0.14619089,0.00000000
-5.63981991,1.90211861,0.30699627,0.01007418,0.94474902,1.40125740,0.15072932,0.00000000
-5.63381691,1.92096217,0.31350246,0.00985514,0.96471868,1.41034206,0.15502270,0.00000000
-5.62781391,1.94199374,0.31955683,0.00965382,0.98732932,1.42124350,0.15904386,0.00000000
-5.62181091,1.96480339,0.32510363,0.00947004,1.01223893,1.43365978,0.16277295,0.00000000
-5.61580790,1.98885231,0.33009984,0.00930291,1.03899694,1.44717732,0.16619901,0.00000000
-5.60980490,2.01349072,0.33451739,0.00915089,1.06705919,1.46128323,0.16932136,0.00000000
-5.60380190,2.03798198,0.33834519,0.00901188,1.09580764,1.47538254,0.17215076,0.00000000
-5.59779890,2.06153159,0.34159093,0.00888337,1.12457398,1.48881984,0.17471032,0.00000000
-5.59179590,2.08331993,0.34428239,0.00876259,1.15266595,1.50090426,0.17703599,0.00000000
-5.58579290,2.10253695,0.34646829,0.00864660,1.17939525,1.51093668,0.17917671,0.00000000
-5.57978989,2.11841731,0.34821835,0.00853251,1.20410553,1.51823789,0.18119388,0.00000000
-5.57378689,2.13027392,0.34962265,0.00841763,1.22619910,1.52217640,0.18316051,0.00000000
-5.56778389,2.13752844,0.35079006,0.00829955,1.24516100,1.52219456,0.18515964,0.00000000
-5.56178089,2.13973682,0.35184578,0.00817631,1.26057916,1.51783175,0.18728220,0.00000000
-5.55577789,2.13660875,0.35292786,0.00804647,1.27215957,1.50874349,0.18962439,0.00000000
-5.54977489,2.12801994,0.35418296,0.00790917,1.27973580,1.49471566,0.19228444,0.00000000
-5.54377189,2.11401640,0.35576117,0.00776420,1.28327219,1.47567309,0.19535902,0.00000000
-5.53776888,2.09481076,0.35781025,0.00761194,1.28286083,1.45168227,0.19893925,0.00000000
-5.53176588,2.07077060,0.36046940,0.00745338,1.27871231,1.42294798,0.20310660,0.00000000
-5.52576288,2.04239967,0.36386283,0.00729004,1.27114110,1.38980438,0.20792872,0.00000000
-5.51975988,2.01031298,0.36809348,0.00712389,1.26054613,1.35270078,0.21345547,0.00000000
-5.51375688,1.97520725,0.37323707,0.00695727,1.24738801,1.31218330,0.21971532,0.00000000
-5.50775388,1.93782829,0.37933696,0.00679275,1.23216401,1.26887314,0.22671231,0.00000000
-5.50175088,1.89893738,0.38640007,0.00663305,1.21538237,1.22344279,0.23442377,0.00000000
-5.49574787,1.85927826,0.39439405,0.00648086,1.19753725,1.17659149,0.24279899,0.00000000
-5.48974487,1.81954673,0.40324610,0.00633882,1.17908573,1.12902095,0.25175889,0.00000000
-5.48374187,1.78036430,0.41284348,0.00620936,1.16042813,1.08141275,0.26119687,0.00000000
-5.47773887,1.74225731,0.42303571,0.00609463,1.14189246,1.03440815,0.27098081,0.00000000
-5.47173587,1.70564236,0.43363868,0.00599646,1.12372375,0.98859140,0.28095612,0.00000000
-5.46573287,1.67081849,0.44444019,0.00591628,1.10607862,0.94447681,0.29094994,0.00000000
-5.45972986,1.63796636,0.45520702,0.00585517,1.08902505,0.90250011,0.30077608,0.00000000
-5.45372686,1.60715378,0.46569302,0.00581377,1.07254711,0.86301392,0.31024075,0.00000000
-5.44772386,1.57834707,0.47564791,0.00579238,1.05655400,0.82628731,0.31914853,0.00000000
-5.44172086,1.55142694,0.48482639,0.00579092,1.04089261,0.79250880,0.32730868,0.00000000
-5.43571786,1.52620775,0.49299704,0.00580902,1.02536266,0.76179235,0.33454114,0.00000000
-5.42971486,1.50245860,0.49995066,0.00584603,1.00973328,0.73418558,0.34068221,0.00000000
-5.42371186,1.47992481,0.50550764,0.00590110,0.99376002,0.70967931,0.34558949,0.00000000
-5.41770885,1.45834845,0.50952394,0.00597317,0.97720116,0.68821794,0.34914600,0.00000000
-5.41170585,1.43748669,0.51189560,0.00606106,0.95983259,0.66970962,0.35126318,0.00000000
-5.40570285,1.41712705,0.51256138,0.00616347,0.94146036,0.65403594,0.35188287,0.00000000
-5.39969985,1.39709888,0.51150379,0.00627902,0.92193048,0.64106038,0.35097799,0.00000000
-5.39369685,1.37728080,0.50874820,0.00640626,0.90113570,0.63063550,0.34855216,0.00000000
-5.38769385,1.35760414,0.50436056,0.00654366,0.87901917,0.62260850,0.34463830,0.00000000
-5.38169085,1.33805258,0.49844365,0.00668968,0.85557505,0.61682538,0.33929624,0.00000000
-5.37568784,1.31865868,0.49113235,0.00684270,0.83084660,0.61313362,0.33260973,0.00000000
-5.36968484,1.29949792,0.48258813,0.00700109,0.80492195,0.61138393,0.32468282,0.00000000
-5.36368184,1.28068117,0.47299323,0.00716320,0.77792830,0.61143106,0.31563603,0.00000000
-5.35767884,1.26234638,0.46254474,0.00732738,0.75002496,0.61313435,0.30560236,0.00000000
-5.35167584,1.24465034,0.45144893,0.00749203,0.72139598,0.61635802,0.29472344,0.00000000
-5.34567284,1.22776116,0.43991608,0.00765563,0.69224270,0.62097175,0.28314586,0.00000000
-5.33966983,1.21185194,0.42815592,0.00781679,0.66277677,0.62685151,0.27101787,0.00000000
-5.33366683,1.19709606,0.41637387,0.00797431,0.63321399,0.63388098,0.25848659,0.00000000
-5.32766383,1.18366399,0.40476793,0.00812725,0.60376903,0.64195324,0.24569555,0.00000000
-5.32166083,1.17172174,0.39352644,0.00827501,0.57465138,0.65097297,0.23278282,0.00000000
-5.31565783,1.16143039,0.38282627,0.00841734,0.54606230,0.66085862,0.21987951,0.00000000
-5.30965483,1.15294657,0.37283167,0.00855447,0.51819272,0.67154459,0.20710864,0.00000000
-5.30365183,1.14642317,0.36369324,0.00868708,0.49122207,0.68298287,0.19458439,0.00000000
-5.29764882,1.14200981,0.35554718,0.00881638,0.46531766,0.69514411,0.18241148,0.00000000
-5.29164582,1.13985274,0.34851444,0.00894408,0.44063446,0.70801758,0.17068480,0.00000000
-5.28564282,1.14009355,0.34269981,0.00907239,0.41731509,0.72161016,0.15948915,0.00000000
-5.27963982,1.14286664,0.33819073,0.00920399,0.39548976,0.73594395,0.14889893,0.00000000
-5.27363682,1.14829529,0.33505599,0.00934191,0.37527611,0.75105275,0.13897800,0.00000000
-5.26763382,1.15648637,0.33334409,0.00948949,0.35677875,0.76697749,0.12977946,0.00000000
-5.26163082,1.16752404,0.33308161,0.00965022,0.34008847,0.78376072,0.12134547,0.00000000
-5.25562781,1.18146286,0.33427155,0.00982766,0.32528126,0.80144068,0.11370718,0.00000000
-5.24962481,1.19832073,0.33689180,0.01002524,0.31241697,0.82004523,0.10688462,0.00000000
-5.24362181,1.21807231,0.34089402,0.01024614,0.30153790,0.83958611,0.10088679,0.00000000
-5.23761881,1.24064361,0.34620296,0.01049311,0.29266741,0.86005402,0.09571188,0.00000000
-5.23161581,1.26590816,0.35271653,0.01076837,0.28580852,0.88141474,0.09134762,0.00000000
-5.22561281,1.29368533,0.36030662,0.01107343,0.28094301,0.90360687,0.08777187,0.00000000
-5.21960980,1.32374112,0.36882093,0.01140903,0.27803075,0.92654117,0.08495348,0.00000000
-5.21360680,1.35579161,0.37808566,0.01177498,0.27700975,0.95010175,0.08285327,0.00000000
-5.20760380,1.38950911,0.38790925,0.01217019,0.27779683,0.97414895,0.08142536,0.00000000
-5.20160080,1.42453067,0.39808707,0.01259258,0.28028918,0.99852389,0.08061866,0.00000000
-5.19559780,1.46046892,0.40840686,0.01303913,0.28436670,1.02305427,0.08037858,0.00000000
-5.18959480,1.49692444,0.41865496,0.01350594,0.28989535,1.04756105,0.08064889,0.00000000
-5.18359180,1.53349942,0.42862306,0.01398826,0.29673137,1.07186577,0.08137375,0.00000000
-5.17758879,1.56981175,0.43811526,0.01448067,0.30472651,1.09579776,0.08249983,0.00000000
-5.17158579,1.60550918,0.44695532,0.01497724,0.31373400,1.11920109,0.08397850,0.00000000
-5.16558279,1.64028278,0.45499389,0.01547166,0.32361540,1.14194069,0.08576799,0.00000000
-5.15957979,1.67387946,0.46211537,0.01595749,0.33424803,1.16390754,0.08783562,0.00000000
-5.15357679,1.70611300,0.46824446,0.01642839,0.34553290,1.18502259,0.09015983,0.00000000
-5.14757379,1.73687351,0.47335204,0.01687835,0.35740283,1.20523939,0.09273216,0.00000000
-5.14157079,1.76613506,0.47746026,0.01730196,0.36983057,1.22454567,0.09555901,0.00000000
-5.13556778,1.79396154,0.48064669,0.01769460,0.38283660,1.24296373,0.09866315,0.00000000
-5.12956478,1.82051076,0.48304746,0.01805277,0.39649618,1.26055014,0.10208491,0.00000000
-5.12356178,1.84603673,0.48485912,0.01837422,0.41094537,1.27739483,0.10588291,0.00000000
-5.11755878,1.87089040,0.48633915,0.01865818,0.42638547,1.29361996,0.11013443,0.00000000
-5.11155578,1.89551861,0.48780498,0.01890555,0.44308555,1.30937872,0.11493508,0.00000000
-5.10555278,1.92046121,0.48963132,0.01911894,0.46138257,1.32485421,0.12039792,0.00000000
-5.09954977,1.94634625,0.49224577,0.01930277,0.48167876,1.34025840,0.12665175,0.00000000
-5.09354677,1.97388279,0.49612238,0.01946328,0.50443578,1.35583121,0.13383871,0.00000000
-5.08754377,2.00385101,0.50177326,0.01960842,0.53016557,1.37183929,0.14211094,0.00000000
-5.08154077,2.03708912,0.50973799,0.01974775,0.55941751,1.38857436,0.15162640,0.00000000
-5.07553777,2.07447666,0.52057092,0.01989219,0.59276207,1.40635049,0.16254386,0.00000000
-5.06953477,2.11691375,0.53482636,0.02005376,0.63077098,1.42550011,0.17501700,0.00000000
-5.06353177,2.16529604,0.55304184,0.02024523,0.67399431,1.44636805,0.18918785,0.00000000
-5.05752876,2.22048544,0.57571973,0.02047968,0.72293489,1.46930340,0.20517964,0.00000000
-5.05152576,2.28327663,0.60330750,0.02077005,0.77802103,1.49464886,0.22308928,0.00000000
-5.04552276,2.35436032,0.63617732,0.02112862,0.83957817,1.52272754,0.24297977,0.00000000
-5.03951976,2.43428379,0.67460548,0.02156652,0.90780091,1.55382727,0.26487273,0.00000000
-5.03351676,2.52341052,0.71875262,0.02209314,0.98272640,1.58818298,0.28874154,0.00000000
-5.02751376,2.62188025,0.76864537,0.02271567,1.06421061,1.62595756,0.31450534,0.00000000
-5.02151076,2.72957179,0.82416059,0.02343860,1.15190885,1.66722240,0.34202431,0.00000000
-5.01550775,2.84607055,0.88501303,0.02426333,1.24526174,1.71193838,0.37109661,0.00000000
-5.00950475,2.97064333,0.95074735,0.02518784,1.34348809,1.75993876,0.40145725,0.00000000
-5.00350175,3.10222242,1.02073533,0.02620650,1.44558551,1.81091530,0.43277923,0.00000000
-4.99749875,3.23940117,1.09417900,0.02730996,1.55033957,1.86440865,0.46467705,0.00000000
-4.99149575,3.38044252,1.17012003,0.02848519,1.65634192,1.91980451,0.49671282,0.00000000
-4.98549275,3.52330174,1.24745578,0.02971572,1.76201735,1.97633621,0.52840474,0.00000000
-4.97948974,3.66566361,1.32496168,0.03098192,1.86565929,2.03309448,0.55923802,0.00000000
-4.97348674,3.80499385,1.40131972,0.03226153,1.96547287,2.08904469,0.58867780,0.00000000
-4.96748374,3.93860356,1.47515222,0.03353021,2.05962424,2.14305128,0.61618369,0.00000000
-4.96148074,4.06372467,1.54505979,0.03476232,2.14629434,2.19390883,0.64122555,0.00000000
-4.95547774,4.17759380,1.60966215,0.03593164,2.22373508,2.24037868,0.66329967,0.00000000
-4.94947474,4.27754108,1.66764027,0.03701226,2.29032568,2.28122961,0.68194497,0.00000000
-4.94347174,4.36108018,1.71777805,0.03797941,2.34462675,2.31528078,0.69675827,0.00000000
-4.93746873,4.42599555,1.75900185,0.03881029,2.38542973,2.34144505,0.70740812,0.00000000
-4.93146573,4.47042257,1.79041594,0.03948486,2.41179944,2.35877032,0.71364658,0.00000000
-4.92546273,4.49291713,1.81133256,0.03998651,2.42310792,2.36647704,0.71531822,0.00000000
-4.91945973,4.49251082,1.82129488,0.04030261,2.41905781,2.36398978,0.71236618,0.00000000
-4.91345673,4.46874932,1.82009205,0.04042492,2.39969436,2.35096141,0.70483475,0.00000000
-4.90745373,4.42171192,1.80776554,0.04034979,2.36540548,2.32728837,0.69286862,0.00000000
-4.90145073,4.35201135,1.78460656,0.04007828,2.31690993,2.29311657,0.67670852,0.00000000
-4.89544772,4.26077385,1.75114467,0.03961598,2.25523410,2.24883736,0.65668381,0.00000000
-4.88944472,4.14960075,1.70812821,0.03897276,2.18167883,2.19507402,0.63320210,0.00000000
-4.88344172,4.02051338,1.65649764,0.03816233,2.09777752,2.13265956,0.60673650,0.00000000
-4.87743872,3.87588423,1.59735282,0.03720165,2.00524771,2.06260686,0.57781106,0.00000000
-4.87143572,3.71835769,1.53191616,0.03611028,1.90593819,1.98607301,0.54698506,0.00000000
-4.86543272,3.55076414,1.46149293,0.03490968,1.80177394,1.90431946,0.51483679,0.00000000
-4.85942971,3.37603133,1.38743082,0.03362243,1.69470116,1.81867008,0.48194742,0.00000000
-4.85342671,3.19709689,1.31108016,0.03227150,1.58663441,1.73046908,0.44888562,0.00000000
-4.84742371,3.01682548,1.23375657,0.03087954,1.47940780,1.64104059,0.41619352,0.00000000
-4.84142071,2.83793368,1.15670715,0.02946826,1.37473166,1.55165167,0.38437419,0.00000000
-4.83541771,2.66292496,1.08108137,0.02805785,1.27415589,1.46347993,0.35388129,0.00000000
-4.82941471,2.49403658,1.00790746,0.02666657,1.17904061,1.37758688,0.32511076,0.00000000
-4.82341171,2.33319924,0.93807452,0.02531041,1.09053455,1.29489754,0.29839490,0.00000000
-4.81740870,2.18200998,0.87232058,0.02400286,1.00956107,1.21618649,0.27399857,0.00000000
-4.81140570,2.04171762,0.81122640,0.02275483,0.93681144,1.14207038,0.25211763,0.00000000
-4.80540270,1.91322020,0.75521459,0.02157462,0.87274482,1.07300619,0.23287926,0.00000000
-4.79939970,1.79707274,0.70455341,0.02046800,0.81759413,1.00929490,0.21634398,0.00000000
-4.79339670,1.69350391,0.65936455,0.01943837,0.77137695,0.95108941,0.20250917,0.00000000
-4.78739370,1.60243989,0.61963413,0.01848699,0.73391053,0.89840600,0.19131370,0.00000000
-4.78139070,1.52353348,0.58522608,0.01761315,0.70483004,0.85113836,0.18264357,0.00000000
-4.77538769,1.45619710,0.55589724,0.01681449,0.68360928,0.80907327,0.17633814,0.00000000
-4.76938469,1.39963806,0.53131337,0.01608725,0.66958306,0.77190711,0.17219691,0.00000000
-4.76338169,1.35289488,0.51106570,0.01542653,0.66197081,0.73926275,0.16998658,0.00000000
-4.75737869,1.31487390,0.49468737,0.01482655,0.65990081,0.71070606,0.16944824,0.00000000
-4.75137569,1.28438516,0.48166955,0.01428088,0.66243470,0.68576186,0.17030461,0.00000000
-4.74537269,1.26017731,0.47147692,0.01378266,0.66859188,0.66392906,0.17226728,0.00000000
-4.73936968,1.24097103,0.46356233,0.01332484,0.67737371,0.64469478,0.17504371,0.00000000
-4.73336668,1.22549074,0.45738051,0.01290031,0.68778688,0.62754747,0.17834405,0.00000000
-4.72736368,1.21249445,0.45240081,0.01250213,0.69886607,0.61198903,0.18188767,0.00000000
-4.72136068,1.20080144,0.44811874,0.01212365,0.70969524,0.59754590,0.18540925,0.00000000
-4.71535768,1.18931764,0.44406643,0.01175868,0.71942736,0.58377907,0.18866437,0.00000000
-4.70935468,1.17705828,0.43982168,0.01140164,0.72730218,0.57029312,0.19143455,0.00000000
-4.70335168,1.16316765,0.43501575,0.01104764,0.73266162,0.55674399,0.19353153,0.00000000
-4.69734867,1.14693538,0.42933959,0.01069263,0.73496239,0.54284564,0.19480073,0.00000000
-4.69134567,1.12780910,0.42254843,0.01033349,0.73378544,0.52837520,0.19512389,0.00000000
-4.68534267,1.10540284,0.41446474,0.00996808,0.72884204,0.51317672,0.19442058,0.00000000
-4.67933967,1.07950116,0.40497938,0.00959531,0.71997622,0.49716319,0.19264885,0.00000000
-4.67333667,1.05005865,0.39405094,0.00921517,0.70716352,0.48031685,0.18980467,0.00000000
-4.66733367,1.01719489,0.38170338,0.00882868,0.69050607,0.46268766,0.18592046,0.00000000
-4.66133067,0.98118492,0.36802190,0.00843789,0.67022431,0.44439001,0.18106258,0.00000000
-4.65532766,0.94244565,0.35314735,0.00804581,0.64664557,0.42559769,0.17532797,0.00000000
-4.64932466,0.90151860,0.33726935,0.00765632,0.62019001,0.40653726,0.16884001,0.00000000
-4.64332166,0.85904970,0.32061826,0.00727400,0.59135465,0.38748013,0.16174384,0.00000000
-4.63731866,0.81576688,0.30345657,0.00690404,0.56069586,0.36873351,0.15420121,0.00000000
-4.63131566,0.77245631,0.28606978,0.00655205,0.52881124,0.35063071,0.14638511,0.00000000
-4.62531266,0.72993828,0.26875724,0.00622392,0.49632154,0.33352102,0.13847441,0.00000000
-4.61930965,0.68904342,0.25182332,0.00592558,0.46385308,0.31775967,0.13064858,0.00000000
-4.61330665,0.65059036,0.23556905,0.00566290,0.43202149,0.30369818,0.12308273,0.00000000
-4.60730365,0.61536531,0.22028465,0.00544148,0.40141707,0.29167548,0.11594312,0.00000000
-4.60130065,0.58410438,0.20624309,0.00526653,0.37259226,0.28201019,0.10938317,0.00000000
-4.59529765,0.55747907,0.19369475,0.00514273,0.34605125,0.27499412,0.10354016,0.00000000
-4.58929465,0.53608511,0.18286336,0.00507410,0.32224207,0.27088750,0.09853255,0.00000000
-4.58329165,0.52043499,0.17394318,0.00506400,0.30155093,0.26991579,0.09445805,0.00000000
-4.57728864,0.51095402,0.16709733,0.00511499,0.28429881,0.27226832,0.09139232,0.00000000
-4.57128564,0.50797985,0.16245726,0.00522891,0.27074004,0.27809858,0.08938840,0.00000000
-4.56528264,0.51176502,0.16012315,0.00540680,0.26106260,0.28752626,0.08847668,0.00000000
-4.55927964,0.52248236,0.16016509,0.00564903,0.25538990,0.30064062,0.08866544,0.00000000
-4.55327664,0.54023243,0.16262485,0.00595528,0.25378367,0.31750518,0.08994195,0.00000000
-4.54727364,0.56505275,0.16751810,0.00632470,0.25624775,0.33816322,0.09227388,0.00000000
-4.54127064,0.59692802,0.17483689,0.00675594,0.26273250,0.36264392,0.09561115,0.00000000
-4.53526763,0.63580071,0.18455208,0.00724729,0.27313957,0.39096851,0.09988805,0.00000000
-4.52926463,0.68158152,0.19661586,0.00779678,0.28732704,0.42315617,0.10502557,0.00000000
-4.52326163,0.73415895,0.21096396,0.00840225,0.30511461,0.45922919,0.11093398,0.00000000
-4.51725863,0.79340757,0.22751767,0.00906146,0.32628898,0.49921690,0.11751549,0.00000000
-4.51125563,0.85919435,0.24618542,0.00977214,0.35060917,0.54315800,0.12466693,0.00000000
-4.50525263,0.93138273,0.26686411,0.01053200,0.37781195,0.59110100,0.13228256,0.00000000
-4.49924962,1.00983422,0.28943996,0.01133880,0.40761728,0.64310247,0.14025675,0.00000000
-4.49324662,1.09440713,0.31378908,0.01219026,0.43973360,0.69922301,0.14848657,0.00000000
-4.48724362,1.18495270,0.33977772,0.01308404,0.47386321,0.75952084,0.15687423,0.00000000
-4.48124062,1.28130854,0.36726217,0.01401764,0.50970733,0.82404336,0.16532928,0.00000000
-4.47523762,1.38328989,0.39608866,0.01498830,0.54697098,0.89281675,0.17377050,0.00000000
-4.46923462,1.49067898,0.42609299,0.01599285,0.58536739,0.96583425,0.18212742,0.00000000
-4.46323162,1.60321333,0.45710025,0.01702762,0.62462196,1.04304368,0.19034150,0.00000000
-4.45722861,1.72057356,0.48892464,0.01808826,0.66447537,1.12433485,0.19836678,0.00000000
-4.45122561,1.84237173,0.52136940,0.01916964,0.70468603,1.20952775,0.20617012,0.00000000
-4.44522261,1.96814098,0.55422711,0.02026575,0.74503147,1.29836231,0.21373097,0.00000000
-4.43921961,2.09732746,0.58728030,0.02136965,0.78530882,1.39049061,0.22104070,0.00000000
-4.43321661,2.22928538,0.62030248,0.02247345,0.82533428,1.48547217,0.22810148,0.00000000
-4.42721361,2.36327588,0.65305968,0.02356837,0.86494173,1.58277304,0.23492490,0.00000000
-4.42121061,2.49847029,0.68531246,0.02464481,0.90398050,1.68176916,0.24153030,0.00000000
-4.41520760,2.63395822,0.71681852,0.02569253,0.94231257,1.78175409,0.24794286,0.00000000
-4.40920460,2.76876029,0.74733569,0.02670087,0.97980950,1.88195118,0.25419178,0.00000000
-4.40320160,2.90184557,0.77662550,0.02765902,1.01634923,1.98152984,0.26030836,0.00000000
-4.39719860,3.03215302,0.80445702,0.02855630,1.05181312,2.07962538,0.26632423,0.00000000
-4.39119560,3.15861620,0.83061106,0.02938249,1.08608355,2.17536150,0.27226983,0.00000000
-4.38519260,3.28019017,0.85488440,0.03012822,1.11904215,2.26787465,0.27817313,0.00000000
-4.37918959,3.39587931,0.87709409,0.03078521,1.15056898,2.35633876,0.28405857,0.00000000
-4.37318659,3.50476478,0.89708154,0.03134665,1.18054265,2.43998944,0.28994637,0.00000000
-4.36718359,3.60603001,0.91471624,0.03180739,1.20884146,2.51814610,0.29585209,0.00000000
-4.36118059,3.69898298,0.92989890,0.03216419,1.23534535,2.59023101,0.30178636,0.00000000
-4.35517759,3.78307391,0.94256396,0.03241576,1.25993855,2.65578418,0.30775482,0.00000000
-4.34917459,3.85790747,0.95268122,0.03256286,1.28251270,2.71447319,0.31375813,0.00000000
-4.34317159,3.92324859,0.96025648,0.03260821,1.30297006,2.76609759,0.31979190,0.00000000
-4.33716858,3.97902159,0.96533120,0.03255637,1.32122656,2.81058749,0.32584670,0.00000000
-4.33116558,4.02530269,0.96798115,0.03241351,1.33721435,2.84799663,0.33190779,0.00000000
-4.32516258,4.06230614,0.96831395,0.03218712,1.35088360,2.87849014,0.33795481,0.00000000
-4.31915958,4.09036500,0.96646586,0.03188569,1.36220338,2.90232815,0.34396126,0.00000000
-4.31315658,4.10990753,0.96259762,0.03151829,1.37116147,2.91984581,0.34989387,0.00000000
-4.30715358,4.12143080,0.95688981,0.03109425,1.37776313,2.93143143,0.35571198,0.00000000
