energy_ev,total_up,N_s_up,N_p_up,Os_p_up,Os_d_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-3.16058029,3.05782565,0.00236470,0.10833184,0.60129426,2.39642347,0.35801403,0.17963980,0.00408873,0.65786004
-3.15457729,2.96929154,0.00235292,0.10184745,0.58585696,2.33618605,0.35057660,0.17371995,0.00400256,0.62971417
-3.14857429,2.87133944,0.00232445,0.09528811,0.56847529,2.26771123,0.34180367,0.16737958,0.00389321,0.60045995
-3.14257129,2.76514227,0.00227992,0.08871879,0.54937356,2.19185332,0.33182860,0.16068661,0.00376251,0.57040728
-3.13656828,2.65199144,0.00222026,0.08220052,0.52880090,2.10959062,0.32080124,0.15371127,0.00361268,0.53986309
-3.13056528,2.53327297,0.00214671,0.07578970,0.50702611,2.02200635,0.30888400,0.14652500,0.00344624,0.50912713
-3.12456228,2.41043950,0.00206079,0.06953759,0.48433182,1.93026527,0.29624748,0.13919921,0.00326594,0.47848777
-3.11855928,2.28497939,0.00196418,0.06348985,0.46100804,1.83558695,0.28306596,0.13180411,0.00307469,0.44821795
-3.11255628,2.15838392,0.00185876,0.05768626,0.43734545,1.73921670,0.26951280,0.12440739,0.00287549,0.41857138
-3.10655328,2.03211398,0.00174646,0.05216047,0.41362870,1.64239549,0.25575610,0.11707312,0.00267130,0.38977907
-3.10055028,1.90756767,0.00162926,0.04693996,0.39012992,1.54632988,0.24195466,0.10986061,0.00246503,0.36204636
-3.09454727,1.78604992,0.00150912,0.04204603,0.36710276,1.45216341,0.22825448,0.10282351,0.00225941,0.33555042
-3.08854427,1.66874544,0.00138792,0.03749393,0.34477714,1.36095039,0.21478594,0.09600902,0.00205699,0.31043854
-3.08254127,1.55669584,0.00126740,0.03329309,0.32335490,1.27363315,0.20166169,0.08945737,0.00186004,0.28682699
-3.07653827,1.45078165,0.00114916,0.02944740,0.30300649,1.19102326,0.18897532,0.08320142,0.00167052,0.26480068
-3.07053527,1.35170979,0.00103460,0.02595565,0.28386873,1.11378754,0.17680083,0.07726661,0.00149010,0.24441352
-3.06453227,1.26000642,0.00092490,0.02281192,0.26604371,1.04243877,0.16519286,0.07167100,0.00132008,0.22568950
-3.05852926,1.17601529,0.00082104,0.02000616,0.24959868,0.97733138,0.15418753,0.06642561,0.00116145,0.20862436
-3.05252626,1.09990123,0.00072376,0.01752465,0.23456703,0.91866177,0.14380398,0.06153485,0.00101487,0.19318784
-3.04652326,1.03165824,0.00063359,0.01535064,0.22095002,0.86647304,0.13404618,0.05699715,0.00088070,0.17932632
-3.04052026,0.97112157,0.00055086,0.01346490,0.20871940,0.82066361,0.12490524,0.05280563,0.00075900,0.16696589
-3.03451726,0.91798312,0.00047569,0.01184628,0.19782045,0.78099904,0.11636173,0.04894893,0.00064963,0.15601553
-3.02851426,0.87180944,0.00040806,0.01047225,0.18817558,0.74712673,0.10838819,0.04541197,0.00055220,0.14637045
-3.02251126,0.83206150,0.00034780,0.00931947,0.17968815,0.71859259,0.10095143,0.04217680,0.00046618,0.13791546
-3.01650825,0.79811571,0.00029465,0.00836424,0.17224645,0.69485921,0.09401481,0.03922336,0.00039090,0.13052824
-3.01050525,0.76928534,0.00024822,0.00758296,0.16572776,0.67532500,0.08754012,0.03653021,0.00032561,0.12408247
-3.00450225,0.74484199,0.00020811,0.00695250,0.16000225,0.65934366,0.08148929,0.03407524,0.00026948,0.11845075
-2.99849925,0.72403645,0.00017385,0.00645059,0.15493677,0.64624354,0.07582572,0.03183625,0.00022168,0.11350728
-2.99249625,0.70611871,0.00014500,0.00605607,0.15039847,0.63534658,0.07051526,0.02979150,0.00018137,0.10913027
-2.98649325,0.69035650,0.00012108,0.00574914,0.14625802,0.62598616,0.06552690,0.02792013,0.00014772,0.10520408
-2.98049025,0.67605239,0.00010167,0.00551158,0.14239258,0.61752381,0.06083319,0.02620259,0.00011997,0.10162101
-2.97448724,0.66255881,0.00008640,0.00532685,0.13868840,0.60936430,0.05641035,0.02462090,0.00009740,0.09828282
-2.96848424,0.64929112,0.00007492,0.00518022,0.13504302,0.60096878,0.05223825,0.02315891,0.00007937,0.09510194
-2.96248124,0.63573824,0.00006698,0.00505883,0.13136703,0.59186583,0.04830016,0.02180249,0.00006529,0.09200238
-2.95647824,0.62147088,0.00006237,0.00495164,0.12758541,0.58166020,0.04458242,0.02053961,0.00005468,0.08892027
-2.95047524,0.60614719,0.00006097,0.00484952,0.12363845,0.57003893,0.04107408,0.01936048,0.00004712,0.08580424
-2.94447224,0.58951568,0.00006272,0.00474508,0.11948214,0.55677497,0.03776647,0.01825750,0.00004227,0.08261533
-2.93846923,0.57141559,0.00006766,0.00463266,0.11508822,0.54172802,0.03465275,0.01722527,0.00003988,0.07932676
-2.93246623,0.55177458,0.00007586,0.00450820,0.11044367,0.52484286,0.03172751,0.01626047,0.00003973,0.07592338
-2.92646323,0.53060402,0.00008750,0.00436907,0.10554988,0.50614515,0.02898643,0.01536180,0.00004170,0.07240078
-2.92046023,0.50799196,0.00010279,0.00421399,0.10042138,0.48573488,0.02642595,0.01452972,0.00004573,0.06876438
-2.91445723,0.48409427,0.00012198,0.00404280,0.09508431,0.46377791,0.02404294,0.01376630,0.00005177,0.06502809
-2.90845423,0.45912401,0.00014540,0.00385629,0.08957459,0.44049583,0.02183456,0.01307491,0.00005984,0.06121302
-2.90245123,0.43333976,0.00017335,0.00365606,0.08393589,0.41615459,0.01979798,0.01245994,0.00006998,0.05734595
-2.89644822,0.40703307,0.00020618,0.00344432,0.07821752,0.39105236,0.01793027,0.01192649,0.00008226,0.05345782
-2.89044522,0.38051578,0.00024421,0.00322369,0.07247226,0.36550714,0.01622829,0.01147994,0.00009676,0.04958217
-2.88444222,0.35410734,0.00028773,0.00299708,0.06675428,0.33984448,0.01468855,0.01112566,0.00011354,0.04575363
-2.87843922,0.32812296,0.00033698,0.00276752,0.06111712,0.31438586,0.01330718,0.01086859,0.00013269,0.04200656
-2.87243622,0.30286261,0.00039214,0.00253802,0.05561192,0.28943808,0.01207986,0.01071288,0.00015424,0.03837373
-2.86643322,0.27860151,0.00045327,0.00231146,0.05028587,0.26528396,0.01100182,0.01066152,0.00017823,0.03488524
-2.86043022,0.25558220,0.00052033,0.00209052,0.04518093,0.24217470,0.01006781,0.01071608,0.00020463,0.03156764
-2.85442721,0.23400841,0.00059314,0.00187758,0.04033291,0.22032399,0.00927218,0.01087642,0.00023339,0.02844321
-2.84842421,0.21404091,0.00067138,0.00167467,0.03577079,0.19990391,0.00860895,0.01114049,0.00026440,0.02552952
-2.84242121,0.19579523,0.00075454,0.00148348,0.03151645,0.18104278,0.00807189,0.01150424,0.00029750,0.02283920
-2.83641821,0.17934131,0.00084196,0.00130532,0.02758461,0.16382476,0.00765475,0.01196155,0.00033247,0.02037989
-2.83041521,0.16470492,0.00093281,0.00114115,0.02398311,0.14829105,0.00735148,0.01250436,0.00036906,0.01815444
-2.82441221,0.15187059,0.00102606,0.00099157,0.02071336,0.13444256,0.00715648,0.01312281,0.00040695,0.01616119
-2.81840920,0.14078597,0.00112056,0.00085693,0.01777096,0.12224380,0.00706502,0.01380554,0.00044579,0.01439451
-2.81240620,0.13136729,0.00121500,0.00073728,0.01514653,0.11162774,0.00707367,0.01454009,0.00048521,0.01284529
-2.80640320,0.12350563,0.00130796,0.00063253,0.01282655,0.10250128,0.00718075,0.01531343,0.00052485,0.01150171
-2.80040020,0.11707383,0.00139794,0.00054243,0.01079425,0.09475128,0.00738697,0.01611250,0.00056432,0.01034983
-2.79439720,0.11193366,0.00148342,0.00046666,0.00903053,0.08825063,0.00769604,0.01692496,0.00060332,0.00937439
-2.78839420,0.10794312,0.00156286,0.00040492,0.00751481,0.08286441,0.00811531,0.01773992,0.00064158,0.00855945
-2.78239120,0.10496352,0.00163478,0.00035694,0.00622585,0.07845568,0.00865655,0.01854872,0.00067892,0.00788912
-2.77638819,0.10286627,0.00169779,0.00032256,0.00514240,0.07489102,0.00933660,0.01934577,0.00071530,0.00734815
-2.77038519,0.10153907,0.00175066,0.00030182,0.00424389,0.07204538,0.01017812,0.02012936,0.00075080,0.00692250
-2.76438219,0.10089141,0.00179232,0.00029493,0.00351088,0.06980637,0.01121025,0.02090241,0.00078569,0.00659980
-2.75837919,0.10085931,0.00182195,0.00030241,0.00292548,0.06807786,0.01246912,0.02167317,0.00082043,0.00636979
-2.75237619,0.10140906,0.00183896,0.00032504,0.00247162,0.06678277,0.01399835,0.02245587,0.00085569,0.00622461
-2.74637319,0.10254000,0.00184306,0.00036395,0.00213527,0.06586512,0.01584928,0.02327114,0.00089238,0.00615901
-2.74037019,0.10428622,0.00183423,0.00042063,0.00190451,0.06529132,0.01808101,0.02414635,0.00093162,0.00617053
-2.73436718,0.10671721,0.00181277,0.00049692,0.00176958,0.06505072,0.02076021,0.02511576,0.00097477,0.00625952
-2.72836418,0.10993736,0.00177924,0.00059509,0.00172282,0.06515541,0.02396053,0.02622045,0.00102341,0.00642913
-2.72236118,0.11408438,0.00173451,0.00071775,0.00175857,0.06563939,0.02776175,0.02750809,0.00107931,0.00668520
-2.71635818,0.11932672,0.00167966,0.00086791,0.00187301,0.06655717,0.03224855,0.02903243,0.00114440,0.00703610
-2.71035518,0.12585991,0.00161603,0.00104898,0.00206397,0.06798178,0.03750877,0.03085261,0.00122076,0.00749247
-2.70435218,0.13390203,0.00154510,0.00126467,0.00233070,0.07000229,0.04363146,0.03303230,0.00131052,0.00806695
-2.69834917,0.14368833,0.00146853,0.00151903,0.00267365,0.07272105,0.05070444,0.03563858,0.00141583,0.00877382
-2.69234617,0.15546516,0.00138805,0.00181639,0.00309415,0.07625043,0.05881155,0.03874073,0.00153883,0.00962860
-2.68634317,0.16948330,0.00130544,0.00216130,0.00359419,0.08070948,0.06802967,0.04240877,0.00168150,0.01064761
-2.68034017,0.18599092,0.00122253,0.00255849,0.00417609,0.08622030,0.07842553,0.04671202,0.00184568,0.01184756
-2.67433717,0.20522629,0.00114110,0.00301279,0.00484224,0.09290437,0.09005253,0.05171751,0.00203293,0.01324503
-2.66833417,0.22741044,0.00106287,0.00352910,0.00559479,0.10087881,0.10294749,0.05748835,0.00224451,0.01485602
-2.66233117,0.25273992,0.00098949,0.00411226,0.00643540,0.11025270,0.11712774,0.06408221,0.00248129,0.01669541
-2.65632816,0.28137994,0.00092250,0.00476701,0.00736498,0.12112348,0.13258846,0.07154968,0.00274371,0.01877657
-2.65032516,0.31345800,0.00086333,0.00549791,0.00838345,0.13357358,0.14930060,0.07993293,0.00303173,0.02111081
-2.64432216,0.34905810,0.00081326,0.00630922,0.00948952,0.14766720,0.16720932,0.08926428,0.00334481,0.02370702
-2.63831916,0.38821592,0.00077347,0.00720483,0.01068056,0.16344740,0.18623329,0.09956510,0.00368190,0.02657125
-2.63231616,0.43091481,0.00074496,0.00818818,0.01195244,0.18093358,0.20626473,0.11084473,0.00404141,0.02970633
-2.62631316,0.47708284,0.00072863,0.00926212,0.01329943,0.20011925,0.22717039,0.12309965,0.00442129,0.03311158
-2.62031016,0.52659092,0.00072524,0.01042880,0.01471422,0.22097030,0.24879339,0.13631284,0.00481899,0.03678253
-2.61430715,0.57925201,0.00073540,0.01168961,0.01618788,0.24342376,0.27095590,0.15045325,0.00523159,0.04071074
-2.60830415,0.63482146,0.00075961,0.01304499,0.01770999,0.26738702,0.29346261,0.16547548,0.00565578,0.04488359
-2.60230115,0.69299829,0.00079821,0.01449434,0.01926874,0.29273762,0.31610484,0.18131963,0.00608800,0.04928420
-2.59629815,0.75342761,0.00085142,0.01603587,0.02085111,0.31932371,0.33866513,0.19791122,0.00652446,0.05389139
-2.59029515,0.81570386,0.00091929,0.01766649,0.02244312,0.34696502,0.36092210,0.21516131,0.00696128,0.05867969
-2.58429215,0.87937498,0.00100173,0.01938164,0.02403011,0.37545457,0.38265544,0.23296670,0.00739451,0.06361941
-2.57828914,0.94394745,0.00109846,0.02117520,0.02559707,0.40456110,0.40365075,0.25121031,0.00782024,0.06867682
-2.57228614,1.00889207,0.00120901,0.02303941,0.02712898,0.43403213,0.42370409,0.26976169,0.00823468,0.07381436
-2.56628314,1.07365059,0.00133271,0.02496474,0.02861124,0.46359787,0.44262611,0.28847770,0.00863419,0.07899099
-2.56028014,1.13764316,0.00146867,0.02693995,0.03003005,0.49297582,0.46024549,0.30720349,0.00901535,0.08416262
-2.55427714,1.20027667,0.00161578,0.02895205,0.03137287,0.52187616,0.47641182,0.32577373,0.00937498,0.08928264
-2.54827414,1.26095394,0.00177269,0.03098646,0.03262886,0.55000785,0.49099774,0.34401414,0.00971019,0.09430261
-2.54227114,1.31908403,0.00193786,0.03302719,0.03378933,0.57708542,0.50390039,0.36174356,0.01001840,0.09917309
-2.53626813,1.37409340,0.00210953,0.03505709,0.03484818,0.60283636,0.51504234,0.37877633,0.01029733,0.10384454
-2.53026513,1.42543815,0.00228574,0.03705826,0.03580236,0.62700902,0.52437193,0.39492528,0.01054503,0.10826845
-2.52426213,1.47261714,0.00246444,0.03901251,0.03665225,0.64938078,0.53186337,0.41000516,0.01075989,0.11239850
-2.51825913,1.51518584,0.00264345,0.04090193,0.03740207,0.66976638,0.53751655,0.42383660,0.01094064,0.11619194
-2.51225613,1.55277064,0.00282058,0.04270956,0.03806022,0.68802614,0.54135678,0.43625045,0.01108639,0.11961091
-2.50625313,1.58508327,0.00299366,0.04442005,0.03863954,0.70407370,0.54343462,0.44709248,0.01119662,0.12262392
-2.50025013,1.61193479,0.00316064,0.04602046,0.03915759,0.71788308,0.54382576,0.45622826,0.01127122,0.12520721
-2.49424712,1.63324852,0.00331965,0.04750097,0.03963672,0.72949457,0.54263102,0.46354802,0.01131052,0.12734609
-2.48824412,1.64907139,0.00346907,0.04885561,0.04010413,0.73901928,0.53997652,0.46897137,0.01131533,0.12903612
-2.48224112,1.65958271,0.00360761,0.05008291,0.04059179,0.74664177,0.53601379,0.47245145,0.01128695,0.13028405
-2.47623812,1.66509995,0.00373435,0.05118640,0.04113618,0.75262058,0.53091978,0.47397850,0.01122724,0.13110851
-2.47023512,1.66608047,0.00384881,0.05217498,0.04177795,0.75728636,0.52489660,0.47358247,0.01113860,0.13154035
-2.46423212,1.66311894,0.00395097,0.05306311,0.04256136,0.76103736,0.51817072,0.47133441,0.01102398,0.13162251
-2.45822911,1.65693967,0.00404128,0.05387072,0.04353358,0.76433214,0.51099154,0.46734662,0.01088687,0.13140956
-2.45222611,1.64838381,0.00412063,0.05462297,0.04474379,0.76767956,0.50362898,0.46177130,0.01073129,0.13096665
-2.44622311,1.63839128,0.00419036,0.05534965,0.04624217,0.77162612,0.49637017,0.45479767,0.01056169,0.13036810
-2.44022011,1.62797768,0.00425216,0.05608438,0.04807867,0.77674084,0.48951489,0.44664764,0.01038287,0.12969548
-2.43421711,1.61820662,0.00430803,0.05686363,0.05030169,0.78359816,0.48337000,0.43757006,0.01019990,0.12903532
-2.42821411,1.61015839,0.00436015,0.05772539,0.05295669,0.79275931,0.47824269,0.42783375,0.01001796,0.12847651
-2.42221111,1.60489588,0.00441084,0.05870787,0.05608464,0.80475269,0.47443287,0.41771966,0.00984217,0.12810739
-2.41620810,1.60342906,0.00446235,0.05984790,0.05972057,0.82005408,0.47222484,0.40751226,0.00967750,0.12801281
-2.41020510,1.60667937,0.00451684,0.06117944,0.06389207,0.83906735,0.47187862,0.39749080,0.00952853,0.12827109
-2.40420210,1.61544562,0.00457622,0.06273198,0.06861797,0.86210650,0.47362120,0.38792064,0.00939932,0.12895114
-2.39819910,1.63037274,0.00464204,0.06452915,0.07390704,0.88937974,0.47763823,0.37904505,0.00929326,0.13010976
-2.39219610,1.65192498,0.00471542,0.06658737,0.07975703,0.92097641,0.48406656,0.37107804,0.00921295,0.13178938
-2.38619310,1.68036470,0.00479697,0.06891482,0.08615387,0.95685732,0.49298793,0.36419827,0.00916010,0.13401611
-2.38019010,1.71573790,0.00488674,0.07151057,0.09307116,0.99684902,0.50442424,0.35854460,0.00913545,0.13679848
-2.37418709,1.75786713,0.00498419,0.07436413,0.10047006,1.04064233,0.51833482,0.35421324,0.00913875,0.14012663
-2.36818409,1.80635231,0.00508821,0.07745527,0.10829947,1.08779539,0.53461562,0.35125670,0.00916882,0.14397220
-2.36218109,1.86057943,0.00519715,0.08075419,0.11649654,1.13774118,0.55310075,0.34968458,0.00922351,0.14828887
-2.35617809,1.91973684,0.00530887,0.08422206,0.12498758,1.18979921,0.57356613,0.34946597,0.00929992,0.15301344
-2.35017509,1.98283844,0.00542080,0.08781187,0.13368924,1.24319128,0.59573519,0.35053337,0.00939440,0.15806752
-2.34417209,2.04875284,0.00553006,0.09146963,0.14251006,1.29706048,0.61928646,0.35278783,0.00950282,0.16335969
-2.33816908,2.11623707,0.00563358,0.09513571,0.15135216,1.35049292,0.64386262,0.35610500,0.00962067,0.16878809
-2.33216608,2.18397368,0.00572820,0.09874648,0.16011322,1.40254148,0.66908065,0.36034162,0.00974328,0.17424327
-2.32616308,2.25060938,0.00581080,0.10223603,0.16868853,1.45225053,0.69454258,0.36534224,0.00986598,0.17961124
-2.32016008,2.31479389,0.00587842,0.10553796,0.17697308,1.49868099,0.71984640,0.37094562,0.00998431,0.18477663
-2.31415708,2.37521733,0.00592837,0.10858725,0.18486378,1.54093476,0.74459668,0.37699056,0.01009416,0.18962575
-2.30815408,2.43064487,0.00595837,0.11132193,0.19226145,1.57817770,0.76841431,0.38332092,0.01019193,0.19404958
-2.30215108,2.47994738,0.00596657,0.11368475,0.19907281,1.60966048,0.79094516,0.38978952,0.01027461,0.19794646
-2.29614807,2.52212726,0.00595167,0.11562467,0.20521225,1.63473675,0.81186727,0.39626086,0.01033988,0.20122457
-2.29014507,2.55633871,0.00591294,0.11709809,0.21060341,1.65287796,0.83089631,0.40261262,0.01038614,0.20380396
-2.28414207,2.58190215,0.00585026,0.11806989,0.21518052,1.66368468,0.84778933,0.40873605,0.01041252,0.20561826
-2.27813907,2.59831279,0.00576410,0.11851420,0.21888942,1.66689400,0.86234682,0.41453527,0.01041886,0.20661586
-2.27213607,2.60524337,0.00565551,0.11841488,0.22168839,1.66238316,0.87441296,0.41992582,0.01040566,0.20676080
-2.26613307,2.60254182,0.00552609,0.11776580,0.22354865,1.65016928,0.88387463,0.42483266,0.01037398,0.20603308
-2.26013007,2.59022421,0.00537792,0.11657078,0.22445457,1.63040541,0.89065904,0.42918785,0.01032537,0.20442874
-2.25412706,2.56846394,0.00521348,0.11484336,0.22440368,1.60337333,0.89473063,0.43292837,0.01026175,0.20195942
-2.24812406,2.53757785,0.00503561,0.11260633,0.22340637,1.56947324,0.89608734,0.43599414,0.01018532,0.19865167
-2.24212106,2.49801034,0.00484735,0.10989105,0.22148539,1.52921097,0.89475661,0.43832664,0.01009842,0.19454598
-2.23611806,2.45031611,0.00465192,0.10673670,0.21867518,1.48318318,0.89079147,0.43986821,0.01000347,0.18969555
-2.23011506,2.39514249,0.00445260,0.10318932,0.21502098,1.43206098,0.88426694,0.44056217,0.00990285,0.18416488
-2.22411206,2.33321184,0.00425263,0.09930084,0.21057786,1.37657263,0.87527679,0.44035378,0.00979883,0.17802827
-2.21810905,2.26530486,0.00405512,0.09512806,0.20540953,1.31748590,0.86393107,0.43919210,0.00969355,0.17136816
-2.21210605,2.19224487,0.00386304,0.09073156,0.19958722,1.25559049,0.85035411,0.43703239,0.00958898,0.16427355
-2.20610305,2.11488375,0.00367909,0.08617472,0.19318837,1.19168112,0.83468330,0.43383922,0.00948688,0.15683829
-2.20010005,2.03408948,0.00350568,0.08152268,0.18629535,1.12654174,0.81706844,0.42958980,0.00938885,0.14915955
-2.19409705,1.95073536,0.00334490,0.07684145,0.17899421,1.06093128,0.79767152,0.42427747,0.00929635,0.14133625
-2.18809405,1.86569114,0.00319851,0.07219707,0.17137340,0.99557113,0.77666696,0.41791504,0.00921074,0.13346771
-2.18209105,1.77981567,0.00306791,0.06765478,0.16352261,0.93113484,0.75424205,0.41053781,0.00913337,0.12565230
-2.17608804,1.69395114,0.00295418,0.06327842,0.15553167,0.86824004,0.73059754,0.40220595,0.00906560,0.11798635
-2.17008504,1.60891871,0.00285809,0.05912979,0.14748953,0.80744263,0.70594819,0.39300630,0.00900896,0.11056309
-2.16408204,1.52551527,0.00278011,0.05526814,0.13948339,0.74923341,0.68052324,0.38305326,0.00896515,0.10347179
-2.15807904,1.44451116,0.00272049,0.05174972,0.13159796,0.69403683,0.65456665,0.37248875,0.00893618,0.09679704
-2.15207604,1.36664865,0.00267928,0.04862738,0.12391486,0.64221184,0.62833714,0.36148141,0.00892441,0.09061810
-2.14607304,1.29264084,0.00265640,0.04595021,0.11651211,0.59405446,0.60210788,0.35022476,0.00893264,0.08500839
-2.14007004,1.22317085,0.00265165,0.04376314,0.10946381,0.54980187,0.57616585,0.33893466,0.00896412,0.08003502
-2.13406703,1.15889099,0.00266479,0.04210665,0.10283991,0.50963755,0.55081080,0.32784592,0.00902262,0.07575839
-2.12806403,1.10042167,0.00269555,0.04101636,0.09670602,0.47369718,0.52635383,0.31720837,0.00911239,0.07223185
-2.12206103,1.04834979,0.00274369,0.04052264,0.09112338,0.44207485,0.50311544,0.30728236,0.00923819,0.06950131
-2.11605803,1.00322647,0.00280898,0.04065019,0.08614877,0.41482923,0.48142313,0.29833380,0.00940519,0.06760490
-2.11005503,0.96556376,0.00289125,0.04141761,0.08183444,0.39198936,0.46160834,0.29062891,0.00961890,0.06657261
-2.10405203,0.93583035,0.00299034,0.04283690,0.07822805,0.37355978,0.44400275,0.28442869,0.00988509,0.06642588
-2.09804902,0.91444603,0.00310613,0.04491299,0.07537247,0.35952470,0.42893393,0.27998327,0.01020961,0.06717725
-2.09204602,0.90177491,0.00323849,0.04764330,0.07330550,0.34985116,0.41672010,0.27752609,0.01059823,0.06882992
-2.08604302,0.89811754,0.00338727,0.05101728,0.07205955,0.34449099,0.40766421,0.27726812,0.01105644,0.07137749
-2.08004002,0.90370183,0.00355226,0.05501606,0.07166108,0.34338163,0.40204725,0.27939211,0.01158927,0.07480358
-2.07403702,0.91867337,0.00373318,0.05961219,0.07213000,0.34644578,0.40012080,0.28404698,0.01220099,0.07908171
-2.06803402,0.94308507,0.00392959,0.06476950,0.07347896,0.35359017,0.40209920,0.29134245,0.01289496,0.08417516
-2.06203102,0.97688699,0.00414096,0.07044309,0.07571249,0.36470348,0.40815127,0.30134412,0.01367330,0.09003710
-2.05602801,1.01991653,0.00436658,0.07657954,0.07882624,0.37965374,0.41839213,0.31406901,0.01453676,0.09661085
-2.05002501,1.07188981,0.00460557,0.08311725,0.08280607,0.39828541,0.43287531,0.32948187,0.01548441,0.10383036
-2.04402201,1.13239475,0.00485692,0.08998705,0.08762740,0.42041652,0.45158568,0.34749242,0.01651356,0.11162089
-2.03801901,1.20088651,0.00511947,0.09711298,0.09325453,0.44583596,0.47443357,0.36795371,0.01761954,0.11989992
-2.03201601,1.27668598,0.00539192,0.10441326,0.09964032,0.47430148,0.50125066,0.39066177,0.01879564,0.12857832
-2.02601301,1.35898171,0.00567291,0.11180146,0.10672610,0.50553827,0.53178797,0.41535686,0.02003307,0.13756161
-2.02001001,1.44683589,0.00596103,0.11918782,0.11444190,0.53923868,0.56571650,0.44172627,0.02132096,0.14675149
-2.01400700,1.53919454,0.00625483,0.12648070,0.12270708,0.57506296,0.60263068,0.46940902,0.02264647,0.15604733
-2.00800400,1.63490211,0.00655293,0.13358812,0.13143147,0.61264124,0.64205506,0.49800228,0.02399489,0.16534791
-2.00200100,1.73272045,0.00685397,0.14041937,0.14051681,0.65157678,0.68345398,0.52706957,0.02534994,0.17455298
-1.99599800,1.83135168,0.00715670,0.14688660,0.14985870,0.69145042,0.72624451,0.55615061,0.02669399,0.18356494
-1.98999500,1.92946475,0.00745996,0.15290645,0.15934889,0.73182623,0.76981193,0.58477255,0.02800845,0.19229029
-1.98399200,2.02572469,0.00776270,0.15840149,0.16887793,0.77225807,0.81352765,0.61246238,0.02927418,0.20064103
-1.97798899,2.11882380,0.00806400,0.16330171,0.17833798,0.81229709,0.85676863,0.63875996,0.03047194,0.20853584
-1.97198599,2.20751367,0.00836302,0.16754575,0.18762577,0.85149973,0.89893766,0.66323134,0.03158287,0.21590108
-1.96598299,2.29063684,0.00865903,0.17108201,0.19664556,0.88943610,0.93948345,0.68548181,0.03258900,0.22267155
-1.95997999,2.36715680,0.00895138,0.17386957,0.20531188,0.92569833,0.97791963,0.70516812,0.03347378,0.22879105
-1.95397699,2.43618521,0.00923949,0.17587892,0.21355204,0.95990878,1.01384157,0.72200939,0.03422255,0.23421270
-1.94797399,2.49700496,0.00952283,0.17709244,0.22130816,0.99172754,1.04694008,0.73579616,0.03482302,0.23889910
-1.94197099,2.54908818,0.00980096,0.17750462,0.22853869,1.02085924,1.07701123,0.74639708,0.03526563,0.24282227
-1.93596798,2.59210820,0.01007354,0.17712213,0.23521917,1.04705861,1.10396145,0.75376309,0.03554394,0.24596346
-1.92996498,2.62594491,0.01034035,0.17596358,0.24134240,1.07013484,1.12780761,0.75792856,0.03565478,0.24831284
-1.92396198,2.65068305,0.01060134,0.17405905,0.24691775,1.08995433,1.14867189,0.75900954,0.03559850,0.24986905
-1.91795898,2.66660358,0.01085672,0.17144945,0.25196972,1.10644187,1.16677146,0.75719895,0.03537890,0.25063875
-1.91195598,2.67416815,0.01110702,0.16818559,0.25653586,1.11958010,1.18240352,0.75275901,0.03500318,0.25063601
-1.90595298,2.67399756,0.01135315,0.16432710,0.26066399,1.12940728,1.19592629,0.74601115,0.03448177,0.24988177
-1.89994997,2.66684478,0.01159650,0.15994116,0.26440895,1.13601346,1.20773694,0.73732382,0.03382798,0.24840319
-1.89394697,2.65356393,0.01183898,0.15510105,0.26782907,1.13953512,1.21824766,0.72709867,0.03305761,0.24623300
-1.88794397,2.63507631,0.01208309,0.14988464,0.27098234,1.14014857,1.22786101,0.71575589,0.03218846,0.24340883
-1.88194097,2.61233504,0.01233188,0.14437272,0.27392277,1.13806229,1.23694601,0.70371896,0.03123979,0.23997252
-1.87593797,2.58628973,0.01258896,0.13864728,0.27669685,1.13350854,1.24581618,0.69139987,0.03023170,0.23596941
-1.86993497,2.55785267,0.01285840,0.13278988,0.27934047,1.12673451,1.25471073,0.67918506,0.02918455,0.23144762
-1.86393197,2.52786785,0.01314466,0.12687988,0.28187637,1.11799346,1.26377999,0.66742276,0.02811833,0.22645732
-1.85792896,2.49708394,0.01345233,0.12099295,0.28431231,1.10753606,1.27307561,0.65641226,0.02705208,0.22104997
-1.85192596,2.46613238,0.01378599,0.11519952,0.28664003,1.09560241,1.28254635,0.64639529,0.02600338,0.21527765
-1.84592296,2.43551109,0.01414993,0.10956351,0.28883501,1.08241492,1.29203917,0.63754990,0.02498788,0.20919231
-1.83991996,2.40557439,0.01454786,0.10414124,0.29085714,1.06817238,1.30130590,0.62998694,0.02401893,0.20284518
-1.83391696,2.37652921,0.01498259,0.09898055,0.29265218,1.05304556,1.31001466,0.62374906,0.02310729,0.19628618
-1.82791396,2.34843755,0.01545580,0.09412023,0.29415389,1.03717424,1.31776553,0.61881227,0.02226099,0.18956342
-1.82191096,2.32122484,0.01596768,0.08958971,0.29528689,1.02066601,1.32410949,0.61508979,0.02148525,0.18272286
-1.81590795,2.29469349,0.01651674,0.08540910,0.29596995,1.00359689,1.32856942,0.61243794,0.02078249,0.17580801
-1.80990495,2.26854121,0.01709965,0.08158942,0.29611955,0.98601345,1.33066226,0.61066382,0.02015253,0.16885986
-1.80390195,2.24238283,0.01771106,0.07813327,0.29565367,0.96793672,1.32992098,0.60953431,0.01959276,0.16191684
-1.79789895,2.21577501,0.01834365,0.07503562,0.29449549,0.94936741,1.32591539,0.60878612,0.01909846,0.15501504
