energy_ev,total_up,Al_p_up,Al_d_up,Cu_p_up,Cu_d_up,Se_s_up,Se_p_up
-5.52576288,3.25798140,0.09328520,0.00000000,0.84760962,0.40115964,0.07133796,2.41862909
-5.51975988,3.15974333,0.09025496,0.00000000,0.82270445,0.38944842,0.06980695,2.34512787
-5.51375688,3.05346025,0.08693018,0.00000000,0.79528490,0.37726605,0.06823197,2.26535702
-5.50775388,2.94096191,0.08335767,0.00000000,0.76576326,0.36485259,0.06665292,2.18070436
-5.50175088,2.82411392,0.07958669,0.00000000,0.73457808,0.35244521,0.06510899,2.09258120
-5.49574787,2.70477940,0.07566796,0.00000000,0.70218651,0.34027343,0.06363781,2.00239272
-5.48974487,2.58478154,0.07165265,0.00000000,0.66905593,0.32855451,0.06227457,1.91150969
-5.48374187,2.46586790,0.06759136,0.00000000,0.63565527,0.31748912,0.06105122,1.82124190
-5.47773887,2.34967715,0.06353316,0.00000000,0.60244618,0.30725740,0.05999566,1.73281389
-5.47173587,2.23770903,0.05952470,0.00000000,0.56987421,0.29801541,0.05913098,1.64734348
-5.46573287,2.13129816,0.05560934,0.00000000,0.53836030,0.28989222,0.05847484,1.56582329
-5.45972986,2.03159242,0.05182652,0.00000000,0.50829286,0.28298760,0.05803893,1.48910570
-5.45372686,1.93953619,0.04821123,0.00000000,0.48002060,0.27737046,0.05782857,1.41789148
-5.44772386,1.85585911,0.04479363,0.00000000,0.45384644,0.27307814,0.05784252,1.35272216
-5.44172086,1.78107061,0.04159888,0.00000000,0.43002266,0.27011650,0.05807296,1.29397634
-5.43571786,1.71546028,0.03864723,0.00000000,0.40874753,0.26846099,0.05850563,1.24186997
-5.42971486,1.65910424,0.03595421,0.00000000,0.39016347,0.26805859,0.05912028,1.19646044
-5.42371186,1.61187734,0.03353109,0.00000000,0.37435695,0.26883060,0.05989124,1.15765454
-5.41770885,1.57347084,0.03138554,0.00000000,0.36136003,0.27067632,0.06078821,1.12521978
-5.41170585,1.54341509,0.02952239,0.00000000,0.35115371,0.27347739,0.06177726,1.09879901
-5.40570285,1.52110659,0.02794462,0.00000000,0.34367282,0.27710276,0.06282193,1.07792779
-5.39969985,1.50583862,0.02665442,0.00000000,0.33881245,0.28141407,0.06388443,1.06205389
-5.39369685,1.49683439,0.02565435,0.00000000,0.33643566,0.28627139,0.06492693,1.05055854
-5.38769385,1.49328180,0.02494858,0.00000000,0.33638234,0.29153892,0.06591281,1.04277859
-5.38169085,1.49436859,0.02454411,0.00000000,0.33847880,0.29709069,0.06680790,1.03802902
-5.37568784,1.49931675,0.02445195,0.00000000,0.34254786,0.30281582,0.06758159,1.03562492
-5.36968484,1.50741505,0.02468831,0.00000000,0.34841908,0.30862338,0.06820785,1.03490241
-5.36368184,1.51804863,0.02527556,0.00000000,0.35593882,0.31444653,0.06866601,1.03523776
-5.35767884,1.53072453,0.02624313,0.00000000,0.36497957,0.32024585,0.06894135,1.03606408
-5.35167584,1.54509246,0.02762820,0.00000000,0.37544845,0.32601173,0.06902549,1.03688514
-5.34567284,1.56095991,0.02947610,0.00000000,0.38729435,0.33176568,0.06891649,1.03728591
-5.33966983,1.57830119,0.03184046,0.00000000,0.40051331,0.33756070,0.06861877,1.03693959
-5.33366683,1.59725992,0.03478309,0.00000000,0.41515216,0.34348038,0.06814272,1.03561092
-5.32766383,1.61814495,0.03837347,0.00000000,0.43130984,0.34963707,0.06750418,1.03315590
-5.32166083,1.64141974,0.04268785,0.00000000,0.44913645,0.35616893,0.06672372,1.02951812
-5.31565783,1.66768544,0.04780804,0.00000000,0.46882989,0.36323607,0.06582577,1.02472176
-5.30965483,1.69765818,0.05381971,0.00000000,0.49063005,0.37101583,0.06483764,1.01886205
-5.30365183,1.73214129,0.06081042,0.00000000,0.51481070,0.37969734,0.06378852,1.01209335
-5.29764882,1.77199319,0.06886718,0.00000000,0.54166919,0.38947550,0.06270842,1.00461569
-5.29164582,1.81809215,0.07807376,0.00000000,0.57151430,0.40054452,0.06162717,0.99666031
-5.28564282,1.87129881,0.08850764,0.00000000,0.60465260,0.41309129,0.06057342,0.98847484
-5.27963982,1.93241784,0.10023688,0.00000000,0.64137371,0.42728859,0.05957382,0.98030884
-5.27363682,2.00216008,0.11331674,0.00000000,0.68193504,0.44328853,0.05865221,0.97240027
-5.26763382,2.08110630,0.12778640,0.00000000,0.72654655,0.46121631,0.05782901,0.96496347
-5.26163082,2.16967413,0.14366578,0.00000000,0.77535617,0.48116444,0.05712079,0.95817908
-5.25562781,2.26808914,0.16095251,0.00000000,0.82843638,0.50318785,0.05653989,0.95218626
-5.24962481,2.37636150,0.17961943,0.00000000,0.88577272,0.52729979,0.05609426,0.94707760
-5.24362181,2.49426901,0.19961248,0.00000000,0.94725456,0.55346885,0.05578749,0.94289655
-5.23761881,2.62134745,0.22084928,0.00000000,1.01266882,0.58161727,0.05561891,0.93963764
-5.23161581,2.75688863,0.24321850,0.00000000,1.08169693,0.61162057,0.05558383,0.93724921
-5.22561281,2.89994675,0.26657995,0.00000000,1.15391520,0.64330852,0.05567393,0.93563842
-5.21960980,3.04935269,0.29076575,0.00000000,1.22879903,0.67646769,0.05587774,0.93467817
-5.21360680,3.20373621,0.31558223,0.00000000,1.30573056,0.71084525,0.05618112,0.93421551
-5.20760380,3.36155527,0.34081292,0.00000000,1.38400995,0.74615414,0.05656788,0.93408104
-5.20160080,3.52113146,0.36622227,0.00000000,1.46286976,0.78207943,0.05702039,0.93409875
-5.19559780,3.68069051,0.39156021,0.00000000,1.54149199,0.81828548,0.05752018,0.93409576
-5.18959480,3.83840609,0.41656730,0.00000000,1.61902728,0.85442389,0.05804855,0.93391137
-5.18359180,3.99244553,0.44098035,0.00000000,1.69461548,0.89014178,0.05858709,0.93340511
-5.17758879,4.14101539,0.46453831,0.00000000,1.76740674,0.92509000,0.05911824,0.93246316
-5.17158579,4.28240535,0.48698817,0.00000000,1.83658252,0.95893118,0.05962569,0.93100293
-5.16558279,4.41502834,0.50809068,0.00000000,1.90137536,0.99134700,0.06009471,0.92897562
-5.15957979,4.53745559,0.52762573,0.00000000,1.96108689,1.02204452,0.06051244,0.92636650
-5.15357679,4.64844504,0.54539701,0.00000000,2.01510324,1.05076128,0.06086805,0.92319309
-5.14757379,4.74696210,0.56123594,0.00000000,2.06290718,1.07726895,0.06115276,0.91950124
-5.14157079,4.83219206,0.57500465,0.00000000,2.10408666,1.10137542,0.06135984,0.91535941
-5.13556778,4.90354389,0.58659791,0.00000000,2.13833941,1.12292524,0.06148447,0.91085149
-5.12956478,4.96064566,0.59594400,0.00000000,2.16547351,1.14179857,0.06152354,0.90606859
-5.12356178,5.00333206,0.60300441,0.00000000,2.18540409,1.15790864,0.06147541,0.90110027
-5.11755878,5.03162513,0.60777264,0.00000000,2.19814641,1.17119806,0.06133955,0.89602569
-5.11155578,5.04570962,0.61027197,0.00000000,2.20380593,1.18163423,0.06111626,0.89090537
-5.10555278,5.04590448,0.61055253,0.00000000,2.20256588,1.18920421,0.06080629,0.88577389
-5.09954977,5.03263237,0.60868768,0.00000000,2.19467322,1.19390939,0.06041056,0.88063412
-5.09354677,5.00638913,0.60477013,0.00000000,2.18042371,1.19576048,0.05992982,0.87545331
-5.08754377,4.96771483,0.59890781,0.00000000,2.16014702,1.19477294,0.05936448,0.87016139
-5.08154077,4.91716829,0.59121973,0.00000000,2.13419265,1.19096348,0.05871439,0.86465168
-5.07553777,4.85530625,0.58183218,0.00000000,2.10291740,1.18434762,0.05797880,0.85878392
-5.06953477,4.78266840,0.57087523,0.00000000,2.06667498,1.17493866,0.05715633,0.85238975
-5.06353177,4.69976866,0.55847981,0.00000000,2.02580815,1.16274797,0.05624507,0.84528029
-5.05752876,4.60709312,0.54477538,0.00000000,1.98064377,1.14778680,0.05524271,0.83725543
-5.05152576,4.50510421,0.52988825,0.00000000,1.93149066,1.13006927,0.05414682,0.82811460
-5.04552276,4.39425036,0.51394063,0.00000000,1.87864021,1.10961640,0.05295513,0.81766820
-5.03951976,4.27498020,0.49705019,0.00000000,1.82236940,1.08646096,0.05166580,0.80574930
-5.03351676,4.14775991,0.47933025,0.00000000,1.76294578,1.06065268,0.05027785,0.79222494
-5.02751376,4.01309205,0.46089031,0.00000000,1.70063376,1.03226349,0.04879141,0.77700638
-5.02151076,3.87153443,0.44183700,0.00000000,1.63570169,1.00139248,0.04720809,0.76005772
-5.01550775,3.72371728,0.42227501,0.00000000,1.56842888,0.96816999,0.04553120,0.74140258
-5.00950475,3.57035744,0.40230819,0.00000000,1.49911210,0.93276084,0.04376599,0.72112812
-5.00350175,3.41226812,0.38204046,0.00000000,1.42807091,0.89536611,0.04191971,0.69938657
-4.99749875,3.25036359,0.36157649,0.00000000,1.35565132,0.85622354,0.04000171,0.67639374
-4.99149575,3.08565804,0.34102210,0.00000000,1.28222756,0.81560631,0.03802334,0.65242483
-4.98549275,2.91925862,0.32048427,0.00000000,1.20820165,0.77382031,0.03599781,0.62780761
-4.97948974,2.75235273,0.30007075,0.00000000,1.13400094,0.73119991,0.03394000,0.60291323
-4.97348674,2.58619026,0.27988932,0.00000000,1.06007352,0.68810248,0.03186611,0.57814522
-4.96748374,2.42206158,0.26004668,0.00000000,0.98688199,0.64490186,0.02979340,0.55392696
-4.96148074,2.26127242,0.24064703,0.00000000,0.91489577,0.60198111,0.02773971,0.53068854
-4.95547774,2.10511693,0.22179054,0.00000000,0.84458254,0.55972477,0.02572317,0.50885322
-4.94947474,1.95485015,0.20357159,0.00000000,0.77639919,0.51851120,0.02376171,0.48882440
-4.94347174,1.81166142,0.18607713,0.00000000,0.71078283,0.47870496,0.02187277,0.47097355
-4.93746873,1.67664966,0.16938501,0.00000000,0.64814225,0.44064989,0.02007292,0.45562960
-4.93146573,1.55080191,0.15356262,0.00000000,0.58885041,0.40466289,0.01837756,0.44307023
-4.92546273,1.43497564,0.13866574,0.00000000,0.53323803,0.37102873,0.01680075,0.43351546
-4.91945973,1.32988571,0.12473765,0.00000000,0.48158871,0.33999588,0.01535498,0.42712360
-4.91345673,1.23609613,0.11180874,0.00000000,0.43413572,0.31177363,0.01405110,0.42398980
-4.90745373,1.15401668,0.09989640,0.00000000,0.39106035,0.28653034,0.01289825,0.42414705
-4.90145073,1.08390427,0.08900533,0.00000000,0.35249185,0.26439277,0.01190389,0.42756956
-4.89544772,1.02586855,0.07912822,0.00000000,0.31850892,0.24544651,0.01107385,0.43417816
-4.88944472,0.97988112,0.07024671,0.00000000,0.28914232,0.22973730,0.01041237,0.44384746
-4.88344172,0.94578770,0.06233265,0.00000000,0.26437854,0.21727303,0.00992226,0.45641426
-4.87743872,0.92332236,0.05534954,0.00000000,0.24416414,0.20802636,0.00960499,0.47168683
-4.87143572,0.91212296,0.04925408,0.00000000,0.22841052,0.20193772,0.00946080,0.48945450
-4.86543272,0.91174699,0.04399782,0.00000000,0.21699884,0.19891850,0.00948881,0.50949711
-4.85942971,0.92168707,0.03952875,0.00000000,0.20978474,0.19885439,0.00968710,0.53159388
-4.85342671,0.94138544,0.03579279,0.00000000,0.20660278,0.20160860,0.01005281,0.55553126
-4.84742371,0.97024682,0.03273525,0.00000000,0.20727029,0.20702501,0.01058217,0.58110960
-4.84142071,1.00764949,0.03030196,0.00000000,0.21159056,0.21493107,0.01127051,0.60814817
-4.83541771,1.05295406,0.02844029,0.00000000,0.21935529,0.22514045,0.01211232,0.63648867
-4.82941471,1.10551021,0.02709993,0.00000000,0.23034622,0.23745539,0.01310119,0.66599701
-4.82341171,1.16466106,0.02623338,0.00000000,0.24433601,0.25166882,0.01422988,0.69656357
-4.81740870,1.22974577,0.02579621,0.00000000,0.26108841,0.26756619,0.01549024,0.72810198
-4.81140570,1.30010030,0.02574721,0.00000000,0.28035783,0.28492699,0.01687328,0.76054668
-4.80540270,1.37505687,0.02604818,0.00000000,0.30188842,0.30352618,0.01836914,0.79384956
-4.79939970,1.45394243,0.02666370,0.00000000,0.32541286,0.32313532,0.01996716,0.82797574
-4.79339670,1.53607656,0.02756071,0.00000000,0.35065110,0.34352368,0.02165590,0.86289906
-4.78739370,1.62076911,0.02870801,0.00000000,0.37730902,0.36445917,0.02342323,0.89859716
-4.78139070,1.70731804,0.03007580,0.00000000,0.40507759,0.38570925,0.02525639,0.93504655
-4.77538769,1.79500759,0.03163506,0.00000000,0.43363234,0.40704187,0.02714210,0.97221772
-4.76938469,1.88310725,0.03335718,0.00000000,0.46263360,0.42822636,0.02906668,1.01007034
-4.76338169,1.97087146,0.03521346,0.00000000,0.49172751,0.44903443,0.03101610,1.04854858
-4.75737869,2.05754045,0.03717483,0.00000000,0.52054802,0.46924130,0.03297608,1.08757663
-4.75137569,2.14234204,0.03921164,0.00000000,0.54871993,0.48862690,0.03493222,1.12705419
-4.74537269,2.22449469,0.04129360,0.00000000,0.57586289,0.50697731,0.03687000,1.16685226
-4.73936968,2.30321167,0.04338983,0.00000000,0.60159656,0.52408632,0.03877487,1.20680897
-4.73336668,2.37770638,0.04546906,0.00000000,0.62554658,0.53975722,0.04063227,1.24672571
-4.72736368,2.44719892,0.04749996,0.00000000,0.64735138,0.55380478,0.04242769,1.28636367
-4.72136068,2.51092366,0.04945159,0.00000000,0.66666950,0.56605742,0.04414667,1.32544108
-4.71535768,2.56813804,0.05129390,0.00000000,0.68318722,0.57635955,0.04577490,1.36363143
-4.70935468,2.61813223,0.05299837,0.00000000,0.69662619,0.58457393,0.04729825,1.40056297
-4.70335168,2.66023988,0.05453866,0.00000000,0.70675064,0.59058419,0.04870289,1.43581993
-4.69734867,2.69384951,0.05589127,0.00000000,0.71337404,0.59429727,0.04997546,1.46894587
-4.69134567,2.71841661,0.05703623,0.00000000,0.71636462,0.59564565,0.05110327,1.49944929
-4.68534267,2.73347596,0.05795768,0.00000000,0.71564969,0.59458953,0.05207457,1.52681179
-4.67933967,2.73865414,0.05864451,0.00000000,0.71121839,0.59111851,0.05287882,1.55049897
-4.67333667,2.73368156,0.05909073,0.00000000,0.70312276,0.58525296,0.05350712,1.56997367
-4.66733367,2.71840382,0.05929587,0.00000000,0.69147697,0.57704483,0.05395252,1.58471163
-4.66133067,2.69279174,0.05926520,0.00000000,0.67645481,0.56657784,0.05421048,1.59421873
-4.65532766,2.65694973,0.05900970,0.00000000,0.65828533,0.55396712,0.05427920,1.59804956
-4.64932466,2.61112186,0.05854602,0.00000000,0.63724695,0.53935801,0.05415999,1.59582616
-4.64332166,2.55569524,0.05789611,0.00000000,0.61366026,0.52292433,0.05385753,1.58725644
-4.63731866,2.49120037,0.05708678,0.00000000,0.58787959,0.50486584,0.05338004,1.57215100
-4.63131566,2.41830798,0.05614903,0.00000000,0.56028400,0.48540518,0.05273930,1.55043777
-4.62531266,2.33782241,0.05511723,0.00000000,0.53126775,0.46478418,0.05195059,1.52217334
-4.61930965,2.25067135,0.05402820,0.00000000,0.50123078,0.44325977,0.05103241,1.48755058
-4.61330665,2.15789201,0.05292012,0.00000000,0.47056949,0.42109954,0.05000608,1.44690180
-4.60730365,2.06061424,0.05183145,0.00000000,0.43966813,0.39857708,0.04889518,1.40069722
-4.60130065,1.96004072,0.05079970,0.00000000,0.40889107,0.37596723,0.04772482,1.34953873
-4.59529765,1.85742501,0.04986034,0.00000000,0.37857616,0.35354149,0.04652086,1.29414903
-4.58929465,1.75404805,0.04904567,0.00000000,0.34902939,0.33156347,0.04530900,1.23535657
-4.58329165,1.65119377,0.04838383,0.00000000,0.32052076,0.31028481,0.04411390,1.17407677
-4.57728864,1.55012471,0.04789801,0.00000000,0.29328167,0.28994137,0.04295821,1.11129046
-4.57128564,1.45205824,0.04760579,0.00000000,0.26750347,0.27074999,0.04186178,1.04802001
-4.56528264,1.35814424,0.04751875,0.00000000,0.24333736,0.25290576,0.04084089,0.98530442
-4.55927964,1.26944467,0.04764232,0.00000000,0.22089534,0.23657984,0.03990763,0.92417390
-4.55327664,1.18691566,0.04797599,0.00000000,0.20025217,0.22191788,0.03906954,0.86562498
-4.54727364,1.11139243,0.04851371,0.00000000,0.18144803,0.20903891,0.03832932,0.81059672
-4.54127064,1.04357724,0.04924461,0.00000000,0.16449186,0.19803482,0.03768492,0.75994885
-4.53526763,0.98403051,0.05015400,0.00000000,0.14936506,0.18897019,0.03712971,0.71444213
-4.52926463,0.93316497,0.05122453,0.00000000,0.13602545,0.18188261,0.03665293,0.67472147
-4.52326163,0.89124293,0.05243754,0.00000000,0.12441129,0.17678321,0.03624036,0.64130204
-4.51725863,0.85837616,0.05377455,0.00000000,0.11444523,0.17365752,0.03587506,0.61455848
-4.51125563,0.83452840,0.05521865,0.00000000,0.10603815,0.17246648,0.03553830,0.59471737
-4.50525263,0.81952012,0.05675599,0.00000000,0.09909261,0.17314767,0.03521053,0.58185295
-4.49924962,0.81303532,0.05837704,0.00000000,0.09350605,0.17561660,0.03487237,0.57588619
-4.49324662,0.81463018,0.06007767,0.00000000,0.08917357,0.17976824,0.03450557,0.57658693
-4.48724362,0.82374337,0.06185997,0.00000000,0.08599036,0.18547861,0.03409390,0.58357937
-4.48124062,0.83970799,0.06373278,0.00000000,0.08385369,0.19260665,0.03362389,0.59635061
-4.47523762,0.86176500,0.06571175,0.00000000,0.08266458,0.20099627,0.03308544,0.61426227
-4.46923462,0.88907820,0.06781923,0.00000000,0.08232907,0.21047869,0.03247224,0.63656501
-4.46323162,0.92075065,0.07008359,0.00000000,0.08275932,0.22087517,0.03178201,0.66241585
-4.45722861,0.95584257,0.07253838,0.00000000,0.08387440,0.23200009,0.03101651,0.69089803
-4.45122561,0.99339063,0.07522110,0.00000000,0.08560093,0.24366445,0.03018141,0.72104300
-4.44522261,1.03242836,0.07817179,0.00000000,0.08787369,0.25567977,0.02928595,0.75185421
-4.43921961,1.07200763,0.08143153,0.00000000,0.09063603,0.26786246,0.02834249,0.78233212
-4.43321661,1.11122067,0.08504081,0.00000000,0.09384045,0.28003845,0.02736598,0.81149971
-4.42721361,1.14922225,0.08903804,0.00000000,0.09744903,0.29204811,0.02637327,0.83842791
-4.42121061,1.18525137,0.09345811,0.00000000,0.10143398,0.30375124,0.02538253,0.86225994
-4.41520760,1.21865193,0.09833121,0.00000000,0.10577821,0.31503210,0.02441257,0.88223394
-4.40920460,1.24889148,0.10368189,0.00000000,0.11047588,0.32580411,0.02348229,0.89770286
-4.40320160,1.27557738,0.10952840,0.00000000,0.11553288,0.33601413,0.02261013,0.90815103
-4.39719860,1.29846967,0.11588239,0.00000000,0.12096729,0.34564610,0.02181373,0.91320654
-4.39119560,1.31748981,0.12274882,0.00000000,0.12680954,0.35472374,0.02110957,0.91264916
-4.38519260,1.33272481,0.13012621,0.00000000,0.13310244,0.36331212,0.02051283,0.90641324
-4.37918959,1.34442621,0.13800699,0.00000000,0.13990073,0.37151797,0.02003733,0.89458552
-4.37318659,1.35300370,0.14637804,0.00000000,0.14727024,0.37948850,0.01969552,0.87739810
-4.36718359,1.35901311,0.15522118,0.00000000,0.15528654,0.38740859,0.01949866,0.85521657
-4.36118059,1.36313914,0.16451363,0.00000000,0.16403293,0.39549643,0.01945687,0.82852420
-4.35517759,1.36617288,0.17422835,0.00000000,0.17359783,0.40399747,0.01957941,0.79790256
-4.34917459,1.36898489,0.18433416,0.00000000,0.18407153,0.41317682,0.01987476,0.76400966
-4.34317159,1.37249452,0.19479556,0.00000000,0.19554226,0.42331025,0.02035077,0.72755631
-4.33716858,1.37763640,0.20557240,0.00000000,0.20809174,0.43467402,0.02101471,0.68928200
-4.33116558,1.38532516,0.21661927,0.00000000,0.22179025,0.44753378,0.02187318,0.64993091
-4.32516258,1.39641975,0.22788471,0.00000000,0.23669139,0.46213301,0.02293203,0.61022930
-4.31915958,1.41168836,0.23931035,0.00000000,0.25282680,0.47868127,0.02419602,0.57086476
-4.31315658,1.43177553,0.25083008,0.00000000,0.27020088,0.49734285,0.02566849,0.53246833
-4.30715358,1.45717253,0.26236939,0.00000000,0.28878603,0.51822627,0.02735086,0.49559973
