energy_ev,total_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up,Si_p_up,Si_d_up
-4.30115058,6.32038893,1.56281641,4.32327900,0.08342122,1.68228235,0.16556045,0.00000000
-4.29514757,6.10255991,1.51021260,4.18746712,0.07668512,1.62194240,0.15940512,0.00000000
-4.28914457,5.90542675,1.46152255,4.06625076,0.07051350,1.56643832,0.15413939,0.00000000
-4.28314157,5.73106502,1.41704283,3.96117003,0.06495359,1.51619702,0.14972623,0.00000000
-4.27713857,5.58130915,1.37697227,3.87361663,0.06004301,1.47157892,0.14611753,0.00000000
-4.27113557,5.45774745,1.34141960,3.80481934,0.05581055,1.43288451,0.14325674,0.00000000
-4.26513257,5.36171977,1.31041392,3.75583076,0.05227710,1.40036139,0.14108147,0.00000000
-4.25912956,5.29431673,1.28391741,3.72751516,0.04945681,1.37421153,0.13952610,0.00000000
-4.25312656,5.25637950,1.26183955,3.72053714,0.04735825,1.35459784,0.13852423,0.00000000
-4.24712356,5.24849928,1.24405182,3.73535118,0.04598555,1.34164971,0.13801089,0.00000000
-4.24112056,5.27101563,1.23040227,3.77219206,0.04533951,1.33546679,0.13792456,0.00000000
-4.23511756,5.32401309,1.22072872,3.83106627,0.04541840,1.33612089,0.13820873,0.00000000
-4.22911456,5.40731603,1.21487015,3.91174489,0.04621864,1.34365539,0.13881319,0.00000000
-4.22311156,5.52048173,1.21267526,4.01375821,0.04773515,1.35808236,0.13969480,0.00000000
-4.21710855,5.66279237,1.21400789,4.13639290,0.04996144,1.37937727,0.14081795,0.00000000
-4.21110555,5.83324664,1.21874898,4.27869234,0.05288943,1.40747165,0.14215451,0.00000000
-4.20510255,6.03055240,1.22679489,4.43946074,0.05650896,1.44224416,0.14368341,0.00000000
-4.19909955,6.25312156,1.23805257,4.61727186,0.06080719,1.48351069,0.14538996,0.00000000
-4.19309655,6.49906895,1.25243180,4.81048275,0.06576781,1.53101429,0.14726476,0.00000000
-4.18709355,6.76621653,1.26983535,5.01725280,0.07137019,1.58441587,0.14930255,0.00000000
-4.18109055,7.05210438,1.29014791,5.23556826,0.07758854,1.64328648,0.15150088,0.00000000
-4.17508754,7.35400954,1.31322480,5.46327185,0.08439122,1.70710220,0.15385874,0.00000000
-4.16908454,7.66897328,1.33888149,5.69809691,0.09174019,1.77524241,0.15637533,0.00000000
-4.16308154,7.99383700,1.36688495,5.93770497,0.09959067,1.84699207,0.15904894,0.00000000
-4.15707854,8.32528624,1.39694766,6.17972563,0.10789111,1.92154841,0.16187600,0.00000000
-4.15107554,8.65990169,1.42872506,6.42179712,0.11658351,1.99803233,0.16485039,0.00000000
-4.14507254,8.99421567,1.46181682,6.66160573,0.12560393,2.07550416,0.16796309,0.00000000
-4.13906953,9.32477181,1.49577204,6.89692260,0.13488334,2.15298347,0.17120194,0.00000000
-4.13306653,9.64818553,1.53009832,7.12563588,0.14434872,2.22947210,0.17455175,0.00000000
-4.12706353,9.96120250,1.56427419,7.34577704,0.15392428,2.30397934,0.17799458,0.00000000
-4.12106053,10.26075252,1.59776418,7.55554009,0.16353276,2.37554816,0.18151006,0.00000000
-4.11505753,10.54399626,1.63003557,7.75329289,0.17309674,2.44328097,0.18507591,0.00000000
-4.10905453,10.80836266,1.66057590,7.93758065,0.18253992,2.50636360,0.18866829,0.00000000
-4.10305153,11.05157575,1.68890989,8.10712160,0.19178812,2.56408626,0.19226227,0.00000000
-4.09704852,11.27166975,1.71461493,8.26079609,0.20077023,2.61586012,0.19583202,0.00000000
-4.09104552,11.46699275,1.73733394,8.39763041,0.20941876,2.66122884,0.19935097,0.00000000
-4.08504252,11.63619965,1.75678502,8.51677707,0.21767024,2.69987435,0.20279175,0.00000000
-4.07903952,11.77823590,1.77276727,8.61749397,0.22546536,2.73161657,0.20612612,0.00000000
-4.07303652,11.89231436,1.78516247,8.69912436,0.23274892,2.75640756,0.20932467,0.00000000
-4.06703352,11.97788794,1.79393282,8.76108019,0.23946960,2.77432030,0.21235660,0.00000000
-4.06103052,12.03462087,1.79911495,8.80283052,0.24557981,2.78553320,0.21518952,0.00000000
-4.05502751,12.06236162,1.80081085,8.82389681,0.25103546,2.79031138,0.21778932,0.00000000
-4.04902451,12.06112011,1.79917639,8.82385598,0.25579597,2.78898617,0.22012031,0.00000000
-4.04302151,12.03105136,1.79440845,8.80235181,0.25982438,2.78193399,0.22214559,0.00000000
-4.03701851,11.97244701,1.78673153,8.75911411,0.26308782,2.76955622,0.22382765,0.00000000
-4.03101551,11.88573547,1.77638467,8.69398490,0.26555821,2.75226106,0.22512937,0.00000000
-4.02501251,11.77149033,1.76360962,8.60694967,0.26721324,2.73044847,0.22601531,0.00000000
-4.01900950,11.63044587,1.74864088,8.49817159,0.26803764,2.70449888,0.22645320,0.00000000
-4.01300650,11.46351782,1.73169793,8.36802599,0.26802458,2.67476599,0.22641565,0.00000000
-4.00700350,11.27182655,1.71298010,8.21713214,0.26717712,2.64157366,0.22588197,0.00000000
-4.00100050,11.05671982,1.69266390,8.04637960,0.26550966,2.60521660,0.22483990,0.00000000
-3.99499750,10.81979171,1.67090270,7.85694629,0.26304916,2.56596424,0.22328726,0.00000000
-3.98899450,10.56289471,1.64782842,7.65030609,0.25983601,2.52406693,0.22123320,0.00000000
-3.98299150,10.28814205,1.62355468,7.42822432,0.25592453,2.47976349,0.21869913,0.00000000
-3.97698849,9.99789823,1.59818093,7.19273999,0.25138285,2.43328912,0.21571910,0.00000000
-3.97098549,9.69475625,1.57179683,6.94613480,0.24629215,2.38488265,0.21233959,0.00000000
-3.96498249,9.38150117,1.54448655,6.69088935,0.24074532,2.33479233,0.20861865,0.00000000
-3.95897949,9.06106049,1.51633238,6.42962817,0.23484486,2.28327936,0.20462449,0.00000000
-3.95297649,8.73644288,1.48741724,6.16505567,0.22870026,2.23061888,0.20043334,0.00000000
-3.94697349,8.41066760,1.45782614,5.89988561,0.22242485,2.17709804,0.19612690,0.00000000
-3.94097049,8.08668778,1.42764613,5.63676754,0.21613225,2.12301150,0.19178935,0.00000000
-3.93496748,7.76731112,1.39696521,5.37821323,0.20993260,2.06865438,0.18750404,0.00000000
-3.92896448,7.45512198,1.36587001,5.12652675,0.20392879,2.01431343,0.18335018,0.00000000
-3.92296148,7.15240885,1.33444277,4.88374138,0.19821280,1.96025707,0.17939943,0.00000000
-3.91695848,6.86110076,1.30275790,4.65156618,0.19286236,1.90672496,0.17571287,0.00000000
-3.91095548,6.58271616,1.27087841,4.43134458,0.18793813,1.85391810,0.17233825,0.00000000
-3.90495248,6.31832671,1.23885266,4.22402694,0.18348154,1.80199013,0.16930788,0.00000000
-3.89894947,6.06853801,1.20671182,4.03015785,0.17951331,1.75104057,0.16663703,0.00000000
-3.89294647,5.83348812,1.17446816,3.84987876,0.17603294,1.70111054,0.16432321,0.00000000
-3.88694347,5.61286400,1.14211454,3.68294541,0.17301889,1.65218137,0.16234614,0.00000000
-3.88094047,5.40593507,1.10962512,3.52875894,0.17042982,1.60417628,0.16066852,0.00000000
-3.87493747,5.21160216,1.07695737,3.38640908,0.16820643,1.55696513,0.15923756,0.00000000
-3.86893447,5.02845946,1.04405522,3.25472720,0.16627421,1.51037194,0.15798722,0.00000000
-3.86293147,4.85486651,1.01085332,3.13234660,0.16454666,1.46418502,0.15684099,0.00000000
-3.85692846,4.68902697,0.97728207,3.01776734,0.16292900,1.41816894,0.15571514,0.00000000
-3.85092546,4.52907034,0.94327321,2.90942268,0.16132215,1.37207780,0.15452221,0.00000000
-3.84492246,4.37313326,0.90876566,2.80574427,0.15962681,1.32566923,0.15317475,0.00000000
-3.83891946,4.21943679,0.87371122,2.70522361,0.15774750,1.27871808,0.15158889,0.00000000
-3.83291646,4.06635649,0.83807988,2.60646719,0.15559626,1.23102947,0.14968776,0.00000000
-3.82691346,3.91248274,0.80186437,2.50824365,0.15309607,1.18245022,0.14740461,0.00000000
-3.82091046,3.75666907,0.76508382,2.40952125,0.15018360,1.13287828,0.14468537,0.00000000
-3.81490745,3.59806698,0.72778614,2.30949488,0.14681143,1.08226977,0.14149066,0.00000000
-3.80890445,3.43614669,0.69004917,2.20760201,0.14294954,1.03064309,0.13779713,0.00000000
-3.80290145,3.27070349,0.65198045,2.10352784,0.13858600,0.97808031,0.13359814,0.00000000
-3.79689845,3.10185038,0.61371561,1.99720006,0.13372702,0.92472557,0.12890373,0.00000000
-3.79089545,2.92999832,0.57541551,1.88877438,0.12839620,0.87078073,0.12373988,0.00000000
-3.78489245,2.75582551,0.53726223,1.77861208,0.12263321,0.81649874,0.11814719,0.00000000
-3.77888944,2.58023814,0.49945420,1.66725128,0.11649196,0.76217481,0.11217909,0.00000000
-3.77288644,2.40432470,0.46220060,1.55537366,0.11003822,0.70813622,0.10589958,0.00000000
-3.76688344,2.22930659,0.42571542,1.44376865,0.10334710,0.65473111,0.09938068,0.00000000
-3.76088044,2.05648744,0.39021136,1.33329667,0.09650026,0.60231679,0.09269975,0.00000000
-3.75487744,1.88720348,0.35589395,1.22485345,0.08958314,0.55124837,0.08593676,0.00000000
-3.74887444,1.72277722,0.32295612,1.11933671,0.08268225,0.50186790,0.07917167,0.00000000
-3.74287144,1.56447617,0.29157338,1.01761656,0.07588269,0.45449477,0.07248196,0.00000000
-3.73686843,1.41347799,0.26189991,0.92051056,0.06926597,0.40941751,0.06594048,0.00000000
-3.73086543,1.27084299,0.23406560,0.82876413,0.06290814,0.36688732,0.05961365,0.00000000
-3.72486243,1.13749449,0.20817410,0.74303646,0.05687833,0.32711361,0.05356004,0.00000000
-3.71885943,1.01420701,0.18430201,0.66389195,0.05123779,0.29026131,0.04782939,0.00000000
-3.71285643,0.90160193,0.16249898,0.59179693,0.04603914,0.25645016,0.04246201,0.00000000
-3.70685343,0.80014968,0.14278880,0.52712090,0.04132621,0.22575563,0.03748860,0.00000000
-3.70085043,0.71017766,0.12517120,0.47014159,0.03713403,0.19821135,0.03293048,0.00000000
-3.69484742,0.63188236,0.10962432,0.42105300,0.03348913,0.17381270,0.02879995,0.00000000
-3.68884442,0.56534436,0.09610755,0.37997519,0.03041009,0.15252126,0.02510113,0.00000000
-3.68284142,0.51054492,0.08456460,0.34696501,0.02790808,0.13426971,0.02183078,0.00000000
-3.67683842,0.46738252,0.07492663,0.32202676,0.02598753,0.11896701,0.01897929,0.00000000
-3.67083542,0.43568839,0.06711524,0.30512169,0.02464678,0.10650340,0.01653181,0.00000000
-3.66483242,0.41523977,0.06104515,0.29617600,0.02387854,0.09675494,0.01446924,0.00000000
-3.65882941,0.40577022,0.05662652,0.29508637,0.02367040,0.08958761,0.01276921,0.00000000
-3.65282641,0.40697643,0.05376677,0.30172295,0.02400507,0.08486052,0.01140704,0.00000000
-3.64682341,0.41852125,0.05237190,0.31592957,0.02486054,0.08242831,0.01035651,0.00000000
-3.64082041,0.44003310,0.05234726,0.33752126,0.02621011,0.08214281,0.00959049,0.00000000
-3.63481741,0.47110209,0.05359791,0.36627936,0.02802229,0.08385371,0.00908155,0.00000000
-3.62881441,0.51127337,0.05602850,0.40194472,0.03026062,0.08740873,0.00880229,0.00000000
-3.62281141,0.56003875,0.05954287,0.44420969,0.03288357,0.09265305,0.00872570,0.00000000
-3.61680840,0.61682731,0.06404346,0.49270952,0.03584439,0.09942845,0.00882534,0.00000000
-3.61080540,0.68099635,0.06943064,0.54701422,0.03909109,0.10757229,0.00907547,0.00000000
-3.60480240,0.75182372,0.07560209,0.60662163,0.04256656,0.11691642,0.00945114,0.00000000
-3.59879940,0.82850253,0.08245241,0.67095267,0.04620895,0.12728642,0.00992826,0.00000000
-3.59279640,0.91013948,0.08987301,0.73934943,0.04995220,0.13850114,0.01048366,0.00000000
-3.58679340,0.99575745,0.09775238,0.81107697,0.05372686,0.15037296,0.01109513,0.00000000
-3.58079040,1.08430300,0.10597687,0.88532917,0.05746121,0.16270853,0.01174155,0.00000000
-3.57478739,1.17465925,0.11443192,0.96123901,0.06108254,0.17531043,0.01240300,0.00000000
-3.56878439,1.26566394,0.12300381,1.03789325,0.06451870,0.18797950,0.01306090,0.00000000
-3.56278139,1.35613258,0.13158186,1.11435134,0.06769977,0.20051788,0.01369825,0.00000000
-3.55677839,1.44488581,0.14006099,1.18966795,0.07055985,0.21273275,0.01429982,0.00000000
-3.55077539,1.53078014,0.14834455,1.26291850,0.07303883,0.22444042,0.01485237,0.00000000
-3.54477239,1.61274078,0.15634729,1.33322646,0.07508412,0.23547087,0.01534487,0.00000000
-3.53876938,1.68979494,0.16399822,1.39979135,0.07665225,0.24567221,0.01576875,0.00000000
-3.53276638,1.76110409,0.17124331,1.46191596,0.07771018,0.25491510,0.01611800,0.00000000
-3.52676338,1.82599329,0.17804777,1.51903145,0.07823636,0.26309665,0.01638934,0.00000000
-3.52076038,1.88397607,0.18439768,1.57071877,0.07822143,0.27014375,0.01658221,0.00000000
-3.51475738,1.93477301,0.19030101,1.61672510,0.07766850,0.27601546,0.01669879,0.00000000
-3.50875438,1.97832298,0.19578761,1.65697417,0.07659309,0.28070443,0.01674386,0.00000000
-3.50275138,2.01478582,0.20090840,1.69156952,0.07502256,0.28423705,0.01672461,0.00000000
-3.49674837,2.04453592,0.20573348,1.72079010,0.07299528,0.28667246,0.01665033,0.00000000
-3.49074537,2.06814662,0.21034930,1.74507813,0.07055939,0.28810021,0.01653207,0.00000000
-3.48474237,2.08636570,0.21485494,1.76501939,0.06777132,0.28863685,0.01638223,0.00000000
-3.47873937,2.10008307,0.21935764,1.78131664,0.06469413,0.28842138,0.01621407,0.00000000
-3.47273637,2.11029180,0.22396777,1.79475741,0.06139575,0.28760998,0.01604126,0.00000000
-3.46673337,2.11804459,0.22879346,1.80617748,0.05794717,0.28637009,0.01587736,0.00000000
-3.46073037,2.12440772,0.23393522,1.81642212,0.05442079,0.28487423,0.01573539,0.00000000
-3.45472736,2.13041493,0.23948081,1.82630697,0.05088885,0.28329397,0.01562739,0.00000000
-3.44872436,2.13702386,0.24550062,1.83658078,0.04742214,0.28179415,0.01556409,0.00000000
-3.44272136,2.14507749,0.25204398,1.84789225,0.04408893,0.28052801,0.01555468,0.00000000
-3.43671836,2.15527291,0.25913651,1.86076284,0.04095433,0.27963313,0.01560658,0.00000000
-3.43071536,2.16813929,0.26677883,1.87556742,0.03807985,0.27922880,0.01572550,0.00000000
-3.42471236,2.18402669,0.27494677,1.89252396,0.03552340,0.27941470,0.01591543,0.00000000
-3.41870935,2.20310640,0.28359299,1.91169321,0.03333950,0.28027112,0.01617886,0.00000000
-3.41270635,2.22538312,0.29265019,1.93298849,0.03157979,0.28186064,0.01651708,0.00000000
-3.40670335,2.25071840,0.30203569,1.95619541,0.03029373,0.28423124,0.01693054,0.00000000
-3.40070035,2.27886407,0.31165710,1.98100030,0.02952940,0.28742054,0.01741928,0.00000000
-3.39469735,2.30950382,0.32141892,2.00702605,0.02933428,0.29146099,0.01798344,0.00000000
-3.38869435,2.34230032,0.33122955,2.03387312,0.02975608,0.29638552,0.01862371,0.00000000
-3.38269135,2.37694506,0.34100843,2.06116324,0.03084324,0.30223335,0.01934182,0.00000000
-3.37668834,2.41320759,0.35069275,2.08858325,0.03264535,0.30905550,0.02014097,0.00000000
-3.37068534,2.45098085,0.36024335,2.11592616,0.03521312,0.31691937,0.02102607,0.00000000
-3.36468234,2.49031953,0.36964932,2.14312658,0.03859803,0.32591228,0.02200404,0.00000000
-3.35867934,2.53146847,0.37893102,2.17028839,0.04285149,0.33614329,0.02308379,0.00000000
-3.35267634,2.57487873,0.38814123,2.19770216,0.04802356,0.34774316,0.02427619,0.00000000
-3.34667334,2.62120976,0.39736412,2.22585119,0.05416123,0.36086221,0.02559374,0.00000000
-3.34067034,2.67131673,0.40671222,2.25540504,0.06130620,0.37566606,0.02705019,0.00000000
-3.33466733,2.72622305,0.41632120,2.28720069,0.06949237,0.39232914,0.02865994,0.00000000
-3.32866433,2.78707893,0.42634297,2.32221175,0.07874296,0.41102634,0.03043728,0.00000000
-3.32266133,2.85510797,0.43693703,2.36150728,0.08906749,0.43192309,0.03239560,0.00000000
-3.31665833,2.93154414,0.44826094,2.40620223,0.10045874,0.45516409,0.03454642,0.00000000
-3.31065533,3.01756267,0.46046007,2.45740208,0.11288975,0.48086162,0.03689847,0.00000000
-3.30465233,3.11420844,0.47365737,2.51614470,0.12631119,0.50908366,0.03945676,0.00000000
-3.29864932,3.22232605,0.48794367,2.58334288,0.14064914,0.53984269,0.04222170,0.00000000
-3.29264632,3.34249556,0.50336919,2.65973056,0.15580346,0.57308582,0.04518836,0.00000000
-3.28664332,3.47497788,0.51993659,2.74581623,0.17164704,0.60868678,0.04834586,0.00000000
-3.28064032,3.61967334,0.53759618,2.84184615,0.18802585,0.64644049,0.05167701,0.00000000
-3.27463732,3.77609614,0.55624349,2.94777989,0.20476005,0.68606052,0.05515817,0.00000000
-3.26863432,3.94336690,0.57571949,3.06327973,0.22164622,0.72717989,0.05875936,0.00000000
-3.26263132,4.12022437,0.59581342,3.18771507,0.23846059,0.76935532,0.06244468,0.00000000
-3.25662831,4.30505625,0.61626824,3.32018178,0.25496337,0.81207508,0.06617297,0.00000000
-3.25062531,4.49594839,0.63678838,3.45953590,0.27090403,0.85477005,0.06989879,0.00000000
-3.24462231,4.69075020,0.65704955,3.60444021,0.28602735,0.89682789,0.07357357,0.00000000
-3.23861931,4.88715339,0.67670999,3.75342122,0.30008014,0.93760968,0.07714704,0.00000000
-3.23261631,5.08278052,0.69542283,3.90493396,0.31281831,0.97646848,0.08056878,0.00000000
-3.22661331,5.27527879,0.71284876,4.05743102,0.32401403,1.01276900,0.08378980,0.00000000
-3.22061031,5.46241483,0.72866866,4.20943228,0.33346279,1.04590771,0.08676429,0.00000000
-3.21460730,5.64216528,0.74259533,4.35959157,0.34098990,1.07533233,0.08945126,0.00000000
-3.20860430,5.81279898,0.75438414,4.50675665,0.34645635,1.10056011,0.09181603,0.00000000
-3.20260130,5.97294613,0.76384183,4.65001915,0.34976363,1.12119392,0.09383167,0.00000000
-3.19659830,6.12165111,0.77083329,4.78875160,0.35085731,1.13693561,0.09548016,0.00000000
-3.19059530,6.25840586,0.77528615,4.92262938,0.34972931,1.14759597,0.09675324,0.00000000
-3.18459230,6.38316212,0.77719280,5.05163616,0.34641862,1.15310098,0.09765306,0.00000000
-3.17858929,6.49632162,0.77661011,5.17605218,0.34101057,1.15349397,0.09819232,0.00000000
-3.17258629,6.59870461,0.77365682,5.29642588,0.33363447,1.14893376,0.09839424,0.00000000
-3.16658329,6.69149794,0.76850881,5.41352977,0.32445998,1.13968884,0.09829199,0.00000000
-3.16058029,6.77618535,0.76139255,5.52830295,0.31369211,1.12612780,0.09792787,0.00000000
-3.15457729,6.85446304,0.75257703,5.64178279,0.30156515,1.10870659,0.09735213,0.00000000
-3.14857429,6.92814475,0.74236468,5.75502927,0.28833585,1.08795305,0.09662149,0.00000000
-3.14257129,6.99906083,0.73108137,5.86904582,0.27427595,1.06444933,0.09579739,0.00000000
-3.13656828,7.06895619,0.71906628,5.98470060,0.25966446,1.03881309,0.09494403,0.00000000
-3.13056528,7.13939200,0.70666157,6.10265248,0.24477995,1.01167803,0.09412633,0.00000000
-3.12456228,7.21165601,0.69420255,6.22328542,0.22989313,0.98367449,0.09340774,0.00000000
-3.11855928,7.28668554,0.68200835,6.34665501,0.21525986,0.95541101,0.09284813,0.00000000
-3.11255628,7.36500706,0.67037347,6.47244992,0.20111501,0.92745720,0.09250170,0.00000000
-3.10655328,7.44669503,0.65956036,6.59997076,0.18766715,0.90032862,0.09241507,0.00000000
-3.10055028,7.53135206,0.64979310,6.72812760,0.17509426,0.87447411,0.09262562,0.00000000
-3.09454727,7.61811125,0.64125239,6.85545688,0.16354062,0.85026576,0.09316009,0.00000000
-3.08854427,7.70566061,0.63407175,6.98015717,0.15311479,0.82799190,0.09403353,0.00000000
-3.08254127,7.79228848,0.62833513,7.10014255,0.14388881,0.80785300,0.09524871,0.00000000
-3.07653827,7.87594772,0.62407574,7.21311156,0.13589842,0.78996070,0.09679590,0.00000000
-3.07053527,7.95433595,0.62127629,7.31662858,0.12914437,0.77433957,0.09865317,0.00000000
-3.06453227,8.02498805,0.61987036,7.40821437,0.12359464,0.76093169,0.10078714,0.00000000
-3.05852926,8.08537685,0.61974515,7.48544167,0.11918751,0.74960352,0.10315413,0.00000000
-3.05252626,8.13301760,0.62074527,7.54603161,0.11583517,0.74015488,0.10570177,0.00000000
-3.04652326,8.16557154,0.62267768,7.58794683,0.11342800,0.73232963,0.10837099,0.00000000
-3.04052026,8.18094427,0.62531760,7.60947700,0.11183911,0.72582756,0.11109819,0.00000000
-3.03451726,8.17737458,0.62841525,7.60931303,0.11092910,0.72031719,0.11381773,0.00000000
-3.02851426,8.15351017,0.63170338,7.58660676,0.11055096,0.71544887,0.11646436,0.00000000
-3.02251126,8.10846716,0.63490526,7.54101347,0.11055474,0.71086797,0.11897580,0.00000000
-3.01650825,8.04187109,0.63774299,7.47271542,0.11079218,0.70622749,0.12129504,0.00000000
-3.01050525,7.95387805,0.63994595,7.38242559,0.11112087,0.70119993,0.12337247,0.00000000
-3.00450225,7.84517523,0.64125901,7.27137141,0.11140800,0.69548789,0.12516767,0.00000000
-2.99849925,7.71696147,0.64145036,7.14125952,0.11153368,0.68883326,0.12665076,0.00000000
-2.99249625,7.57090894,0.64031859,6.99422322,0.11139352,0.68102463,0.12780329,0.00000000
-2.98649325,7.40910793,0.63769887,6.83275495,0.11090068,0.67190277,0.12861858,0.00000000
-2.98049025,7.23399758,0.63346788,6.65962705,0.10998718,0.66136420,0.12910156,0.00000000
-2.97448724,7.04828581,0.62754748,6.47780422,0.10860465,0.64936261,0.12926810,0.00000000
-2.96848424,6.85486200,0.61990678,6.29035147,0.10672427,0.63590834,0.12914383,0.00000000
-2.96248124,6.65670639,0.61056277,6.10034161,0.10433625,0.62106605,0.12876262,0.00000000
-2.95647824,6.45679992,0.59957931,5.91076589,0.10144869,0.60495063,0.12816474,0.00000000
-2.95047524,6.25803844,0.58706470,5.72445155,0.09808599,0.58772171,0.12739482,0.00000000
-2.94447224,6.06315443,0.57316786,5.54398920,0.09428685,0.56957711,0.12649971,0.00000000
-2.93846923,5.87464926,0.55807336,5.37167277,0.09010207,0.55074542,0.12552645,0.00000000
-2.93246623,5.69473829,0.54199562,5.20945376,0.08559204,0.53147813,0.12452034,0.00000000
-2.92646323,5.52531036,0.52517234,5.05891103,0.08082430,0.51204170,0.12352328,0.00000000
-2.92046023,5.36790264,0.50785775,4.92123660,0.07587106,0.49270977,0.12257248,0.00000000
-2.91445723,5.22369093,0.49031570,4.79723700,0.07080681,0.47375589,0.12169952,0.00000000
-2.90845423,5.09349475,0.47281304,4.68734923,0.06570621,0.45544700,0.12092996,0.00000000
-2.90245123,4.97779625,0.45561350,4.59166977,0.06064217,0.43803776,0.12028325,0.00000000
-2.89644822,4.87677077,0.43897223,4.50999440,0.05568429,0.42176605,0.11977325,0.00000000
-2.89044522,4.79032712,0.42313123,4.44186639,0.05089757,0.40684942,0.11940895,0.00000000
-2.88444222,4.71815489,0.40831569,4.38663039,0.04634155,0.39348280,0.11919568,0.00000000
-2.87843922,4.65977595,0.39473134,4.34348912,0.04206971,0.38183715,0.11913648,0.00000000
-2.87243622,4.61459767,0.38256272,4.31156019,0.03812923,0.37205919,0.11923354,0.00000000
-2.86643322,4.58196485,0.37197239,4.28993032,0.03456097,0.36427192,0.11948983,0.00000000
-2.86043022,4.56120826,0.36310092,4.27770489,0.03139974,0.35857582,0.11991048,0.00000000
-2.85442721,4.55168748,0.35606746,4.27405065,0.02867466,0.35505069,0.12050410,0.00000000
-2.84842421,4.55282647,0.35097085,4.27823028,0.02640975,0.35375781,0.12128381,0.00000000
-2.84242121,4.56414069,0.34789107,4.28962771,0.02462441,0.35474237,0.12226781,0.00000000
-2.83641821,4.58525496,0.34689075,4.30776373,0.02333406,0.35803604,0.12347972,0.00000000
-2.83041521,4.61591184,0.34801676,4.33230177,0.02255063,0.36365953,0.12494833,0.00000000
-2.82441221,4.65597085,0.35130173,4.36304433,0.02228302,0.37162510,0.12670696,0.00000000
-2.81840920,4.70539907,0.35676525,4.39992077,0.02253743,0.38193889,0.12879239,0.00000000
-2.81240620,4.76425407,0.36441492,4.44296759,0.02331756,0.39460312,0.13124334,0.00000000
-2.80640320,4.83266060,0.37424711,4.49230252,0.02462470,0.40961801,0.13409865,0.00000000
-2.80040020,4.91078229,0.38624741,4.54809404,0.02645769,0.42698343,0.13739518,0.00000000
-2.79439720,4.99879011,0.40039089,4.61052775,0.02881279,0.44670035,0.14116557,0.00000000
-2.78839420,5.09682917,0.41664222,4.67977156,0.03168350,0.46877189,0.14543590,0.00000000
-2.78239120,5.20498548,0.43495572,4.75594100,0.03506029,0.49320408,0.15022346,0.00000000
-2.77638819,5.32325424,0.45527544,4.83906645,0.03893045,0.52000632,0.15553471,0.00000000
-2.77038519,5.45151109,0.47753532,4.92906361,0.04327784,0.54919138,0.16136346,0.00000000
-2.76438219,5.58948751,0.50165964,5.02570841,0.04808291,0.58077503,0.16768960,0.00000000
-2.75837919,5.73675155,0.52756371,5.12861752,0.05332270,0.61477516,0.17447815,0.00000000
-2.75237619,5.89269457,0.55515484,5.23723524,0.05897101,0.65121055,0.18167907,0.00000000
-2.74637319,6.05652474,0.58433369,5.35082732,0.06499881,0.69009901,0.18922755,0.00000000
-2.74037019,6.22726734,0.61499592,5.46848209,0.07137471,0.73145510,0.19704499,0.00000000
-2.73436718,6.40377216,0.64703403,5.58911892,0.07806559,0.77528730,0.20504064,0.00000000
-2.72836418,6.58472759,0.68033936,5.71150376,0.08503738,0.82159471,0.21311378,0.00000000
-2.72236118,6.76868086,0.71480404,5.83427136,0.09225584,0.87036333,0.22115650,0.00000000
-2.71635818,6.95406380,0.75032283,5.95595330,0.09968741,0.92156188,0.22905683,0.00000000
-2.71035518,7.13922296,0.78679455,6.07501093,0.10729999,0.97513739,0.23670222,0.00000000
-2.70435218,7.32245307,0.82412308,6.18987200,0.11506361,1.03101058,0.24398326,0.00000000
-2.69834917,7.50203246,0.86221761,6.29896968,0.12295096,1.08907118,0.25079734,0.00000000
-2.69234617,7.67625927,0.90099220,6.40078252,0.13093770,1.14917337,0.25705228,0.00000000
-2.68634317,7.84348698,0.94036452,6.49387391,0.13900253,1.21113156,0.26266969,0.00000000
-2.68034017,8.00215819,0.98025374,6.57692972,0.14712701,1.27471676,0.26758791,0.00000000
-2.67433717,8.15083564,1.02057776,6.64879268,0.15529512,1.33965364,0.27176456,0.00000000
-2.66833417,8.28822964,1.06124987,6.70849263,0.16349258,1.40561885,0.27517833,0.00000000
-2.66233117,8.41322136,1.10217511,6.75527156,0.17170603,1.47224047,0.27783034,0.00000000
-2.65632816,8.52488188,1.14324661,6.78860305,0.17992196,1.53909931,0.27974461,0.00000000
-2.65032516,8.62248686,1.18434238,6.80820558,0.18812578,1.60573184,0.28096792,0.00000000
-2.64432216,8.70552722,1.22532270,6.81404992,0.19630075,1.67163533,0.28156901,0.00000000
-2.63831916,8.77371627,1.26602872,6.80636061,0.20442715,1.73627503,0.28163704,0.00000000
-2.63231616,8.82699374,1.30628239,6.78561201,0.21248161,1.79909362,0.28127953,0.00000000
-2.62631316,8.86552738,1.34588805,6.75251950,0.22043672,1.85952269,0.28061973,0.00000000
-2.62031016,8.88971248,1.38463584,6.70802637,0.22826105,1.91699616,0.27979357,0.00000000
-2.61430715,8.90016968,1.42230685,6.65328704,0.23591942,1.97096519,0.27894618,0.00000000
-2.60830415,8.89774098,1.45867994,6.58964714,0.24337369,2.02091416,0.27822821,0.00000000
-2.60230115,8.88348395,1.49353997,6.51862082,0.25058376,2.06637713,0.27779195,0.00000000
