energy_ev,total_up,C_s_up,C_p_up,Hf_p_up,Hf_d_up,Na_s_up,Se_s_up,Se_p_up
-5.82591296,2.78395233,0.00602015,0.46959653,1.08534732,0.83290027,0.10952849,0.07870225,1.06846784
-5.81990995,2.83489431,0.00615063,0.48373337,1.11158323,0.85075687,0.10972770,0.08048166,1.08217999
-5.81390695,2.88719346,0.00627918,0.49763002,1.13786023,0.86855412,0.11046898,0.08223835,1.09718060
-5.80790395,2.94093019,0.00640629,0.51119485,1.16413378,0.88626567,0.11178417,0.08396681,1.11364980
-5.80190095,2.99622441,0.00653287,0.52434690,1.19037030,0.90389220,0.11370226,0.08565974,1.13177966
-5.79589795,3.05323014,0.00666024,0.53701741,1.21654703,0.92146219,0.11624905,0.08730772,1.15176899
-5.78989495,3.11213072,0.00679009,0.54915232,1.24265273,0.93903316,0.11944669,0.08889906,1.17381750
-5.78389195,3.17313493,0.00692449,0.56071531,1.26868930,0.95669352,0.12331314,0.09041980,1.19811944
-5.77788894,3.23647436,0.00706584,0.57169159,1.29467423,0.97456489,0.12786172,0.09185396,1.22485710
-5.77188594,3.30240195,0.00721681,0.58209214,1.32064385,0.99280479,0.13310053,0.09318393,1.25419438
-5.76588294,3.37119151,0.00738034,0.59195804,1.34665705,1.01160940,0.13903193,0.09439106,1.28627054
-5.75987994,3.44313795,0.00755951,0.60136475,1.37279910,1.03121607,0.14565210,0.09545638,1.32119457
-5.75387694,3.51855754,0.00775750,0.61042579,1.39918521,1.05190506,0.15295056,0.09636145,1.35904003
-5.74787394,3.59778748,0.00797755,0.61929548,1.42596335,1.07400020,0.16090987,0.09708924,1.39984070
-5.74187094,3.68118414,0.00822281,0.62817031,1.45331566,1.09786767,0.16950529,0.09762503,1.44358700
-5.73586793,3.76911902,0.00849635,0.63728852,1.48145824,1.12391283,0.17870464,0.09795724,1.49022323
-5.72986493,3.86197165,0.00880100,0.64692763,1.51063857,1.15257421,0.18846818,0.09807819,1.53964559
-5.72386193,3.96011916,0.00913934,0.65739952,1.54113056,1.18431478,0.19874865,0.09798462,1.59170110
-5.71785893,4.06392182,0.00951358,0.66904313,1.57322679,1.21960999,0.20949130,0.09767807,1.64618721
-5.71185593,4.17370477,0.00992551,0.68221459,1.60722816,1.25893282,0.22063417,0.09716510,1.70285226
-5.70585293,4.28973613,0.01037646,0.69727503,1.64343098,1.30273594,0.23210835,0.09645708,1.76139680
-5.69984992,4.41220218,0.01086719,0.71457644,1.68211202,1.35143140,0.24383838,0.09556999,1.82147558
-5.69384692,4.54118052,0.01139788,0.73444590,1.72351195,1.40536865,0.25574282,0.09452378,1.88270055
-5.68784392,4.67661261,0.01196807,0.75716896,1.76781814,1.46481148,0.26773483,0.09334172,1.94464462
-5.68184092,4.81827711,0.01257664,0.78297272,1.81514747,1.52991516,0.27972303,0.09204948,2.00684639
-5.67583792,4.96576572,0.01322177,0.81200970,1.86553021,1.60070469,0.29161232,0.09067418,2.06881580
-5.66983492,5.11846322,0.01390093,0.84434301,1.91889603,1.67705550,0.30330497,0.08924338,2.13004060
-5.66383192,5.27553333,0.01461093,0.87993394,1.97506290,1.75867775,0.31470179,0.08778405,2.18999378
-5.65782891,5.43591191,0.01534785,0.91863271,2.03372994,1.84510534,0.32570341,0.08632166,2.24814168
-5.65182591,5.59830860,0.01610716,0.96017298,2.09447476,1.93569056,0.33621170,0.08487935,2.30395274
-5.64582291,5.76121782,0.01688374,1.00417070,2.15675586,2.02960527,0.34613128,0.08347719,2.35690672
-5.63981991,5.92293940,0.01767192,1.05012774,2.21992036,2.12584899,0.35537107,0.08213175,2.40650422
-5.63381691,6.08160890,0.01846561,1.09744026,2.28321700,2.22326407,0.36384590,0.08085569,2.45227616
-5.62781391,6.23523686,0.01925838,1.14541180,2.34581411,2.32055784,0.37147808,0.07965771,2.49379316
-5.62181091,6.38175603,0.02004361,1.19327070,2.40682203,2.41633120,0.37819897,0.07854257,2.53067445
-5.61580790,6.51907504,0.02081459,1.24019124,2.46531917,2.50911271,0.38395040,0.07751134,2.56259616
-5.60980490,6.64513660,0.02156468,1.28531767,2.52038057,2.59739713,0.38868608,0.07656180,2.58929881
-5.60380190,6.75797800,0.02228749,1.32779026,2.57110792,2.67968691,0.39237271,0.07568896,2.61059365
-5.59779890,6.85579168,0.02297700,1.36677204,2.61665964,2.75453494,0.39499097,0.07488567,2.62636801
-5.59179590,6.93698314,0.02362777,1.40147541,2.65627978,2.82058707,0.39653636,0.07414326,2.63658911
-5.58579290,7.00022404,0.02423505,1.43118713,2.68932426,2.87662240,0.39701962,0.07345224,2.64130659
-5.57978989,7.04449795,0.02479494,1.45529084,2.71528359,2.92158985,0.39646706,0.07280295,2.64065339
-5.57378689,7.06913695,0.02530449,1.47328603,2.73380064,2.95463943,0.39492050,0.07218618,2.63484497
-5.56778389,7.07384714,0.02576181,1.48480278,2.74468294,2.97514694,0.39243695,0.07159367,2.62417678
-5.56178089,7.05872214,0.02616612,1.48961155,2.74790887,2.98273123,0.38908798,0.07101858,2.60901999
-5.55577789,7.02424355,0.02651774,1.48762786,2.74362733,2.97726326,0.38495876,0.07045577,2.58981517
-5.54977489,6.97126837,0.02681810,1.47891172,2.73215117,2.95886680,0.38014681,0.06990197,2.56706427
-5.54377189,6.90100372,0.02706965,1.46366197,2.71394441,2.92791093,0.37476038,0.06935588,2.54132060
-5.53776888,6.81496963,0.02727574,1.44220597,2.68960409,2.88499475,0.36891658,0.06881801,2.51317713
-5.53176588,6.71495164,0.02744047,1.41498534,2.65983741,2.83092524,0.36273911,0.06829055,2.48325314
-5.52576288,6.60294469,0.02756847,1.38253837,2.62543526,2.76668924,0.35635583,0.06777699,2.45217965
-5.51975988,6.48109096,0.02766473,1.34548012,2.58724338,2.69342097,0.34989601,0.06728174,2.42058381
-5.51375688,6.35161387,0.02773427,1.30448104,2.54613231,2.61236646,0.34348741,0.06680970,2.38907284
-5.50775388,6.21675116,0.02778196,1.26024525,2.50296754,2.52484643,0.33725324,0.06636572,2.35821808
-5.50175088,6.07868958,0.02781222,1.21348911,2.45858101,2.43221909,0.33130910,0.06595410,2.32853967
-5.49574787,5.93950396,0.02782884,1.16492115,2.41374524,2.33584422,0.32575998,0.06557816,2.30049261
-5.48974487,5.80110299,0.02783470,1.11522387,2.36915109,2.23704992,0.32069737,0.06523977,2.27445477
-5.48374187,5.66518367,0.02783169,1.06503816,2.32538986,2.13710283,0.31619676,0.06493908,2.25071754
-5.47773887,5.53319626,0.02782055,1.01495050,2.28294056,2.03718294,0.31231540,0.06467426,2.22947955
-5.47173587,5.40632057,0.02780088,0.96548332,2.24216240,1.93836333,0.30909071,0.06444145,2.21084394
-5.46573287,5.28545430,0.02777109,0.91708857,2.20329295,1.84159517,0.30653915,0.06423475,2.19481925
-5.45972986,5.17121327,0.02772857,0.87014437,2.16645141,1.74769820,0.30465583,0.06404648,2.18132420
-5.45372686,5.06394284,0.02766977,0.82495455,2.13164692,1.65735624,0.30341486,0.06386740,2.17019584
-5.44772386,4.96373946,0.02759047,0.78175080,2.09879105,1.57111756,0.30277035,0.06368721,2.16120101
-5.44172086,4.87048055,0.02748599,0.74069695,2.06771380,1.48939944,0.30265822,0.06349503,2.15405031
-5.43571786,4.78386090,0.02735150,0.70189510,2.03818209,1.41249622,0.30299855,0.06328000,2.14841393
-5.42971486,4.70343314,0.02718235,0.66539291,2.00991979,1.34059018,0.30369862,0.06303186,2.14393845
-5.42371186,4.62865010,0.02697432,0.63119185,1.98262818,1.27376435,0.30465627,0.06274155,2.14026383
-5.41770885,4.55890686,0.02672398,0.59925568,1.95600589,1.21201647,0.30576368,0.06240178,2.13703947
-5.41170585,4.49358015,0.02642892,0.56951908,1.92976740,1.15527354,0.30691118,0.06200750,2.13393879
-5.40570285,4.43206360,0.02608795,0.54189579,1.90365925,1.10340604,0.30799111,0.06155628,2.13067146
-5.39969985,4.37379733,0.02570133,0.51628620,1.87747340,1.05624152,0.30890148,0.06104852,2.12699282
-5.39369685,4.31829096,0.02527082,0.49258407,1.85105727,1.01357708,0.30954922,0.06048762,2.12271019
-5.38769385,4.26513981,0.02479973,0.47068230,1.82432031,0.97519046,0.30985308,0.05987991,2.11768608
-5.38169085,4.21403422,0.02429293,0.45047762,1.79723695,0.94084956,0.30974589,0.05923450,2.11183831
-5.37568784,4.16476269,0.02375668,0.43187438,1.76984635,0.91032051,0.30917616,0.05856302,2.10513760
-5.36968484,4.11720978,0.02319857,0.41478718,1.74224911,0.88337424,0.30810916,0.05787921,2.09760300
-5.36368184,4.07135002,0.02262729,0.39914278,1.71460154,0.85979180,0.30652719,0.05719854,2.08929600
-5.35767884,4.02723915,0.02205239,0.38488121,1.68710803,0.83936862,0.30442932,0.05653771,2.08031390
-5.35167584,3.98500429,0.02148408,0.37195620,1.66001229,0.82191789,0.30183063,0.05591418,2.07078328
-5.34567284,3.94483411,0.02093293,0.36033527,1.63358787,0.80727341,0.29876087,0.05534576,2.06085413
-5.33966983,3.90697034,0.02040962,0.34999936,1.60812870,0.79529191,0.29526288,0.05485017,2.05069515
-5.33366683,3.87170116,0.01992471,0.34094233,1.58394012,0.78585514,0.29139071,0.05444481,2.04049065
-5.32766383,3.83935698,0.01948842,0.33317028,1.56133064,0.77887164,0.28720758,0.05414646,2.03043898
-5.32166083,3.81030852,0.01911041,0.32670074,1.54060477,0.77427823,0.28278379,0.05397117,2.02075265
-5.31565783,3.78496672,0.01879961,0.32156179,1.52205691,0.77204110,0.27819463,0.05393418,2.01165951
-5.30965483,3.76378372,0.01856407,0.31779114,1.50596632,0.77215630,0.27351837,0.05404990,2.00340475
-5.30365183,3.74725376,0.01841086,0.31543489,1.49259283,0.77464943,0.26883435,0.05433197,1.99625298
-5.29764882,3.73591290,0.01834593,0.31454622,1.48217327,0.77957438,0.26422122,0.05479325,1.99048973
-5.29164582,3.73033618,0.01837408,0.31518365,1.47491805,0.78701071,0.25975520,0.05544586,1.98642152
-5.28564282,3.73113118,0.01849885,0.31740900,1.47100783,0.79705970,0.25550866,0.05630110,1.98437420
-5.27963982,3.73892699,0.01872253,0.32128483,1.47058984,0.80983886,0.25154859,0.05736941,1.98468861
-5.27363682,3.75435821,0.01904603,0.32687150,1.47377385,0.82547485,0.24793531,0.05866008,1.98771372
-5.26763382,3.77804364,0.01946894,0.33422371,1.48062756,0.84409505,0.24472124,0.06018101,1.99379683
-5.26163082,3.81056030,0.01998943,0.34338669,1.49117165,0.86581784,0.24194974,0.06193828,2.00327121
-5.25562781,3.85241348,0.02060429,0.35439206,1.50537445,0.89074210,0.23965405,0.06393564,2.01644153
-5.24962481,3.90400421,0.02130890,0.36725360,1.52314689,0.91893621,0.23785636,0.06617402,2.03356788
-5.24362181,3.96559589,0.02209725,0.38196299,1.54433775,0.95042720,0.23656705,0.06865090,2.05484904
-5.23761881,4.03728196,0.02296202,0.39848592,1.56873004,0.98519058,0.23578410,0.07135974,2.08040630
-5.23161581,4.11895678,0.02389459,0.41675859,1.59603872,1.02314145,0.23549275,0.07428948,2.11026857
-5.22561281,4.21029176,0.02488520,0.43668505,1.62591047,1.06412748,0.23566546,0.07742410,2.14436003
-5.21960980,4.31071864,0.02592307,0.45813543,1.65792577,1.10792423,0.23626216,0.08074236,2.18249123
-5.21360680,4.41942140,0.02699657,0.48094540,1.69160354,1.15423324,0.23723087,0.08421767,2.22435437
-5.20760380,4.53533798,0.02809345,0.50491677,1.72640869,1.20268316,0.23850870,0.08781818,2.26952328
-5.20160080,4.65717235,0.02920108,0.52981963,1.76176226,1.25283396,0.24002317,0.09150713,2.31745845
-5.19559780,4.78341683,0.03030671,0.55539571,1.79705422,1.30418426,0.24169394,0.09524340,2.36751702
-5.18959480,4.91238408,0.03139776,0.58136311,1.83165836,1.35618142,0.24343474,0.09898222,2.41896746
-5.18359180,5.04224744,0.03246214,0.60742213,1.86494873,1.40823410,0.24515560,0.10267619,2.47100822
-5.17758879,5.17108798,0.03348849,0.63326208,1.89631707,1.45972661,0.24676525,0.10627633,2.52278968
-5.17158579,5.29694606,0.03446648,0.65856871,1.92519038,1.51003454,0.24817354,0.10973334,2.57343824
-5.16558279,5.41787513,0.03538705,0.68303198,1.95104783,1.55854089,0.24929384,0.11299888,2.62208139
-5.15957979,5.53199505,0.03624260,0.70635389,1.97343618,1.60465194,0.25004540,0.11602683,2.66787274
-5.15357679,5.63754282,0.03702711,0.72825588,1.99198315,1.64781210,0.25035541,0.11877452,2.71001565
-5.14757379,5.73291816,0.03773623,0.74848569,2.00640780,1.68751725,0.25016085,0.12120386,2.74778460
-5.14157079,5.81672224,0.03836735,0.76682313,2.01652770,1.72332583,0.24940994,0.12328225,2.78054322
-5.13556778,5.88778798,0.03891945,0.78308478,2.02226244,1.75486737,0.24806327,0.12498340,2.80775848
-5.12956478,5.94520099,0.03939310,0.79712725,2.02363335,1.78184820,0.24609447,0.12628780,2.82901053
-5.12356178,5.98831073,0.03979020,0.80884904,2.02075951,1.80405419,0.24349047,0.12718305,2.84399795
-5.11755878,6.01673192,0.04011383,0.81819090,2.01385024,1.82135065,0.24025143,0.12766390,2.85253865
-5.11155578,6.03033702,0.04036793,0.82513480,2.00319456,1.83367965,0.23639024,0.12773208,2.85456650
-5.10555278,6.02924059,0.04055710,0.82970159,1.98914806,1.84105503,0.23193172,0.12739589,2.85012447
-5.09954977,6.01377719,0.04068623,0.83194761,1.97211789,1.84355561,0.22691164,0.12666968,2.83935466
-5.09354677,5.98447432,0.04076028,0.83196048,1.95254660,1.84131714,0.22137546,0.12557311,2.82248623
-5.08754377,5.94202221,0.04078400,0.82985420,1.93089549,1.83452361,0.21537701,0.12413038,2.79982187
-5.08154077,5.88724235,0.04076165,0.82576406,1.90762826,1.82339825,0.20897708,0.12236934,2.77172370
-5.07553777,5.82105623,0.04069689,0.81984147,1.88319563,1.80819501,0.20224200,0.12032068,2.73859935
-5.06953477,5.74445599,0.04059255,0.81224898,1.85802150,1.78919075,0.19524228,0.11801702,2.70088884
-5.06353177,5.65847803,0.04045062,0.80315574,1.83249121,1.76667851,0.18805127,0.11549216,2.65905286
-5.05752876,5.56418052,0.04027217,0.79273360,1.80694209,1.74096211,0.18074394,0.11278031,2.61356272
-5.05152576,5.46262534,0.04005739,0.78115381,1.78165685,1.71235220,0.17339573,0.10991556,2.56489232
-5.04552276,5.35486454,0.03980569,0.76858461,1.75685957,1.68116357,0.16608150,0.10693125,2.51351211
-5.03951976,5.24193131,0.03951575,0.75518945,1.73271450,1.64771386,0.15887456,0.10385964,2.45988497
-5.03351676,5.12483480,0.03918579,0.74112597,1.70932746,1.61232318,0.15184576,0.10073154,2.40446385
-5.02751376,5.00455824,0.03881365,0.72654566,1.68674952,1.57531447,0.14506262,0.09757614,2.34769083
-5.02151076,4.88205945,0.03839707,0.71159387,1.66498274,1.53701438,0.13858856,0.09442080,2.28999711
-5.01550775,4.75827278,0.03793386,0.69641026,1.64398744,1.49775401,0.13248205,0.09129102,2.23180377
-5.00950475,4.63411146,0.03742213,0.68112937,1.62369063,1.45786949,0.12679593,0.08821034,2.17352255
-5.00350175,4.51046951,0.03686048,0.66588121,1.60399517,1.41770196,0.12157659,0.08520040,2.11555652
-4.99749875,4.38822235,0.03624816,0.65079173,1.58478904,1.37759663,0.11686334,0.08228085,2.05830014
-4.99149575,4.26822545,0.03558523,0.63598301,1.56595454,1.33790092,0.11268774,0.07946940,2.00213848
-4.98549275,4.15131065,0.03487267,0.62157312,1.54737669,1.29896146,0.10907307,0.07678179,1.94744544
-4.97948974,4.03827988,0.03411246,0.60767556,1.52895086,1.26112009,0.10603389,0.07423175,1.89458087
-4.97348674,3.92989648,0.03330760,0.59439833,1.51058911,1.22470879,0.10357572,0.07183092,1.84388664
-4.96748374,3.82687421,0.03246212,0.58184260,1.49222516,1.19004396,0.10169496,0.06958884,1.79568177
-4.96148074,3.72986466,0.03158106,0.57010105,1.47381795,1.15742005,0.10037893,0.06751279,1.75025689
-4.95547774,3.63944362,0.03067034,0.55925608,1.45535367,1.12710314,0.09960620,0.06560772,1.70786827
-4.94947474,3.55609735,0.02973672,0.54937786,1.43684644,1.09932455,0.09934713,0.06387618,1.66873183
-4.94347174,3.48020959,0.02878766,0.54052250,1.41833769,1.07427506,0.09956466,0.06231822,1.63301753
-4.93746873,3.41205020,0.02783113,0.53273045,1.39989452,1.05209991,0.10021526,0.06093135,1.60084445
-4.93146573,3.35176635,0.02687549,0.52602518,1.38160709,1.03289505,0.10125021,0.05971053,1.57227700
-4.92546273,3.29937697,0.02592931,0.52041243,1.36358552,1.01670470,0.10261691,0.05864824,1.54732257
-4.91945973,3.25477098,0.02500118,0.51587992,1.34595627,1.00352056,0.10426040,0.05773457,1.52593080
-4.91345673,3.21770965,0.02409952,0.51239777,1.32885840,0.99328263,0.10612491,0.05695738,1.50799465
-4.90745373,3.18783316,0.02323246,0.50991945,1.31243973,0.98588162,0.10815541,0.05630260,1.49335334
-4.90145073,3.16467121,0.02240759,0.50838334,1.29685312,0.98116287,0.11029908,0.05575449,1.48179691
-4.89544772,3.14765711,0.02163190,0.50771478,1.28225289,0.97893151,0.11250667,0.05529606,1.47307251
-4.88944472,3.13614485,0.02091153,0.50782852,1.26879140,0.97895860,0.11473364,0.05490946,1.46689176
-4.88344172,3.12942807,0.02025174,0.50863133,1.25661575,0.98098790,0.11694108,0.05457646,1.46293918
-4.87743872,3.12676014,0.01965672,0.51002473,1.24586464,0.98474289,0.11909626,0.05427896,1.46088093
-4.87143572,3.12737418,0.01912951,0.51190756,1.23666515,0.98993363,0.12117298,0.05399941,1.46037373
-4.86543272,3.13050210,0.01867196,0.51417833,1.22912957,0.99626318,0.12315150,0.05372134,1.46107325
-4.85942971,3.13539167,0.01828460,0.51673710,1.22335205,1.00343330,0.12501818,0.05342972,1.46264179
-4.85342671,3.14132098,0.01796666,0.51948695,1.21940525,1.01114913,0.12676480,0.05311137,1.46475485
-4.84742371,3.14760969,0.01771601,0.52233482,1.21733684,1.01912280,0.12838768,0.05275523,1.46710626
-4.84142071,3.15362686,0.01752921,0.52519184,1.21716609,1.02707597,0.12988660,0.05235256,1.46941200
-4.83541771,3.15879547,0.01740154,0.52797321,1.21888060,1.03474139,0.13126352,0.05189705,1.47141248
-4.82941471,3.16259366,0.01732704,0.53059758,1.22243341,1.04186359,0.13252138,0.05138487,1.47287341
-4.82341171,3.16455357,0.01729868,0.53298625,1.22774066,1.04819902,0.13366285,0.05081457,1.47358567
-4.81740870,3.16425813,0.01730842,0.53506227,1.23468009,1.05351592,0.13468920,0.05018694,1.47336415
-4.81140570,3.16133684,0.01734745,0.53674959,1.24309055,1.05759423,0.13559941,0.04950480,1.47204617
-4.80540270,3.15546127,0.01740637,0.53797247,1.25277271,1.06022584,0.13638941,0.04877273,1.46948963
-4.79939970,3.14634111,0.01747539,0.53865529,1.26349120,1.06121541,0.13705173,0.04799677,1.46557136
-4.79339670,3.13372146,0.01754465,0.53872286,1.27497808,1.06038206,0.13757534,0.04718408,1.46018586
-4.78739370,3.11738197,0.01760441,0.53810133,1.28693790,1.05756182,0.13794584,0.04634265,1.45324473
-4.78139070,3.09713795,0.01764538,0.53671972,1.29905395,1.05261106,0.13814597,0.04548099,1.44467691
-4.77538769,3.07284381,0.01765897,0.53451190,1.31099582,1.04541065,0.13815632,0.04460783,1.43442980
-4.76938469,3.04439841,0.01763755,0.53141924,1.32242786,1.03587069,0.13795630,0.04373197,1.42247120
-4.76338169,3.01175219,0.01757471,0.52739334,1.33301829,1.02393554,0.13752522,0.04286203,1.40879197
-4.75737869,2.97491546,0.01746541,0.52239917,1.34244867,1.00958881,0.13684352,0.04200638,1.39340917
-4.75137569,2.93396713,0.01730620,0.51641797,1.35042333,0.99285793,0.13589395,0.04117311,1.37636955
-4.74537269,2.88906329,0.01709529,0.50945005,1.35667843,0.97381792,0.13466281,0.04036994,1.35775298
-4.73936968,2.84044492,0.01683266,0.50151708,1.36099039,0.95259407,0.13314098,0.03960434,1.33767562
-4.73336668,2.78844386,0.01652004,0.49266385,1.36318328,0.92936321,0.13132488,0.03888359,1.31629256
-4.72736368,2.73348668,0.01616089,0.48295921,1.36313505,0.90435339,0.12921726,0.03821488,1.29379967
-4.72136068,2.67609590,0.01576030,0.47249621,1.36078243,0.87784182,0.12682774,0.03760541,1.27043443
-4.71535768,2.61688815,0.01532486,0.46139140,1.35612423,0.85015111,0.12417316,0.03706253,1.24647568
-4.70935468,2.55656923,0.01486249,0.44978314,1.34922312,0.82164378,0.12127768,0.03659387,1.22224201
-4.70335168,2.49592598,0.01438225,0.43782912,1.34020574,0.79271537,0.11817274,0.03620736,1.19808900
-4.69734867,2.43581499,0.01389412,0.42570310,1.32926117,0.76378610,0.11489676,0.03591131,1.17440493
-4.69134567,2.37714847,0.01340877,0.41359094,1.31663782,0.73529171,0.11149467,0.03571436,1.15160534
-4.68534267,2.32087742,0.01293730,0.40168616,1.30263864,0.70767343,0.10801728,0.03562542,1.13012617
-4.67933967,2.26797255,0.01249105,0.39018506,1.28761491,0.68136770,0.10452054,0.03565356,1.11041576
-4.67333667,2.21940332,0.01208133,0.37928166,1.27195852,0.65679576,0.10106461,0.03580771,1.09292574
-4.66733367,2.17611544,0.01171924,0.36916254,1.25609290,0.63435347,0.09771287,0.03609649,1.07810086
-4.66133067,2.13900753,0.01141545,0.36000178,1.24046286,0.61440168,0.09453075,0.03652778,1.06636806
-4.65532766,2.10890718,0.01118001,0.35195616,1.22552330,0.59725735,0.09158455,0.03710840,1.05812491
-4.64932466,2.08654729,0.01102217,0.34516068,1.21172737,0.58318561,0.08894005,0.03784363,1.05372772
-4.64332166,2.07254304,0.01095023,0.33972467,1.19951405,0.57239300,0.08666116,0.03873681,1.05347952
-4.63731866,2.06737050,0.01097136,0.33572844,1.18929578,0.56502200,0.08480838,0.03978888,1.05761855
-4.63131566,2.07134740,0.01109145,0.33322075,1.18144653,0.56114707,0.08343729,0.04099800,1.06630733
-4.62531266,2.08461694,0.01131499,0.33221710,1.17629061,0.56077216,0.08259694,0.04235920,1.07962315
-4.61930965,2.10713561,0.01164492,0.33269889,1.17409303,0.56383001,0.08232830,0.04386410,1.09755015
-4.61330665,2.13866554,0.01208247,0.33461372,1.17505155,0.57018314,0.08266277,0.04550079,1.11997375
-4.60730365,2.17877239,0.01262709,0.33787655,1.17929118,0.57962672,0.08362075,0.04725381,1.14667774
-4.60130065,2.22682920,0.01327633,0.34237216,1.18686128,0.59189328,0.08521039,0.04910428,1.17734444
-4.59529765,2.28202667,0.01402576,0.34795845,1.19773571,0.60665930,0.08742662,0.05103015,1.21155834
-4.58929465,2.34339012,0.01486895,0.35447097,1.21181597,0.62355362,0.09025040,0.05300671,1.24881329
-4.58329165,2.40980292,0.01579745,0.36172825,1.22893756,0.64216750,0.09364837,0.05500716,1.28852322
-4.57728864,2.48003603,0.01680084,0.36953803,1.24887908,0.66206625,0.09757288,0.05700333,1.33003640
-4.57128564,2.55278291,0.01786683,0.37770411,1.27137406,0.68280205,0.10196249,0.05896655,1.37265266
-4.56528264,2.62669873,0.01898143,0.38603360,1.29612461,0.70392773,0.10674292,0.06086857,1.41564320
-4.55927964,2.70044256,0.02012918,0.39434450,1.32281657,0.72501108,0.11182843,0.06268253,1.45827216
-4.55327664,2.77272081,0.02129341,0.40247305,1.35113526,0.74564916,0.11712374,0.06438389,1.49981925
-4.54727364,2.84233046,0.02245664,0.41028086,1.38078102,0.76548233,0.12252625,0.06595140,1.53960235
-4.54127064,2.90819992,0.02360095,0.41766141,1.41148382,0.78420714,0.12792871,0.06736788,1.57699920
-4.53526763,2.96942606,0.02470842,0.42454556,1.44301606,0.80158801,0.13322206,0.06862092,1.61146716
-4.52926463,3.02530552,0.02576164,0.43090603,1.47520304,0.81746678,0.13829848,0.06970341,1.64256015
-4.52326163,3.07535899,0.02674417,0.43676051,1.50793041,0.83177005,0.14305450,0.07061387,1.66994205
-4.51725863,3.11934727,0.02764103,0.44217324,1.54114839,0.84451378,0.14739404,0.07135654,1.69339577
-4.51125563,3.15727844,0.02843916,0.44725506,1.57487254,0.85580497,0.15123120,0.07194132,1.71282784
-4.50525263,3.18940572,0.02912782,0.45216173,1.60918098,0.86584022,0.15449282,0.07238337,1.72826811
-4.49924962,3.21621622,0.02969892,0.45709073,1.64420856,0.87490124,0.15712061,0.07270266,1.73986482
-4.49324662,3.23841093,0.03014729,0.46227645,1.68013800,0.88334733,0.15907280,0.07292321,1.74787515
