energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Hf_p_up,Hf_d_up,Te_p_up,Te_d_up
-2.86043022,2.51558286,1.49550847,0.21288227,0.00679861,0.49565994,1.26888727,1.06184472,1.10898539,0.00000000
-2.85442721,2.48796737,1.47676729,0.20962818,0.00617991,0.49642271,1.25789040,1.05013692,1.09310595,0.00000000
-2.84842421,2.45178460,1.45222051,0.20564149,0.00563164,0.49483303,1.24205176,1.03517005,1.07346680,0.00000000
-2.84242121,2.40683489,1.42188887,0.20093411,0.00514808,0.49075706,1.22118623,1.01684636,1.05010051,0.00000000
-2.83641821,2.35306975,1.38588999,0.19552726,0.00472286,0.48412278,1.19522273,0.99511780,1.02308828,0.00000000
-2.83041521,2.29060413,1.34444232,0.18945203,0.00434924,0.47492209,1.16420897,0.96999253,0.99256425,0.00000000
-2.82441221,2.21972333,1.29786561,0.18274973,0.00402037,0.46321078,1.12831214,0.94153993,0.95871820,0.00000000
-2.81840920,2.14088420,1.24657784,0.17547184,0.00372957,0.44910606,1.08781532,0.90989352,0.92179625,0.00000000
-2.81240620,2.05470980,1.19108836,0.16767957,0.00347053,0.43278208,1.04310982,0.87525160,0.88209935,0.00000000
-2.80640320,1.96197789,1.13198761,0.15944309,0.00323743,0.41446340,0.99468365,0.83787523,0.83997951,0.00000000
-2.80040020,1.86360336,1.06993369,0.15084030,0.00302511,0.39441697,0.94310686,0.79808374,0.79583388,0.00000000
-2.79439720,1.76061550,1.00563642,0.14195530,0.00282913,0.37294284,0.88901419,0.75624779,0.75009684,0.00000000
-2.78839420,1.65413100,0.93983966,0.13287654,0.00264577,0.35036415,0.83308602,0.71278029,0.70323050,0.00000000
-2.78239120,1.54532399,0.87330256,0.12369478,0.00247207,0.32701683,0.77602853,0.66812559,0.65571396,0.00000000
-2.77638819,1.43539449,0.80678077,0.11450098,0.00230576,0.30323942,0.71855371,0.62274755,0.60803190,0.00000000
-2.77038519,1.32553668,0.74100832,0.10538407,0.00214525,0.27936349,0.66136044,0.57711687,0.56066310,0.00000000
-2.76438219,1.21690845,0.67668104,0.09642888,0.00198951,0.25570499,0.60511705,0.53169849,0.51406917,0.00000000
-2.75837919,1.11060345,0.61444202,0.08771428,0.00183801,0.23255681,0.55044626,0.48693945,0.46868429,0.00000000
-2.75237619,1.00762668,0.55486975,0.07931145,0.00169063,0.21018282,0.49791271,0.44325787,0.42490613,0.00000000
-2.74637319,0.90887456,0.49846924,0.07128259,0.00154755,0.18881341,0.44801367,0.40103339,0.38308846,0.00000000
-2.74037019,0.81511985,0.44566615,0.06367994,0.00140916,0.16864268,0.40117275,0.36059942,0.34353555,0.00000000
-2.73436718,0.72700187,0.39680406,0.05654516,0.00127600,0.14982706,0.35773670,0.32223752,0.30649850,0.00000000
-2.72836418,0.64502179,0.35214446,0.04990912,0.00114867,0.13248547,0.31797504,0.28617377,0.27217355,0.00000000
-2.72236118,0.56954277,0.31186940,0.04379203,0.00102775,0.11670061,0.28208220,0.25257744,0.24070224,0.00000000
-2.71635818,0.50079451,0.27608608,0.03820393,0.00091378,0.10252127,0.25018161,0.22156150,0.21217313,0.00000000
-2.71035518,0.43888134,0.24483305,0.03314542,0.00080722,0.08996545,0.22233139,0.19318503,0.18662498,0.00000000
-2.70435218,0.38379324,0.21808734,0.02860862,0.00070840,0.07902396,0.19853094,0.16745709,0.16405101,0.00000000
-2.69834917,0.33541885,0.19577216,0.02457828,0.00061752,0.06966422,0.17872805,0.14434178,0.14440382,0.00000000
-2.69234617,0.29355969,0.17776452,0.02103301,0.00053466,0.06183421,0.16282603,0.12376415,0.12760082,0.00000000
-2.68634317,0.25794467,0.16390242,0.01794653,0.00045975,0.05546619,0.15069040,0.10561665,0.11352972,0.00000000
-2.68034017,0.22824446,0.15399131,0.01528885,0.00039262,0.05048016,0.14215485,0.08976573,0.10205393,0.00000000
-2.67433717,0.20408493,0.14780955,0.01302752,0.00033297,0.04678685,0.13702643,0.07605839,0.09301750,0.00000000
-2.66833417,0.18505934,0.14511284,0.01112860,0.00028043,0.04429036,0.13508953,0.06432836,0.08624966,0.00000000
-2.66233117,0.17073906,0.14563752,0.00955770,0.00023455,0.04289020,0.13610910,0.05440177,0.08156868,0.00000000
-2.65632816,0.16068258,0.14910299,0.00828071,0.00019484,0.04248293,0.13983277,0.04610217,0.07878511,0.00000000
-2.65032516,0.15444298,0.15521326,0.00726452,0.00016078,0.04296338,0.14599245,0.03925487,0.07770448,0.00000000
-2.64432216,0.15157389,0.16365810,0.00647752,0.00013184,0.04422553,0.15430527,0.03369041,0.07812934,0.00000000
-2.63831916,0.15163409,0.17411378,0.00589001,0.00010749,0.04616318,0.16447449,0.02924742,0.07986104,0.00000000
-2.63231616,0.15419126,0.18624407,0.00547447,0.00008724,0.04867043,0.17619039,0.02577466,0.08270106,0.00000000
-2.62631316,0.15882483,0.19970146,0.00520577,0.00007062,0.05164217,0.18913154,0.02313250,0.08645228,0.00000000
-2.62031016,0.16512855,0.21412902,0.00506128,0.00005723,0.05497458,0.20296667,0.02119386,0.09092023,0.00000000
-2.61430715,0.17271285,0.22916307,0.00502088,0.00004671,0.05856577,0.21735731,0.01984467,0.09591433,0.00000000
-2.60830415,0.18120720,0.24443676,0.00506705,0.00003878,0.06231655,0.23196128,0.01898399,0.10124939,0.00000000
-2.60230115,0.19026280,0.25958463,0.00518475,0.00003324,0.06613144,0.24643715,0.01852388,0.10674736,0.00000000
-2.59629815,0.19955545,0.27424802,0.00536146,0.00002997,0.06991979,0.26044946,0.01838910,0.11223922,0.00000000
-2.59029515,0.20878877,0.28808132,0.00558712,0.00002896,0.07359712,0.27367479,0.01851664,0.11756721,0.00000000
-2.58429215,0.21769761,0.30075870,0.00585403,0.00003032,0.07708652,0.28580823,0.01885527,0.12258717,0.00000000
-2.57828914,0.22605158,0.31198120,0.00615683,0.00003427,0.08032009,0.29657018,0.01936496,0.12717093,0.00000000
-2.57228614,0.23365844,0.32148369,0.00649244,0.00004120,0.08324034,0.30571305,0.02001640,0.13120877,0.00000000
-2.56628314,0.24036724,0.32904150,0.00685994,0.00005166,0.08580139,0.31302756,0.02079043,0.13461161,0.00000000
-2.56028014,0.24607088,0.33447624,0.00726049,0.00006639,0.08796998,0.31834836,0.02167753,0.13731295,0.00000000
-2.55427714,0.25070788,0.33766060,0.00769721,0.00008637,0.08972609,0.32155855,0.02267731,0.13927042,0.00000000
-2.54827414,0.25426326,0.33852177,0.00817502,0.00011281,0.09106323,0.32259292,0.02379791,0.14046676,0.00000000
-2.54227114,0.25676825,0.33704328,0.00870044,0.00014724,0.09198818,0.32143970,0.02505545,0.14091016,0.00000000
-2.53626813,0.25829878,0.33326515,0.00928136,0.00019148,0.09252033,0.31814064,0.02647341,0.14063397,0.00000000
-2.53026513,0.25897274,0.32728227,0.00992679,0.00024771,0.09269048,0.31278940,0.02808192,0.13969568,0.00000000
-2.52426213,0.25894600,0.31924108,0.01064655,0.00031852,0.09253922,0.30552832,0.02991700,0.13817519,0.00000000
-2.51825913,0.25840724,0.30933459,0.01145091,0.00040686,0.09211489,0.29654368,0.03201973,0.13617244,0.00000000
-2.51225613,0.25757195,0.29779615,0.01235028,0.00051615,0.09147128,0.28605956,0.03443531,0.13380448,0.00000000
-2.50625313,0.25667551,0.28489197,0.01335481,0.00065022,0.09066503,0.27433073,0.03721208,0.13120206,0.00000000
-2.50025013,0.25596584,0.27091289,0.01447402,0.00081331,0.08975309,0.26163477,0.04040047,0.12850587,0.00000000
-2.49424712,0.25569583,0.25616577,0.01571645,0.00101006,0.08879012,0.24826373,0.04405177,0.12586257,0.00000000
-2.48824412,0.25611571,0.24096466,0.01708933,0.00124543,0.08782610,0.23451572,0.04821703,0.12342079,0.00000000
-2.48224112,0.25746585,0.22562234,0.01859827,0.00152466,0.08690433,0.22068680,0.05294576,0.12132710,0.00000000
-2.47623812,0.25996998,0.21044229,0.02024705,0.00185311,0.08605975,0.20706336,0.05828464,0.11972230,0.00000000
-2.47023512,0.26382931,0.19571156,0.02203739,0.00223615,0.08531784,0.19391527,0.06427624,0.11873789,0.00000000
-2.46423212,0.26921751,0.18169463,0.02396886,0.00267901,0.08469409,0.18149010,0.07095773,0.11849299,0.00000000
-2.45822911,0.27627673,0.16862846,0.02603885,0.00318654,0.08419410,0.17000841,0.07835957,0.11909170,0.00000000
-2.45222611,0.28511489,0.15671873,0.02824259,0.00376301,0.08381428,0.15966031,0.08650430,0.12062100,0.00000000
-2.44622311,0.29580400,0.14613750,0.03057326,0.00441188,0.08354314,0.15060320,0.09540540,0.12314914,0.00000000
-2.44022011,0.30837977,0.13702199,0.03302221,0.00513551,0.08336313,0.14296076,0.10506622,0.12672460,0.00000000
-2.43421711,0.32284232,0.12947469,0.03557918,0.00593493,0.08325289,0.13682315,0.11547915,0.13137563,0.00000000
-2.42821411,0.33915793,0.12356446,0.03823268,0.00680959,0.08318981,0.13224811,0.12662494,0.13711029,0.00000000
-2.42221111,0.35726184,0.11932870,0.04097031,0.00775710,0.08315286,0.12926313,0.13847232,0.14391710,0.00000000
-2.41620810,0.37706192,0.11677629,0.04377926,0.00877309,0.08312535,0.12786831,0.15097789,0.15176610,0.00000000
-2.41020510,0.39844308,0.11589126,0.04664673,0.00985100,0.08309769,0.12803989,0.16408644,0.16061049,0.00000000
-2.40420210,0.42127244,0.11663700,0.04956046,0.01098206,0.08306983,0.12973424,0.17773159,0.17038864,0.00000000
-2.39819910,0.44540486,0.11896082,0.05250922,0.01215528,0.08305338,0.13289221,0.19183694,0.18102658,0.00000000
-2.39219610,0.47068899,0.12279881,0.05548334,0.01335748,0.08307317,0.13744363,0.20631760,0.19244084,0.00000000
-2.38619310,0.49697343,0.12808081,0.05847518,0.01457354,0.08316827,0.14331187,0.22108212,0.20454148,0.00000000
-2.38019010,0.52411286,0.13473525,0.06147959,0.01578659,0.08339229,0.15041830,0.23603485,0.21723549,0.00000000
-2.37418709,0.55197402,0.14269392,0.06449429,0.01697842,0.08381295,0.15868657,0.25107850,0.23043010,0.00000000
-2.36818409,0.58044108,0.15189634,0.06752022,0.01812989,0.08451096,0.16804636,0.26611695,0.24403621,0.00000000
-2.36218109,0.60942039,0.16229361,0.07056166,0.01922145,0.08557810,0.17843680,0.28105801,0.25797157,0.00000000
-2.35617809,0.63884403,0.17385174,0.07362640,0.02023369,0.08711462,0.18980911,0.29581619,0.27216359,0.00000000
-2.35017509,0.66867222,0.18655405,0.07672557,0.02114794,0.08922607,0.20212850,0.31031501,0.28655175,0.00000000
-2.34417209,0.69889397,0.20040272,0.07987341,0.02194687,0.09201951,0.21537522,0.32448901,0.30108927,0.00000000
-2.33816908,0.72952611,0.21541928,0.08308680,0.02261505,0.09559933,0.22954454,0.33828507,0.31574402,0.00000000
-2.33216608,0.76061026,0.23164390,0.08638463,0.02313948,0.10006286,0.24464575,0.35166299,0.33049851,0.00000000
-2.32616308,0.79220795,0.24913347,0.08978690,0.02351009,0.10549574,0.26070006,0.36459532,0.34534890,0.00000000
-2.32016008,0.82439372,0.26795841,0.09331374,0.02372007,0.11196746,0.27773740,0.37706619,0.36030306,0.00000000
-2.31415708,0.85724660,0.28819825,0.09698412,0.02376610,0.11952702,0.29579226,0.38906953,0.37537757,0.00000000
-2.30815408,0.89084009,0.30993613,0.10081463,0.02364854,0.12819902,0.31489871,0.40060631,0.39059398,0.00000000
-2.30215108,0.92523127,0.33325218,0.10481803,0.02337138,0.13798041,0.33508461,0.41168147,0.40597431,0.00000000
-2.29614807,0.96044946,0.35821625,0.10900185,0.02294210,0.14883782,0.35636545,0.42230026,0.42153618,0.00000000
-2.29014507,0.99648517,0.38488007,0.11336712,0.02237144,0.16070593,0.37873804,0.43246468,0.43728774,0.00000000
-2.28414207,1.03327995,0.41326920,0.11790714,0.02167296,0.17348675,0.40217423,0.44216999,0.45322271,0.00000000
-2.27813907,1.07071793,0.44337522,0.12260653,0.02086262,0.18705000,0.42661518,0.45140183,0.46931603,0.00000000
-2.27213607,1.10861970,0.47514846,0.12744056,0.01995818,0.20123467,0.45196639,0.46013404,0.48552017,0.00000000
-2.26613307,1.14673907,0.50849167,0.13237488,0.01897865,0.21585168,0.47809387,0.46832757,0.50176264,0.00000000
-2.26013007,1.18476318,0.54325509,0.13736554,0.01794360,0.23068770,0.50482169,0.47593059,0.51794482,0.00000000
-2.25412706,1.22231633,0.57923316,0.14235959,0.01687261,0.24550990,0.53193116,0.48287986,0.53394226,0.00000000
-2.24812406,1.25896742,0.61616325,0.14729600,0.01578464,0.26007166,0.55916182,0.48910355,0.54960664,0.00000000
-2.24212106,1.29424100,0.65372663,0.15210712,0.01469754,0.27411891,0.58621429,0.49452515,0.56476922,0.00000000
-2.23611806,1.32763157,0.69155177,0.15672044,0.01362754,0.28739698,0.61275502,0.49906849,0.57924588,0.00000000
-2.23011506,1.35862040,0.72922008,0.16106068,0.01258893,0.29965768,0.63842277,0.50266356,0.59284328,0.00000000
-2.22411206,1.38669432,0.76627397,0.16505224,0.01159379,0.31066630,0.66283679,0.50525261,0.60536606,0.00000000
-2.21810905,1.41136543,0.80222714,0.16862165,0.01065181,0.32020837,0.68560623,0.50679638,0.61662468,0.00000000
-2.21210605,1.43219088,0.83657665,0.17170013,0.00977021,0.32809579,0.70634067,0.50727981,0.62644333,0.00000000
-2.20610305,1.44879160,0.86881667,0.17422613,0.00895382,0.33417219,0.72466115,0.50671695,0.63466774,0.00000000
-2.20010005,1.46086916,0.89845316,0.17614756,0.00820515,0.33831730,0.74021156,0.50515465,0.64117227,0.00000000
-2.19409705,1.46821972,0.92501914,0.17742386,0.00752461,0.34045003,0.75266965,0.50267464,0.64586599,0.00000000
-2.18809405,1.47074456,0.94808992,0.17802761,0.00691075,0.34053045,0.76175747,0.49939399,0.64869738,0.00000000
-2.18209105,1.46845650,0.96729759,0.17794576,0.00636056,0.33856024,0.76725067,0.49546353,0.64965747,0.00000000
-2.17608804,1.46148195,0.98234441,0.17718032,0.00586978,0.33458196,0.76898637,0.49106459,0.64878113,0.00000000
-2.17008504,1.45005862,0.99301423,0.17574854,0.00543322,0.32867696,0.76686928,0.48640386,0.64614665,0.00000000
-2.16408204,1.43452890,0.99918167,0.17368261,0.00504510,0.32096216,0.76087580,0.48170688,0.64187346,0.00000000
-2.15807904,1.41532944,1.00081851,0.17102882,0.00469932,0.31158588,0.75105593,0.47721037,0.63611831,0.00000000
-2.15207604,1.39297741,0.99799704,0.16784630,0.00438977,0.30072284,0.73753300,0.47315379,0.62907000,0.00000000
-2.14607304,1.36805428,0.99089001,0.16420537,0.00411054,0.28856855,0.72050114,0.46977076,0.62094308,0.00000000
-2.14007004,1.34118774,0.97976738,0.16018557,0.00385612,0.27533349,0.70022068,0.46728063,0.61197083,0.00000000
-2.13406703,1.31303293,0.96498959,0.15587347,0.00362156,0.26123701,0.67701158,0.46588083,0.60239790,0.00000000
-2.12806403,1.28425360,0.94699788,0.15136038,0.00340256,0.24650151,0.65124522,0.46574028,0.59247293,0.00000000
-2.12206103,1.25550410,0.92630168,0.14673994,0.00319552,0.23134680,0.62333481,0.46699435,0.58244167,0.00000000
-2.11605803,1.22741286,0.90346375,0.14210578,0.00299760,0.21598507,0.59372484,0.46974150,0.57254065,0.00000000
-2.11005503,1.20056806,0.87908340,0.13754934,0.00280664,0.20061640,0.56287985,0.47404178,0.56299197,0.00000000
-2.10405203,1.17550565,0.85377856,0.13315772,0.00262119,0.18542502,0.53127300,0.47991718,0.55399895,0.00000000
-2.09804902,1.15270011,0.82816715,0.12901190,0.00244038,0.17057642,0.49937477,0.48735376,0.54574322,0.00000000
-2.09204602,1.13255799,0.80284858,0.12518507,0.00226386,0.15621516,0.46764222,0.49630525,0.53838275,0.00000000
-2.08604302,1.11541402,0.77838591,0.12174134,0.00209171,0.14246360,0.43650891,0.50669795,0.53205109,0.00000000
-2.08004002,1.10152953,0.75528935,0.11873461,0.00192434,0.12942136,0.40637613,0.51843637,0.52685745,0.00000000
-2.07403702,1.09109299,0.73400161,0.11620780,0.00176239,0.11716541,0.37760518,0.53140928,0.52288757,0.00000000
-2.06803402,1.08422195,0.71488558,0.11419227,0.00160664,0.10575091,0.35051130,0.54549576,0.52020497,0.00000000
-2.06203102,1.08096621,0.69821483,0.11270753,0.00145794,0.09521240,0.32535902,0.56057073,0.51885247,0.00000000
-2.05602801,1.08131154,0.68416711,0.11176114,0.00131714,0.08556559,0.30235907,0.57650964,0.51885359,0.00000000
-2.05002501,1.08518376,0.67282106,0.11134884,0.00118503,0.07680928,0.28166691,0.59319207,0.52021386,0.00000000
-2.04402201,1.09245267,0.66415629,0.11145484,0.00106230,0.06892759,0.26338268,0.61050390,0.52292156,0.00000000
-2.03801901,1.10293579,0.65805675,0.11205231,0.00094955,0.06189228,0.24755251,0.62833814,0.52694812,0.00000000
-2.03201601,1.11640171,0.65431720,0.11310405,0.00084725,0.05566507,0.23417114,0.64659423,0.53224788,0.00000000
-2.02601301,1.13257312,0.65265267,0.11456329,0.00075578,0.05019990,0.22318555,0.66517614,0.53875750,0.00000000
-2.02001001,1.15112964,0.65271048,0.11637472,0.00067541,0.04544514,0.21449963,0.68398929,0.54639502,0.00000000
-2.01400700,1.17171065,0.65408446,0.11847562,0.00060638,0.04134555,0.20797952,0.70293677,0.55505871,0.00000000
-2.00800400,1.19391832,0.65633089,0.12079718,0.00054892,0.03784419,0.20345963,0.72191508,0.56462610,0.00000000
-2.00200100,1.21732132,0.65898557,0.12326596,0.00050328,0.03488393,0.20074912,0.74080995,0.57495330,0.00000000
-1.99599800,1.24145926,0.66158149,0.12580555,0.00046982,0.03240896,0.19963863,0.75949237,0.58587490,0.00000000
-1.98999500,1.26584826,0.66366648,0.12833825,0.00044904,0.03036592,0.19990724,0.77781555,0.59720471,0.00000000
-1.98399200,1.28998775,0.66482018,0.13078695,0.00044166,0.02870491,0.20132936,0.79561281,0.60873746,0.00000000
-1.97798899,1.31336856,0.66466977,0.13307697,0.00044863,0.02738024,0.20368154,0.81269684,0.62025169,0.00000000
-1.97198599,1.33548231,0.66290401,0.13513801,0.00047125,0.02635108,0.20674893,0.82886050,0.63151371,0.00000000
-1.96598299,1.35583190,0.65928479,0.13690592,0.00051114,0.02558189,0.21033138,0.84387908,0.64228275,0.00000000
-1.95997999,1.37394277,0.65365612,0.13832448,0.00057034,0.02504264,0.21424890,0.85751415,0.65231707,0.00000000
-1.95397699,1.38937470,0.64595003,0.13934693,0.00065129,0.02470901,0.21834638,0.86951879,0.66138084,0.00000000
-1.94797399,1.40173347,0.63618918,0.13993732,0.00075685,0.02456239,0.22249750,0.87964396,0.66925150,0.00000000
-1.94197099,1.41068209,0.62448620,0.14007152,0.00089031,0.02458969,0.22660755,0.88764582,0.67572730,0.00000000
-1.93596798,1.41595085,0.61103965,0.13973788,0.00105531,0.02478318,0.23061519,0.89329349,0.68063453,0.00000000
-1.92996498,1.41734586,0.59612687,0.13893758,0.00125586,0.02514003,0.23449300,0.89637706,0.68383417,0.00000000
-1.92396198,1.41475537,0.58009393,0.13768445,0.00149619,0.02566189,0.23824670,0.89671526,0.68522748,0.00000000
-1.91795898,1.40815369,0.56334305,0.13600450,0.00178070,0.02635418,0.24191319,0.89416259,0.68476029,0.00000000
-1.91195598,1.39760228,0.54631800,0.13393493,0.00211379,0.02722543,0.24555725,0.88861547,0.68242558,0.00000000
-1.90595298,1.38324784,0.52948800,0.13152279,0.00249973,0.02828636,0.24926707,0.88001705,0.67826426,0.00000000
-1.89994997,1.36531746,0.51333063,0.12882336,0.00294244,0.02954897,0.25314877,0.86836066,0.67236399,0.00000000
-1.89394697,1.34411089,0.49831445,0.12589809,0.00344535,0.03102540,0.25732002,0.85369152,0.66485608,0.00000000
-1.88794397,1.31999026,0.48488196,0.12281251,0.00401110,0.03272688,0.26190304,0.83610685,0.65591051,0.00000000
-1.88194097,1.29336760,0.47343342,0.11963384,0.00464138,0.03466257,0.26701723,0.81575422,0.64572940,0.00000000
-1.87593797,1.26469082,0.46431214,0.11642869,0.00533669,0.03683834,0.27277175,0.79282842,0.63453914,0.00000000
-1.86993497,1.23442866,0.45779186,0.11326073,0.00609608,0.03925575,0.27925842,0.76756690,0.62258159,0.00000000
-1.86393197,1.20305543,0.45406657,0.11018854,0.00691702,0.04191103,0.28654521,0.74024409,0.61010493,0.00000000
-1.85792896,1.17103621,0.45324321,0.10726372,0.00779522,0.04479422,0.29467074,0.71116484,0.59735443,0.00000000
-1.85192596,1.13881325,0.45533760,0.10452928,0.00872450,0.04788860,0.30364006,0.68065741,0.58456383,0.00000000
-1.84592296,1.10679437,0.46027380,0.10201846,0.00969676,0.05117032,0.31342199,0.64906612,0.57194772,0.00000000
-1.83991996,1.07534369,0.46788692,0.09975401,0.01070202,0.05460841,0.32394827,0.61674428,0.55969535,0.00000000
-1.83391696,1.04477557,0.47792961,0.09774791,0.01172844,0.05816507,0.33511464,0.58404741,0.54796625,0.00000000
-1.82791396,1.01535166,0.49008183,0.09600161,0.01276256,0.06179645,0.34678394,0.55132720,0.53688790,0.00000000
-1.82191096,0.98728167,0.50396385,0.09450686,0.01378953,0.06545371,0.35879117,0.51892634,0.52655556,0.00000000
-1.81590795,0.96072741,0.51915214,0.09324683,0.01479341,0.06908454,0.37095042,0.48717442,0.51703434,0.00000000
-1.80990495,0.93581035,0.53519752,0.09219787,0.01575760,0.07263500,0.38306340,0.45638491,0.50836342,0.00000000
-1.80390195,0.91262187,0.55164516,0.09133148,0.01666526,0.07605161,0.39492935,0.42685332,0.50056199,0.00000000
-1.79789895,0.89123603,0.56805560,0.09061655,0.01749983,0.07928375,0.40635576,0.39885639,0.49363691,0.00000000
-1.79189595,0.87172392,0.58402613,0.09002189,0.01824550,0.08228611,0.41716963,0.37265235,0.48759128,0.00000000
-1.78589295,0.85416893,0.59921174,0.08951869,0.01888779,0.08502118,0.42722861,0.34848194,0.48243366,0.00000000
-1.77988994,0.83868193,0.61334468,0.08908296,0.01941397,0.08746172,0.43643154,0.32657007,0.47818727,0.00000000
-1.77388694,0.82541563,0.62625187,0.08869785,0.01981352,0.08959289,0.44472795,0.30712785,0.47489862,0.00000000
-1.76788394,0.81457705,0.63786940,0.08835556,0.02007855,0.09141421,0.45212578,0.29035480,0.47264500,0.00000000
-1.76188094,0.80643739,0.64825335,0.08805899,0.02020405,0.09294096,0.45869717,0.27644090,0.47154036,0.00000000
-1.75587794,0.80133848,0.65758627,0.08782284,0.02018810,0.09420511,0.46458178,0.26556828,0.47173909,0.00000000
-1.74987494,0.79969537,0.66617893,0.08767417,0.02003194,0.09525563,0.46998741,0.25791240,0.47343738,0.00000000
-1.74387194,0.80199436,0.67446697,0.08765236,0.01973999,0.09615817,0.47518773,0.25364231,0.47687200,0.00000000
-1.73786893,0.80878660,0.68300226,0.08780856,0.01931963,0.09699396,0.48051726,0.25292016,0.48231635,0.00000000
-1.73186593,0.82067688,0.69243917,0.08820436,0.01878103,0.09785811,0.48636345,0.25589958,0.49007385,0.00000000
-1.72586293,0.83830813,0.70351581,0.08891008,0.01813675,0.09885719,0.49315629,0.26272302,0.50046884,0.00000000
-1.71985993,0.86234170,0.71703087,0.09000238,0.01740136,0.10010625,0.50135564,0.27351811,0.51383532,0.00000000
-1.71385693,0.89343435,0.73381659,0.09156156,0.01659093,0.10172525,0.51143672,0.28839300,0.53050396,0.00000000
-1.70785393,0.93221241,0.75470872,0.09366841,0.01572250,0.10383515,0.52387434,0.30743094,0.55078778,0.00000000
-1.70185093,0.97924428,0.78051449,0.09640095,0.01481359,0.10655367,0.53912632,0.33068422,0.57496719,0.00000000
-1.69584792,1.03501214,0.81197953,0.09983092,0.01388163,0.10999096,0.55761667,0.35816782,0.60327496,0.00000000
-1.68984492,1.09988409,0.84975511,0.10402045,0.01294346,0.11424527,0.57971922,0.38985290,0.63588164,0.00000000
-1.68384192,1.17408774,0.89436683,0.10901877,0.01201492,0.11939881,0.60574217,0.42566068,0.67288224,0.00000000
-1.67783892,1.25768661,0.94618598,0.11485929,0.01111042,0.12551402,0.63591415,0.46545690,0.71428454,0.00000000
-1.67183592,1.35056017,1.00540480,0.12155701,0.01024262,0.13263025,0.67037220,0.50904718,0.75999964,0.00000000
-1.66583292,1.45238869,1.07201680,0.12910657,0.00942225,0.14076126,0.70915223,0.55617385,0.80983517,0.00000000
-1.65982991,1.56264375,1.14580295,0.13748079,0.00865789,0.14989334,0.75218217,0.60651426,0.86349153,0.00000000
-1.65382691,1.68058490,1.22632474,0.14662996,0.00795597,0.15998443,0.79927808,0.65968098,0.92056129,0.00000000
-1.64782391,1.80526317,1.31292449,0.15648187,0.00732074,0.17096413,0.85014346,0.71522418,0.98053203,0.00000000
-1.64182091,1.93553142,1.40473320,0.16694256,0.00675438,0.18273472,0.90437174,0.77263597,1.04279244,0.00000000
-1.63581791,2.07006150,1.50068608,0.17789784,0.00625716,0.19517311,0.96145196,0.83135706,1.10664175,0.00000000
-1.62981491,2.20736795,1.59954523,0.18921554,0.00582762,0.20813372,1.02077749,0.89078543,1.17130210,0.00000000
-1.62381191,2.34583751,1.69992898,0.20074832,0.00546280,0.22145219,1.08165759,0.95028683,1.23593369,0.00000000
-1.61780890,2.48376349,1.80034678,0.21233712,0.00515854,0.23494976,1.14333139,1.00920684,1.29965206,0.00000000
-1.61180590,2.61938399,1.89923854,0.22381503,0.00490974,0.24843813,1.20498412,1.06688409,1.36154722,0.00000000
-1.60580290,2.75092246,1.99501699,0.23501139,0.00471060,0.26172471,1.26576484,1.12266408,1.42070393,0.00000000
-1.59979990,2.87662932,2.08611123,0.24575609,0.00455496,0.27461790,1.32480538,1.17591319,1.47622248,0.00000000
-1.59379690,2.99482290,2.17101003,0.25588386,0.00443645,0.28693231,1.38123978,1.22603216,1.52723943,0.00000000
-1.58779390,3.10392831,2.24830299,0.26523840,0.00434879,0.29849365,1.43422372,1.27246861,1.57294758,0.00000000
-1.58179090,3.20251276,2.31671812,0.27367611,0.00428594,0.30914303,1.48295341,1.31472804,1.61261460,0.00000000
-1.57578789,3.28931608,2.37515417,0.28106947,0.00424224,0.31874061,1.52668317,1.35238290,1.64559971,0.00000000
-1.56978489,3.36327531,2.42270683,0.28730984,0.00421252,0.32716847,1.56474149,1.38507926,1.67136791,0.00000000
-1.56378189,3.42354278,2.45868769,0.29230955,0.00419223,0.33433244,1.59654484,1.41254103,1.68950145,0.00000000
-1.55777889,3.46949714,2.48263557,0.29600333,0.00417739,0.34016310,1.62160911,1.43457161,1.69970799,0.00000000
-1.55177589,3.50074735,2.49432018,0.29834907,0.00416468,0.34461581,1.63955815,1.45105289,1.70182558,0.00000000
-1.54577289,3.51712990,2.49373815,0.29932782,0.00415137,0.34766986,1.65012956,1.46194208,1.69582413,0.00000000
-1.53976988,3.51869987,2.48110240,0.29894311,0.00413529,0.34932695,1.65317740,1.46726647,1.68180356,0.00000000
-1.53376688,3.50571675,2.45682531,0.29721978,0.00411479,0.34960901,1.64867207,1.46711662,1.65998877,0.00000000
-1.52776388,3.47862603,2.42149734,0.29420224,0.00408863,0.34855566,1.63669743,1.46163868,1.63072175,0.00000000
-1.52176088,3.43803787,2.37586196,0.28995240,0.00405596,0.34622143,1.61744542,1.45102601,1.59445107,0.00000000
-1.51575788,3.38470397,2.32078849,0.28454728,0.00401619,0.34267293,1.59120854,1.43551103,1.55171942,0.00000000
-1.50975488,3.31949398,2.25724413,0.27807658,0.00396896,0.33798620,1.55837053,1.41535746,1.50314943,0.00000000
-1.50375188,3.24337240,2.18626636,0.27064008,0.00391406,0.33224425,1.51939555,1.39085358,1.44942841,0.00000000
-1.49774887,3.15737687,2.10893675,0.26234521,0.00385139,0.32553505,1.47481650,1.36230661,1.39129254,0.00000000
