energy_ev,total_up,Bi_p_up,Bi_d_up,Cu_p_up,Cu_d_up,Se_s_up,Se_p_up
-5.62181091,3.17206880,0.48933775,0.00911883,0.71779424,2.52231130,0.00340285,0.49119075
-5.61580790,3.19901603,0.50622748,0.00957611,0.74118177,2.54320505,0.00367607,0.46995920
-5.60980490,3.23658907,0.52585197,0.01008750,0.76763444,2.57232265,0.00395954,0.44907852
-5.60380190,3.28539955,0.54836758,0.01065296,0.79722809,2.61015839,0.00425018,0.42864700
-5.59779890,3.34595117,0.57390090,0.01127165,0.83003638,2.65711397,0.00454472,0.40876745
-5.59179590,3.41859770,0.60253782,0.01194183,0.86611900,2.71346619,0.00483977,0.38954356
-5.58579290,3.50350357,0.63431354,0.01266071,0.90550962,2.77933671,0.00513181,0.37107640
-5.57978989,3.60060873,0.66920383,0.01342433,0.94820413,2.85466498,0.00541727,0.35346119
-5.57378689,3.70959933,0.70711805,0.01422750,0.99414967,2.93918576,0.00569252,0.33678435
-5.56778389,3.82988588,0.74789421,0.01506377,1.04323496,3.03241244,0.00595396,0.32112108
-5.56178089,3.96058996,0.79129622,0.01592539,1.09528229,3.13362703,0.00619808,0.30653334
-5.55577789,4.10054047,0.83701374,0.01680342,1.15004179,3.24187774,0.00642144,0.29306846
-5.54977489,4.24828016,0.88466440,0.01768779,1.20718817,3.35598464,0.00662084,0.28075825
-5.54377189,4.40208256,0.93379868,0.01856747,1.26632027,3.47455364,0.00679328,0.26961863
-5.53776888,4.55997919,0.98390709,0.01943066,1.32696359,3.59599870,0.00693611,0.25964983
-5.53176588,4.71979666,1.03442966,0.02026503,1.38857589,3.71857202,0.00704702,0.25083698
-5.52576288,4.87920250,1.08476735,0.02105801,1.45055568,3.84040134,0.00712415,0.24315110
-5.51975988,5.03575879,1.13429501,0.02179709,1.51225349,3.95953352,0.00716613,0.23655042
-5.51375688,5.18698164,1.18237559,0.02247013,1.57298555,4.07398311,0.00717214,0.23098186
-5.50775388,5.33040500,1.22837503,0.02306572,1.63204948,4.18178444,0.00714191,0.22638281
-5.50175088,5.46364663,1.27167746,0.02357349,1.68874140,4.28104575,0.00707581,0.22268284
-5.49574787,5.58447412,1.31170004,0.02398443,1.74237384,4.37000339,0.00697482,0.21980556
-5.48974487,5.69086882,1.34790719,0.02429120,1.79229392,4.44707465,0.00684055,0.21767044
-5.48374187,5.78108563,1.37982356,0.02448834,1.83790097,4.51090726,0.00667524,0.21619449
-5.47773887,5.85370655,1.40704549,0.02457250,1.87866309,4.56042392,0.00648171,0.21529403
-5.47173587,5.90768636,1.42925046,0.02454259,1.91413195,4.59486058,0.00626334,0.21488616
-5.46573287,5.94238886,1.44620441,0.02439983,1.94395536,4.61379683,0.00602397,0.21489029
-5.45972986,5.95761241,1.45776666,0.02414785,1.96788723,4.61717757,0.00576792,0.21522945
-5.45372686,5.95360406,1.46389235,0.02379253,1.98579454,4.60532514,0.00549980,0.21583150
-5.44772386,5.93106166,1.46463242,0.02334202,1.99766115,4.57894117,0.00522451,0.21663026
-5.44172086,5.89112383,1.46013113,0.02280645,2.00358844,4.53909822,0.00494711,0.21756645
-5.43571786,5.83534804,1.45062135,0.02219779,2.00379276,4.48722104,0.00467271,0.21858855
-5.42971486,5.76567729,1.43641776,0.02152951,1.99859989,4.42505793,0.00440641,0.21965348
-5.42371186,5.68439627,1.41790828,0.02081630,1.98843672,4.35464276,0.00415315,0.22072713
-5.41770885,5.59407803,1.39554398,0.02007371,1.97382047,4.27824846,0.00391767,0.22178471
-5.41170585,5.49752238,1.36982777,0.01931775,1.95534581,4.19833308,0.00370439,0.22281091
-5.40570285,5.39768767,1.34130229,0.01856455,1.93367014,4.11747966,0.00351734,0.22379977
-5.39969985,5.29761725,1.31053726,0.01782993,1.90949760,4.03833126,0.00336010,0.22475434
-5.39369685,5.20036259,1.27811649,0.01712907,1.88356200,3.96352274,0.00323569,0.22568605
-5.38769385,5.10890460,1.24462509,0.01647613,1.85660913,3.89561080,0.00314658,0.22661373
-5.38169085,5.02607520,1.21063692,0.01588390,1.82937878,3.83700418,0.00309463,0.22756243
-5.37568784,4.95448087,1.17670262,0.01536356,1.80258684,3.78989573,0.00308102,0.22856185
-5.36968484,4.89643019,1.14333847,0.01492439,1.77690778,3.75619815,0.00310628,0.22964452
-5.36368184,4.85386749,1.11101620,0.01457361,1.75295789,3.73748539,0.00317022,0.23084381
-5.35767884,4.82831429,1.08015411,0.01431620,1.73127973,3.73494149,0.00327199,0.23219173
-5.35167584,4.82082084,1.05110948,0.01415483,1.71232806,3.74931879,0.00341006,0.23371669
-5.34567284,4.83192936,1.02417267,0.01408988,1.69645776,3.78090702,0.00358223,0.23544124
-5.33966983,4.86165091,0.99956291,0.01411941,1.68391419,3.82951508,0.00378567,0.23738005
-5.33366683,4.90945728,0.97742608,0.01423934,1.67482639,3.89446660,0.00401698,0.23953804
-5.32766383,4.97428917,0.95783452,0.01444354,1.66920357,3.97461034,0.00427224,0.24190894
-5.32166083,5.05458142,0.94078905,0.01472416,1.66693521,4.06834601,0.00454705,0.24447442
-5.31565783,5.14830548,0.92622312,0.01507181,1.66779521,4.17366547,0.00483669,0.24720370
-5.30965483,5.25302879,0.91400927,0.01547596,1.67145004,4.28820889,0.00513612,0.25005389
-5.30365183,5.36598996,0.90396766,0.01592527,1.67747110,4.40933470,0.00544019,0.25297107
-5.29764882,5.48418796,0.89587643,0.01640800,1.68535098,4.53420152,0.00574369,0.25589197
-5.29164582,5.60448263,0.88948380,0.01691240,1.69452333,4.65985965,0.00604150,0.25874642
-5.28564282,5.72370330,0.88452131,0.01742715,1.70438567,4.78334908,0.00632873,0.26146033
-5.27963982,5.83876152,0.88071778,0.01794171,1.71432438,4.90180049,0.00660084,0.26395907
-5.27363682,5.94676342,0.87781339,0.01844672,1.72374080,5.01253522,0.00685380,0.26617121
-5.26763382,6.04511708,0.87557332,0.01893430,1.73207737,5.11316023,0.00708416,0.26803225
-5.26163082,6.13162985,0.87380010,0.01939830,1.73884248,5.20165363,0.00728919,0.26948826
-5.25562781,6.20459114,0.87234418,0.01983449,1.74363279,5.27643705,0.00746694,0.27049911
-5.24962481,6.26283635,0.87111193,0.02024068,1.74615178,5.33643104,0.00761636,0.27104115
-5.24362181,6.30578840,0.87007072,0.02061670,1.74622336,5.38109078,0.00773723,0.27110910
-5.23761881,6.33347432,0.86925045,0.02096435,1.74379980,5.41041985,0.00783027,0.27071704
-5.23161581,6.34651543,0.86874147,0.02128722,1.73896307,5.42496099,0.00789704,0.26989828
-5.22561281,6.34609083,0.86868871,0.02159041,1.73191964,5.42576386,0.00793992,0.26870429
-5.21960980,6.33387562,0.86928228,0.02188024,1.72298851,5.41433086,0.00796199,0.26720244
-5.21360680,6.31195611,0.87074477,0.02216384,1.71258313,5.39254331,0.00796691,0.26547281
-5.20760380,6.28272597,0.87331601,0.02244867,1.70118791,5.36257127,0.00795881,0.26360423
-5.20160080,6.24876818,0.87723583,0.02274213,1.68933063,5.32677108,0.00794210,0.26168960
-5.19559780,6.21272836,0.88272591,0.02305106,1.67755209,5.28757560,0.00792131,0.25982094
-5.18959480,6.17718580,0.88997164,0.02338128,1.66637474,5.24738234,0.00790092,0.25808422
-5.18359180,6.14452866,0.89910499,0.02373723,1.65627193,5.20844482,0.00788520,0.25655455
-5.17758879,6.11683941,0.91018955,0.02412160,1.64763976,5.17277254,0.00787801,0.25529173
-5.17158579,6.09579643,0.92320847,0.02453511,1.64077286,5.14204420,0.00788273,0.25433663
-5.16558279,6.08259652,0.93805633,0.02497635,1.63584581,5.11753829,0.00790209,0.25370853
-5.15957979,6.07790206,0.95453539,0.02544172,1.63290109,5.10008422,0.00793811,0.25340363
-5.15357679,6.08181520,0.97235656,0.02592548,1.63184438,5.09003582,0.00799206,0.25339477
-5.14757379,6.09388006,0.99114528,0.02641994,1.63244751,5.08726820,0.00806441,0.25363248
-5.14157079,6.11311220,1.01045209,0.02691574,1.63435873,5.09119748,0.00815487,0.25404722
-5.13556778,6.13805342,1.02976734,0.02740214,1.63711996,5.10082168,0.00826242,0.25455277
-5.12956478,6.16684844,1.04853946,0.02786754,1.64018963,5.11478019,0.00838540,0.25505046
-5.12356178,6.19733909,1.06619577,0.02829984,1.64297006,5.13142835,0.00852157,0.25543414
-5.11755878,6.22717063,1.08216483,0.02868703,1.64483758,5.14892264,0.00866828,0.25559549
-5.11155578,6.25390460,1.09589911,0.02901765,1.64517366,5.16531231,0.00882252,0.25542942
-5.10555278,6.27513218,1.10689684,0.02928124,1.64339531,5.17863227,0.00898113,0.25483926
-5.09954977,6.28858255,1.11472194,0.02946881,1.63898293,5.18699315,0.00914084,0.25374140
-5.09354677,6.29222102,1.11902096,0.02957317,1.63150426,5.18866394,0.00929849,0.25206924
-5.08754377,6.28433267,1.11953628,0.02958925,1.62063304,5.18214396,0.00945107,0.24977610
-5.08154077,6.26358812,1.11611493,0.02951423,1.60616162,5.16622130,0.00959583,0.24683709
-5.07553777,6.22908927,1.10871268,0.02934767,1.58800700,5.14001572,0.00973041,0.24324984
-5.06953477,6.18039407,1.09739349,0.02909151,1.56621028,5.10300520,0.00985284,0.23903404
-5.06353177,6.11752041,1.08232422,0.02874994,1.54092990,5.05503597,0.00996165,0.23422995
-5.05752876,6.04093051,1.06376538,0.02832922,1.51242931,4.99631675,0.01005584,0.22889598
-5.05152576,5.95149796,1.04205832,0.02783743,1.48106022,4.92739886,0.01013494,0.22310548
-5.04552276,5.85046025,1.01760976,0.02728412,1.44724258,4.84914406,0.01019899,0.21694310
-5.03951976,5.73936039,0.99087465,0.02667998,1.41144266,4.76268276,0.01024849,0.21050077
-5.03351676,5.61998102,0.96233816,0.02603646,1.37415067,4.66936523,0.01028441,0.20387374
-5.02751376,5.49427503,0.93249777,0.02536534,1.33585928,4.57070860,0.01030811,0.19715671
-5.02151076,5.36429577,0.90184643,0.02467840,1.29704404,4.46834235,0.01032130,0.19044045
-5.01550775,5.23213031,0.87085735,0.02398705,1.25814693,4.36395458,0.01032598,0.18380886
-5.00950475,5.09983808,0.83997111,0.02330205,1.21956341,4.25924137,0.01032433,0.17733677
-5.00350175,4.96939701,0.80958550,0.02263319,1.18163363,4.15586067,0.01031870,0.17108844
-4.99749875,4.84265834,0.78004815,0.02198914,1.14463778,4.05539203,0.01031145,0.16511671
-4.99149575,4.72131098,0.75165224,0.02137729,1.10879533,3.95930302,0.01030492,0.15946291
-4.98549275,4.60685529,0.72463484,0.02080364,1.07426785,3.86892250,0.01030133,0.15415736
-4.97948974,4.50058595,0.69917790,0.02027276,1.04116475,3.78542074,0.01030271,0.14922030
-4.97348674,4.40358310,0.67541127,0.01978782,1.00955112,3.70979611,0.01031082,0.14466325
-4.96748374,4.31671042,0.65341740,0.01935061,0.97945693,3.64286755,0.01032709,0.14049050
-4.96148074,4.24061908,0.63323726,0.01896165,0.95088676,3.58527208,0.01035258,0.13670077
-4.95547774,4.17575595,0.61487674,0.01862029,0.92382922,3.53746662,0.01038792,0.13328872
-4.94947474,4.12237479,0.59831347,0.01832484,0.89826551,3.49973293,0.01043333,0.13024636
-4.94347174,4.08054929,0.58350314,0.01807271,0.87417645,3.47218511,0.01048857,0.12756421
-4.93746873,4.05018686,0.57038546,0.01786055,0.85154774,3.45477878,0.01055299,0.12523213
-4.93146573,4.03104251,0.55888914,0.01768440,0.83037317,3.44732136,0.01062558,0.12323984
-4.92546273,4.02273214,0.54893591,0.01753983,0.81065585,3.44948307,0.01070495,0.12157714
-4.91945973,4.02474535,0.54044354,0.01742205,0.79240738,3.46080836,0.01078950,0.12023383
-4.91345673,4.03645744,0.53332767,0.01732606,0.77564548,3.48072768,0.01087740,0.11919936
-4.90745373,4.05714107,0.52750284,0.01724677,0.76039021,3.50856964,0.01096676,0.11846233
-4.90145073,4.08597793,0.52288258,0.01717905,0.74665927,3.54357384,0.01105568,0.11800987
-4.89544772,4.12207076,0.51937895,0.01711791,0.73446283,3.58490434,0.01114238,0.11782701
-4.88944472,4.16445652,0.51690160,0.01705852,0.72379833,3.63166446,0.01122527,0.11789601
-4.88344172,4.21212087,0.51535673,0.01699635,0.71464563,3.68291273,0.01130307,0.11819591
-4.87743872,4.26401464,0.51464597,0.01692724,0.70696288,3.73768053,0.01137486,0.11870210
-4.87143572,4.31907230,0.51466558,0.01684747,0.70068353,3.79499129,0.01144018,0.11938621
-4.86543272,4.37623263,0.51530590,0.01675387,0.69571444,3.85388130,0.01149906,0.12021612
-4.85942971,4.43446138,0.51645138,0.01664388,0.69193554,3.91342178,0.01155208,0.12115629
-4.85342671,4.49277551,0.51798117,0.01651562,0.68920082,3.97274196,0.01160035,0.12216826
-4.84742371,4.55026830,0.51977021,0.01636798,0.68734081,4.03105240,0.01164553,0.12321141
-4.84142071,4.60613464,0.52169101,0.01620063,0.68616638,4.08766780,0.01168982,0.12424390
-4.83541771,4.65969537,0.52361582,0.01601410,0.68547361,4.14202855,0.01173586,0.12522375
-4.82941471,4.71041951,0.52541931,0.01580978,0.68504964,4.19371975,0.01178674,0.12611003
-4.82341171,4.75794325,0.52698145,0.01558988,0.68467916,4.24248686,0.01184583,0.12686419
-4.81740870,4.80208445,0.52819050,0.01535746,0.68415120,4.28824685,0.01191676,0.12745122
-4.81140570,4.84285161,0.52894605,0.01511634,0.68326603,4.33109395,0.01200324,0.12784098
-4.80540270,4.88044625,0.52916175,0.01487099,0.68184163,4.37129922,0.01210896,0.12800921
-4.79939970,4.91525819,0.52876768,0.01462645,0.67971972,4.40930346,0.01223745,0.12793854
-4.79339670,4.94785325,0.52771232,0.01438817,0.67677079,4.44570311,0.01239188,0.12761919
-4.78739370,4.97895326,0.52596373,0.01416183,0.67289810,4.48122930,0.01257500,0.12704951
-4.78139070,5.00940901,0.52351014,0.01395318,0.66804037,4.51672051,0.01278888,0.12623617
-4.77538769,5.04016655,0.52035975,0.01376783,0.66217303,4.55308945,0.01303483,0.12519413
-4.76938469,5.07222833,0.51653981,0.01361106,0.65530805,4.59128558,0.01331324,0.12394625
-4.76338169,5.10661029,0.51209491,0.01348762,0.64749234,4.63225436,0.01362346,0.12252272
-4.75737869,5.14429703,0.50708470,0.01340156,0.63880480,4.67689515,0.01396371,0.12096012
-4.75137569,5.18619655,0.50158105,0.01335603,0.62935219,4.72601938,0.01433102,0.11930033
-4.74537269,5.23309698,0.49566485,0.01335320,0.61926405,4.78031089,0.01472118,0.11758927
-4.73936968,5.28562697,0.48942253,0.01339414,0.60868698,4.84029037,0.01512878,0.11587543
-4.73336668,5.34422174,0.48294253,0.01347874,0.59777843,4.90628528,0.01554728,0.11420842
-4.72736368,5.40909629,0.47631189,0.01360571,0.58670042,4.97840693,0.01596909,0.11263745
-4.72136068,5.48022715,0.46961304,0.01377263,0.57561350,5.05653573,0.01638575,0.11120990
-4.71535768,5.55734335,0.46292096,0.01397596,0.56467106,5.14031524,0.01678811,0.10996992
-4.70935468,5.63992728,0.45630093,0.01421120,0.55401441,5.22915548,0.01716662,0.10895723
-4.70335168,5.72722510,0.44980665,0.01447304,0.54376863,5.32224524,0.01751155,0.10820601
-4.69734867,5.81826655,0.44347913,0.01475549,0.53403942,5.41857297,0.01781332,0.10774410
-4.69134567,5.91189294,0.43734607,0.01505211,0.52491098,5.51695532,0.01806280,0.10759227
-4.68534267,6.00679240,0.43142189,0.01535623,0.51644487,5.61607214,0.01825159,0.10776381
-4.67933967,6.10154072,0.42570819,0.01566115,0.50867989,5.71450655,0.01837235,0.10826431
-4.67333667,6.19464627,0.42019477,0.01596038,0.50163271,5.81078854,0.01841901,0.10909160
-4.66733367,6.28459728,0.41486097,0.01624782,0.49529939,5.90344050,0.01838701,0.11023593
-4.66133067,6.36990965,0.40967725,0.01651799,0.48965741,5.99102306,0.01827345,0.11168031
-4.65532766,6.44917406,0.40460703,0.01676617,0.48466817,6.07217980,0.01807719,0.11340102
-4.64932466,6.52110049,0.39960862,0.01698855,0.48027980,6.14567953,0.01779890,0.11536826
-4.64332166,6.58455931,0.39463714,0.01718235,0.47643021,6.21045476,0.01744102,0.11754696
-4.63731866,6.63861759,0.38964648,0.01734589,0.47305018,6.26563575,0.01700764,0.11989771
-4.63131566,6.68256996,0.38459116,0.01747861,0.47006648,6.31057888,0.01650442,0.12237777
-4.62531266,6.71596336,0.37942808,0.01758110,0.46740493,6.34488922,0.01593831,0.12494225
-4.61930965,6.73861510,0.37411817,0.01765506,0.46499335,6.36843640,0.01531736,0.12754533
-4.61330665,6.75062399,0.36862783,0.01770323,0.46276437,6.38136383,0.01465044,0.13014157
-4.60730365,6.75237434,0.36293031,0.01772933,0.46065809,6.38409087,0.01394696,0.13268724
-4.60130065,6.74453267,0.35700677,0.01773788,0.45862445,6.37730797,0.01321657,0.13514171
-4.59529765,6.72803718,0.35084726,0.01773412,0.45662544,6.36196480,0.01246894,0.13746874
-4.58929465,6.70408010,0.34445143,0.01772382,0.45463687,6.33925159,0.01171346,0.13963775
-4.58329165,6.67408320,0.33782889,0.01771311,0.45264984,6.31057391,0.01095906,0.14162493
-4.57728864,6.63966683,0.33099949,0.01770830,0.45067168,6.27752142,0.01021400,0.14341417
-4.57128564,6.60261314,0.32399305,0.01771572,0.44872636,6.24183124,0.00948577,0.14499779
-4.56528264,6.56482417,0.31684893,0.01774150,0.44685419,6.20534672,0.00878096,0.14637690
-4.55927964,6.52827606,0.30961513,0.01779140,0.44511094,6.16997283,0.00810524,0.14756149
-4.55327664,6.49497037,0.30234708,0.01787070,0.44356607,6.13762932,0.00746332,0.14857018
-4.54727364,6.46688424,0.29510605,0.01798397,0.44230028,6.11020312,0.00685901,0.14942952
-4.54127064,6.44592082,0.28795727,0.01813504,0.44140234,6.08950169,0.00629522,0.15017300
-4.53526763,6.43386191,0.28096770,0.01832682,0.44096522,6.07720896,0.00577407,0.15083965
-4.52926463,6.43232457,0.27420375,0.01856130,0.44108174,6.07484554,0.00529698,0.15147244
-4.52326163,6.44272345,0.26772871,0.01883950,0.44183985,6.08373493,0.00486476,0.15211631
-4.51725863,6.46624056,0.26160034,0.01916146,0.44331779,6.10497716,0.00447769,0.15281616
-4.51125563,6.50380367,0.25586850,0.01952629,0.44557933,6.13943098,0.00413566,0.15361475
-4.50525263,6.55607462,0.25057298,0.01993224,0.44866942,6.18770558,0.00383825,0.15455060
-4.49924962,6.62344787,0.24574179,0.02037682,0.45261036,6.25016209,0.00358478,0.15565608
-4.49324662,6.70605945,0.24138980,0.02085689,0.45739897,6.32692485,0.00337441,0.15695572
-4.48724362,6.80380591,0.23751798,0.02136886,0.46300469,6.41790176,0.00320620,0.15846481
-4.48124062,6.91637203,0.23411321,0.02190879,0.46936895,6.52281262,0.00307914,0.16018848
-4.47523762,7.04326595,0.23114872,0.02247262,0.47640585,6.64122388,0.00299217,0.16212109
-4.46923462,7.18385946,0.22858514,0.02305631,0.48400410,6.77258763,0.00294419,0.16424623
-4.46323162,7.33743131,0.22637218,0.02365598,0.49203028,6.91628272,0.00293410,0.16653708
-4.45722861,7.50321083,0.22445070,0.02426810,0.50033316,7.07165536,0.00296076,0.16895725
-4.45122561,7.68041916,0.22275534,0.02488954,0.50874891,7.23805672,0.00302296,0.17146206
-4.44522261,7.86830560,0.22121727,0.02551770,0.51710700,7.41487528,0.00311945,0.17400004
-4.43921961,8.06617681,0.21976714,0.02615053,0.52523641,7.60156161,0.00324886,0.17651481
-4.43321661,8.27341687,0.21833803,0.02678657,0.53297183,7.79764414,0.00340970,0.17894700
-4.42721361,8.48949700,0.21686816,0.02742490,0.54015954,8.00273472,0.00360033,0.18123629
-4.42121061,8.71397418,0.21530334,0.02806510,0.54666275,8.21652347,0.00381895,0.18332339
-4.41520760,8.94647893,0.21359897,0.02870713,0.55236593,8.43876326,0.00406354,0.18515195
-4.40920460,9.18669280,0.21172150,0.02935125,0.55717821,8.66924474,0.00433191,0.18667018
-4.40320160,9.43431736,0.20964935,0.02999784,0.56103542,8.90776339,0.00462163,0.18783233
-4.39719860,9.68903672,0.20737320,0.03064730,0.56390100,9.15408102,0.00493010,0.18859980
-4.39119560,9.95047632,0.20489570,0.03129986,0.56576562,9.40788417,0.00525455,0.18894202
-4.38519260,10.21816092,0.20223063,0.03195547,0.56664564,9.66874241,0.00559206,0.18883694
-4.37918959,10.49147506,0.19940163,0.03261362,0.56658070,9.93606968,0.00593965,0.18827133
-4.37318659,10.76962918,0.19644052,0.03327330,0.56563043,10.20909155,0.00629430,0.18724070
-4.36718359,11.05163400,0.19338540,0.03393287,0.56387082,10.48682118,0.00665307,0.18574913
-4.36118059,11.33628591,0.19027865,0.03459003,0.56139018,10.76804619,0.00701316,0.18380881
-4.35517759,11.62216491,0.18716488,0.03524178,0.55828525,11.05132822,0.00737202,0.18143946
-4.34917459,11.90764630,0.18408902,0.03588450,0.55465748,11.33501590,0.00772742,0.17866775
-4.34317159,12.19092622,0.18109461,0.03651395,0.55060970,11.61727152,0.00807757,0.17552650
-4.33716858,12.47006040,0.17822234,0.03712539,0.54624344,11.89611060,0.00842122,0.17205396
-4.33116558,12.74301463,0.17550895,0.03771367,0.54165677,12.16945284,0.00875772,0.16829306
-4.32516258,13.00772459,0.17298641,0.03827338,0.53694287,12.43518218,0.00908707,0.16429058
-4.31915958,13.26216209,0.17068145,0.03879902,0.53218911,12.69121305,0.00940999,0.16009640
-4.31315658,13.50440426,0.16861543,0.03928511,0.52747671,12.93555949,0.00972791,0.15576266
-4.30715358,13.73270202,0.16680438,0.03972641,0.52288074,13.16640348,0.01004299,0.15134297
