energy_ev,total_up,Bi_p_up,Bi_d_up,Os_p_up,Os_d_up,S_s_up,S_p_up
-4.31315658,2.40760841,0.38538824,0.01047979,0.61586449,0.94943889,0.10487567,0.97496029
-4.30715358,2.39616031,0.38263900,0.01055962,0.61125847,0.94488299,0.10367171,0.97156796
-4.30115058,2.37289628,0.37859276,0.01059454,0.60444358,0.93576234,0.10185752,0.96273561
-4.29514757,2.33813697,0.37325246,0.01058437,0.59546243,0.92221363,0.09946188,0.94861220
-4.28914457,2.29240256,0.36664443,0.01052947,0.58439432,0.90444732,0.09652460,0.92944243
-4.28314157,2.23639684,0.35881828,0.01043071,0.57135355,0.88274114,0.09309525,0.90555892
-4.27713857,2.17098711,0.34984640,0.01028947,0.55648722,0.85743217,0.08923160,0.87737209
-4.27113557,2.09718096,0.33982296,0.01010761,0.53997273,0.82890792,0.08499784,0.84535829
-4.26513257,2.01610094,0.32886277,0.00988745,0.52201512,0.79759674,0.08046275,0.81004667
-4.25912956,1.92895819,0.31709972,0.00963175,0.50284434,0.76395797,0.07569774,0.77200529
-4.25312656,1.83702594,0.30468522,0.00934372,0.48271258,0.72847224,0.07077490,0.73182708
-4.24712356,1.74161387,0.29178634,0.00902695,0.46189173,0.69163215,0.06576522,0.69011604
-4.24112056,1.64404405,0.27858405,0.00868541,0.44067092,0.65393367,0.06073691,0.64747431
-4.23511756,1.54562897,0.26527120,0.00832339,0.41935426,0.61586835,0.05575389,0.60449023
-4.22911456,1.44765209,0.25205060,0.00794549,0.39825866,0.57791655,0.05087465,0.56172806
-4.22311156,1.35135125,0.23913292,0.00755658,0.37771161,0.54054155,0.04615121,0.51971914
-4.21710855,1.25790460,0.22673453,0.00716171,0.35804899,0.50418473,0.04162850,0.47895491
-4.21110555,1.16841933,0.21507519,0.00676607,0.33961258,0.46926155,0.03734398,0.43988167
-4.20510255,1.08392254,0.20437559,0.00637493,0.32274727,0.43615830,0.03332748,0.40289699
-4.19909955,1.00535417,0.19485458,0.00599355,0.30779790,0.40522937,0.02960133,0.36834764
-4.19309655,0.93356130,0.18672621,0.00562712,0.29510540,0.37679504,0.02618070,0.33652888
-4.18709355,0.86929359,0.18019648,0.00528064,0.28500243,0.35113948,0.02307407,0.30768476
-4.18109055,0.81319930,0.17545970,0.00495889,0.27780821,0.32850888,0.02028388,0.28200930
-4.17508754,0.76582159,0.17269462,0.00466628,0.27382269,0.30910965,0.01780719,0.25964823
-4.16908454,0.72759481,0.17206032,0.00440682,0.27332005,0.29310654,0.01563651,0.24070102
-4.16308154,0.69884062,0.17369190,0.00418399,0.27654162,0.28062081,0.01376053,0.22522309
-4.15707854,0.67976399,0.17769601,0.00400070,0.28368837,0.27172827,0.01216488,0.21322798
-4.15107554,0.67044910,0.18414660,0.00385922,0.29491329,0.26645751,0.01083289,0.20468940
-4.14507254,0.67085546,0.19308074,0.00376109,0.31031378,0.26478832,0.00974617,0.19954313
-4.13906953,0.68081465,0.20449493,0.00370713,0.32992453,0.26665040,0.00888529,0.19768875
-4.13306653,0.70002805,0.21834208,0.00369738,0.35371123,0.27192275,0.00823023,0.19899129
-4.12706353,0.72806622,0.23452922,0.00373110,0.38156543,0.28043377,0.00776081,0.20328293
-4.12106053,0.76437037,0.25291640,0.00380677,0.41330110,0.29196229,0.00745712,0.21036479
-4.11505753,0.80825658,0.27331674,0.00392214,0.44865305,0.30623983,0.00729970,0.22000907
-4.10905453,0.85892303,0.29549800,0.00407424,0.48727780,0.32295407,0.00726988,0.23196158
-4.10305153,0.91546085,0.31918553,0.00425950,0.52875690,0.34175370,0.00734986,0.24594488
-4.09704852,0.97686849,0.34406692,0.00447379,0.57260299,0.36225470,0.00752290,0.26166205
-4.09104552,1.04206972,0.36979810,0.00471253,0.61826854,0.38404791,0.00777340,0.27880112
-4.08504252,1.10993505,0.39601083,0.00497084,0.66515718,0.40670781,0.00808694,0.29704021
-4.07903952,1.17930587,0.42232141,0.00524362,0.71263726,0.42980229,0.00845036,0.31605327
-4.07303652,1.24902082,0.44834038,0.00552574,0.76005733,0.45290303,0.00885175,0.33551618
-4.06703352,1.31794330,0.47368262,0.00581214,0.80676277,0.47559623,0.00928044,0.35511322
-4.06103052,1.38498909,0.49797775,0.00609796,0.85211312,0.49749324,0.00972701,0.37454335
-4.05502751,1.44915293,0.52088013,0.00637871,0.89549909,0.51824053,0.01018322,0.39352633
-4.04902451,1.50953276,0.54207815,0.00665034,0.93635871,0.53752874,0.01064197,0.41180812
-4.04302151,1.56535049,0.56130227,0.00690938,0.97419158,0.55510029,0.01109719,0.42916548
-4.03701851,1.61596839,0.57833157,0.00715296,1.00857071,0.57075515,0.01154379,0.44540926
-4.03101551,1.66090000,0.59299834,0.00737891,1.03915130,0.58435461,0.01197752,0.46038649
-4.02501251,1.69981533,0.60519055,0.00758573,1.06567591,0.59582275,0.01239482,0.47398089
-4.01900950,1.73253990,0.61485221,0.00777262,1.08797599,0.60514565,0.01279273,0.48611182
-4.01300650,1.75904786,0.62198144,0.00793944,1.10596962,0.61236834,0.01316873,0.49673183
-4.00700350,1.77944957,0.62662665,0.00808661,1.11965575,0.61758968,0.01352062,0.50582286
-4.00100050,1.79397458,0.62888082,0.00821509,1.12910537,0.62095553,0.01384639,0.51339135
-3.99499750,1.80295086,0.62887452,0.00832621,1.13445015,0.62265050,0.01414412,0.51946267
-3.98899450,1.80678180,0.62676790,0.00842163,1.13586956,0.62288884,0.01441194,0.52407512
-3.98299150,1.80592219,0.62274224,0.00850316,1.13357702,0.62190484,0.01464795,0.52727405
-3.97698849,1.80085465,0.61699155,0.00857272,1.12780633,0.61994340,0.01485025,0.52910635
-3.97098549,1.79206785,0.60971464,0.00863218,1.11879891,0.61725099,0.01501700,0.52961585
-3.96498249,1.78003762,0.60110812,0.00868330,1.10679298,0.61406769,0.01514646,0.52883987
-3.95897949,1.76521193,0.59136064,0.00872766,1.09201495,0.61062040,0.01523713,0.52680707
-3.95297649,1.74800033,0.58064861,0.00876660,1.07467378,0.60711747,0.01528792,0.52353693
-3.94697349,1.72876796,0.56913355,0.00880120,1.05495828,0.60374504,0.01529828,0.51904069
-3.94097049,1.70783435,0.55696092,0.00883225,1.03303743,0.60066477,0.01526844,0.51332373
-3.93496748,1.68547626,0.54426061,0.00886028,1.00906352,0.59801319,0.01519955,0.50638925
-3.92896448,1.66193413,0.53114848,0.00888559,0.98317751,0.59590217,0.01509391,0.49824278
-3.92296148,1.63742111,0.51772906,0.00890825,0.95551621,0.59442048,0.01495510,0.48889740
-3.91695848,1.61213364,0.50409878,0.00892816,0.92622033,0.59363609,0.01478809,0.47837899
-3.91095548,1.58626256,0.49034949,0.00894513,0.89544285,0.59359876,0.01459938,0.46673136
-3.90495248,1.56000355,0.47657189,0.00895887,0.86335671,0.59434285,0.01439697,0.45402061
-3.89894947,1.53356614,0.46285854,0.00896904,0.83016135,0.59588996,0.01419036,0.44033859
-3.89294647,1.50718035,0.44930622,0.00897531,0.79608731,0.59825112,0.01399044,0.42580500
-3.88694347,1.48110044,0.43601729,0.00897737,0.76139851,0.60142860,0.01380936,0.41056802
-3.88094047,1.45560547,0.42310008,0.00897493,0.72639202,0.60541700,0.01366027,0.39480336
-3.87493747,1.43099665,0.41066822,0.00896774,0.69139504,0.61020375,0.01355706,0.37871175
-3.86893447,1.40759153,0.39883890,0.00895559,0.65675941,0.61576903,0.01351399,0.36251488
-3.86293147,1.38571545,0.38773016,0.00893828,0.62285376,0.62208514,0.01354537,0.34645009
-3.85692846,1.36569088,0.37745751,0.00891563,0.59005383,0.62911547,0.01366505,0.33076407
-3.85092546,1.34782516,0.36812991,0.00888746,0.55873136,0.63681314,0.01388606,0.31570575
-3.84492246,1.33239749,0.35984549,0.00885358,0.52924233,0.64511960,0.01422010,0.30151888
-3.83891946,1.31964582,0.35268720,0.00881378,0.50191494,0.65396311,0.01467713,0.28843454
-3.83291646,1.30975447,0.34671870,0.00876779,0.47703826,0.66325744,0.01526490,0.27666399
-3.82691346,1.30284298,0.34198057,0.00871532,0.45485179,0.67290078,0.01598861,0.26639212
-3.82091046,1.29895700,0.33848732,0.00865606,0.43553676,0.68277502,0.01685055,0.25777179
-3.81490745,1.29806135,0.33622508,0.00858963,0.41920932,0.69274545,0.01784979,0.25091922
-3.80890445,1.30003595,0.33515031,0.00851565,0.40591609,0.70266107,0.01898206,0.24591068
-3.80290145,1.30467451,0.33518947,0.00843372,0.39563217,0.71235534,0.02023958,0.24278040
-3.79689845,1.31168634,0.33623984,0.00834341,0.38826167,0.72164768,0.02161108,0.24151984
-3.79089545,1.32070098,0.33817126,0.00824433,0.38364073,0.73034556,0.02308191,0.24207831
-3.78489245,1.33127579,0.34082901,0.00813607,0.38154281,0.73824724,0.02463423,0.24436468
-3.77888944,1.34290606,0.34403750,0.00801830,0.38168608,0.74514522,0.02624733,0.24825025
-3.77288644,1.35503733,0.34760477,0.00789067,0.38374243,0.75083017,0.02789802,0.25357251
-3.76688344,1.36707961,0.35132762,0.00775293,0.38734787,0.75509555,0.02956117,0.26013965
-3.76088044,1.37842292,0.35499710,0.00760487,0.39211377,0.75774245,0.03121022,0.26773568
-3.75487744,1.38845368,0.35840437,0.00744635,0.39763859,0.75858489,0.03281788,0.27612583
-3.74887444,1.39657133,0.36134640,0.00727731,0.40351953,0.75745509,0.03435672,0.28506229
-3.74287144,1.40220465,0.36363165,0.00709780,0.40936382,0.75420868,0.03579988,0.29428986
-3.73686843,1.40482725,0.36508518,0.00690795,0.41479918,0.74872965,0.03712177,0.30355166
-3.73086543,1.40397163,0.36555334,0.00670800,0.41948318,0.74093464,0.03829862,0.31259444
-3.72486243,1.39924132,0.36490759,0.00649831,0.42311109,0.73077659,0.03930913,0.32117371
-3.71885943,1.39032084,0.36304746,0.00627939,0.42542226,0.71824741,0.04013496,0.32905841
-3.71285643,1.37698304,0.35990262,0.00605184,0.42620462,0.70337953,0.04076111,0.33603505
-3.70685343,1.35909371,0.35543387,0.00581642,0.42529756,0.68624633,0.04117624,0.34191147
-3.70085043,1.33661338,0.34963311,0.00557402,0.42259291,0.66696126,0.04137292,0.34651992
-3.69484742,1.30959640,0.34252246,0.00532564,0.41803437,0.64567580,0.04134766,0.34971966
-3.68884442,1.27818744,0.33415235,0.00507243,0.41161539,0.62257630,0.04110090,0.35139898
-3.68284142,1.24261574,0.32459902,0.00481562,0.40337575,0.59787984,0.04063693,0.35147661
-3.67683842,1.20318738,0.31396129,0.00455655,0.39339714,0.57182929,0.03996362,0.34990259
-3.67083542,1.16027612,0.30235703,0.00429663,0.38179786,0.54468789,0.03909212,0.34665852
-3.66483242,1.11431319,0.28991925,0.00403731,0.36872703,0.51673349,0.03803655,0.34175734
-3.65882941,1.06577647,0.27679221,0.00378009,0.35435857,0.48825278,0.03681351,0.33524241
-3.65282641,1.01517955,0.26312757,0.00352647,0.33888506,0.45953579,0.03544168,0.32718621
-3.64682341,0.96306108,0.24908075,0.00327792,0.32251186,0.43087076,0.03394133,0.31768839
-3.64082041,0.90997464,0.23480770,0.00303590,0.30545159,0.40253971,0.03233382,0.30687341
-3.63481741,0.85647954,0.22046201,0.00280180,0.28791904,0.37481465,0.03064119,0.29488777
-3.62881441,0.80313261,0.20619254,0.00257695,0.27012686,0.34795473,0.02888568,0.28189678
-3.62281141,0.75048117,0.19214157,0.00236262,0.25228173,0.32220414,0.02708933,0.26808108
-3.61680840,0.69905716,0.17844343,0.00215999,0.23458138,0.29779082,0.02527361,0.25363297
-3.61080540,0.64937242,0.16522360,0.00197016,0.21721231,0.27492586,0.02345910,0.23875256
-3.60480240,0.60191509,0.15259828,0.00179417,0.20034807,0.25380353,0.02166522,0.22364398
-3.59879940,0.55714685,0.14067423,0.00163299,0.18414834,0.23460168,0.01991002,0.20851159
-3.59279640,0.51550109,0.12954905,0.00148757,0.16875843,0.21748242,0.01821002,0.19355655
-3.58679340,0.47738160,0.11931154,0.00135882,0.15430941,0.20259289,0.01658010,0.17897354
-3.58079040,0.44316176,0.11004235,0.00124764,0.14091855,0.19006594,0.01503344,0.16494796
-3.57478739,0.41318410,0.10181462,0.00115497,0.12869015,0.18002062,0.01358154,0.15165363
-3.56878439,0.38775988,0.09469475,0.00108180,0.11771664,0.17256235,0.01223430,0.13925092
-3.56278139,0.36716882,0.08874304,0.00102919,0.10807982,0.16778256,0.01100002,0.12788547
-3.55677839,0.35165864,0.08401437,0.00099828,0.09985217,0.16575805,0.00988561,0.11768742
-3.55077539,0.34144442,0.08055874,0.00099036,0.09309823,0.16654967,0.00889672,0.10877114
-3.54477239,0.33670775,0.07842163,0.00100684,0.08787581,0.17020075,0.00803787,0.10123539
-3.53876938,0.33759542,0.07764426,0.00104926,0.08423711,0.17673493,0.00731268,0.09516381
-3.53276638,0.34421784,0.07826362,0.00111933,0.08222953,0.18615391,0.00672398,0.09062565
-3.52676338,0.35664702,0.08031230,0.00121886,0.08189623,0.19843483,0.00627403,0.08767667
-3.52076038,0.37491415,0.08381804,0.00134980,0.08327620,0.21352772,0.00596460,0.08635997
-3.51475738,0.39900676,0.08880313,0.00151416,0.08640400,0.23135305,0.00579711,0.08670675
-3.50875438,0.42886557,0.09528339,0.00171399,0.09130887,0.25179944,0.00577263,0.08873686
-3.50275138,0.46438100,0.10326699,0.00195129,0.09801342,0.27472187,0.00589195,0.09245897
-3.49674837,0.50538949,0.11275297,0.00222796,0.10653174,0.29994035,0.00615548,0.09787042
-3.49074537,0.55166969,0.12372948,0.00254567,0.11686701,0.32723930,0.00656315,0.10495658
-3.48474237,0.60293873,0.13617180,0.00290578,0.12900868,0.35636759,0.00711428,0.11368987
-3.47873937,0.65884865,0.15004019,0.00330923,0.14292929,0.38703952,0.00780737,0.12402826
-3.47273637,0.71898331,0.16527766,0.00375638,0.15858106,0.41893653,0.00863983,0.13591357
-3.46673337,0.78285596,0.18180770,0.00424689,0.17589245,0.45170992,0.00960771,0.14926942
-3.46073037,0.84990780,0.19953209,0.00477963,0.19476478,0.48498439,0.01070546,0.16399925
-3.45472736,0.91950782,0.21832905,0.00535254,0.21506929,0.51836241,0.01192562,0.17998428
-3.44872436,0.99095419,0.23805169,0.00596251,0.23664470,0.55142945,0.01325855,0.19708185
-3.44272136,1.06347760,0.25852705,0.00660536,0.25929563,0.58375988,0.01469229,0.21512421
-3.43671836,1.13624682,0.27955589,0.00727574,0.28279204,0.61492354,0.01621236,0.23391799
-3.43071536,1.20837668,0.30091329,0.00796716,0.30686995,0.64449280,0.01780174,0.25324452
-3.42471236,1.27893869,0.32235035,0.00867199,0.33123348,0.67205009,0.01944096,0.27286120
-3.41870935,1.34697441,0.34359688,0.00938160,0.35555849,0.69719557,0.02110817,0.29250397
-3.41270635,1.41151142,0.36436536,0.01008640,0.37949769,0.71955506,0.02277953,0.31189098
-3.40670335,1.47158182,0.38435598,0.01077612,0.40268732,0.73878782,0.02442957,0.33072751
-3.40070035,1.52624290,0.40326278,0.01143994,0.42475509,0.75459413,0.02603169,0.34871193
-3.39469735,1.57459937,0.42078084,0.01206680,0.44532941,0.76672243,0.02755886,0.36554272
-3.38869435,1.61582668,0.43661414,0.01264571,0.46404943,0.77497582,0.02898425,0.38092626
-3.38269135,1.64919452,0.45048392,0.01316600,0.48057556,0.77921779,0.03028206,0.39458510
-3.37668834,1.67408956,0.46213738,0.01361769,0.49460012,0.77937675,0.03142826,0.40626647
-3.37068534,1.69003669,0.47135599,0.01399179,0.50585763,0.77544951,0.03240144,0.41575057
-3.36468234,1.69671752,0.47796349,0.01428062,0.51413424,0.76750318,0.03318352,0.42285835
-3.35867934,1.69398538,0.48183284,0.01447805,0.51927591,0.75567554,0.03376044,0.42745842
-3.35267634,1.68187591,0.48289193,0.01457970,0.52119490,0.74017375,0.03412272,0.42947261
-3.34667334,1.66061261,0.48112775,0.01458319,0.51987427,0.72127126,0.03426591,0.42888006
-3.34067034,1.63060677,0.47658869,0.01448815,0.51537010,0.69930304,0.03419083,0.42571955
-3.33466733,1.59245156,0.46938483,0.01429631,0.50781122,0.67465904,0.03390374,0.42008979
-3.32866433,1.54691038,0.45968622,0.01401142,0.49739665,0.64777613,0.03341620,0.41214785
-3.32266133,1.49489965,0.44771900,0.01363918,0.48439051,0.61912871,0.03274488,0.40210559
-3.31665833,1.43746653,0.43375968,0.01318705,0.46911489,0.58921815,0.03191112,0.39022426
-3.31065533,1.37576258,0.41812764,0.01266402,0.45194079,0.55856149,0.03094039,0.37680749
-3.30465233,1.31101408,0.40117621,0.01208034,0.43327755,0.52767965,0.02986162,0.36219307
-3.29864932,1.24449028,0.38328273,0.01144722,0.41356138,0.49708557,0.02870642,0.34674364
-3.29264632,1.17747084,0.36483788,0.01077651,0.39324314,0.46727267,0.02750830,0.33083693
-3.28664332,1.11121348,0.34623487,0.01008033,0.37277622,0.43870393,0.02630182,0.31485573
-3.28064032,1.04692327,0.32785875,0.00937080,0.35260474,0.41180203,0.02512173,0.29917813
-3.27463732,0.98572453,0.31007641,0.00865975,0.33315264,0.38694077,0.02400226,0.28416836
-3.26863432,0.92863616,0.29322752,0.00795838,0.31481390,0.36443803,0.02297630,0.27016842
-3.26263132,0.87655138,0.27761670,0.00727713,0.29794431,0.34455047,0.02207486,0.25749097
-3.25662831,0.83022207,0.26350723,0.00662541,0.28285491,0.32747012,0.02132649,0.24641340
-3.25062531,0.79024829,0.25111641,0.00601154,0.26980721,0.31332280,0.02075683,0.23717339
-3.24462231,0.75707264,0.24061256,0.00544262,0.25901019,0.30216839,0.02038834,0.22996586
-3.23861931,0.73097960,0.23211377,0.00492449,0.25061898,0.29400289,0.02023998,0.22494126
-3.23261631,0.71209921,0.22568817,0.00446176,0.24473521,0.28876205,0.02032711,0.22220508
-3.22661331,0.70041461,0.22135565,0.00405780,0.24140853,0.28632643,0.02066137,0.22181853
-3.22061031,0.69577279,0.21909080,0.00371482,0.24063939,0.28652750,0.02125063,0.22379997
-3.21460730,0.69789773,0.21882680,0.00343395,0.24238253,0.28915475,0.02209899,0.22812700
-3.20860430,0.70640519,0.22046010,0.00321532,0.24655106,0.29396330,0.02320672,0.23473906
-3.20260130,0.72081846,0.22385543,0.00305812,0.25302080,0.30068184,0.02457030,0.24354016
-3.19659830,0.74058426,0.22885116,0.00296075,0.26163475,0.30902060,0.02618235,0.25440166
-3.19059530,0.76508834,0.23526457,0.00292086,0.27220736,0.31867918,0.02803161,0.26716506
-3.18459230,0.79367030,0.24289700,0.00293545,0.28452864,0.32935388,0.03010292,0.28164449
-3.17858929,0.82563721,0.25153859,0.00300092,0.29836797,0.34074454,0.03237712,0.29762921
-3.17258629,0.86027610,0.26097278,0.00311317,0.31347757,0.35256061,0.03483107,0.31488578
-3.16658329,0.89686503,0.27098017,0.00326760,0.32959580,0.36452654,0.03743765,0.33316036
-3.16058029,0.93468318,0.28134214,0.00345922,0.34645025,0.37638630,0.04016585,0.35218091
-3.15457729,0.97301984,0.29184394,0.00368268,0.36376088,0.38790717,0.04298093,0.37165977
-3.14857429,1.01118286,0.30227753,0.00393232,0.38124323,0.39888287,0.04584469,0.39129649
-3.14257129,1.04850673,0.31244421,0.00420228,0.39861193,0.40913590,0.04871594,0.41078128
-3.13656828,1.08436062,0.32215699,0.00448653,0.41558458,0.41851954,0.05155101,0.42979904
-3.13056528,1.11815662,0.33124309,0.00477901,0.43188613,0.42691920,0.05430449,0.44803414
-3.12456228,1.14935833,0.33954623,0.00507367,0.44725367,0.43425354,0.05693013,0.46517594
-3.11855928,1.17748983,0.34692909,0.00536466,0.46144177,0.44047517,0.05938179,0.48092496
-3.11255628,1.20214486,0.35327571,0.00564640,0.47422804,0.44557108,0.06161457,0.49499963
-3.10655328,1.22299599,0.35849387,0.00591373,0.48541900,0.44956274,0.06358603,0.50714336
-3.10055028,1.23980336,0.36251726,0.00616200,0.49485568,0.45250578,0.06525735,0.51713165
-3.09454727,1.25242241,0.36530750,0.00638726,0.50241903,0.45448925,0.06659452,0.52477901
-3.08854427,1.26081010,0.36685561,0.00658628,0.50803445,0.45563417,0.06756945,0.52994521
-3.08254127,1.26502881,0.36718295,0.00675668,0.51167543,0.45609143,0.06816095,0.53254057
-3.07653827,1.26524748,0.36634137,0.00689701,0.51336570,0.45603874,0.06835543,0.53252990
-3.07053527,1.26173930,0.36441248,0.00700669,0.51317983,0.45567662,0.06814755,0.52993482
-3.06453227,1.25487568,0.36150584,0.00708612,0.51124195,0.45522334,0.06754036,0.52483420
-3.05852926,1.24511619,0.35775609,0.00713652,0.50772244,0.45490873,0.06654538,0.51736252
-3.05252626,1.23299451,0.35331905,0.00715997,0.50283273,0.45496705,0.06518223,0.50770621
-3.04652326,1.21910078,0.34836670,0.00715918,0.49681815,0.45562898,0.06347802,0.49609792
-3.04052026,1.20406065,0.34308135,0.00713744,0.48994911,0.45711292,0.06146649,0.48280902
-3.03451726,1.18851201,0.33764912,0.00709845,0.48251094,0.45961609,0.05918693,0.46814046
-3.02851426,1.17308037,0.33225301,0.00704609,0.47479285,0.46330557,0.05668285,0.45241257
-3.02251126,1.15835382,0.32706584,0.00698431,0.46707642,0.46830994,0.05400066,0.43595408
-3.01650825,1.14485917,0.32224352,0.00691692,0.45962427,0.47471188,0.05118817,0.41909096
-3.01050525,1.13304011,0.31791884,0.00684745,0.45266939,0.48254216,0.04829322,0.40213556
-3.00450225,1.12323893,0.31419617,0.00677899,0.44640577,0.49177549,0.04536226,0.38537655
-2.99849925,1.11568265,0.31114747,0.00671409,0.44098068,0.50232860,0.04243919,0.36907014
-2.99249625,1.11047435,0.30880959,0.00665469,0.43648916,0.51406078,0.03956428,0.35343298
-2.98649325,1.10759042,0.30718338,0.00660209,0.43297089,0.52677696,0.03677335,0.33863689
-2.98049025,1.10688378,0.30623425,0.00655690,0.43040972,0.54023339,0.03409719,0.32480590
-2.97448724,1.10809297,0.30589458,0.00651915,0.42873571,0.55414575,0.03156116,0.31201530
-2.96848424,1.11085677,0.30606756,0.00648829,0.42782981,0.56819935,0.02918511,0.30029295
-2.96248124,1.11473338,0.30663233,0.00646334,0.42753065,0.58206091,0.02698344,0.28962254
-2.95647824,1.11922327,0.30745030,0.00644295,0.42764323,0.59539153,0.02496542,0.27994855
-2.95047524,1.12379429,0.30837196,0.00642557,0.42794905,0.60786000,0.02313559,0.27118265
-2.94447224,1.12790780,0.30924422,0.00640959,0.42821694,0.61915593,0.02149433,0.26321100
-2.93846923,1.13104426,0.30991751,0.00639340,0.42821424,0.62900187,0.02003845,0.25590221
-2.93246623,1.13272697,0.31025249,0.00637558,0.42771762,0.63716391,0.01876188,0.24911533
-2.92646323,1.13254272,0.31012594,0.00635495,0.42652292,0.64346006,0.01765627,0.24270766
-2.92046023,1.13015834,0.30943547,0.00633064,0.42445377,0.64776613,0.01671161,0.23654180
-2.91445723,1.12533234,0.30810304,0.00630215,0.42136827,0.65001876,0.01591671,0.23049187
-2.90845423,1.11792129,0.30607686,0.00626935,0.41716380,0.65021539,0.01525973,0.22444842
-2.90245123,1.10788090,0.30333190,0.00623247,0.41177951,0.64841158,0.01472846,0.21832206
-2.89644822,1.09526188,0.29986892,0.00619204,0.40519673,0.64471554,0.01431061,0.21204574
-2.89044522,1.08020141,0.29571221,0.00614888,0.39743718,0.63928061,0.01399400,0.20557558
-2.88444222,1.06291088,0.29090622,0.00610399,0.38855944,0.63229610,0.01376663,0.19889044
-2.87843922,1.04366090,0.28551142,0.00605846,0.37865384,0.62397717,0.01361677,0.19199045
-2.87243622,1.02276500,0.27959963,0.00601346,0.36783620,0.61455444,0.01353290,0.18489453
-2.86643322,1.00056285,0.27324919,0.00597010,0.35624092,0.60426404,0.01350378,0.17763734
-2.86043022,0.97740448,0.26654035,0.00592943,0.34401380,0.59333874,0.01351835,0.17026583
-2.85442721,0.95363630,0.25955101,0.00589237,0.33130503,0.58200070,0.01356579,0.16283553
-2.84842421,0.92958985,0.25235319,0.00585973,0.31826280,0.57045625,0.01363552,0.15540705
-2.84242121,0.90557382,0.24501043,0.00583220,0.30502769,0.55889300,0.01371726,0.14804281
-2.83641821,0.88186967,0.23757612,0.00581040,0.29172831,0.54747929,0.01380111,0.14080416
-2.83041521,0.85873079,0.23009285,0.00579491,0.27847811,0.53636596,0.01387773,0.13374909
-2.82441221,0.83638502,0.22259280,0.00578639,0.26537352,0.52569009,0.01393843,0.12693054
-2.81840920,0.81503991,0.21509892,0.00578561,0.25249336,0.51558034,0.01397541,0.12039523
-2.81240620,0.79488998,0.20762692,0.00579354,0.23989941,0.50616333,0.01398187,0.11418318
-2.80640320,0.77612523,0.20018773,0.00581145,0.22763787,0.49757039,0.01395226,0.10832756
-2.80040020,0.75893969,0.19279017,0.00584094,0.21574164,0.48994408,0.01388236,0.10285508
-2.79439720,0.74353930,0.18544379,0.00588399,0.20423294,0.48344380,0.01376945,0.09778651
-2.78839420,0.73014798,0.17816143,0.00594300,0.19312626,0.47824985,0.01361230,0.09313741
-2.78239120,0.71901131,0.17096138,0.00602073,0.18243111,0.47456545,0.01341126,0.08891893
-2.77638819,0.71039708,0.16386903,0.00612025,0.17215466,0.47261640,0.01316816,0.08513842
-2.77038519,0.70459238,0.15691778,0.00624487,0.16230379,0.47264797,0.01288617,0.08179999
-2.76438219,0.70189714,0.15014927,0.00639803,0.15288667,0.47491921,0.01256970,0.07890480
-2.75837919,0.70261423,0.14361275,0.00658308,0.14391369,0.47969451,0.01222411,0.07645118
-2.75237619,0.70703646,0.13736381,0.00680319,0.13539772,0.48723299,0.01185551,0.07443443
-2.74637319,0.71543119,0.13146241,0.00706109,0.12735384,0.49777588,0.01147042,0.07284654
-2.74037019,0.72802323,0.12597041,0.00735890,0.11979846,0.51153270,0.01107550,0.07167569
-2.73436718,0.74497712,0.12094875,0.00769794,0.11274818,0.52866679,0.01067726,0.07090568
-2.72836418,0.76637971,0.11645441,0.00807853,0.10621827,0.54928104,0.01028180,0.07051545
-2.72236118,0.79222415,0.11253738,0.00849984,0.10022114,0.57340451,0.00989457,0.07047857
-2.71635818,0.82239634,0.10923777,0.00895980,0.09476482,0.60098090,0.00952015,0.07076304
-2.71035518,0.85666487,0.10658332,0.00945498,0.08985158,0.63185942,0.00916217,0.07133118
-2.70435218,0.89467513,0.10458727,0.00998058,0.08547697,0.66578892,0.00882321,0.07213996
-2.69834917,0.93594838,0.10324696,0.01053050,0.08162910,0.70241566,0.00850480,0.07314153
-2.69234617,0.97988611,0.10254300,0.01109737,0.07828845,0.74128528,0.00820745,0.07428414
-2.68634317,1.02577995,0.10243928,0.01167276,0.07542815,0.78184901,0.00793080,0.07551337
-2.68034017,1.07282701,0.10288361,0.01224732,0.07301473,0.82347441,0.00767373,0.07677366
-2.67433717,1.12015028,0.10380926,0.01281111,0.07100926,0.86546020,0.00743459,0.07801000
-2.66833417,1.16682370,0.10513705,0.01335384,0.06936896,0.90705505,0.00721139,0.07916983
-2.66233117,1.21190076,0.10677814,0.01386520,0.06804904,0.94747966,0.00700207,0.08020506
-2.65632816,1.25444597,0.10863728,0.01433527,0.06700486,0.98595146,0.00680469,0.08107393
-2.65032516,1.29356788,0.11061654,0.01475479,0.06619415,1.02171104,0.00661768,0.08174292
-2.64432216,1.32845227,0.11261918,0.01511558,0.06557929,1.05404938,0.00644003,0.08218838
-2.63831916,1.35839455,0.11455370,0.01541079,0.06512959,1.08233478,0.00627148,0.08239787
-2.63231616,1.38282970,0.11633784,0.01563529,0.06482330,1.10603849,0.00611260,0.08237128
-2.62631316,1.40135872,0.11790239,0.01578582,0.06464955,1.12475793,0.00596493,0.08212140
-2.62031016,1.41377058,0.11919464,0.01586122,0.06460988,1.13823663,0.00583096,0.08167420
-2.61430715,1.42005838,0.12018137,0.01586259,0.06471952,1.14637992,0.00571420,0.08106860
