energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,Co_p_up,Co_d_up,S_s_up,S_p_up
-5.75387694,2.71073080,0.02046995,0.04648052,0.22986818,0.24318205,0.93779291,0.99127568,0.01730670,1.52632377
-5.74787394,2.65426541,0.02218494,0.04594927,0.22988963,0.24298023,0.92844657,0.95731323,0.01809429,1.49133747
-5.74187094,2.60078978,0.02395218,0.04539402,0.22998019,0.24266689,0.91909873,0.92554116,0.01893405,1.45799543
-5.73586793,2.55115631,0.02574597,0.04481253,0.23011946,0.24222870,0.90992353,0.89650638,0.01981621,1.42688012
-5.72986493,2.50616922,0.02753832,0.04420592,0.23029638,0.24165637,0.90111464,0.87069508,0.02073006,1.39855078
-5.72386193,2.46656057,0.02929947,0.04357831,0.23050812,0.24094381,0.89287592,0.84852285,0.02166412,1.37352753
-5.71785893,2.43296792,0.03099865,0.04293638,0.23075884,0.24008723,0.88541171,0.83032661,0.02260625,1.35227600
-5.71185593,2.40591456,0.03260476,0.04228878,0.23105832,0.23908443,0.87891730,0.81635835,0.02354395,1.33519336
-5.70585293,2.38579284,0.03408732,0.04164562,0.23142057,0.23793413,0.87356999,0.80678090,0.02446454,1.32259590
-5.69984992,2.37285112,0.03541731,0.04101784,0.23186234,0.23663553,0.86952113,0.80166564,0.02535546,1.31470881
-5.69384692,2.36718488,0.03656812,0.04041664,0.23240185,0.23518802,0.86688949,0.80099217,0.02620457,1.31165835
-5.68784392,2.36873205,0.03751640,0.03985296,0.23305745,0.23359109,0.86575615,0.80464995,0.02700037,1.31346676
-5.68184092,2.37727275,0.03824286,0.03933696,0.23384641,0.23184438,0.86616110,0.81244178,0.02773233,1.32005001
-5.67583792,2.39243340,0.03873297,0.03887765,0.23478387,0.22994788,0.86810168,0.82408894,0.02839106,1.33121848
-5.66983492,2.41369483,0.03897746,0.03848251,0.23588181,0.22790220,0.87153268,0.83923808,0.02896854,1.34668051
-5.66383192,2.44040429,0.03897270,0.03815722,0.23714810,0.22570887,0.87636817,0.85746940,0.02945824,1.36604873
-5.65782891,2.47179070,0.03872087,0.03790553,0.23858574,0.22337067,0.88248487,0.87830608,0.02985519,1.38884898
-5.65182591,2.50698290,0.03822996,0.03772909,0.24019210,0.22089187,0.88972690,0.90122476,0.03015603,1.41453149
-5.64582291,2.54503023,0.03751352,0.03762746,0.24195836,0.21827846,0.89791157,0.92566679,0.03035898,1.44248409
-5.63981991,2.58492496,0.03659030,0.03759815,0.24386908,0.21553828,0.90683628,0.95104997,0.03046374,1.47204704
-5.63381691,2.62562618,0.03548373,0.03763673,0.24590204,0.21268106,0.91628597,0.97678070,0.03047134,1.50252925
-5.62781391,2.66608458,0.03422124,0.03773700,0.24802824,0.20971842,0.92604126,1.00226615,0.03038406,1.53322533
-5.62181091,2.70526766,0.03283354,0.03789125,0.25021228,0.20666387,0.93588678,1.02692639,0.03020518,1.56343329
-5.61580790,2.74218509,0.03135379,0.03809053,0.25241307,0.20353271,0.94561976,1.05020616,0.02993883,1.59247243
-5.60980490,2.77591364,0.02981687,0.03832498,0.25458494,0.20034214,0.95505853,1.07158614,0.02958983,1.61970104
-5.60380190,2.80562131,0.02825852,0.03858421,0.25667905,0.19711126,0.96405084,1.09059357,0.02916351,1.64453355
-5.59779890,2.83059026,0.02671467,0.03885773,0.25864528,0.19386124,0.97248179,1.10681195,0.02866561,1.66645677
-5.59179590,2.85023791,0.02522077,0.03913529,0.26043436,0.19061568,0.98028108,1.11988980,0.02810217,1.68504479
-5.58579290,2.86413571,0.02381123,0.03940736,0.26200028,0.18740090,0.98742947,1.12954805,0.02747945,1.69997205
-5.57978989,2.87202494,0.02251899,0.03966547,0.26330282,0.18424644,0.99396406,1.13558623,0.02680395,1.71102427
-5.57378689,2.87382897,0.02137512,0.03990259,0.26431010,0.18118557,0.99998219,1.13788690,0.02608236,1.71810675
-5.56778389,2.86966118,0.02040860,0.04011342,0.26500096,0.17825577,1.00564362,1.13641846,0.02532164,1.72124958
-5.56178089,2.85982798,0.01964607,0.04029459,0.26536708,0.17549914,1.01117075,1.13123607,0.02452899,1.72060957
-5.55577789,2.84482651,0.01911178,0.04044481,0.26541458,0.17296267,1.01684657,1.12248051,0.02371193,1.71646833
-5.54977489,2.82533640,0.01882742,0.04056489,0.26516509,0.17069830,1.02301026,1.11037501,0.02287831,1.70922665
-5.54377189,2.80220553,0.01881209,0.04065764,0.26465606,0.16876268,1.03005017,1.09521994,0.02203634,1.69939479
-5.53776888,2.77642981,0.01908220,0.04072768,0.26394031,0.16721665,1.03839433,1.07738552,0.02119454,1.68757900
-5.53176588,2.74912724,0.01965136,0.04078116,0.26308477,0.16612427,1.04849849,1.05730250,0.02036175,1.67446446
-5.52576288,2.72150681,0.02053028,0.04082531,0.26216839,0.16555157,1.06083202,1.03545129,0.01954702,1.66079503
-5.51975988,2.69483325,0.02172657,0.04086798,0.26127928,0.16556492,1.07586200,1.01234955,0.01875953,1.64735052
-5.51375688,2.67038868,0.02324457,0.04091716,0.26051133,0.16622906,1.09403597,0.98853886,0.01800846,1.63492217
-5.50775388,2.64943262,0.02508512,0.04098037,0.25996023,0.16760490,1.11576415,0.96457076,0.01730285,1.62428724
-5.50175088,2.63316184,0.02724531,0.04106414,0.25971933,0.16974725,1.14140156,0.94099274,0.01665143,1.61618385
-5.49574787,2.62267175,0.02971832,0.04117354,0.25987529,0.17270232,1.17123110,0.91833465,0.01606247,1.61128676
-5.48974487,2.61892092,0.03249319,0.04131173,0.26050404,0.17650553,1.20544811,0.89709597,0.01554364,1.61018549
-5.48374187,2.62270025,0.03555473,0.04147966,0.26166697,0.18117925,1.24414735,0.87773460,0.01510184,1.61336534
-5.47773887,2.63460804,0.03888347,0.04167582,0.26340774,0.18673108,1.28731292,0.86065724,0.01474310,1.62119235
-5.47173587,2.65503219,0.04245573,0.04189626,0.26574979,0.19315232,1.33481177,0.84621206,0.01447247,1.63390265
-5.46573287,2.68413989,0.04624385,0.04213458,0.26869470,0.20041713,1.38639117,0.83468346,0.01429395,1.65159671
-5.45972986,2.72187537,0.05021644,0.04238219,0.27222148,0.20848203,1.44168032,0.82628928,0.01421044,1.67423842
-5.45372686,2.76796551,0.05433888,0.04262864,0.27628679,0.21728613,1.50019616,0.82118021,0.01422371,1.70165920
-5.44772386,2.82193262,0.05857386,0.04286204,0.28082605,0.22675187,1.56135325,0.81944133,0.01433441,1.73356644
-5.44172086,2.88311375,0.06288204,0.04306958,0.28575547,0.23678630,1.62447720,0.82109535,0.01454207,1.76955598
-5.43571786,2.95068505,0.06722282,0.04323811,0.29097471,0.24728286,1.68882125,0.82610734,0.01484513,1.80912761
-5.42971486,3.02369003,0.07155509,0.04335470,0.29637020,0.25812359,1.75358520,0.83439024,0.01524092,1.85170293
-5.42371186,3.10106981,0.07583809,0.04340720,0.30181879,0.26918162,1.81793597,0.84581102,0.01572576,1.89664433
-5.41770885,3.18169412,0.08003212,0.04338472,0.30719171,0.28032387,1.88102879,0.86019665,0.01629488,1.94327438
-5.41170585,3.26439118,0.08409929,0.04327811,0.31235846,0.29141388,1.94202827,0.87733975,0.01694251,1.99089439
-5.40570285,3.34797538,0.08800415,0.04308022,0.31719070,0.30231451,2.00012837,0.89700348,0.01766186,2.03880158
-5.39969985,3.43127145,0.09171419,0.04278616,0.32156576,0.31289066,2.05457056,0.91892533,0.01844511,2.08630389
-5.39369685,3.51313447,0.09520017,0.04239337,0.32536975,0.32301166,2.10465945,0.94281985,0.01928344,2.13273222
-5.38769385,3.59246522,0.09843643,0.04190161,0.32850028,0.33255349,2.14977541,0.96838025,0.02016702,2.17744960
-5.38169085,3.66822082,0.10140094,0.04131280,0.33086849,0.34140059,2.18938390,0.99527895,0.02108511,2.21985733
-5.37568784,3.73942106,0.10407531,0.04063087,0.33240061,0.34944747,2.22304127,1.02316754,0.02202605,2.25939833
-5.36968484,3.80515095,0.10644467,0.03986138,0.33303895,0.35659989,2.25039712,1.05167619,0.02297743,2.29555793
-5.36368184,3.86456049,0.10849758,0.03901124,0.33274231,0.36277586,2.27119358,1.08041326,0.02392617,2.32786281
-5.35767884,3.91686271,0.11022580,0.03808831,0.33148602,0.36790637,2.28526175,1.10896537,0.02485878,2.35587860
-5.35167584,3.96133129,0.11162419,0.03710107,0.32926155,0.37193597,2.29251599,1.13689841,0.02576154,2.37920704
-5.34567284,3.99729874,0.11269066,0.03605821,0.32607585,0.37482322,2.29294666,1.16375996,0.02662084,2.39748330
-5.33966983,4.02415648,0.11342615,0.03496843,0.32195052,0.37654117,2.28661197,1.18908349,0.02742348,2.41037422
-5.33366683,4.04135759,0.11383487,0.03384010,0.31692078,0.37707779,2.27362968,1.21239434,0.02815707,2.41757814
-5.32766383,4.04842282,0.11392446,0.03268111,0.31103448,0.37643645,2.25416934,1.23321791,0.02881040,2.41882659
-5.32166083,4.04495028,0.11370652,0.03149880,0.30435110,0.37463654,2.22844553,1.25108964,0.02937390,2.41388828
-5.31565783,4.03062853,0.11319701,0.03029983,0.29694074,0.37171401,2.19671258,1.26556679,0.02983997,2.40257531
-5.30965483,4.00525276,0.11241690,0.02909030,0.28888323,0.36772201,2.15926105,1.27624146,0.03020346,2.38475143
-5.30365183,3.96874318,0.11139270,0.02787573,0.28026730,0.36273145,2.11641602,1.28275446,0.03046190,2.36034202
-5.29764882,3.92116431,0.11015701,0.02666123,0.27118970,0.35683138,2.06853706,1.28480925,0.03061588,2.32934507
-5.29164582,3.86274404,0.10874894,0.02545163,0.26175443,0.35012913,2.01601974,1.28218529,0.03066915,2.29184253
-5.28564282,3.79389059,0.10721436,0.02425162,0.25207185,0.34275011,1.95929801,1.27475009,0.03062880,2.24801105
-5.27963982,3.71520595,0.10560584,0.02306590,0.24225767,0.33483708,1.89884718,1.26246909,0.03050516,2.19813128
-5.27363682,3.62749420,0.10398235,0.02189933,0.23243184,0.32654892,1.83518662,1.24541284,0.03031171,2.14259473
-5.26763382,3.53176327,0.10240853,0.02075704,0.22271719,0.31805861,1.76888170,1.22376072,0.03006481,2.08190744
-5.26163082,3.42921909,0.10095366,0.01964446,0.21323783,0.30955058,1.70054426,1.19780103,0.02978328,2.01668971
-5.25562781,3.32125148,0.09969009,0.01856740,0.20411733,0.30121730,1.63083106,1.16792694,0.02948790,1.94767143
-5.24962481,3.20941130,0.09869146,0.01753198,0.19547658,0.29325511,1.56043976,1.13462838,0.02920081,1.87568268
-5.24362181,3.09537932,0.09803044,0.01654461,0.18743141,0.28585944,1.49010221,1.09848011,0.02894474,1.80163965
-5.23761881,2.98092733,0.09777627,0.01561185,0.18009010,0.27921948,1.42057488,1.06012615,0.02874227,1.72652604
-5.23161581,2.86787268,0.09799213,0.01474025,0.17355064,0.27351242,1.35262654,1.02026127,0.02861500,1.65137065
-5.22561281,2.75802804,0.09873233,0.01393621,0.16789802,0.26889763,1.28702355,0.97961024,0.02858267,1.57722165
-5.21960980,2.65314809,0.10003967,0.01320574,0.16320155,0.26551081,1.22451315,0.93890559,0.02866240,1.50511878
-5.21360680,2.55487550,0.10194287,0.01255425,0.15951237,0.26345845,1.16580543,0.89886500,0.02886787,1.43606435
-5.20760380,2.46468859,0.10445442,0.01198633,0.15686125,0.26281297,1.11155471,0.86016903,0.02920869,1.37099446
-5.20160080,2.38385292,0.10756874,0.01150556,0.15525680,0.26360859,1.06234122,0.82344032,0.02968985,1.31075153
-5.19559780,2.31337912,0.11126101,0.01111427,0.15468424,0.26583835,1.01865385,0.78922510,0.03031128,1.25605945
-5.18959480,2.25398904,0.11548660,0.01081340,0.15510477,0.26945244,0.98087491,0.75797769,0.03106767,1.20750230
-5.18359180,2.20609173,0.12018124,0.01060237,0.15645568,0.27435797,0.94926760,0.73004872,0.03194843,1.16550783
-5.17758879,2.16977073,0.12526197,0.01047899,0.15865120,0.28042029,0.92396692,0.70567739,0.03293787,1.13033617
-5.17158579,2.14478316,0.13062887,0.01043940,0.16158415,0.28746597,0.90497444,0.68498820,0.03401555,1.10207446
-5.16558279,2.13057101,0.13616755,0.01047810,0.16512838,0.29528728,0.89215740,0.66799196,0.03515691,1.08063755
-5.15957979,2.12628410,0.14175231,0.01058801,0.16914186,0.30364821,0.88525220,0.65459116,0.03633397,1.06577470
-5.15357679,2.13081398,0.14724987,0.01076056,0.17347048,0.31229169,0.88387225,0.64458919,0.03751632,1.05708206
-5.14757379,2.14283715,0.15252362,0.01098589,0.17795232,0.32094785,0.88751990,0.63770300,0.03867207,1.05402034
-5.14157079,2.16086603,0.15743806,0.01125304,0.18242231,0.32934302,0.89560214,0.63357850,0.03976908,1.05593677
-5.13556778,2.18330525,0.16186343,0.01155021,0.18671706,0.33720901,0.90744917,0.63180798,0.04077602,1.06209059
-5.12956478,2.20851098,0.16568015,0.01186505,0.19067971,0.34429244,0.92233552,0.63194873,0.04166360,1.07168085
-5.12356178,2.23485078,0.16878309,0.01218492,0.19416465,0.35036355,0.93950246,0.63354205,0.04240560,1.08387526
-5.11755878,2.26076129,0.17108532,0.01249729,0.19704178,0.35522429,0.95818106,0.63613171,0.04297992,1.09783915
-5.11155578,2.28480159,0.17252115,0.01278997,0.19920034,0.35871513,0.97761494,0.63928124,0.04336935,1.11276301
-5.10555278,2.30569974,0.17304854,0.01305151,0.20055200,0.36072057,0.99708166,0.64258923,0.04356229,1.12788785
-5.09954977,2.32239095,0.17265051,0.01327144,0.20103308,0.36117274,1.01591217,0.64570214,0.04355313,1.14252712
-5.09354677,2.33404570,0.17133561,0.01344054,0.20060601,0.36005329,1.03350740,0.64832414,0.04334244,1.15608464
-5.08754377,2.34008712,0.16913750,0.01355108,0.19925974,0.35739325,1.04935149,0.65022371,0.04293699,1.16806777
-5.08154077,2.34019689,0.16611347,0.01359698,0.19700920,0.35327092,1.06302127,0.65123686,0.04234937,1.17809557
-5.07553777,2.33431012,0.16234216,0.01357395,0.19389390,0.34780804,1.07419171,0.65126700,0.04159753,1.18590178
-5.06953477,2.32259951,0.15792043,0.01347954,0.18997568,0.34116415,1.08263733,0.65028174,0.04070401,1.19133272
-5.06353177,2.30545005,0.15295968,0.01331316,0.18533567,0.33352967,1.08822973,0.64830675,0.03969505,1.19434055
-5.05752876,2.28342577,0.14758156,0.01307600,0.18007073,0.32511780,1.09093158,0.64541734,0.03859953,1.19497238
-5.05152576,2.25723023,0.14191357,0.01277096,0.17428946,0.31615576,1.09078748,0.64172819,0.03744782,1.19335589
-5.04552276,2.22766296,0.13608436,0.01240246,0.16810793,0.30687567,1.08791236,0.63738182,0.03627065,1.18968252
-5.03951976,2.19557389,0.13021930,0.01197626,0.16164534,0.29750547,1.08247814,0.63253649,0.03509788,1.18418897
-5.03351676,2.16181808,0.12443617,0.01149920,0.15501987,0.28826027,1.07469931,0.62735414,0.03395741,1.17713809
-5.02751376,2.12721270,0.11884146,0.01097896,0.14834463,0.27933455,1.06481820,0.62198893,0.03287417,1.16880016
-5.02151076,2.09249828,0.11352708,0.01042381,0.14172427,0.27089535,1.05309070,0.61657697,0.03186922,1.15943532
-5.01550775,2.05830574,0.10856785,0.00984230,0.13525186,0.26307693,1.03977301,0.61122771,0.03095909,1.14927807
-5.00950475,2.02513060,0.10401977,0.00924302,0.12900665,0.25597684,1.02510994,0.60601722,0.03015526,1.13852450
-5.00350175,1.99331501,0.09991904,0.00863435,0.12305231,0.24965375,1.00932530,0.60098378,0.02946389,1.12732254
-4.99749875,1.96303836,0.09628193,0.00802424,0.11743606,0.24412686,0.99261442,0.59612575,0.02888579,1.11576575
-4.99149575,1.93431618,0.09310541,0.00742003,0.11218833,0.23937704,0.97513921,0.59140170,0.02841653,1.10389059
-4.98549275,1.90700716,0.09036855,0.00682832,0.10732329,0.23534942,0.95702551,0.58673283,0.02804686,1.09167713
-4.97948974,1.88082752,0.08803444,0.00625483,0.10283978,0.23195744,0.93836272,0.58200733,0.02776328,1.07905296
-4.97348674,1.85537150,0.08605278,0.00570435,0.09872295,0.22908795,0.91920550,0.57708628,0.02754870,1.06589983
-4.96748374,1.83013698,0.08436274,0.00518072,0.09494617,0.22660720,0.89957715,0.57181104,0.02738336,1.05206266
-4.96148074,1.80455442,0.08289610,0.00468682,0.09147338,0.22436750,0.87947428,0.56601125,0.02724567,1.03736001
-4.95547774,1.77801785,0.08158058,0.00422462,0.08826148,0.22221404,0.85887251,0.55951347,0.02711323,1.02159578
-4.94947474,1.74991621,0.08034301,0.00379525,0.08526293,0.21999174,0.83773265,0.55214963,0.02696378,1.00457113
-4.94347174,1.71966359,0.07911243,0.00339908,0.08242822,0.21755179,0.81600708,0.54376515,0.02677611,0.98609622
-4.93746873,1.68672709,0.07782285,0.00303580,0.07970822,0.21475758,0.79364599,0.53422623,0.02653089,0.96600109
-4.93146573,1.65065103,0.07641568,0.00270457,0.07705631,0.21148984,0.77060308,0.52342604,0.02621140,0.94414535
-4.92546273,1.61107679,0.07484166,0.00240409,0.07443017,0.20765078,0.74684074,0.51128961,0.02580411,0.92042607
-4.91945973,1.56775754,0.07306226,0.00213272,0.07179325,0.20316713,0.72233428,0.49777717,0.02529913,0.89478385
-4.91345673,1.52056746,0.07105061,0.00188860,0.06911585,0.19799203,0.69707530,0.48288598,0.02469039,0.86720674
-4.90745373,1.46950552,0.06879179,0.00166973,0.06637575,0.19210568,0.67107409,0.46665058,0.02397581,0.83773207
-4.90145073,1.41469394,0.06628266,0.00147402,0.06355857,0.18551491,0.64436103,0.44914155,0.02315714,0.80644617
-4.89544772,1.35637171,0.06353123,0.00129942,0.06065761,0.17825161,0.61698714,0.43046291,0.02223975,0.77348219
-4.88944472,1.29488385,0.06055556,0.00114391,0.05767351,0.17037039,0.58902372,0.41074840,0.02123227,0.73901621
-4.88344172,1.23066717,0.05738237,0.00100557,0.05461354,0.16194534,0.56056131,0.39015680,0.02014607,0.70326192
-4.87743872,1.16423329,0.05404540,0.00088264,0.05149072,0.15306639,0.53170790,0.36886658,0.01899472,0.66646423
-4.87143572,1.09615002,0.05058363,0.00077346,0.04832274,0.14383517,0.50258672,0.34707017,0.01779341,0.62889201
-4.86543272,1.02702180,0.04703940,0.00067654,0.04513087,0.13436087,0.47333348,0.32496801,0.01655825,0.59083049
-4.85942971,0.95747016,0.04345659,0.00059056,0.04193876,0.12475607,0.44409340,0.30276277,0.01530572,0.55257341
-4.85342671,0.88811500,0.03987892,0.00051432,0.03877128,0.11513277,0.41501794,0.28065384,0.01405206,0.51441550
-4.84742371,0.81955733,0.03634841,0.00044677,0.03565346,0.10559886,0.38626148,0.25883233,0.01281275,0.47664518
-4.84142071,0.75236398,0.03290401,0.00038698,0.03260952,0.09625500,0.35797794,0.23747665,0.01160206,0.43953808
-4.83541771,0.68705471,0.02958058,0.00033413,0.02966204,0.08719214,0.33031750,0.21674894,0.01043271,0.40335124
-4.82941471,0.62409201,0.02640810,0.00028750,0.02683127,0.07848957,0.30342346,0.19679224,0.00931562,0.36831830
-4.82341171,0.56387355,0.02341109,0.00024645,0.02413465,0.07021366,0.27742940,0.17772844,0.00825970,0.33464569
-4.81740870,0.50672750,0.02060845,0.00021040,0.02158646,0.06241714,0.25245656,0.15965719,0.00727181,0.30250984
-4.81140570,0.45291037,0.01801342,0.00017885,0.01919763,0.05513902,0.22861169,0.14265542,0.00635678,0.27205540
-4.80540270,0.40260729,0.01563377,0.00015134,0.01697573,0.04840497,0.20598529,0.12677765,0.00551748,0.24339453
-4.79939970,0.35593432,0.01347224,0.00012744,0.01492502,0.04222804,0.18465029,0.11205690,0.00475494,0.21660699
-4.79339670,0.31294265,0.01152704,0.00010678,0.01304671,0.03660986,0.16466128,0.09850609,0.00406861,0.19174114
-4.78739370,0.27362407,0.00979247,0.00008901,0.01133919,0.03154197,0.14605422,0.08611983,0.00345652,0.16881563
-4.78139070,0.23791757,0.00825958,0.00007380,0.00979838,0.02700733,0.12884661,0.07487653,0.00291555,0.14782166
-4.77538769,0.20571656,0.00691690,0.00006087,0.00841812,0.02298189,0.11303813,0.06474071,0.00244167,0.12872571
-4.76938469,0.17687649,0.00575108,0.00004994,0.00719056,0.01943618,0.09861175,0.05566530,0.00203018,0.11147264
-4.76338169,0.15122247,0.00474755,0.00004077,0.00610656,0.01633682,0.08553511,0.04759406,0.00167597,0.09598892
-4.75737869,0.12855674,0.00389108,0.00003315,0.00515603,0.01364792,0.07376231,0.04046388,0.00137365,0.08218605
-4.75137569,0.10866565,0.00316628,0.00002689,0.00432835,0.01133232,0.06323576,0.03420690,0.00111780,0.06996388
-4.74537269,0.09132616,0.00255802,0.00002181,0.00361261,0.00935269,0.05388837,0.02875254,0.00090310,0.05921384
-4.73936968,0.07631159,0.00205180,0.00001780,0.00299792,0.00767243,0.04564559,0.02402922,0.00072442,0.04982205
-4.73336668,0.06339660,0.00163396,0.00001474,0.00247367,0.00625637,0.03842765,0.01996592,0.00057695,0.04167204
-4.72736368,0.05236147,0.00129187,0.00001257,0.00202967,0.00507137,0.03215153,0.01649346,0.00045624,0.03464731
-4.72136068,0.04299546,0.00101408,0.00001126,0.00165631,0.00408665,0.02673290,0.01354553,0.00035825,0.02863345
-4.71535768,0.03509949,0.00079031,0.00001085,0.00134470,0.00327408,0.02208789,0.01105953,0.00027936,0.02351998
-4.70935468,0.02848815,0.00061150,0.00001141,0.00108672,0.00260831,0.01813455,0.00897713,0.00021639,0.01920179
-4.70335168,0.02299093,0.00046975,0.00001310,0.00087508,0.00206677,0.01479417,0.00724468,0.00016657,0.01558027
-4.69734867,0.01845306,0.00035827,0.00001616,0.00070334,0.00162961,0.01199224,0.00581343,0.00012752,0.01256410
-4.69134567,0.01473575,0.00027128,0.00002094,0.00056594,0.00127964,0.00965929,0.00463960,0.00009724,0.01006974
-4.68534267,0.01171607,0.00020394,0.00002792,0.00045820,0.00100211,0.00773141,0.00368433,0.00007405,0.00802167
-4.67933967,0.00928657,0.00015221,0.00003777,0.00037627,0.00078458,0.00615053,0.00291353,0.00005659,0.00635241
-4.67333667,0.00735467,0.00011279,0.00005133,0.00031719,0.00061670,0.00486461,0.00229769,0.00004375,0.00500231
-4.66733367,0.00584180,0.00008298,0.00006973,0.00027884,0.00049004,0.00382757,0.00181156,0.00003468,0.00391928
-4.66133067,0.00468265,0.00006061,0.00009439,0.00025998,0.00039790,0.00299911,0.00143392,0.00002871,0.00305832
-4.65532766,0.00382420,0.00004395,0.00012709,0.00026022,0.00033514,0.00234447,0.00114722,0.00002539,0.00238099
-4.64932466,0.00322488,0.00003164,0.00017007,0.00028007,0.00029805,0.00183407,0.00093733,0.00002440,0.00185493
-4.64332166,0.00285377,0.00002262,0.00022609,0.00032099,0.00028420,0.00144311,0.00079319,0.00002558,0.00145323
