energy_ev,total_up,C_s_up,C_p_up,Ir_p_up,Ir_d_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-6.00000000,8.65225088,0.05327359,0.52744114,2.20007852,3.62413507,1.52139596,0.49470741,4.29482246,0.00000000
-5.99399700,8.77844059,0.05447506,0.52623422,2.29203112,3.65334784,1.55108511,0.49950360,4.36440836,0.00000000
-5.98799400,8.90114236,0.05558627,0.52645678,2.38669045,3.68130270,1.58365020,0.50289034,4.42934195,0.00000000
-5.98199100,9.01974862,0.05659157,0.52795827,2.48302213,3.70793556,1.61905727,0.50489935,4.48957099,0.00000000
-5.97598799,9.13343349,0.05747628,0.53055960,2.57985918,3.73310817,1.65711883,0.50557299,4.54495052,0.00000000
-5.96998499,9.24115024,0.05822727,0.53405786,2.67591783,3.75660860,1.69748824,0.50496165,4.59522878,0.00000000
-5.96398199,9.34164130,0.05883348,0.53823199,2.76981873,3.77815650,1.73966035,0.50312130,4.64003937,0.00000000
-5.95797899,9.43346215,0.05928646,0.54284938,2.86011363,3.79741339,1.78297902,0.50011110,4.67890085,0.00000000
-5.95197599,9.51501944,0.05958072,0.54767313,2.94531721,3.81399794,1.82665162,0.49599138,4.71122439,0.00000000
-5.94597299,9.58462299,0.05971409,0.55247000,3.02394360,3.82750588,1.86977024,0.49082207,4.73632994,0.00000000
-5.93996998,9.64055040,0.05968792,0.55701847,3.09454658,3.83753386,1.91133901,0.48466159,4.75347064,0.00000000
-5.93396698,9.68112174,0.05950726,0.56111684,3.15576217,3.84370622,1.95030670,0.47756631,4.76186460,0.00000000
-5.92796398,9.70478139,0.05918081,0.56459085,3.20635223,3.84570325,1.98560315,0.46959061,4.76073308,0.00000000
-5.92196098,9.71018295,0.05872088,0.56730062,3.24524705,3.84328952,2.01617809,0.46078740,4.74934302,0.00000000
-5.91595798,9.69627272,0.05814317,0.56914630,3.27158521,3.83634047,2.04104061,0.45120919,4.72705183,0.00000000
-5.90995498,9.66236694,0.05746649,0.57007238,3.28474846,3.82486555,2.05929735,0.44090946,4.69335209,0.00000000
-5.90395198,9.60821788,0.05671230,0.57007024,3.28439002,3.80902614,2.07018765,0.42994419,4.64791332,0.00000000
-5.89794897,9.53406426,0.05590427,0.56917873,3.27045423,3.78914685,2.07311383,0.41837355,4.59061833,0.00000000
-5.89194597,9.44066211,0.05506765,0.56748281,3.24318648,3.76571890,2.06766521,0.40626338,4.52159168,0.00000000
-5.88594297,9.32929270,0.05422861,0.56511010,3.20313207,3.73939468,2.05363452,0.39368641,4.44121806,0.00000000
-5.87993997,9.20174604,0.05341351,0.56222562,3.15112390,3.71097325,2.03102594,0.38072308,4.35014915,0.00000000
-5.87393697,9.06027896,0.05264809,0.55902472,3.08825877,3.68137673,2.00005439,0.36746179,4.24929782,0.00000000
-5.86793397,8.90754886,0.05195665,0.55572472,3.01586314,3.65161838,1.96113607,0.35399852,4.13981947,0.00000000
-5.86193097,8.74652526,0.05136120,0.55255550,2.93544955,3.62276348,1.91487094,0.34043575,4.02308111,0.00000000
-5.85592796,8.58038296,0.05088067,0.54974951,2.84866549,3.59588461,1.86201785,0.32688085,3.90061922,0.00000000
-5.84992496,8.41238143,0.05053013,0.54753163,2.75723687,3.57201351,1.80346397,0.31344372,3.77408850,0.00000000
-5.84392196,8.24573641,0.05032008,0.54610942,2.66290869,3.55209173,1.74018984,0.30023409,3.64520395,0.00000000
-5.83791896,8.08348994,0.05025590,0.54566413,2.56738562,3.53692269,1.67323204,0.28735843,3.51567920,0.00000000
-5.83191596,7.92838554,0.05033744,0.54634286,2.47227500,3.52712751,1.60364531,0.27491669,3.38716436,0.00000000
-5.82591296,7.78275491,0.05055874,0.54825223,2.37903522,3.52310729,1.53246587,0.26299914,3.26118653,0.00000000
-5.81990995,7.64842221,0.05090807,0.55145377,2.28893147,3.52501371,1.46067784,0.25168339,3.13909624,0.00000000
-5.81390695,7.52663088,0.05136806,0.55596126,2.20300088,3.53272990,1.38918403,0.24103192,3.02202246,0.00000000
-5.80790395,7.41799690,0.05191618,0.56173987,2.12202856,3.54586293,1.31878233,0.23109008,2.91083856,0.00000000
-5.80190095,7.32249106,0.05252541,0.56870736,2.04653519,3.56374843,1.25014860,0.22188492,2.80614082,0.00000000
-5.79589795,7.23945108,0.05316508,0.57673690,1.97677654,3.58546763,1.18382631,0.21342476,2.70824047,0.00000000
-5.78989495,7.16762314,0.05380200,0.58566160,1.91275437,3.60987636,1.12022301,0.20569966,2.61716937,0.00000000
-5.78389195,7.10523053,0.05440165,0.59528028,1.85423799,3.63564475,1.05961334,0.19868270,2.53269896,0.00000000
-5.77788894,7.05006611,0.05492955,0.60536439,1.80079477,3.66130614,1.00214787,0.19233205,2.45437085,0.00000000
-5.77188594,6.99960391,0.05535259,0.61566564,1.75182801,3.68531312,0.94786686,0.18659372,2.38153765,0.00000000
-5.76588294,6.95112431,0.05564040,0.62592413,1.70661984,3.70609824,0.89671778,0.18140486,2.31341124,0.00000000
-5.75987994,6.90184694,0.05576667,0.63587673,1.66437712,3.72213677,0.84857553,0.17669745,2.24911626,0.00000000
-5.75387694,6.84906498,0.05571019,0.64526537,1.62427785,3.73200893,0.80326393,0.17240220,2.18774563,0.00000000
-5.74787394,6.79027480,0.05545589,0.65384521,1.58551599,3.73445876,0.76057748,0.16845240,2.12841567,0.00000000
-5.74187094,6.72329530,0.05499546,0.66139230,1.54734285,3.72844738,0.72030218,0.16478773,2.07031789,0.00000000
-5.73586793,6.64637209,0.05432777,0.66771078,1.50910318,3.71319836,0.68223446,0.16135756,2.01276535,0.00000000
-5.72986493,6.55826240,0.05345901,0.67263945,1.47026482,3.68823355,0.64619772,0.15812393,1.95523161,0.00000000
-5.72386193,6.45829790,0.05240250,0.67605761,1.43044096,3.65339801,0.61205563,0.15506379,1.89738075,0.00000000
-5.71785893,6.34642358,0.05117817,0.67789013,1.38940460,3.60887338,0.57972216,0.15217069,1.83908777,0.00000000
-5.71185593,6.22321205,0.04981187,0.67811159,1.34709503,3.55517928,0.54916808,0.14945556,1.78044873,0.00000000
-5.70585293,6.08985367,0.04833439,0.67674949,1.30361686,3.49316309,0.52042405,0.14694687,1.72178094,0.00000000
-5.69984992,5.94812406,0.04678031,0.67388640,1.25923191,3.42397882,0.49358055,0.14468998,1.66361365,0.00000000
-5.69384692,5.80033093,0.04518675,0.66966088,1.21434514,3.34905599,0.46878481,0.14274574,1.60667021,0.00000000
-5.68784392,5.64924329,0.04359203,0.66426699,1.16948545,3.27006015,0.44623545,0.14118853,1.55184279,0.00000000
-5.68184092,5.49800610,0.04203440,0.65795240,1.12528254,3.18884631,0.42617483,0.14010362,1.50016119,0.00000000
-5.67583792,5.35004390,0.04055075,0.65101474,1.08244111,3.10740737,0.40887997,0.13958411,1.45275699,0.00000000
-5.66983492,5.20895681,0.03917545,0.64379625,1.04171333,3.02781897,0.39465204,0.13972749,1.41082459,0.00000000
-5.66383192,5.07841229,0.03793941,0.63667648,1.00387081,2.95218265,0.38380518,0.14063191,1.37558057,0.00000000
-5.65782891,4.96203574,0.03686919,0.63006316,0.96967693,2.88256888,0.37665455,0.14239223,1.34822242,0.00000000
-5.65182591,4.86330275,0.03598643,0.62438119,0.93986029,2.82096134,0.37350426,0.14509609,1.32988799,0.00000000
-5.64582291,4.78543552,0.03530743,0.62005993,0.91508999,2.76920376,0.37463509,0.14881993,1.32161641,0.00000000
-5.63981991,4.73130541,0.03484290,0.61751905,0.89595319,2.72895038,0.38029247,0.15362520,1.32431141,0.00000000
-5.63381691,4.70334373,0.03459799,0.61715336,0.88293536,2.70162094,0.39067463,0.15955477,1.33870763,0.00000000
-5.62781391,4.70346207,0.03457238,0.61931693,0.87640350,2.68836086,0.40592141,0.16662971,1.36534049,0.00000000
-5.62181091,4.73298389,0.03476059,0.62430724,0.87659249,2.69000746,0.42610364,0.17484650,1.40452028,0.00000000
-5.61580790,4.79258851,0.03515236,0.63234996,0.88359482,2.70706255,0.45121366,0.18417474,1.45631075,0.00000000
-5.60980490,4.88226896,0.03573311,0.64358497,0.89735369,2.73967205,0.48115696,0.19455557,1.52051292,0.00000000
-5.60380190,5.00130489,0.03648448,0.65805446,0.91765974,2.78761315,0.51574554,0.20590078,1.59665452,0.00000000
-5.59779890,5.14825178,0.03738486,0.67569369,0.94415137,2.85028948,0.55469321,0.21809276,1.68398562,0.00000000
-5.59179590,5.32094767,0.03840994,0.69632513,0.97631884,2.92673469,0.59761317,0.23098531,1.78148102,0.00000000
-5.58579290,5.51653853,0.03953330,0.71965642,1.01351215,3.01562512,0.64401840,0.24440550,1.88784983,0.00000000
-5.57978989,5.73152281,0.04072691,0.74528256,1.05495277,3.11530158,0.69332507,0.25815635,2.00155270,0.00000000
-5.57378689,5.96181575,0.04196168,0.77269256,1.09974909,3.22380076,0.74485918,0.27202067,2.12082692,0.00000000
-5.56778389,6.20283322,0.04320793,0.80128048,1.14691554,3.33889598,0.79786673,0.28576572,2.24371939,0.00000000
-5.56178089,6.44959423,0.04443595,0.83036072,1.19539499,3.45814724,0.85152731,0.29914875,2.36812725,0.00000000
-5.55577789,6.69684056,0.04561645,0.85918704,1.24408416,3.57895966,0.90497098,0.31192332,2.49184556,0.00000000
-5.54977489,6.93917098,0.04672108,0.88697479,1.29186140,3.69864948,0.95729819,0.32384614,2.61262102,0.00000000
-5.54377189,7.17118689,0.04772292,0.91292540,1.33761609,3.81451599,1.00760215,0.33468430,2.72821058,0.00000000
-5.53776888,7.38764505,0.04859702,0.93625225,1.38027896,3.92391762,1.05499300,0.34422263,2.83644304,0.00000000
-5.53176588,7.58361260,0.04932090,0.95620691,1.41885220,4.02434976,1.09862301,0.35227090,2.93528180,0.00000000
-5.52576288,7.75461911,0.04987507,0.97210441,1.45243850,4.11352183,1.13771183,0.35867060,3.02288650,0.00000000
-5.51975988,7.89679958,0.05024351,0.98334682,1.48026778,4.18943066,1.17157071,0.36330108,3.09767116,0.00000000
-5.51375688,8.00702303,0.05041416,0.98944373,1.50172074,4.25042735,1.19962476,0.36608472,3.15835642,0.00000000
-5.50775388,8.08300076,0.05037928,0.99002905,1.51634811,4.29527464,1.22143220,0.36699088,3.20401372,0.00000000
-5.50175088,8.12336969,0.05013583,0.98487324,1.52388493,4.32319215,1.23669966,0.36603856,3.23409916,0.00000000
-5.49574787,8.12774632,0.04968564,0.97389052,1.52425919,4.33388731,1.24529288,0.36329757,3.24847560,0.00000000
-5.48974487,8.09674876,0.04903556,0.95714090,1.51759437,4.32756999,1.24724202,0.35888802,3.24742168,0.00000000
-5.48374187,8.03198482,0.04819738,0.93482687,1.50420584,4.30494996,1.24274157,0.35297841,3.23162702,0.00000000
-5.47773887,7.93600621,0.04718770,0.90728516,1.48459124,4.26721649,1.23214452,0.34578203,3.20217376,0.00000000
-5.47173587,7.81223015,0.04602752,0.87497395,1.45941520,4.21600073,1.21595108,0.33755213,3.16050481,0.00000000
-5.46573287,7.66483107,0.04474177,0.83845627,1.42948916,4.15332185,1.19479239,0.32857573,3.10838010,0.00000000
-5.45972986,7.49860671,0.04335864,0.79838046,1.39574704,4.08151902,1.16941001,0.31916655,3.04782247,0.00000000
-5.45372686,7.31882367,0.04190881,0.75545851,1.35921793,4.00317155,1.14063184,0.30965716,2.98105536,0.00000000
-5.44772386,7.13104880,0.04042455,0.71044340,1.32099680,3.92101066,1.10934571,0.30039064,2.91043486,0.00000000
-5.44172086,6.94097288,0.03893870,0.66410638,1.28221450,3.83782608,1.07647173,0.29171218,2.83837871,0.00000000
-5.43571786,6.75423374,0.03748375,0.61721510,1.24400817,3.75637144,1.04293445,0.28396065,2.76729512,0.00000000
-5.42971486,6.57624543,0.03609071,0.57051338,1.20749307,3.67927210,1.00963608,0.27746061,2.69951402,0.00000000
-5.42371186,6.41204001,0.03478819,0.52470340,1.17373682,3.60893912,0.97743182,0.27251495,2.63722332,0.00000000
-5.41770885,6.26612756,0.03360147,0.48043067,1.14373678,3.54749284,0.94710818,0.26939818,2.58241230,0.00000000
-5.41170585,6.14237911,0.03255174,0.43827220,1.11840102,3.49669874,0.91936505,0.26835082,2.53682394,0.00000000
-5.40570285,6.04393623,0.03165539,0.39872805,1.09853326,3.45791811,0.89480212,0.26957469,2.50191756,0.00000000
-5.39969985,5.97314961,0.03092361,0.36221607,1.08482196,3.43207523,0.87390999,0.27322936,2.47884252,0.00000000
-5.39369685,5.93154778,0.03036209,0.32906983,1.07783328,3.41964190,0.85706607,0.27942979,2.46842350,0.00000000
-5.38769385,5.91983600,0.02997098,0.29953929,1.07800782,3.42063967,0.84453518,0.28824496,2.47115700,0.00000000
-5.38169085,5.93792383,0.02974502,0.27379396,1.08566059,3.43465935,0.83647458,0.29969769,2.48721867,0.00000000
-5.37568784,5.98497933,0.02967397,0.25192791,1.10098392,3.46089653,0.83294304,0.31376542,2.51648055,0.00000000
-5.36968484,6.05950650,0.02974312,0.23396631,1.12405262,3.49820148,0.83391310,0.33038190,2.55853678,0.00000000
-5.36368184,6.15944206,0.02993408,0.21987289,1.15483085,3.54514105,0.83928617,0.34943978,2.61273652,0.00000000
-5.35767884,6.28226707,0.03022563,0.20955801,1.19318037,3.60006993,0.84890929,0.37079384,2.67822235,0.00000000
-5.35167584,6.42512864,0.03059472,0.20288679,1.23886949,3.66120820,0.86259297,0.39426489,2.75397233,0.00000000
-5.34567284,6.58496652,0.03101756,0.19968705,1.29158250,3.72672201,0.88012906,0.41964413,2.83884420,0.00000000
-5.33966983,6.75863981,0.03147063,0.19975686,1.35092922,3.79480403,0.90130800,0.44669785,2.93161982,0.00000000
-5.33366683,6.94304882,0.03193177,0.20287137,1.41645443,3.86375051,0.92593450,0.47517254,3.03104830,0.00000000
-5.32766383,7.13524767,0.03238114,0.20878894,1.48764720,3.93203186,0.95384099,0.50479990,3.13588644,0.00000000
-5.32166083,7.33254370,0.03280208,0.21725647,1.56394977,3.99835399,0.98489827,0.53530213,3.24493504,0.00000000
-5.31565783,7.53258015,0.03318177,0.22801390,1.64476619,4.06170799,1.01902284,0.56639693,3.35707013,0.00000000
-5.30965483,7.73339956,0.03351179,0.24079807,1.72947068,4.12140639,1.05618063,0.59780242,3.47126814,0.00000000
-5.30365183,7.93348594,0.03378839,0.25534577,1.81741554,4.17710438,1.09638681,0.62924171,3.58662443,0.00000000
-5.29764882,8.13178463,0.03401261,0.27139632,1.90793879,4.22880553,1.13970178,0.66044709,3.70236491,0.00000000
-5.29164582,8.32769958,0.03419010,0.28869365,2.00037147,4.27685170,1.18622351,0.69116373,3.81785042,0.00000000
-5.28564282,8.52106885,0.03433078,0.30698791,2.09404445,4.32189772,1.23607636,0.72115277,3.93257425,0.00000000
-5.27963982,8.71211972,0.03444829,0.32603682,2.18829483,4.36487196,1.28939711,0.75019386,4.04615314,0.00000000
-5.27363682,8.90140578,0.03455925,0.34560682,2.28247168,4.40692454,1.34631853,0.77808699,4.15831234,0.00000000
-5.26763382,9.08972903,0.03468237,0.36547385,2.37594111,4.44936539,1.40695153,0.80465362,4.26886580,0.00000000
-5.26163082,9.27805054,0.03483753,0.38542414,2.46809057,4.49359474,1.47136643,0.82973720,4.37769232,0.00000000
-5.25562781,9.46739380,0.03504465,0.40525476,2.55833226,4.54102911,1.53957451,0.85320297,4.48470918,0.00000000
-5.24962481,9.65874519,0.03532277,0.42477403,2.64610558,4.59302582,1.61151060,0.87493722,4.58984444,0.00000000
-5.24362181,9.85295588,0.03568891,0.44380189,2.73087868,4.65080933,1.68701768,0.89484608,4.69300926,0.00000000
-5.23761881,10.05064980,0.03615725,0.46217009,2.81214912,4.71540236,1.76583438,0.91285379,4.79407190,0.00000000
-5.23161581,10.25214176,0.03673822,0.47972229,2.88944375,4.78756489,1.84758612,0.92890080,4.89283445,0.00000000
-5.22561281,10.45736945,0.03743791,0.49631419,2.96231799,4.86774342,1.93178050,0.94294163,4.98901373,0.00000000
-5.21960980,10.66584243,0.03825754,0.51181344,3.03035465,4.95603269,2.01780743,0.95494280,5.08222727,0.00000000
-5.21360680,10.87661065,0.03919319,0.52609964,3.09316267,5.05215144,2.10494424,0.96488073,5.17198525,0.00000000
-5.20760380,11.08825377,0.04023573,0.53906434,3.15037592,5.15543309,2.19236584,0.97273996,5.25768875,0.00000000
-5.20160080,11.29889219,0.04137096,0.55061103,3.20165242,5.26483178,2.27915973,0.97851164,5.33863475,0.00000000
-5.19559780,11.50621914,0.04257997,0.56065519,3.24667416,5.37894334,2.36434540,0.98219241,5.41402750,0.00000000
-5.18959480,11.70755270,0.04383966,0.56912452,3.28514781,5.49604029,2.44689763,0.98378371,5.48299591,0.00000000
-5.18359180,11.89990557,0.04512348,0.57595915,3.31680640,5.61411937,2.52577279,0.98329157,5.54461630,0.00000000
-5.17758879,12.08006948,0.04640229,0.58111208,3.34141210,5.73095942,2.59993716,0.98072680,5.59793928,0.00000000
-5.17158579,12.24471093,0.04764534,0.58454965,3.35876003,5.84418741,2.66839633,0.97610551,5.64201968,0.00000000
-5.16558279,12.39047394,0.04882132,0.58625211,3.36868309,5.95134972,2.73022445,0.96945007,5.67594818,0.00000000
-5.15957979,12.51408582,0.04989945,0.58621429,3.37105759,6.04998594,2.78459226,0.96079019,5.69888308,0.00000000
-5.15357679,12.61246150,0.05085057,0.58444621,3.36580939,6.13770228,2.83079274,0.95016410,5.71008094,0.00000000
-5.14757379,12.68280244,0.05164819,0.58097368,3.35292032,6.21224188,2.86826355,0.93761985,5.70892464,0.00000000
-5.14157079,12.72268625,0.05226946,0.57583881,3.33243443,6.27154957,2.89660518,0.92321640,5.69494780,0.00000000
-5.13556778,12.73014409,0.05269601,0.56910032,3.30446376,6.31382893,2.91559434,0.90702457,5.66785454,0.00000000
-5.12956478,12.70372303,0.05291465,0.56083364,3.26919323,6.33758989,2.92519195,0.88912781,5.62753390,0.00000000
-5.12356178,12.64253194,0.05291794,0.55113070,3.22688422,6.34168590,2.92554561,0.86962251,5.57406863,0.00000000
-5.11755878,12.54626976,0.05270451,0.54009950,3.17787671,6.32533960,2.91698635,0.84861817,5.50773796,0.00000000
-5.11155578,12.41523608,0.05227924,0.52786318,3.12258948,6.28815726,2.90001991,0.82623711,5.42901488,0.00000000
-5.10555278,12.25032461,0.05165316,0.51455885,3.06151843,6.23013184,2.87531288,0.80261393,5.33855788,0.00000000
-5.09954977,12.05300064,0.05084327,0.50033604,2.99523275,6.15163570,2.84367415,0.77789473,5.23719817,0.00000000
-5.09354677,11.82526428,0.04987201,0.48535475,2.92436891,6.05340375,2.80603246,0.75223607,5.12592264,0.00000000
-5.08754377,11.56960135,0.04876673,0.46978322,2.84962272,5.93650837,2.76341052,0.72580380,5.00585367,0.00000000
-5.08154077,11.28892420,0.04755883,0.45379552,2.77173929,5.80232750,2.71689681,0.69877174,4.87822642,0.00000000
-5.07553777,10.98650475,0.04628289,0.43756881,2.69150135,5.65250729,2.66761569,0.67132034,4.74436428,0.00000000
-5.06953477,10.66590172,0.04497563,0.42128051,2.60971594,5.48892067,2.61669664,0.64363518,4.60565337,0.00000000
-5.06353177,10.33088436,0.04367486,0.40510540,2.52720001,5.31362321,2.56524369,0.61590553,4.46351643,0.00000000
-5.05752876,9.98535410,0.04241827,0.38921274,2.44476501,5.12880737,2.51430550,0.58832273,4.31938668,0.00000000
-5.05152576,9.63326603,0.04124240,0.37376331,2.36320100,4.93675610,2.46484722,0.56107854,4.17468213,0.00000000
-5.04552276,9.27855128,0.04018141,0.35890678,2.28326068,4.73979668,2.41772445,0.53436336,4.03078042,0.00000000
-5.03951976,8.92504163,0.03926615,0.34477903,2.20564363,4.54025541,2.37366040,0.50836428,3.88899465,0.00000000
-5.03351676,8.57639728,0.03852311,0.33149989,2.13098143,4.34041377,2.33322648,0.48326291,3.75055041,0.00000000
-5.02751376,8.23603897,0.03797365,0.31917106,2.05982388,4.14246658,2.29682712,0.45923309,3.61656432,0.00000000
-5.02151076,7.90708532,0.03763332,0.30787443,1.99262699,3.94848259,2.26468929,0.43643832,3.48802439,0.00000000
-5.01550775,7.59229665,0.03751133,0.29767073,1.92974319,3.76036800,2.23685709,0.41502914,3.36577267,0.00000000
-5.00950475,7.29402639,0.03761032,0.28859869,1.87141413,3.57983354,2.21319166,0.39514039,3.25049075,0.00000000
-5.00350175,7.01418150,0.03792623,0.28067457,1.81776656,3.40836560,2.19337685,0.37688850,3.14268860,0.00000000
-4.99749875,6.75419303,0.03844845,0.27389230,1.76881169,3.24720214,2.17693039,0.36036900,3.04269733,0.00000000
-4.99149575,6.51499830,0.03916022,0.26822410,1.72444817,3.09731396,2.16322067,0.34565427,2.95066656,0.00000000
-4.98549275,6.29703574,0.04003923,0.26362161,1.68446898,2.95939211,2.15148866,0.33279184,2.86656679,0.00000000
-4.97948974,6.10025329,0.04105841,0.26001769,1.64857212,2.83384192,2.14087448,0.32180330,2.79019715,0.00000000
-4.97348674,5.92413079,0.04218693,0.25732863,1.61637499,2.72078418,2.13044796,0.31268396,2.72119878,0.00000000
-4.96748374,5.76771658,0.04339135,0.25545698,1.58743208,2.62006383,2.11924203,0.30540345,2.65907366,0.00000000
-4.96148074,5.62967748,0.04463691,0.25429474,1.56125548,2.53126607,2.10628801,0.29990721,2.60320859,0.00000000
-4.95547774,5.50836114,0.04588885,0.25372697,1.53733742,2.45373990,2.09065144,0.29611900,2.55290366,0.00000000
-4.94947474,5.40186893,0.04711374,0.25363569,1.51517404,2.38662835,2.07146710,0.29394428,2.50740423,0.00000000
-4.94347174,5.30813681,0.04828085,0.25390385,1.49428937,2.32890486,2.04797179,0.29327440,2.46593514,0.00000000
-4.93746873,5.22502128,0.04936331,0.25441941,1.47425839,2.27941448,2.01953360,0.29399144,2.42773587,0.00000000
-4.93146573,5.15038713,0.05033918,0.25507917,1.45472816,2.23691861,1.98567645,0.29597338,2.39209483,0.00000000
-4.92546273,5.08219311,0.05119227,0.25579233,1.43543588,2.20014179,1.94609875,0.29909949,2.35838130,0.00000000
-4.91945973,5.01857216,0.05191277,0.25648358,1.41622291,2.16781865,1.90068550,0.30325538,2.32607327,0.00000000
-4.91345673,4.95790248,0.05249750,0.25709553,1.39704392,2.13873949,1.84951331,0.30833771,2.29477981,0.00000000
-4.90745373,4.89886621,0.05294988,0.25759039,1.37797057,2.11179248,1.79284809,0.31425799,2.26425663,0.00000000
-4.90145073,4.84049332,0.05327964,0.25795083,1.35918941,2.08600116,1.73113572,0.32094537,2.23441393,0.00000000
-4.89544772,4.78218850,0.05350211,0.25817978,1.34099380,2.06055558,1.66498608,0.32834811,2.20531599,0.00000000
-4.88944472,4.72374009,0.05363730,0.25829945,1.32377022,2.03483604,1.59515126,0.33643369,2.17717248,0.00000000
-4.88344172,4.66531082,0.05370874,0.25834927,1.30797944,2.00842871,1.52249914,0.34518737,2.15032175,0.00000000
-4.87743872,4.60741104,0.05374206,0.25838305,1.29413343,1.98113254,1.44798339,0.35460938,2.12520696,0.00000000
-4.87143572,4.55085604,0.05376354,0.25846539,1.28276898,1.95295752,1.37261143,0.36471079,2.10234628,0.00000000
-4.86543272,4.49670999,0.05379856,0.25866750,1.27441943,1.92411464,1.29741181,0.37550827,2.08229884,0.00000000
-4.85942971,4.44621944,0.05387008,0.25906269,1.26958583,1.89499822,1.22340228,0.38701820,2.06562808,0.00000000
-4.85342671,4.40074009,0.05399727,0.25972167,1.26870907,1.86616168,1.15155990,0.39925028,2.05286471,0.00000000
-4.84742371,4.36166072,0.05419428,0.26070806,1.27214430,1.83828799,1.08279451,0.41220119,2.04447131,0.00000000
-4.84142071,4.33032818,0.05446931,0.26207408,1.28013911,1.81215640,1.01792617,0.42584881,2.04081045,0.00000000
-4.83541771,4.30797729,0.05482395,0.26385703,1.29281651,1.78860681,0.95766751,0.44014716,2.04211825,0.00000000
-4.82941471,4.29566905,0.05525285,0.26607634,1.31016377,1.76850359,0.90261121,0.45502270,2.04848478,0.00000000
-4.82341171,4.29424001,0.05574379,0.26873175,1.33202752,1.75270028,0.85322285,0.47037214,2.05984243,0.00000000
-4.81740870,4.30426500,0.05627810,0.27180240,1.35811557,1.74200657,0.80983880,0.48606198,2.07596281,0.00000000
-4.81140570,4.32603437,0.05683136,0.27524707,1.38800518,1.73715876,0.77266889,0.50192996,2.09646235,0.00000000
-4.80540270,4.35954634,0.05737445,0.27900549,1.42115750,1.73879468,0.74180320,0.51778831,2.12081616,0.00000000
-4.79939970,4.40451383,0.05787488,0.28300064,1.45693720,1.74743379,0.71722216,0.53342871,2.14837922,0.00000000
-4.79339670,4.46038453,0.05829820,0.28714190,1.49463636,1.76346267,0.69880906,0.54862869,2.17841364,0.00000000
-4.78739370,4.52637230,0.05860956,0.29132889,1.53350117,1.78712629,0.68636411,0.56315914,2.21012026,0.00000000
-4.78139070,4.60149712,0.05877536,0.29545564,1.57276013,1.81852468,0.67961910,0.57679247,2.24267261,0.00000000
-4.77538769,4.68463095,0.05876470,0.29941511,1.61165204,1.85761471,0.67825169,0.58931101,2.27525140,0.00000000
-4.76938469,4.77454615,0.05855082,0.30310346,1.64945245,1.90421651,0.68189872,0.60051504,2.30707717,0.00000000
-4.76338169,4.86996358,0.05811228,0.30642406,1.68549703,1.95802361,0.69016776,0.61023017,2.33743963,0.00000000
-4.75737869,4.96959754,0.05743392,0.30929096,1.71920090,2.01861631,0.70264659,0.61831342,2.36572172,0.00000000
-4.75137569,5.07219516,0.05650747,0.31163158,1.75007277,2.08547723,0.71891024,0.62465789,2.39141735,0.00000000
-4.74537269,5.17656850,0.05533196,0.31338855,1.77772355,2.15800837,0.73852561,0.62919558,2.41414201,0.00000000
-4.73936968,5.28161808,0.05391367,0.31452060,1.80186911,2.23554888,0.76105378,0.63189835,2.43363578,0.00000000
-4.73336668,5.38634742,0.05226589,0.31500256,1.82232735,2.31739278,0.78605027,0.63277700,2.44975912,0.00000000
-4.72736368,5.48986876,0.05040832,0.31482439,1.83901022,2.40280615,0.81306378,0.63187856,2.46248196,0.00000000
-4.72136068,5.59140069,0.04836629,0.31398954,1.85191132,2.49104315,0.84163397,0.62928197,2.47186720,0.00000000
-4.71535768,5.69025902,0.04616975,0.31251264,1.86109039,2.58136044,0.87128882,0.62509265,2.47804992,0.00000000
-4.70935468,5.78584247,0.04385211,0.31041685,1.86665565,2.67302978,0.90154236,0.61943603,2.48121413,0.00000000
-4.70335168,5.87761501,0.04144907,0.30773095,1.86874555,2.76534838,0.93189327,0.61245077,2.48156845,0.00000000
-4.69734867,5.96508681,0.03899734,0.30448655,1.86751110,2.85764701,0.96182501,0.60428188,2.47932272,0.00000000
-4.69134567,6.04779537,0.03653347,0.30071544,1.86309992,2.94929548,0.99080781,0.59507423,2.47466680,0.00000000
-4.68534267,6.12528861,0.03409270,0.29644742,1.85564313,3.03970579,1.01830288,0.58496679,2.46775312,0.00000000
-4.67933967,6.19711098,0.03170802,0.29170865,1.84524577,3.12833266,1.04376888,0.57408782,2.45868371,0.00000000
-4.67333667,6.26279334,0.02940928,0.28652062,1.83198111,3.21467173,1.06667065,0.56255133,2.44750253,0.00000000
-4.66733367,6.32184716,0.02722256,0.28089983,1.81588917,3.29825555,1.08648982,0.55045475,2.43419309,0.00000000
-4.66133067,6.37376293,0.02516972,0.27485810,1.79697914,3.37864754,1.10273700,0.53787796,2.41868138,0.00000000
-4.65532766,6.41801248,0.02326807,0.26840341,1.77523531,3.45543454,1.11496491,0.52488352,2.40084338,0.00000000
-4.64932466,6.45405459,0.02153031,0.26154131,1.75062578,3.52821808,1.12278171,0.51151800,2.38051642,0.00000000
-4.64332166,6.48134310,0.01996462,0.25427657,1.72311316,3.59660517,1.12586394,0.49781414,2.35751328,0.00000000
-4.63731866,6.49933676,0.01857484,0.24661511,1.69266624,3.66019918,1.12396817,0.48379363,2.33163794,0.00000000
