energy_ev,total_up,C_s_up,C_p_up,Mg_p_up,Mg_d_up,Mo_p_up,Mo_d_up,S_s_up,S_p_up
-5.82591296,0.47363956,0.00084296,0.03610221,0.06145048,0.00000000,0.10954369,0.12134798,0.02086477,0.27564420
-5.81990995,0.46570874,0.00069610,0.03554944,0.06032794,0.00000000,0.10760128,0.11953593,0.02054124,0.27096211
-5.81390695,0.45489090,0.00057226,0.03476698,0.05885927,0.00000000,0.10501508,0.11693785,0.02008476,0.26460928
-5.80790395,0.44134041,0.00046854,0.03376724,0.05705830,0.00000000,0.10181798,0.11359845,0.01950284,0.25667610
-5.80190095,0.42527802,0.00038224,0.03256788,0.05494888,0.00000000,0.09805844,0.10957932,0.01880585,0.24729089
-5.79589795,0.40698072,0.00031089,0.03119093,0.05256333,0.00000000,0.09379820,0.10495633,0.01800657,0.23661421
-5.78989495,0.38677044,0.00025225,0.02966195,0.04994077,0.00000000,0.08910967,0.09981659,0.01711970,0.22483237
-5.78389195,0.36500187,0.00020433,0.02800900,0.04712537,0.00000000,0.08407313,0.09425536,0.01616129,0.21215050
-5.77788894,0.34205008,0.00016539,0.02626171,0.04416470,0.00000000,0.07877392,0.08837279,0.01514822,0.19878536
-5.77188594,0.31829832,0.00013390,0.02445033,0.04110807,0.00000000,0.07329966,0.08227080,0.01409762,0.18495831
-5.76588294,0.29412661,0.00010860,0.02260484,0.03800504,0.00000000,0.06773764,0.07605014,0.01302639,0.17088872
-5.75987994,0.26990149,0.00008838,0.02075417,0.03490415,0.00000000,0.06217255,0.06980778,0.01195071,0.15678792
-5.75387694,0.24596729,0.00007238,0.01892555,0.03185186,0.00000000,0.05668451,0.06363467,0.01088562,0.14285416
-5.74787394,0.22263920,0.00005987,0.01714398,0.02889175,0.00000000,0.05134758,0.05761402,0.00984473,0.12926848
-5.74187094,0.20019835,0.00005031,0.01543187,0.02606411,0.00000000,0.04622875,0.05182006,0.00883995,0.11619183
-5.73586793,0.17888891,0.00004327,0.01380881,0.02340568,0.00000000,0.04138736,0.04631735,0.00788131,0.10376324
-5.72986493,0.15891731,0.00003849,0.01229158,0.02094990,0.00000000,0.03687511,0.04116065,0.00697690,0.09209930
-5.72386193,0.14045330,0.00003581,0.01089417,0.01872728,0.00000000,0.03273649,0.03639526,0.00613287,0.08129465
-5.71785893,0.12363289,0.00003519,0.00962808,0.01676615,0.00000000,0.02900967,0.03205783,0.00535348,0.07142352
-5.71185593,0.10856272,0.00003672,0.00850262,0.01509366,0.00000000,0.02572774,0.02817762,0.00464122,0.06254218
-5.70585293,0.09532576,0.00004059,0.00752536,0.01373688,0.00000000,0.02292034,0.02477805,0.00399703,0.05469205
-5.69984992,0.08398796,0.00004713,0.00670264,0.01272418,0.00000000,0.02061546,0.02187854,0.00342042,0.04790339
-5.69384692,0.07460546,0.00005679,0.00604013,0.01208666,0.00000000,0.01884153,0.01949650,0.00290979,0.04219937
-5.68784392,0.06723221,0.00007014,0.00554334,0.01185957,0.00000000,0.01762949,0.01764946,0.00246258,0.03760022
-5.68184092,0.06192755,0.00008794,0.00521827,0.01208383,0.00000000,0.01701500,0.01635717,0.00207559,0.03412753
-5.67583792,0.05876340,0.00011108,0.00507187,0.01280735,0.00000000,0.01704058,0.01564373,0.00174515,0.03180818
-5.66983492,0.05783103,0.00014062,0.00511261,0.01408625,0.00000000,0.01775769,0.01553944,0.00146735,0.03067808
-5.66383192,0.05924681,0.00017782,0.00535089,0.01598588,0.00000000,0.01922856,0.01608267,0.00123820,0.03078530
-5.65782891,0.06315691,0.00022412,0.00579950,0.01858147,0.00000000,0.02152800,0.01732124,0.00105385,0.03219263
-5.65182591,0.06974076,0.00028114,0.00647386,0.02195840,0.00000000,0.02474478,0.01931367,0.00091065,0.03497930
-5.64582291,0.07921283,0.00035069,0.00739238,0.02621213,0.00000000,0.02898285,0.02212994,0.00080529,0.03924184
-5.63981991,0.09182286,0.00043476,0.00857662,0.03144743,0.00000000,0.03436224,0.02585193,0.00073488,0.04509392
-5.63381691,0.10785417,0.00053550,0.01005148,0.03777717,0.00000000,0.04101960,0.03057327,0.00069695,0.05266509
-5.62781391,0.12762008,0.00065515,0.01184529,0.04532041,0.00000000,0.04910843,0.03639883,0.00068950,0.06209840
-5.62181091,0.15145837,0.00079607,0.01398992,0.05419984,0.00000000,0.05879901,0.04344362,0.00071101,0.07354684
-5.61580790,0.17972379,0.00096061,0.01652081,0.06453852,0.00000000,0.07027794,0.05183121,0.00076036,0.08716853
-5.60980490,0.21277863,0.00115109,0.01947712,0.07645602,0.00000000,0.08374744,0.06169156,0.00083684,0.10312091
-5.60380190,0.25098175,0.00136972,0.02290169,0.09006391,0.00000000,0.09942429,0.07315846,0.00094007,0.12155380
-5.59779890,0.29467599,0.00161847,0.02684125,0.10546081,0.00000000,0.11753856,0.08636646,0.00106993,0.14260166
-5.59179590,0.34417460,0.00189902,0.03134642,0.12272697,0.00000000,0.13833210,0.10144743,0.00122651,0.16637519
-5.58579290,0.39974702,0.00221263,0.03647192,0.14191879,0.00000000,0.16205675,0.11852686,0.00140998,0.19295269
-5.57978989,0.46160448,0.00256002,0.04227662,0.16306320,0.00000000,0.18897235,0.13771994,0.00162057,0.22237129
-5.57378689,0.52988611,0.00294130,0.04882363,0.18615244,0.00000000,0.21934455,0.15912767,0.00185845,0.25461875
-5.56778389,0.60464611,0.00335588,0.05618034,0.21113923,0.00000000,0.25344234,0.18283295,0.00212367,0.28962609
-5.56178089,0.68584275,0.00380232,0.06441825,0.23793289,0.00000000,0.29153521,0.20889700,0.00241607,0.32726157
-5.55577789,0.77332965,0.00427837,0.07361270,0.26639638,0.00000000,0.33388999,0.23735616,0.00273526,0.36732649
-5.54977489,0.86685018,0.00478083,0.08384230,0.29634489,0.00000000,0.38076715,0.26821912,0.00308053,0.40955323
-5.54377189,0.96603513,0.00530563,0.09518803,0.32754578,0.00000000,0.43241647,0.30146488,0.00345081,0.45360602
-5.53776888,1.07040439,0.00584779,0.10773190,0.35972047,0.00000000,0.48907192,0.33704139,0.00384469,0.49908446
-5.53176588,1.17937239,0.00640149,0.12155523,0.39254812,0.00000000,0.55094574,0.37486498,0.00426035,0.54553028
-5.52576288,1.29225774,0.00696020,0.13673631,0.42567116,0.00000000,0.61822138,0.41482056,0.00469560,0.59243710
-5.51975988,1.40829638,0.00751677,0.15334752,0.45870275,0.00000000,0.69104551,0.45676265,0.00514788,0.63926321
-5.51375688,1.52665828,0.00806359,0.17145195,0.49123584,0.00000000,0.76951877,0.50051706,0.00561426,0.68544695
-5.50775388,1.64646662,0.00859282,0.19109944,0.52285365,0.00000000,0.85368562,0.54588321,0.00609152,0.73042432
-5.50175088,1.76681901,0.00909657,0.21232226,0.55314127,0.00000000,0.94352327,0.59263692,0.00657617,0.77364796
-5.49574787,1.88680957,0.00956711,0.23513041,0.58169781,0.00000000,1.03893005,0.64053354,0.00706447,0.81460705
-5.48974487,2.00555105,0.00999714,0.25950687,0.60814877,0.00000000,1.13971358,0.68931120,0.00755254,0.85284684
-5.48374187,2.12219581,0.01037998,0.28540290,0.63215796,0.00000000,1.24557931,0.73869418,0.00803635,0.88798723
-5.47773887,2.23595478,0.01070979,0.31273375,0.65343858,0.00000000,1.35612010,0.78839599,0.00851181,0.91973919
-5.47173587,2.34611353,0.01098178,0.34137495,0.67176280,0.00000000,1.47080750,0.83812240,0.00897483,0.94791815
-5.46573287,2.45204466,0.01119233,0.37115958,0.68696946,0.00000000,1.58898560,0.88757400,0.00942133,0.97245370
-5.45972986,2.55321610,0.01133913,0.40187678,0.69896950,0.00000000,1.70986820,0.93644854,0.00984730,0.99339466
-5.45372686,2.64919508,0.01142130,0.43327169,0.70774881,0.00000000,1.83254014,0.98444288,0.01024889,1.01090935
-5.44772386,2.73964775,0.01143935,0.46504719,0.71336831,0.00000000,1.95596345,1.03125472,0.01062240,1.02528057
-5.44172086,2.82433469,0.01139527,0.49686744,0.71596133,0.00000000,2.07898876,1.07658414,0.01096434,1.03689544
-5.43571786,2.90310295,0.01129243,0.52836343,0.71572828,0.00000000,2.20037244,1.12013513,0.01127152,1.04623046
-5.42971486,2.97587524,0.01113553,0.55914038,0.71292898,0.00000000,2.31879936,1.16161724,0.01154105,1.05383219
-5.42371186,3.04263728,0.01093052,0.58878705,0.70787293,0.00000000,2.43291114,1.20074742,0.01177043,1.06029441
-5.41770885,3.10342406,0.01068447,0.61688647,0.70090802,0.00000000,2.54133923,1.23725237,0.01195763,1.06623285
-5.41170585,3.15830636,0.01040543,0.64302808,0.69240827,0.00000000,2.64274194,1.27087119,0.01210112,1.07225849
-5.40570285,3.20737814,0.01010233,0.66682052,0.68276118,0.00000000,2.73584433,1.30135877,0.01220001,1.07895090
-5.39969985,3.25074595,0.00978482,0.68790484,0.67235528,0.00000000,2.81947922,1.32848955,0.01225405,1.08683262
-5.39369685,3.28852092,0.00946319,0.70596736,0.66156854,0.00000000,2.89262798,1.35206196,0.01226381,1.09634621
-5.38769385,3.32081379,0.00914823,0.72075174,0.65075804,0.00000000,2.95445904,1.37190310,0.01223066,1.10783469
-5.38169085,3.34773344,0.00885113,0.73206968,0.64025153,0.00000000,3.00436245,1.38787376,0.01215691,1.12152683
-5.37568784,3.36938874,0.00858343,0.73980956,0.63034108,0.00000000,3.04197856,1.39987347,0.01204581,1.13752757
-5.36968484,3.38589352,0.00835689,0.74394277,0.62127907,0.00000000,3.06721949,1.40784536,0.01190163,1.15581449
-5.36368184,3.39737432,0.00818346,0.74452717,0.61327659,0.00000000,3.08028171,1.41178051,0.01172962,1.17624020
-5.35767884,3.40398014,0.00807514,0.74170760,0.60650415,0.00000000,3.08164911,1.41172171,0.01153603,1.19854072
-5.35167584,3.40589338,0.00804394,0.73571313,0.60109453,0.00000000,3.07208573,1.40776612,0.01132804,1.22234938
-5.34567284,3.40334112,0.00810167,0.72685130,0.59714734,0.00000000,3.05261819,1.40006688,0.01111365,1.24721549
-5.33966983,3.39660565,0.00825987,0.71549938,0.59473502,0.00000000,3.02450819,1.38883325,0.01090155,1.27262683
-5.33366683,3.38603346,0.00852952,0.70209304,0.59390951,0.00000000,2.98921596,1.37432927,0.01070099,1.29803485
-5.32766383,3.37204162,0.00892087,0.68711287,0.59470930,0.00000000,2.94835591,1.35687093,0.01052153,1.32288113
-5.32166083,3.35512098,0.00944307,0.67106931,0.59716616,0.00000000,2.90364623,1.33682162,0.01037283,1.34662392
-5.31565783,3.33583543,0.01010394,0.65448658,0.60131096,0.00000000,2.85685450,1.31458620,0.01026441,1.36876320
-5.30965483,3.31481702,0.01090950,0.63788638,0.60717831,0.00000000,2.80974129,1.29060359,0.01020534,1.38886317
-5.30365183,3.29275670,0.01186367,0.62177188,0.61480944,0.00000000,2.76400428,1.26533819,0.01020398,1.40657084
-5.29764882,3.27039088,0.01296780,0.60661275,0.62425314,0.00000000,2.72122505,1.23927035,0.01026774,1.42163004
-5.29164582,3.24848417,0.01422036,0.59283182,0.63556470,0.00000000,2.68282058,1.21288608,0.01040277,1.43389009
-5.28564282,3.22780886,0.01561654,0.58079380,0.64880268,0.00000000,2.65000151,1.18666651,0.01061378,1.44330874
-5.27963982,3.20912207,0.01714801,0.57079646,0.66402392,0.00000000,2.62373861,1.16107721,0.01090382,1.44994960
-5.27363682,3.19314143,0.01880268,0.56306455,0.68127685,0.00000000,2.60473858,1.13655781,0.01127418,1.45397410
-5.26763382,3.18052045,0.02056464,0.55774653,0.70059364,0.00000000,2.59342991,1.11351229,0.01172426,1.45562880
-5.26163082,3.17182470,0.02241419,0.55491412,0.72198168,0.00000000,2.58995910,1.09230008,0.01225161,1.45522866
-5.25562781,3.16750987,0.02432799,0.55456449,0.74541493,0.00000000,2.59419678,1.07322838,0.01285195,1.45313757
-5.24962481,3.16790280,0.02627945,0.55662481,0.77082577,0.00000000,2.60575332,1.05654588,0.01351933,1.44974703
-5.24362181,3.17318642,0.02823918,0.56095889,0.79809786,0.00000000,2.62400260,1.04243794,0.01424628,1.44545440
-5.23761881,3.18338914,0.03017562,0.56737530,0.82706068,0.00000000,2.64811278,1.03102350,0.01502409,1.44064171
-5.23161581,3.19837955,0.03205583,0.57563674,0.85748612,0.00000000,2.67708235,1.02235368,0.01584308,1.43565636
-5.22561281,3.21786629,0.03384636,0.58546994,0.88908749,0.00000000,2.70977972,1.01641203,0.01669298,1.43079439
-5.21960980,3.24140349,0.03551422,0.59657588,0.92152120,0.00000000,2.74498470,1.01311652,0.01756328,1.42628724
-5.21360680,3.26840133,0.03702782,0.60863968,0.95439125,0.00000000,2.78143005,1.01232303,0.01844355,1.42229254
-5.20760380,3.29814148,0.03835804,0.62134000,0.98725633,0.00000000,2.81784170,1.01383029,0.01932383,1.41888897
-5.20160080,3.32979670,0.03947910,0.63435757,1.01963951,0.00000000,2.85297620,1.01738609,0.02019495,1.41607548
-5.19559780,3.36245397,0.04036947,0.64738274,1.05104011,0.00000000,2.88565438,1.02269465,0.02104875,1.41377449
-5.18959480,3.39514036,0.04101255,0.66012189,1.08094721,0.00000000,2.91479056,1.02942482,0.02187832,1.41183872
-5.18359180,3.42685054,0.04139722,0.67230275,1.10885452,0.00000000,2.93941671,1.03721906,0.02267810,1.41006106
-5.17758879,3.45657544,0.04151822,0.68367862,1.13427573,0.00000000,2.95870149,1.04570298,0.02344392,1.40818683
-5.17158579,3.48333074,0.04137624,0.69403164,1.15675995,0.00000000,2.97196427,1.05449510,0.02417297,1.40592769
-5.16558279,3.50618479,0.04097788,0.70317525,1.17590647,0.00000000,2.97868434,1.06321686,0.02486365,1.40297629
-5.15957979,3.52428483,0.04033533,0.71095593,1.19137835,0.00000000,2.97850575,1.07150244,0.02551538,1.39902124
-5.15357679,3.53688110,0.03946585,0.71725440,1.20291419,0.00000000,2.97123832,1.07900835,0.02612835,1.39376132
-5.14757379,3.54334802,0.03839109,0.72198640,1.21033766,0.00000000,2.95685525,1.08542243,0.02670321,1.38691868
-5.14157079,3.54320197,0.03713630,0.72510309,1.21356445,0.00000000,2.93548788,1.09047211,0.02724077,1.37825034
-5.13556778,3.53611521,0.03572938,0.72659101,1.21260625,0.00000000,2.90741784,1.09393168,0.02774168,1.36755770
-5.12956478,3.52192535,0.03419989,0.72647179,1.20757163,0.00000000,2.87306705,1.09562828,0.02820615,1.35469385
-5.12356178,3.50064028,0.03257810,0.72480125,1.19866381,0.00000000,2.83298555,1.09544638,0.02863372,1.33956842
-5.11755878,3.47243808,0.03089401,0.72166804,1.18617525,0.00000000,2.78783735,1.09333065,0.02902307,1.32215008
-5.11155578,3.43766183,0.02917648,0.71719153,1.17047931,0.00000000,2.73838431,1.08928681,0.02937201,1.30246669
-5.10555278,3.39680935,0.02745249,0.71151894,1.15201919,0.00000000,2.68546793,1.08338061,0.02967739,1.28060321
-5.09954977,3.35051781,0.02574648,0.70482155,1.13129452,0.00000000,2.62998913,1.07573459,0.02993526,1.25669762
-5.09354677,3.29954372,0.02407991,0.69729000,1.10884598,0.00000000,2.57288619,1.06652282,0.03014106,1.23093518
-5.08754377,3.24473850,0.02247094,0.68912867,1.08523851,0.00000000,2.51511082,1.05596368,0.03028983,1.20354114
-5.08154077,3.18702051,0.02093425,0.68054924,1.06104370,0.00000000,2.45760301,1.04431079,0.03037656,1.17477237
-5.07553777,3.12734430,0.01948111,0.67176358,1.03682180,0.00000000,2.40126493,1.03184245,0.03039654,1.14490830
-5.06953477,3.06666816,0.01811945,0.66297623,1.01310416,0.00000000,2.34693481,1.01885007,0.03034571,1.11424138
-5.06353177,3.00592109,0.01685418,0.65437679,0.99037662,0.00000000,2.29536150,1.00562575,0.03022103,1.08306751
-5.05752876,2.94597067,0.01568747,0.64613248,0.96906444,0.00000000,2.24718080,0.99244998,0.03002081,1.05167682
-5.05152576,2.88759301,0.01461919,0.63838141,0.94951940,0.00000000,2.20289451,0.97957955,0.02974492,1.02034514
-5.04552276,2.83144631,0.01364732,0.63122680,0.93200944,0.00000000,2.16285339,0.96723666,0.02939503,0.98932639
-5.03951976,2.77804914,0.01276844,0.62473253,0.91671141,0.00000000,2.12724478,0.95559951,0.02897469,0.95884633
-5.03351676,2.72776473,0.01197809,0.61892040,0.90370703,0.00000000,2.09608593,0.94479495,0.02848931,0.92909781
-5.02751376,2.68079199,0.01127123,0.61376930,0.89298247,0.00000000,2.06922346,0.93489372,0.02794609,0.90023766
-5.02151076,2.63716391,0.01064259,0.60921623,0.88443133,0.00000000,2.04633929,0.92590830,0.02735386,0.87238554
-5.01550775,2.59675367,0.01008692,0.60515954,0.87786113,0.00000000,2.02696324,0.91779392,0.02672282,0.84562452
-5.00950475,2.55928810,0.00959926,0.60146399,0.87300300,0.00000000,2.01049163,0.91045238,0.02606420,0.82000358
-5.00350175,2.52436827,0.00917515,0.59796749,0.86952418,0.00000000,1.99621158,0.90373878,0.02538997,0.79554175
-4.99749875,2.49149603,0.00881066,0.59448933,0.86704282,0.00000000,1.98332976,0.89747080,0.02471242,0.77223380
-4.99149575,2.46010547,0.00850253,0.59083929,0.86514462,0.00000000,1.97100458,0.89144007,0.02404384,0.75005708
-4.98549275,2.42959779,0.00824816,0.58682742,0.86340040,0.00000000,1.95838029,0.88542508,0.02339614,0.72897928
-4.97948974,2.39937771,0.00804554,0.58227364,0.86138412,0.00000000,1.94462137,0.87920503,0.02278055,0.70896665
-4.97348674,2.36888979,0.00789323,0.57701706,0.85869046,0.00000000,1.92894591,0.87257382,0.02220736,0.68999216
-4.96748374,2.33765271,0.00779026,0.57092420,0.85495128,0.00000000,1.91065615,0.86535350,0.02168570,0.67204338
-4.96148074,2.30528967,0.00773597,0.56389580,0.84985028,0.00000000,1.88916494,0.85740645,0.02122336,0.65512936
-4.95547774,2.27155348,0.00772995,0.55587196,0.84313522,0.00000000,1.86401699,0.84864551,0.02082671,0.63928626
-4.94947474,2.23634476,0.00777181,0.54683519,0.83462729,0.00000000,1.83490392,0.83904170,0.02050060,0.62458138
-4.94347174,2.19972245,0.00786110,0.53681129,0.82422712,0.00000000,1.80167250,0.82862879,0.02024836,0.61111518
-4.93746873,2.16190577,0.00799713,0.52586803,0.81191738,0.00000000,1.76432601,0.81750465,0.02007177,0.59902108
-4.93146573,2.12326757,0.00817882,0.51411181,0.79776174,0.00000000,1.72301864,0.80582905,0.01997110,0.58846312
-4.92546273,2.08431926,0.00840455,0.50168223,0.78190035,0.00000000,1.67804356,0.79381812,0.01994513,0.57963119
-4.91945973,2.04568792,0.00867205,0.48874522,0.76454214,0.00000000,1.62981532,0.78173552,0.01999117,0.57273413
-4.91345673,2.00808664,0.00897828,0.47548484,0.74595414,0.00000000,1.57884764,0.76988080,0.02010507,0.56799085
-4.90745373,1.97227955,0.00931933,0.46209431,0.72644863,0.00000000,1.52572787,0.75857549,0.02028131,0.56561977
-4.90145073,1.93904313,0.00969039,0.44876671,0.70636840,0.00000000,1.47108944,0.74814747,0.02051298,0.56582705
-4.89544772,1.90912577,0.01008569,0.43568587,0.68607107,0.00000000,1.41558371,0.73891458,0.02079185,0.56879403
-4.88944472,1.88320742,0.01049852,0.42301784,0.66591306,0.00000000,1.35985268,0.73116803,0.02110843,0.57466450
-4.88344172,1.86186150,0.01092130,0.41090348,0.64623398,0.00000000,1.30450374,0.72515661,0.02145206,0.58353231
-4.87743872,1.84552076,0.01134568,0.39945237,0.62734216,0.00000000,1.25008778,0.72107248,0.02181103,0.59543006
-4.87143572,1.83444896,0.01176270,0.38873852,0.60950194,0.00000000,1.19708141,0.71903915,0.02217277,0.61031925
-4.86543272,1.82871980,0.01216292,0.37879789,0.59292328,0.00000000,1.14587411,0.71910247,0.02252403,0.62808268
-4.85942971,1.82820410,0.01253671,0.36962793,0.57775416,0.00000000,1.09676054,0.72122488,0.02285118,0.64851942
-4.85342671,1.83256607,0.01287450,0.36118901,0.56407598,0.00000000,1.04993830,0.72528352,0.02314049,0.67134274
-4.84742371,1.84126892,0.01316701,0.35340777,0.55190224,0.00000000,1.00551079,0.73107210,0.02337852,0.69618141
-4.84142071,1.85358965,0.01340558,0.34618208,0.54118035,0.00000000,0.96349479,0.73830670,0.02355245,0.72258437
-4.83541771,1.86864241,0.01358245,0.33938726,0.53179653,0.00000000,0.92383208,0.74663514,0.02365049,0.75002882
-4.82941471,1.88540947,0.01369099,0.33288348,0.52358337,0.00000000,0.88640422,0.75564959,0.02366228,0.77793161
-4.82341171,1.90277852,0.01372598,0.32652358,0.51632979,0.00000000,0.85104952,0.76490188,0.02357922,0.80566357
-4.81740870,1.91958446,0.01368378,0.32016122,0.50979261,0.00000000,0.81758117,0.77392077,0.02339481,0.83256630
-4.81140570,1.93465398,0.01356248,0.31365881,0.50370946,0.00000000,0.78580535,0.78223049,0.02310492,0.85797092
-4.80540270,1.94685094,0.01336197,0.30689481,0.49781197,0.00000000,0.75553849,0.78936962,0.02270796,0.88121801
-4.79939970,1.95512041,0.01308397,0.29977017,0.49183898,0.00000000,0.72662265,0.79490951,0.02220497,0.90167793
-4.79339670,1.95852961,0.01273197,0.29221358,0.48554882,0.00000000,0.69893823,0.79847140,0.02159965,0.91877082
-4.78739370,1.95630372,0.01231114,0.28418522,0.47873030,0.00000000,0.67241354,0.79974151,0.02089827,0.93198530
-4.78139070,1.94785529,0.01182813,0.27567906,0.47121177,0.00000000,0.64703077,0.79848330,0.02010947,0.94089520
-4.77538769,1.93280585,0.01129087,0.26672356,0.46286798,0.00000000,0.62282818,0.79454654,0.01924399,0.94517344
-4.76938469,1.91099886,0.01070830,0.25738078,0.45362435,0.00000000,0.59989859,0.78787271,0.01831436,0.94460273
-4.76338169,1.88250370,0.01009010,0.24774402,0.44345877,0.00000000,0.57838437,0.77849653,0.01733448,0.93908221
-4.75737869,1.84761055,0.00944637,0.23793423,0.43240062,0.00000000,0.55846933,0.76654364,0.01631920,0.92863021
-4.75137569,1.80681661,0.00878735,0.22809527,0.42052749,0.00000000,0.54036807,0.75222454,0.01528386,0.91338265
-4.74537269,1.76080445,0.00812312,0.21838841,0.40795956,0.00000000,0.52431347,0.73582523,0.01424382,0.89358741
-4.73936968,1.71041363,0.00746336,0.20898627,0.39485236,0.00000000,0.51054296,0.71769490,0.01321409,0.86959480
-4.73336668,1.65660699,0.00681711,0.20006641,0.38138797,0.00000000,0.49928445,0.69823131,0.01220885,0.84184479
-4.72736368,1.60043319,0.00619256,0.19180504,0.36776550,0.00000000,0.49074255,0.67786470,0.01124115,0.81085138
-4.72136068,1.54298732,0.00559698,0.18437092,0.35419115,0.00000000,0.48508580,0.65704077,0.01032262,0.77718506
-4.71535768,1.48537129,0.00503654,0.17791969,0.34086849,0.00000000,0.48243569,0.63620366,0.00946324,0.74145402
-4.70935468,1.42865570,0.00451636,0.17258892,0.32798935,0.00000000,0.48285768,0.61577961,0.00867119,0.70428502
-4.70335168,1.37384474,0.00404041,0.16849386,0.31572580,0.00000000,0.48635498,0.59616204,0.00795275,0.66630474
-4.69734867,1.32184558,0.00361163,0.16572416,0.30422358,0.00000000,0.49286513,0.57769858,0.00731230,0.62812237
-4.69134567,1.27344319,0.00323199,0.16434146,0.29359718,0.00000000,0.50225948,0.56068061,0.00675234,0.59031412
-4.68534267,1.22928154,0.00290253,0.16437790,0.28392671,0.00000000,0.51434576,0.54533559,0.00627358,0.55341018
-4.67933967,1.18985147,0.00262355,0.16583564,0.27525674,0.00000000,0.52887332,0.53182244,0.00587507,0.51788452
-4.67333667,1.15548548,0.00239470,0.16868716,0.26759688,0.00000000,0.54554089,0.52023002,0.00555438,0.48414781
-4.66733367,1.12635910,0.00221511,0.17287648,0.26092406,0.00000000,0.56400645,0.51057853,0.00530774,0.45254339
-4.66133067,1.10249853,0.00208353,0.17832100,0.25518629,0.00000000,0.58389861,0.50282372,0.00513025,0.42334634
-4.65532766,1.08379354,0.00199843,0.18491406,0.25030757,0.00000000,0.60482902,0.49686353,0.00501611,0.39676524
-4.64932466,1.07001487,0.00195809,0.19252794,0.24619361,0.00000000,0.62640519,0.49254669,0.00495880,0.37294634
-4.64332166,1.06083495,0.00196074,0.20101741,0.24273805,0.00000000,0.64824304,0.48968278,0.00495126,0.35197962
