energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-5.85592796,2.30944410,0.02446598,0.00870657,0.66125137,0.97005084,0.03331138,1.43009743,0.35360785,0.08769099
-5.84992496,2.24921967,0.02447432,0.00825283,0.64845379,0.93880116,0.03263970,1.39553371,0.34996439,0.08514692
-5.84392196,2.18618942,0.02438131,0.00781506,0.63611657,0.90572373,0.03189284,1.35933601,0.34604175,0.08249576
-5.83791896,2.12069987,0.02419089,0.00739629,0.62427103,0.87102269,0.03107244,1.32171545,0.34184763,0.07975201
-5.83191596,2.05326482,0.02390873,0.00699975,0.61298682,0.83498147,0.03018239,1.28298599,0.33741281,0.07693669
-5.82591296,1.98455184,0.02354213,0.00662883,0.60237102,0.79795393,0.02922871,1.24355666,0.33279046,0.07407693
-5.81990995,1.91536248,0.02309965,0.00628699,0.59256527,0.76035282,0.02821933,1.20392007,0.32805464,0.07120524
-5.81390695,1.84660751,0.02259089,0.00597779,0.58374146,0.72263622,0.02716381,1.16463763,0.32329797,0.06835861
-5.80790395,1.77927827,0.02202619,0.00570472,0.57609601,0.68529268,0.02607296,1.12632239,0.31862872,0.06557747
-5.80190095,1.71441558,0.02141625,0.00547116,0.56984321,0.64882569,0.02495856,1.08962017,0.31416733,0.06290441
-5.79589795,1.65307753,0.02077194,0.00528026,0.56520774,0.61373822,0.02383288,1.05518987,0.31004268,0.06038296
-5.78989495,1.59630735,0.02010392,0.00513480,0.56241689,0.58051792,0.02270835,1.02368370,0.30638812,0.05805627
-5.78389195,1.54510256,0.01942246,0.00503711,0.56169247,0.54962340,0.02159719,0.99572789,0.30333739,0.05596577
-5.77788894,1.50038637,0.01873719,0.00498895,0.56324289,0.52147224,0.02051109,0.97190476,0.30102060,0.05414999
-5.77188594,1.46298208,0.01805694,0.00499137,0.56725560,0.49643080,0.01946090,0.95273633,0.29956045,0.05264342
-5.76588294,1.43359119,0.01738958,0.00504461,0.57388989,0.47480627,0.01845642,0.93867011,0.29906857,0.05147547
-5.75987994,1.41277561,0.01674195,0.00514806,0.58327049,0.45684096,0.01750620,0.93006729,0.29964225,0.05066963
-5.75387694,1.40094424,0.01611980,0.00530015,0.59548186,0.44270891,0.01661743,0.92719342,0.30136149,0.05024280
-5.74787394,1.39834410,0.01552778,0.00549834,0.61056337,0.43251479,0.01579584,0.93021187,0.30428647,0.05020478
-5.74187094,1.40505585,0.01496942,0.00573907,0.62850552,0.42629500,0.01504568,0.93917990,0.30845545,0.05055794
-5.73586793,1.42099379,0.01444724,0.00601785,0.64924713,0.42402076,0.01436974,0.95404750,0.31388308,0.05129715
-5.72986493,1.44590997,0.01396274,0.00632924,0.67267363,0.42560304,0.01376934,0.97465870,0.32055921,0.05240982
-5.72386193,1.47940225,0.01351654,0.00666702,0.69861657,0.43089912,0.01324450,1.00075543,0.32844808,0.05387616
-5.71785893,1.52092589,0.01310843,0.00702422,0.72685418,0.43972051,0.01279394,1.03198368,0.33748811,0.05566963
-5.71185593,1.56980849,0.01273748,0.00739335,0.75711329,0.45184197,0.01241521,1.06790172,0.34759204,0.05775755
-5.70585293,1.62526775,0.01240216,0.00776654,0.78907238,0.46701143,0.01210483,1.10799043,0.35864764,0.06010186
-5.69984992,1.68643168,0.01210039,0.00813573,0.82236594,0.48496038,0.01185840,1.15166524,0.37051892,0.06266000
-5.69384692,1.75236095,0.01182966,0.00849291,0.85659002,0.50541469,0.01167073,1.19828970,0.38304787,0.06538590
-5.68784392,1.82207280,0.01158710,0.00883032,0.89130901,0.52810534,0.01153593,1.24719031,0.39605667,0.06823113
-5.68184092,1.89456615,0.01136957,0.00914064,0.92606358,0.55277894,0.01144763,1.29767247,0.40935049,0.07114607
-5.67583792,1.96884729,0.01117370,0.00941726,0.96037965,0.57920767,0.01139902,1.34903715,0.42272079,0.07408110
-5.66983492,2.04395583,0.01099599,0.00965439,0.99377830,0.60719843,0.01138306,1.40059804,0.43594917,0.07698790
-5.66383192,2.11899009,0.01083286,0.00984727,1.02578649,0.63660086,0.01139262,1.45169887,0.44881156,0.07982066
-5.65782891,2.19313157,0.01068067,0.00999229,1.05594828,0.66731396,0.01142058,1.50173051,0.46108301,0.08253729
-5.65182591,2.26566781,0.01053581,0.01008706,1.08383651,0.69929118,0.01146005,1.55014742,0.47254260,0.08510061
-5.64582291,2.33601303,0.01039477,0.01013049,1.10906440,0.73254361,0.01150453,1.59648314,0.48297876,0.08747934
-5.63981991,2.40372584,0.01025412,0.01012278,1.13129696,0.76714109,0.01154801,1.64036421,0.49219460,0.08964909
-5.63381691,2.46852363,0.01011065,0.01006538,1.15026187,0.80321126,0.01158523,1.68152232,0.50001316,0.09159306
-5.62781391,2.53029282,0.00996136,0.00996094,1.16575925,0.84093617,0.01161175,1.71980393,0.50628261,0.09330275
-5.62181091,2.58909453,0.00980354,0.00981322,1.17767028,0.88054662,0.01162416,1.75517723,0.51088086,0.09477825
-5.61580790,2.64516522,0.00963483,0.00962692,1.18596398,0.92231417,0.01162018,1.78773583,0.51371983,0.09602848
-5.60980490,2.69891202,0.00945328,0.00940754,1.19070206,0.96654085,0.01159880,1.81769896,0.51474879,0.09707114
-5.60380190,2.75090226,0.00925736,0.00916119,1.19204133,1.01354684,0.01156032,1.84540780,0.51395691,0.09793239
-5.59779890,2.80184749,0.00904601,0.00889446,1.19023354,1.06365628,0.01150647,1.87131788,0.51137471,0.09864628
-5.59179590,2.85258184,0.00881872,0.00861417,1.18562240,1.11718168,0.01144033,1.89598746,0.50707433,0.09925403
-5.58579290,2.90403511,0.00857548,0.00832722,1.17863770,1.17440717,0.01136641,1.92006191,0.50116863,0.09980291
-5.57978989,2.95720119,0.00831682,0.00804043,1.16978646,1.23557121,0.01129047,1.94425448,0.49380883,0.10034509
-5.57378689,3.01310250,0.00804380,0.00776035,1.15964134,1.30084939,0.01121947,1.96932368,0.48518111,0.10093611
-5.56778389,3.07275142,0.00775796,0.00749314,1.14882638,1.37033770,0.01116138,1.99604799,0.47550181,0.10163339
-5.56178089,3.13710985,0.00746130,0.00724443,1.13800051,1.44403719,0.01112498,2.02519851,0.46501173,0.10249443
-5.55577789,3.20704830,0.00715621,0.00701923,1.12783927,1.52184044,0.01111960,2.05751036,0.45396941,0.10357510
-5.54977489,3.28330571,0.00684537,0.00682187,1.11901517,1.60352067,0.01115482,2.09365392,0.44264383,0.10492779
-5.54377189,3.36645170,0.00653172,0.00665587,1.11217745,1.68872386,0.01124020,2.13420669,0.43130663,0.10659966
-5.53776888,3.45685259,0.00621831,0.00652397,1.10793178,1.77696452,0.01138490,2.17962700,0.42022425,0.10863094
-5.53176588,3.55464248,0.00590823,0.00642804,1.10682063,1.86762547,0.01159736,2.23023041,0.40965016,0.11105339
-5.52576288,3.65970081,0.00560448,0.00636911,1.10930508,1.95996180,0.01188497,2.28616985,0.39981752,0.11388891
-5.51975988,3.77163721,0.00530992,0.00634737,1.11574848,2.05310919,0.01225370,2.34742024,0.39093255,0.11714844
-5.51375688,3.88978459,0.00502712,0.00636215,1.12640286,2.14609650,0.01270781,2.41376827,0.38316879,0.12083104
-5.50775388,4.01320075,0.00475835,0.00641199,1.14139829,2.23786235,0.01324959,2.48480781,0.37666244,0.12492339
-5.50175088,4.14067881,0.00450546,0.00649465,1.16073575,2.32727533,0.01387910,2.55994128,0.37150900,0.12939949
-5.49574787,4.27076614,0.00426983,0.00660718,1.18428366,2.41315726,0.01459400,2.63838691,0.36776111,0.13422079
-5.48974487,4.40179137,0.00405239,0.00674594,1.21177833,2.49430880,0.01538945,2.71919178,0.36542785,0.13933663
-5.48374187,4.53189855,0.00385357,0.00690673,1.24282811,2.56953664,0.01625807,2.80125031,0.36447531,0.14468498
-5.47773887,4.65908759,0.00367332,0.00708482,1.27692132,2.63768139,0.01718996,2.88332750,0.36482839,0.15019357
-5.47173587,4.78125946,0.00351112,0.00727506,1.31343756,2.69764519,0.01817283,2.96408633,0.36637374,0.15578123
-5.46573287,4.89626491,0.00336605,0.00747199,1.35166207,2.74841834,0.01919221,3.04211836,0.36896371,0.16135956
-5.45972986,5.00195521,0.00323682,0.00766993,1.39080275,2.78910382,0.02023171,3.11597662,0.37242106,0.16683478
-5.45372686,5.09623321,0.00312182,0.00786310,1.43000919,2.81893915,0.02127337,3.18420983,0.37654437,0.17210978
-5.44772386,5.17710342,0.00301923,0.00804578,1.46839335,2.83731481,0.02229812,3.24539696,0.38111382,0.17708623
-5.44172086,5.24271958,0.00292708,0.00821239,1.50505112,2.84378868,0.02328619,3.29818109,0.38589727,0.18166690
-5.43571786,5.29142851,0.00284330,0.00835761,1.53908424,2.83809615,0.02421767,3.34130167,0.39065645,0.18575779
-5.42971486,5.32180902,0.00276583,0.00847657,1.56962200,2.82015560,0.02507302,3.37362447,0.39515304,0.18927041
-5.42371186,5.33270502,0.00269264,0.00856489,1.59584218,2.79006927,0.02583361,3.39416822,0.39915454,0.19212384
-5.41770885,5.32325212,0.00262185,0.00861883,1.61699060,2.74811957,0.02648226,3.40212754,0.40243983,0.19424665
-5.41170585,5.29289705,0.00255175,0.00863537,1.63239893,2.69476105,0.02700372,3.39689159,0.40480428,0.19557867
-5.40570285,5.24140970,0.00248082,0.00861226,1.64150023,2.63060847,0.02738509,3.37805795,0.40606427,0.19607238
-5.39969985,5.16888764,0.00240781,0.00854810,1.64384185,2.55642137,0.02761624,3.34544154,0.40606117,0.19569415
-5.39369685,5.07575314,0.00233173,0.00844236,1.63909554,2.47308579,0.02769003,3.29907856,0.40466462,0.19442503
-5.38769385,4.96274296,0.00225188,0.00829539,1.62706428,2.38159376,0.02760258,3.23922521,0.40177503,0.19226123
-5.38169085,4.83089134,0.00216782,0.00810838,1.60768602,2.28302115,0.02735326,3.16635152,0.39732540,0.18921420
-5.37568784,4.68150678,0.00207941,0.00788331,1.58103392,2.17850476,0.02694479,3.08113038,0.39128226,0.18531038
-5.36968484,4.51614334,0.00198674,0.00762293,1.54731345,2.06921906,0.02638303,2.98442226,0.38364589,0.18059054
-5.36368184,4.33656718,0.00189015,0.00733063,1.50685628,1.95635342,0.02567681,2.87725597,0.37444966,0.17510876
-5.35767884,4.14471948,0.00179018,0.00701034,1.46011117,1.84109035,0.02483763,2.76080604,0.36375870,0.16893113
-5.35167584,3.94267652,0.00168754,0.00666644,1.40763229,1.72458521,0.02387927,2.63636739,0.35166772,0.16213414
-5.34567284,3.73260826,0.00158308,0.00630360,1.35006524,1.60794791,0.02281734,2.50532807,0.33829825,0.15480288
-5.33966983,3.51673624,0.00147778,0.00592671,1.28813123,1.49222686,0.02166887,2.36914059,0.32379526,0.14702903
-5.33366683,3.29729205,0.00137265,0.00554069,1.22261000,1.37839553,0.02045174,2.22929299,0.30832329,0.13890875
-5.32766383,3.07647751,0.00126877,0.00515041,1.15432186,1.26734163,0.01918424,2.08728005,0.29206219,0.13054062
-5.32166083,2.85642725,0.00116724,0.00476058,1.08410958,1.15985916,0.01788458,1.94457580,0.27520271,0.12202343
-5.31565783,2.63917487,0.00106911,0.00437564,1.01282055,1.05664313,0.01657042,1.80260764,0.25794185,0.11345427
-5.30965483,2.42662326,0.00097543,0.00399970,0.94128973,0.95828695,0.01525852,1.66273311,0.24047837,0.10492662
-5.30365183,2.22051971,0.00088720,0.00363645,0.87032399,0.86528235,0.01396436,1.52621948,0.22300840,0.09652869
-5.29764882,2.02243616,0.00080535,0.00328912,0.80068802,0.77802149,0.01270189,1.39422681,0.20572143,0.08834201
-5.29164582,1.83375486,0.00073076,0.00296048,0.73309238,0.69680100,0.01148331,1.26779468,0.18879663,0.08044028
-5.28564282,1.65565941,0.00066424,0.00265279,0.66818361,0.62182770,0.01031897,1.14783263,0.17239971,0.07288850
-5.27963982,1.48913090,0.00060654,0.00236783,0.60653683,0.55322559,0.00921726,1.03511439,0.15668040,0.06574238
-5.27363682,1.33494896,0.00055836,0.00210691,0.54865054,0.49104365,0.00818465,0.93027564,0.14177043,0.05904808
-5.26763382,1.19369689,0.00052035,0.00187088,0.49494380,0.43526430,0.00722573,0.83381504,0.12778225,0.05284215
-5.26163082,1.06577052,0.00049312,0.00166022,0.44575533,0.38581195,0.00634334,0.74609813,0.11480825,0.04715173
-5.25562781,0.95138972,0.00047722,0.00147500,0.40134456,0.34256138,0.00553867,0.66736351,0.10292059,0.04199498
-5.24962481,0.85061204,0.00047318,0.00131500,0.36189411,0.30534575,0.00481147,0.59773081,0.09217155,0.03738165
-5.24362181,0.76334737,0.00048150,0.00117972,0.32751344,0.27396379,0.00416024,0.53720994,0.08259422,0.03331373
-5.23761881,0.68937316,0.00050262,0.00106841,0.29824332,0.24818619,0.00358242,0.48571097,0.07420362,0.02978627
-5.23161581,0.62834926,0.00053693,0.00098016,0.27406082,0.22776090,0.00307458,0.44305408,0.06699797,0.02678814
-5.22561281,0.57983198,0.00058477,0.00091388,0.25488447,0.21241738,0.00263267,0.40897940,0.06096022,0.02430288
-5.21960980,0.54328690,0.00064637,0.00086836,0.24057938,0.20186972,0.00225213,0.38315611,0.05605951,0.02230942
-5.21360680,0.51810024,0.00072183,0.00084229,0.23096211,0.19581882,0.00192811,0.36519078,0.05225283,0.02078289
-5.20760380,0.50358863,0.00081114,0.00083427,0.22580526,0.19395364,0.00165560,0.35463480,0.04948642,0.01969523
-5.20160080,0.49900757,0.00091410,0.00084284,0.22484173,0.19595187,0.00142954,0.35099094,0.04769727,0.01901583
-5.19559780,0.50355862,0.00103029,0.00086651,0.22776862,0.20148002,0.00124495,0.35371910,0.04681443,0.01871202
-5.18959480,0.51639590,0.00115907,0.00090370,0.23425098,0.21019354,0.00109699,0.36224165,0.04676021,0.01874961
-5.18359180,0.53663222,0.00129952,0.00095283,0.24392556,0.22173689,0.00098102,0.37594845,0.04745140,0.01909325
-5.17758879,0.56334548,0.00145044,0.00101228,0.25640466,0.23574407,0.00089268,0.39420202,0.04880027,0.01970684
-5.17158579,0.59558569,0.00161034,0.00108040,0.27128032,0.25183980,0.00082786,0.41634314,0.05071574,0.02055390
-5.16558279,0.63238321,0.00177741,0.00115554,0.28812904,0.26964147,0.00078276,0.44169715,0.05310436,0.02159794
-5.15957979,0.67275838,0.00194957,0.00123605,0.30651711,0.28876207,0.00075389,0.46958120,0.05587147,0.02280283
-5.15357679,0.71573289,0.00212445,0.00132032,0.32600667,0.30881425,0.00073807,0.49931261,0.05892238,0.02413315
-5.14757379,0.76034289,0.00229946,0.00140676,0.34616244,0.32941526,0.00073239,0.53021834,0.06216359,0.02555468
-5.14157079,0.80565361,0.00247182,0.00149385,0.36655915,0.35019294,0.00073426,0.56164543,0.06550414,0.02703479
-5.13556778,0.85077527,0.00263862,0.00158017,0.38678945,0.37079242,0.00074137,0.59297228,0.06885699,0.02854288
-5.12956478,0.89487977,0.00279690,0.00166438,0.40647208,0.39088330,0.00075164,0.62362041,0.07214045,0.03005089
-5.12356178,0.93721753,0.00294370,0.00174533,0.42526006,0.41016710,0.00076331,0.65306623,0.07527960,0.03153370
-5.11755878,0.97713375,0.00307620,0.00182198,0.44284854,0.42838451,0.00077482,0.68085232,0.07820763,0.03296958
-5.11155578,1.01408329,0.00319175,0.00189352,0.45898197,0.44532215,0.00078487,0.70659782,0.08086712,0.03434052
-5.10555278,1.04764351,0.00328799,0.00195932,0.47346023,0.46081845,0.00079240,0.73000724,0.08321110,0.03563258
-5.09954977,1.07752417,0.00336290,0.00201898,0.48614341,0.47476833,0.00079656,0.75087721,0.08520388,0.03683605
-5.09354677,1.10357397,0.00341487,0.00207231,0.49695497,0.48712644,0.00079672,0.76910092,0.08682162,0.03794558
-5.08754377,1.12578307,0.00344280,0.00211937,0.50588303,0.49790863,0.00079243,0.78466970,0.08805253,0.03896015
-5.08154077,1.14428154,0.00344605,0.00216044,0.51297970,0.50719160,0.00078347,0.79767172,0.08889679,0.03988292
-5.07553777,1.15933331,0.00342457,0.00219601,0.51835838,0.51511070,0.00076976,0.80828762,0.08936603,0.04072100
-5.06953477,1.17132614,0.00337879,0.00222678,0.52218910,0.52185589,0.00075139,0.81678332,0.08948250,0.04148505
-5.06353177,1.18075760,0.00330969,0.00225363,0.52469212,0.52766586,0.00072859,0.82350006,0.08927790,0.04218878
-5.05752876,1.18821762,0.00321873,0.00227759,0.52612984,0.53282081,0.00070171,0.82884209,0.08879192,0.04284843
-5.05152576,1.19436843,0.00310780,0.00229981,0.52679753,0.53763381,0.00067120,0.83326254,0.08807057,0.04348205
-5.04552276,1.19992231,0.00297915,0.00232154,0.52701308,0.54244130,0.00063759,0.83724782,0.08716428,0.04410885
-5.03951976,1.20561812,0.00283531,0.00234410,0.52710625,0.54759283,0.00060146,0.84130118,0.08612602,0.04474846
-5.03351676,1.21219745,0.00267905,0.00236882,0.52740766,0.55344064,0.00056341,0.84592608,0.08500928,0.04542024
-5.02751376,1.22038098,0.00251321,0.00239700,0.52823805,0.56032907,0.00052408,0.85160973,0.08386624,0.04614253
-5.02151076,1.23084589,0.00234072,0.00242993,0.52989809,0.56858441,0.00048407,0.85880751,0.08274592,0.04693201
-5.01550775,1.24420491,0.00216440,0.00246876,0.53265895,0.57850512,0.00044397,0.86792851,0.08169268,0.04780310
-5.00950475,1.26098750,0.00198700,0.00251457,0.53675408,0.59035298,0.00040432,0.87932267,0.08074481,0.04876742
-5.00350175,1.28162353,0.00181104,0.00256824,0.54237210,0.60434496,0.00036562,0.89326982,0.07993351,0.04983331
-4.99749875,1.30642983,0.00163880,0.00263048,0.54965129,0.62064629,0.00032829,0.90997070,0.07928211,0.05100551
-4.99149575,1.33559970,0.00147230,0.00270180,0.55867539,0.63936457,0.00029269,0.92954021,0.07880559,0.05228487
-4.98549275,1.36919554,0.00131321,0.00278243,0.56947103,0.66054509,0.00025911,0.95200289,0.07851044,0.05366815
-4.97948974,1.40714459,0.00116290,0.00287236,0.58200661,0.68416743,0.00022775,0.97729065,0.07839477,0.05514803
-4.97348674,1.44923776,0.00102241,0.00297129,0.59619269,0.71014333,0.00019878,1.00524268,0.07844874,0.05671306
-4.96748374,1.49513156,0.00089243,0.00307863,0.61188369,0.73831585,0.00017227,1.03560762,0.07865515,0.05834786
-4.96148074,1.54435288,0.00077338,0.00319347,0.62888099,0.76845996,0.00014823,1.06804763,0.07899029,0.06003332
-4.95547774,1.59630668,0.00066540,0.00331462,0.64693714,0.80028447,0.00012665,1.10214456,0.07942492,0.06174695
-4.94947474,1.65028637,0.00056838,0.00344059,0.66576128,0.83343537,0.00010744,1.13740787,0.07992541,0.06346330
-4.94347174,1.70548674,0.00048202,0.00356964,0.68502534,0.86750065,0.00009050,1.17328425,0.08045486,0.06515445
-4.93746873,1.76101926,0.00040585,0.00369975,0.70437132,0.90201655,0.00007570,1.20916876,0.08097439,0.06679065
-4.93146573,1.81592959,0.00033926,0.00382874,0.72341902,0.93647521,0.00006286,1.24441729,0.08144437,0.06834088
-4.92546273,1.86921691,0.00028156,0.00395423,0.74177453,0.97033370,0.00005184,1.27836018,0.08182554,0.06977365
-4.91945973,1.91985486,0.00023200,0.00407376,0.75903892,1.00302436,0.00004244,1.31031662,0.08208026,0.07105767
-4.91345673,1.96681366,0.00018979,0.00418481,0.77481725,1.03396615,0.00003450,1.33960968,0.08217344,0.07216262
-4.90745373,2.00908295,0.00015414,0.00428487,0.78872752,1.06257698,0.00002785,1.36558156,0.08207353,0.07305993
-4.90145073,2.04569484,0.00012429,0.00437154,0.80040948,1.08828670,0.00002232,1.38760876,0.08175332,0.07372347
-4.89544772,2.07574662,0.00009950,0.00444254,0.80953299,1.11055030,0.00001776,1.40511678,0.08119053,0.07413025
-4.88944472,2.09842257,0.00007908,0.00449585,0.81580578,1.12886123,0.00001403,1.41759389,0.08036833,0.07426103
-4.88344172,2.11301417,0.00006240,0.00452968,0.81898044,1.14276419,0.00001101,1.42460379,0.07927565,0.07410085
-4.87743872,2.11893817,0.00004889,0.00454261,0.81886037,1.15186717,0.00000858,1.42579655,0.07790729,0.07363945
-4.87143572,2.11575190,0.00003803,0.00453358,0.81530456,1.15585217,0.00000663,1.42091761,0.07626395,0.07287155
-4.86543272,2.10316539,0.00002936,0.00450197,0.80823107,1.15448437,0.00000510,1.40981459,0.07435202,0.07179706
-4.85942971,2.08104966,0.00002251,0.00444757,0.79761907,1.14761928,0.00000389,1.39244156,0.07218326,0.07042109
-4.85342671,2.04944114,0.00001714,0.00437062,0.78350937,1.13520759,0.00000294,1.36886067,0.06977436,0.06875387
-4.84742371,2.00854170,0.00001295,0.00427182,0.76600345,1.11729755,0.00000221,1.33924110,0.06714639,0.06681047
-4.84142071,1.95871445,0.00000972,0.00415226,0.74526095,1.09403467,0.00000165,1.30385514,0.06432413,0.06461049
-4.83541771,1.90047526,0.00000724,0.00401344,0.72149572,1.06565871,0.00000122,1.26307181,0.06133537,0.06217758
-4.82941471,1.83448028,0.00000535,0.00385720,0.69497059,1.03249806,0.00000090,1.21734785,0.05821017,0.05953883
-4.82341171,1.76150982,0.00000393,0.00368568,0.66599084,0.99496165,0.00000066,1.16721667,0.05498009,0.05672415
-4.81740870,1.68244909,0.00000286,0.00350124,0.63489683,0.95352862,0.00000048,1.11327533,0.05167743,0.05376558
-4.81140570,1.59826646,0.00000207,0.00330641,0.60205581,0.90873615,0.00000034,1.05617017,0.04833449,0.05069649
-4.80540270,1.50998985,0.00000149,0.00310382,0.56785321,0.86116580,0.00000025,0.99658143,0.04498289,0.04755090
-4.79939970,1.41868219,0.00000106,0.00289613,0.53268380,0.81142898,0.00000017,0.93520737,0.04165295,0.04436268
-4.79339670,1.32541661,0.00000075,0.00268595,0.49694274,0.76015189,0.00000012,0.87274847,0.03837311,0.04116487
-4.78739370,1.23125224,0.00000053,0.00247580,0.46101713,0.70796057,0.00000009,0.80989208,0.03516951,0.03798903
-4.78139070,1.13721139,0.00000037,0.00226806,0.42527799,0.65546654,0.00000006,0.74729808,0.03206557,0.03486466
-4.77538769,1.04425873,0.00000026,0.00206487,0.39007307,0.60325348,0.00000004,0.68558593,0.02908175,0.03181867
-4.76938469,0.95328316,0.00000018,0.00186816,0.35572072,0.55186538,0.00000003,0.62532345,0.02623531,0.02887501
-4.76338169,0.86508276,0.00000012,0.00167959,0.32250475,0.50179650,0.00000002,0.56701771,0.02354026,0.02605438
-4.75737869,0.78035322,0.00000008,0.00150053,0.29067068,0.45348341,0.00000001,0.51110799,0.02100733,0.02337398
-4.75137569,0.69967984,0.00000005,0.00133205,0.26042318,0.40729914,0.00000001,0.45796120,0.01864404,0.02084749
-4.74537269,0.62353325,0.00000004,0.00117495,0.23192482,0.36354970,0.00000001,0.40786954,0.01645484,0.01848503
-4.73936968,0.55226861,0.00000002,0.00102974,0.20529606,0.32247279,0.00000000,0.36105035,0.01444131,0.01629328
-4.73336668,0.48612810,0.00000002,0.00089667,0.18061640,0.28423848,0.00000000,0.31764813,0.01260241,0.01427565
-4.72736368,0.42524640,0.00000001,0.00077574,0.15792652,0.24895195,0.00000000,0.27773826,0.01093477,0.01243254
-4.72136068,0.36965862,0.00000001,0.00066677,0.13723130,0.21665773,0.00000000,0.24133241,0.00943299,0.01076166
-4.71535768,0.31931018,0.00000000,0.00056936,0.11850350,0.18734523,0.00000000,0.20838502,0.00808999,0.00925832
-4.70935468,0.27406820,0.00000000,0.00048300,0.10168795,0.16095538,0.00000000,0.17880078,0.00689733,0.00791586
-4.70335168,0.23373376,0.00000000,0.00040705,0.08670605,0.13738775,0.00000000,0.15244257,0.00584554,0.00672601
-4.69734867,0.19805457,0.00000000,0.00034078,0.07346033,0.11650810,0.00000000,0.12913969,0.00492442,0.00567926
-4.69134567,0.16673751,0.00000000,0.00028341,0.06183902,0.09815590,0.00000000,0.10869592,0.00412333,0.00476520
-4.68534267,0.13946073,0.00000000,0.00023413,0.05172044,0.08215161,0.00000000,0.09089727,0.00343148,0.00397290
-4.67933967,0.11588480,0.00000000,0.00019213,0.04297698,0.06830351,0.00000000,0.07551921,0.00283813,0.00329120
-4.67333667,0.09566289,0.00000000,0.00015661,0.03547878,0.05641384,0.00000000,0.06233308,0.00233282,0.00270898
-4.66733367,0.07844948,0.00000000,0.00012680,0.02909688,0.04628422,0.00000000,0.05111171,0.00190548,0.00221536
-4.66133067,0.06390782,0.00000000,0.00010198,0.02370583,0.03772024,0.00000000,0.04163418,0.00154662,0.00179993
-4.65532766,0.05171584,0.00000000,0.00008146,0.01918591,0.03053516,0.00000000,0.03368952,0.00124738,0.00145287
-4.64932466,0.04157075,0.00000000,0.00006463,0.01542466,0.02455279,0.00000000,0.02707965,0.00099962,0.00116504
-4.64332166,0.03319222,0.00000000,0.00005093,0.01231809,0.01960954,0.00000000,0.02162138,0.00079591,0.00092808
