energy_ev,total_up,B_p_up,B_d_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up
-5.72986493,4.47863859,0.77891248,0.00000000,2.67155749,1.95500090,1.32803885,0.00000000
-5.72386193,4.63402881,0.81824713,0.00000000,2.75469217,2.04660584,1.35871806,0.00000000
-5.71785893,4.77329021,0.85600366,0.00000000,2.82886868,2.13285765,1.38296347,0.00000000
-5.71185593,4.89512973,0.89187538,0.00000000,2.89355199,2.21296676,1.40048336,0.00000000
-5.70585293,4.99858853,0.92559257,0.00000000,2.94838219,2.28626657,1.41111473,0.00000000
-5.69984992,5.08307074,0.95692901,0.00000000,2.99318231,2.35223247,1.41483033,0.00000000
-5.69384692,5.14836169,0.98570718,0.00000000,3.02796061,2.41049691,1.41174193,0.00000000
-5.68784392,5.19463460,1.01180186,0.00000000,3.05290722,2.46085948,1.40209932,0.00000000
-5.68184092,5.22244544,1.03514191,0.00000000,3.06838532,2.50329187,1.38628528,0.00000000
-5.67583792,5.23271603,1.05571019,0.00000000,3.07491712,2.53793720,1.36480655,0.00000000
-5.66983492,5.22670627,1.07354155,0.00000000,3.07316548,2.56510402,1.33828116,0.00000000
-5.66383192,5.20597648,1.08871910,0.00000000,3.06391194,2.58525508,1.30742278,0.00000000
-5.65782891,5.17234188,1.10136884,0.00000000,3.04803226,2.59899160,1.27302247,0.00000000
-5.65182591,5.12782089,1.11165302,0.00000000,3.02647051,2.60703369,1.23592884,0.00000000
-5.64582291,5.07457960,1.11976254,0.00000000,3.00021292,2.61019780,1.19702717,0.00000000
-5.63981991,5.01487467,1.12590874,0.00000000,2.97026250,2.60937227,1.15721832,0.00000000
-5.63381691,4.95099671,1.13031501,0.00000000,2.93761542,2.60549193,1.11739822,0.00000000
-5.62781391,4.88521617,1.13320861,0.00000000,2.90323981,2.59951268,1.07843853,0.00000000
-5.62181091,4.81973330,1.13481296,0.00000000,2.86805766,2.59238702,1.04116890,0.00000000
-5.61580790,4.75663352,1.13534087,0.00000000,2.83292991,2.58504116,1.00636144,0.00000000
-5.60980490,4.69784880,1.13498874,0.00000000,2.79864500,2.57835428,0.97471744,0.00000000
-5.60380190,4.64512568,1.13393202,0.00000000,2.76591054,2.57314034,0.94685656,0.00000000
-5.59779890,4.59999956,1.13232194,0.00000000,2.73534787,2.57013255,0.92330843,0.00000000
-5.59179590,4.56377516,1.13028352,0.00000000,2.70748889,2.56997052,0.90450652,0.00000000
-5.58579290,4.53751227,1.12791478,0.00000000,2.68277478,2.57318994,0.89078407,0.00000000
-5.57978989,4.52201609,1.12528697,0.00000000,2.66155587,2.58021453,0.88237177,0.00000000
-5.57378689,4.51783129,1.12244576,0.00000000,2.64409230,2.59135001,0.87939699,0.00000000
-5.56778389,4.52523895,1.11941308,0.00000000,2.63055486,2.60677972,0.88188410,0.00000000
-5.56178089,4.54425587,1.11618949,0.00000000,2.62102596,2.62656183,0.88975588,0.00000000
-5.55577789,4.57463575,1.11275688,0.00000000,2.61550037,2.65062776,0.90283556,0.00000000
-5.54977489,4.61587222,1.10908137,0.00000000,2.61388601,2.67878204,0.92084973,0.00000000
-5.54377189,4.66720395,1.10511629,0.00000000,2.61600485,2.71070358,0.94343175,0.00000000
-5.53776888,4.72762215,1.10080517,0.00000000,2.62159432,2.74594860,0.97012606,0.00000000
-5.53176588,4.79588144,1.09608470,0.00000000,2.63030970,2.78395563,1.00039332,0.00000000
-5.52576288,4.87051459,1.09088771,0.00000000,2.64172800,2.82405289,1.03361666,0.00000000
-5.51975988,4.94985232,1.08514608,0.00000000,2.65535372,2.86546852,1.06910929,0.00000000
-5.51375688,5.03204861,1.07879378,0.00000000,2.67062696,2.90734394,1.10612362,0.00000000
-5.50775388,5.11511237,1.07176992,0.00000000,2.68693424,2.94875058,1.14386214,0.00000000
-5.50175088,5.19694550,1.06402181,0.00000000,2.70362192,2.98871010,1.18149009,0.00000000
-5.49574787,5.27538723,1.05550814,0.00000000,2.72001235,3.02621780,1.21815002,0.00000000
-5.48974487,5.34826410,1.04620209,0.00000000,2.73542227,3.06026882,1.25297802,0.00000000
-5.48374187,5.41344446,1.03609423,0.00000000,2.74918296,3.08988659,1.28512149,0.00000000
-5.47773887,5.46889571,1.02519522,0.00000000,2.76066143,3.11415231,1.31375791,0.00000000
-5.47173587,5.51274241,1.01353797,0.00000000,2.76928154,3.13223457,1.33811426,0.00000000
-5.46573287,5.54332278,1.00117921,0.00000000,2.77454430,3.14341761,1.35748631,0.00000000
-5.45972986,5.55924106,0.98820011,0.00000000,2.77604595,3.14712694,1.37125713,0.00000000
-5.45372686,5.55941312,0.97470600,0.00000000,2.77349302,3.14295093,1.37891411,0.00000000
-5.44772386,5.54310297,0.96082480,0.00000000,2.76671322,3.13065710,1.38006361,0.00000000
-5.44172086,5.50994805,0.94670438,0.00000000,2.75566158,3.11020210,1.37444267,0.00000000
-5.43571786,5.45997167,0.93250855,0.00000000,2.74042113,3.08173453,1.36192709,0.00000000
-5.42971486,5.39358160,0.91841201,0.00000000,2.72119806,3.04559039,1.34253543,0.00000000
-5.42371186,5.31155469,0.90459428,0.00000000,2.69831141,3.00228099,1.31642868,0.00000000
-5.41770885,5.21500782,0.89123291,0.00000000,2.67217772,2.95247391,1.28390546,0.00000000
-5.41170585,5.10535653,0.87849629,0.00000000,2.64329149,2.89696771,1.24539295,0.00000000
-5.40570285,4.98426333,0.86653643,0.00000000,2.61220242,2.83666179,1.20143377,0.00000000
-5.39969985,4.85357808,0.85548213,0.00000000,2.57949080,2.77252277,1.15266950,0.00000000
-5.39369685,4.71527354,0.84543294,0.00000000,2.54574242,2.70554916,1.09982143,0.00000000
-5.38769385,4.57137918,0.83645428,0.00000000,2.51152450,2.63673619,1.04366934,0.00000000
-5.38169085,4.42391662,0.82857419,0.00000000,2.47736411,2.56704251,0.98502940,0.00000000
-5.37568784,4.27483974,0.82178179,0.00000000,2.44373030,2.49736054,0.92473184,0.00000000
-5.36968484,4.12598221,0.81602773,0.00000000,2.41102100,2.42849184,0.86359956,0.00000000
-5.36368184,3.97901478,0.81122680,0.00000000,2.37955553,2.36112864,0.80242830,0.00000000
-5.35767884,3.83541379,0.80726237,0.00000000,2.34957305,2.29584225,0.74196924,0.00000000
-5.35167584,3.69644200,0.80399274,0.00000000,2.32123690,2.23307869,0.68291441,0.00000000
-5.34567284,3.56314162,0.80125898,0.00000000,2.29464455,2.17316130,0.62588546,0.00000000
-5.33966983,3.43633915,0.79889388,0.00000000,2.26984237,2.11629985,0.57142583,0.00000000
-5.33366683,3.31666062,0.79673154,0.00000000,2.24684405,2.06260525,0.51999644,0.00000000
-5.32766383,3.20455546,0.79461708,0.00000000,2.22565150,2.01210846,0.47197464,0.00000000
-5.32166083,3.10032668,0.79241594,0.00000000,2.20627666,1.96478231,0.42765619,0.00000000
-5.31565783,3.00416497,0.79002222,0.00000000,2.18876259,1.92056458,0.38725984,0.00000000
-5.30965483,2.91618389,0.78736554,0.00000000,2.17320256,1.87938079,0.35093387,0.00000000
-5.30365183,2.83645398,0.78441606,0.00000000,2.15975545,1.84116511,0.31876425,0.00000000
-5.29764882,2.76503319,0.78118731,0.00000000,2.14865659,1.80587824,0.29078373,0.00000000
-5.29164582,2.70199200,0.77773662,0.00000000,2.14022300,1.77352106,0.26698123,0.00000000
-5.28564282,2.64743171,0.77416315,0.00000000,2.13485259,1.74414334,0.24731130,0.00000000
-5.27963982,2.60149514,0.77060348,0.00000000,2.13301724,1.71784719,0.23170292,0.00000000
-5.27363682,2.56436932,0.76722513,0.00000000,2.13524987,1.69478515,0.22006751,0.00000000
-5.26763382,2.53628059,0.76421815,0.00000000,2.14212633,1.67515326,0.21230580,0.00000000
-5.26163082,2.51748280,0.76178538,0.00000000,2.15424282,1.65917974,0.20831340,0.00000000
-5.25562781,2.50823981,0.76013182,0.00000000,2.17219021,1.64711021,0.20798499,0.00000000
-5.24962481,2.50880373,0.75945364,0.00000000,2.19652648,1.63919048,0.21121709,0.00000000
-5.24362181,2.51939067,0.75992749,0.00000000,2.22774875,1.63564812,0.21790950,0.00000000
-5.23761881,2.54015565,0.76170050,0.00000000,2.26626644,1.63667405,0.22796541,0.00000000
-5.23161581,2.57116842,0.76488175,0.00000000,2.31237658,1.64240527,0.24129038,0.00000000
-5.22561281,2.61239150,0.76953524,0.00000000,2.36624282,1.65290978,0.25779034,0.00000000
-5.21960980,2.66366200,0.77567509,0.00000000,2.42787864,1.66817457,0.27736857,0.00000000
-5.21360680,2.72467772,0.78326277,0.00000000,2.49713572,1.68809717,0.29992220,0.00000000
-5.20760380,2.79498849,0.79220679,0.00000000,2.57369761,1.71248128,0.32533796,0.00000000
-5.20160080,2.87399259,0.80236449,0.00000000,2.65707885,1.74103639,0.35348768,0.00000000
-5.19559780,2.96093844,0.81354596,0.00000000,2.74662925,1.77338135,0.38422357,0.00000000
-5.18959480,3.05493089,0.82551974,0.00000000,2.84154307,1.80905139,0.41737351,0.00000000
-5.18359180,3.15494172,0.83801998,0.00000000,2.94087232,1.84750816,0.45273649,0.00000000
-5.17758879,3.25982351,0.85075464,0.00000000,3.04354359,1.88815197,0.49007856,0.00000000
-5.17158579,3.36832612,0.86341440,0.00000000,3.14837782,1.93033557,0.52912937,0.00000000
-5.16558279,3.47911508,0.87568177,0.00000000,3.25411209,1.97337877,0.56957966,0.00000000
-5.15957979,3.59079124,0.88724013,0.00000000,3.35942300,2.01658312,0.61107983,0.00000000
-5.15357679,3.70191115,0.89778234,0.00000000,3.46295096,2.05924615,0.65323996,0.00000000
-5.14757379,3.81100786,0.90701857,0.00000000,3.56332511,2.10067459,0.69563143,0.00000000
-5.14157079,3.91661187,0.91468333,0.00000000,3.65918831,2.14019649,0.73779022,0.00000000
-5.13556778,4.01727218,0.92054144,0.00000000,3.74922206,2.17717176,0.77922219,0.00000000
-5.12956478,4.11157738,0.92439289,0.00000000,3.83217101,2.21100128,0.81941021,0.00000000
-5.12356178,4.19817683,0.92607663,0.00000000,3.90686682,2.24113460,0.85782309,0.00000000
-5.11755878,4.27580176,0.92547319,0.00000000,3.97225088,2.26707626,0.89392620,0.00000000
-5.11155578,4.34328627,0.92250632,0.00000000,4.02739569,2.28839095,0.92719348,0.00000000
-5.10555278,4.39958783,0.91714355,0.00000000,4.07152415,2.30470770,0.95712042,0.00000000
-5.09954977,4.44380689,0.90939582,0.00000000,4.10402631,2.31572306,0.98323750,0.00000000
-5.09354677,4.47520500,0.89931613,0.00000000,4.12447272,2.32120357,1.00512363,0.00000000
-5.08754377,4.49322064,0.88699738,0.00000000,4.13262385,2.32098738,1.02241888,0.00000000
-5.08154077,4.49748207,0.87256921,0.00000000,4.12843476,2.31498500,1.03483599,0.00000000
-5.07553777,4.48781630,0.85619412,0.00000000,4.11205439,2.30317919,1.04216994,0.00000000
-5.06953477,4.46425343,0.83806272,0.00000000,4.08381933,2.28562388,1.04430519,0.00000000
-5.06353177,4.42702587,0.81838827,0.00000000,4.04424154,2.26244187,1.04122010,0.00000000
-5.05752876,4.37656193,0.79740059,0.00000000,3.99399047,2.23382151,1.03298818,0.00000000
-5.05152576,4.31347384,0.77533953,0.00000000,3.93386986,2.20001211,1.01977617,0.00000000
-5.04552276,4.23854033,0.75244802,0.00000000,3.86479011,2.16131820,1.00183885,0.00000000
-5.03951976,4.15268447,0.72896511,0.00000000,3.78773729,2.11809292,0.97951086,0.00000000
-5.03351676,4.05694749,0.70511923,0.00000000,3.70374020,2.07073045,0.95319589,0.00000000
-5.02751376,3.95245994,0.68112173,0.00000000,3.61383701,2.01965808,0.92335361,0.00000000
-5.02151076,3.84041132,0.65716133,0.00000000,3.51904317,1.96532795,0.89048521,0.00000000
-5.01550775,3.72201974,0.63339946,0.00000000,3.42032211,1.90820902,0.85511796,0.00000000
-5.00950475,3.59850304,0.60996679,0.00000000,3.31856033,1.84877953,0.81778968,0.00000000
-5.00350175,3.47105256,0.58696128,0.00000000,3.21454798,1.78752016,0.77903375,0.00000000
-4.99749875,3.34081080,0.56444764,0.00000000,3.10896587,1.72490829,0.73936528,0.00000000
-4.99149575,3.20885373,0.54245833,0.00000000,3.00237940,1.66141342,0.69926902,0.00000000
-4.98549275,3.07617818,0.52099609,0.00000000,2.89523937,1.59749370,0.65918950,0.00000000
-4.97948974,2.94369456,0.50003777,0.00000000,2.78788936,1.53359376,0.61952346,0.00000000
-4.97348674,2.81222456,0.47953924,0.00000000,2.68057878,1.47014342,0.58061505,0.00000000
-4.96748374,2.68250335,0.45944116,0.00000000,2.57348051,1.40755736,0.54275336,0.00000000
-4.96148074,2.55518546,0.43967521,0.00000000,2.46671164,1.34623510,0.50617259,0.00000000
-4.95547774,2.43085338,0.42017047,0.00000000,2.36035584,1.28656146,0.47105418,0.00000000
-4.94947474,2.31002775,0.40085957,0.00000000,2.25448570,1.22890679,0.43753080,0.00000000
-4.94347174,2.19317819,0.38168426,0.00000000,2.14918358,1.17362702,0.40569167,0.00000000
-4.93746873,2.08073372,0.36260014,0.00000000,2.04455959,1.12106331,0.37558885,0.00000000
-4.93146573,1.97309195,0.34358038,0.00000000,1.94076577,1.07154105,0.34724392,0.00000000
-4.92546273,1.87062649,0.32461809,0.00000000,1.83800560,1.02536844,0.32065477,0.00000000
-4.91945973,1.77369224,0.30572754,0.00000000,1.73653852,0.98283463,0.29580210,0.00000000
-4.91345673,1.68262828,0.28694397,0.00000000,1.63667958,0.94420751,0.27265526,0.00000000
-4.90745373,1.59775873,0.26832230,0.00000000,1.53879436,0.90973149,0.25117733,0.00000000
-4.90145073,1.51939163,0.24993467,0.00000000,1.44328994,0.87962543,0.23132922,0.00000000
-4.89544772,1.44781633,0.23186729,0.00000000,1.35060270,0.85408093,0.21307277,0.00000000
-4.88944472,1.38330000,0.21421650,0.00000000,1.26118402,0.83326123,0.19637283,0.00000000
-4.88344172,1.32608350,0.19708461,0.00000000,1.17548474,0.81730069,0.18119842,0.00000000
-4.87743872,1.27637733,0.18057553,0.00000000,1.09393972,0.80630512,0.16752301,0.00000000
-4.87143572,1.23435780,0.16479057,0.00000000,1.01695310,0.80035256,0.15532416,0.00000000
-4.86543272,1.20016371,0.14982458,0.00000000,0.94488532,0.79949473,0.14458259,0.00000000
-4.85942971,1.17389369,0.13576254,0.00000000,0.87804232,0.80375854,0.13528087,0.00000000
-4.85342671,1.15560402,0.12267681,0.00000000,0.81666741,0.81314769,0.12740183,0.00000000
-4.84742371,1.14530699,0.11062507,0.00000000,0.76093582,0.82764380,0.12092693,0.00000000
-4.84142071,1.14296929,0.09964895,0.00000000,0.71095217,0.84720682,0.11583460,0.00000000
-4.83541771,1.14851053,0.08977340,0.00000000,0.66675036,0.87177460,0.11209867,0.00000000
-4.82941471,1.16180138,0.08100673,0.00000000,0.62829571,0.90126119,0.10968703,0.00000000
-4.82341171,1.18266134,0.07334122,0.00000000,0.59548897,0.93555404,0.10856043,0.00000000
-4.81740870,1.21085608,0.06675421,0.00000000,0.56817156,0.97451005,0.10867168,0.00000000
-4.81140570,1.24609431,0.06120961,0.00000000,0.54613183,1.01795063,0.10996505,0.00000000
-4.80540270,1.28802458,0.05665967,0.00000000,0.52911173,1.06565632,0.11237601,0.00000000
-4.79939970,1.33623218,0.05304694,0.00000000,0.51681361,1.11736117,0.11583129,0.00000000
-4.79339670,1.39023660,0.05030630,0.00000000,0.50890693,1.17274760,0.12024931,0.00000000
-4.78739370,1.44949008,0.04836699,0.00000000,0.50503467,1.23144216,0.12554081,0.00000000
-4.78139070,1.51337773,0.04715458,0.00000000,0.50481930,1.29301290,0.13160989,0.00000000
-4.77538769,1.58121964,0.04659284,0.00000000,0.50786839,1.35696868,0.13835523,0.00000000
-4.76938469,1.65227525,0.04660538,0.00000000,0.51377976,1.42276087,0.14567155,0.00000000
-4.76338169,1.72575042,0.04711717,0.00000000,0.52214639,1.48978768,0.15345129,0.00000000
-4.75737869,1.80080689,0.04805586,0.00000000,0.53256097,1.55740112,0.16158638,0.00000000
-4.75137569,1.87657431,0.04935284,0.00000000,0.54462039,1.62491644,0.16997005,0.00000000
-4.74537269,1.95216426,0.05094414,0.00000000,0.55792992,1.69162385,0.17849868,0.00000000
-4.73936968,2.02668575,0.05277111,0.00000000,0.57210739,1.75680179,0.18707350,0.00000000
-4.73336668,2.09926176,0.05478090,0.00000000,0.58678708,1.81973150,0.19560219,0.00000000
-4.72736368,2.16904580,0.05692681,0.00000000,0.60162347,1.87971183,0.20400016,0.00000000
-4.72136068,2.23523789,0.05916841,0.00000000,0.61629454,1.93607388,0.21219170,0.00000000
-4.71535768,2.29709928,0.06147155,0.00000000,0.63050482,1.98819463,0.22011060,0.00000000
-4.70935468,2.35396513,0.06380820,0.00000000,0.64398770,2.03550899,0.22770061,0.00000000
-4.70335168,2.40525469,0.06615625,0.00000000,0.65650735,2.07751986,0.23491543,0.00000000
-4.69734867,2.45047875,0.06849906,0.00000000,0.66785975,2.11380577,0.24171838,0.00000000
-4.69134567,2.48924408,0.07082510,0.00000000,0.67787315,2.14402607,0.24808179,0.00000000
-4.68534267,2.52125496,0.07312734,0.00000000,0.68640778,2.16792352,0.25398612,0.00000000
-4.67933967,2.54631199,0.07540273,0.00000000,0.69335487,2.18532462,0.25941888,0.00000000
-4.67333667,2.56430853,0.07765151,0.00000000,0.69863510,2.19613776,0.26437346,0.00000000
-4.66733367,2.57522521,0.07987653,0.00000000,0.70219661,2.20034976,0.26884782,0.00000000
-4.66133067,2.57912298,0.08208258,0.00000000,0.70401257,2.19802100,0.27284333,0.00000000
-4.65532766,2.57613516,0.08427562,0.00000000,0.70407861,2.18927968,0.27636355,0.00000000
-4.64932466,2.56645902,0.08646205,0.00000000,0.70241007,2.17431554,0.27941324,0.00000000
-4.64332166,2.55034717,0.08864795,0.00000000,0.69903936,2.15337331,0.28199746,0.00000000
-4.63731866,2.52809909,0.09083831,0.00000000,0.69401334,2.12674614,0.28412086,0.00000000
-4.63131566,2.50005301,0.09303632,0.00000000,0.68739090,2.09476913,0.28578723,0.00000000
-4.62531266,2.46657822,0.09524268,0.00000000,0.67924088,2.05781303,0.28699909,0.00000000
-4.61930965,2.42806777,0.09745488,0.00000000,0.66964007,2.01627806,0.28775761,0.00000000
-4.61330665,2.38493178,0.09966671,0.00000000,0.65867166,1.97058785,0.28806260,0.00000000
-4.60730365,2.33759099,0.10186770,0.00000000,0.64642379,1.92118349,0.28791264,0.00000000
-4.60130065,2.28647094,0.10404286,0.00000000,0.63298848,1.86851747,0.28730540,0.00000000
-4.59529765,2.23199644,0.10617249,0.00000000,0.61846076,1.81304776,0.28623807,0.00000000
-4.58929465,2.17458674,0.10823220,0.00000000,0.60293794,1.75523197,0.28470788,0.00000000
-4.58329165,2.11465129,0.11019322,0.00000000,0.58651931,1.69552170,0.28271278,0.00000000
-4.57728864,2.05258649,0.11202291,0.00000000,0.56930584,1.63435737,0.28025232,0.00000000
-4.57128564,1.98877357,0.11368556,0.00000000,0.55140032,1.57216370,0.27732858,0.00000000
-4.56528264,1.92357780,0.11514347,0.00000000,0.53290766,1.50934614,0.27394739,0.00000000
-4.55927964,1.85734937,0.11635825,0.00000000,0.51393549,1.44628848,0.27011963,0.00000000
-4.55327664,1.79042606,0.11729232,0.00000000,0.49459500,1.38335197,0.26586275,0.00000000
-4.54727364,1.72313764,0.11791071,0.00000000,0.47500210,1.32087596,0.26120244,0.00000000
-4.54127064,1.65581220,0.11818279,0.00000000,0.45527878,1.25918024,0.25617444,0.00000000
-4.53526763,1.58878403,0.11808418,0.00000000,0.43555464,1.19856906,0.25082636,0.00000000
-4.52926463,1.52240283,0.11759856,0.00000000,0.41596857,1.13933654,0.24521956,0.00000000
-4.52326163,1.45704374,0.11671937,0.00000000,0.39667043,1.08177340,0.23943090,0.00000000
-4.51725863,1.39311772,0.11545128,0.00000000,0.37782263,1.02617441,0.23355435,0.00000000
-4.51125563,1.33108157,0.11381141,0.00000000,0.35960153,0.97284623,0.22770224,0.00000000
-4.50525263,1.27144682,0.11183013,0.00000000,0.34219846,0.92211506,0.22200615,0.00000000
-4.49924962,1.21478688,0.10955151,0.00000000,0.32582023,0.87433347,0.21661718,0.00000000
-4.49324662,1.16174169,0.10703324,0.00000000,0.31068912,0.82988594,0.21170561,0.00000000
-4.48724362,1.11301918,0.10434619,0.00000000,0.29704198,0.78919247,0.20745982,0.00000000
-4.48124062,1.06939308,0.10157338,0.00000000,0.28512868,0.75270986,0.20408427,0.00000000
-4.47523762,1.03169670,0.09880858,0.00000000,0.27520951,0.72093022,0.20179661,0.00000000
-4.46923462,1.00081228,0.09615452,0.00000000,0.26755172,0.69437649,0.20082386,0.00000000
-4.46323162,0.97765603,0.09372070,0.00000000,0.26242519,0.67359483,0.20139758,0.00000000
-4.45722861,0.96315892,0.09162096,0.00000000,0.26009708,0.65914390,0.20374816,0.00000000
-4.45122561,0.95824350,0.08997088,0.00000000,0.26082586,0.65158113,0.20809829,0.00000000
-4.44522261,0.96379739,0.08888509,0.00000000,0.26485464,0.65144646,0.21465573,0.00000000
-4.43921961,0.98064414,0.08847452,0.00000000,0.27240408,0.65924381,0.22360563,0.00000000
-4.43321661,1.00951231,0.08884380,0.00000000,0.28366514,0.67542109,0.23510249,0.00000000
-4.42721361,1.05100396,0.09008884,0.00000000,0.29879192,0.70034932,0.24926228,0.00000000
-4.42121061,1.10556377,0.09229467,0.00000000,0.31789491,0.73430177,0.26615475,0.00000000
-4.41520760,1.17345005,0.09553359,0.00000000,0.34103504,0.77743411,0.28579659,0.00000000
-4.40920460,1.25470906,0.09986380,0.00000000,0.36821879,0.82976635,0.30814547,0.00000000
-4.40320160,1.34915409,0.10532847,0.00000000,0.39939481,0.89116769,0.33309563,0.00000000
-4.39719860,1.45635052,0.11195530,0.00000000,0.43445220,0.96134524,0.36047512,0.00000000
-4.39119560,1.57560822,0.11975661,0.00000000,0.47322091,1.03983733,0.39004516,0.00000000
-4.38519260,1.70598210,0.12872998,0.00000000,0.51547419,1.12601231,0.42150172,0.00000000
-4.37918959,1.84628169,0.13885944,0.00000000,0.56093343,1.21907326,0.45447960,0.00000000
-4.37318659,1.99509004,0.15011700,0.00000000,0.60927514,1.31806908,0.48855891,0.00000000
-4.36718359,2.15079192,0.16246476,0.00000000,0.66013998,1.42191182,0.52327407,0.00000000
-4.36118059,2.31161083,0.17585719,0.00000000,0.71314368,1.52940023,0.55812496,0.00000000
-4.35517759,2.47565385,0.19024371,0.00000000,0.76788909,1.63924878,0.59259004,0.00000000
-4.34917459,2.64096297,0.20557130,0.00000000,0.82397922,1.75012137,0.62614095,0.00000000
-4.34317159,2.80557087,0.22178699,0.00000000,0.88103023,1.86066851,0.65825807,0.00000000
-4.33716858,2.96755916,0.23884021,0.00000000,0.93868394,1.96956658,0.68844640,0.00000000
-4.33116558,3.12511641,0.25668461,0.00000000,0.99661892,2.07555741,0.71625113,0.00000000
-4.32516258,3.27659335,0.27527942,0.00000000,1.05455946,2.17748666,0.74127219,0.00000000
-4.31915958,3.42055271,0.29459000,0.00000000,1.11228182,2.27433892,0.76317704,0.00000000
-4.31315658,3.55581110,0.31458767,0.00000000,1.16961711,2.36526815,0.78171125,0.00000000
-4.30715358,3.68147074,0.33524856,0.00000000,1.22645041,2.44962165,0.79670618,0.00000000
