energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-5.85592796,2.61024762,0.37060833,0.27264626,0.03831302,0.26122826,0.88005066,0.26509771,0.05006228,1.34688463
-5.84992496,2.64788413,0.37751832,0.27866558,0.03624029,0.25406240,0.91953132,0.26819214,0.04939965,1.37454080
-5.84392196,2.68957805,0.38510006,0.28526281,0.03415618,0.24691459,0.95878727,0.27132008,0.04895260,1.40459121
-5.83791896,2.73561329,0.39339583,0.29246208,0.03209240,0.23991986,0.99757940,0.27449581,0.04874383,1.43714820
-5.83191596,2.78621486,0.40243980,0.30028266,0.03007776,0.23320138,1.03568459,0.27773289,0.04879092,1.47229833
-5.82591296,2.84154519,0.41225785,0.30873841,0.02813758,0.22686698,1.07290035,0.28104518,0.04910615,1.51010139
-5.81990995,2.90170164,0.42286734,0.31783713,0.02629327,0.22100645,1.10904849,0.28444791,0.04969660,1.55058964
-5.81390695,2.96671527,0.43427695,0.32758002,0.02456208,0.21568975,1.14397752,0.28795870,0.05056430,1.59376711
-5.80790395,3.03655020,0.44648649,0.33796104,0.02295702,0.21096613,1.17756360,0.29159840,0.05170658,1.63960876
-5.80190095,3.11110353,0.45948668,0.34896631,0.02148698,0.20686419,1.20971022,0.29539168,0.05311653,1.68805939
-5.79589795,3.19020550,0.47325880,0.36057349,0.02015688,0.20339269,1.24034641,0.29936729,0.05478354,1.73903231
-5.78989495,3.27361974,0.48777432,0.37275123,0.01896814,0.20054221,1.26942381,0.30355797,0.05669392,1.79240767
-5.78389195,3.36104364,0.50299442,0.38545857,0.01791903,0.19828734,1.29691280,0.30799983,0.05883152,1.84803057
-5.77788894,3.45210898,0.51886956,0.39864458,0.01700526,0.19658937,1.32279799,0.31273146,0.06117838,1.90570924
-5.77188594,3.54638298,0.53533910,0.41224809,0.01622058,0.19539940,1.34707354,0.31779259,0.06371537,1.96521333
-5.76588294,3.64337013,0.55233103,0.42619763,0.01555735,0.19466156,1.36973847,0.32322242,0.06642276,2.02627279
-5.75987994,3.74251517,0.56976198,0.44041175,0.01500721,0.19431635,1.39079264,0.32905781,0.06928072,2.08857750
-5.75387694,3.84320768,0.58753752,0.45479959,0.01456165,0.19430395,1.41023347,0.33533124,0.07226986,2.15177811
-5.74787394,3.94478853,0.60555283,0.46926187,0.01421259,0.19456734,1.42805386,0.34206888,0.07537153,2.21548819
-5.74187094,4.04655859,0.62369389,0.48369236,0.01395290,0.19505517,1.44424131,0.34928875,0.07856818,2.27928809
-5.73586793,4.14778975,0.64183910,0.49797962,0.01377687,0.19572434,1.45877860,0.35699908,0.08184360,2.34273056
-5.72986493,4.24773842,0.65986143,0.51200930,0.01368059,0.19654218,1.47164567,0.36519708,0.08518311,2.40534812
-5.72386193,4.34566126,0.67763105,0.52566665,0.01366230,0.19748824,1.48282286,0.37386816,0.08857365,2.46666219
-5.71785893,4.44083284,0.69501831,0.53883937,0.01372261,0.19855556,1.49229513,0.38298565,0.09200393,2.52619381
-5.71185593,4.53256472,0.71189714,0.55142057,0.01386469,0.19975163,1.50005698,0.39251106,0.09546445,2.58347542
-5.70585293,4.62022538,0.72814856,0.56331188,0.01409434,0.20109876,1.50611772,0.40239496,0.09894755,2.63806368
-5.69984992,4.70326009,0.74366427,0.57442641,0.01442001,0.20263402,1.51050671,0.41257842,0.10244748,2.68955241
-5.69384692,4.78120998,0.75835012,0.58469151,0.01485273,0.20440884,1.51327813,0.42299493,0.10596042,2.73758543
-5.68784392,4.85372930,0.77212933,0.59405125,0.01540594,0.20648804,1.51451485,0.43357279,0.10948453,2.78186856
-5.68184092,4.92060006,0.78494525,0.60246839,0.01609525,0.20894854,1.51433120,0.44423781,0.11302000,2.82218020
-5.67583792,4.98174307,0.79676351,0.60992586,0.01693815,0.21187765,1.51287415,0.45491620,0.11656906,2.85838004
-5.66983492,5.03722473,0.80757344,0.61642752,0.01795355,0.21537102,1.51032291,0.46553755,0.12013599,2.89041521
-5.66383192,5.08725886,0.81738872,0.62199829,0.01916131,0.21953019,1.50688670,0.47603767,0.12372708,2.91832359
-5.65782891,5.13220314,0.82624702,0.62668351,0.02058164,0.22445986,1.50280072,0.48636121,0.12735057,2.94223400
-5.65182591,5.17254992,0.83420882,0.63054757,0.02223448,0.23026492,1.49832048,0.49646378,0.13101641,2.96236287
-5.64582291,5.20891143,0.84135521,0.63367189,0.02413871,0.23704711,1.49371455,0.50631360,0.13473601,2.97900758
-5.63981991,5.24199946,0.84778490,0.63615215,0.02631143,0.24490165,1.48925618,0.51589238,0.13852185,2.99253640
-5.63381691,5.27260022,0.85361044,0.63809509,0.02876704,0.25391362,1.48521392,0.52519549,0.14238694,3.00337541
-5.62781391,5.30154494,0.85895375,0.63961477,0.03151649,0.26415433,1.48184188,0.53423129,0.14634422,3.01199270
-5.62181091,5.32967718,0.86394130,0.64082855,0.03456634,0.27567773,1.47936989,0.54301958,0.15040571,3.01888041
-5.61580790,5.35781816,0.86869898,0.64185292,0.03791802,0.28851696,1.47799415,0.55158936,0.15458173,3.02453545
-5.60980490,5.38673124,0.87334685,0.64279923,0.04156707,0.30268114,1.47786866,0.55997579,0.15887989,3.02943936
-5.60380190,5.41708717,0.87799420,0.64376965,0.04550250,0.31815252,1.47909812,0.56821663,0.16330415,3.03403844
-5.59779890,5.44943144,0.88273493,0.64485339,0.04970636,0.33488422,1.48173233,0.57634832,0.16785385,3.03872488
-5.59179590,5.48415540,0.88764351,0.64612330,0.05415340,0.35279850,1.48576277,0.58440184,0.17252277,3.04381964
-5.58579290,5.52147231,0.89277186,0.64763314,0.05881103,0.37178587,1.49112118,0.59239861,0.17729837,3.04955818
-5.57978989,5.56139979,0.89814696,0.64941545,0.06363947,0.39170504,1.49768066,0.60034671,0.18216112,3.05607934
-5.57378689,5.60374939,0.90376973,0.65148025,0.06859216,0.41238387,1.50525892,0.60823762,0.18708417,3.06341831
-5.56778389,5.64812424,0.90961480,0.65381447,0.07361646,0.43362124,1.51362388,0.61604360,0.19203312,3.07150377
-5.56178089,5.69392490,0.91563153,0.65638233,0.07865459,0.45519003,1.52250115,0.62371614,0.19696619,3.08015953
-5.55577789,5.74036345,0.92174598,0.65912648,0.08364481,0.47684104,1.53158327,0.63118525,0.20183470,3.08911067
-5.54977489,5.78648552,0.92786386,0.66196995,0.08852278,0.49830786,1.54054021,0.63836001,0.20658378,3.09799385
-5.54377189,5.83119927,0.93387426,0.66481883,0.09322314,0.51931258,1.54903065,0.64513018,0.21115342,3.10637134
-5.53776888,5.87331035,0.93965404,0.66756552,0.09768114,0.53957203,1.55671359,0.65136891,0.21547980,3.11374823
-5.53176588,5.91156141,0.94507252,0.67009252,0.10183437,0.55880461,1.56325978,0.65693641,0.21949679,3.11959197
-5.52576288,5.94467449,0.94999649,0.67227650,0.10562440,0.57673730,1.56836243,0.66168446,0.22313765,3.12335340
-5.51975988,5.97139475,0.95429510,0.67399262,0.10899841,0.59311258,1.57174678,0.66546151,0.22633679,3.12448832
-5.51375688,5.99053357,0.95784452,0.67511885,0.11191060,0.60769525,1.57317819,0.66811823,0.22903161,3.12247868
-5.50775388,6.00100962,0.96053223,0.67554019,0.11432345,0.62027862,1.57246839,0.66951312,0.23116425,3.11685257
-5.50175088,6.00188613,0.96226076,0.67515261,0.11620872,0.63069012,1.56947979,0.66951804,0.23268327,3.10720215
-5.49574787,5.99240324,0.96295067,0.67386666,0.11754807,0.63879593,1.56412776,0.66802340,0.23354515,3.09319889
-5.48974487,5.97200439,0.96254297,0.67161060,0.11833352,0.64450465,1.55638081,0.66494272,0.23371558,3.07460567
-5.48374187,5.94035589,0.96100066,0.66833292,0.11856742,0.64776978,1.54625902,0.66021648,0.23317054,3.05128543
-5.47773887,5.89735951,0.95830962,0.66400430,0.11826230,0.64859109,1.53383068,0.65381506,0.23189708,3.02320616
-5.47173587,5.84315772,0.95447883,0.65861891,0.11744021,0.64701475,1.51920763,0.64574064,0.22989375,2.99044228
-5.46573287,5.77813198,0.94953998,0.65219505,0.11613203,0.64313226,1.50253953,0.63602808,0.22717088,2.95317268
-5.45972986,5.70289432,0.94354656,0.64477512,0.11437639,0.63707836,1.48400736,0.62474474,0.22375048,2.91167553
-5.45372686,5.61827294,0.93657254,0.63642500,0.11221856,0.62902788,1.46381660,0.61198927,0.21966586,2.86632044
-5.44772386,5.52529239,0.92871073,0.62723280,0.10970908,0.61919175,1.44219029,0.59788949,0.21496111,2.81755819
-5.44172086,5.42514923,0.92007088,0.61730709,0.10690253,0.60781218,1.41936230,0.58259939,0.20969022,2.76590875
-5.43571786,5.31918398,0.91077746,0.60677461,0.10385605,0.59515730,1.39557103,0.56629547,0.20391610,2.71194780
-5.42971486,5.20885015,0.90096743,0.59577757,0.10062810,0.58151524,1.37105369,0.54917246,0.19770944,2.65629233
-5.42371186,5.09568109,0.89078774,0.58447054,0.09727714,0.56718788,1.34604124,0.53143866,0.19114733,2.59958578
-5.41770885,4.98125554,0.88039264,0.57301707,0.09386050,0.55248441,1.32075410,0.51331107,0.18431191,2.54248287
-5.41170585,4.86716252,0.86994089,0.56158603,0.09043326,0.53771467,1.29539860,0.49501029,0.17728881,2.48563461
-5.40570285,4.75496614,0.85959277,0.55034784,0.08704738,0.52318270,1.27016407,0.47675558,0.17016562,2.42967378
-5.39969985,4.64617123,0.84950686,0.53947053,0.08375084,0.50918023,1.24522072,0.45876002,0.16303029,2.37520089
-5.39369685,4.54219021,0.83983666,0.52911587,0.08058706,0.49598062,1.22071793,0.44122599,0.15596959,2.32277119
-5.38769385,4.44431197,0.83072708,0.51943558,0.07759430,0.48383314,1.19678315,0.42434106,0.14906750,2.27288256
-5.38169085,4.35367343,0.82231081,0.51056762,0.07480538,0.47295777,1.17352124,0.40827441,0.14240380,2.22596486
-5.37568784,4.27123444,0.81470466,0.50263288,0.07224735,0.46354076,1.15101406,0.39317377,0.13605266,2.18237064
-5.36968484,4.19775675,0.80800601,0.49573215,0.06994148,0.45573094,1.12932057,0.37916308,0.13008142,2.14236765
-5.36368184,4.13378757,0.80228948,0.48994352,0.06790324,0.44963706,1.10847708,0.36634082,0.12454952,2.10613322
-5.35767884,4.07964846,0.79760397,0.48532045,0.06614252,0.44532609,1.08849793,0.35477905,0.11950764,2.07375084
-5.35167584,4.03543002,0.79397015,0.48189027,0.06466387,0.44282276,1.06937644,0.34452326,0.11499698,2.04520904
-5.34567284,4.00099258,0.79137875,0.47965353,0.06346696,0.44211024,1.05108621,0.33559278,0.11104891,2.02040273
-5.33966983,3.97597339,0.78978954,0.47858395,0.06254711,0.44313209,1.03358277,0.32798205,0.10768477,1.99913709
-5.33366683,3.95979996,0.78913130,0.47862912,0.06189592,0.44579530,1.01680564,0.32166236,0.10491592,1.98113407
-5.32766383,3.95170951,0.78930275,0.47971201,0.06150195,0.44997450,1.00068077,0.31658417,0.10274408,1.96604124
-5.32166083,3.95077395,0.79017456,0.48173309,0.06135158,0.45551715,0.98512337,0.31267987,0.10116185,1.95344305
-5.31565783,3.95592965,0.79159241,0.48457308,0.06142974,0.46224942,0.97004106,0.30986679,0.10015350,1.94287399
-5.30965483,3.96601106,0.79338095,0.48809636,0.06172078,0.46998270,0.95533737,0.30805048,0.09969581,1.93383335
-5.30365183,3.97978702,0.79534869,0.49215469,0.06220926,0.47852044,0.94091543,0.30712792,0.09975919,1.92580111
-5.29764882,3.99599838,0.79729361,0.49659134,0.06288069,0.48766492,0.92668182,0.30699072,0.10030876,1.91825438
-5.29164582,4.01339574,0.79900924,0.50124534,0.06372218,0.49722388,0.91255033,0.30752815,0.10130555,1.91068378
-5.28564282,4.03077574,0.80029110,0.50595583,0.06472298,0.50701656,0.89844570,0.30862973,0.10270769,1.90260919
-5.27963982,4.04701471,0.80094314,0.51056618,0.06587481,0.51687898,0.88430698,0.31018760,0.10447147,1.89359431
-5.27363682,4.06109835,0.80078404,0.51492799,0.06717213,0.52666824,0.87009047,0.31209836,0.10655248,1.88325936
-5.26763382,4.07214655,0.79965304,0.51890459,0.06861208,0.53626563,0.85577203,0.31426443,0.10890642,1.87129164
-5.26163082,4.07943250,0.79741513,0.52237410,0.07019437,0.54557845,0.84134873,0.31659501,0.11148992,1.85745345
-5.25562781,4.08239552,0.79396539,0.52523192,0.07192087,0.55454052,0.82683958,0.31900660,0.11426111,1.84158725
-5.24962481,4.08064749,0.78923228,0.52739253,0.07379503,0.56311129,0.81228540,0.32142311,0.11718002,1.82361781
-5.24362181,4.07397279,0.78317980,0.52879071,0.07582123,0.57127375,0.79774761,0.32377573,0.12020878,1.80355155
-5.23761881,4.06232215,0.77580843,0.52938195,0.07800385,0.57903107,0.78330616,0.32600254,0.12331169,1.78147305
-5.23161581,4.04580090,0.76715485,0.52914235,0.08034638,0.58640240,0.76905648,0.32804802,0.12645505,1.75753910
-5.22561281,4.02465242,0.75729036,0.52806782,0.08285042,0.59341782,0.75510553,0.32986248,0.12960693,1.73197057
-5.21960980,3.99923762,0.74631823,0.52617277,0.08551461,0.60011284,0.74156722,0.33140160,0.13273679,1.70504244
-5.21360680,3.97001149,0.73436996,0.52348833,0.08833376,0.60652266,0.72855723,0.33262595,0.13581505,1.67707265
-5.20760380,3.93749779,0.72160059,0.52006017,0.09129793,0.61267655,0.71618756,0.33350069,0.13881262,1.64840987
-5.20160080,3.90226288,0.70818343,0.51594612,0.09439174,0.61859256,0.70456095,0.33399541,0.14170046,1.61942098
-5.19559780,3.86488977,0.69430406,0.51121351,0.09759388,0.62427292,0.69376550,0.33408407,0.14444922,1.59047846
-5.18959480,3.82595323,0.68015423,0.50593650,0.10087684,0.62970036,0.68386970,0.33374506,0.14702896,1.56194814
-5.18359180,3.78599699,0.66592553,0.50019340,0.10420687,0.63483550,0.67491820,0.33296127,0.14940902,1.53417764
-5.17758879,3.74551355,0.65180326,0.49406406,0.10754435,0.63961564,0.66692841,0.33172028,0.15155806,1.50748575
-5.17158579,3.70492729,0.63796071,0.48762749,0.11084438,0.64395485,0.65988825,0.33001439,0.15344428,1.48215306
-5.16558279,3.66458140,0.62455391,0.48095962,0.11405769,0.64774560,0.65375522,0.32784069,0.15503587,1.45841391
-5.15957979,3.62472870,0.61171720,0.47413145,0.11713181,0.65086179,0.64845667,0.32520087,0.15630159,1.43644995
-5.15357679,3.58552679,0.59955968,0.46720746,0.12001257,0.65316311,0.64389161,0.32210103,0.15721162,1.41638529
-5.14757379,3.54703731,0.58816266,0.46024443,0.12264571,0.65450055,0.63993375,0.31855122,0.15773847,1.39828346
-5.14157079,3.50922933,0.57757823,0.45329063,0.12497866,0.65472282,0.63643580,0.31456493,0.15785807,1.38214604
-5.13556778,3.47198647,0.56782895,0.44638536,0.12696239,0.65368346,0.63323486,0.31015842,0.15755087,1.36791331
-5.12956478,3.43511754,0.55890865,0.43955896,0.12855320,0.65124812,0.63015862,0.30534997,0.15680296,1.35546655
-5.12356178,3.39837012,0.55078427,0.43283310,0.12971445,0.64730180,0.62703213,0.30015913,0.15560712,1.34463224
-5.11755878,3.36144640,0.54339877,0.42622150,0.13041808,0.64175564,0.62368485,0.29460603,0.15396376,1.33518799
-5.11155578,3.32402090,0.53667475,0.41973085,0.13064581,0.63455283,0.61995760,0.28871069,0.15188168,1.32687007
-5.10555278,3.28575902,0.53051881,0.41336211,0.13039009,0.62567333,0.61570922,0.28249259,0.14937850,1.31938235
-5.09954977,3.24633595,0.52482638,0.40711183,0.12965458,0.61513712,0.61082248,0.27597034,0.14648094,1.31240654
-5.09354677,3.20545503,0.51948681,0.40097378,0.12845425,0.60300587,0.60520900,0.26916155,0.14322466,1.30561331
-5.08754377,3.16286489,0.51438852,0.39494050,0.12681499,0.58938265,0.59881314,0.26208304,0.13965377,1.29867406
-5.08154077,3.11837469,0.50942393,0.38900486,0.12477280,0.57440990,0.59161437,0.25475109,0.13582013,1.29127291
-5.07553777,3.07186680,0.50449414,0.38316152,0.12237262,0.55826564,0.58362830,0.24718202,0.13178211,1.28311855
-5.06953477,3.02330649,0.49951289,0.37740825,0.11966671,0.54115802,0.57490618,0.23939289,0.12760327,1.27395539
-5.06353177,2.97274820,0.49440999,0.37174697,0.11671284,0.52331849,0.56553289,0.23140232,0.12335067,1.26357374
-5.05752876,2.92033816,0.48913373,0.36618451,0.11357220,0.50499398,0.55562367,0.22323129,0.11909305,1.25181849
-5.05152576,2.86631319,0.48365253,0.36073306,0.11030725,0.48643838,0.54531952,0.21490407,0.11489890,1.23859596
-5.04552276,2.81099589,0.47795556,0.35541026,0.10697951,0.46790368,0.53478168,0.20644898,0.11083453,1.22387851
-5.03951976,2.75478623,0.47205242,0.35023890,0.10364750,0.44963143,0.52418534,0.19789905,0.10696220,1.20770685
-5.03351676,2.69815010,0.46597189,0.34524632,0.10036481,0.43184453,0.51371285,0.18929256,0.10333831,1.19018972
-5.02751376,2.64160506,0.45975995,0.34046345,0.09717842,0.41474015,0.50354672,0.18067333,0.10001194,1.17150099
-5.02151076,2.58570411,0.45347696,0.33592357,0.09412739,0.39848376,0.49386283,0.17209079,0.09702352,1.15187424
-5.01550775,2.53101797,0.44719442,0.33166087,0.09124190,0.38320469,0.48482387,0.16359984,0.09440396,1.13159503
-5.00950475,2.47811666,0.44099124,0.32770886,0.08854269,0.36899332,0.47657350,0.15526042,0.09217403,1.11099102
-5.00350175,2.42755110,0.43494985,0.32409868,0.08604096,0.35590008,0.46923139,0.14713694,0.09034416,1.09042058
-4.99749875,2.37983542,0.42915225,0.32085748,0.08373860,0.34393605,0.46288920,0.13929744,0.08891463,1.07025997
-4.99149575,2.33543075,0.42367623,0.31800681,0.08162890,0.33307532,0.45760781,0.13181258,0.08787608,1.05088999
-4.98549275,2.29473090,0.41859184,0.31556124,0.07969751,0.32325872,0.45341570,0.12475462,0.08721037,1.03268232
-4.97948974,2.25805065,0.41395833,0.31352721,0.07792371,0.31439892,0.45030869,0.11819611,0.08689168,1.01598626
-4.97348674,2.22561684,0.40982167,0.31190211,0.07628189,0.30638635,0.44825081,0.11220874,0.08688786,1.00111636
-4.96748374,2.19756268,0.40621269,0.31067380,0.07474316,0.29909589,0.44717638,0.10686201,0.08716189,0.98834133
-4.96148074,2.17392519,0.40314591,0.30982045,0.07327701,0.29239385,0.44699305,0.10222203,0.08767346,0.97787473
-4.95547774,2.15464602,0.40061913,0.30931069,0.07185291,0.28614492,0.44758577,0.09835029,0.08838049,0.96986777
-4.94947474,2.13957526,0.39861375,0.30910430,0.07044188,0.28021892,0.44882136,0.09530252,0.08924063,0.96440434
-4.94347174,2.12847821,0.39709578,0.30915315,0.06901782,0.27449681,0.45055358,0.09312766,0.09021263,0.96149857
-4.93746873,2.12104465,0.39601750,0.30940253,0.06755867,0.26887599,0.45262844,0.09186690,0.09125749,0.96109480
-4.93146573,2.11690022,0.39531970,0.30979278,0.06604729,0.26327456,0.45488959,0.09155277,0.09233948,0.96307006
-4.92546273,2.11561964,0.39493440,0.31026127,0.06447203,0.25763442,0.45718350,0.09220848,0.09342681,0.96723880
-4.91945973,2.11674103,0.39478801,0.31074445,0.06282701,0.25192318,0.45936437,0.09384720,0.09449215,0.97335974
-4.91345673,2.11978121,0.39480470,0.31118025,0.06111214,0.24613485,0.46129855,0.09647162,0.09551284,0.98114442
-4.90745373,2.12425123,0.39491002,0.31151043,0.05933276,0.24028938,0.46286843,0.10007358,0.09647086,0.99026736
-4.90145073,2.12967190,0.39503450,0.31168308,0.05749913,0.23443114,0.46397561,0.10463383,0.09735270,1.00037719
-4.89544772,2.13558891,0.39511731,0.31165504,0.05562567,0.22862652,0.46454343,0.11012203,0.09814892,1.01110852
-4.88944472,2.14158710,0.39510968,0.31139430,0.05373000,0.22296077,0.46451879,0.11649690,0.09885371,1.02209410
-4.88344172,2.14730370,0.39497813,0.31088214,0.05183196,0.21753436,0.46387325,0.12370661,0.09946434,1.03297689
-4.87743872,2.15244012,0.39470725,0.31011516,0.04995249,0.21245907,0.46260347,0.13168935,0.09998055,1.04342158
-4.87143572,2.15677211,0.39430218,0.30910694,0.04811264,0.20785393,0.46073108,0.14037423,0.10040401,1.05312531
-4.86543272,2.16015817,0.39379040,0.30788936,0.04633253,0.20384136,0.45830198,0.14968233,0.10073776,1.06182713
-4.85942971,2.16254576,0.39322307,0.30651347,0.04463049,0.20054355,0.45538509,0.15952808,0.10098583,1.06931602
-4.85342671,2.16397539,0.39267558,0.30504999,0.04302237,0.19807936,0.45207077,0.16982080,0.10115288,1.07543717
-4.84742371,2.16458233,0.39224747,0.30358917,0.04152093,0.19656167,0.44846879,0.18046652,0.10124394,1.08009627
-4.84142071,2.16459591,0.39206158,0.30224021,0.04013556,0.19609544,0.44470598,0.19136985,0.10126434,1.08326191
-4.83541771,2.16433621,0.39226242,0.30113008,0.03887207,0.19677639,0.44092358,0.20243601,0.10121966,1.08496569
-4.82941471,2.16420842,0.39301378,0.30040189,0.03773277,0.19869026,0.43727434,0.21357288,0.10111578,1.08530034
-4.82341171,2.16469455,0.39449569,0.30021268,0.03671661,0.20191269,0.43391937,0.22469297,0.10095900,1.08441574
-4.81740870,2.16634300,0.39690059,0.30073084,0.03581960,0.20650952,0.43102476,0.23571528,0.10075621,1.08251311
-4.81140570,2.16975598,0.40042898,0.30213316,0.03503521,0.21253751,0.42875810,0.24656689,0.10051503,1.07983742
-4.80540270,2.17557502,0.40528458,0.30460160,0.03435493,0.22004526,0.42728476,0.25718434,0.10024396,1.07666845
-4.79939970,2.18446525,0.41166903,0.30831997,0.03376887,0.22907429,0.42676413,0.26751460,0.09995247,1.07331068
-4.79339670,2.19709847,0.41977648,0.31347057,0.03326632,0.23966010,0.42734589,0.27751564,0.09965107,1.07008251
-4.78739370,2.21413595,0.42978804,0.32023084,0.03283630,0.25183308,0.42916621,0.28715664,0.09935124,1.06730504
-4.78139070,2.23621118,0.44186636,0.32877039,0.03246812,0.26561929,0.43234422,0.29641775,0.09906541,1.06529104
-4.77538769,2.26391341,0.45615058,0.33924824,0.03215180,0.28104092,0.43697869,0.30528946,0.09880672,1.06433433
-4.76938469,2.29777243,0.47275172,0.35181051,0.03187844,0.29811649,0.44314504,0.31377170,0.09858889,1.06470010
-4.76338169,2.33824524,0.49174874,0.36658860,0.03164051,0.31686073,0.45089295,0.32187263,0.09842590,1.06661655
-4.75737869,2.38570507,0.51318550,0.38369786,0.03143204,0.33728420,0.46024440,0.32960732,0.09833171,1.07026818
-4.75137569,2.44043321,0.53706872,0.40323672,0.03124875,0.35939259,0.47119261,0.33699633,0.09832004,1.07579087
-4.74537269,2.50261396,0.56336700,0.42528637,0.03108811,0.38318595,0.48370159,0.34406436,0.09840404,1.08326925
-4.73936968,2.57233281,0.59201112,0.44991070,0.03094932,0.40865772,0.49770664,0.35083902,0.09859608,1.09273608
-4.73336668,2.64957784,0.62289550,0.47715649,0.03083333,0.43579371,0.51311564,0.35734977,0.09890759,1.10417398
-4.72736368,2.73424421,0.65588092,0.50705383,0.03074270,0.46457115,0.52981120,0.36362716,0.09934892,1.11751912
-4.72136068,2.82614137,0.69079838,0.53961634,0.03068161,0.49495777,0.54765356,0.36970228,0.09992931,1.13266690
-4.71535768,2.92500241,0.72745400,0.57484126,0.03065572,0.52691099,0.56648419,0.37560651,0.10065689,1.14947912
-4.70935468,3.03049504,0.76563471,0.61270919,0.03067212,0.56037728,0.58612986,0.38137148,0.10153873,1.16779236
-4.70335168,3.14223326,0.80511471,0.65318335,0.03073927,0.59529166,0.60640706,0.38702910,0.10258094,1.18742706
-4.69734867,3.25978924,0.84566222,0.69620827,0.03086689,0.63157729,0.62712664,0.39261173,0.10378874,1.20819679
-4.69134567,3.38270431,0.88704637,0.74170798,0.03106591,0.66914530,0.64809828,0.39815228,0.10516659,1.22991729
-4.68534267,3.51049863,0.92904389,0.78958362,0.03134834,0.70789458,0.66913473,0.40368407,0.10671817,1.25241464
-4.67933967,3.64267874,0.97144539,0.83971066,0.03172714,0.74771175,0.69005564,0.40924057,0.10844644,1.27553218
-4.67333667,3.77874281,1.01406076,0.89193597,0.03221607,0.78847117,0.71069069,0.41485471,0.11035347,1.29913594
-4.66733367,3.91818305,1.05672365,0.94607477,0.03282943,0.83003496,0.73088200,0.42055787,0.11244031,1.32311800
-4.66133067,4.06048565,1.09929459,1.00190810,0.03358179,0.87225306,0.75048577,0.42637854,0.11470670,1.34739794
-4.65532766,4.20512824,1.14166283,1.05918077,0.03448762,0.91496346,0.76937299,0.43234055,0.11715067,1.37192215
-4.64932466,4.35157536,1.18374649,1.11760043,0.03556089,0.95799243,0.78742945,0.43846117,0.11976820,1.39666118
-4.64332166,4.49927271,1.22549124,1.17683790,0.03681453,1.00115497,0.80455501,0.44474898,0.12255265,1.42160536
