energy_ev,total_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-2.90845423,1.99999907,0.00038794,0.04656983,0.31402369,1.06862018,0.27424741,0.00000000,0.52166526,0.64757361
-2.90245123,1.98890442,0.00041599,0.04669358,0.30910544,1.03519377,0.26559028,0.00000000,0.53305620,0.66730163
-2.89644822,1.98191861,0.00044492,0.04683444,0.30505998,1.00307906,0.25742190,0.00000000,0.54683982,0.68887159
-2.89044522,1.97939882,0.00047425,0.04699116,0.30201560,0.97281927,0.24989806,0.00000000,0.56283051,0.71213764
-2.88444222,1.98152195,0.00050346,0.04715993,0.30007148,0.94487097,0.24315133,0.00000000,0.58077287,0.73689012
-2.87843922,1.98827936,0.00053207,0.04733441,0.29929520,0.91959433,0.23728797,0.00000000,0.60034630,0.76285909
-2.87243622,1.99948045,0.00055965,0.04750577,0.29972139,0.89724786,0.23238595,0.00000000,0.62117235,0.78972088
-2.86643322,2.01476501,0.00058580,0.04766306,0.30135181,0.87798777,0.22849419,0.00000000,0.64282500,0.81710757
-2.86043022,2.03362349,0.00061024,0.04779360,0.30415670,0.86187159,0.22563287,0.00000000,0.66484326,0.84461891
-2.85442721,2.05542421,0.00063274,0.04788357,0.30807732,0.84886585,0.22379486,0.00000000,0.68674587,0.87183617
-2.84842421,2.07944586,0.00065323,0.04791866,0.31302946,0.83885706,0.22294792,0.00000000,0.70804743,0.89833719
-2.84242121,2.10491348,0.00067173,0.04788474,0.31890780,0.83166535,0.22303777,0.00000000,0.72827520,0.92371203
-2.83641821,2.13103608,0.00068841,0.04776855,0.32559082,0.82705984,0.22399165,0.00000000,0.74698596,0.94757824
-2.83041521,2.15704372,0.00070359,0.04755840,0.33294596,0.82477486,0.22572215,0.00000000,0.76378192,0.96959510
-2.82441221,2.18222218,0.00071772,0.04724472,0.34083491,0.82452623,0.22813129,0.00000000,0.77832512,0.98947603
-2.81840920,2.20594330,0.00073139,0.04682056,0.34911850,0.82602646,0.23111447,0.00000000,0.79034933,1.00699854
-2.81240620,2.22768954,0.00074532,0.04628191,0.35766124,0.82899839,0.23456415,0.00000000,0.79966907,1.02201123
-2.80640320,2.24707151,0.00076033,0.04562795,0.36633508,0.83318650,0.23837324,0.00000000,0.80618511,1.03443737
-2.80040020,2.26383764,0.00077735,0.04486107,0.37502241,0.83836531,0.24243786,0.00000000,0.80988618,1.04427511
-2.79439720,2.27787574,0.00079733,0.04398680,0.38361798,0.84434479,0.24665960,0.00000000,0.81084679,1.05159405
-2.78839420,2.28920649,0.00082127,0.04301352,0.39202994,0.85097238,0.25094708,0.00000000,0.80922126,1.05652857
-2.78239120,2.29796937,0.00085016,0.04195214,0.40017981,0.85813198,0.25521689,0.00000000,0.80523419,1.05926821
-2.77638819,2.30440209,0.00088492,0.04081563,0.40800153,0.86573987,0.25939392,0.00000000,0.79916801,1.06004555
-2.77038519,2.30881463,0.00092638,0.03961847,0.41543976,0.87373816,0.26341116,0.00000000,0.79134800,1.05912239
-2.76438219,2.31155962,0.00097523,0.03837608,0.42244752,0.88208626,0.26720894,0.00000000,0.78212578,1.05677469
-2.75837919,2.31300056,0.00103200,0.03710424,0.42898334,0.89075090,0.27073397,0.00000000,0.77186201,1.05327728
-2.75237619,2.31347992,0.00109697,0.03581847,0.43500829,0.89969555,0.27393798,0.00000000,0.76090907,1.04888897
-2.74637319,2.31328864,0.00117019,0.03453353,0.44048297,0.90886991,0.27677644,0.00000000,0.74959483,1.04383869
-2.74037019,2.31263896,0.00125145,0.03326291,0.44536482,0.91820011,0.27920714,0.00000000,0.73820798,1.03831363
-2.73436718,2.31164178,0.00134023,0.03201845,0.44960577,0.92758042,0.28118903,0.00000000,0.72698592,1.03244955
-2.72836418,2.31029014,0.00143571,0.03081000,0.45315067,0.93686693,0.28268129,0.00000000,0.71610543,1.02632402
-2.72236118,2.30844933,0.00153680,0.02964523,0.45593642,0.94587376,0.28364275,0.00000000,0.70567682,1.01995269
-2.71635818,2.30585450,0.00164211,0.02852948,0.45789198,0.95437205,0.28403165,0.00000000,0.69574151,1.01328884
-2.71035518,2.30211573,0.00174999,0.02746577,0.45893934,0.96209193,0.28380593,0.00000000,0.68627315,1.00622615
-2.70435218,2.29673048,0.00185860,0.02645486,0.45899530,0.96872745,0.28292387,0.00000000,0.67718209,0.99860453
-2.69834917,2.28910270,0.00196590,0.02549545,0.45797417,0.97394432,0.28134520,0.00000000,0.66832297,0.99021870
-2.69234617,2.27856772,0.00206975,0.02458435,0.45579104,0.97739011,0.27903246,0.00000000,0.65950470,0.98082918
-2.68634317,2.26442177,0.00216796,0.02371683,0.45236567,0.97870642,0.27595279,0.00000000,0.65050255,0.97017495
-2.68034017,2.24595450,0.00225837,0.02288695,0.44762663,0.97754245,0.27207972,0.00000000,0.64107147,0.95798741
-2.67433717,2.22248305,0.00233887,0.02208794,0.44151553,0.97356932,0.26739509,0.00000000,0.63096005,0.94400476
-2.66833417,2.19338595,0.00240753,0.02131257,0.43399111,0.96649432,0.26189098,0.00000000,0.61992432,0.92798627
-2.66233117,2.15813513,0.00246264,0.02055358,0.42503296,0.95607448,0.25557131,0.00000000,0.60774087,0.90972573
-2.65632816,2.11632459,0.00250276,0.01980402,0.41464456,0.94212862,0.24845330,0.00000000,0.59421855,0.88906338
-2.65032516,2.06769428,0.00252678,0.01905760,0.40285564,0.92454741,0.24056848,0.00000000,0.57920827,0.86589590
-2.64432216,2.01214813,0.00253396,0.01830903,0.38972357,0.90330076,0.23196323,0.00000000,0.56261067,0.84018402
-2.63831916,1.94976542,0.00252392,0.01755423,0.37533370,0.87844232,0.22269890,0.00000000,0.54438111,0.81195731
-2.63231616,1.88080502,0.00249672,0.01679056,0.35979878,0.85011072,0.21285139,0.00000000,0.52453218,0.78131613
-2.62631316,1.80570241,0.00245280,0.01601696,0.34325721,0.81852764,0.20251021,0.00000000,0.50313350,0.74843063
-2.62031016,1.72505987,0.00239299,0.01523399,0.32587051,0.78399261,0.19177708,0.00000000,0.48030912,0.71353699
-2.61430715,1.63963024,0.00231845,0.01444389,0.30781980,0.74687517,0.18076421,0.00000000,0.45623266,0.67693103
-2.60830415,1.55029544,0.00223066,0.01365051,0.28930183,0.70760435,0.16959221,0.00000000,0.43112065,0.63895972
-2.60230115,1.45804061,0.00213139,0.01285921,0.27052436,0.66665641,0.15838776,0.00000000,0.40522438,0.60001086
-2.59629815,1.36392540,0.00202257,0.01207675,0.25170143,0.62454118,0.14728127,0.00000000,0.37882080,0.56050168
-2.59029515,1.26905365,0.00190630,0.01131107,0.23304852,0.58178768,0.13640444,0.00000000,0.35220292,0.52086665
-2.58429215,1.17454286,0.00178477,0.01057116,0.21477790,0.53892983,0.12588797,0.00000000,0.32567010,0.48154529
-2.57828914,1.08149480,0.00166020,0.00986678,0.19709429,0.49649254,0.11585940,0.00000000,0.29951882,0.44297032
-2.57228614,0.99096825,0.00153476,0.00920826,0.18019100,0.45497907,0.10644119,0.00000000,0.27403407,0.40555670
-2.56628314,0.90395503,0.00141059,0.00860630,0.16424669,0.41485980,0.09774905,0.00000000,0.24948182,0.36969193
-2.56028014,0.82135970,0.00128968,0.00807173,0.14942268,0.37656294,0.08989055,0.00000000,0.22610278,0.33572785
-2.55427714,0.74398368,0.00117392,0.00761528,0.13586098,0.34046725,0.08296402,0.00000000,0.20410745,0.30397412
-2.54827414,0.67251369,0.00106503,0.00724741,0.12368294,0.30689695,0.07705758,0.00000000,0.18367261,0.27469353
-2.54227114,0.60751457,0.00096457,0.00697810,0.11298847,0.27611871,0.07224845,0.00000000,0.16493926,0.24809896
-2.53626813,0.54942611,0.00087393,0.00681663,0.10385566,0.24834063,0.06860229,0.00000000,0.14801174,0.22435209
-2.53026513,0.49856349,0.00079438,0.00677144,0.09634094,0.22371294,0.06617262,0.00000000,0.13295813,0.20356344
-2.52426213,0.45512068,0.00072701,0.00684990,0.09047932,0.20233021,0.06500023,0.00000000,0.11981155,0.18579377
-2.51825913,0.41917628,0.00067283,0.00705815,0.08628491,0.18423472,0.06511250,0.00000000,0.10857225,0.17105638
-2.51225613,0.39070104,0.00063274,0.00740087,0.08375152,0.16942063,0.06652259,0.00000000,0.09921029,0.15932019
-2.50625313,0.36956653,0.00060759,0.00788116,0.08285315,0.15783881,0.06922863,0.00000000,0.09166867,0.15051333
-2.50025013,0.35555451,0.00059816,0.00850030,0.08354460,0.14940187,0.07321268,0.00000000,0.08586659,0.14452708
-2.49424712,0.34836655,0.00060521,0.00925759,0.08576190,0.14398937,0.07843974,0.00000000,0.08170291,0.14121990
-2.48824412,0.34763369,0.00062947,0.01015025,0.08942285,0.14145293,0.08485677,0.00000000,0.07905954,0.14042160
-2.48224112,0.35292599,0.00067167,0.01117326,0.09442755,0.14162124,0.09239179,0.00000000,0.07780478,0.14193743
-2.47623812,0.36376201,0.00073249,0.01231932,0.10065908,0.14430493,0.10095332,0.00000000,0.07779655,0.14555219
-2.47023512,0.37961838,0.00081258,0.01357888,0.10798440,0.14930130,0.11043009,0.00000000,0.07888554,0.15103437
-2.46423212,0.39993944,0.00091253,0.01494022,0.11625566,0.15639900,0.12069127,0.00000000,0.08091815,0.15814027
-2.45822911,0.42414739,0.00103282,0.01638958,0.12531189,0.16538275,0.13158735,0.00000000,0.08373950,0.16661826
-2.45222611,0.45165303,0.00117378,0.01791153,0.13498122,0.17603816,0.14295170,0.00000000,0.08719622,0.17621320
-2.44622311,0.48186716,0.00133555,0.01948928,0.14508378,0.18815675,0.15460281,0.00000000,0.09113931,0.18667099
-2.44022011,0.51421287,0.00151801,0.02110518,0.15543512,0.20154121,0.16634746,0.00000000,0.09542696,0.19774339
-2.43421711,0.54813852,0.00172076,0.02274136,0.16585022,0.21601086,0.17798453,0.00000000,0.09992730,0.20919286
-2.42821411,0.58313132,0.00194300,0.02438033,0.17614810,0.23140732,0.18930953,0.00000000,0.10452107,0.22079755
-2.42221111,0.61873118,0.00218355,0.02600573,0.18615674,0.24760011,0.20011971,0.00000000,0.10910428,0.23235624
-2.41620810,0.65454433,0.00244077,0.02760311,0.19571827,0.26449229,0.21021954,0.00000000,0.11359058,0.24369303
-2.41020510,0.69025626,0.00271256,0.02916067,0.20469412,0.28202551,0.21942637,0.00000000,0.11791343,0.25466163
-2.40420210,0.72564333,0.00299630,0.03066997,0.21297008,0.30018462,0.22757607,0.00000000,0.12202792,0.26514910
-2.39819910,0.76058225,0.00328892,0.03212659,0.22046070,0.31900113,0.23452834,0.00000000,0.12591215,0.27507876
-2.39219610,0.79505699,0.00358687,0.03353063,0.22711313,0.33855549,0.24017144,0.00000000,0.12956803,0.28441207
-2.38619310,0.82916228,0.00388620,0.03488708,0.23290991,0.35897778,0.24442618,0.00000000,0.13302155,0.29314940
-2.38019010,0.86310327,0.00418264,0.03620598,0.23787058,0.38044644,0.24724885,0.00000000,0.13632224,0.30132945
-2.37418709,0.89719090,0.00447163,0.03750236,0.24205196,0.40318504,0.24863298,0.00000000,0.13954204,0.30902734
-2.36818409,0.93183288,0.00474850,0.03879597,0.24554695,0.42745669,0.24860984,0.00000000,0.14277336,0.31635133
-2.36218109,0.96752000,0.00500854,0.04011074,0.24848187,0.45355628,0.24724753,0.00000000,0.14612635,0.32343820
-2.35617809,1.00480820,0.00524716,0.04147401,0.25101226,0.48180035,0.24464876,0.00000000,0.14972566,0.33044743
-2.35017509,1.04429669,0.00546001,0.04291553,0.25331734,0.51251502,0.24094738,0.00000000,0.15370638,0.33755441
-2.34417209,1.08660276,0.00564311,0.04446627,0.25559330,0.54602200,0.23630372,0.00000000,0.15820961,0.34494290
-2.33816908,1.13233405,0.00579299,0.04615709,0.25804558,0.58262327,0.23089901,0.00000000,0.16337761,0.35279703
-2.33216608,1.18205939,0.00590682,0.04801729,0.26088048,0.62258483,0.22492913,0.00000000,0.16934867,0.36129315
-2.32616308,1.23627922,0.00598244,0.05007312,0.26429645,0.66612004,0.21859778,0.00000000,0.17625191,0.37059201
-2.32016008,1.29539675,0.00601851,0.05234632,0.26847538,0.71337337,0.21210966,0.00000000,0.18420216,0.38083142
-2.31415708,1.35969127,0.00601450,0.05485272,0.27357433,0.76440505,0.20566358,0.00000000,0.19329515,0.39211990
-2.30815408,1.42929462,0.00597074,0.05760098,0.27971786,0.81917746,0.19944605,0.00000000,0.20360300,0.40453155
-2.30215108,1.50417199,0.00588837,0.06059160,0.28699158,0.87754383,0.19362546,0.00000000,0.21517039,0.41810239
-2.29614807,1.58410816,0.00576933,0.06381614,0.29543698,0.93923999,0.18834709,0.00000000,0.22801148,0.43282837
-2.29014507,1.66869984,0.00561626,0.06725674,0.30504782,1.00387968,0.18372913,0.00000000,0.24210758,0.44866518
-2.28414207,1.75735483,0.00543243,0.07088602,0.31576836,1.07095378,0.17985977,0.00000000,0.25740595,0.46552992
-2.27813907,1.84929821,0.00522161,0.07466737,0.32749335,1.13983390,0.17679556,0.00000000,0.27381958,0.48330454
-2.27213607,1.94358575,0.00498797,0.07855547,0.34006999,1.20978045,0.17456085,0.00000000,0.29122810,0.50184095
-2.26613307,2.03912425,0.00473589,0.08249735,0.35330160,1.27995502,0.17314852,0.00000000,0.30947982,0.52096758
-2.26013007,2.13469818,0.00446990,0.08643362,0.36695308,1.34943711,0.17252172,0.00000000,0.32839496,0.54049716
-2.25412706,2.22900200,0.00419450,0.09030009,0.38075778,1.41724456,0.17261661,0.00000000,0.34776983,0.56023527
-2.24812406,2.32067690,0.00391404,0.09402954,0.39442566,1.48235731,0.17334591,0.00000000,0.36738205,0.57998937
-2.24212106,2.40835071,0.00363264,0.09755370,0.40765228,1.54374365,0.17460318,0.00000000,0.38699649,0.59957782
-2.23611806,2.49067955,0.00335409,0.10080534,0.42012850,1.60038812,0.17626748,0.00000000,0.40637186,0.61883843
-2.23011506,2.56638954,0.00308174,0.10372024,0.43155026,1.65132004,0.17820834,0.00000000,0.42526770,0.63763622
-2.22411206,2.63431697,0.00281854,0.10623929,0.44162831,1.69564171,0.18029088,0.00000000,0.44345141,0.65586981
-2.21810905,2.69344521,0.00256690,0.10831023,0.45009735,1.73255515,0.18238069,0.00000000,0.46070518,0.67347626
-2.21210605,2.74293697,0.00232879,0.10988931,0.45672435,1.76138631,0.18434852,0.00000000,0.47683244,0.69043392
-2.20610305,2.78216042,0.00210565,0.11094256,0.46131570,1.78160588,0.18607452,0.00000000,0.49166359,0.70676323
-2.20010005,2.81070807,0.00189849,0.11144685,0.46372291,1.79284571,0.18745182,0.00000000,0.50506072,0.72252531
-2.19409705,2.82840768,0.00170787,0.11139042,0.46384678,1.79491032,0.18838950,0.00000000,0.51692116,0.73781832
-2.18809405,2.83532464,0.00153398,0.11077311,0.46163976,1.78778284,0.18881476,0.00000000,0.52717952,0.75277188
-2.18209105,2.83175571,0.00137668,0.10960620,0.45710653,1.77162520,0.18867424,0.00000000,0.53580843,0.76753962
-2.17608804,2.81821461,0.00123554,0.10791184,0.45030285,1.74677265,0.18793460,0.00000000,0.54281753,0.78229033
-2.17008504,2.79540987,0.00110994,0.10572211,0.44133267,1.71372254,0.18658222,0.00000000,0.54825110,0.79719813
-2.16408204,2.76421622,0.00099905,0.10307787,0.43034374,1.67311823,0.18462224,0.00000000,0.55218433,0.81243210
-2.15807904,2.72564070,0.00090198,0.10002722,0.41752187,1.62572844,0.18207685,0.00000000,0.55471831,0.82814607
-2.15207604,2.68078517,0.00081772,0.09662397,0.40308422,1.57242314,0.17898311,0.00000000,0.55597423,0.84446885
-2.14607304,2.63080678,0.00074529,0.09292582,0.38727175,1.51414691,0.17539038,0.00000000,0.55608689,0.86149574
-2.14007004,2.57687836,0.00068370,0.08899264,0.37034130,1.45189088,0.17135735,0.00000000,0.55519803,0.87928147
-2.13406703,2.52015031,0.00063201,0.08488473,0.35255754,1.38666435,0.16694913,0.00000000,0.55344967,0.89783516
-2.12806403,2.46171565,0.00058939,0.08066119,0.33418516,1.31946733,0.16223416,0.00000000,0.55097796,0.91711750
-2.12206103,2.40257962,0.00055509,0.07637848,0.31548160,1.25126487,0.15728146,0.00000000,0.54790777,0.93704016
-2.11605803,2.34363494,0.00052850,0.07208914,0.29669050,1.18296424,0.15215804,0.00000000,0.54434824,0.95746770
-2.11005503,2.28564356,0.00050916,0.06784081,0.27803620,1.11539567,0.14692671,0.00000000,0.54038959,0.97822155
-2.10405203,2.22922516,0.00049677,0.06367544,0.25971936,1.04929726,0.14164432,0.00000000,0.53610118,0.99908605
-2.09804902,2.17485273,0.00049118,0.05962880,0.24191382,0.98530424,0.13636058,0.00000000,0.53153097,1.01981602
-2.09204602,2.12285470,0.00049244,0.05573026,0.22476478,0.92394303,0.13111721,0.00000000,0.52670622,1.04014561
-2.08604302,2.07342313,0.00050076,0.05200283,0.20838819,0.86562965,0.12594777,0.00000000,0.52163541,1.05979774
-2.08004002,2.02662718,0.00051653,0.04846331,0.19287133,0.81067247,0.12087780,0.00000000,0.51631106,1.07849384
-2.07403702,1.98243068,0.00054030,0.04512276,0.17827445,0.75927874,0.11592542,0.00000000,0.51071334,1.09596330
-2.06803402,1.94071274,0.00057280,0.04198702,0.16463329,0.71156432,0.11110226,0.00000000,0.50481416,1.11195219
-2.06203102,1.90129014,0.00061488,0.03905736,0.15196222,0.66756590,0.10641457,0.00000000,0.49858141,1.12623103
-2.05602801,1.86394041,0.00066752,0.03633121,0.14025801,0.62725504,0.10186453,0.00000000,0.49198317,1.13860116
-2.05002501,1.82842440,0.00073178,0.03380289,0.12950368,0.59055318,0.09745161,0.00000000,0.48499158,1.14889970
-2.04402201,1.79450741,0.00080878,0.03146436,0.11967257,0.55734699,0.09317388,0.00000000,0.47758625,1.15700295
-2.03801901,1.76197813,0.00089969,0.02930592,0.11073216,0.52750320,0.08902925,0.00000000,0.46975694,1.16282823
-2.03201601,1.73066473,0.00100564,0.02731684,0.10264773,0.50088254,0.08501659,0.00000000,0.46150554,1.16633436
-2.02601301,1.70044768,0.00112767,0.02548600,0.09538551,0.47735203,0.08113662,0.00000000,0.45284722,1.16752085
-2.02001001,1.67126905,0.00126676,0.02380234,0.08891535,0.45679539,0.07739264,0.00000000,0.44381080,1.16642601
-2.01400700,1.64313826,0.00142370,0.02225529,0.08321277,0.43912125,0.07379098,0.00000000,0.43443840,1.16312426
-2.00800400,1.61613422,0.00159908,0.02083515,0.07826049,0.42426883,0.07034131,0.00000000,0.42478439,1.15772278
-2.00200100,1.59040417,0.00179325,0.01953328,0.07404923,0.41221126,0.06705670,0.00000000,0.41491384,1.15035767
-1.99599800,1.56615928,0.00200624,0.01834234,0.07057801,0.40295636,0.06395356,0.00000000,0.40490052,1.14118992
-1.98999500,1.54366752,0.00223781,0.01725639,0.06785384,0.39654502,0.06105133,0.00000000,0.39482462,1.13040109
-1.98399200,1.52324390,0.00248734,0.01627092,0.06589093,0.39304741,0.05837220,0.00000000,0.38477031,1.11818898
-1.97798899,1.50523866,0.00275386,0.01538290,0.06470954,0.39255718,0.05594061,0.00000000,0.37482316,1.10476323
-1.97198599,1.49002363,0.00303601,0.01459068,0.06433437,0.39518399,0.05378276,0.00000000,0.36506764,1.09034087
-1.96598299,1.47797722,0.00333209,0.01389398,0.06479283,0.40104458,0.05192604,0.00000000,0.35558468,1.07514193
-1.95997999,1.46946849,0.00364005,0.01329367,0.06611297,0.41025286,0.05039847,0.00000000,0.34644944,1.05938496
-1.95397699,1.46484072,0.00395751,0.01279170,0.06832139,0.42290925,0.04922802,0.00000000,0.33772914,1.04328272
-1.94797399,1.46439488,0.00428178,0.01239085,0.07144111,0.43908978,0.04844203,0.00000000,0.32948127,1.02703788
-1.94197099,1.46837367,0.00460995,0.01209454,0.07548936,0.45883525,0.04806655,0.00000000,0.32175194,1.01083899
-1.93596798,1.47694656,0.00493888,0.01190656,0.08047557,0.48214100,0.04812562,0.00000000,0.31457464,0.99485668
-1.92996498,1.49019645,0.00526531,0.01183081,0.08639941,0.50894753,0.04864061,0.00000000,0.30796914,0.97924050
-1.92396198,1.50810848,0.00558584,0.01187101,0.09324908,0.53913255,0.04962948,0.00000000,0.30194095,0.96411619
-1.91795898,1.53056159,0.00589706,0.01203039,0.10099976,0.57250470,0.05110605,0.00000000,0.29648100,0.94958399
-1.91195598,1.55732340,0.00619556,0.01231134,0.10961247,0.60879944,0.05307927,0.00000000,0.29156579,0.93571778
-1.90595298,1.58804870,0.00647800,0.01271516,0.11903315,0.64767732,0.05555248,0.00000000,0.28715803,0.92256542
-1.89994997,1.62228210,0.00674115,0.01324173,0.12919221,0.68872485,0.05852273,0.00000000,0.28320770,0.91015032
-1.89394697,1.65946492,0.00698196,0.01388922,0.14000445,0.73145827,0.06198015,0.00000000,0.27965368,0.89847429
-1.88794397,1.69894639,0.00719757,0.01465391,0.15136942,0.77533011,0.06590749,0.00000000,0.27642579,0.88752158
-1.88194097,1.73999909,0.00738539,0.01552992,0.16317233,0.81973859,0.07027968,0.00000000,0.27344736,0.87726414
-1.87593797,1.78183824,0.00754311,0.01650921,0.17528534,0.86403968,0.07506370,0.00000000,0.27063831,0.86766785
-1.86993497,1.82364434,0.00766876,0.01758145,0.18756941,0.90756148,0.08021860,0.00000000,0.26791851,0.85869947
-1.86393197,1.86458854,0.00776073,0.01873412,0.19987656,0.94962059,0.08569580,0.00000000,0.26521149,0.85033414
-1.85792896,1.90385976,0.00781782,0.01995262,0.21205264,0.98953980,0.09143969,0.00000000,0.26244839,0.84256297
-1.85192596,1.94069262,0.00783925,0.02122056,0.22394037,1.02666665,0.09738849,0.00000000,0.25957184,0.83540041
-1.84592296,1.97439515,0.00782471,0.02252006,0.23538279,1.06039210,0.10347544,0.00000000,0.25653996,0.82889106
-1.83991996,2.00437508,0.00777438,0.02383221,0.24622686,1.09016852,0.10963028,0.00000000,0.25332988,0.82311562
-1.83391696,2.03016368,0.00768895,0.02513758,0.25632717,1.11552642,0.11578099,0.00000000,0.24994107,0.81819548
-1.82791396,2.05143598,0.00756961,0.02641677,0.26554975,1.13608911,0.12185567,0.00000000,0.24639794,0.81429585
-1.82191096,2.06802661,0.00741809,0.02765106,0.27377558,1.15158468,0.12778471,0.00000000,0.24275185,0.81162713
-1.81590795,2.07994030,0.00723666,0.02882304,0.28090400,1.16185483,0.13350284,0.00000000,0.23908213,0.81044432
-1.80990495,2.08735659,0.00702805,0.02991719,0.28685563,1.16686008,0.13895134,0.00000000,0.23549622,0.81104441
-1.80390195,2.09062830,0.00679549,0.03092052,0.29157481,1.16668118,0.14407996,0.00000000,0.23212866,0.81376167
-1.79789895,2.09027370,0.00654262,0.03182302,0.29503138,1.16151659,0.14884874,0.00000000,0.22913903,0.81896085
-1.79189595,2.08696245,0.00627347,0.03261809,0.29722179,1.15167611,0.15322944,0.00000000,0.22670865,0.82702852
-1.78589295,2.08149570,0.00599236,0.03330281,0.29816936,1.13757097,0.15720657,0.00000000,0.22503623,0.83836242
-1.77988994,2.07478100,0.00570384,0.03387804,0.29792376,1.11970076,0.16077794,0.00000000,0.22433239,0.85335937
-1.77388694,2.06780276,0.00541258,0.03434839,0.29655958,1.09863768,0.16395466,0.00000000,0.22481329,0.87240169
-1.76788394,2.06158926,0.00512332,0.03472200,0.29417419,1.07500886,0.16676060,0.00000000,0.22669343,0.89584271
-1.76188094,2.05717747,0.00484078,0.03501018,0.29088476,1.04947738,0.16923127,0.00000000,0.23017789,0.92399163
-1.75587794,2.05557680,0.00456953,0.03522688,0.28682468,1.02272279,0.17141213,0.00000000,0.23545426,0.95709822
-1.74987494,2.05773318,0.00431396,0.03538798,0.28213944,0.99542181,0.17335650,0.00000000,0.24268450,0.99533792
-1.74387194,2.06449496,0.00407823,0.03551060,0.27698217,0.96823003,0.17512304,0.00000000,0.25199708,1.03879785
-1.73786893,2.07658171,0.00386619,0.03561220,0.27150900,0.94176523,0.17677303,0.00000000,0.26347977,1.08746440
-1.73186593,2.09455754,0.00368140,0.03570979,0.26587441,0.91659289,0.17836748,0.00000000,0.27717340,1.14121303
-1.72586293,2.11880988,0.00352709,0.03581904,0.26022680,0.89321431,0.17996429,0.00000000,0.29306689,1.19980098
-1.71985993,2.14953486,0.00340623,0.03595358,0.25470447,0.87205782,0.18161567,0.00000000,0.31109396,1.26286337
-1.71385693,2.18673005,0.00332157,0.03612431,0.24943213,0.85347317,0.18336581,0.00000000,0.33113169,1.32991348
-1.70785393,2.23019518,0.00327568,0.03633888,0.24451819,0.83772916,0.18524910,0.00000000,0.35300123,1.40034737
-1.70185093,2.27954092,0.00327108,0.03660141,0.24005281,0.82501460,0.18728892,0.00000000,0.37647067,1.47345343
-1.69584792,2.33420582,0.00331031,0.03691231,0.23610690,0.81544222,0.18949714,0.00000000,0.40126031,1.54842658
-1.68984492,2.39348069,0.00339606,0.03726837,0.23273200,0.80905538,0.19187425,0.00000000,0.42704994,1.62438735
-1.68384192,2.45653981,0.00353125,0.03766303,0.22996107,0.80583701,0.19441028,0.00000000,0.45348823,1.70040504
-1.67783892,2.52247746,0.00371913,0.03808683,0.22781015,0.80572041,0.19708635,0.00000000,0.48020378,1.77552455
-1.67183592,2.59034850,0.00396340,0.03852805,0.22628059,0.80860122,0.19987678,0.00000000,0.50681737,1.84879567
-1.66583292,2.65921077,0.00426816,0.03897346,0.22536194,0.81434998,0.20275162,0.00000000,0.53295502,1.91930381
-1.65982991,2.72816762,0.00463800,0.03940912,0.22503513,0.82282467,0.20567945,0.00000000,0.55826113,1.98620061
-1.65382691,2.79640809,0.00507795,0.03982130,0.22527573,0.83388250,0.20863025,0.00000000,0.58241117,2.04873300
-1.64782391,2.86324269,0.00559332,0.04019729,0.22605718,0.84739041,0.21157818,0.00000000,0.60512322,2.10626913
-1.64182091,2.92813285,0.00618966,0.04052623,0.22735370,0.86323372,0.21450397,0.00000000,0.62616776,2.15831970
-1.63581791,2.99071198,0.00687247,0.04079977,0.22914270,0.88132242,0.21739687,0.00000000,0.64537515,2.20455337
-1.62981491,3.05079717,0.00764696,0.04101264,0.23140649,0.90159494,0.22025590,0.00000000,0.66264042,2.24480528
-1.62381191,3.10839032,0.00851780,0.04116301,0.23413332,0.92401892,0.22309037,0.00000000,0.67792494,2.27907793
-1.61780890,3.16366856,0.00948869,0.04125266,0.23731753,0.94858920,0.22591958,0.00000000,0.69125492,2.30753420
-1.61180590,3.21696437,0.01056206,0.04128699,0.24095889,0.97532303,0.22877161,0.00000000,0.70271681,2.33048286
-1.60580290,3.26873624,0.01173864,0.04127478,0.24506124,1.00425268,0.23168143,0.00000000,0.71244971,2.34835704
-1.59979990,3.31953150,0.01301715,0.04122784,0.24963045,1.03541613,0.23468824,0.00000000,0.72063527,2.36168703
-1.59379690,3.36994352,0.01439390,0.04116045,0.25467189,1.06884612,0.23783239,0.00000000,0.72748563,2.37106874
-1.58779390,3.42056564,0.01586258,0.04108874,0.26018772,1.10455844,0.24115182,0.00000000,0.73323003,2.37712985
-1.58179090,3.47194472,0.01741401,0.04102995,0.26617407,1.14254008,0.24467859,0.00000000,0.73810096,2.38049538
-1.57578789,3.52453702,0.01903609,0.04100168,0.27261844,1.18273809,0.24843535,0.00000000,0.74232051,2.38175496
-1.56978489,3.57866932,0.02071376,0.04102113,0.27949758,1.22504986,0.25243235,0.00000000,0.74608787,2.38143353
-1.56378189,3.63450751,0.02242917,0.04110441,0.28677591,1.26931552,0.25666495,0.00000000,0.74956854,2.37996730
-1.55777889,3.69203491,0.02416200,0.04126591,0.29440474,1.31531306,0.26111194,0.00000000,0.75288611,2.37768629
-1.55177589,3.75104147,0.02588976,0.04151779,0.30232242,1.36275670,0.26573479,0.00000000,0.75611676,2.37480430
-1.54577289,3.81112480,0.02758845,0.04186958,0.31045536,1.41129860,0.27047792,0.00000000,0.75928711,2.37141682
