energy_ev,total_up,Sb_p_up,Sb_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-5.27363682,1.12598826,0.09817311,0.00293768,0.01150181,0.70688540,0.39778901,0.45858413
-5.26763382,1.17975679,0.10109113,0.00306050,0.01209135,0.74250182,0.41188035,0.48471270
-5.26163082,1.23440994,0.10440555,0.00318356,0.01270158,0.77838841,0.42687199,0.51102696
-5.25562781,1.28939365,0.10808651,0.00330588,0.01332891,0.81417529,0.44259329,0.53727325
-5.24962481,1.34409449,0.11209515,0.00342631,0.01396873,0.84945986,0.45885044,0.56316904
-5.24362181,1.39784690,0.11638351,0.00354357,0.01461542,0.88381219,0.47542853,0.58840617
-5.23761881,1.44994396,0.12089487,0.00365627,0.01526237,0.91678248,0.49209466,0.61265578
-5.23161581,1.49965166,0.12556472,0.00376293,0.01590211,0.94791028,0.50860230,0.63557469
-5.22561281,1.54622639,0.13032213,0.00386204,0.01652647,0.97673560,0.52469676,0.65681344
-5.21960980,1.58893519,0.13509174,0.00395208,0.01712677,1.00281144,0.54012168,0.67602544
-5.21360680,1.62707818,0.13979616,0.00403162,0.01769414,1.02571738,0.55462645,0.69287705
-5.20760380,1.66001229,0.14435867,0.00409930,0.01821979,1.04507366,0.56797425,0.70705831
-5.20160080,1.68717513,0.14870631,0.00415400,0.01869535,1.06055530,0.57995030,0.71829361
-5.19559780,1.70810807,0.15277292,0.00419479,0.01911320,1.07190531,0.59037021,0.72635203
-5.18959480,1.72247732,0.15650230,0.00422103,0.01946679,1.07894662,0.59908779,0.73105668
-5.18359180,1.73009172,0.15985107,0.00423245,0.01975095,1.08159187,0.60600199,0.73229278
-5.17758879,1.73091650,0.16279124,0.00422911,0.01996219,1.07985052,0.61106275,0.73001374
-5.17158579,1.72508177,0.16531236,0.00421149,0.02009883,1.07383285,0.61427508,0.72424520
-5.16558279,1.71288549,0.16742293,0.00418047,0.02016120,1.06375041,0.61570149,0.71508658
-5.15957979,1.69479008,0.16915129,0.00413730,0.02015168,1.04991279,0.61546215,0.70271009
-5.15357679,1.67141298,0.17054561,0.00408364,0.02007465,1.03272066,0.61373300,0.68735716
-5.14757379,1.64351106,0.17167319,0.00402148,0.01993643,1.01265525,0.61074160,0.66933242
-5.14157079,1.61195942,0.17261888,0.00395309,0.01974503,0.99026462,0.60676078,0.64899550
-5.13556778,1.57772553,0.17348283,0.00388097,0.01950992,0.96614717,0.60210043,0.62675087
-5.12956478,1.54183943,0.17437754,0.00380778,0.01924169,0.94093316,0.59709754,0.60303631
-5.12356178,1.50536141,0.17542429,0.00373623,0.01895166,0.91526481,0.59210500,0.57831036
-5.11755878,1.46934834,0.17674916,0.00366902,0.01865147,0.88977595,0.58747942,0.55303940
-5.11155578,1.43482015,0.17847877,0.00360877,0.01835267,0.86507201,0.58356860,0.52768470
-5.10555278,1.40272766,0.18073580,0.00355787,0.01806624,0.84171114,0.58069909,0.50269024
-5.09954977,1.37392330,0.18363459,0.00351848,0.01780227,0.82018731,0.57916428,0.47847137
-5.09354677,1.34913563,0.18727688,0.00349241,0.01756955,0.80091602,0.57921368,0.45540519
-5.08754377,1.32894878,0.19174791,0.00348106,0.01737528,0.78422331,0.58104362,0.43382242
-5.08154077,1.31378756,0.19711288,0.00348541,0.01722486,0.77033823,0.58478997,0.41400151
-5.07553777,1.30390863,0.20341414,0.00350595,0.01712173,0.75938931,0.59052294,0.39616466
-5.06953477,1.29939798,0.21066894,0.00354270,0.01706733,0.75140487,0.59824441,0.38047610
-5.06353177,1.30017465,0.21886793,0.00359520,0.01706108,0.74631722,0.60788775,0.36704232
-5.05752876,1.30600028,0.22797450,0.00366250,0.01710053,0.74397031,0.61932012,0.35591425
-5.05152576,1.31649397,0.23792483,0.00374325,0.01718153,0.74413057,0.63234717,0.34709105
-5.04552276,1.33115156,0.24862877,0.00383571,0.01729847,0.74650020,0.64671997,0.34052534
-5.03951976,1.34936841,0.25997147,0.00393781,0.01744458,0.75073238,0.66214373,0.33612937
-5.03351676,1.37046457,0.27181567,0.00404722,0.01761230,0.75644760,0.67828801,0.33378197
-5.02751376,1.39371120,0.28400460,0.00416144,0.01779358,0.76325031,0.69479801,0.33333586
-5.02151076,1.41835708,0.29636543,0.00427786,0.01798027,0.77074528,0.71130626,0.33462489
-5.01550775,1.44365416,0.30871311,0.00439382,0.01816447,0.77855274,0.72744454,0.33747116
-5.00950475,1.46888108,0.32085453,0.00450674,0.01833881,0.78632193,0.74285515,0.34169142
-5.00350175,1.49336396,0.33259287,0.00461412,0.01849674,0.79374225,0.75720144,0.34710288
-4.99749875,1.51649359,0.34373208,0.00471365,0.01863274,0.80055195,0.77017699,0.35352804
-4.99149575,1.53773883,0.35408127,0.00480324,0.01874243,0.80654379,0.78151318,0.36079849
-4.98549275,1.55665577,0.36345898,0.00488108,0.01882271,0.81156783,0.79098498,0.36875777
-4.97948974,1.57289266,0.37169728,0.00494565,0.01887173,0.81553134,0.79841479,0.37726315
-4.97348674,1.58619100,0.37864541,0.00499575,0.01888886,0.81839599,0.80367422,0.38618644
-4.96748374,1.59638286,0.38417314,0.00503052,0.01887455,0.82017280,0.80668413,0.39541409
-4.96148074,1.60338523,0.38817355,0.00504942,0.01883020,0.82091512,0.80741282,0.40484649
-4.95547774,1.60719184,0.39056529,0.00505221,0.01875796,0.82071040,0.80587279,0.41439685
-4.94947474,1.60786335,0.39129425,0.00503898,0.01866048,0.81967116,0.80211636,0.42398975
-4.94347174,1.60551655,0.39033463,0.00501008,0.01854071,0.81792577,0.79623036,0.43355958
-4.93746873,1.60031329,0.38768930,0.00496611,0.01840165,0.81560967,0.78833050,0.44304902
-4.93146573,1.59244998,0.38338960,0.00490787,0.01824614,0.81285754,0.77855552,0.45240776
-4.92546273,1.58214809,0.37749453,0.00483636,0.01807670,0.80979669,0.76706163,0.46159158
-4.91945973,1.56964614,0.37008931,0.00475273,0.01789536,0.80654229,0.75401747,0.47056185
-4.91345673,1.55519360,0.36128343,0.00465826,0.01770356,0.80319426,0.73959974,0.47928549
-4.90745373,1.53904673,0.35120831,0.00455430,0.01750217,0.79983621,0.72398977,0.48773547
-4.90145073,1.52146642,0.34001452,0.00444230,0.01729140,0.79653614,0.70737105,0.49589164
-4.89544772,1.50271787,0.32786868,0.00432376,0.01707096,0.79334886,0.68992768,0.50374198
-4.88944472,1.48307169,0.31495020,0.00420021,0.01684009,0.79031967,0.67184362,0.51128400
-4.88344172,1.46280618,0.30144787,0.00407323,0.01659775,0.78748899,0.65330275,0.51852613
-4.87743872,1.44220997,0.28755639,0.00394440,0.01634275,0.78489755,0.63448929,0.52548896
-4.87143572,1.42158486,0.27347293,0.00381531,0.01607399,0.78259150,0.61558858,0.53220618
-4.86543272,1.40124778,0.25939378,0.00368757,0.01579056,0.78062699,0.59678777,0.53872487
-4.85942971,1.38153179,0.24551110,0.00356279,0.01549198,0.77907396,0.57827626,0.54510519
-4.85342671,1.36278535,0.23200990,0.00344254,0.01517834,0.77801842,0.56024564,0.55141912
-4.84742371,1.34536949,0.21906517,0.00332840,0.01485037,0.77756318,0.54288899,0.55774842
-4.84142071,1.32965288,0.20683925,0.00322189,0.01450952,0.77782682,0.52639923,0.56418161
-4.83541771,1.31600447,0.19547939,0.00312448,0.01415802,0.77894066,0.51096674,0.57081001
-4.82941471,1.30478395,0.18511558,0.00303756,0.01379879,0.78104404,0.49677594,0.57772316
-4.82341171,1.29633028,0.17585857,0.00296241,0.01343536,0.78427789,0.48400120,0.58500355
-4.81740870,1.29094873,0.16779819,0.00290017,0.01307178,0.78877710,0.47280197,0.59272109
-4.81140570,1.28889699,0.16100181,0.00285181,0.01271241,0.79466198,0.46331758,0.60092747
-4.80540270,1.29037124,0.15551318,0.00281811,0.01236170,0.80202929,0.45566177,0.60965084
-4.79939970,1.29549261,0.15135153,0.00279960,0.01202404,0.81094357,0.44991746,0.61889109
-4.79339670,1.30429533,0.14851095,0.00279653,0.01170345,0.82142904,0.44613184,0.62861605
-4.78739370,1.31671692,0.14696027,0.00280888,0.01140344,0.83346285,0.44431233,0.63875891
-4.78139070,1.33259150,0.14664327,0.00283630,0.01112677,0.84697013,0.44442359,0.64921721
-4.77538769,1.35164670,0.14747943,0.00287809,0.01087533,0.86182109,0.44638583,0.65985343
-4.76938469,1.37350470,0.14936517,0.00293325,0.01064998,0.87783069,0.45007470,0.67049746
-4.76338169,1.39768764,0.15217569,0.00300040,0.01045053,0.89476093,0.45532283,0.68095086
-4.75737869,1.42362758,0.15576733,0.00307789,0.01027570,0.91232586,0.46192310,0.69099288
-4.75137569,1.45068075,0.15998059,0.00316373,0.01012320,0.93019921,0.46963365,0.70038809
-4.74537269,1.47814587,0.16464356,0.00325573,0.00998981,0.94802433,0.47818448,0.70889535
-4.73936968,1.50528579,0.16957597,0.00335145,0.00987151,0.96542621,0.48728540,0.71627772
-4.73336668,1.53135176,0.17459352,0.00344833,0.00976372,0.98202498,0.49663519,0.72231301
-4.72736368,1.55560945,0.17951253,0.00354373,0.00966146,0.99745047,0.50593145,0.72680444
-4.72136068,1.57736554,0.18415479,0.00363502,0.00955966,1.01135701,0.51488098,0.72959094
-4.71535768,1.59599395,0.18835226,0.00371961,0.00945331,1.02343805,0.52321005,0.73055659
-4.70935468,1.61096043,0.19195173,0.00379508,0.00933780,1.03343978,0.53067427,0.72963888
-4.70335168,1.62184463,0.19481906,0.00385925,0.00920906,1.04117331,0.53706765,0.72683515
-4.69734867,1.62835858,0.19684290,0.00391022,0.00906381,1.04652471,0.54223042,0.72220707
-4.69134567,1.63036080,0.19793777,0.00394644,0.00889967,1.04946261,0.54605529,0.71588287
-4.68534267,1.62786551,0.19804642,0.00396680,0.00871531,1.05004290,0.54849188,0.70805704
-4.67933967,1.62104637,0.19714122,0.00397063,0.00851054,1.04841045,0.54954924,0.69898766
-4.67333667,1.61023478,0.19522468,0.00395775,0.00828626,1.04479761,0.54929614,0.68899127
-4.66733367,1.59591268,0.19232903,0.00392845,0.00804453,1.03951975,0.54785941,0.67843550
-4.66133067,1.57870012,0.18851488,0.00388354,0.00778844,1.03296772,0.54542010,0.66772971
-4.65532766,1.55933818,0.18386896,0.00382428,0.00752202,1.02559785,0.54220793,0.65731405
-4.64932466,1.53866778,0.17850118,0.00375238,0.00725013,1.01791954,0.53849399,0.64764727
-4.64332166,1.51760537,0.17254098,0.00366991,0.00697826,1.01048113,0.53458224,0.63919372
-4.63731866,1.49711612,0.16613318,0.00357928,0.00671237,1.00385447,0.53079986,0.63241015
-4.63131566,1.47818580,0.15943351,0.00348315,0.00645872,0.99861860,0.52748713,0.62773259
-4.62531266,1.46179218,0.15260392,0.00338434,0.00622364,0.99534330,0.52498692,0.62556389
-4.61930965,1.44887695,0.14580787,0.00328576,0.00601334,0.99457289,0.52363436,0.62626235
-4.61330665,1.44031892,0.13920575,0.00319033,0.00583376,0.99681071,0.52374683,0.63013161
-4.60730365,1.43690940,0.13295058,0.00310085,0.00569037,1.00250492,0.52561482,0.63741233
-4.60130065,1.43933034,0.12718400,0.00301998,0.00558802,1.01203584,0.52949366,0.64827567
-4.59529765,1.44813586,0.12203287,0.00295012,0.00553081,1.02570517,0.53559644,0.66281888
-4.58929465,1.46373744,0.11760625,0.00289333,0.00552199,1.04372745,0.54408834,0.68106277
-4.58329165,1.48639317,0.11399310,0.00285132,0.00556385,1.06622376,0.55508227,0.70295144
-4.57728864,1.51620117,0.11126055,0.00282537,0.00565766,1.09321794,0.56863605,0.72835380
-4.57128564,1.55309720,0.10945280,0.00281631,0.00580363,1.12463520,0.58475106,0.75706696
-4.56528264,1.59685633,0.10859068,0.00282448,0.00600093,1.16030323,0.60337223,0.78882117
-4.55927964,1.64709860,0.10867173,0.00284976,0.00624761,1.19995555,0.62438948,0.82328622
-4.55327664,1.70329823,0.10967099,0.00289156,0.00654075,1.24323715,0.64764031,0.86007891
-4.54727364,1.76479622,0.11154225,0.00294885,0.00687643,1.28971202,0.67291355,0.89877132
-4.54127064,1.83081578,0.11421977,0.00302017,0.00724983,1.33887242,0.69995414,0.93889978
-4.53526763,1.90048025,0.11762051,0.00310374,0.00765537,1.39014965,0.72846863,0.97997411
-4.52926463,1.97283290,0.12164675,0.00319746,0.00808680,1.44292595,0.75813153,1.02148691
-4.52326163,2.04685827,0.12618900,0.00329899,0.00853735,1.49654724,0.78859211,1.06292287
-4.51725863,2.12150434,0.13112916,0.00340584,0.00899991,1.55033637,0.81948160,1.10376758
-4.51125563,2.19570510,0.13634396,0.00351543,0.00946715,1.60360664,0.85042068,1.14351607
-4.50525263,2.26840309,0.14170843,0.00362516,0.00993180,1.65567510,0.88102709,1.18168069
-4.49924962,2.33857115,0.14709939,0.00373249,0.01038672,1.70587560,0.91092315,1.21779830
-4.49324662,2.40523324,0.15239892,0.00383503,0.01082521,1.75357107,0.93974320,1.25143684
-4.48724362,2.46748359,0.15749765,0.00393056,0.01124109,1.79816503,0.96714065,1.28220109
-4.48124062,2.52450408,0.16229771,0.00401714,0.01162895,1.83911193,0.99279468,1.30973770
-4.47523762,2.57557920,0.16671547,0.00409312,0.01198425,1.87592631,1.01641634,1.33373952
-4.46923462,2.62010860,0.17068363,0.00415720,0.01230352,1.90819053,1.03775401,1.35394911
-4.46323162,2.65761674,0.17415292,0.00420844,0.01258439,1.93556115,1.05659802,1.37016164
-4.45722861,2.68775967,0.17709310,0.00424630,0.01282573,1.95777360,1.07278447,1.38222702
-4.45122561,2.71032870,0.17949335,0.00427063,0.01302765,1.97464539,1.08619801,1.39005135
-4.44522261,2.72525091,0.18136192,0.00428167,0.01319149,1.98607769,1.09677361,1.39359766
-4.43921961,2.73258666,0.18272510,0.00428000,0.01331981,1.99205526,1.10449718,1.39288590
-4.43321661,2.73252395,0.18362557,0.00426657,0.01341627,1.99264483,1.10940513,1.38799218
-4.42721361,2.72537003,0.18412000,0.00424262,0.01348548,1.98799197,1.11158276,1.37904721
-4.42121061,2.71154033,0.18427629,0.00420963,0.01353289,1.97831644,1.11116154,1.36623391
-4.41520760,2.69154506,0.18417023,0.00416928,0.01356454,1.96390627,1.10831541,1.34978416
-4.40920460,2.66597391,0.18388198,0.00412341,0.01358681,1.94511051,1.10325614,1.32997471
-4.40320160,2.63547931,0.18349233,0.00407389,0.01360621,1.92233114,1.09622789,1.30712229
-4.39719860,2.60075866,0.18307903,0.00402263,0.01362909,1.89601395,1.08750128,1.28157795
-4.39119560,2.56253633,0.18271332,0.00397149,0.01366138,1.86663908,1.07736697,1.25372075
-4.38519260,2.52154585,0.18245668,0.00392217,0.01370832,1.83471122,1.06612925,1.22395093
-4.37918959,2.47851307,0.18235830,0.00387622,0.01377425,1.80074987,1.05409964,1.19268281
-4.37318659,2.43414088,0.18245291,0.00383497,0.01386236,1.76528013,1.04159103,1.16033758
-4.36718359,2.38909609,0.18275956,0.00379945,0.01397460,1.72882412,1.02891235,1.12733613
-4.36118059,2.34399892,0.18328108,0.00377040,0.01411148,1.69189360,1.01636416,1.09409244
-4.35517759,2.29941564,0.18400435,0.00374825,0.01427210,1.65498378,1.00423532,1.06100737
-4.34917459,2.25585447,0.18490146,0.00373307,0.01445411,1.61856880,0.99280075,1.02846348
-4.34317159,2.21376497,0.18593159,0.00372465,0.01465380,1.58309875,0.98232045,0.99682070
-4.33716858,2.17354063,0.18704355,0.00372244,0.01486620,1.54899837,0.97303965,0.96641316
-4.33116558,2.13552464,0.18817895,0.00372567,0.01508535,1.51666730,0.96519002,0.93754719
-4.32516258,2.10001801,0.18927572,0.00373333,0.01530448,1.48648163,0.95899169,0.91050040
-4.31915958,2.06728970,0.19027185,0.00374427,0.01551631,1.45879646,0.95465584,0.88552182
-4.31315658,2.03758775,0.19110926,0.00375724,0.01571338,1.43394906,0.95238752,0.86283283
-4.30715358,2.01115053,0.19173742,0.00377099,0.01588837,1.41226206,0.95238822,0.84262882
