energy_ev,total_up,C_s_up,C_p_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-5.85592796,2.94545549,0.05870537,0.44799677,1.14526228,0.00000000,0.94165403,0.62652120
-5.84992496,2.81518100,0.05680415,0.42906233,1.09351104,0.00000000,0.90249254,0.60085111
-5.84392196,2.68073560,0.05467031,0.40924855,1.04062092,0.00000000,0.86194799,0.57388679
-5.83791896,2.54417514,0.05233578,0.38887100,0.98738577,0.00000000,0.82074384,0.54603218
-5.83191596,2.40749276,0.04983542,0.36824930,0.93454985,0.00000000,0.77959247,0.51769185
-5.82591296,2.27258167,0.04720611,0.34770094,0.88279447,0.00000000,0.73918199,0.48926262
-5.81990995,2.14120391,0.04448579,0.32753533,0.83272816,0.00000000,0.70016443,0.46112594
-5.81390695,2.01496548,0.04171252,0.30804818,0.78488034,0.00000000,0.66314539,0.43364121
-5.80790395,1.89529755,0.03892359,0.28951641,0.73969833,0.00000000,0.62867512,0.40714002
-5.80190095,1.78344355,0.03615472,0.27219336,0.69754735,0.00000000,0.59724106,0.38192151
-5.79589795,1.68045142,0.03343929,0.25630471,0.65871299,0.00000000,0.56926159,0.35824862
-5.78989495,1.58717042,0.03080770,0.24204475,0.62340568,0.00000000,0.54508108,0.33634541
-5.78389195,1.50425148,0.02828692,0.22957331,0.59176657,0.00000000,0.52496590,0.31639521
-5.77788894,1.43215045,0.02590004,0.21901322,0.56387408,0.00000000,0.50910146,0.29853966
-5.77188594,1.37113325,0.02366610,0.21044839,0.53975084,0.00000000,0.49759010,0.28287836
-5.76588294,1.32128248,0.02159992,0.20392242,0.51937027,0.00000000,0.49044988,0.26946928
-5.75987994,1.28250485,0.01971209,0.19943800,0.50266259,0.00000000,0.48761427,0.25832959
-5.75387694,1.25453914,0.01800919,0.19695681,0.48951991,0.00000000,0.48893285,0.24943706
-5.74787394,1.23696462,0.01649390,0.19640033,0.47980043,0.00000000,0.49417314,0.24273187
-5.74187094,1.22920997,0.01516541,0.19765126,0.47333142,0.00000000,0.50302370,0.23811881
-5.73586793,1.23056301,0.01401976,0.20055588,0.46991148,0.00000000,0.51509872,0.23546993
-5.72986493,1.24018138,0.01305030,0.20492709,0.46931197,0.00000000,0.52994426,0.23462760
-5.72386193,1.25710498,0.01224819,0.21054839,0.47127808,0.00000000,0.54704618,0.23540793
-5.71785893,1.28027013,0.01160289,0.21717863,0.47552979,0.00000000,0.56583993,0.23760471
-5.71185593,1.30852619,0.01110277,0.22455751,0.48176308,0.00000000,0.58572213,0.24099376
-5.70585293,1.34065471,0.01073553,0.23241174,0.48965173,0.00000000,0.60606382,0.24533772
-5.69984992,1.37539122,0.01048884,0.24046178,0.49884997,0.00000000,0.62622511,0.25039118
-5.69384692,1.41144958,0.01035074,0.24842887,0.50899615,0.00000000,0.64557101,0.25590623
-5.68784392,1.44754850,0.01031017,0.25604238,0.51971769,0.00000000,0.66348787,0.26163814
-5.68184092,1.48243970,0.01035734,0.26304692,0.53063717,0.00000000,0.67939997,0.26735118
-5.67583792,1.51493697,0.01048414,0.26920935,0.54137951,0.00000000,0.69278565,0.27282439
-5.66983492,1.54394509,0.01068436,0.27432511,0.55158009,0.00000000,0.70319237,0.27785703
-5.66383192,1.56848765,0.01095396,0.27822380,0.56089353,0.00000000,0.71025016,0.28227366
-5.65782891,1.58773253,0.01129120,0.28077378,0.56900266,0.00000000,0.71368266,0.28592853
-5.65182591,1.60101403,0.01169661,0.28188549,0.57562740,0.00000000,0.71331564,0.28870913
-5.64582291,1.60785054,0.01217299,0.28151349,0.58053304,0.00000000,0.70908219,0.29053876
-5.63981991,1.60795682,0.01272519,0.27965695,0.58353747,0.00000000,0.70102471,0.29137791
-5.63381691,1.60125037,0.01335987,0.27635875,0.58451701,0.00000000,0.68929336,0.29122439
-5.62781391,1.58785121,0.01408508,0.27170310,0.58341050,0.00000000,0.67414115,0.29011226
-5.62181091,1.56807520,0.01490979,0.26581180,0.58022128,0.00000000,0.65591587,0.28810936
-5.61580790,1.54242090,0.01584335,0.25883934,0.57501710,0.00000000,0.63504923,0.28531370
-5.60980490,1.51155050,0.01689480,0.25096699,0.56792766,0.00000000,0.61204365,0.28184880
-5.60380190,1.47626559,0.01807224,0.24239626,0.55914006,0.00000000,0.58745740,0.27785806
-5.59779890,1.43747880,0.01938211,0.23334183,0.54889219,0.00000000,0.56188855,0.27349858
-5.59179590,1.39618237,0.02082847,0.22402445,0.53746436,0.00000000,0.53595854,0.26893448
-5.58579290,1.35341519,0.02241234,0.21466394,0.52516961,0.00000000,0.51029592,0.26433020
-5.57978989,1.31022950,0.02413112,0.20547270,0.51234300,0.00000000,0.48552096,0.25984393
-5.57378689,1.26765867,0.02597810,0.19664990,0.49933045,0.00000000,0.46223148,0.25562159
-5.56778389,1.22668748,0.02794208,0.18837657,0.48647755,0.00000000,0.44099055,0.25179151
-5.56178089,1.18822576,0.03000723,0.18081181,0.47411890,0.00000000,0.42231616,0.24846015
-5.55577789,1.15308673,0.03215303,0.17409015,0.46256828,0.00000000,0.40667329,0.24570894
-5.54977489,1.12197034,0.03435452,0.16832016,0.45211024,0.00000000,0.39446821,0.24359253
-5.54377189,1.09545240,0.03658266,0.16358424,0.44299327,0.00000000,0.38604526,0.24213828
-5.53776888,1.07397946,0.03880494,0.15993955,0.43542479,0.00000000,0.38168576,0.24134726
-5.53176588,1.05786935,0.04098620,0.15741999,0.42956822,0.00000000,0.38160896,0.24119648
-5.52576288,1.04731713,0.04308955,0.15603895,0.42554201,0.00000000,0.38597477,0.24164229
-5.51975988,1.04240560,0.04507745,0.15579280,0.42342059,0.00000000,0.39488787,0.24262481
-5.51375688,1.04311976,0.04691290,0.15666472,0.42323718,0.00000000,0.40840293,0.24407300
-5.50775388,1.04936406,0.04856062,0.15862874,0.42498809,0.00000000,0.42653041,0.24591024
-5.50175088,1.06098149,0.04998822,0.16165374,0.42863821,0.00000000,0.44924280,0.24806007
-5.49574787,1.07777324,0.05116738,0.16570712,0.43412740,0.00000000,0.47648068,0.25045167
-5.48974487,1.09951777,0.05207474,0.17075802,0.44137730,0.00000000,0.50815837,0.25302497
-5.48374187,1.12598840,0.05269284,0.17677978,0.45029822,0.00000000,0.54416882,0.25573490
-5.47773887,1.15696809,0.05301065,0.18375168,0.46079569,0.00000000,0.58438747,0.25855473
-5.47173587,1.19226098,0.05302401,0.19165962,0.47277621,0.00000000,0.62867473,0.26147818
-5.46573287,1.23169970,0.05273573,0.20049591,0.48615215,0.00000000,0.67687705,0.26452018
-5.45972986,1.27514836,0.05215548,0.21025800,0.50084525,0.00000000,0.72882638,0.26771629
-5.45372686,1.32250083,0.05129944,0.22094630,0.51678877,0.00000000,0.78433796,0.27112076
-5.44772386,1.37367462,0.05018962,0.23256110,0.53392812,0.00000000,0.84320664,0.27480326
-5.44172086,1.42860063,0.04885315,0.24509886,0.55222003,0.00000000,0.90520173,0.27884453
-5.43571786,1.48720946,0.04732126,0.25854793,0.57163034,0.00000000,0.97006078,0.28333106
-5.42971486,1.54941516,0.04562821,0.27288405,0.59213063,0.00000000,1.03748263,0.28834921
-5.42371186,1.61509742,0.04381019,0.28806575,0.61369400,0.00000000,1.10712016,0.29397894
-5.41770885,1.68408346,0.04190411,0.30403010,0.63629024,0.00000000,1.17857339,0.30028755
-5.41170585,1.75613082,0.03994656,0.32068893,0.65988093,0.00000000,1.25138345,0.30732378
-5.40570285,1.83091239,0.03797272,0.33792591,0.68441467,0.00000000,1.32502814,0.31511259
-5.39969985,1.90800481,0.03601550,0.35559463,0.70982299,0.00000000,1.39891967,0.32365094
-5.39369685,1.98688138,0.03410475,0.37351797,0.73601730,0.00000000,1.47240511,0.33290475
-5.38769385,2.06691021,0.03226671,0.39148887,0.76288699,0.00000000,1.54477013,0.34280738
-5.38169085,2.14735836,0.03052356,0.40927266,0.79029910,0.00000000,1.61524633,0.35325960
-5.37568784,2.22740189,0.02889327,0.42661083,0.81809953,0.00000000,1.68302212,0.36413127
-5.36968484,2.30614203,0.02738946,0.44322628,0.84611583,0.00000000,1.74725743,0.37526446
-5.36368184,2.38262659,0.02602162,0.45883000,0.87416136,0.00000000,1.80710157,0.38647814
-5.35767884,2.45587604,0.02479527,0.47312869,0.90204064,0.00000000,1.86171395,0.39757400
-5.35167584,2.52491272,0.02371237,0.48583329,0.92955546,0.00000000,1.91028680,0.40834331
-5.34567284,2.58879193,0.02277172,0.49666798,0.95651131,0.00000000,1.95206889,0.41857433
-5.33966983,2.64663314,0.02196949,0.50537921,0.98272364,0.00000000,1.98638930,0.42805998
-5.33366683,2.69764946,0.02129964,0.51174444,1.00802345,0.00000000,2.01267984,0.43660532
-5.32766383,2.74117382,0.02075450,0.51558014,1.03226164,0.00000000,2.03049517,0.44403455
-5.32166083,2.77668019,0.02032513,0.51674859,1.05531185,0.00000000,2.03952935,0.45019698
-5.31565783,2.80379862,0.02000177,0.51516336,1.07707137,0.00000000,2.03962785,0.45497191
-5.30965483,2.82232305,0.01977415,0.51079290,1.09745995,0.00000000,2.03079440,0.45827195
-5.30365183,2.83221150,0.01963174,0.50366229,1.11641662,0.00000000,2.01319202,0.46004478
-5.29764882,2.83357865,0.01956394,0.49385297,1.13389462,0.00000000,1.98713821,0.46027324
-5.29164582,2.82668119,0.01956019,0.48150039,1.14985474,0.00000000,1.95309436,0.45897376
-5.28564282,2.81189695,0.01961001,0.46678980,1.16425767,0.00000000,1.91164994,0.45619341
-5.27963982,2.78969924,0.01970299,0.44995034,1.17705595,0.00000000,1.86350217,0.45200557
-5.27363682,2.76062793,0.01982879,0.43124764,1.18818610,0.00000000,1.80943229,0.44650477
-5.26763382,2.72525925,0.01997712,0.41097540,1.19756183,0.00000000,1.75027956,0.43980085
-5.26163082,2.68417626,0.02013765,0.38944626,1.20506884,0.00000000,1.68691436,0.43201289
-5.25562781,2.63794171,0.02030001,0.36698239,1.21056185,0.00000000,1.62021171,0.42326338
-5.24962481,2.58707512,0.02045386,0.34390622,1.21386439,0.00000000,1.55102639,0.41367271
-5.24362181,2.53203527,0.02058887,0.32053171,1.21477143,0.00000000,1.48017090,0.40335461
-5.23761881,2.47320908,0.02069489,0.29715642,1.21305509,0.00000000,1.40839700,0.39241254
-5.23161581,2.41090728,0.02076203,0.27405478,1.20847314,0.00000000,1.33638165,0.38093720
-5.22561281,2.34536681,0.02078093,0.25147263,1.20077987,0.00000000,1.26471748,0.36900535
-5.21960980,2.27675950,0.02074291,0.22962325,1.18973893,0.00000000,1.19390801,0.35667980
-5.21360680,2.20520589,0.02064023,0.20868485,1.17513715,0.00000000,1.12436729,0.34401048
-5.20760380,2.13079314,0.02046633,0.18879960,1.15679869,0.00000000,1.05642357,0.33103645
-5.20160080,2.05359522,0.02021610,0.17007386,1.13459856,0.00000000,0.99032618,0.31778862
-5.19559780,1.97369398,0.01988601,0.15257974,1.10847459,0.00000000,0.92625501,0.30429280
-5.18959480,1.89119929,0.01947431,0.13635760,1.07843721,0.00000000,0.86433156,0.29057303
-5.18359180,1.80626694,0.01898114,0.12141930,1.04457625,0.00000000,0.80463074,0.27665470
-5.17758879,1.71911278,0.01840857,0.10775201,1.00706429,0.00000000,0.74719264,0.26256733
-5.17158579,1.63002245,0.01776055,0.09532229,0.96615643,0.00000000,0.69203341,0.24834687
-5.16558279,1.53935585,0.01704281,0.08408027,0.92218633,0.00000000,0.63915492,0.23403719
-5.15957979,1.44754632,0.01626273,0.07396373,0.87555868,0.00000000,0.58855248,0.21969090
-5.15357679,1.35509472,0.01542907,0.06490194,0.82673867,0.00000000,0.54022071,0.20536935
-5.14757379,1.26255882,0.01455173,0.05681904,0.77623878,0.00000000,0.49415726,0.19114184
-5.14157079,1.17053889,0.01364139,0.04963712,0.72460384,0.00000000,0.45036460,0.17708427
-5.13556778,1.07966059,0.01270925,0.04327864,0.67239491,0.00000000,0.40885008,0.16327717
-5.12956478,0.99055609,0.01176660,0.03766849,0.62017294,0.00000000,0.36962456,0.14980341
-5.12356178,0.90384479,0.01082456,0.03273541,0.56848295,0.00000000,0.33270000,0.13674572
-5.11755878,0.82011474,0.00989374,0.02841313,0.51783945,0.00000000,0.29808639,0.12418414
-5.11155578,0.73990560,0.00898400,0.02464097,0.46871362,0.00000000,0.26578849,0.11219367
-5.10555278,0.66369424,0.00810417,0.02136416,0.42152290,0.00000000,0.23580262,0.10084215
-5.09954977,0.59188336,0.00726191,0.01853390,0.37662311,0.00000000,0.20811388,0.09018849
-5.09354677,0.52479363,0.00646361,0.01610720,0.33430339,0.00000000,0.18269402,0.08028145
-5.08754377,0.46265947,0.00571429,0.01404653,0.29478389,0.00000000,0.15950004,0.07115874
-5.08154077,0.40562844,0.00501758,0.01231945,0.25821614,0.00000000,0.13847372,0.06284681
-5.07553777,0.35376391,0.00437582,0.01089808,0.22468577,0.00000000,0.11954200,0.05536094
-5.06953477,0.30705059,0.00379005,0.00975864,0.19421729,0.00000000,0.10261810,0.04870581
-5.06353177,0.26540250,0.00326022,0.00888092,0.16678051,0.00000000,0.08760344,0.04287643
-5.05752876,0.22867269,0.00278523,0.00824779,0.14229821,0.00000000,0.07439008,0.03785931
-5.05152576,0.19666413,0.00236317,0.00784474,0.12065449,0.00000000,0.06286361,0.03363380
-5.04552276,0.16914127,0.00199141,0.00765943,0.10170365,0.00000000,0.05290624,0.03017358
-5.03951976,0.14584164,0.00166683,0.00768134,0.08527887,0.00000000,0.04440011,0.02744810
-5.03351676,0.12648705,0.00138594,0.00790134,0.07120073,0.00000000,0.03723046,0.02542407
-5.02751376,0.11079408,0.00114501,0.00831147,0.05928506,0.00000000,0.03128878,0.02406685
-5.02151076,0.09848365,0.00094026,0.00890458,0.04935001,0.00000000,0.02647559,0.02334165
-5.01550775,0.08928925,0.00076792,0.00967419,0.04122229,0.00000000,0.02270308,0.02321474
-5.00950475,0.08296404,0.00062434,0.01061429,0.03474231,0.00000000,0.01989725,0.02365438
-5.00350175,0.07928659,0.00050607,0.01171928,0.02976841,0.00000000,0.01799975,0.02463173
-4.99749875,0.07806539,0.00040993,0.01298388,0.02617997,0.00000000,0.01696928,0.02612157
-4.99149575,0.07914206,0.00033303,0.01440322,0.02387965,0.00000000,0.01678260,0.02810289
-4.98549275,0.08239351,0.00027278,0.01597294,0.02279460,0.00000000,0.01743506,0.03055944
-4.97948974,0.08773297,0.00022693,0.01768933,0.02287681,0.00000000,0.01894071,0.03348011
-4.97348674,0.09511003,0.00019355,0.01954959,0.02410264,0.00000000,0.02133201,0.03685918
-4.96748374,0.10450965,0.00017102,0.02155211,0.02647151,0.00000000,0.02465897,0.04069656
-4.96148074,0.11595024,0.00015802,0.02369677,0.03000390,0.00000000,0.02898795,0.04499773
-4.95547774,0.12948077,0.00015349,0.02598528,0.03473860,0.00000000,0.03439984,0.04977361
-4.94947474,0.14517689,0.00015662,0.02842153,0.04072927,0.00000000,0.04098783,0.05504020
-4.94347174,0.16313603,0.00016679,0.03101183,0.04804045,0.00000000,0.04885468,0.06081798
-4.93746873,0.18347156,0.00018356,0.03376517,0.05674287,0.00000000,0.05810954,0.06713101
-4.93146573,0.20630595,0.00020666,0.03669343,0.06690836,0.00000000,0.06886428,0.07400585
-4.92546273,0.23176310,0.00023590,0.03981138,0.07860434,0.00000000,0.08122962,0.08147002
-4.91945973,0.25995994,0.00027118,0.04313671,0.09188793,0.00000000,0.09531083,0.08955039
-4.91345673,0.29099747,0.00031247,0.04668986,0.10680012,0.00000000,0.11120353,0.09827119
-4.90745373,0.32495166,0.00035975,0.05049379,0.12335985,0.00000000,0.12898933,0.10765188
-4.90145073,0.36186443,0.00041302,0.05457367,0.14155853,0.00000000,0.14873183,0.11770499
-4.89544772,0.40173516,0.00047225,0.05895641,0.16135497,0.00000000,0.17047299,0.12843390
-4.88944472,0.44451321,0.00053742,0.06367028,0.18267129,0.00000000,0.19423015,0.13983080
-4.88344172,0.49009191,0.00060843,0.06874435,0.20538975,0.00000000,0.21999379,0.15187493
-4.87743872,0.53830446,0.00068519,0.07420809,0.22935099,0.00000000,0.24772635,0.16453119
-4.87143572,0.58892215,0.00076754,0.08009086,0.25435377,0.00000000,0.27736208,0.17774933
-4.86543272,0.64165518,0.00085532,0.08642160,0.28015642,0.00000000,0.30880816,0.19146375
-4.85942971,0.69615641,0.00094836,0.09322848,0.30648006,0.00000000,0.34194691,0.20559404
-4.85342671,0.75202796,0.00104651,0.10053873,0.33301360,0.00000000,0.37663926,0.22004630
-4.84742371,0.80883068,0.00114966,0.10837854,0.35942048,0.00000000,0.41272917,0.23471520
-4.84142071,0.86609620,0.00125779,0.11677300,0.38534698,0.00000000,0.45004889,0.24948684
-4.83541771,0.92334112,0.00137100,0.12574616,0.41043175,0.00000000,0.48842484,0.26424221
-4.82941471,0.98008284,0.00148955,0.13532116,0.43431634,0.00000000,0.52768370,0.27886118
-4.82341171,1.03585626,0.00161392,0.14552034,0.45665612,0.00000000,0.56765849,0.29322687
-4.81740870,1.09023071,0.00174484,0.15636536,0.47713144,0.00000000,0.60819424,0.30723018
-4.81140570,1.14282622,0.00188331,0.16787734,0.49545808,0.00000000,0.64915303,0.32077427
-4.80540270,1.19332833,0.00203070,0.18007691,0.51139701,0.00000000,0.69041790,0.33377883
-4.79939970,1.24150088,0.00218869,0.19298429,0.52476256,0.00000000,0.73189579,0.34618385
-4.79339670,1.28719595,0.00235938,0.20661925,0.53542888,0.00000000,0.77351899,0.35795280
-4.78739370,1.33036062,0.00254520,0.22100107,0.54333433,0.00000000,0.81524535,0.36907506
-4.78139070,1.37104032,0.00274897,0.23614850,0.54848348,0.00000000,0.85705717,0.37956742
-4.77538769,1.40937833,0.00297383,0.25207964,0.55094677,0.00000000,0.89895889,0.38947467
-4.76938469,1.44561194,0.00322320,0.26881187,0.55085778,0.00000000,0.94097388,0.39886925
-4.76338169,1.48006507,0.00350071,0.28636175,0.54840833,0.00000000,0.98314045,0.40784990
-4.75737869,1.51313793,0.00381007,0.30474493,0.54384152,0.00000000,1.02550748,0.41653945
-4.75137569,1.54529418,0.00415503,0.32397598,0.53744328,0.00000000,1.06812986,0.42508178
-4.74537269,1.57704593,0.00453916,0.34406821,0.52953260,0.00000000,1.11106393,0.43363812
-4.73936968,1.60893738,0.00496575,0.36503330,0.52045098,0.00000000,1.15436328,0.44238270
-4.73336668,1.64152738,0.00543759,0.38688079,0.51055168,0.00000000,1.19807478,0.45149799
-4.72736368,1.67537160,0.00595687,0.40961728,0.50018891,0.00000000,1.24223513,0.46116954
-4.72136068,1.71100475,0.00652492,0.43324530,0.48970768,0.00000000,1.28686765,0.47158065
-4.71535768,1.74892311,0.00714210,0.45776186,0.47943437,0.00000000,1.33197942,0.48290695
-4.70935468,1.78956800,0.00780759,0.48315659,0.46966855,0.00000000,1.37755858,0.49531100
-4.70335168,1.83331020,0.00851928,0.50940945,0.46067599,0.00000000,1.42357159,0.50893709
-4.69734867,1.88043594,0.00927367,0.53648822,0.45268320,0.00000000,1.46996037,0.52390633
-4.69134567,1.93113456,0.01006580,0.56434571,0.44587337,0.00000000,1.51663939,0.54031223
-4.68534267,1.98548829,0.01088921,0.59291692,0.44038388,0.00000000,1.56349252,0.55821684
-4.67933967,2.04346444,0.01173602,0.62211641,0.43630511,0.00000000,1.61036984,0.57764774
-4.67333667,2.10491043,0.01259700,0.65183593,0.43368067,0.00000000,1.65708469,0.59859591
-4.66733367,2.16955194,0.01346172,0.68194281,0.43250875,0.00000000,1.70341121,0.62101468
-4.66133067,2.23699464,0.01431878,0.71227907,0.43274462,0.00000000,1.74908266,0.64481989
-4.65532766,2.30672971,0.01515609,0.74266173,0.43430397,0.00000000,1.79379108,0.66989132
-4.64932466,2.37814328,0.01596117,0.77288433,0.43706716,0.00000000,1.83718868,0.69607538
-4.64332166,2.45052997,0.01672149,0.80271978,0.44088409,0.00000000,1.87889122,0.72318909
-4.63731866,2.52311012,0.01742488,0.83192466,0.44557961,0.00000000,1.91848379,0.75102518
-4.63131566,2.59505055,0.01805987,0.86024469,0.45095943,0.00000000,1.95552904,0.77935814
-4.62531266,2.66548812,0.01861607,0.88742140,0.45681626,0.00000000,1.98957785,0.80795090
-4.61930965,2.73355518,0.01908452,0.91319957,0.46293617,0.00000000,2.02018220,0.83656198
-4.61330665,2.79840603,0.01945799,0.93733515,0.46910491,0.00000000,2.04690978,0.86495248
-4.60730365,2.85924315,0.01973117,0.95960318,0.47511412,0.00000000,2.06935979,0.89289273
-4.60130065,2.91534183,0.01990088,0.97980531,0.48076725,0.00000000,2.08717906,0.92016816
-4.59529765,2.96607228,0.01996614,0.99777652,0.48588494,0.00000000,2.10007776,0.94658403
-4.58929465,3.01091770,0.01992813,1.01339048,0.49030973,0.00000000,2.10784360,0.97196879
-4.58329165,3.04948780,0.01979017,1.02656339,0.49391006,0.00000000,2.11035381,0.99617583
-4.57728864,3.08152674,0.01955749,1.03725603,0.49658314,0.00000000,2.10758403,1.01908373
-4.57128564,3.10691547,0.01923701,1.04547382,0.49825689,0.00000000,2.09961346,1.04059490
-4.56528264,3.12566827,0.01883706,1.05126508,0.49889068,0.00000000,2.08662593,1.06063292
-4.55927964,3.13792412,0.01836702,1.05471748,0.49847496,0.00000000,2.06890661,1.07913896
-4.55327664,3.14393344,0.01783698,1.05595321,0.49702978,0.00000000,2.04683457,1.09606744
-4.54727364,3.14404141,0.01725735,1.05512287,0.49460233,0.00000000,2.02087146,1.11138174
-4.54127064,3.13866891,0.01663849,1.05239893,0.49126358,0.00000000,1.99154696,1.12505009
-4.53526763,3.12829262,0.01599044,1.04796890,0.48710437,0.00000000,1.95944163,1.13704231
-4.52926463,3.11342538,0.01532256,1.04202881,0.48223096,0.00000000,1.92516831,1.14732773
-4.52326163,3.09459815,0.01464337,1.03477735,0.47676049,0.00000000,1.88935279,1.15587443
-4.51725863,3.07234443,0.01396035,1.02641096,0.47081644,0.00000000,1.85261479,1.16265008
-4.51125563,3.04718791,0.01327984,1.01712001,0.46452442,0.00000000,1.81555018,1.16762428
-4.50525263,3.01963356,0.01260698,1.00708626,0.45800840,0.00000000,1.77871509,1.17077220
-4.49924962,2.99016223,0.01194581,0.99648141,0.45138761,0.00000000,1.74261246,1.17207927
-4.49324662,2.95922835,0.01129926,0.98546659,0.44477408,0.00000000,1.70768148,1.17154633
-4.48724362,2.92726005,0.01066931,0.97419258,0.43827102,0.00000000,1.67429001,1.16919497
-4.48124062,2.89466096,0.01005713,0.96280045,0.43197186,0.00000000,1.64272991,1.16507216
-4.47523762,2.86181257,0.00946325,0.95142221,0.42595987,0.00000000,1.61321516,1.15925407
-4.46923462,2.82907633,0.00888774,0.94018125,0.42030835,0.00000000,1.58588237,1.15184818
-4.46323162,2.79679464,0.00833037,0.92919224,0.41508110,0.00000000,1.56079333,1.14299369
-4.45722861,2.76528998,0.00779076,0.91856044,0.41033304,0.00000000,1.53793922,1.13285983
-4.45122561,2.73486201,0.00726852,0.90838024,0.40611084,0.00000000,1.51724600,1.12164214
-4.44522261,2.70578241,0.00676336,0.89873308,0.40245332,0.00000000,1.49858080,1.10955676
-4.43921961,2.67828789,0.00627513,0.88968491,0.39939160,0.00000000,1.48175895,1.09683327
-4.43321661,2.65257190,0.00580394,0.88128340,0.39694889,0.00000000,1.46655161,1.08370626
-4.42721361,2.62877593,0.00535007,0.87355535,0.39513996,0.00000000,1.45269388,1.07040645
-4.42121061,2.60698134,0.00491405,0.86650450,0.39397021,0.00000000,1.43989352,1.05715181
-4.41520760,2.58720285,0.00449658,0.86011033,0.39343466,0.00000000,1.42784025,1.04413942
-4.40920460,2.56938477,0.00409851,0.85432788,0.39351683,0.00000000,1.41621577,1.03153863
-4.40320160,2.55340073,0.00372076,0.84908917,0.39418779,0.00000000,1.40470445,1.01948600
-4.39719860,2.53905764,0.00336427,0.84430595,0.39540558,0.00000000,1.39300475,1.00808240
-4.39119560,2.52610425,0.00302996,0.83987415,0.39711513,0.00000000,1.38084110,0.99739249
-4.38519260,2.51424416,0.00271865,0.83567966,0.39924898,0.00000000,1.36797604,0.98744649
-4.37918959,2.50315296,0.00243104,0.83160519,0.40172886,0.00000000,1.35422217,0.97824434
-4.37318659,2.49249868,0.00216766,0.82753792,0.40446808,0.00000000,1.33945347,0.96976160
-4.36718359,2.48196457,0.00192888,0.82337747,0.40737510,0.00000000,1.32361525,0.96195701
-4.36118059,2.47127278,0.00171487,0.81904352,0.41035772,0.00000000,1.30673221,0.95478080
-4.35517759,2.46020756,0.00152563,0.81448276,0.41332820,0.00000000,1.28891391,0.94818355
-4.34917459,2.44863658,0.00136100,0.80967462,0.41620881,0.00000000,1.27035707,0.94212463
-4.34317159,2.43652884,0.00122067,0.80463525,0.41893759,0.00000000,1.25134428,0.93657995
-4.33716858,2.42396806,0.00110425,0.79941960,0.42147414,0.00000000,1.23223870,0.93154842
-4.33116558,2.41116063,0.00101125,0.79412140,0.42380484,0.00000000,1.21347479,0.92705674
-4.32516258,2.39843736,0.00094115,0.78887090,0.42594749,0.00000000,1.19554510,0.92316233
-4.31915958,2.38624900,0.00089341,0.78383057,0.42795469,0.00000000,1.17898359,0.91995428
-4.31315658,2.37515559,0.00086755,0.77918904,0.42991599,0.00000000,1.16434597,0.91755240
-4.30715358,2.36581009,0.00086308,0.77515360,0.43195836,0.00000000,1.15218798,0.91610452
