energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-5.87993997,2.92264174,-3.45746158,0.03213025,-0.02720416,0.55944345,-0.62758993,2.17628649,-2.85067298,0.57552873,-0.49963288,0.33758910,-0.43396706,0.26642953,-0.34189856,1.01468030,-1.29877093,0.00000000,-0.00000000
-5.87393697,2.88117917,-3.33089375,0.03345646,-0.02742225,0.55233758,-0.60007005,2.09566235,-2.70680813,0.58143159,-0.48504680,0.33225292,-0.42162824,0.26640894,-0.33428612,0.99869389,-1.25823278,0.00000000,-0.00000000
-5.86793397,2.86075781,-3.21653843,0.03496266,-0.02783821,0.54843112,-0.57437500,2.03128031,-2.56978674,0.59018301,-0.47235832,0.33008739,-0.41105689,0.26869765,-0.32842487,0.99150025,-1.22297661,0.00000000,-0.00000000
-5.86193097,2.86189328,-3.11781384,0.03663756,-0.02848163,0.54768431,-0.55110211,1.98382755,-2.44244590,0.60163300,-0.46204595,0.33128190,-0.40269064,0.27337520,-0.32468656,0.99352451,-1.19433026,0.00000000,-0.00000000
-5.85592796,2.88462184,-3.03781559,0.03846468,-0.02937705,0.54997528,-0.53079440,1.95365952,-2.32740719,0.61554669,-0.45453614,0.33596202,-0.39692607,0.28047411,-0.32340323,1.00501240,-1.17349563,0.00000000,-0.00000000
-5.84992496,2.92852872,-2.97922429,0.04042296,-0.03054294,0.55511044,-0.51392575,1.94082602,-2.22701820,0.63161592,-0.45018852,0.34418833,-0.39410556,0.28998036,-0.32485666,1.02603186,-1.16151111,0.00000000,-0.00000000
-5.84392196,2.99278839,-2.94422562,0.04248740,-0.03199065,0.56283746,-0.50088848,1.94510486,-2.14330383,0.64947393,-0.44928313,0.35595672,-0.39450584,0.30183464,-0.32926898,1.05647840,-1.15921875,0.00000000,-0.00000000
-5.83791896,3.07621429,-2.93444539,0.04462992,-0.03372369,0.57285983,-0.49198343,1.96604050,-2.07792865,0.66871215,-0.45200999,0.37119991,-0.39832868,0.31593450,-0.33679468,1.09608362,-1.16723713,0.00000000,-0.00000000
-5.83191596,3.17731475,-2.95090143,0.04682034,-0.03573711,0.58485256,-0.48741297,2.00298522,-2.03217080,0.68889838,-0.45846148,0.38978993,-0.40569386,0.33213695,-0.34751434,1.14442611,-1.18594081,0.00000000,-0.00000000
-5.82591296,3.29435231,-2.99397376,0.04902735,-0.03801718,0.59847787,-0.48727702,2.05514013,-2.00690768,0.70959549,-0.46862783,0.41154157,-0.41663480,0.35026156,-0.36143026,1.20094424,-1.21544693,0.00000000,-0.00000000
-5.81990995,3.42540337,-3.06339373,0.05121957,-0.04054134,0.61340038,-0.49157217,2.12159371,-2.00261288,0.73037967,-0.48239581,0.43621654,-0.43109681,0.37009395,-0.37846420,1.26494999,-1.25560935,0.00000000,-0.00000000
-5.81390695,3.56841559,-3.15825209,0.05336657,-0.04327839,0.62930074,-0.50019383,2.20135572,-2.01936369,0.75085739,-0.49955075,0.46352813,-0.44893805,0.39138934,-0.39845734,1.33564352,-1.30602038,0.00000000,-0.00000000
-5.80790395,3.72126082,-3.27702553,0.05543981,-0.04618906,0.64588726,-0.51294120,2.29338477,-2.05685781,0.77068027,-0.51978195,0.49314645,-0.46993318,0.41387646,-0.42117240,1.41212798,-1.36602014,0.00000000,-0.00000000
-5.80190095,3.88178156,-3.41762050,0.05741350,-0.04922681,0.66290490,-0.52952478,2.39660850,-2.11443790,0.78955713,-0.54269110,0.52470402,-0.49377937,0.43726140,-0.44629815,1.49342427,-1.43471295,0.00000000,-0.00000000
-5.79589795,4.04783005,-3.57743260,0.05926531,-0.05233899,0.68014129,-0.54957620,2.50993557,-2.19112212,0.80726279,-0.56780367,0.55780165,-0.52010459,0.46123168,-0.47345591,1.57848565,-1.51099045,0.00000000,-0.00000000
-5.78989495,4.21729901,-3.75341940,0.06097693,-0.05546817,0.69742943,-0.57265977,2.63225960,-2.28563918,0.82364305,-0.59458279,0.59201462,-0.54847785,0.48546042,-0.50220813,1.66621207,-1.59356037,0.00000000,-0.00000000
-5.78389195,4.38814418,-3.94218413,0.06253444,-0.05855382,0.71464732,-0.59828546,2.76245554,-2.39646577,0.83861604,-0.62244516,0.62689903,-0.57842085,0.50961064,-0.53206871,1.75546428,-1.68098019,0.00000000,-0.00000000
-5.77788894,4.55839901,-4.14006729,0.06392851,-0.06153402,0.73171446,-0.62592279,2.89936971,-2.52186499,0.85216960,-0.65077855,0.66199835,-0.60942081,0.53333969,-0.56251473,1.84507782,-1.77169445,0.00000000,-0.00000000
-5.77188594,4.72618254,-4.34324315,0.06515437,-0.06434743,0.74858563,-0.65501506,3.04180499,-2.65992426,0.86435525,-0.67896008,0.69685011,-0.64094390,0.55630401,-0.59299937,1.93387699,-1.86407447,0.00000000,-0.00000000
-5.76588294,4.88970177,-4.54781794,0.06621164,-0.06693519,0.76524251,-0.68499363,3.18850339,-2.80859136,0.87527902,-0.70637496,0.73099258,-0.67244878,0.57816398,-0.62296546,2.02068893,-1.95645918,0.00000000,-0.00000000
-5.75987994,5.04725015,-4.74992647,0.06710395,-0.06924287,0.78168377,-0.71529157,3.33812808,-2.96570793,0.88508985,-0.73243466,0.76397161,-0.70339993,0.59858904,-0.65185936,2.10435794,-2.04719578,0.00000000,-0.00000000
-5.75387694,5.19720405,-4.94582435,0.06783846,-0.07122227,0.79791431,-0.74535655,3.48924747,-3.12903967,0.89396619,-0.75659427,0.79534729,-0.73328012,0.61726299,-0.67914466,2.18376016,-2.13467878,0.00000000,-0.00000000
-5.74787394,5.33801900,-5.13197295,0.06842520,-0.07283307,0.81393434,-0.77466239,3.64032360,-3.29630331,0.90210164,-0.77836804,0.82470062,-0.76160181,0.63388940,-0.70431519,2.25781856,-2.21738648,0.00000000,-0.00000000
-5.74187094,5.46822738,-5.30511480,0.06887644,-0.07404418,0.82972934,-0.80271919,3.78970705,-3.46519038,0.90969059,-0.79734297,0.85163994,-0.78791709,0.64819700,-0.72690718,2.32551826,-2.29391357,0.00000000,-0.00000000
-5.73586793,5.58643920,-5.46233763,0.06920590,-0.07483487,0.84526124,-0.82908180,3.93564020,-3.63338833,0.91691451,-0.81318966,0.87580711,-0.81182586,0.65994501,-0.74650979,2.38592202,-2.36299923,0.00000000,-0.00000000
-5.72986493,5.69134705,-5.60112579,0.06942802,-0.07519547,0.86046176,-0.85335651,4.07627022,-3.79859998,0.92392981,-0.82567031,0.89688335,-0.83298228,0.66892824,-0.76277412,2.43818570,-2.42354999,0.00000000,-0.00000000
-5.72386193,5.78173613,-5.71939818,0.06955729,-0.07512770,0.87522825,-0.87520599,4.20967241,-3.95856203,0.93085792,-0.83464358,0.91459467,-0.85109923,0.67498166,-0.77542016,2.48157353,-2.47465701,0.00000000,-0.00000000
-5.71785893,5.85649957,-5.81553288,0.06960755,-0.07464461,0.88942232,-0.89435252,4.33388405,-4.11106390,0.93777807,-0.84006623,0.92871675,-0.86595099,0.67798449,-0.78424165,2.51547267,-2.51560776,0.00000000,-0.00000000
-5.71185593,5.91465898,-5.88837873,0.06959153,-0.07377015,0.90287152,-0.91057964,4.44694798,-4.25396791,0.94472318,-0.84199159,0.93907927,-0.87737419,0.67786352,-0.78910877,2.53940676,-2.54589206,0.00000000,-0.00000000
-5.70585293,5.95538954,-5.93725476,0.06952042,-0.07253830,0.91537395,-0.92373243,4.54696460,-4.38523166,0.95167908,-0.84056502,0.94556947,-0.88526723,0.67459546,-0.78996873,2.55304817,-2.56520307,0.00000000,-0.00000000
-5.69984992,5.97804853,-5.96193904,0.06940357,-0.07099195,0.92670555,-0.93371650,4.63215012,-4.50293335,0.95858694,-0.83601670,0.94813504,-0.88958849,0.66820830,-0.78684428,2.55622820,-2.57343360,0.00000000,-0.00000000
-5.69384692,5.98220575,-5.96264834,0.06924842,-0.06918140,0.93662972,-0.94049606,4.70089848,-4.60530025,0.96534873,-0.82865206,0.94678602,-0.89035347,0.65878156,-0.77983037,2.54894511,-2.57066852,0.00000000,-0.00000000
-5.68784392,5.96767406,-5.94001030,0.06906049,-0.06716277,0.94490856,-0.94409116,4.75184383,-4.69074040,0.97183535,-0.81884032,0.94159582,-0.88763130,0.64644533,-0.76908920,2.53136929,-2.55717397,0.00000000,-0.00000000
-5.68184092,5.93453791,-5.89503014,0.06884359,-0.06499611,0.95131526,-0.94457431,4.78392017,-4.75787666,0.97789684,-0.80700161,0.93270120,-0.88154079,0.63137811,-0.75484401,2.50384531,-2.53338410,0.00000000,-0.00000000
-5.67583792,5.88317778,-5.82905317,0.06860004,-0.06274359,0.95564666,-0.94206669,4.79641485,-4.80558239,0.98337399,-0.79359320,0.92030103,-0.87224625,0.61380354,-0.73737173,2.46689057,-2.49988618,0.00000000,-0.00000000
-5.66983492,5.81428838,-5.74372491,0.06833111,-0.06046757,0.95773532,-0.93673391,4.78901249,-4.83301701,0.98811057,-0.77909536,0.90465397,-0.85995328,0.59398600,-0.71699501,2.42119011,-2.45740451,0.00000000,-0.00000000
-5.66383192,5.72888873,-5.64094974,0.06803738,-0.05822884,0.95746032,-0.92878161,4.76182649,-4.83965983,0.99196545,-0.76399726,0.88607483,-0.84490462,0.57222532,-0.69407381,2.36758756,-2.40678386,0.00000000,-0.00000000
-5.65782891,5.62832237,-5.52284910,0.06771923,-0.05608492,0.95475603,-0.91845073,4.71541563,-4.82533983,0.99482369,-0.74878345,0.86492962,-0.82737617,0.54885058,-0.66899681,2.30707219,-2.34897265,0.00000000,-0.00000000
-5.65182591,5.51424658,-5.39171985,0.06737727,-0.05408859,0.94961836,-0.90601255,4.65078412,-4.79025946,0.99660607,-0.73392119,0.84162936,-0.80767303,0.52421341,-0.64217296,2.24076196,-2.28500610,0.00000000,-0.00000000
-5.64582291,5.38860975,-5.24999300,0.06701270,-0.05228667,0.94210792,-0.89176353,4.56936411,-4.73501010,0.99727624,-0.71984912,0.81662263,-0.78612562,0.49868072,-0.61402327,2.16988296,-2.21598959,0.00000000,-0.00000000
-5.63981991,5.25361686,-5.10019307,0.06662764,-0.05071900,0.93235001,-0.87601979,4.47298076,-4.66057743,0.99684511,-0.70696734,0.79038690,-0.76308577,0.47262726,-0.58497302,2.09574535,-2.14308193,0.00000000,-0.00000000
-5.63381691,5.11168337,-4.94489791,0.06622525,-0.04941778,0.92053112,-0.85911140,4.36380064,-4.56833508,0.99537212,-0.69562931,0.76341881,-0.73892256,0.44642810,-0.55544451,2.01971645,-2.06747875,0.00000000,-0.00000000
-5.62781391,4.96537873,-4.78669897,0.06580985,-0.04840713,0.90689235,-0.84137636,4.24426547,-4.46002555,0.99296339,-0.68613550,0.73622365,-0.71401783,0.42045122,-0.52585031,1.94319140,-1.99039559,0.00000000,-0.00000000
-5.62181091,4.81736097,-4.62816192,0.06538678,-0.04770294,0.89171985,-0.82315437,4.11701357,-4.33772803,0.98976658,-0.67872898,0.70930408,-0.68876140,0.39505046,-0.49658722,1.86756208,-1.91305075,0.00000000,-0.00000000
-5.61580790,4.67030472,-4.47178757,0.06496223,-0.04731302,0.87533287,-0.80478048,3.98479251,-4.20381335,0.98596303,-0.67359295,0.68314853,-0.66354564,0.37055883,-0.46803067,1.79418518,-1.83664765,0.00000000,-0.00000000
-5.60980490,4.52682505,-4.31997325,0.06454281,-0.04723745,0.85807004,-0.78657872,3.85036666,-4.06088707,0.98175743,-0.67085010,0.65821955,-0.63875968,0.34728249,-0.44052976,1.72435016,-1.76235678,0.00000000,-0.00000000
-5.60380190,4.38940022,-4.17497489,0.06413519,-0.04746911,0.84027458,-0.76885578,3.71642362,-3.91172234,0.97736564,-0.67056368,0.63494239,-0.61478299,0.32549530,-0.41440286,1.65924798,-1.69129721,0.00000000,-0.00000000
-5.59779890,4.26029622,-4.03887030,0.06374550,-0.04799445,0.82227933,-0.75189506,3.58548384,-3.75918483,0.97300151,-0.67274024,0.61369425,-0.59197876,0.30543421,-0.38993360,1.59994168,-1.62451797,0.00000000,-0.00000000
-5.59179590,4.14149638,-3.91352421,0.06337882,-0.04879426,0.80439228,-0.73595113,3.45981734,-3.60615241,0.96886333,-0.67733367,0.59479453,-0.57068685,0.28729543,-0.36736749,1.54733948,-1.56297939,0.00000000,-0.00000000
-5.58579290,4.03463875,-3.80055575,0.06303859,-0.04984467,0.78688344,-0.72124481,3.34137112,-3.45543280,0.96512080,-0.68425035,0.57849638,-0.55121680,0.27123146,-0.34690890,1.50217148,-1.50753498,0.00000000,-0.00000000
-5.57978989,3.94096418,-3.70130932,0.06272613,-0.05111805,0.76997377,-0.70795905,3.23171048,-3.30968232,0.96190325,-0.69335515,0.56497999,-0.53384103,0.25734902,-0.32871861,1.46497056,-1.45891421,0.00000000,-0.00000000
-5.57378689,3.86127715,-3.61682946,0.06244022,-0.05258400,0.75382664,-0.69623566,3.13197646,-3.17132909,0.95928986,-0.70447791,0.55434773,-0.51878832,0.24570788,-0.31291186,1.43605831,-1.41770678,0.00000000,-0.00000000
-5.56778389,3.79592109,-3.54784075,0.06217678,-0.05421022,0.73854233,-0.68617310,3.04286111,-3.04250375,0.95730238,-0.71742007,0.54662144,-0.50623820,0.23632056,-0.29955700,1.41553634,-1.38434886,0.00000000,-0.00000000
-5.56178089,3.74476943,-3.49473328,0.06192875,-0.05596339,0.72415572,-0.67782524,2.96460126,-2.92498054,0.95590083,-0.73196121,0.54174207,-0.49631601,0.22915306,-0.28867476,1.40328353,-1.35911196,0.00000000,-0.00000000
-5.55577789,3.70723259,-3.45755437,0.06168608,-0.05780987,0.71063730,-0.67120122,2.89699054,-2.82013090,0.95498238,-0.74786499,0.53957158,-0.48908931,0.22412634,-0.28023822,1.39895930,-1.34209495,0.00000000,-0.00000000
-5.54977489,3.68228089,-3.43600707,0.06143594,-0.05971636,0.69789732,-0.66626620,2.83940862,-2.72889139,0.95438357,-0.76488454,0.53989714,-0.48456551,0.22111880,-0.27417360,1.40201299,-1.33321955,0.00000000,-0.00000000
-5.54377189,3.66848239,-3.42945553,0.06116307,-0.06165032,0.68579273,-0.66294311,2.79086591,-2.65174704,0.95388553,-0.78276673,0.54243765,-0.48269099,0.21996960,-0.27036187,1.41169909,-1.33222979,0.00000000,-0.00000000
-5.53776888,3.66405412,-3.43693756,0.06085026,-0.06358040,0.67413665,-0.66111521,2.75006121,-2.58873038,0.95322216,-0.80125553,0.54685216,-0.48335179,0.22048279,-0.26864124,1.42709808,-1.33869571,0.00000000,-0.00000000
-5.53176588,3.66692481,-3.45718408,0.06047903,-0.06547662,0.66270953,-0.66062930,2.71544938,-2.53943600,0.95209067,-0.82009413,0.55275013,-0.48637586,0.22243221,-0.26881062,1.44714220,-1.35202120,0.00000000,-0.00000000
-5.52576288,3.67480658,-3.48864541,0.06003033,-0.06731051,0.65127164,-0.66129954,2.68531575,-2.50304957,0.95016389,-0.83902603,0.55970312,-0.49153684,0.22556712,-0.27063400,1.47064559,-1.37145626,0.00000000,-0.00000000
-5.51975988,3.68527296,-3.52952384,0.05948534,-0.06905510,0.63957597,-0.66291179,2.65785384,-2.47838997,0.94710390,-0.85779524,0.56725757,-0.49855936,0.22961839,-0.27384569,1.49633781,-1.39611324,0.00000000,-0.00000000
-5.51375688,3.69584027,-3.57781192,0.05882625,-0.07068495,0.62738108,-0.66522823,2.63124303,-2.46396237,0.94257603,-0.87614568,0.57494824,-0.50712560,0.23430522,-0.27815642,1.52289997,-1.42498689,0.00000000,-0.00000000
-5.50775388,3.70404947,-3.63133591,0.05803704,-0.07217598,0.61446313,-0.66799234,2.60372298,-2.45802009,0.93626290,-0.89382023,0.58231195,-0.51688303,0.23934218,-0.28326021,1.54900219,-1.45697777,0.00000000,-0.00000000
-5.50175088,3.70754570,-3.68780333,0.05710419,-0.07350547,0.60062660,-0.67093409,2.57366196,-2.45863256,0.92787753,-0.91055965,0.58890113,-0.52745305,0.24444650,-0.28884171,1.57334149,-1.49091836,0.00000000,-0.00000000
-5.49574787,3.70415276,-3.74485389,0.05601730,-0.07465196,0.58571328,-0.67377537,2.53961679,-2.46375670,0.91717526,-0.92610186,0.59429679,-0.53844041,0.24934522,-0.29458401,1.59467884,-1.52560134,0.00000000,-0.00000000
-5.48974487,3.69194035,-3.80011270,0.05476954,-0.07559525,0.56960914,-0.67623547,2.50038242,-2.47130902,0.90396382,-0.94018174,0.59812060,-0.54944294,0.25378233,-0.30017661,1.61187443,-1.55980911,0.00000000,-0.00000000
-5.48374187,3.66928192,-3.85124452,0.05335798,-0.07631647,0.55224900,-0.67803677,2.45503009,-2.47923596,0.88811138,-0.95253204,0.60004554,-0.56006154,0.25752541,-0.30532331,1.62391993,-1.59234392,0.00000000,-0.00000000
-5.47773887,3.63490181,-3.89600811,0.05178377,-0.07679824,0.53361880,-0.67891052,2.40293330,-2.48558001,0.86955218,-0.96288536,0.59980508,-0.56991009,0.26037168,-0.30974980,1.62996692,-1.62205768,0.00000000,-0.00000000
-5.47173587,3.58791044,-3.93230918,0.05005215,-0.07702487,0.51375576,-0.67860262,2.34378165,-2.48853972,0.84828988,-0.97097760,0.59720045,-0.57862490,0.26215331,-0.31321071,1.62935065,-1.64788062,0.00000000,-0.00000000
-5.46573287,3.52782704,-3.95825086,0.04817232,-0.07698272,0.49274631,-0.67687937,2.27758293,-2.48652177,0.82439843,-0.97655276,0.59210592,-0.58587374,0.26274177,-0.31549583,1.62160835,-1.66884807,0.00000000,-0.00000000
-5.45972986,3.45458973,-3.97218029,0.04615707,-0.07666056,0.47072241,-0.67353312,2.20465455,-2.47818409,0.79802071,-0.97936909,0.58447193,-0.59136390,0.26205109,-0.31643536,1.60649177,-1.68412447,0.00000000,-0.00000000
-5.45372686,3.36855333,-3.97273022,0.04402248,-0.07604999,0.44785623,-0.66838764,2.12560540,-2.46246901,0.76936514,-0.97920641,0.57432616,-0.59484940,0.26003987,-0.31590394,1.58397347,-1.69302419,0.00000000,-0.00000000
-5.44772386,3.27047544,-3.95885440,0.04178729,-0.07514592,0.42435394,-0.66130312,2.04130980,-2.43862611,0.73870052,-0.97587420,0.56177235,-0.59613698,0.25671216,-0.31382340,1.55424690,-1.69502831,0.00000000,-0.00000000
-5.44172086,3.16149193,-3.92985570,0.03947240,-0.07394694,0.40044858,-0.65218057,1.95287519,-2.40622490,0.70634932,-0.96922019,0.54698723,-0.59509076,0.25211693,-0.31016410,1.51772030,-1.68979726,0.00000000,-0.00000000
-5.43571786,3.04308302,-3.88540622,0.03710019,-0.07245577,0.37639279,-0.64096552,1.86160525,-2.36515747,0.67267992,-0.95913887,0.53021542,-0.59163563,0.24634642,-0.30494484,1.47500481,-1.67717875,0.00000000,-0.00000000
-5.42971486,2.91703147,-3.82555859,0.03469387,-0.07067948,0.35245139,-0.62765076,1.76896002,-2.31563205,0.63809801,-0.94557944,0.51176281,-0.58575915,0.23953325,-0.29823147,1.42689715,-1.65721102,0.00000000,-0.00000000
-5.42371186,2.78537443,-3.75074812,0.03227686,-0.06862967,0.32889435,-0.61227809,1.67651463,-2.25815812,0.60303749,-0.92855276,0.49198837,-0.57751195,0.23184654,-0.29013409,1.37435764,-1.63012133,0.00000000,-0.00000000
-5.41770885,2.65035060,-3.66178567,0.02987220,-0.06632252,0.30599018,-0.59493876,1.58591780,-2.19352438,0.56795118,-0.90813671,0.47129483,-0.56700679,0.22348716,-0.28080326,1.31848429,-1.59631989,0.00000000,-0.00000000
-5.41170585,2.51434431,-3.55984124,0.02750192,-0.06377866,0.28400011,-0.57577272,1.49885127,-2.12277060,0.53330159,-0.88447969,0.45011848,-0.55441604,0.21468218,-0.27042517,1.26048376,-1.55638941,0.00000000,-0.00000000
-5.40570285,2.37982813,-3.44641874,0.02518666,-0.06102285,0.26317291,-0.55496644,1.41699080,-2.04715464,0.49955195,-0.85780184,0.42891827,-0.53996799,0.20567895,-0.25921606,1.20164016,-1.51107069,0.00000000,-0.00000000
-5.39969985,2.24930527,-3.32332261,0.02294519,-0.05808355,0.24374063,-0.53274946,1.34196945,-1.96811573,0.46715766,-0.82839382,0.40816467,-0.52394172,0.19673871,-0.24741619,1.14328256,-1.46124466,0.00000000,-0.00000000
-5.39369685,2.12525331,-3.19261711,0.02079413,-0.05499232,0.22591507,-0.50938961,1.27534329,-1.88723529,0.43655833,-0.79661312,0.38832834,-0.50666096,0.18813019,-0.23528345,1.08675216,-1.40791150,0.00000000,-0.00000000
-5.38769385,2.01007002,-3.05657931,0.01874773,-0.05178310,0.20988505,-0.48518712,1.21855981,-1.80619604,0.40817041,-0.76287791,0.36986913,-0.48848687,0.18012318,-0.22308698,1.03336983,-1.35216723,0.00000000,-0.00000000
-5.38169085,1.90602250,-2.91764727,0.01681771,-0.04849140,0.19581423,-0.46046770,1.17292893,-1.72674049,0.38238052,-0.72765863,0.35322528,-0.46980991,0.17298232,-0.21110085,0.98440493,-1.29517853,0.00000000,-0.00000000
-5.37568784,1.81520012,-2.77836431,0.01501326,-0.04515343,0.18383954,-0.43557487,1.13959662,-1.65062941,0.35953949,-0.69146769,0.33880340,-0.45104112,0.16696124,-0.19959810,0.94104592,-1.23815629,0.00000000,-0.00000000
-5.36968484,1.73947196,-2.64132132,0.01334101,-0.04180522,0.17407005,-0.41086169,1.11952106,-1.57960103,0.33995706,-0.65484751,0.32696911,-0.43260270,0.16229710,-0.18884519,0.90437348,-1.18232848,0.00000000,-0.00000000
-5.36368184,1.68044910,-2.50909800,0.01180517,-0.03848176,0.16658610,-0.38668232,1.11345132,-1.51533126,0.32389729,-0.61835752,0.31803861,-0.41491846,0.15920562,-0.17909695,0.87533639,-1.12891295,0.00000000,-0.00000000
-5.35767884,1.63945211,-2.38420482,0.01040769,-0.03521616,0.16143871,-0.36338342,1.12190856,-1.45939572,0.31157456,-0.58256055,0.31227131,-0.39840388,0.15787669,-0.17059218,0.85473070,-1.07909067,0.00000000,-0.00000000
-5.35167584,1.61748400,-2.26902684,0.00914843,-0.03203895,0.15864915,-0.34129590,1.14517012,-1.41323360,0.30315024,-0.54800911,0.30986363,-0.38345642,0.15847047,-0.16354978,0.84318234,-1.03397987,0.00000000,-0.00000000
-5.34567284,1.61520879,-2.16577058,0.00802540,-0.02897748,0.15820868,-0.32072713,1.18325669,-1.37811406,0.29873002,-0.51523196,0.31094402,-0.37044598,0.16111419,-0.15816546,0.84113351,-0.99461160,0.00000000,-0.00000000
