energy_ev,total_up,Ag_p_up,Ag_d_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-5.76588294,7.79772397,0.84161346,2.90359023,1.19065342,0.66788800,0.01363798,0.49316790,0.10470042,2.53272924
-5.75987994,7.96702559,0.85475234,2.96612359,1.19736191,0.69047753,0.01446964,0.50084687,0.10960861,2.59320620
-5.75387694,8.13560248,0.86799679,3.02886619,1.20254442,0.71346259,0.01537029,0.50817857,0.11454644,2.65367041
-5.74787394,8.30315912,0.88134955,3.09206728,1.20647099,0.73663205,0.01633701,0.51510168,0.11945511,2.71400611
-5.74187094,8.46953641,0.89483108,3.15605263,1.20946301,0.75976852,0.01736547,0.52156560,0.12427117,2.77413356
-5.73586793,8.63469475,0.90847793,3.22120879,1.21187978,0.78265270,0.01844994,0.52753132,0.12892779,2.83400228
-5.72986493,8.79868896,0.92233971,3.28796296,1.21410272,0.80506767,0.01958333,0.53297208,0.13335637,2.89358157
-5.72386193,8.96163660,0.93647493,3.35675964,1.21651781,0.82680303,0.02075728,0.53787367,0.13748820,2.95284870
-5.71785893,9.12368147,0.95094589,3.42803505,1.21949720,0.84765889,0.02196225,0.54223452,0.14125636,3.01177557
-5.71185593,9.28495475,0.96581285,3.50219084,1.22338077,0.86744948,0.02318766,0.54606540,0.14459750,3.07031465
-5.70585293,9.44553621,0.98112795,3.57956843,1.22845850,0.88600649,0.02442199,0.54938905,0.14745374,3.12838511
-5.69984992,9.60541834,0.99692906,3.66042563,1.23495461,0.90318198,0.02565303,0.55223943,0.14977432,3.18586025
-5.69384692,9.76447582,1.01323416,3.74491688,1.24301432,0.91885096,0.02686803,0.55466091,0.15151715,3.24255707
-5.68784392,9.92244314,1.03003645,3.83307875,1.25269383,0.93291353,0.02805390,0.55670724,0.15265010,3.29822903
-5.68184092,10.07890220,1.04730074,3.92482155,1.26395424,0.94529662,0.02919746,0.55844048,0.15315195,3.35256279
-5.67583792,10.23328182,1.06496132,4.01992818,1.27665982,0.95595534,0.03028566,0.55992976,0.15301304,3.40517946
-5.66983492,10.38486999,1.08292159,4.11806074,1.29058075,0.96487401,0.03130583,0.56125012,0.15223562,3.45564087
-5.66383192,10.53283936,1.10105567,4.21877479,1.30540044,0.97206678,0.03224596,0.56248131,0.15083371,3.50346091
-5.65782891,10.67628525,1.11921202,4.32154122,1.32072719,0.97757783,0.03309489,0.56370659,0.14883274,3.54812173
-5.65182591,10.81427503,1.13721898,4.42577468,1.33610967,0.98148125,0.03384260,0.56501162,0.14626882,3.58909429
-5.64582291,10.94590648,1.15489218,4.53086747,1.35105568,0.98388044,0.03448046,0.56648346,0.14318771,3.62586249
-5.63981991,11.07037240,1.17204337,4.63622713,1.36505339,0.98490703,0.03500144,0.56820954,0.13964357,3.65794963
-5.63381691,11.18702775,1.18849042,4.74131582,1.37759393,0.98471932,0.03540029,0.57027672,0.13569757,3.68494612
-5.62781391,11.29545550,1.20406798,4.84568923,1.38819460,0.98350008,0.03567378,0.57277046,0.13141627,3.70653666
-5.62181091,11.39552698,1.21863818,4.94903279,1.39642135,0.98145376,0.03582076,0.57577383,0.12687003,3.72252558
-5.61580790,11.48745259,1.23210084,5.05119276,1.40190962,0.97880301,0.03584233,0.57936665,0.12213135,3.73285860
-5.60980490,11.57181923,1.24440260,5.15220038,1.40438254,0.97578460,0.03574185,0.58362443,0.11727328,3.73763978
-5.60380190,11.64961113,1.25554444,5.25228697,1.40366568,0.97264464,0.03552493,0.58861734,0.11236783,3.73714218
-5.59779890,11.72221190,1.26558696,5.35188902,1.39969753,0.96963330,0.03519941,0.59440897,0.10748457,3.73181165
-5.59179590,11.79138631,1.27465318,5.45164223,1.39253536,0.96699905,0.03477517,0.60105513,0.10268937,3.72226284
-5.58579290,11.85924162,1.28292845,5.55236439,1.38235615,0.96498267,0.03426404,0.60860244,0.09804317,3.70926746
-5.57978989,11.92816943,1.29065733,5.65502759,1.36945253,0.96381110,0.03367947,0.61708703,0.09360112,3.69373500
-5.57378689,12.00077002,1.29813751,5.76072074,1.35422390,0.96369148,0.03303631,0.62653320,0.08941174,3.67668654
-5.56778389,12.07976231,1.30571083,5.87060403,1.33716321,0.96480552,0.03235046,0.63695224,0.08551631,3.65922265
-5.56178089,12.16788316,1.31375166,5.98585729,1.31883996,0.96730442,0.03163849,0.64834147,0.08194848,3.64248671
-5.55577789,12.26778070,1.32265319,6.10762470,1.29988005,0.97130470,0.03091727,0.66068351,0.07873402,3.62762529
-5.54977489,12.38190620,1.33281202,6.23695833,1.28094349,0.97688484,0.03020355,0.67394598,0.07589068,3.61574711
-5.54377189,12.51240946,1.34461170,6.37476310,1.26270075,0.98408324,0.02951355,0.68808159,0.07342834,3.60788246
-5.53776888,12.66104208,1.35840590,6.52174564,1.24580870,0.99289712,0.02886256,0.70302866,0.07134918,3.60494475
-5.53176588,12.82907296,1.37450194,6.67836920,1.23088709,1.00328285,0.02826456,0.71871219,0.06964801,3.60769563
-5.52576288,13.01721903,1.39314522,6.84481658,1.21849638,1.01515724,0.02773189,0.73504521,0.06831277,3.61671515
-5.51975988,13.22559419,1.41450538,7.02096242,1.20911772,1.02839997,0.02727488,0.75193062,0.06732506,3.63237801
-5.51375688,13.45367782,1.43866470,7.20635594,1.20313568,1.04285692,0.02690167,0.76926327,0.06666082,3.65483672
-5.50775388,13.70030405,1.46560922,7.40021450,1.20082435,1.05834413,0.02661792,0.78693216,0.06629101,3.68401210
-5.50175088,13.96367143,1.49522311,7.60142823,1.20233723,1.07465241,0.02642672,0.80482277,0.06618244,3.71959152
-5.49574787,14.24137269,1.52728653,7.80857524,1.20770108,1.09155217,0.02632850,0.82281922,0.06629857,3.76103464
-5.48974487,14.53044306,1.56147717,8.01994694,1.21681405,1.10879849,0.02632102,0.84080634,0.06660037,3.80758647
-5.48374187,14.82742549,1.59737559,8.23358238,1.22944800,1.12613615,0.02639941,0.85867141,0.06704725,3.85829728
-5.47773887,15.12845088,1.63447433,8.44731069,1.24525500,1.14330468,0.02655637,0.87630559,0.06759786,3.91204858
-5.47173587,15.42933091,1.67219044,8.65880045,1.26377773,1.16004319,0.02678231,0.89360501,0.06821107,3.96758458
-5.46573287,15.72566130,1.70988133,8.86561459,1.28446360,1.17609514,0.02706569,0.91047151,0.06884678,4.02354801
-5.45972986,16.01293310,1.74686343,9.06526970,1.30668202,1.19121297,0.02739332,0.92681316,0.06946680,4.07851957
-5.45372686,16.28664950,1.78243303,9.25529842,1.32974444,1.20516271,0.02775082,0.94254452,0.07003563,4.13105979
-5.44772386,16.54244588,1.81588876,9.43331348,1.35292657,1.21772856,0.02812302,0.95758689,0.07052122,4.17975234
-5.44172086,16.77621022,1.84655500,9.59707218,1.37549190,1.22871753,0.02849452,0.97186851,0.07089565,4.22324759
-5.43571786,16.98420154,1.87380530,9.74453963,1.39671611,1.23796419,0.02885014,0.98532501,0.07113573,4.26030529
-5.42971486,17.16316303,1.89708507,9.87394944,1.41591127,1.24533546,0.02917552,0.99789994,0.07122350,4.28983506
-5.42371186,17.31042706,1.91593266,9.98385992,1.43244917,1.25073535,0.02945762,1.00954575,0.07114662,4.31093367
-5.41770885,17.42400863,1.92999802,10.07320419,1.44578287,1.25410954,0.02968521,1.02022495,0.07089864,4.32291757
-5.41170585,17.50268370,1.93905805,10.14133226,1.45546574,1.25544971,0.02984933,1.02991154,0.07047908,4.32534976
-5.40570285,17.54604905,1.94302806,10.18804318,1.46116715,1.25479704,0.02994368,1.03859271,0.06989341,4.31805967
-5.39969985,17.55456025,1.94196865,10.21360540,1.46268421,1.25224498,0.02996492,1.04627050,0.06915288,4.30115514
-5.39369685,17.52954458,1.93608770,10.21876368,1.45994899,1.24794067,0.02991285,1.05296337,0.06827410,4.27502552
-5.38769385,17.47318655,1.92573706,10.20473119,1.45303089,1.24208480,0.02979054,1.05870751,0.06727856,4.24033555
-5.38169085,17.38848412,1.91140401,10.17316571,1.44213392,1.23492957,0.02960425,1.06355757,0.06619191,4.19800931
-5.37568784,17.27917500,1.89369771,10.12612972,1.42758891,1.22677455,0.02936326,1.06758686,0.06504320,4.14920463
-5.36968484,17.14963355,1.87333085,10.06603435,1.40984093,1.21796029,0.02907961,1.07088659,0.06386391,4.09527810
-5.36368184,17.00474009,1.85109735,9.99556854,1.38943218,1.20885951,0.02876764,1.07356431,0.06268692,4.03774159
-5.35767884,16.84972605,1.82784682,9.91761490,1.36698126,1.19986617,0.02844348,1.07574137,0.06154553,3.97821147
-5.35167584,16.68999965,1.80445677,9.83515522,1.34315929,1.19138242,0.02812443,1.07754960,0.06047230,3.91835210
-5.34567284,16.53095849,1.78180382,9.75116875,1.31866418,1.18380404,0.02782826,1.07912716,0.05949805,3.85981563
-5.33966983,16.37779613,1.76073502,9.66852749,1.29419380,1.17750465,0.02757246,1.08061398,0.05865088,3.80418026
-5.33366683,16.23531108,1.74204066,9.58989302,1.27041937,1.17281959,0.02737354,1.08214690,0.05795527,3.75288954
-5.32766383,16.10772675,1.72642969,9.51761941,1.24796013,1.17002994,0.02724624,1.08385491,0.05743144,3.70719511
-5.32166083,15.99853111,1.71450901,9.45366739,1.22736031,1.16934774,0.02720291,1.08585494,0.05709470,3.66810566
-5.31565783,15.91034422,1.70676747,9.39953387,1.20906945,1.17090302,0.02725288,1.08824827,0.05695518,3.63634423
-5.30965483,15.84482102,1.70356545,9.35620110,1.19342684,1.17473353,0.02740197,1.09111818,0.05701765,3.61231626
-5.30365183,15.80259496,1.70513046,9.32410834,1.18065076,1.18077782,0.02765217,1.09452886,0.05728157,3.59608985
-5.29764882,15.78326654,1.71155894,9.30314821,1.17083284,1.18887229,0.02800143,1.09852581,0.05774136,3.58738970
-5.29164582,15.78543830,1.72282414,9.29268841,1.16393788,1.19875247,0.02844362,1.10313776,0.05838683,3.58560511
-5.28564282,15.80679566,1.73878960,9.29161830,1.15980889,1.21005891,0.02896866,1.10838003,0.05920376,3.58981223
-5.27963982,15.84423018,1.75922744,9.29841826,1.15817709,1.22234743,0.02956283,1.11425907,0.06017461,3.59880966
-5.27363682,15.89399977,1.78384043,9.31124864,1.15867641,1.23510357,0.03020921,1.12077789,0.06127924,3.61116613
-5.26763382,15.95191798,1.81228650,9.32805366,1.16086162,1.24776066,0.03088829,1.12794190,0.06249577,3.62527830
-5.26163082,16.01356291,1.84420436,9.34667504,1.16422919,1.25972080,0.03157863,1.13576477,0.06380128,3.63943604
-5.25562781,16.07449489,1.87923855,9.36496908,1.16824008,1.27037779,0.03225768,1.14427357,0.06517257,3.65189243
-5.24962481,16.13047177,1.91706264,9.38092101,1.17234303,1.27914110,0.03290258,1.15351290,0.06658678,3.66093518
-5.24362181,16.17765038,1.95739901,9.39275040,1.17599764,1.28545959,0.03349101,1.16354730,0.06802188,3.66495636
-5.23761881,16.21276386,2.00003415,9.39900175,1.17869593,1.28884402,0.03400198,1.17446179,0.06945705,3.66251722
-5.23161581,16.23326564,2.04482851,9.39861571,1.17998173,1.28888722,0.03441660,1.18636004,0.07087289,3.65240517
-5.22561281,16.23743306,2.09172035,9.39097697,1.17946685,1.28528102,0.03471877,1.19936024,0.07225154,3.63368053
-5.21960980,16.22442591,2.14072338,9.37593670,1.17684367,1.27782910,0.03489566,1.21358872,0.07357661,3.60571116
-5.21360680,16.19429783,2.19191838,9.35380881,1.17189370,1.26645532,0.03493818,1.22917150,0.07483309,3.56819347
-5.20760380,16.14796132,2.24543933,9.32534081,1.16449194,1.25120711,0.03484121,1.24622422,0.07600711,3.52115951
-5.20160080,16.08710975,2.30145503,9.29166169,1.15460703,1.23225385,0.03460371,1.26484109,0.07708572,3.46497006
-5.19559780,16.01410219,2.36014733,9.25421045,1.14229763,1.20988053,0.03422869,1.28508343,0.07805668,3.40029460
-5.18959480,15.93181880,2.42168746,9.21465002,1.12770529,1.18447694,0.03372299,1.30696860,0.07890823,3.32807959
-5.18359180,15.84349602,2.48621184,9.17477212,1.11104444,1.15652318,0.03309696,1.33046009,0.07962896,3.24950687
-5.17758879,15.75255147,2.55379907,9.13639885,1.09259020,1.12657198,0.03236403,1.35545955,0.08020774,3.16594464
-5.17158579,15.66240891,2.62444940,9.10128682,1.07266470,1.09522905,0.03154021,1.38180125,0.08063383,3.07889336
-5.16558279,15.57633266,2.69806801,9.07103939,1.05162274,1.06313197,0.03064345,1.40924962,0.08089692,2.98992935
-5.15957979,15.49728021,2.77445323,9.04703154,1.02983729,1.03092888,0.02969309,1.43750023,0.08098747,2.90064844
-5.15357679,15.42778005,2.85329016,9.03035132,1.00768581,0.99925764,0.02870917,1.46618417,0.08089697,2.81261227
-5.14757379,15.36983980,2.93415036,9.02176026,0.98553761,0.96872627,0.02771185,1.49487600,0.08061832,2.72729905
-5.14157079,15.32488776,3.01649740,9.02167413,0.96374293,0.93989546,0.02672081,1.52310481,0.08014629,2.64606069
-5.13556778,15.29374884,3.09969808,9.03016401,0.94262395,0.91326354,0.02575475,1.55036806,0.07947787,2.57008750
-5.12956478,15.27665388,3.18303864,9.04697654,0.92246801,0.88925436,0.02483089,1.57614743,0.07861269,2.50038131
-5.12356178,15.27327942,3.26574517,9.07157114,0.90352301,0.86820847,0.02396462,1.59992617,0.07755332,2.43773744
-5.11755878,15.28281403,3.34700707,9.10317119,0.88599509,0.85037747,0.02316920,1.62120681,0.07630548,2.38273564
-5.11155578,15.30404564,3.42600257,9.14082562,0.87004841,0.83592178,0.02245551,1.63952876,0.07487820,2.33573960
-5.10555278,15.33546438,3.50192509,9.18347719,0.85580682,0.82491156,0.02183192,1.65448465,0.07328381,2.29690448
-5.09954977,15.37537479,3.57400927,9.23003345,0.84335726,0.81733069,0.02130428,1.66573496,0.07153782,2.26619165
-5.09354677,15.42201154,3.64155584,9.27943699,0.83275454,0.81308338,0.02087589,1.67302010,0.06965866,2.24338966
-5.08754377,15.47365365,3.70395429,9.33073149,0.82402719,0.81200332,0.02054760,1.67616970,0.06766740,2.22814022
-5.08154077,15.52873220,3.76070282,9.38312120,0.81718413,0.81386473,0.02031801,1.67510857,0.06558726,2.21996818
-5.07553777,15.58592793,3.81142501,9.43602147,0.81222174,0.81839507,0.02018364,1.66985943,0.06344314,2.21831411
-5.06953477,15.64425573,3.85588286,9.48909905,0.80913112,0.82528881,0.02013918,1.66054233,0.06126108,2.22256828
-5.06353177,15.70313362,3.89398614,9.54230109,0.80790507,0.83422187,0.02017782,1.64737101,0.05906772,2.23210487
-5.05752876,15.76243476,3.92579794,9.59587252,0.80854460,0.84486613,0.02029158,1.63064641,0.05688976,2.24631498
-5.05152576,15.82252142,3.95153640,9.65036167,0.81106468,0.85690355,0.02047160,1.61074798,0.05475340,2.26463741
-5.04552276,15.88426029,3.97157291,9.70661438,0.81549880,0.87003930,0.02070857,1.58812299,0.05268397,2.28658606
-5.03951976,15.94901861,3.98642666,9.76575694,0.82190227,0.88401337,0.02099303,1.56327452,0.05070544,2.31177264
-5.03351676,16.01864123,3.99675591,9.82916842,0.83035393,0.89861020,0.02131576,1.53674854,0.04884016,2.33992412
-5.02751376,16.09540839,4.00334588,9.89844293,0.84095619,0.91366588,0.02166805,1.50912052,0.04710854,2.37089371
-5.02151076,16.18197459,4.00709356,9.97534232,0.85383316,0.92907249,0.02204199,1.48098198,0.04552891,2.40466510
-5.01550775,16.28128909,4.00898946,10.06174023,0.86912702,0.94477934,0.02243074,1.45292729,0.04411732,2.44134932
-5.00950475,16.39649918,4.01009661,10.15955817,0.88699261,0.96079105,0.02282867,1.42554097,0.04288749,2.48117434
-5.00350175,16.53083764,4.01152690,10.27069491,0.90759031,0.97716228,0.02323148,1.39938568,0.04185071,2.52446750
-4.99749875,16.68749699,4.01441525,10.39695053,0.93107764,0.99398947,0.02363624,1.37499101,0.04101581,2.57163141
-4.99149575,16.86949353,4.01989202,10.53994703,0.95759978,1.01139982,0.02404137,1.35284316,0.04038913,2.62311419
-4.98549275,17.07952548,4.02905428,10.70104783,0.98727942,1.02953799,0.02444653,1.33337566,0.03997444,2.67937533
-4.97948974,17.31982996,4.04293661,10.88127882,1.02020660,1.04855123,0.02485242,1.31696103,0.03977293,2.74084863
-4.97348674,17.59204472,4.06248238,11.08125414,1.05642876,1.06857365,0.02526060,1.30390365,0.03978315,2.80790404
-4.96748374,17.89708070,4.08851643,11.30111011,1.09594183,1.08971050,0.02567318,1.29443376,0.04000090,2.88081025
-4.96148074,18.23501192,4.12171997,11.54045067,1.13868260,1.11202331,0.02609250,1.28870284,0.04041925,2.95969995
-4.95547774,18.60498888,4.16260884,11.79830793,1.18452302,1.13551686,0.02652083,1.28678037,0.04102839,3.04453974
-4.94947474,19.00518126,4.21151592,12.07312063,1.23326658,1.16012871,0.02696003,1.28865221,0.04181570,3.13510630
-4.94347174,19.43275455,4.26857835,12.36273325,1.28464713,1.18572197,0.02741124,1.29422066,0.04276569,3.23097026
-4.93746873,19.88388383,4.33373008,12.66441708,1.33833027,1.21208204,0.02787460,1.30330632,0.04386011,3.33148892
-4.93146573,20.35380630,4.40670008,12.97491413,1.39391711,1.23891736,0.02834908,1.31565176,0.04507806,3.43580838
-4.92546273,20.83691214,4.48701610,13.29050324,1.45095039,1.26586452,0.02883225,1.33092711,0.04639620,3.54287517
-4.91945973,21.32687119,4.57401372,13.60708649,1.50892255,1.29249756,0.02932026,1.34873729,0.04778905,3.65145710
-4.91345673,21.81679094,4.66685012,13.92029327,1.56728535,1.31834096,0.02980784,1.36863101,0.04922935,3.76017235
-4.90745373,22.29939961,4.76452178,14.22559770,1.62546066,1.34288584,0.03028832,1.39011099,0.05068854,3.86752562
-4.90145073,22.76724645,4.86588525,14.51844459,1.68285168,1.36560865,0.03075386,1.41264531,0.05213722,3.97194955
-4.89544772,23.21291030,4.96967991,14.79437853,1.73885430,1.38599116,0.03119562,1.43567950,0.05354580,4.07184946
-4.88944472,23.62920734,5.07455177,15.04917021,1.79286793,1.40354108,0.03160404,1.45864884,0.05488510,4.16564946
-4.88344172,24.00938840,5.17907739,15.27893428,1.84430554,1.41781197,0.03196918,1.48099056,0.05612697,4.25183768
-4.87743872,24.34731733,5.28178720,15.48023351,1.89260242,1.42842155,0.03228105,1.50215561,0.05724494,4.32900861
-4.87143572,24.63762295,5.38118756,15.65016475,1.93722369,1.43506751,0.03253000,1.52161938,0.05821483,4.39590086
-4.86543272,24.87581850,5.47578143,15.78642300,1.97767029,1.43753991,0.03270699,1.53889135,0.05901527,4.45142881
-4.85942971,25.05838480,5.56408742,15.88734158,2.01348360,1.43572969,0.03280399,1.55352319,0.05962823,4.49470696
-4.85342671,25.18281506,5.64465745,15.95190731,2.04424889,1.42963291,0.03281423,1.56511536,0.06003937,4.52506653
-4.84742371,25.24762173,5.71609333,15.97975112,2.06959775,1.41935045,0.03273245,1.57332197,0.06023835,4.54206381
-4.84142071,25.25230756,5.77706268,15.97111586,2.08920985,1.40508340,0.03255509,1.57785412,0.06021894,4.54548078
-4.83541771,25.19730484,5.82631460,15.92680416,2.10281433,1.38712442,0.03228038,1.57848162,0.05997915,4.53531829
-4.82941471,25.08388840,5.86269557,15.84811004,2.11019112,1.36584550,0.03190843,1.57503345,0.05952107,4.51178291
-4.82341171,24.91406850,5.88516579,15.73673860,2.11117232,1.34168291,0.03144122,1.56739700,0.05885078,4.47526850
-4.81740870,24.69047061,5.89281594,15.59471848,2.10564396,1.31512005,0.03088251,1.55551641,0.05797798,4.42633384
-4.81140570,24.41620882,5.88488444,15.42431180,2.09354807,1.28666905,0.03023774,1.53939023,0.05691567,4.36567757
-4.80540270,24.09475944,5.86077447,15.22792585,2.07488496,1.25685203,0.02951384,1.51906858,0.05567967,4.29411188
-4.79939970,23.72984026,5.82007047,15.00803054,2.04971575,1.22618282,0.02871905,1.49464992,0.05428816,4.21253596
-4.79339670,23.32530027,5.76255293,14.76708466,2.01816465,1.19514996,0.02786266,1.46627769,0.05276113,4.12191054
-4.78739370,22.88502311,5.68821083,14.50747345,1.98042086,1.16420149,0.02695476,1.43413680,0.05111982,4.02323398
-4.78139070,22.41284649,5.59725053,14.23145874,1.93673972,1.13373230,0.02600595,1.39844999,0.04938617,3.91752088
-4.77538769,21.91249850,5.49010028,13.94114259,1.88744272,1.10407422,0.02502708,1.35947410,0.04758232,3.80578330
-4.76938469,21.38755060,5.36740950,13.63844409,1.83291601,1.07548912,0.02402899,1.31749630,0.04573009,3.68901506
-4.76338169,20.84138641,5.23004229,13.32508849,1.77360739,1.04816521,0.02302222,1.27282998,0.04385056,3.56817880
-4.75737869,20.27718443,5.07906490,13.00260760,1.71002135,1.02221633,0.02201680,1.22581059,0.04196360,3.44419597
-4.75137569,19.69791278,4.91572716,12.67234942,1.64271236,0.99768417,0.02102202,1.17679109,0.04008764,3.31793927
-4.74537269,19.10633341,4.74143844,12.33549543,1.57227633,0.97454308,0.02004623,1.12613726,0.03823932,3.19022738
-4.73936968,18.50501370,4.55773866,11.99308345,1.49934055,0.95270715,0.01909672,1.07422266,0.03643332,3.06182156
-4.73336668,17.89634320,4.36626556,11.64603419,1.42455236,0.93203909,0.01817957,1.02142355,0.03468223,2.93342389
-4.72736368,17.28255357,4.16871946,11.29517978,1.34856700,0.91236052,0.01729960,0.96811357,0.03299653,2.80567673
-4.72136068,16.66574030,3.96682685,10.94129271,1.27203502,0.89346315,0.01646029,0.91465856,0.03138453,2.67916321
-4.71535768,16.04788475,3.76230431,10.58511391,1.19558980,0.87512049,0.01566382,0.86141152,0.02985251,2.55440856
-4.70935468,15.43087566,3.55682424,10.22737881,1.11983569,0.85709949,0.01491110,0.80870784,0.02840483,2.43188200
-4.70335168,14.81652935,3.35198355,9.86884051,1.04533711,0.83917180,0.01420185,0.75686106,0.02704412,2.31199917
-4.69734867,14.20660785,3.14927642,9.51028951,0.97260917,0.82112429,0.01353469,0.70615914,0.02577147,2.19512488
-4.69134567,13.60283464,2.95007198,9.15256918,0.90210994,0.80276835,0.01290730,0.65686150,0.02458678,2.08157607
-4.68534267,13.00690735,2.75559740,8.79658684,0.83423470,0.78394790,0.01231660,0.60919681,0.02348894,1.97162504
-4.67933967,12.42050698,2.56692646,8.44331997,0.76931236,0.76454562,0.01175891,0.56336151,0.02247617,1.86550262
-4.67333667,11.84530312,2.38497363,8.09381739,0.70760376,0.74448752,0.01123016,0.51951931,0.02154632,1.76340138
-4.66733367,11.28295476,2.21049321,7.74919533,0.64930215,0.72374544,0.01072610,0.47780129,0.02069709,1.66547859
-4.66133067,10.73510621,2.04408287,7.41062839,0.59453537,0.70233766,0.01024245,0.43830682,0.01992631,1.57185907
-4.65532766,10.20337788,1.88619100,7.07933549,0.54336964,0.68032760,0.00977514,0.40110505,0.01923212,1.48263754
-4.64932466,9.68935179,1.73712679,6.75656119,0.49581466,0.65782056,0.00932042,0.36623685,0.01861308,1.39788069
-4.64332166,9.19455194,1.59707234,6.44355281,0.45182968,0.63495886,0.00887507,0.33371716,0.01806833,1.31762869
