energy_ev,total_up,In_p_up,In_d_up,Te_p_up,Te_d_up,W_p_up,W_d_up
-5.77788894,1.85518957,0.07906815,0.00960324,0.82737846,0.00000000,1.94064030,0.52816912
-5.77188594,1.75214889,0.07496297,0.00909012,0.78188283,0.00000000,1.83400769,0.49882922
-5.76588294,1.64565562,0.07067391,0.00855355,0.73522144,0.00000000,1.72271429,0.46876462
-5.75987994,1.53764449,0.06629322,0.00800256,0.68828087,0.00000000,1.60878237,0.43854670
-5.75387694,1.42999897,0.06191256,0.00744596,0.64192436,0.00000000,1.49419038,0.40873160
-5.74787394,1.32451040,0.05762091,0.00689215,0.59697387,0.00000000,1.38082680,0.37984867
-5.74187094,1.22284264,0.05350266,0.00634896,0.55419430,0.00000000,1.27045009,0.35239059
-5.73586793,1.12650301,0.04963604,0.00582347,0.51428024,0.00000000,1.16465569,0.32680501
-5.72986493,1.03681985,0.04609182,0.00532195,0.47784525,0.00000000,1.06485068,0.30348792
-5.72386193,0.95492654,0.04293235,0.00484978,0.44541375,0.00000000,0.97223617,0.28277874
-5.71785893,0.88175180,0.04021091,0.00441141,0.41741524,0.00000000,0.88779708,0.26495696
-5.71185593,0.81801579,0.03797139,0.00401034,0.39418076,0.00000000,0.81229897,0.25024023
-5.70585293,0.76423118,0.03624824,0.00364916,0.37594125,0.00000000,0.74629096,0.23878377
-5.69984992,0.72070856,0.03506666,0.00332959,0.36282762,0.00000000,0.69011393,0.23068083
-5.69384692,0.68756540,0.03444302,0.00305253,0.35487227,0.00000000,0.64391298,0.22596410
-5.68784392,0.66473783,0.03438549,0.00281814,0.35201187,0.00000000,0.60765318,0.22460799
-5.68184092,0.65199455,0.03489472,0.00262593,0.35409122,0.00000000,0.58113761,0.22653147
-5.67583792,0.64895238,0.03596478,0.00247483,0.36086818,0.00000000,0.56402689,0.23160164
-5.66983492,0.65509304,0.03758405,0.00236331,0.37201961,0.00000000,0.55585947,0.23963778
-5.66383192,0.66978072,0.03973626,0.00228944,0.38714829,0.00000000,0.55607213,0.25041602
-5.65782891,0.69228038,0.04240157,0.00225097,0.40579094,0.00000000,0.56402009,0.26367451
-5.65182591,0.72177652,0.04555759,0.00224546,0.42742733,0.00000000,0.57899658,0.27911915
-5.64582291,0.75739216,0.04918050,0.00227028,0.45149050,0.00000000,0.60025136,0.29642987
-5.63981991,0.79820814,0.05324606,0.00232276,0.47737811,0.00000000,0.62700827,0.31526732
-5.63381691,0.84328217,0.05773056,0.00240014,0.50446471,0.00000000,0.65848127,0.33528008
-5.62781391,0.89166774,0.06261173,0.00249973,0.53211492,0.00000000,0.69388920,0.35611205
-5.62181091,0.94243224,0.06786949,0.00261886,0.55969709,0.00000000,0.73246878,0.37740998
-5.61580790,0.99467407,0.07348645,0.00275495,0.58659722,0.00000000,0.77348583,0.39883093
-5.60980490,1.04753819,0.07944837,0.00290553,0.61223270,0.00000000,0.81624454,0.42004930
-5.60380190,1.10022972,0.08574420,0.00306822,0.63606535,0.00000000,0.86009457,0.44076334
-5.59779890,1.15202503,0.09236595,0.00324075,0.65761336,0.00000000,0.90443598,0.46070079
-5.59179590,1.20228006,0.09930827,0.00342096,0.67646168,0.00000000,0.94872175,0.47962333
-5.58579290,1.25043549,0.10656771,0.00360677,0.69227038,0.00000000,0.99245817,0.49732987
-5.57978989,1.29601863,0.11414169,0.00379617,0.70478062,0.00000000,1.03520298,0.51365834
-5.57378689,1.33864211,0.12202729,0.00398717,0.71381809,0.00000000,1.07656172,0.52848600
-5.56778389,1.37799957,0.13021976,0.00417783,0.71929376,0.00000000,1.11618251,0.54172835
-5.56178089,1.41385870,0.13871096,0.00436621,0.72120192,0.00000000,1.15374980,0.55333661
-5.55577789,1.44605227,0.14748775,0.00455032,0.71961573,0.00000000,1.18897766,0.56329416
-5.54977489,1.47446781,0.15653039,0.00472819,0.71468055,0.00000000,1.22160314,0.57161201
-5.54377189,1.49903675,0.16581108,0.00489779,0.70660540,0.00000000,1.25138040,0.57832368
-5.53776888,1.51972371,0.17529282,0.00505710,0.69565308,0.00000000,1.27807615,0.58347992
-5.53176588,1.53651691,0.18492854,0.00520409,0.68212942,0.00000000,1.30146676,0.58714348
-5.52576288,1.54942017,0.19466063,0.00533678,0.66637213,0.00000000,1.32133764,0.58938425
-5.51975988,1.55844711,0.20442099,0.00545329,0.64873992,0.00000000,1.33748475,0.59027520
-5.51375688,1.56361782,0.21413161,0.00555184,0.62960211,0.00000000,1.34971851,0.58988909
-5.50775388,1.56495811,0.22370559,0.00563089,0.60932917,0.00000000,1.35786964,0.58829627
-5.50175088,1.56250118,0.23304870,0.00568913,0.58828450,0.00000000,1.36179666,0.58556350
-5.49574787,1.55629136,0.24206145,0.00572559,0.56681749,0.00000000,1.36139448,0.58175375
-5.48974487,1.54638934,0.25064141,0.00573965,0.54525790,0.00000000,1.35660320,0.57692679
-5.48374187,1.53287824,0.25868589,0.00573112,0.52391156,0.00000000,1.34741664,0.57114056
-5.47773887,1.51586977,0.26609470,0.00570025,0.50305711,0.00000000,1.33388947,0.56445275
-5.47173587,1.49550956,0.27277302,0.00564778,0.48294382,0.00000000,1.31614247,0.55692264
-5.46573287,1.47198123,0.27863401,0.00557486,0.46378992,0.00000000,1.29436527,0.54861274
-5.45972986,1.44550828,0.28360130,0.00548309,0.44578153,0.00000000,1.26881593,0.53958997
-5.45372686,1.41635359,0.28761109,0.00537446,0.42907185,0.00000000,1.23981739,0.52992639
-5.44772386,1.38481624,0.29061373,0.00525127,0.41378046,0.00000000,1.20775056,0.51969904
-5.44172086,1.35122564,0.29257481,0.00511606,0.39999271,0.00000000,1.17304444,0.50898917
-5.43571786,1.31593330,0.29347574,0.00497150,0.38775908,0.00000000,1.13616356,0.49788060
-5.42971486,1.27930250,0.29331367,0.00482032,0.37709475,0.00000000,1.09759347,0.48645749
-5.42371186,1.24169674,0.29210092,0.00466520,0.36797927,0.00000000,1.05782509,0.47480158
-5.41770885,1.20346745,0.28986385,0.00450863,0.36035668,0.00000000,1.01733862,0.46298925
-5.41170585,1.16494195,0.28664142,0.00435289,0.35413614,0.00000000,0.97658812,0.45108842
-5.40570285,1.12641233,0.28248335,0.00419993,0.34919327,0.00000000,0.93598746,0.43915582
-5.39969985,1.08812615,0.27744814,0.00405129,0.34537248,0.00000000,0.89589845,0.42723464
-5.39369685,1.05027936,0.27160094,0.00390811,0.34249014,0.00000000,0.85662179,0.41535293
-5.38769385,1.01301212,0.26501155,0.00377111,0.34033893,0.00000000,0.81839119,0.40352282
-5.38169085,0.97640763,0.25775246,0.00364055,0.33869318,0.00000000,0.78137105,0.39174066
-5.37568784,0.94049415,0.24989720,0.00351629,0.33731509,0.00000000,0.74565743,0.37998823
-5.36968484,0.90524989,0.24151895,0.00339784,0.33596174,0.00000000,0.71128242,0.36823476
-5.36368184,0.87061066,0.23268945,0.00328439,0.33439257,0.00000000,0.67822132,0.35643986
-5.35767884,0.83647947,0.22347829,0.00317493,0.33237704,0.00000000,0.64640203,0.34455705
-5.35167584,0.80273779,0.21395256,0.00306829,0.32970216,0.00000000,0.61571629,0.33253774
-5.34567284,0.76925739,0.20417675,0.00296324,0.32617955,0.00000000,0.58603166,0.32033536
-5.33966983,0.73591240,0.19421293,0.00285856,0.32165157,0.00000000,0.55720387,0.30790953
-5.33366683,0.70259055,0.18412111,0.00275313,0.31599643,0.00000000,0.52908856,0.29522975
-5.32766383,0.66920326,0.17395974,0.00264600,0.30913188,0.00000000,0.50155198,0.28227872
-5.32166083,0.63569382,0.16378623,0.00253639,0.30101731,0.00000000,0.47448007,0.26905484
-5.31565783,0.60204349,0.15365750,0.00242381,0.29165431,0.00000000,0.44778554,0.25557398
-5.30965483,0.56827511,0.14363044,0.00230801,0.28108549,0.00000000,0.42141276,0.24187024
-5.30365183,0.53445444,0.13376231,0.00218901,0.26939184,0.00000000,0.39534038,0.22799589
-5.29764882,0.50068901,0.12411102,0.00206710,0.25668866,0.00000000,0.36958174,0.21402048
-5.29164582,0.46712504,0.11473527,0.00194282,0.24312037,0.00000000,0.34418330,0.20002909
-5.28564282,0.43394263,0.10569468,0.00181690,0.22885445,0.00000000,0.31922136,0.18612018
-5.27963982,0.40134965,0.09704982,0.00169025,0.21407483,0.00000000,0.29479748,0.17240283
-5.27363682,0.36957492,0.08886215,0.00156393,0.19897511,0.00000000,0.27103298,0.15899392
-5.26763382,0.33886109,0.08119411,0.00143903,0.18375184,0.00000000,0.24806295,0.14601523
-5.26163082,0.30945778,0.07410916,0.00131673,0.16859822,0.00000000,0.22603026,0.13359068
-5.25562781,0.28161525,0.06767197,0.00119816,0.15369844,0.00000000,0.20507978,0.12184396
-5.24962481,0.25557912,0.06194871,0.00108445,0.13922292,0.00000000,0.18535325,0.11089659
-5.24362181,0.23158616,0.05700741,0.00097663,0.12532450,0.00000000,0.16698500,0.10086644
-5.23761881,0.20986154,0.05291849,0.00087565,0.11213567,0.00000000,0.15009853,0.09186696
-5.23161581,0.19061722,0.04975533,0.00078238,0.09976697,0.00000000,0.13480424,0.08400684
-5.22561281,0.17405178,0.04759487,0.00069757,0.08830632,0.00000000,0.12119810,0.07739027
-5.21960980,0.16035117,0.04651812,0.00062187,0.07781938,0.00000000,0.10936116,0.07211759
-5.21360680,0.14969033,0.04661065,0.00055585,0.06835070,0.00000000,0.09935997,0.06828624
-5.20760380,0.14223534,0.04796272,0.00050002,0.05992551,0.00000000,0.09124746,0.06599188
-5.20160080,0.13814573,0.05066927,0.00045484,0.05255200,0.00000000,0.08506418,0.06532951
-5.19559780,0.13757660,0.05482941,0.00042073,0.04622398,0.00000000,0.08083981,0.06639441
-5.18959480,0.14068027,0.06054546,0.00039812,0.04092356,0.00000000,0.07859445,0.06928277
-5.18359180,0.14760708,0.06792152,0.00038748,0.03662393,0.00000000,0.07833982,0.07409191
-5.17758879,0.15850520,0.07706142,0.00038929,0.03329194,0.00000000,0.08007995,0.08091982
-5.17158579,0.17351911,0.08806608,0.00040409,0.03089037,0.00000000,0.08381150,0.08986414
-5.16558279,0.19278676,0.10103033,0.00043251,0.02937995,0.00000000,0.08952338,0.10102033
-5.15957979,0.21643529,0.11603919,0.00047522,0.02872089,0.00000000,0.09719597,0.11447911
-5.15357679,0.24457542,0.13316371,0.00053294,0.02887401,0.00000000,0.10679967,0.13032320
-5.14757379,0.27729455,0.15245646,0.00060644,0.02980141,0.00000000,0.11829312,0.14862336
-5.14157079,0.31464886,0.17394687,0.00069650,0.03146674,0.00000000,0.13162099,0.16943386
-5.13556778,0.35665460,0.19763645,0.00080389,0.03383502,0.00000000,0.14671167,0.19278751
-5.12956478,0.40327904,0.22349432,0.00092932,0.03687214,0.00000000,0.16347493,0.21869041
-5.12356178,0.45443126,0.25145295,0.00107337,0.04054412,0.00000000,0.18179969,0.24711671
-5.11755878,0.50995347,0.28140461,0.00123648,0.04481604,0.00000000,0.20155223,0.27800342
-5.11155578,0.56961315,0.31319856,0.00141888,0.04965091,0.00000000,0.22257484,0.31124573
-5.10555278,0.63309649,0.34663923,0.00162048,0.05500847,0.00000000,0.24468521,0.34669294
-5.09954977,0.70000369,0.38148557,0.00184092,0.06084394,0.00000000,0.26767658,0.38414536
-5.09354677,0.76984644,0.41745179,0.00207941,0.06710688,0.00000000,0.29131881,0.42335238
-5.08754377,0.84204806,0.45420945,0.00233478,0.07374029,0.00000000,0.31536043,0.46401194
-5.08154077,0.91594653,0.49139114,0.00260536,0.08067978,0.00000000,0.33953162,0.50577160
-5.07553777,0.99080070,0.52859569,0.00288907,0.08785321,0.00000000,0.36354818,0.54823146
-5.06953477,1.06579974,0.56539477,0.00318331,0.09518053,0.00000000,0.38711639,0.59094883
-5.06353177,1.14007589,0.60134101,0.00348507,0.10257406,0.00000000,0.40993860,0.63344482
-5.05752876,1.21272019,0.63597723,0.00379091,0.10993921,0.00000000,0.43171946,0.67521285
-5.05152576,1.28280114,0.66884667,0.00409706,0.11717558,0.00000000,0.45217256,0.71572870
-5.04552276,1.34938552,0.69950395,0.00439947,0.12417845,0.00000000,0.47102728,0.75446214
-5.03951976,1.41156102,0.72752630,0.00469392,0.13084070,0.00000000,0.48803556,0.79088962
-5.03351676,1.46845982,0.75252479,0.00497612,0.13705500,0.00000000,0.50297846,0.82450773
-5.02751376,1.51928221,0.77415516,0.00524184,0.14271634,0.00000000,0.51567205,0.85484690
-5.02151076,1.56331947,0.79212761,0.00548704,0.14772463,0.00000000,0.52597259,0.88148481
-5.01550775,1.59997496,0.80621549,0.00570797,0.15198750,0.00000000,0.53378059,0.90405897
-5.00950475,1.62878245,0.81626220,0.00590132,0.15542292,0.00000000,0.53904366,0.92227791
-5.00350175,1.64942086,0.82218611,0.00606432,0.15796179,0.00000000,0.54175801,0.93593043
-4.99749875,1.66172464,0.82398320,0.00619480,0.15955018,0.00000000,0.54196829,0.94489241
-4.99149575,1.66568920,0.82172726,0.00629130,0.16015123,0.00000000,0.53976604,0.94913088
-4.98549275,1.66147095,0.81556757,0.00635309,0.15974657,0.00000000,0.53528653,0.94870504
-4.97948974,1.64938192,0.80572412,0.00638021,0.15833718,0.00000000,0.52870410,0.94376410
-4.97348674,1.62987905,0.79248048,0.00637341,0.15594364,0.00000000,0.52022634,0.93454200
-4.96748374,1.60354859,0.77617470,0.00633415,0.15260581,0.00000000,0.51008708,0.92134928
-4.96148074,1.57108622,0.75718854,0.00626451,0.14838179,0.00000000,0.49853880,0.90456233
-4.95547774,1.53327400,0.73593553,0.00616711,0.14334646,0.00000000,0.48584437,0.88461067
-4.94947474,1.49095499,0.71284844,0.00604502,0.13758931,0.00000000,0.47226898,0.86196281
-4.94347174,1.44500711,0.68836674,0.00590158,0.13121206,0.00000000,0.45807218,0.83711147
-4.93746873,1.39631718,0.66292454,0.00574034,0.12432579,0.00000000,0.44350073,0.81055880
-4.93146573,1.34575673,0.63693980,0.00556492,0.11704799,0.00000000,0.42878238,0.78280249
-4.92546273,1.29416060,0.61080505,0.00537887,0.10949953,0.00000000,0.41412110,0.75432337
-4.91945973,1.24230931,0.58488022,0.00518558,0.10180172,0.00000000,0.39969365,0.72557517
-4.91345673,1.19091613,0.55948776,0.00498822,0.09407354,0.00000000,0.38564803,0.69697687
-4.90745373,1.14061912,0.53491035,0.00478965,0.08642915,0.00000000,0.37210353,0.66890790
-4.90145073,1.09197852,0.51139098,0.00459237,0.07897587,0.00000000,0.35915247,0.64170647
-4.89544772,1.04547913,0.48913547,0.00439855,0.07181250,0.00000000,0.34686354,0.61567070
-4.88944472,1.00153736,0.46831708,0.00420999,0.06502819,0.00000000,0.33528632,0.59106254
-4.88344172,0.96051201,0.44908266,0.00402817,0.05870168,0.00000000,0.32445691,0.56811379
-4.87743872,0.92271790,0.43156001,0.00385428,0.05290111,0.00000000,0.31440407,0.54703382
-4.87143572,0.88844112,0.41586580,0.00368929,0.04768414,0.00000000,0.30515558,0.52801817
-4.86543272,0.85795445,0.40211328,0.00353402,0.04309839,0.00000000,0.29674442,0.51125728
-4.85942971,0.83153194,0.39041938,0.00338915,0.03918221,0.00000000,0.28921424,0.49694462
-4.85342671,0.80946102,0.38091040,0.00325536,0.03596549,0.00000000,0.28262384,0.48528337
-4.84742371,0.79205138,0.37372589,0.00313330,0.03347061,0.00000000,0.27705036,0.47649108
-4.84142071,0.77963942,0.36902031,0.00302371,0.03171333,0.00000000,0.27259079,0.47080175
-4.83541771,0.77258791,0.36696208,0.00292738,0.03070356,0.00000000,0.26936188,0.46846482
-4.82941471,0.77128031,0.36773003,0.00284519,0.03044598,0.00000000,0.26749819,0.46974114
-4.82341171,0.77610995,0.37150727,0.00277807,0.03094041,0.00000000,0.26714848,0.47489571
-4.81740870,0.78746442,0.37847259,0.00272704,0.03218197,0.00000000,0.26847058,0.48418751
-4.81140570,0.80570579,0.38878986,0.00269310,0.03416098,0.00000000,0.27162498,0.49785688
-4.80540270,0.83114787,0.40259599,0.00267720,0.03686261,0.00000000,0.27676751,0.51611114
-4.79939970,0.86403156,0.41998801,0.00268022,0.04026638,0.00000000,0.28404159,0.53910906
-4.79339670,0.90450003,0.44100997,0.00270285,0.04434557,0.00000000,0.29357042,0.56694527
-4.78739370,0.95257502,0.46564069,0.00274554,0.04906651,0.00000000,0.30544967,0.59963561
-4.78139070,1.00813620,0.49378293,0.00280850,0.05438794,0.00000000,0.31974108,0.63710424
-4.77538769,1.07090487,0.52525486,0.00289158,0.06026060,0.00000000,0.33646756,0.67917369
-4.76938469,1.14043352,0.55978464,0.00299427,0.06662686,0.00000000,0.35560994,0.72555865
-4.76338169,1.21610244,0.59700847,0.00311570,0.07342077,0.00000000,0.37710595,0.77586414
-4.75737869,1.29712408,0.63647290,0.00325461,0.08056846,0.00000000,0.40085133,0.82958873
-4.75137569,1.38255574,0.67764121,0.00340941,0.08798888,0.00000000,0.42670340,0.88613295
-4.74537269,1.47132044,0.71990429,0.00357819,0.09559499,0.00000000,0.45448677,0.94481295
-4.73936968,1.56223556,0.76259553,0.00375880,0.10329534,0.00000000,0.48400120,1.00487901
-4.73336668,1.65404837,0.80500943,0.00394892,0.11099603,0.00000000,0.51503111,1.06553849
-4.72736368,1.74547692,0.84642316,0.00414616,0.11860295,0.00000000,0.54735635,1.12598201
-4.72136068,1.83525466,0.88612035,0.00434813,0.12602421,0.00000000,0.58076362,1.18541209
-4.71535768,1.92217669,0.92341590,0.00455257,0.13317271,0.00000000,0.61505794,1.24307261
-4.70935468,2.00514536,0.95768082,0.00475744,0.13996863,0.00000000,0.65007341,1.29827785
-4.70335168,2.08321292,0.98836586,0.00496101,0.14634178,0.00000000,0.68568267,1.35043949
-4.69734867,2.15561887,1.01502280,0.00516190,0.15223367,0.00000000,0.72180433,1.39909014
-4.69134567,2.22182003,1.03732221,0.00535918,0.15759913,0.00000000,0.75840781,1.44390213
-4.68534267,2.28151148,1.05506683,0.00555241,0.16240750,0.00000000,0.79551518,1.48470023
-4.67933967,2.33463708,1.06819977,0.00574160,0.16664314,0.00000000,0.83319963,1.52146769
-4.67333667,2.38138858,1.07680707,0.00592724,0.17030543,0.00000000,0.87158044,1.55434492
-4.66733367,2.42219339,1.08111425,0.00611024,0.17340806,0.00000000,0.91081461,1.58362076
-4.66133067,2.45769102,1.08147707,0.00629186,0.17597773,0.00000000,0.95108525,1.60971645
-4.65532766,2.48869940,1.07836682,0.00647362,0.17805235,0.00000000,0.99258727,1.63316325
-4.64932466,2.51617240,1.07235061,0.00665722,0.17967874,0.00000000,1.03551103,1.65457433
-4.64332166,2.54115070,1.06406777,0.00684436,0.18091001,0.00000000,1.08002464,1.67461262
-4.63731866,2.56470819,1.05420327,0.00703667,0.18180275,0.00000000,1.12625579,1.69395586
-4.63131566,2.58789664,1.04345930,0.00723556,0.18241417,0.00000000,1.17427414,1.71326079
-4.62531266,2.61169120,1.03252653,0.00744209,0.18279926,0.00000000,1.22407522,1.73312813
-4.61930965,2.63693941,1.02205602,0.00765686,0.18300821,0.00000000,1.27556663,1.75407009
-4.61330665,2.66431628,1.01263325,0.00787993,0.18308420,0.00000000,1.32855765,1.77648202
-4.60730365,2.69428742,1.00475522,0.00811075,0.18306155,0.00000000,1.38275266,1.80061965
-4.60130065,2.72708204,0.99881168,0.00834809,0.18296444,0.00000000,1.43774920,1.82658290
-4.59529765,2.76267713,0.99507104,0.00859006,0.18280617,0.00000000,1.49304080,1.85430712
-4.58929465,2.80079331,0.99367170,0.00883412,0.18258894,0.00000000,1.54802479,1.88356217
-4.58329165,2.84090270,0.99461885,0.00907713,0.18230428,0.00000000,1.60201495,1.91395925
-4.57728864,2.88224815,0.99778675,0.00931540,0.18193392,0.00000000,1.65425856,1.94496528
-4.57128564,2.92387301,1.00292641,0.00954485,0.18145111,0.00000000,1.70395745,1.97592396
-4.56528264,2.96465996,1.00967801,0.00976110,0.18082235,0.00000000,1.75029208,2.00608266
-4.55927964,3.00337709,1.01758749,0.00995962,0.18000940,0.00000000,1.79244784,2.03462383
-4.55327664,3.03872919,1.02612663,0.01013592,0.17897135,0.00000000,1.82964255,2.06069945
-4.54727364,3.06941193,1.03471547,0.01028565,0.17766697,0.00000000,1.86115395,2.08346721
-4.54127064,3.09416679,1.04274635,0.01040483,0.17605680,0.00000000,1.88634628,2.10212667
-4.53526763,3.11183429,1.04960839,0.01048994,0.17410530,0.00000000,1.90469462,2.11595400
-4.52926463,3.12140354,1.05471163,0.01053812,0.17178273,0.00000000,1.91580633,2.12433404
-4.52326163,3.12205624,1.05750975,0.01054723,0.16906677,0.00000000,1.91943847,2.12678827
-4.51725863,3.11320353,1.05752071,0.01051599,0.16594382,0.00000000,1.91551080,2.12299785
-4.51125563,3.09451455,1.05434447,0.01044405,0.16241003,0.00000000,1.90411374,2.11282096
-4.50525263,3.06593576,1.04767748,0.01033198,0.15847189,0.00000000,1.88551112,2.09630398
-4.49924962,3.02770086,1.03732331,0.01018136,0.15414650,0.00000000,1.86013772,2.07368616
-4.49324662,2.98033100,1.02319931,0.00999467,0.14946149,0.00000000,1.82859167,2.04539804
-4.48724362,2.92462585,1.00533934,0.00977535,0.14445469,0.00000000,1.79162229,2.01205374
-4.48124062,2.86164606,0.98389243,0.00952762,0.13917338,0.00000000,1.75011368,1.97443760
-4.47523762,2.79268817,0.95911781,0.00925650,0.13367343,0.00000000,1.70506490,1.93348591
-4.46923462,2.71925293,0.93137654,0.00896759,0.12801819,0.00000000,1.65756739,1.89026446
-4.46323162,2.64300862,0.90112025,0.00866703,0.12227723,0.00000000,1.60878054,1.84594271
-4.45722861,2.56575038,0.86887747,0.00836133,0.11652500,0.00000000,1.55990606,1.80176563
-4.45122561,2.48935724,0.83523808,0.00805725,0.11083941,0.00000000,1.51216217,1.75902402
-4.44522261,2.41574803,0.80083658,0.00776165,0.10530038,0.00000000,1.46675808,1.71902421
-4.43921961,2.34683754,0.76633456,0.00748135,0.09998844,0.00000000,1.42486967,1.68305812
-4.43321661,2.28449389,0.73240315,0.00722303,0.09498333,0.00000000,1.38761673,1.65237417
-4.42721361,2.23049833,0.69970570,0.00699307,0.09036270,0.00000000,1.35604226,1.62815007
-4.42121061,2.18650813,0.66888137,0.00679746,0.08620083,0.00000000,1.33109422,1.61146775
-4.41520760,2.15402321,0.64052980,0.00664170,0.08256750,0.00000000,1.31360980,1.60329105
-4.40920460,2.13435703,0.61519733,0.00653069,0.07952689,0.00000000,1.30430247,1.60444651
-4.40320160,2.12861204,0.59336493,0.00646866,0.07713661,0.00000000,1.30375165,1.61560749
-4.39719860,2.13765984,0.57543793,0.00645912,0.07544680,0.00000000,1.31239515,1.63728169
-4.39119560,2.16212602,0.56173788,0.00650476,0.07449934,0.00000000,1.33052403,1.66980225
-4.38519260,2.20237978,0.55249632,0.00660742,0.07432714,0.00000000,1.35827980,1.71332226
-4.37918959,2.25852804,0.54785073,0.00676806,0.07495348,0.00000000,1.39565389,1.76781264
-4.37318659,2.33041383,0.54784245,0.00698672,0.07639150,0.00000000,1.44248888,1.83306323
-4.36718359,2.41761887,0.55241662,0.00726251,0.07864376,0.00000000,1.49848166,1.90868673
-4.36118059,2.51946996,0.56142411,0.00759357,0.08170187,0.00000000,1.56318798,1.99412539
-4.35517759,2.63504892,0.57462523,0.00797712,0.08554626,0.00000000,1.63602852,2.08866013
-4.34917459,2.76320590,0.59169527,0.00840945,0.09014603,0.00000000,1.71629620,2.19142164
-4.34317159,2.90257581,0.61223173,0.00888595,0.09545904,0.00000000,1.80316467,2.30140345
-4.33716858,3.05159761,0.63576301,0.00940116,0.10143195,0.00000000,1.89569800,2.41747642
-4.33116558,3.20853622,0.66175859,0.00994885,0.10800065,0.00000000,1.99286149,2.53840462
-4.32516258,3.37150696,0.68964037,0.01052205,0.11509065,0.00000000,2.09353364,2.66286225
-4.31915958,3.53850212,0.71879504,0.01111321,0.12261783,0.00000000,2.19651926,2.78945138
-4.31315658,3.70741959,0.74858727,0.01171428,0.13048925,0.00000000,2.30056387,2.91672048
-4.30715358,3.87609309,0.77837332,0.01231683,0.13860424,0.00000000,2.40436929,3.04318344
