energy_ev,total_up,C_s_up,C_p_up,Ir_p_up,Ir_d_up,Mg_p_up,Mg_d_up,S_s_up,S_p_up
-6.00000000,5.05109226,0.02180402,0.25339229,1.90615202,1.73145884,0.83626849,0.00000000,0.07853940,1.91113821
-5.99399700,5.09421989,0.02187707,0.25669617,1.95487687,1.75163617,0.84374015,0.00000000,0.07617920,1.91963503
-5.98799400,5.14965581,0.02194162,0.26231254,2.01023719,1.77525983,0.85139491,0.00000000,0.07401481,1.93179072
-5.98199100,5.21661566,0.02200485,0.27023577,2.07189112,1.80207597,0.85896121,0.00000000,0.07205572,1.94728016
-5.97598799,5.29425760,0.02207396,0.28046229,2.13953032,1.83182183,0.86617505,0.00000000,0.07030851,1.96573439
-5.96998499,5.38169099,0.02215607,0.29298913,2.21287809,1.86422967,0.87278570,0.00000000,0.06877671,1.98674563
-5.96398199,5.47798420,0.02225802,0.30781181,2.29168365,1.89903018,0.87856058,0.00000000,0.06746084,2.00987283
-5.95797899,5.58217200,0.02238627,0.32492195,2.37571329,1.93595552,0.88328921,0.00000000,0.06635855,2.03464810
-5.95197599,5.69326250,0.02254673,0.34430451,2.46473895,1.97474196,0.88678633,0.00000000,0.06546499,2.06058382
-5.94597299,5.81024421,0.02274472,0.36593493,2.55852494,2.01513199,0.88889408,0.00000000,0.06477317,2.08718060
-5.93996998,5.93209298,0.02298484,0.38977611,2.65681355,2.05687591,0.88948343,0.00000000,0.06427450,2.11393584
-5.93396698,6.05777898,0.02327095,0.41577537,2.75931024,2.09973289,0.88845486,0.00000000,0.06395934,2.14035291
-5.92796398,6.18627363,0.02360616,0.44386153,2.86566900,2.14347148,0.88573847,0.00000000,0.06381759,2.16595055
-5.92196098,6.31655602,0.02399276,0.47394207,2.97547855,2.18786936,0.88129347,0.00000000,0.06383922,2.19027233
-5.91595798,6.44761893,0.02443228,0.50590048,3.08824992,2.23271260,0.87510737,0.00000000,0.06401478,2.21289586
-5.90995498,6.57847372,0.02492554,0.53959382,3.20340572,2.27779410,0.86719475,0.00000000,0.06433584,2.23344133
-5.90395198,6.70815409,0.02547262,0.57485074,3.32027167,2.32291141,0.85759581,0.00000000,0.06479527,2.25157902
-5.89794897,6.83571836,0.02607294,0.61146974,3.43807071,2.36786401,0.84637472,0.00000000,0.06538745,2.26703556
-5.89194597,6.96025016,0.02672534,0.64921809,3.55591987,2.41244995,0.83361786,0.00000000,0.06610833,2.27959848
-5.88594297,7.08085753,0.02742803,0.68783129,3.67283043,2.45646225,0.81943199,0.00000000,0.06695533,2.28911903
-5.87993997,7.19667077,0.02817865,0.72701332,3.78771144,2.49968508,0.80394232,0.00000000,0.06792715,2.29551292
-5.87393697,7.30683938,0.02897426,0.76643774,3.89937706,2.54189013,0.78729067,0.00000000,0.06902339,2.29875916
-5.86793397,7.41052873,0.02981132,0.80574986,4.00655775,2.58283343,0.76963353,0.00000000,0.07024414,2.29889699
-5.86193097,7.50691736,0.03068558,0.84456994,4.10791564,2.62225299,0.75114030,0.00000000,0.07158944,2.29602109
-5.85592796,7.59519562,0.03159209,0.88249758,4.20206406,2.65986774,0.73199151,0.00000000,0.07305867,2.29027547
-5.84992496,7.67456691,0.03252502,0.91911741,4.28759122,2.69537800,0.71237714,0.00000000,0.07465001,2.28184636
-5.84392196,7.74425206,0.03347759,0.95400584,4.36308769,2.72846795,0.69249506,0.00000000,0.07635980,2.27095458
-5.83791896,7.80349785,0.03444200,0.98673905,4.42717743,2.75881026,0.67254957,0.00000000,0.07818206,2.25784788
-5.83191596,7.85159013,0.03540929,1.01690187,4.47855150,2.78607309,0.65275000,0.00000000,0.08010803,2.24279367
-5.82591296,7.88787165,0.03636933,1.04409738,4.51600363,2.80992935,0.63330938,0.00000000,0.08212589,2.22607262
-5.81990995,7.91176439,0.03731078,1.06795697,4.53846657,2.83006815,0.61444313,0.00000000,0.08422059,2.20797339
-5.81390695,7.92279593,0.03822117,1.08815057,4.54504774,2.84620807,0.59636771,0.00000000,0.08637384,2.18878879
-5.80790395,7.92062857,0.03908698,1.10439643,4.53506292,2.85811167,0.57929920,0.00000000,0.08856440,2.16881337
-5.80190095,7.90509000,0.03989390,1.11647039,4.50806622,2.86560066,0.56345167,0.00000000,0.09076840,2.14834258
-5.79589795,7.87620376,0.04062703,1.12421392,4.46387513,2.86857089,0.54903542,0.00000000,0.09295993,2.12767313
-5.78989495,7.83421755,0.04127130,1.12754077,4.40258895,2.86700636,0.53625483,0.00000000,0.09511182,2.10710450
-5.78389195,7.77962743,0.04181183,1.12644181,4.32459968,2.86099130,0.52530603,0.00000000,0.09719648,2.08694103
-5.77788894,7.71319606,0.04223445,1.12098775,4.23059446,2.85071956,0.51637423,0.00000000,0.09918687,2.06749441
-5.77188594,7.63596336,0.04252619,1.11132979,4.12154897,2.83650050,0.50963075,0.00000000,0.10105755,2.04908592
-5.76588294,7.54924805,0.04267575,1.09769782,3.99871185,2.81876089,0.50522987,0.00000000,0.10278563,2.03204812
-5.75987994,7.45463939,0.04267406,1.08039651,3.86358043,2.79804236,0.50330565,0.00000000,0.10435182,2.01672568
-5.75387694,7.35397863,0.04251466,1.05979917,3.71786867,2.77499418,0.50396863,0.00000000,0.10574117,2.00347486
-5.74787394,7.24933037,0.04219411,1.03633977,3.56346828,2.75036168,0.50730284,0.00000000,0.10694386,1.99266168
-5.74187094,7.14294447,0.04171226,1.01050337,3.40240479,2.72497037,0.51336312,0.00000000,0.10795565,1.98465851
-5.73586793,7.03720985,0.04107235,0.98281526,3.23679013,2.69970643,0.52217298,0.00000000,0.10877812,1.97983924
-5.72986493,6.93460165,0.04028112,0.95382926,3.06877361,2.67549437,0.53372309,0.00000000,0.10941871,1.97857307
-5.72386193,6.83762370,0.03934863,0.92411558,2.90049322,2.65327257,0.54797066,0.00000000,0.10989044,1.98121723
-5.71785893,6.74874854,0.03828800,0.89424858,2.73402895,2.63396779,0.56483962,0.00000000,0.11021142,1.98810881
-5.71185593,6.67035679,0.03711510,0.86479474,2.57135989,2.61846959,0.58422180,0.00000000,0.11040407,1.99955601
-5.70585293,6.60467828,0.03584800,0.83630134,2.41432617,2.60760551,0.60597897,0.00000000,0.11049417,2.01582926
-5.69984992,6.55373641,0.03450642,0.80928581,2.26459698,2.60211803,0.62994564,0.00000000,0.11050973,2.03715229
-5.69384692,6.51929755,0.03311111,0.78422621,2.12364519,2.60264384,0.65593256,0.00000000,0.11047976,2.06369356
-5.68784392,6.50282645,0.03168316,0.76155276,1.99272875,2.60969612,0.68373055,0.00000000,0.11043296,2.09555812
-5.68184092,6.50544856,0.03024335,0.74164068,1.87287896,2.62365006,0.71311460,0.00000000,0.11039638,2.13278011
-5.67583792,6.52791960,0.02881154,0.72480422,1.76489505,2.64473196,0.74384777,0.00000000,0.11039421,2.17531587
-5.66983492,6.57060263,0.02740605,0.71129197,1.66934450,2.67301180,0.77568470,0.00000000,0.11044659,2.22303780
-5.66383192,6.63345228,0.02604325,0.70128343,1.58656830,2.70839923,0.80837461,0.00000000,0.11056863,2.27572884
-5.65782891,6.71600610,0.02473709,0.69488685,1.51669014,2.75064277,0.84166325,0.00000000,0.11076959,2.33307765
-5.65182591,6.81738244,0.02349889,0.69213819,1.45962876,2.79933199,0.87529406,0.00000000,0.11105234,2.39467460
-5.64582291,6.93628474,0.02233715,0.69300139,1.41511245,2.85390226,0.90900822,0.00000000,0.11141296,2.46000852
-5.63981991,7.07101182,0.02125750,0.69736983,1.38269489,2.91364196,0.94254373,0.00000000,0.11184073,2.52846450
-5.63381691,7.21947435,0.02026279,0.70506896,1.36177196,2.97770185,0.97563368,0.00000000,0.11231830,2.59932306
-5.62781391,7.37921728,0.01935324,0.71586020,1.35159870,3.04510649,1.00800402,0.00000000,0.11282210,2.67176084
-5.62181091,7.54744887,0.01852670,0.72944606,1.35130643,3.11476759,1.03937101,0.00000000,0.11332305,2.74485359
-5.61580790,7.72107637,0.01777891,0.74547643,1.35991985,3.18549936,1.06943891,0.00000000,0.11378739,2.81758161
-5.60980490,7.89674889,0.01710391,0.76355600,1.37637398,3.25603584,1.09789821,0.00000000,0.11417780,2.88883827
-5.60380190,8.07090775,0.01649438,0.78325272,1.39953126,3.32505022,1.12442497,0.00000000,0.11445454,2.95744209
-5.59779890,8.23984445,0.01594205,0.80410713,1.42819889,3.39117628,1.14868147,0.00000000,0.11457676,3.02215260
-5.59179590,8.39976601,0.01543806,0.82564236,1.46114652,3.45303175,1.17031868,0.00000000,0.11450386,3.08169021
-5.58579290,8.54686719,0.01497330,0.84737450,1.49712445,3.50924348,1.18898057,0.00000000,0.11419683,3.13476005
-5.57978989,8.67740849,0.01453879,0.86882316,1.53488246,3.55847422,1.20431056,0.00000000,0.11361960,3.18007943
-5.57378689,8.78779833,0.01412592,0.88952176,1.57318901,3.59945037,1.21595974,0.00000000,0.11274022,3.21640851
-5.56778389,8.87467748,0.01372670,0.90902730,1.61085082,3.63099015,1.22359696,0.00000000,0.11153207,3.24258317
-5.56178089,8.93500315,0.01333396,0.92692931,1.64673240,3.65203157,1.22692019,0.00000000,0.10997471,3.25754918
-5.55577789,8.96612998,0.01294153,0.94285753,1.67977517,3.66165903,1.22566873,0.00000000,0.10805472,3.26039632
-5.54977489,8.96588484,0.01254427,0.95648831,1.70901561,3.65912792,1.21963571,0.00000000,0.10576619,3.25039099
-5.54377189,8.93263256,0.01213825,0.96754935,1.73360197,3.64388601,1.20868015,0.00000000,0.10311107,3.22700598
-5.53776888,8.86532959,0.01172067,0.97582282,1.75280900,3.61559076,1.19273795,0.00000000,0.10009919,3.18994578
-5.53176588,8.76356320,0.01128993,0.98114677,1.76605011,3.57412186,1.17183120,0.00000000,0.09674804,3.13916619
-5.52576288,8.62757417,0.01084559,0.98341495,1.77288656,3.51958820,1.14607515,0.00000000,0.09308242,3.07488717
-5.51975988,8.45826184,0.01038832,0.98257523,1.77303346,3.45232896,1.11568242,0.00000000,0.08913367,2.99759792
-5.51375688,8.25717088,0.00991982,0.97862681,1.76636221,3.37290849,1.08096422,0.00000000,0.08493890,2.90805389
-5.50775388,8.02646014,0.00944276,0.97161648,1.75289952,3.28210538,1.04232824,0.00000000,0.08053993,2.80726551
-5.50175088,7.76885483,0.00896070,0.96163439,1.73282301,3.18089578,1.00027338,0.00000000,0.07598219,2.69647900
-5.49574787,7.48758376,0.00847796,0.94880939,1.70645361,3.07043178,0.95538147,0.00000000,0.07131345,2.57714984
-5.48974487,7.18630420,0.00799956,0.93330448,1.67424524,2.95201569,0.90830623,0.00000000,0.06658262,2.45091008
-5.48374187,6.86901736,0.00753109,0.91531246,1.63677202,2.82707110,0.85976008,0.00000000,0.06183850,2.31953058
-5.47773887,6.53997761,0.00707862,0.89505200,1.59471360,2.69711198,0.81049910,0.00000000,0.05712862,2.18487980
-5.47173587,6.20359882,0.00664859,0.87276424,1.54883911,2.56371077,0.76130701,0.00000000,0.05249814,2.04888067
-5.46573287,5.86436088,0.00624772,0.84870990,1.49999003,2.42846655,0.71297850,0.00000000,0.04798895,1.91346704
-5.45972986,5.52671920,0.00588285,0.82316690,1.44906249,2.29297434,0.66630261,0.00000000,0.04363884,1.78054130
-5.45372686,5.19501967,0.00556092,0.79642830,1.39698935,2.15879625,0.62204666,0.00000000,0.03948092,1.65193437
-5.44772386,4.87342073,0.00528877,0.76880035,1.34472212,2.02743502,0.58094106,0.00000000,0.03554314,1.52936922
-5.44172086,4.56582393,0.00507309,0.74060052,1.29321312,1.90031047,0.54366531,0.00000000,0.03184811,1.41442865
-5.43571786,4.27581347,0.00492024,0.71215516,1.24339779,1.77873905,0.51083547,0.00000000,0.02841297,1.30852795
-5.42971486,4.00660494,0.00483619,0.68379670,1.19617729,1.66391638,0.48299314,0.00000000,0.02524951,1.21289257
-5.42371186,3.76100302,0.00482632,0.65586007,1.15240142,1.55690287,0.46059596,0.00000000,0.02236437,1.12854088
-5.41770885,3.54136735,0.00489529,0.62867836,1.11285201,1.45861198,0.44400968,0.00000000,0.01975940,1.05627183
-5.41170585,3.34958621,0.00504693,0.60257765,1.07822677,1.36980105,0.43350166,0.00000000,0.01743208,0.99665714
-5.40570285,3.18705706,0.00528402,0.57787100,1.04912392,1.29106439,0.42923583,0.00000000,0.01537605,0.95003772
-5.39969985,3.05467358,0.00560819,0.55485188,1.02602791,1.22282836,0.43126904,0.00000000,0.01358164,0.91652374
-5.39369685,2.95281890,0.00601972,0.53378717,1.00929653,1.16534850,0.43954882,0.00000000,0.01203639,0.89599827
-5.38769385,2.88136510,0.00651745,0.51491009,0.99914996,1.11870853,0.45391270,0.00000000,0.01072566,0.88812396
-5.38169085,2.83967940,0.00709862,0.49841346,0.99566238,1.08282158,0.47408916,0.00000000,0.00963316,0.89235278
-5.37568784,2.82663762,0.00775882,0.48444363,0.99875653,1.05743368,0.49970052,0.00000000,0.00874144,0.90793876
-5.36968484,2.84064593,0.00849189,0.47309550,1.00820207,1.04212998,0.53026793,0.00000000,0.00803235,0.93395383
-5.36368184,2.87967187,0.00928996,0.46440901,1.02361796,1.03634403,0.56521863,0.00000000,0.00748752,0.96930676
-5.35767884,2.94128544,0.01014351,0.45836742,1.04447950,1.03937047,0.60389597,0.00000000,0.00708870,1.01276555
-5.35167584,3.02271113,0.01104145,0.45489759,1.07013007,1.05038142,0.64557195,0.00000000,0.00681813,1.06298329
-5.34567284,3.12089099,0.01197135,0.45387243,1.09979768,1.06844672,0.68946269,0.00000000,0.00665883,1.11852740
-5.33966983,3.23255866,0.01291969,0.45511543,1.13261611,1.09255802,0.73474643,0.00000000,0.00659488,1.17791225
-5.33366683,3.35432331,0.01387220,0.45840731,1.16765008,1.12165650,0.78058399,0.00000000,0.00661166,1.23963465
-5.32766383,3.48276185,0.01481422,0.46349442,1.20392374,1.15466359,0.82614118,0.00000000,0.00669605,1.30221161
-5.32166083,3.61451707,0.01573119,0.47009860,1.24045157,1.19051409,0.87061241,0.00000000,0.00683661,1.36421952
-5.31565783,3.74639849,0.01660908,0.47792805,1.27627036,1.22819054,0.91324497,0.00000000,0.00702371,1.42433347
-5.30965483,3.87548220,0.01743495,0.48668866,1.31047108,1.26675761,0.95336273,0.00000000,0.00724966,1.48136550
-5.30365183,3.99920574,0.01819740,0.49609533,1.34222921,1.30539516,0.99038847,0.00000000,0.00750880,1.53430010
-5.29764882,4.11545333,0.01888705,0.50588253,1.37083216,1.34342839,1.02386361,0.00000000,0.00779749,1.58232549
-5.29164582,4.22262748,0.01949697,0.51581382,1.39570236,1.38035349,1.05346439,0.00000000,0.00811415,1.62485896
-5.28564282,4.31970267,0.02002301,0.52568955,1.41641519,1.41585749,1.07901342,0.00000000,0.00845912,1.66156492
-5.27963982,4.40625791,0.02046408,0.53535256,1.43271047,1.44983085,1.10048591,0.00000000,0.00883462,1.69236427
-5.27363682,4.48248537,0.02082225,0.54469153,1.44449729,1.48237181,1.11800987,0.00000000,0.00924450,1.71743428
-5.26763382,4.54917361,0.02110274,0.55364171,1.45185164,1.51378194,1.13186004,0.00000000,0.00969400,1.73719834
-5.26163082,4.60766502,0.02131386,0.56218320,1.45500715,1.54455241,1.14244539,0.00000000,0.01018943,1.75230563
-5.25562781,4.65978835,0.02146666,0.57033675,1.45433920,1.57534131,1.15029066,0.00000000,0.01073784,1.76360095
-5.24962481,4.70776849,0.02157457,0.57815740,1.45034341,1.60694261,1.15601231,0.00000000,0.01134655,1.77208586
-5.24362181,4.75411717,0.02165289,0.58572637,1.44360934,1.64024794,1.16029004,0.00000000,0.01202271,1.77887241
-5.23761881,4.80150889,0.02171812,0.59314158,1.43479093,1.67620267,1.16383488,0.00000000,0.01277288,1.78513134
-5.23161581,4.85264776,0.02178731,0.60050743,1.42457489,1.71575824,1.16735529,0.00000000,0.01360249,1.79203703
-5.22561281,4.91013137,0.02187728,0.60792442,1.41364880,1.75982302,1.17152287,0.00000000,0.01451545,1.80071152
-5.21960980,4.97631807,0.02200387,0.61547918,1.40267021,1.80921395,1.17693914,0.00000000,0.01551372,1.81217033
-5.21360680,5.05320437,0.02218122,0.62323543,1.39223839,1.86461150,1.18410518,0.00000000,0.01659702,1.82727257
-5.20760380,5.14231833,0.02242110,0.63122650,1.38286973,1.92652033,1.19339541,0.00000000,0.01776257,1.84667777
-5.20160080,5.24463479,0.02273228,0.63944969,1.37497808,1.99523775,1.20503695,0.00000000,0.01900498,1.87081169
-5.19559780,5.36051665,0.02312013,0.64786287,1.36886065,2.07083177,1.21909565,0.00000000,0.02031628,1.89984272
-5.18959480,5.48968573,0.02358627,0.65638345,1.36468997,2.15313032,1.23546939,0.00000000,0.02168603,1.93367044
-5.18359180,5.63122495,0.02412844,0.66488980,1.36251216,2.24172227,1.25388919,0.00000000,0.02310165,1.97192672
-5.17758879,5.78361220,0.02474052,0.67322503,1.36225129,2.33597066,1.27392816,0.00000000,0.02454882,2.01398974
-5.17158579,5.94478464,0.02541275,0.68120290,1.36371942,2.43503760,1.29501787,0.00000000,0.02601208,2.05901034
-5.16558279,6.11223047,0.02613211,0.68861559,1.36663173,2.53792003,1.31647136,0.00000000,0.02747546,2.10594953
-5.15957979,6.28310400,0.02688286,0.69524278,1.37062578,2.64349442,1.33751198,0.00000000,0.02892328,2.15362548
-5.15357679,6.45435839,0.02764725,0.70086176,1.37528382,2.75056845,1.35730647,0.00000000,0.03034093,2.20076785
-5.14757379,6.62288955,0.02840626,0.70525782,1.38015714,2.85793694,1.37500085,0.00000000,0.03171571,2.24607696
-5.14157079,6.78568404,0.02914045,0.70823454,1.38479114,2.96443916,1.38975743,0.00000000,0.03303760,2.28828481
-5.13556778,6.93996354,0.02983090,0.70962336,1.38874999,3.06901434,1.40079125,0.00000000,0.03430005,2.32621527
-5.12956478,7.08331854,0.03046002,0.70929205,1.39163970,3.17075248,1.40740415,0.00000000,0.03550055,2.35884033
-5.12356178,7.21382429,0.03101239,0.70715151,1.39312866,3.26893740,1.40901508,0.00000000,0.03664111,2.38532994
-5.11755878,7.33013331,0.03147549,0.70316077,1.39296476,3.36307973,1.40518507,0.00000000,0.03772860,2.40509287
-5.11155578,7.43153941,0.03184028,0.69732986,1.39098829,3.45293755,1.39563600,0.00000000,0.03877475,2.41780675
-5.10555278,7.51801007,0.03210163,0.68972050,1.38714042,3.53852367,1.38026230,0.00000000,0.03979612,2.42343587
-5.09954977,7.59018548,0.03225862,0.68044460,1.38146671,3.62009860,1.35913516,0.00000000,0.04081361,2.42223598
-5.09354677,7.64934433,0.03231454,0.66966076,1.37411584,3.69814960,1.33249930,0.00000000,0.04185199,2.41474591
-5.08754377,7.69733817,0.03227683,0.65756888,1.36533366,3.77335669,1.30076263,0.00000000,0.04293900,2.40176648
-5.08154077,7.73649784,0.03215672,0.64440338,1.35545305,3.84654728,1.26447940,0.00000000,0.04410439,2.38432790
-5.07553777,7.76951687,0.03196877,0.63042525,1.34488004,3.91864189,1.22432801,0.00000000,0.04537881,2.36364730
-5.06953477,7.79931796,0.03173022,0.61591340,1.33407708,3.99059390,1.18108438,0.00000000,0.04679254,2.34107839
-5.06353177,7.82890948,0.03146026,0.60115578,1.32354419,4.06332645,1.13559264,0.00000000,0.04837424,2.31805586
-5.05752876,7.86123928,0.03117921,0.58644068,1.31379890,4.13767023,1.08873417,0.00000000,0.05014962,2.29603706
-5.05152576,7.89905336,0.03090759,0.57204850,1.30535599,4.21430530,1.04139679,0.00000000,0.05214026,2.27644373
-5.04552276,7.94476619,0.03066533,0.55824454,1.29870776,4.29371046,0.99444530,0.00000000,0.05436248,2.26060634
-5.03951976,8.00034903,0.03047089,0.54527278,1.29430588,4.37612270,0.94869457,0.00000000,0.05682643,2.24971361
-5.03351676,8.06724142,0.03034053,0.53335109,1.29254529,4.46150916,0.90488634,0.00000000,0.05953531,2.24476907
-5.02751376,8.14628935,0.03028765,0.52266779,1.29375098,4.54955284,0.86367038,0.00000000,0.06248493,2.24655659
-5.02151076,8.23771259,0.03032229,0.51337963,1.29816779,4.63965303,0.82559064,0.00000000,0.06566348,2.25561586
-5.01550775,8.34110144,0.03045077,0.50561105,1.30595379,4.73093995,0.79107650,0.00000000,0.06905156,2.27222852
-5.00950475,8.45544204,0.03067548,0.49945460,1.31717700,4.82230292,0.76043917,0.00000000,0.07262256,2.29641501
-5.00350175,8.57916753,0.03099489,0.49497226,1.33181553,4.91243007,0.73387288,0.00000000,0.07634322,2.32794176
-4.99749875,8.71023119,0.03140362,0.49219741,1.34976077,4.99985735,0.71146045,0.00000000,0.08017443,2.36633766
-4.99149575,8.84619671,0.03189278,0.49113714,1.37082326,5.08302393,0.69318240,0.00000000,0.08407234,2.41091862
-4.98549275,8.98433992,0.03245032,0.49177470,1.39474073,5.16033092,0.67892894,0.00000000,0.08798943,2.46081852
-4.97948974,9.12175610,0.03306157,0.49407174,1.42118761,5.23020002,0.66851387,0.00000000,0.09187586,2.51502465
-4.97348674,9.25546696,0.03370982,0.49797018,1.44978561,5.29112927,0.66168957,0.00000000,0.09568073,2.57241580
-4.96748374,9.38252196,0.03437691,0.50339355,1.48011463,5.34174289,0.65816216,0.00000000,0.09935338,2.63180097
-4.96148074,9.50008912,0.03504391,0.51024775,1.51172343,5.38083308,0.65760613,0.00000000,0.10284467,2.69195707
-4.95547774,9.60553174,0.03569175,0.51842118,1.54413977,5.40739197,0.65967777,0.00000000,0.10610805,2.75166384
-4.94947474,9.69646850,0.03630175,0.52778437,1.57687949,5.42063294,0.66402678,0.00000000,0.10910055,2.80973492
-4.94347174,9.77081559,0.03685625,0.53818926,1.60945446,5.42000081,0.67030593,0.00000000,0.11178360,2.86504412
-4.93746873,9.82681104,0.03733894,0.54946829,1.64137924,5.40517159,0.67817838,0.00000000,0.11412359,2.91654633
-4.93146573,9.86302248,0.03773535,0.56143363,1.67217651,5.37604275,0.68732273,0.00000000,0.11609234,2.96329300
-4.92546273,9.87834044,0.03803301,0.57387675,1.70138149,5.33271569,0.69743596,0.00000000,0.11766730,3.00444237
-4.91945973,9.87196039,0.03822168,0.58656870,1.72854551,5.27547238,0.70823441,0.00000000,0.11883165,3.03926514
-4.91345673,9.84335692,0.03829345,0.59926120,1.75323915,5.20474839,0.71945323,0.00000000,0.11957416,3.06714614
-4.90745373,9.79225396,0.03824270,0.61168891,1.77505522,5.12110457,0.73084475,0.00000000,0.11988911,3.08758311
-4.90145073,9.71859440,0.03806606,0.62357287,1.79361193,5.02519951,0.74217612,0.00000000,0.11977598,3.10018359
-4.89544772,9.62251259,0.03776228,0.63462521,1.80855657,4.91776452,0.75322671,0.00000000,0.11923918,3.10466087
-4.88944472,9.50431216,0.03733211,0.64455510,1.81956977,4.79958267,0.76378585,0.00000000,0.11828776,3.10082983
-4.88344172,9.36445089,0.03677804,0.65307567,1.82637065,4.67147277,0.77365096,0.00000000,0.11693519,3.08860357
-4.87743872,9.20353368,0.03610420,0.65991185,1.82872263,4.53427872,0.78262670,0.00000000,0.11519905,3.06799109
-4.87143572,9.02231328,0.03531607,0.66480864,1.82643987,4.38886414,0.79052509,0.00000000,0.11310089,3.03909642
-4.86543272,8.82169808,0.03442037,0.66753954,1.81939411,4.23611171,0.79716682,0.00000000,0.11066608,3.00211905
-4.85942971,8.60276507,0.03342483,0.66791463,1.80752142,4.07692623,0.80238362,0.00000000,0.10792365,2.95735546
-4.85342671,8.36677576,0.03233807,0.66578798,1.79082856,3.91224025,0.80602172,0.00000000,0.10490620,2.90520120
-4.84742371,8.11519238,0.03116945,0.66106396,1.76939837,3.74302076,0.80794603,0.00000000,0.10164972,2.84615282
-4.84142071,7.84969170,0.02992894,0.65370198,1.74339378,3.57027565,0.80804486,0.00000000,0.09819344,2.78080909
-4.83541771,7.57217370,0.02862700,0.64371953,1.71305993,3.39505850,0.80623484,0.00000000,0.09457953,2.70987044
-4.82941471,7.28476297,0.02727451,0.63119327,1.67872393,3.21847076,0.80246559,0.00000000,0.09085274,2.63413628
-4.82341171,6.98980098,0.02588266,0.61625801,1.64079216,3.04166035,0.79672394,0.00000000,0.08705988,2.55449919
-4.81740870,6.68982836,0.02446282,0.59910365,1.59974464,2.86581636,0.78903716,0.00000000,0.08324921,2.47193600
-4.81140570,6.38755663,0.02302649,0.57997018,1.55612672,2.69215967,0.77947506,0.00000000,0.07946968,2.38749519
-4.80540270,6.08583011,0.02158516,0.55914105,1.51053789,2.52192989,0.76815069,0.00000000,0.07576997,2.30228093
-4.79939970,5.78757911,0.02015023,0.53693498,1.46361830,2.35636918,0.75521945,0.00000000,0.07219757,2.21743397
-4.79339670,5.49576623,0.01873284,0.51369682,1.41603306,2.19670376,0.74087657,0.00000000,0.06879761,2.13410988
-4.78739370,5.21332824,0.01734385,0.48978780,1.36845513,2.04412435,0.72535305,0.00000000,0.06561182,2.05345551
-4.78139070,4.94311617,0.01599363,0.46557547,1.32154721,1.89976653,0.70891012,0.00000000,0.06267738,1.97658457
-4.77538769,4.68783651,0.01469204,0.44142391,1.27594353,1.76469224,0.69183251,0.00000000,0.06002588,1.90455330
-4.76938469,4.44999623,0.01344827,0.41768456,1.23223218,1.63987340,0.67442076,0.00000000,0.05768238,1.83833744
-4.76338169,4.23185438,0.01227080,0.39468796,1.19093871,1.52617865,0.65698299,0.00000000,0.05566465,1.77881145
-4.75737869,4.03538224,0.01116735,0.37273669,1.15251192,1.42436364,0.63982644,0.00000000,0.05398256,1.72673103
-4.75137569,3.86223382,0.01014478,0.35209977,1.11731217,1.33506533,0.62324929,0.00000000,0.05263782,1.68271968
-4.74537269,3.71372767,0.00920913,0.33300861,1.08560303,1.25880038,0.60753299,0.00000000,0.05162384,1.64726004
-4.73936968,3.59084034,0.00836558,0.31565444,1.05754659,1.19596710,0.59293560,0.00000000,0.05092601,1.62069015
-4.73336668,3.49421110,0.00761844,0.30018735,1.03320254,1.14685079,0.57968636,0.00000000,0.05052218,1.60320489
-4.72736368,3.42415685,0.00697125,0.28671671,1.01253124,1.11163127,0.56798157,0.00000000,0.05038343,1.59486228
-4.72136068,3.38069576,0.00642672,0.27531274,0.99540061,1.09039204,0.55798220,0.00000000,0.05047509,1.59559413
-4.71535768,3.36357734,0.00598685,0.26600920,0.98159639,1.08312973,0.54981291,0.00000000,0.05075798,1.60522037
-4.70935468,3.37231663,0.00565292,0.25880665,0.97083552,1.08976292,0.54356262,0.00000000,0.05118978,1.62346601
-4.70335168,3.40622998,0.00542559,0.25367633,0.96278176,1.11013939,0.53928640,0.00000000,0.05172651,1.64997968
-4.69734867,3.46446987,0.00530489,0.25056414,0.95706298,1.14404082,0.53700842,0.00000000,0.05232407,1.68435255
-4.69134567,3.54605642,0.00529028,0.24939458,0.95328925,1.19118455,0.53672577,0.00000000,0.05293972,1.72613660
-4.68534267,3.64990377,0.00538070,0.25007450,0.95107081,1.25122194,0.53841264,0.00000000,0.05353353,1.77486098
-4.67933967,3.77483990,0.00557461,0.25249632,0.95003527,1.32373339,0.54202474,0.00000000,0.05406964,1.83004580
-4.67333667,3.91961927,0.00587003,0.25654085,0.94984302,1.40822050,0.54750358,0.00000000,0.05451734,1.89121254
-4.66733367,4.08292811,0.00626457,0.26207940,0.95020056,1.50409585,0.55478028,0.00000000,0.05485194,1.95789088
-4.66133067,4.26338331,0.00675553,0.26897540,0.95087083,1.61067169,0.56377885,0.00000000,0.05505538,2.02962180
-4.65532766,4.45952613,0.00733992,0.27708551,0.95168059,1.72714857,0.57441862,0.00000000,0.05511652,2.10595730
-4.64932466,4.66981281,0.00801462,0.28626024,0.95252443,1.85260549,0.58661607,0.00000000,0.05503127,2.18645727
-4.64332166,4.89260445,0.00877645,0.29634441,0.95336552,1.98599301,0.60028570,0.00000000,0.05480235,2.27068442
-4.63731866,5.12615872,0.00962232,0.30717746,0.95423335,2.12613080,0.61534043,0.00000000,0.05443887,2.35819810
