energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-5.81990995,2.13847587,0.02312454,0.26942326,0.01770388,0.00000000,1.16569218,0.00000000,0.87415083,0.38937915
-5.81390695,2.09255514,0.02222485,0.26485719,0.01769486,0.00000000,1.13828138,0.00000000,0.84985833,0.37913825
-5.80790395,2.04086919,0.02124602,0.25963629,0.01762906,0.00000000,1.10770823,0.00000000,0.82352337,0.36785845
-5.80190095,1.98396430,0.02020568,0.25382142,0.01750656,0.00000000,1.07428394,0.00000000,0.79537385,0.35568713
-5.79589795,1.92246875,0.01912225,0.24748434,0.01732848,0.00000000,1.03836172,0.00000000,0.76566277,0.34278865
-5.78989495,1.85708153,0.01801449,0.24070655,0.01709693,0.00000000,1.00033041,0.00000000,0.73466475,0.32934092
-5.78389195,1.78855981,0.01690103,0.23357793,0.01681506,0.00000000,0.96060752,0.00000000,0.70267208,0.31553173
-5.77788894,1.71770565,0.01579999,0.22619532,0.01648701,0.00000000,0.91963193,0.00000000,0.66999060,0.30155486
-5.77188594,1.64535221,0.01472859,0.21866095,0.01611782,0.00000000,0.87785652,0.00000000,0.63693532,0.28760612
-5.76588294,1.57234995,0.01370281,0.21108073,0.01571340,0.00000000,0.83574085,0.00000000,0.60382612,0.27387940
-5.75987994,1.49955300,0.01273712,0.20356252,0.01528041,0.00000000,0.79374421,0.00000000,0.57098355,0.26056283
-5.75387694,1.42780605,0.01184421,0.19621430,0.01482612,0.00000000,0.75231904,0.00000000,0.53872496,0.24783510
-5.74787394,1.35793181,0.01103480,0.18914227,0.01435831,0.00000000,0.71190490,0.00000000,0.50736100,0.23586201
-5.74187094,1.29071942,0.01031751,0.18244893,0.01388513,0.00000000,0.67292310,0.00000000,0.47719263,0.22479330
-5.73586793,1.22691369,0.00969872,0.17623117,0.01341491,0.00000000,0.63577198,0.00000000,0.44850872,0.21475987
-5.72986493,1.16720553,0.00918259,0.17057835,0.01295600,0.00000000,0.60082282,0.00000000,0.42158426,0.20587134
-5.72386193,1.11222356,0.00877097,0.16557053,0.01251662,0.00000000,0.56841657,0.00000000,0.39667933,0.19821407
-5.71785893,1.06252704,0.00846349,0.16127679,0.01210472,0.00000000,0.53886116,0.00000000,0.37403864,0.19184968
-5.71185593,1.01860036,0.00825760,0.15775384,0.01172777,0.00000000,0.51242964,0.00000000,0.35389188,0.18681408
-5.70585293,0.98084904,0.00814869,0.15504478,0.01139266,0.00000000,0.48935896,0.00000000,0.33645469,0.18311710
-5.69984992,0.94959763,0.00813021,0.15317838,0.01110560,0.00000000,0.46984952,0.00000000,0.32193017,0.18074275
-5.69384692,0.92508943,0.00819388,0.15216864,0.01087197,0.00000000,0.45406541,0.00000000,0.31051094,0.17965011
-5.68784392,0.90748813,0.00832991,0.15201492,0.01069631,0.00000000,0.44213536,0.00000000,0.30238164,0.17977491
-5.68184092,0.89688150,0.00852717,0.15270248,0.01058226,0.00000000,0.43415441,0.00000000,0.29772148,0.18103170
-5.67583792,0.89328690,0.00877355,0.15420358,0.01053254,0.00000000,0.43018613,0.00000000,0.29670704,0.18331681
-5.66983492,0.89665848,0.00905618,0.15647905,0.01054902,0.00000000,0.43026540,0.00000000,0.29951462,0.18651168
-5.66383192,0.90689583,0.00936178,0.15948027,0.01063276,0.00000000,0.43440153,0.00000000,0.30632231,0.19048682
-5.65782891,0.92385353,0.00967700,0.16315151,0.01078408,0.00000000,0.44258164,0.00000000,0.31731115,0.19510610
-5.65182591,0.94735113,0.00998869,0.16743245,0.01100266,0.00000000,0.45477394,0.00000000,0.33266529,0.20023115
-5.64582291,0.97718295,0.01028429,0.17226090,0.01128765,0.00000000,0.47093075,0.00000000,0.35257079,0.20572595
-5.63981991,1.01312698,0.01055210,0.17757527,0.01163779,0.00000000,0.49099102,0.00000000,0.37721270,0.21146107
-5.63381691,1.05495220,0.01078161,0.18331701,0.01205149,0.00000000,0.51488190,0.00000000,0.40677041,0.21731773
-5.62781391,1.10242368,0.01096371,0.18943250,0.01252692,0.00000000,0.54251937,0.00000000,0.44141086,0.22319112
-5.62181091,1.15530489,0.01109094,0.19587450,0.01306204,0.00000000,0.57380749,0.00000000,0.48127986,0.22899312
-5.61580790,1.21335681,0.01115764,0.20260295,0.01365467,0.00000000,0.60863629,0.00000000,0.52649135,0.23465404
-5.60980490,1.27633372,0.01116006,0.20958500,0.01430243,0.00000000,0.64687825,0.00000000,0.57711502,0.24012343
-5.60380190,1.34397556,0.01109638,0.21679435,0.01500269,0.00000000,0.68838335,0.00000000,0.63316261,0.24536982
-5.59779890,1.41599749,0.01096675,0.22420983,0.01575251,0.00000000,0.73297309,0.00000000,0.69457336,0.25037944
-5.59179590,1.49207686,0.01077317,0.23181332,0.01654851,0.00000000,0.78043365,0.00000000,0.76119952,0.25515400
-5.58579290,1.57183885,0.01051933,0.23958717,0.01738671,0.00000000,0.83050879,0.00000000,0.83279249,0.25970764
-5.57978989,1.65484166,0.01021048,0.24751123,0.01826242,0.00000000,0.88289295,0.00000000,0.90899067,0.26406322
-5.57378689,1.74056257,0.00985317,0.25555980,0.01917006,0.00000000,0.93722530,0.00000000,0.98930990,0.26824828
-5.56778389,1.82838623,0.00945502,0.26369856,0.02010308,0.00000000,0.99308534,0.00000000,1.07313741,0.27229077
-5.56178089,1.91759658,0.00902438,0.27188196,0.02105384,0.00000000,1.04999074,0.00000000,1.15973021,0.27621501
-5.55577789,2.00737356,0.00857011,0.28005106,0.02201359,0.00000000,1.10739804,0.00000000,1.24821847,0.28003805
-5.54977489,2.09679568,0.00810131,0.28813218,0.02297248,0.00000000,1.16470661,0.00000000,1.33761459,0.28376665
-5.54377189,2.18484920,0.00762699,0.29603647,0.02391967,0.00000000,1.22126629,0.00000000,1.42682802,0.28739519
-5.53776888,2.27044417,0.00715592,0.30366050,0.02484349,0.00000000,1.27638873,0.00000000,1.51468588,0.29090458
-5.53176588,2.35243737,0.00669638,0.31088795,0.02573166,0.00000000,1.32936231,0.00000000,1.59995888,0.29426234
-5.52576288,2.42966133,0.00625602,0.31759230,0.02657165,0.00000000,1.37947025,0.00000000,1.68139196,0.29742369
-5.51975988,2.50095872,0.00584177,0.32364052,0.02735097,0.00000000,1.42601135,0.00000000,1.75773836,0.30033384
-5.51375688,2.56522032,0.00545973,0.32889750,0.02805764,0.00000000,1.46832238,0.00000000,1.82779615,0.30293104
-5.50775388,2.62142504,0.00511518,0.33323106,0.02868058,0.00000000,1.50580120,0.00000000,1.89044530,0.30515044
-5.50175088,2.66867968,0.00481255,0.33651726,0.02921003,0.00000000,1.53792944,0.00000000,1.94468398,0.30692835
-5.49574787,2.70625651,0.00455551,0.33864569,0.02963799,0.00000000,1.56429341,0.00000000,1.98966214,0.30820666
-5.48974487,2.73362631,0.00434701,0.33952450,0.02995851,0.00000000,1.58460225,0.00000000,2.02471095,0.30893710
-5.48374187,2.75048501,0.00418937,0.33908483,0.03016800,0.00000000,1.59870200,0.00000000,2.04936640,0.30908508
-5.47773887,2.75677209,0.00408435,0.33728441,0.03026542,0.00000000,1.60658489,0.00000000,2.06338610,0.30863274
-5.47173587,2.75267967,0.00403329,0.33411012,0.03025235,0.00000000,1.60839298,0.00000000,2.06675817,0.30758121
-5.46573287,2.73865121,0.00403719,0.32957936,0.03013300,0.00000000,1.60441586,0.00000000,2.05970186,0.30595160
-5.45972986,2.71536988,0.00409676,0.32374014,0.02991402,0.00000000,1.59508231,0.00000000,2.04265973,0.30378498
-5.45372686,2.68373679,0.00421254,0.31666992,0.02960430,0.00000000,1.58094620,0.00000000,2.01628186,0.30114109
-5.44772386,2.64483997,0.00438491,0.30847323,0.02921459,0.00000000,1.56266713,0.00000000,1.98140260,0.29809593
-5.44172086,2.59991570,0.00461413,0.29927816,0.02875712,0.00000000,1.54098678,0.00000000,1.93901120,0.29473847
-5.43571786,2.55030389,0.00490036,0.28923206,0.02824510,0.00000000,1.51670195,0.00000000,1.89021754,0.29116656
-5.42971486,2.49739970,0.00524364,0.27849649,0.02769221,0.00000000,1.49063570,0.00000000,1.83621457,0.28748232
-5.42371186,2.44260372,0.00564388,0.26724178,0.02711206,0.00000000,1.46360784,0.00000000,1.77823919,0.28378735
-5.41770885,2.38727316,0.00610078,0.25564149,0.02651773,0.00000000,1.43640615,0.00000000,1.71753318,0.28017805
-5.41170585,2.33267618,0.00661380,0.24386690,0.02592130,0.00000000,1.40975982,0.00000000,1.65530590,0.27674120
-5.40570285,2.27995146,0.00718206,0.23208200,0.02533345,0.00000000,1.38431595,0.00000000,1.59270017,0.27355031
-5.39969985,2.23007478,0.00780429,0.22043891,0.02476315,0.00000000,1.36062054,0.00000000,1.53076247,0.27066264
-5.39369685,2.18383373,0.00847875,0.20907412,0.02421745,0.00000000,1.33910426,0.00000000,1.47041865,0.26811735
-5.38769385,2.14181161,0.00920313,0.19810556,0.02370141,0.00000000,1.32007376,0.00000000,1.41245549,0.26593465
-5.38169085,2.10438057,0.00997448,0.18763063,0.02321802,0.00000000,1.30370863,0.00000000,1.35750876,0.26411604
-5.37568784,2.07170409,0.01078917,0.17772507,0.02276834,0.00000000,1.29006375,0.00000000,1.30605754,0.26264567
-5.36968484,2.04374812,0.01164282,0.16844293,0.02235166,0.00000000,1.27907692,0.00000000,1.25842472,0.26149258
-5.36368184,2.02029983,0.01253030,0.15981717,0.02196576,0.00000000,1.27058090,0.00000000,1.21478321,0.26061372
-5.35767884,2.00099279,0.01344570,0.15186119,0.02160719,0.00000000,1.26431925,0.00000000,1.17516701,0.25995760
-5.35167584,1.98533699,0.01438241,0.14457084,0.02127164,0.00000000,1.25996499,0.00000000,1.13948646,0.25946824
-5.34567284,1.97275206,0.01533311,0.13792700,0.02095430,0.00000000,1.25714111,0.00000000,1.10754671,0.25908922
-5.33966983,1.96260203,0.01628994,0.13189842,0.02065019,0.00000000,1.25544175,0.00000000,1.07906838,0.25876762
-5.33366683,1.95422988,0.01724456,0.12644477,0.02035452,0.00000000,1.25445337,0.00000000,1.05370945,0.25845759
-5.32766383,1.94699047,0.01818837,0.12151971,0.02006299,0.00000000,1.25377462,0.00000000,1.03108747,0.25812339
-5.32166083,1.94028034,0.01911264,0.11707387,0.01977202,0.00000000,1.25303431,0.00000000,1.01080120,0.25774172
-5.31565783,1.93356343,0.02000875,0.11305759,0.01947899,0.00000000,1.25190682,0.00000000,0.99245079,0.25730330
-5.30965483,1.92639172,0.02086841,0.10942345,0.01918230,0.00000000,1.25012424,0.00000000,0.97565600,0.25681362
-5.30365183,1.91842036,0.02168385,0.10612832,0.01888152,0.00000000,1.24748514,0.00000000,0.96007176,0.25629288
-5.29764882,1.90941690,0.02244808,0.10313511,0.01857729,0.00000000,1.24385969,0.00000000,0.94540072,0.25577511
-5.29164582,1.89926476,0.02315504,0.10041399,0.01827133,0.00000000,1.23919110,0.00000000,0.93140253,0.25530673
-5.28564282,1.88796106,0.02379977,0.09794321,0.01796629,0.00000000,1.23349372,0.00000000,0.91789966,0.25494450
-5.27963982,1.87560958,0.02437855,0.09570954,0.01766561,0.00000000,1.22684796,0.00000000,0.90477981,0.25475311
-5.27363682,1.86240920,0.02488894,0.09370817,0.01737327,0.00000000,1.21939256,0.00000000,0.89199509,0.25480259
-5.26763382,1.84863901,0.02532982,0.09194237,0.01709365,0.00000000,1.21131473,0.00000000,0.87955805,0.25516561
-5.26163082,1.83464075,0.02570131,0.09042277,0.01683124,0.00000000,1.20283875,0.00000000,0.86753519,0.25591490
-5.25562781,1.82079962,0.02600469,0.08916638,0.01659045,0.00000000,1.19421359,0.00000000,0.85603815,0.25712084
-5.24962481,1.80752455,0.02624222,0.08819540,0.01637536,0.00000000,1.18570023,0.00000000,0.84521322,0.25884937
-5.24362181,1.79522856,0.02641696,0.08753581,0.01618956,0.00000000,1.17755926,0.00000000,0.83522977,0.26116021
-5.23761881,1.78431023,0.02653252,0.08721599,0.01603596,0.00000000,1.17003914,0.00000000,0.82626807,0.26410549
-5.23161581,1.77513677,0.02659278,0.08726508,0.01591667,0.00000000,1.16336576,0.00000000,0.81850718,0.26772861
-5.22561281,1.76802935,0.02660171,0.08771152,0.01583289,0.00000000,1.15773347,0.00000000,0.81211334,0.27206349
-5.21960980,1.76325097,0.02656303,0.08858146,0.01578489,0.00000000,1.15329793,0.00000000,0.80722951,0.27713397
-5.21360680,1.76099700,0.02648008,0.08989728,0.01577197,0.00000000,1.15017078,0.00000000,0.80396634,0.28295334
-5.20760380,1.76138867,0.02635558,0.09167621,0.01579249,0.00000000,1.14841642,0.00000000,0.80239493,0.28952391
-5.20160080,1.76446921,0.02619158,0.09392902,0.01584394,0.00000000,1.14805053,0.00000000,0.80254168,0.29683654
-5.19559780,1.77020270,0.02598937,0.09665880,0.01592303,0.00000000,1.14904057,0.00000000,0.80438533,0.30487010
-5.18959480,1.77847521,0.02574946,0.09986002,0.01602580,0.00000000,1.15130776,0.00000000,0.80785613,0.31359083
-5.18359180,1.78909824,0.02547172,0.10351760,0.01614776,0.00000000,1.15473063,0.00000000,0.81283725,0.32295159
-5.17758879,1.80181394,0.02515542,0.10760630,0.01628407,0.00000000,1.15914981,0.00000000,0.81916819,0.33289107
-5.17158579,1.81630206,0.02479946,0.11209026,0.01642966,0.00000000,1.16437375,0.00000000,0.82664995,0.34333310
-5.16558279,1.83218834,0.02440254,0.11692287,0.01657939,0.00000000,1.17018538,0.00000000,0.83505172,0.35418604
-5.15957979,1.84905411,0.02396338,0.12204680,0.01672826,0.00000000,1.17634934,0.00000000,0.84411884,0.36534261
-5.15357679,1.86644702,0.02348094,0.12739450,0.01687153,0.00000000,1.18261961,0.00000000,0.85358154,0.37667999
-5.14757379,1.88389263,0.02295465,0.13288887,0.01700484,0.00000000,1.18874751,0.00000000,0.86316421,0.38806067
-5.14157079,1.90090677,0.02238456,0.13844440,0.01712441,0.00000000,1.19448967,0.00000000,0.87259485,0.39933391
-5.13556778,1.91700842,0.02177148,0.14396855,0.01722707,0.00000000,1.19961592,0.00000000,0.88161425,0.41033792
-5.12956478,1.93173282,0.02111713,0.14936359,0.01731040,0.00000000,1.20391691,0.00000000,0.88998458,0.42090293
-5.12356178,1.94464461,0.02042412,0.15452859,0.01737278,0.00000000,1.20721112,0.00000000,0.89749715,0.43085490
-5.11755878,1.95535043,0.01969602,0.15936185,0.01741346,0.00000000,1.20935114,0.00000000,0.90397899,0.44001998
-5.11155578,1.96351076,0.01893724,0.16376339,0.01743253,0.00000000,1.21022885,0.00000000,0.90929788,0.44822934
-5.10555278,1.96885024,0.01815295,0.16763762,0.01743094,0.00000000,1.20977932,0.00000000,0.91336590,0.45532443
-5.09954977,1.97116613,0.01734897,0.17089606,0.01741044,0.00000000,1.20798309,0.00000000,0.91614104,0.46116213
-5.09354677,1.97033435,0.01653157,0.17345988,0.01737353,0.00000000,1.20486672,0.00000000,0.91762697,0.46561971
-5.08754377,1.96631264,0.01570732,0.17526240,0.01732331,0.00000000,1.20050126,0.00000000,0.91787088,0.46859931
-5.08154077,1.95914041,0.01488285,0.17625112,0.01726340,0.00000000,1.19499879,0.00000000,0.91695946,0.47003154
-5.07553777,1.94893524,0.01406470,0.17638951,0.01719773,0.00000000,1.18850678,0.00000000,0.91501314,0.46987807
-5.06953477,1.93588578,0.01325912,0.17565817,0.01713039,0.00000000,1.18120064,0.00000000,0.91217883,0.46813308
-5.06353177,1.92024143,0.01247189,0.17405553,0.01706543,0.00000000,1.17327449,0.00000000,0.90862150,0.46482333
-5.05752876,1.90229907,0.01170825,0.17159795,0.01700663,0.00000000,1.16493074,0.00000000,0.90451494,0.46000691
-5.05152576,1.88238744,0.01097270,0.16831912,0.01695733,0.00000000,1.15636876,0.00000000,0.90003213,0.45377068
-5.04552276,1.86085000,0.01026900,0.16426900,0.01692020,0.00000000,1.14777343,0.00000000,0.89533576,0.44622661
-5.03951976,1.83802722,0.00960008,0.15951215,0.01689711,0.00000000,1.13930402,0.00000000,0.89056938,0.43750709
-5.03351676,1.81423928,0.00896806,0.15412559,0.01688895,0.00000000,1.13108420,0.00000000,0.88584969,0.42775963
-5.02751376,1.78977017,0.00837425,0.14819636,0.01689552,0.00000000,1.12319380,0.00000000,0.88126032,0.41714111
-5.02151076,1.76485439,0.00781921,0.14181876,0.01691553,0.00000000,1.11566282,0.00000000,0.87684763,0.40581204
-5.01550775,1.73966684,0.00730280,0.13509158,0.01694656,0.00000000,1.10846824,0.00000000,0.87261873,0.39393105
-5.00950475,1.71431684,0.00682429,0.12811524,0.01698510,0.00000000,1.10153393,0.00000000,0.86854184,0.38164995
-5.00350175,1.68884658,0.00638246,0.12098917,0.01702669,0.00000000,1.09473366,0.00000000,0.86454911,0.36910967
-4.99749875,1.66323420,0.00597573,0.11380941,0.01706609,0.00000000,1.08789744,0.00000000,0.86054169,0.35643711
-4.99149575,1.63740141,0.00560223,0.10666661,0.01709748,0.00000000,1.08082056,0.00000000,0.85639685,0.34374330
-4.98549275,1.61122516,0.00526000,0.09964440,0.01711470,0.00000000,1.07327514,0.00000000,0.85197665,0.33112262
-4.97948974,1.58455270,0.00494706,0.09281834,0.01711156,0.00000000,1.06502355,0.00000000,0.84713783,0.31865329
-4.97348674,1.55721919,0.00466155,0.08625533,0.01708209,0.00000000,1.05583279,0.00000000,0.84174212,0.30639888
-4.96748374,1.52906659,0.00440184,0.08001353,0.01702086,0.00000000,1.04548919,0.00000000,0.83566660,0.29441076
-4.96148074,1.49996297,0.00416664,0.07414276,0.01692322,0.00000000,1.03381254,0.00000000,0.82881322,0.28273129
-4.95547774,1.46982071,0.00395508,0.06868535,0.01678555,0.00000000,1.02066873,0.00000000,0.82111710,0.27139743
-4.94947474,1.43861285,0.00376678,0.06367733,0.01660547,0.00000000,1.00598033,0.00000000,0.81255300,0.26044457
-4.94347174,1.40638640,0.00360195,0.05914986,0.01638191,0.00000000,0.98973443,0.00000000,0.80313963,0.24991039
-4.93746873,1.37327185,0.00346138,0.05513090,0.01611528,0.00000000,0.97198721,0.00000000,0.79294151,0.23983835
-4.93146573,1.33948858,0.00334652,0.05164696,0.01580737,0.00000000,0.95286525,0.00000000,0.78206823,0.23028075
-4.92546273,1.30534565,0.00325946,0.04872475,0.01546140,0.00000000,0.93256328,0.00000000,0.77067127,0.22130118
-4.91945973,1.27123814,0.00320294,0.04639284,0.01508178,0.00000000,0.91133876,0.00000000,0.75893853,0.21297612
-4.91345673,1.23763929,0.00318029,0.04468306,0.01467404,0.00000000,0.88950341,0.00000000,0.74708688,0.20539573
-4.90745373,1.20508886,0.00319546,0.04363163,0.01424455,0.00000000,0.86741251,0.00000000,0.73535322,0.19866379
-4.90145073,1.17417847,0.00325285,0.04327996,0.01380028,0.00000000,0.84545221,0.00000000,0.72398456,0.19289673
-4.89544772,1.14553457,0.00335732,0.04367504,0.01334851,0.00000000,0.82402590,0.00000000,0.71322770,0.18822184
-4.88944472,1.11979989,0.00351405,0.04486937,0.01289659,0.00000000,0.80354007,0.00000000,0.70331895,0.18477470
-4.88344172,1.09761420,0.00372842,0.04692039,0.01245163,0.00000000,0.78439046,0.00000000,0.69447462,0.18269598
-4.87743872,1.07959514,0.00400587,0.04988943,0.01202027,0.00000000,0.76694912,0.00000000,0.68688244,0.18212760
-4.87143572,1.06631973,0.00435178,0.05384011,0.01160847,0.00000000,0.75155285,0.00000000,0.68069459,0.18320845
-4.86543272,1.05830709,0.00477126,0.05883625,0.01122131,0.00000000,0.73849336,0.00000000,0.67602224,0.18606974
-4.85942971,1.05600277,0.00526903,0.06493928,0.01086289,0.00000000,0.72800948,0.00000000,0.67293201,0.19083006
-4.85342671,1.05976504,0.00584917,0.07220523,0.01053623,0.00000000,0.72028149,0.00000000,0.67144419,0.19759034
-4.84742371,1.06985308,0.00651500,0.08068139,0.01024323,0.00000000,0.71542752,0.00000000,0.67153270,0.20642873
-4.84142071,1.08641729,0.00726883,0.09040269,0.00998469,0.00000000,0.71350189,0.00000000,0.67312655,0.21739563
-4.83541771,1.10949172,0.00811180,0.10138794,0.00976037,0.00000000,0.71449532,0.00000000,0.67611265,0.23050892
-4.82941471,1.13898836,0.00904374,0.11363611,0.00956908,0.00000000,0.71833651,0.00000000,0.68033967,0.24574957
-4.82341171,1.17469364,0.01006293,0.12712275,0.00940878,0.00000000,0.72489501,0.00000000,0.68562261,0.26305784
-4.81740870,1.21626671,0.01116604,0.14179683,0.00927673,0.00000000,0.73398505,0.00000000,0.69174787,0.28233012
-4.81140570,1.26323992,0.01234798,0.15757802,0.00916964,0.00000000,0.74537000,0.00000000,0.69847865,0.30341676
-4.80540270,1.31502140,0.01360186,0.17435481,0.00908381,0.00000000,0.75876739,0.00000000,0.70556028,0.32612094
-4.79939970,1.37089990,0.01491892,0.19198349,0.00901528,0.00000000,0.77385417,0.00000000,0.71272562,0.35019873
-4.79339670,1.43005213,0.01628855,0.21028811,0.00895996,0.00000000,0.79027238,0.00000000,0.71970021,0.37536064
-4.78739370,1.49155275,0.01769841,0.22906175,0.00891379,0.00000000,0.80763483,0.00000000,0.72620727,0.40127464
-4.78139070,1.55438713,0.01913447,0.24806893,0.00887279,0.00000000,0.82553116,0.00000000,0.73197247,0.42757065
-4.77538769,1.61746693,0.02058121,0.26704934,0.00883320,0.00000000,0.84353402,0.00000000,0.73672855,0.45384677
-4.76938469,1.67964853,0.02202186,0.28572279,0.00879152,0.00000000,0.86120563,0.00000000,0.74021979,0.47967680
-4.76338169,1.73975413,0.02343865,0.30379526,0.00874458,0.00000000,0.87810450,0.00000000,0.74220632,0.50461930
-4.75737869,1.79659512,0.02481313,0.32096597,0.00868952,0.00000000,0.89379266,0.00000000,0.74246839,0.52822762
-4.75137569,1.84899738,0.02612653,0.33693517,0.00862391,0.00000000,0.90784298,0.00000000,0.74081040,0.55006088
-4.74537269,1.89582774,0.02736013,0.35141233,0.00854563,0.00000000,0.91984686,0.00000000,0.73706485,0.56969532
-4.73936968,1.93602093,0.02849567,0.36412458,0.00845299,0.00000000,0.92942196,0.00000000,0.73109599,0.58673585
-4.73336668,1.96860610,0.02951577,0.37482489,0.00834462,0.00000000,0.93621984,0.00000000,0.72280301,0.60082711
-4.72736368,1.99273194,0.03040432,0.38329972,0.00821949,0.00000000,0.93993339,0.00000000,0.71212289,0.61166379
-4.72136068,2.00768946,0.03114686,0.38937584,0.00807693,0.00000000,0.94030370,0.00000000,0.69903242,0.61899967
-4.71535768,2.01293158,0.03173100,0.39292592,0.00791654,0.00000000,0.93712625,0.00000000,0.68354961,0.62265508
-4.70935468,2.00808855,0.03214666,0.39387269,0.00773825,0.00000000,0.93025605,0.00000000,0.66573404,0.62252230
-4.70335168,1.99297862,0.03238638,0.39219151,0.00754222,0.00000000,0.91961157,0.00000000,0.64568634,0.61856885
-4.69734867,1.96761343,0.03244553,0.38791116,0.00732893,0.00000000,0.90517724,0.00000000,0.62354655,0.61083832
-4.69134567,1.93219781,0.03232242,0.38111282,0.00709905,0.00000000,0.88700441,0.00000000,0.59949143,0.59944884
-4.68534267,1.88712390,0.03201838,0.37192737,0.00685354,0.00000000,0.86521059,0.00000000,0.57373074,0.58458915
-4.67933967,1.83295992,0.03153775,0.36053103,0.00659357,0.00000000,0.83997698,0.00000000,0.54650267,0.56651251
-4.67333667,1.77043384,0.03088773,0.34713956,0.00632053,0.00000000,0.81154441,0.00000000,0.51806837,0.54552868
-4.66733367,1.70041262,0.03007826,0.33200140,0.00603599,0.00000000,0.78020764,0.00000000,0.48870594,0.52199429
-4.66133067,1.62387799,0.02912177,0.31538986,0.00574176,0.00000000,0.74630830,0.00000000,0.45870403,0.49630212
-4.65532766,1.54189946,0.02803283,0.29759483,0.00543976,0.00000000,0.71022675,0.00000000,0.42835523,0.46886954
-4.64932466,1.45560584,0.02682783,0.27891442,0.00513208,0.00000000,0.67237294,0.00000000,0.39794957,0.44012681
-4.64332166,1.36615617,0.02552455,0.25964662,0.00482092,0.00000000,0.63317679,0.00000000,0.36776827,0.41050551
