energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down,V_p_up,V_p_down,V_d_up,V_d_down
-5.86193097,1.06180589,-2.21247289,1.41582688,-1.70820621,0.30317489,-0.64880172,0.00223554,-0.00057771,0.30504808,-0.65751159,0.36627113,-0.78673672,0.00000000,-0.00000000,0.18503280,-0.40870221,0.05967953,-0.17627170
-5.85592796,1.02909360,-2.16105936,1.39033899,-1.62752972,0.28717953,-0.63137627,0.00252313,-0.00051774,0.29726716,-0.61939971,0.35493820,-0.79554883,0.00000000,-0.00000000,0.18011158,-0.41691351,0.05808283,-0.17820820
-5.84992496,0.99909156,-2.11668480,1.36394477,-1.56284879,0.27150179,-0.61527450,0.00287414,-0.00047505,0.28866499,-0.58465247,0.34607290,-0.80560103,0.00000000,-0.00000000,0.17623963,-0.42513160,0.05715503,-0.18017788
-5.84392196,0.97220589,-2.07947668,1.33691186,-1.51421794,0.25632418,-0.60055038,0.00329351,-0.00044905,0.27940137,-0.55338115,0.33973684,-0.81684381,0.00000000,-0.00000000,0.17344668,-0.43329838,0.05692340,-0.18215710
-5.83791896,0.94878836,-2.04944137,1.30950355,-1.48143500,0.24181518,-0.58723291,0.00378569,-0.00043932,0.26964552,-0.52563788,0.33594870,-0.82920931,0.00000000,-0.00000000,0.17174376,-0.44136169,0.05740518,-0.18412345
-5.83191596,0.92912806,-2.02646991,1.28197227,-1.46405050,0.22812514,-0.57532778,0.00435451,-0.00044569,0.25956969,-0.50141963,0.33468663,-0.84261058,0.00000000,-0.00000000,0.17112424,-0.44927464,0.05860712,-0.18605650
-5.82591296,0.91344461,-2.01034304,1.25455446,-1.46137865,0.21538307,-0.56481850,0.00500286,-0.00046824,0.24934328,-0.48067208,0.33589099,-0.85694027,0.00000000,-0.00000000,0.17156507,-0.45699417,0.06052515,-0.18793823
-5.81990995,0.90188282,-2.00073568,1.22746638,-1.47250984,0.20369418,-0.55566703,0.00573247,-0.00050739,0.23912767,-0.46329347,0.33946717,-0.87206918,0.00000000,-0.00000000,0.17302797,-0.46447917,0.06314417,-0.18975337
-5.81390695,0.89450853,-1.99722104,1.20090070,-1.49632527,0.19313812,-0.54781407,0.00654366,-0.00056385,0.22907171,-0.44913811,0.34528842,-0.88784473,0.00000000,-0.00000000,0.17546064,-0.47168824,0.06643787,-0.19148949
-5.80790395,0.89130568,-1.99927489,1.17502338,-1.53151374,0.18376805,-0.54117903,0.00743509,-0.00063869,0.21930810,-0.43801984,0.35319835,-0.90408986,0.00000000,-0.00000000,0.17879778,-0.47857744,0.07036870,-0.19313696
-5.80190095,0.89217472,-2.00628064,1.14997094,-1.57659149,0.17561038,-0.53565993,0.00840356,-0.00073332,0.20995050,-0.42971540,0.36301333,-0.92060257,0.00000000,-0.00000000,0.18296199,-0.48509821,0.07488803,-0.19468878
-5.79589795,0.89693238,-2.01753591,1.12584779,-1.62992529,0.16866522,-0.53113360,0.00944385,-0.00084951,0.20109155,-0.42396791,0.37452465,-0.93715648,0.00000000,-0.00000000,0.18786449,-0.49119568,0.07993641,-0.19614038
-5.78989495,0.90531301,-2.03226124,1.10272367,-1.68975923,0.16290740,-0.52745617,0.01054860,-0.00098936,0.19280161,-0.42049069,0.38750075,-0.95350274,0.00000000,-0.00000000,0.19340583,-0.49680770,0.08544420,-0.19748933
-5.78389195,0.91697173,-2.04961155,1.08063149,-1.75424542,0.15828818,-0.52446439,0.01170829,-0.00115528,0.18512830,-0.41897154,0.40168957,-0.96937340,0.00000000,-0.00000000,0.19947658,-0.50186469,0.09133241,-0.19873504
-5.77788894,0.93148968,-2.06869058,1.05956558,-1.82147845,0.15473734,-0.52197766,0.01291125,-0.00135000,0.17809671,-0.41907764,0.41682127,-0.98448634,0.00000000,-0.00000000,0.20595819,-0.50629041,0.09751391,-0.19987851
-5.77188594,0.94838145,-2.08856845,1.03948069,-1.88953315,0.15216593,-0.51980119,0.01414378,-0.00157646,0.17171026,-0.42046115,0.43261155,-0.99855174,0.00000000,-0.00000000,0.21272411,-0.51000369,0.10389498,-0.20092207
-5.76588294,0.96710490,-2.10830216,1.02029203,-1.95650512,0.15046931,-0.51772998,0.01539041,-0.00183782,0.16595215,-0.42276557,0.44876574,-1.01127980,0.00000000,-0.00000000,0.21964123,-0.51292105,0.11037726,-0.20186910
-5.75987994,0.98707337,-2.12695837,1.00187671,-2.02055274,0.14953054,-0.51555389,0.01663410,-0.00213732,0.16078735,-0.42563287,0.46498364,-1.02238949,0.00000000,-0.00000000,0.22657181,-0.51496011,0.11685998,-0.20272383
-5.75387694,1.00767021,-2.14363777,0.98407661,-2.07993954,0.14922418,-0.51306342,0.01785674,-0.00247824,0.15616497,-0.42871101,0.48096539,-1.03161779,0.00000000,-0.00000000,0.23337586,-0.51604350,0.12324252,-0.20349105
-5.74787394,1.02826528,-2.15749990,0.96670305,-2.13307528,0.14942007,-0.51005610,0.01903951,-0.00286379,0.15202103,-0.43166199,0.49641796,-1.03872896,0.00000000,-0.00000000,0.23991403,-0.51610305,0.12942720,-0.20417580
-5.74187094,1.04823294,-2.16778734,0.94954308,-2.17855417,0.14998739,-0.50634305,0.02016345,-0.00329697,0.14828155,-0.43416985,0.51106247,-1.04352331,0.00000000,-0.00000000,0.24605091,-0.51508396,0.13532211,-0.20478303
-5.73586793,1.06697115,-2.17384781,0.93236749,-2.21518845,0.15079861,-0.50175557,0.02120997,-0.00378043,0.14486584,-0.43594836,0.52464176,-1.04584477,0.00000000,-0.00000000,0.25165873,-0.51294864,0.14084403,-0.20531714
-5.72986493,1.08392065,-2.17515308,0.91494007,-2.24203587,0.15173328,-0.49615115,0.02216148,-0.00431638,0.14168979,-0.43674817,0.53692802,-1.04558703,0.00000000,-0.00000000,0.25662121,-0.50967985,0.14592112,-0.20578150
-5.72386193,1.09858362,-2.17131352,0.89702791,-2.25841962,0.15268167,-0.48941876,0.02300190,-0.00490638,0.13866937,-0.43636288,0.54773013,-1.04269757,0.00000000,-0.00000000,0.26083745,-0.50528302,0.15049537,-0.20617790
-5.71785893,1.11054080,-2.16208745,0.87841227,-2.26393965,0.15354793,-0.48148294,0.02371720,-0.00555123,0.13572385,-0.43463374,0.55690016,-1.03717951,0.00000000,-0.00000000,0.26422564,-0.49978742,0.15452459,-0.20650598
-5.71185593,1.11946631,-2.14738457,0.85889930,-2.25847479,0.15425288,-0.47230653,0.02429590,-0.00625082,0.13277897,-0.43145278,0.56433869,-1.02909105,0.00000000,-0.00000000,0.26672640,-0.49324614,0.15798394,-0.20676266
-5.70585293,1.12513926,-2.12726343,0.83833020,-2.24217534,0.15473610,-0.46189180,0.02472945,-0.00700395,0.12976972,-0.42676412,0.56999854,-1.01854257,0.00000000,-0.00000000,0.26830554,-0.48573486,0.16086670,-0.20694174
-5.69984992,1.12745157,-2.10192285,0.81659019,-2.21544648,0.15495746,-0.45027996,0.02501248,-0.00780830,0.12664279,-0.42056323,0.57388667,-1.00569158,0.00000000,-0.00000000,0.26895597,-0.47734936,0.16318441,-0.20703351
-5.69384692,1.12641152,-2.07168796,0.79361567,-2.17892328,0.15489789,-0.43754899,0.02514304,-0.00866025,0.12335852,-0.41289441,0.57606389,-0.99073589,0.00000000,-0.00000000,0.26869880,-0.46820212,0.16496628,-0.20702471
-5.68784392,1.12214266,-2.03699161,0.76939933,-2.13343837,0.15455938,-0.42380997,0.02512261,-0.00955487,0.11989234,-0.40384631,0.57664247,-0.97390539,0.00000000,-0.00000000,0.26758332,-0.45841793,0.16625782,-0.20689859
-5.68184092,1.11487823,-1.99835224,0.74399268,-2.07998394,0.15396427,-0.40920209,0.02495604,-0.01048588,0.11623562,-0.39354594,0.57578158,-0.95545298,0.00000000,-0.00000000,0.26568599,-0.44812910,0.16711886,-0.20663545
-5.67583792,1.10495119,-1.95634949,0.71750608,-2.01966980,0.15315383,-0.39388658,0.02465136,-0.01144565,0.11239593,-0.38215133,0.57368073,-0.93564524,0.00000000,-0.00000000,0.26310832,-0.43747029,0.16762102,-0.20621331
-5.66983492,1.09278039,-1.91159898,0.69010610,-1.95367962,0.15218613,-0.37804004,0.02421949,-0.01242533,0.10839664,-0.36984322,0.57057163,-0.91475339,0.00000000,-0.00000000,0.25997388,-0.42657352,0.16784464,-0.20560903
-5.66383192,1.07885372,-1.86472751,0.66201046,-1.88322726,0.15113346,-0.36184734,0.02367379,-0.01341488,0.10427605,-0.35681638,0.56670871,-0.89304495,0.00000000,-0.00000000,0.25642437,-0.41556337,0.16787559,-0.20479963
-5.65782891,1.06370884,-1.81635012,0.63348088,-1.80951515,0.15007917,-0.34549455,0.02302967,-0.01440331,0.10008590,-0.34327077,0.56235898,-0.87077658,0.00000000,-0.00000000,0.25261507,-0.40455301,0.16780187,-0.20376384
-5.65182591,1.04791273,-1.76704985,0.60481426,-1.73369660,0.14911434,-0.32916235,0.02230402,-0.01537884,0.09588947,-0.32940309,0.55779158,-0.84818840,0.00000000,-0.00000000,0.24870990,-0.39364086,0.16771032,-0.20248379
-5.64582291,1.03204098,-1.71736133,0.57633264,-1.65684334,0.14833414,-0.31302003,0.02151471,-0.01632920,0.09175929,-0.31539923,0.55326769,-0.82549985,0.00000000,-0.00000000,0.24487613,-0.38290839,0.16768363,-0.20094670
-5.63981991,1.01665779,-1.66775846,0.54837260,-1.57991954,0.14783425,-0.29722053,0.02068002,-0.01724186,0.08777459,-0.30142772,0.54903132,-0.80290726,0.00000000,-0.00000000,0.24127920,-0.37241887,0.16779768,-0.19914644
-5.63381691,1.00229771,-1.61864655,0.52127468,-1.50376289,0.14770734,-0.28189648,0.01981817,-0.01810441,0.08401859,-0.28763465,0.54530135,-0.78058286,0.00000000,-0.00000000,0.23807771,-0.36221721,0.16811949,-0.19708497
-5.62781391,0.98944977,-1.57035893,0.49537324,-1.42907312,0.14803977,-0.26715761,0.01894688,-0.01890486,0.08057565,-0.27414017,0.54226526,-0.75867514,0.00000000,-0.00000000,0.23541885,-0.35233078,0.16870572,-0.19477328
-5.62181091,0.97854478,-1.52315735,0.47098736,-1.35640770,0.14890861,-0.25308932,0.01808293,-0.01963197,0.07752853,-0.26103658,0.54007475,-0.73731021,0.00000000,-0.00000000,0.23343439,-0.34277106,0.16960184,-0.19223202
-5.61580790,0.96994590,-1.47723607,0.44841302,-1.28618428,0.15037911,-0.23975249,0.01724188,-0.02027560,0.07495574,-0.24838805,0.53884344,-0.71659383,0.00000000,-0.00000000,0.23223738,-0.33353600,0.17084198,-0.18949154
-5.60980490,0.96394292,-1.43272842,0.42791702,-1.21868903,0.15250257,-0.22718434,0.01643784,-0.02082698,0.07292908,-0.23623187,0.53864659,-0.69661372,0.00000000,-0.00000000,0.23191962,-0.32461277,0.17244933,-0.18659144
-5.60380190,0.96075005,-1.38971533,0.40973253,-1.15408971,0.15531482,-0.21540027,0.01568331,-0.02127900,0.07151149,-0.22458101,0.53952268,-0.67744189,0.00000000,-0.00000000,0.23254994,-0.31598078,0.17443712,-0.18357944
-5.59779890,0.96050686,-1.34823489,0.39405655,-1.09245243,0.15883515,-0.20439639,0.01498909,-0.02162645,0.07075518,-0.21342763,0.54147669,-0.65913662,0.00000000,-0.00000000,0.23417324,-0.30761476,0.17680992,-0.18050984
-5.59179590,0.96328217,-1.30829203,0.38104891,-1.03376053,0.16306589,-0.19415254,0.01436426,-0.02186612,0.07070016,-0.20274748,0.54448473,-0.64174398,0.00000000,-0.00000000,0.23681036,-0.29948761,0.17956525,-0.17744149
-5.58579290,0.96908018,-1.26986785,0.37083291,-0.97793463,0.16799237,-0.18463567,0.01381625,-0.02199696,0.07137318,-0.19250469,0.54849954,-0.62529861,0.00000000,-0.00000000,0.24045854,-0.29157295,0.18269528,-0.17443541
-5.57978989,0.97784826,-1.23292782,0.36349711,-0.92485239,0.17358357,-0.17580318,0.01335085,-0.02202012,0.07278706,-0.18265665,0.55345662,-0.60982399,0.00000000,-0.00000000,0.24509255,-0.28384719,0.18618845,-0.17155224
-5.57378689,0.98948576,-1.19742878,0.35909814,-0.87436715,0.17979310,-0.16760629,0.01297233,-0.02193886,0.07494043,-0.17315879,0.55928043,-0.59533203,0.00000000,-0.00000000,0.25066630,-0.27629114,0.19003095,-0.16884962
-5.56778389,1.00385334,-1.16332425,0.35766406,-0.82632452,0.18656072,-0.15999310,0.01268350,-0.02175852,0.07781791,-0.16396894,0.56589032,-0.58182232,0.00000000,-0.00000000,0.25711483,-0.26889099,0.19420790,-0.16637973
-5.56178089,1.02078210,-1.13056839,0.35919803,-0.78057645,0.19381420,-0.15291124,0.01248580,-0.02148631,0.08139070,-0.15505106,0.57320592,-0.56928120,0.00000000,-0.00000000,0.26435661,-0.26163890,0.19870413,-0.16418714
-5.55577789,1.04008217,-1.09911855,0.36368204,-0.73699231,0.20147155,-0.14631017,0.01237936,-0.02113117,0.08561745,-0.14637819,0.58115164,-0.55768085,0.00000000,-0.00000000,0.27229618,-0.25453305,0.20350451,-0.16230707
-5.54977489,1.06155044,-1.06893675,0.37108026,-0.69546687,0.20944355,-0.14014300,0.01236302,-0.02070345,0.09044561,-0.13793464,0.58966013,-0.54697883,0.00000000,-0.00000000,0.28082673,-0.24757736,0.20859392,-0.16076421
-5.54377189,1.08497713,-1.03999053,0.38134196,-0.65592537,0.21763645,-0.13436781,0.01243434,-0.02021469,0.09581295,-0.12971717,0.59867467,-0.53711809,0.00000000,-0.00000000,0.28983303,-0.24078099,0.21395674,-0.15957220
-5.53776888,1.11015107,-1.01225346,0.39440386,-0.61832575,0.22595491,-0.12894860,0.01258957,-0.01967728,0.10164941,-0.12173550,0.60815033,-0.52802794,0.00000000,-0.00000000,0.29919421,-0.23415773,0.21957605,-0.15873381
-5.53176588,1.13686386,-0.98570562,0.41019160,-0.58265855,0.23430495,-0.12385586,0.01282366,-0.01910420,0.10787911,-0.11401184,0.61805406,-0.51962578,0.00000000,-0.00000000,0.30878663,-0.22772528,0.22543255,-0.15824177
-5.52576288,1.16491267,-0.96033449,0.42862058,-0.54894479,0.24259691,-0.11906676,0.01313017,-0.01850869,0.11442247,-0.10657993,0.62836383,-0.51181998,0.00000000,-0.00000000,0.31848673,-0.22150473,0.23150333,-0.15808016
-5.51975988,1.19410212,-0.93613628,0.44959601,-0.51723240,0.25074826,-0.11456522,0.01350130,-0.01790396,0.12119847,-0.09948345,0.63906690,-0.50451353,0.00000000,-0.00000000,0.32817374,-0.21552002,0.23776067,-0.15822648
-5.51375688,1.22424509,-0.91311782,0.47301217,-0.48759161,0.25868628,-0.11034171,0.01392784,-0.01730294,0.12812674,-0.09277406,0.65015744,-0.49760858,0.00000000,-0.00000000,0.33773231,-0.20979775,0.24417093,-0.15865389
-5.50775388,1.25516295,-0.89129901,0.49875130,-0.46010983,0.26635033,-0.10639297,0.01439924,-0.01671804,0.13512976,-0.08650918,0.66163366,-0.49101153,0.00000000,-0.00000000,0.34705497,-0.20436697,0.25069363,-0.15933384
-5.50175088,1.28668509,-0.87071550,0.52668184,-0.43488624,0.27369376,-0.10272166,0.01490367,-0.01616090,0.14213472,-0.08074965,0.67349481,-0.48463839,0.00000000,-0.00000000,0.35604433,-0.19925927,0.25728093,-0.16023863
-5.49574787,1.31864808,-0.85142162,0.55665653,-0.41202649,0.28068528,-0.09933593,0.01542818,-0.01564219,0.14907527,-0.07555744,0.68573792,-0.47842007,0.00000000,-0.00000000,0.36461511,-0.19450886,0.26387741,-0.16134381
-5.48974487,1.35089457,-0.83349281,0.58851045,-0.39163779,0.28730980,-0.09624902,0.01595888,-0.01517150,0.15589291,-0.07099339,0.69835483,-0.47230733,0.00000000,-0.00000000,0.37269571,-0.19015273,0.27042039,-0.16263035
-5.48374187,1.38327205,-0.81702767,0.62205909,-0.37382433,0.29356860,-0.09347882,0.01648119,-0.01475711,0.16253808,-0.06711520,0.71132933,-0.46627494,0.00000000,-0.00000000,0.38022950,-0.18623072,0.27684066,-0.16408618
-5.47773887,1.41563159,-0.80214888,0.65709689,-0.35868329,0.29947885,-0.09104733,0.01698019,-0.01440594,0.16897092,-0.06397563,0.72463480,-0.46032481,0.00000000,-0.00000000,0.38717573,-0.18278546,0.28306367,-0.16570723
-5.47173587,1.44782671,-0.78900291,0.69339629,-0.34630147,0.30507253,-0.08898021,0.01744098,-0.01412336,0.17516155,-0.06162094,0.73823228,-0.45448793,0.00000000,-0.00000000,0.39350991,-0.17986213,0.28901115,-0.16749777
-5.46573287,1.47971242,-0.77775833,0.73070765,-0.33675228,0.31039472,-0.08730618,0.01784906,-0.01391319,0.18109006,-0.06008966,0.75206916,-0.44882478,0.00000000,-0.00000000,0.39922384,-0.17750792,0.29460309,-0.16947003
-5.45972986,1.51114462,-0.76860247,0.76876007,-0.33009337,0.31550136,-0.08605639,0.01819075,-0.01377752,0.18674616,-0.05941158,0.76607860,-0.44342436,0.00000000,-0.00000000,0.40432518,-0.17577128,0.29975992,-0.17164314
-5.45372686,1.54198000,-0.76173663,0.80726341,-0.32636466,0.32045663,-0.08526373,0.01845364,-0.01371671,0.19212847,-0.05960705,0.78017964,-0.43840174,0.00000000,-0.00000000,0.40883661,-0.17470075,0.30440490,-0.17404148
-5.44772386,1.57207643,-0.75736985,0.84591164,-0.32558674,0.32533006,-0.08496206,0.01862697,-0.01372934,0.19724355,-0.06068648,0.79427815,-0.43389429,0.00000000,-0.00000000,0.41279469,-0.17434373,0.30846660,-0.17669253
-5.44172086,1.60129417,-0.75571161,0.88438747,-0.32775971,0.33019340,-0.08518537,0.01870196,-0.01381217,0.20210486,-0.06265008,0.80826853,-0.43005686,0.00000000,-0.00000000,0.41624835,-0.17474484,0.31188127,-0.17962439
-5.43571786,1.62949775,-0.75696378,0.92236833,-0.33286230,0.33511767,-0.08596691,0.01867214,-0.01396018,0.20673143,-0.06548779,0.82203634,-0.42705609,0.00000000,-0.00000000,0.41925725,-0.17594432,0.31459515,-0.18286316
-5.42971486,1.65655877,-0.76131228,0.95953359,-0.34085146,0.34017025,-0.08733827,0.01853355,-0.01416659,0.21114661,-0.06917937,0.83546156,-0.42506423,0.00000000,-0.00000000,0.42188995,-0.17797634,0.31656645,-0.18643030
-5.42371186,1.68235941,-0.76891877,0.99557282,-0.35166217,0.34541233,-0.08932845,0.01828487,-0.01442297,0.21537682,-0.07369464,0.84842269,-0.42425278,0.00000000,-0.00000000,0.42422200,-0.18086731,0.31776708,-0.19034027
-5.41770885,1.70679680,-0.77991304,1.03019475,-0.36520770,0.35089681,-0.09196297,0.01792746,-0.01471937,0.21945029,-0.07899392,0.86080133,-0.42478625,0.00000000,-0.00000000,0.42633408,-0.18463445,0.31818405,-0.19459848
-5.41170585,1.72978788,-0.79438623,1.06313661,-0.38138015,0.35666663,-0.09526297,0.01746530,-0.01504451,0.22339601,-0.08502849,0.87248728,-0.42681634,0.00000000,-0.00000000,0.42831013,-0.18928456,0.31782034,-0.19919981
-5.40570285,1.75127461,-0.81238533,1.09417334,-0.40005136,0.36275375,-0.09924438,0.01690480,-0.01538602,0.22724275,-0.09174124,0.88338373,-0.43047669,0.00000000,-0.00000000,0.43023557,-0.19481305,0.31669539,-0.20412767
-5.39969985,1.77122918,-0.83390914,1.12312607,-0.42107402,0.36917863,-0.10391716,0.01625462,-0.01573074,0.23101822,-0.09906745,0.89341252,-0.43587845,0.00000000,-0.00000000,0.43219565,-0.20120341,0.31484511,-0.20935379
-5.39369685,1.78965876,-0.85890565,1.14986945,-0.44428295,0.37595027,-0.10928459,0.01552527,-0.01606502,0.23474838,-0.10693556,0.90251903,-0.44310667,0.00000000,-0.00000000,0.43427381,-0.20842691,0.31232143,-0.21483860
-5.38769385,1.80660951,-0.88727095,1.17433705,-0.46949656,0.38306671,-0.11534258,0.01472879,-0.01637513,0.23845680,-0.11526812,0.91067642,-0.45221753,0.00000000,-0.00000000,0.43655020,-0.21644278,0.30919133,-0.22053226
-5.38169085,1.82216914,-0.91884938,1.19652454,-0.49651816,0.39051593,-0.12207911,0.01387831,-0.01664765,0.24216411,-0.12398270,0.91788899,-0.46323633,0.00000000,-0.00000000,0.43910010,-0.22519853,0.30553547,-0.22637614
-5.37568784,1.83646782,-0.95343474,1.21648994,-0.52513722,0.39827697,-0.12947364,0.01298762,-0.01686981,0.24588748,-0.13299292,0.92419431,-0.47615615,0.00000000,-0.00000000,0.44199244,-0.23463064,0.30144643,-0.23230476
-5.36968484,1.84967697,-0.99077228,1.23435094,-0.55513035,0.40632123,-0.13749658,0.01207074,-0.01702997,0.24963999,-0.14220942,0.92966394,-0.49093707,0.00000000,-0.00000000,0.44528824,-0.24466535,0.29702652,-0.23824788
-5.36368184,1.86200558,-1.03056116,1.25027885,-0.58626202,0.41461375,-0.14610879,0.01114146,-0.01711792,0.25343008,-0.15154085,0.93440245,-0.50750571,0.00000000,-0.00000000,0.44903890,-0.25521952,0.29238533,-0.24413273
-5.35767884,1.87369410,-1.07245718,1.26448944,-0.61828494,0.42311439,-0.15526111,0.01021300,-0.01712526,0.25726079,-0.16089483,0.93854484,-0.52575512,0.00000000,-0.00000000,0.45328452,-0.26620153,0.28763694,-0.24988613
-5.35167584,1.88500569,-1.11607548,1.27723084,-0.65094012,0.43177885,-0.16489401,0.00929766,-0.01704561,0.26112906,-0.17017885,0.94225211,-0.54554473,0.00000000,-0.00000000,0.45805206,-0.27751220,0.28289707,-0.25543638
-5.34567284,1.89621526,-1.16099322,1.28876898,-0.68395679,0.44055932,-0.17493719,0.00840654,-0.01687488,0.26502484,-0.17930112,0.94570522,-0.56670065,0.00000000,-0.00000000,0.46335354,-0.28904556,0.27827993,-0.26071485
