energy_ev,total_up,Al_p_up,Al_d_up,Te_p_up,Te_d_up,Zr_p_up,Zr_d_up
-5.77188594,2.24964928,0.22121118,0.00000000,0.80152577,0.00000000,0.96745246,0.70019337
-5.76588294,2.17791282,0.21451579,0.00000000,0.77253595,0.00000000,0.93050275,0.68777540
-5.75987994,2.09830645,0.20730078,0.00000000,0.74108323,0.00000000,0.89059775,0.67206588
-5.75387694,2.01285243,0.19979657,0.00000000,0.70792675,0.00000000,0.84865805,0.65359138
-5.74787394,1.92368611,0.19224231,0.00000000,0.67385516,0.00000000,0.80562881,0.63294920
-5.74187094,1.83300087,0.18487986,0.00000000,0.63966714,0.00000000,0.76245560,0.61079093
-5.73586793,1.74299341,0.17794774,0.00000000,0.60615253,0.00000000,0.72006126,0.58780460
-5.72986493,1.65581141,0.17167537,0.00000000,0.57407470,0.00000000,0.67932469,0.56469638
-5.72386193,1.57350510,0.16627767,0.00000000,0.54415472,0.00000000,0.64106204,0.54217241
-5.71785893,1.49798428,0.16195024,0.00000000,0.51705761,0.00000000,0.60601094,0.52092144
-5.71185593,1.43098197,0.15886514,0.00000000,0.49338110,0.00000000,0.57481805,0.50159902
-5.70585293,1.37402530,0.15716741,0.00000000,0.47364699,0.00000000,0.54803021,0.48481362
-5.69984992,1.32841426,0.15697238,0.00000000,0.45829514,0.00000000,0.52608909,0.47111514
-5.69384692,1.29520825,0.15836374,0.00000000,0.44768000,0.00000000,0.50932951,0.46098603
-5.68784392,1.27522030,0.16139244,0.00000000,0.44206966,0.00000000,0.49798087,0.45483510
-5.68184092,1.26901825,0.16607638,0.00000000,0.44164696,0.00000000,0.49217169,0.45299404
-5.67583792,1.27693231,0.17240071,0.00000000,0.44651252,0.00000000,0.49193653,0.45571637
-5.66983492,1.29906783,0.18031898,0.00000000,0.45668929,0.00000000,0.49722508,0.46317861
-5.66383192,1.33532222,0.18975470,0.00000000,0.47212819,0.00000000,0.50791262,0.47548319
-5.65782891,1.38540484,0.20060356,0.00000000,0.49271457,0.00000000,0.52381146,0.49266279
-5.65182591,1.44885858,0.21273605,0.00000000,0.51827508,0.00000000,0.54468271,0.51468540
-5.64582291,1.52508196,0.22600041,0.00000000,0.54858451,0.00000000,0.57024781,0.54145982
-5.63981991,1.61335059,0.24022589,0.00000000,0.58337255,0.00000000,0.60019933,0.57284095
-5.63381691,1.71283720,0.25522622,0.00000000,0.62232992,0.00000000,0.63421055,0.60863460
-5.62781391,1.82262916,0.27080319,0.00000000,0.66511396,0.00000000,0.67194357,0.64860140
-5.62181091,1.94174322,0.28675026,0.00000000,0.71135338,0.00000000,0.71305535,0.69245963
-5.61580790,2.06913696,0.30285625,0.00000000,0.76065211,0.00000000,0.75720195,0.73988688
-5.60980490,2.20371703,0.31890880,0.00000000,0.81259240,0.00000000,0.80404050,0.79052061
-5.60380190,2.34434421,0.33469789,0.00000000,0.86673708,0.00000000,0.85322929,0.84395766
-5.59779890,2.48983593,0.35001903,0.00000000,0.92263122,0.00000000,0.90442593,0.89975326
-5.59179590,2.63896675,0.36467637,0.00000000,0.97980328,0.00000000,0.95728415,0.95741969
-5.58579290,2.79046780,0.37848542,0.00000000,1.03776611,0.00000000,1.01144945,1.01642521
-5.57978989,2.94302607,0.39127564,0.00000000,1.09601788,0.00000000,1.06655423,1.07619383
-5.57378689,3.09528454,0.40289262,0.00000000,1.15404336,0.00000000,1.12221297,1.13610633
-5.56778389,3.24584431,0.41319999,0.00000000,1.21131570,0.00000000,1.17801793,1.19550316
-5.56178089,3.39326954,0.42208099,0.00000000,1.26729903,0.00000000,1.23353604,1.25368951
-5.55577789,3.53609597,0.42943967,0.00000000,1.32145199,0.00000000,1.28830743,1.30994294
-5.54977489,3.67284358,0.43520178,0.00000000,1.37323237,0.00000000,1.34184598,1.36352368
-5.54377189,3.80203358,0.43931530,0.00000000,1.42210301,0.00000000,1.39364226,1.41368744
-5.53776888,3.92220967,0.44175057,0.00000000,1.46753874,0.00000000,1.44316879,1.45970065
-5.53176588,4.03196304,0.44250020,0.00000000,1.50903446,0.00000000,1.48988780,1.50085757
-5.52576288,4.12996051,0.44157849,0.00000000,1.54611405,0.00000000,1.53326110,1.53649866
-5.51975988,4.21497455,0.43902073,0.00000000,1.57833985,0.00000000,1.57276180,1.56602955
-5.51375688,4.28591402,0.43488207,0.00000000,1.60532241,0.00000000,1.60788724,1.58893957
-5.50775388,4.34185415,0.42923621,0.00000000,1.62673003,0.00000000,1.63817264,1.60481913
-5.50175088,4.38206418,0.42217389,0.00000000,1.64229769,0.00000000,1.66320469,1.61337485
-5.49574787,4.40603129,0.41380114,0.00000000,1.65183499,0.00000000,1.68263444,1.61444184
-5.48974487,4.41347936,0.40423743,0.00000000,1.65523252,0.00000000,1.69618872,1.60799215
-5.48374187,4.40438151,0.39361374,0.00000000,1.65246643,0.00000000,1.70367957,1.59413908
-5.47773887,4.37896561,0.38207051,0.00000000,1.64360084,0.00000000,1.70501112,1.57313695
-5.47173587,4.33771226,0.36975563,0.00000000,1.62878790,0.00000000,1.70018362,1.54537618
-5.46573287,4.28134514,0.35682237,0.00000000,1.60826527,0.00000000,1.68929439,1.51137397
-5.45972986,4.21081418,0.34342738,0.00000000,1.58235129,0.00000000,1.67253558,1.47176075
-5.45372686,4.12727197,0.32972873,0.00000000,1.55143772,0.00000000,1.65018908,1.42726315
-5.44772386,4.03204467,0.31588397,0.00000000,1.51598043,0.00000000,1.62261869,1.37868412
-5.44172086,3.92659838,0.30204829,0.00000000,1.47648834,0.00000000,1.59025991,1.32688107
-5.43571786,3.81250245,0.28837269,0.00000000,1.43351106,0.00000000,1.55360811,1.27274286
-5.42971486,3.69139122,0.27500224,0.00000000,1.38762567,0.00000000,1.51320525,1.21716662
-5.42371186,3.56492543,0.26207427,0.00000000,1.33942312,0.00000000,1.46962601,1.16103518
-5.41770885,3.43475473,0.24971670,0.00000000,1.28949483,0.00000000,1.42346369,1.10519585
-5.41170585,3.30248245,0.23804634,0.00000000,1.23841983,0.00000000,1.37531642,1.05044128
-5.40570285,3.16963345,0.22716715,0.00000000,1.18675293,0.00000000,1.32577407,0.99749271
-5.39969985,3.03762588,0.21716864,0.00000000,1.13501426,0.00000000,1.27540622,0.94698617
-5.39369685,2.90774730,0.20812424,0.00000000,1.08368040,0.00000000,1.22475143,0.89946155
-5.38769385,2.78113534,0.20008986,0.00000000,1.03317723,0.00000000,1.17430797,0.85535490
-5.38169085,2.65876317,0.19310250,0.00000000,0.98387469,0.00000000,1.12452602,0.81499365
-5.37568784,2.54142944,0.18717916,0.00000000,0.93608337,0.00000000,1.07580156,0.77859478
-5.36968484,2.42975281,0.18231603,0.00000000,0.89005287,0.00000000,1.02847180,0.74626569
-5.36368184,2.32417064,0.17848804,0.00000000,0.84597180,0.00000000,0.98281208,0.71800752
-5.35767884,2.22494167,0.17564890,0.00000000,0.80396933,0.00000000,0.93903442,0.69372080
-5.35167584,2.13215241,0.17373160,0.00000000,0.76411799,0.00000000,0.89728737,0.67321302
-5.34567284,2.04572696,0.17264956,0.00000000,0.72643766,0.00000000,0.85765738,0.65620803
-5.33966983,1.96544007,0.17229839,0.00000000,0.69090042,0.00000000,0.82017147,0.64235701
-5.33366683,1.89093313,0.17255827,0.00000000,0.65743620,0.00000000,0.78480123,0.63125070
-5.32766383,1.82173284,0.17329689,0.00000000,0.62593895,0.00000000,0.75146806,0.62243281
-5.32166083,1.75727221,0.17437310,0.00000000,0.59627325,0.00000000,0.72004952,0.61541417
-5.31565783,1.69691346,0.17564082,0.00000000,0.56828117,0.00000000,0.69038674,0.60968749
-5.30965483,1.63997239,0.17695347,0.00000000,0.54178914,0.00000000,0.66229262,0.60474233
-5.30365183,1.58574355,0.17816851,0.00000000,0.51661491,0.00000000,0.63556072,0.60007992
-5.29764882,1.53352559,0.17915203,0.00000000,0.49257414,0.00000000,0.60997444,0.59522747
-5.29164582,1.48264590,0.17978312,0.00000000,0.46948679,0.00000000,0.58531629,0.58975152
-5.28564282,1.43248392,0.17995798,0.00000000,0.44718289,0.00000000,0.56137697,0.58326997
-5.27963982,1.38249205,0.17959341,0.00000000,0.42550773,0.00000000,0.53796370,0.57546231
-5.27363682,1.33221361,0.17862965,0.00000000,0.40432618,0.00000000,0.51490777,0.56607780
-5.26763382,1.28129699,0.17703230,0.00000000,0.38352621,0.00000000,0.49207080,0.55494120
-5.26163082,1.22950548,0.17479344,0.00000000,0.36302128,0.00000000,0.46934952,0.54195586
-5.25562781,1.17672248,0.17193161,0.00000000,0.34275178,0.00000000,0.44667893,0.52710423
-5.24962481,1.12295184,0.16849087,0.00000000,0.32268530,0.00000000,0.42403367,0.51044552
-5.24362181,1.06831340,0.16453892,0.00000000,0.30281587,0.00000000,0.40142771,0.49211089
-5.23761881,1.01303416,0.16016428,0.00000000,0.28316223,0.00000000,0.37891226,0.47229636
-5.23161581,0.95743550,0.15547281,0.00000000,0.26376517,0.00000000,0.35657228,0.45125372
-5.22561281,0.90191716,0.15058362,0.00000000,0.24468419,0.00000000,0.33452162,0.42927998
-5.21960980,0.84693895,0.14562463,0.00000000,0.22599359,0.00000000,0.31289727,0.40670582
-5.21360680,0.79300104,0.14072796,0.00000000,0.20777819,0.00000000,0.29185299,0.38388361
-5.20760380,0.74062394,0.13602538,0.00000000,0.19012903,0.00000000,0.27155268,0.36117550
-5.20160080,0.69032899,0.13164400,0.00000000,0.17313902,0.00000000,0.25216381,0.33894211
-5.19559780,0.64262041,0.12770245,0.00000000,0.15689892,0.00000000,0.23385135,0.31753229
-5.18959480,0.59796957,0.12430758,0.00000000,0.14149380,0.00000000,0.21677236,0.29727427
-5.18359180,0.55680211,0.12155199,0.00000000,0.12699999,0.00000000,0.20107154,0.27846851
-5.17758879,0.51948826,0.11951227,0.00000000,0.11348275,0.00000000,0.18687790,0.26138243
-5.17158579,0.48633664,0.11824816,0.00000000,0.10099462,0.00000000,0.17430248,0.24624703
-5.16558279,0.45759142,0.11780255,0.00000000,0.08957448,0.00000000,0.16343734,0.23325533
-5.15957979,0.43343268,0.11820215,0.00000000,0.07924731,0.00000000,0.15435553,0.22256253
-5.15357679,0.41397954,0.11945907,0.00000000,0.07002451,0.00000000,0.14711208,0.21428762
-5.14757379,0.39929565,0.12157278,0.00000000,0.06190480,0.00000000,0.14174560,0.20851614
-5.14157079,0.38939623,0.12453262,0.00000000,0.05487544,0.00000000,0.13828051,0.20530370
-5.13556778,0.38425619,0.12832052,0.00000000,0.04891377,0.00000000,0.13672949,0.20467998
-5.12956478,0.38381852,0.13291381,0.00000000,0.04398887,0.00000000,0.13709589,0.20665281
-5.12356178,0.38800239,0.13828794,0.00000000,0.04006327,0.00000000,0.13937605,0.21121193
-5.11755878,0.39671024,0.14441892,0.00000000,0.03709454,0.00000000,0.14356103,0.21833233
-5.11155578,0.40983362,0.15128534,0.00000000,0.03503674,0.00000000,0.14963793,0.22797673
-5.10555278,0.42725709,0.15886983,0.00000000,0.03384168,0.00000000,0.15759042,0.24009714
-5.09954977,0.44886030,0.16715982,0.00000000,0.03345980,0.00000000,0.16739851,0.25463554
-5.09354677,0.47451798,0.17614768,0.00000000,0.03384086,0.00000000,0.17903769,0.27152345
-5.08754377,0.50409790,0.18582993,0.00000000,0.03493432,0.00000000,0.19247728,0.29068068
-5.08154077,0.53745717,0.19620586,0.00000000,0.03668945,0.00000000,0.20767831,0.31201331
-5.07553777,0.57443706,0.20727538,0.00000000,0.03905521,0.00000000,0.22459104,0.33541115
-5.06953477,0.61485691,0.21903625,0.00000000,0.04198001,0.00000000,0.24315222,0.36074492
-5.06353177,0.65850750,0.23148090,0.00000000,0.04541137,0.00000000,0.26328253,0.38786347
-5.05752876,0.70514461,0.24459291,0.00000000,0.04929549,0.00000000,0.28488423,0.41659131
-5.05152576,0.75448326,0.25834339,0.00000000,0.05357694,0.00000000,0.30783942,0.44672680
-5.04552276,0.80619316,0.27268742,0.00000000,0.05819839,0.00000000,0.33200905,0.47804118
-5.03951976,0.85989596,0.28756087,0.00000000,0.06310049,0.00000000,0.35723285,0.51027879
-5.03351676,0.91516467,0.30287768,0.00000000,0.06822198,0.00000000,0.38333038,0.54315854
-5.02751376,0.97152563,0.31852800,0.00000000,0.07350002,0.00000000,0.41010324,0.57637683
-5.02151076,1.02846308,0.33437709,0.00000000,0.07887070,0.00000000,0.43733841,0.60961185
-5.01550775,1.08542658,0.35026544,0.00000000,0.08426985,0.00000000,0.46481271,0.64252928
-5.00950475,1.14184093,0.36601001,0.00000000,0.08963404,0.00000000,0.49229826,0.67478921
-5.00350175,1.19711842,0.38140673,0.00000000,0.09490180,0.00000000,0.51956856,0.70605402
-4.99749875,1.25067306,0.39623415,0.00000000,0.10001494,0.00000000,0.54640520,0.73599694
-4.99149575,1.30193596,0.41025837,0.00000000,0.10492001,0.00000000,0.57260449,0.76431096
-4.98549275,1.35037144,0.42323886,0.00000000,0.10956979,0.00000000,0.59798403,0.79071757
-4.97948974,1.39549296,0.43493519,0.00000000,0.11392478,0.00000000,0.62238855,0.81497500
-4.97348674,1.43687811,0.44511424,0.00000000,0.11795454,0.00000000,0.64569476,0.83688545
-4.96748374,1.47418185,0.45355775,0.00000000,0.12163899,0.00000000,0.66781484,0.85630096
-4.96148074,1.50714728,0.46006977,0.00000000,0.12496947,0.00000000,0.68869836,0.87312750
-4.95547774,1.53561336,0.46448370,0.00000000,0.12794956,0.00000000,0.70833226,0.88732704
-4.94947474,1.55951901,0.46666862,0.00000000,0.13059577,0.00000000,0.72673901,0.89891736
-4.94347174,1.57890343,0.46653459,0.00000000,0.13293788,0.00000000,0.74397272,0.90796968
-4.93746873,1.59390245,0.46403659,0.00000000,0.13501909,0.00000000,0.76011359,0.91460393
-4.93146573,1.60474121,0.45917701,0.00000000,0.13689603,0.00000000,0.77526081,0.91898213
-4.92546273,1.61172346,0.45200644,0.00000000,0.13863853,0.00000000,0.78952427,0.92129996
-4.91945973,1.61521816,0.44262282,0.00000000,0.14032935,0.00000000,0.80301579,0.92177716
-4.91345673,1.61564420,0.43116887,0.00000000,0.14206383,0.00000000,0.81584013,0.92064705
-4.90745373,1.61345401,0.41782802,0.00000000,0.14394955,0.00000000,0.82808660,0.91814602
-4.90145073,1.60911733,0.40281898,0.00000000,0.14610603,0.00000000,0.83982183,0.91450340
-4.89544772,1.60310580,0.38638920,0.00000000,0.14866451,0.00000000,0.85108416,0.90993235
-4.88944472,1.59587951,0.36880757,0.00000000,0.15176777,0.00000000,0.86188023,0.90462233
-4.88344172,1.58787623,0.35035666,0.00000000,0.15557000,0.00000000,0.87218405,0.89873361
-4.87743872,1.57950379,0.33132490,0.00000000,0.16023665,0.00000000,0.88193877,0.89239408
-4.87143572,1.57113599,0.31199891,0.00000000,0.16594419,0.00000000,0.89106111,0.88569845
-4.86543272,1.56311201,0.29265646,0.00000000,0.17287953,0.00000000,0.89944831,0.87871006
-4.85942971,1.55573905,0.27356017,0.00000000,0.18123923,0.00000000,0.90698717,0.87146483
-4.85342671,1.54929764,0.25495220,0.00000000,0.19122801,0.00000000,0.91356459,0.86397719
-4.84742371,1.54404883,0.23705013,0.00000000,0.20305669,0.00000000,0.91907909,0.85624744
-4.84142071,1.54024229,0.22004396,0.00000000,0.21693916,0.00000000,0.92345222,0.84827001
-4.83541771,1.53812426,0.20409434,0.00000000,0.23308857,0.00000000,0.92663931,0.84004181
-4.82941471,1.53794432,0.18933196,0.00000000,0.25171226,0.00000000,0.92863859,0.83157027
-4.82341171,1.53995999,0.17585792,0.00000000,0.27300590,0.00000000,0.92949793,0.82288022
-4.81740870,1.54443829,0.16374501,0.00000000,0.29714644,0.00000000,0.92931867,0.81401912
-4.81140570,1.55165383,0.15303968,0.00000000,0.32428435,0.00000000,0.92825602,0.80506032
-4.80540270,1.56188310,0.14376454,0.00000000,0.35453520,0.00000000,0.92651591,0.79610398
-4.79939970,1.57539501,0.13592124,0.00000000,0.38797094,0.00000000,0.92434824,0.78727559
-4.79339670,1.59243817,0.12949351,0.00000000,0.42461123,0.00000000,0.92203683,0.77872221
-4.78739370,1.61322564,0.12445022,0.00000000,0.46441532,0.00000000,0.91988661,0.77060666
-4.78139070,1.63791804,0.12074837,0.00000000,0.50727484,0.00000000,0.91820866,0.76310011
-4.77538769,1.66660628,0.11833595,0.00000000,0.55300802,0.00000000,0.91730410,0.75637347
-4.76938469,1.69929523,0.11715447,0.00000000,0.60135584,0.00000000,0.91744757,0.75058842
-4.76338169,1.73588952,0.11714129,0.00000000,0.65198040,0.00000000,0.91887149,0.74588845
-4.75737869,1.77618263,0.11823159,0.00000000,0.70446585,0.00000000,0.92175192,0.74239063
-4.75137569,1.81985042,0.12036008,0.00000000,0.75832218,0.00000000,0.92619689,0.74017871
-4.74537269,1.86644961,0.12346241,0.00000000,0.81299173,0.00000000,0.93223792,0.73929785
-4.73936968,1.91542179,0.12747621,0.00000000,0.86785854,0.00000000,0.93982522,0.73975139
-4.73336668,1.96610283,0.13234200,0.00000000,0.92226024,0.00000000,0.94882682,0.74149981
-4.72736368,2.01773758,0.13800372,0.00000000,0.97550211,0.00000000,0.95903170,0.74446178
-4.72136068,2.06949897,0.14440905,0.00000000,1.02687282,0.00000000,0.97015668,0.74851736
-4.71535768,2.12051076,0.15150950,0.00000000,1.07566135,0.00000000,0.98185672,0.75351286
-4.70935468,2.16987281,0.15926024,0.00000000,1.12117436,0.00000000,0.99373792,0.75926718
-4.70335168,2.21668738,0.16761971,0.00000000,1.16275334,0.00000000,1.00537266,0.76557904
-4.69734867,2.26008540,0.17654901,0.00000000,1.19979094,0.00000000,1.01631592,0.77223477
-4.69134567,2.29925133,0.18601102,0.00000000,1.23174575,0.00000000,1.02612203,0.77901610
-4.68534267,2.33344547,0.19596942,0.00000000,1.25815516,0.00000000,1.03436108,0.78570751
-4.67933967,2.36202288,0.20638748,0.00000000,1.27864564,0.00000000,1.04063408,0.79210291
-4.67333667,2.38444811,0.21722671,0.00000000,1.29294036,0.00000000,1.04458658,0.79801119
-4.66733367,2.40030546,0.22844549,0.00000000,1.30086381,0.00000000,1.04591992,0.80326060
-4.66133067,2.40930468,0.23999761,0.00000000,1.30234358,0.00000000,1.04440008,0.80770184
-4.65532766,2.41128209,0.25183087,0.00000000,1.29740919,0.00000000,1.03986391,0.81120981
-4.64932466,2.40619779,0.26388580,0.00000000,1.28618843,0.00000000,1.03222263,0.81368424
-4.64332166,2.39412930,0.27609451,0.00000000,1.26890136,0.00000000,1.02146303,0.81504935
-4.63731866,2.37526251,0.28837983,0.00000000,1.24585239,0.00000000,1.00764634,0.81525260
-4.63131566,2.34988063,0.30065471,0.00000000,1.21742100,0.00000000,0.99090530,0.81426308
-4.62531266,2.31835204,0.31282203,0.00000000,1.18405126,0.00000000,0.97143981,0.81206955
-4.61930965,2.28111760,0.32477478,0.00000000,1.14624087,0.00000000,0.94951148,0.80867842
-4.61330665,2.23867831,0.33639673,0.00000000,1.10452988,0.00000000,0.92543752,0.80411195
-4.60730365,2.19158365,0.34756358,0.00000000,1.05948947,0.00000000,0.89958427,0.79840685
-4.60130065,2.14042100,0.35814462,0.00000000,1.01171115,0.00000000,0.87236069,0.79161317
-4.59529765,2.08580650,0.36800476,0.00000000,0.96179639,0.00000000,0.84421187,0.78379386
-4.58929465,2.02837722,0.37700720,0.00000000,0.91034703,0.00000000,0.81561282,0.77502465
-4.58329165,1.96878463,0.38501632,0.00000000,0.85795639,0.00000000,0.78706238,0.76539447
-4.57728864,1.90768923,0.39190102,0.00000000,0.80520122,0.00000000,0.75907729,0.75500602
-4.57128564,1.84575599,0.39753822,0.00000000,0.75263447,0.00000000,0.73218626,0.74397658
-4.56528264,1.78365020,0.40181659,0.00000000,0.70077883,0.00000000,0.70692381,0.73243865
-4.55927964,1.72203352,0.40464015,0.00000000,0.65012110,0.00000000,0.68382379,0.72054034
-4.55327664,1.66155968,0.40593182,0.00000000,0.60110735,0.00000000,0.66341233,0.70844534
-4.54727364,1.60286967,0.40563669,0.00000000,0.55413882,0.00000000,0.64619999,0.69633210
-4.54127064,1.54658605,0.40372480,0.00000000,0.50956858,0.00000000,0.63267318,0.68439226
-4.53526763,1.49330628,0.40019339,0.00000000,0.46769898,0.00000000,0.62328458,0.67282812
-4.52926463,1.44359500,0.39506848,0.00000000,0.42877990,0.00000000,0.61844291,0.66184911
-4.52326163,1.39797532,0.38840561,0.00000000,0.39300781,0.00000000,0.61850186,0.65166724
-4.51725863,1.35691938,0.38028974,0.00000000,0.36052568,0.00000000,0.62374885,0.64249173
-4.51125563,1.32083836,0.37083436,0.00000000,0.33142374,0.00000000,0.63439365,0.63452277
-4.50525263,1.29007257,0.36017954,0.00000000,0.30574116,0.00000000,0.65055756,0.62794494
-4.49924962,1.26488196,0.34848938,0.00000000,0.28346853,0.00000000,0.67226367,0.62292032
-4.49324662,1.24543778,0.33594856,0.00000000,0.26455129,0.00000000,0.69942879,0.61958176
-4.48724362,1.23181596,0.32275836,0.00000000,0.24889390,0.00000000,0.73185766,0.61802678
-4.48124062,1.22399274,0.30913227,0.00000000,0.23636476,0.00000000,0.76924014,0.61831230
-4.47523762,1.22184327,0.29529127,0.00000000,0.22680183,0.00000000,0.81115185,0.62045070
-4.46923462,1.22514336,0.28145901,0.00000000,0.22001864,0.00000000,0.85705861,0.62440760
-4.46323162,1.23357490,0.26785715,0.00000000,0.21581080,0.00000000,0.90632517,0.63010137
-4.45722861,1.24673481,0.25470079,0.00000000,0.21396263,0.00000000,0.95822794,0.63740483
-4.45122561,1.26414753,0.24219442,0.00000000,0.21425374,0.00000000,1.01197181,0.64614889
-4.44522261,1.28528051,0.23052822,0.00000000,0.21646545,0.00000000,1.06671057,0.65612823
-4.43921961,1.30956221,0.21987491,0.00000000,0.22038667,0.00000000,1.12157014,0.66710870
-4.43321661,1.33640174,0.21038716,0.00000000,0.22581923,0.00000000,1.17567388,0.67883607
-4.42721361,1.36520906,0.20219553,0.00000000,0.23258214,0.00000000,1.22816882,0.69104576
-4.42121061,1.39541483,0.19540683,0.00000000,0.24051496,0.00000000,1.27825157,0.70347286
-4.41520760,1.42648860,0.19010301,0.00000000,0.24947987,0.00000000,1.32519282,0.71586208
-4.40920460,1.45795438,0.18634030,0.00000000,0.25936242,0.00000000,1.36835898,0.72797677
-4.40320160,1.48940261,0.18414872,0.00000000,0.27007097,0.00000000,1.40722999,0.73960680
-4.39719860,1.52049791,0.18353175,0.00000000,0.28153488,0.00000000,1.44141234,0.75057452
-4.39119560,1.55098204,0.18446622,0.00000000,0.29370146,0.00000000,1.47064655,0.76073879
-4.38519260,1.58067208,0.18690242,0.00000000,0.30653198,0.00000000,1.49480889,0.76999662
-4.37918959,1.60945416,0.19076433,0.00000000,0.31999699,0.00000000,1.51390726,0.77828265
-4.37318659,1.63727318,0.19595022,0.00000000,0.33407121,0.00000000,1.52807164,0.78556649
-4.36718359,1.66411970,0.20233351,0.00000000,0.34872852,0.00000000,1.53753978,0.79184835
-4.36118059,1.69001502,0.20976412,0.00000000,0.36393726,0.00000000,1.54263930,0.79715327
-4.35517759,1.71499592,0.21807034,0.00000000,0.37965642,0.00000000,1.54376731,0.80152476
-4.34917459,1.73910053,0.22706138,0.00000000,0.39583295,0.00000000,1.54136903,0.80501824
-4.34317159,1.76235662,0.23653054,0.00000000,0.41240057,0.00000000,1.53591699,0.80769502
-4.33716858,1.78477366,0.24625924,0.00000000,0.42928030,0.00000000,1.52789196,0.80961740
-4.33116558,1.80633948,0.25602170,0.00000000,0.44638286,0.00000000,1.51776713,0.81084530
-4.32516258,1.82702223,0.26559032,0.00000000,0.46361281,0.00000000,1.50599632,0.81143483
-4.31915958,1.84677771,0.27474167,0.00000000,0.48087445,0.00000000,1.49300694,0.81143895
-4.31315658,1.86556170,0.28326277,0.00000000,0.49807906,0.00000000,1.47919792,0.81091008
-4.30715358,1.88334678,0.29095759,0.00000000,0.51515324,0.00000000,1.46494254,0.80990464
