energy_ev,total_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-5.81390695,5.27647818,0.12099012,0.00000000,0.03321974,0.68930872,0.08156411,2.83838838,3.58445625,1.11137944
-5.80790395,5.15672685,0.12021050,0.00000000,0.03258604,0.65572152,0.08049689,2.79704675,3.48811657,1.07289330
-5.80190095,5.03899462,0.11942097,0.00000000,0.03200479,0.62147938,0.07955293,2.75770280,3.39136349,1.03499073
-5.79589795,4.92547507,0.11867892,0.00000000,0.03148720,0.58705046,0.07873966,2.72129713,3.29614406,0.99815680
-5.78989495,4.81810154,0.11803723,0.00000000,0.03104274,0.55287438,0.07806059,2.68862450,3.20421963,0.96282733
-5.78389195,4.71848317,0.11754209,0.00000000,0.03067879,0.51935142,0.07751483,2.66030334,3.11711435,0.92937627
-5.77788894,4.62785738,0.11723115,0.00000000,0.03040035,0.48683412,0.07709694,2.63675393,3.03607620,0.89810600
-5.77188594,4.54706064,0.11713213,0.00000000,0.03020990,0.45562147,0.07679687,2.61818600,2.96205162,0.86924101
-5.76588294,4.47651832,0.11726197,0.00000000,0.03010729,0.42595566,0.07660029,2.60459646,2.89567421,0.84292519
-5.75987994,4.41625325,0.11762646,0.00000000,0.03008979,0.39802144,0.07648908,2.59577689,2.83726706,0.81922268
-5.75387694,4.36591195,0.11822039,0.00000000,0.03015225,0.37194777,0.07644197,2.59133040,2.78685789,0.79812211
-5.74787394,4.32480637,0.11902830,0.00000000,0.03028735,0.34781140,0.07643548,2.59069660,2.74420516,0.77954396
-5.74187094,4.29196840,0.12002554,0.00000000,0.03048587,0.32564215,0.07644487,2.59318330,2.70883343,0.76335035
-5.73586793,4.26621385,0.12117985,0.00000000,0.03073717,0.30542927,0.07644517,2.59800312,2.68007529,0.74935692
-5.72986493,4.24621254,0.12245314,0.00000000,0.03102957,0.28712861,0.07641228,2.60431319,2.65711773,0.73734593
-5.72386193,4.23056061,0.12380352,0.00000000,0.03135086,0.27067000,0.07632394,2.61125582,2.63905019,0.72708000
-5.71785893,4.21785173,0.12518741,0.00000000,0.03168879,0.25596456,0.07616067,2.61799829,2.62491201,0.71831579
-5.71185593,4.20674395,0.12656165,0.00000000,0.03203153,0.24291149,0.07590657,2.62376999,2.61373725,0.71081691
-5.70585293,4.19601925,0.12788550,0.00000000,0.03236810,0.23140422,0.07554986,2.62789529,2.60459498,0.70436570
-5.69984992,4.18463382,0.12912249,0.00000000,0.03268879,0.22133548,0.07508333,2.62982087,2.59662374,0.69877318
-5.69384692,4.17175709,0.13024192,0.00000000,0.03298545,0.21260142,0.07450457,2.62913667,2.58905916,0.69388695
-5.68784392,4.15679878,0.13122014,0.00000000,0.03325180,0.20510455,0.07381586,2.62558977,2.58125436,0.68959685
-5.68184092,4.13942337,0.13204140,0.00000000,0.03348354,0.19875565,0.07302404,2.61909100,2.57269282,0.68583813
-5.67583792,4.11955238,0.13269831,0.00000000,0.03367847,0.19347463,0.07214008,2.60971436,2.56299422,0.68259226
-5.66983492,4.09735499,0.13319197,0.00000000,0.03383652,0.18919058,0.07117851,2.59768975,2.55191368,0.67988536
-5.66383192,4.07322828,0.13353164,0.00000000,0.03395965,0.18584109,0.07015676,2.58338938,2.53933529,0.67778462
-5.65782891,4.04776861,0.13373408,0.00000000,0.03405170,0.18337107,0.06909437,2.56730910,2.52526094,0.67639273
-5.65182591,4.02173572,0.13382262,0.00000000,0.03411820,0.18173121,0.06801217,2.55004524,2.50979548,0.67584088
-5.64582291,3.99601170,0.13382593,0.00000000,0.03416613,0.18087628,0.06693147,2.53226840,2.49312937,0.67628052
-5.63981991,3.97155656,0.13377659,0.00000000,0.03420355,0.18076347,0.06587316,2.51469508,2.47551994,0.67787436
-5.63381691,3.94936243,0.13370955,0.00000000,0.03423935,0.18135079,0.06485702,2.49805847,2.45727216,0.68078694
-5.62781391,3.93040825,0.13366051,0.00000000,0.03428284,0.18259567,0.06390098,2.48307941,2.43871985,0.68517521
-5.62181091,3.91561662,0.13366434,0.00000000,0.03434343,0.18445399,0.06302052,2.47043863,2.42020813,0.69117941
-5.61580790,3.90581431,0.13375359,0.00000000,0.03443028,0.18687921,0.06222818,2.46075109,2.40207755,0.69891464
-5.60980490,3.90169765,0.13395704,0.00000000,0.03455198,0.18982205,0.06153321,2.45454340,2.38465043,0.70846341
-5.60380190,3.90380392,0.13429861,0.00000000,0.03471626,0.19323032,0.06094136,2.45223480,2.36821960,0.71986939
-5.59779890,3.91248948,0.13479638,0.00000000,0.03492969,0.19704911,0.06045475,2.45412243,2.35303974,0.73313259
-5.59179590,3.92791493,0.13546192,0.00000000,0.03519755,0.20122122,0.06007192,2.46037100,2.33932113,0.74820610
-5.58579290,3.95003783,0.13629995,0.00000000,0.03552356,0.20568774,0.05978800,2.47100729,2.32722600,0.76499455
-5.57978989,3.97861262,0.13730827,0.00000000,0.03590985,0.21038875,0.05959500,2.48591929,2.31686690,0.78335415
-5.57378689,4.01319766,0.13847795,0.00000000,0.03635684,0.21526412,0.05948214,2.50486007,2.30830718,0.80309451
-5.56778389,4.05316862,0.13979387,0.00000000,0.03686325,0.22025432,0.05943634,2.52745581,2.30156297,0.82398203
-5.56178089,4.09773772,0.14123542,0.00000000,0.03742613,0.22530118,0.05944275,2.55321785,2.29660655,0.84574472
-5.55577789,4.14597771,0.14277743,0.00000000,0.03804093,0.23034866,0.05948530,2.58155801,2.29337053,0.86807839
-5.54977489,4.19684963,0.14439127,0.00000000,0.03870163,0.23534344,0.05954727,2.61180662,2.29175274,0.89065384
-5.54377189,4.24923313,0.14604591,0.00000000,0.03940086,0.24023546,0.05961194,2.64323256,2.29162116,0.91312496
-5.53776888,4.30195829,0.14770919,0.00000000,0.04013014,0.24497834,0.05966308,2.67506449,2.29281893,0.93513738
-5.53176588,4.35383758,0.14934886,0.00000000,0.04088000,0.24952967,0.05968556,2.70651256,2.29516893,0.95633737
-5.52576288,4.40369700,0.15093366,0.00000000,0.04164026,0.25385115,0.05966574,2.73678986,2.29847781,0.97638083
-5.51975988,4.45040530,0.15243421,0.00000000,0.04240020,0.25790865,0.05959190,2.76513287,2.30253930,0.99494194
-5.51375688,4.49290042,0.15382370,0.00000000,0.04314883,0.26167213,0.05945456,2.79082038,2.30713679,1.01172137
-5.50775388,4.53021248,0.15507840,0.00000000,0.04387506,0.26511549,0.05924663,2.81319030,2.31204511,1.02645368
-5.50175088,4.56148285,0.15617798,0.00000000,0.04456796,0.26821633,0.05896354,2.83165405,2.31703165,1.03891385
-5.49574787,4.58597908,0.15710557,0.00000000,0.04521695,0.27095571,0.05860326,2.84570830,2.32185703,1.04892272
-5.48974487,4.60310564,0.15784767,0.00000000,0.04581199,0.27331785,0.05816618,2.85494385,2.32627549,1.05635121
-5.48374187,4.61241063,0.15839388,0.00000000,0.04634381,0.27528989,0.05765491,2.85905185,2.33003526,1.06112336
-5.47773887,4.61358890,0.15873649,0.00000000,0.04680405,0.27686171,0.05707411,2.85782724,2.33287947,1.06321807
-5.47173587,4.60648201,0.15887005,0.00000000,0.04718544,0.27802584,0.05643010,2.85117003,2.33454757,1.06266966
-5.46573287,4.59107567,0.15879085,0.00000000,0.04748200,0.27877754,0.05573062,2.83908423,2.33477792,1.05956721
-5.45972986,4.56749527,0.15849651,0.00000000,0.04768914,0.27911501,0.05498440,2.82167525,2.33331154,1.05405282
-5.45372686,4.53600005,0.15798557,0.00000000,0.04780381,0.27903988,0.05420089,2.79914570,2.32989735,1.04631891
-5.44772386,4.49697661,0.15725721,0.00000000,0.04782461,0.27855779,0.05338994,2.77179019,2.32429888,1.03660462
-5.44172086,4.45093198,0.15631118,0.00000000,0.04775191,0.27767932,0.05256154,2.73998929,2.31630240,1.02519142
-5.43571786,4.39848670,0.15514777,0.00000000,0.04758784,0.27642100,0.05172561,2.70420277,2.30572629,1.01239817
-5.42971486,4.34036790,0.15376805,0.00000000,0.04733636,0.27480659,0.05089184,2.66496244,2.29243125,0.99857544
-5.42371186,4.27740247,0.15217421,0.00000000,0.04700325,0.27286843,0.05006969,2.62286450,2.27633094,0.98409958
-5.41770885,4.21051004,0.15036998,0.00000000,0.04659596,0.27064879,0.04926830,2.57856140,2.25740242,0.96936622
-5.41170585,4.14069546,0.14836125,0.00000000,0.04612355,0.26820131,0.04849659,2.53275324,2.23569586,0.95478357
-5.40570285,4.06904044,0.14615661,0.00000000,0.04559647,0.26559219,0.04776337,2.48617854,2.21134264,0.94076540
-5.39969985,3.99669395,0.14376799,0.00000000,0.04502630,0.26290124,0.04707745,2.43960428,2.18456147,0.92772390
-5.39369685,3.92486083,0.14121114,0.00000000,0.04442547,0.26022255,0.04644781,2.39381521,2.15566168,0.91606238
-5.38769385,3.85478851,0.13850612,0.00000000,0.04380686,0.25766472,0.04588378,2.34960227,2.12504339,0.90616797
-5.38169085,3.78775135,0.13567752,0.00000000,0.04318346,0.25535059,0.04539515,2.30775036,2.09319408,0.89840440
-5.37568784,3.72503281,0.13275464,0.00000000,0.04256788,0.25341632,0.04499230,2.26902535,2.06068152,0.89310494
-5.36968484,3.66790528,0.12977129,0.00000000,0.04197198,0.25200981,0.04468628,2.23416069,2.02814299,0.89056575
-5.36368184,3.61760800,0.12676557,0.00000000,0.04140638,0.25128840,0.04448878,2.20384385,1.99627116,0.89103961
-5.35767884,3.57532352,0.12377926,0.00000000,0.04088011,0.25141588,0.04441210,2.17870295,1.96579681,0.89473038
-5.35167584,3.54215317,0.12085709,0.00000000,0.04040026,0.25255880,0.04446896,2.15929396,1.93746927,0.90178824
-5.34567284,3.51909236,0.11804586,0.00000000,0.03997165,0.25488215,0.04467234,2.14608893,1.91203510,0.91230588
-5.33966983,3.50700650,0.11539334,0.00000000,0.03959669,0.25854455,0.04503514,2.13946560,1.89021585,0.92631579
-5.33366683,3.50660825,0.11294710,0.00000000,0.03927522,0.26369306,0.04556981,2.13969890,1.87268590,0.94378879
-5.32766383,3.51843702,0.11075332,0.00000000,0.03900455,0.27045772,0.04628794,2.14695448,1.86005111,0.96463382
-5.32166083,3.54284139,0.10885553,0.00000000,0.03877956,0.27894614,0.04719977,2.16128462,1.85282913,0.98869899
-5.31565783,3.57996506,0.10729345,0.00000000,0.03859291,0.28923825,0.04831368,2.18262661,1.85143226,1.01577394
-5.30965483,3.62973696,0.10610187,0.00000000,0.03843532,0.30138145,0.04963565,2.21080359,1.85615322,1.04559340
-5.30365183,3.69186568,0.10530966,0.00000000,0.03829599,0.31538640,0.05116874,2.24552777,1.86715456,1.07784182
-5.29764882,3.76583867,0.10493897,0.00000000,0.03816305,0.33122366,0.05291256,2.28640582,1.88446192,1.11215886
-5.29164582,3.85092598,0.10500459,0.00000000,0.03802403,0.34882139,0.05486287,2.33294616,1.90796118,1.14814569
-5.28564282,3.94618873,0.10551349,0.00000000,0.03786641,0.36806424,0.05701112,2.38456782,1.93739975,1.18537176
-5.27963982,4.05049192,0.10646456,0.00000000,0.03767808,0.38879353,0.05934423,2.44061059,1.97239156,1.22338186
-5.27363682,4.16252131,0.10784861,0.00000000,0.03744783,0.41080892,0.06184431,2.50034596,2.01242568,1.26170337
-5.26763382,4.28080415,0.10964845,0.00000000,0.03716578,0.43387138,0.06448868,2.56298873,2.05687801,1.29985347
-5.26163082,4.40373314,0.11183927,0.00000000,0.03682373,0.45770768,0.06724993,2.62770893,2.10502578,1.33734615
-5.25562781,4.52959331,0.11438908,0.00000000,0.03641540,0.48201603,0.07009614,2.69364388,2.15606406,1.37369903
-5.24962481,4.65659134,0.11725934,0.00000000,0.03593663,0.50647290,0.07299130,2.75991031,2.20912407,1.40843984
-5.24362181,4.78288686,0.12040571,0.00000000,0.03538544,0.53074082,0.07589585,2.82561654,2.26329250,1.44111270
-5.23761881,4.90662519,0.12377882,0.00000000,0.03476200,0.55447672,0.07876742,2.88987458,2.31763145,1.47128403
-5.23161581,5.02597109,0.12732524,0.00000000,0.03406854,0.57734075,0.08156166,2.95181241,2.37119845,1.49854832
-5.22561281,5.13914293,0.13098842,0.00000000,0.03330914,0.59900509,0.08423323,3.01058633,2.42306612,1.52253370
-5.21960980,5.24444668,0.13470970,0.00000000,0.03248951,0.61916259,0.08673688,3.06539345,2.47234110,1.54290729
-5.21360680,5.34030912,0.13842937,0.00000000,0.03161668,0.63753477,0.08902857,3.11548435,2.51818176,1.55938046
-5.20760380,5.42530948,0.14208776,0.00000000,0.03069866,0.65387902,0.09106669,3.16017567,2.55981445,1.57171387
-5.20160080,5.49820882,0.14562628,0.00000000,0.02974417,0.66799463,0.09281319,3.19886260,2.59654803,1.57972218
-5.19559780,5.55797628,0.14898861,0.00000000,0.02876225,0.67972753,0.09423468,3.23103082,2.62778623,1.58327836
-5.18959480,5.60381137,0.15212172,0.00000000,0.02776199,0.68897348,0.09530350,3.25626767,2.65303783,1.58231739
-5.18359180,5.63516153,0.15497698,0.00000000,0.02675226,0.69567972,0.09599861,3.27427188,2.67192426,1.57683905
-5.17758879,5.65173405,0.15751115,0.00000000,0.02574147,0.69984489,0.09630627,3.28486153,2.68418461,1.56690977
-5.17158579,5.65350191,0.15968742,0.00000000,0.02473741,0.70151738,0.09622064,3.28797974,2.68967783,1.55266308
-5.16558279,5.64070282,0.16147618,0.00000000,0.02374708,0.70079216,0.09574405,3.28369737,2.68838214,1.53429858
-5.15957979,5.61383139,0.16285587,0.00000000,0.02277666,0.69780620,0.09488710,3.27221266,2.68039156,1.51207927
-5.15357679,5.57362421,0.16381347,0.00000000,0.02183141,0.69273274,0.09366848,3.25384728,2.66590977,1.48632714
-5.14757379,5.52103822,0.16434496,0.00000000,0.02091575,0.68577462,0.09211460,3.22903874,2.64524136,1.45741694
-5.14157079,5.45722286,0.16445550,0.00000000,0.02003321,0.67715699,0.09025896,3.19832926,2.61878078,1.42576833
-5.13556778,5.38348696,0.16415937,0.00000000,0.01918658,0.66711971,0.08814130,3.16235128,2.58699930,1.39183656
-5.12956478,5.30126131,0.16347961,0.00000000,0.01837793,0.65590969,0.08580662,3.12181005,2.55043045,1.35610188
-5.12356178,5.21205845,0.16244756,0.00000000,0.01760877,0.64377355,0.08330403,3.07746403,2.50965442,1.31905817
-5.11755878,5.11743109,0.16110192,0.00000000,0.01688011,0.63095085,0.08068552,3.03010367,2.46528194,1.28120111
-5.11155578,5.01893079,0.15948779,0.00000000,0.01619261,0.61766810,0.07800463,2.98052959,2.41793823,1.24301643
-5.10555278,4.91806849,0.15765536,0.00000000,0.01554669,0.60413386,0.07531516,2.92953109,2.36824758,1.20496862
-5.09954977,4.81627841,0.15565849,0.00000000,0.01494261,0.59053497,0.07266985,2.87786574,2.31681917,1.16749064
-5.09354677,4.71488669,0.15355320,0.00000000,0.01438061,0.57703397,0.07011918,2.82624107,2.26423443,1.13097495
-5.08754377,4.61508569,0.15139607,0.00000000,0.01386095,0.56376791,0.06771022,2.77529901,2.21103653,1.09576632
-5.08154077,4.51791488,0.14924263,0.00000000,0.01338403,0.55084821,0.06548563,2.72560365,2.15772213,1.06215645
-5.07553777,4.42424855,0.14714585,0.00000000,0.01295042,0.53836175,0.06348283,2.67763271,2.10473554,1.03038077
-5.06953477,4.33479045,0.14515472,0.00000000,0.01256092,0.52637279,0.06173330,2.63177280,2.05246539,1.00061721
-5.06353177,4.25007491,0.14331298,0.00000000,0.01221654,0.51492563,0.06026208,2.58831856,2.00124365,0.97298701
-5.05752876,4.17047388,0.14165809,0.00000000,0.01191858,0.50404780,0.05908749,2.54747520,1.95134665,0.94755734
-5.05152576,4.09620878,0.14022040,0.00000000,0.01166854,0.49375336,0.05822095,2.50936412,1.90299796,0.92434546
-5.04552276,4.02736611,0.13902257,0.00000000,0.01146810,0.48404629,0.05766703,2.47403101,1.85637259,0.90332398
-5.03951976,3.96391564,0.13807925,0.00000000,0.01131911,0.47492361,0.05742370,2.44145566,1.81160217,0.88442714
-5.03351676,3.90572970,0.13739701,0.00000000,0.01122344,0.46637802,0.05748262,2.41156284,1.76878053,0.86755737
-5.02751376,3.85260268,0.13697445,0.00000000,0.01118293,0.45840006,0.05782967,2.38423356,1.72796951,0.85259216
-5.02151076,3.80426949,0.13680264,0.00000000,0.01119927,0.45097954,0.05844553,2.35931604,1.68920435,0.83939058
-5.01550775,3.76042228,0.13686555,0.00000000,0.01127389,0.44410634,0.05930640,2.33663584,1.65249875,0.82779945
-5.00950475,3.72072497,0.13714086,0.00000000,0.01140784,0.43777054,0.06038474,2.31600489,1.61784914,0.81765886
-5.00350175,3.68482514,0.13760067,0.00000000,0.01160164,0.43196200,0.06165010,2.29722909,1.58523824,0.80880690
-4.99749875,3.65236350,0.13821247,0.00000000,0.01185522,0.42666952,0.06307003,2.28011447,1.55463799,0.80108366
-4.99149575,3.62298098,0.13894007,0.00000000,0.01216778,0.42187965,0.06461087,2.26447195,1.52601182,0.79433440
-4.98549275,3.59632414,0.13974464,0.00000000,0.01253772,0.41757552,0.06623870,2.25012098,1.49931657,0.78841205
-4.97948974,3.57204913,0.14058569,0.00000000,0.01296261,0.41373559,0.06792014,2.23689228,1.47450428,0.78317916
-4.97348674,3.54982510,0.14142215,0.00000000,0.01343914,0.41033274,0.06962316,2.22462998,1.45152393,0.77850936
-4.96748374,3.52933747,0.14221337,0.00000000,0.01396314,0.40733365,0.07131785,2.21319360,1.43032355,0.77428853
-4.96148074,3.51029151,0.14292006,0.00000000,0.01452962,0.40469862,0.07297704,2.20246007,1.41085259,0.77041579
-4.95547774,3.49241672,0.14350526,0.00000000,0.01513282,0.40238195,0.07457691,2.19232601,1.39306491,0.76680445
-4.94947474,3.47547197,0.14393514,0.00000000,0.01576637,0.40033268,0.07609738,2.18271038,1.37692217,0.76338288
-4.94347174,3.45925145,0.14417984,0.00000000,0.01642336,0.39849588,0.07752250,2.17355752,1.36239759,0.76009541
-4.93746873,3.44359107,0.14421406,0.00000000,0.01709651,0.39681426,0.07884061,2.16484042,1.34947993,0.75690324
-4.93146573,3.42837494,0.14401762,0.00000000,0.01777837,0.39522996,0.08004437,2.15656390,1.33817741,0.75378523
-4.92546273,3.41354129,0.14357586,0.00000000,0.01846145,0.39368649,0.08113068,2.14876752,1.32852116,0.75073847
-4.91945973,3.39908714,0.14287981,0.00000000,0.01913842,0.39213054,0.08210044,2.14152763,1.32056799,0.74777862
-4.91345673,3.38507112,0.14192630,0.00000000,0.01980228,0.39051371,0.08295813,2.13495829,1.31440192,0.74493969
-4.90745373,3.37161370,0.14071778,0.00000000,0.02044652,0.38879373,0.08371133,2.12921061,1.31013431,0.74227328
-4.90145073,3.35889442,0.13926208,0.00000000,0.02106527,0.38693549,0.08437015,2.12447012,1.30790219,0.73984716
-4.89544772,3.34714578,0.13757189,0.00000000,0.02165342,0.38491138,0.08494648,2.12095202,1.30786456,0.73774294
-4.88944472,3.33664363,0.13566420,0.00000000,0.02220674,0.38270132,0.08545333,2.11889421,1.31019665,0.73605303
-4.88344172,3.32769428,0.13355958,0.00000000,0.02272196,0.38029219,0.08590405,2.11854806,1.31508212,0.73487670
-4.87743872,3.32061866,0.13128139,0.00000000,0.02319678,0.37767700,0.08631161,2.12016725,1.32270334,0.73431547
-4.87143572,3.31573419,0.12885492,0.00000000,0.02362998,0.37485360,0.08668797,2.12399502,1.33323007,0.73446777
-4.86543272,3.31333525,0.12630662,0.00000000,0.02402133,0.37182341,0.08704345,2.13025031,1.34680696,0.73542329
-4.85942971,3.31367313,0.12366324,0.00000000,0.02437167,0.36858987,0.08738628,2.13911353,1.36354050,0.73725707
-4.85342671,3.31693666,0.12095118,0.00000000,0.02468279,0.36515716,0.08772227,2.15071258,1.38348584,0.74002363
-4.84742371,3.32323448,0.11819586,0.00000000,0.02495740,0.36152903,0.08805463,2.16510998,1.40663447,0.74375158
-4.84142071,3.33258021,0.11542125,0.00000000,0.02519906,0.35770793,0.08838390,2.18229180,1.43290320,0.74843881
-4.83541771,3.34488126,0.11264951,0.00000000,0.02541208,0.35369451,0.08870813,2.20215917,1.46212537,0.75404872
-4.82941471,3.35993218,0.10990084,0.00000000,0.02560139,0.34948752,0.08902311,2.22452284,1.49404481,0.76050770
-4.82341171,3.37741310,0.10719337,0.00000000,0.02577245,0.34508413,0.08932280,2.24910148,1.52831317,0.76770409
-4.81740870,3.39689354,0.10454323,0.00000000,0.02593109,0.34048060,0.08959977,2.27552385,1.56449107,0.77548883
-4.81140570,3.41784161,0.10196468,0.00000000,0.02608340,0.33567325,0.08984586,2.30333505,1.60205337,0.78367789
-4.80540270,3.43963852,0.09947028,0.00000000,0.02623560,0.33065967,0.09005272,2.33200687,1.64039860,0.79205649
-4.79939970,3.46159781,0.09707114,0.00000000,0.02639390,0.32544004,0.09021250,2.36095183,1.67886257,0.80038515
-4.79339670,3.48298874,0.09477711,0.00000000,0.02656441,0.32001846,0.09031838,2.38954066,1.71673586,0.80840731
-4.78739370,3.50306293,0.09259700,0.00000000,0.02675306,0.31440421,0.09036521,2.41712265,1.75328470,0.81585835
-4.78139070,3.52108334,0.09053871,0.00000000,0.02696550,0.30861284,0.09034991,2.44304803,1.78777464,0.82247585
-4.77538769,3.53635453,0.08860935,0.00000000,0.02720713,0.30266699,0.09027191,2.46669180,1.81949625,0.82801046
-4.76938469,3.54825309,0.08681526,0.00000000,0.02748309,0.29659692,0.09013338,2.48747808,1.84779191,0.83223727
-4.76338169,3.55625717,0.08516205,0.00000000,0.02779833,0.29044073,0.08993944,2.50490415,1.87208278,0.83496701
-4.75737869,3.55997411,0.08365455,0.00000000,0.02815769,0.28424424,0.08969814,2.51856330,1.89189491,0.83605677
-4.75137569,3.55916510,0.08229676,0.00000000,0.02856607,0.27806055,0.08942050,2.52816581,1.90688344,0.83541970
-4.74537269,3.55376620,0.08109187,0.00000000,0.02902856,0.27194932,0.08912023,2.53355717,1.91685403,0.83303332
-4.73936968,3.54390475,0.08004218,0.00000000,0.02955066,0.26597587,0.08881358,2.53473303,1.92178057,0.82894600
-4.73336668,3.52991069,0.07914921,0.00000000,0.03013848,0.26020999,0.08851896,2.53185031,1.92181848,0.82328131
-4.72736368,3.51232223,0.07841379,0.00000000,0.03079889,0.25472473,0.08825656,2.52523391,1.91731292,0.81623993
-4.72136068,3.49188554,0.07783623,0.00000000,0.03153969,0.24959503,0.08804789,2.51537893,1.90880150,0.80809898
-4.71535768,3.46954827,0.07741657,0.00000000,0.03236975,0.24489631,0.08791531,2.50294794,1.89701131,0.79920872
-4.70935468,3.44644672,0.07715487,0.00000000,0.03329898,0.24070312,0.08788152,2.48876342,1.88284995,0.78998650
-4.70335168,3.42388683,0.07705154,0.00000000,0.03433836,0.23708768,0.08796898,2.47379520,1.86739095,0.78090813
-4.69734867,3.40331922,0.07710768,0.00000000,0.03549978,0.23411856,0.08819941,2.45914320,1.85185353,0.77249693
-4.69134567,3.38630848,0.07732539,0.00000000,0.03679581,0.23185926,0.08859320,2.44601556,1.83757737,0.76531054
-4.68534267,3.37449749,0.07770806,0.00000000,0.03823940,0.23036701,0.08916885,2.43570262,1.82599266,0.75992605
-4.67933967,3.36956729,0.07826050,0.00000000,0.03984346,0.22969142,0.08994250,2.42954706,1.81858638,0.75692374
-4.67333667,3.37319336,0.07898906,0.00000000,0.04162039,0.22987333,0.09092738,2.42891101,1.81686531,0.75686996
-4.66733367,3.38699950,0.07990152,0.00000000,0.04358157,0.23094372,0.09213341,2.43514051,1.82231683,0.76029962
-4.66133067,3.41251021,0.08100688,0.00000000,0.04573679,0.23292267,0.09356685,2.44952834,1.83636830,0.76769883
-4.65532766,3.45110321,0.08231501,0.00000000,0.04809376,0.23581852,0.09523001,2.47327610,1.86034616,0.77948834
-4.64932466,3.50396313,0.08383612,0.00000000,0.05065756,0.23962719,0.09712111,2.50745638,1.89543564,0.79600816
-4.64332166,3.57203820,0.08558014,0.00000000,0.05343026,0.24433174,0.09923424,2.55297631,1.94264232,0.81750396
