energy_ev,total_up,Pt_p_up,Pt_d_up,Sb_p_up,Sb_d_up,Se_s_up,Se_p_up
-5.78989495,4.74823968,1.34525818,2.89226934,1.48189413,0.04084226,0.04184385,0.64813492
-5.78389195,4.84915923,1.35732329,2.97405489,1.51090931,0.04327130,0.04284902,0.63136327
-5.77788894,4.95991495,1.37407918,3.06134523,1.54294750,0.04578386,0.04397903,0.61602605
-5.77188594,5.07872169,1.39488518,3.15306461,1.57738022,0.04836755,0.04520116,0.60197598
-5.76588294,5.20382925,1.41911776,3.24815219,1.61360109,0.05100893,0.04648300,0.58907403
-5.75987994,5.33352502,1.44617453,3.34556276,1.65102905,0.05369339,0.04779272,0.57718927
-5.75387694,5.46612987,1.47547496,3.44426358,1.68910877,0.05640505,0.04909926,0.56619795
-5.74787394,5.59998919,1.50645852,3.54322862,1.72730877,0.05912667,0.05037260,0.55598203
-5.74187094,5.73346106,1.53858086,3.64143115,1.76511788,0.06183956,0.05158397,0.54642747
-5.73586793,5.86490338,1.57130873,3.73783604,1.80204056,0.06452351,0.05270619,0.53742248
-5.72986493,5.99266226,1.60411461,3.83139300,1.83759205,0.06715682,0.05371389,0.52885601
-5.72386193,6.11506335,1.63647153,3.92103175,1.87129375,0.06971635,0.05458383,0.52061671
-5.71785893,6.23040790,1.66784912,4.00566035,1.90266963,0.07217764,0.05529523,0.51259238
-5.71185593,6.33697474,1.69771118,4.08416728,1.93124411,0.07451512,0.05583002,0.50467016
-5.70585293,6.43302907,1.72551546,4.15542784,1.95654185,0.07670243,0.05617314,0.49673739
-5.69984992,6.51683866,1.75071585,4.21831527,1.97808965,0.07871274,0.05631279,0.48868318
-5.69384692,6.58669717,1.77276719,4.27171642,1.99542068,0.08051931,0.05624060,0.48040057
-5.68784392,6.64095434,1.79113254,4.31455173,2.00808093,0.08209593,0.05595178,0.47178918
-5.68184092,6.67805201,1.80529294,4.34579894,2.01563767,0.08341759,0.05544519,0.46275828
-5.67583792,6.69656462,1.81475908,4.36451968,2.01768966,0.08446109,0.05472331,0.45322997
-5.66983492,6.69524258,1.81908449,4.36988788,2.01387867,0.08520570,0.05379223,0.44314245
-5.66383192,6.67305658,1.81787965,4.36121875,2.00390166,0.08563388,0.05266140,0.43245313
-5.65782891,6.62924073,1.81082628,4.33799704,1.98752313,0.08573185,0.05134347,0.42114142
-5.65182591,6.56333240,1.79769114,4.29990315,1.96458693,0.08549023,0.04985398,0.40921102
-5.64582291,6.47520667,1.77833855,4.24683576,1.93502692,0.08490452,0.04821101,0.39669180
-5.63981991,6.36510330,1.75274092,4.17892955,1.89887573,0.08397550,0.04643481,0.38364082
-5.63381691,6.23364464,1.72098661,4.09656711,1.85627128,0.08270949,0.04454735,0.37014278
-5.62781391,6.08184292,1.68328470,4.00038386,1.80746036,0.08111843,0.04257192,0.35630968
-5.62181091,5.91109606,1.63996601,3.89126553,1.75279903,0.07921987,0.04053266,0.34227966
-5.61580790,5.72317139,1.59148036,3.77033771,1.69274968,0.07703669,0.03845413,0.32821520
-5.60980490,5.52017732,1.53838973,3.63894759,1.62787449,0.07459674,0.03636087,0.31430054
-5.60380190,5.30452348,1.48135758,3.49863815,1.55882566,0.07193221,0.03427701,0.30073851
-5.59779890,5.07887037,1.42113440,3.35111563,1.48633245,0.06907900,0.03222590,0.28774682
-5.59179590,4.84607011,1.35854009,3.19821115,1.41118542,0.06607576,0.03022970,0.27555381
-5.58579290,4.60910016,1.29444360,3.04183791,1.33421865,0.06296305,0.02830913,0.26439395
-5.57978989,4.37099238,1.22974053,2.88394546,1.25629024,0.05978227,0.02648318,0.25450301
-5.57378689,4.13475988,1.16532958,2.72647263,1.17826204,0.05657465,0.02476882,0.24611312
-5.56778389,3.90332432,1.10208859,2.57130103,1.10097921,0.05338020,0.02318086,0.23944788
-5.56178089,3.67944629,1.04085114,2.42021063,1.02525043,0.05023678,0.02173173,0.23471746
-5.55577789,3.46566120,0.98238445,2.27483913,0.95182948,0.04717916,0.02043140,0.23211405
-5.54977489,3.26422294,0.92736953,2.13664659,0.88139870,0.04423828,0.01928728,0.23180756
-5.54377189,3.07705717,0.87638421,2.00688635,0.81455512,0.04144060,0.01830420,0.23394182
-5.53776888,2.90572571,0.82988964,1.88658324,0.75179950,0.03880766,0.01748436,0.23863127
-5.53176588,2.75140288,0.78822082,1.77651958,0.69352859,0.03635576,0.01682747,0.24595828
-5.52576288,2.61486439,0.75158131,1.67722918,0.64003091,0.03409588,0.01633077,0.25597117
-5.51975988,2.49648855,0.72004236,1.58899908,0.59148589,0.03203371,0.01598918,0.26868293
-5.51375688,2.39626931,0.69354639,1.51187879,0.54796636,0.03016992,0.01579550,0.28407067
-5.50775388,2.31384008,0.67191451,1.44569601,0.50944410,0.02850053,0.01574063,0.30207586
-5.50175088,2.24850693,0.65485785,1.39007807,0.47579799,0.02701740,0.01581379,0.32260532
-5.49574787,2.19928943,0.64199195,1.34447786,0.44682452,0.02570889,0.01600279,0.34553281
-5.48974487,2.16496738,0.63285385,1.30820296,0.42224992,0.02456050,0.01629437,0.37070143
-5.48374187,2.14413127,0.62692090,1.28044683,0.40174345,0.02355562,0.01667447,0.39792642
-5.47773887,2.13523454,0.62363065,1.26032068,0.38493144,0.02267628,0.01712854,0.42699853
-5.47173587,2.13664578,0.62240099,1.24688498,0.37141123,0.02190386,0.01764188,0.45768778
-5.46573287,2.14669902,0.62264981,1.23917947,0.36076478,0.02121978,0.01819988,0.48974743
-5.45972986,2.16374066,0.62381329,1.23625097,0.35257141,0.02060618,0.01878833,0.52291819
-5.45372686,2.18617180,0.62536244,1.23717818,0.34641930,0.02004637,0.01939363,0.55693243
-5.44772386,2.21248495,0.62681717,1.24109309,0.34191547,0.01952542,0.02000303,0.59151844
-5.44172086,2.24129464,0.62775752,1.24719876,0.33869403,0.01903039,0.02060476,0.62640444
-5.43571786,2.27136156,0.62783196,1.25478332,0.33642275,0.01855073,0.02118821,0.66132257
-5.42971486,2.30161014,0.62676242,1.26323033,0.33480763,0.01807832,0.02174396,0.69601245
-5.42371186,2.33114007,0.62434634,1.27202572,0.33359591,0.01760762,0.02226393,0.73022455
-5.41770885,2.35923192,0.62045580,1.28076160,0.33257732,0.01713562,0.02274132,0.76372317
-5.41170585,2.38534769,0.61503402,1.28913729,0.33158399,0.01666175,0.02317070,0.79628903
-5.40570285,2.40912696,0.60808978,1.29695812,0.33048914,0.01618773,0.02354790,0.82772150
-5.39969985,2.43037937,0.59969005,1.30413221,0.32920470,0.01571733,0.02387010,0.85784043
-5.39369685,2.44907421,0.58995147,1.31066578,0.32767838,0.01525615,0.02413568,0.88648748
-5.38769385,2.46532779,0.57903105,1.31665718,0.32589010,0.01481133,0.02434427,0.91352706
-5.38169085,2.47938931,0.56711675,1.32229003,0.32384817,0.01439126,0.02449663,0.93884683
-5.37568784,2.49162563,0.55441818,1.32782558,0.32158544,0.01400528,0.02459468,0.96235764
-5.36968484,2.50250530,0.54115790,1.33359441,0.31915541,0.01366342,0.02464142,0.98399306
-5.36368184,2.51258223,0.52756352,1.33998750,0.31662850,0.01337607,0.02464089,1.00370832
-5.35767884,2.52247905,0.51386085,1.34744685,0.31408849,0.01315377,0.02459815,1.02147881
-5.35167584,2.53287016,0.50026818,1.35645529,0.31162928,0.01300692,0.02451918,1.03729807
-5.34567284,2.54446467,0.48699158,1.36752572,0.30935172,0.01294558,0.02441089,1.05117525
-5.33966983,2.55798895,0.47422146,1.38118959,0.30736074,0.01297926,0.02428097,1.06313227
-5.33366683,2.57416891,0.46212990,1.39798459,0.30576262,0.01311672,0.02413786,1.07320056
-5.32766383,2.59371195,0.45086899,1.41844159,0.30466233,0.01336580,0.02399058,1.08141771
-5.32166083,2.61728873,0.44056968,1.44307092,0.30416095,0.01373327,0.02384862,1.08782392
-5.31565783,2.64551483,0.43134128,1.47234811,0.30435321,0.01422463,0.02372178,1.09245867
-5.30965483,2.67893259,0.42327123,1.50669924,0.30532500,0.01484403,0.02361996,1.09535761
-5.30365183,2.71799350,0.41642513,1.54648638,0.30715096,0.01559410,0.02355299,1.09654990
-5.29764882,2.76304167,0.41084699,1.59199327,0.30989221,0.01647580,0.02353037,1.09605624
-5.29164582,2.81429876,0.40655946,1.64341192,0.31359419,0.01748836,0.02356108,1.09388760
-5.28564282,2.87185107,0.40356429,1.70083040,0.31828477,0.01862913,0.02365329,1.09004495
-5.27963982,2.93563951,0.40184273,1.76422255,0.32397266,0.01989351,0.02381421,1.08451992
-5.27363682,3.00545283,0.40135624,1.83344004,0.33064622,0.02127491,0.02404979,1.07729646
-5.26763382,3.08092495,0.40204726,1.90820741,0.33827286,0.02276471,0.02436458,1.06835349
-5.26163082,3.16153675,0.40384028,1.98812046,0.34679898,0.02435229,0.02476157,1.05766836
-5.25562781,3.24662273,0.40664337,2.07264864,0.35615057,0.02602507,0.02524200,1.04522109
-5.24962481,3.33538281,0.41034989,2.16114147,0.36623466,0.02776869,0.02580537,1.03099900
-5.24362181,3.42689936,0.41484090,2.25283953,0.37694139,0.02956712,0.02644934,1.01500159
-5.23761881,3.52015927,0.41998786,2.34688978,0.38814696,0.03140296,0.02716980,0.99724545
-5.23161581,3.61408077,0.42565591,2.44236523,0.39971720,0.03325775,0.02796097,0.97776873
-5.22561281,3.70754447,0.43170758,2.53828862,0.41151190,0.03511230,0.02881551,0.95663510
-5.21960980,3.79942771,0.43800689,2.63365954,0.42338958,0.03694719,0.02972481,0.93393681
-5.21360680,3.88864146,0.44442375,2.72748431,0.43521265,0.03874319,0.03067918,0.90979674
-5.20760380,3.97416842,0.45083856,2.81880767,0.44685285,0.04048180,0.03166824,0.88436933
-5.20160080,4.05510109,0.45714679,2.90674528,0.45819660,0.04214581,0.03268129,0.85784014
-5.19559780,4.13067848,0.46326347,2.99051579,0.46915015,0.04371975,0.03370764,0.83042426
-5.18959480,4.20031992,0.46912736,3.06947120,0.47964431,0.04519052,0.03473711,0.80236355
-5.18359180,4.26365457,0.47470456,3.14312426,0.48963842,0.04654773,0.03576037,0.77392269
-5.17758879,4.32054530,0.47999150,3.21117173,0.49912342,0.04778421,0.03676942,0.74538444
-5.17158579,4.37110575,0.48501702,3.27351216,0.50812393,0.04889626,0.03775785,0.71704416
-5.16558279,4.41570955,0.48984339,3.33025751,0.51669890,0.04988393,0.03872124,0.68920390
-5.15957979,4.45499099,0.49456628,3.38173764,0.52494106,0.05075107,0.03965738,0.66216618
-5.15357679,4.48983673,0.49931345,3.42849725,0.53297491,0.05150532,0.04056644,0.63622784
-5.14757379,4.52136854,0.50424218,3.47128523,0.54095329,0.05215800,0.04145104,0.61167408
-5.14157079,4.55091718,0.50953549,3.51103638,0.54905269,0.05272379,0.04231627,0.58877287
-5.13556778,4.57998832,0.51539709,3.54884610,0.55746733,0.05322038,0.04316956,0.56776990
-5.12956478,4.61022119,0.52204538,3.58593874,0.56640228,0.05366790,0.04402047,0.54888415
-5.12356178,4.64334143,0.52970643,3.62363070,0.57606582,0.05408839,0.04488046,0.53230421
-5.11755878,4.68110942,0.53860627,3.66328944,0.58666125,0.05450509,0.04576242,0.51818535
-5.11155578,4.72526592,0.54896271,3.70628977,0.59837864,0.05494171,0.04668032,0.50664728
-5.10555278,4.77747654,0.56097693,3.75396905,0.61138656,0.05542171,0.04764867,0.49777276
-5.09954977,4.83927704,0.57482506,3.80758247,0.62582433,0.05596754,0.04868202,0.49160679
-5.09354677,4.91202093,0.59065018,3.86826024,0.64179492,0.05659988,0.04979442,0.48815652
-5.08754377,4.99683117,0.60855478,3.93696776,0.65935880,0.05733699,0.05099884,0.48739182
-5.08154077,5.09455736,0.62859422,4.01447006,0.67852902,0.05819408,0.05230672,0.48924623
-5.07553777,5.20573973,0.65077114,4.10130170,0.69926757,0.05918274,0.05372745,0.49361865
-5.06953477,5.33058098,0.67503129,4.19774282,0.72148329,0.06031056,0.05526795,0.50037528
-5.06353177,5.46892693,0.70126081,4.30380211,0.74503131,0.06158072,0.05693236,0.50935214
-5.05752876,5.62025654,0.72928514,4.41920726,0.76971405,0.06299185,0.05872177,0.52035796
-5.05152576,5.78368177,0.75886971,4.54340300,0.79528383,0.06453790,0.06063404,0.53317745
-5.04552276,5.95795747,0.78972241,4.67555706,0.82144701,0.06620819,0.06266379,0.54757492
-5.03951976,6.14150133,0.82149789,4.81457386,0.84786949,0.06798758,0.06480249,0.56329833
-5.03351676,6.33242346,0.85380366,4.95911572,0.87418359,0.06985673,0.06703859,0.58008357
-5.02751376,6.52856541,0.88620785,5.10763123,0.89999593,0.07179256,0.06935789,0.59765907
-5.02151076,6.72754750,0.91824850,5.25839007,0.92489639,0.07376873,0.07174392,0.61575063
-5.01550775,6.92682379,0.94944423,5.40952364,0.94846761,0.07575627,0.07417852,0.63408638
-5.00950475,7.12374310,0.97930591,5.55907045,0.97029513,0.07772428,0.07664239,0.65240184
-5.00350175,7.31561469,1.00734906,5.70502508,0.98997756,0.07964072,0.07911583,0.67044486
-4.99749875,7.49977671,1.03310670,5.84538943,1.00713685,0.08147318,0.08157939,0.68798045
-4.99149575,7.67366529,1.05614199,5.97822465,1.02142803,0.08318976,0.08401468,0.70479521
-4.98549275,7.83488203,1.07606055,6.10170222,1.03254842,0.08475989,0.08640501,0.72070129
-4.97948974,7.98125765,1.09252172,6.21415229,1.04024579,0.08615515,0.08873606,0.73553976
-4.97348674,8.11090911,1.10524848,6.31410772,1.04432541,0.08735000,0.09099642,0.74918309
-4.96748374,8.22228829,1.11403558,6.40034187,1.04465557,0.08832245,0.09317800,0.76153673
-4.96148074,8.31421981,1.11875549,6.47189892,1.04117141,0.08905462,0.09527628,0.77253971
-4.95547774,8.38592645,1.11936198,6.52811504,1.03387701,0.08953317,0.09729035,0.78216405
-4.94947474,8.43704085,1.11589093,6.56862978,1.02284550,0.08974957,0.09922279,0.79041305
-4.94347174,8.46760268,1.10845855,6.59338681,1.00821720,0.08970023,0.10107925,0.79731852
-4.93746873,8.47804143,1.09725686,6.60262407,0.99019589,0.08938641,0.10286795,0.80293692
-4.93146573,8.46914523,1.08254662,6.59685358,0.96904328,0.08881407,0.10459885,0.80734466
-4.92546273,8.44201722,1.06464804,6.57683199,0.94507187,0.08799347,0.10628277,0.81063270
-4.91945973,8.39802142,1.04392964,6.54352305,0.91863646,0.08693868,0.10793039,0.81290071
-4.91345673,8.33872065,1.02079570,6.49805395,0.89012460,0.08566698,0.10955108,0.81425105
-4.90745373,8.26580976,0.99567295,6.44166769,0.85994642,0.08419819,0.11115195,0.81478296
-4.90145073,8.18104734,0.96899701,6.37567392,0.82852409,0.08255390,0.11273674,0.81458716
-4.89544772,8.08618958,0.94119931,6.30140066,0.79628138,0.08075675,0.11430504,0.81374123
-4.88944472,7.98292963,0.91269496,6.22014953,0.76363371,0.07882974,0.11585164,0.81230610
-4.88344172,7.87284560,0.88387217,6.13315668,0.73097893,0.07679550,0.11736613,0.81032373
-4.87743872,7.75735988,0.85508372,6.04156146,0.69868928,0.07467577,0.11883287,0.80781634
-4.87143572,7.63771173,0.82664069,5.94638422,0.66710463,0.07249095,0.12023126,0.80478707
-4.86543272,7.51494439,0.79880885,5.84851432,0.63652726,0.07025971,0.12153636,0.80122227
-4.85942971,7.38990703,0.77180754,5.74870860,0.60721829,0.06799885,0.12271988,0.79709516
-4.85342671,7.26327090,0.74581120,5.64760003,0.57939566,0.06572319,0.12375142,0.79237082
-4.84742371,7.13555839,0.72095312,5.54571556,0.55323375,0.06344572,0.12460002,0.78701209
-4.84142071,7.00718260,0.69733125,5.44350170,0.52886446,0.06117770,0.12523586,0.78098627
-4.83541771,6.87849463,0.67501544,5.34135586,0.50637956,0.05892898,0.12563203,0.77427195
-4.82941471,6.74983520,0.65405573,5.23966094,0.48583403,0.05670835,0.12576636,0.76686584
-4.82341171,6.62158695,0.63449108,5.13882091,0.46725032,0.05452389,0.12562311,0.75878898
-4.81740870,6.49422387,0.61635789,5.03929449,0.45062304,0.05238339,0.12519446,0.75009204
-4.81140570,6.36835423,0.59969787,4.94162472,0.43592392,0.05029466,0.12448174,0.74085926
-4.80540270,6.24475418,0.58456472,4.84646212,0.42310682,0.04826586,0.12349631,0.73121087
-4.79939970,6.12438946,0.57102922,4.75457971,0.41211245,0.04630573,0.12225996,0.72130365
-4.79339670,6.00842354,0.55918243,4.66687864,0.40287267,0.04442368,0.12080490,0.71132961
-4.78739370,5.89821148,0.54913689,4.58438396,0.39531425,0.04262990,0.11917333,0.70151280
-4.78139070,5.79527948,0.54102572,4.50823027,0.38936185,0.04093518,0.11741643,0.69210423
-4.77538769,5.70129120,0.53499979,4.43963821,0.38494037,0.03935081,0.11559311,0.68337532
-4.76938469,5.61800250,0.53122306,4.37988278,0.38197646,0.03788828,0.11376822,0.67560994
-4.76338169,5.54720713,0.52986662,4.33025527,0.38039939,0.03655896,0.11201063,0.66909563
-4.75737869,5.49067648,0.53110163,4.29202101,0.38014116,0.03537367,0.11039106,0.66411425
-4.75137569,5.45009647,0.53509171,4.26637519,0.38113624,0.03434232,0.10897984,0.66093264
-4.74537269,5.42700535,0.54198535,4.25439914,0.38332076,0.03347343,0.10784467,0.65979364
-4.73936968,5.42273557,0.55190860,4.25701971,0.38663149,0.03277380,0.10704853,0.66090798
-4.73336668,5.43836296,0.56495876,4.27497367,0.39100470,0.03224814,0.10664775,0.66444743
-4.72736368,5.47466581,0.58119919,4.30877927,0.39637495,0.03189879,0.10669044,0.67053941
-4.72136068,5.53209587,0.60065574,4.35871614,0.40267413,0.03172557,0.10721512,0.67926349
-4.71535768,5.61076269,0.62331482,4.42481477,0.40983057,0.03172568,0.10824992,0.69064972
-4.70935468,5.71043162,0.64912336,4.50685565,0.41776861,0.03189372,0.10981197,0.70467897
-4.70335168,5.83053552,0.67799047,4.60437813,0.42640837,0.03222181,0.11190734,0.72128514
-4.69734867,5.97019885,0.70979072,4.71669809,0.43566597,0.03269983,0.11453129,0.74035915
-4.69134567,6.12827268,0.74436885,4.84293330,0.44545408,0.03331566,0.11766881,0.76175430
-4.68534267,6.30337826,0.78154540,4.98203482,0.45568278,0.03405563,0.12129552,0.78529287
-4.67933967,6.49395648,0.82112311,5.13282258,0.46626063,0.03490486,0.12537871,0.81077348
-4.67333667,6.69832040,0.86289346,5.29402292,0.47709593,0.03584771,0.12987857,0.83797878
-4.66733367,6.91470783,0.90664302,5.46430618,0.48809811,0.03686825,0.13474948,0.86668308
-4.66133067,7.14133119,0.95215917,5.64232215,0.49917905,0.03795067,0.13994134,0.89665961
-4.65532766,7.37642210,0.99923488,5.82673175,0.51025430,0.03907962,0.14540081,0.92768687
-4.64932466,7.61826870,1.04767218,6.01623343,0.52124421,0.04024059,0.15107249,0.95955396
-4.64332166,7.86524425,1.09728425,6.20958319,0.53207480,0.04142016,0.15690000,0.99206456
-4.63731866,8.11582613,1.14789591,6.40560800,0.54267836,0.04260614,0.16282685,1.02503944
-4.63131566,8.36860521,1.19934272,6.60321216,0.55299388,0.04378775,0.16879722,1.05831757
-4.62531266,8.62228610,1.25146864,6.80137751,0.56296716,0.04495559,0.17475657,1.09175573
-4.61930965,8.87567949,1.30412264,6.99915812,0.57255077,0.04610162,0.18065208,1.12522697
-4.61330665,9.12768835,1.35715449,7.19567085,0.58170387,0.04721909,0.18643302,1.15861794
-4.60730365,9.37728991,1.41041020,7.39008342,0.59039191,0.04830236,0.19205105,1.19182558
-4.60130065,9.62351586,1.46372743,7.58160149,0.59858637,0.04934675,0.19746043,1.22475336
-4.59529765,9.86543301,1.51693131,7.76945659,0.60626450,0.05034833,0.20261826,1.25730747
-4.58929465,10.10212654,1.56983111,7.95289636,0.61340919,0.05130379,0.20748466,1.28939333
-4.58329165,10.33268771,1.62221803,8.13117835,0.62000891,0.05221021,0.21202307,1.32091254
-4.57728864,10.55620741,1.67386427,8.30356841,0.62605782,0.05306496,0.21620056,1.35176076
-4.57128564,10.77177631,1.72452376,8.46934399,0.63155598,0.05386557,0.21998809,1.38182649
-4.56528264,10.97849184,1.77393435,8.62780247,0.63650960,0.05460970,0.22336102,1.41099094
-4.55927964,11.17547151,1.82182142,8.77827392,0.64093132,0.05529514,0.22629938,1.43912886
-4.55327664,11.36187171,1.86790293,8.92013747,0.64484036,0.05591978,0.22878840,1.46611047
-4.54727364,11.53691029,1.91189534,9.05284011,0.64826254,0.05648171,0.23081878,1.49180408
-4.54127064,11.69989129,1.95352036,9.17591614,0.65123007,0.05697932,0.23238708,1.51607941
-4.53526763,11.85022969,1.99251194,9.28900599,0.65378102,0.05741140,0.23349591,1.53881114
-4.52926463,11.98747416,2.02862326,9.39187259,0.65595839,0.05777723,0.23415403,1.55988269
-4.52326163,12.11132599,2.06163325,9.48441390,0.65780893,0.05807675,0.23437630,1.57918963
-4.51725863,12.22165248,2.09135238,9.56667046,0.65938152,0.05831056,0.23418351,1.59664289
-4.51125563,12.31849377,2.11762744,9.63882713,0.66072533,0.05848008,0.23360197,1.61217112
-4.50525263,12.40206249,2.14034509,9.70120862,0.66188783,0.05858752,0.23266305,1.62572254
-4.49924962,12.47273588,2.15943413,9.75426884,0.66291264,0.05863594,0.23140243,1.63726574
-4.49324662,12.53104122,2.17486637,9.79857474,0.66383761,0.05862915,0.22985938,1.64678986
-4.48724362,12.57763516,2.18665636,9.83478527,0.66469303,0.05857168,0.22807584,1.65430382
-4.48124062,12.61327845,2.19485984,9.86362700,0.66550029,0.05846867,0.22609550,1.65983506
-4.47523762,12.63880762,2.19957142,9.88586744,0.66627100,0.05832577,0.22396285,1.66342763
-4.46923462,12.65510537,2.20092138,9.90228795,0.66700677,0.05814892,0.22172223,1.66514001
-4.46323162,12.66307143,2.19907218,9.91365746,0.66769962,0.05794429,0.21941697,1.66504281
-4.45722861,12.66359533,2.19421455,9.92070847,0.66833306,0.05771806,0.21708859,1.66321647
-4.45122561,12.65753268,2.18656373,9.92411650,0.66888374,0.05747631,0.21477613,1.65974910
-4.44522261,12.64568576,2.17635574,9.92448370,0.66932374,0.05722485,0.21251558,1.65473475
-4.43921961,12.62878910,2.16384404,9.92232740,0.66962304,0.05696913,0.21033949,1.64827195
-4.43321661,12.60750038,2.14929649,9.91807338,0.66975240,0.05671411,0.20827661,1.64046275
-4.42721361,12.58239634,2.13299275,9.91205412,0.66968602,0.05646422,0.20635183,1.63141213
-4.42121061,12.55397329,2.11522208,9.90451125,0.66940417,0.05622329,0.20458603,1.62122782
-4.41520760,12.52265149,2.09628138,9.89560176,0.66889525,0.05599453,0.20299622,1.61002038
-4.40920460,12.48878243,2.07647351,9.88540703,0.66815737,0.05578050,0.20159559,1.59790342
-4.40320160,12.45265802,2.05610571,9.87394374,0.66719916,0.05558314,0.20039377,1.58499396
-4.39719860,12.41452058,2.03548792,9.86117595,0.66603979,0.05540378,0.19939702,1.57141262
-4.39119560,12.37457290,2.01493095,9.84702728,0.66470813,0.05524318,0.19860850,1.55728370
-4.38519260,12.33298732,1.99474439,9.83139257,0.66324118,0.05510157,0.19802853,1.54273490
-4.37918959,12.28991337,1.97523399,9.81414840,0.66168170,0.05497867,0.19765491,1.52789673
-4.37318659,12.24548341,1.95669869,9.79516209,0.66007538,0.05487377,0.19748311,1.51290143
-4.36718359,12.19981620,1.93942699,9.77429883,0.65846757,0.05478574,0.19750658,1.49788154
-4.36118059,12.15301821,1.92369284,9.75142695,0.65689985,0.05471306,0.19771697,1.48296792
-4.35517759,12.10518280,1.90975100,9.72642119,0.65540673,0.05465388,0.19810435,1.46828750
-4.34917459,12.05638763,1.89783192,9.69916436,0.65401251,0.05460602,0.19865740,1.45396062
-4.34317159,12.00669061,1.88813636,9.66954740,0.65272877,0.05456698,0.19936361,1.44009815
-4.33716858,11.95612468,1.88082983,9.63746821,0.65155242,0.05453396,0.20020940,1.42679860
-4.33116558,11.90469219,1.87603699,9.60282963,0.65046460,0.05450391,0.20118031,1.41414509
-4.32516258,11.85235900,1.87383641,9.56553682,0.64943039,0.05447346,0.20226106,1.40220261
-4.31915958,11.79904917,1.87425573,9.52549447,0.64839947,0.05443900,0.20343565,1.39101550
-4.31315658,11.74464042,1.87726768,9.48260409,0.64730760,0.05439666,0.20468742,1.38060540
-4.30715358,11.68896097,1.88278699,9.43676183,0.64607886,0.05434235,0.20599910,1.37096979
