energy_ev,total_up,As_p_up,As_d_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-5.75987994,1.73024244,0.11842310,0.00000000,0.03579533,0.92053033,0.74780654,0.49662445
-5.75387694,1.64456652,0.11470474,0.00000000,0.03407935,0.87153778,0.70853081,0.47039951
-5.74787394,1.55570866,0.11047441,0.00000000,0.03230286,0.82137950,0.66802033,0.44356730
-5.74187094,1.46482094,0.10581585,0.00000000,0.03049093,0.77066314,0.62674877,0.41646224
-5.73586793,1.37308710,0.10082273,0.00000000,0.02866951,0.72000175,0.58519440,0.38942269
-5.72986493,1.28169848,0.09559605,0.00000000,0.02686494,0.67000245,0.54383025,0.36278473
-5.72386193,1.19183041,0.09024150,0.00000000,0.02510343,0.62125557,0.50311479,0.33687631
-5.71785893,1.10461981,0.08486669,0.00000000,0.02341052,0.57432465,0.46348330,0.31201169
-5.71185593,1.02114437,0.07957854,0.00000000,0.02181062,0.52973723,0.42534013,0.28848639
-5.70585293,0.94240372,0.07448074,0.00000000,0.02032654,0.48797674,0.38905190,0.26657263
-5.69984992,0.86930300,0.06967145,0.00000000,0.01897908,0.44947552,0.35494195,0.24651532
-5.69384692,0.80263903,0.06524130,0.00000000,0.01778668,0.41460899,0.32328591,0.22852870
-5.68784392,0.74308929,0.06127161,0.00000000,0.01676506,0.38369115,0.29430866,0.21279359
-5.68184092,0.69120368,0.05783302,0.00000000,0.01592700,0.35697126,0.26818250,0.19945526
-5.67583792,0.64739915,0.05498441,0.00000000,0.01528209,0.33463176,0.24502659,0.18862196
-5.66983492,0.61195706,0.05277218,0.00000000,0.01483662,0.31678741,0.22490760,0.18036399
-5.66383192,0.58502300,0.05122982,0.00000000,0.01459349,0.30348542,0.20784145,0.17471346
-5.65782891,0.56660901,0.05037777,0.00000000,0.01455213,0.29470673,0.19379593,0.17166446
-5.65182591,0.55659792,0.05022356,0.00000000,0.01470859,0.29036812,0.18269428,0.17117389
-5.64582291,0.55474955,0.05076219,0.00000000,0.01505564,0.29032522,0.17441933,0.17316266
-5.63981991,0.56070856,0.05197662,0.00000000,0.01558285,0.29437630,0.16881825,0.17751744
-5.63381691,0.57401382,0.05383859,0.00000000,0.01627688,0.30226673,0.16570771,0.18409281
-5.62781391,0.59410903,0.05630940,0.00000000,0.01712172,0.31369417,0.16487927,0.19271391
-5.62181091,0.62035443,0.05934097,0.00000000,0.01809904,0.32831424,0.16610493,0.20317944
-5.61580790,0.65203950,0.06287687,0.00000000,0.01918853,0.34574684,0.16914279,0.21526506
-5.60980490,0.68839639,0.06685356,0.00000000,0.02036837,0.36558282,0.17374250,0.22872726
-5.60380190,0.72861399,0.07120153,0.00000000,0.02161569,0.38739116,0.17965068,0.24330740
-5.59779890,0.77185238,0.07584667,0.00000000,0.02290705,0.41072626,0.18661596,0.25873612
-5.59179590,0.81725740,0.08071152,0.00000000,0.02421894,0.43513556,0.19439375,0.27473795
-5.58579290,0.86397519,0.08571663,0.00000000,0.02552831,0.46016706,0.20275045,0.29103593
-5.57978989,0.91116631,0.09078187,0.00000000,0.02681307,0.48537674,0.21146718,0.30735633
-5.57378689,0.95801921,0.09582776,0.00000000,0.02805247,0.51033568,0.22034291,0.32343324
-5.56778389,1.00376277,0.10077671,0.00000000,0.02922761,0.53463670,0.22919680,0.33901291
-5.56178089,1.04767763,0.10555427,0.00000000,0.03032169,0.55790038,0.23786999,0.35385779
-5.55577789,1.08910612,0.11009029,0.00000000,0.03132033,0.57978034,0.24622647,0.36775016
-5.54977489,1.12746059,0.11431996,0.00000000,0.03221173,0.59996770,0.25415341,0.38049530
-5.54377189,1.16223018,0.11818489,0.00000000,0.03298678,0.61819458,0.26156068,0.39192406
-5.53776888,1.19298590,0.12163398,0.00000000,0.03363904,0.63423679,0.26837991,0.40189489
-5.53176588,1.21938417,0.12462428,0.00000000,0.03416469,0.64791555,0.27456299,0.41029542
-5.52576288,1.24116898,0.12712174,0.00000000,0.03456241,0.65909852,0.28008039,0.41704336
-5.51975988,1.25817297,0.12910195,0.00000000,0.03483314,0.66770014,0.28491924,0.42208710
-5.51375688,1.27031750,0.13055070,0.00000000,0.03497988,0.67368141,0.28908144,0.42540582
-5.50775388,1.27761219,0.13146459,0.00000000,0.03500744,0.67704933,0.29258213,0.42700938
-5.50175088,1.28015410,0.13185150,0.00000000,0.03492220,0.67785613,0.29544831,0.42693794
-5.49574787,1.27812667,0.13173103,0.00000000,0.03473184,0.67619837,0.29771816,0.42526141
-5.48974487,1.27179877,0.13113485,0.00000000,0.03444518,0.67221600,0.29944078,0.42207892
-5.48374187,1.26152365,0.13010695,0.00000000,0.03407198,0.66609147,0.30067666,0.41751804
-5.47773887,1.24773793,0.12870375,0.00000000,0.03362287,0.65804884,0.30149861,0.41173406
-5.47173587,1.23096032,0.12699408,0.00000000,0.03310923,0.64835283,0.30199328,0.40490908
-5.46573287,1.21178989,0.12505899,0.00000000,0.03254319,0.63730761,0.30226299,0.39725094
-5.45972986,1.19090348,0.12299124,0.00000000,0.03193762,0.62525536,0.30242766,0.38899188
-5.45372686,1.16905183,0.12089463,0.00000000,0.03130613,0.61257414,0.30262673,0.38038681
-5.44772386,1.14705407,0.11888291,0.00000000,0.03066308,0.59967511,0.30302065,0.37171112
-5.44172086,1.12579009,0.11707846,0.00000000,0.03002359,0.58699878,0.30379189,0.36325787
-5.43571786,1.10619045,0.11561051,0.00000000,0.02940345,0.57501007,0.30514494,0.35533432
-5.42971486,1.08922365,0.11461300,0.00000000,0.02881906,0.56419224,0.30730535,0.34825774
-5.42371186,1.07588058,0.11422215,0.00000000,0.02828724,0.55503946,0.31051754,0.34235042
-5.41770885,1.06715620,0.11457354,0.00000000,0.02782502,0.54804815,0.31504126,0.33793402
-5.41170585,1.06402877,0.11579904,0.00000000,0.02744929,0.54370723,0.32114673,0.33532322
-5.40570285,1.06743708,0.11802334,0.00000000,0.02717651,0.54248741,0.32910854,0.33481887
-5.39969985,1.07825616,0.12136048,0.00000000,0.02702220,0.54482988,0.33919842,0.33670090
-5.39369685,1.09727249,0.12591020,0.00000000,0.02700057,0.55113486,0.35167726,0.34122099
-5.38769385,1.12515951,0.13175443,0.00000000,0.02712401,0.56175025,0.36678644,0.34859560
-5.38169085,1.16245456,0.13895397,0.00000000,0.02740264,0.57696115,0.38473910,0.35899933
-5.37568784,1.20953829,0.14754551,0.00000000,0.02784394,0.59698053,0.40571165,0.37255917
-5.36968484,1.26661765,0.15753913,0.00000000,0.02845238,0.62194159,0.42983590,0.38934976
-5.36368184,1.33371349,0.16891646,0.00000000,0.02922916,0.65189241,0.45719226,0.40939000
-5.35767884,1.41065352,0.18162958,0.00000000,0.03017211,0.68679300,0.48780444,0.43264129
-5.35167584,1.49707145,0.19560076,0.00000000,0.03127565,0.72651524,0.52163586,0.45900739
-5.34567284,1.59241253,0.21072319,0.00000000,0.03253094,0.77084571,0.55858812,0.48833619
-5.33966983,1.69594574,0.22686265,0.00000000,0.03392611,0.81949145,0.59850154,0.52042326
-5.33366683,1.80678232,0.24386020,0.00000000,0.03544665,0.87208857,0.64115794,0.55501709
-5.32766383,1.92390010,0.26153571,0.00000000,0.03707591,0.92821324,0.68628555,0.59182600
-5.32166083,2.04617276,0.27969239,0.00000000,0.03879563,0.98739474,0.73356579,0.63052621
-5.31565783,2.17240300,0.29812192,0.00000000,0.04058664,1.04913005,0.78264176,0.67077095
-5.30965483,2.30135795,0.31661012,0.00000000,0.04242943,1.11289916,0.83312801,0.71220016
-5.30365183,2.43180565,0.33494301,0.00000000,0.04430483,1.17818054,0.88462117,0.75445030
-5.29764882,2.56255073,0.35291290,0.00000000,0.04619460,1.24446603,0.93671105,0.79716385
-5.29164582,2.69246775,0.37032437,0.00000000,0.04808194,1.31127435,0.98899157,0.83999825
-5.28564282,2.82053084,0.38699984,0.00000000,0.04995190,1.37816275,1.04107126,0.88263359
-5.27963982,2.94583815,0.40278447,0.00000000,0.05179169,1.44473626,1.09258273,0.92477904
-5.27363682,3.06763027,0.41755028,0.00000000,0.05359082,1.51065405,1.14319090,0.96617757
-5.26763382,3.18530186,0.43119919,0.00000000,0.05534117,1.57563287,1.19259946,1.00660902
-5.26163082,3.29840610,0.44366501,0.00000000,0.05703686,1.63944744,1.24055573,1.04589124
-5.25562781,3.40665223,0.45491413,0.00000000,0.05867407,1.70192794,1.28685340,1.08387965
-5.24962481,3.50989640,0.46494506,0.00000000,0.06025074,1.76295502,1.33133344,1.12046517
-5.24362181,3.60812684,0.47378684,0.00000000,0.06176623,1.82245260,1.37388321,1.15557091
-5.23761881,3.70144426,0.48149628,0.00000000,0.06322089,1.88037919,1.41443375,1.18914788
-5.23161581,3.79003893,0.48815441,0.00000000,0.06461573,1.93671837,1.45295575,1.22117006
-5.22561281,3.87416567,0.49386218,0.00000000,0.06595203,1.99146889,1.48945425,1.25162931
-5.21960980,3.95411847,0.49873561,0.00000000,0.06723105,2.04463525,1.52396254,1.28053032
-5.21360680,4.03020588,0.50290076,0.00000000,0.06845377,2.09621929,1.55653550,1.30788609
-5.20760380,4.10272862,0.50648863,0.00000000,0.06962077,2.14621315,1.58724266,1.33371408
-5.20160080,4.17196041,0.50963024,0.00000000,0.07073219,2.19459417,1.61616147,1.35803333
-5.19559780,4.23813283,0.51245209,0.00000000,0.07178774,2.24132173,1.64337088,1.38086261
-5.18959480,4.30142479,0.51507222,0.00000000,0.07278682,2.28633635,1.66894561,1.40221956
-5.18359180,4.36195675,0.51759688,0.00000000,0.07372874,2.32956079,1.69295120,1.42212097
-5.17758879,4.41978967,0.52011794,0.00000000,0.07461291,2.37090309,1.71544026,1.44058388
-5.17158579,4.47492838,0.52271119,0.00000000,0.07543912,2.41026119,1.73644977,1.45762735
-5.16558279,4.52732884,0.52543528,0.00000000,0.07620781,2.44752882,1.75599969,1.47327481
-5.15957979,4.57690842,0.52833148,0.00000000,0.07692029,2.48260213,1.77409294,1.48755653
-5.15357679,4.62355858,0.53142411,0.00000000,0.07757892,2.51538677,1.79071663,1.50051216
-5.14757379,4.66715881,0.53472142,0.00000000,0.07818731,2.54580474,1.80584459,1.51219294
-5.14157079,4.70759104,0.53821708,0.00000000,0.07875033,2.57380086,1.81944097,1.52266347
-5.13556778,4.74475359,0.54189181,0.00000000,0.07927413,2.59934825,1.83146489,1.53200281
-5.12956478,4.77857382,0.54571536,0.00000000,0.07976607,2.62245262,1.84187574,1.54030480
-5.12356178,4.80901880,0.54964850,0.00000000,0.08023454,2.64315518,1.85063897,1.54767753
-5.11755878,4.83610340,0.55364500,0.00000000,0.08068876,2.66153381,1.85773198,1.55424195
-5.11155578,4.85989530,0.55765356,0.00000000,0.08113848,2.67770260,1.86314979,1.56012960
-5.10555278,4.88051684,0.56161955,0.00000000,0.08159368,2.69180960,1.86691003,1.56547956
-5.09954977,4.89814333,0.56548655,0.00000000,0.08206419,2.70403298,1.86905699,1.57043478
-5.09354677,4.91299814,0.56919774,0.00000000,0.08255936,2.71457546,1.86966430,1.57513782
-5.08754377,4.92534453,0.57269701,0.00000000,0.08308764,2.72365757,1.86883592,1.57972626
-5.08154077,4.93547480,0.57592990,0.00000000,0.08365628,2.73150964,1.86670537,1.58432798
-5.07553777,4.94369715,0.57884438,0.00000000,0.08427095,2.73836301,1.86343286,1.58905639
-5.06953477,4.95032084,0.58139145,0.00000000,0.08493551,2.74444080,1.85920056,1.59400599
-5.06353177,4.95564051,0.58352568,0.00000000,0.08565171,2.74994852,1.85420599,1.59924829
-5.05752876,4.95992030,0.58520560,0.00000000,0.08641905,2.75506505,1.84865377,1.60482840
-5.05152576,4.96337877,0.58639417,0.00000000,0.08723468,2.75993434,1.84274638,1.61076243
-5.04552276,4.96617526,0.58705909,0.00000000,0.08809330,2.76465829,1.83667404,1.61703582
-5.03951976,4.96839863,0.58717322,0.00000000,0.08898727,2.76929111,1.83060462,1.62360279
-5.03351676,4.97005908,0.58671488,0.00000000,0.08990669,2.77383560,1.82467407,1.63038690
-5.02751376,4.97108352,0.58566826,0.00000000,0.09083958,2.77824158,1.81897793,1.63728285
-5.02151076,4.97131490,0.58402372,0.00000000,0.09177221,2.78240661,1.81356463,1.64415937
-5.01550775,4.97051583,0.58177808,0.00000000,0.09268936,2.78617904,1.80843103,1.65086331
-5.00950475,4.96837631,0.57893483,0.00000000,0.09357480,2.78936348,1.80352054,1.65722456
-5.00350175,4.96452532,0.57550427,0.00000000,0.09441170,2.79172824,1.79872406,1.66306184
-4.99749875,4.95854583,0.57150347,0.00000000,0.09518310,2.79301473,1.79388384,1.66818894
-4.99149575,4.94999256,0.56695617,0.00000000,0.09587242,2.79294818,1.78880007,1.67242130
-4.98549275,4.93841149,0.56189242,0.00000000,0.09646395,2.79124920,1.78323995,1.67558246
-4.97948974,4.92336021,0.55634813,0.00000000,0.09694332,2.78764582,1.77694866,1.67751025
-4.97348674,4.90442817,0.55036438,0.00000000,0.09729790,2.78188505,1.76966185,1.67806235
-4.96748374,4.88125558,0.54398664,0.00000000,0.09751719,2.77374379,1.76111875,1.67712092
-4.96148074,4.85355013,0.53726379,0.00000000,0.09759307,2.76303824,1.75107537,1.67459621
-4.95547774,4.82110073,0.53024702,0.00000000,0.09752008,2.74963153,1.73931690,1.67042891
-4.94947474,4.78378753,0.52298871,0.00000000,0.09729546,2.73343918,1.72566888,1.66459113
-4.94347174,4.74158776,0.51554116,0.00000000,0.09691923,2.71443221,1.71000633,1.65708620
-4.93746873,4.69457739,0.50795537,0.00000000,0.09639411,2.69263778,1.69226064,1.64794707
-4.93146573,4.64292841,0.50027990,0.00000000,0.09572539,2.66813749,1.67242366,1.63723367
-4.92546273,4.58690226,0.49255967,0.00000000,0.09492074,2.64106352,1.65054922,1.62502936
-4.91945973,4.52683961,0.48483494,0.00000000,0.09398991,2.61159283,1.62675170,1.61143663
-4.91345673,4.46314745,0.47714042,0.00000000,0.09294443,2.57993998,1.60120218,1.59657240
-4.90745373,4.39628392,0.46950448,0.00000000,0.09179730,2.54634877,1.57412226,1.58056307
-4.90145073,4.32674193,0.46194857,0.00000000,0.09056259,2.51108339,1.54577602,1.56353969
-4.89544772,4.25503219,0.45448675,0.00000000,0.08925509,2.47441926,1.51646057,1.54563325
-4.88944472,4.18166653,0.44712541,0.00000000,0.08788993,2.43663418,1.48649569,1.52697054
-4.88344172,4.10714210,0.43986323,0.00000000,0.08648221,2.39800004,1.45621310,1.50767048
-4.87743872,4.03192712,0.43269121,0.00000000,0.08504664,2.35877529,1.42594573,1.48784103
-4.87143572,3.95644857,0.42559297,0.00000000,0.08359719,2.31919855,1.39601752,1.46757695
-4.86543272,3.88108219,0.41854512,0.00000000,0.08214674,2.27948332,1.36673408,1.44695806
-4.85942971,3.80614508,0.41151794,0.00000000,0.08070674,2.23981403,1.33837452,1.42604827
-4.85342671,3.73189086,0.40447608,0.00000000,0.07928694,2.20034332,1.31118462,1.40489530
-4.84742371,3.65850768,0.39737960,0.00000000,0.07789506,2.16119077,1.28537163,1.38353093
-4.84142071,3.58611880,0.39018500,0.00000000,0.07653661,2.12244272,1.26110064,1.36197190
-4.83541771,3.51478589,0.38284663,0.00000000,0.07521462,2.08415360,1.23849264,1.34022138
-4.82941471,3.44451472,0.37531807,0.00000000,0.07392951,2.04634827,1.21762427,1.31827097
-4.82341171,3.37526313,0.36755373,0.00000000,0.07267909,2.00902568,1.19852914,1.29610329
-4.81740870,3.30695112,0.35951064,0.00000000,0.07145850,1.97216356,1.18120069,1.27369505
-4.81140570,3.23947263,0.35115015,0.00000000,0.07026035,1.93572417,1.16559632,1.25102063
-4.80540270,3.17270875,0.34243981,0.00000000,0.06907498,1.89966086,1.15164283,1.22805615
-4.79939970,3.10654195,0.33335518,0.00000000,0.06789078,1.86392541,1.13924273,1.20478386
-4.79339670,3.04087080,0.32388155,0.00000000,0.06669464,1.82847578,1.12828133,1.18119675
-4.78739370,2.97562469,0.31401557,0.00000000,0.06547248,1.79328415,1.11863428,1.15730336
-4.78139070,2.91077789,0.30376660,0.00000000,0.06420993,1.75834474,1.11017528,1.13313235
-4.77538769,2.84636245,0.29315793,0.00000000,0.06289301,1.72368122,1.10278363,1.10873684
-4.76938469,2.78247918,0.28222756,0.00000000,0.06150884,1.68935323,1.09635131,1.08419816
-4.76338169,2.71930628,0.27102878,0.00000000,0.06004637,1.65546165,1.09078932,1.05962876
-4.75737869,2.65710498,0.25963026,0.00000000,0.05849709,1.62215231,1.08603285,1.03517415
-4.75137569,2.59622185,0.24811586,0.00000000,0.05685565,1.58961768,1.08204532,1.01101347
-4.74537269,2.53708750,0.23658403,0.00000000,0.05512033,1.55809659,1.07882077,0.98735883
-4.73936968,2.48021154,0.22514688,0.00000000,0.05329345,1.52787153,1.07638473,0.96445301
-4.73336668,2.42617392,0.21392894,0.00000000,0.05138158,1.49926370,1.07479346,0.94256575
-4.72736368,2.37561277,0.20306569,0.00000000,0.04939554,1.47262593,1.07413156,0.92198854
-4.72136068,2.32920931,0.19270180,0.00000000,0.04735031,1.44833351,1.07450819,0.90302811
-4.71535768,2.28767030,0.18298931,0.00000000,0.04526464,1.42677340,1.07605201,0.88599881
-4.70935468,2.25170868,0.17408567,0.00000000,0.04316060,1.40833220,1.07890519,0.87121413
-4.70335168,2.22202326,0.16615168,0.00000000,0.04106294,1.39338333,1.08321679,0.85897771
-4.69734867,2.19927814,0.15934952,0.00000000,0.03899831,1.38227394,1.08913583,0.84957413
-4.69134567,2.18408277,0.15384073,0.00000000,0.03699440,1.37531214,1.09680453,0.84325988
-4.68534267,2.17697333,0.14978421,0.00000000,0.03507908,1.37275509,1.10635182,0.84025491
-4.67933967,2.17839612,0.14733437,0.00000000,0.03327948,1.37479830,1.11788771,0.84073489
-4.67333667,2.18869352,0.14663920,0.00000000,0.03162107,1.38156680,1.13149855,0.84482479
-4.66733367,2.20809311,0.14783854,0.00000000,0.03012692,1.39310834,1.14724352,0.85259375
-4.66133067,2.23670003,0.15106222,0.00000000,0.02881688,1.40938909,1.16515231,0.86405162
-4.65532766,2.27449312,0.15642838,0.00000000,0.02770705,1.43029187,1.18522429,0.87914722
-4.64932466,2.32132467,0.16404174,0.00000000,0.02680928,1.45561717,1.20742886,0.89776854
-4.64332166,2.37692391,0.17399193,0.00000000,0.02613089,1.48508686,1.23170721,0.91974474
-4.63731866,2.44090408,0.18635186,0.00000000,0.02567448,1.51835060,1.25797520,0.94485010
-4.63131566,2.51277289,0.20117613,0.00000000,0.02543801,1.55499490,1.28612722,0.97280968
-4.62531266,2.59194615,0.21849964,0.00000000,0.02541497,1.59455431,1.31604103,1.00330668
-4.61930965,2.67776402,0.23833618,0.00000000,0.02559467,1.63652483,1.34758317,1.03599125
-4.61330665,2.76950966,0.26067740,0.00000000,0.02596273,1.68037889,1.38061496,1.07049049
-4.60730365,2.86642953,0.28549183,0.00000000,0.02650167,1.72558149,1.41499871,1.10641932
-4.60130065,2.96775489,0.31272435,0.00000000,0.02719153,1.77160710,1.45060411,1.14339187
-4.59529765,3.07272364,0.34229589,0.00000000,0.02801060,1.81795661,1.48731435,1.18103305
-4.58929465,3.18060182,0.37410346,0.00000000,0.02893617,1.86417371,1.52503203,1.21898966
-4.58329165,3.29070380,0.40802067,0.00000000,0.02994526,1.90986011,1.56368435,1.25694084
-4.57728864,3.40241048,0.44389848,0.00000000,0.03101535,1.95468879,1.60322749,1.29460716
-4.57128564,3.51518433,0.48156637,0.00000000,0.03212501,1.99841475,1.64364992,1.33175803
-4.56528264,3.62858073,0.52083385,0.00000000,0.03325451,2.04088255,1.68497431,1.36821691
-4.55927964,3.74225470,0.56149210,0.00000000,0.03438629,2.08203021,1.72725790,1.40386420
-4.55327664,3.85596250,0.60331599,0.00000000,0.03550528,2.12188908,1.77059111,1.43863728
-4.54727364,3.96955781,0.64606605,0.00000000,0.03659919,2.16057944,1.81509424,1.47252782
-4.54127064,4.08298233,0.68949067,0.00000000,0.03765855,2.19830196,1.86091225,1.50557634
-4.53526763,4.19625110,0.73332817,0.00000000,0.03867673,2.23532507,1.90820765,1.53786412
-4.52926463,4.30943303,0.77730890,0.00000000,0.03964974,2.27196890,1.95715156,1.56950292
-4.52326163,4.42262755,0.82115730,0.00000000,0.04057600,2.30858626,2.00791333,1.60062295
-4.51725863,4.53593847,0.86459376,0.00000000,0.04145597,2.34554175,2.06064905,1.63135967
-4.51125563,4.64944656,0.90733652,0.00000000,0.04229175,2.38318984,2.11548938,1.66184027
-4.50525263,4.76318234,0.94910348,0.00000000,0.04308661,2.42185323,2.17252732,1.69217046
-4.49924962,4.87710076,0.98961401,0.00000000,0.04384455,2.46180246,2.23180658,1.72242249
-4.49324662,4.99105950,1.02859086,0.00000000,0.04456981,2.50323815,2.29331117,1.75262511
-4.48724362,5.10480224,1.06576216,0.00000000,0.04526651,2.54627669,2.35695687,1.78275608
-4.48124062,5.21794843,1.10086371,0.00000000,0.04593829,2.59094041,2.42258513,1.81273802
-4.47523762,5.32999030,1.13364146,0.00000000,0.04658805,2.63715269,2.48996004,1.84243756
-4.46923462,5.44029787,1.16385439,0.00000000,0.04721778,2.68473856,2.55876853,1.87166842
-4.46323162,5.54813194,1.19127771,0.00000000,0.04782852,2.73343065,2.62862411,1.90019797
-4.45722861,5.65266486,1.21570644,0.00000000,0.04842033,2.78288027,2.69907416,1.92775726
-4.45122561,5.75300811,1.23695932,0.00000000,0.04899247,2.83267307,2.76961051,1.95405388
-4.44522261,5.84824555,1.25488296,0.00000000,0.04954353,2.88234840,2.83968293,1.97878699
-4.43921961,5.93747067,1.26935623,0.00000000,0.05007172,2.93142123,2.90871504,2.00166375
-4.43321661,6.01982605,1.28029464,0.00000000,0.05057512,2.97940544,2.97612182,2.02241615
-4.42721361,6.09454289,1.28765469,0.00000000,0.05105198,3.02583725,3.04132797,2.04081732
-4.42121061,6.16097864,1.29143788,0.00000000,0.05150099,3.07029728,3.10378632,2.05669630
-4.41520760,6.21865065,1.29169430,0.00000000,0.05192153,3.11243023,3.16299520,2.06995047
-4.40920460,6.26726419,1.28852562,0.00000000,0.05231388,3.15196093,3.21851425,2.08055484
-4.40320160,6.30673316,1.28208713,0.00000000,0.05267932,3.18870610,3.26997771,2.08856768
-4.39719860,6.33719256,1.27258889,0.00000000,0.05302021,3.22258104,3.31710468,2.09413197
-4.39119560,6.35900192,1.26029561,0.00000000,0.05333998,3.25360118,3.35970604,2.09747282
-4.38519260,6.37273944,1.24552523,0.00000000,0.05364305,3.28187829,3.39768768,2.09889064
-4.37918959,6.37918723,1.22864611,0.00000000,0.05393463,3.30761184,3.43105005,2.09875055
-4.37318659,6.37930796,1.21007272,0.00000000,0.05422058,3.33107598,3.45988419,2.09746858
-4.36718359,6.37421429,1.19025979,0.00000000,0.05450711,3.35260291,3.48436464,2.09549513
-4.36118059,6.36513207,1.16969498,0.00000000,0.05480054,3.37256363,3.50473948,2.09329673
-4.35517759,6.35335906,1.14889015,0.00000000,0.05510697,3.39134709,3.52131829,2.09133681
-4.34917459,6.34022061,1.12837134,0.00000000,0.05543207,3.40933870,3.53445845,2.09005636
-4.34317159,6.32702420,1.10866766,0.00000000,0.05578074,3.42689944,3.54455054,2.08985551
-4.33716858,6.31501449,1.09029920,0.00000000,0.05615696,3.44434638,3.55200331,2.09107662
-4.33116558,6.30533035,1.07376452,0.00000000,0.05656351,3.46193549,3.55722898,2.09398973
-4.32516258,6.29896560,1.05952777,0.00000000,0.05700189,3.47984755,3.56062921,2.09878090
-4.31915958,6.29673456,1.04800588,0.00000000,0.05747216,3.49817752,3.56258227,2.10554382
-4.31315658,6.29924370,1.03955643,0.00000000,0.05797292,3.51692791,3.56343174,2.11427512
-4.30715358,6.30687016,1.03446626,0.00000000,0.05850127,3.53600628,3.56347699,2.12487330
