energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,S_s_up,S_p_up,W_p_up,W_d_up
-5.64582291,4.47464906,0.00479458,0.69808400,0.89118640,1.22414977,0.00956202,1.93552071,1.61764780,0.93321411
-5.63981991,4.31131499,0.00454466,0.67316746,0.85127342,1.18846877,0.00907749,1.86308174,1.53635687,0.90173720
-5.63381691,4.14564147,0.00428094,0.64818874,0.81198295,1.15122282,0.00861070,1.78924533,1.45611826,0.86964358
-5.62781391,3.97935111,0.00400763,0.62344875,0.77370616,1.11275471,0.00816556,1.71470467,1.37771385,0.83733783
-5.62181091,3.81403634,0.00372888,0.59921730,0.73678692,1.07339707,0.00774540,1.64011264,1.30181568,0.80519693
-5.61580790,3.65113971,0.00344869,0.57572975,0.70151747,1.03346876,0.00735289,1.56607410,1.22898101,0.77356424
-5.60980490,3.49193913,0.00317076,0.55318484,0.66813541,0.99327190,0.00699015,1.49313963,1.15965119,0.74274476
-5.60380190,3.33753800,0.00289848,0.53174367,0.63682206,0.95308945,0.00665878,1.42180081,1.09415403,0.71300158
-5.59779890,3.18886031,0.00263484,0.51152959,0.60770218,0.91318345,0.00635990,1.35248716,1.03270922,0.68455363
-5.59179590,3.04665026,0.00238236,0.49262907,0.58084507,0.87379381,0.00609430,1.28556464,0.97543612,0.65757467
-5.58579290,2.91147627,0.00214314,0.47509333,0.55626702,0.83513784,0.00586247,1.22133595,0.92236358,0.63219336
-5.57978989,2.78373887,0.00191876,0.45894048,0.53393488,0.79741028,0.00566470,1.16004232,0.87344101,0.60849444
-5.57378689,2.66368193,0.00171039,0.44415831,0.51377092,0.76078390,0.00550118,1.10186680,0.82855027,0.58652078
-5.56778389,2.55140672,0.00151872,0.43070732,0.49565848,0.72541054,0.00537208,1.04693880,0.78751787,0.56627630
-5.56178089,2.44688810,0.00134406,0.41852405,0.47944851,0.69142251,0.00527764,0.99533973,0.75012697,0.54772955
-5.55577789,2.34999222,0.00118636,0.40752464,0.46496661,0.65893427,0.00521816,0.94710928,0.71612890,0.53081776
-5.54977489,2.26049504,0.00104525,0.39760837,0.45202038,0.62804419,0.00519413,0.90225222,0.68525385,0.51545144
-5.54377189,2.17810098,0.00092009,0.38866131,0.44040684,0.59883629,0.00520618,0.86074516,0.65722051,0.50151907
-5.53776888,2.10246103,0.00081006,0.38055993,0.42991962,0.57138186,0.00525506,0.82254307,0.63174462,0.48889206
-5.53176588,2.03318973,0.00071417,0.37317463,0.42035572,0.54574076,0.00534166,0.78758512,0.60854611,0.47742966
-5.52576288,1.96988033,0.00063130,0.36637316,0.41152153,0.52196229,0.00546688,0.75579959,0.58735509,0.46698368
-5.51975988,1.91211785,0.00056030,0.36002381,0.40323803,0.50008559,0.00563160,0.72710757,0.56791647,0.45740306
-5.51375688,1.85948945,0.00049997,0.35399851,0.39534488,0.48013943,0.00583651,0.70142524,0.54999332,0.44853799
-5.50775388,1.81159202,0.00044912,0.34817550,0.38770335,0.46214143,0.00608202,0.67866479,0.53336916,0.44024354
-5.50175088,1.76803677,0.00040660,0.34244175,0.38019810,0.44609671,0.00636810,0.65873376,0.51784905,0.43238280
-5.49574787,1.72845092,0.00037129,0.33669503,0.37273762,0.43199597,0.00669414,0.64153315,0.50325983,0.42482933
-5.48974487,1.69247680,0.00034218,0.33084544,0.36525367,0.41981330,0.00705878,0.62695431,0.48944947,0.41746893
-5.48374187,1.65976846,0.00031829,0.32481659,0.35769954,0.40950368,0.00745983,0.61487510,0.47628575,0.41020075
-5.47773887,1.62998670,0.00029877,0.31854623,0.35004760,0.40100050,0.00789409,0.60515557,0.46365444,0.40293771
-5.47173587,1.60279281,0.00028283,0.31198643,0.34228601,0.39421333,0.00835732,0.59763358,0.45145704,0.39560638
-5.46573287,1.57784198,0.00026978,0.30510331,0.33441518,0.38902611,0.00884419,0.59212097,0.43960843,0.38814621
-5.45972986,1.55477701,0.00025901,0.29787634,0.32644390,0.38529610,0.00934826,0.58840050,0.42803441,0.38050847
-5.45372686,1.53322322,0.00025001,0.29029734,0.31838561,0.38285372,0.00986204,0.58622415,0.41666940,0.37265487
-5.44772386,1.51278508,0.00024232,0.28236920,0.31025497,0.38150350,0.01037711,0.58531300,0.40545442,0.36455599
-5.44172086,1.49304537,0.00023558,0.27410448,0.30206483,0.38102628,0.01088427,0.58535901,0.39433558,0.35618979
-5.43571786,1.47356706,0.00022945,0.26552390,0.29382396,0.38118268,0.01137373,0.58602878,0.38326294,0.34754029
-5.42971486,1.45389834,0.00022369,0.25665500,0.28553546,0.38171782,0.01183538,0.58696924,0.37219013,0.33859645
-5.42371186,1.43358072,0.00021809,0.24753083,0.27719602,0.38236719,0.01225906,0.58781526,0.36107454,0.32935152
-5.41770885,1.41216006,0.00021248,0.23818895,0.26879597,0.38286352,0.01263488,0.58819881,0.34987816,0.31980276
-5.41170585,1.38919999,0.00020675,0.22867071,0.26032017,0.38294432,0.01295354,0.58775924,0.33856903,0.30995167
-5.40570285,1.36429725,0.00020079,0.21902087,0.25174942,0.38235981,0.01320660,0.58615435,0.32712324,0.29980468
-5.39969985,1.33709809,0.00019455,0.20928756,0.24306258,0.38088092,0.01338684,0.58307159,0.31552731,0.28937429
-5.39369685,1.30731495,0.00018799,0.19952258,0.23423888,0.37830695,0.01348844,0.57823886,0.30378090,0.27868048
-5.38769385,1.27474241,0.00018110,0.18978206,0.22526052,0.37447256,0.01350729,0.57143438,0.29189967,0.26775243
-5.38169085,1.23927168,0.00017388,0.18012733,0.21611520,0.36925364,0.01344104,0.56249502,0.27991811,0.25663035
-5.37568784,1.20090270,0.00016636,0.17062603,0.20679849,0.36257204,0.01328927,0.55132284,0.26789230,0.24536728
-5.36968484,1.15975332,0.00015857,0.16135335,0.19731588,0.35439860,0.01305349,0.53788928,0.25590235,0.23403085
-5.36368184,1.11606497,0.00015057,0.15239327,0.18768430,0.34475466,0.01273705,0.52223699,0.24405451,0.22270469
-5.35767884,1.07020468,0.00014243,0.14383993,0.17793319,0.33371183,0.01234510,0.50447915,0.23248280,0.21148965
-5.35167584,1.02266326,0.00013420,0.13579875,0.16810493,0.32139009,0.01188432,0.48479640,0.22135016,0.20050450
-5.34567284,0.97404982,0.00012597,0.12838749,0.15825467,0.30795443,0.01136278,0.46343145,0.21084905,0.18988628
-5.33966983,0.92508299,0.00011783,0.12173708,0.14844965,0.29361018,0.01078958,0.44068196,0.20120147,0.17979007
-5.33366683,0.87657927,0.00010986,0.11599218,0.13876801,0.27859727,0.01017460,0.41689175,0.19265843,0.17038838
-5.32766383,0.82943903,0.00010216,0.11131137,0.12929719,0.26318377,0.00952819,0.39244111,0.18549881,0.16186996
-5.32166083,0.78463074,0.00009482,0.10786705,0.12013209,0.24765896,0.00886079,0.36773641,0.18002771,0.15443817
-5.31565783,0.74317411,0.00008793,0.10584477,0.11137296,0.23232637,0.00818271,0.34319979,0.17657410,0.14830884
-5.30965483,0.70612249,0.00008157,0.10544223,0.10312337,0.21749682,0.00750380,0.31925900,0.17548791,0.14370775
-5.30365183,0.67454509,0.00007583,0.10686758,0.09548804,0.20348198,0.00683320,0.29633809,0.17713639,0.14086756
-5.29764882,0.64950923,0.00007079,0.11033721,0.08857091,0.19058839,0.00617918,0.27484900,0.18189975,0.14002434
-5.29164582,0.63206281,0.00006651,0.11607280,0.08247331,0.17911221,0.00554897,0.25518434,0.19016588,0.14141361
-5.28564282,0.62321702,0.00006305,0.12429778,0.07729231,0.16933463,0.00494865,0.23771137,0.20232430,0.14526588
-5.27963982,0.62392929,0.00006047,0.13523288,0.07311928,0.16151801,0.00438309,0.22276726,0.21875893,0.15180173
-5.27363682,0.63508615,0.00005879,0.14909111,0.07003864,0.15590261,0.00385599,0.21065540,0.23984001,0.16122639
-5.26763382,0.65748614,0.00005806,0.16607184,0.06812667,0.15270388,0.00336985,0.20164271,0.26591491,0.17372385
-5.26163082,0.69182227,0.00005827,0.18635436,0.06745056,0.15211007,0.00292608,0.19595763,0.29729789,0.18945062
-5.25562781,0.73866425,0.00005942,0.21009078,0.06806730,0.15428017,0.00252509,0.19378864,0.33425914,0.20852912
-5.24962481,0.79844031,0.00006151,0.23739852,0.07002274,0.15934183,0.00216643,0.19528306,0.37701300,0.23104097
-5.24362181,0.87141903,0.00006449,0.26835265,0.07335050,0.16738942,0.00184886,0.20054588,0.42570593,0.25702026
-5.23761881,0.95769126,0.00006833,0.30297823,0.07807087,0.17848194,0.00157058,0.20963858,0.48040439,0.28644715
-5.23161581,1.05715298,0.00007295,0.34124296,0.08418961,0.19264094,0.00132926,0.22257769,0.54108314,0.31924189
-5.22561281,1.16948968,0.00007827,0.38305053,0.09169671,0.20984834,0.00112228,0.23933330,0.60761457,0.35525987
-5.21960980,1.29416313,0.00008421,0.42823502,0.10056523,0.23004440,0.00094677,0.25982743,0.67975941,0.39428764
-5.21360680,1.43040157,0.00009065,0.47655663,0.11075013,0.25312585,0.00079973,0.28393237,0.75715963,0.43604063
-5.20760380,1.57719438,0.00009748,0.52769917,0.12218733,0.27894442,0.00067818,0.31146940,0.83933392,0.48016256
-5.20160080,1.73329215,0.00010456,0.58126956,0.13479303,0.30730606,0.00057917,0.34220789,0.92567633,0.52622699
-5.19559780,1.89721304,0.00011174,0.63679965,0.14846341,0.33797085,0.00049984,0.37586523,1.01545853,0.57374109
-5.18959480,2.06725623,0.00011889,0.69375057,0.16307478,0.37065403,0.00043753,0.41210771,1.10783597,0.62215195
-5.18359180,2.24152271,0.00012586,0.75151956,0.17848433,0.40502819,0.00038974,0.45055276,1.20185816,0.67085520
-5.17758879,2.41794376,0.00013248,0.80944942,0.19453148,0.44072673,0.00035418,0.49077253,1.29648304,0.71920601
-5.17158579,2.59431665,0.00013863,0.86684043,0.21103990,0.47734874,0.00032879,0.53229907,1.39059527,0.76653227
-5.16558279,2.76834707,0.00014417,0.92296436,0.22782017,0.51446517,0.00031169,0.57463107,1.48302808,0.81214956
-5.15957979,2.93769712,0.00014896,0.97708034,0.24467309,0.55162623,0.00030124,0.61724212,1.57258806,0.85537746
-5.15357679,3.10003764,0.00015290,1.02845207,0.26139347,0.58836989,0.00029598,0.65959025,1.65808227,0.89555679
-5.14757379,3.25310293,0.00015591,1.07636577,0.27777440,0.62423109,0.00029464,0.70112854,1.73834660,0.93206703
-5.14157079,3.39474613,0.00015790,1.12014828,0.29361175,0.65875156,0.00029612,0.74131638,1.81227454,0.96434338
-5.13556778,3.52299299,0.00015883,1.15918457,0.30870881,0.69148963,0.00029948,0.77963106,1.87884518,0.99189273
-5.12956478,3.63609202,0.00015869,1.19293405,0.32288080,0.72202986,0.00030391,0.81557911,1.93714944,1.01430794
-5.12356178,3.73255899,0.00015746,1.22094502,0.33595918,0.74999207,0.00030873,0.84870706,1.98641342,1.03127974
-5.11755878,3.81121380,0.00015519,1.24286649,0.34779541,0.77503932,0.00031339,0.87861110,2.02601802,1.04260586
-5.11155578,3.87120839,0.00015191,1.25845719,0.35826428,0.79688472,0.00031744,0.90494529,2.05551390,1.04819691
-5.10555278,3.91204439,0.00014770,1.26759106,0.36726632,0.81529664,0.00032050,0.92742803,2.07463137,1.04807868
-5.09954977,3.93357995,0.00014266,1.27025920,0.37472957,0.83010237,0.00032233,0.94584660,2.08328470,1.04239091
-5.09354677,3.93602560,0.00013688,1.26656810,0.38061043,0.84119004,0.00032272,0.96005960,2.08157074,1.03138236
-5.08754377,3.91992934,0.00013049,1.25673430,0.38489364,0.84850882,0.00032156,0.96999741,2.06976217,1.01540253
-5.08154077,3.88615203,0.00012363,1.24107569,0.38759154,0.85206767,0.00031880,0.97566072,2.04829543,0.99489024
-5.07553777,3.83583413,0.00011641,1.21999983,0.38874254,0.85193254,0.00031447,0.97711739,2.01775432,0.97035966
-5.06953477,3.77035553,0.00010898,1.19398997,0.38840901,0.84822261,0.00030862,0.97449783,1.97884979,0.94238426
-5.06353177,3.69129033,0.00010146,1.16358915,0.38667473,0.84110543,0.00030137,0.96798940,1.93239695,0.91157929
-5.05752876,3.60035846,0.00009400,1.12938335,0.38364195,0.83079159,0.00029286,0.95782994,1.87929037,0.87858363
-5.05152576,3.49937630,0.00008669,1.09198414,0.37942834,0.81752894,0.00028329,0.94430094,1.82047860,0.84404156
-5.04552276,3.39020807,0.00007965,1.05201178,0.37416376,0.80159663,0.00027286,0.92772054,1.75693900,0.80858513
-5.03951976,3.27471979,0.00007296,1.01007925,0.36798716,0.78329927,0.00026180,0.90843666,1.68965380,0.77281782
-5.03351676,3.15473721,0.00006671,0.96677784,0.36104357,0.76296110,0.00025032,0.88682025,1.61958808,0.73729993
-5.02751376,3.03200878,0.00006096,0.92266475,0.35348125,0.74092048,0.00023867,0.86325901,1.54767047,0.70253618
-5.02151076,2.90817442,0.00005574,0.87825307,0.34544901,0.71752454,0.00022705,0.83815124,1.47477679,0.66896581
-5.01550775,2.78474042,0.00005109,0.83400421,0.33709378,0.69312404,0.00021567,0.81190015,1.40171703,0.63695542
-5.00950475,2.66306052,0.00004702,0.79032291,0.32855826,0.66806834,0.00020472,0.78490818,1.32922561,0.60679445
-5.00350175,2.54432279,0.00004352,0.74755481,0.31997878,0.64270044,0.00019435,0.75757146,1.25795492,0.57869355
-4.99749875,2.42954195,0.00004059,0.70598613,0.31148323,0.61735202,0.00018468,0.73027414,1.18847167,0.55278539
-4.99149575,2.31955637,0.00003818,0.66584545,0.30318906,0.59233848,0.00017581,0.70338264,1.12125596,0.52912787
-4.98549275,2.21502895,0.00003628,0.62730703,0.29520137,0.56795382,0.00016779,0.67723970,1.05670238,0.50770933
-4.97948974,2.11645122,0.00003482,0.59049534,0.28761108,0.54446564,0.00016065,0.65215824,0.99512282,0.48845548
-4.97348674,2.02415001,0.00003377,0.55549041,0.28049314,0.52211019,0.00015438,0.62841525,0.93675054,0.47123765
-4.96748374,1.93829584,0.00003305,0.52233356,0.27390498,0.50108767,0.00014895,0.60624575,0.88174506,0.45588188
-4.96148074,1.85891288,0.00003262,0.49103319,0.26788516,0.48155792,0.00014427,0.58583717,0.83019750,0.44217871
-4.95547774,1.78588995,0.00003241,0.46157039,0.26245231,0.46363686,0.00014028,0.56732439,0.78213632,0.42989301
-4.94947474,1.71899247,0.00003236,0.43390411,0.25760450,0.44739373,0.00013686,0.55078575,0.73753293,0.41877380
-4.94347174,1.65787527,0.00003242,0.40797570,0.25331913,0.43284946,0.00013390,0.53624037,0.69630747,0.40856361
-4.93746873,1.60209633,0.00003253,0.38371290,0.24955341,0.41997637,0.00013128,0.52364712,0.65833452,0.39900721
-4.93146573,1.55113141,0.00003263,0.36103312,0.24624544,0.40869928,0.00012888,0.51290532,0.62344875,0.38985953
-4.92546273,1.50438977,0.00003270,0.33984619,0.24331600,0.39889822,0.00012657,0.50385761,0.59145079,0.38089258
-4.91945973,1.46123088,0.00003268,0.32005658,0.24067100,0.39041266,0.00012426,0.49629467,0.56211310,0.37190134
-4.91345673,1.42098212,0.00003255,0.30156526,0.23820456,0.38304718,0.00012185,0.48996210,0.53518618,0.36270852
-4.90745373,1.38295725,0.00003228,0.28427127,0.23580262,0.37657859,0.00011928,0.48456907,0.51040494,0.35316815
-4.90145073,1.34647548,0.00003186,0.26807317,0.23334698,0.37076398,0.00011647,0.47979852,0.48749530,0.34316813
-4.89544772,1.31088054,0.00003127,0.25287045,0.23071959,0.36534967,0.00011341,0.47531850,0.46618100,0.33263163
-4.88944472,1.27555946,0.00003052,0.23856484,0.22780697,0.36008053,0.00011010,0.47079425,0.44619035,0.32151758
-4.88344172,1.23996039,0.00002961,0.22506180,0.22450452,0.35470934,0.00010655,0.46590040,0.42726295,0.30982015
-4.87743872,1.20360885,0.00002854,0.21227190,0.22072050,0.34900581,0.00010281,0.46033288,0.40915602,0.29756756
-4.87143572,1.16612185,0.00002734,0.20011233,0.21637966,0.34276479,0.00009895,0.45381983,0.39165024,0.28482013
-4.86543272,1.12721932,0.00002601,0.18850829,0.21142610,0.33581344,0.00009508,0.44613120,0.37455480,0.27166784
-4.85942971,1.08673236,0.00002458,0.17739428,0.20582550,0.32801695,0.00009131,0.43708652,0.35771147,0.25822745
-4.85342671,1.04460800,0.00002308,0.16671517,0.19956645,0.31928268,0.00008779,0.42656048,0.34099763,0.24463935
-4.84742371,1.00091029,0.00002152,0.15642708,0.19266090,0.30956247,0.00008468,0.41448627,0.32432795,0.23106420
-4.84142071,0.95581758,0.00001994,0.14649786,0.18514374,0.29885324,0.00008217,0.40085638,0.30765481,0.21767956
-4.83541771,0.90961631,0.00001834,0.13690721,0.17707144,0.28719575,0.00008046,0.38572109,0.29096738,0.20467647
-4.82941471,0.86269135,0.00001677,0.12764646,0.16852006,0.27467173,0.00007978,0.36918466,0.27428946,0.19225612
-4.82341171,0.81551350,0.00001524,0.11871787,0.15958248,0.26139961,0.00008036,0.35139964,0.25767617,0.18062664
-4.81740870,0.76862452,0.00001376,0.11013360,0.15036518,0.24752899,0.00008245,0.33255949,0.24120966,0.16999994
-4.81140570,0.72262040,0.00001236,0.10191436,0.14098464,0.23323435,0.00008631,0.31289005,0.22499410,0.16058871
-4.80540270,0.67813330,0.00001105,0.09408775,0.13156359,0.21870805,0.00009222,0.29264029,0.20915012,0.15260340
-4.79939970,0.63581303,0.00000984,0.08668645,0.12222716,0.20415323,0.00010045,0.27207274,0.19380898,0.14624920
-4.79339670,0.59630829,0.00000873,0.07974625,0.11309926,0.18977667,0.00011128,0.25145408,0.17910670,0.14172290
-4.78739370,0.56024859,0.00000773,0.07330407,0.10429910,0.17578212,0.00012498,0.23104636,0.16517839,0.13920968
-4.78139070,0.52822691,0.00000685,0.06739601,0.09593817,0.16236410,0.00014181,0.21109903,0.15215297,0.13887949
-4.77538769,0.50078373,0.00000609,0.06205555,0.08811760,0.14970258,0.00016201,0.19184222,0.14014840,0.14088332
-4.76938469,0.47839249,0.00000544,0.05731181,0.08092604,0.13795849,0.00018580,0.17348129,0.12926759,0.14534898
-4.76338169,0.46144687,0.00000490,0.05318818,0.07443803,0.12727020,0.00021336,0.15619288,0.11959510,0.15237675
-4.75737869,0.45024980,0.00000446,0.04970107,0.06871292,0.11775110,0.00024481,0.14012234,0.11119452,0.16203469
-4.75137569,0.44500451,0.00000412,0.04685894,0.06379422,0.10948799,0.00028022,0.12538266,0.10410674,0.17435382
-4.74537269,0.44580749,0.00000388,0.04466166,0.05970938,0.10254052,0.00031959,0.11205453,0.09834890,0.18932339
-4.73936968,0.45264352,0.00000372,0.04310009,0.05647003,0.09694133,0.00036282,0.10018760,0.09391409,0.20688640
-4.73336668,0.46538287,0.00000363,0.04215589,0.05407247,0.09269692,0.00040975,0.08980258,0.09077170,0.22693555
-4.72736368,0.48378055,0.00000362,0.04180164,0.05249845,0.08978915,0.00046010,0.08089401,0.08886835,0.24931010
-4.72136068,0.50747799,0.00000366,0.04200113,0.05171620,0.08817704,0.00051348,0.07343346,0.08812933,0.27379370
-4.71535768,0.53600696,0.00000375,0.04270991,0.05168154,0.08779908,0.00056942,0.06737302,0.08846050,0.30011373
-4.70935468,0.56879599,0.00000387,0.04387596,0.05233920,0.08857563,0.00062731,0.06264873,0.08975054,0.32794213
-4.70335168,0.60517931,0.00000403,0.04544062,0.05362419,0.09041147,0.00068646,0.05918392,0.09187353,0.35689828
-4.69734867,0.64440824,0.00000421,0.04733961,0.05546324,0.09319845,0.00074609,0.05689237,0.09469181,0.38655376
-4.69134567,0.68566513,0.00000441,0.04950423,0.05777632,0.09681809,0.00080535,0.05568093,0.09805902,0.41643922
-4.68534267,0.72807946,0.00000461,0.05186265,0.06047817,0.10114411,0.00086331,0.05545193,0.10182325,0.44605334
-4.67933967,0.77074608,0.00000480,0.05434130,0.06347988,0.10604492,0.00091901,0.05610504,0.10583041,0.47487350
-4.67333667,0.81274502,0.00000499,0.05686634,0.06669052,0.11138590,0.00097150,0.05753871,0.10992745,0.50236823
-4.66733367,0.85316242,0.00000516,0.05936511,0.07001868,0.11703163,0.00101981,0.05965125,0.11396567,0.52801071
-4.66133067,0.89111210,0.00000531,0.06176764,0.07337416,0.12284796,0.00106303,0.06234159,0.11780388,0.55129308
-4.65532766,0.92575687,0.00000543,0.06400809,0.07666948,0.12870382,0.00110031,0.06550971,0.12131133,0.57174089
-4.64932466,0.95632904,0.00000551,0.06602604,0.07982145,0.13447305,0.00113092,0.06905695,0.12437039,0.58892714
-4.64332166,0.98214930,0.00000557,0.06776777,0.08275256,0.14003589,0.00115423,0.07288615,0.12687890,0.60248532
