energy_ev,total_up,Hf_p_up,Hf_d_up,Se_s_up,Se_p_up,Sn_p_up,Sn_d_up
-5.20760380,0.12204286,0.14515651,0.02965275,0.00004562,0.01033493,0.08481872,0.00000005
-5.20160080,0.13398192,0.15936535,0.03254900,0.00005005,0.01131574,0.09314451,0.00000003
-5.19559780,0.14605237,0.17372823,0.03547823,0.00005454,0.01231428,0.10155551,0.00000002
-5.18959480,0.15808096,0.18803950,0.03839812,0.00005902,0.01331416,0.10993297,0.00000002
-5.18359180,0.16988183,0.20207824,0.04126335,0.00006342,0.01429847,0.11814886,0.00000001
-5.17758879,0.18126067,0.21561338,0.04402665,0.00006766,0.01524992,0.12606899,0.00000001
-5.17158579,0.19201979,0.22840964,0.04663995,0.00007167,0.01615125,0.13355655,0.00000001
-5.16558279,0.20196364,0.24023410,0.04905579,0.00007538,0.01698561,0.14047603,0.00000000
-5.15957979,0.21090475,0.25086324,0.05122871,0.00007871,0.01773698,0.14669742,0.00000000
-5.15357679,0.21866970,0.26009005,0.05311673,0.00008159,0.01839072,0.15210040,0.00000000
-5.14757379,0.22510507,0.26773097,0.05468278,0.00008398,0.01893395,0.15657850,0.00000001
-5.14157079,0.23008285,0.27363236,0.05589608,0.00008582,0.01935609,0.16004292,0.00000001
-5.13556778,0.23350527,0.27767609,0.05673327,0.00008707,0.01964923,0.16242586,0.00000001
-5.12956478,0.23530880,0.27978422,0.05717942,0.00008771,0.01980846,0.16368337,0.00000001
-5.12356178,0.23546700,0.27992226,0.05722878,0.00008772,0.01983216,0.16379733,0.00000002
-5.11755878,0.23399235,0.27810121,0.05688521,0.00008711,0.01972217,0.16277674,0.00000002
-5.11155578,0.23093676,0.27437796,0.05616239,0.00008589,0.01948385,0.16065808,0.00000003
-5.10555278,0.22639086,0.26885431,0.05508364,0.00008408,0.01912607,0.15750483,0.00000004
-5.09954977,0.22048214,0.26167454,0.05368153,0.00008173,0.01866109,0.15340624,0.00000005
-5.09354677,0.21337205,0.25302171,0.05199726,0.00007890,0.01810437,0.14847528,0.00000007
-5.08754377,0.20525216,0.24311286,0.05007973,0.00007563,0.01747429,0.14284600,0.00000010
-5.08154077,0.19633966,0.23219345,0.04798452,0.00007201,0.01679181,0.13667038,0.00000013
-5.07553777,0.18687227,0.22053108,0.04577270,0.00006810,0.01608011,0.13011488,0.00000016
-5.06953477,0.17710299,0.20840903,0.04350961,0.00006399,0.01536415,0.12335674,0.00000021
-5.06353177,0.16729473,0.19611971,0.04126360,0.00005975,0.01467032,0.11658022,0.00000027
-5.05752876,0.15771496,0.18395823,0.03910475,0.00005546,0.01402592,0.10997296,0.00000035
-5.05152576,0.14863081,0.17221646,0.03710366,0.00005119,0.01345884,0.10372247,0.00000044
-5.04552276,0.14030434,0.16117756,0.03533038,0.00004703,0.01299708,0.09801284,0.00000056
-5.03951976,0.13298836,0.15111115,0.03385328,0.00004303,0.01266840,0.09302181,0.00000071
-5.03351676,0.12692268,0.14226912,0.03273815,0.00003925,0.01249993,0.08891807,0.00000089
-5.02751376,0.12233079,0.13488220,0.03204730,0.00003576,0.01251776,0.08585885,0.00000111
-5.02151076,0.11941694,0.12915703,0.03183873,0.00003258,0.01274659,0.08398780,0.00000139
-5.01550775,0.11836357,0.12527388,0.03216540,0.00002975,0.01320938,0.08343307,0.00000172
-5.00950475,0.11932904,0.12338478,0.03307453,0.00002731,0.01392688,0.08430550,0.00000214
-5.00350175,0.12244549,0.12361209,0.03460691,0.00002528,0.01491733,0.08669700,0.00000264
-4.99749875,0.12781708,0.12604728,0.03679629,0.00002366,0.01619600,0.09067904,0.00000325
-4.99149575,0.13551824,0.13075013,0.03966880,0.00002247,0.01777483,0.09630120,0.00000400
-4.98549275,0.14559230,0.13774809,0.04324248,0.00002171,0.01966209,0.10358990,0.00000492
-4.97948974,0.15805045,0.14703602,0.04752691,0.00002137,0.02186202,0.11254737,0.00000603
-4.97348674,0.17287106,0.15857622,0.05252294,0.00002145,0.02437463,0.12315087,0.00000739
-4.96748374,0.18999976,0.17229907,0.05822274,0.00002194,0.02719554,0.13535237,0.00000905
-4.96148074,0.20935017,0.18810417,0.06461007,0.00002283,0.03031598,0.14907875,0.00001107
-4.95547774,0.23080565,0.20586230,0.07166079,0.00002411,0.03372294,0.16423272,0.00001352
-4.94947474,0.25422209,0.22541818,0.07934386,0.00002576,0.03739948,0.18069447,0.00001650
-4.94347174,0.27943195,0.24659430,0.08762262,0.00002778,0.04132531,0.19832426,0.00002011
-4.93746873,0.30624941,0.26919561,0.09645645,0.00003015,0.04547746,0.21696585,0.00002447
-4.93146573,0.33447672,0.29301527,0.10580283,0.00003288,0.04983122,0.23645089,0.00002972
-4.92546273,0.36391157,0.31784120,0.11561959,0.00003596,0.05436120,0.25660410,0.00003601
-4.91945973,0.39435509,0.34346331,0.12586739,0.00003939,0.05904256,0.27724907,0.00004352
-4.91345673,0.42562033,0.36968104,0.13651222,0.00004319,0.06385220,0.29821450,0.00005245
-4.90745373,0.45754046,0.39631092,0.14752775,0.00004736,0.06877002,0.31934050,0.00006299
-4.90145073,0.48997655,0.42319367,0.15889742,0.00005192,0.07378005,0.34048474,0.00007537
-4.89544772,0.52282393,0.45020032,0.17061598,0.00005691,0.07887138,0.36152786,0.00008982
-4.88944472,0.55601690,0.47723695,0.18269032,0.00006234,0.08403881,0.38237789,0.00010658
-4.88344172,0.58953107,0.50424755,0.19513954,0.00006825,0.08928317,0.40297330,0.00012586
-4.87743872,0.62338296,0.53121458,0.20799385,0.00007468,0.09461116,0.42328425,0.00014788
-4.87143572,0.65762649,0.55815699,0.22129256,0.00008165,0.10003475,0.44331192,0.00017285
-4.86543272,0.69234632,0.58512556,0.23508085,0.00008919,0.10557007,0.46308566,0.00020093
-4.85942971,0.72764804,0.61219558,0.24940554,0.00009733,0.11123581,0.48265811,0.00023223
-4.85342671,0.76364546,0.63945698,0.26430991,0.00010609,0.11705121,0.50209826,0.00026682
-4.84742371,0.80044569,0.66700251,0.27982786,0.00011547,0.12303365,0.52148283,0.00030470
-4.84142071,0.83813252,0.69491434,0.29597763,0.00012546,0.12919608,0.54088643,0.00034580
-4.83541771,0.87674924,0.72324992,0.31275545,0.00013603,0.13554429,0.56037089,0.00038995
-4.82941471,0.91628178,0.75202797,0.33012957,0.00014713,0.14207426,0.57997460,0.00043689
-4.82341171,0.95664343,0.78121541,0.34803502,0.00015869,0.14876986,0.59970245,0.00048628
-4.81740870,0.99766223,0.81071627,0.36636951,0.00017061,0.15560086,0.61951704,0.00053764
-4.81140570,1.03907200,0.84036344,0.38499096,0.00018278,0.16252162,0.63933196,0.00059044
-4.80540270,1.08050816,0.86991388,0.40371681,0.00019505,0.16947048,0.65900761,0.00064401
-4.79939970,1.12150871,0.89904813,0.42232550,0.00020727,0.17637005,0.67835010,0.00069765
-4.79339670,1.16152101,0.92737422,0.44056014,0.00021924,0.18312834,0.69711345,0.00075055
-4.78739370,1.19991432,0.95443625,0.45813437,0.00023079,0.18964089,0.71500526,0.00080186
-4.78139070,1.23599784,0.97972737,0.47474033,0.00024171,0.19579367,0.73169562,0.00085072
-4.77538769,1.26904354,1.00270670,0.49005841,0.00025179,0.20146682,0.74682910,0.00089624
-4.76938469,1.29831293,1.02281954,0.50376837,0.00026084,0.20653895,0.76003906,0.00093758
-4.76338169,1.32308647,1.03951980,0.51556143,0.00026867,0.21089191,0.77096376,0.00097394
-4.75737869,1.34269416,1.05229358,0.52515262,0.00027512,0.21441564,0.77926340,0.00100458
-4.75137569,1.35654576,1.06068275,0.53229295,0.00028005,0.21701298,0.78463714,0.00102887
-4.74537269,1.36415915,1.06430716,0.53678057,0.00028335,0.21860421,0.78683915,0.00104633
-4.73936968,1.36518516,1.06288446,0.53847062,0.00028496,0.21913092,0.78569300,0.00105658
-4.73336668,1.35942776,1.05624627,0.53728299,0.00028486,0.21855916,0.78110332,0.00105942
-4.72736368,1.34685842,1.04435010,0.53320781,0.00028308,0.21688157,0.77306434,0.00105483
-4.72136068,1.32762395,1.02728621,0.52630826,0.00027969,0.21411851,0.76166479,0.00104293
-4.71535768,1.30204751,1.00527921,0.51672070,0.00027484,0.21031801,0.74708889,0.00102403
-4.70935468,1.27062280,0.97868443,0.50465203,0.00026871,0.20555463,0.72961346,0.00099858
-4.70335168,1.23400186,0.94797925,0.49037455,0.00026153,0.19992725,0.70960151,0.00096721
-4.69734867,1.19297731,0.91375000,0.47421866,0.00025360,0.19355596,0.68749246,0.00093065
-4.69134567,1.14845992,0.87667531,0.45656368,0.00024526,0.18657822,0.66378994,0.00088976
-4.68534267,1.10145305,0.83750671,0.43782747,0.00023688,0.17914448,0.63904761,0.00084548
-4.67933967,1.05302507,0.79704763,0.41845526,0.00022889,0.17141355,0.61385395,0.00079881
-4.67333667,1.00428128,0.75613187,0.39890836,0.00022175,0.16354785,0.58881678,0.00075080
-4.66733367,0.95633673,0.71560255,0.37965310,0.00021594,0.15570897,0.56454832,0.00070250
-4.66133067,0.91029090,0.67629240,0.36115066,0.00021197,0.14805349,0.54165133,0.00065498
-4.65532766,0.86720537,0.63900625,0.34384790,0.00021039,0.14072952,0.52070705,0.00060925
-4.64932466,0.82808498,0.60450606,0.32816973,0.00021173,0.13387373,0.50226512,0.00056630
-4.64332166,0.79386285,0.57349898,0.31451278,0.00021656,0.12760935,0.48683573,0.00052703
-4.63731866,0.76538922,0.54662830,0.30324072,0.00022543,0.12204478,0.47488398,0.00049231
-4.63131566,0.74342386,0.52446718,0.29468074,0.00023888,0.11727296,0.46682620,0.00046288
-4.62531266,0.72863138,0.50751489,0.28912132,0.00025745,0.11337146,0.46302785,0.00043943
-4.61930965,0.72157883,0.49619478,0.28681067,0.00028163,0.11040299,0.46380254,0.00042252
-4.61330665,0.72273451,0.49085359,0.28795574,0.00031189,0.10841625,0.46941171,0.00041264
-4.60730365,0.73246722,0.49176133,0.29272125,0.00034862,0.10744707,0.48006411,0.00041016
-4.60130065,0.75104505,0.49911103,0.30122858,0.00039216,0.10751943,0.49591495,0.00041535
-4.59529765,0.77863297,0.51301802,0.31355414,0.00044274,0.10864639,0.51706384,0.00042837
-4.58929465,0.81528867,0.53351808,0.32972710,0.00050051,0.11083074,0.54355162,0.00044926
-4.58329165,0.86095653,0.56056449,0.34972642,0.00056546,0.11406523,0.57535559,0.00047794
-4.57728864,0.91545971,0.59402380,0.37347719,0.00063747,0.11833241,0.61238351,0.00051423
-4.57128564,0.97849071,0.63367060,0.40084654,0.00071625,0.12360398,0.65446640,0.00055780
-4.56528264,1.04960127,0.67918175,0.43163934,0.00080136,0.12983977,0.70135074,0.00060822
-4.55927964,1.12819237,0.73013067,0.46559422,0.00089215,0.13698651,0.75269077,0.00066488
-4.55327664,1.21350566,0.78598245,0.50238029,0.00098782,0.14497631,0.80804151,0.00072710
-4.54727364,1.30461756,0.84609057,0.54159516,0.00108738,0.15372530,0.86685351,0.00079403
-4.54127064,1.40043733,0.90969628,0.58276470,0.00118966,0.16313246,0.92847016,0.00086471
-4.53526763,1.49971037,0.97593130,0.62534519,0.00129335,0.17307880,0.99212843,0.00093806
-4.52926463,1.60102780,1.04382456,0.66872804,0.00139699,0.18342723,1.05696361,0.00101291
-4.52326163,1.70284296,1.11231359,0.71224753,0.00149903,0.19402322,1.12201882,0.00108802
-4.51725863,1.80349533,1.18026076,0.75519164,0.00159781,0.20469623,1.18625932,0.00116207
-4.51125563,1.90124176,1.24647426,0.79681574,0.00169168,0.21526226,1.24859172,0.00123373
-4.50525263,1.99429432,1.30973361,0.83635918,0.00177898,0.22552723,1.30788776,0.00130166
-4.49924962,2.08086392,1.36881895,0.87306395,0.00185811,0.23529132,1.36301196,0.00136456
-4.49324662,2.15920821,1.42254315,0.90619510,0.00192756,0.24435416,1.41285228,0.00142120
-4.48724362,2.22768172,1.46978552,0.93506190,0.00198599,0.25252049,1.45635256,0.00147046
-4.48124062,2.28478646,1.50952579,0.95903898,0.00203224,0.25960625,1.49254529,0.00151134
-4.47523762,2.32922031,1.54087666,0.97758643,0.00206538,0.26544476,1.52058334,0.00154304
-4.46923462,2.35992121,1.56311362,0.99026792,0.00208474,0.26989270,1.53976908,0.00156493
-4.46323162,2.37610484,1.57570032,0.99676597,0.00208994,0.27283547,1.54957939,0.00157660
-4.45722861,2.37729374,1.57830835,0.99689358,0.00208089,0.27419187,1.54968535,0.00157790
-4.45122561,2.36333651,1.57083033,0.99060156,0.00205781,0.27391765,1.53996548,0.00156888
-4.44522261,2.33441589,1.55338549,0.97798122,0.00202119,0.27200783,1.52051190,0.00154985
-4.43921961,2.29104510,1.52631745,0.95926215,0.00197181,0.26849756,1.49162890,0.00152135
-4.43321661,2.23405273,1.49018409,0.93480519,0.00191072,0.26346156,1.45382400,0.00148413
-4.42721361,2.16455643,1.44574000,0.90509091,0.00183916,0.25701203,1.40779183,0.00143912
-4.42121061,2.08392692,1.39391222,0.87070401,0.00175856,0.24929520,1.35439166,0.00138742
-4.41520760,1.99374366,1.33577026,0.83231447,0.00167047,0.24048660,1.29461942,0.00133027
-4.40920460,1.89574431,1.27249181,0.79065618,0.00157655,0.23078525,1.22957574,0.00126897
-4.40320160,1.79177017,1.20532560,0.74650403,0.00147847,0.22040715,1.16043127,0.00120488
-4.39719860,1.68370994,1.13555295,0.70065051,0.00137790,0.20957812,1.08839089,0.00113938
-4.39119560,1.57344413,1.06444963,0.65388264,0.00127646,0.19852652,1.01465833,0.00107379
-4.38519260,1.46279240,0.99324955,0.60696029,0.00117566,0.18747608,0.94040262,0.00100940
-4.37918959,1.35346567,0.92311151,0.56059654,0.00107690,0.17663899,0.86672761,0.00094735
-4.37318659,1.24702472,0.85509032,0.51544093,0.00098142,0.16620975,0.79464571,0.00088868
-4.36718359,1.14484652,0.79011304,0.47206583,0.00089026,0.15635977,0.72505652,0.00083428
-4.36118059,1.04809905,0.72896099,0.43095651,0.00080429,0.14723304,0.65873094,0.00078484
-4.35517759,0.95772511,0.67225793,0.39250484,0.00072419,0.13894292,0.59630099,0.00074090
-4.34917459,0.87443497,0.62046429,0.35700674,0.00065044,0.13157016,0.53825528,0.00070279
-4.34317159,0.79870763,0.57387743,0.32466310,0.00058332,0.12516207,0.48493981,0.00067066
-4.33716858,0.73079983,0.53263745,0.29558382,0.00052296,0.11973298,0.43656372,0.00064451
-4.33116558,0.67076198,0.49673780,0.26979478,0.00046931,0.11526569,0.39320921,0.00062413
-4.32516258,0.61845976,0.46604025,0.24724687,0.00042220,0.11171403,0.35484492,0.00060922
-4.31915958,0.57360018,0.44029304,0.22782701,0.00038134,0.10900616,0.32134199,0.00059931
-4.31315658,0.53576079,0.41915161,0.21137012,0.00034634,0.10704869,0.29249184,0.00059389
-4.30715358,0.50442068,0.40220081,0.19767199,0.00031676,0.10573116,0.26802489,0.00059233
