energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-5.81990995,4.58183341,0.09125352,0.34593391,2.31511179,0.59037756,2.06695795,0.00000000,1.46247394,0.48174696
-5.81390695,4.50201967,0.09060304,0.34698103,2.25865923,0.58156258,2.03171358,0.00000000,1.46453327,0.47050872
-5.80790395,4.41675633,0.08988773,0.34759589,2.19793061,0.57272285,1.99372175,0.00000000,1.46411992,0.45858607
-5.80190095,4.32753004,0.08912085,0.34775661,2.13395203,0.56407515,1.95375572,0.00000000,1.46124563,0.44612589
-5.79589795,4.23584971,0.08831503,0.34745211,2.06776689,0.55581627,1.91258906,0.00000000,1.45596154,0.43328374
-5.78989495,4.14322366,0.08748241,0.34668430,2.00041644,0.54811909,1.87098041,0.00000000,1.44836282,0.42022224
-5.78389195,4.05113683,0.08663480,0.34546981,1.93292088,0.54112966,1.82965899,0.00000000,1.43859191,0.40710914
-5.77788894,3.96102853,0.08578392,0.34384099,1.86626147,0.53496518,1.78931152,0.00000000,1.42684006,0.39411499
-5.77188594,3.87427116,0.08494149,0.34184628,1.80136401,0.52971300,1.75057068,0.00000000,1.41334702,0.38141061
-5.76588294,3.79215022,0.08411941,0.33954979,1.73908397,0.52543065,1.71400533,0.00000000,1.39839872,0.36916426
-5.75987994,3.71584583,0.08332981,0.33703016,1.68019331,0.52214674,1.68011275,0.00000000,1.38232304,0.35753871
-5.75387694,3.64641590,0.08258507,0.33437860,1.62536944,0.51986270,1.64931281,0.00000000,1.36548363,0.34668815
-5.74787394,3.58478118,0.08189775,0.33169638,1.57518604,0.51855522,1.62194404,0.00000000,1.34827184,0.33675505
-5.74187094,3.53171216,0.08128048,0.32909157,1.53010609,0.51817915,1.59826149,0.00000000,1.33109716,0.32786715
-5.73586793,3.48781784,0.08074568,0.32667547,1.49047688,0.51867081,1.57843630,0.00000000,1.31437629,0.32013450
-5.72986493,3.45353649,0.08030534,0.32455850,1.45652721,0.51995137,1.56255652,0.00000000,1.29852120,0.31364675
-5.72386193,3.42912851,0.07997058,0.32284609,1.42836660,0.52193028,1.55062937,0.00000000,1.28392670,0.30847076
-5.71785893,3.41467140,0.07975126,0.32163440,1.40598662,0.52450855,1.54258439,0.00000000,1.27095782,0.30464850
-5.71185593,3.41005715,0.07965547,0.32100627,1.38926430,0.52758173,1.53827759,0.00000000,1.25993756,0.30219557
-5.70585293,3.41499224,0.07968907,0.32102746,1.37796765,0.53104255,1.53749633,0.00000000,1.25113546,0.30110011
-5.69984992,3.42900058,0.07985518,0.32174336,1.37176324,0.53478322,1.53996502,0.00000000,1.24475753,0.30132239
-5.69384692,3.45142977,0.08015370,0.32317640,1.37022584,0.53869727,1.54535153,0.00000000,1.24093785,0.30279505
-5.68784392,3.48146085,0.08058098,0.32532417,1.37285004,0.54268113,1.55327435,0.00000000,1.23973248,0.30542405
-5.68184092,3.51812199,0.08112943,0.32815839,1.37906381,0.54663536,1.56331058,0.00000000,1.24111567,0.30909030
-5.67583792,3.56030625,0.08178742,0.33162491,1.38824370,0.55046564,1.57500473,0.00000000,1.24497901,0.31365206
-5.66983492,3.60679337,0.08253919,0.33564456,1.39973151,0.55408376,1.58787845,0.00000000,1.25113331,0.31894795
-5.66383192,3.65627559,0.08336499,0.34011507,1.41285213,0.55740840,1.60144100,0.00000000,1.25931347,0.32480068
-5.65782891,3.70738715,0.08424141,0.34491383,1.42693202,0.56036607,1.61520053,0.00000000,1.26918621,0.33102128
-5.65182591,3.75873683,0.08514186,0.34990158,1.44131805,0.56289203,1.62867594,0.00000000,1.28036039,0.33741378
-5.64582291,3.80894293,0.08603720,0.35492670,1.45539600,0.56493142,1.64140905,0.00000000,1.29239963,0.34378024
-5.63981991,3.85666951,0.08689662,0.35983022,1.46860818,0.56644035,1.65297682,0.00000000,1.30483693,0.34992587
-5.63381691,3.90066298,0.08768855,0.36445107,1.48046969,0.56738717,1.66300324,0.00000000,1.31719051,0.35566423
-5.62781391,3.93978749,0.08838174,0.36863166,1.49058265,0.56775367,1.67117047,0.00000000,1.32898059,0.36082221
-5.62181091,3.97305804,0.08894635,0.37222330,1.49864778,0.56753622,1.67722863,0.00000000,1.33974618,0.36524466
-5.61580790,3.99966974,0.08935508,0.37509156,1.50447308,0.56674674,1.68100407,0.00000000,1.34906151,0.36879850
-5.60980490,4.01902211,0.08958424,0.37712102,1.50797903,0.56541336,1.68240543,0.00000000,1.35655116,0.37137616
-5.60380190,4.03073715,0.08961471,0.37821950,1.50920000,0.56358078,1.68142721,0.00000000,1.36190350,0.37289824
-5.59779890,4.03467036,0.08943280,0.37832140,1.50828186,0.56131007,1.67815065,0.00000000,1.36488174,0.37331523
-5.59179590,4.03091401,0.08903084,0.37739021,1.50547571,0.55867800,1.67274162,0.00000000,1.36533223,0.37260825
-5.58579290,4.01979234,0.08840766,0.37541985,1.50112767,0.55577587,1.66544551,0.00000000,1.36318954,0.37078885
-5.57978989,4.00184875,0.08756869,0.37243498,1.49566532,0.55270760,1.65657922,0.00000000,1.35847824,0.36789776
-5.57378689,3.97782515,0.08652590,0.36849023,1.48958081,0.54958749,1.64652043,0.00000000,1.35131116,0.36400276
-5.56778389,3.94863456,0.08529745,0.36366829,1.48341153,0.54653734,1.63569449,0.00000000,1.34188435,0.35919567
-5.56178089,3.91532751,0.08390702,0.35807709,1.47771864,0.54368325,1.62455945,0.00000000,1.33046879,0.35358872
-5.55577789,3.87905406,0.08238306,0.35184611,1.47306448,0.54115210,1.61358968,0.00000000,1.31739941,0.34731023
-5.54977489,3.84102251,0.08075768,0.34512197,1.46998948,0.53906800,1.60325881,0.00000000,1.30306169,0.34050004
-5.54377189,3.80245685,0.07906556,0.33806356,1.46898947,0.53754860,1.59402267,0.00000000,1.28787663,0.33330474
-5.53776888,3.76455444,0.07734268,0.33083692,1.47049433,0.53670176,1.58630285,0.00000000,1.27228461,0.32587281
-5.53176588,3.72844586,0.07562503,0.32360998,1.47484873,0.53662241,1.58047169,0.00000000,1.25672886,0.31835010
-5.52576288,3.69515839,0.07394738,0.31654748,1.48229579,0.53738999,1.57683921,0.00000000,1.24163937,0.31087555
-5.51975988,3.66558477,0.07234212,0.30980624,1.49296441,0.53906652,1.57564265,0.00000000,1.22741777,0.30357751
-5.51375688,3.64045826,0.07083822,0.30353095,1.50686081,0.54169529,1.57703902,0.00000000,1.21442385,0.29657064
-5.50775388,3.62033511,0.06946036,0.29785060,1.52386472,0.54530050,1.58110097,0.00000000,1.20296439,0.28995354
-5.50175088,3.60558480,0.06822831,0.29287567,1.54373045,0.54988758,1.58781619,0.00000000,1.19328448,0.28380710
-5.49574787,3.59638838,0.06715648,0.28869612,1.56609297,0.55544437,1.59709029,0.00000000,1.18556178,0.27819371
-5.48974487,3.59274454,0.06625371,0.28538024,1.59047870,0.56194304,1.60875307,0.00000000,1.17990383,0.27315708
-5.48374187,3.59448285,0.06552335,0.28297427,1.61632075,0.56934266,1.62256775,0.00000000,1.17634828,0.26872281
-5.47773887,3.60128326,0.06496345,0.28150280,1.64297788,0.57759220,1.63824275,0.00000000,1.17486599,0.26489951
-5.47173587,3.61270052,0.06456723,0.28096975,1.66975655,0.58663393,1.65544541,0.00000000,1.17536661,0.26168041
-5.46573287,3.62819211,0.06432365,0.28135996,1.69593500,0.59640679,1.67381690,0.00000000,1.17770626,0.25904527
-5.45972986,3.64714804,0.06421813,0.28264105,1.72078833,0.60684979,1.69298754,0.00000000,1.18169677,0.25696256
-5.45372686,3.66892082,0.06423331,0.28476569,1.74361360,0.61790495,1.71259182,0.00000000,1.18711597,0.25539162
-5.44772386,3.69285418,0.06434989,0.28767390,1.76375365,0.62951982,1.73228224,0.00000000,1.19371841,0.25428490
-5.44172086,3.71830882,0.06454743,0.29129537,1.78061881,0.64164916,1.75174138,0.00000000,1.20124597,0.25359000
-5.43571786,3.74468424,0.06480511,0.29555173,1.79370544,0.65425589,1.77069156,0.00000000,1.20943784,0.25325146
-5.42971486,3.77143561,0.06510247,0.30035865,1.80261059,0.66731103,1.78890167,0.00000000,1.21803951,0.25321235
-5.42371186,3.79808503,0.06541998,0.30562773,1.80704232,0.68079276,1.80619095,0.00000000,1.22681033,0.25341552
-5.41770885,3.82422728,0.06573957,0.31126812,1.80682521,0.69468446,1.82242958,0.00000000,1.23552941,0.25380453
-5.41170585,3.84952982,0.06604499,0.31718799,1.80190120,0.70897205,1.83753625,0.00000000,1.24399996,0.25432434
-5.40570285,3.87372800,0.06632209,0.32329568,1.79232583,0.72364057,1.85147299,0.00000000,1.25205175,0.25492175
-5.39969985,3.89661589,0.06655898,0.32950078,1.77826027,0.73867035,1.86423774,0.00000000,1.25954205,0.25554562
-5.39369685,3.91803409,0.06674605,0.33571491,1.75995994,0.75403295,1.87585517,0.00000000,1.26635507,0.25614705
-5.38769385,3.93785538,0.06687592,0.34185254,1.73776020,0.76968713,1.88636648,0.00000000,1.27240029,0.25667937
-5.38169085,3.95596977,0.06694336,0.34783166,1.71206020,0.78557510,1.89581887,0.00000000,1.27760974,0.25709830
-5.37568784,3.97226982,0.06694504,0.35357436,1.68330572,0.80161939,1.90425531,0.00000000,1.28193478,0.25736199
-5.36968484,3.98663759,0.06687935,0.35900749,1.65197177,0.81772039,1.91170533,0.00000000,1.28534242,0.25743129
-5.36368184,3.99893391,0.06674613,0.36406316,1.61854593,0.83375498,1.91817738,0.00000000,1.28781166,0.25727002
-5.35767884,4.00899088,0.06654637,0.36867937,1.58351312,0.84957622,1.92365309,0.00000000,1.28932986,0.25684541
-5.35167584,4.01660788,0.06628200,0.37280044,1.54734227,0.86501419,1.92808396,0.00000000,1.28988956,0.25612860
-5.34567284,4.02155140,0.06595558,0.37637748,1.51047548,0.87987818,1.93139036,0.00000000,1.28948561,0.25509522
-5.33966983,4.02355856,0.06557013,0.37936876,1.47331983,0.89395997,1.93346311,0.00000000,1.28811297,0.25372598
-5.33366683,4.02234411,0.06512885,0.38174001,1.43624199,0.90703822,1.93416736,0.00000000,1.28576507,0.25200727
-5.32766383,4.01761045,0.06463503,0.38346453,1.39956557,0.91888390,1.93334858,0.00000000,1.28243280,0.24993164
-5.32166083,4.00906004,0.06409192,0.38452331,1.36357101,0.92926636,1.93084028,0.00000000,1.27810412,0.24749824
-5.31565783,3.99640951,0.06350262,0.38490498,1.32849774,0.93796012,1.92647312,0.00000000,1.27276428,0.24471300
-5.30965483,3.97940477,0.06287012,0.38460565,1.29454829,0.94475178,1.92008483,0.00000000,1.26639668,0.24158878
-5.30365183,3.95783630,0.06219729,0.38362879,1.26189374,0.94944713,1.91153053,0.00000000,1.25898414,0.23814515
-5.29764882,3.93155400,0.06148698,0.38198492,1.23068022,0.95187791,1.90069289,0.00000000,1.25051075,0.23440814
-5.29164582,3.90048075,0.06074216,0.37969140,1.20103588,0.95190816,1.88749173,0.00000000,1.24096413,0.23040969
-5.28564282,3.86462422,0.05996607,0.37677223,1.17307791,0.94943978,1.87189249,0.00000000,1.23033800,0.22618692
-5.27963982,3.82408640,0.05916245,0.37325780,1.14691913,0.94441714,1.85391332,0.00000000,1.21863503,0.22178140
-5.27363682,3.77907032,0.05833576,0.36918478,1.12267371,0.93683052,1.83363039,0.00000000,1.20586985,0.21723814
-5.26763382,3.72988380,0.05749141,0.36459599,1.10046179,0.92671831,1.81118116,0.00000000,1.19207209,0.21260464
-5.26163082,3.67693989,0.05663602,0.35954038,1.08041267,0.91416767,1.78676548,0.00000000,1.17728930,0.20792991
-5.25562781,3.62075398,0.05577765,0.35407297,1.06266625,0.89931388,1.76064439,0.00000000,1.16158962,0.20326343
-5.24962481,3.56193754,0.05492592,0.34825486,1.04737279,0.88233816,1.73313667,0.00000000,1.14506411,0.19865430
-5.24362181,3.50118867,0.05409224,0.34215306,1.03469077,0.86346405,1.70461315,0.00000000,1.12782840,0.19415034
-5.23761881,3.43927950,0.05328983,0.33584043,1.02478306,0.84295263,1.67548899,0.00000000,1.11002375,0.18979737
-5.23161581,3.37704099,0.05253371,0.32939531,1.01781131,0.82109645,1.64621411,0.00000000,1.09181721,0.18563860
-5.22561281,3.31534526,0.05184065,0.32290111,1.01392897,0.79821269,1.61726215,0.00000000,1.07340089,0.18171407
-5.21960980,3.25508603,0.05122892,0.31644561,1.01327313,0.77463548,1.58911817,0.00000000,1.05499011,0.17806025
-5.21360680,3.19715766,0.05071804,0.31012003,1.01595552,0.75070788,1.56226561,0.00000000,1.03682064,0.17470977
-5.20760380,3.14243323,0.05032837,0.30401792,1.02205308,0.72677357,1.53717279,0.00000000,1.01914475,0.17169105
-5.20160080,3.09174239,0.05008062,0.29823364,1.03159861,0.70316869,1.51427945,0.00000000,1.00222622,0.16902820
-5.19559780,3.04584925,0.04999525,0.29286066,1.04457180,0.68021395,1.49398364,0.00000000,0.98633450,0.16674075
-5.18959480,3.00543115,0.05009180,0.28798961,1.06089127,0.65820724,1.47662951,0.00000000,0.97173782,0.16484350
-5.18359180,2.97105862,0.05038818,0.28370602,1.08040797,0.63741704,1.46249609,0.00000000,0.95869574,0.16334627
-5.17758879,2.94317716,0.05089987,0.28008799,1.10290031,0.61807660,1.45178759,0.00000000,0.94745106,0.16225367
-5.17158579,2.92209113,0.05163913,0.27720363,1.12807144,0.60037922,1.44462549,0.00000000,0.93822139,0.16156478
-5.16558279,2.90795043,0.05261423,0.27510851,1.15554889,0.58447451,1.44104242,0.00000000,0.93119068,0.16127283
-5.15957979,2.90074013,0.05382870,0.27384321,1.18488677,0.57046590,1.44097835,0.00000000,0.92650087,0.16136488
-5.15357679,2.90027369,0.05528068,0.27343087,1.21557058,0.55840914,1.44427890,0.00000000,0.92424406,0.16182142
-5.14757379,2.90618983,0.05696235,0.27387516,1.24702471,0.54831214,1.45069617,0.00000000,0.92445544,0.16261606
-5.14157079,2.91795373,0.05885955,0.27515850,1.27862235,0.54013575,1.45989191,0.00000000,0.92710741,0.16371536
-5.13556778,2.93486253,0.06095152,0.27724089,1.30969779,0.53379578,1.47144317,0.00000000,0.93210509,0.16507868
-5.12956478,2.95605563,0.06321092,0.28005924,1.33956066,0.52916598,1.48485048,0.00000000,0.93928371,0.16665827
-5.12356178,2.98052965,0.06560405,0.28352749,1.36751178,0.52608202,1.49954832,0.00000000,0.94840804,0.16839959
-5.11755878,3.00715840,0.06809125,0.28753748,1.39286019,0.52434639,1.51491782,0.00000000,0.95917418,0.17024187
-5.11155578,3.03471742,0.07062770,0.29196074,1.41494079,0.52373408,1.53030162,0.00000000,0.97121391,0.17211898
-5.10555278,3.06191301,0.07316430,0.29665104,1.43313214,0.52399900,1.54502041,0.00000000,0.98410158,0.17396063
-5.09954977,3.08741512,0.07564890,0.30144787,1.44687374,0.52488100,1.55839091,0.00000000,0.99736366,0.17569380
-5.09354677,3.10989347,0.07802763,0.30618073,1.45568232,0.52611323,1.56974495,0.00000000,1.01049070,0.17724455
-5.08754377,3.12805579,0.08024646,0.31067396,1.45916657,0.52742988,1.57844892,0.00000000,1.02295149,0.17854002
-5.08154077,3.14068726,0.08225283,0.31475230,1.45703980,0.52857385,1.58392316,0.00000000,1.03420902,0.17951055
-5.07553777,3.14668964,0.08399726,0.31824662,1.44912999,0.52930435,1.58566062,0.00000000,1.04373768,0.18009195
-5.06953477,3.14511871,0.08543505,0.32099980,1.43538706,0.52940406,1.58324415,0.00000000,1.05104109,0.18022778
-5.06353177,3.13521863,0.08652776,0.32287258,1.41588680,0.52868568,1.57636166,0.00000000,1.05566996,0.17987141
-5.05752876,3.11645160,0.08724459,0.32374891,1.39083144,0.52699762,1.56481856,0.00000000,1.05723908,0.17898799
-5.05152576,3.08852166,0.08756357,0.32354073,1.36054680,0.52422863,1.54854704,0.00000000,1.05544287,0.17755599
-5.04552276,3.05139129,0.08747236,0.32219195,1.32547592,0.52031123,1.52761151,0.00000000,1.05006865,0.17556841
-5.03951976,3.00529016,0.08696885,0.31968129,1.28616945,0.51522375,1.50221007,0.00000000,1.04100718,0.17303348
-5.03351676,2.95071529,0.08606139,0.31602407,1.24327303,0.50899094,1.47267173,0.00000000,1.02825979,0.16997484
-5.02751376,2.88842263,0.08476862,0.31127263,1.19751205,0.50168311,1.43944956,0.00000000,1.01194193,0.16643122
-5.02151076,2.81941019,0.08311905,0.30551550,1.14967433,0.49341391,1.40310975,0.00000000,0.99228285,0.16245549
-5.01550775,2.74489337,0.08115026,0.29887527,1.10059122,0.48433669,1.36431719,0.00000000,0.96962144,0.15811331
-5.00950475,2.66627349,0.07890788,0.29150532,1.05111776,0.47463983,1.32381799,0.00000000,0.94439845,0.15348131
-5.00350175,2.58510080,0.07644432,0.28358548,1.00211255,0.46454096,1.28241960,0.00000000,0.91714539,0.14864491
-4.99749875,2.50303339,0.07381730,0.27531680,0.95441810,0.45428056,1.24096942,0.00000000,0.88847060,0.14369587
-4.99149575,2.42179369,0.07108837,0.26691577,0.90884198,0.44411499,1.20033253,0.00000000,0.85904308,0.13872972
-4.98549275,2.34312414,0.06832129,0.25860808,0.86613980,0.43430929,1.16136951,0.00000000,0.82957480,0.13384309
-4.97948974,2.26874364,0.06558047,0.25062220,0.82699999,0.42513000,1.12491501,0.00000000,0.80080202,0.12913119
-4.97348674,2.20030619,0.06292946,0.24318311,0.79203125,0.41683811,1.09175783,0.00000000,0.77346654,0.12468537
-4.96748374,2.13936289,0.06042957,0.23650623,0.76175257,0.40968249,1.06262304,0.00000000,0.74829719,0.12059090
-4.96148074,2.08732828,0.05813857,0.23079186,0.73658620,0.40389377,1.03815657,0.00000000,0.72599240,0.11692513
-4.95547774,2.04545157,0.05610964,0.22622027,0.71685341,0.39967886,1.01891251,0.00000000,0.70720404,0.11375587
-4.94947474,2.01479307,0.05439036,0.22294740,0.70277307,0.39721626,1.00534333,0.00000000,0.69252309,0.11114018
-4.94347174,1.99620595,0.05302196,0.22110148,0.69446272,0.39665191,0.99779284,0.00000000,0.68246703,0.10912349
-4.93746873,1.99032293,0.05203870,0.22078031,0.69194182,0.39809597,0.99649195,0.00000000,0.67746941,0.10773906
-4.93146573,1.99754773,0.05146738,0.22204950,0.69513681,0.40162017,1.00155670,0.00000000,0.67787132,0.10700765
-4.92546273,2.01805053,0.05132697,0.22494133,0.70388758,0.40725590,1.01298857,0.00000000,0.68391478,0.10693758
-4.91945973,2.05176708,0.05162839,0.22945438,0.71795472,0.41499298,1.03067645,0.00000000,0.69573800,0.10752485
-4.91345673,2.09840090,0.05237433,0.23555388,0.73702741,0.42477904,1.05440014,0.00000000,0.71337231,0.10875355
-4.90745373,2.15742805,0.05355922,0.24317250,0.76073125,0.43651963,1.08383507,0.00000000,0.73674066,0.11059632
-4.90145073,2.22810436,0.05516924,0.25221182,0.78863598,0.45007891,1.11855792,0.00000000,0.76565771,0.11301494
-4.89544772,2.30947497,0.05718248,0.26254415,0.82026275,0.46528117,1.15805323,0.00000000,0.79983130,0.11596102
-4.88944472,2.40038617,0.05956913,0.27401488,0.85509085,0.48191307,1.20172077,0.00000000,0.83886550,0.11937672
-4.88344172,2.49949997,0.06229186,0.28644520,0.89256390,0.49972674,1.24888391,0.00000000,0.88226535,0.12319562
-4.87743872,2.60531174,0.06530630,0.29963529,0.93209570,0.51844374,1.29879903,0.00000000,0.92944323,0.12734365
-4.87143572,2.71617129,0.06856169,0.31336783,0.97307583,0.53776012,1.35066624,0.00000000,0.97972722,0.13174013
-4.86543272,2.83030798,0.07200169,0.32741200,1.01487540,0.55735228,1.40364151,0.00000000,1.03237160,0.13629902
-4.85942971,2.94586029,0.07556540,0.34152787,1.05685309,0.57688398,1.45685064,0.00000000,1.08656952,0.14093023
-4.85342671,3.06090989,0.07918860,0.35547112,1.09836208,0.59601419,1.50940490,0.00000000,1.14146795,0.14554124
-4.84742371,3.17352051,0.08280507,0.36899824,1.13875784,0.61440579,1.56041864,0.00000000,1.19618496,0.15003881
-4.84142071,3.28178096,0.08634824,0.38187187,1.17740725,0.63173493,1.60902866,0.00000000,1.24982908,0.15433093
-4.83541771,3.38385194,0.08975285,0.39386645,1.21369905,0.64770083,1.65441508,0.00000000,1.30152048,0.15832888
-4.82941471,3.47801540,0.09295679,0.40477396,1.24705553,0.66203572,1.69582331,0.00000000,1.35041348,0.16194945
-4.82341171,3.56272514,0.09590293,0.41440947,1.27694546,0.67451459,1.73258654,0.00000000,1.39571980,0.16511716
-4.81740870,3.63665685,0.09854104,0.42261661,1.30289775,0.68496434,1.76414792,0.00000000,1.43673185,0.16776652
-4.81140570,3.69875554,0.10082945,0.42927239,1.32451545,0.69327205,1.79008157,0.00000000,1.47284498,0.16984415
-4.80540270,3.74827829,0.10273670,0.43429154,1.34148941,0.69939182,1.81011149,0.00000000,1.50357796,0.17131061
-4.79939970,3.78482988,0.10424287,0.43762978,1.35361094,0.70334988,1.82412717,0.00000000,1.52859060,0.17214211
-4.79339670,3.80838920,0.10534059,0.43928616,1.36078261,0.70524759,1.83219505,0.00000000,1.54769754,0.17233160
-4.78739370,3.81932458,0.10603566,0.43930400,1.36302652,0.70526209,1.83456485,0.00000000,1.56087735,0.17188949
-4.78139070,3.81839613,0.10634727,0.43777052,1.36048918,0.70364431,1.83166990,0.00000000,1.56827631,0.17084381
-4.77538769,3.80674426,0.10630767,0.43481492,1.35344241,0.70071430,1.82412113,0.00000000,1.57020615,0.16923965
-4.76938469,3.78586363,0.10596141,0.43060499,1.34227990,0.69685386,1.81269420,0.00000000,1.56713576,0.16713814
-4.76338169,3.75756270,0.10536404,0.42534218,1.32750898,0.69249647,1.79830987,0.00000000,1.55967659,0.16461460
-4.75737869,3.72390967,0.10458037,0.41925536,1.30973774,0.68811500,1.78200805,0.00000000,1.54856233,0.16175628
-4.75137569,3.68716636,0.10368227,0.41259342,1.28965759,0.68420724,1.76491606,0.00000000,1.53462326,0.15865945
-4.74537269,3.64971219,0.10274615,0.40561687,1.26802191,0.68127991,1.74821212,0.00000000,1.51875637,0.15542620
-4.73936968,3.61396106,0.10185017,0.39858889,1.24562136,0.67983161,1.73308548,0.00000000,1.50189220,0.15216082
-4.73336668,3.58227428,0.10107130,0.39176609,1.22325692,0.68033531,1.72069453,0.00000000,1.48496002,0.14896611
-4.72736368,3.55687326,0.10048233,0.38538930,1.20171168,0.68322102,1.71212464,0.00000000,1.46885248,0.14593972
-4.72136068,3.53975552,0.10014896,0.37967500,1.18172273,0.68885944,1.70834748,0.00000000,1.45439168,0.14317055
-4.71535768,3.53261778,0.10012712,0.37480745,1.16395433,0.69754703,1.71018363,0.00000000,1.44229786,0.14073558
-4.70935468,3.53678961,0.10046057,0.37093210,1.14897363,0.70949331,1.71827002,0.00000000,1.43316225,0.13869709
-4.70335168,3.55318058,0.10117899,0.36815056,1.13723016,0.72481088,1.73303380,0.00000000,1.42742550,0.13710053
-4.69734867,3.58224351,0.10229653,0.36651720,1.12903997,0.74350866,1.75467389,0.00000000,1.42536233,0.13597300
-4.69134567,3.62395562,0.10381103,0.36603772,1.12457533,0.76548861,1.78315099,0.00000000,1.42707350,0.13532255
-4.68534267,3.67781850,0.10570378,0.36666972,1.12386041,0.79054630,1.81818681,0.00000000,1.43248523,0.13513819
-4.67933967,3.74287702,0.10794001,0.36832514,1.12677318,0.81837525,1.85927244,0.00000000,1.44135616,0.13539075
-4.67333667,3.81775661,0.11047003,0.37087464,1.13305347,0.84857503,1.90568577,0.00000000,1.45329149,0.13603442
-4.66733367,3.90071705,0.11323087,0.37415357,1.14231673,0.88066288,1.95651718,0.00000000,1.46776358,0.13700894
-4.66133067,3.98972060,0.11614860,0.37796938,1.15407283,0.91408840,2.01070240,0.00000000,1.48413806,0.13824233
-4.65532766,4.08251137,0.11914098,0.38211001,1.16774898,0.94825080,2.06706126,0.00000000,1.50170411,0.13965412
-4.64932466,4.17670223,0.12212044,0.38635296,1.18271558,0.98251813,2.12434049,0.00000000,1.51970742,0.14115871
-4.64332166,4.26986556,0.12499734,0.39047463,1.19831372,1.01624756,2.18125890,0.00000000,1.53738432,0.14266894
