energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Hg_p_up,Hg_d_up,S_s_up,S_p_up
-6.00000000,10.67573291,2.36865055,4.67780820,0.08290080,0.13797557,0.79369025,2.50150825,0.04541921,1.77681101
-5.99399700,10.42289675,2.32654257,4.53608118,0.08151478,0.13508634,0.78354614,2.44755634,0.04390602,1.73642225
-5.98799400,10.17260052,2.27842247,4.40315088,0.08040734,0.13217077,0.77389762,2.39190662,0.04252151,1.69380708
-5.98199100,9.92900843,2.22508998,4.28127108,0.07966796,0.12924946,0.76523411,2.33531335,0.04128792,1.64956516
-5.97598799,9.69634494,2.16745351,4.17256623,0.07938402,0.12634774,0.75806191,2.27859046,0.04022526,1.60435691
-5.96998499,9.47879435,2.10651280,4.07897958,0.07963836,0.12349506,0.75288917,2.22259190,0.03935090,1.55889039
-5.96398199,9.28039211,2.04333715,4.00222280,0.08050680,0.12072407,0.75020961,2.16818848,0.03867930,1.51390533
-5.95797899,9.10490993,1.97903983,3.94372795,0.08205571,0.11806948,0.75048556,2.11624191,0.03822169,1.47015480
-5.95197599,8.95573772,1.91474936,3.90460248,0.08433962,0.11556659,0.75413067,2.06757690,0.03798586,1.42838484
-5.94597299,8.83576586,1.85157855,3.88558845,0.08739902,0.11324977,0.76149311,2.02295216,0.03797589,1.38931267
-5.93996998,8.74727180,1.79059261,3.88702705,0.09125835,0.11115070,0.77283971,1.98303170,0.03819195,1.35360420
-5.93396698,8.69181568,1.73277735,3.90882977,0.09592437,0.10929673,0.78834168,1.94835754,0.03863020,1.32185167
-5.92796398,8.67014966,1.67900876,3.95045755,0.10138473,0.10770923,0.80806269,1.91932509,0.03928265,1.29455219
-5.92196098,8.68214562,1.63002540,4.01090942,0.10760716,0.10640211,0.83194963,1.89616253,0.04013710,1.27208825
-5.91595798,8.72674580,1.58640452,4.08872184,0.11453898,0.10538067,0.85982672,1.87891522,0.04117724,1.25471099
-5.90995498,8.80194024,1.54854313,4.18198009,0.12210717,0.10464071,0.89139336,1.86743624,0.04238272,1.24252700
-5.90395198,8.90477411,1.51664487,4.28834240,0.13021906,0.10416815,0.92622589,1.86138354,0.04372937,1.23548954
-5.89794897,9.03138688,1.49071329,4.40507757,0.13876352,0.10393901,0.96378364,1.86022442,0.04518951,1.23339457
-5.89194597,9.17708418,1.47055195,4.52911585,0.14761272,0.10391998,1.00341906,1.86324723,0.04673237,1.23588214
-5.88594297,9.33644169,1.45577153,4.65711283,0.15662453,0.10406938,1.04439195,1.86958022,0.04832457,1.24244316
-5.87993997,9.50343894,1.44580356,4.78552500,0.16564538,0.10433869,1.08588736,1.87821693,0.04993076,1.25243169
-5.87393697,9.67161933,1.43992067,4.91069535,0.17451360,0.10467437,1.12703687,1.88804725,0.05151435,1.26508223
-5.86793397,9.83427172,1.43726227,5.02894665,0.18306317,0.10502011,1.16694237,1.89789305,0.05303822,1.27953185
-5.86193097,9.98462719,1.43686501,5.13667967,0.19112772,0.10531926,1.20470185,1.90654692,0.05446565,1.29484603
-5.85592796,10.11606406,1.43769662,5.23047282,0.19854478,0.10551736,1.23943616,1.91281261,0.05576119,1.31004768
-5.84992496,10.22231343,1.43869202,5.30718006,0.20515997,0.10556473,1.27031584,1.91554545,0.05689156,1.32414804
-5.84392196,10.29765727,1.43879023,5.36402298,0.21083122,0.10541887,1.29658707,1.91369107,0.05782657,1.33617841
-5.83791896,10.33711128,1.43697059,5.39867383,0.21543262,0.10504666,1.31759573,1.90632102,0.05854001,1.34522146
-5.83191596,10.33658497,1.43228703,5.40932584,0.21885796,0.10442611,1.33280851,1.89266368,0.05901044,1.35044088
-5.82591296,10.29301262,1.42389897,5.39474809,0.22102374,0.10354782,1.34183039,1.87212932,0.05922191,1.35110832
-5.81990995,10.20444976,1.41109786,5.35432249,0.22187155,0.10241571,1.34441766,1.84432848,0.05916454,1.34662639
-5.81390695,10.07013123,1.39332819,5.28806122,0.22136966,0.10104734,1.34048579,1.80908278,0.05883497,1.33654702
-5.80790395,9.89048870,1.37020254,5.19660384,0.21951388,0.09947355,1.33011198,1.76642814,0.05823661,1.32058438
-5.80190095,9.66712727,1.34151003,5.08119416,0.21632753,0.09773754,1.31353215,1.71661025,0.05737972,1.29862188
-5.79589795,9.40276237,1.30721815,4.94363775,0.21186056,0.09589341,1.29113228,1.66007281,0.05628129,1.27071322
-5.78989495,9.10112011,1.26746812,4.78624188,0.20618791,0.09400418,1.26343473,1.59743914,0.05496470,1.23707737
-5.78389195,8.76680573,1.22256412,4.61174052,0.19940705,0.09213943,1.23107978,1.52948804,0.05345921,1.19808792
-5.77788894,8.40514588,1.17295720,4.42320734,0.19163492,0.09037259,1.19480324,1.45712525,0.05179921,1.15425734
-5.77188594,8.02201182,1.11922465,4.22396063,0.18300436,0.08877811,1.15541105,1.38135154,0.05002338,1.10621692
-5.76588294,7.62363082,1.06204586,4.01746373,0.17366006,0.08742846,1.11375185,1.30322900,0.04817362,1.05469327
-5.75987994,7.21639369,1.00217590,3.80722518,0.16375444,0.08639118,1.07068862,1.22384683,0.04629390,1.00048257
-5.75387694,6.80666584,0.94041795,3.59670230,0.15344335,0.08572618,1.02707056,1.14428783,0.04442908,0.94442350
-5.74787394,6.40060914,0.87759568,3.38921177,0.14288193,0.08548313,0.98370632,1.06559708,0.04262359,0.88737012
-5.74187094,6.00402074,0.81452682,3.18785026,0.13222070,0.08569938,0.94133949,0.98875354,0.04092018,0.83016565
-5.73586793,5.62219400,0.75199876,2.99542758,0.12160201,0.08639820,0.90062748,0.91464565,0.03935874,0.77361818
-5.72986493,5.25980551,0.69074707,2.81441402,0.11115704,0.08758755,0.86212431,0.84405142,0.03797511,0.71847911
-5.72386193,4.92083064,0.63143746,2.64690286,0.10100332,0.08925941,0.82626797,0.77762356,0.03680009,0.66542501
-5.71785893,4.60848866,0.57465181,2.49458827,0.09124288,0.09138966,0.79337269,0.71587966,0.03585859,0.61504326
-5.71185593,4.32521718,0.52087820,2.35875800,0.08196100,0.09393851,0.76362623,0.65919745,0.03516894,0.56782192
-5.70585293,4.07267414,0.47050522,2.24029966,0.07322571,0.09685151,0.73709207,0.60781500,0.03474245,0.52414371
-5.69984992,3.85176493,0.42382015,2.13971888,0.06508773,0.10006111,0.71371618,0.56183525,0.03458319,0.48428405
-5.69384692,3.66269082,0.38101090,2.05716703,0.05758105,0.10348857,0.69333799,0.52123456,0.03468795,0.44841304
-5.68784392,3.50501471,0.34217110,1.99247624,0.05072393,0.10704641,0.67570482,0.48587453,0.03504655,0.41660068
-5.68184092,3.37773956,0.30730786,1.94519897,0.04452031,0.11064114,0.66048906,0.45551637,0.03564231,0.38882505
-5.67583792,3.27939501,0.27635163,1.91464985,0.03896143,0.11417616,0.64730733,0.42983726,0.03645272,0.36498285
-5.66983492,3.20812774,0.24916750,1.89994721,0.03402767,0.11755489,0.63574076,0.40844783,0.03745041,0.34490157
-5.66383192,3.16179149,0.22556735,1.90005265,0.02969054,0.12068394,0.62535543,0.39091026,0.03860423,0.32835278
-5.65782891,3.13803334,0.20532240,1.91380681,0.02591456,0.12347616,0.61572239,0.37675612,0.03988045,0.31506603
-5.65182591,3.13437338,0.18817544,1.93996040,0.02265919,0.12585362,0.60643634,0.36550373,0.04124411,0.30474259
-5.64582291,3.14827580,0.17385258,1.97719986,0.01988050,0.12775025,0.59713244,0.35667427,0.04266041,0.29706880
-5.63981991,3.17721012,0.16207398,2.02416770,0.01753285,0.12911428,0.58750072,0.34980639,0.04409612,0.29172857
-5.63381691,3.21870204,0.15256340,2.07947769,0.01557017,0.12991013,0.57729772,0.34446900,0.04552091,0.28841457
-5.62781391,3.27037404,0.14505641,2.14172595,0.01394716,0.13011993,0.56635502,0.34027202,0.04690867,0.28683810
-5.62181091,3.32997647,0.13930712,2.20949880,0.01262022,0.12974447,0.55458467,0.33687486,0.04823859,0.28673732
-5.61580790,3.39541017,0.13509337,2.28137874,0.01154812,0.12880363,0.54198139,0.33399267,0.04949619,0.28788377
-5.60980490,3.46474217,0.13222051,2.35594997,0.01069252,0.12733622,0.52862170,0.33140034,0.05067402,0.29008723
-5.60380190,3.53621570,0.13052370,2.43180445,0.01001830,0.12539922,0.51466013,0.32893416,0.05177216,0.29319876
-5.59779890,3.60825615,0.12986895,2.50754990,0.00949369,0.12306650,0.50032277,0.32649150,0.05279846,0.29711217
-5.59179590,3.67947419,0.13015285,2.58182038,0.00909031,0.12042701,0.48589853,0.32402837,0.05376842,0.30176376
-5.58579290,3.74866702,0.13130129,2.65328987,0.00878310,0.11758244,0.47172832,0.32155531,0.05470490,0.30713067
-5.57978989,3.81481840,0.13326717,2.72068922,0.00855017,0.11464450,0.45819270,0.31913157,0.05563736,0.31322768
-5.57378689,3.87709784,0.13602724,2.78282579,0.00837258,0.11173178,0.44569823,0.31685807,0.05660097,0.32010280
-5.56778389,3.93485882,0.13957829,2.83860543,0.00823413,0.10896641,0.43466301,0.31486916,0.05763537,0.32783165
-5.56178089,3.98763573,0.14393272,2.88705553,0.00812113,0.10647043,0.42550169,0.31332359,0.05878323,0.33651084
-5.55577789,4.03513902,0.14911363,2.92734815,0.00802211,0.10436212,0.41861046,0.31239496,0.06008864,0.34625041
-5.54977489,4.07724782,0.15514969,2.95882160,0.00792767,0.10275230,0.41435232,0.31226184,0.06159534,0.35716575
-5.54377189,4.11399947,0.16206976,2.98099923,0.00783019,0.10174070,0.41304288,0.31309804,0.06334488,0.36936893
-5.53776888,4.14557541,0.16989760,2.99360409,0.00772370,0.10141262,0.41493738,0.31506307,0.06537482,0.38295994
-5.53176588,4.17228326,0.17864669,2.99656829,0.00760367,0.10183575,0.42021887,0.31829333,0.06771693,0.39801796
-5.52576288,4.19453506,0.18831546,2.99003631,0.00746686,0.10305753,0.42898831,0.32289412,0.07039560,0.41459315
-5.51975988,4.21282228,0.19888303,2.97436181,0.00731121,0.10510296,0.44125660,0.32893295,0.07342637,0.43269908
-5.51375688,4.22768836,0.21030574,2.95009791,0.00713568,0.10797300,0.45693912,0.33643408,0.07681490,0.45230637
-5.50775388,4.23970016,0.22251455,2.91798133,0.00694012,0.11164365,0.47585291,0.34537494,0.08055607,0.47333781
-5.50175088,4.24941974,0.23541357,2.87891124,0.00672522,0.11606581,0.49771680,0.35568411,0.08463371,0.49566518
-5.49574787,4.25737837,0.24887973,2.83392385,0.00649229,0.12116586,0.52215467,0.36724149,0.08902062,0.51910822
-5.48974487,4.26405434,0.26276384,2.78416414,0.00624327,0.12684714,0.54870191,0.37988025,0.09367908,0.54343588
-5.48374187,4.26985649,0.27689292,2.73085631,0.00598051,0.13299214,0.57681505,0.39339094,0.09856189,0.56836997
-5.47773887,4.27511466,0.29107390,2.67527428,0.00570675,0.13946553,0.60588453,0.40752736,0.10361375,0.59359113
-5.47173587,4.28007815,0.30509847,2.61871391,0.00542495,0.14611789,0.63525018,0.42201422,0.10877312,0.61874724
-5.46573287,4.28492249,0.31874912,2.56246794,0.00513825,0.15279003,0.66421916,0.43655625,0.11397434,0.64346376
-5.45972986,4.28976450,0.33180586,2.50780462,0.00484984,0.15931775,0.69208574,0.45084840,0.11915006,0.66735579
-5.45372686,4.29468465,0.34405366,2.45595071,0.00456290,0.16553703,0.71815235,0.46458676,0.12423369,0.69004128
-5.44772386,4.29975526,0.35529000,2.40807881,0.00428057,0.17128921,0.74175105,0.47747972,0.12916196,0.71115485
-5.44172086,4.30507256,0.36533240,2.36529894,0.00400585,0.17642623,0.76226472,0.48925894,0.13387730,0.73036159
-5.43571786,4.31079017,0.37402536,2.32865382,0.00374165,0.18081555,0.77914713,0.49968955,0.13832999,0.74737002
-5.42971486,4.31715126,0.38124651,2.29911686,0.00349070,0.18434465,0.79194097,0.50857916,0.14247992,0.76194374
-5.42371186,4.32451676,0.38691161,2.27759201,0.00325563,0.18692482,0.80029323,0.51578523,0.14629793,0.77391098
-5.41770885,4.33338690,0.39097807,2.26491421,0.00303900,0.18849427,0.80396716,0.52122054,0.14976654,0.78317162
-5.41170585,4.34441417,0.39344684,2.26184933,0.00284327,0.18902015,0.80285037,0.52485630,0.15288019,0.78970130
-5.40570285,4.35840563,0.39436261,2.26909266,0.00267094,0.18849974,0.79695868,0.52672300,0.15564476,0.79355225
-5.39969985,4.37631399,0.39381218,2.28726512,0.00252457,0.18696042,0.78643563,0.52690879,0.15807664,0.79485094
-5.39369685,4.39921689,0.39192123,2.31690657,0.00240683,0.18445873,0.77154756,0.52555557,0.16020116,0.79379263
-5.38769385,4.42828498,0.38884943,2.35846614,0.00232060,0.18107834,0.75267474,0.52285302,0.16205071,0.79063294
-5.38169085,4.46474013,0.38478445,2.41228947,0.00226897,0.17692713,0.73029865,0.51903075,0.16366243,0.78567719
-5.37568784,4.50980546,0.37993478,2.47860341,0.00225530,0.17213361,0.70498627,0.51434919,0.16507583,0.77926777
-5.36968484,4.56464971,0.37452214,2.55749873,0.00228328,0.16684254,0.67737190,0.50908947,0.16633033,0.77177035
-5.36368184,4.63032853,0.36877337,2.64891176,0.00235685,0.16121032,0.64813727,0.50354281,0.16746291,0.76355964
-5.35767884,4.70772563,0.36291263,2.75260590,0.00248024,0.15540001,0.61799077,0.49799995,0.16850599,0.75500529
-5.35167584,4.79749650,0.35715386,2.86815416,0.00265790,0.14957631,0.58764663,0.49274105,0.16948570,0.74645855
-5.34567284,4.90001750,0.35169403,2.99492387,0.00289440,0.14390068,0.55780455,0.48802634,0.17042061,0.73824046
-5.33966983,5.01534236,0.34670728,3.13206442,0.00319436,0.13852677,0.52913078,0.48408797,0.17132088,0.73063168
-5.33366683,5.14316827,0.34234023,3.27849922,0.00356230,0.13359614,0.50224078,0.48112323,0.17218799,0.72386455
-5.32766383,5.28281260,0.33870846,3.43292253,0.00400254,0.12923457,0.47768428,0.47928919,0.17301498,0.71811740
-5.32166083,5.43320148,0.33589426,3.59380189,0.00451898,0.12554896,0.45593274,0.47869906,0.17378711,0.71351123
-5.31565783,5.59287031,0.33394556,3.75938656,0.00511501,0.12262483,0.43736957,0.47941997,0.17448291,0.71010853
-5.30965483,5.75997651,0.33287606,3.92772238,0.00579335,0.12052448,0.42228312,0.48147228,0.17507549,0.70791429
-5.30365183,5.93232383,0.33266635,4.09667303,0.00655592,0.11928583,0.41086256,0.48483029,0.17553414,0.70687870
-5.29764882,6.10739778,0.33326594,4.26394780,0.00740378,0.11892194,0.40319640,0.48942409,0.17582584,0.70690136
-5.29164582,6.28241119,0.33459600,4.42713549,0.00833709,0.11942113,0.39927374,0.49514256,0.17591685,0.70783674
-5.28564282,6.45435892,0.33655281,4.58374415,0.00935518,0.12074776,0.39898797,0.50183723,0.17577419,0.70950042
-5.27963982,6.62008052,0.33901162,4.73124598,0.01045662,0.12284353,0.40214287,0.50932702,0.17536682,0.71167607
-5.27363682,6.77632966,0.34183088,4.86712674,0.01163945,0.12562946,0.40846084,0.51740361,0.17466674,0.71412268
-5.26763382,6.91984893,0.34485683,4.98893851,0.01290153,0.12900823,0.41759311,0.52583747,0.17364970,0.71658215
-5.26163082,7.04744855,0.34792826,5.09435474,0.01424084,0.13286711,0.42913184,0.53438440,0.17229571,0.71878693
-5.25562781,7.15608732,0.35088139,5.18122625,0.01565604,0.13708128,0.44262366,0.54279259,0.17058936,0.72046770
-5.24962481,7.24295409,0.35355497,5.24763645,0.01714702,0.14151755,0.45758457,0.55081002,0.16851985,0.72136102
-5.24362181,7.30554766,0.35579532,5.29195424,0.01871547,0.14603831,0.47351588,0.55819219,0.16608094,0.72121695
-5.23761881,7.34175303,0.35746142,5.31288268,0.02036556,0.15050579,0.48992073,0.56471006,0.16327084,0.71980650
-5.23161581,7.34991157,0.35842984,5.30950172,0.02210459,0.15478639,0.50632084,0.57015785,0.16009197,0.71692892
-5.22561281,7.32888273,0.35859960,5.28130308,0.02394348,0.15875495,0.52227300,0.57436078,0.15655080,0.71241869
-5.21960980,7.27809487,0.35789651,5.22821576,0.02589732,0.16229900,0.53738480,0.57718223,0.15265771,0.70615202
-5.21360680,7.19758289,0.35627721,5.15062078,0.02798565,0.16532262,0.55132897,0.57853009,0.14842690,0.69805267
-5.20760380,7.08801054,0.35373245,5.04935408,0.03023260,0.16774988,0.56385584,0.57836210,0.14387634,0.68809691
-5.20160080,6.95067570,0.35028964,4.92569699,0.03266670,0.16952779,0.57480329,0.57668963,0.13902779,0.67631734
-5.19559780,6.78749759,0.34601432,4.78135419,0.03532052,0.17062839,0.58410370,0.57357987,0.13390685,0.66280518
-5.18959480,6.60098506,0.34101060,4.61841934,0.03822984,0.17105010,0.59178746,0.56915587,0.12854292,0.64771109
-5.18359180,6.39418647,0.33542019,4.43932960,0.04143262,0.17081812,0.59798271,0.56359446,0.12296921,0.63124391
-5.17758879,6.17062184,0.32942019,4.24681016,0.04496754,0.16998380,0.60291109,0.55712187,0.11722256,0.61366750
-5.17158579,5.93419901,0.32321935,4.04381082,0.04887228,0.16862300,0.60687944,0.55000703,0.11134317,0.59529548
-5.16558279,5.68911637,0.31705305,3.83343677,0.05318151,0.16683353,0.61026769,0.54255263,0.10537422,0.57648384
-5.15957979,5.43975520,0.31117681,3.61887601,0.05792463,0.16473155,0.61351307,0.53508431,0.09936121,0.55762163
-5.15357679,5.19056516,0.30585877,3.40332616,0.06312352,0.16244720,0.61709134,0.52793823,0.09335125,0.53911987
-5.14757379,4.94594704,0.30137110,3.18992299,0.06879011,0.16011961,0.62149551,0.52144751,0.08739216,0.52139912
-5.14157079,4.71013681,0.29798074,2.98167336,0.07492419,0.15789135,0.62721298,0.51592811,0.08153141,0.50487596
-5.13556778,4.48709526,0.29593971,2.78139459,0.08151135,0.15590264,0.63470193,0.51166474,0.07581507,0.48994899
-5.12956478,4.28040694,0.29547543,2.59166210,0.08852138,0.15428554,0.64436804,0.50889756,0.07028661,0.47698483
-5.12356178,4.09319209,0.29678134,2.41476668,0.09590705,0.15315828,0.65654242,0.50781009,0.06498588,0.46630467
-5.11755878,3.92803440,0.30000829,2.25268222,0.10360356,0.15262008,0.67146192,0.50851920,0.05994802,0.45817191
-5.11155578,3.78692684,0.30525693,2.10704412,0.11152866,0.15274663,0.68925258,0.51106751,0.05520258,0.45278152
-5.10555278,3.67123706,0.31257164,1.97913830,0.11958348,0.15358636,0.70991722,0.51541874,0.05077284,0.45025142
-5.09954977,3.58169283,0.32193621,1.86990001,0.12765417,0.15515782,0.73332774,0.52145624,0.04667527,0.45061647
-5.09354677,3.51838748,0.33327139,1.77992133,0.13561430,0.15744817,0.75922260,0.52898492,0.04291929,0.45382519
-5.08754377,3.48080396,0.34643476,1.70946596,0.14332794,0.16041288,0.78720983,0.53773651,0.03950726,0.45973960
-5.08154077,3.46785599,0.36122272,1.65848971,0.15065338,0.16397675,0.81677553,0.54737798,0.03643467,0.46813798
-5.07553777,3.47794380,0.37737475,1.62666480,0.15744727,0.16803609,0.84729767,0.55752281,0.03369065,0.47872079
-5.06953477,3.50902141,0.39457978,1.61340648,0.16356918,0.17246215,0.87806466,0.56774460,0.03125861,0.49111927
-5.06353177,3.55867248,0.41248449,1.61790011,0.16888616,0.17710547,0.90829806,0.57759252,0.02911707,0.50490663
-5.05752876,3.62419114,0.43070320,1.63912764,0.17327730,0.18180116,0.93717850,0.58660772,0.02724067,0.51961124
-5.05152576,3.70266467,0.44882907,1.67589217,0.17663796,0.18637478,0.96387378,0.59434026,0.02560117,0.53473144
-5.04552276,3.79105478,0.46644603,1.72684015,0.17888357,0.19064862,0.98756787,0.60036551,0.02416856,0.54975120
-5.03951976,3.88627476,0.48314120,1.79048078,0.17995263,0.19444811,1.00748975,0.60429955,0.02291216,0.56415630
-5.03351676,3.98526030,0.49851706,1.86520281,0.17980907,0.19760810,1.02294063,0.60581274,0.02180162,0.57745009
-5.02751376,4.08503213,0.51220305,1.94928919,0.17844354,0.19997875,1.03331869,0.60464106,0.02080789,0.58916841
-5.02151076,4.18274951,0.52386615,2.04093040,0.17587379,0.20143075,1.03813992,0.60059455,0.01990404,0.59889305
-5.01550775,4.27575400,0.53321993,2.13823747,0.17214404,0.20185975,1.03705462,0.59356287,0.01906597,0.60626322
-5.00950475,4.36160371,0.54003188,2.23925582,0.16732337,0.20118974,1.02985847,0.58351756,0.01827295,0.61098478
-5.00350175,4.43809876,0.54412867,2.34198113,0.16150325,0.19937525,1.01649823,0.57051121,0.01750801,0.61283677
-4.99749875,4.50329882,0.54539932,2.44437826,0.15479436,0.19640251,0.99707156,0.55467359,0.01675818,0.61167525
-4.99149575,4.55553437,0.54379616,2.54440415,0.14732274,0.19228918,0.97182137,0.53620514,0.01601459,0.60743437
-4.98549275,4.59341302,0.53933372,2.64003507,0.13922565,0.18708318,0.94112502,0.51536824,0.01527244,0.60012477
-4.97948974,4.61582243,0.53208566,2.72929849,0.13064714,0.18086022,0.90547897,0.49247670,0.01453088,0.58982961
-4.97348674,4.62193133,0.52218005,2.81030925,0.12173364,0.17372065,0.86547981,0.46788409,0.01379272,0.57669851
-4.96748374,4.61118954,0.50979324,2.88130910,0.11262977,0.16578543,0.82180252,0.44197147,0.01306423,0.56093972
-4.96148074,4.58332785,0.49514272,2.94070864,0.10347443,0.15719169,0.77517717,0.41513516,0.01235474,0.54281114
-4.95547774,4.53835804,0.47847935,2.98712972,0.09439743,0.14808794,0.72636489,0.38777490,0.01167632,0.52261054
-4.94947474,4.47657295,0.46007922,3.01944672,0.08551670,0.13862924,0.67613441,0.36028307,0.01104341,0.50066536
-4.94347174,4.39854595,0.44023562,3.03682434,0.07693613,0.12897249,0.62523994,0.33303518,0.01047248,0.47732276
-4.93746873,4.30512910,0.41925128,3.03874998,0.06874410,0.11927206,0.57440122,0.30638194,0.00998171,0.45294000
-4.93146573,4.19744880,0.39743122,3.02505838,0.06101277,0.10967582,0.52428642,0.28064311,0.00959069,0.42787571
-4.92546273,4.07689762,0.37507636,2.99594708,0.05379788,0.10032187,0.47549841,0.25610307,0.00932012,0.40248203
-4.91945973,3.94512127,0.35247793,2.95198084,0.04713924,0.09133581,0.42856444,0.23300815,0.00919155,0.37709799
-4.91345673,3.80399944,0.32991291,2.89408444,0.04106165,0.08282878,0.38392960,0.21156559,0.00922712,0.35204404
-4.90745373,3.65561981,0.30764029,2.82352312,0.03557626,0.07489612,0.34195367,0.19194382,0.00944929,0.32761778
-4.90145073,3.50224481,0.28589829,2.74187113,0.03068216,0.06761675,0.30291127,0.17427392,0.00988055,0.30409080
-4.89544772,3.34627102,0.26490230,2.65096905,0.02636823,0.06105302,0.26699490,0.15865196,0.01054305,0.28170658
-4.88944472,3.19018191,0.24484362,2.55287122,0.02261498,0.05525114,0.23432030,0.14514183,0.01145830,0.26067916
-4.88344172,3.03649471,0.22588864,2.44978530,0.01939646,0.05024194,0.20493380,0.13377846,0.01264668,0.24119263
-4.87743872,2.88770302,0.20817865,2.34400618,0.01668210,0.04604194,0.17882089,0.12457110,0.01412700,0.22340109
-4.87143572,2.74621700,0.19182994,2.23784683,0.01443829,0.04265459,0.15591567,0.11750645,0.01591592,0.20742910
-4.86543272,2.61430315,0.17693416,2.13356882,0.01262998,0.04007156,0.13611070,0.11255154,0.01802747,0.19337235
-4.85942971,2.49402624,0.16355902,2.03331537,0.01122186,0.03827416,0.11926662,0.10965628,0.02047239,0.18129861
-4.85342671,2.38719572,0.15174909,1.93904944,0.01017948,0.03723461,0.10522150,0.10875565,0.02325764,0.17124886
-4.84742371,2.29531886,0.14152683,1.85249940,0.00947008,0.03691725,0.09379942,0.10977150,0.02638585,0.16323845
-4.84142071,2.21956298,0.13289375,1.77511432,0.00906325,0.03727978,0.08481820,0.11261418,0.02985493,0.15725854
-4.83541771,2.16072854,0.12583181,1.70803046,0.00893138,0.03827425,0.07809614,0.11718386,0.03365780,0.15327764
-4.82941471,2.11923445,0.12030500,1.65205012,0.00904999,0.03984809,0.07345770,0.12337194,0.03778225,0.15124338
-4.82341171,2.09511674,0.11626112,1.60763359,0.00939789,0.04194510,0.07073820,0.13106243,0.04221110,0.15108454
-4.81740870,2.08804085,0.11363388,1.57490402,0.00995726,0.04450634,0.06978748,0.14013356,0.04692249,0.15271336
-4.81140570,2.09732729,0.11234514,1.55366498,0.01071368,0.04747115,0.07047261,0.15045965,0.05189055,0.15602815
-4.80540270,2.12198997,0.11230744,1.54342954,0.01165601,0.05077814,0.07267975,0.16191331,0.05708620,0.16091624
-4.79939970,2.16078571,0.11342666,1.54345954,0.01277630,0.05436630,0.07631521,0.17436793,0.06247828,0.16725715
-4.79339670,2.21227285,0.11560486,1.55281314,0.01406965,0.05817612,0.08130571,0.18770047,0.06803483,0.17492590
-4.78739370,2.27487672,0.11874308,1.57039851,0.01553392,0.06215079,0.08759800,0.20179445,0.07372451,0.18379652
-4.78139070,2.34695878,0.12274412,1.59503127,0.01716956,0.06623742,0.09515773,0.21654288,0.07951815,0.19374539
-4.77538769,2.42688665,0.12751513,1.62549312,0.01897922,0.07038828,0.10396768,0.23185115,0.08539021,0.20465438
-4.76938469,2.51310149,0.13296989,1.66058914,0.02096737,0.07456189,0.11402530,0.24763944,0.09132013,0.21641362
-4.76338169,2.60417964,0.13903062,1.69920129,0.02313982,0.07872402,0.12533964,0.26384460,0.09729353,0.22892369
-4.75737869,2.69888558,0.14562930,1.74033576,0.02550311,0.08284853,0.13792755,0.28042122,0.10330298,0.24209704
-4.75137569,2.79621331,0.15270835,1.78316220,0.02806387,0.08691782,0.15180937,0.29734165,0.10934842,0.25585858
-4.74537269,2.89541429,0.16022049,1.82704322,0.03082802,0.09092310,0.16700401,0.31459496,0.11543711,0.27014526
-4.73936968,2.99601034,0.16812805,1.87155298,0.03379988,0.09486418,0.18352366,0.33218462,0.12158298,0.28490467
-4.73336668,3.09779068,0.17640133,1.91648416,0.03698129,0.09874889,0.20136811,0.35012500,0.12780546,0.30009270
-4.72736368,3.20079353,0.18501650,1.96184330,0.04037057,0.10259216,0.22051915,0.36843679,0.13412781,0.31567023
-4.72136068,3.30527291,0.19395275,2.00783481,0.04396160,0.10641458,0.24093490,0.38714139,0.14057490,0.33159916
-4.71535768,3.41165268,0.20318909,2.05483479,0.04774290,0.11024078,0.26254474,0.40625474,0.14717065,0.34783799
-4.70935468,3.52047016,0.21270098,2.10335605,0.05169678,0.11409740,0.28524477,0.42578072,0.15393517,0.36433712
-4.70335168,3.63231267,0.22245679,2.15400615,0.05579875,0.11801093,0.30889435,0.44570467,0.16088185,0.38103433
-4.69734867,3.74775035,0.23241456,2.20744078,0.06001701,0.12200548,0.33331388,0.46598738,0.16801442,0.39785073
-4.69134567,3.86726926,0.24251919,2.26431483,0.06431239,0.12610057,0.35828406,0.48656003,0.17532433,0.41468752
-4.68534267,3.99120845,0.25270028,2.32523349,0.06863841,0.13030901,0.38354688,0.50732041,0.18278853,0.43142387
-4.67933967,4.11970470,0.26287082,2.39070601,0.07294187,0.13463519,0.40880849,0.52813089,0.19036784,0.44791621
-4.67333667,4.25264813,0.27292690,2.46110415,0.07716365,0.13907360,0.43374385,0.54881834,0.19800604,0.46399905
-4.66733367,4.38965116,0.28274854,2.53662735,0.08123995,0.14360792,0.45800332,0.56917613,0.20562986,0.47948754
-4.66133067,4.53003274,0.29220166,2.61727620,0.08510383,0.14821065,0.48122087,0.58896841,0.21314981,0.49418169
-4.65532766,4.67281881,0.30114115,2.70283518,0.08868704,0.15284325,0.50302370,0.60793636,0.22046196,0.50787208
-4.64932466,4.81675888,0.30941501,2.79286542,0.09192204,0.15745701,0.52304303,0.62580645,0.22745067,0.52034701
-4.64332166,4.96035815,0.31686934,2.88670758,0.09474419,0.16199438,0.54092550,0.64230009,0.23399200,0.53140061
-4.63731866,5.10192321,0.32335393,2.98349436,0.09709400,0.16639097,0.55634480,0.65714452,0.23995788,0.54084167
