energy_ev,total_up,In_p_up,In_d_up,Ir_p_up,Ir_d_up,S_s_up,S_p_up
-5.84392196,1.66715371,0.03120757,0.00387328,0.48990990,0.90254376,0.00319524,0.71972942
-5.83791896,1.57001545,0.02904960,0.00362162,0.46046834,0.85261293,0.00292741,0.68066413
-5.83191596,1.47118473,0.02691012,0.00336947,0.43058338,0.80152669,0.00266942,0.64044400
-5.82591296,1.37217368,0.02482765,0.00312075,0.40070804,0.75006450,0.00242351,0.59966198
-5.81990995,1.27439667,0.02283864,0.00287907,0.37126358,0.69895952,0.00219187,0.55887623
-5.81390695,1.17914707,0.02097695,0.00264767,0.34263256,0.64888667,0.00197662,0.51860068
-5.80790395,1.08758041,0.01927334,0.00242939,0.31515387,0.60045369,0.00177980,0.47929810
-5.80190095,1.00070342,0.01775519,0.00222664,0.28911959,0.55419520,0.00160329,0.44137547
-5.79589795,0.91936870,0.01644630,0.00204141,0.26477364,0.51056959,0.00144893,0.40518170
-5.78989495,0.84427424,0.01536682,0.00187526,0.24231196,0.46995825,0.00131846,0.37100720
-5.78389195,0.77596689,0.01453319,0.00172932,0.22188395,0.43266687,0.00121365,0.33908516
-5.77788894,0.71484896,0.01395824,0.00160435,0.20359496,0.39892823,0.00113634,0.30959415
-5.77188594,0.66118705,0.01365121,0.00150072,0.18750945,0.36890613,0.00108854,0.28266155
-5.76588294,0.61512219,0.01361787,0.00141849,0.17365468,0.34269999,0.00107252,0.25836770
-5.75987994,0.57668067,0.01386060,0.00135738,0.16202457,0.32034979,0.00109095,0.23675026
-5.75387694,0.54578488,0.01437840,0.00131683,0.15258369,0.30184111,0.00114694,0.21780861
-5.74787394,0.52226397,0.01516701,0.00129606,0.14527109,0.28710997,0.00124424,0.20150819
-5.74187094,0.50586388,0.01621891,0.00129402,0.14000398,0.27604757,0.00138728,0.18778450
-5.73586793,0.49625684,0.01752334,0.00130946,0.13668120,0.26850471,0.00158127,0.17654685
-5.72986493,0.49305030,0.01906633,0.00134097,0.13518647,0.26429605,0.00183230,0.16768178
-5.72386193,0.49579560,0.02083080,0.00138695,0.13539132,0.26320427,0.00214737,0.16105617
-5.71785893,0.50399640,0.02279664,0.00144568,0.13715802,0.26498424,0.00253442,0.15652020
-5.71185593,0.51711725,0.02494090,0.00151531,0.14034218,0.26936734,0.00300230,0.15391013
-5.70585293,0.53459245,0.02723801,0.00159391,0.14479538,0.27606603,0.00356074,0.15305107
-5.69984992,0.55583534,0.02966019,0.00167950,0.15036767,0.28477869,0.00422018,0.15375980
-5.69384692,0.58024805,0.03217787,0.00177007,0.15690995,0.29519488,0.00499166,0.15584762
-5.68784392,0.60723179,0.03476024,0.00186360,0.16427638,0.30700084,0.00588654,0.15912338
-5.68184092,0.63619740,0.03737588,0.00195814,0.17232660,0.31988531,0.00691619,0.16339656
-5.67583792,0.66657600,0.03999352,0.00205183,0.18092778,0.33354540,0.00809167,0.16848052
-5.66983492,0.69782948,0.04258281,0.00214290,0.18995658,0.34769244,0.00942325,0.17419569
-5.66383192,0.72946045,0.04511510,0.00222978,0.19930072,0.36205760,0.01091996,0.18037273
-5.65782891,0.76102126,0.04756427,0.00231107,0.20886036,0.37639703,0.01258901,0.18685560
-5.65182591,0.79212187,0.04990753,0.00238562,0.21854907,0.39049640,0.01443533,0.19350432
-5.64582291,0.82243609,0.05212611,0.00245252,0.22829452,0.40417457,0.01646091,0.20019741
-5.63981991,0.85170625,0.05420590,0.00251112,0.23803881,0.41728634,0.01866434,0.20683394
-5.63381691,0.87974586,0.05613797,0.00256108,0.24773847,0.42972416,0.02104028,0.21333509
-5.62781391,0.90644058,0.05791897,0.00260234,0.25736432,0.44141877,0.02357909,0.21964513
-5.62181091,0.93174730,0.05955136,0.00263512,0.26690099,0.45233879,0.02626650,0.22573196
-5.61580790,0.95569172,0.06104351,0.00265993,0.27634657,0.46248933,0.02908346,0.23158704
-5.60980490,0.97836452,0.06240969,0.00267752,0.28571202,0.47190977,0.03200614,0.23722484
-5.60380190,0.99991650,0.06366985,0.00268890,0.29502085,0.48067087,0.03500611,0.24268181
-5.59779890,1.02055297,0.06484933,0.00269526,0.30430874,0.48887127,0.03805073,0.24801497
-5.59179590,1.04052749,0.06597841,0.00269800,0.31362330,0.49663373,0.04110370,0.25330004
-5.58579290,1.06013536,0.06709177,0.00269864,0.32302397,0.50410101,0.04412579,0.25862939
-5.57978989,1.07970677,0.06822781,0.00269883,0.33258180,0.51143173,0.04707582,0.26410951
-5.57378689,1.09959971,0.06942791,0.00270025,0.34237917,0.51879608,0.04991167,0.26985834
-5.56778389,1.12019249,0.07073554,0.00270465,0.35250914,0.52637153,0.05259143,0.27600222
-5.56178089,1.14187567,0.07219529,0.00271374,0.36307446,0.53433843,0.05507467,0.28267257
-5.55577789,1.16504318,0.07385176,0.00272920,0.37418577,0.54287554,0.05732359,0.29000219
-5.54977489,1.19008243,0.07574838,0.00275261,0.38595910,0.55215521,0.05930419,0.29812125
-5.54377189,1.21736296,0.07792611,0.00278542,0.39851233,0.56233843,0.06098735,0.30715289
-5.53776888,1.24722385,0.08042199,0.00282890,0.41196069,0.57356944,0.06234970,0.31720840
-5.53176588,1.27995956,0.08326768,0.00288410,0.42641119,0.58597000,0.06337429,0.32838217
-5.52576288,1.31580458,0.08648791,0.00295181,0.44195613,0.59963341,0.06405110,0.34074638
-5.51975988,1.35491718,0.09009896,0.00303253,0.45866591,0.61461828,0.06437720,0.35434560
-5.51375688,1.39736295,0.09410720,0.00312641,0.47658134,0.63094246,0.06435671,0.36919158
-5.50775388,1.44309883,0.09850771,0.00323323,0.49570600,0.64857719,0.06400045,0.38525833
-5.50175088,1.49195871,0.10328321,0.00335237,0.51599897,0.66744205,0.06332546,0.40247793
-5.49574787,1.54364160,0.10840320,0.00348279,0.53736843,0.68740094,0.06235416,0.42073730
-5.48974487,1.59770366,0.11382359,0.00362303,0.55966685,0.70825970,0.06111350,0.43987627
-5.48374187,1.65355491,0.11948669,0.00377122,0.58268800,0.72976552,0.05963389,0.45968722
-5.47773887,1.71046182,0.12532180,0.00392507,0.60616641,0.75160882,0.05794817,0.47991658
-5.47173587,1.76755636,0.13124638,0.00408196,0.62977951,0.77342759,0.05609046,0.50026833
-5.46573287,1.82385189,0.13716772,0.00423895,0.65315272,0.79481444,0.05409520,0.52040959
-5.45972986,1.87826588,0.14298526,0.00439285,0.67586738,0.81532638,0.05199617,0.53997829
-5.45372686,1.92964907,0.14859340,0.00454034,0.69747162,0.83449708,0.04982573,0.55859273
-5.44772386,1.97682022,0.15388463,0.00467805,0.71749350,0.85185124,0.04761416,0.57586273
-5.44172086,2.01860511,0.15875310,0.00480263,0.73545629,0.86692065,0.04538921,0.59140206
-5.43571786,2.05387816,0.16309823,0.00491091,0.75089490,0.87926113,0.04317584,0.60484152
-5.42971486,2.08160483,0.16682829,0.00500000,0.76337296,0.88846973,0.04099611,0.61584219
-5.42371186,2.10088267,0.16986383,0.00506734,0.77249953,0.89420123,0.03886924,0.62410817
-5.41770885,2.11097902,0.17214065,0.00511089,0.77794477,0.89618316,0.03681183,0.62939820
-5.41170585,2.11136315,0.17361233,0.00512911,0.77945350,0.89422853,0.03483811,0.63153558
-5.40570285,2.10173135,0.17425193,0.00512108,0.77685622,0.88824554,0.03296033,0.63041577
-5.39969985,2.08202336,0.17405301,0.00508653,0.77007681,0.87824380,0.03118917,0.62601140
-5.39369685,2.05242921,0.17302974,0.00502583,0.75913646,0.86433647,0.02953409,0.61837428
-5.38769385,2.01338610,0.17121616,0.00494000,0.74415380,0.84673845,0.02800374,0.60763431
-5.38169085,1.96556525,0.16866455,0.00483067,0.72534106,0.82576035,0.02660622,0.59399536
-5.37568784,1.90984946,0.16544314,0.00470000,0.70299654,0.80179879,0.02534935,0.57772827
-5.36968484,1.84730249,0.16163308,0.00455062,0.67749380,0.77532321,0.02424078,0.55916133
-5.36368184,1.77913166,0.15732497,0.00438552,0.64926813,0.74686015,0.02328807,0.53866872
-5.35767884,1.70664570,0.15261515,0.00420798,0.61880100,0.71697535,0.02249860,0.51665743
-5.35167584,1.63120974,0.14760178,0.00402138,0.58660333,0.68625490,0.02187950,0.49355338
-5.34567284,1.55419964,0.14238114,0.00382915,0.55319830,0.65528600,0.02143734,0.46978725
-5.33966983,1.47695766,0.13704415,0.00363466,0.51910468,0.62463833,0.02117796,0.44578082
-5.33366683,1.40075147,0.13167335,0.00344108,0.48482117,0.59484671,0.02110603,0.42193420
-5.32766383,1.32673789,0.12634048,0.00325129,0.45081265,0.56639573,0.02122478,0.39861465
-5.32166083,1.25593290,0.12110475,0.00306786,0.41749868,0.53970690,0.02153556,0.37614723
-5.31565783,1.18918860,0.11601181,0.00289294,0.38524462,0.51512860,0.02203749,0.35480761
-5.30965483,1.12717769,0.11109348,0.00272826,0.35435561,0.49292919,0.02272713,0.33481721
-5.30365183,1.07038542,0.10636818,0.00257509,0.32507338,0.47329309,0.02359810,0.31634058
-5.29764882,1.01910897,0.10184197,0.00243425,0.29757580,0.45632000,0.02464093,0.29948518
-5.29164582,0.97346330,0.09751011,0.00230611,0.27197889,0.44202689,0.02584276,0.28430298
-5.28564282,0.93339298,0.09335907,0.00219068,0.24834095,0.43035251,0.02718735,0.27079405
-5.27963982,0.89868875,0.08936873,0.00208759,0.22666844,0.42116409,0.02865501,0.25891152
-5.27363682,0.86900783,0.08551472,0.00199614,0.20692301,0.41426573,0.03022276,0.24856767
-5.26763382,0.84389687,0.08177074,0.00191542,0.18902942,0.40940821,0.03186454,0.23964088
-5.26163082,0.82281642,0.07811071,0.00184431,0.17288369,0.40629975,0.03355157,0.23198295
-5.25562781,0.80516595,0.07451073,0.00178155,0.15836124,0.40461728,0.03525286,0.22542660
-5.24962481,0.79030862,0.07095062,0.00172582,0.14532463,0.40401807,0.03693577,0.21979290
-5.24362181,0.77759502,0.06741516,0.00167579,0.13363057,0.40415119,0.03856676,0.21489826
-5.23761881,0.76638540,0.06389489,0.00163011,0.12313609,0.40466869,0.04011217,0.21056100
-5.23161581,0.75606981,0.06038653,0.00158755,0.11370375,0.40523631,0.04153915,0.20660726
-5.22561281,0.74608605,0.05689302,0.00154696,0.10520576,0.40554336,0.04281655,0.20287610
-5.21960980,0.73593514,0.05342324,0.00150732,0.09752711,0.40531175,0.04391588,0.19922397
-5.21360680,0.72519411,0.04999147,0.00146777,0.09056774,0.40430403,0.04481228,0.19552830
-5.20760380,0.71352629,0.04661667,0.00142760,0.08424382,0.40233015,0.04548535,0.19169028
-5.20160080,0.70068887,0.04332164,0.00138632,0.07848838,0.39925301,0.04591998,0.18763691
-5.19559780,0.68653791,0.04013209,0.00134357,0.07325116,0.39499263,0.04610700,0.18332227
-5.18959480,0.67103077,0.03707575,0.00129920,0.06849821,0.38952879,0.04604366,0.17872812
-5.18359180,0.65422611,0.03418157,0.00125323,0.06421093,0.38290216,0.04573401,0.17386370
-5.17758879,0.63628136,0.03147899,0.00120586,0.06038495,0.37521390,0.04518894,0.16876498
-5.17158579,0.61744804,0.02899729,0.00115740,0.05702889,0.36662359,0.04442615,0.16349330
-5.16558279,0.59806478,0.02676519,0.00110834,0.05416294,0.35734568,0.04346977,0.15813334
-5.15957979,0.57854837,0.02481049,0.00105926,0.05181741,0.34764442,0.04234988,0.15279070
-5.15357679,0.55938293,0.02315988,0.00101086,0.05003131,0.33782745,0.04110173,0.14758890
-5.14757379,0.54110748,0.02183884,0.00096388,0.04885086,0.32823810,0.03976492,0.14266610
-5.14157079,0.52430219,0.02087163,0.00091915,0.04832798,0.31924672,0.03838229,0.13817132
-5.13556778,0.50957352,0.02028133,0.00087751,0.04851886,0.31124114,0.03699882,0.13426059
-5.12956478,0.49753864,0.02008992,0.00083980,0.04948240,0.30461657,0.03566041,0.13109277
-5.12356178,0.48880959,0.02031830,0.00080683,0.05127872,0.29976518,0.03441268,0.12882539
-5.11755878,0.48397730,0.02098638,0.00077940,0.05396766,0.29706568,0.03329969,0.12761045
-5.11155578,0.48359620,0.02211308,0.00075822,0.05760721,0.29687305,0.03236289,0.12759036
-5.10555278,0.48816954,0.02371632,0.00074392,0.06225209,0.29950895,0.03163992,0.12889410
-5.09954977,0.49813594,0.02581292,0.00073704,0.06795230,0.30525280,0.03116377,0.13163366
-5.09354677,0.51385751,0.02841857,0.00073800,0.07475189,0.31433392,0.03096192,0.13590091
-5.08754377,0.53560986,0.03154772,0.00074711,0.08268776,0.32692498,0.03105569,0.14176492
-5.08154077,0.56357429,0.03521347,0.00076452,0.09178877,0.34313686,0.03145976,0.14926986
-5.07553777,0.59783234,0.03942748,0.00079030,0.10207505,0.36301510,0.03218192,0.15843351
-5.06953477,0.63836292,0.04419999,0.00082435,0.11355758,0.38653806,0.03322291,0.16924638
-5.06353177,0.68504206,0.04953973,0.00086646,0.12623809,0.41361682,0.03457651,0.18167152
-5.05752876,0.73764518,0.05545401,0.00091631,0.14010914,0.44409676,0.03622972,0.19564495
-5.05152576,0.79585188,0.06194877,0.00097346,0.15515459,0.47776083,0.03816323,0.21107679
-5.04552276,0.85925290,0.06902870,0.00103741,0.17135009,0.51433437,0.04035183,0.22785285
-5.03951976,0.92735904,0.07669726,0.00110754,0.18866383,0.55349118,0.04276515,0.24583676
-5.03351676,0.99961159,0.08495681,0.00118322,0.20705718,0.59486077,0.04536828,0.26487256
-5.02751376,1.07539383,0.09380852,0.00126374,0.22648532,0.63803634,0.04812266,0.28478746
-5.02151076,1.15404305,0.10325227,0.00134837,0.24689762,0.68258332,0.05098688,0.30539484
-5.01550775,1.23486267,0.11328633,0.00143637,0.26823771,0.72804805,0.05391753,0.32649728
-5.00950475,1.31713391,0.12390693,0.00152699,0.29044321,0.77396635,0.05687013,0.34788954
-5.00350175,1.40012665,0.13510756,0.00161948,0.31344493,0.81987166,0.05979991,0.36936131
-4.99749875,1.48310901,0.14687815,0.00171310,0.33716571,0.86530245,0.06266265,0.39069983
-4.99149575,1.56535566,0.15920403,0.00180712,0.36151883,0.90980893,0.06541545,0.41169209
-4.98549275,1.64615452,0.17206478,0.00190081,0.38640606,0.95295860,0.06801735,0.43212686
-4.97948974,1.72481215,0.18543300,0.00199345,0.41171563,0.99434097,0.07043003,0.45179630
-4.97348674,1.80065787,0.19927313,0.00208430,0.43732018,1.03357126,0.07261827,0.47049741
-4.96748374,1.87304700,0.21354029,0.00217263,0.46307498,1.07029331,0.07455042,0.48803332
-4.96148074,1.94136373,0.22817948,0.00225766,0.48881674,1.10418184,0.07619877,0.50421447
-4.95547774,2.00502390,0.24312501,0.00233863,0.51436309,1.13494434,0.07753984,0.51885987
-4.94947474,2.06347839,0.25830037,0.00241473,0.53951320,1.16232275,0.07855464,0.53179850
-4.94347174,2.11621745,0.27361870,0.00248512,0.56404953,1.18609524,0.07922875,0.54287092
-4.93746873,2.16277636,0.28898380,0.00254898,0.58774105,1.20607824,0.07955250,0.55193122
-4.93146573,2.20274256,0.30429171,0.00260548,0.61034771,1.22212885,0.07952098,0.55884927
-4.92546273,2.23576442,0.31943304,0.00265380,0.63162643,1.23414777,0.07913406,0.56351333
-4.91945973,2.26156136,0.33429573,0.00269316,0.65133821,1.24208255,0.07839630,0.56583288
-4.91345673,2.27993506,0.34876839,0.00272289,0.66925627,1.24593125,0.07731690,0.56574165
-4.90745373,2.29078108,0.36274391,0.00274239,0.68517478,1.24574607,0.07590951,0.56320059
-4.90145073,2.29410043,0.37612338,0.00275122,0.69891782,1.24163685,0.07419204,0.55820078
-4.89544772,2.29000998,0.38881983,0.00274911,0.71034811,1.23377398,0.07218641,0.55076590
-4.88944472,2.27875106,0.40076194,0.00273600,0.71937491,1.22239030,0.06991819,0.54095411
-4.88344172,2.26069529,0.41189725,0.00271208,0.72596075,1.20778181,0.06741624,0.52885928
-4.87743872,2.23634689,0.42219474,0.00267777,0.73012641,1.19030656,0.06471227,0.51461120
-4.87143572,2.20634075,0.43164667,0.00263378,0.73195381,1.17038174,0.06184030,0.49837478
-4.86543272,2.17143589,0.44026947,0.00258109,0.73158654,1.14847851,0.05883613,0.48034810
-4.85942971,2.13250392,0.44810353,0.00252096,0.72922779,1.12511463,0.05573671,0.46075932
-4.85342671,2.09051268,0.45521198,0.00245488,0.72513577,1.10084492,0.05257951,0.43986258
-4.84742371,2.04650516,0.46167829,0.00238457,0.71961653,1.07624962,0.04940186,0.41793277
-4.84142071,2.00157437,0.46760285,0.00231196,0.71301456,1.05192099,0.04624031,0.39525960
-4.83541771,1.95683480,0.47309862,0.00223907,0.70570145,1.02844845,0.04312993,0.37214102
-4.82941471,1.91339148,0.47828597,0.00216802,0.69806305,1.00640284,0.04010375,0.34887629
-4.82341171,1.87230769,0.48328694,0.00210094,0.69048572,0.98632021,0.03719214,0.32575893
-4.81740870,1.83457259,0.48821916,0.00203990,0.68334212,0.96868582,0.03442235,0.30306986
-4.81140570,1.80106986,0.49318966,0.00198687,0.67697733,0.95391879,0.03181805,0.28107099
-4.80540270,1.77254866,0.49828888,0.00194360,0.67169568,0.94235818,0.02939897,0.25999946
-4.79939970,1.74959806,0.50358512,0.00191160,0.66774902,0.93425083,0.02718068,0.24006266
-4.79339670,1.73262584,0.50911971,0.00189209,0.66532676,0.92974166,0.02517441,0.22143443
-4.78739370,1.72184261,0.51490315,0.00188591,0.66454826,0.92886659,0.02338697,0.20425216
-4.78139070,1.71725195,0.52091239,0.00189351,0.66545763,0.93154873,0.02182085,0.18861523
-4.77538769,1.71864694,0.52708945,0.00191493,0.66802147,0.93759769,0.02047426,0.17458449
-4.76938469,1.72561339,0.53334145,0.00194976,0.67212926,0.94671252,0.01934141,0.16218289
-4.76338169,1.73753974,0.53954212,0.00199719,0.67759667,0.95848793,0.01841278,0.15139717
-4.75737869,1.75363341,0.54553483,0.00205597,0.68417150,0.97242397,0.01767547,0.14218038
-4.75137569,1.77294316,0.55113689,0.00212447,0.69154200,0.98793875,0.01711366,0.13445527
-4.74537269,1.79438676,0.55614518,0.00220073,0.69934732,1.00438393,0.01670902,0.12811822
-4.73936968,1.81678309,0.56034282,0.00228249,0.70718966,1.02106265,0.01644130,0.12304366
-4.73336668,1.83888772,0.56350657,0.00236728,0.71464762,1.03724913,0.01628879,0.11908878
-4.72736368,1.85943071,0.56541478,0.00245249,0.72129027,1.05220960,0.01622892,0.11609838
-4.72136068,1.87715535,0.56585554,0.00253542,0.72669152,1.06522362,0.01623880,0.11390973
-4.71535768,1.89085668,0.56463458,0.00261341,0.73044414,1.07560538,0.01629577,0.11235728
-4.70935468,1.89941822,0.56158282,0.00268387,0.73217300,1.08272391,0.01637790,0.11127710
-4.70335168,1.90184584,0.55656304,0.00274441,0.73154708,1.08602183,0.01646451,0.11051104
-4.69734867,1.89729747,0.54947548,0.00279286,0.72828990,1.08503170,0.01653659,0.10991035
-4.69134567,1.88510769,0.54026220,0.00282739,0.72218787,1.07938961,0.01657719,0.10933890
-4.68534267,1.86480632,0.52890989,0.00284650,0.71309650,1.06884530,0.01657175,0.10867580
-4.67933967,1.83613035,0.51545115,0.00284911,0.70094420,1.05326866,0.01650832,0.10781742
-4.67333667,1.79902912,0.49996412,0.00283457,0.68573360,1.03265232,0.01637776,0.10667890
-4.66733367,1.75366232,0.48257055,0.00280266,0.66754044,1.00711022,0.01617381,0.10519492
-4.66133067,1.70039140,0.46343237,0.00275359,0.64651017,0.97687240,0.01589308,0.10332001
-4.65532766,1.63976468,0.44274696,0.00268800,0.62285243,0.94227618,0.01553502,0.10102828
-4.64932466,1.57249692,0.42074136,0.00260689,0.59683365,0.90375425,0.01510171,0.09831255
-4.64332166,1.49944446,0.39766562,0.00251162,0.56876823,0.86182011,0.01459770,0.09518315
-4.63731866,1.42157687,0.37378564,0.00240380,0.53900854,0.81705156,0.01402972,0.09166628
-4.63131566,1.33994639,0.34937572,0.00228530,0.50793428,0.77007301,0.01340638,0.08780200
-4.62531266,1.25565650,0.32471128,0.00215813,0.47594153,0.72153716,0.01273779,0.08364214
-4.61930965,1.16983073,0.30006178,0.00202438,0.44343195,0.67210699,0.01203528,0.07924791
-4.61330665,1.08358291,0.27568432,0.00188620,0.41080248,0.62243853,0.01131097,0.07468754
-4.60730365,0.99798993,0.25181797,0.00174569,0.37843588,0.57316513,0.01057748,0.07003399
-4.60130065,0.91406779,0.22867908,0.00160485,0.34669242,0.52488368,0.00984759,0.06536261
-4.59529765,0.83275152,0.20645763,0.00146556,0.31590289,0.47814314,0.00913394,0.06074912
-4.58929465,0.75487959,0.18531465,0.00132954,0.28636307,0.43343563,0.00844880,0.05626772
-4.58329165,0.68118268,0.16538076,0.00119828,0.25832974,0.39119017,0.00780386,0.05198950
-4.57728864,0.61227714,0.14675584,0.00107307,0.23201828,0.35176904,0.00721008,0.04798104
-4.57128564,0.54866256,0.12950952,0.00095496,0.20760169,0.31546666,0.00667754,0.04430343
-4.56528264,0.49072335,0.11368269,0.00084478,0.18521097,0.28251072,0.00621545,0.04101145
-4.55927964,0.43873365,0.09928960,0.00074312,0.16493676,0.25306520,0.00583200,0.03815308
-4.55327664,0.39286499,0.08632060,0.00065039,0.14683188,0.22723512,0.00553448,0.03576925
-4.54727364,0.35319624,0.07474526,0.00056680,0.13091476,0.20507240,0.00532919,0.03389377
-4.54127064,0.31972492,0.06451573,0.00049238,0.11717343,0.18658264,0.00522154,0.03255346
-4.53526763,0.29237953,0.05557022,0.00042705,0.10556992,0.17173239,0.00521610,0.03176844
-4.52926463,0.27103231,0.04783648,0.00037061,0.09604481,0.16045664,0.00531660,0.03155251
-4.52326163,0.25551185,0.04123514,0.00032279,0.08852190,0.15266626,0.00552602,0.03191362
-4.51725863,0.24561538,0.03568280,0.00028325,0.08291275,0.14825518,0.00584661,0.03285440
-4.51125563,0.24112035,0.03109493,0.00025164,0.07912104,0.14710720,0.00627995,0.03437279
-4.50525263,0.24179524,0.02738834,0.00022759,0.07704670,0.14910228,0.00682695,0.03646264
-4.49924962,0.24740932,0.02448343,0.00021077,0.07658966,0.15412234,0.00748793,0.03911442
-4.49324662,0.25774159,0.02230594,0.00020084,0.07765329,0.16205649,0.00826260,0.04231593
-4.48724362,0.27258864,0.02078845,0.00019755,0.08014746,0.17280568,0.00915013,0.04605304
-4.48124062,0.29177151,0.01987152,0.00020066,0.08399121,0.18628682,0.01014917,0.05031051
-4.47523762,0.31514158,0.01950441,0.00021001,0.08911495,0.20243629,0.01125791,0.05507279
-4.46923462,0.34258536,0.01964562,0.00022550,0.09546230,0.22121279,0.01247416,0.06032484
-4.46323162,0.37402809,0.02026295,0.00024709,0.10299136,0.24259946,0.01379540,0.06605297
-4.45722861,0.40943594,0.02133346,0.00027477,0.11167546,0.26660520,0.01521893,0.07224559
-4.45122561,0.44881674,0.02284294,0.00030861,0.12150331,0.29326488,0.01674188,0.07889389
-4.44522261,0.49221879,0.02478530,0.00034869,0.13247850,0.32263852,0.01836143,0.08599238
-4.43921961,0.53972762,0.02716150,0.00039514,0.14461818,0.35480890,0.02007480,0.09353921
-4.43321661,0.59146040,0.02997840,0.00044810,0.15795098,0.38987778,0.02187941,0.10153623
-4.42721361,0.64755787,0.03324718,0.00050768,0.17251414,0.42796037,0.02377291,0.10998879
-4.42121061,0.70817349,0.03698172,0.00057401,0.18834968,0.46917804,0.02575321,0.11890511
-4.41520760,0.77346017,0.04119664,0.00064714,0.20549990,0.51364925,0.02781841,0.12829533
-4.40920460,0.84355437,0.04590528,0.00072709,0.22400204,0.56147892,0.02996676,0.13817013
-4.40320160,0.91855828,0.05111755,0.00081378,0.24388250,0.61274637,0.03219651,0.14853899
-4.39719860,0.99852047,0.05683780,0.00090707,0.26515061,0.66749233,0.03450565,0.15940818
-4.39119560,1.08341595,0.06306277,0.00100666,0.28779236,0.72570544,0.03689166,0.17077842
-4.38519260,1.17312643,0.06977964,0.00111216,0.31176436,0.78730902,0.03935121,0.18264252
-4.37918959,1.26742211,0.07696446,0.00122301,0.33698834,0.85214883,0.04187976,0.19498298
-4.37318659,1.36594613,0.08458087,0.00133851,0.36334671,0.91998254,0.04447121,0.20776981
-4.36718359,1.46820291,0.09257933,0.00145784,0.39067925,0.99047200,0.04711752,0.22095866
-4.36118059,1.57355170,0.10089692,0.00157998,0.41878165,1.06317883,0.04980843,0.23448954
-4.35517759,1.68120624,0.10945773,0.00170383,0.44740584,1.13756432,0.05253119,0.24828625
-4.34917459,1.79024152,0.11817395,0.00182814,0.47626252,1.21299394,0.05527042,0.26225657
-4.34317159,1.89960800,0.12694759,0.00195158,0.50502593,1.28874709,0.05800811,0.27629356
-4.33716858,2.00815350,0.13567288,0.00207275,0.53334075,1.36403184,0.06072373,0.29027769
-4.33116558,2.11465231,0.14423924,0.00219025,0.56083120,1.43800474,0.06339458,0.30408013
-4.32516258,2.21784093,0.15253469,0.00230266,0.58711177,1.50979499,0.06599622,0.31756689
-4.31915958,2.31645892,0.16044963,0.00240866,0.61179947,1.57853220,0.06850308,0.33060377
-4.31315658,2.40929340,0.16788078,0.00250702,0.63452683,1.64337657,0.07088929,0.34306189
-4.30715358,2.49522512,0.17473513,0.00259666,0.65495525,1.70355024,0.07312947,0.35482359
