energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up
-5.74787394,2.07999265,0.27976769,0.51381474,0.01208702,0.01419116,0.58850397,0.64854259,0.00177832,1.06803352
-5.74187094,2.06238428,0.27266272,0.50759779,0.01103725,0.01411175,0.57890633,0.65026319,0.00170052,1.06008080
-5.73586793,2.04138836,0.26531020,0.50088995,0.01003706,0.01413767,0.56874439,0.65047219,0.00161687,1.05002165
-5.72986493,2.01715526,0.25772585,0.49372795,0.00908945,0.01428591,0.55810620,0.64918543,0.00152841,1.03789208
-5.72386193,1.98987991,0.24992714,0.48615044,0.00819655,0.01457589,0.54709562,0.64644152,0.00143628,1.02375095
-5.71785893,1.95980023,0.24193384,0.47819792,0.00735968,0.01502916,0.53583235,0.64230112,0.00134168,1.00767996
-5.71185593,1.92719372,0.23376846,0.46991248,0.00657944,0.01566902,0.52445110,0.63684545,0.00124584,0.98978281
-5.70585293,1.89237239,0.22545654,0.46133715,0.00585579,0.01652000,0.51310004,0.63017420,0.00114995,0.97018359
-5.69984992,1.85567620,0.21702671,0.45251506,0.00518809,0.01760732,0.50193827,0.62240297,0.00105519,0.94902437
-5.69384692,1.81746525,0.20851058,0.44348840,0.00457524,0.01895615,0.49113266,0.61366019,0.00096267,0.92646233
-5.68784392,1.77811127,0.19994251,0.43429731,0.00401568,0.02059087,0.48085377,0.60408384,0.00087339,0.90266632
-5.68184092,1.73798872,0.19135912,0.42497875,0.00350748,0.02253425,0.47127137,0.59381806,0.00078825,0.87781325
-5.67583792,1.69746605,0.18279873,0.41556558,0.00304841,0.02480662,0.46254945,0.58300981,0.00070803,0.85208439
-5.66983492,1.65689764,0.17430079,0.40608579,0.00263601,0.02742511,0.45484105,0.57180584,0.00063339,0.82566188
-5.66383192,1.61661681,0.16590509,0.39656204,0.00226760,0.03040288,0.44828324,0.56035002,0.00056485,0.79872542
-5.65782891,1.57693039,0.15765116,0.38701160,0.00194035,0.03374857,0.44299236,0.54878124,0.00050282,0.77144967
-5.65182591,1.53811512,0.14957755,0.37744667,0.00165138,0.03746589,0.43905994,0.53723208,0.00044761,0.74400201
-5.64582291,1.50041615,0.14172132,0.36787509,0.00139772,0.04155342,0.43654952,0.52582811,0.00039943,0.71654115
-5.63981991,1.46404778,0.13411754,0.35830142,0.00117640,0.04600476,0.43549463,0.51468811,0.00035843,0.68921629
-5.63381691,1.42919640,0.12679895,0.34872837,0.00098452,0.05080900,0.43589815,0.50392498,0.00032471,0.66216706
-5.62781391,1.39602548,0.11979579,0.33915847,0.00081921,0.05595150,0.43773320,0.49364749,0.00029837,0.63552394
-5.62181091,1.36468241,0.11313568,0.32959581,0.00067773,0.06141511,0.44094565,0.48396259,0.00027949,0.60940914
-5.61580790,1.33530677,0.10684373,0.32004792,0.00055746,0.06718178,0.44545827,0.47497819,0.00026820,0.58393786
-5.60980490,1.30803954,0.10094267,0.31052743,0.00045594,0.07323438,0.45117639,0.46680628,0.00026469,0.55921958
-5.60380190,1.28303273,0.09545314,0.30105367,0.00037086,0.07955898,0.45799493,0.45956606,0.00026924,0.53535937
-5.59779890,1.26045878,0.09039397,0.29165378,0.00030011,0.08614717,0.46580653,0.45338691,0.00028221,0.51245893
-5.59179590,1.24051909,0.08578257,0.28236358,0.00024176,0.09299855,0.47451036,0.44841093,0.00030409,0.49061730
-5.58579290,1.22345109,0.08163520,0.27322784,0.00019408,0.10012314,0.48402124,0.44479473,0.00033549,0.46993098
-5.57978989,1.20953316,0.07796733,0.26430008,0.00015552,0.10754358,0.49427860,0.44271040,0.00037715,0.45049359
-5.57378689,1.19908696,0.07479386,0.25564184,0.00012472,0.11529700,0.50525462,0.44234521,0.00042995,0.43239480
-5.56778389,1.19247677,0.07212930,0.24732141,0.00010050,0.12343631,0.51696130,0.44390013,0.00049487,0.41571873
-5.56178089,1.19010550,0.06998785,0.23941211,0.00008184,0.13203091,0.52945577,0.44758684,0.00057300,0.40054175
-5.55577789,1.19240730,0.06838344,0.23199014,0.00006789,0.14116647,0.54284348,0.45362344,0.00066550,0.38692996
-5.54977489,1.19983684,0.06732958,0.22513218,0.00005791,0.15094395,0.55727905,0.46222866,0.00077358,0.37493631
-5.54377189,1.21285556,0.06683929,0.21891278,0.00005133,0.16147754,0.57296444,0.47361487,0.00089847,0.36459773
-5.53776888,1.23191526,0.06692484,0.21340172,0.00004765,0.17289173,0.59014452,0.48798001,0.00104132,0.35593240
-5.53176588,1.25743979,0.06759755,0.20866147,0.00004649,0.18531740,0.60910002,0.50549883,0.00120321,0.34893736
-5.52576288,1.28980551,0.06886758,0.20474487,0.00004755,0.19888718,0.63013817,0.52631366,0.00138508,0.34358668
-5.51975988,1.32932155,0.07074372,0.20169322,0.00005060,0.21373008,0.65358137,0.55052529,0.00158764,0.33983047
-5.51375688,1.37621083,0.07323321,0.19953481,0.00005546,0.22996577,0.67975449,0.57818426,0.00181137,0.33759472
-5.50775388,1.43059282,0.07634171,0.19828405,0.00006199,0.24769864,0.70897126,0.60928323,0.00205641,0.33678214
-5.50175088,1.49246921,0.08007329,0.19794128,0.00007009,0.26701206,0.74152064,0.64375070,0.00232257,0.33727413
-5.49574787,1.56171322,0.08443049,0.19849319,0.00007969,0.28796296,0.77765359,0.68144666,0.00260927,0.33893362
-5.48974487,1.63806340,0.08941447,0.19991398,0.00009071,0.31057726,0.81757117,0.72216046,0.00291552,0.34160898
-5.48374187,1.72112258,0.09502529,0.20216712,0.00010309,0.33484617,0.86141445,0.76561129,0.00323991,0.34513854
-5.47773887,1.81036210,0.10126210,0.20520768,0.00011677,0.36072388,0.90925671,0.81145123,0.00358064,0.34935577
-5.47173587,1.90513152,0.10812337,0.20898506,0.00013169,0.38812651,0.96109835,0.85927115,0.00393557,0.35409467
-5.46573287,2.00467344,0.11560712,0.21344606,0.00014776,0.41693274,1.01686465,0.90860927,0.00430224,0.35919522
-5.45972986,2.10814294,0.12371099,0.21853806,0.00016490,0.44698586,1.07640648,0.95896201,0.00467793,0.36450843
-5.45372686,2.21463082,0.13243217,0.22421212,0.00018301,0.47809737,1.13950360,1.00979702,0.00505984,0.36990093
-5.44772386,2.32318943,0.14176716,0.23042588,0.00020198,0.51005189,1.20587043,1.06056759,0.00544511,0.37525861
-5.44172086,2.43286006,0.15171129,0.23714599,0.00022171,0.54261315,1.27516369,1.11072815,0.00583100,0.38048919
-5.43571786,2.54270030,0.16225801,0.24435002,0.00024209,0.57553082,1.34699131,1.15974987,0.00621498,0.38552369
-5.42971486,2.65181022,0.17339792,0.25202756,0.00026299,0.60854773,1.42092206,1.20713595,0.00659492,0.39031646
-5.42371186,2.75935587,0.18511756,0.26018060,0.00028432,0.64140723,1.49649519,1.25243569,0.00696916,0.39484400
-5.41770885,2.86458894,0.19739803,0.26882296,0.00030600,0.67386022,1.57322948,1.29525684,0.00733669,0.39910254
-5.41170585,2.96686181,0.21021339,0.27797890,0.00032797,0.70567148,1.65063128,1.33527554,0.00769719,0.40310464
-5.40570285,3.06563706,0.22352912,0.28768090,0.00035020,0.73662515,1.72820105,1.37224348,0.00805118,0.40687488
-5.39969985,3.16049133,0.23730056,0.29796664,0.00037270,0.76652887,1.80543842,1.40599202,0.00840001,0.41044511
-5.39369685,3.25111340,0.25147145,0.30887551,0.00039554,0.79521667,1.88184546,1.43643295,0.00874591,0.41384945
-5.38769385,3.33729703,0.26597285,0.32044466,0.00041882,0.82255040,1.95692875,1.46355619,0.00909193,0.41711942
-5.38169085,3.41892913,0.28072240,0.33270479,0.00044272,0.84841981,2.03020014,1.48742440,0.00944194,0.42027954
-5.37568784,3.49597430,0.29562408,0.34567613,0.00046746,0.87274128,2.10117716,1.50816501,0.00980045,0.42334361
-5.36968484,3.56845698,0.31056859,0.35936456,0.00049332,0.89545569,2.16938324,1.52596006,0.01017253,0.42631206
-5.36368184,3.63644252,0.32543441,0.37375825,0.00052067,0.91652534,2.23434864,1.54103458,0.01056360,0.42917037
-5.35767884,3.70001840,0.34008956,0.38882506,0.00054990,0.93593053,2.29561248,1.55364396,0.01097923,0.43188873
-5.35167584,3.75927709,0.35439409,0.40451064,0.00058150,0.95366593,2.35272643,1.56406120,0.01142489,0.43442306
-5.34567284,3.81430139,0.36820319,0.42073764,0.00061597,0.96973721,2.40526034,1.57256448,0.01190576,0.43671703
-5.33966983,3.86515330,0.38137096,0.43740583,0.00065387,0.98415800,2.45280991,1.57942578,0.01242640,0.43870530
-5.33366683,3.91186695,0.39375448,0.45439330,0.00069580,0.99694760,2.49500636,1.58490094,0.01299056,0.44031736
-5.32766383,3.95444562,0.40521833,0.47155859,0.00074238,1.00812937,2.53152760,1.58922155,0.01360092,0.44148208
-5.32166083,3.99286297,0.41563900,0.48874374,0.00079423,1.01772997,2.56211050,1.59258886,0.01425889,0.44213231
-5.31565783,4.02706781,0.42490929,0.50577802,0.00085197,1.02577939,2.58656333,1.59516981,0.01496441,0.44220950
-5.30965483,4.05699172,0.43294218,0.52248219,0.00091621,1.03231148,2.60477755,1.59709507,0.01571586,0.44166785
-5.30365183,4.08255862,0.43967421,0.53867313,0.00098750,1.03736506,2.61673788,1.59845891,0.01650992,0.44047771
-5.29764882,4.10369508,0.44506798,0.55416858,0.00106635,1.04098507,2.62252973,1.59932068,0.01734159,0.43862818
-5.29164582,4.12034042,0.44911360,0.56879182,0.00115318,1.04322369,2.62234309,1.59970734,0.01820417,0.43612844
-5.28564282,4.13245536,0.45182919,0.58237604,0.00124830,1.04414113,2.61647212,1.59961697,0.01908939,0.43300801
-5.27963982,4.14002861,0.45326000,0.59476839,0.00135189,1.04380576,2.60530999,1.59902254,0.01998750,0.42931570
-5.27363682,4.14308047,0.45347655,0.60583346,0.00146401,1.04229359,2.58933883,1.59787589,0.02088751,0.42511746
-5.26763382,4.14166340,0.45257150,0.61545616,0.00158451,1.03968681,2.56911486,1.59611140,0.02177745,0.42049313
-5.26163082,4.13585932,0.45065570,0.62354401,0.00171306,1.03607154,2.54524930,1.59364940,0.02264461,0.41553239
-5.25562781,4.12577418,0.44785332,0.63002887,0.00184911,1.03153487,2.51838582,1.59039897,0.02347591,0.41033016
-5.24962481,4.11153022,0.44429663,0.63486811,0.00199188,1.02616117,2.48917571,1.58626039,0.02425824,0.40498163
-5.24362181,4.09325702,0.44012036,0.63804527,0.00214034,1.02002827,2.45825198,1.58112714,0.02497885,0.39957736
-5.23761881,4.07108223,0.43545634,0.63957049,0.00229324,1.01320348,2.42620407,1.57488773,0.02562567,0.39419865
-5.23161581,4.04512313,0.43042831,0.63948056,0.00244905,1.00574003,2.39355437,1.56742758,0.02618771,0.38891352
-5.22561281,4.01548026,0.42514759,0.63783890,0.00260605,0.99767413,2.36073834,1.55863106,0.02665540,0.38377350
-5.21960980,3.98223395,0.41970953,0.63473535,0.00276227,0.98902309,2.32808918,1.54838416,0.02702087,0.37881146
-5.21360680,3.94544453,0.41419116,0.63028596,0.00291559,0.97978468,2.29582821,1.53657774,0.02727822,0.37404060
-5.20760380,3.90515682,0.40865009,0.62463275,0.00306375,0.96993791,2.26406169,1.52311160,0.02742377,0.36945459
-5.20160080,3.86140888,0.40312468,0.61794327,0.00320439,0.95944536,2.23278421,1.50789941,0.02745616,0.36502901
-5.19559780,3.81424473,0.39763555,0.61041013,0.00333515,0.94825705,2.20188862,1.49087441,0.02737645,0.36072376
-5.18959480,3.76373064,0.39218821,0.60225010,0.00345369,0.93631563,2.17118202,1.47199564,0.02718820,0.35648658
-5.18359180,3.70997366,0.38677677,0.59370294,0.00355775,0.92356270,2.14040673,1.45125457,0.02689732,0.35225715
-5.17758879,3.65314144,0.38138833,0.58502958,0.00364529,0.90994591,2.10926520,1.42868167,0.02651205,0.34797178
-5.17158579,3.59348164,0.37600792,0.57650961,0.00371447,0.89542638,2.07744721,1.40435248,0.02604271,0.34356834
-5.16558279,3.53133956,0.37062354,0.56843795,0.00376379,0.87998607,2.04465780,1.37839285,0.02550150,0.33899097
-5.15957979,3.46717224,0.36523103,0.56112056,0.00379209,0.86363452,2.01064425,1.35098274,0.02490217,0.33419455
-5.15357679,3.40155779,0.35983852,0.55486914,0.00379862,0.84641452,1.97522046,1.32235831,0.02425968,0.32914853
-5.14757379,3.33519864,0.35447004,0.54999489,0.00378307,0.82840639,1.93828724,1.29281183,0.02358984,0.32383982
-5.14157079,3.26891785,0.34916813,0.54680124,0.00374559,0.80973038,1.89984739,1.26268926,0.02290887,0.31827476
-5.13556778,3.20364812,0.34399530,0.54557587,0.00368680,0.79054706,1.86001453,1.23238530,0.02223299,0.31247992
-5.12956478,3.14041337,0.33903422,0.54658212,0.00360775,0.77105558,1.81901539,1.20233591,0.02157799,0.30650168
-5.12356178,3.08030332,0.33438651,0.55005009,0.00350991,0.75148972,1.77718520,1.17300854,0.02095881,0.30040479
-5.11755878,3.02444211,0.33017039,0.55616775,0.00339514,0.73211194,1.73495663,1.14489026,0.02038915,0.29426972
-5.11155578,2.97395207,0.32651709,0.56507250,0.00326558,0.71320566,1.69284299,1.11847423,0.01988110,0.28818920
-5.10555278,2.92991433,0.32356639,0.57684352,0.00312364,0.69506604,1.65141648,1.09424504,0.01944483,0.28226405
-5.09954977,2.89332814,0.32146135,0.59149536,0.00297192,0.67798986,1.61128299,1.07266353,0.01908833,0.27659847
-5.09354677,2.86507079,0.32034263,0.60897308,0.00281309,0.66226473,1.57305465,1.05415171,0.01881721,0.27129523
-5.08754377,2.84586024,0.32034262,0.62914948,0.00264983,0.64815840,1.53732188,1.03907829,0.01863456,0.26645078
-5.08154077,2.83622216,0.32157967,0.65182440,0.00248477,0.63590850,1.50462620,1.02774574,0.01854093,0.26215081
-5.07553777,2.83646319,0.32415260,0.67672656,0.00232042,0.62571324,1.47543538,1.02037910,0.01853431,0.25846623
-5.06953477,2.84665168,0.32813595,0.70351791,0.00215907,0.61772345,1.45012216,1.01711720,0.01861026,0.25544995
-5.06353177,2.86660698,0.33357592,0.73180042,0.00200277,0.61203644,1.42894748,1.01800660,0.01876206,0.25313457
-5.05752876,2.89589771,0.34048727,0.76112528,0.00185329,0.60869167,1.41204901,1.02299842,0.01898094,0.25153102
-5.05152576,2.93384923,0.34885136,0.79100417,0.00171207,0.60766867,1.39943531,1.03194826,0.01925639,0.25062825
-5.04552276,2.97956002,0.35861519,0.82092228,0.00158024,0.60888708,1.39098593,1.04461913,0.01957644,0.25039393
-5.03951976,3.03192618,0.36969167,0.85035264,0.00145858,0.61220879,1.38645704,1.06068719,0.01992810,0.25077618
-5.03351676,3.08967299,0.38196092,0.87877120,0.00134756,0.61744214,1.38549223,1.07975018,0.02029767,0.25170604
-5.02751376,3.15139233,0.39527269,0.90567205,0.00124736,0.62434785,1.38763780,1.10133811,0.02067121,0.25310075
-5.02151076,3.21558425,0.40944963,0.93058241,0.00115787,0.63264645,1.39236169,1.12492578,0.02103485,0.25486751
-5.01550775,3.28070112,0.42429146,0.95307646,0.00107875,0.64202696,1.39907491,1.14994678,0.02137523,0.25690754
-5.00950475,3.34519266,0.43957979,0.97278781,0.00100948,0.65215638,1.40715460,1.17580839,0.02167978,0.25912032
-5.00350175,3.40755013,0.45508350,0.98941994,0.00094937,0.66268963,1.41596748,1.20190702,0.02193708,0.26140776
-4.99749875,3.46634809,0.47056448,1.00275420,0.00089762,0.67327966,1.42489274,1.22764346,0.02213705,0.26367804
-4.99149575,3.52028242,0.48578361,1.01265526,0.00085339,0.68358728,1.43334339,1.25243784,0.02227120,0.26584909
-4.98549275,3.56820315,0.50050670,1.01907353,0.00081576,0.69329043,1.44078516,1.27574351,0.02233278,0.26785144
-4.97948974,3.60914134,0.51451041,1.02204478,0.00078386,0.70209266,1.44675240,1.29705967,0.02231682,0.26963042
-4.97348674,3.64232898,0.52758767,1.02168677,0.00075682,0.70973035,1.45086029,1.31594234,0.02222025,0.27114753
-4.96748374,3.66721164,0.53955276,1.01819317,0.00073385,0.71597873,1.45281312,1.33201327,0.02204180,0.27238109
-4.96148074,3.68345343,0.55024560,1.01182498,0.00071422,0.72065636,1.45240835,1.34496678,0.02178201,0.27332591
-4.95547774,3.69093445,0.55953524,1.00289984,0.00069727,0.72362799,1.44953666,1.35457410,0.02144309,0.27399234
-4.94947474,3.68974086,0.56732239,0.99177959,0.00068246,0.72480577,1.44417787,1.36068528,0.02102880,0.27440449
-4.94347174,3.68014828,0.57354087,0.97885659,0.00066932,0.72414889,1.43639340,1.36322864,0.02054427,0.27459779
-4.93746873,3.66259910,0.57815787,0.96453934,0.00065747,0.72166152,1.42631544,1.36220773,0.01999584,0.27461614
-4.93146573,3.63767488,0.58117314,0.94923791,0.00064660,0.71738937,1.41413370,1.35769602,0.01939082,0.27450857
-4.92546273,3.60606492,0.58261696,0.93334970,0.00063649,0.71141502,1.40008023,1.34982969,0.01873731,0.27432574
-4.91945973,3.56853229,0.58254712,0.91724610,0.00062695,0.70385210,1.38441330,1.33879852,0.01804396,0.27411647
-4.91345673,3.52587890,0.58104494,0.90126046,0.00061786,0.69483881,1.36740088,1.32483567,0.01731977,0.27392425
-4.90745373,3.47891099,0.57821060,0.88567787,0.00060910,0.68453089,1.34930477,1.30820650,0.01657390,0.27378418
-4.90145073,3.42840657,0.57415800,0.87072704,0.00060060,0.67309452,1.33036608,1.28919713,0.01581548,0.27372038
-4.89544772,3.37508608,0.56900933,0.85657454,0.00059228,0.66069929,1.31079263,1.26810308,0.01505340,0.27374388
-4.88944472,3.31958779,0.56288972,0.84332167,0.00058405,0.64751179,1.29074907,1.24521867,0.01429623,0.27385131
-4.88344172,3.26244858,0.55592223,0.83100388,0.00057586,0.63368982,1.27035002,1.22082744,0.01355207,0.27402441
-4.87743872,3.20409122,0.54822337,0.81959285,0.00056759,0.61937768,1.24965659,1.19519421,0.01282845,0.27423020
-4.87143572,3.14481828,0.53989942,0.80900095,0.00055915,0.60470258,1.22867633,1.16855878,0.01213228,0.27442214
-4.86543272,3.08481294,0.53104375,0.79908796,0.00055044,0.58977235,1.20736657,1.14113184,0.01146981,0.27454191
-4.85942971,3.02414635,0.52173512,0.78966965,0.00054134,0.57467439,1.18564089,1.11309277,0.01084665,0.27452193
-4.85342671,2.96279083,0.51203717,0.78052781,0.00053173,0.55947601,1.16337819,1.08458963,0.01026775,0.27428841
-4.84742371,2.90063814,0.50199896,0.77142132,0.00052151,0.54422574,1.14043390,1.05574094,0.00973746,0.27376473
-4.84142071,2.83752153,0.49165636,0.76209776,0.00051058,0.52895582,1.11665251,1.02663912,0.00925961,0.27287515
-4.83541771,2.77324016,0.48103445,0.75230504,0.00049888,0.51368529,1.09188077,0.99735517,0.00883754,0.27154839
-4.82941471,2.70758459,0.47015032,0.74180259,0.00048636,0.49842371,1.06598064,0.96794420,0.00847418,0.26972117
-4.82341171,2.64036162,0.45901631,0.73037167,0.00047299,0.48317499,1.03884137,0.93845142,0.00817211,0.26734132
-4.81740870,2.57141736,0.44764338,0.71782444,0.00045882,0.46794134,1.01038995,0.90891806,0.00793360,0.26437046
-4.81140570,2.50065712,0.43604421,0.70401143,0.00044388,0.45272681,0.98059929,0.87938688,0.00776066,0.26078600
-4.80540270,2.42806115,0.42423604,0.68882728,0.00042829,0.43754039,0.94949385,0.84990682,0.00765502,0.25658244
-4.79939970,2.35369559,0.41224285,0.67221457,0.00041217,0.42239840,0.91715237,0.82053670,0.00761812,0.25177195
-4.79339670,2.27771810,0.40009686,0.65416568,0.00039568,0.40732615,0.88370754,0.79134748,0.00765105,0.24638415
-4.78739370,2.20037827,0.38783915,0.63472282,0.00037901,0.39235865,0.84934292,0.76242322,0.00775444,0.24046513
-4.78139070,2.12201277,0.37551954,0.61397638,0.00036237,0.37754059,0.81428713,0.73386066,0.00792839,0.23407586
-4.77538769,2.04303609,0.36319560,0.59206160,0.00034597,0.36292539,0.77880587,0.70576746,0.00817230,0.22729003
-4.76938469,1.96392728,0.35093090,0.56915414,0.00033001,0.34857366,0.74319223,0.67825936,0.00848471,0.22019145
-4.76338169,1.88521380,0.33879278,0.54546453,0.00031471,0.33455105,0.70775582,0.65145637,0.00886319,0.21287114
-4.75737869,1.80745348,0.32684957,0.52123197,0.00030025,0.32092578,0.67281156,0.62547849,0.00930414,0.20542433
-4.75137569,1.73121559,0.31516774,0.49671767,0.00028679,0.30776588,0.63866837,0.60044101,0.00980269,0.19794746
-4.74537269,1.65706213,0.30380884,0.47219806,0.00027445,0.29513651,0.60561880,0.57644992,0.01035262,0.19053530
-4.73936968,1.58553023,0.29282680,0.44795810,0.00026333,0.28309740,0.57392973,0.55359759,0.01094625,0.18327835
-4.73336668,1.51711655,0.28226550,0.42428482,0.00025346,0.27170062,0.54383477,0.53195908,0.01157451,0.17626065
-4.72736368,1.45226430,0.27215683,0.40146133,0.00024487,0.26098881,0.51552855,0.51158928,0.01222693,0.16955793
-4.72136068,1.39135330,0.26251944,0.37976136,0.00023750,0.25099395,0.48916319,0.49252095,0.01289184,0.16323634
-4.71535768,1.33469336,0.25335822,0.35944441,0.00023128,0.24173669,0.46484684,0.47476394,0.01355651,0.15735165
-4.70935468,1.28252110,0.24466445,0.34075152,0.00022610,0.23322635,0.44264437,0.45830541,0.01420741,0.15194882
-4.70335168,1.23499990,0.23641676,0.32390171,0.00022182,0.22546141,0.42257991,0.44311119,0.01483059,0.14706222
-4.69734867,1.19222272,0.22858269,0.30908899,0.00021828,0.21843064,0.40464102,0.42912801,0.01541197,0.14271604
-4.69134567,1.15421751,0.22112095,0.29647996,0.00021529,0.21211450,0.38878413,0.41628659,0.01593778,0.13892511
-4.68534267,1.12095433,0.21398399,0.28621196,0.00021268,0.20648702,0.37494094,0.40450534,0.01639495,0.13569597
-4.67933967,1.09235393,0.20712099,0.27839170,0.00021025,0.20151772,0.36302517,0.39369439,0.01677157,0.13302802
-4.67333667,1.06829693,0.20048096,0.27309430,0.00020785,0.19717370,0.35293952,0.38375982,0.01705723,0.13091478
-4.66733367,1.04863311,0.19401584,0.27036283,0.00020530,0.19342156,0.34458220,0.37460776,0.01724341,0.12934512
-4.66133067,1.03319036,0.18768342,0.27020826,0.00020250,0.19022922,0.33785295,0.36614825,0.01732377,0.12830441
-4.65532766,1.02178270,0.18144996,0.27260984,0.00019933,0.18756737,0.33265808,0.35829854,0.01729435,0.12777556
-4.64932466,1.01421727,0.17529239,0.27751594,0.00019574,0.18541060,0.32891441,0.35098586,0.01715374,0.12773980
-4.64332166,1.01029987,0.16919999,0.28484541,0.00019171,0.18373808,0.32655203,0.34414938,0.01690315,0.12817741
