energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Li_s_up,Li_s_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-5.84992496,0.35995599,-0.55700582,0.00091734,-0.00281580,0.00687550,-0.00908060,0.06838471,-0.09615733,0.11164339,-0.16248704,0.04679773,-0.06412245,0.21086401,-0.33704065,0.00000000,-0.00000000
-5.84392196,0.33453222,-0.55274722,0.00084783,-0.00265673,0.00648838,-0.00915779,0.06388164,-0.09664452,0.10381904,-0.16178316,0.04385843,-0.06463298,0.19574511,-0.33382744,0.00000000,-0.00000000
-5.83791896,0.30912671,-0.54543013,0.00078951,-0.00249689,0.00611383,-0.00917163,0.05934746,-0.09650216,0.09596709,-0.16012223,0.04091325,-0.06472385,0.18063871,-0.32882212,0.00000000,-0.00000000
-5.83191596,0.28412763,-0.53511462,0.00074351,-0.00233866,0.00576564,-0.00912189,0.05487095,-0.09572712,0.08820940,-0.15751717,0.03802806,-0.06439270,0.16576052,-0.32206699,0.00000000,-0.00000000
-5.82591296,0.25991076,-0.52192582,0.00071112,-0.00218434,0.00545865,-0.00900994,0.05054013,-0.09433249,0.08066331,-0.15400068,0.03526872,-0.06364927,0.15131731,-0.31364158,0.00000000,-0.00000000
-5.81990995,0.23683507,-0.50605125,0.00069383,-0.00203616,0.00520893,-0.00883871,0.04644159,-0.09234718,0.07344019,-0.14962445,0.03270047,-0.06251526,0.13750416,-0.30366100,0.00000000,-0.00000000
-5.81390695,0.21524004,-0.48773636,0.00069336,-0.00189633,0.00503388,-0.00861268,0.04266014,-0.08981520,0.06664444,-0.14445779,0.03038762,-0.06102379,0.12450267,-0.29227327,0.00000000,-0.00000000
-5.80790395,0.19544479,-0.46727854,0.00071166,-0.00176697,0.00495248,-0.00833773,0.03927898,-0.08679458,0.06037304,-0.13858565,0.02839343,-0.05921872,0.11248023,-0.27965574,0.00000000,-0.00000000
-5.80190095,0.17774892,-0.44501982,0.00075094,-0.00165023,0.00498557,-0.00802113,0.03638011,-0.08335588,0.05471568,-0.13210630,0.02678013,-0.05715361,0.10159027,-0.26601086,0.00000000,-0.00000000
-5.79589795,0.16243492,-0.42133864,0.00081369,-0.00154824,0.00515608,-0.00767129,0.03404520,-0.07958068,0.04975528,-0.12512856,0.02560920,-0.05489058,0.09197355,-0.25156129,0.00000000,-0.00000000
-5.78989495,0.14977181,-0.39664098,0.00090263,-0.00146315,0.00548931,-0.00729775,0.03235663,-0.07555979,0.04556902,-0.11776894,0.02494167,-0.05249909,0.08376007,-0.23654479,0.00000000,-0.00000000
-5.78389195,0.14001970,-0.37135142,0.00102075,-0.00139718,0.00601315,-0.00691099,0.03139873,-0.07139157,0.04222947,-0.11014856,0.02483845,-0.05005452,0.07707174,-0.22120901,0.00000000,-0.00000000
-5.77788894,0.13343489,-0.34590446,0.00117127,-0.00135261,0.00675828,-0.00652234,0.03125910,-0.06718026,0.03980602,-0.10239024,0.02536064,-0.04763691,0.07202539,-0.20580640,0.00000000,-0.00000000
-5.77188594,0.13027493,-0.32073650,0.00135763,-0.00133182,0.00775824,-0.00614390,0.03202983,-0.06303452,0.03836618,-0.09461576,0.02656969,-0.04532961,0.06873598,-0.19058956,0.00000000,-0.00000000
-5.76588294,0.13080336,-0.29627881,0.00158342,-0.00133727,0.00904936,-0.00578854,0.03380853,-0.05906622,0.03797680,-0.08694337,0.02852737,-0.04321810,0.06731968,-0.17580720,0.00000000,-0.00000000
-5.75987994,0.13529349,-0.27295182,0.00185234,-0.00137151,0.01067062,-0.00546983,0.03669919,-0.05538950,0.03870499,-0.07948579,0.03129545,-0.04138887,0.06789672,-0.16170074,0.00000000,-0.00000000
-5.75387694,0.14403094,-0.25116089,0.00216816,-0.00143718,0.01266326,-0.00520216,0.04081245,-0.05212018,0.04061858,-0.07234858,0.03493510,-0.03992844,0.07059362,-0.14850191,0.00000000,-0.00000000
-5.74787394,0.15731440,-0.23129358,0.00253460,-0.00153696,0.01507017,-0.00500081,0.04626556,-0.04937550,0.04378615,-0.06562912,0.03950590,-0.03892248,0.07554475,-0.13643112,0.00000000,-0.00000000
-5.74187094,0.17545457,-0.21371849,0.00295528,-0.00167357,0.01793516,-0.00488209,0.05318168,-0.04727411,0.04827635,-0.05941600,0.04506445,-0.03845506,0.08289288,-0.12569683,0.00000000,-0.00000000
-5.73586793,0.19877071,-0.19878555,0.00343365,-0.00184968,0.02130190,-0.00486351,0.06168853,-0.04593638,0.05415663,-0.05378901,0.05166265,-0.03860794,0.09278876,-0.11649564,0.00000000,-0.00000000
-5.72986493,0.22758508,-0.18682749,0.00397281,-0.00206792,0.02521272,-0.00496400,0.07191655,-0.04548484,0.06149131,-0.04881951,0.05934560,-0.03945990,0.10538946,-0.10901322,0.00000000,-0.00000000
-5.72386193,0.26221496,-0.17816225,0.00457551,-0.00233077,0.02970717,-0.00520414,0.08399632,-0.04604471,0.07033897,-0.04457120,0.06814922,-0.04108611,0.12085562,-0.10342566,0.00000000,-0.00000000
-5.71785893,0.30296271,-0.17309602,0.00524397,-0.00264051,0.03482052,-0.00560636,0.09805551,-0.04774445,0.08074940,-0.04110117,0.07809764,-0.04355734,0.13934749,-0.09990126,0.00000000,-0.00000000
-5.71185593,0.35010384,-0.17192649,0.00597984,-0.00299915,0.04058205,-0.00619519,0.11421538,-0.05071608,0.09275996,-0.03846120,0.08920052,-0.04693922,0.16101992,-0.09860239,0.00000000,-0.00000000
-5.70585293,0.40387379,-0.17494593,0.00678407,-0.00340840,0.04701338,-0.00699743,0.13258695,-0.05509540,0.10639184,-0.03669905,0.10145037,-0.05129119,0.18601636,-0.09968735,0.00000000,-0.00000000
-5.69984992,0.46445376,-0.18244370,0.00765681,-0.00386958,0.05412687,-0.00804226,0.15326702,-0.06102175,0.12164609,-0.03585977,0.11481998,-0.05666550,0.21446219,-0.10331178,0.00000000,-0.00000000
-5.69384692,0.53195629,-0.19470793,0.00859739,-0.00438356,0.06192415,-0.00936133,0.17633423,-0.06863741,0.13849997,-0.03598690,0.12926025,-0.06310586,0.24645752,-0.10962965,0.00000000,-0.00000000
-5.68784392,0.60641135,-0.21202590,0.00960416,-0.00495077,0.07039487,-0.01098875,0.20184546,-0.07808649,0.15690359,-0.03712343,0.14469842,-0.07064605,0.28206976,-0.11879354,0.00000000,-0.00000000
-5.68184092,0.68775360,-0.23468307,0.01067451,-0.00557115,0.07951591,-0.01296097,0.22983255,-0.08951333,0.17677727,-0.03931244,0.16103692,-0.07930834,0.32132633,-0.13095404,0.00000000,-0.00000000
-5.67583792,0.77581169,-0.26296046,0.01180478,-0.00624415,0.08925086,-0.01531654,0.26029981,-0.10306029,0.19800982,-0.04259741,0.17815293,-0.08910185,0.36420786,-0.14625829,0.00000000,-0.00000000
-5.66983492,0.87030022,-0.29713037,0.01299022,-0.00696875,0.09955024,-0.01809581,0.29322232,-0.11886520,0.22045794,-0.04702213,0.19589881,-0.10002088,0.41064213,-0.16484752,0.00000000,-0.00000000
-5.66383192,0.97081518,-0.33745051,0.01422496,-0.00774350,0.11035214,-0.02134038,0.32854522,-0.13705827,0.24394696,-0.05263014,0.21410339,-0.11204326,0.46049918,-0.18685365,0.00000000,-0.00000000
-5.65782891,1.07683320,-0.38415655,0.01550203,-0.00856651,0.12158355,-0.02509261,0.36618406,-0.15775872,0.26827311,-0.05946380,0.23257428,-0.12512886,0.51358785,-0.21239504,0.00000000,-0.00000000
-5.65182591,1.18771516,-0.43745339,0.01681329,-0.00943557,0.13316238,-0.02939478,0.40602626,-0.18107123,0.29320719,-0.06756294,0.25110096,-0.13921833,0.56965402,-0.24157153,0.00000000,-0.00000000
-5.64582291,1.30271428,-0.49750540,0.01814949,-0.01034816,0.14499993,-0.03428833,0.44793357,-0.20708235,0.31849994,-0.07696318,0.26945887,-0.15423214,0.62838070,-0.27445881,0.00000000,-0.00000000
-5.63981991,1.42098848,-0.56442601,0.01950030,-0.01130148,0.15700408,-0.03981284,0.49174546,-0.23585700,0.34388867,-0.08769388,0.28741413,-0.17007011,0.68939012,-0.31110258,0.00000000,-0.00000000
-5.63381691,1.54161704,-0.63826701,0.02085433,-0.01229256,0.16908275,-0.04600498,0.53728320,-0.26743529,0.36910522,-0.09977596,0.30472894,-0.18661135,0.75224777,-0.35151248,0.00000000,-0.00000000
-5.62781391,1.66362073,-0.71900804,0.02219919,-0.01331818,0.18114767,-0.05289739,0.58435436,-0.30182975,0.39388489,-0.11321950,0.32116730,-0.20371486,0.81646848,-0.39565630,0.00000000,-0.00000000
-5.62181091,1.78598474,-0.80654670,0.02352163,-0.01437496,0.19311833,-0.06051745,0.63275746,-0.33902311,0.41797587,-0.12802136,0.33650096,-0.22122072,0.88152409,-0.44345450,0.00000000,-0.00000000
-5.61580790,1.90768363,-0.90068976,0.02480762,-0.01545926,0.20492571,-0.06888603,0.68228638,-0.37896672,0.44114899,-0.14416286,0.35051530,-0.23895195,0.94685273,-0.49477554,0.00000000,-0.00000000
-5.60980490,2.02770695,-1.00114584,0.02604255,-0.01656717,0.21651583,-0.07801625,0.73273419,-0.42157970,0.46320708,-0.16160757,0.36301490,-0.25671695,1.01186923,-0.54943207,0.00000000,-0.00000000
-5.60380190,2.14508451,-1.10751995,0.02721140,-0.01769437,0.22785265,-0.08791226,0.78389609,-0.46674882,0.48399362,-0.18029940,0.37382857,-0.27431266,1.07597629,-0.60717836,0.00000000,-0.00000000
-5.59779890,2.25891011,-1.21931026,0.02829897,-0.01883607,0.23892037,-0.09856806,0.83557115,-0.51432892,0.50340017,-0.20016112,0.38281366,-0.29152817,1.13857596,-0.66770900,0.00000000,-0.00000000
-5.59179590,2.36836252,-1.33590722,0.02929019,-0.01998681,0.24972477,-0.10996643,0.88756272,-0.56414408,0.52137197,-0.22109325,0.38985944,-0.30814882,1.19908113,-0.73065915,0.00000000,-0.00000000
-5.58579290,2.47272265,-1.45659534,0.03017037,-0.02114039,0.26029350,-0.12207799,0.93967735,-0.61598908,0.53791163,-0.24297358,0.39488943,-0.32396058,1.25692632,-0.79560625,0.00000000,-0.00000000
-5.57978989,2.57138628,-1.58055756,0.03092559,-0.02228969,0.27067531,-0.13486044,0.99172231,-0.66963119,0.55308026,-0.26565724,0.39786262,-0.33875473,1.31157776,-0.86207332,0.00000000,-0.00000000
-5.57378689,2.66387145,-1.70688234,0.03154300,-0.02342654,0.28093805,-0.14825807,1.04350178,-0.72481207,0.56699614,-0.28897751,0.39877359,-0.35233242,1.36254214,-0.92953378,0.00000000,-0.00000000
-5.56778389,2.74982055,-1.83457324,0.03201121,-0.02454168,0.29116555,-0.16220146,1.09481208,-0.78124961,0.57983062,-0.31274735,0.39765146,-0.36450918,1.40937389,-0.99741768,0.00000000,-0.00000000
-5.56178089,2.82899687,-1.96256100,0.03232065,-0.02562468,0.30145347,-0.17660759,1.14543639,-0.83863955,0.59180144,-0.33676162,0.39455793,-0.37511916,1.45168093,-1.06511920,0.00000000,-0.00000000
-5.55577789,2.90127615,-2.08971776,0.03246384,-0.02666401,0.31190422,-0.19138025,1.19513923,-0.89665671,0.60316371,-0.36080014,0.38958436,-0.38401885,1.48912875,-1.13200521,0.00000000,-0.00000000
-5.54977489,2.96663360,-2.21487326,0.03243577,-0.02764710,0.32262119,-0.20641092,1.24366158,-0.95495602,0.61419873,-0.38463140,0.38284823,-0.39109031,1.52144291,-1.19742475,0.00000000,-0.00000000
-5.54377189,3.02512751,-2.33683268,0.03223405,-0.02856053,0.33370253,-0.22158002,1.29071695,-1.01317307,0.62520117,-0.40801703,0.37448908,-0.39624366,1.54841009,-1.26071912,0.00000000,-0.00000000
-5.53776888,3.07688034,-2.45439582,0.03185915,-0.02939030,0.34523484,-0.23675871,1.33598913,-1.07092447,0.63646526,-0.43071686,0.36466414,-0.39941880,1.56987801,-1.32123242,0.00000000,-0.00000000
-5.53176588,3.12205877,-2.56637731,0.03131446,-0.03012215,0.35728697,-0.25181112,1.37913211,-1.12780824,0.64827046,-0.45249453,0.35354388,-0.40058641,1.58575423,-1.37832223,0.00000000,-0.00000000
-5.52576288,3.16085387,-2.67162751,0.03060628,-0.03074197,0.36990433,-0.26659706,1.41977249,-1.18340429,0.66086737,-0.47312358,0.34130771,-0.39974806,1.59600452,-1.43137026,0.00000000,-0.00000000
-5.51975988,3.19346275,-2.76905371,0.02974379,-0.03123625,0.38310403,-0.28097517,1.45751467,-1.23727549,0.67446454,-0.49239373,0.32813985,-0.39693557,1.60065061,-1.47979279,0.00000000,-0.00000000
-5.51375688,3.22007281,-2.85764138,0.02873878,-0.03159253,0.39687110,-0.29480653,1.49194894,-1.28896958,0.68921681,-0.51011737,0.31422564,-0.39220962,1.59976797,-1.52305069,0.00000000,-0.00000000
-5.50775388,3.24084962,-2.93647507,0.02760545,-0.03179996,0.41115606,-0.30795852,1.52266222,-1.33802218,0.70521589,-0.52613600,0.29974834,-0.38565774,1.59348358,-1.56065880,0.00000000,-0.00000000
-5.50175088,3.25592910,-3.00475859,0.02636004,-0.03184967,0.42587399,-0.32030898,1.54925122,-1.38396140,0.72248346,-0.54032634,0.28488637,-0.37739175,1.58197386,-1.59219472,0.00000000,-0.00000000
-5.49574787,3.26541436,-3.06183409,0.02502040,-0.03173530,0.44090528,-0.33175045,1.57133739,-1.42631404,0.74096742,-0.55260608,0.26981121,-0.36754473,1.56546279,-1.61730667,0.00000000,-0.00000000
-5.48974487,3.26937734,-3.10719961,0.02360556,-0.03145326,0.45609798,-0.34219441,1.58858307,-1.46461367,0.76054137,-0.56293881,0.25468564,-0.35626778,1.54422022,-1.63572055,0.00000000,-0.00000000
-5.48374187,3.26786491,-3.14052474,0.02213519,-0.03100307,0.47127183,-0.35157523,1.60070786,-1.49841055,0.78100742,-0.57133814,0.23966258,-0.34372651,1.51856010,-1.64724587,0.00000000,-0.00000000
-5.47773887,3.26090887,-3.16166374,0.02062913,-0.03038748,0.48622378,-0.35985391,1.60750440,-1.52728323,0.80210229,-0.57787057,0.22488419,-0.33009753,1.48883857,-1.65178064,0.00000000,-0.00000000
-5.47173587,3.24853884,-3.17066582,0.01910690,-0.02961250,0.50073469,-0.36702106,1.60885248,-1.55085153,0.82350638,-0.58265712,0.21048133,-0.31556494,1.45545152,-1.64931502,0.00000000,-0.00000000
-5.46573287,3.23079715,-3.16778190,0.01758721,-0.02868733,0.51457709,-0.37309931,1.60473068,-1.56879042,0.84485541,-0.58587327,0.19657316,-0.30031701,1.41883152,-1.63993364,0.00000000,-0.00000000
-5.45972986,3.20775421,-3.15346740,0.01608756,-0.02762416,0.52752350,-0.37814464,1.59522460,-1.58084431,0.86575414,-0.58774732,0.18326687,-0.28454299,1.37944365,-1.62381654,0.00000000,-0.00000000
-5.45372686,3.17952326,-3.12838058,0.01462388,-0.02643782,0.53935499,-0.38224673,1.58053103,-1.58684090,0.88579136,-0.58855692,0.17065749,-0.26843027,1.33778029,-1.60123847,0.00000000,-0.00000000
-5.44772386,3.14627314,-3.09337598,0.01321024,-0.02514536,0.54986955,-0.38552807,1.56095757,-1.58670386,0.90455560,-0.58862361,0.15882760,-0.25216175,1.29435443,-1.57256656,0.00000000,-0.00000000
-5.44172086,3.10823787,-3.04949265,0.01185869,-0.02376560,0.55888979,-0.38814176,1.53691743,-1.58046357,0.92165064,-0.58830572,0.14784706,-0.23591358,1.24969178,-1.53825620,0.00000000,-0.00000000
-5.43571786,3.06572222,-2.99793693,0.01057904,-0.02231850,0.56626967,-0.39026797,1.50891948,-1.56826514,0.93671017,-0.58798922,0.13777266,-0.21985315,1.20432146,-1.49884507,0.00000000,-0.00000000
-5.42971486,3.01910252,-2.94005980,0.00937893,-0.02082464,0.57189985,-0.39210914,1.47755374,-1.55037287,0.94941076,-0.58807718,0.12864766,-0.20413747,1.15876569,-1.45494518,0.00000000,-0.00000000
-5.42371186,2.96882240,-2.87732895,0.00826375,-0.01930462,0.57571134,-0.39388389,1.44347292,-1.52717078,0.95948269,-0.58897761,0.12050142,-0.18891171,1.11352860,-1.40723308,0.00000000,-0.00000000
-5.41770885,2.91538353,-2.81129598,0.00723681,-0.01777847,0.57767740,-0.39581989,1.40737072,-1.49915864,0.96671804,-0.59109038,0.11334892,-0.17430809,1.06908471,-1.35643815,0.00000000,-0.00000000
-5.41170585,2.85933166,-2.74355924,0.00629946,-0.01626520,0.57781339,-0.39814581,1.36995794,-1.46694341,0.97097575,-0.59479327,0.10719042,-0.16044497,1.02586744,-1.30332917,0.00000000,-0.00000000
-5.40570285,2.80123877,-2.67572349,0.00545129,-0.01478229,0.57617482,-0.40108274,1.33193744,-1.43122609,0.97218352,-0.60042787,0.10201131,-0.14742609,0.98425826,-1.24869941,0.00000000,-0.00000000
-5.39969985,2.74168241,-2.60935707,0.00469032,-0.01334538,0.57285349,-0.40483519,1.29397923,-1.39278430,0.97033654,-0.60828566,0.09778202,-0.13534002,0.94457699,-1.19335045,0.00000000,-0.00000000
-5.39369685,2.68122332,-2.54594827,0.00401333,-0.01196796,0.56797224,-0.40958225,1.25669673,-1.35245106,0.96549343,-0.61859487,0.09445834,-0.12425978,0.90707380,-1.13807521,0.00000000,-0.00000000
-5.38769385,2.62038307,-2.48686210,0.00341600,-0.01066121,0.56167833,-0.41546914,1.22062565,-1.31109062,0.95776948,-0.63150869,0.09198195,-0.11424250,0.87192335,-1.08364052,0.00000000,-0.00000000
-5.38169085,2.55962287,-2.43329919,0.00289326,-0.00943390,0.55413613,-0.42259957,1.18620623,-1.26957217,0.94732812,-0.64709535,0.09028135,-0.10532928,0.83922145,-1.03076982,0.00000000,-0.00000000
-5.37568784,2.49932533,-2.38625824,0.00243947,-0.00829242,0.54551940,-0.43102923,1.15376999,-1.22874247,0.93437089,-0.66533054,0.08927311,-0.09754510,0.80898459,-0.98012649,0.00000000,-0.00000000
-5.36968484,2.43978025,-2.34650378,0.00204863,-0.00724083,0.53600372,-0.44076091,1.12353140,-1.18939869,0.91912687,-0.68609269,0.08886357,-0.09089886,0.78115232,-0.93229836,0.00000000,-0.00000000
-5.36368184,2.38117567,-2.31454048,0.00171463,-0.00628104,0.52575955,-0.45174122,1.09558515,-1.15226239,0.90184215,-0.70916141,0.08895075,-0.08538354,0.75559259,-0.88778403,0.00000000,-0.00000000
-5.35767884,2.32359503,-2.29059533,0.00143138,-0.00541299,0.51494624,-0.46385950,1.06990890,-1.11795597,0.88277002,-0.73421936,0.08942674,-0.08097647,0.73210983,-0.84698132,0.00000000,-0.00000000
-5.35167584,2.26702072,-2.27460861,0.00119294,-0.00463494,0.50370753,-0.47694875,1.04637152,-1.08698248,0.86216264,-0.76085758,0.09018022,-0.07763976,0.71045543,-0.81017858,0.00000000,-0.00000000
-5.34567284,2.21134419,-2.26623431,0.00099367,-0.00394368,0.49216865,-0.49078878,1.02474629,-1.05970973,0.84026441,-0.78858435,0.09109916,-0.07532090,0.69034028,-0.77754902,0.00000000,-0.00000000
-5.33966983,2.15638234,-2.26485021,0.00082826,-0.00333485,0.48043524,-0.50511143,1.00472852,-1.03635934,0.81730762,-0.81683732,0.09207371,-0.07395349,0.67144870,-0.74914837,0.00000000,-0.00000000
-5.33366683,2.10189921,-2.26957752,0.00069184,-0.00280319,0.46859413,-0.51960786,0.98595653,-1.01700123,0.79351046,-0.84499854,0.09299894,-0.07345830,0.65345327,-0.72491609,0.00000000,-0.00000000
-5.32766383,2.04763219,-2.27930944,0.00057998,-0.00234284,0.45671594,-0.53393747,0.96803510,-1.00155377,0.76907735,-0.87241195,0.09377759,-0.07374444,0.63602984,-0.70468011,0.00000000,-0.00000000
-5.32166083,1.99332113,-2.29274788,0.00048874,-0.00194756,0.44485916,-0.54773828,0.95056013,-0.98978956,0.74420147,-0.89840273,0.09432253,-0.07471080,0.61887214,-0.68816490,0.00000000,-0.00000000
-5.31565783,1.93873897,-2.30844686,0.00041461,-0.00161092,0.43307558,-0.56063831,0.93314332,-0.98134654,0.71906920,-0.92229772,0.09455893,-0.07624783,0.60170528,-0.67500276,0.00000000,-0.00000000
-5.30965483,1.88372209,-2.32486119,0.00035456,-0.00132656,0.42141651,-0.57226756,0.91543577,-0.97574407,0.69386599,-0.94344625,0.09442605,-0.07823941,0.58429766,-0.66474782,0.00000000,-0.00000000
-5.30365183,1.82819879,-2.34039855,0.00030598,-0.00108827,0.40993945,-0.58227011,0.89714922,-0.97240311,0.66878301,-0.96124052,0.09387858,-0.08056504,0.56647082,-0.65689233,0.00000000,-0.00000000
-5.29764882,1.77221417,-2.35347301,0.00026666,-0.00089015,0.39871475,-0.59031589,0.87807412,-0.97066982,0.64402425,-0.97513481,0.09288740,-0.08310223,0.54810680,-0.65088466,0.00000000,-0.00000000
-5.29164582,1.71595015,-2.36255819,0.00023476,-0.00072668,0.38783162,-0.59611165,0.85809352,-0.96984157,0.61981316,-0.98466265,0.09143986,-0.08572898,0.52915285,-0.64614835,0.00000000,-0.00000000
-5.28564282,1.65973924,-2.36623788,0.00020874,-0.00059280,0.37740330,-0.59941081,0.83719238,-0.96919419,0.59639850,-0.98945154,0.08953952,-0.08832634,0.50962337,-0.64210149,0.00000000,-0.00000000
-5.27963982,1.60407137,-2.36325255,0.00018738,-0.00048392,0.36757067,-0.60002172,0.81546183,-0.96800967,0.57405865,-0.98923450,0.08720530,-0.09078104,0.48959901,-0.63817578,0.00000000,-0.00000000
-5.27363682,1.54959309,-2.35253995,0.00016968,-0.00039595,0.35850439,-0.59781419,0.79309817,-0.96560294,0.55310417,-0.98385817,0.08447024,-0.09298803,0.46922321,-0.63383464,0.00000000,-0.00000000
-5.26763382,1.49709915,-2.33326866,0.00015488,-0.00032531,0.35040491,-0.59272404,0.77039698,-0.96134696,0.53387805,-0.97328720,0.08137973,-0.09485282,0.44869629,-0.62858966,0.00000000,-0.00000000
-5.26163082,1.44751643,-2.30486340,0.00014237,-0.00026888,0.34350066,-0.58475550,0.74774241,-0.95469516,0.51675375,-0.95760497,0.07798946,-0.09629363,0.42826742,-0.62201482,0.00000000,-0.00000000
