energy_ev,total_up,Cd_p_up,Cd_d_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-2.99849925,4.16648536,0.54817623,0.10355045,0.48463516,3.29710271,0.04046262,0.33334685,0.02101254,0.24963676
-2.99249625,4.10278865,0.53991182,0.10121260,0.48205304,3.25536995,0.03997254,0.32609287,0.02039747,0.24203566
-2.98649325,4.03388147,0.53205940,0.09887577,0.47912247,3.20734993,0.03932100,0.31897603,0.01986460,0.23438302
-2.98049025,3.96089374,0.52472187,0.09656814,0.47582588,3.15385198,0.03851841,0.31211692,0.01941937,0.22678742
-2.97448724,3.88503926,0.51798159,0.09431601,0.47216946,3.09580837,0.03757830,0.30562690,0.01906570,0.21935305
-2.96848424,3.80758770,0.51189847,0.09214327,0.46818538,3.03425294,0.03651676,0.29960544,0.01880605,0.21217743
-2.96248124,3.72983581,0.50650895,0.09007084,0.46393343,2.97029763,0.03535192,0.29413772,0.01864147,0.20534938
-2.95647824,3.65307883,0.50182596,0.08811629,0.45950167,2.90510730,0.03410333,0.28929291,0.01857165,0.19894718
-2.95047524,3.57858251,0.49783991,0.08629356,0.45500612,2.83987367,0.03279137,0.28512278,0.01859505,0.19303723
-2.94447224,3.50755663,0.49452034,0.08461275,0.45058943,2.77578883,0.03143661,0.28166100,0.01870903,0.18767298
-2.93846923,3.44113024,0.49181838,0.08308006,0.44641841,2.71401898,0.03005932,0.27892292,0.01890996,0.18289436
-2.93246623,3.38032926,0.48966963,0.08169781,0.44268055,2.65567900,0.02867887,0.27690586,0.01919338,0.17872759
-2.92646323,3.32605677,0.48799738,0.08046461,0.43957946,2.60180840,0.02731338,0.27558991,0.01955420,0.17518544
-2.92046023,3.27907629,0.48671598,0.07937555,0.43732948,2.55334917,0.02597927,0.27493914,0.01998678,0.17226781
-2.91445723,3.23999840,0.48573418,0.07842258,0.43614948,2.51112603,0.02469106,0.27490322,0.02048521,0.16996275
-2.90845423,3.20927078,0.48495828,0.07759482,0.43625619,2.47582964,0.02346110,0.27541929,0.02104340,0.16824765
-2.90245123,3.18717202,0.48429501,0.07687905,0.43785713,2.44800295,0.02229949,0.27641423,0.02165525,0.16709074
-2.89644822,3.17380913,0.48365405,0.07626019,0.44114340,2.42803115,0.02121405,0.27780695,0.02231483,0.16645270
-2.89044522,3.16911885,0.48295014,0.07572178,0.44628268,2.41613538,0.02021035,0.27951096,0.02301649,0.16628833
-2.88444222,3.17287247,0.48210481,0.07524654,0.45341252,2.41237012,0.01929181,0.28143699,0.02375498,0.16654823
-2.87843922,3.18468426,0.48104763,0.07481687,0.46263429,2.41662447,0.01845982,0.28349556,0.02452552,0.16718043
-2.87243622,3.20402279,0.47971721,0.07441540,0.47400779,2.42862686,0.01771397,0.28559955,0.02532390,0.16813189
-2.86643322,3.23022502,0.47806169,0.07402547,0.48754698,2.44795316,0.01705226,0.28766666,0.02614646,0.16934978
-2.86043022,3.26251245,0.47603911,0.07363157,0.50321671,2.47403760,0.01647129,0.28962159,0.02699011,0.17078260
-2.85442721,3.30000873,0.47361736,0.07321977,0.52093073,2.50618617,0.01596655,0.29139801,0.02785226,0.17238097
-2.84842421,3.34175824,0.47077400,0.07277806,0.54055101,2.54359188,0.01553260,0.29294018,0.02873078,0.17409826
-2.84242121,3.38674475,0.46749576,0.07229658,0.56188837,2.58535149,0.01516336,0.29420408,0.02962381,0.17589086
-2.83641821,3.43390977,0.46377792,0.07176785,0.58470455,2.63048303,0.01485221,0.29515817,0.03052970,0.17771826
-2.83041521,3.48217001,0.45962342,0.07118678,0.60871556,2.67794377,0.01459227,0.29578353,0.03144675,0.17954287
-2.82441221,3.53043344,0.45504174,0.07055071,0.63359626,2.72664812,0.01437647,0.29607351,0.03237306,0.18132967
-2.81840920,3.57761382,0.45004772,0.06985925,0.65898621,2.77548527,0.01419773,0.29603284,0.03330634,0.18304573
-2.81240620,3.62264354,0.44466008,0.06911406,0.68449647,2.82333616,0.01404900,0.29567625,0.03424367,0.18465962
-2.80640320,3.66448472,0.43889991,0.06831856,0.70971734,2.86908981,0.01392339,0.29502662,0.03518137,0.18614084
-2.80040020,3.70213892,0.43278906,0.06747755,0.73422674,2.91165882,0.01381419,0.29411282,0.03611479,0.18745918
-2.79439720,3.73465562,0.42634853,0.06659681,0.75759911,2.94999414,0.01371494,0.29296728,0.03703826,0.18858436
-2.78839420,3.76113993,0.41959702,0.06568262,0.77941461,2.98309905,0.01361943,0.29162352,0.03794500,0.18948558
-2.78239120,3.78075996,0.41254957,0.06474136,0.79926824,3.01004259,0.01352177,0.29011370,0.03882717,0.19013147
-2.77638819,3.79275422,0.40521661,0.06377905,0.81677886,3.02997229,0.01341638,0.28846643,0.03967592,0.19049011
-2.77038519,3.79643947,0.39760331,0.06280105,0.83159768,3.04212644,0.01329810,0.28670488,0.04048159,0.19052938
-2.76438219,3.79121924,0.38970938,0.06181176,0.84341619,3.04584574,0.01316217,0.28484543,0.04123395,0.19021745
-2.75837919,3.77659321,0.38152945,0.06081445,0.85197305,3.04058431,0.01300432,0.28289687,0.04192253,0.18952359
-2.75237619,3.75216729,0.37305393,0.05981120,0.85706012,3.02591994,0.01282084,0.28086035,0.04253699,0.18841912
-2.74637319,3.71766447,0.36427040,0.05880295,0.85852714,3.00156323,0.01260864,0.27872990,0.04306756,0.18687851
-2.74037019,3.67293569,0.35516544,0.05778971,0.85628514,2.96736548,0.01236534,0.27649371,0.04350557,0.18488059
-2.73436718,3.61797065,0.34572694,0.05677077,0.85030850,2.92332497,0.01208930,0.27413601,0.04384384,0.18240975
-2.72836418,3.55290762,0.33594661,0.05574514,0.84063553,2.86959117,0.01177973,0.27163944,0.04407726,0.17945717
-2.72236118,3.47804171,0.32582265,0.05471197,0.82736761,2.80646666,0.01143672,0.26898786,0.04420318,0.17602189
-2.71635818,3.39383088,0.31536246,0.05367099,0.81066700,2.73440634,0.01106122,0.26616932,0.04422181,0.17211168
-2.71035518,3.30089893,0.30458516,0.05262308,0.79075326,2.65401380,0.01065510,0.26317915,0.04413653,0.16774378
-2.70435218,3.20003493,0.29352381,0.05157065,0.76789850,2.56603444,0.01022111,0.26002278,0.04395414,0.16294519
-2.69834917,3.09218858,0.28222721,0.05051817,0.74242154,2.47134547,0.00976280,0.25671840,0.04368486,0.15775283
-2.69234617,2.97846117,0.27076119,0.04947241,0.71468109,2.37094277,0.00928444,0.25329896,0.04334239,0.15221316
-2.68634317,2.86009200,0.25920920,0.04844278,0.68506821,2.26592471,0.00879093,0.24981369,0.04294367,0.14638163
-2.68034017,2.73844035,0.24767231,0.04744139,0.65399815,2.15747330,0.00828766,0.24632870,0.04250857,0.14032166
-2.67433717,2.61496336,0.23626858,0.04648311,0.62190186,2.04683303,0.00778035,0.24292694,0.04205946,0.13410342
-2.66833417,2.49119020,0.22513165,0.04558536,0.58921723,1.93528799,0.00727488,0.23970715,0.04162061,0.12780224
-2.66233117,2.36869327,0.21440892,0.04476792,0.55638037,1.82413782,0.00677717,0.23678212,0.04121750,0.12149692
-2.65632816,2.24905737,0.20425911,0.04405247,0.52381716,1.71467313,0.00629295,0.23427604,0.04087606,0.11526783
-2.65032516,2.13384754,0.19484942,0.04346212,0.49193514,1.60815117,0.00582767,0.23232127,0.04062182,0.10919498
-2.64432216,2.02457678,0.18635243,0.04302078,0.46111597,1.50577241,0.00538632,0.23105456,0.04047904,0.10335605
-2.63831916,1.92267457,0.17894275,0.04275255,0.43170874,1.40865853,0.00497336,0.23061276,0.04046985,0.09782453
-2.63231616,1.82945716,0.17279356,0.04268091,0.40402409,1.31783263,0.00459255,0.23112843,0.04061344,0.09266801
-2.62631316,1.74610044,0.16807309,0.04282808,0.37832940,1.23420202,0.00424698,0.23272532,0.04092527,0.08794664
-2.62031016,1.67361630,0.16494117,0.04321423,0.35484508,1.15854386,0.00393894,0.23551398,0.04141643,0.08371186
-2.61430715,1.61283287,0.16354578,0.04385682,0.33374202,1.09149416,0.00367000,0.23958764,0.04209311,0.08000537
-2.60830415,1.56437920,0.16401972,0.04476994,0.31514032,1.03353999,0.00344095,0.24501849,0.04295626,0.07685851
-2.60230115,1.52867449,0.16647743,0.04596374,0.29910908,0.98501499,0.00325186,0.25185455,0.04400135,0.07429178
-2.59629815,1.50592203,0.17101179,0.04744392,0.28566745,0.94609815,0.00310215,0.26011702,0.04521839,0.07231487
-2.59029515,1.49610767,0.17769119,0.04921135,0.27478669,0.91681544,0.00299065,0.26979849,0.04659211,0.07092677
-2.58429215,1.49900252,0.18655664,0.05126178,0.26639319,0.89704420,0.00291569,0.28086166,0.04810230,0.07011632
-2.57828914,1.51416964,0.19761906,0.05358563,0.26037234,0.88651979,0.00287516,0.29323894,0.04972433,0.06986281
-2.57228614,1.54097424,0.21085677,0.05616790,0.25657309,0.88484427,0.00286663,0.30683261,0.05142984,0.07013690
-2.56628314,1.57859687,0.22621330,0.05898820,0.25481296,0.89149667,0.00288741,0.32151572,0.05318749,0.07090160
-2.56028014,1.62604928,0.24359556,0.06202084,0.25488348,0.90584461,0.00293464,0.33713360,0.05496387,0.07211330
-2.55427714,1.68219248,0.26287251,0.06523509,0.25655582,0.92715691,0.00300538,0.35350594,0.05672439,0.07372295
-2.54827414,1.74575662,0.28387451,0.06859546,0.25958647,0.95461707,0.00309664,0.37042942,0.05843421,0.07567714
-2.54227114,1.81536253,0.30639350,0.07206214,0.26372275,0.98733740,0.00320545,0.38768085,0.06005915,0.07791921
-2.53626813,1.88954458,0.33018410,0.07559153,0.26870827,1.02437373,0.00332889,0.40502081,0.06156651,0.08039034
-2.53026513,1.96677477,0.35496588,0.07913689,0.27428797,1.06474064,0.00346415,0.42219777,0.06292588,0.08303055
-2.52426213,2.04548809,0.38042687,0.08264906,0.28021284,1.10742714,0.00360850,0.43895260,0.06410972,0.08577964
-2.51825913,2.12410878,0.40622836,0.08607733,0.28624422,1.15141287,0.00375934,0.45502356,0.06509396,0.08857811
-2.51225613,2.20107766,0.43201105,0.08937041,0.29215761,1.19568465,0.00391422,0.47015170,0.06585836,0.09136798
-2.50625313,2.27488016,0.45740252,0.09247752,0.29774609,1.23925348,0.00407081,0.48408656,0.06638679,0.09409363
-2.50025013,2.34407499,0.48202588,0.09534950,0.30282312,1.28117160,0.00422690,0.49659219,0.06666742,0.09670257
-2.49424712,2.40732281,0.50550938,0.09794010,0.30722500,1.32054970,0.00438044,0.50745331,0.06669270,0.09914619
-2.48824412,2.46341472,0.52749674,0.10020720,0.31081279,1.35657371,0.00452954,0.51648153,0.06645938,0.10138054
-2.48224112,2.51129957,0.54765788,0.10211417,0.31347375,1.38852102,0.00467243,0.52352140,0.06596835,0.10336702
-2.47623812,2.55010966,0.56569957,0.10363102,0.31512237,1.41577561,0.00480754,0.52845615,0.06522447,0.10507314
-2.47023512,2.57918368,0.58137572,0.10473565,0.31570091,1.43784148,0.00493347,0.53121282,0.06423634,0.10647312
-2.46423212,2.59808607,0.59449661,0.10541483,0.31517947,1.45435413,0.00504903,0.53176658,0.06301610,0.10754853
-2.45822911,2.60662189,0.60493688,0.10566506,0.31355560,1.46508928,0.00515325,0.53014396,0.06157910,0.10828878
-2.45222611,2.60484611,0.61264170,0.10549316,0.31085347,1.46996846,0.00524543,0.52642483,0.05994370,0.10869151
-2.44622311,2.59306671,0.61763072,0.10491660,0.30712249,1.46906113,0.00532512,0.52074277,0.05813096,0.10876275
-2.44022011,2.57184089,0.61999974,0.10396344,0.30243554,1.46258277,0.00539217,0.51328390,0.05616434,0.10851701
-2.43421711,2.54196390,0.61991964,0.10267201,0.29688663,1.45088892,0.00544670,0.50428387,0.05406945,0.10797700
-2.42821411,2.50445055,0.61763271,0.10109016,0.29058821,1.43446509,0.00548915,0.49402310,0.05187373,0.10717319
-2.42221111,2.46050936,0.61344627,0.09927417,0.28366795,1.41391257,0.00552024,0.48282031,0.04960609,0.10614312
-2.41620810,2.41151014,0.60772393,0.09728737,0.27626526,1.38993052,0.00554094,0.47102452,0.04729658,0.10493043
-2.41020510,2.35894563,0.60087453,0.09519834,0.26852744,1.36329484,0.00555247,0.45900565,0.04497598,0.10358363
-2.40420210,2.30438840,0.59333946,0.09307906,0.26060568,1.33483433,0.00555621,0.44714415,0.04267537,0.10215472
-2.39819910,2.24944459,0.58557849,0.09100269,0.25265087,1.30540506,0.00555369,0.43581991,0.04042568,0.10069761
-2.39219610,2.19570590,0.57805501,0.08904140,0.24480952,1.27586378,0.00554650,0.42540097,0.03825718,0.09926650
-2.38619310,2.14470170,0.57122095,0.08726413,0.23721974,1.24704137,0.00553623,0.41623235,0.03619897,0.09791411
-2.38019010,2.09785313,0.56550222,0.08573443,0.23000758,1.21971722,0.00552443,0.40862558,0.03427847,0.09669009
-2.37418709,2.05643088,0.56128512,0.08450847,0.22328371,1.19459574,0.00551249,0.40284916,0.03252085,0.09563944
-2.36818409,2.02151835,0.55890426,0.08363335,0.21714062,1.17228565,0.00550167,0.39912060,0.03094859,0.09480116
-2.36218109,1.99398170,0.55863258,0.08314563,0.21165052,1.15328308,0.00549300,0.39760008,0.02958098,0.09420717
-2.35617809,1.97444788,0.56067369,0.08307034,0.20686394,1.13795898,0.00548729,0.39838622,0.02843367,0.09388146
-2.35017509,1.96329161,0.56515691,0.08342034,0.20280903,1.12655148,0.00548511,0.40151402,0.02751839,0.09383969
-2.34417209,1.96063162,0.57213511,0.08419616,0.19949179,1.11916321,0.00548686,0.40695505,0.02684263,0.09408908
-2.33816908,1.96633638,0.58158546,0.08538626,0.19689703,1.11576389,0.00549278,0.41461985,0.02640951,0.09462868
-2.33216608,1.98003877,0.59341284,0.08696773,0.19499005,1.11619787,0.00550306,0.42436257,0.02621770,0.09545004
-2.32616308,2.00115917,0.60745584,0.08890740,0.19371909,1.12019610,0.00551791,0.43598740,0.02626143,0.09653808
-2.32016008,2.02893565,0.62349497,0.09116325,0.19301828,1.12739220,0.00553773,0.44925672,0.02653074,0.09787234
-2.31415708,2.06245993,0.64126262,0.09368618,0.19281104,1.13734157,0.00556322,0.46390049,0.02701163,0.09942833
-2.30815408,2.10071753,0.66045442,0.09642188,0.19301377,1.14954281,0.00559555,0.47962658,0.02768654,0.10117901
-2.30215108,2.14263018,0.68074124,0.09931293,0.19353966,1.16346036,0.00563655,0.49613148,0.02853472,0.10309630
-2.29614807,2.18709872,0.70178161,0.10230085,0.19430242,1.17854733,0.00568888,0.51311104,0.02953285,0.10515252
-2.29014507,2.23304469,0.72323370,0.10532813,0.19521982,1.19426766,0.00575619,0.53027085,0.03065559,0.10732165
-2.28414207,2.27944869,0.74476660,0.10834017,0.19621686,1.21011637,0.00584327,0.54733567,0.03187622,0.10958046
-2.27813907,2.32538428,0.76607036,0.11128693,0.19722843,1.22563737,0.00595627,0.56405784,0.03316738,0.11190925
-2.27213607,2.37004594,0.78686445,0.11412442,0.19820136,1.24043797,0.00610274,0.58022400,0.03450166,0.11429242
-2.26613307,2.41277024,0.80690435,0.11681581,0.19909590,1.25419959,0.00629181,0.59566036,0.03585229,0.11671862
-2.26013007,2.45304967,0.82598619,0.11933223,0.19988637,1.26668447,0.00653419,0.61023594,0.03719375,0.11918058
-2.25412706,2.49053882,0.84394931,0.12165323,0.20056124,1.27773822,0.00684225,0.62386400,0.03850234,0.12167473
-2.24812406,2.52505316,0.86067681,0.12376686,0.20112249,1.28728832,0.00722998,0.63650165,0.03975663,0.12420043
-2.24212106,2.55656095,0.87609428,0.12566946,0.20158437,1.29533892,0.00771288,0.64814769,0.04093789,0.12675911
-2.23611806,2.58516888,0.89016682,0.12736512,0.20197177,1.30196239,0.00830789,0.65883889,0.04203038,0.12935321
-2.23011506,2.61110269,0.90289484,0.12886488,0.20231808,1.30728818,0.00903313,0.66864497,0.04302156,0.13198504
-2.22411206,2.63468390,0.91430874,0.13018576,0.20266287,1.31148984,0.00990765,0.67766263,0.04390219,0.13465570
-2.21810905,2.65630391,0.92446297,0.13134960,0.20304946,1.31477082,0.01095108,0.68600871,0.04466634,0.13736407
-2.21210605,2.67639690,0.93342982,0.13238178,0.20352244,1.31734986,0.01218322,0.69381319,0.04531131,0.14010589
-2.20610305,2.69541286,0.94129317,0.13331001,0.20412533,1.31944678,0.01362349,0.70121192,0.04583741,0.14287307
-2.20010005,2.71379182,0.94814259,0.13416295,0.20489850,1.32126932,0.01529039,0.70833972,0.04624777,0.14565332
-2.19409705,2.73194053,0.95406798,0.13496909,0.20587736,1.32300156,0.01720084,0.71532393,0.04654795,0.14842993
-2.18809405,2.75021231,0.95915502,0.13575553,0.20709096,1.32479456,0.01936947,0.72227866,0.04674561,0.15118191
-2.18209105,2.76889077,0.96348139,0.13654702,0.20856100,1.32675931,0.02180788,0.72930001,0.04685006,0.15388440
-2.17608804,2.78817786,0.96711401,0.13736508,0.21030131,1.32896244,0.02452386,0.73646219,0.04687186,0.15650932
-2.17008504,2.80818634,0.97010717,0.13822732,0.21231773,1.33142454,0.02752064,0.74381483,0.04682230,0.15902631
-2.16408204,2.82893669,0.97250162,0.13914687,0.21460839,1.33412103,0.03079614,0.75138133,0.04671302,0.16140376
-2.15807904,2.85035828,0.97432441,0.14013203,0.21716446,1.33698548,0.03434231,0.75915827,0.04655551,0.16361012
-2.15207604,2.87229424,0.97558950,0.14118605,0.21997111,1.33991483,0.03814457,0.76711593,0.04636072,0.16561509
-2.14607304,2.89450970,0.97629895,0.14230712,0.22300874,1.34277625,0.04218138,0.77519957,0.04613872,0.16739103
-2.14007004,2.91670262,0.97644452,0.14348841,0.22625439,1.34541515,0.04642399,0.78333171,0.04589830,0.16891418
-2.13406703,2.93851656,0.97600964,0.14471835,0.22968327,1.34766368,0.05083639,0.79141488,0.04564678,0.17016579
-2.12806403,2.95955468,0.97497152,0.14598095,0.23327013,1.34934939,0.05537551,0.79933509,0.04538977,0.17113312
-2.12206103,2.97939434,0.97330336,0.14725631,0.23699074,1.35030345,0.05999162,0.80696551,0.04513106,0.17181016
-2.11605803,2.99760149,0.97097652,0.14852112,0.24082305,1.35036799,0.06462904,0.81417057,0.04487254,0.17219811
-2.11005503,3.01374435,0.96796255,0.14974935,0.24474818,1.34940221,0.06922709,0.82081001,0.04461427,0.17230557
-2.10405203,3.02740589,0.96423504,0.15091290,0.24875105,1.34728706,0.07372129,0.82674302,0.04435451,0.17214833
-2.09804902,3.03819460,0.95977117,0.15198240,0.25282073,1.34392809,0.07804473,0.83183215,0.04408994,0.17174894
-2.09204602,3.04575330,0.95455301,0.15292794,0.25695039,1.33925665,0.08212971,0.83594696,0.04381584,0.17113586
-2.08604302,3.04976577,0.94856842,0.15371988,0.26113676,1.33322937,0.08590939,0.83896737,0.04352640,0.17034239
-2.08004002,3.04996117,0.94181157,0.15432956,0.26537940,1.32582599,0.08931961,0.84078645,0.04321501,0.16940525
-2.07403702,3.04611621,0.93428310,0.15473007,0.26967941,1.31704589,0.09230066,0.84131271,0.04287459,0.16836305
-2.06803402,3.03805519,0.92598985,0.15489686,0.27403794,1.30690364,0.09479898,0.84047182,0.04249794,0.16725452
-2.06203102,3.02564824,0.91694421,0.15480833,0.27845443,1.29542380,0.09676876,0.83820766,0.04207812,0.16611671
-2.05602801,3.00880791,0.90716309,0.15444628,0.28292471,1.28263553,0.09817329,0.83448270,0.04160870,0.16498323
-2.05002501,2.98748466,0.89666662,0.15379627,0.28743896,1.26856727,0.09898612,0.82927783,0.04108409,0.16388248
-2.04402201,2.96166147,0.88547656,0.15284782,0.29197988,1.25324206,0.09919180,0.82259146,0.04049977,0.16283618
-2.03801901,2.93134812,0.87361456,0.15159452,0.29652083,1.23667364,0.09878641,0.81443816,0.03985246,0.16185803
-2.03201601,2.89657566,0.86110031,0.15003391,0.30102451,1.21886380,0.09777764,0.80484685,0.03914022,0.16095281
-2.02601301,2.85739128,0.84794989,0.14816743,0.30544180,1.19980111,0.09618447,0.79385864,0.03836258,0.16011576
-2.02001001,2.81385423,0.83417413,0.14600002,0.30971135,1.17946116,0.09403663,0.78152445,0.03752041,0.15933245
-2.01400700,2.76603291,0.81977744,0.14353986,0.31375960,1.15780836,0.09137360,0.76790260,0.03661597,0.15857910
-2.00800400,2.71400359,0.80475701,0.14079792,0.31750155,1.13479926,0.08824335,0.75305654,0.03565271,0.15782330
-2.00200100,2.65785072,0.78910266,0.13778755,0.32084221,1.11038718,0.08470092,0.73705271,0.03463514,0.15702519
-1.99599800,2.59766916,0.77279728,0.13452400,0.32367872,1.08452798,0.08080678,0.71995892,0.03356867,0.15613909
-1.98999500,2.53356798,0.75581803,0.13102406,0.32590306,1.05718667,0.07662503,0.70184313,0.03245933,0.15511532
-1.98399200,2.46567598,0.73813832,0.12730571,0.32740544,1.02834454,0.07222171,0.68277287,0.03131368,0.15390246
-1.97798899,2.39414843,0.71973041,0.12338785,0.32807796,0.99800631,0.06766303,0.66281521,0.03013851,0.15244957
-1.97198599,2.31917482,0.70056880,0.11929009,0.32781867,0.96620714,0.06301372,0.64203739,0.02894074,0.15070864
-1.96598299,2.24098717,0.68063398,0.11503271,0.32653572,0.93301905,0.05833560,0.62050809,0.02772731,0.14863688
-1.95997999,2.15986831,0.65991672,0.11063664,0.32415137,0.89855632,0.05368625,0.59829905,0.02650499,0.14619889
-1.95397699,2.07615975,0.63842240,0.10612355,0.32060577,0.86297976,0.04911801,0.57548722,0.02528043,0.14336863
-1.94797399,1.99026857,0.61617533,0.10151600,0.31586029,0.82649960,0.04467712,0.55215705,0.02406011,0.14013093
-1.94197099,1.90267276,0.59322288,0.09683761,0.30990020,0.78937670,0.04040322,0.52840286,0.02285035,0.13648272
-1.93596798,1.81392475,0.56963901,0.09211331,0.30273654,0.75192229,0.03632907,0.50433109,0.02165739,0.13243372
-1.92996498,1.72465265,0.54552715,0.08736952,0.29440715,0.71449592,0.03248042,0.48006233,0.02048750,0.12800667
-1.92396198,1.63555894,0.52102224,0.08263428,0.28497676,0.67750191,0.02887628,0.45573275,0.01934703,0.12323706
-1.91795898,1.54741663,0.49629168,0.07793739,0.27453600,0.64138435,0.02552917,0.43149514,0.01824255,0.11817236
-1.91195598,1.46106262,0.47153528,0.07331040,0.26319963,0.60662074,0.02244567,0.40751911,0.01718093,0.11287085
-1.90595298,1.37738860,0.44698399,0.06878654,0.25110378,0.57371461,0.01962700,0.38399065,0.01616945,0.10740006
-1.89994997,1.29732956,0.42289755,0.06440054,0.23840247,0.54318719,0.01706972,0.36111085,0.01521582,0.10183485
-1.89394697,1.22185007,0.39956111,0.06018834,0.22526356,0.51556844,0.01476644,0.33909388,0.01432823,0.09625534
-1.88794397,1.15192903,0.37728078,0.05618671,0.21186419,0.49138765,0.01270657,0.31816432,0.01351534,0.09074464
-1.88194097,1.08854281,0.35637850,0.05243278,0.19838608,0.47116372,0.01087704,0.29855376,0.01278621,0.08538651
-1.87593797,1.03264764,0.33718607,0.04896345,0.18501067,0.45539546,0.00926295,0.28049694,0.01215024,0.08026314
-1.86993497,0.98516137,0.32003880,0.04581482,0.17191445,0.44455191,0.00784822,0.26422748,0.01161700,0.07545299
-1.86393197,0.94694506,0.30526877,0.04302150,0.15926463,0.43906288,0.00661615,0.24997323,0.01119608,0.07102873
-1.85792896,0.91878497,0.29319782,0.04061593,0.14721515,0.43930988,0.00554984,0.23795159,0.01089689,0.06705557
-1.85192596,0.90137495,0.28413067,0.03862771,0.13590336,0.44561742,0.00463268,0.22836467,0.01072842,0.06358975
-1.84592296,0.89529994,0.27834794,0.03708290,0.12544728,0.45824491,0.00384855,0.22139456,0.01069898,0.06067737
-1.83991996,0.90102050,0.27609953,0.03600339,0.11594364,0.47737917,0.00318219,0.21719876,0.01081596,0.05835351
-1.83391696,0.91885897,0.27759821,0.03540626,0.10746654,0.50312768,0.00261929,0.21590586,0.01108550,0.05664169
-1.82791396,0.94898726,0.28301372,0.03530329,0.10006694,0.53551269,0.00214662,0.21761154,0.01151227,0.05555367
-1.82191096,0.99141666,0.29246725,0.03570038,0.09377273,0.57446644,0.00175214,0.22237506,0.01209919,0.05508944
-1.81590795,1.04598989,0.30602663,0.03659725,0.08858946,0.61982738,0.00142498,0.23021612,0.01284713,0.05523756
-1.80990495,1.11237565,0.32370211,0.03798701,0.08450164,0.67133786,0.00115544,0.24111242,0.01375476,0.05597573
-1.80390195,1.19006593,0.34544304,0.03985602,0.08147445,0.72864329,0.00093497,0.25499780,0.01481831,0.05727151
-1.79789895,1.27837630,0.37113533,0.04218374,0.07945586,0.79129298,0.00075607,0.27176107,0.01603142,0.05908326
-1.79189595,1.37644953,0.40060011,0.04494273,0.07837905,0.85874280,0.00061229,0.29124573,0.01738506,0.06136120
-1.78589295,1.48326263,0.43359339,0.04809882,0.07816494,0.93035989,0.00049810,0.31325050,0.01886748,0.06404864
-1.77988994,1.59763757,0.46980708,0.05161138,0.07872497,1.00542935,0.00040884,0.33753082,0.02046420,0.06708318
-1.77388694,1.71825565,0.50887141,0.05543373,0.07996382,1.08316315,0.00034063,0.36380134,0.02215813,0.07039807
-1.76788394,1.84367577,0.55035880,0.05951376,0.08178212,1.16271107,0.00029032,0.39173943,0.02392970,0.07392359
-1.76188094,1.97235613,0.59378919,0.06379463,0.08407911,1.24317372,0.00025542,0.42098975,0.02575711,0.07758838
-1.75587794,2.10267949,0.63863700,0.06821569,0.08675514,1.32361742,0.00023404,0.45116980,0.02761663,0.08132084
-1.74987494,2.23298144,0.68433948,0.07271350,0.08971395,1.40309070,0.00022485,0.48187643,0.02948293,0.08505043
-1.74387194,2.36158114,0.73030646,0.07722297,0.09286482,1.48064221,0.00022705,0.51269314,0.03132962,0.08870902
-1.73786893,2.48681408,0.77593128,0.08167862,0.09612437,1.55533951,0.00024033,0.54319805,0.03312962,0.09223203
-1.73186593,2.60706590,0.82060263,0.08601592,0.09941816,1.62628845,0.00026486,0.57297244,0.03485582,0.09555962
-1.72586293,2.72080649,0.86371718,0.09017261,0.10268199,1.69265259,0.00030127,0.60160942,0.03648159,0.09863770
-1.71985993,2.82662347,0.90469233,0.09409012,0.10586280,1.75367207,0.00035065,0.62872263,0.03798142,0.10141886
-1.71385693,2.92325394,0.94297906,0.09771482,0.10891941,1.80868143,0.00041456,0.65395473,0.03933148,0.10386311
-1.70785393,3.00961345,0.97807421,0.10099927,0.11182281,1.85712590,0.00049496,0.67698520,0.04051026,0.10593856
-1.70185093,3.08482135,1.00953191,0.10390328,0.11455624,1.89857530,0.00059430,0.69753741,0.04149904,0.10762181
-1.69584792,3.14822139,1.03697362,0.10639484,0.11711486,1.93273544,0.00071543,0.71538446,0.04228246,0.10889827
-1.68984492,3.19939680,1.06009667,0.10845079,0.11950523,1.95945609,0.00086159,0.73035384,0.04284887,0.10976225
-1.68384192,3.23817912,1.07868062,0.11005723,0.12174447,1.97873549,0.00103640,0.74233041,0.04319067,0.11021683
-1.67783892,3.26465035,1.09259144,0.11120973,0.12385912,1.99072088,0.00124381,0.75125788,0.04330448,0.11027360
-1.67183592,3.27913796,1.10178330,0.11191320,0.12588390,1.99570477,0.00148800,0.75713846,0.04319130,0.10995210
-1.66583292,3.28220280,1.10629772,0.11218146,0.12786010,1.99411719,0.00177330,0.76003086,0.04285637,0.10927920
-1.65982991,3.27462005,1.10626022,0.11203660,0.12983394,1.98651363,0.00210411,0.76004663,0.04230907,0.10828818
-1.65382691,3.25735373,1.10187462,0.11150801,0.13185472,1.97355911,0.00248471,0.75734497,0.04156259,0.10701773
-1.64782391,3.23152536,1.09341495,0.11063127,0.13397282,1.95600873,0.00291918,0.75212619,0.04063351,0.10551075
-1.64182091,3.19837781,1.08121555,0.10944679,0.13623778,1.93468523,0.00341116,0.74462417,0.03954127,0.10381311
-1.63581791,3.15923554,1.06565947,0.10799834,0.13869616,1.91045416,0.00396369,0.73509792,0.03830760,0.10197225
