energy_ev,total_up,Ir_p_up,Ir_d_up,Sn_p_up,Sn_d_up,Te_p_up,Te_d_up
-5.81990995,0.69703230,0.03465712,0.36992020,0.11206658,0.00004364,0.33006524,0.00000000
-5.81390695,0.69844546,0.03687646,0.36946296,0.10984575,0.00004015,0.33688177,0.00000000
-5.80790395,0.69871442,0.03955405,0.36818652,0.10707922,0.00003712,0.34326607,0.00000000
-5.80190095,0.69799551,0.04268729,0.36617839,0.10383256,0.00003454,0.34924482,0.00000000
-5.79589795,0.69649043,0.04627562,0.36355015,0.10018245,0.00003239,0.35486076,0.00000000
-5.78989495,0.69443753,0.05031975,0.36043310,0.09621432,0.00003070,0.36016990,0.00000000
-5.78389195,0.69210247,0.05482101,0.35697365,0.09202008,0.00002947,0.36523827,0.00000000
-5.77788894,0.68976874,0.05978071,0.35332845,0.08769580,0.00002871,0.37013850,0.00000000
-5.77188594,0.68772839,0.06519961,0.34965971,0.08333976,0.00002846,0.37494623,0.00000000
-5.76588294,0.68627351,0.07107753,0.34613084,0.07905059,0.00002875,0.37973661,0.00000000
-5.75987994,0.68568890,0.07741319,0.34290270,0.07492591,0.00002963,0.38458105,0.00000000
-5.75387694,0.68624617,0.08420429,0.34013049,0.07106122,0.00003116,0.38954432,0.00000000
-5.74787394,0.68819961,0.09144781,0.33796158,0.06754929,0.00003340,0.39468222,0.00000000
-5.74187094,0.69178404,0.09914078,0.33653424,0.06447989,0.00003643,0.40003990,0.00000000
-5.73586793,0.69721458,0.10728117,0.33597734,0.06193997,0.00004036,0.40565091,0.00000000
-5.72986493,0.70468846,0.11586924,0.33641107,0.06001404,0.00004527,0.41153706,0.00000000
-5.72386193,0.71438849,0.12490915,0.33794843,0.05878499,0.00005128,0.41770911,0.00000000
-5.71785893,0.72648815,0.13441067,0.34069749,0.05833492,0.00005853,0.42416820,0.00000000
-5.71185593,0.74115761,0.14439114,0.34476420,0.05874620,0.00006713,0.43090797,0.00000000
-5.70585293,0.75857051,0.15487734,0.35025543,0.06010246,0.00007724,0.43791722,0.00000000
-5.69984992,0.77891065,0.16590732,0.35728213,0.06248956,0.00008899,0.44518292,0.00000000
-5.69384692,0.80237826,0.17753189,0.36596215,0.06599627,0.00010254,0.45269343,0.00000000
-5.68784392,0.82919509,0.18981575,0.37642266,0.07071482,0.00011803,0.46044156,0.00000000
-5.68184092,0.85960777,0.20283800,0.38880163,0.07674097,0.00013560,0.46842740,0.00000000
-5.67583792,0.89388910,0.21669200,0.40324841,0.08417378,0.00015537,0.47666065,0.00000000
-5.66983492,0.93233665,0.23148445,0.41992296,0.09311489,0.00017747,0.48516216,0.00000000
-5.66383192,0.97526853,0.24733351,0.43899385,0.10366728,0.00020197,0.49396471,0.00000000
-5.65782891,1.02301631,0.26436610,0.46063480,0.11593357,0.00022896,0.50311283,0.00000000
-5.65182591,1.07591492,0.28271421,0.48501981,0.13001382,0.00025844,0.51266160,0.00000000
-5.64582291,1.13429005,0.30251047,0.51231709,0.14600287,0.00029043,0.52267464,0.00000000
-5.63981991,1.19844322,0.32388288,0.54268187,0.16398722,0.00032486,0.53322115,0.00000000
-5.63381691,1.26863530,0.34694899,0.57624846,0.18404158,0.00036165,0.54437239,0.00000000
-5.62781391,1.34506904,0.37180973,0.61312178,0.20622519,0.00040064,0.55619768,0.00000000
-5.62181091,1.42787155,0.39854300,0.65336893,0.23057785,0.00044164,0.56876021,0.00000000
-5.61580790,1.51707743,0.42719743,0.69701097,0.25711602,0.00048440,0.58211286,0.00000000
-5.60980490,1.61261356,0.45778641,0.74401557,0.28582896,0.00052863,0.59629437,0.00000000
-5.60380190,1.71428633,0.49028281,0.79429082,0.31667511,0.00057399,0.61132604,0.00000000
-5.59779890,1.82177207,0.52461455,0.84768054,0.34957882,0.00062010,0.62720910,0.00000000
-5.59179590,1.93461118,0.56066127,0.90396151,0.38442771,0.00066654,0.64392298,0.00000000
-5.58579290,2.05220665,0.59825233,0.96284273,0.42107068,0.00071289,0.66142454,0.00000000
-5.57978989,2.17382705,0.63716630,1.02396695,0.45931681,0.00075869,0.67964814,0.00000000
-5.57378689,2.29861408,0.67713197,1.08691445,0.49893520,0.00080347,0.69850675,0.00000000
-5.56778389,2.42559464,0.71783108,1.15120894,0.53965603,0.00084680,0.71789375,0.00000000
-5.56178089,2.55369697,0.75890261,1.21632559,0.58117261,0.00088823,0.73768538,0.00000000
-5.55577789,2.68177039,0.79994865,1.28170075,0.62314485,0.00092735,0.75774375,0.00000000
-5.54977489,2.80860791,0.84054169,1.34674299,0.66520374,0.00096378,0.77791995,0.00000000
-5.54377189,2.93297099,0.88023318,1.41084524,0.70695707,0.00099721,0.79805744,0.00000000
-5.53776888,3.05361545,0.91856298,1.47339737,0.74799611,0.00102734,0.81799512,0.00000000
-5.53176588,3.16931761,0.95506964,1.53379883,0.78790316,0.00105396,0.83757032,0.00000000
-5.52576288,3.27889982,0.98930097,1.59147085,0.82625965,0.00107690,0.85662131,0.00000000
-5.51975988,3.38125436,1.02082464,1.64586775,0.86265468,0.00109608,0.87498947,0.00000000
-5.51375688,3.47536510,1.04923850,1.69648702,0.89669352,0.00111144,0.89252095,0.00000000
-5.50775388,3.56032596,1.07418018,1.74287782,0.92800595,0.00112303,0.90906800,0.00000000
-5.50175088,3.63535603,1.09533570,1.78464762,0.95625398,0.00113091,0.92448990,0.00000000
-5.49574787,3.69981069,1.11244672,1.82146693,0.98113881,0.00113522,0.93865371,0.00000000
-5.48974487,3.75318871,1.12531630,1.85307213,1.00240659,0.00113614,0.95143492,0.00000000
-5.48374187,3.79513545,1.13381287,1.87926624,1.01985305,0.00113386,0.96271805,0.00000000
-5.47773887,3.82544209,1.13787237,1.89991809,1.03332656,0.00112863,0.97239749,0.00000000
-5.47173587,3.84404158,1.13749847,1.91495990,1.04272979,0.00112070,0.98037844,0.00000000
-5.46573287,3.85100152,1.13276097,1.92438363,1.04801990,0.00111034,0.98657814,0.00000000
-5.45972986,3.84651466,1.12379244,1.92823642,1.04920732,0.00109778,0.99092745,0.00000000
-5.45372686,3.83088762,1.11078329,1.92661549,1.04635323,0.00108330,0.99337249,0.00000000
-5.44772386,3.80452842,1.09397556,1.91966266,1.03956616,0.00106713,0.99387653,0.00000000
-5.44172086,3.76793345,1.07365569,1.90755908,1.02899758,0.00104948,0.99242177,0.00000000
-5.43571786,3.72167435,1.05014658,1.89051999,1.01483713,0.00103055,0.98901100,0.00000000
-5.42971486,3.66638534,1.02379925,1.86879010,0.99730747,0.00101050,0.98366880,0.00000000
-5.42371186,3.60275119,0.99498447,1.84263938,0.97665909,0.00098948,0.97644224,0.00000000
-5.41770885,3.53149619,0.96408461,1.81235947,0.95316534,0.00096760,0.96740078,0.00000000
-5.41170585,3.45337406,0.93148602,1.77826061,0.92711773,0.00094496,0.95663536,0.00000000
-5.40570285,3.36915897,0.89757209,1.74066896,0.89882169,0.00092163,0.94425645,0.00000000
-5.39969985,3.27963739,0.86271713,1.69992434,0.86859286,0.00089768,0.93039120,0.00000000
-5.39369685,3.18560083,0.82728130,1.65637801,0.83675370,0.00087315,0.91517962,0.00000000
-5.38769385,3.08783903,0.79160639,1.61039056,0.80363069,0.00084811,0.89877007,0.00000000
-5.38169085,2.98713369,0.75601268,1.56232962,0.76955175,0.00082260,0.88131409,0.00000000
-5.37568784,2.88425231,0.72079658,1.51256731,0.73484378,0.00079667,0.86296098,0.00000000
-5.36968484,2.77994218,0.68622906,1.46147732,0.69983042,0.00077041,0.84385244,0.00000000
-5.36368184,2.67492436,0.65255475,1.40943175,0.66482952,0.00074388,0.82411745,0.00000000
-5.35767884,2.56988765,0.61999149,1.35679740,0.63015058,0.00071718,0.80386798,0.00000000
-5.35167584,2.46548257,0.58873017,1.30393189,0.59609180,0.00069043,0.78319552,0.00000000
-5.34567284,2.36231551,0.55893486,1.25117954,0.56293690,0.00066374,0.76216898,0.00000000
-5.33966983,2.26094311,0.53074296,1.19886716,0.53095155,0.00063727,0.74083388,0.00000000
-5.33366683,2.16186709,0.50426536,1.14729992,0.50037964,0.00061114,0.71921307,0.00000000
-5.32766383,2.06552978,0.47958656,1.09675748,0.47143937,0.00058553,0.69730887,0.00000000
-5.32166083,1.97231043,0.45676481,1.04749050,0.44431942,0.00056057,0.67510659,0.00000000
-5.31565783,1.88252257,0.43583213,0.99971775,0.41917524,0.00053642,0.65257911,0.00000000
-5.30965483,1.79641265,0.41679449,0.95362390,0.39612589,0.00051322,0.62969231,0.00000000
-5.30365183,1.71415989,0.39963207,0.90935809,0.37525137,0.00049110,0.60641100,0.00000000
-5.29764882,1.63587765,0.38429983,0.86703349,0.35659096,0.00047016,0.58270490,0.00000000
-5.29164582,1.56161627,0.37072842,0.82672772,0.34014242,0.00045050,0.55855437,0.00000000
-5.28564282,1.49136734,0.35882565,0.78848429,0.32586251,0.00043218,0.53395546,0.00000000
-5.27963982,1.42506952,0.34847844,0.75231500,0.31366872,0.00041525,0.50892401,0.00000000
-5.27363682,1.36261567,0.33955558,0.71820322,0.30344236,0.00039973,0.48349853,0.00000000
-5.26763382,1.30386115,0.33191108,0.68610805,0.29503290,0.00038561,0.45774171,0.00000000
-5.26163082,1.24863334,0.32538825,0.65596919,0.28826361,0.00037287,0.43174051,0.00000000
-5.25562781,1.19674182,0.31982444,0.62771235,0.28293820,0.00036147,0.40560485,0.00000000
-5.24962481,1.14798922,0.31505626,0.60125520,0.27884835,0.00035137,0.37946501,0.00000000
-5.24362181,1.10218227,0.31092523,0.57651343,0.27578177,0.00034249,0.35346798,0.00000000
-5.23761881,1.05914280,0.30728353,0.55340693,0.27353060,0.00033479,0.32777288,0.00000000
-5.23161581,1.01871826,0.30399976,0.53186576,0.27189967,0.00032821,0.30254603,0.00000000
-5.22561281,0.98079139,0.30096441,0.51183571,0.27071443,0.00032269,0.27795556,0.00000000
-5.21960980,0.94528871,0.29809471,0.49328324,0.26982806,0.00031820,0.25416636,0.00000000
-5.21360680,0.91218738,0.29533873,0.47619957,0.26912755,0.00031472,0.23133515,0.00000000
-5.20760380,0.88152014,0.29267843,0.46060378,0.26853845,0.00031223,0.20960632,0.00000000
-5.20160080,0.85337813,0.29013154,0.44654467,0.26802802,0.00031075,0.18910846,0.00000000
-5.19559780,0.82791124,0.28775200,0.43410138,0.26760676,0.00031030,0.16995183,0.00000000
-5.18959480,0.80532602,0.28562914,0.42338263,0.26732807,0.00031094,0.15222679,0.00000000
-5.18359180,0.78588103,0.28388526,0.41452459,0.26728617,0.00031271,0.13600317,0.00000000
-5.17758879,0.76987979,0.28267198,0.40768740,0.26761232,0.00031567,0.12133053,0.00000000
-5.17158579,0.75766151,0.28216529,0.40305046,0.26846945,0.00031988,0.10823923,0.00000000
-5.16558279,0.74958984,0.28255951,0.40080666,0.27004555,0.00032540,0.09674209,0.00000000
-5.15957979,0.74604007,0.28406045,0.40115560,0.27254585,0.00033228,0.08683654,0.00000000
-5.15357679,0.74738513,0.28687799,0.40429622,0.27618434,0.00034054,0.07850708,0.00000000
-5.14757379,0.75398097,0.29121837,0.41041895,0.28117475,0.00035018,0.07172779,0.00000000
-5.14157079,0.76615167,0.29727640,0.41969758,0.28772154,0.00036119,0.06646483,0.00000000
-5.13556778,0.78417486,0.30522800,0.43228128,0.29601096,0.00037350,0.06267866,0.00000000
-5.12956478,0.80826791,0.31522320,0.44828684,0.30620267,0.00038703,0.06032601,0.00000000
-5.12356178,0.83857517,0.32737986,0.46779141,0.31842214,0.00040164,0.05936135,0.00000000
-5.11755878,0.87515678,0.34177825,0.49082602,0.33275400,0.00041719,0.05973788,0.00000000
-5.11155578,0.91797929,0.35845670,0.51736992,0.34923664,0.00043347,0.06140812,0.00000000
-5.10555278,0.96690827,0.37740823,0.54734600,0.36785801,0.00045027,0.06432388,0.00000000
-5.09954977,1.02170318,0.39857840,0.58061747,0.38855290,0.00046734,0.06843589,0.00000000
-5.09354677,1.08201467,0.42186419,0.61698572,0.41120168,0.00048443,0.07369306,0.00000000
-5.08754377,1.14738427,0.44711407,0.65618978,0.43563046,0.00050125,0.08004139,0.00000000
-5.08154077,1.21724682,0.47412911,0.69790720,0.46161273,0.00051755,0.08742288,0.00000000
-5.07553777,1.29093542,0.50266500,0.74175669,0.48887240,0.00053305,0.09577432,0.00000000
-5.06953477,1.36768917,0.53243522,0.78730232,0.51708824,0.00054751,0.10502622,0.00000000
-5.06353177,1.44666374,0.56311500,0.83405970,0.54589954,0.00056068,0.11510200,0.00000000
-5.05752876,1.52694458,0.59434619,0.88150383,0.57491294,0.00057237,0.12591756,0.00000000
-5.05152576,1.60756298,0.62574307,0.92907885,0.60371040,0.00058240,0.13738126,0.00000000
-5.04552276,1.68751478,0.65689890,0.97620953,0.63185800,0.00059063,0.14939452,0.00000000
-5.03951976,1.76578152,0.68739332,1.02231439,0.65891555,0.00059695,0.16185293,0.00000000
-5.03351676,1.84135379,0.71680051,1.06682026,0.68444680,0.00060131,0.17464797,0.00000000
-5.02751376,1.91325640,0.74469792,1.10917789,0.70802995,0.00060368,0.18766931,0.00000000
-5.02151076,1.98057465,0.77067570,1.14887840,0.72926829,0.00060409,0.20080759,0.00000000
-5.01550775,2.04248122,0.79434633,1.18546986,0.74780071,0.00060260,0.21395752,0.00000000
-5.00950475,2.09826266,0.81535459,1.21857353,0.76331168,0.00059931,0.22702123,0.00000000
-5.00350175,2.14734457,0.83338724,1.24789925,0.77554041,0.00059435,0.23991170,0.00000000
-4.99749875,2.18931451,0.84818246,1.27325896,0.78428901,0.00058792,0.25255593,0.00000000
-4.99149575,2.22394143,0.85953835,1.29457809,0.78942902,0.00058022,0.26489790,0.00000000
-4.98549275,2.25119064,0.86732037,1.31190381,0.79090632,0.00057150,0.27690082,0.00000000
-4.97948974,2.27123343,0.87146724,1.32540981,0.78874402,0.00056205,0.28854874,0.00000000
-4.97348674,2.28445033,0.87199489,1.33539699,0.78304302,0.00055219,0.29984726,0.00000000
-4.96748374,2.29142767,0.86899836,1.34228982,0.77398040,0.00054228,0.31082324,0.00000000
-4.96148074,2.29294695,0.86265110,1.34662825,0.76180533,0.00053270,0.32152349,0.00000000
-4.95547774,2.28996701,0.85320187,1.34905521,0.74683265,0.00052385,0.33201243,0.00000000
-4.94947474,2.28359954,0.84096893,1.35029998,0.72943435,0.00051620,0.34236884,0.00000000
-4.94347174,2.27507837,0.82633183,1.35115797,0.71002912,0.00051021,0.35268181,0.00000000
-4.93746873,2.26572377,0.80972083,1.35246761,0.68907031,0.00050637,0.36304608,0.00000000
-4.93146573,2.25690293,0.79160451,1.35508518,0.66703284,0.00050519,0.37355705,0.00000000
-4.92546273,2.24998827,0.77247577,1.35985858,0.64439940,0.00050719,0.38430574,0.00000000
-4.91945973,2.24631520,0.75283703,1.36760112,0.62164662,0.00051292,0.39537388,0.00000000
-4.91345673,2.24714112,0.73318493,1.37906645,0.59923161,0.00052290,0.40682965,0.00000000
-4.90745373,2.25360733,0.71399551,1.39492562,0.57757947,0.00053766,0.41872402,0.00000000
-4.90145073,2.26670552,0.69571010,1.41574722,0.55707232,0.00055771,0.43108818,0.00000000
-4.89544772,2.28725011,0.67872282,1.44198141,0.53804009,0.00058353,0.44393202,0.00000000
-4.88944472,2.31585749,0.66337002,1.47394845,0.52075353,0.00061559,0.45724379,0.00000000
-4.88344172,2.35293287,0.64992210,1.51183202,0.50541967,0.00065430,0.47099106,0.00000000
-4.87743872,2.39866501,0.63857796,1.55567751,0.49217972,0.00070003,0.48512263,0.00000000
-4.87143572,2.45302872,0.62946229,1.60539507,0.48110956,0.00075310,0.49957154,0.00000000
-4.86543272,2.51579447,0.62262556,1.66076701,0.47222254,0.00081376,0.51425865,0.00000000
-4.85942971,2.58654440,0.61804679,1.72145905,0.46547440,0.00088220,0.52909679,0.00000000
-4.85342671,2.66469338,0.61563850,1.78703447,0.46077008,0.00095853,0.54399495,0.00000000
-4.84742371,2.74951382,0.61525387,1.85697040,0.45797180,0.00104278,0.55886231,0.00000000
-4.84142071,2.84016261,0.61669533,1.93067515,0.45690821,0.00113490,0.57361182,0.00000000
-4.83541771,2.93570873,0.61972425,2.00750569,0.45738386,0.00123475,0.58816293,0.00000000
-4.82941471,3.03516007,0.62407126,2.08678436,0.45918880,0.00134209,0.60244349,0.00000000
-4.82341171,3.13748802,0.62944655,2.16781395,0.46210757,0.00145660,0.61639047,0.00000000
-4.81740870,3.24164903,0.63554991,2.24989058,0.46592745,0.00157784,0.62994956,0.00000000
-4.81140570,3.34660218,0.64207989,2.33231397,0.47044544,0.00170528,0.64307367,0.00000000
-4.80540270,3.45132256,0.64874201,2.41439486,0.47547386,0.00183828,0.65572054,0.00000000
-4.79939970,3.55481032,0.65525570,2.49545962,0.48084438,0.00197608,0.66784943,0.00000000
-4.79339670,3.65609583,0.66135981,2.57485239,0.48641040,0.00211782,0.67941749,0.00000000
-4.78739370,3.75424144,0.66681680,2.65193512,0.49204795,0.00226253,0.69037582,0.00000000
-4.78139070,3.84834095,0.67141557,2.72608625,0.49765515,0.00240914,0.70066584,0.00000000
-4.77538769,3.93751760,0.67497311,2.79669863,0.50315040,0.00255647,0.71021606,0.00000000
-4.76938469,4.02092198,0.67733516,2.86317765,0.50846978,0.00270324,0.71893976,0.00000000
-4.76338169,4.09773070,0.67837602,2.92494018,0.51356374,0.00284811,0.72673378,0.00000000
-4.75737869,4.16714718,0.67799785,2.98141516,0.51839348,0.00298968,0.73347857,0.00000000
-4.75137569,4.22840496,0.67612947,3.03204627,0.52292745,0.00312649,0.73903975,0.00000000
-4.74537269,4.28077452,0.67272514,3.07629719,0.52713798,0.00325707,0.74327113,0.00000000
-4.73936968,4.32357344,0.66776312,3.11365947,0.53099858,0.00337998,0.74601906,0.00000000
-4.73336668,4.35618001,0.66124440,3.14366291,0.53448185,0.00349381,0.74712814,0.00000000
-4.72736368,4.37804970,0.65319147,3.16588825,0.53755823,0.00359723,0.74644777,0.00000000
-4.72136068,4.38873375,0.64364722,3.17998134,0.54019549,0.00368904,0.74383951,0.00000000
-4.71535768,4.38789866,0.63267389,3.18566816,0.54235910,0.00376816,0.73918460,0.00000000
-4.70935468,4.37534544,0.62035202,3.18276975,0.54401317,0.00383371,0.73239140,0.00000000
-4.70335168,4.35102717,0.60677936,3.17121592,0.54512198,0.00388503,0.72340230,0.00000000
-4.69734867,4.31506344,0.59206954,3.15105684,0.54565174,0.00392167,0.71219963,0.00000000
-4.69134567,4.26775047,0.57635051,3.12247151,0.54557254,0.00394342,0.69881032,0.00000000
-4.68534267,4.20956571,0.55976263,3.08577221,0.54486007,0.00395036,0.68330888,0.00000000
-4.67933967,4.14116625,0.54245640,3.04140448,0.54349721,0.00394278,0.66581864,0.00000000
-4.67333667,4.06338057,0.52458981,2.98994219,0.54147499,0.00392126,0.64651099,0.00000000
-4.66733367,3.97719350,0.50632533,2.93207752,0.53879310,0.00388655,0.62560267,0.00000000
-4.66133067,3.88372491,0.48782659,2.86860638,0.53545974,0.00383966,0.60335118,0.00000000
-4.65532766,3.78420287,0.46925493,2.80040947,0.53149088,0.00378172,0.58004843,0.00000000
-4.64932466,3.67993224,0.45076586,2.72842995,0.52690896,0.00371400,0.55601302,0.00000000
-4.64332166,3.57226028,0.43250557,2.65364865,0.52174110,0.00363787,0.53158128,0.00000000
-4.63731866,3.46254065,0.41460774,2.57705792,0.51601714,0.00355472,0.50709762,0.00000000
-4.63131566,3.35209754,0.39719073,2.49963528,0.50976740,0.00346597,0.48290452,0.00000000
-4.62531266,3.24219151,0.38035516,2.42231813,0.50302064,0.00337296,0.45933257,0.00000000
-4.61930965,3.13398837,0.36418228,2.34598043,0.49580213,0.00327699,0.43669103,0.00000000
-4.61330665,3.02853252,0.34873292,2.27141249,0.48813223,0.00317924,0.41525913,0.00000000
-4.60730365,2.92672566,0.33404714,2.19930440,0.48002536,0.00308077,0.39527870,0.00000000
-4.60130065,2.82931136,0.32014471,2.13023372,0.47148966,0.00298250,0.37694811,0.00000000
-4.59529765,2.73686598,0.30702618,2.06465766,0.46252719,0.00288517,0.36041788,0.00000000
-4.58929465,2.64979571,0.29467458,2.00290964,0.45313480,0.00278942,0.34578807,0.00000000
-4.58329165,2.56833953,0.28305766,1.94520022,0.44330548,0.00269569,0.33310744,0.00000000
-4.57728864,2.49257735,0.27213043,1.89162181,0.43303021,0.00260433,0.32237433,0.00000000
-4.57128564,2.42244255,0.26183802,1.84215665,0.42230010,0.00251553,0.31353931,0.00000000
-4.56528264,2.35773807,0.25211861,1.79668758,0.41110866,0.00242939,0.30650919,0.00000000
-4.55927964,2.29815501,0.24290632,1.75501065,0.39945413,0.00234594,0.30115238,0.00000000
-4.55327664,2.24329273,0.23413399,1.71684916,0.38734161,0.00226511,0.29730527,0.00000000
-4.54727364,2.19267968,0.22573563,1.68186828,0.37478494,0.00218679,0.29477934,0.00000000
-4.54127064,2.14579397,0.21764863,1.64968987,0.36180810,0.00211086,0.29336867,0.00000000
-4.53526763,2.10208323,0.20981551,1.61990688,0.34844620,0.00203715,0.29285759,0.00000000
-4.52926463,2.06098303,0.20218530,1.59209697,0.33474583,0.00196548,0.29302821,0.00000000
-4.52326163,2.02193360,0.19471450,1.56583520,0.32076487,0.00189568,0.29366744,0.00000000
-4.51725863,1.98439454,0.18736758,1.54070534,0.30657171,0.00182760,0.29457333,0.00000000
-4.51125563,1.94785740,0.18011720,1.51630992,0.29224396,0.00176106,0.29556053,0.00000000
-4.50525263,1.91185604,0.17294402,1.49227873,0.27786665,0.00169593,0.29646471,0.00000000
-4.49924962,1.87597478,0.16583632,1.46827589,0.26353014,0.00163209,0.29714575,0.00000000
-4.49324662,1.83985444,0.15878933,1.44400543,0.24932765,0.00156942,0.29748974,0.00000000
-4.48724362,1.80319630,0.15180446,1.41921536,0.23535275,0.00150783,0.29740983,0.00000000
-4.48124062,1.76576423,0.14488844,1.39370036,0.22169674,0.00144723,0.29684583,0.00000000
-4.47523762,1.72738494,0.13805233,1.36730315,0.20844614,0.00138757,0.29576285,0.00000000
-4.46923462,1.68794674,0.13131062,1.33991448,0.19568034,0.00132879,0.29414901,0.00000000
-4.46323162,1.64739681,0.12468033,1.31147204,0.18346957,0.00127088,0.29201251,0.00000000
-4.45722861,1.60573735,0.11818010,1.28195833,0.17187320,0.00121381,0.28937819,0.00000000
-4.45122561,1.56302070,0.11182947,1.25139767,0.16093846,0.00115759,0.28628386,0.00000000
-4.44522261,1.51934384,0.10564814,1.21985242,0.15069969,0.00110224,0.28277662,0.00000000
-4.43921961,1.47484239,0.09965542,1.18741887,0.14117796,0.00104779,0.27890940,0.00000000
-4.43321661,1.42968444,0.09386974,1.15422268,0.13238128,0.00099429,0.27473776,0.00000000
-4.42721361,1.38406446,0.08830824,1.12041433,0.12430520,0.00094180,0.27031736,0.00000000
-4.42121061,1.33819749,0.08298650,1.08616457,0.11693387,0.00089040,0.26570193,0.00000000
-4.41520760,1.29231371,0.07791835,1.05166018,0.11024139,0.00084016,0.26094193,0.00000000
-4.40920460,1.24665365,0.07311572,1.01709992,0.10419345,0.00079119,0.25608389,0.00000000
-4.40320160,1.20146394,0.06858865,0.98269097,0.09874924,0.00074356,0.25117030,0.00000000
-4.39719860,1.15699360,0.06434523,0.94864565,0.09386330,0.00069738,0.24624004,0.00000000
-4.39119560,1.11349092,0.06039166,0.91517848,0.08948746,0.00065275,0.24132916,0.00000000
-4.38519260,1.07120060,0.05673238,0.88250348,0.08557270,0.00060977,0.23647187,0.00000000
-4.37918959,1.03036118,0.05337009,0.85083150,0.08207075,0.00056851,0.23170165,0.00000000
-4.37318659,0.99120245,0.05030587,0.82036765,0.07893550,0.00052908,0.22705222,0.00000000
-4.36718359,0.95394278,0.04753929,0.79130854,0.07612409,0.00049156,0.22255829,0.00000000
-4.36118059,0.91878627,0.04506844,0.76383936,0.07359769,0.00045604,0.21825606,0.00000000
-4.35517759,0.88591961,0.04289004,0.73813075,0.07132189,0.00042257,0.21418323,0.00000000
-4.34917459,0.85550875,0.04099947,0.71433556,0.06926681,0.00039125,0.21037873,0.00000000
-4.34317159,0.82769545,0.03939082,0.69258550,0.06740690,0.00036214,0.20688195,0.00000000
-4.33716858,0.80259389,0.03805695,0.67298794,0.06572043,0.00033531,0.20373179,0.00000000
-4.33116558,0.78028768,0.03698954,0.65562309,0.06418892,0.00031084,0.20096533,0.00000000
-4.32516258,0.76082742,0.03617917,0.64054173,0.06279631,0.00028878,0.19861655,0.00000000
-4.31915958,0.74422925,0.03561549,0.62776383,0.06152821,0.00026923,0.19671505,0.00000000
-4.31315658,0.73047465,0.03528734,0.61727835,0.06037113,0.00025225,0.19528486,0.00000000
-4.30715358,0.71951174,0.03518305,0.60904429,0.05931187,0.00023792,0.19434366,0.00000000
