energy_ev,total_up,Cd_p_up,Cd_d_up,In_p_up,In_d_up,Te_p_up,Te_d_up
-5.57378689,0.42141980,0.23192522,0.02452729,0.13591598,0.00029253,0.14693399,0.00000000
-5.56778389,0.42446322,0.24451976,0.02525086,0.14393239,0.00028759,0.13860080,0.00000000
-5.56178089,0.43323028,0.25958831,0.02648177,0.15217502,0.00029041,0.13396685,0.00000000
-5.55577789,0.44781273,0.27717451,0.02825058,0.16066961,0.00030133,0.13297572,0.00000000
-5.54977489,0.46831900,0.29730765,0.03059050,0.16945072,0.00032067,0.13558595,0.00000000
-5.54377189,0.49487128,0.31999884,0.03353666,0.17856008,0.00034877,0.14177203,0.00000000
-5.53776888,0.52760007,0.34523692,0.03712509,0.18804442,0.00038594,0.15152437,0.00000000
-5.53176588,0.56663641,0.37298415,0.04139139,0.19795271,0.00043246,0.16484865,0.00000000
-5.52576288,0.61210222,0.40317203,0.04636925,0.20833300,0.00048860,0.18176428,0.00000000
-5.51975988,0.66409889,0.43569761,0.05208860,0.21922907,0.00055453,0.20230224,0.00000000
-5.51375688,0.72269485,0.47042047,0.05857381,0.23067693,0.00063038,0.22650225,0.00000000
-5.50775388,0.78791260,0.50716068,0.06584159,0.24270147,0.00071616,0.25440945,0.00000000
-5.50175088,0.85971595,0.54569803,0.07389904,0.25531347,0.00081176,0.28607058,0.00000000
-5.49574787,0.93799802,0.58577275,0.08274177,0.26850701,0.00091693,0.32152982,0.00000000
-5.48974487,1.02257074,0.62708767,0.09235209,0.28225762,0.00103126,0.36082431,0.00000000
-5.48374187,1.11315629,0.66931201,0.10269766,0.29652116,0.00115418,0.40397950,0.00000000
-5.47773887,1.20938125,0.71208664,0.11373037,0.31123361,0.00128491,0.45100425,0.00000000
-5.47173587,1.31077343,0.75503068,0.12538570,0.32631174,0.00142252,0.50188592,0.00000000
-5.46573287,1.41676208,0.79774918,0.13758268,0.34165477,0.00156584,0.55658539,0.00000000
-5.45972986,1.52668121,0.83984154,0.15022433,0.35714680,0.00171356,0.61503202,0.00000000
-5.45372686,1.63977627,0.88091042,0.16319871,0.37266010,0.00186419,0.67711887,0.00000000
-5.44772386,1.75521380,0.92057058,0.17638056,0.38805900,0.00201609,0.74269795,0.00000000
-5.44172086,1.87209394,0.95845744,0.18963355,0.40320424,0.00216750,0.81157599,0.00000000
-5.43571786,1.98946534,0.99423488,0.20281295,0.41795770,0.00231660,0.88351053,0.00000000
-5.42971486,2.10634194,1.02760205,0.21576880,0.43218712,0.00246149,0.95820683,0.00000000
-5.42371186,2.22172120,1.05829889,0.22834938,0.44577082,0.00260030,1.03531558,0.00000000
-5.41770885,2.33460315,1.08611022,0.24040485,0.45860203,0.00273118,1.11443182,0.00000000
-5.41170585,2.44400974,1.11086840,0.25179106,0.47059291,0.00285238,1.19509516,0.00000000
-5.40570285,2.54900390,1.13245442,0.26237322,0.48167784,0.00296228,1.27679163,0.00000000
-5.39969985,2.64870783,1.15079765,0.27202941,0.49181603,0.00305941,1.35895733,0.00000000
-5.39369685,2.74232007,1.16587432,0.28065373,0.50099333,0.00314255,1.44098397,0.00000000
-5.38769385,2.82913083,1.17770501,0.28815906,0.50922314,0.00321068,1.52222651,0.00000000
-5.38169085,2.90853533,1.18635132,0.29447926,0.51654642,0.00326306,1.60201271,0.00000000
-5.37568784,2.98004471,1.19191197,0.29957069,0.52303077,0.00329924,1.67965464,0.00000000
-5.36968484,3.04329442,1.19451856,0.30341310,0.52876865,0.00331904,1.75446175,0.00000000
-5.36368184,3.09804964,1.19433130,0.30600983,0.53387477,0.00332258,1.82575534,0.00000000
-5.35767884,3.14420788,1.19153462,0.30738727,0.53848264,0.00331025,1.89288375,0.00000000
-5.35167584,3.18179829,1.18633311,0.30759365,0.54274052,0.00328271,1.95523796,0.00000000
-5.34567284,3.21097807,1.17894751,0.30669718,0.54680674,0.00324086,2.01226674,0.00000000
-5.33966983,3.23202553,1.16961109,0.30478375,0.55084459,0.00318581,2.06349080,0.00000000
-5.33366683,3.24533033,1.15856616,0.30195400,0.55501683,0.00311884,2.10851535,0.00000000
-5.32766383,3.25138073,1.14606076,0.29832022,0.55948010,0.00304139,2.14704024,0.00000000
-5.32166083,3.25074832,1.13234558,0.29400287,0.56437919,0.00295498,2.17886730,0.00000000
-5.31565783,3.24407044,1.11767075,0.28912712,0.56984151,0.00286120,2.20390439,0.00000000
-5.30965483,3.23203080,1.10228279,0.28381931,0.57597184,0.00276166,2.22216581,0.00000000
-5.30365183,3.21533881,1.08642145,0.27820357,0.58284745,0.00265794,2.23376908,0.00000000
-5.29764882,3.19470821,1.07031645,0.27239865,0.59051395,0.00255160,2.23892805,0.00000000
-5.29164582,3.17083559,1.05418431,0.26651513,0.59898185,0.00244409,2.23794268,0.00000000
-5.28564282,3.14437970,1.03822497,0.26065293,0.60822399,0.00233676,2.23118592,0.00000000
-5.27963982,3.11594194,1.02261866,0.25489938,0.61817408,0.00223085,2.21908821,0.00000000
-5.27363682,3.08604913,1.00752278,0.24932764,0.62872630,0.00212742,2.20212046,0.00000000
-5.26763382,3.05513877,0.99306903,0.24399577,0.63973613,0.00202741,2.18077620,0.00000000
-5.26163082,3.02354773,0.97936087,0.23894620,0.65102239,0.00193156,2.15555379,0.00000000
-5.25562781,2.99150460,0.96647141,0.23420572,0.66237055,0.00184047,2.12693953,0.00000000
-5.24962481,2.95912606,0.95444179,0.22978591,0.67353712,0.00175457,2.09539241,0.00000000
-5.24362181,2.92641749,0.94328020,0.22568400,0.68425526,0.00167415,2.06133117,0.00000000
-5.23761881,2.89327782,0.93296155,0.22188405,0.69424127,0.00159933,2.02512424,0.00000000
-5.23161581,2.85950839,0.92342786,0.21835847,0.70320190,0.00153011,1.98708286,0.00000000
-5.22561281,2.82482562,0.91458950,0.21506973,0.71084224,0.00146638,1.94745763,0.00000000
-5.21960980,2.78887686,0.90632722,0.21197228,0.71687404,0.00140791,1.90643849,0.00000000
-5.21360680,2.75125905,0.89849501,0.20901456,0.72102404,0.00135441,1.86415792,0.00000000
-5.20760380,2.71153928,0.89092384,0.20614113,0.72304218,0.00130550,1.82069706,0.00000000
-5.20160080,2.66927667,0.88342624,0.20329474,0.72270941,0.00126076,1.77609435,0.00000000
-5.19559780,2.62404465,0.87580161,0.20041841,0.71984473,0.00121976,1.73035611,0.00000000
-5.18959480,2.57545292,0.86784229,0.19745744,0.71431125,0.00118204,1.68346831,0.00000000
-5.18359180,2.52316817,0.85934025,0.19436129,0.70602117,0.00114713,1.63540920,0.00000000
-5.17758879,2.46693301,0.85009421,0.19108533,0.69493923,0.00111462,1.58616176,0.00000000
-5.17158579,2.40658230,0.83991699,0.18759238,0.68108476,0.00108411,1.53572570,0.00000000
-5.16558279,2.34205631,0.82864302,0.18385408,0.66453204,0.00105525,1.48412823,0.00000000
-5.15957979,2.27341040,0.81613554,0.17985198,0.64540908,0.00102776,1.43143328,0.00000000
-5.15357679,2.20082061,0.80229329,0.17557839,0.62389474,0.00100142,1.37774864,0.00000000
-5.14757379,2.12458527,0.78705650,0.17103686,0.60021440,0.00097610,1.32323083,0.00000000
-5.14157079,2.04512229,0.77041157,0.16624245,0.57463417,0.00095175,1.26808752,0.00000000
-5.13556778,1.96296238,0.75239454,0.16122153,0.54745407,0.00092839,1.21257738,0.00000000
-5.12956478,1.87873821,0.73309276,0.15601131,0.51900024,0.00090613,1.15700740,0.00000000
-5.12356178,1.79317005,0.71264471,0.15065897,0.48961652,0.00088516,1.10172780,0.00000000
-5.11755878,1.70704818,0.69123787,0.14522046,0.45965570,0.00086575,1.04712470,0.00000000
-5.11155578,1.62121261,0.66910448,0.13975894,0.42947083,0.00084820,0.99361091,0.00000000
-5.10555278,1.53653083,0.64651539,0.13434295,0.39940668,0.00083288,0.94161507,0.00000000
-5.09954977,1.45387429,0.62377200,0.12904433,0.36979187,0.00082018,0.89156962,0.00000000
-5.09354677,1.37409432,0.60119672,0.12393593,0.34093173,0.00081050,0.84389805,0.00000000
-5.08754377,1.29799828,0.57912214,0.11908926,0.31310218,0.00080424,0.79900180,0.00000000
-5.08154077,1.22632682,0.55787943,0.11457203,0.28654475,0.00080175,0.75724747,0.00000000
-5.07553777,1.15973300,0.53778646,0.11044582,0.26146288,0.00080336,0.71895466,0.00000000
-5.06953477,1.09876383,0.51913614,0.10676390,0.23801949,0.00080930,0.68438500,0.00000000
-5.06353177,1.04384519,0.50218545,0.10356927,0.21633586,0.00081972,0.65373286,0.00000000
-5.05752876,0.99527036,0.48714576,0.10089299,0.19649180,0.00083470,0.62711793,0.00000000
-5.05152576,0.95319274,0.47417480,0.09875301,0.17852685,0.00085415,0.60458030,0.00000000
-5.04552276,0.91762295,0.46337074,0.09715336,0.16244267,0.00087791,0.58607787,0.00000000
-5.03951976,0.88843048,0.45476851,0.09608386,0.14820618,0.00090567,0.57148665,0.00000000
-5.03351676,0.86534967,0.44833873,0.09552037,0.13575347,0.00093701,0.56060360,0.00000000
-5.02751376,0.84798996,0.44398904,0.09542549,0.12499419,0.00097138,0.55315214,0.00000000
-5.02151076,0.83584984,0.44156793,0.09574976,0.11581635,0.00100816,0.54879009,0.00000000
-5.01550775,0.82833402,0.44087088,0.09643328,0.10809125,0.00104660,0.54711966,0.00000000
-5.00950475,0.82477316,0.44164824,0.09740770,0.10167844,0.00108592,0.54769917,0.00000000
-5.00350175,0.82444532,0.44361491,0.09859839,0.09643057,0.00112529,0.55005600,0.00000000
-4.99749875,0.82659841,0.44646086,0.09992692,0.09219797,0.00116385,0.55370029,0.00000000
-4.99149575,0.83047272,0.44986248,0.10131348,0.08883294,0.00120075,0.55813876,0.00000000
-4.98549275,0.83532275,0.45349394,0.10267932,0.08619356,0.00123519,0.56288822,0.00000000
-4.97948974,0.84043761,0.45703823,0.10394911,0.08414708,0.00126641,0.56748821,0.00000000
-4.97348674,0.84515936,0.46019745,0.10505295,0.08257280,0.00129373,0.57151231,0.00000000
-4.96748374,0.84889873,0.46270207,0.10592825,0.08136449,0.00131658,0.57457781,0.00000000
-4.96148074,0.85114788,0.46431864,0.10652117,0.08043226,0.00133450,0.57635344,0.00000000
-4.95547774,0.85148999,0.46485612,0.10678772,0.07970401,0.00134716,0.57656497,0.00000000
-4.94947474,0.84960560,0.46417042,0.10669445,0.07912649,0.00135437,0.57499869,0.00000000
-4.94347174,0.84527586,0.46216735,0.10621883,0.07866594,0.00135608,0.57150276,0.00000000
-4.93746873,0.83838279,0.45880396,0.10534915,0.07830839,0.00135237,0.56598660,0.00000000
-4.93146573,0.82890695,0.45408844,0.10408425,0.07805971,0.00134349,0.55841857,0.00000000
-4.92546273,0.81692292,0.44807867,0.10243285,0.07794535,0.00132979,0.54882211,0.00000000
-4.91945973,0.80259288,0.44087976,0.10041271,0.07800991,0.00131177,0.53727085,0.00000000
-4.91345673,0.78615886,0.43264064,0.09804970,0.07831637,0.00129003,0.52388276,0.00000000
-4.90745373,0.76793393,0.42354997,0.09537664,0.07894523,0.00126529,0.50881391,0.00000000
-4.90145073,0.74829271,0.41383152,0.09243218,0.07999322,0.00123834,0.49225190,0.00000000
-4.89544772,0.72766144,0.40373905,0.08925964,0.08157187,0.00121007,0.47440943,0.00000000
-4.88944472,0.70650779,0.39355098,0.08590588,0.08380561,0.00118141,0.45551797,0.00000000
-4.88344172,0.68533059,0.38356462,0.08242016,0.08682953,0.00115334,0.43582186,0.00000000
-4.87743872,0.66464934,0.37409024,0.07885316,0.09078672,0.00112688,0.41557285,0.00000000
-4.87143572,0.64499376,0.36544475,0.07525600,0.09582505,0.00110303,0.39502511,0.00000000
-4.86543272,0.62689310,0.35794520,0.07167930,0.10209347,0.00108280,0.37443071,0.00000000
-4.85942971,0.61086544,0.35190188,0.06817239,0.10973781,0.00106716,0.35403562,0.00000000
-4.85342671,0.59740670,0.34761118,0.06478250,0.11889612,0.00105702,0.33407614,0.00000000
-4.84742371,0.58697975,0.34534824,0.06155401,0.12969349,0.00105322,0.31477568,0.00000000
-4.84142071,0.58000347,0.34535956,0.05852782,0.14223677,0.00105648,0.29634197,0.00000000
-4.83541771,0.57684218,0.34785555,0.05574071,0.15660900,0.00106741,0.27896459,0.00000000
-4.82941471,0.57779557,0.35300349,0.05322479,0.17286400,0.00108646,0.26281291,0.00000000
-4.82341171,0.58308965,0.36092104,0.05100701,0.19102127,0.00111389,0.24803442,0.00000000
-4.81740870,0.59286906,0.37167057,0.04910881,0.21106146,0.00114979,0.23475346,0.00000000
-4.81140570,0.60719122,0.38525474,0.04754583,0.23292272,0.00119402,0.22307049,0.00000000
-4.80540270,0.62602267,0.40161362,0.04632781,0.25649819,0.00124622,0.21306191,0.00000000
-4.79939970,0.64923825,0.42062362,0.04545857,0.28163487,0.00130581,0.20478042,0.00000000
-4.79339670,0.67662310,0.44209845,0.04493625,0.30813412,0.00137197,0.19825610,0.00000000
-4.78739370,0.70787798,0.46579239,0.04475359,0.33575390,0.00144366,0.19349802,0.00000000
-4.78139070,0.74262777,0.49140582,0.04489853,0.36421284,0.00151964,0.19049650,0.00000000
-4.77538769,0.78043308,0.51859291,0.04535484,0.39319613,0.00159851,0.18922588,0.00000000
-4.76938469,0.82080463,0.54697148,0.04610292,0.42236307,0.00167869,0.18964772,0.00000000
-4.76338169,0.86321989,0.57613445,0.04712073,0.45135612,0.00175854,0.19171425,0.00000000
-4.75737869,0.90714136,0.60566272,0.04838477,0.47981100,0.00183631,0.19537197,0.00000000
-4.75137569,0.95203554,0.63513865,0.04987105,0.50736763,0.00191028,0.20056510,0.00000000
-4.74537269,0.99739178,0.66415979,0.05155602,0.53368120,0.00197876,0.20723882,0.00000000
-4.73936968,1.04273999,0.69235205,0.05341744,0.55843304,0.00204015,0.21534198,0.00000000
-4.73336668,1.08766633,0.71938167,0.05543515,0.58134064,0.00209300,0.22482922,0.00000000
-4.72736368,1.13182598,0.74496547,0.05759154,0.60216636,0.00213607,0.23566230,0.00000000
-4.72136068,1.17495235,0.76887879,0.05987197,0.62072446,0.00216834,0.24781068,0.00000000
-4.71535768,1.21686221,0.79096070,0.06226483,0.63688590,0.00218905,0.26125118,0.00000000
-4.70935468,1.25745658,0.81111642,0.06476150,0.65058086,0.00219776,0.27596700,0.00000000
-4.70335168,1.29671743,0.82931667,0.06735599,0.66179882,0.00219432,0.29194603,0.00000000
-4.69734867,1.33470056,0.84559427,0.07004450,0.67058618,0.00217890,0.30917884,0.00000000
-4.69134567,1.37152534,0.86003829,0.07282475,0.67704173,0.00215196,0.32765648,0.00000000
-4.68534267,1.40736215,0.87278622,0.07569535,0.68131017,0.00211428,0.34736848,0.00000000
-4.67933967,1.44241866,0.88401478,0.07865506,0.68357427,0.00206686,0.36830133,0.00000000
-4.67333667,1.47692612,0.89393018,0.08170217,0.68404609,0.00201096,0.39043776,0.00000000
-4.66733367,1.51112675,0.90275857,0.08483400,0.68295784,0.00194804,0.41375709,0.00000000
-4.66133067,1.54526355,0.91073732,0.08804657,0.68055310,0.00187971,0.43823686,0.00000000
-4.65532766,1.57957321,0.91810800,0.09133455,0.67707877,0.00180767,0.46385579,0.00000000
-4.64932466,1.61428297,0.92511144,0.09469140,0.67277827,0.00173372,0.49059822,0.00000000
-4.64332166,1.64961171,0.93198527,0.09810987,0.66788646,0.00165970,0.51845966,0.00000000
-4.63731866,1.68577517,0.93896419,0.10158269,0.66262632,0.00158745,0.54745336,0.00000000
-4.63131566,1.72299493,0.94628269,0.10510351,0.65720760,0.00151876,0.57761745,0.00000000
-4.62531266,1.76151032,0.95418017,0.10866800,0.65182724,0.00145540,0.60902198,0.00000000
-4.61930965,1.80159212,0.96290774,0.11227498,0.64667137,0.00139908,0.64177548,0.00000000
-4.61330665,1.84355658,0.97273612,0.11592760,0.64191856,0.00135144,0.67603018,0.00000000
-4.60730365,1.88777833,0.98396382,0.11963433,0.63774375,0.00131401,0.71198520,0.00000000
-4.60130065,1.93470040,0.99692465,0.12340977,0.63432243,0.00128826,0.74988724,0.00000000
-4.59529765,1.98484003,1.01199373,0.12727515,0.63183452,0.00127558,0.79002794,0.00000000
-4.58929465,2.03878875,1.02959113,0.13125835,0.63046732,0.00127726,0.83273781,0.00000000
-4.58329165,2.09720583,1.05018239,0.13539357,0.63041728,0.00129451,0.87837615,0.00000000
-4.57728864,2.16080454,1.07427543,0.13972041,0.63189007,0.00132843,0.92731729,0.00000000
-4.57128564,2.23033092,1.10241352,0.14428253,0.63509879,0.00138003,0.97993313,0.00000000
-4.56528264,2.30653575,1.13516413,0.14912579,0.64026022,0.00145018,1.03657262,0.00000000
-4.55927964,2.39014030,1.17310390,0.15429602,0.64758927,0.00153964,1.09753887,0.00000000
-4.55327664,2.48179752,1.21680021,0.15983649,0.65729166,0.00164899,1.16306495,0.00000000
-4.54727364,2.58205033,1.26678979,0.16578515,0.66955538,0.00177862,1.23328932,0.00000000
-4.54127064,2.69128911,1.32355540,0.17217185,0.68454120,0.00192870,1.30823249,0.00000000
-4.53526763,2.80971081,1.38750149,0.17901570,0.70237286,0.00209916,1.38777594,0.00000000
-4.52926463,2.93728191,1.45892991,0.18632256,0.72312747,0.00228963,1.47164486,0.00000000
-4.52326163,3.07370755,1.53801674,0.19408305,0.74682661,0.00249945,1.55939579,0.00000000
-4.51725863,3.21840892,1.62479144,0.20227103,0.77342879,0.00272762,1.65041023,0.00000000
-4.51125563,3.37051047,1.71911924,0.21084266,0.80282364,0.00297280,1.74389516,0.00000000
-4.50525263,3.52883827,1.82068764,0.21973627,0.83482816,0.00323328,1.83889068,0.00000000
-4.49924962,3.69193013,1.92899784,0.22887287,0.86918548,0.00350703,1.93428518,0.00000000
-4.49324662,3.85805760,2.04336154,0.23815751,0.90556606,0.00379169,2.02883765,0.00000000
-4.48724362,4.02525928,2.16290337,0.24748124,0.94357151,0.00408458,2.12120647,0.00000000
-4.48124062,4.19138430,2.28656914,0.25672380,0.98274083,0.00438277,2.20998381,0.00000000
-4.47523762,4.35414448,2.41313978,0.26575681,1.02255890,0.00468314,2.29373423,0.00000000
-4.46923462,4.51117288,2.54125043,0.27444731,1.06246699,0.00498239,2.37103601,0.00000000
-4.46323162,4.66008655,2.66941445,0.28266163,1.10187472,0.00527717,2.44052338,0.00000000
-4.45722861,4.79855072,2.79605146,0.29026922,1.14017330,0.00556411,2.50092795,0.00000000
-4.45122561,4.92434199,2.91951866,0.29714649,1.17674933,0.00583990,2.55111752,0.00000000
-4.44522261,5.03540774,3.03814463,0.30318029,1.21099890,0.00610136,2.59013061,0.00000000
-4.43921961,5.12991974,3.15026459,0.30827106,1.24234149,0.00634555,2.61720523,0.00000000
-4.43321661,5.20631976,3.25425615,0.31233536,1.27023316,0.00656974,2.63180083,0.00000000
-4.42721361,5.26335577,3.34857473,0.31530785,1.29417884,0.00677155,2.63361249,0.00000000
-4.42121061,5.30010782,3.43178759,0.31714257,1.31374319,0.00694896,2.62257708,0.00000000
-4.41520760,5.31600289,3.50260575,0.31781345,1.32856008,0.00710029,2.59887119,0.00000000
-4.40920460,5.31081895,3.55991290,0.31731421,1.33834011,0.00722430,2.56290139,0.00000000
-4.40320160,5.28467878,3.60279074,0.31565761,1.34287651,0.00732014,2.51528733,0.00000000
-4.39719860,5.23803429,3.63053995,0.31287410,1.34204887,0.00738732,2.45683888,0.00000000
-4.39119560,5.17164298,3.64269648,0.30901003,1.33582507,0.00742578,2.38852833,0.00000000
-4.38519260,5.08653773,3.63904261,0.30412557,1.32426117,0.00743576,2.31145930,0.00000000
-4.37918959,4.98399182,3.61961245,0.29829235,1.30749949,0.00741787,2.22683344,0.00000000
-4.37318659,4.86548062,3.58469185,0.29159105,1.28576474,0.00737296,2.13591663,0.00000000
-4.36718359,4.73264168,3.53481234,0.28410899,1.25935857,0.00730218,2.04000585,0.00000000
-4.36118059,4.58723452,3.47073947,0.27593789,1.22865246,0.00720687,1.94039776,0.00000000
-4.35517759,4.43110128,3.39345539,0.26717174,1.19407912,0.00708857,1.83836015,0.00000000
-4.34917459,4.26612918,3.30413630,0.25790499,1.15612267,0.00694897,1.73510681,0.00000000
-4.34317159,4.09421541,3.20412496,0.24823101,1.11530768,0.00678988,1.63177623,0.00000000
-4.33716858,3.91723484,3.09489911,0.23824077,1.07218737,0.00661324,1.52941457,0.00000000
-4.33116558,3.73701082,2.97803640,0.22802187,1.02733117,0.00642105,1.42896267,0.00000000
-4.32516258,3.55528899,2.85517688,0.21765772,0.98131194,0.00621536,1.33124714,0.00000000
-4.31915958,3.37371421,2.72798407,0.20722701,0.93469318,0.00599826,1.23697509,0.00000000
-4.31315658,3.19381036,2.59810575,0.19680321,0.88801657,0.00577186,1.14673221,0.00000000
-4.30715358,3.01696312,2.46713567,0.18645431,0.84179016,0.00553825,1.06098372,0.00000000
