energy_ev,total_up,P_s_up,P_p_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up
-5.83191596,2.36661494,0.00714032,0.08129694,0.55716570,1.48008871,0.04568416,0.57197876
-5.82591296,2.29799627,0.00662672,0.07996866,0.54821450,1.44133030,0.04394331,0.54903058
-5.81990995,2.24530012,0.00613376,0.07972729,0.54394749,1.41169087,0.04235205,0.53086223
-5.81390695,2.20670544,0.00566429,0.08040510,0.54378580,1.39007319,0.04091877,0.51693428
-5.80790395,2.18033366,0.00522083,0.08183541,0.54711386,1.37535725,0.03964842,0.50669559
-5.80190095,2.16427437,0.00480556,0.08385469,0.55329095,1.36641516,0.03854225,0.49959053
-5.79589795,2.15661306,0.00442020,0.08630456,0.56166345,1.36212743,0.03759768,0.49506618
-5.78989495,2.15546150,0.00406605,0.08903364,0.57157749,1.36140089,0.03680835,0.49257991
-5.78389195,2.15899064,0.00374392,0.09189949,0.58239228,1.36318820,0.03616441,0.49160717
-5.77788894,2.16546548,0.00345419,0.09477035,0.59349375,1.36650826,0.03565294,0.49164978
-5.77188594,2.17328099,0.00319679,0.09752692,0.60430826,1.37046714,0.03525860,0.49224434
-5.76588294,2.18099768,0.00297129,0.10006394,0.61431612,1.37427833,0.03496436,0.49297083
-5.75987994,2.18737546,0.00277690,0.10229162,0.62306450,1.37728153,0.03475236,0.49346089
-5.75387694,2.19140399,0.00261257,0.10413690,0.63017918,1.37895885,0.03460483,0.49340563
-5.74787394,2.19232805,0.00247702,0.10554434,0.63537494,1.37894746,0.03450501,0.49256257
-5.74187094,2.18966648,0.00236884,0.10647676,0.63846389,1.37704785,0.03443804,0.49076133
-5.73586793,2.18322364,0.00228649,0.10691545,0.63936160,1.37322728,0.03439179,0.48790788
-5.72986493,2.17309265,0.00222842,0.10685997,0.63809070,1.36761784,0.03435756,0.48398710
-5.72386193,2.15965018,0.00219308,0.10632756,0.63478174,1.36050943,0.03433068,0.47906350
-5.71785893,2.14354305,0.00217893,0.10535213,0.62967132,1.35233772,0.03431091,0.47327997
-5.71185593,2.12566722,0.00218452,0.10398281,0.62309753,1.34366797,0.03430271,0.46685485
-5.70585293,2.10714041,0.00220847,0.10228223,0.61549283,1.33517529,0.03431531,0.46007716
-5.69984992,2.08926959,0.00224950,0.10032445,0.60737476,1.32762261,0.03436266,0.45330035
-5.69384692,2.07351497,0.00230641,0.09819271,0.59933463,1.32183745,0.03446324,0.44693484
-5.68784392,2.06145220,0.00237814,0.09597702,0.59202475,1.31868853,0.03463967,0.44143949
-5.68184092,2.05473430,0.00246372,0.09377174,0.58614440,1.31906346,0.03491833,0.43731247
-5.67583792,2.05505479,0.00256230,0.09167314,0.58242514,1.32384840,0.03532880,0.43508159
-5.66983492,2.06411313,0.00267320,0.08977704,0.58161556,1.33391024,0.03590333,0.43529446
-5.66383192,2.08358330,0.00279584,0.08817668,0.58446598,1.35008199,0.03667623,0.43850860
-5.65782891,2.11508586,0.00292984,0.08696067,0.59171321,1.37315126,0.03768321,0.44528161
-5.65182591,2.16016353,0.00307503,0.08621126,0.60406554,1.40385182,0.03896077,0.45616142
-5.64582291,2.22025989,0.00323143,0.08600279,0.62218818,1.44285774,0.04054553,0.47167665
-5.63981991,2.29670051,0.00339934,0.08640040,0.64668906,1.49077943,0.04247360,0.49232712
-5.63381691,2.39067575,0.00357932,0.08745895,0.67810525,1.54816076,0.04477986,0.51857420
-5.62781391,2.50322408,0.00377223,0.08922213,0.71688988,1.61547644,0.04749730,0.55083130
-5.62181091,2.63521522,0.00397922,0.09172179,0.76339969,1.69312870,0.05065629,0.58945413
-5.61580790,2.78733223,0.00420174,0.09497735,0.81788345,1.78144251,0.05428381,0.63473097
-5.60980490,2.96005208,0.00444152,0.09899544,0.88047123,1.88065891,0.05840271,0.68687305
-5.60380190,3.15362474,0.00470049,0.10376958,0.95116495,1.99092595,0.06303085,0.74600498
-5.59779890,3.36805098,0.00498080,0.10927999,1.02983039,2.11228748,0.06818030,0.81215588
-5.59179590,3.60305981,0.00528464,0.11549356,1.11619118,2.24467000,0.07385658,0.88525118
-5.58579290,3.85808679,0.00561423,0.12236389,1.20982501,2.38786842,0.08005780,0.96510577
-5.57978989,4.13225473,0.00597165,0.12983154,1.31016265,2.54153160,0.08677403,1.05141897
-5.57378689,4.42435885,0.00635874,0.13782444,1.41649011,2.70514909,0.09398667,1.14377160
-5.56778389,4.73285827,0.00677692,0.14625850,1.52795426,2.87804043,0.10166802,1.24162598
-5.56178089,5.05587599,0.00722714,0.15503852,1.64357227,3.05934850,0.10978103,1.34432901
-5.55577789,5.39120908,0.00770963,0.16405928,1.76224490,3.24803831,0.11827926,1.45111888
-5.54977489,5.73635064,0.00822388,0.17320701,1.88277374,3.44290264,0.12710716,1.56113548
-5.54377189,6.08852445,0.00876846,0.18236110,2.00388207,3.64257524,0.13620056,1.67343474
-5.53776888,6.44473263,0.00934098,0.19139608,2.12423915,3.84555232,0.14548752,1.78700657
-5.53176588,6.80181576,0.00993800,0.20018391,2.24248722,4.05022223,0.15488943,1.90079623
-5.52576288,7.15652434,0.01055507,0.20859645,2.35727059,4.25490291,0.16432240,2.01372854
-5.51975988,7.50559928,0.01118668,0.21650811,2.46726596,4.45788596,0.17369891,2.12473408
-5.51375688,7.84585876,0.01182636,0.22379856,2.57121291,4.65748576,0.18292963,2.23277665
-5.50775388,8.17428778,0.01246679,0.23035549,2.66794367,4.85209135,0.19192536,2.33688075
-5.50175088,8.48812646,0.01309990,0.23607730,2.75641095,5.04021877,0.20059908,2.43615808
-5.49574787,8.78495277,0.01371709,0.24087560,2.83571291,5.22056079,0.20886793,2.52983174
-5.48974487,9.06275527,0.01430938,0.24467742,2.90511430,5.39203136,0.21665511,2.61725708
-5.48374187,9.31999184,0.01486770,0.24742719,2.96406290,5.55380172,0.22389163,2.69793811
-5.47773887,9.55563061,0.01538307,0.24908814,3.01220068,5.70532588,0.23051774,2.77153859
-5.47173587,9.76917033,0.01584690,0.24964338,3.04936918,5.84635307,0.23648410,2.83788706
-5.46573287,9.96063820,0.01625117,0.24909635,3.07560891,5.97692601,0.24175258,2.89697556
-5.45972986,10.13056429,0.01658873,0.24747072,3.09115285,6.09736406,0.24629664,2.94895185
-5.45372686,10.27993333,0.01685345,0.24480976,3.09641415,6.20823162,0.25010132,2.99410539
-5.44772386,10.41011545,0.01704044,0.24117513,3.09196879,6.31029285,0.25316289,3.03284771
-5.44172086,10.52277914,0.01714613,0.23664518,3.07853369,6.40445468,0.25548806,3.06568814
-5.43571786,10.61979065,0.01716844,0.23131276,3.05694132,6.49170115,0.25709300,3.09320589
-5.42971486,10.70310524,0.01710675,0.22528265,3.02811176,6.57302256,0.25800206,3.11602009
-5.42371186,10.77465594,0.01696196,0.21866871,2.99302337,6.64934352,0.25824638,3.13475929
-5.41770885,10.83624644,0.01673642,0.21159083,2.95268334,6.72145442,0.25786247,3.15003193
-5.41170585,10.88945407,0.01643384,0.20417173,2.90809917,6.78995056,0.25689084,3.16239954
-5.40570285,10.93554890,0.01605917,0.19653393,2.86025218,6.85518323,0.25537475,3.17235402
-5.39969985,10.97543401,0.01561842,0.18879668,2.81007415,6.91722617,0.25335914,3.18030025
-5.39369685,11.00961068,0.01511850,0.18107322,2.75842786,6.97586015,0.25088992,3.18654504
-5.38769385,11.03817129,0.01456702,0.17346840,2.70609202,7.03057766,0.24801347,3.19129301
-5.38169085,11.06082050,0.01397206,0.16607662,2.65375128,7.08060784,0.24477652,3.19464954
-5.37568784,11.07692428,0.01334197,0.15898031,2.60199120,7.12496137,0.24122630,3.19663066
-5.36968484,11.08558395,0.01268520,0.15224889,2.55129832,7.16249303,0.23741098,3.19717924
-5.36368184,11.08573152,0.01201009,0.14593823,2.50206487,7.19197907,0.23338035,3.19618648
-5.35767884,11.07624059,0.01132471,0.14009070,2.45459778,7.21220503,0.22918656,3.19351744
-5.35167584,11.05604675,0.01063675,0.13473561,2.40913114,7.22205925,0.22488502,3.18903901
-5.34567284,11.02427002,0.00995342,0.12989020,2.36584134,7.22062662,0.22053520,3.18264874
-5.33966983,10.98033228,0.00928133,0.12556093,2.32486404,7.20727700,0.21620131,3.17430263
-5.33366683,10.92406247,0.00862649,0.12174510,2.28631181,7.18174294,0.21195278,3.16404041
-5.32766383,10.85578290,0.00799427,0.11843267,2.25029160,7.14418176,0.20786451,3.15200645
-5.32166083,10.77637128,0.00738942,0.11560820,2.21692093,7.09521787,0.20401669,3.13846531
-5.31565783,10.68729414,0.00681605,0.11325273,2.18634201,7.03596226,0.20049436,3.12381060
-5.30965483,10.59060881,0.00627772,0.11134571,2.15873286,6.96800729,0.19738652,3.10856651
-5.30365183,10.48893286,0.00577744,0.10986656,2.13431492,6.89339607,0.19478483,3.09338183
-5.29764882,10.38538162,0.00531776,0.10879613,2.11335636,6.81456741,0.19278208,3.07901615
-5.29164582,10.28347578,0.00490078,0.10811775,2.09617109,6.73427817,0.19147017,3.06631891
-5.28564282,10.18702283,0.00452823,0.10781791,2.08311297,6.65550636,0.19093795,3.05620191
-5.27963982,10.09997720,0.00420147,0.10788653,2.07456549,6.58133909,0.19126877,3.04960619
-5.27363682,10.02628488,0.00392158,0.10831685,2.07092698,6.51485036,0.19253785,3.04746467
-5.26763382,9.96971934,0.00368932,0.10910489,2.07259192,6.45897414,0.19480968,3.05066192
-5.26163082,9.93371561,0.00350517,0.11024856,2.07992891,6.41637832,0.19813525,3.05999265
-5.25562781,9.92120956,0.00336935,0.11174642,2.09325609,6.38934529,0.20254948,3.07612052
-5.24962481,9.93448955,0.00328176,0.11359632,2.11281504,6.37966426,0.20806865,3.09953906
-5.24362181,9.97506661,0.00324201,0.11579373,2.13874440,6.38854039,0.21468818,3.13053620
-5.23761881,10.04356911,0.00324939,0.11833017,2.17105421,6.41652453,0.22238063,3.16916408
-5.23161581,10.13966668,0.00330282,0.12119164,2.20960257,6.46346693,0.23109409,3.21521553
-5.22561281,10.26202721,0.00340089,0.12435716,2.25407586,6.52849710,0.24075111,3.26820848
-5.21960980,10.40830954,0.00354182,0.12779767,2.30397372,6.61003088,0.25124813,3.32737930
-5.21360680,10.57519310,0.00372345,0.13147525,2.35860027,6.70580492,0.26245568,3.39168590
-5.20760380,10.75844455,0.00394327,0.13534270,2.41706227,6.81293735,0.27421920,3.45982091
-5.20160080,10.95301989,0.00419846,0.13934369,2.47827529,6.92801279,0.28636076,3.53023523
-5.19559780,11.15319924,0.00448589,0.14341341,2.54097817,7.04718842,0.29868163,3.60117135
-5.18959480,11.35275031,0.00480224,0.14747965,2.60375592,7.16631744,0.31096565,3.67070613
-5.18359180,11.54511507,0.00514402,0.15146449,2.66507080,7.28108527,0.32298351,3.73680159
-5.17758879,11.72361330,0.00550770,0.15528631,2.72330078,7.38715335,0.33449778,3.79736239
-5.17158579,11.88165578,0.00588980,0.15886224,2.77678426,7.48030506,0.34526857,3.85029815
-5.16558279,12.01295919,0.00628698,0.16211081,2.82386952,7.55658827,0.35505973,3.89358838
-5.15957979,12.11175467,0.00669618,0.16495473,2.86296699,7.61244889,0.36364537,3.92534761
-5.15357679,12.17298177,0.00711470,0.16732374,2.89260230,7.64485035,0.37081642,3.94388836
-5.14757379,12.19246013,0.00754028,0.16915717,2.91146771,7.65137420,0.37638700,3.94777916
-5.14157079,12.16703185,0.00797120,0.17040642,2.91846977,7.63029811,0.38020040,3.93589549
-5.13556778,12.09466863,0.00840632,0.17103686,2.91277094,7.58064808,0.38213425,3.90746123
-5.12956478,11.97453926,0.00884507,0.17102936,2.89382311,7.50222316,0.38210485,3.86207882
-5.12356178,11.80703453,0.00928746,0.17038116,2.86139157,7.39559177,0.38007019,3.79974685
-5.11755878,11.59374851,0.00973404,0.16910610,2.81556795,7.26206010,0.37603177,3.72086413
-5.11155578,11.33741730,0.01018574,0.16723425,2.75677168,7.10361438,0.37003487,3.62622003
-5.10555278,11.04181773,0.01064384,0.16481083,2.68573950,6.92283960,0.36216744,3.51697146
-5.09954977,10.71163084,0.01110974,0.16189458,2.60350377,6.72281866,0.35255753,3.39460746
-5.09354677,10.35227601,0.01158482,0.15855552,2.51136009,6.50701634,0.34136939,3.26090287
-5.08754377,9.96972311,0.01207023,0.15487241,2.41082598,6.27915324,0.32879844,3.11786317
-5.08154077,9.57029089,0.01256671,0.15092982,2.30359222,6.04307533,0.31506534,2.96766277
-5.07553777,9.16043999,0.01307439,0.14681509,2.19146901,5.80262434,0.30040941,2.81257930
-5.06953477,8.74656936,0.01359259,0.14261521,2.07632920,5.56151446,0.28508170,2.65492668
-5.06353177,8.33482404,0.01411971,0.13841390,1.96005104,5.32322005,0.26933800,2.49698962
-5.05752876,7.93092164,0.01465312,0.13428888,1.84446248,5.09087856,0.25343217,2.34096192
-5.05152576,7.54000360,0.01518906,0.13030953,1.73128941,4.86721178,0.23760990,2.18889081
-5.04552276,7.16651598,0.01572265,0.12653497,1.62210946,4.65446775,0.22210325,2.04262921
-5.03951976,6.81412286,0.01624797,0.12301271,1.51831296,4.45438452,0.20712611,1.90379713
-5.03351676,6.48565371,0.01675809,0.11977781,1.42107214,4.26817585,0.19287069,1.77375317
-5.02751376,6.18308478,0.01724528,0.11685261,1.33131923,4.09653802,0.17950501,1.65357643
-5.02151076,5.90755246,0.01770118,0.11424703,1.24973379,3.93967591,0.16717155,1.54405880
-5.01550775,5.65939599,0.01811707,0.11195929,1.17673914,3.79734581,0.15598683,1.44570695
-5.00950475,5.43822500,0.01848411,0.10997712,1.11250739,3.66891187,0.14604181,1.35875322
-5.00350175,5.24300725,0.01879367,0.10827931,1.05697229,3.55341256,0.13740316,1.28317417
-4.99749875,5.07217097,0.01903756,0.10683743,1.00984896,3.44963339,0.13011485,1.21871525
-4.99149575,4.92371620,0.01920841,0.10561776,0.97065920,3.35618231,0.12420022,1.16492023
-4.98549275,4.79532965,0.01929984,0.10458322,0.93876113,3.27156399,0.11966414,1.12116361
-4.97948974,4.68449774,0.01930677,0.10369528,0.91338175,3.19424996,0.11649512,1.08668455
-4.97348674,4.58861338,0.01922558,0.10291564,0.89365117,3.12274179,0.11466728,1.06062084
-4.96748374,4.50507240,0.01905427,0.10220778,0.87863701,3.05562508,0.11414193,1.04204161
-4.96148074,4.43135681,0.01879251,0.10153817,0.86737799,2.99161290,0.11486885,1.02997772
-4.95547774,4.36510264,0.01844173,0.10087721,0.85891549,2.92957753,0.11678711,1.02344892
-4.94947474,4.30415124,0.01800505,0.10019978,0.85232222,2.86857053,0.11982552,1.02148725
-4.94347174,4.24658391,0.01748722,0.09948553,0.84672723,2.80783128,0.12390265,1.02315624
-4.93746873,4.19074039,0.01689445,0.09871879,0.84133676,2.74678511,0.12892674,1.02756587
-4.93146573,4.13522255,0.01623428,0.09788825,0.83545058,2.68503215,0.13479533,1.03388336
-4.92546273,4.07888541,0.01551531,0.09698637,0.82847353,2.62232885,0.14139496,1.04134008
-4.91945973,4.02081777,0.01474700,0.09600870,0.81992251,2.55856388,0.14860103,1.04923508
-4.91345673,3.96031520,0.01393938,0.09495299,0.80942893,2.49373063,0.15627788,1.05693583
-4.90745373,3.89684834,0.01310282,0.09381836,0.79673702,2.42789830,0.16427939,1.06387673
-4.90145073,3.83002920,0.01224769,0.09260444,0.78169854,2.36118346,0.17244998,1.06955623
-4.89544772,3.75957813,0.01138421,0.09131063,0.76426442,2.29372386,0.18062632,1.07353310
-4.88944472,3.68529372,0.01052214,0.08993550,0.74447397,2.22565595,0.18863956,1.07542249
-4.88344172,3.60702740,0.00967061,0.08847635,0.72244245,2.15709706,0.19631819,1.07489232
-4.87743872,3.52466417,0.00883796,0.08692903,0.69834751,2.08813304,0.20349146,1.07166048
-4.87143572,3.43811008,0.00803158,0.08528788,0.67241543,2.01881158,0.20999322,1.06549289
-4.86543272,3.34728671,0.00725784,0.08354597,0.64490749,1.94914108,0.21566597,1.05620274
-4.85942971,3.25213224,0.00652204,0.08169549,0.61610721,1.87909468,0.22036517,1.04365078
-4.85342671,3.15260826,0.00582838,0.07972830,0.58630879,1.80861853,0.22396332,1.02774651
-4.84742371,3.04871110,0.00517995,0.07763661,0.55580706,1.73764344,0.22635381,1.00845000
-4.84142071,2.94048610,0.00457887,0.07541365,0.52488917,1.66609863,0.22745432,0.98577399
-4.83541771,2.82804325,0.00402628,0.07305450,0.49382813,1.59392640,0.22720952,0.95978579
-4.82941471,2.71157244,0.00352249,0.07055669,0.46287807,1.52109651,0.22559292,0.93060873
-4.82341171,2.59135677,0.00306708,0.06792088,0.43227122,1.44761918,0.22260791,0.89842264
-4.81740870,2.46778260,0.00265907,0.06515128,0.40221643,1.37355569,0.21828771,0.86346307
-4.81140570,2.34134527,0.00229701,0.06225599,0.37289898,1.29902604,0.21269439,0.82601914
-4.80540270,2.21264996,0.00197919,0.05924707,0.34448136,1.22421299,0.20591686,0.78642972
-4.79939970,2.08240723,0.00170373,0.05614053,0.31710497,1.14936259,0.19806814,0.74507816
-4.79339670,1.95142363,0.00146877,0.05295602,0.29089226,1.07478097,0.18928169,0.70238556
-4.78739370,1.82058790,0.00127262,0.04971643,0.26594936,1.00082808,0.17970739,0.65880289
-4.78139070,1.69085343,0.00111387,0.04644732,0.24236872,0.92790857,0.16950694,0.61480225
-4.77538769,1.56321835,0.00099154,0.04317621,0.22023197,0.85646085,0.15884929,0.57086778
-4.76938469,1.43870436,0.00090520,0.03993190,0.19961257,0.78694481,0.14790594,0.52748649
-4.76338169,1.31833554,0.00085513,0.03674369,0.18057849,0.71982925,0.13684656,0.48513959
-4.75737869,1.20311847,0.00084235,0.03364062,0.16319461,0.65557973,0.12583496,0.44429462
-4.75137569,1.09402474,0.00086878,0.03065084,0.14752511,0.59464750,0.11502566,0.40539878
-4.74537269,0.99197657,0.00093733,0.02780099,0.13363552,0.53746024,0.10456099,0.36887362
-4.73936968,0.89783632,0.00105192,0.02511578,0.12159481,0.48441488,0.09456904,0.33511134
-4.73336668,0.81240005,0.00121759,0.02261765,0.11147709,0.43587293,0.08516221,0.30447268
-4.72736368,0.73639517,0.00144049,0.02032661,0.10336325,0.39215829,0.07643653,0.27728624
-4.72136068,0.67048187,0.00172791,0.01826018,0.09734229,0.35355753,0.06847163,0.25384925
-4.71535768,0.61525779,0.00208828,0.01643354,0.09351231,0.32032241,0.06133126,0.23442924
-4.70935468,0.57126509,0.00253106,0.01485971,0.09198113,0.29267427,0.05506430,0.21926654
-4.70335168,0.53899919,0.00306671,0.01354992,0.09286641,0.27080992,0.04970613,0.20857705
-4.69734867,0.51891815,0.00370649,0.01251397,0.09629523,0.25490851,0.04528019,0.20255496
-4.69134567,0.51145171,0.00446232,0.01176066,0.10240294,0.24513889,0.04179967,0.20137509
-4.68534267,0.51700920,0.00534656,0.01129828,0.11133139,0.24166703,0.03926921,0.20519438
-4.67933967,0.53598560,0.00637170,0.01113502,0.12322629,0.24466297,0.03768647,0.21415245
-4.67333667,0.56876510,0.00755004,0.01127937,0.13823389,0.25430702,0.03704351,0.22837089
-4.66733367,0.61572180,0.00889338,0.01174047,0.15649682,0.27079488,0.03732792,0.24795133
-4.66133067,0.67721748,0.01041258,0.01252836,0.17814937,0.29434133,0.03852376,0.27297220
-4.65532766,0.75359637,0.01211717,0.01365410,0.20331210,0.32518248,0.04061211,0.30348438
-4.64932466,0.84517718,0.01401493,0.01512989,0.23208612,0.36357642,0.04357135,0.33950596
-4.64332166,0.95224272,0.01611145,0.01696893,0.26454709,0.40980213,0.04737731,0.38101631
-4.63731866,1.07502766,0.01840976,0.01918525,0.30073923,0.46415663,0.05200303,0.42794994
-4.63131566,1.21370478,0.02090993,0.02179338,0.34066961,0.52695053,0.05741853,0.48019048
-4.62531266,1.36837042,0.02360879,0.02480792,0.38430270,0.59850156,0.06359038,0.53756509
-4.61930965,1.53902946,0.02649970,0.02824296,0.43155583,0.67912653,0.07048126,0.59983987
-4.61330665,1.72558039,0.02957230,0.03211138,0.48229527,0.76913117,0.07804952,0.66671648
-4.60730365,1.92780065,0.03281253,0.03642412,0.53633351,0.86879828,0.08624883,0.73783017
-4.60130065,2.14533251,0.03620261,0.04118925,0.59342759,0.97837372,0.09502786,0.81274965
-4.59529765,2.37766974,0.03972114,0.04641110,0.65327871,1.09805061,0.10433015,0.89097864
-4.58929465,2.62414486,0.04334338,0.05208918,0.71553308,1.22795150,0.11409407,0.97195928
-4.58329165,2.88391729,0.04704151,0.05821729,0.77978406,1.36810895,0.12425293,1.05507729
-4.57728864,3.15596228,0.05078511,0.06478241,0.84557544,1.51844463,0.13473522,1.13966857
-4.57128564,3.43906077,0.05454160,0.07176385,0.91240591,1.67874751,0.14546497,1.22502727
-4.56528264,3.73179050,0.05827683,0.07913235,0.97973454,1.84865174,0.15636217,1.31041477
-4.55927964,4.03251868,0.06195566,0.08684938,1.04698709,2.02761516,0.16734330,1.39506951
-4.55327664,4.33939696,0.06554264,0.09486664,1.11356318,2.21489940,0.17832186,1.47821722
-4.54727364,4.65035931,0.06900267,0.10312570,1.17884407,2.40955282,0.18920897,1.55908135
-4.54127064,4.96312411,0.07230163,0.11155804,1.24220104,2.61039755,0.19991399,1.63689346
-4.53526763,5.27520115,0.07540710,0.12008533,1.30300417,2.81602210,0.21034507,1.71090336
-4.52926463,5.58390513,0.07828896,0.12862005,1.36063163,3.02478078,0.22040984,1.78038898
-4.52326163,5.88637641,0.08092001,0.13706652,1.41447912,3.23480118,0.23001604,1.84466581
-4.51725863,6.17961031,0.08327654,0.14532226,1.46396976,3.44400068,0.23907224,1.90309593
-4.51125563,6.46049540,0.08533885,0.15327976,1.50856398,3.65011259,0.24748859,1.95509670
-4.50525263,6.72586122,0.08709174,0.16082850,1.54776963,3.85072229,0.25517775,2.00014914
-4.49924962,6.97253520,0.08852487,0.16785740,1.58115193,4.04331283,0.26205586,2.03780594
-4.49324662,7.19740795,0.08963317,0.17425731,1.60834326,4.22531953,0.26804368,2.06769929
-4.48724362,7.39750566,0.09041711,0.17992384,1.62905251,4.39419192,0.27306782,2.08954831
-4.48124062,7.57006745,0.09088288,0.18476008,1.64307372,4.54746128,0.27706221,2.10316607
-4.47523762,7.71262517,0.09104254,0.18867936,1.65029377,4.68281141,0.27996951,2.10846599
-4.46923462,7.82308262,0.09091402,0.19160785,1.65069867,4.79814992,0.28174277,2.10546735
-4.46323162,7.89979063,0.09052109,0.19348687,1.64437831,4.89167694,0.28234688,2.09429973
-4.45722861,7.94161475,0.08989312,0.19427484,1.63152907,4.96194832,0.28176018,2.07520579
-4.45122561,7.94799161,0.08906477,0.19394878,1.61245418,5.00793031,0.27997578,2.04854219
-4.44522261,7.91897104,0.08807556,0.19250531,1.58756145,5.02904280,0.27700267,2.01477828
-4.43921961,7.85524097,0.08696921,0.18996102,1.55735816,5.02518909,0.27286664,1.97449206
-4.43321661,7.75813286,0.08579291,0.18635229,1.52244313,4.99677001,0.26761064,1.92836337
-4.42721361,7.62960654,0.08459640,0.18173446,1.48349578,4.94468164,0.26129484,1.87716398
-4.42121061,7.47221372,0.08343091,0.17618046,1.44126250,4.87029601,0.25399617,1.82174465
-4.41520760,7.28904107,0.08234800,0.16977888,1.39654045,4.77542528,0.24580724,1.76301933
-4.40920460,7.08363410,0.08139824,0.16263161,1.35015924,4.66227054,0.23683492,1.70194660
-4.40320160,6.85990452,0.08062987,0.15485109,1.30296104,4.53335725,0.22719829,1.63950904
-4.39719860,6.62202441,0.08008732,0.14655738,1.25577959,4.39145966,0.21702623,1.57669092
-4.39119560,6.37431097,0.07980989,0.13787498,1.20941893,4.23951735,0.20645467,1.51445507
-4.38519260,6.12110657,0.07983029,0.12892975,1.16463252,4.08054723,0.19562353,1.45371958
-4.37918959,5.86665858,0.08017343,0.11984587,1.12210349,3.91755444,0.18467361,1.39533538
-4.37318659,5.61500379,0.08085525,0.11074300,1.08242679,3.75344582,0.17374339,1.34006532
-4.36718359,5.36986180,0.08188181,0.10173380,1.04609385,3.59094910,0.16296598,1.28856583
-4.36118059,5.13454148,0.08324864,0.09292176,1.01348045,3.43254093,0.15246630,1.24137169
-4.35517759,4.91186381,0.08494031,0.08439944,0.98483813,3.28038628,0.14235858,1.19888469
-4.34917459,4.70410376,0.08693036,0.07624731,0.96028964,3.13629106,0.13274425,1.16136650
-4.34317159,4.51295290,0.08918162,0.06853285,0.93982848,3.00166945,0.12371042,1.12893618
-4.33716858,4.33950344,0.09164679,0.06131027,0.92332267,2.87752646,0.11532873,1.10157229
-4.33116558,4.18425375,0.09426946,0.05462059,0.91052253,2.76445578,0.10765487,1.07911955
-4.32516258,4.04713396,0.09698538,0.04849211,0.90107225,2.66265218,0.10072851,1.06129976
-4.31915958,3.92755006,0.09972413,0.04294117,0.89452471,2.57193733,0.09457377,1.04772644
-4.31315658,3.82444372,0.10241095,0.03797323,0.89035917,2.49179726,0.08920008,1.03792255
-4.30715358,3.73636488,0.10496880,0.03358406,0.88800091,2.42142934,0.08460340,1.03134061
