energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Mg_p_up,Mg_p_down,Mg_d_up,Mg_d_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-4.10305153,3.07692216,-3.07692367,0.03787208,-0.03787210,0.08026656,-0.08026655,0.53650557,-0.53650557,0.00000000,-0.00000000,0.52263434,-0.52263436,1.93530401,-1.93530534,0.00637998,-0.00637998,1.28185048,-1.28185096
-4.09704852,3.13817635,-3.13817770,0.03980187,-0.03980189,0.08035931,-0.08035930,0.53558416,-0.53558413,0.00000000,-0.00000000,0.52484322,-0.52484322,1.98155304,-1.98155430,0.00662859,-0.00662859,1.30713502,-1.30713540
-4.09104552,3.19003425,-3.19003543,0.04154392,-0.04154394,0.08030254,-0.08030252,0.53315366,-0.53315360,0.00000000,-0.00000000,0.52546615,-0.52546612,2.02350086,-2.02350203,0.00691397,-0.00691397,1.32670572,-1.32670599
-4.08504252,3.23184146,-3.23184245,0.04306496,-0.04306498,0.08009800,-0.08009798,0.52911702,-0.52911693,0.00000000,-0.00000000,0.52446097,-0.52446092,2.06086525,-2.06086634,0.00724174,-0.00724175,1.34008853,-1.34008868
-4.07903952,3.26318251,-3.26318331,0.04433511,-0.04433512,0.07975150,-0.07975149,0.52341385,-0.52341373,0.00000000,-0.00000000,0.52181779,-0.52181771,2.09350361,-2.09350461,0.00761768,-0.00761769,1.34692479,-1.34692483
-4.07303652,3.28390866,-3.28390928,0.04532889,-0.04532890,0.07927330,-0.07927328,0.51602406,-0.51602391,0.00000000,-0.00000000,0.51756208,-0.51756197,2.12142904,-2.12142994,0.00804754,-0.00804755,1.34698666,-1.34698657
-4.06703352,3.29415647,-3.29415690,0.04602617,-0.04602618,0.07867829,-0.07867827,0.50696992,-0.50696974,0.00000000,-0.00000000,0.51175677,-0.51175665,2.14482080,-2.14482162,0.00853696,-0.00853697,1.34018832,-1.34018811
-4.06103052,3.29435588,-3.29435614,0.04641287,-0.04641288,0.07798614,-0.07798612,0.49631662,-0.49631641,0.00000000,-0.00000000,0.50450293,-0.50450279,2.16402824,-2.16402898,0.00909130,-0.00909132,1.32659273,-1.32659239
-4.05502751,3.28522697,-3.28522708,0.04648154,-0.04648154,0.07722118,-0.07722117,0.48417115,-0.48417092,0.00000000,-0.00000000,0.49593902,-0.49593886,2.17956734,-2.17956801,0.00971551,-0.00971552,1.30641327,-1.30641282
-4.04902451,3.26776512,-3.26776508,0.04623168,-0.04623168,0.07641218,-0.07641217,0.47067980,-0.47067954,0.00000000,-0.00000000,0.48623874,-0.48623857,2.19210967,-2.19211029,0.01041389,-0.01041390,1.28001042,-1.28000986
-4.04302151,3.24321460,-3.24321446,0.04566984,-0.04566983,0.07559187,-0.07559186,0.45602415,-0.45602388,0.00000000,-0.00000000,0.47560746,-0.47560729,2.20246373,-2.20246431,0.01118999,-0.01119000,1.24788348,-1.24788282
-4.03701851,3.21303161,-3.21303139,0.04480946,-0.04480945,0.07479631,-0.07479631,0.44041611,-0.44041583,0.00000000,-0.00000000,0.46427729,-0.46427710,2.21154890,-2.21154946,0.01204641,-0.01204643,1.21065760,-1.21065686
-4.03101551,3.17883772,-3.17883745,0.04367046,-0.04367045,0.07406414,-0.07406414,0.42409191,-0.42409162,0.00000000,-0.00000000,0.45250100,-0.45250082,2.22036292,-2.22036348,0.01298465,-0.01298467,1.16906685,-1.16906604
-4.02501251,3.14236563,-3.14236535,0.04227865,-0.04227864,0.07343561,-0.07343561,0.40730554,-0.40730524,0.00000000,-0.00000000,0.44054508,-0.44054491,2.22994386,-2.22994445,0.01400497,-0.01400499,1.12393375,-1.12393289
-4.01900950,3.10539937,-3.10539910,0.04066490,-0.04066489,0.07295152,-0.07295153,0.39032185,-0.39032155,0.00000000,-0.00000000,0.42868206,-0.42868190,2.24132818,-2.24132881,0.01510631,-0.01510633,1.07614627,-1.07614536
-4.01300650,3.06971118,-3.06971097,0.03886418,-0.03886416,0.07265210,-0.07265211,0.37340957,-0.37340928,0.00000000,-0.00000000,0.41718247,-0.41718232,2.25550629,-2.25550699,0.01628617,-0.01628620,1.02663307,-1.02663214
-4.00700350,3.03699791,-3.03699778,0.03691446,-0.03691444,0.07257583,-0.07257585,0.35683462,-0.35683434,0.00000000,-0.00000000,0.40630676,-0.40630663,2.27337793,-2.27337871,0.01754061,-0.01754064,0.97633799,-0.97633706
-4.00100050,3.00881933,-3.00881932,0.03485558,-0.03485556,0.07275826,-0.07275829,0.34085375,-0.34085348,0.00000000,-0.00000000,0.39629751,-0.39629740,2.29570898,-2.29570986,0.01886425,-0.01886428,0.92619464,-0.92619372
-3.99499750,2.98654118,-2.98654131,0.03272808,-0.03272805,0.07323094,-0.07323097,0.32570895,-0.32570871,0.00000000,-0.00000000,0.38737212,-0.38737204,2.32309196,-2.32309295,0.02025028,-0.02025031,0.87710194,-0.87710106
-3.98899450,2.97128510,-2.97128537,0.03057202,-0.03057200,0.07402034,-0.07402038,0.31162257,-0.31162234,0.00000000,-0.00000000,0.37971641,-0.37971636,2.35591209,-2.35591320,0.02169057,-0.02169061,0.82990147,-0.82990063
-3.98299150,2.96388763,-2.96388807,0.02842595,-0.02842593,0.07514703,-0.07514708,0.29879329,-0.29879309,0.00000000,-0.00000000,0.37347921,-0.37347918,2.39432056,-2.39432178,0.02317580,-0.02317583,0.78535717,-0.78535639
-3.97698849,2.96486997,-2.96487057,0.02632593,-0.02632591,0.07662493,-0.07662498,0.28739309,-0.28739292,0.00000000,-0.00000000,0.36876823,-0.36876823,2.43821653,-2.43821786,0.02469556,-0.02469559,0.74413803,-0.74413732
-3.97098549,2.97441951,-2.97442028,0.02430464,-0.02430462,0.07846080,-0.07846086,0.27756503,-0.27756488,0.00000000,-0.00000000,0.36564727,-0.36564730,2.48723889,-2.48724032,0.02623856,-0.02623859,0.70680413,-0.70680350
-3.96498249,2.99238391,-2.99238483,0.02239076,-0.02239074,0.08065397,-0.08065404,0.26942191,-0.26942180,0.00000000,-0.00000000,0.36413487,-0.36413493,2.54076830,-2.54076981,0.02779282,-0.02779285,0.67379617,-0.67379562
-3.95897949,3.01827775,-3.01827880,0.02060843,-0.02060842,0.08319622,-0.08319628,0.26304570,-0.26304562,0.00000000,-0.00000000,0.36420435,-0.36420444,2.59793984,-2.59794140,0.02934583,-0.02934586,0.64542878,-0.64542833
-3.95297649,3.05130122,-3.05130238,0.01897691,-0.01897689,0.08607189,-0.08607196,0.25848755,-0.25848750,0.00000000,-0.00000000,0.36578528,-0.36578538,2.65766563,-2.65766722,0.03088477,-0.03088480,0.62188752,-0.62188715
-3.94697349,3.09037004,-3.09037128,0.01751038,-0.01751036,0.08925829,-0.08925837,0.25576840,-0.25576839,0.00000000,-0.00000000,0.36876616,-0.36876629,2.71866692,-2.71866850,0.03239669,-0.03239672,0.60322931,-0.60322904
-3.94097049,3.13415499,-3.13415628,0.01621796,-0.01621795,0.09272614,-0.09272622,0.25487996,-0.25487998,0.00000000,-0.00000000,0.37299838,-0.37299851,2.77951399,-2.77951553,0.03386868,-0.03386871,0.58938643,-0.58938624
-3.93496748,3.18112944,-3.18113074,0.01510383,-0.01510382,0.09644031,-0.09644039,0.25578594,-0.25578599,0.00000000,-0.00000000,0.37830097,-0.37830112,2.83867252,-2.83867398,0.03528803,-0.03528806,0.58017338,-0.58017328
-3.92896448,3.22962274,-3.22962400,0.01416749,-0.01416749,0.10036060,-0.10036068,0.25842357,-0.25842365,0.00000000,-0.00000000,0.38446635,-0.38446650,2.89455431,-2.89455565,0.03664236,-0.03664238,0.57529672,-0.57529669
-3.92296148,3.27787723,-3.27787842,0.01340413,-0.01340412,0.10444271,-0.10444279,0.26270520,-0.26270530,0.00000000,-0.00000000,0.39126651,-0.39126666,2.94557019,-2.94557137,0.03791974,-0.03791977,0.57436710,-0.57436714
-3.91695848,3.32410677,-3.32410785,0.01280506,-0.01280505,0.10863922,-0.10863930,0.26852000,-0.26852013,0.00000000,-0.00000000,0.39845971,-0.39845985,2.99018307,-2.99018407,0.03910883,-0.03910885,0.57691347,-0.57691356
-3.91095548,3.36655438,-3.36655530,0.01235826,-0.01235826,0.11290064,-0.11290072,0.27573580,-0.27573594,0.00000000,-0.00000000,0.40579734,-0.40579747,3.02695877,-3.02695954,0.04019890,-0.04019892,0.58239879,-0.58239893
-3.90495248,3.40354709,-3.40354782,0.01204893,-0.01204894,0.11717654,-0.11717662,0.28420095,-0.28420111,0.00000000,-0.00000000,0.41303077,-0.41303089,3.05461265,-3.05461317,0.04117997,-0.04117999,0.59023700,-0.59023717
-3.89894947,3.43354610,-3.43354661,0.01186011,-0.01186012,0.12141662,-0.12141669,0.29374641,-0.29374659,0.00000000,-0.00000000,0.41991812,-0.41991822,3.07205034,-3.07205058,0.04204287,-0.04204288,0.59981069,-0.59981087
-3.89294647,3.45519079,-3.45519104,0.01177323,-0.01177324,0.12557177,-0.12557184,0.30418794,-0.30418813,0.00000000,-0.00000000,0.42623067,-0.42623075,3.07840102,-3.07840096,0.04277932,-0.04277933,0.61048912,-0.61048932
-3.88694347,3.46733527,-3.46733526,0.01176875,-0.01176875,0.12959521,-0.12959526,0.31532856,-0.31532875,0.00000000,-0.00000000,0.43175885,-0.43175890,3.07304217,-3.07304181,0.04338201,-0.04338202,0.62164618,-0.62164637
-3.88094047,3.46907683,-3.46907653,0.01182670,-0.01182671,0.13344342,-0.13344347,0.32696123,-0.32696142,0.00000000,-0.00000000,0.43631758,-0.43631760,3.05561527,-3.05561460,0.04384471,-0.04384472,0.63267768,-0.63267786
-3.87493747,3.45977567,-3.45977508,0.01192728,-0.01192729,0.13707719,-0.13707724,0.33887188,-0.33887207,0.00000000,-0.00000000,0.43975105,-0.43975104,3.02603209,-3.02603112,0.04416235,-0.04416235,0.64301779,-0.64301793
-3.86893447,3.43906587,-3.43906499,0.01205131,-0.01205132,0.14046250,-0.14046254,0.35084274,-0.35084293,0.00000000,-0.00000000,0.44193654,-0.44193650,2.98447192,-2.98447065,0.04433111,-0.04433111,0.65215387,-0.65215398
-3.86293147,3.40685787,-3.40685670,0.01218072,-0.01218073,0.14357133,-0.14357137,0.36265590,-0.36265607,0.00000000,-0.00000000,0.44278748,-0.44278741,2.93137025,-2.93136870,0.04434858,-0.04434858,0.65963963,-0.65963969
-3.85692846,3.36333288,-3.36333144,0.01229894,-0.01229895,0.14638244,-0.14638247,0.37409719,-0.37409735,0.00000000,-0.00000000,0.44225547,-0.44225536,2.86739996,-2.86739815,0.04421380,-0.04421379,0.66510595,-0.66510596
-3.85092546,3.30892994,-3.30892824,0.01239123,-0.01239124,0.14888195,-0.14888197,0.38496020,-0.38496034,0.00000000,-0.00000000,0.44033129,-0.44033115,2.79344600,-2.79344396,0.04392739,-0.04392738,0.66826919,-0.66826915
-3.84492246,3.24432662,-3.24432469,0.01244495,-0.01244495,0.15106384,-0.15106385,0.39505044,-0.39505056,0.00000000,-0.00000000,0.43704482,-0.43704465,2.71057520,-2.71057296,0.04349162,-0.04349160,0.66893665,-0.66893655
-3.83891946,3.17041422,-3.17041209,0.01244975,-0.01244975,0.15293026,-0.15293027,0.40418937,-0.40418947,0.00000000,-0.00000000,0.43246391,-0.43246371,2.62000246,-2.62000005,0.04291045,-0.04291043,0.66700908,-0.66700892
-3.83291646,3.08826872,-3.08826641,0.01239771,-0.01239770,0.15449167,-0.15449168,0.41221836,-0.41221844,0.00000000,-0.00000000,0.42669207,-0.42669185,2.52305484,-2.52305230,0.04218957,-0.04218954,0.66248002,-0.66247980
-3.82691346,2.99911838,-2.99911593,0.01228334,-0.01228334,0.15576673,-0.15576673,0.41900227,-0.41900232,0.00000000,-0.00000000,0.41986514,-0.41986491,2.42113504,-2.42113241,0.04133637,-0.04133634,0.65543213,-0.65543185
-3.82091046,2.90430918,-2.90430663,0.01210362,-0.01210362,0.15678195,-0.15678194,0.42443256,-0.42443259,0.00000000,-0.00000000,0.41214696,-0.41214671,2.31568544,-2.31568275,0.04035989,-0.04035986,0.64603056,-0.64603023
-3.81490745,2.80526907,-2.80526646,0.01185784,-0.01185784,0.15757114,-0.15757113,0.42842988,-0.42842988,0.00000000,-0.00000000,0.40372406,-0.40372380,2.20815380,-2.20815109,0.03927072,-0.03927069,0.63451362,-0.63451325
-3.80890445,2.70347198,-2.70346934,0.01154749,-0.01154748,0.15817455,-0.15817454,0.43094580,-0.43094577,0.00000000,-0.00000000,0.39479968,-0.39479941,2.09996161,-2.09995892,0.03808086,-0.03808082,0.62118115,-0.62118074
-3.80290145,2.60040235,-2.60039973,0.01117600,-0.01117599,0.15863773,-0.15863772,0.43196379,-0.43196374,0.00000000,-0.00000000,0.38558708,-0.38558681,1.99247565,-1.99247300,0.03680350,-0.03680346,0.60638097,-0.60638054
-3.79689845,2.49752111,-2.49751853,0.01074852,-0.01074852,0.15901021,-0.15901021,0.43149931,-0.43149923,0.00000000,-0.00000000,0.37630255,-0.37630229,1.88698320,-1.88698064,0.03545285,-0.03545281,0.59049410,-0.59049365
-3.79089545,2.39623355,-2.39623105,0.01027164,-0.01027163,0.15934393,-0.15934392,0.42959886,-0.42959877,0.00000000,-0.00000000,0.36715821,-0.36715795,1.78467127,-1.78466882,0.03404385,-0.03404381,0.57391911,-0.57391865
-3.78489245,2.29785989,-2.29785750,0.00975301,-0.00975300,0.15969146,-0.15969146,0.42633822,-0.42633811,0.00000000,-0.00000000,0.35835489,-0.35835465,1.68660966,-1.68660734,0.03259189,-0.03259185,0.55705653,-0.55705607
-3.77888944,2.20360889,-2.20360663,0.00920108,-0.00920107,0.16010422,-0.16010422,0.42181969,-0.42181956,0.00000000,-0.00000000,0.35007545,-0.35007522,1.59373801,-1.59373585,0.03111252,-0.03111249,0.54029367,-0.54029322
-3.77288644,2.11455493,-2.11455284,0.00862475,-0.00862474,0.16063056,-0.16063057,0.41616857,-0.41616843,0.00000000,-0.00000000,0.34247864,-0.34247843,1.50685643,-1.50685444,0.02962117,-0.02962114,0.52399067,-0.52399022
-3.76688344,2.03161911,-2.03161719,0.00803307,-0.00803305,0.16131396,-0.16131398,0.40952898,-0.40952883,0.00000000,-0.00000000,0.33569390,-0.33569371,1.42661955,-1.42661775,0.02813281,-0.02813277,0.50846816,-0.50846774
-3.76088044,1.95555435,-1.95555263,0.00743492,-0.00743491,0.16219130,-0.16219133,0.40205909,-0.40205894,0.00000000,-0.00000000,0.32981725,-0.32981708,1.35353368,-1.35353207,0.02666168,-0.02666165,0.49399721,-0.49399681
-3.75487744,1.88693503,-1.88693351,0.00683881,-0.00683880,0.16329139,-0.16329143,0.39392609,-0.39392592,0.00000000,-0.00000000,0.32490845,-0.32490831,1.28795662,-1.28795521,0.02522106,-0.02522102,0.48079162,-0.48079125
-3.74887444,1.82615114,-1.82614983,0.00625262,-0.00625261,0.16463381,-0.16463386,0.38530090,-0.38530074,0.00000000,-0.00000000,0.32098966,-0.32098954,1.23010004,-1.23009883,0.02382298,-0.02382295,0.46900316,-0.46900283
-3.74287144,1.77340702,-1.77340592,0.00568343,-0.00568342,0.16622808,-0.16622813,0.37635310,-0.37635294,0.00000000,-0.00000000,0.31804549,-0.31804539,1.18003398,-1.18003297,0.02247809,-0.02247806,0.45871956,-0.45871925
-3.73686843,1.72872480,-1.72872391,0.00513741,-0.00513741,0.16807329,-0.16807335,0.36724596,-0.36724580,0.00000000,-0.00000000,0.31602467,-0.31602459,1.13769339,-1.13769257,0.02119545,-0.02119542,0.44996537,-0.44996510
-3.73086543,1.69195227,-1.69195157,0.00461972,-0.00461971,0.17015819,-0.17015826,0.35813204,-0.35813189,0.00000000,-0.00000000,0.31484313,-0.31484308,1.10288636,-1.10288574,0.01998245,-0.01998243,0.44270559,-0.44270536
-3.72486243,1.66277503,-1.66277453,0.00413446,-0.00413445,0.17246171,-0.17246179,0.34914938,-0.34914924,0.00000000,-0.00000000,0.31438848,-0.31438844,1.07530412,-1.07530367,0.01884476,-0.01884474,0.43685170,-0.43685151
-3.71885943,1.64073267,-1.64073235,0.00368466,-0.00368466,0.17495403,-0.17495411,0.34041843,-0.34041831,0.00000000,-0.00000000,0.31452554,-0.31452552,1.05453242,-1.05453213,0.01778630,-0.01778628,0.43226973,-0.43226957
-3.71285643,1.62523829,-1.62523812,0.00327237,-0.00327236,0.17759792,-0.17759801,0.33203991,-0.33203980,0.00000000,-0.00000000,0.31510294,-0.31510293,1.04006435,-1.04006422,0.01680926,-0.01680924,0.42879001,-0.42878988
-3.70685343,1.61560103,-1.61560100,0.00289862,-0.00289861,0.18035059,-0.18035067,0.32409350,-0.32409339,0.00000000,-0.00000000,0.31596021,-0.31596021,1.03131445,-1.03131445,0.01591420,-0.01591419,0.42621806,-0.42621795
-3.70085043,1.61105085,-1.61105094,0.00256359,-0.00256358,0.18316561,-0.18316570,0.31663749,-0.31663740,0.00000000,-0.00000000,0.31693534,-0.31693535,1.02763374,-1.02763386,0.01510019,-0.01510017,0.42434603,-0.42434595
-3.69484742,1.61076479,-1.61076499,0.00226667,-0.00226666,0.18599517,-0.18599526,0.30970942,-0.30970934,0.00000000,-0.00000000,0.31787227,-0.31787228,1.02832580,-1.02832601,0.01436487,-0.01436485,0.42296432,-0.42296424
-3.68884442,1.61389392,-1.61389420,0.00200657,-0.00200657,0.18879219,-0.18879228,0.30332735,-0.30332729,0.00000000,-0.00000000,0.31862809,-0.31862810,1.03266328,-1.03266357,0.01370471,-0.01370469,0.42187262,-0.42187257
-3.68284142,1.61959016,-1.61959050,0.00178145,-0.00178145,0.19151248,-0.19151257,0.29749206,-0.29749201,0.00000000,-0.00000000,0.31907965,-0.31907966,1.03990486,-1.03990521,0.01311514,-0.01311513,0.42089029,-0.42089025
-3.67683842,1.62703208,-1.62703246,0.00158901,-0.00158901,0.19411656,-0.19411665,0.29218962,-0.29218958,0.00000000,-0.00000000,0.31912926,-0.31912926,1.04931210,-1.04931249,0.01259081,-0.01259080,0.41986522,-0.41986519
-3.67083542,1.63544891,-1.63544931,0.00142665,-0.00142665,0.19657128,-0.19657137,0.28739450,-0.28739447,0.00000000,-0.00000000,0.31870928,-0.31870928,1.06016586,-1.06016627,0.01212572,-0.01212571,0.41868129,-0.41868126
-3.66483242,1.64414196,-1.64414236,0.00129151,-0.00129151,0.19885096,-0.19885103,0.28307284,-0.28307282,0.00000000,-0.00000000,0.31778546,-0.31778546,1.07178197,-1.07178239,0.01171350,-0.01171349,0.41726388,-0.41726385
-3.65882941,1.65250285,-1.65250323,0.00118062,-0.00118062,0.20093806,-0.20093813,0.27918581,-0.27918579,0.00000000,-0.00000000,0.31635880,-0.31635879,1.08352562,-1.08352604,0.01134754,-0.01134753,0.41558342,-0.41558339
-3.65282641,1.66002789,-1.66002826,0.00109096,-0.00109095,0.20282342,-0.20282349,0.27569278,-0.27569276,0.00000000,-0.00000000,0.31446601,-0.31446599,1.09482416,-1.09482455,0.01102121,-0.01102121,0.41365696,-0.41365693
-3.64682341,1.66632844,-1.66632877,0.00101953,-0.00101953,0.20450592,-0.20450598,0.27255429,-0.27255428,0.00000000,-0.00000000,0.31217844,-0.31217841,1.10517790,-1.10517826,0.01072805,-0.01072804,0.41154758,-0.41154755
-3.64082041,1.67113669,-1.67113697,0.00096345,-0.00096345,0.20599169,-0.20599175,0.26973453,-0.26973452,0.00000000,-0.00000000,0.30959967,-0.30959964,1.11416874,-1.11416906,0.01046182,-0.01046182,0.40936199,-0.40936197
-3.63481741,1.67430708,-1.67430731,0.00091995,-0.00091995,0.20729292,-0.20729298,0.26720332,-0.26720331,0.00000000,-0.00000000,0.30686175,-0.30686172,1.12146619,-1.12146646,0.01021674,-0.01021673,0.40724629,-0.40724627
-3.62881441,1.67581329,-1.67581347,0.00088646,-0.00088646,0.20842634,-0.20842639,0.26493750,-0.26493749,0.00000000,-0.00000000,0.30412034,-0.30412031,1.12683089,-1.12683110,0.00998750,-0.00998749,0.40538007,-0.40538005
-3.62281141,1.67574111,-1.67574123,0.00086063,-0.00086063,0.20941140,-0.20941144,0.26292165,-0.26292164,0.00000000,-0.00000000,0.30154884,-0.30154881,1.13011543,-1.13011558,0.00976940,-0.00976939,0.40396929,-0.40396928
-3.61680840,1.67427758,-1.67427765,0.00084033,-0.00084033,0.21026846,-0.21026850,0.26114819,-0.26114818,0.00000000,-0.00000000,0.29933184,-0.29933182,1.13126262,-1.13126270,0.00955837,-0.00955837,0.40323795,-0.40323795
-3.61080540,1.67169704,-1.67169706,0.00082371,-0.00082371,0.21101693,-0.21101697,0.25961684,-0.25961683,0.00000000,-0.00000000,0.29765807,-0.29765806,1.13030135,-1.13030137,0.00935104,-0.00935104,0.40341908,-0.40341909
-3.60480240,1.66834461,-1.66834459,0.00080914,-0.00080914,0.21167354,-0.21167358,0.25833358,-0.25833356,0.00000000,-0.00000000,0.29671304,-0.29671303,1.12734040,-1.12734037,0.00914476,-0.00914475,0.40474515,-0.40474518
-3.59879940,1.66461807,-1.66461801,0.00079528,-0.00079528,0.21225092,-0.21225096,0.25730910,-0.25730908,0.00000000,-0.00000000,0.29667171,-0.29667172,1.12256047,-1.12256037,0.00893759,-0.00893758,0.40743833,-0.40743837
-3.59279640,1.66094880,-1.66094871,0.00078104,-0.00078104,0.21275653,-0.21275656,0.25655700,-0.25655698,0.00000000,-0.00000000,0.29769143,-0.29769144,1.11620488,-1.11620474,0.00872833,-0.00872832,0.41170093,-0.41170099
-3.58679340,1.65778281,-1.65778270,0.00076558,-0.00076558,0.21319205,-0.21319208,0.25609171,-0.25609169,0.00000000,-0.00000000,0.29990529,-0.29990532,1.10856961,-1.10856943,0.00851651,-0.00851651,0.41770627,-0.41770636
-3.58079040,1.65556265,-1.65556253,0.00074827,-0.00074827,0.21355323,-0.21355326,0.25592647,-0.25592645,0.00000000,-0.00000000,0.30341625,-0.30341630,1.09999290,-1.09999269,0.00830237,-0.00830236,0.42559036,-0.42559047
-3.57478739,1.65471112,-1.65471100,0.00072873,-0.00072873,0.21383040,-0.21383042,0.25607138,-0.25607136,0.00000000,-0.00000000,0.30829219,-0.30829225,1.09084520,-1.09084496,0.00808683,-0.00808682,0.43544466,-0.43544479
-3.56878439,1.65561749,-1.65561737,0.00070677,-0.00070677,0.21400935,-0.21400936,0.25653167,-0.25653165,0.00000000,-0.00000000,0.31456200,-0.31456208,1.08151985,-1.08151960,0.00787148,-0.00787147,0.44731028,-0.44731044
-3.56278139,1.65862702,-1.65862692,0.00068237,-0.00068237,0.21407288,-0.21407289,0.25730652,-0.25730650,0.00000000,-0.00000000,0.32221307,-0.32221317,1.07242492,-1.07242467,0.00765855,-0.00765854,0.46117389,-0.46117407
-3.55677839,1.66403431,-1.66403424,0.00065568,-0.00065568,0.21400272,-0.21400273,0.25838828,-0.25838826,0.00000000,-0.00000000,0.33119014,-0.33119026,1.06397665,-1.06397640,0.00745087,-0.00745087,0.47696550,-0.47696571
-3.55077539,1.67208076,-1.67208072,0.00062697,-0.00062697,0.21378180,-0.21378180,0.25976236,-0.25976234,0.00000000,-0.00000000,0.34139563,-0.34139577,1.05659463,-1.05659441,0.00725184,-0.00725184,0.49455849,-0.49455872
-3.54477239,1.68295641,-1.68295642,0.00059664,-0.00059664,0.21339683,-0.21339682,0.26140786,-0.26140784,0.00000000,-0.00000000,0.35269166,-0.35269181,1.05069901,-1.05069882,0.00706537,-0.00706537,0.51377183,-0.51377207
-3.53876938,1.69680613,-1.69680620,0.00056516,-0.00056515,0.21284100,-0.21284099,0.26329875,-0.26329874,0.00000000,-0.00000000,0.36490348,-0.36490364,1.04670959,-1.04670944,0.00689584,-0.00689584,0.53437466,-0.53437492
-3.53276638,1.71373980,-1.71373993,0.00053305,-0.00053305,0.21211667,-0.21211666,0.26540592,-0.26540591,0.00000000,-0.00000000,0.37782451,-0.37782469,1.04504677,-1.04504668,0.00674803,-0.00674802,0.55609321,-0.55609349
-3.52676338,1.73384594,-1.73384614,0.00050090,-0.00050090,0.21123792,-0.21123790,0.26769966,-0.26769965,0.00000000,-0.00000000,0.39122275,-0.39122293,1.04613402,-1.04613399,0.00662706,-0.00662706,0.57861978,-0.57862008
-3.52076038,1.75720808,-1.75720836,0.00046930,-0.00046930,0.21023283,-0.21023280,0.27015272,-0.27015272,0.00000000,-0.00000000,0.40484829,-0.40484847,1.05040146,-1.05040152,0.00653832,-0.00653832,0.60162368,-0.60162398
-3.51475738,1.78392288,-1.78392326,0.00043884,-0.00043884,0.20914530,-0.20914528,0.27274371,-0.27274371,0.00000000,-0.00000000,0.41844184,-0.41844203,1.05829010,-1.05829025,0.00648737,-0.00648737,0.62476356,-0.62476387
-3.50875438,1.81411871,-1.81411919,0.00041012,-0.00041012,0.20803640,-0.20803638,0.27546059,-0.27546060,0.00000000,-0.00000000,0.43174383,-0.43174401,1.07025597,-1.07025624,0.00647985,-0.00647985,0.64770083,-0.64770115
-3.50275138,1.84797354,-1.84797414,0.00038368,-0.00038368,0.20698499,-0.20698496,0.27830413,-0.27830414,0.00000000,-0.00000000,0.44450370,-0.44450388,1.08677370,-1.08677409,0.00652138,-0.00652138,0.67011347,-0.67011379
-3.49674837,1.88573065,-1.88573138,0.00036005,-0.00036005,0.20608759,-0.20608758,0.28129103,-0.28129105,0.00000000,-0.00000000,0.45648915,-0.45648932,1.10833858,-1.10833911,0.00661744,-0.00661744,0.69170951,-0.69170983
-3.49074537,1.92771079,-1.92771167,0.00033971,-0.00033971,0.20545754,-0.20545754,0.28445652,-0.28445655,0.00000000,-0.00000000,0.46749469,-0.46749486,1.13546669,-1.13546737,0.00677327,-0.00677327,0.71223966,-0.71223998
-3.48474237,1.97431957,-1.97432060,0.00032308,-0.00032308,0.20522319,-0.20522319,0.28785614,-0.28785618,0.00000000,-0.00000000,0.47734929,-0.47734945,1.16869221,-1.16869306,0.00699374,-0.00699375,0.73150823,-0.73150854
-3.47873937,2.02604876,-2.02604998,0.00031054,-0.00031054,0.20552528,-0.20552530,0.29156657,-0.29156662,0.00000000,-0.00000000,0.48592261,-0.48592276,1.20856165,-1.20856268,0.00728323,-0.00728324,0.74938175,-0.74938207
-3.47273637,2.08347085,-2.08347227,0.00030241,-0.00030241,0.20651353,-0.20651357,0.29568526,-0.29568533,0.00000000,-0.00000000,0.49312954,-0.49312968,1.25562438,-1.25562562,0.00764551,-0.00764551,0.76579476,-0.76579508
-3.46673337,2.14722597,-2.14722760,0.00029895,-0.00029895,0.20834241,-0.20834247,0.30032880,-0.30032889,0.00000000,-0.00000000,0.49893274,-0.49893287,1.31041948,-1.31042092,0.00808359,-0.00808360,0.78075216,-0.78075248
-3.46073037,2.21800126,-2.21800313,0.00030038,-0.00030038,0.21116621,-0.21116630,0.30562995,-0.30563007,0.00000000,-0.00000000,0.50334308,-0.50334320,1.37345866,-1.37346033,0.00859966,-0.00859967,0.79432805,-0.79432838
-3.45472736,2.29650270,-2.29650482,0.00030687,-0.00030687,0.21513360,-0.21513373,0.31173332,-0.31173347,0.00000000,-0.00000000,0.50641782,-0.50641794,1.44520581,-1.44520771,0.00919494,-0.00919495,0.80666082,-0.80666116
-3.44872436,2.38342021,-2.38342259,0.00031852,-0.00031852,0.22038180,-0.22038196,0.31878985,-0.31879002,0.00000000,-0.00000000,0.50825671,-0.50825682,1.52605337,-1.52605551,0.00986960,-0.00986961,0.81794464,-0.81794500
-3.44272136,2.47938710,-2.47938975,0.00033540,-0.00033540,0.22703041,-0.22703060,0.32695011,-0.32695033,0.00000000,-0.00000000,0.50899597,-0.50899608,1.61629643,-1.61629881,0.01062266,-0.01062268,0.82841769,-0.82841806
