energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,S_s_up,S_p_up
-5.72386193,2.67318736,0.40314135,0.18983412,0.00295736,0.03927762,0.61981347,0.52093052,0.04079635,1.42157427
-5.71785893,2.62982632,0.39285411,0.18260058,0.00323139,0.04067823,0.59713223,0.52593051,0.04174064,1.39311240
-5.71185593,2.58728009,0.38238020,0.17530876,0.00359137,0.04220120,0.57416588,0.53089064,0.04284308,1.36487586
-5.70585293,2.54653384,0.37185434,0.16808345,0.00404414,0.04384024,0.55121894,0.53598601,0.04409009,1.33741991
-5.69984992,2.50861209,0.36141104,0.16105193,0.00459690,0.04559086,0.52859511,0.54140731,0.04546963,1.31131646
-5.69384692,2.47455391,0.35118240,0.15434035,0.00525693,0.04745059,0.50659056,0.54735619,0.04697147,1.28714043
-5.68784392,2.44538601,0.34129619,0.14807005,0.00603116,0.04941891,0.48548727,0.55403978,0.04858735,1.26545531
-5.68184092,2.42209394,0.33187389,0.14235407,0.00692580,0.05149711,0.46554689,0.56166404,0.05031087,1.24679800
-5.67583792,2.40559171,0.32302890,0.13729383,0.00794589,0.05368793,0.44700488,0.57042641,0.05213728,1.23166325
-5.66983492,2.39669035,0.31486481,0.13297614,0.00909483,0.05599495,0.43006536,0.58050753,0.05406301,1.22048783
-5.66383192,2.39606620,0.30747367,0.12947052,0.01037393,0.05842195,0.41489648,0.59206254,0.05608507,1.21363494
-5.65782891,2.40422993,0.30093438,0.12682701,0.01178196,0.06097201,0.40162668,0.60521207,0.05820022,1.21137922
-5.65182591,2.42149755,0.29531115,0.12507444,0.01331478,0.06364654,0.39034168,0.62003346,0.06040415,1.21389300
-5.64582291,2.44796473,0.29065214,0.12421929,0.01496503,0.06644431,0.38108252,0.63655256,0.06269053,1.22123445
-5.63981991,2.48348610,0.28698833,0.12424506,0.01672182,0.06936047,0.37384461,0.65473675,0.06505010,1.23333830
-5.63381691,2.52766101,0.28433276,0.12511241,0.01857070,0.07238568,0.36857788,0.67448945,0.06746986,1.25000983
-5.62781391,2.57982720,0.28268014,0.12675987,0.02049358,0.07550540,0.36518817,0.69564697,0.06993239,1.27092280
-5.62181091,2.63906369,0.28200700,0.12910523,0.02246894,0.07869947,0.36353978,0.71797775,0.07241546,1.29562190
-5.61580790,2.70420378,0.28227248,0.13204761,0.02447212,0.08194193,0.36345929,0.74118458,0.07489182,1.32353000
-5.60980490,2.77385857,0.28341962,0.13547020,0.02647575,0.08520119,0.36474051,0.76490995,0.07732938,1.35396051
-5.60380190,2.84645110,0.28537737,0.13924348,0.02845038,0.08844061,0.36715057,0.78874440,0.07969171,1.38613469
-5.59779890,2.92026017,0.28806318,0.14322903,0.03036520,0.09161939,0.37043683,0.81223795,0.08193884,1.41920358
-5.59179590,2.99347287,0.29138601,0.14728368,0.03218895,0.09469384,0.37433466,0.83491413,0.08402844,1.45227383
-5.58579290,3.06424369,0.29524983,0.15126395,0.03389076,0.09761895,0.37857562,0.85628606,0.08591722,1.48443668
-5.57978989,3.13075806,0.29955719,0.15503061,0.03544121,0.10035017,0.38289577,0.87587405,0.08756255,1.51479873
-5.57378689,3.19129738,0.30421298,0.15845320,0.03681329,0.10284535,0.38704400,0.89322380,0.08892422,1.54251334
-5.56778389,3.24430268,0.30912786,0.16141432,0.03798332,0.10506675,0.39078975,0.90792435,0.08996625,1.56681111
-5.56178089,3.28843374,0.31422140,0.16381361,0.03893184,0.10698298,0.39393005,0.91962487,0.09065860,1.58702806
-5.55577789,3.32262085,0.31942466,0.16557112,0.03964434,0.10857082,0.39629544,0.92804949,0.09097878,1.60263009
-5.54977489,3.34610657,0.32468202,0.16663013,0.04011180,0.10981679,0.39775457,0.93300926,0.09091318,1.61323252
-5.54377189,3.35847543,0.32995232,0.16695908,0.04033113,0.11071834,0.39821738,0.93441067,0.09045807,1.61861372
-5.53776888,3.35967000,0.33520902,0.16655274,0.04030526,0.11128478,0.39763659,0.93226030,0.08962028,1.61872223
-5.53176588,3.34999282,0.34043971,0.16543241,0.04004312,0.11153767,0.39600765,0.92666526,0.08841740,1.61367695
-5.52576288,3.33009396,0.34564476,0.16364534,0.03955935,0.11151080,0.39336718,0.91782943,0.08687754,1.60376064
-5.51975988,3.30094533,0.35083547,0.16126316,0.03887377,0.11124977,0.38978993,0.90604574,0.08503872,1.58940697
-5.51375688,3.26380303,0.35603174,0.15837965,0.03801071,0.11081113,0.38538470,0.89168486,0.08294780,1.57118207
-5.50775388,3.22016000,0.36125962,0.15510778,0.03699810,0.11026116,0.38028934,0.87518094,0.08065903,1.54976156
-5.50175088,3.17169144,0.36654886,0.15157625,0.03586655,0.10967436,0.37466516,0.85701507,0.07823240,1.52590431
-5.49574787,3.12019602,0.37193073,0.14792567,0.03464821,0.10913179,0.36869116,0.83769741,0.07573169,1.50042437
-5.48974487,3.06753551,0.37743633,0.14430446,0.03337574,0.10871914,0.36255835,0.81774873,0.07322243,1.47416240
-5.48374187,3.01557595,0.38309550,0.14086479,0.03208117,0.10852487,0.35646439,0.79768244,0.07076976,1.44795812
-5.47773887,2.96613266,0.38893650,0.13775859,0.03079490,0.10863829,0.35060886,0.77798760,0.06843642,1.42262476
-5.47173587,2.92092143,0.39498645,0.13513378,0.02954479,0.10914776,0.34518929,0.75911394,0.06628078,1.39892675
-5.46573287,2.88151737,0.40127256,0.13313088,0.02835535,0.11013894,0.34039803,0.74145927,0.06435503,1.37756124
-5.45972986,2.84932246,0.40782400,0.13188009,0.02724717,0.11169331,0.33641993,0.72535974,0.06270371,1.35914395
-5.45372686,2.82554248,0.41467435,0.13149883,0.02623643,0.11388681,0.33343087,0.71108312,0.06136240,1.34419959
-5.44772386,2.81117294,0.42186429,0.13208984,0.02533467,0.11678865,0.33159688,0.69882535,0.06035679,1.33315668
-5.44172086,2.80699367,0.42944447,0.13373981,0.02454880,0.12046038,0.33107368,0.68871010,0.05970207,1.32634640
-5.43571786,2.81357097,0.43747811,0.13651854,0.02388117,0.12495511,0.33200659,0.68079114,0.05940260,1.32400504
-5.42971486,2.83126599,0.44604322,0.14047858,0.02332990,0.13031684,0.33453023,0.67505733,0.05945196,1.32627922
-5.42371186,2.86024808,0.45523409,0.14565525,0.02288935,0.13658005,0.33876824,0.67143961,0.05983326,1.33323331
-5.41770885,2.90051130,0.46516190,0.15206705,0.02255064,0.14376929,0.34483234,0.66981966,0.06051978,1.34485801
-5.41170585,2.95189290,0.47595419,0.15971633,0.02230236,0.15189895,0.35282103,0.67003963,0.06147585,1.36107962
-5.40570285,3.01409216,0.48775315,0.16859020,0.02213122,0.16097310,0.36281753,0.67191245,0.06265796,1.38176910
-5.39969985,3.08668864,0.50071263,0.17866151,0.02202279,0.17098535,0.37488711,0.67523231,0.06401606,1.40675046
-5.39369685,3.16915877,0.51499388,0.18989000,0.02196218,0.18191889,0.38907382,0.67978464,0.06549505,1.43580812
-5.38769385,3.26089024,0.53076011,0.20222341,0.02193469,0.19374641,0.40539674,0.68535546,0.06703634,1.46869279
-5.38169085,3.36119375,0.54817004,0.21559856,0.02192641,0.20643024,0.42384603,0.69173954,0.06857955,1.50512594
-5.37568784,3.46931201,0.56737055,0.22994242,0.02192465,0.21992242,0.44437894,0.69874711,0.07006418,1.54480275
-5.36968484,3.58442612,0.58848886,0.24517304,0.02191834,0.23416480,0.46691608,0.70620913,0.07143132,1.58739368
-5.36368184,3.70565953,0.61162436,0.26120046,0.02189826,0.24908927,0.49133837,0.71398067,0.07262528,1.63254500
-5.35767884,3.83208012,0.63684051,0.27792742,0.02185720,0.26461792,0.51748477,0.72194263,0.07359512,1.67987846
-5.35167584,3.96270085,0.66415722,0.29525002,0.02178993,0.28066323,0.54515118,0.73000167,0.07429600,1.72899049
-5.34567284,4.09647957,0.69354392,0.31305825,0.02169315,0.29712841,0.57409080,0.73808849,0.07469042,1.77945131
-5.33966983,4.23231870,0.72491380,0.33123645,0.02156528,0.31390756,0.60401582,0.74615469,0.07474916,1.83080431
-5.33366683,4.36906523,0.75811942,0.34966370,0.02140621,0.33088610,0.63460086,0.75416836,0.07445194,1.88256601
-5.32766383,4.50551175,0.79295003,0.36821410,0.02121701,0.34794108,0.66548786,0.76210872,0.07378794,1.93422683
-5.32166083,4.64039899,0.82913083,0.38675710,0.02099961,0.36494168,0.69629246,0.76996017,0.07275586,1.98525299
-5.31565783,4.77242032,0.86632428,0.40515778,0.02075644,0.38174974,0.72661158,0.77770609,0.07136378,2.03508959
-5.30965483,4.90022848,0.90413362,0.42327722,0.02049013,0.39822049,0.75603207,0.78532275,0.06962879,2.08316508
-5.30365183,5.02244509,0.94210847,0.44097294,0.02020326,0.41420345,0.78413991,0.79277378,0.06757626,2.12889693
-5.29764882,5.13767284,0.97975261,0.45809945,0.01989808,0.42954350,0.81052978,0.80000547,0.06523900,2.17169876
-5.29164582,5.24451063,1.01653371,0.47450902,0.01957640,0.44408227,0.83481448,0.80694324,0.06265614,2.21098855
-5.28564282,5.34157168,1.05189469,0.49005270,0.01923944,0.45765981,0.85663391,0.81348966,0.05987202,2.24619792
-5.27963982,5.42750440,1.08526664,0.50458155,0.01888785,0.47011653,0.87566327,0.81952400,0.05693493,2.27678239
-5.27363682,5.50101592,1.11608265,0.51794825,0.01852171,0.48129550,0.89162014,0.82490370,0.05389583,2.30223224
-5.26763382,5.56089794,1.14379242,0.53000905,0.01814063,0.49104503,0.90427028,0.82946751,0.05080722,2.32208387
-5.26163082,5.60605437,1.16787703,0.54062603,0.01774392,0.49922158,0.91343199,0.83304042,0.04772199,2.33593143
-5.25562781,5.63553038,1.18786348,0.54966983,0.01733069,0.50569283,0.91897899,0.83544018,0.04469246,2.34343842
-5.24962481,5.64854202,1.20333857,0.55702258,0.01690011,0.51034094,0.92084182,0.83648511,0.04176963,2.34434905
-5.24362181,5.64450570,1.21396161,0.56258120,0.01645159,0.51306586,0.91900791,0.83600290,0.03900253,2.33849901
-5.23761881,5.62306649,1.21947566,0.56626082,0.01598494,0.51378858,0.91352042,0.83384001,0.03643778,2.32582545
-5.23161581,5.58412440,1.21971680,0.56799833,0.01550055,0.51245420,0.90447606,0.82987124,0.03411941,2.30637583
-5.22561281,5.52785731,1.21462124,0.56775585,0.01499955,0.50903464,0.89202213,0.82400897,0.03208871,2.28031520
-5.21960980,5.45473957,1.20422996,0.56552396,0.01448388,0.50353095,0.87635299,0.81621160,0.03038428,2.24793175
-5.21360680,5.36555498,1.18869076,0.56132453,0.01395633,0.49597495,0.85770613,0.80649078,0.02904212,2.20964008
-5.20760380,5.26140311,1.16825750,0.55521299,0.01342059,0.48643020,0.83635794,0.79491700,0.02809579,2.16598190
-5.20160080,5.14369792,1.14328674,0.54727979,0.01288121,0.47499217,0.81261949,0.78162307,0.02757651,2.11762392
-5.19559780,5.01415774,1.11423154,0.53765095,0.01234348,0.46178749,0.78683211,0.76680548,0.02751318,2.06535233
-5.18959480,4.87478626,1.08163283,0.52648757,0.01181339,0.44697231,0.75936302,0.75072317,0.02793235,2.01006402
-5.18359180,4.72784384,1.04610833,0.51398406,0.01129744,0.43072978,0.73060082,0.73369384,0.02885795,1.95275400
-5.17758879,4.57580954,1.00833949,0.50036524,0.01080250,0.41326660,0.70095083,0.71608774,0.03031094,1.89449932
-5.17158579,4.42133413,0.96905657,0.48588217,0.01033564,0.39480884,0.67083028,0.69831913,0.03230871,1.83643926
-5.16558279,4.26718485,0.92902235,0.47080683,0.00990394,0.37559713,0.64066305,0.68083566,0.03486433,1.77975241
-5.15957979,4.11618344,0.88901483,0.45542576,0.00951436,0.35588120,0.61087408,0.66410601,0.03798568,1.72563079
-5.15357679,3.97113890,0.84980941,0.44003281,0.00917350,0.33591429,0.58188338,0.64860629,0.04167449,1.67525172
-5.14757379,3.83477705,0.81216089,0.42492138,0.00888753,0.31594726,0.55409951,0.63480560,0.04592524,1.62974823
-5.14157079,3.70966927,0.77678581,0.41037624,0.00866201,0.29622288,0.52791267,0.62315145,0.05072420,1.59017890
-5.13556778,3.59816280,0.74434562,0.39666539,0.00850182,0.27697029,0.50368751,0.61405550,0.05604855,1.55749810
-5.12956478,3.50231524,0.71543097,0.38403222,0.00841110,0.25840003,0.48175575,0.60788029,0.06186563,1.53252773
-5.12356178,3.42383580,0.69054765,0.37268830,0.00839317,0.24069963,0.46240879,0.60492740,0.06813250,1.51593165
-5.11755878,3.36403556,0.67010451,0.36280717,0.00845060,0.22402999,0.44589065,0.60542765,0.07479586,1.50819368
-5.11155578,3.32378892,0.65440362,0.35451931,0.00858518,0.20852270,0.43239136,0.60953362,0.08179231,1.50960028
-5.10555278,3.30350794,0.64363307,0.34790853,0.00879802,0.19427822,0.42204119,0.61731496,0.08904908,1.52022872
-5.09954977,3.30313067,0.63786242,0.34300997,0.00908965,0.18136515,0.41490595,0.62875655,0.09648520,1.53994132
-5.09354677,3.32212416,0.63704121,0.33980980,0.00946008,0.16982042,0.41098361,0.64375962,0.10401314,1.56838620
-5.08754377,3.35950229,0.64100034,0.33824652,0.00990900,0.15965044,0.41020245,0.66214584,0.11154075,1.60500459
-5.08154077,3.41385759,0.64945651,0.33821395,0.01043588,0.15083308,0.41242100,0.68366410,0.11897365,1.64904481
-5.07553777,3.48340616,0.66201959,0.33956560,0.01104012,0.14332044,0.41742980,0.70799972,0.12621777,1.69958211
-5.06953477,3.56604379,0.67820269,0.34212039,0.01172116,0.13704213,0.42495513,0.73478566,0.13318207,1.75554407
-5.06353177,3.65941107,0.69743486,0.34566930,0.01247862,0.13190910,0.43466455,0.76361517,0.13978120,1.81574044
-5.05752876,3.76096501,0.71907595,0.34998275,0.01331237,0.12781768,0.44617439,0.79405540,0.14593805,1.87889629
-5.05152576,3.86805438,0.74243330,0.35481841,0.01422253,0.12465380,0.45905875,0.82566125,0.15158606,1.94368736
-5.04552276,3.97799567,0.76677990,0.35992905,0.01520953,0.12229714,0.47286005,0.85798887,0.15667105,2.00877610
-5.03951976,4.08814693,0.79137335,0.36507012,0.01627396,0.12062512,0.48710060,0.89060822,0.16115260,2.07284718
-5.03351676,4.19597664,0.81547517,0.37000693,0.01741652,0.11951653,0.50129493,0.92311411,0.16500489,2.13464100
-5.02751376,4.29912523,0.83836988,0.37452094,0.01863780,0.11885483,0.51496253,0.95513531,0.16821678,2.19298412
-5.02151076,4.39545703,0.85938323,0.37841518,0.01993805,0.11853082,0.52764046,0.98634125,0.17079141,2.24681544
-5.01550775,4.48310137,0.87789900,0.38151854,0.02131692,0.11844483,0.53889549,1.01644624,0.17274504,2.29520742
-5.00950475,4.56048141,0.89337391,0.38368885,0.02277311,0.11850829,0.54833525,1.04521103,0.17410545,2.33738158
-5.00350175,4.62633074,0.90535005,0.38481486,0.02430405,0.11864464,0.55561814,1.07244176,0.17490984,2.37271812
-4.99749875,4.67969764,0.91346458,0.38481695,0.02590553,0.11878978,0.56046148,1.09798658,0.17520235,2.40075958
-4.99149575,4.71993787,0.91745638,0.38364680,0.02757140,0.11889185,0.56264773,1.12173029,0.17503143,2.42120881
-4.98549275,4.74669730,0.91716940,0.38128614,0.02929321,0.11891065,0.56202859,1.14358740,0.17444717,2.43392168
-4.97948974,4.75988626,0.91255283,0.37774467,0.03106005,0.11881662,0.55852679,1.16349423,0.17349869,2.43889547
-4.97348674,4.75964738,0.90365820,0.37305741,0.03285833,0.11858959,0.55213559,1.18140072,0.17223175,2.43625371
-4.96748374,4.74631955,0.89063345,0.36728155,0.03467175,0.11821734,0.54291614,1.19726242,0.17068680,2.42622860
-4.96148074,4.72040022,0.87371463,0.36049321,0.03648130,0.11769409,0.53099275,1.21103360,0.16889741,2.40914207
-4.95547774,4.68250834,0.85321546,0.35278403,0.03826552,0.11701903,0.51654646,1.22266165,0.16688926,2.38538673
-4.94947474,4.63335012,0.82951538,0.34425796,0.04000072,0.11619506,0.49980713,1.23208367,0.16467966,2.35540764
-4.94347174,4.57368939,0.80304666,0.33502826,0.04166147,0.11522766,0.48104449,1.23922516,0.16227768,2.31968584
-4.93746873,4.50432401,0.77428111,0.32521485,0.04322113,0.11412409,0.46055852,1.24400143,0.15968473,2.27872444
-4.93146573,4.42606914,0.74371708,0.31494215,0.04465254,0.11289297,0.43866965,1.24632138,0.15689570,2.23303781
-4.92546273,4.33974781,0.71186708,0.30433725,0.04592874,0.11154410,0.41570906,1.24609372,0.15390038,2.18314406
-4.91945973,4.24618862,0.67924659,0.29352863,0.04702378,0.11008875,0.39200950,1.24323515,0.15068521,2.12956090
-4.91345673,4.14622983,0.64636444,0.28264528,0.04791357,0.10854013,0.36789706,1.23768012,0.14723518,2.07280466
-4.90745373,4.04072872,0.61371476,0.27181609,0.04857669,0.10691422,0.34368389,1.22939142,0.14353579,2.01339207
-4.90145073,3.93057473,0.58177086,0.26116962,0.04899513,0.10523075,0.31966228,1.21837103,0.13957490,1.95184402
-4.89544772,3.81670449,0.55098083,0.25083394,0.04915503,0.10351420,0.29610009,1.20467031,0.13534439,1.88869075
-4.88944472,3.70011695,0.52176486,0.24093656,0.04904721,0.10179491,0.27323756,1.18839889,0.13084165,1.82447743
-4.88344172,3.58188658,0.49451400,0.23160439,0.04866759,0.10010997,0.25128546,1.16973153,0.12607064,1.75976937
-4.87743872,3.46317286,0.46959002,0.22296341,0.04801748,0.09850391,0.23042445,1.14891235,0.12104260,1.69515607
-4.87143572,3.34522468,0.44732616,0.21513827,0.04710360,0.09702914,0.21080557,1.12625588,0.11577637,1.63125335
-4.86543272,3.22937829,0.42802831,0.20825150,0.04593798,0.09574589,0.19255155,1.10214486,0.11029828,1.56870300
-4.85942971,3.11704819,0.41197627,0.20242247,0.04453767,0.09472176,0.17575881,1.07702448,0.10464170,1.50816964
-4.85342671,3.00971078,0.39942485,0.19776596,0.04292420,0.09403073,0.16049986,1.05139338,0.09884618,1.45033468
-4.84742371,2.90888103,0.39060443,0.19439050,0.04112303,0.09375164,0.14682602,1.02579157,0.09295637,1.39588738
-4.84142071,2.81608290,0.38572090,0.19239636,0.03916269,0.09396623,0.13477007,1.00078599,0.08702068,1.34551340
-4.83541771,2.73281487,0.38495473,0.19187349,0.03707402,0.09475665,0.12434882,0.97695420,0.08108981,1.29988136
-4.82941471,2.66051216,0.38845928,0.19289924,0.03488919,0.09620263,0.11556544,0.95486711,0.07521517,1.25962804
-4.82341171,2.60050738,0.39635827,0.19553625,0.03264083,0.09837832,0.10841145,0.93507158,0.06944737,1.22534295
-4.81740870,2.55399191,0.40874265,0.19983044,0.03036110,0.10134903,0.10286825,0.91807376,0.06383474,1.19755338
-4.81140570,2.52197974,0.42566696,0.20580939,0.02808084,0.10516784,0.09890832,0.90432400,0.05842199,1.17671040
-4.80540270,2.50527599,0.44714558,0.21348104,0.02582888,0.10987240,0.09649601,0.89420413,0.05324906,1.16317695
-4.79939970,2.50445169,0.47314901,0.22283308,0.02363132,0.11548203,0.09558799,0.88801764,0.04835020,1.15721853
-4.79339670,2.51982619,0.50360058,0.23383292,0.02151109,0.12199511,0.09613349,0.88598333,0.04375325,1.15899713
-4.78739370,2.55145835,0.53837387,0.24642837,0.01948757,0.12938723,0.09807438,0.88823253,0.03947931,1.16856863
-4.78139070,2.59914688,0.57729112,0.26054906,0.01757636,0.13760984,0.10134510,0.89481005,0.03554246,1.18588400
-4.77538769,2.66243983,0.62012281,0.27610859,0.01578926,0.14658986,0.10587281,0.90567862,0.03194995,1.21079408
-4.76938469,2.74065290,0.66658872,0.29300729,0.01413427,0.15623003,0.11157749,0.92072647,0.02870243,1.24305769
-4.76338169,2.83289539,0.71636037,0.31113558,0.01261583,0.16641025,0.11837237,0.93977749,0.02579449,1.28235263
-4.75737869,2.93810251,0.76906507,0.33037767,0.01123510,0.17698977,0.12616455,0.96260327,0.02321530,1.32828882
-4.75137569,3.05507235,0.82429132,0.35061543,0.00999028,0.18781025,0.13485599,0.98893621,0.02094935,1.38042288
-4.74537269,3.18250529,0.88159554,0.37173236,0.00887707,0.19869956,0.14434476,1.01848290,0.01897736,1.43827324
-4.73936968,3.31904406,0.94050986,0.39361721,0.00788912,0.20947627,0.15452658,1.05093686,0.01727710,1.50133488
-4.73336668,3.46331208,1.00055060,0.41616721,0.00701844,0.21995456,0.16529665,1.08598989,0.01582434,1.56909285
-4.72736368,3.61394819,1.06122724,0.43929060,0.00625593,0.22994945,0.17655162,1.12334134,0.01459362,1.64103378
-4.72136068,3.76963604,1.12205138,0.46290834,0.00559173,0.23928215,0.18819173,1.16270472,0.01355912,1.71665485
-4.71535768,3.92912680,1.18254536,0.48695480,0.00501566,0.24778524,0.20012291,1.20381127,0.01269535,1.79546957
-4.70935468,4.09125426,1.24225019,0.51137747,0.00451754,0.25530755,0.21225887,1.24641050,0.01197773,1.87701034
-4.70335168,4.25494187,1.30073245,0.53613554,0.00408749,0.26171851,0.22452297,1.29026753,0.01138315,1.96082775
-4.69734867,4.41920201,1.35758995,0.56119758,0.00371614,0.26691177,0.23684994,1.33515765,0.01089033,2.04648674
-4.69134567,4.58312821,1.41245594,0.58653835,0.00339483,0.27080810,0.24918715,1.38085867,0.01048010,2.13356041
-4.68534267,4.74588140,1.46500174,0.61213494,0.00311573,0.27335717,0.26149568,1.42714150,0.01013559,2.22162185
-4.67933967,4.90667210,1.51493801,0.63796271,0.00287188,0.27453858,0.27375096,1.47376006,0.00984232,2.31023508
-4.67333667,5.06474039,1.56201454,0.66399105,0.00265729,0.27436172,0.28594298,1.52044115,0.00958817,2.39894609
-4.66733367,5.21933598,1.60601893,0.69017957,0.00246688,0.27286483,0.29807627,1.56687538,0.00936332,2.48727483
-4.66133067,5.36970058,1.64677440,0.71647490,0.00229647,0.27011316,0.31016950,1.61270999,0.00916011,2.57470941
-4.65532766,5.51505484,1.68413709,0.74280856,0.00214274,0.26619640,0.32225491,1.65754441,0.00897288,2.66070321
-4.64932466,5.65459150,1.71799316,0.76909601,0.00200317,0.26122563,0.33437755,1.70092914,0.00879777,2.74467581
-4.64332166,5.78747661,1.74825618,0.79523722,0.00187594,0.25532981,0.34659448,1.74236849,0.00863251,2.82601813
